,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
93,5709,173.0,False,False,0,6671.489620011175,3962.85009765625,568.3099975585938,151.1999969482422,-2521.0000610351562,-14418.699951171875,-1908.6000061035156,-20.09999990463257,-3535.5999755859375,4847.5,0.0,0.18874888881425136,1.765418564180026,1.0877399740554534,76561198863750800,Romsss,21.0,3934.989990234375,756.8599853515625,39.52000045776367,2055.7000732421875,-16861.8994140625,891.9000244140625,36.40000104904175,-868.7999725341797,315.0,233.0,128.0,False,-0.05908769998082053,-1.405223141164417,0.39512759580741924,True,21.0,False,10,8,4,,b61533dd68b,EVANPo1,15.0,3105.669921875,-3822.800048828125,17.020000457763672,-14345.699462890625,-16675.50048828125,1.0000000149011612,0.7000000029802322,0.9000000357627869,1722.2999572753906,255.0,254.0,,0.009597205454678124,-2.2337851758797864,0.0001742995733740347,False,12,False,14,0.0,False,,enpitsu,76561198039309853,26.0,2685.39990234375,943.2899780273438,17.040000915527344,16402.39990234375,-5414.1998291015625,0.19999999552965164,-0.29999999329447746,0.0,-2109.7999572753906,255.0,0.0,False,0.016775989818745507,-0.39620020958525193,4.9546647665600116e-05,True,147.9527741503972,True,6,False,4,,games5425898691,bf81d8692db,18.0,2662.64990234375,3277.7099609375,17.0,4947.200012207031,-20866.0009765625,1.0000000149011612,-0.19999999552965164,0.5999999865889549,-128.00000190734863,255.0,71.0,0.00959446985391787,-1.336780336508428,-6.29214754007309e-05,True,160.98433536867947,True,14,False,14,,
94,5711,173.0,False,False,0,6731.90171116411,3947.550048828125,464.69000244140625,140.88999938964844,-1745.7000732421875,-20779.29931640625,650.5000305175781,429.7999954223633,-5514.6002197265625,1657.4000549316406,0.0,0.27105557846440276,1.9762849710338475,0.8251850655295416,76561198863750800,Romsss,21.0,3951.81005859375,617.4600219726562,46.709999084472656,1587.2999572753906,-16367.900390625,647.6999664306641,493.3000183105469,-1248.0000305175781,-1572.1000671386719,255.0,0.0,False,-0.049595634516081614,-1.4524973646422288,0.4880884713841381,True,21.0,False,10,8,4,,b61533dd68b,EVANPo1,15.0,2996.9599609375,-3969.0,17.020000457763672,-11884.300537109375,-18240.2001953125,1.0000000149011612,0.3999999910593033,0.9000000357627869,1841.4999389648438,255.0,229.0,,0.009602859721066817,-2.081575458919371,5.5465075276720504e-05,False,12,False,14,255.0,False,50.0,enpitsu,76561198039309853,26.0,2818.919921875,883.97998046875,17.040000915527344,15640.400390625,-8475.399780273438,0.19999999552965164,-0.19999999552965164,0.09999999776482582,-2043.2000732421875,255.0,0.0,False,0.01677695677132615,-0.5686069103286959,3.785133796176922e-05,True,141.69364297518166,True,6,False,4,,games5425898691,bf81d8692db,18.0,2700.52001953125,3099.419921875,17.0,4003.900146484375,-21853.89892578125,1.0999999940395355,0.0,0.09999999776482582,-1445.0,255.0,0.0,0.009598515238963825,-1.4146286886648265,-0.00022088378773583994,True,154.72520419346392,True,14,False,14,,
95,5755,175.0,False,False,0,8926.950654648852,3601.280029296875,-2571.35009765625,93.1500015258789,-2315.8999633789062,-16408.00048828125,0.0,5575.0,-2034.9000549316406,881.9000244140625,0.0,-0.006068585888119276,2.100968995924607,-2.348225144378281,76561198863750800,Romsss,21.0,3780.81005859375,-2387.8701171875,16.81999969482422,-3050.5999755859375,-18626.700439453125,29.700000286102295,-4.399999976158142,-87.29999542236328,-0.29999999329447746,255.0,,,0.008799395717466752,-1.7333521224339419,-0.006151650559567069,True,,False,10,8,4,,b61533dd68b,EVANPo1,15.0,1890.489990234375,-4461.56982421875,17.010000228881836,11018.800048828125,3310.7000732421875,-0.3999999910593033,-0.3999999910593033,0.0,-497.09999084472656,255.0,128.0,,0.009532677220626888,0.2443659315848807,0.0003172159474944571,True,12,False,14,239.18285609573448,True,,enpitsu,76561198039309853,26.0,3382.56005859375,-2308.639892578125,17.040000915527344,9825.0,-19784.7998046875,3.799999952316284,-1.5000000596046448,2.5,973.3999633789062,255.0,,,0.01678138332020336,-1.0407539752284267,-0.00019664757765900244,True,48.0,False,8,False,4,,games5425898691,bf81d8692db,18.0,2329.56005859375,-590.25,17.0,-8312.000122070312,-21110.2001953125,3.3000001311302185,0.5999999865889549,1.8000000715255737,-320.99998474121094,255.0,79.0,0.009598378753722586,-1.9539228797898227,4.2514638119291836e-05,True,152.0,False,14,False,14,,
96,5757,175.0,False,False,0,9013.347327721047,3585.8798828125,-2680.050048828125,93.1500015258789,-2304.199981689453,-16223.199462890625,0.0,5622.80029296875,-1923.800048828125,825.8999633789062,0.0,-0.2504805832128611,2.200091356744355,-2.66730339242411,76561198863750800,Romsss,21.0,3760.419921875,-2512.030029296875,16.959999084472656,-3059.8001098632812,-18624.7998046875,13.600000143051147,-1.4000000059604645,-39.40000057220459,-0.19999999552965164,255.0,,,0.009303185219163493,-1.7333401644469366,-0.002127961113587903,True,,False,10,8,4,,b61533dd68b,EVANPo1,15.0,1967.81005859375,-4440.7998046875,17.010000228881836,12027.60009765625,3015.4000854492188,-0.3999999910593033,-2.5,0.0,-158.00000190734863,255.0,128.0,,0.009540051028679324,0.2260362228394704,0.00018695414728068187,True,12,False,14,233.09329052125256,True,,enpitsu,76561198039309853,26.0,3453.610107421875,-2437.219970703125,19.510000228881836,11212.80029296875,-18995.699462890625,2960.1998901367188,-0.19999999552965164,0.0,399.70001220703125,255.0,,,0.016783363925795013,-1.0002948120206692,-0.00021451382065908818,True,79.0,False,8,False,5,,games5425898691,bf81d8692db,18.0,2272.0400390625,-730.0800170898438,17.0,-8882.100219726562,-20861.99951171875,3.3000001311302185,-0.09999999776482582,-0.09999999776482582,-572.2999954223633,255.0,96.0,0.009592673372974465,-1.9892935904419022,-4.0386778285740416e-05,True,152.0,False,14,False,14,,
97,5758,175.0,False,False,1,5084.538399106095,-3599.47998046875,2764.4599609375,101.20999908447266,-6238.4002685546875,29783.20068359375,3248.2998657226562,-3961.9000244140625,3173.2000732421875,-3198.9999389648438,1.0,0.3162390260671568,-2.1714639377413736,-2.8498977040285522,76561198039309853,enpitsu,26.0,-3547.239990234375,2590.909912109375,45.189998626708984,-10670.899658203125,17839.7998046875,3052.6998901367188,-749.5999908447266,2436.1000061035156,-2689.1000366210938,128.0,,,0.0013281647843539504,1.0515505330565582,0.06474454898979294,True,79.0,False,8,5,False,,bf81d8692db,games5425898691,18.0,-2257.090087890625,764.780029296875,17.0,9003.099975585938,20807.60009765625,3.3000001311302185,0.5000000074505806,1.1999999731779099,-438.6000061035156,255.0,128.0,,-0.00958721061444453,1.9972351625346867,-3.0507844118264814e-05,True,14,False,14,152.0,False,,EVANPo1,b61533dd68b,15.0,-1967.81005859375,4440.7998046875,17.010000228881836,-12027.60009765625,-3015.4000854492188,-0.3999999910593033,2.5,-0.0,-158.00000190734863,255.0,128.0,,-0.009540051028679324,-0.2260362228394704,0.00018695414728068187,True,229.93341084449523,True,14,False,12,,Romsss,76561198863750800,21.0,-3755.409912109375,2543.090087890625,16.979999542236328,2984.7000122070312,18634.69970703125,10.199999809265137,1.0000000149011612,31.700000762939453,203.4000015258789,255.0,159.0,-0.009380263269001673,1.7307172382792633,-0.0015706289635643695,True,,False,8,4,10,,
98,5852,179.0,False,True,1,1403.4197128792116,-111.20999908447266,4162.7001953125,288.8999938964844,-4178.699951171875,12570.10009765625,7077.8997802734375,392.09999084472656,2076.0000610351562,5615.7000732421875,1.0,0.6993118782806677,-2.1627915253746655,0.0769830064237923,bf81d8692db,games5425898691,19.0,-17.260000228881836,4049.18994140625,124.69000244140625,-3189.4000244140625,5635.10009765625,3348.3999633789062,-2693.699951171875,4668.299865722656,1095.6999969482422,255.0,80.0,,0.43717183830951356,-0.31519757711130175,-0.00012449001262125126,True,213.0,False,16,15,False,,76561198039309853,enpitsu,27.0,-2661.8798828125,3397.10009765625,17.049999237060547,4793.900146484375,-13261.099853515625,2.5999999046325684,0.09999999776482582,0.5999999865889549,0.0,255.0,255.0,False,-0.016738642198668153,-1.9176840771864647,4.347704551320106e-05,True,6,False,8,79.0,False,,EVANPo1,b61533dd68b,15.0,-122.91000366210938,4629.6298828125,52.599998474121094,13363.499755859375,-10942.7001953125,-431.89998626708984,-1558.0999755859375,2926.9000244140625,4387.9998779296875,151.0,128.0,,-0.3216142829916934,-2.4072153117730903,0.7597284533741753,True,76.0,False,16,False,13,,Romsss,76561198863750800,17.0,-258.8500061035156,4367.72021484375,201.99000549316406,17655.999755859375,-8045.10009765625,9.700000286102295,3023.599853515625,4591.7999267578125,148.80000114440918,255.0,92.0,-0.9070036711329285,-2.67175491711266,0.1056709174689186,True,,False,9,4,12,,
99,5853,179.0,False,False,0,9391.91495792957,117.77999877929688,-4197.0400390625,336.0899963378906,-5508.599853515625,10096.199951171875,13213.199462890625,4340.4998779296875,4013.900146484375,-1023.3999633789062,0.0,-0.8416885745060582,2.3612187361026846,0.005405037336652814,76561198863750800,Romsss,17.0,141.05999755859375,-4314.0400390625,201.13999938964844,-17673.399658203125,8052.60009765625,-163.79999160766602,-3095.7000732421875,-4546.000061035156,-0.09999999776482582,255.0,86.0,,1.3772135402368082,2.9680461835204857,0.4173053888016374,True,,False,12,9,4,,b61533dd68b,EVANPo1,15.0,122.91000366210938,-4629.6298828125,52.599998474121094,-13363.499755859375,10942.7001953125,-431.89998626708984,1558.0999755859375,-2926.9000244140625,4387.9998779296875,151.0,128.0,,0.3216142829916934,2.4072153117730903,0.7597284533741753,True,13,False,16,76.0,False,,enpitsu,76561198039309853,26.0,2661.8798828125,-3397.10009765625,17.049999237060547,-4793.900146484375,13261.099853515625,2.5999999046325684,-0.09999999776482582,-0.5999999865889549,0.0,255.0,255.0,False,0.016738642198668153,1.9176840771864647,4.347704551320106e-05,True,79.0,False,8,False,6,,games5425898691,bf81d8692db,19.0,39.75,-4091.81005859375,143.47999572753906,1856.7999267578125,-4258.299865722656,731.2999725341797,2470.800018310547,-4882.099914550781,555.8000183105469,255.0,70.0,-1.0172016139062503,0.2727122711825759,0.1931801688982882,True,243.0,False,15,False,16,,
100,5966,183.0,False,False,1,4941.253425979693,2018.739990234375,327.989990234375,163.85000610351562,14419.599609375,10034.000244140625,-12554.7998046875,-5809.2999267578125,-1346.7999267578125,-661.8000030517578,1.0,0.3661682458546618,-2.444446216219632,-0.017140864228335224,76561198039309853,enpitsu,26.0,1959.0699462890625,195.82000732421875,240.64999389648438,14457.2998046875,3481.6000366210938,-372.00000762939453,-2435.500030517578,4924.89990234375,251.10000610351562,255.0,255.0,False,-1.4134418003752431,-0.3164976123768675,-3.032528955925958,True,33.0,False,10,7,False,,bf81d8692db,games5425898691,18.0,773.02001953125,238.30999755859375,17.0,3498.599853515625,-22386.10107421875,3.3000001311302185,-0.09999999776482582,0.7999999821186066,-4.399999976158142,255.0,128.0,,-0.00959818720783389,-1.7252330516084284,6.923726505204802e-05,True,18,False,18,171.0,False,,EVANPo1,b61533dd68b,15.0,1841.469970703125,402.3900146484375,414.2200012207031,5163.0999755859375,-11133.800048828125,-639.3000030517578,1354.4999694824219,1523.699951171875,816.2000274658203,128.0,250.0,,0.03710642598709184,3.0953845768465857,0.09287727084217759,True,23.0,False,18,4,14,,Romsss,76561198863750800,16.0,2774.139892578125,453.0,17.010000228881836,3229.1000366210938,-22038.30078125,2.3000000417232513,0.19999999552965164,0.29999999329447746,1959.2999267578125,145.0,254.0,-0.009561866763438646,-1.7915799122433098,2.358087991098183e-05,True,147.0,False,10,4,12,,False
101,6023,185.0,False,False,1,4358.155820603052,3986.1298828125,2066.7900390625,328.6600036621094,-5599.4000244140625,5890.7000732421875,-2675.7998657226562,-2936.300048828125,-2053.3999633789062,-4812.60009765625,1.0,0.765713707090598,-1.8587136641746866,0.5807541634155226,76561198039309853,enpitsu,26.0,4011.68994140625,1840.6700439453125,94.0199966430664,2027.4000549316406,15554.000244140625,2078.800048828125,883.4999847412109,-845.1999664306641,-1110.6999969482422,255.0,128.0,False,0.14391444227452246,1.739665270301714,-0.789738657101997,True,0.0,False,12,8,False,,bf81d8692db,games5425898691,19.0,3649.909912109375,209.1199951171875,17.0,8488.699951171875,21052.39990234375,3.3000001311302185,1.0999999940395355,2.8999999165534973,470.29998779296875,255.0,221.0,,-0.009587588085243228,1.94301981491138,-4.294228838160567e-05,True,18,False,18,255.0,False,,EVANPo1,b61533dd68b,15.0,2361.0400390625,-263.05999755859375,78.79000091552734,-2584.2999267578125,14002.5,2459.199981689453,-5365.30029296875,-1207.2000122070312,73.20000171661377,255.0,128.0,,-0.4747449558929067,1.351988113606102,5.1645866863047975e-05,True,0.0,False,20,4,15,,Romsss,76561198863750800,14.0,4071.93994140625,1910.260009765625,209.80999755859375,-558.4000015258789,19988.199462890625,-2447.2999572753906,97.39999771118164,1023.8999938964844,-102.29999542236328,128.0,128.0,-0.05528929938613533,1.571842391876479,-1.379841027728599,True,84.0,False,10,4,12,,False
102,6054,186.0,False,False,1,3485.1491987584195,3390.590087890625,2706.219970703125,220.1199951171875,-13293.399658203125,15056.300048828125,7247.8997802734375,193.09999465942383,-1299.4000244140625,-1191.500015258789,1.0,1.1946245935719162,-2.7739329776846784,-0.7119036684685565,bf81d8692db,games5425898691,19.0,3500.8798828125,2580.72998046875,83.16999816894531,-7911.9000244140625,12826.500244140625,3811.9000244140625,3357.9000854492188,2658.800048828125,1833.6000061035156,255.0,255.0,,0.2622047861937733,0.7159195584351278,-0.19692781162057282,True,255.0,False,19,18,False,,76561198039309853,enpitsu,27.0,3798.75,3820.639892578125,125.19999694824219,-2398.5000610351562,17855.50048828125,-1993.3999633789062,-2326.4999389648438,-1886.199951171875,-212.29999542236328,0.0,255.0,,-0.40795653734697196,0.9201687087290938,-0.7168319871896588,True,10,False,12,,False,,EVANPo1,b61533dd68b,15.0,2059.72998046875,1355.530029296875,16.110000610351562,-2761.0000610351562,14038.00048828125,132.29999542236328,37.799999713897705,35.999999046325684,-41.70000076293945,255.0,,,-0.012447000864130383,1.379988221044021,-0.0018439756406967588,True,31.0,False,20,4,16,,Romsss,76561198863750800,14.0,,,,,,,,,,,,,,,True,,,,,,,
103,6120,188.0,False,False,0,9505.184518588117,-589.1400146484375,-4360.22998046875,162.41000366210938,18700.50048828125,352.7000045776367,5930.4998779296875,-5542.60009765625,519.3999862670898,-2238.0999755859375,0.0,0.10275127182979489,0.6622003753954919,0.8768153452241892,b61533dd68b,EVANPo1,15.0,-723.469970703125,-4284.47998046875,19.469999313354492,9101.300048828125,-10099.500122070312,2960.1998901367188,3.4999999403953552,-4.600000083446503,712.2000122070312,255.0,232.0,,0.009585051028145124,-0.8538537191758772,0.0001855455133680834,True,19.0,False,21,16,4,,76561198863750800,Romsss,14.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26.0,-2032.18994140625,-3456.550048828125,92.5199966430664,17242.60009765625,2695.4998779296875,2422.2999572753906,2162.7999877929688,4977.39990234375,-892.9000091552734,255.0,0.0,,0.4890031696256908,0.4465577090364704,0.390311843319525,True,,False,14,False,11,,games5425898691,bf81d8692db,19.0,-2283.469970703125,-5103.68017578125,258.6099853515625,-5212.7001953125,134.20000076293945,6629.2999267578125,190.30000686645508,-2404.600067138672,15.90000033378601,255.0,0.0,-0.9054712657643341,3.1410307310282315,1.5778293456628574,True,255.0,False,18,False,20,,
104,6216,192.0,False,False,1,5153.036965388731,-3990.489990234375,3504.14990234375,306.0400085449219,6087.7001953125,9343.400268554688,5686.9000244140625,1830.5000305175781,-2849.8001098632812,4952.5,1.0,-0.6434973303066496,2.05702828051241,-0.8889686224394122,76561198039309853,enpitsu,26.0,-3872.6298828125,3418.530029296875,187.49000549316406,-5926.5997314453125,5290.5999755859375,-184.79999542236328,-5289.5001220703125,1188.3000183105469,926.2000274658203,128.0,0.0,,0.20653010220336196,0.040710534662631186,1.6036286597464287,True,0.0,False,16,13,False,,bf81d8692db,games5425898691,18.0,347.510009765625,3010.669921875,16.989999771118164,-11719.7998046875,-7790.4998779296875,4.399999976158142,-0.5999999865889549,-0.29999999329447746,20.399999618530273,255.0,128.0,,-0.009589248217353156,-0.5897141153056494,-7.02239359323436e-05,True,20,False,22,183.0,False,,EVANPo1,b61533dd68b,15.0,-3615.2099609375,3539.85009765625,17.0,-5245.7000732421875,-2679.8001098632812,3.700000047683716,-0.0,-0.3999999910593033,-1241.6000366210938,2.0,10.0,,-0.00988000091219915,-0.46940662351741685,-5.04926172011856e-05,True,229.0,False,22,4,18,,Romsss,76561198863750800,18.0,493.8500061035156,2419.179931640625,17.0,-12189.300537109375,5061.7999267578125,3.3000001311302185,1.0999999940395355,-0.29999999329447746,-231.49999618530273,255.0,128.0,-0.009580596687040695,0.4216449020958457,0.00019513648987058246,True,85.0,False,False,False,False,,
105,6277,194.0,False,False,1,3431.7327906045925,-2532.570068359375,4992.7001953125,102.80999755859375,4093.2998657226562,21789.69970703125,7985.10009765625,4570.299987792969,3632.3001098632812,1384.9000549316406,1.0,-0.6616181915469892,1.232528301286504,-1.0003497396687595,bf81d8692db,games5425898691,18.0,-2532.39990234375,4809.35986328125,16.989999771118164,-6488.800048828125,17227.19970703125,4.799999892711639,-0.29999999329447746,-0.0,-1957.7000427246094,128.0,0.0,,-0.009631956280130732,1.2842110256544208,-2.863744589171279e-05,True,169.0,False,22,20,False,,76561198039309853,enpitsu,27.0,-3360.429931640625,3610.800048828125,22.700000762939453,11931.800537109375,-15847.7001953125,2173.699951171875,51.39999866485596,-38.399999141693115,1662.2000122070312,255.0,128.0,,-0.01699659010745094,-2.386200648982325,0.0025372816738459094,True,14,False,16,0.0,False,,EVANPo1,b61533dd68b,15.0,-3343.85009765625,3731.949951171875,17.020000457763672,4866.700134277344,-10614.3994140625,1.8000000715255737,12.5,-18.799999952316284,-1015.2999877929688,255.0,0.0,False,-0.009114211469499827,-1.9869993841933513,-0.0033544971848167037,True,191.0,False,22,4,18,,Romsss,76561198863750800,25.0,267.3500061035156,5029.990234375,17.0,-3700.1998901367188,13107.2998046875,3.799999952316284,-0.0,0.09999999776482582,2890.4998779296875,255.0,254.0,-0.00959865200945752,1.137012192685687,8.390382432434107e-05,True,116.0,False,False,False,False,,False
106,6388,198.0,False,False,0,10234.322447518462,1205.449951171875,-4876.25,376.510009765625,-203.89999389648438,-17912.099609375,6911.199951171875,2568.2998657226562,2696.099853515625,4704.700012207031,0.0,-0.04897571991361406,-1.2808111513698464,-1.340188427299683,76561198863750800,Romsss,31.0,1042.4000244140625,-4861.22021484375,342.55999755859375,11246.300048828125,3734.8001098632812,-1293.2000732421875,-1456.6999816894531,694.3000030517578,-1370.3999328613281,255.0,168.0,,0.5656377030289056,-1.4467892536658868,-0.7230109413541422,True,40.822589082102624,True,4,False,4,,b61533dd68b,EVANPo1,15.0,-2353.110107421875,-1925.4100341796875,17.0,-5212.1002197265625,-19504.3994140625,3.4999999403953552,0.19999999552965164,0.19999999552965164,2012.7999877929688,255.0,255.0,,0.009571550016567305,-1.7540071640656212,2.479608913681425e-05,True,18,4,22,102.0,False,,enpitsu,76561198039309853,27.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,18.0,1435.1500244140625,-4776.43017578125,289.9700012207031,-20499.69970703125,-4384.89990234375,3249.4000244140625,-1627.2000122070312,-4107.900085449219,764.4000244140625,255.0,128.0,-0.23209597819468725,2.723466811005221,0.4110239427751773,True,118.95148367779235,True,21,False,24,,
107,6447,200.0,False,False,0,8249.154954592686,957.010009765625,-2898.340087890625,153.4499969482422,15899.3994140625,21144.599609375,7241.6998291015625,1900.3999328613281,-3069.2999267578125,4792.39990234375,0.0,-0.12485140577199542,-0.881451377341306,-1.4609457865512763,b61533dd68b,EVANPo1,15.0,746.5499877929688,-3067.85009765625,19.469999313354492,18877.900390625,10697.099609375,2960.0,2.7000001072883606,1.2999999523162842,445.09998321533203,243.0,201.0,,0.009607834259361056,0.5276942533032319,-4.771066623547003e-05,True,88.0,False,23,18,4,,76561198863750800,Romsss,31.0,65.76000213623047,-4302.93017578125,17.010000228881836,2333.2000732421875,9137.80029296875,2.5,0.19999999552965164,1.0999999940395355,-2389.499969482422,255.0,0.0,,0.009528314733704565,1.2867576589298282,-9.071985219777797e-05,True,False,4,4,70.0,False,,enpitsu,76561198039309853,26.0,-2061.1298828125,4365.080078125,17.049999237060547,7501.6998291015625,-3265.4000854492188,2.5999999046325684,1.5999999642372131,-0.3999999910593033,232.99999237060547,255.0,128.0,,0.016639467252429017,-0.38669822658004205,-0.000228921921904664,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-773.530029296875,-5221.14013671875,16.90999984741211,5242.0001220703125,7068.699951171875,-559.5000076293945,-1375.5000305175781,-2130.7000732421875,-893.3999633789062,255.0,128.0,0.002192225150380812,0.8351186294655137,0.02056123116702862,True,60.40920437279569,True,22,False,24,,
108,6570,205.0,False,False,0,3626.58343219891,2302.35009765625,3430.419921875,109.5199966430664,-14354.100341796875,19749.100341796875,4533.2000732421875,-1515.3999328613281,-1133.0999755859375,-641.8000030517578,0.0,0.7074136444268158,2.7375676716279322,-1.2697732919359068,76561198863750800,Romsss,15.0,2447.969970703125,3215.72998046875,21.959999084472656,-10030.2001953125,16282.099609375,3000.4000854492188,0.29999999329447746,0.0,1968.800048828125,255.0,254.0,,0.009610278320019068,2.194251299276043,2.67230731380638e-05,True,227.70445583456305,True,7,4,4,,b61533dd68b,EVANPo1,15.0,2818.489990234375,4369.56982421875,17.010000228881836,312.60000228881836,2225.2000427246094,2.3999999463558197,0.29999999329447746,0.09999999776482582,-3744.1000366210938,255.0,0.0,True,0.00954774257934549,-0.6167778494348983,-1.2322868056015101e-05,True,22,4,26,255.0,False,,enpitsu,76561198039309853,26.0,1680.2099609375,4283.419921875,19.510000228881836,8409.299926757812,-11022.60009765625,2952.9998779296875,0.0,0.5999999865889549,-12.400000095367432,255.0,128.0,False,0.01672691307567606,-0.9205871925830924,3.438965733463628e-05,True,77.0,False,2,False,False,,games5425898691,bf81d8692db,18.0,-435.489990234375,3242.260009765625,17.010000228881836,-11192.099609375,13073.00048828125,2.199999988079071,-0.29999999329447746,0.29999999329447746,-1765.3999328613281,255.0,0.0,0.009587024394069582,2.2335574079505047,-0.00012240971259320794,True,61.0,False,26,False,28,,
109,6577,205.0,False,False,1,9455.872649216992,-1983.0799560546875,-3866.909912109375,249.2100067138672,-8211.599731445312,6948.499755859375,20525.30029296875,5302.60009765625,2735.5999755859375,-631.1000061035156,1.0,-1.2042720428602296,2.5669252065947106,0.05450970440397499,76561198039309853,enpitsu,26.0,-1882.1400146484375,-4010.570068359375,101.12000274658203,-7075.4998779296875,18436.8994140625,3832.39990234375,-3546.099853515625,-851.8000030517578,-532.0000076293945,255.0,0.0,,-0.22634193897032223,0.9258370714742595,0.01201294520193646,True,68.0,False,2,1,False,,bf81d8692db,games5425898691,18.0,631.9400024414062,-3626.14990234375,17.010000228881836,3778.2998657226562,-16037.39990234375,2.3000000417232513,0.19999999552965164,-0.19999999552965164,-2000.5000305175781,255.0,0.0,,-0.009570339737479987,-1.7336980993013262,-2.2513263021563486e-05,True,26,False,28,61.0,False,,EVANPo1,b61533dd68b,15.0,-2840.64990234375,-4391.68017578125,17.010000228881836,-1338.2000732421875,880.4000091552734,0.3999999910593033,-1.5000000596046448,2.3000000417232513,-696.2999725341797,255.0,,,-0.009478879892090052,1.0983894266050984,-0.00012759382844867775,True,248.91132913609988,True,26,4,22,,Romsss,76561198863750800,13.0,-2169.10009765625,-3614.9599609375,114.69000244140625,11584.000244140625,-16002.19970703125,3880.5999755859375,-3480.7998657226562,3508.900146484375,-906.8000030517578,255.0,254.0,0.2534711807963863,-2.4191574230096293,-0.6232091861019416,True,227.91132913609988,True,4,4,8,,
110,6728,210.0,False,False,1,8093.5131703741445,-3616.889892578125,-1578.5400390625,127.70999908447266,6592.0001220703125,11937.80029296875,512.0000076293945,1810.5999755859375,5076.499938964844,-2636.199951171875,1.0,0.5457674856180524,-2.9091156053671003,-1.3855860101230328,76561198039309853,enpitsu,26.0,-3686.010009765625,-1630.719970703125,16.260000228881836,-8696.699829101562,11092.19970703125,-949.5999908447266,-1805.5999755859375,4167.0001220703125,-3102.5,255.0,0.0,,-0.008364069945619328,0.9886417324534599,0.04400387468238517,True,51.0,False,2,2,False,,bf81d8692db,games5425898691,18.0,-2008.3699951171875,-3745.199951171875,80.83000183105469,3592.9000854492188,17935.50048828125,1130.8000183105469,-4965.4998779296875,-1371.6000366210938,-1926.6999816894531,255.0,128.0,,-1.391011256436939,-1.5084450233563529,-2.987104625347197,True,27,False,30,61.0,False,,EVANPo1,b61533dd68b,17.0,-3269.570068359375,2244.64990234375,17.020000457763672,-2541.999969482422,-10198.200073242188,0.7999999821186066,0.09999999776482582,0.7999999821186066,-7.099999785423279,207.0,128.0,False,-0.009556714901793243,-1.3252580709523165,7.382768159761889e-05,True,203.0,False,28,4,24,,Romsss,76561198863750800,14.0,542.3900146484375,-831.8200073242188,16.989999771118164,-19501.600341796875,12017.7001953125,4.399999976158142,-0.7999999821186066,0.3999999910593033,174.20000076293945,255.0,126.0,-0.009593801392762478,0.5314961805091264,-0.00014563015828856956,True,34.0,False,8,4,10,,
