,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
65,4027,122,False,False,1,4268.675671362642,-1293.449951171875,1475.5899658203125,93.13999938964844,-1005.8000183105469,14061.99951171875,0.0,-5907.9998779296875,-153.50000381469727,-1035.1000213623047,1.0,0.5985429875087078,2.8973449856239557,-0.06182562999954671,2389101314914475938,SORIANO268,14.0,-1435.8800048828125,1217.1600341796875,17.049999237060547,-1643.699951171875,14661.8994140625,2.5999999046325684,-0.0,-0.5999999865889549,-92.20000267028809,255.0,113.0,,-0.016783187292920127,1.457913702057221,-3.750152151782239e-05,,0.0,False,24,18,False,,4864972377327238000,RGTITO,12.0,1114.1600341796875,2040.719970703125,17.010000228881836,14187.5,10119.199829101562,2.3999999463558197,0.7999999821186066,-0.3999999910593033,-1932.2000122070312,255.0,1.0,False,-0.009663782233370926,2.5882589066074906,-4.319758353702394e-05,True,163.0,False,4,20,18,,enpitsu,76561198039309853,26,1421.68994140625,3846.360107421875,17.049999237060547,-20556.201171875,1173.0999755859375,3.0000001192092896,0.09999999776482582,-0.0,2059.4000244140625,255.0,128.0,,-0.016773238180314978,-0.019956567169602875,2.1705721005954203e-05,True,20,False,0.0,False,22,,games5425898691,bf81d8692db,18.0,1311.77001953125,4712.5400390625,16.989999771118164,-21016.69921875,1505.2000427246094,4.4999998807907104,-0.7000000029802322,-0.0,42.60000228881836,255.0,128.0,False,-0.009589764418988274,0.0650902070057823,-5.8519774291572055e-05,True,226.0,False,8,False,16,
66,4037,122,False,False,1,3878.9608360641682,-1327.8499755859375,1961.8199462890625,93.13999938964844,-918.1999969482422,13100.10009765625,0.0,-5950.5999755859375,-276.5999984741211,-716.6000366210938,1.0,-0.24705860751218273,2.8096810964258983,-2.14189523935821,2389101314914475938,SORIANO268,14.0,-1473.0,1719.510009765625,17.049999237060547,-770.8999633789062,14721.099853515625,2.5999999046325684,-0.0,-0.0,-10.59999942779541,255.0,128.0,,-0.016782674267597716,1.519752648060512,1.0273578555985533e-06,,0.0,False,24,18,False,,4864972377327238000,RGTITO,12.0,1657.25,2197.639892578125,17.010000228881836,16295.999755859375,-888.7999725341797,2.3999999463558197,-0.0,-0.0,-2014.4999694824219,255.0,1.0,False,-0.009593168053094183,-3.0175765337697777,-1.7260498554636835e-05,True,194.0,False,4,20,18,,enpitsu,76561198039309853,26,582.97998046875,3687.159912109375,17.049999237060547,-19685.400390625,-3449.89990234375,2.8999999165534973,-6.1000001430511475,-0.7000000029802322,-1463.3000183105469,255.0,255.0,,-0.016777143637239426,-0.12961783189714599,-0.00019244268155067007,True,20,False,0.0,False,22,,games5425898691,bf81d8692db,18.0,684.9099731445312,4751.97998046875,16.989999771118164,-13200.2001953125,759.4000244140625,4.4999998807907104,0.09999999776482582,-0.3999999910593033,-10.90000033378601,0.0,119.0,False,-0.009913797529930345,0.055990122957219925,-1.3160277563026744e-05,True,226.0,False,8,False,16,
67,4048,122,False,False,1,3480.2562612935644,-1364.8399658203125,2494.10009765625,93.13999938964844,-826.1000061035156,11972.19970703125,0.0,-5971.9000244140625,-350.60001373291016,-461.30001068115234,1.0,0.23533310782991917,-2.7845001105558977,1.6206027412742396,2389101314914475938,SORIANO268,14.0,-1504.75,2345.280029296875,17.049999237060547,-743.3000183105469,14721.600341796875,2.5999999046325684,-0.0,-0.0,0.0,255.0,,,-0.016782673690382808,1.5203480834065206,-3.96939720900353e-06,,,False,24,18,False,,4864972377327238000,RGTITO,12.0,2239.43994140625,1875.3499755859375,17.010000228881836,8579.500122070312,-12178.1005859375,2.3999999463558197,0.19999999552965164,-0.0,-2057.899932861328,255.0,1.0,,-0.009581776822052072,-2.1171825770738235,-9.106224268216649e-06,True,194.0,False,4,20,18,,enpitsu,76561198039309853,26,-89.77999877929688,3602.330078125,17.049999237060547,-19119.300537109375,-4729.89990234375,2.7000001072883606,6.600000262260437,1.899999976158142,1209.000015258789,255.0,128.0,,-0.016788463267270532,-0.30118049355608884,1.0139267898163208e-05,True,20,False,,False,23,,games5425898691,bf81d8692db,18.0,234.57000732421875,4836.990234375,16.989999771118164,-9283.800048828125,2591.7001342773438,4.600000083446503,0.7000000029802322,0.09999999776482582,-13.40000033378601,128.0,128.0,,-0.009675449602301163,0.2746141551887889,6.272170804419971e-05,True,226.0,False,8,False,16,
68,4056,123,False,False,1,3265.9265220462444,-1386.1199951171875,2803.719970703125,93.13999938964844,-772.3000335693359,11271.500244140625,0.0,-5978.0999755859375,-374.3000030517578,-349.0999984741211,1.0,0.4656586180665504,2.8641292887864815,-0.11544382083089241,2389101314914475938,SORIANO268,14.0,-1523.0,2737.97998046875,22.020000457763672,-226.70000076293945,14759.100341796875,2999.89990234375,0.29999999329447746,-9.300000071525574,-995.4000091552734,255.0,4.0,,-0.016780370093705924,1.5530179450189816,-0.0002781067865080272,,,False,25,18,False,,4864972377327238000,RGTITO,12.0,2358.639892578125,1561.97998046875,17.010000228881836,1745.3999328613281,-14045.6005859375,2.3999999463558197,0.19999999552965164,-0.09999999776482582,-2141.999969482422,255.0,1.0,,-0.009579725833108527,-1.627295644024912,-3.4602827358773904e-05,True,194.0,False,4,20,18,,enpitsu,76561198039309853,26,-707.0700073242188,3382.330078125,75.38999938964844,-18447.5,-7095.9002685546875,3288.3999633789062,538.8000106811523,-1350.0,60.10000228881836,255.0,0.0,,-0.10767118701616557,-0.38390349140984076,0.0001909828966677518,True,21,False,,False,24,,games5425898691,bf81d8692db,18.0,112.80000305175781,4869.83984375,16.989999771118164,-1420.0,355.49999237060547,4.600000083446503,0.19999999552965164,-0.29999999329447746,73.20000171661377,0.0,153.0,,-0.00992007935008224,0.24786538981097947,-1.2539404695353839e-05,True,226.0,False,8,False,16,
69,4091,124,False,False,0,9533.726497499303,294.8500061035156,-4319.06005859375,115.29000091552734,-6747.8997802734375,13108.499755859375,9724.7998046875,5221.5997314453125,-2942.9000854492188,271.200008392334,0.0,0.33503285215742684,2.505249835714609,-1.131157410503277,bf81d8692db,games5425898691,18.0,294.1499938964844,-4537.43017578125,16.989999771118164,3724.7000122070312,10014.400024414062,4.699999988079071,-0.19999999552965164,-0.5000000074505806,1888.699951171875,255.0,234.0,,0.009543607869267725,1.2432270338023386,0.00010081687643429392,True,212.0,False,16,8,False,,76561198039309853,enpitsu,26.0,2343.919921875,-5029.10986328125,53.220001220703125,11284.7998046875,-17662.60009765625,-2461.999969482422,-434.59999084472656,-410.99998474121094,-1211.6000366210938,255.0,128.0,,0.08447077487755848,-0.46417802934812247,-0.6948152961594783,True,61.0,False,False,24,22,,RGTITO,4864972377327238000,12,-2026.030029296875,151.47000122070312,17.010000228881836,240.59999465942383,14030.999755859375,2.3000000417232513,0.0,2.199999988079071,-1936.0000610351562,255.0,0.0,,0.009571451349307978,1.5200039547763011,-0.0002583964069884988,True,18,4,194.0,False,20,,SORIANO268,2389101314914475938,14.0,3011.77001953125,-3490.52001953125,19.81999969482422,7511.7999267578125,-2099.7999572753906,-622.400016784668,-670.9999847412109,-1422.1000671386719,-3234.4000244140625,255.0,128.0,,0.00031130764161000664,-2.3315679662896436,0.003121123577826522,,,False,20,False,26,
70,4156,126,True,True,0,6439.8559449624845,-1219.4100341796875,-1291.72998046875,597.8499755859375,1644.2999267578125,24200.80078125,8305.900268554688,2738.2000732421875,-4365.199890136719,2147.2000122070312,0.0,0.006530690401408228,2.398122235908539,-2.7102614006569823,bf81d8692db,games5425898691,18.0,-1245.3900146484375,-1374.47998046875,432.5199890136719,2759.5001220703125,17371.199951171875,3152.3001098632812,-353.10001373291016,1373.6000061035156,5313.900146484375,255.0,31.0,,-0.9351053494223146,1.1270473461785506,0.790323067046486,True,97.50799995083959,True,18,9,False,,76561198039309853,enpitsu,26.0,2908.919921875,-2440.719970703125,17.030000686645508,4980.0,18118.399658203125,5.099999904632568,-0.09999999776482582,-0.29999999329447746,-52.30000019073486,255.0,128.0,False,0.01677260185268174,1.2968335763196683,4.468603740361781e-05,True,0.0,False,False,24,22,,RGTITO,4864972377327238000,12,-1351.9100341796875,-699.780029296875,442.8999938964844,-1108.3000183105469,-14181.600341796875,4134.800109863281,440.40000915527344,986.8000030517578,1065.8000183105469,255.0,88.0,,-0.28043791177852945,-0.7069168688876883,-0.3396513728143457,True,18,6,177.02186665996433,True,22,,SORIANO268,2389101314914475938,14.0,2078.429931640625,-4025.5400390625,17.049999237060547,-8880.499877929688,12011.8994140625,-2.199999988079071,0.5999999865889549,-1.0000000149011612,-63.80000114440918,255.0,128.0,False,0.01678583869993503,2.20022467353517,7.245551961172517e-05,,208.02186665996433,True,20,False,26,
71,4494,129,False,False,1,5249.892683763425,-84.48999786376953,-17.520000457763672,97.7699966430664,-33634.49951171875,-10026.799926757812,403.3000183105469,-1317.2999572753906,-3.0000001192092896,-5853.499755859375,1.0,0.011041505389392404,0.10898559056713886,0.2946009056221753,4864972377327238000,RGTITO,12.0,44.02000045776367,-110.55999755859375,85.55000305175781,2698.2998657226562,19611.400146484375,1663.3000183105469,-313.8999938964844,1848.699951171875,4850.5999755859375,255.0,188.0,,-1.3349663180673892,-1.3453805689862024,3.0535122768254284,True,22.0,False,4,3,False,,2389101314914475938,SORIANO268,13.0,-0.0,-2191.1298828125,17.049999237060547,-0.0,14099.000244140625,2.7000001072883606,-0.7999999821186066,-0.0,0.0,255.0,,,-0.016700938006329092,1.5707744773734629,1.8233131328748382e-07,,116.0,False,False,False,False,,enpitsu,76561198039309853,26,0.7699999809265137,128.77999877929688,92.4800033569336,709.3000030517578,-22934.69970703125,137.70000457763672,5497.2998046875,171.10000610351562,0.19999999552965164,255.0,128.0,,-1.3264897462449052,-1.6022871014981652,0.0003498176270251803,True,1,False,31.0,False,2,,games5425898691,bf81d8692db,17.0,-0.0,5062.81005859375,17.010000228881836,-0.0,-3817.6998901367188,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,,,-0.009407078266615514,-1.5707879012257133,-3.964947833289374e-08,True,116.0,False,False,False,False,
72,4643,135,False,False,1,8643.083570957015,-2366.489990234375,-2863.68994140625,96.91999816894531,2423.9999389648438,-2137.899932861328,8897.19970703125,2342.899932861328,2656.400146484375,-3146.0000610351562,1.0,-0.39302950229407746,1.6189768851412052,0.056458352069591364,2389101314914475938,SORIANO268,14.0,-2420.030029296875,-3049.1201171875,96.55999755859375,10178.400268554688,15363.199462890625,2497.7999877929688,-3819.2999267578125,3889.5999145507812,-730.1000213623047,255.0,65.0,,-0.27757634480176546,2.0108406826297465,0.04017878630494621,,206.0,False,4,3,False,,4864972377327238000,RGTITO,12.0,2727.010009765625,-3686.14990234375,17.0,-10241.400146484375,-20193.800048828125,3.400000035762787,1.4000000059604645,2.199999988079071,-1719.9000549316406,255.0,6.0,,-0.009569587401495942,-1.0531333463515533,1.5472745281770916e-05,True,228.0,False,False,8,8,,enpitsu,76561198039309853,26,-3946.820068359375,-746.6900024414062,41.90999984741211,10222.2998046875,-6027.9998779296875,-5323.2000732421875,-104.89999771118164,-4542.9998779296875,217.00000762939453,255.0,128.0,False,-0.39345018803383075,-2.6516071633721037,-0.2123383264468624,True,2,False,255.0,False,2,,games5425898691,bf81d8692db,18.0,-2561.239990234375,-2085.030029296875,170.0500030517578,3641.0000610351562,-22643.20068359375,1739.7000122070312,389.1999816894531,137.2000026702881,136.19999885559082,255.0,155.0,,0.5366181037058989,-1.7109082158171707,-0.002605798851971782,True,181.06107513109842,True,False,False,4,
73,4782,140,False,False,1,1687.3774210071758,2410.429931640625,4395.85986328125,97.41999816894531,-4941.499938964844,9863.800048828125,7404.89990234375,3483.2998657226562,405.40000915527344,4868.399963378906,1.0,-1.261059524881357,1.2857077808006274,2.0375437571609294,2389101314914475938,SORIANO268,14.0,2507.489990234375,4320.2001953125,16.649999618530273,9514.199829101562,16335.2001953125,-54.60000038146973,106.30000114440918,59.40000057220459,1401.0000610351562,255.0,255.0,,-0.009615714327006124,2.0429925304074534,0.016645701843265883,,141.0,False,4,4,False,,4864972377327238000,RGTITO,12.0,3938.590087890625,-109.04000091552734,41.029998779296875,-1907.2999572753906,-5234.4000244140625,-928.6000061035156,-931.1000061035156,584.0999984741211,1736.4999389648438,0.0,11.0,False,0.06401121100080624,1.7585122798026176,-0.4156801051019547,True,160.0,False,False,10,10,,enpitsu,76561198039309853,26,2138.800048828125,4601.56982421875,80.41000366210938,20471.300048828125,-7405.2001953125,3697.6998901367188,0.09999999776482582,0.29999999329447746,-0.5999999865889549,128.0,128.0,False,-0.01676407618356561,-2.7941627529788406,-1.1469046738324885e-05,True,2,False,154.0,False,4,,games5425898691,bf81d8692db,18.0,-2051.340087890625,-206.9499969482422,106.43000030517578,-1453.800048828125,22118.1005859375,1199.800033569336,-5481.7999267578125,-414.0999984741211,-165.49999237060547,255.0,128.0,,-0.326867534754169,-1.656584000223229,-3.1096520885778034,True,126.0,False,7,False,8,
74,4783,140,False,False,0,9679.762069022703,-2429.679931640625,-4417.490234375,146.13999938964844,-22162.900390625,15939.000244140625,8133.0999755859375,-2862.60009765625,398.3000183105469,3809.5999145507812,0.0,1.050525505575546,-1.1265997207642284,1.8744558919598393,76561198039309853,enpitsu,26.0,-2301.85009765625,-4545.60009765625,108.79000091552734,-17334.3994140625,5044.599914550781,3202.5,3982.0999145507812,3025.8999633789062,-1903.3000183105469,128.0,128.0,False,-0.08831489473157007,2.749563967349732,-0.06539195497334845,True,154.0,False,4,2,False,,bf81d8692db,games5425898691,18.0,2064.64990234375,4.5,114.4000015258789,1448.699951171875,-22057.60009765625,602.0999908447266,5481.7999267578125,414.59999084472656,-166.00000381469727,255.0,128.0,,-0.33603028867003043,1.6357675246260834,-3.1095888789801336,True,126.0,False,False,8,7,,RGTITO,4864972377327238000,12,-3923.169921875,162.69000244140625,34.45000076293945,1342.4000549316406,6354.0997314453125,-566.1999893188477,816.8000030517578,-662.7999877929688,2074.4000244140625,0.0,14.0,False,0.013241732317821534,-1.5767272644913648,-0.36118622093360725,True,10,False,160.0,False,10,,SORIANO268,2389101314914475938,14.0,-2507.489990234375,-4320.2001953125,16.649999618530273,-9514.199829101562,-16335.2001953125,-54.60000038146973,-106.30000114440918,-59.40000057220459,1401.0000610351562,255.0,255.0,,0.009615714327006124,-2.0429925304074534,0.016645701843265883,,141.0,False,4,False,4,
75,4848,142,False,False,1,3910.544179297543,1951.3399658203125,1374.550048828125,107.5,-12641.99951171875,20231.800537109375,13134.7998046875,5634.000244140625,-817.9000091552734,1894.2999267578125,1.0,-0.9285909642634698,2.23143237300922,-0.23201394437683762,4864972377327238000,RGTITO,12.0,1977.0799560546875,1221.1500244140625,16.15999984741211,-10072.80029296875,15463.1005859375,-839.8999786376953,1821.4999389648438,2411.3999938964844,-4595.299987792969,255.0,0.0,False,0.014115880127688541,1.1046377056886028,0.0116971824542626,True,96.39340196373642,True,10,10,False,,2389101314914475938,SORIANO268,14.0,2386.840087890625,4447.330078125,17.020000457763672,12638.900146484375,-9287.39990234375,2.5,1.4000000059604645,-0.5999999865889549,1469.7999572753906,255.0,241.0,False,-0.01676255438580503,-2.524314008000712,0.0001651709467067607,,65.7607053608023,True,False,4,4,,enpitsu,76561198039309853,26,3228.489990234375,3677.840087890625,17.059999465942383,-4586.099853515625,12770.6005859375,-4.1999998688697815,0.5999999865889549,-2.199999988079071,-473.1999969482422,255.0,128.0,False,-0.0167440269360264,1.2687525199840683,0.00037183979381836754,True,2,False,122.68881711395836,True,4,,games5425898691,bf81d8692db,18.0,-1242.199951171875,4400.97021484375,17.010000228881836,8443.599853515625,7699.7998046875,2.3000000417232513,-0.29999999329447746,-0.19999999552965164,-1827.8999328613281,128.0,6.0,,-0.009632019323805857,2.4280269206864404,-0.00012333112682523634,True,157.0,False,8,False,8,
76,4945,146,False,False,0,8660.874027742862,1649.1600341796875,-3138.4599609375,324.2799987792969,12163.699951171875,26303.40087890625,-2425.800018310547,-2139.7999572753906,-5068.0999755859375,2394.7999572753906,0.0,0.7789071048109147,-2.0807985242490874,-2.5772102484374386,76561198039309853,enpitsu,26.0,1590.81005859375,-3315.419921875,245.4199981689453,14353.599853515625,17920.0,1358.0999755859375,-4910.10009765625,-2300.7000732421875,-920.1000213623047,255.0,255.0,,0.21020620294312764,1.0774522989978528,-0.602778710438783,True,180.0,False,6,3,False,,bf81d8692db,games5425898691,18.0,1416.8299560546875,-3202.0,17.010000228881836,8694.89990234375,9507.5,-0.09999999776482582,2.5,2.7000001072883606,-1703.5000610351562,255.0,80.0,,0.009568047319676538,0.7644791236128027,4.964268342589056e-05,True,138.2226151266406,True,False,8,8,,RGTITO,4864972377327238000,12,973.0800170898438,-1555.47998046875,71.18000030517578,10715.899658203125,20259.49951171875,1920.2000427246094,-4860.5999755859375,2573.599853515625,-30.299999713897705,255.0,118.0,,0.5644721315116241,1.1402209090423272,0.029405324409571335,True,11,False,0.0,False,14,,SORIANO268,2389101314914475938,14.0,-2649.070068359375,-76.1500015258789,17.06999969482422,13877.2998046875,-1675.8000183105469,0.0,-0.5000000074505806,-0.29999999329447746,-0.09999999776482582,255.0,128.0,False,0.016783335189681635,-0.12023509140119971,3.290288117585025e-05,,255.0,False,6,False,6,
77,5000,148,False,False,1,8036.770641735093,-3688.10009765625,-1461.18994140625,131.3699951171875,-6930.3997802734375,13039.69970703125,6973.0999755859375,4063.900146484375,330.2000045776367,-4401.600036621094,1.0,-0.7627814536623134,-1.7513205970696761,-2.1192721588693595,4864972377327238000,RGTITO,12.0,-3665.52001953125,-1603.1500244140625,64.37000274658203,-14712.099609375,6691.300048828125,2968.599853515625,-3658.699951171875,2661.9000244140625,-2082.100067138672,0.0,3.0,,0.04941444711621097,0.18325917822931317,0.052012534274909365,True,0.0,False,16,13,False,,2389101314914475938,SORIANO268,14.0,202.32000732421875,-1898.0799560546875,93.7300033569336,-5101.9000244140625,-22362.80029296875,-107.79999732971191,4648.0999755859375,-2898.800048828125,-491.50001525878906,255.0,167.0,False,-0.9143706576982696,-2.5519654579846205,1.5479898496685125,,179.0,False,False,8,7,,enpitsu,76561198039309853,26,-3410.889892578125,-260.0400085449219,40.13999938964844,-4142.099914550781,-22573.798828125,1504.7999572753906,507.99999237060547,-152.7999973297119,-2543.0999755859375,255.0,255.0,,-0.03091235551966762,-1.2203870404979067,0.001424083526653045,True,4,False,107.0,False,6,,games5425898691,bf81d8692db,18.0,-3387.8798828125,-107.8499984741211,17.030000686645508,-2406.199951171875,-21264.89990234375,-1.1999999731779099,8.700000047683716,-1.5000000596046448,2033.0999755859375,255.0,237.0,,-0.00931459485648906,-1.5507149204733668,-0.00013930807231368373,True,25.0,False,8,False,8,
78,5114,152,False,False,0,7744.227902840489,2918.699951171875,-1599.52001953125,108.8499984741211,-2174.7000122070312,-8253.200073242188,278.99999618530273,1318.3999633789062,-1665.5999755859375,2945.8999633789062,0.0,-0.4207554595829104,0.8166757252044519,1.36570471475961,76561198039309853,enpitsu,26.0,2949.72998046875,-1430.3499755859375,17.139999389648438,-5009.89990234375,-5197.0001220703125,44.20000076293945,-878.0999755859375,-120.10000228881836,2053.2000732421875,255.0,128.0,,0.006682637275497972,-2.3335126594529108,0.014492084868929852,True,255.0,False,8,6,False,,bf81d8692db,games5425898691,18.0,1682.2900390625,-3551.530029296875,17.020000457763672,8967.999877929688,-18319.300537109375,1.0000000149011612,0.19999999552965164,-0.29999999329447746,-1595.0999450683594,255.0,9.0,,0.00958653176574394,-1.1507821161594187,-0.00017986516765465071,True,31.0,False,False,10,10,,RGTITO,4864972377327238000,12,2992.179931640625,-1115.5699462890625,17.010000228881836,-7462.8997802734375,-11370.6005859375,2.0999999344348907,0.19999999552965164,0.3999999910593033,-82.10000038146973,255.0,128.0,False,0.0095719960327636,-2.1617656492752944,8.494616495529599e-05,True,16,False,0.0,False,18,,SORIANO268,2389101314914475938,14.0,176.2100067138672,4138.64013671875,17.049999237060547,1223.3000183105469,-12411.8994140625,2.5999999046325684,0.19999999552965164,0.19999999552965164,0.0,255.0,128.0,False,0.01669726711676246,-1.472542724296732,1.888083052350066e-05,,240.0,False,8,False,8,
79,5136,153,False,False,0,8197.628494152264,2749.179931640625,-2202.60009765625,93.29000091552734,-1945.7000732421875,-6297.39990234375,52.10000038146973,5178.699951171875,-1785.0999450683594,2448.2000732421875,0.0,0.863390863208952,-1.5166966415757925,-0.5469343169282717,76561198039309853,enpitsu,26.0,2637.179931640625,-2114.280029296875,17.0,-3592.3001098632812,-11372.900390625,-4.600000083446503,39.20000076293945,0.9000000357627869,-261.8000030517578,255.0,0.0,,0.01844505935577566,-1.8927749237632154,-0.015695441598443355,True,255.0,False,8,6,False,,bf81d8692db,games5425898691,18.0,2407.22998046875,-4376.8798828125,17.020000457763672,8157.60009765625,784.3000030517578,0.7999999821186066,-4.399999976158142,-1.5000000596046448,1142.7999877929688,255.0,128.0,,0.009580781938675762,0.1486949717072042,-0.00014653077198393405,True,61.0,False,False,10,10,,RGTITO,4864972377327238000,12,2545.590087890625,-2117.7099609375,17.729999542236328,-4062.9000854492188,-12605.2001953125,-216.39999389648438,202.5,787.3999786376953,-303.8999938964844,255.0,255.0,False,0.0026470718789898227,-1.8948979930017367,0.0388418282680407,True,16,False,0.0,False,18,,SORIANO268,2389101314914475938,14.0,278.0,3114.139892578125,17.049999237060547,1644.2999267578125,-13981.800537109375,2.5999999046325684,0.5999999865889549,-1.2999999523162842,506.30001068115234,255.0,172.0,False,0.016737639631062576,-1.455093005894771,0.00011344994072171232,,240.0,False,8,False,8,
80,5141,153,False,False,0,8267.484315522808,2720.56005859375,-2294.5,93.1500015258789,-1865.8000183105469,-5953.699951171875,0.0,5327.8997802734375,-1741.1000061035156,2140.399932861328,0.0,1.160561582558633,0.3634645970454913,1.1195901844513734,76561198039309853,enpitsu,26.0,2574.179931640625,-2306.60009765625,17.020000457763672,-3728.800048828125,-11758.399658203125,5.099999904632568,-12.400000095367432,0.29999999329447746,527.2000122070312,255.0,0.0,,0.01813232528328266,-1.85458509232207,-0.006544187113382942,True,255.0,False,8,6,False,,bf81d8692db,games5425898691,18.0,2551.9599609375,-4353.18017578125,17.020000457763672,9157.39990234375,1807.5999450683594,0.7999999821186066,1.0000000149011612,0.0,54.000000953674316,255.0,128.0,,0.009536498079041451,0.20288737515891914,-8.667638285715025e-05,True,61.0,False,False,10,10,,RGTITO,4864972377327238000,12,2478.340087890625,-2326.300048828125,17.020000457763672,-3738.599853515625,-12340.0,9.900000095367432,13.799999952316284,-10.299999713897705,457.09999084472656,128.0,255.0,False,0.00727339269071647,-1.8461205476564293,0.007133717751685995,True,16,False,0.0,False,18,,SORIANO268,2389101314914475938,14.0,318.1700134277344,2883.10009765625,17.049999237060547,3373.2998657226562,-13652.7001953125,2.8999999165534973,0.29999999329447746,-0.9000000357627869,1249.1999816894531,255.0,209.0,False,0.016755250063238056,-1.3083780138191736,0.00010254449158175527,,240.0,False,8,False,8,
81,5166,154,False,False,1,4201.765319380886,-2574.4599609375,2771.300048828125,98.61000061035156,-3498.9999389648438,-3268.0999755859375,2177.2999572753906,-1354.7999572753906,-1600.3999328613281,-128.1999969482422,1.0,-1.0214707181234088,1.547829505034854,-0.7828127490505551,4864972377327238000,RGTITO,12.0,-2514.429931640625,2895.10009765625,63.47999954223633,-3894.4000244140625,-2197.100067138672,2639.4000244140625,2204.600067138672,-125.39999961853027,2923.2000732421875,0.0,255.0,,0.01729924555086318,0.6097010048774206,-0.01469708717392277,True,,False,20,17,False,,2389101314914475938,SORIANO268,14.0,-920.4000244140625,-1711.81005859375,17.049999237060547,-6900.0,12298.1005859375,2.5999999046325684,-0.09999999776482582,-0.0,41.70000076293945,255.0,130.0,,-0.016767732160066582,1.058644282874504,-2.6697406099988546e-06,,240.0,False,False,8,8,,enpitsu,76561198039309853,26,-1856.3800048828125,3034.8798828125,17.040000915527344,12706.800537109375,459.3000030517578,4.1999998688697815,-1.5000000596046448,-0.09999999776482582,1406.199951171875,255.0,255.0,,-0.016727604851196034,3.134310095661615,0.0005626485304228743,True,6,False,255.0,False,8,,games5425898691,bf81d8692db,18.0,-3014.31005859375,3794.929931640625,17.020000457763672,2138.8999938964844,-9997.60009765625,0.7000000029802322,-0.9000000357627869,3.1999999284744263,936.2999725341797,255.0,128.0,,-0.009548913930409509,-1.844361232519849,-0.0002182405593907376,True,255.0,False,10,False,10,
