,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
84,5481,156,False,False,1,2647.7613442760066,-269.3900146484375,2762.5,103.95999908447266,8325.700073242188,16592.5,5233.0999755859375,-1163.0000305175781,-5804.2999267578125,978.0000305175781,1.0,-0.1726859546398328,2.2732041709057103,-0.007879190850478801,2411202488257828954,Martuccidaniele_,10.0,-417.6199951171875,2580.800048828125,17.0,4009.5999145507812,12953.299560546875,1.1999999731779099,-0.0,1.0000000149011612,-1945.8000183105469,255.0,0.0,,-0.009560318861736172,1.8986456856313207,-0.00022034013448710398,True,False,8,8,196.90260658725614,True,,1044040509235754335,Xx_nic0laturboXx,11.0,-847.0700073242188,3191.14990234375,17.059999465942383,-16065.999755859375,2422.7000427246094,1.8000000715255737,-1.899999976158142,-0.0,-1863.699951171875,255.0,0.0,,-0.016757088020319895,0.19368824981104796,-0.00019155409315594317,True,8,False,8,158.0,False,,enpitsu,76561198039309853,27.0,1975.6400146484375,-269.3999938964844,16.8799991607666,10212.899780273438,-15872.39990234375,41.500000953674316,7.599999904632568,10.099999904632568,1850.0,255.0,255.0,False,-0.016094789293515165,-2.1919645056952284,0.0003341670645598157,True,4,False,112.0,False,4,,games5425898691,bf81d8692db,25.0,2890.139892578125,2394.510009765625,17.0,2330.2000427246094,19681.8994140625,3.4999999403953552,-0.09999999776482582,-0.0,2012.2000122070312,255.0,255.0,,-0.009584453739521725,1.6112460750669697,-3.0960016065346516e-06,True,0.0,False,8,False,6,
85,5581,160,False,False,1,1873.6724436705936,228.4199981689453,3389.2900390625,93.33999633789062,-2303.0999755859375,-5413.2000732421875,-7.5,5508.800048828125,-2343.800048828125,398.49998474121094,1.0,-0.19717326587582926,0.9314436575035961,-2.999912230323767,1044040509235754335,Xx_nic0laturboXx,11.0,212.69000244140625,3211.610107421875,17.059999465942383,1897.7999877929688,8930.700073242188,1.899999976158142,1.4000000059604645,5.899999737739563,1155.1000213623047,255.0,255.0,False,-0.01667804057023593,1.7849269484867138,3.3840933427665946e-05,True,False,8,8,174.0,False,,2411202488257828954,Martuccidaniele_,10.0,2570.75,4063.570068359375,17.010000228881836,-8909.69970703125,-8095.30029296875,2.0999999344348907,0.3999999910593033,0.7999999821186066,-10.90000033378601,255.0,128.0,False,-0.009587803241757792,-0.735767683222715,7.032924857194932e-05,True,10,False,10,146.0,False,,enpitsu,76561198039309853,28.0,1379.300048828125,3348.590087890625,17.059999465942383,-10548.299560546875,19934.000244140625,1.1999999731779099,0.5000000074505806,-0.7000000029802322,-131.70000076293945,255.0,128.0,False,-0.016792231092081156,1.0976204488722114,0.00010891611311388436,True,4,False,0.0,False,4,,games5425898691,bf81d8692db,24.0,-737.3099975585938,5007.330078125,19.170000076293945,1003.3999633789062,145.20000457763672,-653.3000183105469,-3489.8001098632812,-2875.10009765625,208.09999465942383,255.0,89.0,,-0.0036497426028573162,2.4428062757523925,0.15432968102698863,True,11.0,False,8,False,6,
86,5612,161,True,True,1,851.3335341661884,128.02000427246094,4772.60986328125,458.92999267578125,4059.7000122070312,20295.10009765625,6746.300048828125,5742.2998046875,-1686.6999816894531,-424.00001525878906,1.0,0.09743043477320128,0.976678999516857,2.898516232639515,1044040509235754335,Xx_nic0laturboXx,11.0,96.0,4665.330078125,315.1600036621094,2781.099853515625,19735.2001953125,213.60000610351562,-1294.9000549316406,5269.69970703125,896.2000274658203,255.0,0.0,True,0.18317221245376228,1.4180568338212418,-1.362702749764137,True,False,9,10,82.99567322064472,True,,2411202488257828954,Martuccidaniele_,10.0,1417.2099609375,3439.320068359375,17.010000228881836,-10252.39990234375,-3557.5,2.0999999344348907,-0.29999999329447746,0.7000000029802322,12.5,131.0,128.0,False,-0.009650486197364824,-0.3359577603454918,-2.146712837117298e-05,True,10,False,10,146.0,False,,enpitsu,76561198039309853,28.0,431.2799987792969,4903.77001953125,146.2100067138672,-7257.8997802734375,9149.299926757812,3357.7999877929688,1664.6000671386719,1056.1000061035156,2615.2999877929688,128.0,128.0,False,0.4212173602174194,0.3689112406383745,-0.11526404884698527,True,6,False,0.0,False,4,,games5425898691,bf81d8692db,24.0,-37.540000915527344,4995.66015625,232.00999450683594,8371.300048828125,-996.1000061035156,1655.5999755859375,1230.6999969482422,-899.4000244140625,-851.1000061035156,255.0,0.0,,1.057558357849474,-2.634659637628265,0.2358707102975282,True,0.0,False,10,False,6,
87,5883,161,False,False,1,5192.24367835178,18.809999465942383,22.389999389648438,170.25999450683594,1811.6999816894531,3655.4998779296875,1511.9999694824219,1862.5,-1861.0000610351562,-362.40001678466797,1.0,-0.23378743820072903,-0.11324635930513174,-0.5788649718060292,1044040509235754335,Xx_nic0laturboXx,11.0,1.649999976158142,-95.69999694824219,92.88999938964844,383.1999969482422,-488.10001373291016,184.79999542236328,-3846.9000244140625,1115.4000091552734,-305.0,255.0,128.0,False,-1.4449589160257854,1.1919762225185933,0.49072742892437693,True,False,3,4,0.0,False,,2411202488257828954,Martuccidaniele_,10.0,-3273.06005859375,-4022.199951171875,17.010000228881836,-12972.7001953125,11858.199462890625,2.8999999165534973,-0.5999999865889549,0.7999999821186066,-3292.0999145507812,255.0,0.0,False,-0.009591374177157906,1.0054474412168843,-3.454302258924187e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,27.0,1.850000023841858,2085.550048828125,17.049999237060547,618.1999969482422,-14046.600341796875,3.0000001192092896,0.5000000074505806,-3.0000001192092896,1234.800033569336,255.0,255.0,,-0.016722172180994713,-1.6111881381169364,0.0002537702697110856,True,False,False,116.0,False,False,,games5425898691,bf81d8692db,24.0,2.200000047683716,137.27000427246094,109.55000305175781,434.3000030517578,560.0,2604.2001342773438,-1108.8999938964844,647.6999664306641,1439.6000671386719,128.0,154.0,,-1.1747011645781182,-1.0699845700780204,-0.5565111175285516,True,31.0,False,4,False,3,
88,5899,162,False,False,1,5282.323202747699,138.4499969482422,-87.72000122070312,103.16000366210938,4138.999938964844,1631.6000366210938,156.40000343322754,2861.6000366210938,543.6000061035156,-1720.7000732421875,1.0,-0.37073917084985153,1.3071222133810152,-2.301467655163195,1044040509235754335,Xx_nic0laturboXx,11.0,35.459999084472656,-192.2899932861328,83.37999725341797,434.3000030517578,-2211.9000244140625,-425.40000915527344,-3515.7000732421875,-864.4000244140625,-1524.7999572753906,255.0,14.0,False,0.942661740408068,1.937927201738522,0.18596843907560626,True,False,4,4,0.0,False,,2411202488257828954,Martuccidaniele_,10.0,-3232.47998046875,-3242.159912109375,17.010000228881836,9536.400146484375,9979.099731445312,2.3999999463558197,-0.0,-0.0,-2210.5999755859375,255.0,0.0,False,-0.009564647261007838,2.401753458926974,-7.57940820060371e-08,True,False,False,False,255.0,False,,enpitsu,76561198039309853,28.0,345.3599853515625,1365.6600341796875,17.049999237060547,5495.4998779296875,-11558.800048828125,3.1999999284744263,0.9000000357627869,-1.1999999731779099,-2111.4999389648438,255.0,0.0,,-0.016837681937890384,-1.9674764909019784,-0.00014125502968425903,True,False,False,103.42670974423808,True,False,,games5425898691,bf81d8692db,24.0,39.689998626708984,324.5400085449219,187.4600067138672,612.400016784668,3372.60009765625,-454.50000762939453,2511.699981689453,1633.8999938964844,-841.8000030517578,255.0,214.0,,1.3480059888601605,2.006088764030144,-2.472575123544119,True,31.0,False,4,False,4,
89,5919,162,False,False,1,5172.815359249627,402.489990234375,-9.220000267028809,93.1500015258789,3052.9998779296875,417.00000762939453,0.0,-456.89998626708984,3345.7998657226562,-1720.7000732421875,1.0,-0.25208146495006384,2.8145515345549614,-1.2349097213270857,1044040509235754335,Xx_nic0laturboXx,11.0,159.66000366210938,-246.3000030517578,19.530000686645508,4913.699951171875,894.1999816894531,2958.900146484375,-0.29999999329447746,-1.899999976158142,-1832.5999450683594,255.0,0.0,False,-0.01668149178365626,2.891342079679706,-0.00021264829717277216,True,False,4,5,0.0,False,,2411202488257828954,Martuccidaniele_,10.0,-2263.97998046875,-3100.6201171875,17.010000228881836,11850.400390625,-6787.19970703125,2.0999999344348907,-0.19999999552965164,0.09999999776482582,-354.3000030517578,255.0,128.0,False,-0.009577845739211341,-2.5853318987959852,0.00019947906127454302,True,False,False,False,255.0,False,,enpitsu,76561198039309853,27.0,462.79998779296875,255.57000732421875,19.510000228881836,4360.899963378906,-18319.89990234375,2953.2998657226562,-1.7000000178813934,6.200000047683716,-1032.9000091552734,255.0,0.0,,-0.016761540844610456,-1.8102516412597647,-0.0003965363565106315,True,2,False,47.976533564188145,True,1,,games5425898691,bf81d8692db,24.0,89.0199966430664,553.25,20.43000030517578,145.2999973297119,479.50000762939453,-1412.4000549316406,3686.199951171875,-2008.800048828125,503.6000061035156,255.0,255.0,,-0.02361186737833086,-2.343059782231491,-0.1090642808356411,True,31.0,False,4,False,4,
90,5921,163,False,False,0,5141.263314250857,-417.30999755859375,21.06999969482422,97.8499984741211,7958.0999755859375,22234.19921875,6025.2001953125,1097.3999786376953,-1623.6000061035156,-5670.9002685546875,0.0,0.4652342759937145,-2.9662453923164893,-1.212845528995077,76561198039309853,enpitsu,27.0,-490.9100036621094,-132.97000122070312,39.63999938964844,-4769.599914550781,16807.60009765625,2596.7001342773438,552.7000045776367,-416.8000030517578,-1886.9000244140625,255.0,0.0,,0.013489183316514603,1.7154172151960636,-0.005639812800650033,True,False,1,2,41.66743222616052,True,,bf81d8692db,games5425898691,24.0,-89.0199966430664,-553.25,20.43000030517578,-145.2999973297119,-479.50000762939453,-1412.4000549316406,-3686.199951171875,2008.800048828125,503.6000061035156,255.0,255.0,,0.02361186737833086,2.343059782231491,-0.1090642808356411,True,4,False,4,31.0,False,,Martuccidaniele_,2411202488257828954,10.0,2166.1201171875,3159.949951171875,17.010000228881836,-11699.100341796875,7320.999755859375,2.0999999344348907,1.0000000149011612,-0.5000000074505806,-88.19999694824219,255.0,128.0,False,0.009579062029254992,2.570492620637776,0.00012840956829338832,True,False,False,255.0,False,False,,Xx_nic0laturboXx,1044040509235754335,11.0,-203.80999755859375,240.32000732421875,46.2599983215332,-5414.89990234375,-673.1999969482422,3469.89990234375,51.10000133514404,-326.89998626708984,-2190.0,255.0,59.0,False,0.022940515785170097,-3.06118640971672,-0.0007780291004067835,True,0.0,False,5,False,4,
91,5923,163,False,False,1,5329.3238022313335,400.19000244140625,-166.2100067138672,161.92999267578125,15089.3994140625,-3001.4999389648438,12888.399658203125,2905.5999755859375,-3023.900146484375,-4290.899963378906,1.0,-0.48291175397330194,-2.8735856202940333,-1.151751953671936,1044040509235754335,Xx_nic0laturboXx,11.0,238.05999755859375,-242.55999755859375,66.66000366210938,7440.999755859375,-4008.0999755859375,2390.7000732421875,3126.7999267578125,2128.5000610351562,-3992.6998901367188,255.0,64.0,False,-0.0830249590258217,-3.0256109503275113,0.06105964054159076,True,False,5,6,0.0,False,,2411202488257828954,Martuccidaniele_,10.0,-2166.1201171875,-3159.949951171875,17.010000228881836,11699.100341796875,-7320.999755859375,2.0999999344348907,-1.0000000149011612,0.5000000074505806,-88.19999694824219,255.0,128.0,False,-0.009579062029254992,-2.570492620637776,0.00012840956829338832,True,False,False,False,255.0,False,,enpitsu,76561198039309853,27.0,518.02001953125,17.280000686645508,55.279998779296875,-1042.699966430664,-20563.20068359375,2161.699981689453,1505.3999328613281,-1153.0000305175781,-2557.4000549316406,255.0,0.0,,-0.020018547170982327,-1.5660098008927021,-0.020152828274726274,True,2,False,43.0,False,1,,games5425898691,bf81d8692db,24.0,93.94000244140625,551.4400024414062,16.280000686645508,1039.000015258789,-579.0000152587891,31.400001049041748,-246.49999618530273,42.89999961853027,901.5000152587891,255.0,255.0,,-0.012753145837809217,-2.401500936605075,0.020508822708584607,True,31.0,False,4,False,4,
92,6061,168,False,True,1,6339.369584121398,2079.530029296875,-1087.9100341796875,532.260009765625,-10738.499755859375,23615.80078125,4744.2999267578125,2512.5,-3312.2000122070312,4326.099853515625,1.0,-0.561164206949815,-2.7476951165249734,1.6466064618973613,2411202488257828954,Martuccidaniele_,10.0,2179.22998046875,-1232.6199951171875,437.8399963378906,12195.50048828125,17221.099853515625,508.6000061035156,1733.9999389648438,-3965.8999633789062,3393.2998657226562,255.0,178.0,True,0.30155566948619333,1.21743645808036,0.4888160790426779,True,False,3,4,157.93960449516138,True,,1044040509235754335,Xx_nic0laturboXx,11.0,2813.43994140625,-1415.81005859375,17.049999237060547,-11591.800537109375,-2863.599853515625,2.5,0.5999999865889549,-0.3999999910593033,-0.09999999776482582,255.0,128.0,False,-0.016662735277026254,-0.2421528145218086,4.373621244312787e-05,True,8,False,8,255.0,False,,enpitsu,76561198039309853,27.0,2961.47998046875,-309.239990234375,17.110000610351562,-2658.800048828125,9452.899780273438,-723.0999755859375,-1026.6000366210938,-1144.5999908447266,-4087.0001220703125,128.0,128.0,False,-0.03318787157950199,-2.3270398585063194,0.007782032836144715,True,2,False,221.0,False,2,,games5425898691,bf81d8692db,24.0,1940.0,5014.52001953125,31.809999465942383,-9130.0,-2386.1000061035156,-967.3000335693359,-1964.1000366210938,-304.89999771118164,1396.300048828125,255.0,217.0,,-0.11510086172520878,-0.27173034826635784,-0.423808313427388,True,255.0,False,6,False,6,
93,6121,170,False,False,0,8999.931842121767,215.60000610351562,-3791.02001953125,157.77000427246094,19345.2001953125,885.0,11448.1005859375,5812.1002197265625,198.09999465942383,-1476.199951171875,0.0,0.17637766884524964,2.655855223803044,1.1908686980137855,bf81d8692db,games5425898691,24.0,41.029998779296875,-3897.43994140625,16.5,11728.599853515625,1796.9999694824219,-568.6999893188477,2812.9000854492188,718.1999969482422,-280.2000045776367,255.0,248.0,,0.009244375345277405,0.26539294966364446,0.02432802101388302,True,False,6,6,226.8465635212519,True,,76561198039309853,enpitsu,27.0,-2226.35009765625,-592.3800048828125,17.049999237060547,2979.89990234375,-11300.0,3.1999999284744263,-0.5000000074505806,1.5999999642372131,2187.5999450683594,255.0,128.0,False,0.0167353373504555,-1.2797075038751644,0.00019375890498598043,True,2,False,2,221.0,False,,Martuccidaniele_,2411202488257828954,10.0,-3281.070068359375,-3142.3701171875,16.989999771118164,4569.4000244140625,-22541.4990234375,2.3000000417232513,0.09999999776482582,-1.0999999940395355,1344.7999572753906,255.0,246.0,False,0.009600489944512154,-1.3479398106442058,0.00016832689742726884,True,4,False,36.80236548249437,True,4,,Xx_nic0laturboXx,1044040509235754335,11.0,500.9700012207031,-140.91000366210938,17.049999237060547,18493.900146484375,-13673.399658203125,2.5,-0.29999999329447746,0.0,0.0,255.0,128.0,False,0.016793914832434993,-0.6366533686289741,2.679266432896158e-05,True,157.0,False,8,False,8,
94,6213,173,False,False,0,9256.219873797532,2632.89990234375,-3417.1298828125,402.25,3415.7998657226562,7907.19970703125,10274.7998046875,1977.4000549316406,-5664.5001220703125,-54.099998474121094,0.0,-0.024365414763437298,2.3145507361861077,-0.06046529740933387,bf81d8692db,games5425898691,24.0,2608.199951171875,-3445.8701171875,243.0500030517578,15318.199462890625,7252.7001953125,390.60001373291016,-3675.10009765625,3884.8001098632812,1284.9000549316406,255.0,255.0,,0.0034962768427511852,-0.4864267626419969,0.25113362578511295,True,False,7,8,182.30436153309327,True,,76561198039309853,enpitsu,27.0,140.72000122070312,-4996.990234375,17.049999237060547,12910.50048828125,912.3000335693359,3.100000023841858,6.200000047683716,0.5000000074505806,970.8999633789062,128.0,255.0,False,0.016830627115031912,0.06296582142396381,0.0001360354866517318,True,2,False,2,245.0,False,,Martuccidaniele_,2411202488257828954,10.0,2657.389892578125,-1000.469970703125,16.889999389648438,12230.0,18420.400390625,32.200000286102295,-3.1999999284744263,-12.799999713897705,454.1999816894531,255.0,123.0,False,0.009841425676213801,1.025415687788412,0.0004324874643956395,False,6,False,0.0,False,6,,Xx_nic0laturboXx,1044040509235754335,11.0,3235.9599609375,-1491.56005859375,17.049999237060547,10523.199462890625,1793.9999389648438,3.400000035762787,0.19999999552965164,0.0,2511.6000366210938,255.0,255.0,False,0.016706538775053927,0.24011945104474666,-6.57385316071777e-05,True,141.0,False,8,False,8,
95,6306,177,False,False,1,6284.499366639805,-3725.110107421875,880.8599853515625,95.83999633789062,3464.1000366210938,13563.1005859375,-1471.1000061035156,-635.4000091552734,4042.0001220703125,1165.2999877929688,1.0,-0.40162565963233243,-1.9713791262511844,-1.5262903280385027,1044040509235754335,Xx_nic0laturboXx,11.0,-3768.719970703125,710.47998046875,17.030000686645508,3121.4999389648438,6369.000244140625,5.199999809265137,1.1999999731779099,13.899999856948853,-1715.5999755859375,255.0,128.0,,-0.01642046002284552,2.0442542685519594,-0.00035117517531469837,True,False,8,8,141.0,False,,2411202488257828954,Martuccidaniele_,10.0,-3875.570068359375,-2010.8900146484375,21.18000030517578,9166.699829101562,993.7000274658203,-1619.4999694824219,-405.60001373291016,-3186.400146484375,-2360.800018310547,221.0,47.0,False,-0.14128676498271145,3.0923789280693508,0.009147307248812712,True,6,False,6,255.0,False,,enpitsu,76561198039309853,27.0,-131.83999633789062,5196.89013671875,17.049999237060547,5061.600036621094,6616.6998291015625,2.5,-0.5999999865889549,0.09999999776482582,0.0,128.0,128.0,,-0.016746309543450213,-0.9177941972945827,-2.4063235039195853e-05,True,2,False,245.0,False,2,,games5425898691,bf81d8692db,24.0,-3543.639892578125,2465.7900390625,16.989999771118164,11724.7998046875,4449.200134277344,10.299999713897705,7.300000190734863,20.999999046325684,-2102.100067138672,255.0,0.0,,-0.008611979746006632,2.8130021861078887,-0.0008525729283258088,True,201.0,False,8,False,8,
96,6342,178,False,False,1,5013.003806222764,-3282.3798828125,2370.280029296875,93.12999725341797,3097.9998779296875,9615.2001953125,0.0,-5566.199951171875,2186.3999938964844,485.49999237060547,1.0,-0.04119182570125239,-2.4062915025633322,-2.810848828453626,1044040509235754335,Xx_nic0laturboXx,11.0,-3471.780029296875,2309.340087890625,17.049999237060547,6107.9998779296875,14429.200439453125,3.0000001192092896,-3.100000023841858,2.8999999165534973,-1712.7999877929688,0.0,0.0,,-0.01703862678347582,2.021800346328555,-0.0001122485285660595,True,False,8,8,70.0,False,,2411202488257828954,Martuccidaniele_,10.0,-2782.090087890625,-1297.4100341796875,17.010000228881836,3407.2000122070312,12234.000244140625,2.0999999344348907,0.19999999552965164,1.0999999940395355,74.40000057220459,187.0,133.0,False,-0.009581777800363948,1.8343380117022858,-0.00011553669116234448,True,6,False,6,255.0,False,,enpitsu,76561198039309853,27.0,50.56999969482422,5472.0,21.719999313354492,-2638.5000610351562,-2209.1000366210938,-86.99999809265137,0.9000000357627869,2.3000000417232513,-37.89999961853027,128.0,128.0,,-0.041936691759136016,-0.6881163883350082,-0.03038848962486398,True,2,False,245.0,False,2,,games5425898691,bf81d8692db,24.0,-3135.219970703125,2570.780029296875,113.94999694824219,-5042.699890136719,6502.19970703125,-164.40000534057617,-4332.200012207031,-3387.2000122070312,-91.09999656677246,0.0,156.0,,1.2008407000106953,0.9118102522461138,3.139899117649285,True,201.0,False,10,False,9,
97,6344,178,False,False,1,4961.026430442302,-3261.889892578125,2433.760009765625,93.12999725341797,3055.0,9448.300170898438,0.0,-5587.60009765625,2138.3999633789062,453.1999969482422,1.0,0.09637657613952341,-2.448608353876701,3.0939597348008325,1044040509235754335,Xx_nic0laturboXx,11.0,-3429.469970703125,2394.419921875,17.049999237060547,6473.3001708984375,11465.6005859375,3.1999999284744263,-1.1999999731779099,1.0999999940395355,-1792.1000671386719,0.0,0.0,,-0.017204869784567076,2.138579754538319,-6.054039364119327e-05,True,False,8,8,70.0,False,,2411202488257828954,Martuccidaniele_,10.0,-2755.47998046875,-1194.6600341796875,17.010000228881836,2912.9000854492188,12366.99951171875,2.0999999344348907,0.09999999776482582,2.3000000417232513,827.6999664306641,128.0,203.0,False,-0.009585866402395641,1.800725721624119,7.582197298265689e-05,True,6,False,6,255.0,False,,enpitsu,76561198039309853,27.0,30.010000228881836,5454.91015625,21.040000915527344,-2323.5000610351562,-1925.2000427246094,-75.39999961853027,0.09999999776482582,0.5999999865889549,-9.100000262260437,128.0,128.0,,-0.04190067026563095,-0.6865560095087292,-0.03048290490863231,True,2,False,245.0,False,2,,games5425898691,bf81d8692db,24.0,-3177.169921875,2624.8701171875,112.55000305175781,-5022.39990234375,6475.8001708984375,-165.49999237060547,-4160.10009765625,-3564.89990234375,-484.3000030517578,0.0,198.0,,0.5992831497351409,0.9259079563561021,3.1043781222608597,True,201.0,False,10,False,9,
98,6378,179,False,True,1,3317.789353015471,-2050.669921875,3615.25,97.19000244140625,15125.699462890625,11947.099609375,1211.1000061035156,-4375.799865722656,-1522.5999450683594,1505.5000305175781,1.0,0.27149881024243405,-1.538773235943919,2.880077311327704,1044040509235754335,Xx_nic0laturboXx,11.0,-2259.590087890625,3465.080078125,17.049999237060547,14118.599853515625,7945.4998779296875,3.0000001192092896,-0.19999999552965164,-0.09999999776482582,-1647.7000427246094,255.0,0.0,,-0.01677777967478442,2.659574694905384,-0.0001594865921665917,True,False,8,8,27.0,False,,2411202488257828954,Martuccidaniele_,10.0,-2343.9599609375,20.81999969482422,17.010000228881836,8775.700073242188,8920.700073242188,2.0999999344348907,-0.5000000074505806,-0.3999999910593033,-84.70000267028809,255.0,128.0,False,-0.009559593355166256,2.358810299140884,9.90500651384629e-05,True,6,False,6,255.0,False,,enpitsu,76561198039309853,27.0,-490.70001220703125,4993.4599609375,17.049999237060547,-9614.299926757812,-7363.4002685546875,-2.0000000298023224,0.7999999821186066,0.09999999776482582,-29.800000190734863,255.0,128.0,,-0.01670513019404321,-0.65034759106119,4.6950608820889776e-05,True,2,False,194.84986641073738,True,2,,games5425898691,bf81d8692db,24.0,-3539.389892578125,3191.7900390625,16.989999771118164,4695.299987792969,1644.6000671386719,2.3999999463558197,-0.09999999776482582,-0.7000000029802322,1996.9000244140625,255.0,255.0,,-0.009559222183103473,2.8711487864567964,0.0001299827485804257,True,179.03279116589536,True,10,False,10,
99,6393,180,False,False,0,9594.402496048691,1278.530029296875,-4204.72998046875,115.27999877929688,13327.80029296875,23862.7001953125,8293.699951171875,4878.2000732421875,-2491.699981689453,2448.0999755859375,0.0,-0.33964002851802055,-1.1112490768654073,0.5656224338606812,76561198039309853,enpitsu,27.0,1109.3699951171875,-4434.72998046875,70.18000030517578,14763.599853515625,15420.699462890625,2959.5001220703125,-2288.800048828125,2061.9000244140625,873.7000274658203,255.0,128.0,,0.10984163179928365,0.8686421960643712,0.003801685139138603,True,False,3,4,177.0,False,,bf81d8692db,games5425898691,24.0,3229.52001953125,-3604.340087890625,16.989999771118164,-4708.800048828125,-12521.800537109375,2.199999988079071,-0.19999999552965164,-1.0999999940395355,65.39999961853027,255.0,128.0,,0.009558202569980726,-1.921708700028791,-0.00010605166002467992,True,10,False,10,132.03127742326393,True,,Martuccidaniele_,2411202488257828954,10.0,1728.699951171875,-438.739990234375,17.010000228881836,-12932.7001953125,-3853.599853515625,2.199999988079071,0.7000000029802322,0.09999999776482582,-1648.0000305175781,248.0,23.0,False,0.009578705064045148,-2.8778017747058233,-0.00012785177657189054,True,6,False,255.0,False,6,,Xx_nic0laturboXx,1044040509235754335,11.0,1409.4300537109375,-3491.8798828125,17.030000686645508,-11832.80029296875,7617.39990234375,5.799999833106995,0.0,0.0,-2178.0999755859375,255.0,0.0,,0.016777113131639453,2.5053024352885793,-2.1426213557745884e-05,True,27.0,False,8,False,8,
100,6495,183,False,False,1,8707.792400541917,-3064.8798828125,-2614.81005859375,206.22000122070312,-22010.50048828125,-612.0000076293945,1371.300048828125,3373.800048828125,626.5999984741211,4921.7999267578125,1.0,-0.9052288069477675,-2.3390786290452157,0.6270114034311594,2411202488257828954,Martuccidaniele_,10.0,-2821.1298828125,-2673.419921875,154.4499969482422,-10605.2001953125,7003.900146484375,1567.4000549316406,-4331.9000244140625,-137.5,83.59999656677246,255.0,0.0,False,0.22789805984003284,0.10970564674464707,0.06968092185615161,True,False,7,8,255.0,False,,1044040509235754335,Xx_nic0laturboXx,11.0,-2994.159912109375,-3540.429931640625,59.06999969482422,-7415.8001708984375,-21295.70068359375,-2632.60009765625,1683.3999633789062,-811.5000152587891,570.6999969482422,255.0,255.0,,0.04062491897986734,-1.3438945855158981,-0.4345991206397734,True,12,False,12,4.0,False,,enpitsu,76561198039309853,27.0,-3242.489990234375,-2044.800048828125,17.030000686645508,4229.5001220703125,-15677.2998046875,1.0000000149011612,-0.5999999865889549,-0.0,0.0,255.0,128.0,,-0.016838365660843894,-1.834327954057281,7.389639280465198e-06,True,5,False,27.0,False,4,,games5425898691,bf81d8692db,24.0,-278.44000244140625,-671.1300048828125,16.989999771118164,-5712.9998779296875,-21029.3994140625,4.799999892711639,-0.09999999776482582,-0.3999999910593033,-1933.6000061035156,255.0,0.0,,-0.009592517905588526,-1.2350228554939726,-6.26398376099845e-05,True,182.0,False,10,False,10,
