,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
75,5269,148,False,False,1,8471.18146034416,-1849.6300048828125,-2873.889892578125,503.7799987792969,9650.599975585938,15872.2998046875,-10479.300537109375,-5724.69970703125,-1141.500015258789,1386.9999694824219,1.0,1.427660994231721,0.8263977123237296,-1.6536834775949674,76561198990245574,requiem of souls,9.0,-1887.1400146484375,-3038.550048828125,546.7999877929688,11231.099853515625,12855.899658203125,5941.6998291015625,-4672.39990234375,-2116.199951171875,-1984.7000122070312,0.0,128.0,False,0.7906008047700603,2.3579670995633113,-2.4388217053436367,True,28,20,62.85586225345574,True,4,,76561198341509278,?,9.0,-2260.929931640625,-4672.72998046875,17.020000457763672,13977.099609375,8407.000122070312,2.3000000417232513,-0.7999999821186066,0.5999999865889549,48.89999866485596,255.0,128.0,,-0.016735224256684566,2.594501542982486,5.6820239077537555e-06,True,135.66871400545998,True,12,False,10,,enpitsu,76561198039309853,26,-575.7999877929688,209.94000244140625,17.049999237060547,-1672.1000671386719,-13795.6005859375,3.0000001192092896,-0.09999999776482582,-0.5999999865889549,1565.2000427246094,255.0,255.0,False,-0.016751357693087335,-1.4571778263522974,0.00027768140806623857,True,239.0,False,10,10,False,,games5425898691,bf81d8692db,24.0,-3914.169921875,-4019.10009765625,107.83000183105469,732.0999908447266,11935.799560546875,-8681.799926757812,3908.2998657226562,-2857.60009765625,527.2000122070312,255.0,255.0,,-0.5921302329869034,1.6271901104882565,0.7499461917432354,True,18,False,18,,False,
76,5343,151,False,False,0,5729.387752735558,67.0999984741211,-507.8599853515625,114.72000122070312,3840.0,3.700000047683716,2569.89990234375,5700.9002685546875,205.0,-1859.4000244140625,0.0,0.40310892099404155,0.09103508541009436,0.921031929331727,76561198039309853,enpitsu,26.0,6.090000152587891,-606.3099975585938,15.489999771118164,84.49999809265137,-1469.4999694824219,-515.2999877929688,-1906.300048828125,-179.0999984741211,2694.5999145507812,0.0,255.0,False,-0.023961106049040108,-0.86897476466499,-0.02754888355740086,True,10,10,239.0,False,False,,bf81d8692db,games5425898691,24.0,3244.110107421875,-742.0700073242188,17.010000228881836,-13609.100341796875,-17773.299560546875,-0.3999999910593033,0.29999999329447746,0.5000000074505806,-281.3999938964844,255.0,128.0,,0.009595617037271667,-2.252471250052117,0.00019085517629164779,True,214.21486455907103,True,20,False,20,,requiem of souls,76561198990245574,9,-965.739990234375,-308.1099853515625,16.940000534057617,-7197.9998779296875,-12434.3994140625,20.999999046325684,2.3999999463558197,7.099999785423279,-2051.199951171875,255.0,0.0,False,0.009656423997189365,-2.1498472286579173,0.00034749823145261723,True,64.0,False,28,20,4,,?,76561198341509278,10.0,-260.489990234375,1559.739990234375,17.040000915527344,-3991.199951171875,-15470.699462890625,-0.09999999776482582,0.0,-0.7999999821186066,11.000000238418579,255.0,128.0,False,0.01678017396169944,-1.8219309485354598,-5.7199176661684995e-05,True,10,False,12,133.05899381637573,True,
77,5379,152,False,False,0,5885.911674811725,525.0999755859375,-571.780029296875,109.0999984741211,9840.399780273438,2066.0000610351562,1852.7999877929688,2206.4999389648438,-1122.0999908447266,-793.4999847412109,0.0,1.2399324240214245,1.917921340032652,2.774469459207517,76561198039309853,enpitsu,26.0,383.6600036621094,-648.97998046875,17.049999237060547,8581.900024414062,1401.300048828125,2.5999999046325684,0.5999999865889549,0.0,247.5,255.0,128.0,False,0.016686884042012493,0.1838872406166634,-0.0001788380774884643,True,10,10,229.61403030990272,True,False,,bf81d8692db,games5425898691,24.0,889.7999877929688,-1372.5899658203125,17.010000228881836,-12534.200439453125,18211.600341796875,0.0,1.0999999940395355,-1.5999999642372131,-1644.1000366210938,255.0,0.0,,0.009604180495869318,2.113516820770433,3.5008673787528065e-05,True,173.97630119323728,True,20,False,20,,requiem of souls,76561198990245574,9,-2966.6201171875,-274.9100036621094,17.010000228881836,-18729.000244140625,8011.500244140625,2.3000000417232513,-1.0000000149011612,0.3999999910593033,-1805.0999450683594,255.0,0.0,False,0.009593640743514336,2.6857535449012278,-0.00015955706219554486,True,0.0,False,28,20,4,,?,76561198341509278,10.0,-1079.8800048828125,1164.8299560546875,17.040000915527344,-338.80001068115234,10543.00048828125,4.600000083446503,0.0,0.0,-2384.4000244140625,255.0,0.0,False,0.016686434407926953,1.5532267823182857,5.945717672503649e-06,True,10,False,12,132.0,False,
78,5433,154,False,False,0,6206.229295769062,2114.77001953125,-287.0199890136719,95.30999755859375,-5412.5,-5778.699951171875,4140.4998779296875,-2549.7000122070312,2149.7000122070312,-4987.699890136719,0.0,-0.8684955221989232,1.3524835900676366,2.2132166204237445,bf81d8692db,games5425898691,24.0,2230.239990234375,-156.10000610351562,16.989999771118164,2307.7999877929688,-12406.99951171875,4.900000095367432,0.29999999329447746,0.0,-2190.7000732421875,128.0,0.0,,0.009609521121039652,-1.4511693105296213,-3.5981952055886215e-05,True,20,20,123.0,False,False,,76561198039309853,enpitsu,26.0,1688.8199462890625,810.6400146484375,17.049999237060547,-4039.2001342773438,-1489.1999816894531,2.8999999165534973,0.7000000029802322,0.0,1921.4999389648438,255.0,128.0,,0.01662465787996908,-2.873025783964096,0.00012827058529893832,True,232.0,False,10,False,10,,requiem of souls,76561198990245574,9,-3912.2900390625,3582.679931640625,31.149999618530273,3129.5999145507812,22032.19970703125,-929.3000030517578,-368.3000183105469,-1396.199951171875,-2486.0000610351562,255.0,0.0,False,0.08975009303946463,1.3139529525699032,0.3313547130457598,True,255.0,False,30,22,4,,?,76561198341509278,9.0,1009.1300048828125,1342.18994140625,17.040000915527344,14429.7998046875,-10124.69970703125,0.0,0.0,0.0,17.40000009536743,255.0,128.0,,0.016769003209983497,-0.6098889960873104,-1.389249365848669e-06,True,10,False,12,86.28225389090917,True,
79,5455,155,False,False,0,6416.006689221129,1675.8199462890625,-738.0,225.8800048828125,-11007.39990234375,2063.6000061035156,9191.400146484375,3457.9000854492188,3840.5999755859375,-3048.2000732421875,0.0,-0.8333492524799846,-2.5774632945471017,0.8545128873916861,bf81d8692db,games5425898691,24.0,1788.5899658203125,-777.9400024414062,76.16000366210938,-12364.3994140625,1817.1000671386719,2992.9998779296875,-2945.0,-3185.7998657226562,-3380.4000854492188,255.0,30.0,,0.09202887406080622,3.0215717579466888,0.02803900439817855,True,22,21,123.0,False,False,,76561198039309853,enpitsu,26.0,1193.2900390625,334.0299987792969,17.049999237060547,-7284.89990234375,-8849.89990234375,-1.0999999940395355,-2.199999988079071,-3.100000023841858,1474.1000366210938,255.0,128.0,,0.016684563588659808,-2.2697063375858377,0.0003269314244149306,True,210.0162752315562,True,10,False,10,,requiem of souls,76561198990245574,9,-2663.360107421875,4245.10009765625,17.020000457763672,16675.899658203125,-6807.5,1.1999999731779099,0.09999999776482582,0.0,-1983.0999755859375,255.0,0.0,False,0.009588159044148007,-0.4605360807613118,-1.4662900708088698e-05,True,255.0,False,30,22,4,,?,76561198341509278,9.0,1817.9000244140625,391.1499938964844,17.040000915527344,1652.2000122070312,-16505.799560546875,4.300000071525574,0.0,0.0,-2038.3999633789062,255.0,0.0,,0.016779481915364255,-1.5388469134033793,-6.6269164065441005e-06,True,10,False,12,86.0,False,
80,5521,157,False,False,1,4858.574484080632,870.969970703125,281.489990234375,517.989990234375,3357.3001098632812,30700.2001953125,-3800.10009765625,-640.5999755859375,-1448.9999389648438,-5787.0001220703125,1.0,0.5886487142629556,1.9250745584281936,-1.4052176167166017,76561198990245574,requiem of souls,9.0,899.530029296875,45.529998779296875,510.9599914550781,-6705.3997802734375,21998.701171875,301.8000030517578,-626.5999984741211,-901.6999816894531,255.10000228881836,128.0,128.0,False,0.2895846371381433,1.2968508523354625,-2.9616228728551106,True,32,22,170.57273980109917,True,6,,76561198341509278,?,10.0,554.1199951171875,1799.2099609375,17.049999237060547,13312.099609375,883.0000305175781,3.3000001311302185,-0.29999999329447746,-0.0,-2284.7999572753906,255.0,0.0,,-0.016729529801262532,3.1404001429054698,2.6160263385599707e-05,True,84.0,False,12,False,10,,enpitsu,76561198039309853,26,1032.68994140625,3365.320068359375,17.049999237060547,6326.500244140625,19449.300537109375,2.5999999046325684,0.09999999776482582,0.29999999329447746,0.0,255.0,255.0,,-0.016780612842175992,1.8852808021248588,-3.409853300676154e-05,True,227.0,False,10,10,False,,games5425898691,bf81d8692db,24.0,691.8300170898438,1141.22998046875,17.0,-4731.300048828125,3969.1000366210938,3.700000047683716,3.8999998569488525,-2.7000001072883606,-1477.7999877929688,255.0,0.0,,-0.009519784918044494,0.6661571967521982,-2.2540532025914193e-05,True,22,False,22,123.0,False,
81,5590,160,False,False,0,9137.616886770615,-1487.3800048828125,-3978.4599609375,109.37000274658203,-24547.2998046875,4741.499938964844,5655.4998779296875,-4009.4000244140625,700.2999877929688,-4408.399963378906,0.0,-1.0527411945173657,0.5747602934280206,-0.9934668995085316,bf81d8692db,games5425898691,24.0,-1286.489990234375,-3928.050048828125,17.0,-11535.10009765625,-9645.499877929688,1.0999999940395355,0.3999999910593033,0.29999999329447746,-1240.5000305175781,255.0,35.0,,0.009584801929007509,-2.461421460212988,-0.00012796123754041117,True,22,22,84.3373506940821,True,False,,76561198039309853,enpitsu,26.0,-435.94000244140625,-5889.1201171875,75.23999786376953,795.4000091552734,24.800000190734863,62.60000228881836,-92.79999732971191,-411.1000061035156,-73.89999866485596,255.0,128.0,False,0.5680251129819591,1.9388794547209396,0.20497398682772996,True,227.0,False,10,False,10,,requiem of souls,76561198990245574,9,1023.8800048828125,-3033.639892578125,17.0,7206.400146484375,11277.19970703125,3.6000001430511475,-0.19999999552965164,0.0,2258.000030517578,255.0,255.0,False,0.009550206971858849,1.0703245615380785,2.3809510461332548e-05,True,194.0,False,32,22,6,,?,76561198341509278,10.0,-2449.3701171875,-3489.31005859375,17.049999237060547,484.59999084472656,-13541.99951171875,3.100000023841858,0.0,0.9000000357627869,-1448.2000732421875,255.0,0.0,,0.016734144176253952,-1.5303198448037116,-0.000340455199464555,True,10,False,12,70.0,False,
82,5635,162,False,False,0,8743.668682437743,-3174.85009765625,-3301.47998046875,206.60000610351562,-404.1999816894531,17571.99951171875,9352.2998046875,2545.800018310547,5419.7998046875,-379.3000030517578,0.0,0.5708758948290116,2.8265720203789213,-0.2673496961259124,bf81d8692db,games5425898691,24.0,-3142.669921875,-3382.830078125,59.540000915527344,-6644.2999267578125,19290.400390625,1917.4000549316406,-4844.4000244140625,-2583.599853515625,-325.40000915527344,255.0,128.0,,0.25850038456368385,1.9053161874810771,-0.06289646931827544,True,24,23,73.0,False,False,,76561198039309853,enpitsu,26.0,-503.07000732421875,-5509.02001953125,23.18000030517578,1.899999976158142,1.8000000715255737,-0.29999999329447746,0.9000000357627869,0.0,0.0,255.0,128.0,False,0.055666308638814006,1.7509546662264353,0.007067732405097231,True,227.0,False,10,False,10,,requiem of souls,76561198990245574,9,-23.84000015258789,-1220.989990234375,17.0,-9040.30029296875,10500.699462890625,3.6000001430511475,0.7000000029802322,-0.7999999821186066,2138.8999938964844,255.0,255.0,False,0.009588296183849768,2.338293818969373,9.484348926466632e-05,True,194.0,False,32,22,6,,?,76561198341509278,9.0,-3605.080078125,-3473.389892578125,17.049999237060547,3696.0000610351562,15484.599609375,-1.2999999523162842,0.0,0.0,-2070.399932861328,255.0,0.0,False,0.016773078083677045,1.2722411591360514,2.8819695372232795e-07,True,10,False,12,210.0,False,
83,5690,164,False,False,1,5730.938601772931,3251.739990234375,-84.37999725341797,781.1900024414062,162.09999084472656,-13818.499755859375,8009.6002197265625,-5722.5,-1160.5999755859375,-1380.5000305175781,1.0,-1.2727094627187092,-2.5843547066918373,-0.4813041469821503,76561198341509278,?,9.0,3249.93994140625,20.610000610351562,572.7999877929688,680.8000183105469,-20874.09912109375,5965.3997802734375,-1118.7999725341797,-1857.4000549316406,5054.4000244140625,0.0,128.0,False,0.8932865408963905,-0.51032815292222,-1.9111135035633864,True,14,10,112.0,False,4,,76561198990245574,requiem of souls,9.0,607.5499877929688,-866.3099975585938,93.62000274658203,-7861.7999267578125,-16352.7001953125,-147.39999771118164,4673.0999755859375,-2900.10009765625,-29.90000009536743,255.0,128.0,False,0.6491226535505233,2.1303617410191977,-3.134728876459913,True,225.0,False,34,6,23,,enpitsu,76561198039309853,26,487.7699890136719,3747.199951171875,17.049999237060547,2567.39990234375,-13117.19970703125,2.5999999046325684,0.09999999776482582,-0.7999999821186066,111.00000381469727,255.0,0.0,False,-0.016731665650704268,-1.77662510660805,-0.00010517384570570247,True,227.0,False,10,10,False,,games5425898691,bf81d8692db,24.0,3989.860107421875,-156.49000549316406,71.79000091552734,-3967.0001220703125,-17701.099853515625,-3276.0000610351562,-598.6999893188477,2377.4000549316406,37.30000019073486,255.0,157.0,,-0.1906801968192143,-1.3474188560943154,0.6765420416801352,True,24,False,24,104.0,False,
84,5767,166,False,False,0,2716.363618025975,-3268.409912109375,3817.010009765625,462.42999267578125,12183.699951171875,20013.199462890625,527.2000122070312,178.79999160766602,3602.3001098632812,166.49999618530273,0.0,-0.32937066457275516,-1.2330627393453584,1.4792052367283524,bf81d8692db,games5425898691,24.0,-3398.679931640625,3696.739990234375,334.6700134277344,2458.2000732421875,17382.80029296875,4094.5001220703125,-296.299991607666,743.6000061035156,-347.7000045776367,255.0,81.0,,-0.8347152887802783,0.8802854677674967,0.4217638600382309,True,26,24,42.24968597709491,True,False,,76561198039309853,enpitsu,26.0,-2051.469970703125,-109.31999969482422,17.059999465942383,-15581.199951171875,-4327.200012207031,1.2999999523162842,-0.5999999865889549,0.0,12.200000286102295,255.0,128.0,,0.01679558408976062,-2.8691831850843763,-5.5922288316427195e-05,True,227.0,False,12,False,12,,requiem of souls,76561198990245574,9,617.1500244140625,4685.43994140625,17.010000228881836,-6813.900146484375,78.00000190734863,1.1999999731779099,0.7000000029802322,0.5999999865889549,-576.6999816894531,255.0,0.0,False,0.009538366125912709,-2.7255628661469475,-0.00028596111247195845,True,255.0,False,34,24,6,,?,76561198341509278,10.0,-2738.070068359375,5039.60986328125,70.87000274658203,11727.39990234375,-149.0999984741211,-3380.2999877929688,-4315.0,437.40001678466797,-3091.7999267578125,128.0,0.0,False,0.5354845120791006,-0.340236991207631,0.6368051148570651,True,10,4,14,112.0,False,
85,5815,168,False,False,1,9040.68772325939,1643.6500244140625,-3869.719970703125,205.47000122070312,11777.2998046875,28723.701171875,1345.2999877929688,-4578.399963378906,-3142.0999145507812,-648.7000274658203,1.0,0.09252575096126495,1.9200438658395758,-2.139189111743522,76561198990245574,requiem of souls,9.0,1533.280029296875,-4005.449951171875,185.6300048828125,8871.099853515625,17671.8994140625,2402.100067138672,-2817.7999877929688,-4402.200012207031,1711.6999816894531,128.0,128.0,False,0.022493853061878226,2.4049229875176676,-2.0814815223432235,True,36,25,158.94115271875935,True,6,,76561198341509278,?,10.0,2151.3701171875,-3975.330078125,17.059999465942383,-1409.4000244140625,13663.900146484375,-4.099999964237213,-0.0,-0.9000000357627869,-56.90000057220459,255.0,128.0,False,-0.016748058234380962,1.474684427517126,5.6911739258061685e-05,True,77.54405170102271,True,14,4,10,,enpitsu,76561198039309853,26,3324.360107421875,-11.5600004196167,17.059999465942383,-8345.999755859375,1847.7000427246094,2.0000000298023224,0.29999999329447746,-0.09999999776482582,-2480.0,255.0,0.0,False,-0.016666483948432596,0.24655496467291516,3.870289625987863e-05,True,255.0,False,12,12,False,,games5425898691,bf81d8692db,24.0,3246.93994140625,-4676.83984375,76.44999694824219,-1925.3999328613281,8503.800048828125,-6764.6002197265625,2341.6000366210938,3364.7000122070312,917.7999877929688,255.0,192.0,,-0.6326569690739925,1.306209991256192,-0.3407214735905613,True,24,False,26,24.868817396061395,True,
86,5889,171,False,False,0,8534.931443801,-3982.260009765625,-2817.389892578125,392.760009765625,8679.7998046875,-5369.89990234375,9810.10009765625,-772.9000091552734,1777.1000671386719,-5041.000061035156,0.0,-0.6389327595329577,0.5362637230179356,2.7485858913674006,76561198039309853,enpitsu,26.0,-4080.7900390625,-2944.0400390625,389.1600036621094,224.59999084472656,-8587.5,13910.400390625,-4730.7000732421875,256.200008392334,-68.00000190734863,255.0,0.0,False,-1.2744288556634986,-1.4434691555585442,-1.7281245398176919,True,14,12,159.0,False,False,,bf81d8692db,games5425898691,24.0,-3017.14990234375,-591.030029296875,17.0,2073.0999755859375,-22823.5009765625,3.4999999403953552,-0.19999999552965164,0.5000000074505806,1573.3000183105469,255.0,255.0,,0.009612253611093921,-1.4440401643877137,0.00019720717724775008,True,200.0,False,28,False,26,,requiem of souls,76561198990245574,9,-1872.280029296875,-363.2099914550781,17.010000228881836,16597.80029296875,1291.199951171875,2.3000000417232513,-0.09999999776482582,0.0,2000.0999450683594,255.0,255.0,False,0.009599459558774183,0.14746243124972466,3.287616358723905e-05,True,151.0,False,36,26,6,,?,76561198341509278,9.0,-3755.139892578125,-1151.6500244140625,17.059999465942383,-19933.399658203125,-6405.7000732421875,1.4000000059604645,-4.399999976158142,-1.2999999523162842,245.0,255.0,255.0,False,0.016759348275096907,-2.8601816800799464,0.00027607254300340774,True,12,4,16,37.0,False,
87,5977,174,False,False,0,9582.634998303867,-1319.550048828125,-4433.27001953125,180.63999938964844,19919.200439453125,9382.5,5814.6002197265625,1728.0999755859375,-5427.19970703125,-1886.4999389648438,0.0,-0.7848075182403124,2.653351626318935,1.9458448179145005,76561198039309853,enpitsu,26.0,-1351.4000244140625,-4497.33984375,71.86000061035156,21598.30078125,2245.0999450683594,11.799999475479126,-4927.900085449219,1949.9000549316406,1470.5999755859375,255.0,255.0,,0.41893372110080984,0.08006393894007999,-0.4471917513952039,True,16,13,26.0,False,False,,bf81d8692db,games5425898691,24.0,-1087.1400146484375,-4568.4501953125,132.1999969482422,-16575.699462890625,4174.599914550781,2482.5,-4883.299865722656,2235.5999755859375,1185.2999877929688,255.0,0.0,,-0.2995304544926395,2.6772519747613237,0.6325062951484395,True,208.00901500127648,True,30,False,27,,requiem of souls,76561198990245574,9,697.6300048828125,-2273.580078125,17.010000228881836,-2539.1000366210938,-7234.1998291015625,2.5,-0.5999999865889549,0.9000000357627869,-2344.2999267578125,255.0,0.0,,0.009602692284028616,-1.9329929823987682,2.3763872499710047e-06,True,182.0,False,36,26,6,,?,76561198341509278,9.0,-1920.989990234375,-3988.610107421875,17.049999237060547,16090.10009765625,3025.4000854492188,2.8999999165534973,2.199999988079071,0.0,1253.1999969482422,255.0,255.0,,0.016794132070648577,0.1909026728423221,0.00023677318272777133,True,12,4,16,255.0,False,
88,5979,174,True,False,0,9513.544819962384,-1243.6700439453125,-4367.18994140625,212.75999450683594,3964.1000366210938,27025.90087890625,7625.10009765625,1044.4999694824219,2279.9000549316406,-5450.7000732421875,0.0,-0.7443161589986289,2.4853566490027057,1.785259536939906,bf81d8692db,games5425898691,24.0,-1196.5899658203125,-4540.72021484375,147.32000732421875,-15280.699462890625,3873.9999389648438,2001.300048828125,-3981.7001342773438,2692.3001098632812,-2673.2998657226562,255.0,22.0,,-0.29377579307253454,2.5396219996535803,1.1233508821498164,True,30,27,201.7889719752855,True,False,,76561198039309853,enpitsu,26.0,-1351.4000244140625,-4497.33984375,71.86000061035156,21598.30078125,2245.0999450683594,11.799999475479126,-4927.900085449219,1949.9000549316406,1470.5999755859375,255.0,255.0,,0.41893372110080984,0.08006393894007999,-0.4471917513952039,True,26.0,False,16,False,13,,requiem of souls,76561198990245574,9,668.969970703125,-2333.0400390625,17.010000228881836,-4172.300109863281,-6999.000244140625,2.5,0.0,0.0,-2469.7000122070312,255.0,0.0,,0.009526142876476629,-2.1353328809076624,-2.208605654742479e-05,True,182.0,False,36,26,6,,?,76561198341509278,9.0,-1920.989990234375,-3988.610107421875,17.049999237060547,16090.10009765625,3025.4000854492188,2.8999999165534973,2.199999988079071,0.0,1253.1999969482422,255.0,255.0,,0.016794132070648577,0.1909026728423221,0.00023677318272777133,True,12,4,16,255.0,False,
89,6347,178,False,False,1,5194.13147909483,-40.81999969482422,31.049999237060547,110.97000122070312,-18509.49951171875,13258.299560546875,7012.8997802734375,3928.800048828125,1213.1999969482422,4369.4000244140625,1.0,0.03124727780811643,-0.15218945920771973,-0.13733571801711963,76561198341509278,?,9.0,122.02999877929688,-73.37999725341797,14.789999961853027,-4894.700012207031,19954.89990234375,-585.4999923706055,322.90000915527344,-1114.000015258789,1872.2999572753906,255.0,255.0,,-0.023164660982305945,1.238314775178626,-0.014580575162065975,True,4,4,0.0,False,False,,76561198990245574,requiem of souls,9.0,-2777.3701171875,-4108.77001953125,17.010000228881836,-19805.799560546875,3371.4999389648438,2.199999988079071,1.5000000596046448,-0.0,-1503.0000305175781,255.0,0.0,,-0.009599661109636103,0.19951570767694307,-0.00013130082264207435,True,11.0,False,False,False,False,,enpitsu,76561198039309853,26,-0.0,5066.759765625,17.049999237060547,-0.0,-687.5,2.5999999046325684,2.199999988079071,-0.0,0.0,255.0,0.0,,-0.016380552091983174,-1.5707718270543227,-2.6017091736100075e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-16.979999542236328,403.45001220703125,84.55999755859375,-2237.5,-22692.7001953125,2409.1000366210938,5402.0001220703125,-1033.0999755859375,29.000000953674316,128.0,128.0,,-0.645212661385319,-1.4098215978226747,0.027590556575793703,True,3,False,4,31.0,False,
90,6455,182,False,False,1,4512.428173270463,-3480.159912109375,4039.43994140625,726.9600219726562,10632.900390625,23985.70068359375,7580.8001708984375,5128.599853515625,-11.299999952316284,-3113.900146484375,1.0,1.383144750750285,-1.4236468479425333,-2.810554283516811,76561198990245574,requiem of souls,9.0,-3580.669921875,3890.580078125,577.6500244140625,2006.1000061035156,20553.798828125,4344.4000244140625,-2725.0,-617.7000045776367,-4737.300109863281,0.0,,,0.9347941937854959,2.903894644830138,-1.574775495204217,True,6,4,198.0,False,4,,76561198341509278,?,9.0,-3911.10009765625,509.7200012207031,30.81999969482422,1849.1999816894531,14404.000244140625,-504.70001220703125,-347.99999237060547,-827.6999664306641,-2008.0999755859375,255.0,0.0,,-0.06589066313946805,1.748576152039185,0.3284108646258424,True,233.12083427624037,True,6,False,6,,enpitsu,76561198039309853,26,-1303.5799560546875,4720.7001953125,17.049999237060547,7406.300048828125,1740.0,2.5999999046325684,-0.5999999865889549,0.3999999910593033,0.09999999776482582,0.0,,,-0.016966554459648422,-0.2309278805857243,-4.713330082046312e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-3461.1201171875,3013.719970703125,17.010000228881836,454.90001678466797,14937.19970703125,2.0999999344348907,0.29999999329447746,3.4999999403953552,-716.2999725341797,255.0,128.0,,-0.00960868100038971,1.6491985291802982,8.88897203397415e-05,,6,False,6,,False,
91,6514,184,False,False,0,9967.581420749566,353.4599914550781,-4748.9599609375,461.8500061035156,-387.09999084472656,16143.699951171875,5942.60009765625,262.2999954223633,899.5999908447266,5887.39990234375,0.0,0.20536432269517294,-0.76612735105847,2.8498426988197942,76561198039309853,enpitsu,26.0,297.05999755859375,-4890.259765625,300.69000244140625,-803.4999847412109,6447.1002197265625,3192.5,-4271.099853515625,-1269.8999786376953,-2084.7999572753906,255.0,255.0,,-0.6666609654752773,1.3475789248144427,-0.7016416638053841,True,2,1,53.0,False,False,,bf81d8692db,games5425898691,24.0,1054.3299560546875,-5103.009765625,479.8999938964844,-20564.69970703125,4.000000059604645,2138.5000610351562,1.5000000596046448,-1543.800048828125,0.19999999552965164,255.0,0.0,,-0.08372348255262707,-3.131994445741088,1.5698954269608325,True,132.70128153985553,True,6,False,6,,requiem of souls,76561198990245574,10,2472.280029296875,-4522.41015625,108.7300033569336,-1366.9999694824219,16011.199951171875,2636.300048828125,-5479.89990234375,-456.1000061035156,109.0999984741211,255.0,128.0,,0.9290313339865885,1.6811575292913254,0.03373580417416778,True,198.0,False,8,5,4,,?,76561198341509278,9.0,843.2999877929688,-2477.469970703125,17.030000686645508,-17553.599853515625,1296.3999938964844,5.0,0.5000000074505806,-0.3999999910593033,-2.5999999046325684,128.0,128.0,,0.016829300671891728,3.0675296146454256,5.132175652779749e-05,True,6,False,6,150.0,False,
92,6576,187,False,False,1,4087.7288446379557,-274.6400146484375,1223.47998046875,138.44000244140625,-3886.0000610351562,2835.4998779296875,4856.199951171875,4797.699890136719,3510.0,813.1999969482422,1.0,-0.24767619685572717,-0.09566781035942734,2.674889548136687,76561198341509278,?,9.0,-211.72999572753906,1135.2900390625,17.040000915527344,-10812.39990234375,4020.0,3.799999952316284,-1.1999999731779099,0.09999999776482582,-758.1999969482422,128.0,128.0,False,-0.016841622175500597,0.4172299469889966,0.00028930078588647833,True,6,6,161.0,False,False,,76561198990245574,requiem of souls,9.0,-1562.780029296875,581.9299926757812,16.989999771118164,-7532.80029296875,-17107.80029296875,5.0,0.29999999329447746,0.5000000074505806,-2677.39990234375,255.0,0.0,False,-0.009594554275398976,-1.0202406884848247,-7.790209080424506e-05,True,149.0,False,8,4,6,,enpitsu,76561198039309853,26,-45.20000076293945,3552.75,17.049999237060547,344.59999084472656,-6863.499755859375,2.7000001072883606,-0.19999999552965164,-0.0,0.0,255.0,128.0,,-0.016660315034128098,-1.6209924426838378,6.048269935340249e-06,True,53.0,False,2,2,False,,games5425898691,bf81d8692db,24.0,282.5400085449219,5118.85986328125,17.010000228881836,-0.19999999552965164,0.5999999865889549,2.5999999046325684,-4.099999964237213,0.09999999776482582,0.0,128.0,128.0,,-0.009783555718194377,-0.5141043274352192,-0.00018937867390870708,True,6,False,6,120.0,False,
