,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
70,4952,155,False,False,0,10496.466127695512,3510.929931640625,-4386.52978515625,170.77999877929688,7107.60009765625,5153.599853515625,2737.60009765625,-1931.9999694824219,2304.600067138672,-740.6999969482422,0.0,-0.5848793400927333,-0.6531507743335828,1.339597539771073,76561198015950686,Cool boi,7.0,3482.110107421875,-4552.1298828125,235.0,8798.400268554688,8051.5997314453125,4364.200134277344,-2599.7000122070312,475.60001373291016,302.8000068664551,241.0,255.0,False,-0.3548300161479658,0.7296390722404456,-1.439955042545985,True,16,4,61.0,False,20,,76561198019325819,Outer Heaven,7.0,2389.64990234375,-4079.81005859375,161.1999969482422,-4442.200012207031,-2200.500030517578,-1939.7999572753906,1245.6999969482422,-1224.8999786376953,455.60001373291016,215.0,255.0,,-0.007615397533408635,-1.4270621517011504,-0.6662535897596259,True,False,18,18,115.0,False,,enpitsu,76561198039309853,25,1647.969970703125,-1363.8800048828125,17.049999237060547,7045.0,1000.1999664306641,3.3000001311302185,-1.4000000059604645,0.0,2303.000030517578,255.0,255.0,False,0.01664575864111096,0.12904765874087654,0.00016191256426041653,True,117.0,False,22,False,20,,games5425898691,bf81d8692db,20.0,3991.840087890625,-1510.719970703125,73.70999908447266,-1204.8999786376953,-22940.0,-1140.8000183105469,-178.79999160766602,866.2999725341797,-39.20000076293945,255.0,128.0,,0.05569030521363526,-1.612004213093681,0.7048336494523667,True,182.96469696106453,True,False,24,24,
71,4969,156,False,False,0,10014.76453967347,3849.25,-3679.18994140625,98.69999694824219,1381.6999816894531,15164.000244140625,2061.199951171875,-4823.900146484375,3493.699951171875,-723.6000061035156,0.0,1.065325859403771,-1.1156910675717748,-0.6238106119151556,76561198015950686,Cool boi,7.0,3932.35009765625,-3887.97998046875,69.83000183105469,-132.89999961853027,15515.6005859375,-4664.599914550781,2120.0999450683594,2598.2000732421875,749.1000366210938,255.0,128.0,False,0.28728187567535945,1.6032401904077518,-0.6194678203190649,True,16,4,23.426288153535577,True,20,,76561198019325819,Outer Heaven,7.0,2190.360107421875,-4189.97998046875,16.440000534057617,539.0999984741211,-239.50000762939453,111.5999984741211,6.600000262260437,55.19999980926514,768.3000183105469,255.0,164.0,,0.013151186138992963,0.01576652198419442,-0.00045201546353947417,True,False,18,18,111.86318251394457,True,,enpitsu,76561198039309853,25,1989.4200439453125,-995.22998046875,17.049999237060547,3710.5999755859375,9744.199829101562,2.5999999046325684,0.3999999910593033,1.4000000059604645,78.69999885559082,255.0,255.0,False,0.016691357505442643,1.216811025736661,-0.00014878446005853435,True,148.0,False,22,False,20,,games5425898691,bf81d8692db,20.0,4038.31005859375,-2851.110107421875,127.2300033569336,-434.00001525878906,-22987.60009765625,-614.3999862670898,483.1999969482422,268.799991607666,-337.5,255.0,128.0,,0.060798725197023146,-1.5971612464042806,1.0101479166323304,True,129.7006795739616,True,False,24,24,
72,4974,156,False,False,1,5063.380221299782,-3867.409912109375,3423.10009765625,128.00999450683594,16640.899658203125,-687.2000122070312,5218.0999755859375,4146.7999267578125,-1164.4000244140625,-4177.0001220703125,1.0,-0.10816919938724481,1.9766855012856122,-1.4450221382846722,bf81d8692db,games5425898691,20.0,-4017.580078125,3253.35009765625,98.9000015258789,2123.8999938964844,22774.49951171875,-2409.7999572753906,-812.6999664306641,-1633.0000305175781,-1111.1000061035156,255.0,0.0,,-0.1248035752709405,1.678163525239872,0.8523960662085791,True,24,False,113.98485170897628,True,24,,76561198039309853,enpitsu,25.0,-2044.18994140625,814.52001953125,17.049999237060547,-2067.5999450683594,-10900.30029296875,3.1999999284744263,0.29999999329447746,1.0999999940395355,2056.7999267578125,255.0,255.0,False,-0.016696307742730766,-1.4005587265901065,0.00022169276212537258,True,False,22,20,148.0,False,,Outer Heaven,76561198019325819,7,-2267.169921875,4187.22998046875,17.020000457763672,-5703.800048828125,-350.29998779296875,2.3000000417232513,-0.5999999865889549,-1.2999999523162842,12.000000476837158,255.0,128.0,,-0.01654555670517751,-0.06298563750024452,-6.70942492147958e-05,True,96.14735464895925,True,18,False,18,,Cool boi,76561198015950686,7.0,-3904.429931640625,3592.780029296875,28.1299991607666,2370.7000732421875,-17870.6005859375,-605.0,-319.20000076293945,-1627.8999328613281,-36.500000953674316,255.0,128.0,False,-0.0523658719904566,-1.7005860393463317,-0.2787682922242531,True,7.7104602885502675,True,4,16,20,
73,5041,158,True,True,1,2141.7514980029528,-222.7899932861328,3313.68994140625,174.8800048828125,1583.0999755859375,30238.798828125,5853.900146484375,-775.8999633789062,3986.0000610351562,-4416.9000244140625,1.0,0.19228542981807903,-2.1247351801089147,1.311164828751401,76561198039309853,enpitsu,24.0,-173.1999969482422,3090.6298828125,110.12000274658203,3800.8999633789062,19203.399658203125,2222.5999450683594,1663.0000305175781,-1580.2000427246094,3277.9000854492188,128.0,128.0,False,0.012027980931200902,1.5698759114377874,-0.027022593706893208,True,20,False,6.0,False,24,,bf81d8692db,games5425898691,20.0,-1290.800048828125,2324.719970703125,17.010000228881836,19881.099853515625,-7318.800048828125,2.3000000417232513,-0.19999999552965164,-0.0,2007.7999877929688,255.0,255.0,,-0.009582549565957547,-2.867860604533697,2.53221490155882e-05,True,False,24,24,0.0,False,,Outer Heaven,76561198019325819,7,-1797.3900146484375,3777.6201171875,17.040000915527344,14227.39990234375,13333.199462890625,3.400000035762787,0.19999999552965164,0.29999999329447746,9.900000095367432,255.0,128.0,False,-0.016777207231173687,2.387503900046929,-3.501101873752418e-05,True,179.0,False,18,False,18,,Cool boi,76561198015950686,7.0,,,,,,,,,,,,,,,,True,,,,,,
74,5311,159,False,False,0,5207.257149893926,-6.079999923706055,9.350000381469727,93.05000305175781,-16448.499755859375,17567.39990234375,1360.0,-2010.2000427246094,-1150.199966430664,2521.300048828125,0.0,-0.009398936426136494,0.021093292022852633,-0.016851371988171056,76561198019325819,Outer Heaven,7.0,122.52999877929688,-105.8499984741211,69.16000366210938,-5365.3997802734375,16432.7001953125,2797.5,2475.0999450683594,1460.8999633789062,4689.200134277344,255.0,255.0,,-0.002639089674777659,2.1226384911684346,0.005175977000725004,True,False,False,0.0,False,4,,76561198015950686,Cool boi,7.0,-2819.97998046875,-4035.719970703125,18.329999923706055,-17687.7001953125,-1705.5000305175781,3.400000035762787,-0.5999999865889549,0.0,-1929.6000671386719,255.0,0.0,,0.01705627864968895,-3.1110832916634084,-6.891827759550666e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,25,-27.899999618530273,3684.860107421875,17.049999237060547,923.3000183105469,-9863.300170898438,2.5999999046325684,0.0,-0.09999999776482582,259.20000076293945,255.0,128.0,False,0.016698842696188314,-1.4556006499454857,-0.00014523424044450068,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-83.69000244140625,275.1400146484375,89.56999969482422,3595.4998779296875,-22553.5009765625,367.20001220703125,5489.2999267578125,340.49999237060547,-28.900001049041748,128.0,128.0,,1.2374995438244425,-1.5240513211507891,-0.0157174412961364,True,0.0,False,False,3,4,
75,5313,159,False,False,1,5134.964611073135,197.10000610351562,52.81999969482422,107.95999908447266,28816.201171875,26860.0,911.5000152587891,889.8999786376953,-949.8000335693359,-5857.1002197265625,1.0,0.01025802173307697,0.23442053343558095,-0.210798704004517,bf81d8692db,games5425898691,20.0,63.2400016784668,-104.7300033569336,88.91999816894531,-748.0000305175781,16047.7001953125,-84.60000038146973,-4712.799987792969,688.0000305175781,-2750.4998779296875,128.0,128.0,,-1.3126082647591744,-1.3986063508441862,-3.1100599124162476,True,3,False,0.0,False,4,,76561198039309853,enpitsu,24.0,17.6299991607666,-3592.050048828125,17.049999237060547,-1243.7999725341797,10338.499755859375,2.5999999046325684,-0.0,0.7000000029802322,56.599998474121094,255.0,128.0,False,-0.0167013266840103,1.4442698201038024,-8.108148325071453e-05,True,False,False,False,116.0,False,,Outer Heaven,76561198019325819,7,-97.0199966430664,71.06999969482422,75.88999938964844,12625.50048828125,-12650.6005859375,2635.1998901367188,-3383.9999389648438,2063.3999633789062,3813.2000732421875,255.0,255.0,,0.059558431488326756,-2.242116512454327,-0.05158237078425571,True,0.0,False,4,False,3,,Cool boi,76561198015950686,7.0,2937.550048828125,4038.7900390625,18.329999923706055,17550.30029296875,-513.4000015258789,3.400000035762787,0.5000000074505806,-0.0,-1965.3999328613281,255.0,0.0,,-0.017060799742068318,-3.041942856564801,-5.672802144021165e-05,True,255.0,False,False,False,False,
76,5430,163,False,False,0,10194.68969194267,-1655.489990234375,-5026.35986328125,1387.0400390625,26745.2001953125,1792.1000671386719,2291.1000061035156,959.8000335693359,3344.4000244140625,-4887.9998779296875,0.0,0.17200199090476775,-1.0733561363513557,-0.7305126714754064,76561198015950686,Cool boi,7.0,-1806.1700439453125,-5037.7001953125,1308.800048828125,14697.7001953125,7205.7000732421875,7671.500244140625,-1918.6000061035156,3843.9999389648438,-856.2000274658203,248.0,178.0,,-0.4679256908629499,-0.018353743831863844,-1.5766852251965715,True,3,False,124.93709223244778,True,4,,76561198019325819,Outer Heaven,7.0,-3418.0,-2295.1201171875,17.049999237060547,-14139.200439453125,-10459.3994140625,3.1999999284744263,1.5000000596046448,1.899999976158142,1734.6000671386719,255.0,255.0,,0.01681243258967838,-2.467430416214606,0.0002612095086319277,True,False,6,6,61.0,False,,enpitsu,76561198039309853,25,-530.72998046875,-1604.27001953125,17.049999237060547,11776.300048828125,-12380.400390625,3.0000001192092896,-0.5999999865889549,0.9000000357627869,1881.0000610351562,255.0,255.0,,0.01676097849704282,-0.7586623822500465,0.00013090005083828205,True,146.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-1380.4100341796875,-2725.780029296875,17.010000228881836,19351.8994140625,-11648.199462890625,2.3000000417232513,-0.9000000357627869,0.5999999865889549,1852.2000122070312,255.0,255.0,,0.009588978127775274,-0.47934079535370977,0.00012810096069984321,True,168.0,False,False,4,4,
77,5510,166,False,False,1,4893.447978975725,-3539.110107421875,3072.239990234375,278.6700134277344,5440.7000732421875,8749.099731445312,10897.80029296875,4965.7000732421875,648.0000305175781,-3304.7000122070312,1.0,-0.9451888016330015,0.32934308724415967,-1.1090526702954238,bf81d8692db,games5425898691,20.0,-3584.780029296875,2946.969970703125,154.64999389648438,-10681.099853515625,15410.999755859375,1889.6000671386719,-2994.89990234375,3953.699951171875,2376.3999938964844,255.0,0.0,,0.39257897459783975,1.0732226423262985,0.8440784237382745,True,5,False,132.36904109677963,True,6,,76561198039309853,enpitsu,24.0,-3707.8701171875,-319.0,17.049999237060547,-3482.5,-17792.5,3.0000001192092896,0.09999999776482582,1.0000000149011612,1832.5999450683594,255.0,128.0,,-0.016784719231650654,-1.42661006208424,0.00013412599751231114,False,False,2,2,255.0,False,,Outer Heaven,76561198019325819,7,696.9000244140625,4207.2001953125,17.049999237060547,-14084.7998046875,233.89999389648438,2.7000001072883606,-4.300000071525574,-0.0,-755.0,255.0,128.0,False,-0.01675358369054628,0.041701477928136686,-5.259465155016072e-05,True,122.0,False,6,False,6,,Cool boi,76561198015950686,7.0,-2798.429931640625,3155.070068359375,18.110000610351562,-15434.000244140625,-30.09999990463257,55.900001525878906,8.999999761581421,-3.700000047683716,-2808.900146484375,255.0,0.0,False,-0.016815148540529692,0.16484356759704183,0.0004784963674750819,True,118.0,False,False,4,4,
78,5579,169,False,False,0,10551.843037455857,2389.489990234375,-4887.31005859375,924.8400268554688,23151.59912109375,12173.499755859375,506.19998931884766,-3464.4000244140625,4017.60009765625,2802.9000854492188,0.0,-0.7048840159753395,-0.33791456104053524,-2.4120047796394943,76561198015950686,Cool boi,7.0,2311.080078125,-5003.9599609375,750.6900024414062,-9408.099975585938,11639.100341796875,9795.2001953125,-3370.10009765625,-1334.7000122070312,2445.399932861328,244.0,0.0,False,-0.6263164550964709,3.1156154994461507,1.594547886553246,True,5,False,201.72879128045932,True,6,,76561198019325819,Outer Heaven,7.0,2153.429931640625,-4956.81005859375,877.5399780273438,14907.60009765625,6962.8997802734375,8354.7998046875,431.50001525878906,-1365.0,-5310.3997802734375,255.0,174.0,False,-0.32724598812315964,-0.7451854555845109,-1.6472547074172252,True,False,8,7,83.56420659506193,True,,enpitsu,76561198039309853,25,1556.489990234375,2734.679931640625,17.049999237060547,-5675.4998779296875,-11827.900390625,3.100000023841858,-0.19999999552965164,-0.3999999910593033,2026.7999267578125,255.0,128.0,False,0.01673670309613842,-1.9788217609951337,8.232010428507225e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,3161.419921875,-3967.989990234375,17.010000228881836,5644.5001220703125,9027.80029296875,2.3999999463558197,0.0,0.0,-2137.100067138672,255.0,0.0,,0.009548695414032192,0.9831535455463788,-0.000107348381070662,True,119.0,False,False,6,6,
79,5659,172,False,False,1,5932.796558376693,-3400.5,1048.77001953125,165.19000244140625,-12102.39990234375,15047.5,11689.3994140625,5005.5999755859375,3307.39990234375,63.60000133514404,1.0,-0.3050524553974808,-2.8489060559166473,0.2744598424049007,76561198039309853,enpitsu,24.0,-3275.14990234375,873.8300170898438,14.350000381469727,-9398.599853515625,10523.900146484375,-97.39999771118164,172.19999313354492,-85.29999732971191,-88.00000190734863,255.0,128.0,False,-0.0265116729270293,0.8338570742783095,0.04180072223424039,True,2,False,208.0,False,2,,bf81d8692db,games5425898691,20.0,-4078.989990234375,1995.5400390625,1155.800048828125,3.0000001192092896,6123.3001708984375,6774.69970703125,-2439.600067138672,0.29999999329447746,0.09999999776482582,255.0,0.0,,0.8157412521396075,1.5568794401665245,1.560638468107489,True,False,10,6,149.0,False,,Outer Heaven,76561198019325819,7,-3441.60009765625,1767.7099609375,58.189998626708984,1379.1000366210938,-22661.79931640625,3679.2001342773438,-830.1999664306641,7.900000214576721,-724.1000366210938,255.0,128.0,False,0.014317598433439816,-1.527793000778836,0.0013533999486799772,True,2.0465376633469816,True,9,False,8,,Cool boi,76561198015950686,7.0,250.5800018310547,2354.43994140625,18.350000381469727,717.9000091552734,4837.39990234375,0.9000000357627869,-0.0,-0.0,2073.699951171875,246.0,255.0,False,-0.016949921007592274,1.7724215280408395,2.6213819063318025e-05,True,191.0,False,False,6,6,
80,5731,174,False,True,1,3644.075035110106,-2549.3701171875,3953.110107421875,295.4599914550781,24327.5,9428.900146484375,-1244.5999908447266,907.3000335693359,1549.7999572753906,5724.89990234375,1.0,0.25611533248919727,1.6002571810191542,-2.9244690481511517,76561198039309853,enpitsu,25.0,-2737.56005859375,3927.739990234375,220.88999938964844,16267.5,4722.799987792969,861.9000244140625,5429.6002197265625,733.7000274658203,-479.90001678466797,128.0,0.0,,-0.043873318688416756,3.0446627480864716,0.7079835773113001,True,3,False,152.0,False,4,,bf81d8692db,games5425898691,20.0,-2406.199951171875,3743.169921875,176.9199981689453,12836.099853515625,2230.0,632.7999877929688,-5096.7999267578125,-1255.999984741211,-1641.300048828125,255.0,238.0,,1.0843119235570002,2.9539194210321926,-1.4471987144116336,True,False,12,7,92.0,False,,Outer Heaven,76561198019325819,7,-3153.77001953125,-3968.969970703125,17.049999237060547,3532.6998901367188,-20761.298828125,3.4999999403953552,-0.19999999552965164,1.0000000149011612,2518.5000610351562,255.0,255.0,False,-0.016782187892074123,-1.848251787437892,0.00024780146326500467,True,255.0,False,10,False,10,,Cool boi,76561198015950686,7.0,-126.97000122070312,5253.52978515625,18.350000381469727,-5638.2000732421875,8549.400024414062,2.3999999463558197,0.29999999329447746,-0.0,3335.0,220.0,255.0,False,-0.017012271502968582,0.2744466783433089,3.0682601093152746e-05,True,222.0,False,False,6,6,
81,5755,175,False,False,0,9945.288728611516,515.8800048828125,-4704.56005859375,167.0500030517578,-10900.0,20125.30029296875,11003.499755859375,3123.5000610351562,-4018.3999633789062,3177.3001098632812,0.0,0.6767297922930992,-2.857561757984402,2.152975570630738,76561198015950686,Cool boi,7.0,496.5199890136719,-4883.080078125,88.56999969482422,7278.4002685546875,14906.400146484375,3204.5999145507812,-4369.4000244140625,2922.0999145507812,-1528.8999938964844,238.0,128.0,False,0.20624811895575074,0.9232429785856542,-0.014693732051690764,True,7,False,184.34525595941852,True,8,,76561198019325819,Outer Heaven,7.0,1876.3399658203125,4426.02001953125,17.049999237060547,-12957.60009765625,-9953.400268554688,3.1999999284744263,0.0,0.0,2052.7999877929688,255.0,255.0,False,0.016776341632669927,-2.4184310009371814,6.131674560416679e-06,True,False,10,10,255.0,False,,enpitsu,76561198039309853,24,1450.02001953125,-4350.33984375,178.22000122070312,-15142.19970703125,-4974.100036621094,-2102.2999572753906,-1243.499984741211,-221.5999984741211,-96.70000076293945,128.0,128.0,,0.0767999394592058,-2.964325674325324,-0.6742984678505474,True,152.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,1211.219970703125,-3956.85009765625,100.62000274658203,-13665.799560546875,-2014.7000122070312,-2900.10009765625,880.8999633789062,616.5999984741211,-511.19998931884766,255.0,128.0,,-0.2352211364754001,2.522414003131244,0.3873950806688708,True,85.6649719233154,True,False,8,12,
82,5847,179,False,False,0,3998.3914966647017,-2960.159912109375,1715.6199951171875,134.11000061035156,-4322.699890136719,18459.7998046875,421.89998626708984,-2557.7000427246094,-2040.5999755859375,3590.10009765625,0.0,1.4345935948874002,0.9366709471259498,-1.1028150642952264,76561198019325819,Outer Heaven,7.0,-3012.489990234375,1700.68994140625,15.569999694824219,-8291.199951171875,13074.3994140625,-1115.4000091552734,-2135.800018310547,4938.2000732421875,-1141.1000061035156,255.0,4.0,False,0.009343302737396267,2.0856951131864676,0.06270564501887,True,10,False,191.0,False,10,,76561198015950686,Cool boi,7.0,-255.57000732421875,-727.8499755859375,18.34000015258789,-8974.199829101562,10876.99951171875,1.8000000715255737,-0.29999999329447746,0.19999999552965164,8.700000047683716,254.0,128.0,False,0.017055875553220846,2.261843827333861,-3.1303170809616344e-05,True,False,8,8,206.0,False,,enpitsu,76561198039309853,25,-3507.6201171875,-1950.530029296875,17.040000915527344,2181.999969482422,22896.201171875,-0.5000000074505806,0.0,-0.09999999776482582,-380.2000045776367,255.0,128.0,False,0.01678619282328318,1.443897755123398,0.00021019492198567411,True,204.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-2861.320068359375,932.3400268554688,16.950000762939453,-13674.49951171875,18493.399658203125,13.300000429153442,5.699999928474426,-2.3999999463558197,1084.8999786376953,255.0,128.0,,0.009768299828469421,2.274702850880733,3.0572494848189916e-06,False,31.2683183890517,True,False,10,14,
83,5898,180,False,False,1,10221.916373584778,3036.27001953125,-4855.33984375,313.9100036621094,-15793.699951171875,-5880.5999755859375,11588.900146484375,-1883.800048828125,-592.599983215332,-1801.300048828125,1.0,0.25572774182962993,-1.0205030551149263,1.3092215627969148,bf81d8692db,games5425898691,20.0,3207.1298828125,-4790.56005859375,133.85000610351562,-3634.4000244140625,-14737.60009765625,12192.099609375,-3545.8999633789062,-3847.39990234375,-1694.9000549316406,255.0,0.0,,0.7306938844390868,-1.3093274219353757,0.811340157623663,True,10,False,245.63413341840106,True,14,,76561198039309853,enpitsu,25.0,1759.8199462890625,-1835.8900146484375,17.040000915527344,-11922.60009765625,-19235.50048828125,4.000000059604645,2.3999999463558197,4.099999964237213,-836.6000366210938,255.0,128.0,False,-0.016779410287111083,-1.0146448068284308,-0.00017230967075754713,True,False,4,4,204.0,False,,Outer Heaven,76561198019325819,7,3533.090087890625,-4510.5,350.04998779296875,-10660.0,-10056.500244140625,12334.69970703125,795.4000091552734,-400.6999969482422,99.39999580383301,255.0,6.0,False,0.7131303515743082,-0.7727504718252197,1.5933329531840494,True,101.0,False,10,False,10,,Cool boi,76561198015950686,7.0,524.8400268554688,-988.5399780273438,18.34000015258789,-13066.800537109375,-1399.4000244140625,1.7000000178813934,1.1999999731779099,-0.0,-126.89999580383301,243.0,128.0,False,-0.01701034591790916,-0.09070624237517197,0.0001401566096393445,True,236.0,False,False,8,8,
84,6040,186,False,False,1,10018.052586909651,-2966.139892578125,-4103.66015625,192.5500030517578,-17053.299560546875,15734.49951171875,-3788.9999389648438,3278.699951171875,-1903.3000183105469,727.7999877929688,1.0,-0.8990905999476931,2.234369462101603,-2.7452214678943694,76561198039309853,enpitsu,24.0,-2842.77001953125,-4281.2099609375,204.49000549316406,-15403.800048828125,13500.10009765625,1483.0000305175781,-5395.7000732421875,-905.5999755859375,-561.3999938964844,255.0,0.0,,-0.4904548242107979,0.49410327998355014,0.5030784449844841,True,5,False,162.0,False,6,,bf81d8692db,games5425898691,20.0,-4068.989990234375,-3727.800048828125,978.1300048828125,1762.5,-12406.099853515625,-1768.699951171875,1400.8999633789062,340.29998779296875,1331.6999816894531,255.0,137.0,,-0.16277921196610692,-1.7105727789222664,-1.5719335612995065,True,False,16,12,204.0,False,,Outer Heaven,76561198019325819,7,-2366.409912109375,-2106.969970703125,17.049999237060547,-12620.6005859375,9256.400146484375,2.5999999046325684,0.19999999552965164,-0.09999999776482582,-22.5,255.0,142.0,,-0.016780218613884935,0.6426882782012279,0.0001057707506351095,True,172.0,False,10,False,10,,Cool boi,76561198015950686,7.0,-4073.97998046875,-2278.60009765625,230.75999450683594,594.7999954223633,-11132.19970703125,-4271.300048828125,1353.8999938964844,-1263.7000274658203,670.1000213623047,243.0,255.0,False,-0.33551134209988953,-1.5951424018669937,-1.4665078974635128,True,255.0,False,False,8,8,
85,6058,186,False,False,0,5206.575445281571,3955.919921875,3251.27001953125,160.05999755859375,-2459.4000244140625,21921.59912109375,-2423.000030517578,-4298.599853515625,1598.6000061035156,-3868.5000610351562,0.0,0.005306923328544094,-1.9573918051266577,1.1246832183341007,76561198015950686,Cool boi,7.0,4018.330078125,3013.68994140625,162.0500030517578,-1674.7999572753906,12602.19970703125,3917.3001098632812,460.60001373291016,-899.1000366210938,-336.6999816894531,237.0,128.0,False,-0.2699807246809698,1.3941355631549543,-1.0284113030590167,True,8,False,255.0,False,10,,76561198019325819,Outer Heaven,7.0,3317.969970703125,1833.6700439453125,17.049999237060547,14670.699462890625,810.2999877929688,3.0000001192092896,2.7000001072883606,0.0,-1664.4000244140625,255.0,0.0,,0.01678433575152004,0.04264766045031165,-0.0003705197739516261,True,False,10,10,172.0,False,,enpitsu,76561198039309853,25,3739.97998046875,3522.4599609375,202.44000244140625,14883.900146484375,-12385.0,-451.19998931884766,4484.700012207031,48.89999866485596,-819.1999816894531,255.0,0.0,,-0.5962428152878414,-0.14990837622147427,-1.135728874743244,True,162.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,3673.8701171875,4366.39013671875,794.1900024414062,-9817.000122070312,9745.599975585938,-3333.2000732421875,22.000000476837158,23.599998950958252,-44.60000038146973,255.0,128.0,,0.2128499034979613,2.348982301739981,-1.5729695998675346,True,204.0,False,False,12,16,
86,6061,186,False,False,1,9716.272118277906,-3948.719970703125,-3282.27001953125,136.6999969482422,2515.399932861328,14386.300048828125,1718.800048828125,-5662.5,-1877.4000549316406,640.9999847412109,1.0,-0.00012703449907175857,2.2816184306018767,0.8106962300059477,76561198039309853,enpitsu,25.0,-3959.419921875,-3358.550048828125,212.16000366210938,-8846.199951171875,4803.699951171875,3588.9999389648438,-2320.5999755859375,-3449.2001342773438,-3600.8999633789062,255.0,0.0,,0.42581223969147397,0.5672344122762928,-0.4314921762996594,True,6,False,162.0,False,6,,bf81d8692db,games5425898691,20.0,-3509.239990234375,-4530.68994140625,738.8800048828125,9949.099731445312,-9947.000122070312,-3303.699951171875,-26.400001049041748,-26.19999885559082,-3.0000001192092896,255.0,128.0,,-0.20692809182843977,-2.3465709810230644,-1.5728180632841646,True,False,16,12,204.0,False,,Outer Heaven,76561198019325819,7,-3415.550048828125,-1834.1400146484375,17.049999237060547,-14581.400146484375,581.1999893188477,3.100000023841858,-2.0000000298023224,-0.0,-1935.8000183105469,255.0,0.0,,-0.016777562328251734,0.07979894095291097,-0.0002108479133493363,True,172.0,False,10,False,10,,Cool boi,76561198015950686,7.0,-4013.219970703125,-3097.39990234375,194.0,27.799999713897705,-8866.900024414062,3599.4000244140625,-1007.3000335693359,520.4000091552734,-2812.0001220703125,230.0,128.0,False,0.3480576849730934,-1.2457398947059564,-1.0675664296561311,True,255.0,False,False,8,10,
87,6062,186,False,False,0,5190.832806694064,3936.800048828125,3245.590087890625,137.07000732421875,-13599.100341796875,5621.7999267578125,-5143.2000732421875,-4211.7999267578125,396.8000030517578,4254.700012207031,0.0,0.007381551523446621,-2.185082381895874,0.7274858334728695,76561198015950686,Cool boi,7.0,4013.669921875,3169.590087890625,222.38999938964844,409.7999954223633,7037.60009765625,3583.699951171875,684.8000335693359,1129.1999816894531,1138.8999938964844,243.0,128.0,False,-0.42847104629894145,1.061282183476035,-1.0516147121917172,True,8,False,255.0,False,10,,76561198019325819,Outer Heaven,7.0,3415.550048828125,1834.1400146484375,17.049999237060547,14581.400146484375,-581.1999893188477,3.100000023841858,2.0000000298023224,0.0,-1935.8000183105469,255.0,0.0,,0.016777562328251734,-0.07979894095291097,-0.0002108479133493363,True,False,10,10,172.0,False,,enpitsu,76561198039309853,25,3959.419921875,3358.550048828125,212.16000366210938,8846.199951171875,-4803.699951171875,3588.9999389648438,2320.5999755859375,3449.2001342773438,-3600.8999633789062,255.0,0.0,,-0.42581223969147397,-0.5672344122762928,-0.4314921762996594,True,162.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,3509.239990234375,4530.68994140625,738.8800048828125,-9949.099731445312,9947.000122070312,-3303.699951171875,26.400001049041748,26.19999885559082,-3.0000001192092896,255.0,128.0,,0.20692809182843977,2.3465709810230644,-1.5728180632841646,True,204.0,False,False,12,16,
