,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
87,5336,160.0,False,False,0,5158.223751416656,-13.779999732971191,57.779998779296875,173.25999450683594,2966.6000366210938,931.1000061035156,12388.900146484375,-4248.500061035156,256.9000053405762,-1597.5999450683594,0.0,0.10920172774604504,-0.005557309770890842,-0.4592053328950369,be8c27d163b,D. Artic,10.0,-21.8799991607666,-82.33000183105469,57.54999923706055,-10163.800048828125,6478.499755859375,2342.100067138672,4254.89990234375,1880.8999633789062,-2933.800048828125,255.0,249.0,,-0.2210063134163406,1.5973584764052449,0.23506082996680525,True,3,False,4,0.0,False,,76561198172758054,berou,8.0,0.0,-2398.239990234375,17.010000228881836,0.0,13432.7001953125,2.0999999344348907,-0.7000000029802322,0.0,0.0,255.0,,True,0.00951389076875119,1.5708042542344733,3.7693731894913176e-08,True,4,146.0,False,4,False,,enpitsu,76561198039309853,25,0.0,2767.6298828125,17.049999237060547,0.0,-10083.800048828125,2.5999999046325684,-0.3999999910593033,0.0,0.0,128.0,,,0.016731457360090674,-1.5707747324698187,1.805487853338757e-07,True,146.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-69.33000183105469,246.16000366210938,78.19999694824219,910.1000213623047,-22745.6005859375,2636.7001342773438,5449.6002197265625,-738.3999633789062,-74.40000057220459,128.0,138.0,0.6675530376361587,-1.720944273105944,-0.004254633326462127,True,0.0,False,3,False,4,,
88,5464,164.0,False,False,0,8536.248721746912,3162.25,-2369.8701171875,112.62000274658203,4602.5,-2367.2000122070312,8790.30029296875,2595.4998779296875,5046.499938964844,-1597.5999450683594,0.0,-0.41219050692273773,-0.5748958427691812,-2.4639955031760543,76561198172758054,berou,8.0,3051.52001953125,-2462.18994140625,17.010000228881836,7685.999755859375,-5262.19970703125,2.5,0.7000000029802322,0.0,1751.6000366210938,196.0,255.0,,0.009519769527191956,-0.6130972455233651,0.00027440241355527946,,4,False,4,146.0,False,,be8c27d163b,D. Artic,10.0,-3431.159912109375,-1535.5400390625,17.049999237060547,11412.39990234375,-8085.30029296875,2.5999999046325684,0.19999999552965164,2.0999999344348907,66.70000076293945,255.0,137.0,,0.0166642673793568,-0.6168143864327409,0.00010976725705419283,True,6,255.0,False,6,False,,enpitsu,76561198039309853,25,3017.429931640625,4096.91015625,17.049999237060547,2248.8999938964844,-3912.0001220703125,2.7000001072883606,0.0,-0.3999999910593033,-39.20000076293945,255.0,0.0,False,0.016620623854211633,-1.0757125775080996,-3.3265924208704014e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-2644.5,3096.0,17.010000228881836,-8097.80029296875,15191.400146484375,2.0999999344348907,0.0,0.0,31.80000066757202,255.0,128.0,0.009587003130282335,2.0642993043370867,-1.631145740759902e-05,True,,False,6,False,6,,
89,5547,167.0,False,False,0,9305.996795028728,3717.929931640625,-2941.659912109375,136.9199981689453,-2268.0999755859375,11957.80029296875,8691.900024414062,4595.4998779296875,-3013.699951171875,2407.899932861328,0.0,0.8724665521730252,-0.0047805210468594775,1.2143720355846128,76561198172758054,berou,8.0,3693.739990234375,-3107.0400390625,17.010000228881836,9140.30029296875,10919.69970703125,-0.09999999776482582,1.8000000715255737,2.199999988079071,641.5000152587891,255.0,233.0,False,0.009584373414819393,0.8654873135030701,0.00013095205011409364,True,4,False,4,130.06249459584552,True,,be8c27d163b,D. Artic,10.0,1837.030029296875,-3421.909912109375,17.049999237060547,19034.7998046875,8888.900146484375,3.0000001192092896,-0.29999999329447746,-0.19999999552965164,2038.3999633789062,255.0,255.0,,0.0167918636510372,0.5120539985946349,4.028446068616446e-05,True,8,205.0,False,8,False,,enpitsu,76561198039309853,25,3476.60009765625,-350.0,17.049999237060547,-77.69999980926514,-1230.4000091552734,2.5999999046325684,0.5999999865889549,0.0,0.0,0.0,128.0,False,0.017274389462677647,-1.6341836222910024,1.927194959944238e-06,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-648.9299926757812,3789.77001953125,17.010000228881836,8826.199951171875,-13857.5,0.0,-0.19999999552965164,0.7000000029802322,0.0,255.0,128.0,0.009580436096023654,-1.0036743141294004,6.612686639425192e-05,True,226.0,False,6,False,6,,
90,5604,170.0,False,False,0,7061.859768644749,3263.260009765625,-567.0499877929688,524.739990234375,-11459.69970703125,12518.599853515625,147.29999542236328,4590.7000732421875,-2963.3999633789062,2478.5000610351562,0.0,0.962731181212842,-0.408713951979091,0.841347883994861,76561198172758054,berou,8.0,3379.7900390625,-589.52001953125,420.6000061035156,-4843.2000732421875,16519.89990234375,27.000000476837158,5229.0997314453125,-901.3999938964844,-1446.7999267578125,255.0,128.0,False,1.1211062791037172,0.7239205175069224,-0.6793632065138495,True,5,False,6,61.0,False,,be8c27d163b,D. Artic,10.0,892.4199829101562,-738.9500122070312,17.049999237060547,1740.2999877929688,14773.499755859375,3.0000001192092896,0.0,0.0,-2091.699981689453,255.0,0.0,,0.016777404793206246,1.388312558122978,-1.045489822583958e-05,True,8,205.0,False,8,False,,enpitsu,76561198039309853,25,3359.22998046875,80.0999984741211,282.1499938964844,-5599.1998291015625,1548.8999938964844,328.80001068115234,-3446.7001342773438,-2865.7998657226562,3186.9000244140625,128.0,128.0,False,-0.6031247419760072,-2.493116552296535,1.9727012445123717,True,200.0,False,2,False,1,,games5425898691,bf81d8692db,18.0,1555.5400390625,3351.699951171875,17.010000228881836,-1425.0999450683594,13577.900390625,2.3000000417232513,-0.09999999776482582,0.0,2228.2000732421875,255.0,255.0,0.009563391655121288,1.7435290926095461,1.6270841638566517e-05,True,255.0,False,6,False,6,,
91,5635,171.0,False,False,0,5192.460034441983,2001.0,830.8200073242188,140.55999755859375,1766.4999389648438,16595.699462890625,4316.499938964844,1795.5000305175781,-5635.8001708984375,1006.2999725341797,0.0,0.6110894728784365,0.2275131179302385,1.3995260759000767,be8c27d163b,D. Artic,10.0,1954.780029296875,783.9600219726562,15.989999771118164,7741.9000244140625,15739.49951171875,-265.79999923706055,-803.1999969482422,720.2999877929688,2488.800048828125,255.0,130.0,,0.048941199925867145,1.1328652731755495,0.008535581967176277,False,8,False,8,169.0,False,,76561198172758054,berou,8.0,2852.550048828125,1239.72998046875,281.6600036621094,-4877.5,16536.800537109375,-4167.5,1383.0000305175781,1967.4000549316406,-505.60001373291016,255.0,128.0,False,0.34144888825325914,-2.5455724720419006,1.1258780512090547,True,6,61.0,False,6,False,,enpitsu,76561198039309853,25,2699.340087890625,255.63999938964844,105.38999938964844,-5683.800048828125,1485.2000427246094,-4665.5999755859375,-513.6999893188477,-721.8000030517578,-926.2000274658203,255.0,0.0,False,-0.3947210765244815,-3.047476996660066,0.5030703263528776,True,200.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,1105.6500244140625,3871.530029296875,17.010000228881836,4481.499938964844,-1046.6000366210938,2.199999988079071,-2.0999999344348907,0.5000000074505806,-1025.5999755859375,0.0,148.0,0.009691086063757052,2.7727236647285527,8.540662568683392e-05,True,255.0,False,6,False,6,,
92,5660,172.0,False,False,0,4153.876029177732,2159.169921875,2325.639892578125,263.4800109863281,-2816.099853515625,9131.500244140625,5513.599853515625,-2161.999969482422,-5317.1002197265625,455.99998474121094,0.0,1.339658771203815,-0.4975271326499261,0.7623590028825489,be8c27d163b,D. Artic,10.0,2215.550048828125,2329.340087890625,103.77999877929688,2100.8999633789062,9227.5,2661.7999267578125,5178.3001708984375,1844.1999816894531,182.09999084472656,128.0,128.0,,-0.6651804222485858,1.9179640201179295,-0.012627171459272005,False,9,False,10,155.78208187062256,True,,76561198172758054,berou,8.0,2287.199951171875,2178.909912109375,16.639999389648438,-6920.5999755859375,948.0000305175781,36.30000114440918,77.10000038146973,-9.900000095367432,-817.3999786376953,128.0,91.0,False,0.009455323859188762,3.0222513670214455,0.010541372963137376,True,6,61.0,False,6,False,,enpitsu,76561198039309853,25,2128.97998046875,848.260009765625,17.020000457763672,-3276.0000610351562,14650.2001953125,2.0999999344348907,0.0,-1.4000000059604645,-105.29999732971191,255.0,128.0,False,0.016753527956300442,1.7789480676795222,0.0001466668589590681,True,121.80701962081336,True,2,False,2,,games5425898691,bf81d8692db,18.0,1815.4100341796875,3563.2099609375,17.010000228881836,9415.0,-4162.300109863281,2.0999999344348907,1.5999999642372131,3.0000001192092896,0.0,255.0,128.0,0.009579903605658333,2.7253300025382483,1.1420249824105792e-05,True,255.0,False,6,False,6,,
93,5715,174.0,False,False,1,9066.629742988982,-1063.8699951171875,-3712.27001953125,440.0899963378906,-72.5,10376.400146484375,2928.9999389648438,-1516.199951171875,3388.0999755859375,2171.4999389648438,1.0,-0.7252275463682103,-2.753450812235721,-2.2223011853275034,bf81d8692db,games5425898691,18.0,-1028.4000244140625,-3850.969970703125,310.55999755859375,2576.400146484375,3362.3001098632812,3917.5,-2460.7000732421875,-2715.2999877929688,-610.6000137329102,255.0,223.0,,0.5654683834895825,1.1604520694266467,-1.2147009027037943,True,7,False,8,225.87419367092912,True,,76561198039309853,enpitsu,25.0,303.8800048828125,-3707.949951171875,17.040000915527344,12505.6005859375,-14968.800048828125,4.900000095367432,0.29999999329447746,-0.7000000029802322,-2982.0001220703125,255.0,0.0,,-0.01677354826470127,-2.092148529120809,-6.613732649382391e-05,True,2,83.0,False,2,False,,berou,76561198172758054,8,-1117.6099853515625,-3560.679931640625,316.0199890136719,4048.3999633789062,-17883.900146484375,1867.8999328613281,-4971.199951171875,1409.9000549316406,-1883.699951171875,255.0,,,0.7760445613026462,1.4811166419025164,2.575799834752059,True,64.0,False,8,False,7,,D. Artic,be8c27d163b,10.0,-1727.3299560546875,-3373.699951171875,17.059999465942383,9578.800048828125,5598.599853515625,1.2999999523162842,1.1999999731779099,0.7000000029802322,-760.8999633789062,255.0,85.0,-0.016705110090134707,2.604929602204882,-0.0002576598650304471,True,153.0,False,10,False,10,,
94,5758,175.0,False,False,0,3615.453975933759,1086.9300537109375,2116.840087890625,113.01000213623047,9529.400024414062,-7214.2999267578125,-274.59999084472656,137.70000457763672,-2552.4000549316406,2851.4999389648438,0.0,1.0202782287127699,2.6492889210235657,-2.719226484376127,be8c27d163b,D. Artic,10.0,946.6199951171875,2131.669921875,17.059999465942383,7454.2999267578125,-10520.699462890625,-2.7000001072883606,-1.0999999940395355,2.3000000417232513,2178.5000610351562,255.0,255.0,,0.016740907988294126,-0.9151103195491515,0.00013336220630668676,False,10,False,10,143.58249464599035,True,,76561198172758054,berou,8.0,425.29998779296875,5415.22021484375,95.61000061035156,-4272.60009765625,9669.099731445312,804.7000122070312,-1532.2999572753906,-4797.39990234375,-245.6999969482422,255.0,123.0,,1.3614516461342059,2.8374825983720657,-3.1103348324578497,True,8,64.0,False,8,False,,enpitsu,76561198039309853,25,661.4099731445312,4133.47998046875,17.040000915527344,6886.5997314453125,-15700.2001953125,-0.3999999910593033,-3.400000035762787,7.799999713897705,908.7000274658203,255.0,128.0,False,0.01679020237247689,-1.1169530674748478,2.4364834446164885e-05,True,11.00730306615113,True,2,False,2,,games5425898691,bf81d8692db,18.0,291.8699951171875,3605.610107421875,77.4000015258789,-4740.299987792969,-2155.399932861328,-6309.5001220703125,1325.0,-10.59999942779541,-459.70001220703125,255.0,128.0,0.36875347145405796,-1.7419648249282202,-0.2580405517028658,True,157.7765505365146,True,8,False,8,,
95,5775,176.0,False,False,0,4329.62548501206,1778.8900146484375,1735.5,100.16000366210938,14793.199462890625,-1258.6000061035156,1722.2000122070312,3027.9000854492188,236.8000030517578,337.59998321533203,0.0,0.9614914980291797,1.5833178213795875,0.7736565135564424,be8c27d163b,D. Artic,10.0,1619.800048828125,1656.280029296875,17.049999237060547,13324.49951171875,-2171.7999267578125,3.1999999284744263,-0.29999999329447746,-0.3999999910593033,2223.6000061035156,255.0,254.0,,0.01678541648873463,-0.10217708018655881,3.3026298828848146e-05,False,10,False,10,129.0,False,,76561198172758054,berou,8.0,192.55999755859375,5886.9501953125,81.51000213623047,-1796.1000061035156,1896.4999389648438,431.50001525878906,-67.10000038146973,-165.59999465942383,5303.0999755859375,255.0,7.0,,-0.33126841922921146,0.2136738808271681,0.5941233311842552,True,8,64.0,False,8,False,,enpitsu,76561198039309853,25,1202.260009765625,3043.679931640625,17.040000915527344,11621.700439453125,-16344.69970703125,4.300000071525574,-0.3999999910593033,0.9000000357627869,1938.3999633789062,255.0,128.0,False,0.01676148612886203,-0.8907916373339689,0.0001105059892711925,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,195.8300018310547,3187.52001953125,16.989999771118164,-2144.7999572753906,-11568.900146484375,3.400000035762787,-0.19999999552965164,-1.4000000059604645,-2093.2000732421875,255.0,0.0,0.009558396128009366,-1.779291789827721,-0.00021761914544377262,True,112.0,False,8,False,8,,
96,5795,177.0,False,False,0,5130.857601447163,2856.169921875,1640.43994140625,103.13999938964844,15604.200439453125,1110.6999969482422,1268.3000183105469,1583.699951171875,1558.0999755859375,2820.2999877929688,0.0,-1.1523773760249205,0.8493357751546491,1.9201370733034757,be8c27d163b,D. Artic,10.0,2747.610107421875,1529.1099853515625,17.049999237060547,17366.8994140625,-1221.9000244140625,2.3999999463558197,0.5999999865889549,0.0,250.6999969482422,255.0,137.0,,0.01676684035570976,-0.05758946347183886,-6.735526569906335e-05,True,10,False,10,95.0,False,,76561198172758054,berou,8.0,457.3299865722656,5872.72998046875,67.22000122070312,6301.9000244140625,-3005.4000854492188,-1623.0999755859375,-1691.0000610351562,1037.9000091552734,-1873.3999633789062,193.0,4.0,,0.250437430340604,-0.44661194709620333,0.5113526188997837,True,8,64.0,False,8,False,,enpitsu,76561198039309853,25,2448.68994140625,2334.699951171875,17.040000915527344,18635.799560546875,47.5,4.300000071525574,-0.3999999910593033,0.0,2026.6000366210938,255.0,255.0,False,0.016782494057965586,0.07398824056164234,4.349276325712527e-05,False,0.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,8.779999732971191,2325.580078125,16.989999771118164,3702.3001098632812,-12385.10009765625,4.799999892711639,0.0,0.0,2151.699981689453,255.0,247.0,0.009567996596710825,-1.2186210172405858,1.3100798930008779e-05,True,143.0,False,8,False,8,,
97,5808,177.0,False,False,0,5648.349380324582,3577.489990234375,1691.56005859375,94.66000366210938,14451.199951171875,924.8000335693359,937.5,1120.4000091552734,4105.10009765625,2820.2999877929688,0.0,-0.8252904955341681,0.37441653190645885,-2.306539622420235,be8c27d163b,D. Artic,10.0,3476.27001953125,1497.97998046875,17.049999237060547,16709.599609375,-2456.4999389648438,2.7000001072883606,5.600000023841858,-0.19999999552965164,-911.2000274658203,128.0,129.0,,0.016816750437023204,-0.19253772425967233,-1.4222622569531713e-05,True,10,False,10,95.0,False,,76561198172758054,berou,8.0,652.8499755859375,5561.83984375,25.18000030517578,1186.2000274658203,-9627.2998046875,-369.39998626708984,16.00000023841858,14.900000095367432,-1110.5999755859375,255.0,103.0,,0.0482374922748447,-1.4921783542073634,0.0017371206454004915,True,8,64.0,False,8,False,,enpitsu,76561198039309853,25,3115.659912109375,2645.3701171875,17.040000915527344,11121.300048828125,13037.5,4.300000071525574,-0.09999999776482582,0.0,2018.699951171875,255.0,255.0,False,0.01677040832548128,0.9336036950834506,1.1882779801470515e-05,False,0.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,422.8599853515625,1924.949951171875,16.989999771118164,12378.1005859375,-3391.6000366210938,4.799999892711639,0.09999999776482582,0.0,2284.7000122070312,255.0,255.0,0.009561053623075641,-0.20315882129637056,6.961032335163283e-06,True,143.0,False,8,False,8,,
98,5822,178.0,False,False,0,5955.916875503996,3990.4599609375,1734.7900390625,300.30999755859375,-4342.9998779296875,7734.69970703125,5818.2000732421875,-5016.400146484375,2909.7000122070312,1538.8999938964844,0.0,0.9994800484196077,1.8419117581202493,0.22931725122615687,be8c27d163b,D. Artic,10.0,4081.030029296875,1553.2099609375,252.4600067138672,842.7999877929688,5855.10009765625,10753.399658203125,-2146.300048828125,-3134.5001220703125,-649.8000335693359,255.0,255.0,,-1.073850439263769,1.503369013373894,-1.4865481721497444,True,10,False,10,95.0,False,,76561198172758054,berou,8.0,545.3900146484375,4944.7900390625,17.010000228881836,-4802.799987792969,-11144.300537109375,2.0999999344348907,0.7999999821186066,0.29999999329447746,-62.800002098083496,255.0,128.0,,0.009518874961858591,-1.9862937978119195,6.75396920444116e-05,False,8,64.0,False,8,False,,enpitsu,76561198039309853,25,3269.5400390625,3438.659912109375,17.040000915527344,-3532.9998779296875,15329.000244140625,3.799999952316284,-0.19999999552965164,1.0999999940395355,274.3000030517578,255.0,0.0,False,0.016771501035595392,1.8258996436876882,-0.0002028977361996637,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,1025.6300048828125,2154.239990234375,16.989999771118164,6995.0,10509.000244140625,4.900000095367432,0.0,0.0,2324.1000366210938,255.0,255.0,0.009569599542904199,1.050288957376246,1.862976815203134e-06,True,143.0,False,8,False,8,,
99,5880,180.0,False,False,0,4410.658011405664,3112.6298828125,3300.219970703125,94.31999969482422,-2146.300048828125,6484.5001220703125,4595.0,-5579.2999267578125,-1846.6999816894531,1208.1999969482422,0.0,1.014471735899043,1.7602873267474075,0.13596923359727528,be8c27d163b,D. Artic,10.0,3210.22998046875,3126.68994140625,148.11000061035156,-10154.099731445312,6148.3001708984375,-185.49999237060547,-881.6999816894531,5418.2000732421875,339.7999954223633,255.0,16.0,False,0.7637004018768019,3.1243526245338002,-0.20445075119053915,True,11,False,12,95.0,False,,76561198172758054,berou,8.0,241.1199951171875,2415.5,17.010000228881836,5070.799865722656,-12536.099853515625,2.3000000417232513,0.5000000074505806,-0.5999999865889549,-2117.5,168.0,3.0,,0.00956245103496337,-1.2434129318010856,-7.539154898376175e-05,True,8,95.0,False,8,False,,enpitsu,76561198039309853,25,3202.580078125,3923.06005859375,49.31999969482422,-3873.900146484375,-14841.99951171875,3554.5001220703125,49.49999809265137,-19.600000381469727,366.30001068115234,255.0,128.0,False,0.019331492394983472,-1.773462784529184,-1.77664323769227e-05,True,161.8370580545036,True,4,False,3,,games5425898691,bf81d8692db,18.0,-632.4600219726562,3967.9599609375,16.989999771118164,-3930.4998779296875,13297.2998046875,4.4999998807907104,0.5000000074505806,-2.3000000417232513,-289.4000053405762,255.0,87.0,0.009574790934609856,1.8412333451476635,0.0001399831669358951,True,143.0,False,8,False,8,,
100,5885,180.0,False,False,1,9428.212090003228,-3067.929931640625,-3414.43994140625,176.25,8777.999877929688,23446.79931640625,11343.699951171875,5991.199951171875,305.3000068664551,107.39999771118164,1.0,-0.8813305394858749,1.183530376869355,-3.0850036654475237,76561198039309853,enpitsu,25.0,-3137.820068359375,-3668.72998046875,112.37999725341797,4861.199951171875,20868.89892578125,3835.0,-3969.4000244140625,635.8000183105469,273.8999938964844,255.0,0.0,False,-0.08242090646687583,1.7238649370922927,0.0014339631879453998,True,3,False,4,156.0,False,,bf81d8692db,games5425898691,18.0,676.6400146484375,-4218.4501953125,16.989999771118164,551.5999984741211,-13892.19970703125,4.799999892711639,-0.0,-0.7999999821186066,-2074.9000549316406,255.0,0.0,,-0.009582165124355276,-1.560712258276588,-0.00010172186212575072,True,8,143.0,False,8,False,,berou,76561198172758054,8,-285.25,-2209.89990234375,17.010000228881836,-730.6999969482422,13170.30029296875,2.3000000417232513,-0.09999999776482582,1.5999999642372131,-1970.8000183105469,169.0,48.0,,-0.00956744592311331,1.582245960198813,-1.3658024590796501e-06,True,95.0,False,8,False,8,,D. Artic,be8c27d163b,10.0,-3040.1298828125,-3229.090087890625,145.4199981689453,10255.799560546875,-6142.0001220703125,-150.600004196167,857.6000213623047,-5424.1998291015625,303.99999618530273,255.0,0.0,0.4331412560747441,3.0532813925276368,-0.06546416181023972,True,95.0,False,11,False,12,,False
101,5886,180.0,False,False,0,4323.274497434281,3051.360107421875,3376.75,218.35000610351562,1201.3999938964844,5791.300048828125,14723.699951171875,4836.499938964844,-1686.9999694824219,-3124.2999267578125,0.0,0.9055692577651635,-1.1982418672649993,-2.981043862121929,be8c27d163b,D. Artic,10.0,3040.1298828125,3229.090087890625,145.4199981689453,-10255.799560546875,6142.0001220703125,-150.600004196167,-857.6000213623047,5424.1998291015625,303.99999618530273,255.0,0.0,False,-0.4331412560747441,-3.0532813925276368,-0.06546416181023972,True,11,False,12,95.0,False,,76561198172758054,berou,8.0,284.2300109863281,2100.18994140625,17.010000228881836,-713.8999938964844,-13146.500244140625,2.0999999344348907,0.0,-0.7000000029802322,-543.6999893188477,170.0,128.0,,0.009584056394941816,-1.6751111954133673,0.00021781062216737735,True,8,95.0,False,8,False,,enpitsu,76561198039309853,25,3098.27001953125,3503.14990234375,137.8300018310547,-4626.700134277344,-18783.699951171875,2282.4000549316406,5246.199951171875,-1528.8999938964844,-623.4999847412109,255.0,0.0,False,0.6880871218545156,-1.764478551802098,0.0847348183899102,True,156.0,False,4,False,3,,games5425898691,bf81d8692db,18.0,-670.8599853515625,4333.7099609375,16.989999771118164,1744.4999694824219,13712.5,4.799999892711639,0.19999999552965164,0.3999999910593033,-2169.600067138672,255.0,0.0,0.009589357306994445,1.3828183975737587,-5.333740894270457e-05,True,143.0,False,8,False,8,,
102,5887,180.0,False,False,1,9384.55528450944,-3045.60009765625,-3376.669921875,301.57000732421875,7860.10009765625,13926.300048828125,22221.4990234375,5599.0997314453125,-1782.4000549316406,-1213.3000183105469,1.0,-0.8738280259207538,1.3414925043295618,-2.9807566030978827,76561198039309853,enpitsu,25.0,-3090.530029296875,-3471.72998046875,141.39999389648438,4640.4998779296875,18854.49951171875,2114.199981689453,-5318.4002685546875,1376.6999816894531,-261.1000061035156,255.0,0.0,False,-0.8079778708342945,1.7647094352801789,0.09535603693095042,True,3,False,4,156.0,False,,bf81d8692db,games5425898691,18.0,667.3599853515625,-4356.4501953125,16.989999771118164,-2220.399932861328,-13623.499755859375,4.799999892711639,-0.09999999776482582,-0.3999999910593033,-2179.7999572753906,255.0,0.0,,-0.009576974600294604,-1.3465321928449236,-4.192865426780556e-05,True,8,143.0,False,8,False,,berou,76561198172758054,8,-282.7799987792969,-2078.2900390625,17.010000228881836,918.0000305175781,13138.199462890625,2.0999999344348907,-0.0,-0.09999999776482582,-410.09998321533203,170.0,128.0,,-0.009586494892143808,1.682461666752013,0.00021305540211952542,True,95.0,False,8,False,8,,D. Artic,be8c27d163b,10.0,-2952.1201171875,-3270.739990234375,143.8300018310547,10945.6005859375,-3389.8001098632812,-167.90000915527344,-749.5999908447266,-5323.499755859375,-1160.8000183105469,255.0,0.0,1.0022581318069224,3.0566041423290455,-0.17175681293613856,True,95.0,False,11,False,12,,False
103,5951,182.0,False,False,0,5064.481633174921,1594.969970703125,730.4600219726562,168.57000732421875,11088.499755859375,27339.19921875,4524.100036621094,5375.999755859375,-2563.800048828125,724.4000244140625,0.0,0.7259030895977181,-1.8189156464361245,2.7806242273267046,76561198172758054,berou,8.0,1525.72998046875,529.3099975585938,176.3300018310547,14961.199951171875,12206.099853515625,4080.4000854492188,1057.9000091552734,-2105.0,3301.300048828125,255.0,237.0,False,-0.022071635654308773,0.7241668398604818,-0.5346599446685976,True,9,False,10,35.14697640685628,True,,be8c27d163b,D. Artic,10.0,977.77001953125,3445.89990234375,17.049999237060547,-3748.2000732421875,-15784.89990234375,-2.199999988079071,0.09999999776482582,0.5999999865889549,757.7999877929688,255.0,133.0,False,0.01677207615613133,-1.7512883548078029,-0.0003072988574769137,True,12,32.38057632600108,True,12,False,,enpitsu,76561198039309853,25,1548.52001953125,1221.5,17.049999237060547,-12476.700439453125,-79.60000038146973,3.1999999284744263,-0.5000000074505806,0.0,-2323.699951171875,255.0,0.0,False,0.016733844361727417,3.089551534370292,-5.2358752249183926e-05,True,123.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,1203.1400146484375,2858.47998046875,16.989999771118164,9845.399780273438,-11470.30029296875,4.600000083446503,0.3999999910593033,-0.5000000074505806,39.20000076293945,255.0,128.0,0.009594706084950163,-0.8559299326378432,-8.96275435457597e-05,True,145.0,False,8,False,8,,
104,6115,188.0,False,False,1,9950.591792797853,-912.3699951171875,-4644.89013671875,130.14999389648438,-15927.099609375,10247.5,1301.300048828125,367.20001220703125,3273.0999755859375,-3809.89990234375,1.0,-0.6590057465505017,0.47036367746724067,-1.9076065165419906,76561198039309853,enpitsu,25.0,-790.5999755859375,-4700.72021484375,149.5,-7614.69970703125,5186.400146484375,494.7999954223633,-4032.6998901367188,-2413.9999389648438,2856.300048828125,255.0,128.0,False,-0.6003072449165259,-2.584981917208577,3.0369709679919223,True,5,False,6,122.0,False,,bf81d8692db,games5425898691,18.0,-2365.1201171875,-4563.2099609375,1295.27001953125,-3164.2001342773438,2146.4999389648438,-7827.60009765625,548.8999938964844,215.40000915527344,-134.7000026702881,255.0,128.0,,-0.11822307147015032,-1.9184516173848285,-0.6084585933708109,True,10,108.0,False,10,False,,berou,76561198172758054,8,-973.8200073242188,-4555.68994140625,538.8400268554688,5274.2999267578125,1375.2999877929688,-9470.700073242188,-815.1000213623047,-1332.5,-940.2999877929688,253.0,67.0,,0.3713758202710431,-1.672622717772571,-0.3875461311465251,True,22.74942785950117,True,12,False,10,,D. Artic,be8c27d163b,10.0,-766.1199951171875,-2016.0999755859375,17.049999237060547,-2306.6000366210938,-11403.299560546875,3.1999999284744263,-0.3999999910593033,-0.19999999552965164,-2351.4999389648438,255.0,8.0,-0.0167384558941914,-1.3164406109866822,-4.8198298432659534e-05,True,255.0,False,12,False,12,,False
