,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
76,5286,159,False,False,1,5735.279201056659,2118.610107421875,-463.45001220703125,93.13999938964844,-12862.39990234375,9120.2001953125,0.0,-2516.4999389648438,-4231.499938964844,-1150.0,1.0,0.5790043631155989,1.6842370827629938,-1.695157833637539,7621819524963697921,Loufiacre,9.0,2103.2900390625,-680.0599975585938,16.989999771118164,-12563.499755859375,15566.800537109375,2.5999999046325684,-0.19999999552965164,0.09999999776482582,-2000.0,255.0,0.0,,-0.00959647524828212,0.9661195714349369,-1.980940333797521e-05,True,24,22,96.7484472669581,True,False,,2665120328272868976,momogalexp,8.0,1223.4000244140625,-3119.780029296875,17.010000228881836,-15773.199462890625,5894.0997314453125,2.199999988079071,-1.5999999642372131,0.3999999910593033,1209.7000122070312,255.0,255.0,,-0.0095894086753317,0.35155113079417005,0.0002200561107292122,True,0.0,False,14,16,False,,enpitsu,76561198039309853,27,2669.969970703125,910.1900024414062,17.059999465942383,-14456.600341796875,4300.10009765625,-4.1999998688697815,0.7000000029802322,-0.0,680.2999877929688,255.0,128.0,False,-0.016788958700682546,0.23364717382772843,-0.0003787845632876891,True,14,False,14,191.3811957297786,True,,games5425898691,bf81d8692db,17.0,3134.550048828125,-3741.75,16.989999771118164,-3916.0000610351562,16354.000244140625,2.199999988079071,-0.0,-1.0000000149011612,597.2999954223633,255.0,128.0,-0.009586822090762854,1.284737195651388,-0.00019954255369814702,True,220.58873115047328,True,22,28,False,,
77,5307,159,False,False,0,6058.766076930287,-1243.02001953125,-908.8200073242188,149.10000610351562,20258.900146484375,4052.7999877929688,1433.800048828125,-2158.699951171875,3345.0,4488.900146484375,0.0,0.2734139233419166,-1.2746598621124792,0.6329377333409503,76561198039309853,enpitsu,27.0,-1359.5400390625,-1061.489990234375,118.55999755859375,22641.0009765625,-2442.7000427246094,3195.1998901367188,3333.699951171875,3624.2001342773438,-2449.7000122070312,255.0,128.0,False,0.09795358598140314,-0.07253263591120485,0.15890213819344445,True,16,15,199.0,False,False,,bf81d8692db,games5425898691,17.0,-2611.9599609375,2137.679931640625,16.989999771118164,7257.2998046875,-21825.0,2.199999988079071,0.09999999776482582,-0.7999999821186066,0.0,255.0,128.0,,0.009602474102598013,-1.249764951130945,-6.832073550575799e-05,True,154.71613755790133,True,28,22,False,,momogalexp,2665120328272868976,8,37.849998474121094,2931.030029296875,17.010000228881836,16549.000244140625,-1811.6999816894531,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,128.0,,0.009587148560706974,-0.10903621973002693,-5.314461987388522e-05,True,14,False,16,31.0,False,,Loufiacre,7621819524963697921,9.0,-1272.2099609375,-724.6699829101562,45.970001220703125,15148.1005859375,-16980.30029296875,3329.4000244140625,1004.8000335693359,-689.1999816894531,-868.7000274658203,255.0,9.0,0.015512497541611759,-0.8442290653500516,0.02425467985922848,True,46.0,False,22,26,False,,
78,5308,159,False,False,1,4203.91601377583,1181.2099609375,945.77001953125,179.99000549316406,-17550.6005859375,18200.799560546875,10938.499755859375,5511.500244140625,-1676.1000061035156,1677.2999572753906,1.0,-0.09136291692268035,1.2062726675646915,0.4688973536002959,7621819524963697921,Loufiacre,9.0,1200.9599609375,809.2000122070312,58.15999984741211,-9299.000244140625,20952.099609375,1880.2000427246094,-5331.7999267578125,1191.6999816894531,633.3000183105469,255.0,8.0,,-0.10822501680910591,0.8407490412122297,0.14864622167002547,True,26,23,46.0,False,False,,2665120328272868976,momogalexp,8.0,-65.43000030517578,-2928.010009765625,17.010000228881836,-16549.000244140625,1811.6999816894531,2.0999999344348907,-0.5999999865889549,-0.0,0.0,255.0,128.0,,-0.009587148560706974,0.10903621973002693,-5.314461987388522e-05,True,31.0,False,14,16,False,,enpitsu,76561198039309853,27,1359.5400390625,1061.489990234375,118.55999755859375,-22641.0009765625,2442.7000427246094,3195.1998901367188,-3333.699951171875,-3624.2001342773438,-2449.7000122070312,255.0,128.0,False,-0.09795358598140314,0.07253263591120485,0.15890213819344445,True,16,False,15,199.0,False,,games5425898691,bf81d8692db,17.0,2599.820068359375,-2101.179931640625,16.989999771118164,-7257.2998046875,21825.0,2.199999988079071,-0.09999999776482582,0.7999999821186066,0.0,255.0,128.0,-0.009602474102598013,1.249764951130945,-6.832073550575799e-05,True,151.63060634366926,True,22,28,False,,
79,5309,159,False,False,0,6113.278608234461,-1149.75,-968.010009765625,196.9199981689453,24181.201171875,770.0,11386.400146484375,5413.3001708984375,-1238.1999969482422,2271.999969482422,0.0,0.09557438180606916,-1.1712352049238028,0.46876867912456816,76561198039309853,enpitsu,27.0,-1208.1400146484375,-1079.1500244140625,137.63999938964844,22369.89990234375,-4000.10009765625,2751.099853515625,4456.199951171875,2478.300018310547,-2061.4999389648438,255.0,128.0,False,0.5382316898505474,-0.061997988717128485,0.3474796217234288,True,16,15,199.0,False,False,,bf81d8692db,games5425898691,17.0,-2599.820068359375,2101.179931640625,16.989999771118164,7257.2998046875,-21825.0,2.199999988079071,0.09999999776482582,-0.7999999821186066,0.0,255.0,128.0,,0.009602474102598013,-1.249764951130945,-6.832073550575799e-05,True,152.0,False,28,22,False,,momogalexp,2665120328272868976,8,148.1699981689453,2918.949951171875,17.010000228881836,16549.000244140625,-1811.6999816894531,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,128.0,,0.009587148560706974,-0.10903621973002693,-5.314461987388522e-05,True,14,False,16,31.0,False,,Loufiacre,7621819524963697921,9.0,-1200.9599609375,-809.2000122070312,58.15999984741211,9299.000244140625,-20952.099609375,1880.2000427246094,5331.7999267578125,-1191.6999816894531,633.3000183105469,255.0,8.0,0.10822501680910591,-0.8407490412122297,0.14864622167002547,True,46.0,False,23,26,False,,
80,5458,165,False,False,0,6314.82348939251,399.67999267578125,-1040.469970703125,271.17999267578125,2568.599853515625,7837.8997802734375,6608.499755859375,4814.100036621094,-2527.5999450683594,-2536.699981689453,0.0,1.4060803784766855,1.0256814345708463,-2.2204925238719473,76561198039309853,enpitsu,27.0,328.4599914550781,-1093.5899658203125,153.74000549316406,-3273.0999755859375,12767.5,1879.1000366210938,-1659.1999816894531,5243.4002685546875,-54.000000953674316,128.0,0.0,False,0.07361711698940548,1.6758425789813425,0.6601301976774997,True,18,17,115.0,False,False,,bf81d8692db,games5425898691,17.0,3980.159912109375,-172.4600067138672,65.26000213623047,-5990.999755859375,-3939.7000122070312,-4682.699890136719,1966.9999694824219,3146.7001342773438,-1740.0,255.0,0.0,,0.5483550366985417,-2.636012216054004,0.3033089524553896,True,132.0,False,30,24,False,,momogalexp,2665120328272868976,8,418.69000244140625,3356.18994140625,17.010000228881836,-12428.199462890625,-9324.89990234375,2.0000000298023224,0.29999999329447746,0.0,-18.09999942779541,128.0,128.0,False,0.009632084746026292,-2.500533476700162,4.283159922049298e-05,True,14,False,16,207.0,False,,Loufiacre,7621819524963697921,8.0,537.6400146484375,-872.3699951171875,133.14999389648438,-18840.30029296875,-12759.69970703125,3315.7998657226562,4098.2000732421875,1662.7999877929688,740.9999847412109,255.0,255.0,-0.24180218283642613,-2.747820943289679,-0.08447618314714446,True,177.0,False,25,28,False,,False
81,5554,168,True,True,1,3141.331644382681,-977.5,2618.5,758.7999877929688,5675.5999755859375,26749.89990234375,550.099983215332,1637.8999328613281,2199.1000366210938,-5336.6998291015625,1.0,0.4234517817646141,-0.23303206267714582,-1.4951867455490304,2665120328272868976,momogalexp,8.0,-1038.6099853515625,2494.52001953125,649.280029296875,-3271.6000366210938,21010.80078125,-624.900016784668,-1312.2999572753906,-5323.699951171875,430.49999237060547,,94.0,,0.24334576137985975,2.283939956557675,-1.6821101663058482,True,16,16,36.862546497775675,True,False,,7621819524963697921,Loufiacre,8.0,3399.5,2905.469970703125,17.010000228881836,-17123.00048828125,-8045.999755859375,0.09999999776482582,-6.200000047683716,-6.3999998569488525,-281.5999984741211,255.0,128.0,,-0.009497500187110292,-0.40981321253256114,-7.044021410664925e-05,True,202.0,False,28,26,False,,enpitsu,76561198039309853,27,2677.35009765625,4545.35009765625,16.959999084472656,-727.7999877929688,-3961.400146484375,24.000000953674316,-2.5999999046325684,0.5000000074505806,-10.199999809265137,255.0,0.0,,-0.016726309916592904,-1.3877368833190575,1.238906490756445e-05,True,False,False,False,85.0,False,,games5425898691,bf81d8692db,17.0,-1664.219970703125,3916.0,17.010000228881836,8647.39990234375,17425.10009765625,2.0999999344348907,1.7000000178813934,3.0000001192092896,-849.1999816894531,255.0,127.0,-0.009611503557669028,2.0780972947359704,1.4724082787840002e-05,True,131.0,False,24,30,False,,
82,5843,169,False,False,1,5210.684145004158,-48.4900016784668,15.630000114440918,92.19999694824219,-7411.9000244140625,5506.7999267578125,151.899995803833,3265.7998657226562,-619.3000030517578,810.1000213623047,1.0,0.06790766792086764,0.19248163818710368,-0.5846670617995996,2665120328272868976,momogalexp,8.0,-51.22999954223633,-117.20999908447266,104.83000183105469,-5878.3001708984375,3815.8999633789062,-224.69999313354492,-5365.10009765625,-14.900000095367432,1210.4000091552734,255.0,169.0,,-1.3862951128485177,-1.7625365372020567,-3.1045561258385166,True,4,3,31.0,False,False,,7621819524963697921,Loufiacre,8.0,-54.959999084472656,-1562.969970703125,17.010000228881836,531.8000030517578,12190.0,2.0999999344348907,0.5000000074505806,0.09999999776482582,-229.59999084472656,133.0,128.0,,-0.009652735128175762,1.6375877550784923,0.00011264101815401118,True,60.0,False,4,4,False,,enpitsu,76561198039309853,27,71.41999816894531,59.130001068115234,129.69000244140625,2156.300048828125,-6038.0999755859375,4277.900085449219,2627.39990234375,-2374.4000244140625,-4208.0999755859375,255.0,128.0,,-1.1494814032510916,1.8105159010503031,-2.361298160104477,True,2,False,1,31.0,False,,games5425898691,bf81d8692db,17.0,-2787.14990234375,4092.429931640625,17.010000228881836,-19513.499755859375,5416.6998291015625,2.3000000417232513,0.3999999910593033,-0.3999999910593033,1930.0,255.0,255.0,-0.009567657775969051,0.204319061298354,6.581506931807928e-05,True,0.0,False,False,False,False,,
83,5900,171,True,True,1,3806.325716213627,-1302.4200439453125,2032.739990234375,93.12000274658203,11466.199951171875,22965.50048828125,744.4999694824219,-4845.899963378906,-3537.60009765625,46.99999809265137,1.0,-0.3752945471007391,-2.005730958344443,0.932365694361819,7621819524963697921,Loufiacre,8.0,-1414.97998046875,1895.8699951171875,68.4000015258789,2282.5,20833.00048828125,2990.5999755859375,2139.7000122070312,-1831.6000366210938,-12.899999618530273,255.0,25.0,,-0.02924921363545361,1.5765642787601541,0.11048110105732928,True,6,5,0.0,False,False,,2665120328272868976,momogalexp,8.0,-1146.1099853515625,1287.4100341796875,17.010000228881836,-10045.800170898438,9550.900268554688,2.3000000417232513,-0.0,-0.19999999552965164,2180.800018310547,255.0,255.0,,-0.009560655124143102,0.696126234999668,1.4603577204954027e-05,True,0.0,False,4,4,False,,enpitsu,76561198039309853,27,501.239990234375,-1095.719970703125,16.15999984741211,2888.800048828125,-1189.1000366210938,106.80000305175781,-2.800000011920929,5.600000023841858,-83.90000343322754,255.0,128.0,,-0.015602048247082423,3.019203593765425,0.00038843979083802346,True,2,False,2,31.0,False,,games5425898691,bf81d8692db,17.0,-2551.419921875,2547.320068359375,17.010000228881836,18949.200439453125,2247.4000549316406,0.0,-2.3999999463558197,-0.3999999910593033,1630.8999633789062,255.0,216.0,-0.009607750223962727,2.9762177981063678,0.00014124590539873777,True,200.48726033138968,True,False,False,False,,
84,6191,173,False,False,1,5176.452679462467,22.260000228881836,37.81999969482422,92.83999633789062,13469.3994140625,24113.1005859375,1038.0999755859375,-3338.800048828125,2057.7999877929688,3379.8001098632812,1.0,0.03581570403191464,-0.05537440388652201,0.05468215047642796,7621819524963697921,Loufiacre,8.0,-90.25,-169.24000549316406,76.6500015258789,13894.89990234375,15401.400146484375,3030.10009765625,1124.800033569336,3772.6998901367188,1327.5999450683594,255.0,214.0,,-0.08875523582144186,2.1082283370430934,0.27804407320702357,False,6,4,0.0,False,False,,2665120328272868976,momogalexp,7.0,-0.0,-2482.739990234375,17.010000228881836,-0.0,13189.49951171875,2.0999999344348907,0.19999999552965164,-0.0,0.0,255.0,,,-0.00959018506363942,1.5708191177656392,-1.0954175738514774e-07,True,128.0,False,4,4,False,,enpitsu,76561198039309853,27,56.06999969482422,1945.8599853515625,17.049999237060547,-1560.7000732421875,-18850.6005859375,2.800000011920929,-0.19999999552965164,-0.7999999821186066,1298.2000732421875,255.0,255.0,,-0.016798374437140783,-1.498090334023656,0.0002746115139652569,True,False,False,False,35.0,False,,games5425898691,bf81d8692db,17.0,11.550000190734863,625.22998046875,17.010000228881836,-2954.1000366210938,-18184.200439453125,2.3000000417232513,0.09999999776482582,-0.0,1989.1999816894531,255.0,255.0,-0.009583783977187251,-1.4833314992639361,-7.006549247277506e-06,True,0.0,False,False,False,False,,
85,6294,177,False,False,1,2120.142926224583,3000.030029296875,4879.10986328125,1056.68994140625,-11350.799560546875,683.8999938964844,4963.900146484375,-2988.599853515625,1818.0000305175781,4874.700012207031,1.0,0.21601890808553084,1.262160410519625,-2.178016447999899,7621819524963697921,Loufiacre,8.0,3179.39990234375,4852.60986328125,986.5599975585938,-7151.9000244140625,2752.60009765625,6582.2998046875,-1517.1000671386719,-1673.0999755859375,444.50000762939453,255.0,255.0,,0.7431089337162122,0.7682878206360023,-1.5640643598694333,True,7,6,255.0,False,False,,2665120328272868976,momogalexp,7.0,-677.510009765625,1568.4100341796875,17.010000228881836,4541.099853515625,8237.100219726562,2.0999999344348907,-0.09999999776482582,-0.19999999552965164,91.70000076293945,255.0,128.0,,-0.0095313965830018,2.0672019066954803,-3.07309306434645e-05,True,128.0,False,4,4,False,,enpitsu,76561198039309853,27,1433.8399658203125,4437.7900390625,17.049999237060547,-10424.200439453125,9162.5,3.1999999284744263,0.19999999552965164,-0.09999999776482582,-2293.9999389648438,255.0,0.0,True,-0.016766006414623547,0.7885951669660654,-5.189988301564684e-05,True,False,False,False,31.0,False,,games5425898691,bf81d8692db,17.0,-595.9400024414062,-35.40999984741211,103.94000244140625,-9598.400268554688,15656.800537109375,-149.89999771118164,-4600.10009765625,-3014.7000122070312,7.799999713897705,255.0,128.0,0.4805262591188386,-2.1516631242240627,3.1399912180710503,False,31.0,False,5,6,False,,
86,6352,179,True,True,1,279.8755971200254,641.25,5024.10009765625,619.77001953125,-15790.400390625,4989.4000244140625,-10030.30029296875,-2746.199951171875,1199.3000030517578,-555.9999847412109,1.0,0.11826026502801512,1.1430659617716188,-2.0535559944662407,7621819524963697921,Loufiacre,8.0,786.0999755859375,4866.580078125,663.0800170898438,-16865.30029296875,192.09999084472656,-5474.4000244140625,-3468.3999633789062,1113.7999725341797,-300.10000228881836,255.0,128.0,,0.4591441419352549,0.8888523960127183,-3.088231404814414,True,8,6,158.9281547402823,True,False,,2665120328272868976,momogalexp,7.0,377.9200134277344,4580.22998046875,559.77001953125,3650.4000854492188,21502.5,2292.5,-720.8000183105469,-1894.6000671386719,-1315.7000732421875,128.0,8.0,,-0.06477397899180533,1.4828522895771168,-0.4570100533485146,True,15.259466673738213,True,6,4,False,,enpitsu,76561198039309853,27,395.5799865722656,5121.81005859375,110.37000274658203,-2119.2999267578125,520.4000091552734,6273.900146484375,-0.0,-0.29999999329447746,0.0,128.0,128.0,,-0.01641647138442766,-2.900646891180927,-3.864296621209624e-06,True,2,2,False,31.0,False,,games5425898691,bf81d8692db,17.0,-2908.8798828125,3743.669921875,17.010000228881836,-4726.700134277344,20964.09912109375,2.3000000417232513,-0.3999999910593033,0.5000000074505806,-1961.9000244140625,255.0,0.0,-0.009559488982926606,1.422376842217824,-5.433578746079917e-05,True,0.0,False,6,6,False,,
87,6359,179,False,False,0,10303.522097637302,-263.010009765625,-5144.06005859375,367.3999938964844,21931.201171875,-4662.9998779296875,6042.2998046875,2498.300018310547,5450.0,-234.0999984741211,0.0,0.4359540524467256,-1.2396844690574567,-1.6165007159219056,76561198039309853,enpitsu,27.0,-340.3900146484375,-5135.169921875,248.58999633789062,2536.7999267578125,-557.599983215332,3036.6000366210938,-863.3000183105469,5431.400146484375,-66.99999809265137,128.0,128.0,,-0.038257659168336906,2.899685568304951,0.023082632342167734,True,2,False,31.0,False,2,,bf81d8692db,games5425898691,17.0,2910.800048828125,-4249.9501953125,17.010000228881836,-3898.2000732421875,-20398.399658203125,2.199999988079071,0.0,0.5999999865889549,-1817.2999572753906,255.0,0.0,,0.009599395543438595,-1.820041112545002,-3.3795561768348376e-05,True,255.0,False,6,6,False,,momogalexp,2665120328272868976,7,-446.2200012207031,-5044.75,536.5499877929688,-1427.5,185.0,-11645.999755859375,-5205.3997802734375,855.5999755859375,-74.20000076293945,128.0,19.0,,-0.25084305733571,-1.6559067861376278,-0.9196618368399146,True,6,False,4,0.0,False,,Loufiacre,7621819524963697921,8.0,-361.55999755859375,-4912.7998046875,483.2099914550781,12659.100341796875,-3568.2000732421875,-8466.400146484375,288.50000381469727,558.6999893188477,-2755.0,255.0,159.0,-0.05501022529861167,-1.7823004490453125,3.0252610607380177,True,136.97007310775027,True,6,8,False,,
88,6616,179,False,False,1,5239.052516287558,-26.809999465942383,-17.139999389648438,100.5999984741211,-6536.9000244140625,9119.099731445312,3167.3001098632812,-3049.4000244140625,904.0000152587891,2323.2000732421875,1.0,0.029859303377676442,0.02549518067532873,0.08458633451741987,2665120328272868976,momogalexp,8.0,-29.190000534057617,-172.85000610351562,75.98999786376953,6902.8997802734375,6270.3997802734375,3731.6000366210938,4092.2000122070312,-1240.5000305175781,3458.900146484375,255.0,209.0,,0.12389756141171633,1.9343379484026708,0.03551492484062164,True,4,False,0.0,False,False,,7621819524963697921,Loufiacre,8.0,-12.789999961853027,-1604.4300537109375,17.010000228881836,1075.6999969482422,12447.5,2.0999999344348907,0.7000000029802322,-0.0,-1.0000000149011612,233.0,128.0,,-0.009630179620692422,1.657221811788058,1.1241797925318612e-05,True,92.0,False,4,4,False,,enpitsu,76561198039309853,27,7.690000057220459,101.22000122070312,83.55999755859375,-8137.60009765625,-1820.3999328613281,-339.59999084472656,61.599998474121094,124.79999542236328,4921.7999267578125,255.0,128.0,,-1.5472612327670365,-1.0595702124230595,-0.29418684300502856,True,2,False,1,0.0,False,,games5425898691,bf81d8692db,17.0,-2768.320068359375,4116.4501953125,17.010000228881836,-17242.900390625,5211.500244140625,2.3000000417232513,1.0999999940395355,-0.29999999329447746,1766.9000244140625,255.0,255.0,-0.009584120753907117,0.2482448851803552,0.00016884717651791754,True,0.0,False,False,False,False,,
89,6618,179,False,False,0,5222.951974178681,110.87999725341797,15.020000457763672,100.4000015258789,12904.000244140625,1956.0000610351562,-2525.8999633789062,-279.7999954223633,-3898.9999389648438,-554.900016784668,0.0,-0.21330445359813274,0.06226557582113381,0.24154542949737484,76561198039309853,enpitsu,27.0,59.119998931884766,-115.19999694824219,82.6500015258789,8096.099853515625,-2583.3999633789062,514.0999984741211,-4749.599914550781,1201.6000366210938,-2499.2999267578125,255.0,128.0,,1.2390871478146108,-1.9346514469477307,3.131858254354669,True,2,1,0.0,False,False,,bf81d8692db,games5425898691,17.0,2855.31005859375,-4138.4501953125,17.010000228881836,17494.100341796875,-3789.7000122070312,2.3000000417232513,-0.9000000357627869,0.19999999552965164,1866.3999938964844,255.0,255.0,,0.009591204688390392,-0.15670302541316222,9.656650023154423e-05,True,255.0,False,False,False,False,,momogalexp,2665120328272868976,8,19.049999237060547,178.60000610351562,87.1500015258789,-813.7000274658203,-1969.9000549316406,3453.699951171875,-2638.2998657226562,628.1999969482422,4784.800109863281,255.0,218.0,,-0.3027584288413466,-1.6056483726544257,0.042145677876972994,True,4,False,3,0.0,False,,Loufiacre,7621819524963697921,8.0,7.440000057220459,1541.949951171875,17.010000228881836,-1043.7999725341797,-12515.30029296875,2.0999999344348907,-0.5000000074505806,-0.5999999865889549,105.9000015258789,137.0,154.0,0.009630168952843033,-1.6558303799055747,1.794119953673069e-05,True,92.0,False,4,4,False,,
90,6661,181,False,False,1,5984.013571977779,-1666.1800537109375,-267.739990234375,93.43000030517578,-12132.39990234375,2813.5000610351562,895.1999664306641,2455.8999633789062,-3600.8999633789062,-2877.39990234375,1.0,1.1180571443262377,1.5531599212615992,1.578808983292852,7621819524963697921,Loufiacre,8.0,-1508.1199951171875,-382.4200134277344,17.010000228881836,-12035.0,441.30001068115234,2.0999999344348907,-1.0999999940395355,0.5000000074505806,88.4000015258789,255.0,128.0,,-0.009607501968162523,0.024725896232562345,-0.00011338874767217305,True,4,4,99.0,False,False,,2665120328272868976,momogalexp,8.0,100.37000274658203,120.87999725341797,17.010000228881836,4848.399963378906,3032.0999145507812,2.7000001072883606,2.5,1.7000000178813934,-2206.9000244140625,255.0,3.0,,-0.009517913819953878,2.5559487019330076,-0.00019008269487859084,True,0.0,False,4,4,False,,enpitsu,76561198039309853,27,-1301.97998046875,536.6500244140625,17.049999237060547,-10665.699462890625,2109.499969482422,3.3000001311302185,0.9000000357627869,-0.29999999329447746,2306.3999938964844,255.0,128.0,,-0.01669968241788554,0.15475834810651848,8.50269019361591e-05,True,2,False,2,0.0,False,,games5425898691,bf81d8692db,17.0,-3379.139892578125,1851.27001953125,16.989999771118164,10794.49951171875,-20307.2998046875,4.399999976158142,-0.0,0.3999999910593033,17.699999809265137,255.0,128.0,-0.009583262156937137,-2.0605641864088824,4.350254736155968e-05,True,203.0,False,False,False,False,,
91,6678,182,False,False,1,6188.858295163052,-2404.260009765625,-95.4800033569336,94.41000366210938,-10992.39990234375,9163.599853515625,858.7999725341797,75.70000171661377,-5706.5997314453125,-366.1000061035156,1.0,-0.5159702257567912,1.1484028456294582,-2.279424372626477,7621819524963697921,Loufiacre,8.0,-2338.89990234375,-279.6600036621094,50.66999816894531,-12520.6005859375,5834.0997314453125,2999.7000122070312,-1508.5000610351562,849.8999786376953,-2723.2998657226562,255.0,0.0,,-0.014344554146275933,0.6574105513791162,0.051825334923608635,True,6,4,89.0,False,False,,2665120328272868976,momogalexp,8.0,565.739990234375,139.60000610351562,21.979999542236328,9940.999755859375,-1410.2000427246094,2999.1000366210938,-0.7000000029802322,-0.5999999865889549,-12.100000381469727,255.0,128.0,,-0.00952956412664955,-2.9987392841662475,6.997195922261701e-05,True,0.0,False,5,4,False,,enpitsu,76561198039309853,27,-2090.31005859375,394.5199890136719,91.8499984741211,-16744.599609375,-503.4000015258789,2064.1000366210938,-2658.2000732421875,-4777.799987792969,-596.8000030517578,255.0,128.0,,-0.5806428383796576,-0.45396074297699623,0.5685515795437562,True,4,False,3,0.0,False,,games5425898691,bf81d8692db,17.0,-2777.570068359375,632.4000244140625,32.16999816894531,9520.800170898438,-20701.10107421875,3132.9998779296875,-0.9000000357627869,2.3000000417232513,-471.89998626708984,255.0,87.0,-0.009591950349289157,-1.9913893537740734,-0.00012913667970011736,True,203.0,False,False,3,False,,
92,6682,182,False,False,0,6226.346218255282,2556.860107421875,-41.22999954223633,90.47000122070312,-5518.2000732421875,28132.2998046875,-1553.5000610351562,-5382.19970703125,324.7999954223633,-2631.7001342773438,0.0,0.38787226245491135,-1.560058033030945,3.0987411887678897,bf81d8692db,games5425898691,17.0,2631.820068359375,-303.42999267578125,83.56999969482422,-3764.7000122070312,22550.70068359375,2503.300018310547,-2589.5001220703125,670.1000213623047,-1261.2000274658203,255.0,31.0,,0.08836704643735026,1.8737085360190444,0.00860553371921834,True,4,3,203.0,False,False,,76561198039309853,enpitsu,27.0,2369.909912109375,-385.69000244140625,100.6500015258789,16793.299560546875,560.9000015258789,-162.99999237060547,2693.2998657226562,4757.699890136719,-599.3999862670898,255.0,128.0,,0.7517252095009138,1.4516727312541569,2.1825104355288447,True,0.0,False,4,3,False,,momogalexp,2665120328272868976,8,-743.5800170898438,-114.19000244140625,82.41999816894531,-10238.900146484375,1462.2000122070312,3422.39990234375,-230.9000015258789,-1592.7999877929688,-19.199999570846558,255.0,128.0,,0.12034758136744353,2.9957750976692865,-0.0001248222304982076,True,6,False,5,0.0,False,,Loufiacre,7621819524963697921,8.0,2468.85009765625,154.67999267578125,83.8499984741211,8511.099853515625,-11173.699951171875,2158.9999389648438,4395.899963378906,-3300.10009765625,-186.29999160766602,255.0,0.0,0.10748202058017696,-0.7781614719406175,0.7224384590189262,True,89.0,False,5,6,False,,
