,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
86,5902,171,False,False,1,4141.167813980127,-2919.85009765625,3531.10009765625,103.23999786376953,8236.500244140625,-9875.399780273438,1972.4000549316406,1140.6999969482422,-1408.9999389648438,-5719.5001220703125,1.0,1.4250493910198787,1.9849842206923725,1.7124306937191442,76561198039309853,enpitsu,26.0,-3018.889892578125,3498.81005859375,123.95999908447266,371.6999816894531,2198.0999755859375,240.30000686645508,-2251.4999389648438,-5000.299987792969,421.19998931884766,128.0,255.0,0.7453864446594668,2.1576330682951017,-1.262748833249151,True,9,False,10,234.0,False,,bf81d8692db,games5425898691,18.0,-3974.02001953125,3366.570068359375,61.33000183105469,489.39998626708984,-10879.49951171875,-311.299991607666,178.99999618530273,-216.90000534057617,252.99999237060547,255.0,128.0,,-0.0472012160650978,-1.6165817488312246,-0.6093814259932179,True,69.0,False,8,False,6,,LT_navang77,1069017528294116715,11.0,-992.3900146484375,4907.2900390625,16.81999969482422,3341.0000610351562,-6649.7998046875,46.30000114440918,94.30000305175781,-51.99999809265137,-2421.199951171875,213.0,4.0,,-0.00673775160137837,-2.0176493749039577,-0.0052054383593828765,True,144.0,False,8,False,8,,xNaPoLiBoyzZ-_,6423231944989233869,10.0,-2778.8798828125,3746.070068359375,84.55999755859375,-14095.899658203125,-9305.599975585938,2468.000030517578,184.20000076293945,-5471.6998291015625,-525.0,255.0,128.0,,-0.4599072112015534,-0.9175124256724478,0.44335697694895276,True,,False,6,5,False,,False
87,5952,173,False,False,1,4039.864510129469,-1614.52001953125,1974.9100341796875,98.37999725341797,10429.300537109375,12203.900146484375,3573.3999633789062,-62.800002098083496,547.0999908447266,5974.6002197265625,1.0,0.9697999452488265,-0.7657359805429002,1.0016637918630955,bf81d8692db,games5425898691,17.0,-1669.9000244140625,1807.8399658203125,49.04999923706055,21302.80029296875,4012.2000122070312,3417.0999145507812,-1397.7000427246094,-460.8000183105469,1856.6999816894531,128.0,255.0,-0.01085607784773469,2.774638742201414,-0.037708448621043854,True,6,False,10,0.0,False,,76561198039309853,enpitsu,26.0,-3123.830078125,2834.719970703125,17.030000686645508,5765.7000732421875,-11301.099853515625,6.000000238418579,-0.3999999910593033,1.0000000149011612,-41.70000076293945,255.0,128.0,False,-0.016724730249101413,-2.0374652801145143,0.00010869418839373314,True,160.0,False,10,False,10,,LT_navang77,1069017528294116715,11.0,-1436.739990234375,2335.280029296875,87.48999786376953,-2456.0000610351562,-22746.39892578125,2344.2999267578125,2960.2999877929688,125.10000228881836,575.6999969482422,222.0,184.0,,-0.09271703935533379,-1.3307108701310668,-0.006268194362258137,True,45.0,False,9,False,10,,xNaPoLiBoyzZ-_,6423231944989233869,10.0,-3956.260009765625,3223.7900390625,49.18000030517578,-756.2999725341797,871.9000244140625,571.8999862670898,-208.4000015258789,-76.10000133514404,1244.4000244140625,255.0,128.0,,-0.12959389477142447,1.7783487838338585,0.5040571363744912,True,,False,6,6,False,,
88,5954,173,False,False,0,7560.040250563397,1579.4599609375,-2003.27001953125,125.76000213623047,14438.199462890625,23905.6005859375,7593.699951171875,4083.800048828125,-2274.7000122070312,-3761.300048828125,0.0,-1.0911619336982816,1.009742767308284,0.9680193059479657,1069017528294116715,LT_navang77,11.0,1452.8800048828125,-2152.89990234375,104.04000091552734,-30.299999713897705,18517.60009765625,1543.699951171875,-5436.9000244140625,5.899999737739563,-830.5999755859375,227.0,215.0,0.6298345710324302,1.2811569375119571,-0.2319313971106144,True,9,False,10,45.0,False,,6423231944989233869,xNaPoLiBoyzZ-_,10.0,3957.510009765625,-3235.780029296875,50.54999923706055,-227.99999237060547,-1918.800048828125,-118.50000381469727,-338.8999938964844,-59.60000038146973,314.50000762939453,255.0,128.0,,0.11561850015560836,-1.719588441126303,0.5128178233672607,True,,False,6,False,6,,enpitsu,76561198039309853,26.0,3075.610107421875,-2739.419921875,17.030000686645508,-5810.30029296875,11543.199462890625,5.199999809265137,0.19999999552965164,-0.9000000357627869,-11.399999856948853,255.0,128.0,False,0.016719156476737784,2.035627135134125,8.414045822089041e-05,True,160.0,False,10,False,10,,games5425898691,bf81d8692db,17.0,1603.9000244140625,-1823.1300048828125,58.59000015258789,-17289.89990234375,-10958.800048828125,2791.6000366210938,2022.2999572753906,1567.2000122070312,522.2000122070312,128.0,255.0,,-0.01351153962292521,-2.757676598485055,-0.046865974989657354,True,0.0,False,10,7,False,,
89,5955,173,False,False,1,4018.045931044979,-1625.6800537109375,2011.77001953125,157.52000427246094,-15322.099609375,5640.0,9907.39990234375,2594.7000122070312,-756.6999816894531,5356.6998291015625,1.0,0.9186705444459577,-1.3806763944046594,0.9384218220080769,bf81d8692db,games5425898691,17.0,-1462.56005859375,1904.9100341796875,79.01000213623047,16465.799560546875,8095.10009765625,2136.6000366210938,-3981.099853515625,-3333.2000732421875,1813.699951171875,128.0,255.0,0.10163888819017934,2.578306374884131,-0.5692386669865017,True,7,False,10,0.0,False,,76561198039309853,enpitsu,26.0,-3026.840087890625,2642.27001953125,17.030000686645508,5889.2999267578125,-11746.199951171875,5.199999809265137,-0.19999999552965164,0.7999999821186066,-3.100000023841858,255.0,128.0,False,-0.016728356943784155,-2.0351195877584196,7.422857569818875e-05,True,160.0,False,10,False,10,,LT_navang77,1069017528294116715,11.0,-1452.8800048828125,2152.89990234375,104.04000091552734,30.299999713897705,-18517.60009765625,1543.699951171875,5436.9000244140625,-5.899999737739563,-830.5999755859375,227.0,215.0,,-0.6298345710324302,-1.2811569375119571,-0.2319313971106144,True,45.0,False,9,False,10,,xNaPoLiBoyzZ-_,6423231944989233869,10.0,-3957.510009765625,3235.780029296875,50.54999923706055,227.99999237060547,1918.800048828125,-118.50000381469727,338.8999938964844,59.60000038146973,314.50000762939453,255.0,128.0,,-0.11561850015560836,1.719588441126303,0.5128178233672607,True,,False,6,6,False,,
90,6037,176,False,False,1,3993.167575919621,-2797.27001953125,3621.72998046875,213.50999450683594,12152.900390625,30789.09912109375,1148.6000061035156,-1709.9000549316406,4563.599853515625,-1883.6000061035156,1.0,1.331808215959504,0.9154376394920588,2.6162071649971113,76561198039309853,enpitsu,26.0,-2856.43994140625,3397.239990234375,142.63999938964844,4945.7000732421875,21816.298828125,3383.2998657226562,-0.0,-0.0,-93.10000419616699,128.0,128.0,-0.016726413459669173,1.8437421281091544,0.00022134007058504846,True,10,False,12,46.0,False,,bf81d8692db,games5425898691,17.0,3386.280029296875,351.6000061035156,17.020000457763672,13952.60009765625,-10722.60009765625,0.9000000357627869,-1.4000000059604645,1.0000000149011612,-1149.1999816894531,255.0,0.0,,-0.009593244802450976,-2.476621938365194,-0.0001678182217897902,True,0.0,False,10,False,8,,LT_navang77,1069017528294116715,11.0,-3853.030029296875,1173.27001953125,18.8700008392334,5525.9002685546875,18167.19970703125,-748.6000061035156,128.1999969482422,-2087.5999450683594,-743.0999755859375,255.0,128.0,False,-0.033894587962032034,1.9343847878550897,0.0943358637959801,True,204.82504075573334,True,10,False,10,,xNaPoLiBoyzZ-_,6423231944989233869,11.0,-2718.47998046875,3888.639892578125,173.58999633789062,3830.7000732421875,-16015.50048828125,2830.1998901367188,4901.099853515625,-2380.5999755859375,-749.1999816894531,255.0,128.0,,-0.9316919015123047,-0.9326191912132756,-0.2033412092305318,True,,False,8,7,False,,False
91,6038,176,False,False,0,9560.79099444512,2774.85009765625,-3688.0,220.4600067138672,11046.500244140625,4999.5001220703125,4816.400146484375,2030.2999877929688,-4633.599853515625,-2826.099853515625,0.0,-1.3176158767195085,-1.6501478950672588,-2.9841518710847663,6423231944989233869,xNaPoLiBoyzZ-_,11.0,2683.610107421875,-3761.199951171875,188.9199981689453,-5983.800048828125,11604.000244140625,-106.09999656677246,359.00001525878906,290.5999946594238,-5480.4998779296875,255.0,97.0,1.4199413389127467,-0.02586598043632033,-0.8740969103198086,True,7,False,8,,False,,1069017528294116715,LT_navang77,11.0,3853.030029296875,-1173.27001953125,18.8700008392334,-5525.9002685546875,-18167.19970703125,-748.6000061035156,-128.1999969482422,2087.5999450683594,-743.0999755859375,255.0,128.0,False,0.033894587962032034,-1.9343847878550897,0.0943358637959801,True,201.79463230153564,True,10,False,10,,enpitsu,76561198039309853,26.0,2856.43994140625,-3397.239990234375,142.63999938964844,-4945.7000732421875,-21816.298828125,3383.2998657226562,0.0,0.0,-93.10000419616699,128.0,128.0,False,0.016726413459669173,-1.8437421281091544,0.00022134007058504846,True,46.0,False,10,False,12,,games5425898691,bf81d8692db,17.0,-3386.280029296875,-351.6000061035156,17.020000457763672,-13952.60009765625,10722.60009765625,0.9000000357627869,1.4000000059604645,-1.0000000149011612,-1149.1999816894531,255.0,0.0,,0.009593244802450976,2.476621938365194,-0.0001678182217897902,True,0.0,False,10,8,False,,
92,6122,179,False,False,0,7933.526731218599,3020.9599609375,-1759.1500244140625,213.47999572753906,6793.3001708984375,13894.300537109375,3728.2000732421875,-2461.7999267578125,-4942.60009765625,-2347.100067138672,0.0,-0.5588889495526447,-0.9734902059008355,-2.2880873153472123,6423231944989233869,xNaPoLiBoyzZ-_,11.0,2971.169921875,-1819.7900390625,94.29000091552734,8934.199829101562,2634.1000366210938,1290.5000305175781,-4644.599914550781,1747.8999328613281,2148.699951171875,255.0,204.0,0.2386299014836498,0.22551434012748278,-0.10414182999204916,True,8,False,10,,False,,1069017528294116715,LT_navang77,11.0,2738.800048828125,-3874.1201171875,17.010000228881836,961.1000061035156,12138.299560546875,1.899999976158142,0.0,-0.7000000029802322,0.0,223.0,128.0,,0.009539192753503054,1.491747424843086,6.562508243243194e-05,True,176.0,False,10,False,10,,enpitsu,76561198039309853,26.0,3194.530029296875,-2627.93994140625,95.5199966430664,2134.9000549316406,18258.800048828125,-284.7999954223633,-5112.900085449219,93.10000419616699,24.800000190734863,255.0,128.0,,-1.3774788902100688,1.5276594603787728,0.02536305186350546,True,,False,12,False,14,,games5425898691,bf81d8692db,17.0,-30.780000686645508,4060.68994140625,17.020000457763672,18696.300048828125,11534.599609375,0.9000000357627869,3.6000001430511475,2.0000000298023224,-967.9000091552734,255.0,128.0,,0.009605359615833581,0.5009517865198881,1.7735416692076386e-06,True,199.0,False,10,8,False,,
93,6196,182,False,False,1,7937.899201689182,-3626.659912109375,-1383.47998046875,119.8499984741211,10173.900146484375,26208.30078125,8409.000244140625,1842.5999450683594,-532.7000045776367,-2393.3999633789062,1.0,-0.3824546725873026,-1.8541465126566752,0.7404963357901522,bf81d8692db,games5425898691,17.0,-3684.320068359375,-1541.050048828125,42.41999816894531,744.1000366210938,18869.000244140625,1830.5000305175781,1481.7999267578125,3387.7999877929688,-3966.6000366210938,255.0,71.0,0.018043223128660704,1.743588898834877,0.0947826941352704,True,8,False,11,197.0,False,,76561198039309853,enpitsu,26.0,-3154.0400390625,-1723.56005859375,17.049999237060547,1691.0000610351562,-11738.199462890625,2.5999999046325684,-0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.01676673384995698,-1.7138848788173626,6.540650456080506e-07,False,,False,14,False,12,,LT_navang77,1069017528294116715,11.0,-2083.219970703125,1218.530029296875,17.010000228881836,7495.10009765625,5638.499755859375,2.3999999463558197,-0.0,0.09999999776482582,2435.5999755859375,217.0,255.0,,-0.009498055144089896,2.4526470226725037,-2.5687781740658933e-06,True,176.0,False,10,False,10,,xNaPoLiBoyzZ-_,6423231944989233869,11.0,-2967.2900390625,2014.5799560546875,86.08000183105469,-994.7000122070312,16425.0,2051.0000610351562,-5412.7001953125,-963.3999633789062,153.4000015258789,255.0,128.0,False,-0.7261991752738346,1.4037835572066983,0.0010968692102006953,False,,False,12,9,False,,
94,6259,184,False,False,0,9753.957561624158,1363.010009765625,-4348.759765625,354.0400085449219,-28892.39990234375,-6870.30029296875,12461.700439453125,5487.7001953125,671.2999725341797,2331.1000061035156,0.0,0.6434982744507499,1.505760993707062,0.9375414132966001,6423231944989233869,xNaPoLiBoyzZ-_,11.0,1539.1199951171875,-4377.89013671875,183.94000244140625,-19429.49951171875,1231.1000061035156,5672.1002197265625,117.29999542236328,1103.6000061035156,990.1000213623047,255.0,128.0,-0.43958854701466354,-2.818630990433467,-0.08748934066409135,True,10,4,14,164.13729898391233,True,,1069017528294116715,LT_navang77,11.0,2256.93994140625,-3142.610107421875,172.3000030517578,5844.4000244140625,-7003.800048828125,-2830.10009765625,459.70001220703125,473.49998474121094,-312.1999931335449,204.0,133.0,,-0.9841408199158155,-1.7822514567453844,0.5849619715852096,True,157.0,False,12,False,12,,enpitsu,76561198039309853,26.0,2842.81005859375,4707.490234375,17.049999237060547,-11416.500244140625,7185.4998779296875,3.100000023841858,0.0,0.0,2269.2999267578125,255.0,255.0,,0.01673651266774149,2.6449379842171967,2.814637765120654e-06,True,,False,12,False,14,,games5425898691,bf81d8692db,17.0,2349.669921875,-1833.22998046875,16.989999771118164,-10393.299560546875,-12167.19970703125,4.600000083446503,2.3000000417232513,2.5999999046325684,-596.3000106811523,255.0,19.0,,0.009596956743040608,-2.294784943461102,9.407817204553009e-05,True,153.0,False,12,8,False,,False
95,6370,189,False,False,0,6853.474330342963,-3809.7900390625,-1063.219970703125,108.68000030517578,11999.300537109375,14832.19970703125,-6005.2001953125,1589.4999694824219,4633.800048828125,3464.2001342773438,0.0,0.6796553541931719,-0.13760494854334926,-0.8943308038234844,6423231944989233869,xNaPoLiBoyzZ-_,11.0,-3954.010009765625,-1106.3599853515625,47.290000915527344,1443.699951171875,15156.800537109375,-1749.9000549316406,-1158.0000305175781,4162.200012207031,-1743.3000183105469,255.0,0.0,0.11370054256093788,1.4194228808695712,0.5604151713165304,True,10,4,14,211.0,False,,1069017528294116715,LT_navang77,11.0,-1472.8299560546875,-3417.340087890625,17.010000228881836,1606.300048828125,13544.100341796875,2.0000000298023224,-1.8000000715255737,4.799999892711639,-1553.6000061035156,71.0,,,0.0096033946864011,1.3831829331889622,1.6059592037142265e-05,True,161.0,False,14,False,14,,enpitsu,76561198039309853,26.0,-1519.0899658203125,1578.4200439453125,17.049999237060547,-10129.400024414062,-9810.700073242188,2.5999999046325684,-0.29999999329447746,-0.3999999910593033,0.0,255.0,,,0.016775569652396218,-2.372150174939097,-4.647431326961927e-05,True,92.0,False,12,False,14,,games5425898691,bf81d8692db,17.0,-4080.2099609375,-1224.2900390625,310.4800109863281,223.4000015258789,853.3000183105469,4451.700134277344,-2067.7000427246094,9.399999976158142,29.40000057220459,255.0,0.0,,-1.4626731306961838,1.6291203505881489,1.5103256254619177,True,109.0,False,16,10,False,,
96,6399,190,False,False,1,5571.056573413145,2750.110107421875,-113.47000122070312,127.47000122070312,17510.6005859375,19496.600341796875,-3863.2000732421875,-1499.6000671386719,-803.7999725341797,5295.8001708984375,1.0,-0.743682828275572,-0.16925829599832143,-0.689539417048362,76561198039309853,enpitsu,26.0,2616.25,-256.05999755859375,165.63999938964844,16773.00048828125,13056.199951171875,2864.89990234375,2707.60009765625,4773.299865722656,-365.29998779296875,128.0,0.0,-0.03275720728983281,2.116544759172776,0.7214640735639132,True,13,False,16,77.0,False,,bf81d8692db,games5425898691,17.0,4078.97998046875,591.9500122070312,357.70001220703125,-2.0000000298023224,-8658.599853515625,-7178.699951171875,1262.5,-4.1999998688697815,-3.100000023841858,255.0,128.0,,-0.7093265084333799,-1.5833565809020869,1.578940120002745,True,109.0,False,16,False,10,,LT_navang77,1069017528294116715,11.0,963.0700073242188,2195.60009765625,17.010000228881836,-16397.60009765625,-5873.0999755859375,0.0,-0.0,-0.09999999776482582,-2020.8000183105469,255.0,0.0,,-0.009550499917621141,-0.2749845995416879,-2.3757328530708317e-05,True,85.6685418390459,True,14,False,14,,xNaPoLiBoyzZ-_,6423231944989233869,11.0,2894.010009765625,-175.6999969482422,17.0,-16050.50048828125,-10891.700439453125,1.0000000149011612,-0.7000000029802322,-0.5000000074505806,-1941.6999816894531,255.0,0.0,,-0.009559742462544709,-0.534369430764328,-8.476955204432493e-05,False,160.76065363935246,True,14,10,4,,
97,6500,193,False,False,1,2720.8987096292567,3496.340087890625,4339.0498046875,138.13999938964844,-7447.2998046875,1833.800048828125,5177.80029296875,-2121.9000244140625,-1801.9999694824219,-5315.0,1.0,0.3614789372717297,1.3616933011359742,2.645713231001919,76561198039309853,enpitsu,26.0,3742.39990234375,4229.31982421875,114.69000244140625,-13979.599609375,4451.199951171875,-4897.799987792969,-2651.7999267578125,4082.3001098632812,-1020.0,255.0,128.0,-0.42774448413503346,0.41888120525244704,-0.8420933775015442,True,14,False,18,15.0,False,,bf81d8692db,games5425898691,17.0,-1619.9200439453125,1875.8299560546875,17.010000228881836,-11664.300537109375,18313.00048828125,2.0999999344348907,-0.19999999552965164,0.7000000029802322,-202.09999084472656,255.0,128.0,,-0.009606991849345452,1.0199194460446142,3.539184540996741e-05,True,161.0,False,16,False,10,,LT_navang77,1069017528294116715,11.0,254.64999389648438,5091.39013671875,17.010000228881836,-760.1000213623047,6.600000262260437,1.899999976158142,-0.5000000074505806,-1.5000000596046448,0.0,25.0,128.0,False,-0.009802689072674849,-3.132955696190958,4.938019012689262e-05,True,105.0,False,14,False,14,,xNaPoLiBoyzZ-_,6423231944989233869,11.0,-3045.2099609375,3913.10009765625,17.010000228881836,-9573.800048828125,-4503.500061035156,4.399999976158142,1.0999999940395355,2.0000000298023224,2271.1000061035156,195.0,255.0,,-0.009600539947752606,-0.4837641671230366,0.00016261308236952847,True,43.0,False,16,12,4,,
98,6540,195,False,False,1,1622.629162716509,2426.780029296875,4601.81982421875,190.82000732421875,-12824.7998046875,2177.5999450683594,973.7999725341797,-719.3000030517578,-2466.199951171875,-4386.400146484375,1.0,0.3309661226465426,-2.8383167141810737,1.6828970748220893,76561198039309853,enpitsu,26.0,2511.85009765625,4600.16015625,100.02999877929688,-5465.4998779296875,-773.3000183105469,1893.9999389648438,478.69998931884766,-5478.699951171875,-68.20000171661377,255.0,128.0,-0.6817136377370284,-0.12422976974532907,0.00316610700613724,True,15,False,20,15.0,False,,bf81d8692db,games5425898691,17.0,-1789.9100341796875,4047.639892578125,17.010000228881836,10065.2001953125,808.7999725341797,2.0999999344348907,3.0000001192092896,-0.0,-895.5000305175781,255.0,128.0,,-0.009541762106456929,3.1199415988408257,0.00020580773566300216,True,222.0,False,16,False,10,3.0,LT_navang77,1069017528294116715,11.0,642.4199829101562,5038.39013671875,17.010000228881836,3925.7000732421875,-963.3000183105469,1.899999976158142,1.7000000178813934,-0.5000000074505806,-333.4000015258789,227.0,128.0,False,-0.009490392258356175,-2.8975545964796017,4.826635857659061e-05,True,105.0,False,14,False,14,,xNaPoLiBoyzZ-_,6423231944989233869,11.0,-2677.0,3483.64990234375,17.010000228881836,6793.699951171875,7759.000244140625,2.199999988079071,-0.3999999910593033,-0.29999999329447746,2341.1000061035156,225.0,255.0,True,-0.00951105781228178,2.2485501819428624,8.563301572801505e-05,True,43.0,False,16,12,4,,
99,6564,196,False,False,0,9908.460826049002,-1421.800048828125,-4754.5,128.47999572753906,-16529.000244140625,15144.599609375,8651.099853515625,2583.599853515625,4967.799987792969,2155.2000427246094,0.0,0.445545823725383,-1.5065132076434204,1.9591228024916676,1069017528294116715,LT_navang77,11.0,-1258.02001953125,-4857.85009765625,59.279998779296875,-10330.0,10503.1005859375,3057.5,-4372.60009765625,-339.1999816894531,-1920.8000183105469,210.0,11.0,0.06184133174313149,2.730947915110287,0.0469264707125223,True,15,False,16,79.59226660318274,True,,6423231944989233869,xNaPoLiBoyzZ-_,11.0,2827.929931640625,-4023.669921875,17.010000228881836,8585.599975585938,-1240.1000213623047,1.899999976158142,1.1999999731779099,0.0,106.5999984741211,203.0,128.0,False,0.009502076896490422,-0.1292060082552632,-0.00011195221504518609,True,43.0,False,16,4,12,,enpitsu,76561198039309853,26.0,-2053.89990234375,-4535.14990234375,71.44000244140625,5319.1998291015625,753.4999847412109,-1999.7999572753906,-277.60000228881836,2335.399932861328,17.100000381469727,128.0,128.0,,-0.49421030920366094,0.1143474402035686,0.00884665742726855,True,15.0,False,16,False,20,,games5425898691,bf81d8692db,17.0,927.1699829101562,-4017.989990234375,17.010000228881836,-12563.499755859375,3622.9998779296875,-0.19999999552965164,-5.699999928474426,1.5000000596046448,-1165.4000091552734,255.0,128.0,,0.009563476836253327,2.812822928558625,-5.998965048514455e-06,True,194.4652470311811,True,16,10,False,,False
100,6632,198,False,False,1,4385.353890841063,3209.080078125,1414.280029296875,161.92999267578125,26556.79931640625,-22440.10009765625,-5594.0997314453125,594.7000122070312,1401.199951171875,-5803.599853515625,1.0,-0.2906109416481328,-2.8781046166016075,-1.4978225229438435,bf81d8692db,games5425898691,17.0,2964.56005859375,1523.489990234375,143.08999633789062,22140.50048828125,-5622.1002197265625,2673.2998657226562,1868.5000610351562,776.3999938964844,-1220.5000305175781,255.0,57.0,0.2522805418315463,-2.7632183269749984,0.06329450617320935,True,11,False,18,78.0,False,,76561198039309853,enpitsu,26.0,1530.9300537109375,2297.4599609375,99.23999786376953,1896.0000610351562,-16588.1005859375,-425.2000045776367,4216.700134277344,-1732.2000122070312,-974.0000152587891,128.0,128.0,False,0.522009239880918,-2.4980467978231884,-1.2113001664258498,True,15.0,False,22,False,18,,LT_navang77,1069017528294116715,11.0,3147.590087890625,1669.1300048828125,70.83999633789062,-2375.0,-22765.400390625,2256.4999389648438,3171.9000244140625,-217.5,936.6999816894531,231.0,130.0,False,-0.11456422020489276,-1.5280551972937124,0.006575899326729487,True,0.0,True,17,False,18,,xNaPoLiBoyzZ-_,6423231944989233869,11.0,-2406.800048828125,2841.6201171875,110.94000244140625,15608.900146484375,-5563.3001708984375,-135.2999973297119,1979.7000122070312,5130.3997802734375,95.39999961853027,255.0,128.0,False,1.0907655086464387,0.33493760480201806,3.1039809807821963,True,255.0,False,18,13,4,,
101,6751,202,False,False,1,9343.55456737123,2720.60009765625,-4023.669921875,130.19000244140625,9019.299926757812,282.60000228881836,1519.4999694824219,2892.7999877929688,-2807.0001220703125,4444.2999267578125,1.0,0.00663394289255963,-3.135869461453507,-0.37403156042913555,76561198039309853,enpitsu,26.0,2633.47998046875,-4051.050048828125,17.049999237060547,5345.8001708984375,-4491.099853515625,3.4999999403953552,-0.3999999910593033,0.29999999329447746,1768.800048828125,128.0,255.0,-0.016841766290962484,-2.416194309256578,0.0002387917515164282,True,20,False,24,45.0,False,,bf81d8692db,games5425898691,17.0,1788.5400390625,-1431.280029296875,91.16000366210938,-16982.2998046875,-15223.299560546875,-153.00000190734863,3760.5999755859375,-4013.3999633789062,5.699999928474426,255.0,128.0,,0.27669886542675176,2.388393985950145,3.140472676613746,True,241.0,False,20,False,13,,LT_navang77,1069017528294116715,11.0,4078.360107421875,-3622.7900390625,522.780029296875,329.70001220703125,8688.200073242188,-3086.300048828125,-1445.8000183105469,-408.3000183105469,475.49999237060547,117.0,153.0,False,-0.2973566944403731,1.6106292993735913,-1.5721595905445234,True,255.0,False,18,False,18,,xNaPoLiBoyzZ-_,6423231944989233869,10.0,6.150000095367432,-1581.5,17.010000228881836,1.5000000596046448,-3.100000023841858,1.8000000715255737,-0.3999999910593033,-0.09999999776482582,0.0,128.0,128.0,,-0.009558010078696373,-2.0013138265202315,4.64404293429062e-06,True,234.0,False,18,14,4,,
102,6769,203,False,False,1,9456.599914380007,3299.739990234375,-4006.0,93.36000061035156,7389.6002197265625,-95.79999923706055,1583.5000610351562,1876.9999694824219,1166.3999938964844,4444.2999267578125,1.0,0.3256526351226776,-1.2389483366490934,-1.7425435159065976,76561198039309853,enpitsu,26.0,2996.820068359375,-4156.009765625,17.049999237060547,7206.7999267578125,-1472.5,2.5999999046325684,5.600000023841858,-1.2999999523162842,-826.9999694824219,255.0,255.0,-0.01667849216814069,-2.910676287502975,9.150084071343684e-05,True,20,False,24,45.0,False,,bf81d8692db,games5425898691,17.0,664.7899780273438,-2424.010009765625,17.709999084472656,-18254.300537109375,-13393.900146484375,-1321.9999694824219,2235.5999755859375,-1627.7999877929688,-15.299999713897705,255.0,0.0,,0.039394285543566235,-0.5975771882047096,0.007134496946762456,True,241.0,False,20,False,14,,LT_navang77,1069017528294116715,11.0,4078.989990234375,-3348.780029296875,314.6000061035156,-3.0000001192092896,-291.3999938964844,-278.0999946594238,-14.199999570846558,1.1999999731779099,0.7999999821186066,53.0,125.0,False,-0.8142286995310333,1.5849839692613314,-1.5811089324033052,True,255.0,False,18,False,18,,xNaPoLiBoyzZ-_,6423231944989233869,10.0,6.150000095367432,-1581.5,17.010000228881836,1.5000000596046448,-3.100000023841858,1.8000000715255737,-0.3999999910593033,-0.09999999776482582,0.0,128.0,128.0,,-0.009558010078696373,-2.0013138265202315,4.64404293429062e-06,True,234.0,False,18,14,4,,
