,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
79,4395,144.0,True,True,0,3566.526483376232,1785.8199462890625,2788.840087890625,196.1300048828125,-12916.400146484375,13124.000244140625,7479.69970703125,-35.79999923706055,4532.5,3931.199951171875,0.0,-0.7649310322706643,1.7488832688919096,1.5398464340354325,bf81d8692db,games5425898691,19.0,1785.1300048828125,2754.56005859375,51.13999938964844,-7209.000244140625,4677.900085449219,2271.6000366210938,-1043.0000305175781,2605.2999877929688,-97.10000038146973,255.0,128.0,,-0.006016948971924148,2.642757245699047,0.07662278823533117,True,150.0,False,6,5,False,,76561198039309853,enpitsu,26.0,-2.619999885559082,-1470.3499755859375,17.049999237060547,-1208.3000183105469,17361.99951171875,2.800000011920929,0.3999999910593033,-6.000000238418579,-488.49998474121094,255.0,128.0,,0.01678390159077411,1.645610048754109,-6.670397978012653e-05,True,0.0,False,6,6,False,,expert en brique,76561198136533210,8.0,818.75,4223.85009765625,17.010000228881836,5891.500244140625,-13020.0,1.0999999940395355,0.09999999776482582,0.5000000074505806,0.0,255.0,128.0,False,0.009572315140727667,-1.1458722519049995,2.002894756925093e-05,True,8,160.0,False,10,False,,Nosix,76561198031537658,15.0,3998.449951171875,824.969970703125,77.66999816894531,-6129.000244140625,11584.000244140625,-5267.5,896.2999725341797,3423.0999755859375,-1390.0999450683594,255.0,12.0,0.40205998911740715,2.057891345913919,-0.6337360147301344,True,12,8,False,35.0,False,,False
80,4700,146.0,False,True,1,5173.4402663822075,7.599999904632568,43.40999984741211,97.75,4392.300109863281,29019.7998046875,3429.2999267578125,5051.400146484375,-1382.7000427246094,2927.5,1.0,-0.026582551862696934,-0.05039103326763794,-0.0882426377356659,76561198031537658,Nosix,15.0,-26.760000228881836,-160.38999938964844,90.08999633789062,7454.4000244140625,21627.19970703125,2261.4999389648438,-4760.899963378906,-2621.9000244140625,841.8000030517578,255.0,246.0,,-0.4633195153659586,2.088500324942813,-0.5362052939426045,True,0.0,False,4,3,False,,76561198136533210,expert en brique,8.0,-67.30999755859375,-1902.3399658203125,17.010000228881836,861.6000366210938,13579.7998046875,2.3000000417232513,-0.0,2.5999999046325684,-1791.0000610351562,255.0,55.0,,-0.009567665073191107,1.666441563177489,-0.00022111886342290104,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,62.29999923706055,3639.1298828125,17.049999237060547,-28.599998950958252,-10086.699829101562,2.7000001072883606,0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,False,-0.016647562069897655,-1.5679375465818817,-3.148570936589371e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,19.0,127.19000244140625,429.760009765625,82.54000091552734,-3901.0000610351562,-22468.89892578125,2337.2000122070312,5440.7000732421875,-804.8999786376953,10.299999713897705,128.0,128.0,-0.6952052782898391,-1.425491971344612,0.001237038251520402,True,4,3,False,0.0,False,,
81,4701,146.0,False,False,0,5329.078893964001,-3.319999933242798,-113.77999877929688,124.13999938964844,12494.200439453125,13837.900390625,7985.0,5283.800048828125,-1031.9000244140625,-2648.800048828125,0.0,0.051040936519420044,0.08578513078190127,-0.13269574626462427,bf81d8692db,games5425898691,19.0,-94.69000244140625,-242.55999755859375,95.51000213623047,3901.0000610351562,22468.89892578125,231.90000534057617,-5441.400146484375,800.0,6.1000001430511475,128.0,128.0,,1.298118117586433,1.4288189368953856,0.004122556557701353,True,0.0,False,4,3,False,,76561198039309853,enpitsu,26.0,-62.099998474121094,-3552.989990234375,17.049999237060547,29.800000190734863,10537.5,2.7000001072883606,-0.3999999910593033,0.29999999329447746,0.0,255.0,0.0,False,0.016647562069897655,1.5679375465818817,-3.148570936589371e-05,True,116.0,False,False,False,False,,expert en brique,76561198136533210,8.0,67.30999755859375,1902.3399658203125,17.010000228881836,-861.6000366210938,-13579.7998046875,2.3000000417232513,0.0,-2.5999999046325684,-1791.0000610351562,255.0,55.0,,0.009567665073191107,-1.666441563177489,-0.00022111886342290104,True,False,116.0,False,False,False,,Nosix,76561198031537658,15.0,26.760000228881836,160.38999938964844,90.08999633789062,-7454.4000244140625,-21627.19970703125,2261.4999389648438,4760.899963378906,2621.9000244140625,841.8000030517578,255.0,246.0,0.4633195153659586,-2.088500324942813,-0.5362052939426045,True,4,3,False,0.0,False,,
82,4765,148.0,False,False,0,7393.787677603466,1731.75,-1771.0799560546875,412.92999267578125,-4633.999938964844,1474.1999816894531,19604.100341796875,1879.7000122070312,-5426.300048828125,1738.0000305175781,0.0,0.09329577870902947,-0.07268362025616842,-0.0016489231932455635,76561198039309853,enpitsu,26.0,1689.0,-1812.469970703125,211.0800018310547,12275.799560546875,7289.5001220703125,3133.2000732421875,3235.10009765625,3054.1000366210938,3233.599853515625,255.0,0.0,False,-0.8992732080886042,0.8848935874328937,0.3637874168417194,True,104.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,1773.989990234375,1.6399999856948853,78.20999908447266,17508.1005859375,473.69998931884766,2631.4999389648438,-998.1999969482422,5405.9002685546875,170.59999465942383,255.0,170.0,,0.4956615838016388,-0.13303204381720574,-0.1388321780216262,False,0.0,False,6,5,False,,expert en brique,76561198136533210,8.0,1390.1600341796875,-1423.4599609375,134.80999755859375,401.3999938964844,-19961.099853515625,3584.5001220703125,-1252.5,137.5,2144.7000122070312,128.0,255.0,,-0.2298576253308301,-1.2727232937430337,-0.03414213349103476,True,False,108.0,False,4,False,,Nosix,76561198031537658,15.0,-2640.02001953125,-48.79999923706055,86.94999694824219,-16869.200439453125,465.60001373291016,-141.899995803833,1065.5000305175781,-5395.4998779296875,56.70000076293945,255.0,128.0,-1.1120288197148467,0.23519526884103792,3.101515069106763,True,6,5,False,31.0,False,,
83,4916,154.0,False,False,1,4258.604770376626,-830.5700073242188,1247.0999755859375,153.17999267578125,11251.8994140625,11190.799560546875,-5710.2001953125,367.90000915527344,3621.0000610351562,-4769.89990234375,1.0,0.6103117345060232,1.676037539613404,-0.10305569926410177,76561198031537658,Nosix,16.0,-930.1900024414062,1146.760009765625,157.47999572753906,-5812.5,18193.699951171875,-150.50000190734863,3030.4998779296875,-4516.700134277344,-815.4000091552734,255.0,135.0,False,0.21208656756754296,0.8852502096880599,-2.381322375038191,True,174.0,False,10,9,False,,76561198136533210,expert en brique,8.0,-2286.239990234375,-118.69999694824219,17.010000228881836,17315.799560546875,-2396.3999938964844,2.0000000298023224,-2.199999988079071,0.09999999776482582,733.6000061035156,255.0,128.0,,-0.009587573096417579,-3.064452924453853,-0.00015942163660455033,True,255.0,False,6,4,False,,enpitsu,76561198039309853,26.0,-1192.5400390625,3576.739990234375,17.049999237060547,9715.30029296875,-14558.800048828125,2.5999999046325684,0.19999999552965164,-0.09999999776482582,41.10000133514404,128.0,0.0,,-0.016770196837530612,-2.163831021150663,-2.9906627604380735e-05,True,2,28.0,False,2,False,,games5425898691,bf81d8692db,19.0,-1021.4099731445312,5025.39013671875,21.350000381469727,9979.400024414062,-2644.5999145507812,-898.7999725341797,-3132.0999145507812,281.3999938964844,-1883.699951171875,255.0,0.0,-0.04184247122473672,-2.8171566503897556,0.2174434376419417,True,6,6,False,170.0,False,,
84,5062,159.0,False,False,0,9374.720434781497,-2407.239990234375,-4112.10986328125,97.56999969482422,-9970.999755859375,4560.5999755859375,2536.699981689453,5489.89990234375,-2381.9000244140625,432.79998779296875,0.0,-0.6763508405845834,-2.5138024357603816,0.5086907362250724,bf81d8692db,games5425898691,19.0,-2298.199951171875,-4247.669921875,17.020000457763672,-6336.199951171875,4381.499938964844,1.0999999940395355,-0.5999999865889549,2.3000000417232513,1339.7999572753906,255.0,255.0,,0.009574774821424794,2.4717376064835985,0.0005119257817155238,True,177.0,False,6,6,False,,76561198039309853,enpitsu,26.0,-880.3900146484375,-4909.2001953125,17.049999237060547,0.09999999776482582,0.0,2.5,0.0,0.5999999865889549,0.0,128.0,128.0,False,0.01681275610652596,3.0019155855445483,-1.3361922010901341e-05,True,69.0,False,2,2,False,,expert en brique,76561198136533210,8.0,-1603.1400146484375,-441.0799865722656,17.010000228881836,-9444.7998046875,-10381.8994140625,2.3000000417232513,0.5999999865889549,0.7000000029802322,1869.1999816894531,255.0,255.0,False,0.009592081358439851,-2.2779943150904938,0.0002085576873763834,True,4,255.0,False,6,False,,Nosix,76561198031537658,15.0,3154.219970703125,3660.080078125,17.049999237060547,-3033.9999389648438,22715.50048828125,2.5999999046325684,0.0,0.0,1.0999999940395355,255.0,128.0,0.016775665466980613,1.7037268006364135,7.861508628563383e-06,True,12,12,False,74.0,False,,False
85,5107,161.0,False,False,0,9018.024038563319,-3896.5,-3364.219970703125,135.86000061035156,-2308.6000061035156,12707.099609375,3011.6000366210938,-459.39998626708984,-448.6000061035156,-4162.5,0.0,0.7748110905234731,0.014776725391361538,-1.6154158768051203,bf81d8692db,games5425898691,19.0,-3991.4599609375,-3492.35009765625,70.80999755859375,-8007.2998046875,12480.6005859375,6601.199951171875,-1560.5999755859375,4485.199890136719,-1358.8999938964844,255.0,0.0,,-0.41687397007560956,2.1254313024918567,0.5486746970289447,True,211.1343830759807,True,6,6,False,,76561198039309853,enpitsu,26.0,-904.030029296875,-4899.509765625,17.049999237060547,-2361.1000061035156,1089.8999786376953,2.7000001072883606,-0.19999999552965164,0.3999999910593033,-1396.9999694824219,255.0,0.0,,0.016660510367057808,2.864726416791207,-0.00016966492051289576,True,69.0,False,2,2,False,,expert en brique,76561198136533210,8.0,-3396.47998046875,-953.8699951171875,17.010000228881836,-13301.199951171875,-876.9999694824219,2.3999999463558197,0.3999999910593033,-0.5000000074505806,2222.899932861328,128.0,255.0,,0.009585093337478342,-3.008353803221528,1.7716633525645387e-05,True,4,255.0,False,6,False,,Nosix,76561198031537658,15.0,824.1699829101562,4029.949951171875,98.91999816894531,-18087.2998046875,-11735.10009765625,-154.3000030517578,1840.2000427246094,-5153.699951171875,-549.7999954223633,255.0,16.0,-0.1574996960273574,-0.38727089360704653,-2.8199800050010393,True,14,13,False,255.0,False,,
86,5111,161.0,False,False,0,8841.33410430311,-3932.239990234375,-3163.639892578125,175.11000061035156,1626.3999938964844,13840.400390625,2048.3999633789062,-552.0000076293945,423.4000015258789,-3567.0999145507812,0.0,0.6906602528134835,-0.684021752949325,-1.6818431226474604,bf81d8692db,games5425898691,19.0,-4068.909912109375,-3238.989990234375,188.0,-1771.9999694824219,16154.89990234375,5613.699951171875,-2126.199951171875,3214.2999267578125,-287.39999771118164,255.0,0.0,,-0.30954259101130926,1.673307325254113,1.2736479883922405,True,198.59727316005254,True,6,6,False,,76561198039309853,enpitsu,26.0,-953.4299926757812,-4870.25,17.049999237060547,-3642.7999877929688,2652.39990234375,2.800000011920929,-0.29999999329447746,0.09999999776482582,-1992.7999877929688,255.0,0.0,,0.01664026029999652,2.5872916393941217,-8.390747326642032e-05,True,69.0,False,2,2,False,,expert en brique,76561198136533210,8.0,-3580.0,-998.5999755859375,17.010000228881836,-11090.2001953125,-4705.400085449219,2.3999999463558197,0.3999999910593033,0.0,2228.5000610351562,128.0,255.0,,0.009619586886167259,-2.6759681098960977,4.652561141109663e-05,True,4,255.0,False,6,False,,Nosix,76561198031537658,15.0,508.4599914550781,3824.110107421875,96.33999633789062,-18010.50048828125,-11793.1005859375,-143.90000343322754,1975.0999450683594,-5098.599853515625,-593.8999938964844,255.0,108.0,-0.7672330116516255,-1.2308907082838558,-1.5144097191344406,True,14,13,False,255.0,False,,
87,5132,162.0,False,False,0,7828.902387532914,-3808.510009765625,-2126.97998046875,142.0800018310547,5957.5,18282.5,1673.6000061035156,-3215.8999633789062,-4825.7000732421875,-1539.2999267578125,0.0,0.368954624107867,2.837845238760152,-1.7362418751462811,bf81d8692db,games5425898691,19.0,-3858.56005859375,-2226.699951171875,16.1299991607666,11474.200439453125,9112.60009765625,-1749.1000366210938,-2833.3999633789062,-4495.7000732421875,1417.5999450683594,255.0,154.0,,0.07301137058985165,0.5969481296396381,0.04582628640511587,True,156.74655493869574,True,6,6,False,,76561198039309853,enpitsu,26.0,-962.7999877929688,-4353.77978515625,17.049999237060547,6485.10009765625,7173.4002685546875,2.5999999046325684,4.300000071525574,4.399999976158142,-1359.9000549316406,255.0,255.0,,0.016680149039319882,0.769956623156743,0.00022186442943489777,True,69.0,False,2,2,False,,expert en brique,76561198136533210,8.0,-3793.52001953125,-1721.219970703125,16.799999237060547,2638.900146484375,-10920.0,-15.90000033378601,-22.300000190734863,-51.70000076293945,-610.4999923706055,255.0,0.0,,0.008431834627668448,-1.3153591299673424,0.006159602604674488,True,4,255.0,False,6,False,,Nosix,76561198031537658,15.0,-808.530029296875,2873.669921875,17.040000915527344,-16441.99951171875,-13389.49951171875,8.299999833106995,-4.300000071525574,-1.899999976158142,881.6000366210938,255.0,255.0,0.016828252184482584,-2.4584603763482216,0.00015948906940820113,True,14,14,False,255.0,False,,
88,5135,162.0,False,False,1,4286.882493633923,3746.080078125,1937.75,162.27999877929688,-6852.9998779296875,3803.2998657226562,15574.7998046875,5928.699951171875,-580.0,716.1000061035156,1.0,-0.9507282384471465,-3.0440888179135275,-1.2691210855894737,76561198136533210,expert en brique,8.0,3780.1201171875,1786.0,19.34000015258789,-2014.1999816894531,11268.199462890625,2976.7001342773438,-0.7000000029802322,-60.0,-1700.3999328613281,255.0,16.0,,-0.008696513362402264,1.3943003142758992,0.0037718883361908366,True,255.0,False,7,4,False,,76561198031537658,Nosix,15.0,953.5399780273438,-2744.949951171875,17.049999237060547,15104.69970703125,14734.3994140625,3.100000023841858,-0.7000000029802322,-0.9000000357627869,1712.4000549316406,255.0,255.0,,-0.016779752301247817,2.3272036597711563,0.0002044385065012012,True,255.0,False,14,14,False,,enpitsu,76561198039309853,26.0,897.719970703125,4290.31005859375,17.049999237060547,-7658.900146484375,-6568.499755859375,3.1999999284744263,6.3999998569488525,5.299999713897705,-1091.6999816894531,128.0,255.0,,-0.016687448065081243,-0.6965918358068686,0.00011882576258963197,True,2,69.0,False,2,False,,games5425898691,bf81d8692db,19.0,3746.52001953125,2143.159912109375,15.050000190734863,-12759.7998046875,-9055.599975585938,364.3000030517578,-201.10000610351562,-403.3000183105469,-773.6000061035156,255.0,0.0,0.015053868708873356,-0.6260608394166575,-0.044903455721604285,True,6,6,False,147.27600016901567,True,,
89,5256,166.0,True,True,1,1633.4252473912888,928.5900268554688,3506.89990234375,555.27001953125,-9720.999755859375,12054.49951171875,-10594.100341796875,-1342.8999328613281,-4691.600036621094,-1078.1999969482422,1.0,-0.29705995979118627,2.29531334618222,-0.11420901814397037,76561198136533210,expert en brique,8.0,999.1699829101562,3324.64990234375,647.3900146484375,-12918.00048828125,7069.2999267578125,-6185.5999755859375,2029.9000549316406,-1476.4999389648438,-483.6000061035156,128.0,58.0,,-1.0672039357551495,1.8418452704870418,-0.9319351207372512,True,100.82558277345474,True,10,4,False,,76561198031537658,Nosix,14.0,92.26000213623047,1376.52001953125,17.049999237060547,-8681.199951171875,3462.60009765625,4.000000059604645,-0.29999999329447746,0.3999999910593033,-3229.2999267578125,255.0,0.0,False,-0.016708633926123727,0.6421888982186896,-3.680689409644747e-05,True,254.0,False,14,14,False,,enpitsu,76561198039309853,26.0,659.0399780273438,4476.72021484375,17.049999237060547,-4568.699951171875,931.2000274658203,3.4999999403953552,-0.19999999552965164,0.29999999329447746,1331.4999389648438,255.0,255.0,False,-0.01686150063572662,0.26515677569750146,0.00020596687211547215,True,2,99.0,False,2,False,,games5425898691,bf81d8692db,19.0,760.72998046875,3419.39990234375,214.27999877929688,-6149.89990234375,3666.7999267578125,-6378.699951171875,-1156.1000061035156,-3393.5000610351562,-1487.8999328613281,255.0,128.0,-0.8393950980031379,0.8093123582663918,2.7331812733473257,True,8,6,False,7.415922480244795,True,,
90,5561,168.0,False,False,0,5162.583603649167,-30.520000457763672,50.47999954223633,109.88999938964844,-3773.2000732421875,6410.8001708984375,-620.2000045776367,1927.7999877929688,601.5999984741211,4567.900085449219,0.0,-0.1980120334751874,0.44092494700974444,0.3161731558070651,76561198039309853,enpitsu,26.0,-44.810001373291016,-77.91999816894531,117.33000183105469,91.70000076293945,-270.3000068664551,713.0000305175781,-4322.39990234375,1848.800048828125,2854.5001220703125,255.0,255.0,,0.9447821158457771,-0.677299361844914,-2.119120897859121,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,-349.5899963378906,-5312.490234375,17.010000228881836,-1226.500015258789,-3143.2998657226562,2.0999999344348907,0.5999999865889549,-0.09999999776482582,0.0,255.0,128.0,,0.0093148471743046,1.1987290478907235,-6.387173192942625e-06,True,116.0,False,4,4,False,,expert en brique,76561198136533210,8.0,60.88999938964844,176.19000244140625,76.41000366210938,-4401.499938964844,670.5999755859375,2627.9998779296875,-4010.4000854492188,1110.999984741211,-1310.3999328613281,255.0,128.0,,-0.4862198491777259,-2.1611322860180677,0.16547654154070815,True,3,0.0,False,4,False,,Nosix,76561198031537658,15.0,-29.0,1842.0699462890625,17.049999237060547,1986.6000366210938,-13350.400390625,2.5999999046325684,0.0,-0.19999999552965164,39.80000019073486,179.0,128.0,0.016752374409458173,-1.4184330428198888,-3.739150260155739e-05,True,False,False,False,116.0,False,,
91,5563,168.0,False,False,1,5274.498390103103,70.81999969482422,-69.55000305175781,95.52999877929688,7952.80029296875,647.2000122070312,-4029.2001342773438,-2957.0999145507812,-2912.60009765625,280.40000915527344,1.0,0.17753347014144147,-0.5810825933452916,0.5446005254441728,76561198136533210,expert en brique,8.0,-23.8799991607666,-196.74000549316406,97.48999786376953,3966.400146484375,-2941.0000610351562,2085.8999633789062,-3301.400146484375,4379.2999267578125,-414.7999954223633,255.0,128.0,,0.2571096859386011,2.3704227421463138,0.3034066688895267,True,0.0,False,4,3,False,,76561198031537658,Nosix,15.0,10.319999694824219,-1719.4200439453125,17.049999237060547,-2066.699981689453,13406.800537109375,2.5999999046325684,-0.0,0.19999999552965164,9.800000190734863,172.0,128.0,,-0.016752401985462826,1.416585293083852,-2.1913849287096845e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,44.810001373291016,77.91999816894531,117.33000183105469,-91.70000076293945,270.3000068664551,713.0000305175781,4322.39990234375,-1848.800048828125,2854.5001220703125,255.0,255.0,,-0.9447821158457771,0.677299361844914,-2.119120897859121,True,1,0.0,False,2,False,,games5425898691,bf81d8692db,19.0,355.0400085449219,5326.2900390625,17.139999389648438,66.70000076293945,141.899995803833,9.399999976158142,24.90000009536743,27.40000009536743,3.6000001430511475,255.0,128.0,-0.011709470654981586,-1.198962133009997,-0.004733287749622353,True,4,4,False,116.0,False,,
92,5599,170.0,False,False,1,5028.031634315734,765.969970703125,113.6500015258789,108.3499984741211,4234.4000244140625,12947.39990234375,3431.400146484375,3846.6000366210938,4557.5,-656.8000030517578,1.0,-0.2727677894549292,0.03202839655913705,0.44722445343791867,76561198031537658,Nosix,15.0,747.3800048828125,-117.77999877929688,17.049999237060547,3837.0001220703125,10965.10009765625,3.100000023841858,-1.899999976158142,-1.8000000715255737,1713.6000061035156,123.0,187.0,,-0.017236738389178732,1.8569252753473215,6.0851942944781214e-05,True,113.0,False,False,False,False,,76561198136533210,expert en brique,8.0,474.3599853515625,-541.1900024414062,16.229999542236328,3600.7000732421875,41.30000114440918,-745.8000183105469,-198.60000610351562,1116.8000030517578,-1415.7000732421875,255.0,128.0,,-0.014663000257644018,2.997852670288372,-0.012612824963928659,True,0.0,False,4,4,False,,enpitsu,76561198039309853,26.0,-12.819999694824219,87.72000122070312,17.059999465942383,-3722.3001098632812,-2810.1998901367188,1.899999976158142,-1.7000000178813934,-3.799999952316284,-1901.9999694824219,255.0,0.0,,-0.01656283908457332,-0.724219383163569,-0.0003658640959700725,True,2,0.0,False,2,False,,games5425898691,bf81d8692db,19.0,289.79998779296875,5174.31982421875,16.989999771118164,-1438.0000305175781,5562.2998046875,4.600000083446503,-0.7999999821186066,-0.0,0.0,0.0,128.0,-0.009766917639905767,-1.8238095785610482,3.9809095526994826e-06,True,4,4,False,116.0,False,,
93,5627,171.0,False,False,1,3730.865608276466,1192.68994140625,1420.949951171875,116.08999633789062,3646.9000244140625,17855.0,1094.7000122070312,1628.2000732421875,4723.800048828125,-1053.7999725341797,1.0,-0.3733072145174158,-0.01530458798193639,0.5561244163452702,76561198031537658,Nosix,15.0,1203.0699462890625,1213.3499755859375,17.030000686645508,-1470.7000732421875,14576.99951171875,5.099999904632568,0.7000000029802322,-4.1999998688697815,-10.700000524520874,255.0,53.0,,-0.016779641451414213,1.4154663175445057,-0.00036244757099855856,True,81.0,False,False,False,False,,76561198136533210,expert en brique,8.0,1289.9300537109375,-488.0899963378906,49.15999984741211,10893.00048828125,1776.9000244140625,3536.6000366210938,-122.29999542236328,503.8999938964844,735.4000091552734,255.0,128.0,,-0.022479206978402246,2.899209525915794,-0.00040904401794120094,True,0.0,False,5,4,False,,enpitsu,76561198039309853,26.0,-614.0999755859375,465.3399963378906,17.059999465942383,-3095.4998779296875,10416.099853515625,1.899999976158142,1.1999999731779099,-4.300000071525574,-1375.0999450683594,255.0,128.0,,-0.016688340971183255,1.2715716253504368,-0.0002003428970008105,True,2,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,219.7100067138672,5487.02978515625,22.260000228881836,-870.8000183105469,1627.8999328613281,64.40000057220459,-0.0,-0.5999999865889549,5.799999833106995,0.0,128.0,-0.0445986666458257,-2.058940437239027,0.01848519204964686,True,4,4,False,116.0,False,,
94,5641,171.0,False,False,1,2862.110891212834,1376.6099853515625,2318.530029296875,94.68000030517578,3629.89990234375,16419.200439453125,1114.4000244140625,-1549.9000549316406,4603.399963378906,-1053.7999725341797,1.0,1.0406908400429746,-2.818500151133203,-3.068928167987194,76561198031537658,Nosix,15.0,1410.1300048828125,1956.4599609375,17.040000915527344,10452.39990234375,13312.5,-0.5000000074505806,-1.4000000059604645,-1.7000000178813934,-329.59999084472656,255.0,128.0,,-0.016773617318294905,2.2681707029709823,0.0002504466424239848,True,45.941212964314296,True,False,False,False,,76561198136533210,expert en brique,8.0,2063.2900390625,-328.45001220703125,142.36000061035156,15754.7998046875,3377.7999877929688,-158.1999969482422,-1853.0000305175781,5177.80029296875,77.30000019073486,255.0,128.0,,-0.05695908303442705,-0.3428488915303926,3.1274598418178625,False,0.0,False,6,5,False,,enpitsu,76561198039309853,26.0,-635.780029296875,1157.5,101.23999786376953,512.400016784668,16510.10009765625,-144.399995803833,-5327.80029296875,1361.1000061035156,-105.20000457763672,255.0,128.0,,-1.429839571504465,-1.4562101517608634,-3.0045571890033878,True,3,0.0,False,4,False,,games5425898691,bf81d8692db,19.0,255.77999877929688,5449.7998046875,20.790000915527344,3394.5999145507812,-3407.5,-136.40000343322754,-1.7000000178813934,-56.599998474121094,1493.3999633789062,255.0,180.0,-0.03845493139954351,-2.3178428963438464,0.026850265600961175,True,4,4,False,109.73546659305532,True,,
95,5677,172.0,False,False,0,9464.581782383777,-1859.7099609375,-4275.39013671875,99.16999816894531,-28870.50048828125,-2592.60009765625,7970.30029296875,4845.299987792969,1708.699951171875,3098.800048828125,0.0,0.24210571006758427,-2.599334052797167,2.6034424154107936,bf81d8692db,games5425898691,19.0,-1682.050048828125,-4322.66015625,16.989999771118164,-20116.600341796875,4655.4998779296875,2.199999988079071,0.19999999552965164,-0.19999999552965164,652.5,255.0,159.0,,0.009566369841529749,2.9409712567363497,-3.5666579519243195e-05,True,0.0,False,4,4,False,,76561198039309853,enpitsu,26.0,692.7899780273438,-3323.9599609375,17.059999465942383,8345.2001953125,-12619.599609375,2.0000000298023224,0.09999999776482582,0.0,2077.4000549316406,255.0,255.0,,0.016755990705484194,-0.9214548584529743,-1.1386607659928032e-05,False,,False,4,4,False,,expert en brique,76561198136533210,8.0,-3835.159912109375,-358.4100036621094,17.84000015258789,-3537.60009765625,-13187.39990234375,202.70000457763672,242.00000762939453,775.2999877929688,2557.2000122070312,255.0,255.0,False,-0.0008234791518144599,-1.7236863370073332,-0.03183079955255774,True,6,255.0,False,6,False,,Nosix,76561198031537658,14.0,-3002.280029296875,-4293.91015625,61.11000061035156,-12547.80029296875,-19143.800048828125,-2250.800018310547,1778.699951171875,-415.40000915527344,915.0,205.0,255.0,-0.2936997185416273,-2.021371419707147,0.2162431925667311,True,4,4,False,255.0,False,,True
