,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
82,4785,149,False,False,0,4877.839657000369,1078.68994140625,679.739990234375,143.97000122070312,3098.599853515625,13793.900146484375,755.8999633789062,5793.699951171875,670.1000213623047,-714.8999786376953,0.0,-0.7322260489016543,-2.14324494009668,-2.4506748020541753,6113236784085171447,BOOTZZZ-JUNIOR,8.0,1065.43994140625,509.6199951171875,17.0,4628.500061035156,14374.7998046875,3.400000035762787,2.7000001072883606,7.699999809265137,-576.1000061035156,255.0,212.0,,0.009603381390681379,1.2127326502532234,-1.667532651586361e-05,True,18,False,16,93.0,False,,6611430507302027356,Banaan-JuniorXx,7.0,-1991.6099853515625,-126.20999908447266,108.37000274658203,-18008.1005859375,-4416.700134277344,-155.0,422.09999084472656,-5475.4998779296875,-300.79999923706055,128.0,128.0,,-0.012628554920103799,-0.13787767174872426,-3.082789916300564,False,,False,15,6,20,,enpitsu,76561198039309853,27.0,516.5599975585938,-72.62999725341797,17.059999465942383,8742.000122070312,11169.599609375,-3.0000001192092896,-0.29999999329447746,0.0,2253.3999633789062,255.0,128.0,False,0.016740980268162075,0.9726805342287983,-3.7489644031622608e-06,True,35.704180820013896,True,12,False,10,,games5425898691,bf81d8692db,20.0,2386.550048828125,3129.429931640625,17.010000228881836,7769.7998046875,14108.499755859375,2.0999999344348907,1.1999999731779099,2.0999999344348907,745.5999755859375,255.0,223.0,0.009600365070616559,1.0711277432441189,6.996113418337444e-05,True,24,20,139.0,False,False,,
83,4798,149,False,False,0,4319.282214644415,1206.1800537109375,1366.800048828125,139.89999389648438,-1654.4000244140625,13933.499755859375,2945.0,3759.5999145507812,-806.1000061035156,-1936.4999389648438,0.0,0.8010379456942964,2.780254219543216,1.3087650512764175,6113236784085171447,BOOTZZZ-JUNIOR,8.0,1298.300048828125,1336.77001953125,19.459999084472656,1974.7000122070312,15817.19970703125,2961.9000244140625,-5.0,-1.5999999642372131,1659.1999816894531,14.0,252.0,,0.009756000017724345,1.4951744093768802,0.0001653838146792182,True,18,False,17,67.0,False,,6611430507302027356,Banaan-JuniorXx,7.0,-2757.1201171875,-313.8900146484375,88.23999786376953,-18008.1005859375,-4416.700134277344,-1453.0999755859375,80.9000015258789,-2994.5001220703125,-594.3999862670898,128.0,34.0,,-0.6350149246255969,-2.780008425094788,-0.2420524350910709,False,,False,16,6,20,,enpitsu,76561198039309853,27.0,876.0399780273438,701.9099731445312,17.059999465942383,7196.099853515625,17469.300537109375,-1.7000000178813934,0.0,0.7000000029802322,1.7000000178813934,255.0,128.0,False,0.016768752124553844,1.1802506489340339,-3.4729435789295227e-05,True,15.0,False,12,False,10,,games5425898691,bf81d8692db,20.0,2462.449951171875,3897.22998046875,17.010000228881836,-5647.1002197265625,13227.5,2.3000000417232513,-0.19999999552965164,-0.5999999865889549,1938.3000183105469,128.0,230.0,0.009605804731641233,2.0420647674686982,-8.342578104343251e-06,True,24,20,139.0,False,False,,
84,4848,151,False,False,0,1657.1633471526886,-173.1699981689453,3648.7900390625,165.9199981689453,-16213.699951171875,1587.4000549316406,-2457.5999450683594,2148.0999755859375,4628.2000732421875,3156.7001342773438,0.0,-0.2542229208563982,1.4166525968627552,1.1794844880212279,6113236784085171447,BOOTZZZ-JUNIOR,8.0,-79.75,3755.0400390625,128.1300048828125,-17114.100341796875,10489.7998046875,-84.30000305175781,4954.700012207031,-2385.2999877929688,-105.29999732971191,255.0,255.0,,0.04414058741143364,2.7532867213627816,-1.2709371615273939,True,21,False,20,0.0,False,,6611430507302027356,Banaan-JuniorXx,7.0,-3817.639892578125,239.7100067138672,17.450000762939453,2907.9998779296875,1141.2000274658203,-118.00000190734863,-12.200000286102295,-272.39999771118164,-1528.3000183105469,128.0,0.0,,0.019768766593165236,0.44283107293764695,0.02300378972030117,True,,False,16,6,20,,enpitsu,76561198039309853,27.0,342.6700134277344,3714.659912109375,17.059999465942383,-13495.0,11214.100341796875,1.7000000178813934,0.5999999865889549,-0.3999999910593033,1675.5999755859375,255.0,128.0,False,0.0167821114555152,2.4834872263515573,0.0001811058930555892,True,15.0,False,12,False,10,,games5425898691,bf81d8692db,20.0,15.739999771118164,4118.72021484375,46.20000076293945,-18437.5,-12173.699951171875,3468.800048828125,207.00000762939453,-309.7999954223633,701.1000061035156,255.0,173.0,0.01693973677752527,-2.5214201858163223,0.0004029915057431764,True,26,20,85.0,False,False,,
85,4859,152,False,False,1,8832.328084466035,823.4400024414062,-3692.030029296875,117.05999755859375,19482.39990234375,2746.6000366210938,-621.6999816894531,1832.1000671386719,-1110.6999969482422,-2658.2000732421875,1.0,0.7766638668562522,-2.0668928812816647,2.2065484860212243,bf81d8692db,games5425898691,20.0,574.5,-3757.739990234375,96.87999725341797,13172.7001953125,7355.5999755859375,1786.9000244140625,-2876.7999267578125,4687.5,25.999999046325684,255.0,128.0,,-0.8287504715752562,-0.5431509473912275,3.131753449739783,True,21,False,26,85.0,False,,76561198039309853,enpitsu,27.0,274.6199951171875,-4127.60986328125,17.059999465942383,14847.5,-9199.299926757812,1.4000000059604645,4.099999964237213,-2.3999999463558197,265.40000915527344,255.0,128.0,False,-0.016775032495900698,-2.5833981993502104,2.1595626444182654e-06,True,15.0,False,10,False,12,,Banaan-JuniorXx,6611430507302027356,7.0,3655.409912109375,-235.3800048828125,17.010000228881836,-5634.5001220703125,1959.6000671386719,2.3999999463558197,-1.1999999731779099,-0.0,-2304.9000549316406,255.0,0.0,,-0.009493632138926752,0.3141449804565343,-9.98260981169614e-05,True,,False,20,6,16,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,889.27001953125,-4067.510009765625,233.7100067138672,21340.2001953125,-6130.3997802734375,3185.0,-3562.3001098632812,3902.9000854492188,1525.5000305175781,255.0,180.0,-0.2946739386122015,-2.2824967571206702,2.035113584853018,True,20,21,0.0,False,False,,
86,4977,156,False,False,1,8742.33924155502,3953.659912109375,-3050.18994140625,153.77999877929688,-5596.099853515625,14760.799560546875,679.8999786376953,5597.39990234375,2157.7999877929688,-111.89999580383301,1.0,0.27044401373501137,-2.3612838087183112,-1.728291609163465,76561198039309853,enpitsu,27.0,3992.969970703125,-3205.340087890625,73.12000274658203,-6653.2000732421875,11337.099609375,-5745.8001708984375,-1055.199966430664,3282.0001220703125,974.1999816894531,255.0,0.0,False,-0.42537476846238503,1.0256307437982168,-0.6042538825408901,True,10,False,12,173.48484317974376,True,,bf81d8692db,games5425898691,21.0,698.510009765625,-4762.91015625,85.16999816894531,-18913.800048828125,3372.9998779296875,-148.59999656677246,-919.4000244140625,-5412.8997802734375,-324.1999816894531,255.0,128.0,,0.5697977249683959,-2.9354682267063366,-3.0714662892692837,False,0.0,False,23,False,28,,Banaan-JuniorXx,6611430507302027356,7.0,3056.030029296875,1931.97998046875,17.010000228881836,-2490.0999450683594,-5571.5997314453125,2.0999999344348907,-0.0,-0.9000000357627869,47.199997901916504,128.0,133.0,False,-0.009616603651497089,-1.1502410973677661,-4.7573967125546206e-05,True,255.0,False,20,6,16,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,3376.590087890625,-902.6500244140625,104.4000015258789,-815.5999755859375,19692.5,-156.99999809265137,-5043.299865722656,-2179.4000244140625,255.30000686645508,255.0,128.0,-1.1681859512846098,-2.953110190524687,-2.218023004637814,False,24,25,0.0,False,False,,False
87,4991,157,False,False,1,7914.397971085573,3666.280029296875,-2273.719970703125,105.5999984741211,-3539.2999267578125,18469.49951171875,289.50000762939453,3607.3001098632812,2599.7000122070312,257.39999771118164,1.0,-0.3276675285892942,1.6008629093560873,1.461230287086569,76561198039309853,enpitsu,27.0,3653.89990234375,-2513.639892578125,17.020000457763672,-6852.7001953125,17392.80029296875,6.499999761581421,-4.4999998807907104,-17.40000009536743,-279.89999771118164,255.0,0.0,False,-0.016227002817843977,1.1938188623832635,0.000602143821759707,True,10,False,12,160.55267085311235,True,,bf81d8692db,games5425898691,21.0,-263.1000061035156,-4591.91015625,37.0099983215332,-19010.799560546875,3372.0001220703125,-2414.600067138672,-470.9000015258789,-2103.0999755859375,-91.30000114440918,255.0,128.0,,0.3176536218522864,0.14855483887954588,-0.0608438769464914,False,0.0,False,24,False,28,,Banaan-JuniorXx,6611430507302027356,7.0,2969.800048828125,1653.8900146484375,17.010000228881836,-1973.0000305175781,-7345.8001708984375,2.0999999344348907,-0.0,-0.5999999865889549,2.5,187.0,128.0,False,-0.009533899289462551,-1.3088591405272318,-6.305412612274283e-05,True,255.0,False,20,6,16,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,3340.260009765625,94.62999725341797,93.45999908447266,-634.3000030517578,19602.60009765625,-732.5,-3695.7998657226562,-1505.2999877929688,475.40000915527344,255.0,128.0,0.8912389537734707,1.8790947557199293,0.650795286859338,False,24,26,0.0,False,False,,False
88,5005,157,False,False,1,6956.914889095929,3591.35009765625,-1273.56005859375,96.26000213623047,3142.60009765625,22586.298828125,781.9999694824219,2595.7998657226562,1211.8000030517578,1291.6999816894531,1.0,1.0251514316224446,2.4421786367250666,-2.8652630634351453,76561198039309853,enpitsu,27.0,3476.3798828125,-1347.0899658203125,21.639999389648438,2252.100067138672,22703.798828125,2908.800048828125,-18.99999976158142,-134.60000038146973,-1342.5,255.0,0.0,False,-0.01946788153162041,1.7115643291816176,-0.012011977516177547,True,10,False,14,127.0,False,,bf81d8692db,games5425898691,21.0,-1215.3499755859375,-4434.4501953125,17.010000228881836,-19056.300048828125,3077.0999145507812,2.0999999344348907,0.29999999329447746,0.29999999329447746,0.0,255.0,128.0,,-0.009630061718907056,0.16010201530562596,2.303900956136929e-05,True,0.0,False,24,False,28,,Banaan-JuniorXx,6611430507302027356,7.0,2936.14990234375,1134.9100341796875,17.010000228881836,1043.499984741211,-13287.5,0.0,0.19999999552965164,-4.900000095367432,1177.3999786376953,255.0,223.0,False,-0.009560316228498305,-1.6466265526022663,0.00016414790177699876,True,223.61405590529083,True,20,6,16,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,3294.510009765625,1112.989990234375,39.22999954223633,-1531.9999694824219,19781.400146484375,2631.7001342773438,-210.10000228881836,-2347.5,148.4000015258789,255.0,140.0,-0.039626261069656186,1.5348683532978584,-0.18485521501476102,False,26,26,0.0,False,False,,False
89,5021,158,False,False,1,5842.703142924721,3878.010009765625,115.58000183105469,101.12000274658203,3811.6000366210938,21492.099609375,2350.8999633789062,-2489.600067138672,2637.5,842.6999664306641,1.0,0.13908574917602756,2.646642109861528,-1.0072502017691787,76561198039309853,enpitsu,27.0,3938.889892578125,-115.26000213623047,112.5999984741211,9408.499755859375,20376.800537109375,369.1999816894531,-904.4999694824219,5073.900146484375,-1920.0,128.0,128.0,,-0.20353574687077158,0.6481868993925548,-2.831531251552559,True,11,False,14,119.0,False,,bf81d8692db,games5425898691,21.0,-2317.10009765625,-4339.31982421875,17.010000228881836,-18955.999755859375,2768.2000732421875,2.0999999344348907,-4.000000059604645,0.7000000029802322,-819.4000244140625,255.0,128.0,,-0.00960434188696119,0.18558577913888483,-2.1463120090627517e-05,True,,False,24,False,28,,Banaan-JuniorXx,6611430507302027356,7.0,3355.3798828125,327.7799987792969,17.010000228881836,14714.300537109375,-9962.100219726562,1.8000000715255737,0.29999999329447746,-0.0,1966.3999938964844,255.0,255.0,,-0.009572139609170994,-2.616378886631056,-3.1350654897129524e-05,True,181.0,False,20,6,16,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,3206.760009765625,2356.300048828125,121.72000122070312,-1462.2000122070312,21171.4990234375,191.49999618530273,-5348.0999755859375,-845.6999969482422,-965.4000091552734,255.0,,0.6060226786889361,-1.7304363447949662,-2.9976608838334733,,26,27,,False,False,,
90,5048,159,False,False,1,4378.668486453317,3998.39990234375,2050.0400390625,221.27000427246094,-484.50000762939453,19031.500244140625,-983.1999969482422,-4726.7999267578125,2321.300048828125,-2875.4000854492188,1.0,0.9441101935330016,1.4359090717260974,-1.5766979275136632,76561198039309853,enpitsu,27.0,4079.010009765625,1841.6500244140625,325.57000732421875,-14.09999966621399,22373.1005859375,4053.2998657226562,439.3000030517578,26.700000762939453,-0.5999999865889549,255.0,255.0,,0.22514326510630894,1.5874087617406285,-1.568553824317539,True,12,False,14,66.0,False,,bf81d8692db,games5425898691,21.0,-3482.52001953125,-3057.3701171875,17.010000228881836,-7295.2001953125,21336.99951171875,-0.29999999329447746,-0.09999999776482582,0.09999999776482582,-62.60000228881836,255.0,128.0,,-0.009596560572256913,1.246945537033266,2.927318306481016e-05,True,207.99249919511936,True,24,False,28,,Banaan-JuniorXx,6611430507302027356,7.0,4079.0,696.1500244140625,595.010009765625,-2.3999999463558197,14013.199462890625,3331.4999389648438,-2138.8999938964844,0.3999999910593033,-1.5999999642372131,255.0,255.0,,0.19148895709057018,1.580456044044482,-1.5689692154755035,True,155.93019379595273,True,20,6,16,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,2961.02001953125,4346.89990234375,17.0,-8698.300170898438,18306.099853515625,8.299999833106995,2.199999988079071,-7.799999713897705,-607.5,242.0,10.0,-0.00949299239668696,1.076338765205146,-0.00016923339974116752,True,26,28,255.0,False,False,,False
91,5067,159,False,False,1,3491.7287300131197,3866.64990234375,3304.949951171875,95.63999938964844,-14827.19970703125,14157.60009765625,-1364.2999267578125,-4653.500061035156,3762.9998779296875,429.0999984741211,1.0,0.26789478379989934,-1.4493292242161018,-2.9813302321303037,76561198039309853,enpitsu,27.0,3999.6298828125,3362.139892578125,75.76000213623047,-10155.900268554688,14696.199951171875,-9337.100219726562,-514.7000122070312,5395.9002685546875,474.1999816894531,255.0,128.0,,-0.5087601402800062,0.8918158937766378,-0.5301837207102814,True,12,False,14,66.0,False,,bf81d8692db,games5425898691,21.0,-3832.830078125,-1475.6099853515625,18.100000381469727,124.49999809265137,22799.3994140625,0.0,-84.39999580383301,94.49999809265137,-1399.9000549316406,255.0,69.0,,-0.014476713302318363,1.617509795296445,0.04263919515179111,True,211.0,False,24,False,28,,Banaan-JuniorXx,6611430507302027356,7.0,4079.0,1683.3199462890625,304.510009765625,-4.600000083446503,15162.5,-9174.500122070312,-1717.5999450683594,-1.0000000149011612,0.3999999910593033,255.0,250.0,,-0.5683640375051675,1.5821744353023226,-1.5767459843733274,True,135.0,False,20,6,16,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,2618.330078125,5084.27001953125,110.0999984741211,-2612.2000122070312,984.4999694824219,2128.699951171875,1243.0000305175781,840.6999969482422,839.3000030517578,229.0,36.0,0.6668338527770578,0.32403403010237114,-1.0768741419040764,True,26,28,255.0,False,False,,False
92,5072,159,False,False,1,3168.253896666951,3627.9599609375,3535.56005859375,92.02999877929688,-14072.80029296875,13682.2998046875,0.0,-5737.8997802734375,1708.3000183105469,397.2999954223633,1.0,1.1516182886427881,-1.9739721981325795,2.643336044292281,76561198039309853,enpitsu,27.0,3769.080078125,3571.47998046875,12.050000190734863,-15695.10009765625,10989.69970703125,549.1999816894531,-234.79999542236328,423.6000061035156,758.7000274658203,255.0,128.0,,0.026062655249355894,0.5638745838630039,0.02449616189769194,True,12,False,14,59.69932022146,True,,bf81d8692db,games5425898691,21.0,-3805.679931640625,-1097.719970703125,16.93000030517578,2510.399932861328,22580.400390625,-79.49999809265137,111.70000076293945,-345.8000183105469,-88.99999618530273,255.0,128.0,,-0.011835974030715303,1.6952701042726273,-0.0003248015686978882,True,211.0,False,24,False,28,,Banaan-JuniorXx,6611430507302027356,7.0,4044.75,1921.1199951171875,132.74000549316406,-5511.7999267578125,13753.1005859375,-9999.099731445312,-225.10000228881836,5192.2998046875,-691.5000152587891,255.0,97.0,,-0.6164583456836475,1.1345312556220593,-0.9138064451063305,True,135.0,False,20,6,16,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,2550.429931640625,5098.759765625,151.6999969482422,-4541.300048828125,494.50000762939453,1976.9000244140625,1046.6000366210938,-2098.9999389648438,-422.90000915527344,255.0,253.0,0.5761897900095354,0.059117542665997565,-1.4201850522953758,True,26,28,255.0,False,False,,False
93,5094,160,False,False,1,1386.6462124700936,2155.090087890625,4559.06982421875,93.95999908447266,-19500.999755859375,11932.60009765625,468.1999969482422,-5559.7998046875,-2255.7000732421875,2.0000000298023224,1.0,-0.05172577151645793,-2.152598541722339,-2.7635835602376724,76561198039309853,enpitsu,27.0,2379.840087890625,4562.02001953125,148.57000732421875,-17770.799560546875,13500.0,1924.6000671386719,-3046.7001342773438,-3010.7000732421875,2993.699951171875,255.0,255.0,,-0.7637315635797166,-0.0011585939579535484,0.35579034461267794,True,12,False,16,37.0,False,,bf81d8692db,games5425898691,21.0,-3469.090087890625,626.5599975585938,17.010000228881836,5844.6002197265625,21894.69970703125,2.0999999344348907,0.29999999329447746,1.4000000059604645,-513.4999847412109,255.0,117.0,,-0.009599697159728325,1.8496915061847121,-5.3092356244453295e-05,True,255.0,False,24,False,28,,Banaan-JuniorXx,6611430507302027356,7.0,3094.1201171875,3031.110107421875,17.0,-14504.100341796875,13182.099609375,3.1999999284744263,-0.0,-0.3999999910593033,75.10000228881836,255.0,128.0,,-0.00956693410003732,0.7338596212654666,4.658488967680696e-06,True,150.0,False,20,6,16,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,1963.280029296875,4930.0498046875,16.239999771118164,-2651.6000366210938,-5357.5,-33.69999885559082,-509.39998626708984,-311.1000061035156,1925.0999450683594,255.0,247.0,-0.01284546559455049,-1.1150634430018362,-0.007662423288055541,True,26,28,225.6936430392727,True,False,,False
94,5098,160,False,False,0,9821.184777350845,-1911.719970703125,-4628.52001953125,128.33999633789062,10873.599853515625,14256.500244140625,8429.89990234375,2794.8001098632812,2914.1000366210938,-4437.9998779296875,0.0,-0.7538474565414316,1.867687834861198,-2.7924851468844407,6113236784085171447,BOOTZZZ-JUNIOR,8.0,-1927.0,-4812.02001953125,15.680000305175781,1752.5999450683594,6721.099853515625,101.19999885559082,-120.69999694824219,-69.00000095367432,843.7000274658203,255.0,72.0,False,0.0007292832915799094,1.477360169389623,0.0064503471222151715,True,28,False,26,213.22812022445027,True,,6611430507302027356,Banaan-JuniorXx,7.0,-2851.389892578125,-3249.669921875,17.0,14594.300537109375,-13080.0,3.1999999284744263,0.0,0.3999999910593033,4.399999976158142,255.0,128.0,,0.009566908718435041,-0.730161899541843,2.234625545933628e-05,True,150.0,False,16,6,20,,enpitsu,76561198039309853,27.0,-2231.580078125,-4674.5,161.9499969482422,17804.89990234375,-13490.2001953125,1340.8000183105469,3183.0999755859375,3132.6998901367188,3209.8001098632812,255.0,255.0,,0.9313527902956152,0.6678633901311409,0.8741290674974799,True,37.0,False,16,False,12,,games5425898691,bf81d8692db,21.0,3361.27001953125,-988.3099975585938,17.010000228881836,-7053.3001708984375,-21511.10107421875,2.0999999344348907,0.19999999552965164,1.0000000149011612,-588.4000015258789,255.0,71.0,0.009596478794780731,-1.8988172723430332,-4.928259077883357e-05,True,28,24,255.0,False,False,,
95,5213,165,False,False,0,5663.852776014408,2025.8699951171875,288.0,93.47000122070312,-52.10000038146973,12145.999755859375,3949.5999145507812,-5220.2001953125,2019.1000366210938,2161.4999389648438,0.0,-0.659470526349683,0.350484463246103,0.8875056199291754,6113236784085171447,BOOTZZZ-JUNIOR,8.0,2121.10009765625,158.4499969482422,17.0,4271.9000244140625,12895.999755859375,3.400000035762787,-0.9000000357627869,-2.7000001072883606,1974.7999572753906,206.0,255.0,False,0.00958108877431552,1.2807653273029287,0.0002970516553733724,True,30,False,26,161.0,False,,6611430507302027356,Banaan-JuniorXx,7.0,964.280029296875,-21.68000030517578,17.0,-6465.8001708984375,15725.0,3.400000035762787,0.5999999865889549,-1.1999999731779099,454.00001525878906,255.0,128.0,,0.009600610968793331,1.9937931046231752,-8.456711852798927e-05,True,174.0,False,16,6,20,18.0,enpitsu,76561198039309853,27.0,-2433.75,-2258.489990234375,98.70999908447266,-7367.9998779296875,18626.400146484375,-154.7000026702881,-5112.9998779296875,-2026.3999938964844,0.29999999329447746,128.0,128.0,False,-1.5082701728748595,1.9473291245932067,0.0007839124500678622,True,0.0,False,18,False,14,,games5425898691,bf81d8692db,21.0,-3084.070068359375,-2431.8701171875,17.0,-14294.3994140625,8311.099853515625,1.1999999731779099,0.0,-0.19999999552965164,-2023.6000061035156,255.0,0.0,0.009576748238453473,2.5469823956670408,5.483424721271153e-06,True,30,26,187.91766015688577,True,False,,
96,5251,166,False,False,0,4343.979952886431,2012.8499755859375,1913.739990234375,133.80999755859375,-5770.999755859375,9689.099731445312,3559.2001342773438,-2286.199951171875,2599.2001342773438,4900.7000732421875,0.0,0.9753739922015701,0.8932676309580764,-0.3308427233230703,6113236784085171447,BOOTZZZ-JUNIOR,8.0,2114.239990234375,1954.280029296875,16.729999542236328,-5523.2000732421875,13213.299560546875,3.799999952316284,-0.3999999910593033,17.59999990463257,2422.100067138672,116.0,255.0,False,-0.0042142393459974675,2.0611416326910175,0.004458659905630511,False,30,False,26,127.0,False,,6611430507302027356,Banaan-JuniorXx,8.0,243.19000244140625,1883.1600341796875,17.0,-11029.200439453125,8450.999755859375,3.3000001311302185,-0.7000000029802322,0.3999999910593033,71.19999885559082,196.0,120.0,,0.009584614730148846,2.5027724917479826,-0.00014134417697493507,True,174.0,False,16,6,20,,enpitsu,76561198039309853,27.0,-2319.429931640625,597.9600219726562,94.2300033569336,8090.2001953125,21329.89990234375,-154.7000026702881,-4651.499938964844,2933.9999389648438,-68.69999885559082,128.0,128.0,False,-0.5346887890153073,-2.1409576116743976,-3.127017313971985,True,0.0,False,20,False,16,,games5425898691,bf81d8692db,21.0,-3378.090087890625,325.8399963378906,17.0,9617.000122070312,20892.80029296875,0.9000000357627869,-0.29999999329447746,-0.7999999821186066,-25.0,255.0,128.0,0.009599192101294802,1.1363472246773385,9.248116203963663e-05,True,30,26,229.9236042781543,True,False,,
97,5284,167,False,False,0,3054.46267886787,1334.800048828125,3053.550048828125,93.2699966430664,-3816.300048828125,7745.4998779296875,2504.2999267578125,-4670.400085449219,-1521.7999267578125,3445.4000854492188,0.0,1.3227338950556682,2.705475917097111,0.7960512624220474,6113236784085171447,BOOTZZZ-JUNIOR,8.0,1478.8599853515625,2825.659912109375,100.63999938964844,-3425.7998657226562,4985.4998779296875,2398.9999389648438,-16.399999856948853,-4.699999988079071,483.80001068115234,255.0,128.0,False,0.014547372623876283,2.2808079741839156,0.0016498999733719694,False,30,False,28,142.76735475755507,True,,6611430507302027356,Banaan-JuniorXx,8.0,-152.05999755859375,2968.02001953125,17.0,-0.9000000357627869,5199.000244140625,3.3000001311302185,1.4000000059604645,-0.09999999776482582,-0.09999999776482582,255.0,128.0,,0.00956729654528203,1.5709261053970816,8.250428499800235e-06,True,174.0,False,16,6,20,,enpitsu,76561198039309853,27.0,-1401.56005859375,3025.909912109375,17.020000457763672,10040.800170898438,20692.5,2.5999999046325684,0.7000000029802322,1.0999999940395355,-1760.8999633789062,255.0,128.0,False,0.016782511568908587,1.0691846599515047,-0.0001884725698990703,True,10.0,False,20,False,16,,games5425898691,bf81d8692db,21.0,-1995.280029296875,2656.81005859375,210.19000244140625,13944.000244140625,18290.899658203125,-60.70000171661377,-422.79998779296875,396.3999938964844,829.8000335693359,255.0,231.0,-0.35377646162765714,0.2612734451031338,0.22151176411989937,True,32,26,162.0,False,False,,
98,5304,168,True,True,0,2380.4795294995524,1051.06005859375,3770.4599609375,97.41000366210938,-4328.699951171875,18094.000244140625,1869.7999572753906,-5079.2999267578125,-1844.4000244140625,2516.4999389648438,0.0,-0.5426806586837691,0.9200996124441952,1.1216514624155611,6113236784085171447,BOOTZZZ-JUNIOR,8.0,1066.3399658203125,3502.050048828125,94.69000244140625,-5890.9002685546875,15470.30029296875,-914.7000122070312,-5038.500061035156,2164.1000366210938,-423.3000183105469,255.0,128.0,,0.6348001856439078,2.422591565478999,1.0705852581206172,,31,False,28,102.03043434696815,True,,6611430507302027356,Banaan-JuniorXx,8.0,-11.65999984741211,3545.739990234375,17.0,6720.30029296875,6642.2998046875,3.3000001311302185,2.7000001072883606,2.800000011920929,-988.1999969482422,161.0,128.0,,0.009587077961676722,0.7145000294789329,0.00018684422129026593,True,174.0,False,16,6,20,,enpitsu,76561198039309853,27.0,-83.30999755859375,4049.889892578125,17.030000686645508,21297.39990234375,3094.2999267578125,5.5000001192092896,0.29999999329447746,0.0,-2039.6000671386719,255.0,128.0,,0.016783281576388646,0.06798462554747199,-2.8453800324225464e-05,True,10.0,False,20,False,16,,games5425898691,bf81d8692db,21.0,-950.3800048828125,4014.3701171875,28.610000610351562,13991.700439453125,17613.00048828125,-4257.900085449219,-1397.1000671386719,324.1999816894531,760.5000305175781,255.0,,-0.1346108115507917,0.7422444556657282,0.09634696848556062,True,32,26,162.0,False,False,,
