,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
82,5880,152,False,False,1,5630.226868129683,3866.43994140625,357.1199951171875,127.5199966430664,14308.699951171875,14442.900390625,5559.000244140625,5742.1002197265625,-1240.199966430664,-1220.199966430664,1.0,0.17345248318668707,-0.149111245019482,-0.035170846778926464,76561198039309853,enpitsu,27.0,3739.919921875,176.1199951171875,88.26000213623047,11349.200439453125,9462.999877929688,1983.3999633789062,-5257.80029296875,1606.6999816894531,-152.2000026702881,255.0,255.0,,-0.5163924396885323,2.8061971877772436,-0.5041924658390255,True,166.0,False,8,7,False,,bf81d8692db,games5425898691,24.0,3842.409912109375,-1929.6600341796875,18.420000076293945,3070.2999877929688,19476.300048828125,173.50000381469727,-70.39999961853027,-597.0000076293945,-681.5000152587891,255.0,53.0,,-0.001840952583889608,1.7413922150094698,-0.04913823376525061,True,76.21697195883723,True,6,8,False,,Adam,76561198051683691,9,2735.909912109375,-89.62000274658203,100.55000305175781,-4367.300109863281,16912.900390625,-1024.1000366210938,-3443.2000732421875,-876.9000244140625,7.400000095367432,255.0,128.0,,0.8140617174787336,1.3236977949938222,0.003314223722791362,True,12,12,0.0,False,False,,sebsebseb6066,502318469236824116,9.0,3749.739990234375,591.3099975585938,49.08000183105469,7906.6998291015625,-16594.69970703125,3527.60009765625,1.0999999940395355,-2.0000000298023224,1569.4999694824219,230.0,128.0,-0.009544429149349788,-2.148083026259037,0.00020772560795671215,True,12,False,13,117.1039482624301,True,,False
83,5882,152,False,False,0,6309.966987371218,-3987.669921875,-360.6600036621094,200.47999572753906,263.799991607666,7838.800048828125,21324.89990234375,-155.50000190734863,-5388.0999755859375,2634.89990234375,0.0,-0.2684258100360647,0.4650341223172676,-0.16392607091248035,502318469236824116,sebsebseb6066,9.0,-3821.659912109375,-445.7300109863281,80.98999786376953,-7745.8001708984375,14915.799560546875,3086.6000366210938,2835.7000732421875,-1537.4000549316406,3712.9000854492188,227.0,66.0,False,-0.04765049332652626,2.4144844669902015,-0.1627725090051674,True,110.8568774141292,True,14,12,False,,76561198051683691,Adam,9.0,-2695.820068359375,-65.62999725341797,88.37000274658203,4378.399963378906,-16958.499755859375,-1581.199951171875,2636.199951171875,670.9999847412109,5.199999809265137,255.0,128.0,,-0.5316825561087369,-1.3227438754274232,0.002710338163646929,True,0.0,False,12,12,False,,enpitsu,76561198039309853,27,-3846.31005859375,-263.5799865722656,99.12999725341797,-11661.800537109375,-9550.30029296875,114.0999984741211,5161.500244140625,-1807.8999328613281,582.9999923706055,255.0,255.0,,0.8137497987742491,3.0318737840823236,-1.283560456722725,True,8,7,166.0,False,False,,games5425898691,bf81d8692db,24.0,-3875.389892578125,1747.6099853515625,21.520000457763672,-3942.39990234375,-20184.89990234375,627.5,-324.50000762939453,1526.300048828125,-237.80000686645508,255.0,128.0,-0.03584167111368867,-1.7934218647863478,-0.13207840440192198,True,6,False,8,69.96990111053634,True,,
84,5973,156,False,True,0,3821.606512907072,-1908.5,1454.9599609375,579.27001953125,10453.900146484375,17998.1005859375,-3737.7999877929688,-1716.6999816894531,-4945.400085449219,2931.7999267578125,0.0,-0.9812652414277248,1.8490986783835566,-1.0924590242648058,502318469236824116,sebsebseb6066,9.0,-2046.469970703125,1287.739990234375,466.29998779296875,16938.900146484375,8245.599975585938,4654.100036621094,-3085.7000732421875,2777.9000854492188,-3607.0999145507812,240.0,255.0,,-0.4766978762045406,0.26937558266346634,-0.62505141808242,True,36.73255045183243,True,16,15,False,,76561198051683691,Adam,9.0,103.75,-4334.0,117.94000244140625,20529.3994140625,-814.4999694824219,-159.20000076293945,3962.0001220703125,3766.099853515625,-606.5999984741211,255.0,128.0,,0.16889821178089173,1.561843997615446,3.1311872188973013,False,31.0,False,15,16,False,,enpitsu,76561198039309853,27,-3098.469970703125,-2090.159912109375,956.25,2975.0,-7391.5997314453125,-11814.300537109375,5.299999713897705,-71.5999984741211,-100.60000419616699,,128.0,,0.6031283164585857,1.3485327408184382,-0.32062513623484323,True,8,8,166.0,False,False,,games5425898691,bf81d8692db,24.0,-4040.889892578125,2733.139892578125,123.63999938964844,5960.999755859375,16696.400146484375,-10636.600341796875,60.19999980926514,-5459.4000244140625,327.59998321533203,255.0,128.0,0.5236843846401613,1.1797972500095484,0.8900807341538264,False,6,False,8,0.0,False,,
85,6032,158,False,False,1,9874.801222344082,130.42999267578125,-4705.080078125,198.58999633789062,-25816.0009765625,-1839.1000366210938,372.99999237060547,2128.8999938964844,-3305.2999877929688,-4532.300109863281,1.0,-0.5911297825885756,-0.009231567402641095,-1.2671487270491413,bf81d8692db,games5425898691,24.0,413.0400085449219,-4735.14990234375,178.35000610351562,-22150.6005859375,-5865.30029296875,1977.2000122070312,5211.9000244140625,-1536.9000244140625,-850.2999877929688,255.0,214.0,,-0.15825843029302444,-0.5321718671572515,-0.4173265162782535,True,197.0,False,10,7,False,,76561198039309853,enpitsu,27.0,3311.3798828125,1473.239990234375,17.020000457763672,6135.7000732421875,-17049.49951171875,2.3000000417232513,0.7000000029802322,-0.0,0.0,255.0,128.0,,-0.016707645180771686,-1.9162466823570306,-1.2690398272826049e-05,True,43.79040842927917,True,8,8,False,,Adam,76561198051683691,9,-3330.1298828125,2433.719970703125,16.989999771118164,10511.199951171875,-18363.199462890625,4.4999998807907104,0.5999999865889549,-0.7000000029802322,217.80000686645508,255.0,128.0,,-0.00957992071470699,-2.115584707700238,-0.00015194383156497452,True,16,16,229.0,False,False,,sebsebseb6066,502318469236824116,9.0,-2225.360107421875,-2634.219970703125,17.010000228881836,-19497.2998046875,3707.0001220703125,1.899999976158142,-3.700000047683716,0.5999999865889549,-1230.5000305175781,238.0,128.0,-0.009545861842895935,0.26013453721804347,6.257363370232575e-05,True,16,False,16,23.0,False,,
86,6122,161,False,False,0,5145.932837776894,3952.320068359375,3415.35009765625,671.3699951171875,-14769.49951171875,16782.5,2956.7001342773438,3111.400146484375,976.3999938964844,5036.400146484375,0.0,0.22564581141189394,1.849539768240916,2.2871641029515177,76561198051683691,Adam,9.0,4080.469970703125,3259.320068359375,594.52001953125,-15.0,14136.800537109375,-5202.39990234375,-1540.5000305175781,-11.399999856948853,6.3999998569488525,255.0,255.0,,0.3253625673851703,1.5649240590559799,-1.5694177958171192,True,215.0,False,16,16,False,,502318469236824116,sebsebseb6066,9.0,3437.050048828125,-3197.139892578125,17.010000228881836,-11005.10009765625,-8185.30029296875,3.3000001311302185,-0.5999999865889549,0.0,-3816.6000366210938,229.0,0.0,False,0.00955710384544839,-3.0424105499418332,-3.880300174944928e-05,True,255.0,False,18,18,False,,enpitsu,76561198039309853,27,-614.3900146484375,4903.93994140625,17.040000915527344,16708.299560546875,10647.60009765625,5.199999809265137,1.0000000149011612,0.29999999329447746,-3316.7001342773438,255.0,128.0,False,0.016786489444033128,0.3291050576714906,-8.362248022495143e-05,True,8,8,223.0,False,False,,games5425898691,bf81d8692db,24.0,237.8800048828125,5844.68994140625,52.18000030517578,-8860.30029296875,-5247.80029296875,-2744.7000122070312,-2617.2000122070312,-731.5000152587891,2146.999969482422,255.0,255.0,0.21835633641591842,-2.5238462024830604,-0.3610044353929208,True,8,False,10,197.0,False,,
87,6173,163,False,False,1,9683.788580870723,-1774.6600341796875,-4168.240234375,114.51000213623047,-19661.500244140625,24521.39892578125,-7814.5001220703125,-2062.5999450683594,-1987.5,-5272.1002197265625,1.0,-0.7552665288807232,-2.364587606542754,2.277562290138277,76561198039309853,enpitsu,27.0,-1624.0899658203125,-4280.490234375,118.29000091552734,-17257.2998046875,10573.800048828125,179.69999313354492,-2303.2000732421875,-4994.200134277344,46.30000114440918,255.0,128.0,False,-1.3944260731810942,0.3847820856587747,0.047764644167873904,True,197.0,False,10,9,False,,bf81d8692db,games5425898691,24.0,-303.05999755859375,-4483.259765625,17.0,3984.2999267578125,10361.600341796875,3.6000001430511475,-0.29999999329447746,-0.5999999865889549,-1943.0000305175781,255.0,0.0,,-0.00954548203237914,1.9558631790862626,-0.00015857823140948116,True,174.0,False,8,10,False,,Adam,76561198051683691,9,-1920.43994140625,-4403.14990234375,143.9499969482422,8177.1002197265625,-2221.199951171875,-138.100004196167,-4067.2000122070312,-3689.2999267578125,-310.40000915527344,255.0,236.0,,0.860181501760165,1.0310096516862726,-2.9912495041140676,True,18,17,166.0,False,False,,sebsebseb6066,502318469236824116,9.0,-3079.2099609375,1474.0400390625,17.010000228881836,-3359.4000244140625,-12874.300537109375,1.899999976158142,-0.09999999776482582,-0.5999999865889549,150.10000228881836,160.0,188.0,-0.009549725281512808,-1.3123708121436772,7.473957772887798e-05,True,18,False,18,255.0,False,,False
88,6263,166,False,False,0,7514.22364885362,2905.77001953125,-1341.52001953125,653.3599853515625,-7209.4000244140625,-12208.599853515625,-1455.7000732421875,258.700008392334,-2010.3999328613281,2663.2000732421875,0.0,-0.20022999978250233,1.2135226519291218,2.2555436494009635,502318469236824116,sebsebseb6066,9.0,3060.35009765625,-1361.3800048828125,561.6599731445312,-3715.2999877929688,-14260.899658203125,827.6999664306641,4718.599853515625,-158.69999885559082,-2821.199951171875,233.0,255.0,,-0.5083187784885983,3.014336230881336,3.0338993986339102,True,153.21751416883157,True,20,19,False,,76561198051683691,Adam,9.0,1391.6500244140625,1309.6800537109375,16.3700008392334,3809.5001220703125,-19205.0,-766.1000061035156,1935.2000427246094,-236.20000839233398,402.09999084472656,255.0,128.0,,-0.0017477814971201123,-1.3432727319593414,-0.001236362603783463,True,161.0,False,20,20,False,,enpitsu,76561198039309853,27,3071.18994140625,-823.3599853515625,239.8300018310547,-8184.0997314453125,-21294.49951171875,2925.5999755859375,-367.59998321533203,225.10000228881836,147.89999961853027,128.0,128.0,,-0.46812410619168054,-1.9489741684740598,-0.026624749918612002,True,12,10,130.0,False,False,,games5425898691,bf81d8692db,24.0,626.4600219726562,3795.260009765625,17.0,13974.69970703125,-14554.69970703125,0.9000000357627869,-0.09999999776482582,0.19999999552965164,8.399999737739563,255.0,128.0,0.009592793683668189,-0.8047061829217227,1.5853042092414998e-05,True,8,False,10,123.0504174360665,True,,
89,6322,168,False,False,0,9081.596438688879,1598.6700439453125,-3592.239990234375,290.8599853515625,7464.2999267578125,-25486.298828125,3595.0,3681.7999267578125,-4226.099853515625,756.9999694824219,0.0,0.9185932295655042,-1.3991061353597696,1.9768993355701514,76561198051683691,Adam,9.0,1517.3399658203125,-3482.659912109375,185.38999938964844,5481.5997314453125,-20023.00048828125,1345.7000732421875,-4032.5,-2651.7999267578125,1781.199951171875,255.0,156.0,,-1.108170531679643,-0.9866702354774916,0.022046799293711852,True,121.0,False,22,20,False,,502318469236824116,sebsebseb6066,9.0,1870.93994140625,-3915.469970703125,17.010000228881836,-1198.499984741211,1033.3999633789062,2.0000000298023224,0.0,-0.7999999821186066,861.5000152587891,231.0,255.0,,0.009458899304627915,2.226794251397954,0.00019662840185545558,True,132.0,False,20,20,False,,enpitsu,76561198039309853,27,1489.9000244140625,-5084.56005859375,98.70999908447266,-2878.2000732421875,-2512.2000122070312,5025.799865722656,-3728.599853515625,-50.19999980926514,-1942.5999450683594,255.0,128.0,,-1.0285795754912104,-2.2872343157036474,0.6608989354756293,True,12,12,145.8941419996241,True,False,,games5425898691,bf81d8692db,24.0,2728.35009765625,-377.2200012207031,17.0,16634.69970703125,-12811.700439453125,3.3000001311302185,0.5999999865889549,-0.3999999910593033,135.50000190734863,255.0,128.0,0.009594689102872775,-0.6403885854646805,-0.00011813662981723325,True,8,False,10,147.0,False,,
90,6370,170,False,True,1,3905.84424215328,-2574.570068359375,3348.139892578125,124.41000366210938,20381.700439453125,14973.199462890625,8040.0,264.6999931335449,2468.699951171875,-446.89998626708984,1.0,1.296320778616726,-0.7578223724885617,-2.740564832783363,bf81d8692db,games5425898691,24.0,-2702.080078125,3215.85009765625,79.69999694824219,10587.900390625,14246.400146484375,3063.0999755859375,1340.7000732421875,1852.1000671386719,87.89999961853027,255.0,0.0,,-0.005253594237205476,2.148613877164634,0.1517178135118975,True,147.0,False,12,8,False,,76561198039309853,enpitsu,27.0,-2198.830078125,5102.93994140625,541.1199951171875,-12677.900390625,1.4000000059604645,-11917.60009765625,-1.0999999940395355,-49.80000019073486,-1.0000000149011612,255.0,128.0,False,-0.7487830981434781,0.022900805879913645,-1.5864560116890971,True,34.8082065864276,True,12,12,False,,Adam,76561198051683691,9,-2528.6298828125,5006.97021484375,39.560001373291016,-3545.8999633789062,-486.19998931884766,-665.4000091552734,-5359.5001220703125,-963.8999938964844,771.6999816894531,255.0,255.0,,-0.0009598832489891012,-0.2041513648073647,-0.8196137076900755,True,22,22,121.0,False,False,,sebsebseb6066,502318469236824116,9.0,-567.4400024414062,4168.669921875,17.010000228881836,7971.500244140625,8754.299926757812,2.0999999344348907,-0.7000000029802322,-0.7000000029802322,2075.2000427246094,232.0,250.0,-0.009541461606414557,2.2767709135402194,0.00014358768293915524,True,20,False,20,132.0,False,,
91,6456,173,False,False,0,9528.944105844263,-1698.050048828125,-4355.1298828125,407.3800048828125,-5265.8001708984375,9230.2001953125,5373.499755859375,1453.8999938964844,-2500.399932861328,481.89998626708984,0.0,-0.9695225856221837,3.1302501196983723,-2.271904917819705,502318469236824116,sebsebseb6066,9.0,-1704.5899658203125,-4432.41015625,226.3800048828125,-10205.599975585938,7151.400146484375,3325.5999755859375,-1558.0000305175781,4264.4000244140625,1790.0,222.0,0.0,,-0.8887071932985366,1.864782126141295,0.6726042442033265,True,20.023010684597864,True,24,23,False,,76561198051683691,Adam,9.0,1525.6800537109375,-3286.85009765625,111.41000366210938,-17907.2998046875,-1605.8000183105469,-146.8000030517578,1817.8999328613281,-5183.599853515625,273.700008392334,255.0,128.0,,-0.6758681918999271,0.7884405373277904,2.8082089177822405,True,121.0,False,23,24,False,,enpitsu,76561198039309853,28,15.260000228881836,-1851.8199462890625,17.059999465942383,-22039.09912109375,3374.2999267578125,1.8000000715255737,-0.7000000029802322,0.0,-1970.8999633789062,255.0,128.0,False,0.016780295355959228,2.9193515272928336,-8.642713990513743e-05,True,12,12,188.0,False,False,,games5425898691,bf81d8692db,24.0,-265.8399963378906,-3621.7099609375,17.010000228881836,-19671.8994140625,10538.499755859375,-0.19999999552965164,-1.2999999523162842,0.7999999821186066,349.39998626708984,255.0,209.0,0.009598349329876498,2.640151522651882,0.0001424649098142786,True,8,False,12,34.98264093040139,True,,
92,6515,175,False,False,1,3147.7318920772173,2707.35009765625,2565.659912109375,145.24000549316406,-14754.3994140625,20760.400390625,8288.300170898438,3259.2001342773438,1603.0999755859375,4775.5999755859375,1.0,0.8011668389027987,-2.923857427753649,-1.6769133783030934,76561198039309853,enpitsu,27.0,2868.280029296875,2354.840087890625,69.41999816894531,1200.2999877929688,19300.899658203125,2607.7999877929688,-698.7000274658203,2368.000030517578,356.89998626708984,255.0,255.0,,-0.07781004769664632,1.6741049971690596,0.06119419380978358,True,161.0,False,14,13,False,,bf81d8692db,games5425898691,24.0,4078.85009765625,2620.72998046875,274.2300109863281,-130.6999969482422,-22180.6005859375,-2346.699981689453,1894.7000122070312,454.50000762939453,-49.60000038146973,255.0,0.0,,-0.1627542045731574,-1.5716704876274175,1.5695185387700936,True,206.0,False,8,12,False,,Adam,76561198051683691,9,1413.2099609375,4491.2998046875,17.010000228881836,2529.199981689453,243.4000015258789,2.0000000298023224,-0.5999999865889549,0.29999999329447746,-0.7000000029802322,0.0,128.0,,-0.009919328847423393,3.0461153025959904,4.7219283155213994e-05,True,24,24,152.0,False,False,,sebsebseb6066,502318469236824116,10.0,3366.10009765625,2609.820068359375,17.010000228881836,-5824.69970703125,-9717.000122070312,2.3000000417232513,-0.0,-0.0,-2386.300048828125,230.0,0.0,-0.009510511879299563,-0.9721307044746338,3.287770919171285e-06,True,24,False,24,11.0,False,,
93,6583,178,False,True,1,1867.2265264924133,-139.0399932861328,3585.89990234375,112.91999816894531,-5225.9002685546875,19476.500244140625,8552.899780273438,1292.2999572753906,-272.7000045776367,-5852.80029296875,1.0,0.24131802883740597,-1.8736719621244693,-0.8699599273409142,bf81d8692db,games5425898691,24.0,-143.44000244140625,3423.31005859375,79.83000183105469,-16041.700439453125,12506.400146484375,3260.5999755859375,2265.399932861328,-2735.5999755859375,4199.200134277344,128.0,246.0,,-0.03620479437658007,0.5388737077856233,-0.2671041538138938,True,97.0,False,14,8,False,,76561198039309853,enpitsu,27.0,1184.75,4905.91015625,14.289999961853027,-11132.19970703125,-9794.7998046875,467.7000045776367,140.0,152.39999771118164,-32.99999952316284,255.0,128.0,False,0.029518987091562757,-0.7372138347806158,0.048902609119652836,True,76.0,False,14,14,False,,Adam,76561198051683691,9,515.6300048828125,5860.740234375,61.72999954223633,-103.69999885559082,-474.59999084472656,-213.60000610351562,-225.49999237060547,212.39999771118164,-359.70001220703125,255.0,0.0,,-0.43937078253473905,-1.5300538577313887,-0.02074083324916616,True,24,24,152.0,False,False,,sebsebseb6066,502318469236824116,10.0,459.04998779296875,3351.0,74.0199966430664,-14369.49951171875,620.2000045776367,5774.4000244140625,-8.500000238418579,-226.90000534057617,24.800000190734863,236.0,128.0,-0.0300270855923585,0.03696731483978418,-7.484222060072094e-05,True,24,3,26,31.0,False,,
94,6662,181,False,False,0,9561.001373719646,1300.1800537109375,-4165.35009765625,533.27001953125,12528.499755859375,12327.19970703125,-98.00000190734863,-3420.7000732421875,-813.1999969482422,318.29999923706055,0.0,0.1199047831236223,2.883677209548522,-1.727474566012825,76561198051683691,Adam,9.0,1213.77001953125,-4277.740234375,428.57000732421875,10725.6005859375,1669.9000549316406,2496.999969482422,-1878.2000732421875,3188.599853515625,4068.699951171875,128.0,128.0,,-0.7179481544199796,0.4131686857808295,0.3639880298771885,True,107.0,False,26,25,False,,502318469236824116,sebsebseb6066,9.0,3241.429931640625,-4394.27001953125,17.010000228881836,1333.0999755859375,-13579.000244140625,2.199999988079071,0.09999999776482582,-0.19999999552965164,-2240.2000427246094,231.0,0.0,,0.009523112888097278,-1.5385003917151787,-2.1707155505233508e-05,True,31.0,False,24,26,4,,enpitsu,76561198039309853,27,1022.530029296875,-2516.989990234375,17.040000915527344,3576.6000366210938,13128.399658203125,3.799999952316284,0.0,0.7000000029802322,0.0,255.0,128.0,False,0.01672633417400775,1.3048180755343377,-5.924998506930555e-05,True,14,14,107.0,False,False,,games5425898691,bf81d8692db,24.0,1816.530029296875,-4264.93994140625,17.010000228881836,-3992.9000854492188,10424.100341796875,2.3000000417232513,0.5999999865889549,-1.5000000596046448,-1446.9000244140625,255.0,0.0,0.009545724699028833,1.9533877899446916,-0.000335042400953393,True,8,False,14,128.0,False,,
95,6708,182,False,False,1,4936.665696448981,-3152.419921875,2314.93994140625,256.4100036621094,2383.0999755859375,12864.7998046875,9532.19970703125,4242.099914550781,81.40000343322754,-4242.300109863281,1.0,-0.6854703241214717,-1.1032689738936319,-0.8959125112606204,76561198039309853,enpitsu,27.0,-3142.199951171875,2112.97998046875,153.39999389648438,-13033.1005859375,17305.10009765625,3146.7999267578125,-3918.599853515625,3833.2998657226562,-446.3999938964844,128.0,0.0,False,-0.03385168099514184,0.8067920380483847,0.597816295829035,True,19.0,False,16,15,False,,bf81d8692db,games5425898691,24.0,-1557.550048828125,1732.5699462890625,83.66000366210938,1878.2000732421875,-18417.900390625,-823.0000305175781,3871.400146484375,585.2000045776367,17.799999713897705,255.0,128.0,,1.0206018807556176,-1.7002398006272557,0.020083568028734507,True,128.0,False,10,16,False,,Adam,76561198051683691,9,-2981.39990234375,4000.93994140625,37.66999816894531,-8734.7998046875,-1834.4000244140625,-825.4000091552734,948.4999847412109,-5130.4998779296875,-1562.5,128.0,0.0,,0.8608287806304464,-0.19942980315591183,0.008103587093229218,True,26,26,255.0,False,False,,sebsebseb6066,502318469236824116,9.0,-2407.530029296875,4399.27978515625,17.020000457763672,-8412.19970703125,-3272.9000854492188,0.5999999865889549,-4.799999892711639,-1.4000000059604645,-335.49999237060547,203.0,214.0,-0.009516543674702404,-0.2977483242786247,0.0003090227926867167,True,24,4,26,31.0,False,,False
96,6768,184,False,False,0,10721.0227982354,2644.199951171875,-4979.64990234375,770.77001953125,-10610.50048828125,2331.1000061035156,1708.6000061035156,2400.0999450683594,3011.199951171875,-4601.300048828125,0.0,0.8538420604114972,0.7813820072816373,-0.9573573087226975,76561198051683691,Adam,9.0,2726.25,-5069.830078125,669.4099731445312,-12548.699951171875,-1762.8999328613281,-2637.2000122070312,3549.2999267578125,-2240.399932861328,3397.9000854492188,255.0,0.0,,0.20716143085871638,-2.907402849577198,1.502938080976836,True,246.0,False,27,26,False,,502318469236824116,sebsebseb6066,9.0,2609.090087890625,-4965.66015625,322.8699951171875,-705.9999847412109,-7039.0997314453125,1168.0999755859375,0.3999999910593033,4.1999998688697815,503.49998474121094,186.0,128.0,,0.009652637370709122,1.584448546951422,0.0009433030614177121,True,31.0,False,24,28,6,,enpitsu,76561198039309853,27,3389.14990234375,-4650.68994140625,318.19000244140625,-6858.2000732421875,-6858.499755859375,-5150.5999755859375,1643.800048828125,-1644.6000671386719,-0.3999999910593033,255.0,0.0,,0.50466265624931,-2.337085859864077,1.5800011757793913,True,16,16,19.0,False,False,,games5425898691,bf81d8692db,24.0,-443.95001220703125,-1234.3299560546875,17.010000228881836,-3818.3999633789062,-13534.3994140625,2.199999988079071,-1.0000000149011612,-3.700000047683716,1195.4000091552734,255.0,255.0,0.009581712838645352,-1.8432916593080986,0.00012642420268665406,True,10,False,16,128.0,False,,
97,6819,186,True,True,1,1746.1410382450833,-769.3099975585938,4614.8798828125,159.85000610351562,5382.8997802734375,29546.99951171875,7909.000244140625,877.9000091552734,4604.2999267578125,-3745.4998779296875,1.0,-0.3400289768257302,-0.2320828779415857,2.8324128895223857,bf81d8692db,games5425898691,24.0,-789.6599731445312,4435.0498046875,109.19999694824219,-6894.0997314453125,18782.60009765625,3240.4000854492188,4253.299865722656,939.8000335693359,-3162.2000122070312,255.0,128.0,,0.08635697145119509,1.325892322201971,-0.006087092531019241,True,33.689333454255134,True,18,10,False,,76561198039309853,enpitsu,27.0,-1104.699951171875,4435.509765625,17.030000686645508,12130.2001953125,-728.6000061035156,5.099999904632568,0.19999999552965164,-0.5000000074505806,0.7000000029802322,128.0,128.0,,-0.01689819712260837,-3.081725928068611,-2.5613816312000313e-05,True,0.0,False,16,16,False,,Adam,76561198051683691,9,12.670000076293945,4128.2998046875,164.92999267578125,15058.900146484375,-5443.0999755859375,-7241.7999267578125,1771.199951171875,260.49999237060547,2379.4000244140625,128.0,128.0,,-0.7047325944137861,2.3888629988066685,-1.196314282556292,True,28,28,255.0,False,False,,sebsebseb6066,502318469236824116,9.0,-2609.0400390625,4668.5400390625,17.010000228881836,5604.2999267578125,-4106.600036621094,2.3000000417232513,-0.29999999329447746,0.19999999552965164,2374.7999572753906,238.0,254.0,-0.009495471404194707,-2.511381629383329,4.262671533787863e-05,True,24,6,28,31.0,False,,
98,7085,187,False,False,1,5203.290464275402,-1.0,14.609999656677246,92.66999816894531,-5030.5999755859375,27688.9990234375,-269.6999931335449,-976.6000366210938,-53.400001525878906,-681.9999694824219,1.0,-0.0004708852588266582,0.005678859266985414,0.008139466878662748,bf81d8692db,games5425898691,24.0,34.83000183105469,-227.0,90.56999969482422,2147.2000122070312,22736.69921875,185.20000457763672,-5476.099853515625,496.8000030517578,121.49999618530273,128.0,181.0,,-1.2785269959997727,2.0621283089909017,-0.37907807053118564,True,31.0,False,4,3,False,,76561198039309853,enpitsu,27.0,-2960.8701171875,-4122.669921875,17.049999237060547,-14315.2001953125,-1113.3999633789062,3.3000001311302185,-0.0,-0.09999999776482582,-2198.0999755859375,255.0,0.0,False,-0.016764004180138483,-0.01913507430306826,-0.00014712939719146783,True,255.0,False,False,False,False,300.0,Adam,76561198051683691,9,-16.270000457763672,238.42999267578125,65.58999633789062,583.1000137329102,-22847.5,2572.5,2967.0001220703125,209.0999984741211,131.899995803833,255.0,143.0,,-0.09141659425214663,-1.560625638053015,-0.0018247467677652536,True,4,3,31.0,False,False,,sebsebseb6066,502318469236824116,9.0,-70.44999694824219,1603.93994140625,17.010000228881836,1275.4000091552734,-13060.899658203125,2.0000000298023224,-0.5000000074505806,-0.0,0.0,230.0,128.0,-0.009586601435187967,-1.668159969537828,-6.523059857504328e-06,True,4,False,4,85.0,False,,
