,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_ball_cam,opp_2_boost_collect
31,2793,67.0,False,False,1,3515.4118025225785,-2616.949951171875,5008.4599609375,537.8599853515625,9338.599853515625,-2904.8001098632812,-86.49999618530273,-121.19999885559082,-24.700000286102295,5998.699951171875,1.0,0.018649775115665738,1.4445369008178004,-1.7133054930612623,76561198039309853,enpitsu,26.0,-2775.929931640625,5080.16015625,412.7099914550781,11140.10009765625,2539.600067138672,-17914.69970703125,-559.5000076293945,2014.6000671386719,-1886.0000610351562,255.0,0.0,,-1.0606499637556523,2.895221556794824,1.594056765162836,True,206.0,False,6,False,8,,bf81d8692db,games5425898691,17.0,2199.639892578125,4556.66015625,17.010000228881836,-11500.899658203125,-49.29999828338623,2.0999999344348907,-0.0,-0.3999999910593033,1336.300048828125,255.0,200.0,,-0.00951253270010324,-0.03561351583627357,2.13943819768888e-06,True,255.0,False,10,False,10,,D4rk_Soul,76561198157210534,11.0,-717.1300048828125,4328.89013671875,17.0,-7746.7999267578125,7533.699951171875,3.3000001311302185,-0.0,0.09999999776482582,59.20000076293945,255.0,129.0,,-0.009554077308817173,0.7704366003865311,-2.5984005584291185e-05,True,14,12,4,237.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
32,2824,69.0,False,False,0,10145.766885663179,1606.02001953125,-4692.419921875,139.55999755859375,5673.4002685546875,3778.9999389648438,5082.5,-364.3000030517578,-5049.2999267578125,3220.2999877929688,0.0,-0.05711789594946444,-1.0748471423479902,-1.6380007545539677,76561198157210534,D4rk_Soul,11.0,1480.739990234375,-4710.39013671875,17.0,6196.5997314453125,865.5999755859375,3.4999999403953552,5.199999809265137,0.3999999910593033,-1614.4999694824219,172.0,110.0,,0.009616145642897898,0.14740724849611084,-0.00019335766825957738,True,237.0,False,12,4,14,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,2611.219970703125,-3930.610107421875,17.049999237060547,2139.1000366210938,13346.800537109375,3.100000023841858,0.0,1.4000000059604645,-1853.9999389648438,255.0,0.0,,0.01673613746884693,1.3907118315908646,-0.00027770839977075973,True,8,6,False,206.0,False,,games5425898691,bf81d8692db,17.0,-825.1199951171875,-3972.85009765625,17.010000228881836,13427.80029296875,4182.60009765625,2.0999999344348907,2.5,0.5000000074505806,-469.90001678466797,255.0,128.0,,0.009595096587262462,0.27365613280470014,4.13908715925118e-05,False,10,255.0,False,10,True,
33,2869,70.0,False,False,1,3567.252598329241,-2503.5,4058.93994140625,119.12999725341797,-16391.199951171875,-19416.8994140625,13152.60009765625,-475.40000915527344,4301.300048828125,4155.899963378906,1.0,0.5616685787457634,2.228352114161065,2.5896631632487215,bf81d8692db,games5425898691,17.0,-2313.239990234375,4153.990234375,17.010000228881836,-22949.69970703125,-1519.6000671386719,0.0,0.9000000357627869,-0.19999999552965164,1467.1000671386719,255.0,233.0,,-0.009573311865550454,-0.11124104653377898,0.00011697905196998815,True,162.7460388368176,True,10,False,10,,76561198039309853,enpitsu,26.0,-3196.89990234375,3632.2099609375,22.0,11347.900390625,3190.1998901367188,2993.5000610351562,-0.0,-0.29999999329447746,-2384.1000366210938,255.0,128.0,False,-0.01669096557640535,2.9213933565853143,-5.722754524276999e-06,True,150.66878277512006,True,10,False,7,,D4rk_Soul,76561198157210534,11.0,-2642.2900390625,4165.39990234375,17.010000228881836,1071.6000366210938,-13154.3994140625,1.7000000178813934,0.19999999552965164,-0.7000000029802322,241.5999984741211,206.0,125.0,False,-0.009558555263463046,-1.6768536439804271,-0.00015734224962552933,True,14,12,4,218.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
34,3022,76.0,False,True,0,3145.5712747586526,543.5499877929688,2343.159912109375,137.42999267578125,-1646.9999694824219,22870.30029296875,4860.299987792969,-275.10000228881836,-4299.800109863281,1093.6000061035156,0.0,-0.5818047680781456,2.005140024977755,1.8886713426847306,76561198157210534,D4rk_Soul,11.0,538.5900268554688,2174.429931640625,90.48999786376953,-1482.2000122070312,16049.7998046875,2278.3999633789062,210.9000015258789,5113.299865722656,953.4999847412109,255.0,0.0,,0.10735868502921636,1.8370158796726959,0.8677127697479863,True,113.0,False,13,4,16,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,1647.81005859375,2637.6298828125,17.059999465942383,-15730.699462890625,15735.0,1.4000000059604645,3.3000001311302185,-3.100000023841858,-290.79999923706055,0.0,255.0,,0.016794335660546635,2.3554631131934056,-1.9594005573553947e-05,True,11,8,False,0.0,False,,games5425898691,bf81d8692db,17.0,1322.8199462890625,4730.5498046875,16.989999771118164,-12728.499755859375,2149.2999267578125,4.600000083446503,0.5999999865889549,0.0,-3.6000001430511475,255.0,128.0,,0.00958174791621913,2.9736742748256777,5.4437137123102045e-05,False,12,255.0,False,12,True,
35,3044,77.0,False,False,1,9419.33678753126,-381.30999755859375,-4192.330078125,323.8800048828125,9761.300048828125,-29087.900390625,2899.2999267578125,-336.50001525878906,-2603.800048828125,-5395.0,1.0,-0.8805857565803392,-0.3960788016984582,-1.83995801702856,76561198039309853,enpitsu,26.0,-420.70001220703125,-4073.820068359375,210.0500030517578,13124.89990234375,-18289.3994140625,-180.10000228881836,5120.3997802734375,1405.2000427246094,1434.1000366210938,255.0,128.0,,-0.4339056635751908,2.8793490673947395,1.5092579460660331,True,14.0,False,9,False,12,,bf81d8692db,games5425898691,17.0,-423.8500061035156,-4505.58984375,183.27999877929688,5930.8001708984375,10282.900390625,2888.3999633789062,-1941.1000061035156,-1925.8999633789062,1288.0999755859375,255.0,182.0,,0.29774945147824466,1.6517916786168494,-0.4150990501803394,True,230.0052043186721,True,14,False,13,,D4rk_Soul,76561198157210534,11.0,-422.239990234375,-3401.97998046875,79.68000030517578,1571.199951171875,-16291.400146484375,-1447.5999450683594,1097.3999786376953,-5339.5001220703125,-730.9999847412109,180.0,90.0,,0.11258453233038221,-1.7341520365952607,0.04237120167819622,True,16,14,4,113.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
36,3046,77.0,False,False,1,9545.11397274865,-303.7799987792969,-4329.41015625,375.4599914550781,16239.599609375,-2866.199951171875,17942.900390625,5263.699951171875,-154.7000026702881,-2875.5999755859375,1.0,-0.9671212292891707,0.3720241971988966,-2.292945465950667,bf81d8692db,games5425898691,17.0,-374.3900146484375,-4418.1298828125,204.27999877929688,5764.5001220703125,8691.799926757812,1138.3000183105469,-2408.8999938964844,-2875.2999877929688,-4022.3001098632812,255.0,235.0,,-0.05286991800801218,1.781834113567776,-0.8040975410831518,True,223.76632237947115,True,13,False,14,,76561198039309853,enpitsu,26.0,-333.05999755859375,-4195.7001953125,208.9499969482422,13161.600341796875,-18272.7001953125,-161.39999389648438,5027.5,1542.4000549316406,1610.5999755859375,255.0,128.0,,-0.36654564787524707,2.5377345812597194,2.0140041893058895,True,14.0,False,12,False,9,,D4rk_Soul,76561198157210534,11.0,-409.1400146484375,-3537.830078125,65.12999725341797,1573.3000183105469,-16312.39990234375,-1986.6999816894531,956.3999938964844,-5178.0999755859375,-452.40001678466797,175.0,128.0,,0.0766957047967057,-1.6410940510892165,0.5046021457629228,True,16,14,4,113.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
37,3175,81.0,False,False,1,7994.95753890013,2512.85009765625,-2689.760009765625,98.11000061035156,-11674.69970703125,23286.4990234375,3961.199951171875,534.7000122070312,-1134.5999908447266,2191.6000366210938,1.0,0.24689494982546517,-2.960008907099335,1.570727592124374,bf81d8692db,games5425898691,18.0,2616.760009765625,-2903.64990234375,17.010000228881836,-1531.300048828125,22260.0,0.0,-0.0,-2.199999988079071,1723.3999633789062,255.0,255.0,,-0.009593737953456942,1.4568287048390878,0.00021104103277402284,True,94.93411593283378,True,14,False,14,,76561198039309853,enpitsu,26.0,3090.449951171875,-3114.47998046875,17.049999237060547,-4638.399963378906,1277.0999908447266,2.5999999046325684,0.19999999552965164,-0.0,0.0,255.0,128.0,False,-0.016602028009708912,0.26871798818554476,2.5963876757501234e-05,True,255.0,False,12,False,10,,D4rk_Soul,76561198157210534,11.0,3692.820068359375,-1069.510009765625,17.0,-363.8999938964844,18954.300537109375,3.400000035762787,-0.0,-0.19999999552965164,-88.50000381469727,244.0,128.0,,-0.009590016321778163,1.5616692107933214,5.9024542515128025e-05,True,16,14,4,0.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
38,3259,84.0,False,False,0,8769.171897480186,637.760009765625,-3494.0,95.58000183105469,30740.6005859375,5132.8997802734375,2746.199951171875,5272.9998779296875,-413.10001373291016,-2832.60009765625,0.0,-0.5077194671762656,0.8467199635893945,-1.3242075637704713,76561198157210534,D4rk_Soul,11.0,378.9599914550781,-3608.610107421875,73.41999816894531,22527.5,3705.7000732421875,2769.4000244140625,-4864.2999267578125,2394.600067138672,924.0000152587891,230.0,221.0,,0.1141259931921602,-0.02771343080663624,-0.2510846208735338,True,211.0,False,15,4,18,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,656.3599853515625,-433.20001220703125,17.049999237060547,14198.199462890625,-17498.199462890625,2.5,-0.19999999552965164,0.29999999329447746,0.0,128.0,,,0.016777612566324564,-0.8891427608459693,3.293576643749898e-05,True,12,10,False,176.0,False,,games5425898691,bf81d8692db,18.0,779.8699951171875,-3058.169921875,16.989999771118164,9837.999877929688,-20483.5009765625,5.099999904632568,-0.19999999552965164,0.5999999865889549,-1873.8999938964844,128.0,0.0,True,0.009583940019504272,-1.172542594531809,-0.0002452537027434729,False,14,,False,14,True,
39,3261,84.0,False,False,1,2416.2127898391377,-870.6799926757812,3491.68994140625,141.3300018310547,-13761.099853515625,21147.60009765625,14446.8994140625,3683.2998657226562,-4454.89990234375,1608.3000183105469,1.0,0.5399596376756531,-0.5514093792792192,-1.0491775446185618,bf81d8692db,games5425898691,18.0,-867.8099975585938,3265.969970703125,16.989999771118164,-8078.0999755859375,20924.3994140625,4.799999892711639,-0.29999999329447746,1.2999999523162842,-2614.5999145507812,128.0,0.0,True,-0.00958401444042903,1.4076974236493263,-0.0001888610275728744,True,31.0,False,14,False,14,,76561198039309853,enpitsu,26.0,-774.1900024414062,578.4199829101562,17.049999237060547,-14032.60009765625,17294.200439453125,2.5,-0.29999999329447746,-0.3999999910593033,0.0,128.0,,,-0.016816577186835314,0.889143073342954,1.437133261809954e-05,True,176.0,False,12,False,10,,D4rk_Soul,76561198157210534,11.0,-556.6199951171875,3586.85009765625,92.68000030517578,-20351.8994140625,-1690.2999877929688,1968.8999938964844,4887.39990234375,-2522.100067138672,34.80000019073486,235.0,251.0,,-0.3745420929686034,0.1827820036357139,-0.8914975627600279,True,18,15,4,211.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
40,3463,92.0,False,True,0,5694.364791550139,2278.4599609375,412.57000732421875,110.22000122070312,-11634.200439453125,27168.60107421875,4178.699951171875,-2990.8999633789062,-2752.60009765625,-1530.3999328613281,0.0,-0.5419763421880388,-0.03433664651441239,2.0868307008510367,76561198157210534,D4rk_Soul,11.0,2352.929931640625,222.8800048828125,48.869998931884766,-10789.599609375,20010.50048828125,3296.6000366210938,-474.70001220703125,-208.89999389648438,-1949.4000244140625,226.0,81.0,,0.02254619822930747,1.9219004318309532,-0.0009910348762046763,True,95.0,False,16,4,20,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,3485.659912109375,-248.5399932861328,17.030000686645508,651.8000030517578,21369.29931640625,5.099999904632568,0.0,0.0,0.0,255.0,128.0,False,0.016786810498891778,1.5403045548633034,-4.2070754870562435e-06,True,12,10,False,0.0,False,,games5425898691,bf81d8692db,18.0,-1207.8299560546875,2630.050048828125,17.010000228881836,-4245.4998779296875,21302.900390625,2.0999999344348907,-0.09999999776482582,2.0999999344348907,-441.1000061035156,255.0,128.0,False,0.009610314882511605,1.7428239726410226,1.629604117270481e-06,False,16,150.0,False,16,True,
41,3508,93.0,False,False,1,9928.405704026589,-447.760009765625,-4697.0498046875,149.52999877929688,-12730.999755859375,-3348.2000732421875,10876.400146484375,3713.5000610351562,4583.800048828125,-1094.4000244140625,1.0,0.5596602687439316,-0.875246685929452,0.056126938057672035,bf81d8692db,games5425898691,18.0,-194.24000549316406,-4778.56982421875,65.11000061035156,-22829.599609375,-460.60001373291016,2736.300048828125,-392.00000762939453,-4561.000061035156,-940.9999847412109,255.0,128.0,False,-0.10979713856867675,0.10653915236741783,-0.0020025064110070273,True,116.0,False,17,False,18,,76561198039309853,enpitsu,26.0,-3720.260009765625,-3137.050048828125,17.040000915527344,-9282.39990234375,-18161.600341796875,5.600000023841858,-0.0,-0.0,-2874.4000244140625,255.0,0.0,False,-0.016780114693461762,-0.9286395341916533,-0.0001455470339010168,True,255.0,False,12,False,10,,D4rk_Soul,76561198157210534,11.0,-463.4599914550781,-3340.6298828125,17.0,19564.7998046875,-7525.10009765625,3.4999999403953552,0.09999999776482582,-0.09999999776482582,2005.3999328613281,155.0,255.0,,-0.009599355536541551,-2.8525494084143572,-6.883556575696469e-06,True,20,18,4,126.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
42,3618,97.0,False,False,1,8826.585885080503,-3949.639892578125,-2237.56005859375,206.14999389648438,4778.399963378906,15577.2998046875,-980.8000183105469,1532.2000122070312,5266.500244140625,2432.2999572753906,1.0,0.5936993582620154,-0.1903751439742241,1.4654105277209348,bf81d8692db,games5425898691,17.0,-3982.75,-2380.429931640625,67.30000305175781,-1040.4000091552734,10620.6005859375,706.6000366210938,-127.89999961853027,462.5,-60.70000171661377,255.0,105.0,,0.06837512703182012,1.4461032780460192,0.637492386104957,True,116.0,False,18,False,18,,76561198039309853,enpitsu,26.0,-3004.159912109375,-3970.860107421875,17.049999237060547,10244.300537109375,10381.099853515625,2.8999999165534973,-1.0999999940395355,3.4999999403953552,-17.5,255.0,128.0,False,-0.016594263949181117,2.351713698707122,-0.00011412035656437648,True,248.69336776835942,True,12,False,10,,D4rk_Soul,76561198157210534,11.0,-2865.739990234375,2736.27001953125,17.010000228881836,-19849.300537109375,5618.0999755859375,2.3000000417232513,-1.2999999523162842,0.09999999776482582,-1754.6000671386719,201.0,0.0,True,-0.009580518141893672,0.32053779435153334,-0.00019892529219509098,True,22,20,4,107.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
43,3631,98.0,False,False,1,8094.971051651765,-3724.340087890625,-1506.8800048828125,96.23999786376953,4721.700134277344,13135.30029296875,2298.9999389648438,-3709.5001220703125,4276.300048828125,1988.0000305175781,1.0,-0.41948344088757084,-2.8879881988796243,-0.7572020273599444,bf81d8692db,games5425898691,17.0,-3896.60009765625,-1783.6199951171875,25.799999237060547,3305.2999877929688,13954.89990234375,-809.1999816894531,-31.700000762939453,-1423.800048828125,97.5,255.0,128.0,,-0.054175692710379336,1.8100982055071764,0.24088063557344874,True,97.2025463068357,True,18,False,18,,76561198039309853,enpitsu,26.0,-2472.8701171875,-3365.39990234375,17.049999237060547,10568.199462890625,14700.999755859375,-2.0999999344348907,0.3999999910593033,1.0999999940395355,56.79999828338623,255.0,128.0,False,-0.016768064263208725,2.187990275723953,-7.617362312662997e-05,True,224.0,False,12,False,10,,D4rk_Soul,76561198157210534,11.0,-3560.409912109375,3151.219970703125,17.010000228881836,-12343.00048828125,11679.000244140625,2.5,-0.0,0.29999999329447746,-3516.400146484375,202.0,0.0,True,-0.009597793123530684,1.5819729317553062,-3.074756951678477e-05,True,22,20,4,107.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
44,3647,99.0,False,False,1,7318.244015993496,-3444.489990234375,-752.0999755859375,123.66000366210938,12998.900146484375,17179.200439453125,2001.6999816894531,466.30001068115234,-814.8999786376953,887.3999786376953,1.0,-0.058880206442841976,-1.8011507576350763,1.8616718849724703,bf81d8692db,games5425898691,17.0,-3577.3701171875,-821.5599975585938,16.5,9965.700073242188,16266.800537109375,-202.39999771118164,209.69999313354492,-105.50000190734863,-869.1000366210938,255.0,128.0,,-0.003407948947741327,2.175927828675481,0.003108276160585518,True,46.99602576225031,True,18,False,18,,76561198039309853,enpitsu,26.0,-1850.739990234375,-2471.080078125,17.049999237060547,10141.799926757812,17138.699951171875,-1.5000000596046448,-0.9000000357627869,-1.2999999523162842,1583.8999938964844,255.0,128.0,False,-0.01676037253205328,2.07635154552079,0.00030419680932286026,True,192.58515245940097,True,12,False,10,,D4rk_Soul,76561198157210534,11.0,-3807.179931640625,3605.25,17.360000610351562,3836.7001342773438,4394.4000244140625,-119.39999580383301,-160.49999237060547,-456.3999938964844,-399.70001220703125,255.0,87.0,False,-0.01861585363772097,2.326212860798979,0.0202930147452234,True,22,20,4,94.40935902441701,True,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
45,3671,99.0,False,True,1,5405.804042406002,-2323.320068359375,797.3400268554688,93.61000061035156,11996.500244140625,18495.0,1145.1000213623047,-2670.7000732421875,531.5000152587891,1277.300033569336,1.0,0.23535753255646047,-2.7244691294399797,2.526509416957178,bf81d8692db,games5425898691,17.0,-2361.080078125,514.0900268554688,17.0,13992.2998046875,18038.699951171875,6.800000071525574,14.600000381469727,8.100000023841858,1101.2999725341797,255.0,255.0,,-0.009961041197784863,2.2181742750369104,-0.0003884458046865894,True,0.0,False,18,False,18,,76561198039309853,enpitsu,26.0,-1258.8399658203125,-684.8200073242188,17.049999237060547,6583.3001708984375,22036.298828125,2.5,-0.0,0.3999999910593033,0.0,128.0,128.0,False,-0.016772650269052822,1.8611032733273025,-3.838522447321216e-05,True,196.0,False,12,False,10,,D4rk_Soul,76561198157210534,11.0,-2836.85009765625,3952.489990234375,17.010000228881836,15667.900390625,3555.4998779296875,0.9000000357627869,-0.7000000029802322,0.29999999329447746,-33.59999895095825,231.0,120.0,False,-0.00955711944646722,2.917598519644682,2.7103390776277278e-05,True,22,20,4,242.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
46,3679,100.0,False,True,1,4755.297701076103,-1976.8299560546875,1350.5799560546875,101.91999816894531,11864.300537109375,24180.90087890625,561.1999893188477,-435.60001373291016,3418.800048828125,-4132.699890136719,1.0,0.09613501669491459,-3.0981444359124555,1.7964269453628618,bf81d8692db,games5425898691,17.0,-2049.719970703125,1189.219970703125,17.290000915527344,4699.599914550781,20376.300048828125,139.7000026702881,129.3000030517578,442.09999084472656,1028.3999633789062,128.0,255.0,True,0.003989549351702078,1.5570600318068968,0.03646712871806767,True,31.0,False,18,False,18,,76561198039309853,enpitsu,26.0,-1046.800048828125,24.6200008392334,17.049999237060547,6344.7998046875,21238.30078125,2.5,-0.5000000074505806,0.29999999329447746,0.0,128.0,128.0,False,-0.016807262394944136,1.8611028469234434,-1.259822779071621e-05,True,227.0,False,12,False,10,18.0,D4rk_Soul,76561198157210534,11.0,-2428.610107421875,4001.1298828125,17.010000228881836,15841.600341796875,-230.6999969482422,2.0999999344348907,1.5000000596046448,0.19999999552965164,-468.1999969482422,186.0,128.0,False,-0.009572550206623082,-3.0861538786740415,0.0001393546445198362,True,22,20,4,242.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
47,3704,101.0,False,False,0,8759.562985615205,925.9000244140625,-3428.0,103.7300033569336,-28524.3994140625,5815.8001708984375,10871.8994140625,4792.099914550781,-1011.8000030517578,3465.7000732421875,0.0,-0.2845178303605152,-2.0594744585218567,2.334669326078816,76561198157210534,D4rk_Soul,11.0,1032.239990234375,-3529.889892578125,15.239999771118164,-11929.599609375,9174.600219726562,-1135.6999969482422,3676.4999389648438,-332.00000762939453,-141.19999885559082,255.0,0.0,False,-0.009211254111071283,2.376236737399304,-0.022666357886082227,True,216.98049050249085,True,20,4,22,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,399.54998779296875,-1389.239990234375,17.049999237060547,-13445.999755859375,-7862.0001220703125,3.0000001192092896,0.09999999776482582,0.0,-2069.2999267578125,255.0,0.0,False,0.016764248351225065,-2.6785182572845567,1.1521192475145003e-05,True,12,10,False,227.0,False,,games5425898691,bf81d8692db,17.0,2549.47998046875,-2001.4300537109375,16.989999771118164,8879.299926757812,6907.1002197265625,5.0,-0.09999999776482582,0.0,2393.000030517578,255.0,255.0,False,0.009529962017857063,0.7231898273695648,1.1129680570551774e-05,False,18,31.0,False,18,True,
48,3792,104.0,True,True,1,3489.3204439392052,1710.9000244140625,1747.1700439453125,231.8000030517578,-17129.49951171875,24632.60009765625,-8907.999877929688,-3395.0,201.8000030517578,4942.900085449219,1.0,0.18577548024714,1.241668752832019,2.4836778452902046,76561198039309853,enpitsu,26.0,1764.469970703125,1516.77001953125,242.8000030517578,-821.2999725341797,19380.30029296875,462.20001220703125,-3367.6998901367188,4034.1000366210938,1622.8999328613281,255.0,128.0,False,-0.32689698359880653,1.2604992324429158,1.067585825950593,True,116.0,False,11,False,14,,bf81d8692db,games5425898691,17.0,-3081.639892578125,-3711.47998046875,17.010000228881836,1407.5,-20510.30029296875,2.199999988079071,-0.0,-2.0000000298023224,1289.4999694824219,255.0,255.0,False,-0.00959135381820724,-1.6546150986639352,0.00017312101451554468,True,0.0,False,20,False,20,,D4rk_Soul,76561198157210534,11.0,1459.43994140625,2013.9300537109375,17.0,-4180.10009765625,-9076.199951171875,3.6000001430511475,-0.7000000029802322,-0.19999999552965164,-2244.600067138672,211.0,0.0,False,-0.009602819191788266,-1.0992238839650408,-7.086599423590294e-05,True,22,20,4,255.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
49,4100,106.0,False,True,1,5196.00149585591,-0.029999999329447746,21.84000015258789,94.02999877929688,-274.6999931335449,29355.30029296875,2583.800048828125,-5082.799987792969,-6.299999952316284,0.19999999552965164,1.0,-5.921520713940523e-05,-6.650309793379902e-06,0.042357885987418104,bf81d8692db,games5425898691,17.0,2.319999933242798,-277.2200012207031,49.150001525878906,-26.90000057220459,21046.99951171875,3536.400146484375,-0.0,-0.19999999552965164,0.0,255.0,128.0,,-0.009597798524842445,1.569507298817482,2.9074570883536634e-05,True,18.0,False,False,False,3,,76561198039309853,enpitsu,26.0,-0.0,-2304.75,17.049999237060547,-0.5999999865889549,13421.400146484375,2.7000001072883606,0.19999999552965164,-0.0,0.0,255.0,,,-0.016761975404491546,1.5707139545355424,6.903046524453296e-07,True,116.0,False,2,False,2,,D4rk_Soul,76561198157210534,11.0,46.04999923706055,738.6300048828125,17.010000228881836,172.09999084472656,-22999.29931640625,0.0,-0.0,-0.3999999910593033,-54.699997901916504,255.0,128.0,,-0.009597875594541597,-1.575208615052373,-1.6973032062750334e-05,,False,False,False,19.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
50,4103,106.0,False,False,0,5466.576533942473,11.760000228881836,-250.67999267578125,152.0500030517578,8188.599853515625,9534.199829101562,19357.80029296875,5989.5001220703125,-75.3000020980835,-345.29998779296875,0.0,-0.0007751823546956412,-0.01500695266603103,0.7267395334669654,76561198157210534,D4rk_Soul,11.0,-46.84000015258789,-470.1499938964844,19.450000762939453,134.49999809265137,22811.8994140625,2932.0001220703125,0.0,-2.800000011920929,-462.59998321533203,255.0,62.0,,0.009597598532666386,1.563143046426339,-7.487471093103159e-05,,19.0,False,False,False,3,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,0.0,2078.030029296875,17.049999237060547,0.7000000029802322,-13758.599853515625,2.7000001072883606,-0.09999999776482582,0.0,0.0,255.0,,,0.016761975404491546,-1.5707139545355424,6.903046524453296e-07,True,2,2,False,116.0,False,,games5425898691,bf81d8692db,17.0,-1.9199999570846558,-41.36000061035156,113.30999755859375,24.40000057220459,-18226.199951171875,3647.9000854492188,-2479.1000366210938,46.79999828338623,260.0,255.0,128.0,,-0.3047153612887925,-1.5363070775201735,-0.011842765957572575,False,4,18.0,False,False,True,
51,4104,106.0,False,False,1,4993.558598477923,-38.119998931884766,234.58999633789062,217.02000427246094,-11621.400146484375,19078.499755859375,20181.500244140625,5387.2998046875,-638.6999893188477,2562.9000854492188,1.0,-0.009157511579507227,-0.013373562685535722,0.7978135435000947,bf81d8692db,games5425898691,17.0,1.9199999570846558,41.36000061035156,113.30999755859375,-24.40000057220459,18226.199951171875,3647.9000854492188,2479.1000366210938,-46.79999828338623,260.0,255.0,128.0,,0.3047153612887925,1.5363070775201735,-0.011842765957572575,True,18.0,False,False,False,4,,76561198039309853,enpitsu,26.0,-0.0,-2078.030029296875,17.049999237060547,-0.7000000029802322,13758.599853515625,2.7000001072883606,0.09999999776482582,-0.0,0.0,255.0,,,-0.016761975404491546,1.5707139545355424,6.903046524453296e-07,True,116.0,False,2,False,2,,D4rk_Soul,76561198157210534,11.0,40.79999923706055,305.5299987792969,32.310001373291016,-1701.199951171875,-17922.900390625,728.3000183105469,-492.5,-3945.4000854492188,-3489.8001098632812,255.0,0.0,,-0.024201258747523106,-1.2954120825630795,0.27371837068414273,,4,False,False,19.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
