,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
78,5603,132,False,False,1,5868.420175641022,-2898.830078125,663.6599731445312,134.47000122070312,20959.09912109375,-13226.500244140625,6888.4002685546875,5603.0999755859375,-1170.999984741211,-1798.2000732421875,1.0,0.010555942290578381,2.555816345048958,0.31580966849659586,bb1a1783a9b,Terror Das Novin,16.0,-3034.27001953125,637.7000122070312,17.0,13075.799560546875,11567.19970703125,3.3000001311302185,1.0999999940395355,1.0999999940395355,-1830.7000732421875,255.0,0.0,,-0.009590960484501464,2.4678272885540666,-0.0001449099828919072,True,0.0,False,10,4,8,,b97cff51f0b,RodriS_88,13.0,-3721.60009765625,-3029.7099609375,16.950000762939453,6072.9998779296875,16192.80029296875,16.00000023841858,5.400000214576721,37.69999980926514,-88.90000343322754,255.0,128.0,False,-0.009090766709997691,1.9397746382489898,-0.0021077923307963905,True,222.0,False,4,False,4,,enpitsu,76561198039309853,26,-2874.800048828125,835.2899780273438,157.8699951171875,5995.999755859375,-10792.19970703125,2850.8999633789062,4113.0999755859375,2609.5001220703125,-2553.800048828125,255.0,255.0,False,-0.5107525364770499,-1.331922052463319,-0.4719990049366387,True,216.0,False,6,False,5,,games5425898691,bf81d8692db,17.0,-3498.030029296875,2164.820068359375,16.989999771118164,3534.5001220703125,22707.099609375,4.399999976158142,-0.0,-0.0,-124.60000038146973,255.0,128.0,-0.00958937843259524,1.7373468416815596,4.940214738641413e-05,False,0.0,False,12,False,12,,
79,5727,137,False,False,1,9626.003533200985,3836.2900390625,-4025.949951171875,723.5399780273438,-2167.2999572753906,15365.799560546875,-1107.699966430664,-2702.3001098632812,3841.0000610351562,3734.1000366210938,1.0,-0.291610892392635,2.741369359254671,2.157920226045545,b97cff51f0b,RodriS_88,13.0,3893.699951171875,-4139.1298828125,840.2899780273438,10825.0,13339.3994140625,3190.4000854492188,-1440.0999450683594,763.0000305175781,2331.999969482422,255.0,255.0,False,0.14175133534892928,2.262984666144542,-1.5703231596147575,True,192.0,False,6,4,4,,bb1a1783a9b,Terror Das Novin,16.0,4078.97998046875,-325.3699951171875,605.4500122070312,-2.800000011920929,-11841.99951171875,4962.699890136719,2293.800048828125,2.3999999463558197,4.099999964237213,255.0,0.0,False,0.35106522921761274,-1.5806945104172134,1.5674131906747695,True,255.0,False,12,10,4,,enpitsu,76561198039309853,26,2305.10009765625,-1718.02001953125,17.040000915527344,19313.699951171875,11884.100341796875,4.1999998688697815,1.0000000149011612,0.5000000074505806,-1591.199951171875,255.0,0.0,False,-0.016777867155898678,2.624866220091928,-0.00024779869538534786,True,115.0,False,6,False,6,,games5425898691,bf81d8692db,17.0,3525.719970703125,2771.93994140625,17.0,-6432.1002197265625,-19667.2998046875,3.4999999403953552,-0.0,-0.0,-2013.3000183105469,255.0,0.0,-0.009577516215167399,-1.1759239294575896,-1.885616332546096e-06,True,242.0,False,12,False,12,,
80,5762,138,False,False,1,7819.071452313752,3529.43994140625,-2222.260009765625,160.99000549316406,-9639.400024414062,-19646.8994140625,15090.400390625,-5837.1002197265625,1320.5999755859375,-427.90000915527344,1.0,-1.5378191944688202,-0.8366185606207478,-1.2411955102404302,bb1a1783a9b,Terror Das Novin,16.0,3567.659912109375,-2069.43994140625,15.149999618530273,-9375.700073242188,-17138.800048828125,181.90000534057617,115.39999961853027,-493.8999938964844,3156.199951171875,255.0,255.0,False,0.02201650552754979,-1.1776888652254545,-0.04830574462267525,True,183.03088183044107,True,12,4,10,,b97cff51f0b,RodriS_88,13.0,3767.169921875,-1862.2099609375,15.130000114440918,-12785.899658203125,18607.19970703125,256.70000076293945,-15.299999713897705,188.29999923706055,1795.0,255.0,255.0,False,0.007172002457806393,0.9033438687416776,0.0220135644210909,True,153.0,False,6,4,4,,enpitsu,76561198039309853,26,3863.43994140625,-2523.580078125,177.24000549316406,4143.2000732421875,-10378.399658203125,-156.8000030517578,-2125.5999755859375,-4957.900085449219,1072.6000213623047,128.0,0.0,False,0.31826647266330066,-0.41757044968692175,3.0204154960483702,True,88.0,False,8,False,7,,games5425898691,bf81d8692db,17.0,3177.06005859375,408.4599914550781,17.0,2381.7999267578125,-18967.39990234375,3.3000001311302185,-0.0,-0.0,0.09999999776482582,255.0,128.0,-0.009586262840155964,-1.6957393037624715,-4.254081723978167e-06,True,255.0,False,12,False,12,,
81,5843,141,False,False,1,8537.897551971993,1197.0,-3392.590087890625,376.7300109863281,-9777.100219726562,25290.30029296875,-862.3000335693359,-5267.9998779296875,703.8999938964844,2784.1000366210938,1.0,0.2430735043559955,2.055942990238585,-1.3363776093066473,bb1a1783a9b,Terror Das Novin,16.0,1248.1300048828125,-3533.81005859375,232.0800018310547,-10966.600341796875,13663.499755859375,2833.699951171875,-1823.0999755859375,3913.699951171875,3407.0999145507812,128.0,0.0,False,0.7106142074640118,1.185667905681689,0.9147505688488253,True,193.00101496840034,True,14,4,11,,b97cff51f0b,RodriS_88,13.0,972.8800048828125,-3786.409912109375,407.2300109863281,-391.30001068115234,-5840.999755859375,3472.9998779296875,-2983.2000732421875,1402.7999877929688,2680.2999877929688,128.0,255.0,,-0.2917551510244293,1.7637909417079323,-0.9880717813887515,True,153.47662808049108,True,8,4,6,,enpitsu,76561198039309853,26,1388.81005859375,-3645.27001953125,17.030000686645508,-13978.399658203125,12325.400390625,5.5000001192092896,-0.29999999329447746,0.29999999329447746,-2014.9000549316406,255.0,0.0,,-0.016768410320616253,0.7926053542665271,-5.149172879404985e-05,True,0.0,False,8,False,8,,games5425898691,bf81d8692db,17.0,1295.22998046875,-3165.6298828125,194.74000549316406,2713.3999633789062,-15442.099609375,-142.70000457763672,-1307.5,3601.7999267578125,-3945.4998779296875,255.0,0.0,0.8463505324609024,-1.6484993874186256,-3.0796946335221373,True,201.0,False,13,False,14,,
82,5953,145,False,False,1,2707.958260088525,-1738.77001953125,4514.68017578125,93.12999725341797,-5184.1998291015625,14278.800048828125,0.0,-5643.4002685546875,-2033.699951171875,122.29999542236328,1.0,1.1270372359120207,2.982554775158498,-0.6575984770659293,bb1a1783a9b,Terror Das Novin,16.0,-1540.9000244140625,4412.83984375,32.41999816894531,-3564.2001342773438,17759.200439453125,-2236.4999389648438,-1850.5999755859375,3361.400146484375,3940.1998901367188,255.0,255.0,False,-0.31344327442078473,0.459588586227764,-0.1495802591536952,True,0.0,False,16,4,14,,b97cff51f0b,RodriS_88,13.0,-563.780029296875,-2544.449951171875,16.940000534057617,-7477.60009765625,12714.3994140625,19.90000009536743,10.90000033378601,6.600000262260437,1.4000000059604645,255.0,128.0,False,-0.010242600840935532,1.0389616132511426,-9.450644481695341e-06,True,146.0,False,10,6,6,,enpitsu,76561198039309853,26,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,17.0,3952.340087890625,-120.66000366210938,46.20000076293945,1731.7999267578125,22532.19970703125,918.0000305175781,-476.30001068115234,-966.1000061035156,1715.8999633789062,255.0,255.0,0.012648507229845363,1.640180659132436,-0.4967180022353265,True,110.0,False,16,False,16,,
83,5958,145,False,False,1,2752.885757784475,-1832.1700439453125,4771.93994140625,93.12999725341797,-5012.5,13807.5,0.0,-5642.80029296875,-2036.6999816894531,100.39999961853027,1.0,0.48845953019729665,1.7127573516069665,-2.171696023413635,bb1a1783a9b,Terror Das Novin,16.0,-1609.3800048828125,4607.9501953125,16.139999389648438,-4038.699951171875,6069.0997314453125,98.29999923706055,-14.09999966621399,-16.00000023841858,1866.6000366210938,255.0,255.0,False,-0.0077485232448292725,-0.22016434132616441,-0.001895398907618435,True,0.0,False,16,4,14,,b97cff51f0b,RodriS_88,13.0,-707.9400024414062,-2332.35009765625,17.010000228881836,-9374.099731445312,11148.00048828125,2.3000000417232513,1.1999999731779099,-0.3999999910593033,1910.5999755859375,255.0,255.0,False,-0.009607937071556667,0.8320138375117365,0.00016098556416345016,True,146.0,False,10,6,6,,enpitsu,76561198039309853,26,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,17.0,3938.469970703125,252.27999877929688,40.70000076293945,-3265.2999877929688,21978.60107421875,-1493.6000061035156,-859.4000244140625,1828.699951171875,1624.4999694824219,255.0,252.0,-0.09349681549974104,1.3588248780396908,-0.44658244066863634,True,110.0,False,16,False,16,,
84,6063,149,False,False,1,3711.0002749143114,-2767.1298828125,4545.85986328125,93.1500015258789,-1831.6999816894531,-3454.2999267578125,0.0,3785.5999755859375,-2007.4000549316406,-2159.7999572753906,1.0,-0.6140651758965275,-2.143263212083029,1.168133456152971,bb1a1783a9b,Terror Das Novin,16.0,-2908.010009765625,4425.93994140625,17.010000228881836,9483.300170898438,7325.999755859375,2.3999999463558197,1.2999999523162842,0.09999999776482582,-2104.199981689453,255.0,0.0,,-0.009634095021105977,2.5215420133850706,-0.00017097621473901537,True,184.0,False,16,4,14,,b97cff51f0b,RodriS_88,14.0,-970.280029296875,1902.4599609375,17.010000228881836,10080.0,5883.699951171875,2.0000000298023224,-2.199999988079071,-1.2999999523162842,426.8000030517578,255.0,128.0,,-0.009534867798216813,2.588662854223116,-2.564565185027253e-05,True,170.0,False,10,6,6,,enpitsu,76561198039309853,26,-2377.820068359375,4110.56005859375,17.049999237060547,-5921.400146484375,-6222.19970703125,3.3000001311302185,-0.29999999329447746,-0.09999999776482582,-2549.2999267578125,255.0,0.0,,-0.016687134964600458,-0.7683484160461663,-9.922929146042923e-06,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-2175.5400390625,4657.10986328125,57.20000076293945,-22711.79931640625,-1501.9999694824219,3234.7000122070312,55.0,-828.7999725341797,12.899999618530273,255.0,,-0.04074002292312937,-0.06711140456479898,1.2624815675504875e-05,True,38.0,False,16,False,18,,
85,6067,149,False,False,0,10394.503084001919,2608.659912109375,-4645.85986328125,182.89999389648438,22456.69921875,-5869.89990234375,18947.5,164.79999542236328,-5660.8001708984375,-1981.6999816894531,0.0,0.864613764633049,2.3827623840889864,1.9599193497752272,bf81d8692db,games5425898691,17.0,2403.760009765625,-4642.0,80.80000305175781,22857.7001953125,1515.5999755859375,2003.5000610351562,-371.89998626708984,5487.39990234375,1.5000000596046448,255.0,,,0.6449551316606716,0.06791876998886416,0.00019410532141937026,True,38.0,False,18,False,17,,76561198039309853,enpitsu,26.0,2446.840087890625,-4055.840087890625,17.049999237060547,7670.0,4766.9000244140625,3.3000001311302185,0.0,0.0,-2489.7999572753906,255.0,0.0,,0.016677568557482248,0.5170297746139804,7.235216750394173e-06,True,85.0,False,False,False,False,,RodriS_88,b97cff51f0b,14,794.9500122070312,-1996.31005859375,17.010000228881836,-10965.6005859375,-5332.2998046875,2.0000000298023224,-2.3000000417232513,-1.1999999731779099,-400.29998779296875,255.0,128.0,,0.009527102781990012,-2.7146267969315665,2.841786243237244e-05,True,170.0,False,10,6,6,,Terror Das Novin,bb1a1783a9b,16.0,2769.320068359375,-4506.83984375,16.790000915527344,-10306.300048828125,-4527.9998779296875,50.300002098083496,-80.50000190734863,-96.80000305175781,-2103.000030517578,255.0,0.0,0.006720934291236162,-2.7501752596000983,-0.0060208664884766235,True,177.74292454411906,True,14,4,16,,
86,6222,155,True,True,0,4697.908866736522,2515.909912109375,1910.5699462890625,582.3699951171875,-16817.099609375,22828.30078125,4020.5999755859375,244.69999313354492,2963.2000732421875,2340.800018310547,0.0,-0.7838092338103163,-1.245151617854153,2.5640472010023347,bf81d8692db,games5425898691,17.0,2691.8701171875,1666.6300048828125,457.989990234375,-8983.900146484375,20736.99951171875,4273.500061035156,-5010.0,-2161.699981689453,690.1999664306641,255.0,191.0,,-0.7190011208059124,1.3949245744362273,0.5543468660263812,True,176.6526967863883,True,20,False,19,,76561198039309853,enpitsu,26.0,2004.6400146484375,929.469970703125,17.049999237060547,322.99999237060547,22997.7001953125,2.5,0.0,0.09999999776482582,0.0,255.0,128.0,,0.016777630538427,1.5567550881171435,-1.1035723568155254e-05,True,108.0,False,False,False,False,,RodriS_88,b97cff51f0b,14,-412.30999755859375,4218.0400390625,16.989999771118164,5926.6998291015625,3435.10009765625,4.399999976158142,3.4999999403953552,0.7999999821186066,-1059.4999694824219,255.0,128.0,False,0.009535565378842668,0.48040868464923536,0.00018607061738523382,True,178.0,False,12,6,8,,Terror Das Novin,bb1a1783a9b,16.0,1449.3800048828125,-858.52001953125,18.25,-3249.4000244140625,22269.7998046875,-1957.1000671386719,-1788.5000610351562,510.99998474121094,-99.39999580383301,128.0,128.0,-0.028962916606204467,1.7373663756572666,-0.03381193289424455,True,29.0,False,16,4,18,,False
87,6516,156,False,False,0,5190.795692931471,87.45999908447266,43.220001220703125,94.19999694824219,6933.800048828125,18165.999755859375,1278.7999725341797,2681.6000366210938,1164.1999816894531,-5239.5001220703125,0.0,-0.0039439083436699695,-0.18291942359612526,0.17338937831503634,76561198039309853,enpitsu,26.0,149.9499969482422,-93.93000030517578,120.66999816894531,1508.9999389648438,10580.10009765625,202.00000762939453,-4876.600036621094,-1811.7999267578125,-1784.6000671386719,255.0,0.0,,1.1428317284366265,2.960494892113537,1.2206937953252894,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,16.0,-3490.320068359375,-2428.02001953125,17.010000228881836,-3835.2999877929688,-14867.099609375,2.3000000417232513,0.09999999776482582,0.5999999865889549,1812.5999450683594,255.0,255.0,,0.009600074845575226,-1.784063136654855,0.0001540577735794309,False,31.0,False,False,False,False,,RodriS_88,b97cff51f0b,13,-119.55999755859375,52.150001525878906,123.3499984741211,10140.0,-16730.699462890625,-2084.199981689453,2745.1998901367188,549.7000122070312,4733.999938964844,255.0,255.0,,0.11538014120085051,-0.6093238307687103,-0.5257611429197212,True,7.320008626548196,True,4,False,4,,Terror Das Novin,bb1a1783a9b,16.0,990.489990234375,3760.669921875,17.010000228881836,-11070.400390625,6419.69970703125,2.3000000417232513,0.29999999329447746,-0.09999999776482582,2067.5,255.0,255.0,0.009568444109001288,2.6538059639547473,0.00013730423126641564,True,85.0,False,False,False,False,,
88,6561,158,False,False,1,8120.241662677569,-1143.949951171875,-2719.830078125,97.93000030517578,-23516.298828125,4179.200134277344,7025.3997802734375,5395.7000732421875,153.100004196167,2619.5001220703125,1.0,0.2560909641998589,-2.87035528118273,-0.12377799421104808,bb1a1783a9b,Terror Das Novin,16.0,-1014.760009765625,-2816.010009765625,16.200000762939453,-14729.7998046875,3132.9000854492188,-714.0000152587891,1754.4999694824219,1553.9999389648438,-2488.800048828125,255.0,0.0,False,0.007385169644385853,0.33413114291003393,-0.009176890737594125,True,31.76695908269576,True,False,False,False,,b97cff51f0b,RodriS_88,13.0,-573.5900268554688,59.31999969482422,17.0,-8970.800170898438,-4052.39990234375,3.1999999284744263,0.5000000074505806,0.09999999776482582,-2.7000001072883606,255.0,128.0,,-0.009496960777589198,-0.42387519547350305,5.134923956317981e-05,True,0.0,False,4,4,False,,enpitsu,76561198039309853,26,-700.6199951171875,-1542.9000244140625,17.049999237060547,-9674.89990234375,-8134.69970703125,2.5999999046325684,0.19999999552965164,0.19999999552965164,-193.79999160766602,255.0,128.0,,-0.016733166014618397,-0.6815058725129584,0.00012349167569180867,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,16.0,2019.1800537109375,4584.31982421875,17.010000228881836,-21762.900390625,-4694.100036621094,-0.29999999329447746,1.0000000149011612,-0.0,593.1000137329102,255.0,128.0,-0.009603616987310245,-0.26401897221443676,-0.00023229768028100616,True,198.62768178345056,True,False,False,False,,
89,6620,160,False,False,0,4929.402802161982,2825.43994140625,1907.3699951171875,133.92999267578125,-929.0000152587891,3633.599853515625,2317.5,242.09999084472656,-5542.0001220703125,2286.300048828125,0.0,-0.2752747047476702,2.861333187717275,0.0733489046523645,76561198039309853,enpitsu,26.0,2716.219970703125,1875.93994140625,17.049999237060547,1348.8999938964844,-602.0000076293945,3.400000035762787,-2.199999988079071,0.9000000357627869,493.10001373291016,0.0,128.0,,0.017168942450222713,-0.4181166212903905,-0.00015157808799332224,True,31.0,False,2,False,2,,bf81d8692db,games5425898691,16.0,2647.260009765625,-3824.7099609375,17.010000228881836,20465.30029296875,-4727.39990234375,2.3000000417232513,0.3999999910593033,0.0,-1929.4999694824219,128.0,0.0,,0.009632817990440171,-0.2989799923222487,-4.872837104161523e-05,True,216.0,False,False,False,False,,RodriS_88,b97cff51f0b,14,3287.139892578125,28.280000686645508,17.0,6454.000244140625,10884.000244140625,3.799999952316284,-0.09999999776482582,-0.5999999865889549,3063.2000732421875,255.0,255.0,False,0.009546042034349559,1.211537975716774,3.506291115462748e-06,True,0.0,False,4,False,4,,Terror Das Novin,bb1a1783a9b,16.0,2444.52001953125,4155.2099609375,16.989999771118164,-12302.19970703125,-1459.1000366210938,5.0,-0.09999999776482582,0.0,2342.5,255.0,255.0,0.009553615923778661,-2.9570040212385424,-2.052879975198767e-05,True,0.0,False,False,False,False,,False
90,6644,161,False,False,0,4664.121830622739,2741.840087890625,2221.070068359375,95.83000183105469,-2085.0,2460.5999755859375,1839.6000671386719,-2698.0999755859375,-2286.199951171875,2286.300048828125,0.0,-0.9192760389596459,1.8305098212660784,1.0064308482185191,76561198039309853,enpitsu,26.0,2473.31005859375,2032.989990234375,17.049999237060547,-5368.0999755859375,2453.0999755859375,2.800000011920929,0.0,-0.19999999552965164,2355.2000427246094,128.0,128.0,False,0.016874179539689806,0.05497722017650324,6.999261637715697e-05,True,31.0,False,2,False,2,,bf81d8692db,games5425898691,17.0,3163.929931640625,-4874.919921875,361.25,-9740.10009765625,-9029.69970703125,6056.6998291015625,1604.7000122070312,-1234.800033569336,-652.9000091552734,255.0,0.0,,-0.3908805601377452,-2.3987519849562013,1.584861119062342,True,255.0,False,False,False,False,,RodriS_88,b97cff51f0b,14,3244.860107421875,1218.72998046875,17.0,-3551.4999389648438,13292.099609375,3.400000035762787,1.0000000149011612,-3.0000001192092896,-535.6999969482422,255.0,0.0,,0.009551513657372616,1.8438470792064843,-0.00012791684088711498,True,,False,4,False,4,,Terror Das Novin,bb1a1783a9b,16.0,1712.489990234375,3666.39990234375,16.989999771118164,-862.3000335693359,-7480.5999755859375,5.0,-0.9000000357627869,0.19999999552965164,2428.3999633789062,255.0,255.0,0.009574437917979019,-1.6717550516195558,5.1018451620035794e-05,True,,False,False,False,False,,
91,6676,162,False,False,1,8331.074260779182,-2519.989990234375,-2458.5400390625,91.41999816894531,-8175.30029296875,23861.10107421875,365.09998321533203,-603.6999893188477,270.2000045776367,-3017.2000122070312,1.0,0.6933888171693147,0.6958293815096068,2.8858964456401996,bb1a1783a9b,Terror Das Novin,16.0,-2445.7900390625,-2670.8701171875,92.26000213623047,-8889.000244140625,14831.600341796875,3090.1998901367188,-3457.0001220703125,-1273.7000274658203,-1571.9999694824219,255.0,128.0,,-0.055273066912187405,1.2410987120145427,-0.0031433630699290263,True,,False,4,False,3,,b97cff51f0b,RodriS_88,14.0,-3140.300048828125,-3202.489990234375,83.5,617.9999923706055,-18829.599609375,-724.1000366210938,4106.700134277344,147.10000038146973,88.29999923706055,255.0,128.0,,1.1222235763839314,-1.5616519910844615,0.04991491004114602,True,,False,6,6,False,,enpitsu,76561198039309853,26,-2264.840087890625,-2014.760009765625,17.049999237060547,-4312.200012207031,-836.5000152587891,2.5999999046325684,-5.899999737739563,-1.0999999940395355,-1048.7999725341797,255.0,128.0,False,-0.016623231480238716,-0.20287149851801037,8.144728779692299e-05,True,21.0,False,4,False,2,,games5425898691,bf81d8692db,17.0,-2088.409912109375,4491.7998046875,16.979999542236328,4967.300109863281,-15569.89990234375,3.3000001311302185,5.299999713897705,-3.100000023841858,-62.39999771118164,255.0,128.0,-0.009429876670406104,-1.8727648394841097,-4.702463872473527e-05,True,192.291157181545,True,False,False,False,,
92,6725,164,False,False,0,8026.38467492177,3822.989990234375,-1352.6099853515625,97.20999908447266,148.99999618530273,10853.299560546875,8277.100219726562,2990.1998901367188,-1236.2999725341797,5052.699890136719,0.0,0.6225775039432357,-3.1390715281892456,1.5452271253812901,bf81d8692db,games5425898691,17.0,3765.110107421875,-1556.1800537109375,16.979999542236328,18778.699951171875,13279.89990234375,3.700000047683716,0.0,0.0,1457.8999328613281,255.0,255.0,,0.00959109639797516,0.6433566624377086,0.0002108519024776112,True,103.54664084988256,True,False,False,False,,76561198039309853,enpitsu,26.0,3941.669921875,2219.909912109375,41.08000183105469,6753.800048828125,-10449.300537109375,3159.7000122070312,1511.0000610351562,-3765.0,-1926.0000610351562,255.0,0.0,False,-0.2599600841852027,-1.0131972507719818,0.36409488812180085,True,0.0,False,4,4,False,,RodriS_88,b97cff51f0b,14,1741.9599609375,4182.740234375,17.010000228881836,-7231.099853515625,-7642.5,2.199999988079071,1.1999999731779099,1.4000000059604645,2092.7999877929688,128.0,255.0,False,0.009625427033514189,-2.300237021544027,0.00016329631718440556,True,255.0,False,6,False,6,,Terror Das Novin,bb1a1783a9b,16.0,3653.530029296875,499.3999938964844,17.010000228881836,-1381.4999389648438,-13365.50048828125,2.3999999463558197,0.0,-1.0000000149011612,-2179.7999572753906,255.0,0.0,0.009567579637270155,-1.7298595593967723,-8.901591101092056e-05,True,,False,4,False,4,,
93,6792,166,False,False,0,6163.984158743993,3848.6201171875,1205.1199951171875,148.6300048828125,-11566.300048828125,20295.400390625,-4442.5,-286.00000381469727,-2974.7000122070312,-2374.9000549316406,0.0,1.3972022689945147,-2.6368965071695745,0.09432720418182401,bf81d8692db,games5425898691,17.0,3968.239990234375,1015.6099853515625,130.6300048828125,-9964.89990234375,12131.99951171875,1973.0000305175781,-2204.4000244140625,-2350.8999633789062,1525.5000305175781,255.0,255.0,,0.19309706895926113,1.687582879230526,-0.8780694869990943,True,94.0,False,4,False,3,,76561198039309853,enpitsu,26.0,3866.070068359375,-1806.030029296875,20.780000686645508,-3546.400146484375,-17991.400146484375,-467.59998321533203,39.700000286102295,1255.5000305175781,-1672.2000122070312,255.0,128.0,False,0.05563835278777349,-1.8086340750609409,0.12889257108271668,True,0.0,False,6,6,False,,RodriS_88,b97cff51f0b,14,3633.14990234375,3527.260009765625,17.010000228881836,8676.599731445312,10210.2001953125,2.199999988079071,-1.1999999731779099,-1.4000000059604645,1914.1999816894531,255.0,255.0,False,0.00954883617636887,0.8885000532299042,0.00026117612080543413,True,218.0,False,6,False,6,,Terror Das Novin,bb1a1783a9b,16.0,3564.090087890625,1412.4300537109375,17.010000228881836,4752.0001220703125,12796.199951171875,2.7000001072883606,0.0,-0.5000000074505806,3004.1000366210938,255.0,255.0,0.009590702732185343,1.3931638414414538,9.57360256321247e-05,True,238.0,False,4,False,4,,False
94,6798,167,False,False,1,8118.559684798273,-3615.919921875,-1609.3399658203125,125.68000030517578,5543.499755859375,-10895.0,6787.2998046875,4054.2999267578125,3961.4999389648438,-1966.7999267578125,1.0,-0.7410318773148755,0.91449281071404,2.269378362473596,bb1a1783a9b,Terror Das Novin,16.0,-3582.989990234375,-1625.72998046875,17.010000228881836,2228.8999938964844,-12294.49951171875,2.7000001072883606,-0.09999999776482582,0.3999999910593033,2802.7999877929688,255.0,255.0,False,-0.009571313085073974,-1.8893390622107393,-3.116875989600852e-05,True,238.0,False,4,False,4,,b97cff51f0b,RodriS_88,14.0,-3748.760009765625,-3717.260009765625,17.010000228881836,-5029.4000244140625,-12387.5,2.199999988079071,0.19999999552965164,0.3999999910593033,2243.2000732421875,255.0,255.0,False,-0.009533600138903673,-1.245630210560583,5.20539422256282e-05,True,218.0,False,6,6,False,,enpitsu,76561198039309853,26,-3717.489990234375,2234.929931640625,16.899999618530273,7212.80029296875,16644.7998046875,33.09999942779541,-9.100000262260437,32.00000047683716,-82.70000457763672,255.0,128.0,False,-0.015473417751979706,1.9889855772322258,-0.0015831106826233383,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,17.0,-3772.919921875,-1266.8900146484375,147.9199981689453,8896.799926757812,-11606.500244140625,-141.899995803833,621.8000030517578,5391.099853515625,893.6000061035156,255.0,128.0,-0.30664801768410216,-1.2733214495434735,-2.4900360860960404,True,94.0,False,3,False,4,,
95,6847,168,False,False,1,9290.820770355478,-2663.06005859375,-3442.10009765625,328.9800109863281,2053.6000061035156,14746.700439453125,11776.500244140625,5498.900146484375,-940.8999633789062,2208.000030517578,1.0,-0.5724081940507596,-2.7410749743047416,-1.0192653705789383,b97cff51f0b,RodriS_88,14.0,-2641.669921875,-3596.14990234375,171.97000122070312,7813.499755859375,17194.000244140625,2590.4998779296875,-567.599983215332,2000.0,782.9000091552734,128.0,0.0,False,0.2658032344296446,1.0742434068593438,-0.04669341778519984,True,183.0,False,8,False,7,,bb1a1783a9b,Terror Das Novin,16.0,-2481.89990234375,-3382.949951171875,112.16999816894531,854.5999908447266,-9606.400146484375,3465.7000732421875,-1533.6000061035156,-632.5,664.7000122070312,0.0,0.0,False,0.10764980862146935,-2.010306580998211,-0.004668429635295493,True,231.73133752935678,True,6,4,False,,enpitsu,76561198039309853,26,-1760.56005859375,3515.8798828125,17.049999237060547,7408.0999755859375,-12746.099853515625,3.100000023841858,-0.0,-0.0,-2103.699951171875,255.0,128.0,False,-0.016772115510236878,-2.0323657560260546,-1.243844909325957e-06,True,31.0,False,6,False,6,,games5425898691,bf81d8692db,17.0,-3068.169921875,-3262.6298828125,17.010000228881836,2652.60009765625,-13729.7998046875,0.09999999776482582,-0.0,0.09999999776482582,2247.2999572753906,255.0,255.0,-0.009556992142400805,-1.8292084119923837,-1.2310325256834786e-05,True,62.67813314160993,True,4,False,4,,
