,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
67,4277,139.0,False,True,1,1985.0425341765947,1289.25,3194.300048828125,98.33999633789062,-2088.800048828125,9850.399780273438,36.500000953674316,-1042.699966430664,-1789.4999694824219,631.8000030517578,1.0,0.028648378482883187,0.9302559354446823,0.19640717918096592,76561198072350926,toinaa,7.0,1389.2900390625,3081.35009765625,67.41000366210938,1165.8000183105469,7911.9000244140625,2843.5000610351562,-3660.2999877929688,745.4000091552734,31.600000858306885,0.0,206.0,False,-0.06375010295083612,1.9854047695816095,-0.03511301168279341,True,25,10,40,34.0,False,,76561198123110314,La Taverne De Grumpy,5.0,-976.4199829101562,1939.68994140625,61.45000076293945,-3434.7000122070312,-17892.19970703125,-2205.8999633789062,2132.100067138672,296.3999938964844,1354.7000122070312,255.0,255.0,,0.2785672079408694,-1.5276999363497368,-0.057502289466844186,True,255.0,False,22,34,False,,enpitsu,76561198039309853,26,-905.6900024414062,4286.5400390625,17.059999465942383,13526.400146484375,1144.3000030517578,1.5000000596046448,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,False,-0.01672518044282699,3.05717396442035,-5.497612594387114e-05,True,30,False,75.0,False,22,,games5425898691,bf81d8692db,24.0,1176.7099609375,3861.719970703125,19.459999084472656,11887.60009765625,-18573.199462890625,2961.6000366210938,-0.19999999552965164,0.29999999329447746,-398.10001373291016,255.0,112.0,,-0.009597560999919787,-2.1222913608000193,4.362530472437635e-05,True,6,9,False,50.0,False,
68,4281,140.0,False,False,0,8493.62862540762,-1249.239990234375,-3346.280029296875,93.16999816894531,17580.899658203125,10184.500122070312,-66.39999866485596,685.4000091552734,-64.0999984741211,-5960.30029296875,0.0,0.3202656679478832,-1.0190983698442277,0.11713181924948095,bf81d8692db,games5425898691,24.0,-1371.3499755859375,-3428.9599609375,86.6500015258789,-4475.4998779296875,20694.69970703125,2688.900146484375,-1499.4000244140625,3841.9000244140625,-2148.699951171875,255.0,0.0,,0.1731525059902564,1.9997774894403877,0.4313207340472396,True,7,False,10,50.0,False,,76561198039309853,enpitsu,26.0,677.5700073242188,-4302.080078125,17.059999465942383,-13813.599853515625,-412.99999237060547,1.7000000178813934,-6.600000262260437,-0.5000000074505806,-1001.9999694824219,255.0,128.0,False,0.016731311496357808,-3.128079746038742,-0.00020526270928387523,True,75.0,False,22,30,False,,La Taverne De Grumpy,76561198123110314,5,1022.8300170898438,-1671.6099853515625,21.6200008392334,1141.6999816894531,17460.899658203125,-2530.800018310547,-1399.7000122070312,652.7999877929688,1281.6000366210938,255.0,255.0,,-0.007412743321595894,1.7908043215324077,-0.0673424706441052,True,34,False,255.0,False,22,,toinaa,76561198072350926,7.0,-1406.75,-3199.969970703125,100.81999969482422,-1162.2000122070312,-7904.000244140625,745.8999633789062,5112.200012207031,1961.6000366210938,516.3999938964844,128.0,128.0,False,0.7833752751987338,-2.351091245391649,-0.9516898936394033,True,25,40,10,34.0,False,
69,4369,143.0,False,False,1,5836.607114208443,-3132.989990234375,917.0599975585938,121.87999725341797,-9937.5,22658.00048828125,8411.799926757812,4945.0,-1885.7000732421875,-2826.7999267578125,1.0,-1.1716403640152735,-3.122200077536935,-1.7129677544823207,76561198123110314,La Taverne De Grumpy,5.0,-3158.8798828125,761.219970703125,15.65999984741211,-14313.599853515625,15591.300048828125,176.39999389648438,-252.09999084472656,181.90000534057617,-1265.6999969482422,255.0,0.0,False,-0.002374343528952962,0.8976631397402738,-0.02686222259586712,True,22,False,34,76.40985804219403,True,,76561198072350926,toinaa,7.0,2990.2900390625,-1610.3299560546875,17.010000228881836,-1833.8999938964844,-17348.599853515625,2.3000000417232513,-0.0,0.3999999910593033,1519.1000366210938,255.0,255.0,False,-0.009585293416123799,-1.4881230640576169,0.00023733540968652703,False,0.0,False,26,40,10,,enpitsu,76561198039309853,26,-2778.6201171875,2478.06005859375,17.059999465942383,-10127.19970703125,18335.899658203125,2.0000000298023224,-0.0,-0.0,-2071.4999389648438,255.0,128.0,False,-0.016776807391523853,1.1451328126402385,-1.1866298510507658e-05,False,30,False,0.0,False,22,,games5425898691,bf81d8692db,25.0,-826.219970703125,3279.739990234375,55.2599983215332,-14027.900390625,8160.30029296875,-2409.7000122070312,-1243.7000274658203,-1361.6999816894531,-34.20000076293945,255.0,128.0,,0.2654789615887846,0.734807532198198,-0.01975760932833269,True,10,12,False,81.0,False,7.0
70,4439,145.0,False,False,0,10612.159000375053,2635.610107421875,-4867.27978515625,156.6999969482422,9789.69970703125,4276.199951171875,660.5999755859375,482.7000045776367,-548.6000061035156,713.7999725341797,0.0,0.5195145254718917,-0.190754546123743,-3.0512338789892874,76561198039309853,enpitsu,26.0,2534.389892578125,-4918.9599609375,66.73999786376953,4994.599914550781,3287.0001220703125,-2332.5999450683594,-340.40000915527344,3077.9998779296875,-4545.199890136719,0.0,128.0,False,-0.5152768856864147,2.277191368249412,1.2525351431651108,True,23,False,32,,False,,bf81d8692db,games5425898691,24.0,2001.9100341796875,-5046.580078125,53.83000183105469,-2968.0999755859375,-1349.2999267578125,975.5999755859375,-1556.0000610351562,-1427.5,-1267.9000091552734,255.0,0.0,,-0.4957277524188248,-2.591807537794373,0.49084456758206596,True,81.0,False,10,12,False,,La Taverne De Grumpy,76561198123110314,5,2780.929931640625,-4015.64990234375,17.030000686645508,-9618.099975585938,-13464.000244140625,-3.6000001430511475,0.29999999329447746,0.3999999910593033,0.0,255.0,128.0,,0.009585624269793458,-2.1911216102818774,3.6285682589497e-05,True,34,False,39.460722613078275,True,22,,toinaa,76561198072350926,7.0,-1533.4200439453125,3639.909912109375,89.69999694824219,15163.699951171875,-17110.2001953125,2384.2999267578125,4532.900085449219,3113.699951171875,-84.39999580383301,255.0,128.0,,0.6202833584542311,-0.9797299237907099,-0.007712397597228861,True,27,42,10,208.0,False,
71,4528,149.0,False,False,0,9676.778280979881,3915.469970703125,-3255.820068359375,112.5199966430664,-654.1999816894531,5209.7998046875,-355.29998779296875,-5068.699951171875,-815.8000183105469,-2630.0,0.0,-0.8194448790827166,-1.5711181201837519,1.035324299771757,76561198039309853,enpitsu,26.0,3880.93994140625,-3438.97998046875,22.6299991607666,13497.7001953125,11584.69970703125,2083.2000732421875,-272.00000762939453,-5487.5,-251.10000610351562,255.0,255.0,False,-0.12029898875355735,0.6683202225194771,-0.12320765552909967,True,24,False,32,185.0,False,,bf81d8692db,games5425898691,24.0,2362.610107421875,-2542.840087890625,17.020000457763672,-8985.10009765625,10304.000244140625,1.2999999523162842,-0.9000000357627869,1.2999999523162842,1584.7000122070312,255.0,255.0,,0.009585853346659295,2.2994588121837025,0.00019350097230440104,True,112.0,False,10,12,False,,La Taverne De Grumpy,76561198123110314,5,3679.820068359375,-3615.530029296875,17.010000228881836,13885.400390625,2138.2000732421875,2.5,-1.0999999940395355,0.0,1522.2999572753906,255.0,255.0,False,0.009561054456937538,0.14660950402376202,0.00040461794544365383,True,34,False,0.0,False,22,,toinaa,76561198072350926,7.0,3709.830078125,607.1099853515625,17.010000228881836,969.1999816894531,-7059.5001220703125,2.7000001072883606,-0.29999999329447746,-0.19999999552965164,-2422.5,255.0,0.0,,0.009551662644062835,-1.4397176053242595,-3.0635029942575675e-05,True,28,42,10,238.0,False,
72,4561,150.0,False,False,1,6338.254033142331,-3876.75,969.3499755859375,115.13999938964844,-18566.300048828125,15396.500244140625,3714.89990234375,4658.900146484375,3051.7001342773438,-2231.699981689453,1.0,1.0958863140645365,-2.8651382888853774,-3.1348618550709144,76561198072350926,toinaa,7.0,-3776.1298828125,829.3800048828125,88.0199966430664,-7383.4002685546875,10434.599609375,2035.3999328613281,1605.5999755859375,-3664.4000244140625,3773.9999389648438,255.0,255.0,,-0.023593011059584782,1.2503296529311563,-0.6168178265473899,True,29,10,44,219.0,False,,76561198123110314,La Taverne De Grumpy,5.0,-4005.449951171875,2365.530029296875,86.19999694824219,1922.7999877929688,-13815.400390625,-1772.1000671386719,-1166.9999694824219,-1072.2000122070312,-1649.1000366210938,255.0,0.0,False,-0.11014730568625448,-1.670271487040328,-0.7612706282456492,True,0.0,False,22,34,False,,enpitsu,76561198039309853,26,-4023.25,1421.4599609375,140.52999877929688,4538.699951171875,-21624.599609375,-6385.30029296875,-67.5,-2466.4999389648438,-96.70000076293945,255.0,128.0,False,-0.2761664045597664,-1.7267807898251213,-1.0807999335492613,True,34,False,111.0,False,25,,games5425898691,bf81d8692db,24.0,-1057.9300537109375,1620.6500244140625,17.020000457763672,13466.500244140625,-3352.9000854492188,1.2999999523162842,-0.5999999865889549,0.09999999776482582,2176.999969482422,255.0,255.0,,-0.009576986047936218,-2.9612189182164923,6.021094199770004e-05,True,10,12,False,112.0,False,
73,4564,150.0,False,False,0,7908.0261003614705,3976.43994140625,-1088.6600341796875,198.77999877929688,5290.4998779296875,1310.8999633789062,19114.3994140625,2491.199951171875,4627.699890136719,2894.5001220703125,0.0,-1.2647195001475444,2.822919087835626,-2.955028827642203,76561198039309853,enpitsu,26.0,4000.81005859375,-1313.1099853515625,108.69999694824219,-4334.599914550781,21899.599609375,-5533.0999755859375,-824.7000122070312,1471.199951171875,-1972.2000122070312,255.0,128.0,False,0.2655132595979899,1.7255743138173347,-0.9758433870031747,True,25,False,34,111.0,False,,bf81d8692db,games5425898691,24.0,841.5,-1606.760009765625,17.020000457763672,-13592.099609375,-1380.2999877929688,1.2999999523162842,0.29999999329447746,0.0,2224.7000122070312,255.0,255.0,,0.009573583218113775,-2.9727101081483758,4.694360011690275e-05,True,112.0,False,10,12,False,,La Taverne De Grumpy,76561198123110314,5,4001.1298828125,-2122.530029296875,82.55000305175781,1311.199951171875,13655.699462890625,1328.3999633789062,1477.1000671386719,-690.9999847412109,-1534.1000366210938,255.0,0.0,False,-0.14911552758825408,1.408894412926093,-0.7225910671495711,True,34,False,0.0,False,22,,toinaa,76561198072350926,7.0,3843.929931640625,-925.3099975585938,100.41000366210938,7406.9000244140625,-10490.30029296875,167.5,-2136.3999938964844,5057.699890136719,322.79998779296875,255.0,128.0,,0.054430697415096305,-1.135786338687982,-1.2702270781523461,True,29,44,10,219.0,False,
74,4661,153.0,False,False,0,7071.849446543454,2841.469970703125,-863.530029296875,312.9599914550781,3311.0000610351562,33390.30029296875,770.0,1778.2000732421875,2807.9998779296875,1689.4000244140625,0.0,-0.08296739532787382,3.011564549090049,-3.0129746668056123,bf81d8692db,games5425898691,24.0,2789.590087890625,-1079.68994140625,206.5500030517578,8812.7001953125,21201.10107421875,1358.8999938964844,-3475.10009765625,1580.0999450683594,24.000000953674316,255.0,170.0,,-0.40559893889884413,0.9404310217219831,0.08700542926652129,True,11,False,14,64.36331204188767,True,,76561198039309853,enpitsu,26.0,2967.010009765625,-996.3699951171875,95.94999694824219,-6021.500244140625,6517.60009765625,2128.000030517578,-3755.5999755859375,-4015.10009765625,154.20000076293945,255.0,,,0.7731684824358196,2.4169649442997443,0.027448775452989127,True,111.0,False,27,36,False,,La Taverne De Grumpy,76561198123110314,5,3400.6201171875,2108.050048828125,91.33000183105469,-4787.799987792969,13983.800048828125,-9479.299926757812,-136.49999618530273,96.99999809265137,265.5999946594238,255.0,69.0,,0.11252977309175202,1.7674594521510687,-0.39239804092770714,,36,False,,False,22,,toinaa,76561198072350926,7.0,3466.080078125,2466.68994140625,17.020000457763672,-12643.1005859375,11430.899658203125,1.0000000149011612,0.7000000029802322,-0.3999999910593033,79.00000095367432,255.0,89.0,,0.00960280235120748,2.441377529867767,-0.0002041140274385661,True,30,44,10,189.0,False,
75,4819,159.0,False,False,1,9337.081998833868,284.8599853515625,-4177.06005859375,330.1199951171875,25127.099609375,1780.3999328613281,-5249.69970703125,1121.2000274658203,5735.5999755859375,1358.3000183105469,1.0,0.3033025588105051,-0.4449669589015823,-2.79277650129195,76561198072350926,toinaa,7.0,100.16000366210938,-4191.740234375,235.22000122070312,14119.599609375,-750.2999877929688,2796.099853515625,2470.2999877929688,235.9000015258789,495.49999237060547,255.0,9.0,,0.8069669698848062,-2.978398784539107,0.34849002035108734,True,31,10,46,182.0,False,,76561198123110314,La Taverne De Grumpy,5.0,639.9199829101562,-3686.77001953125,1372.0999755859375,11558.800048828125,7185.5999755859375,-6441.7999267578125,-839.8999786376953,-5394.1998291015625,-668.6000061035156,128.0,205.0,,-0.15570908022855898,1.1282291293725495,-0.4205882728106379,True,188.0,False,24,38,False,,enpitsu,76561198039309853,26,540.6900024414062,-3458.469970703125,95.9800033569336,2265.399932861328,-17406.199951171875,3128.2998657226562,3591.0000610351562,118.10000419616699,-1162.0999908447266,255.0,0.0,False,-0.2259953681504623,-1.9757721736156117,0.005897827971984246,True,38,False,0.0,False,29,,games5425898691,bf81d8692db,24.0,1290.1400146484375,-1372.93994140625,17.030000686645508,10798.1005859375,9050.599975585938,-0.09999999776482582,1.2999999523162842,1.2999999523162842,-298.50000381469727,255.0,128.0,,-0.00958378757814945,2.4679861428438,0.00010332505987968893,True,12,14,False,32.0,False,
76,4909,162.0,False,False,0,3763.6069035542823,-3956.830078125,2950.010009765625,1055.719970703125,14871.099853515625,11928.699951171875,2619.89990234375,-12.200000286102295,-786.2000274658203,-5948.2000732421875,0.0,-1.428159355743071,0.10711561623756823,-2.254922563309661,bf81d8692db,games5425898691,24.0,-4079.010009765625,2747.6201171875,1024.6700439453125,5.699999928474426,15224.300537109375,5819.5001220703125,-1836.300048828125,1.0000000149011612,0.3999999910593033,255.0,0.0,,-0.33657228047375054,1.5809434573385284,1.567319459962558,True,12,False,14,0.0,False,,76561198039309853,enpitsu,26.0,208.30999755859375,5616.6298828125,26.549999237060547,1285.8999633789062,-12397.60009765625,-307.99999237060547,263.29999923706055,-104.39999580383301,-469.7999954223633,255.0,128.0,False,0.041462838258237725,-1.4756310793131522,-0.005619174003085848,True,0.0,False,30,38,False,,La Taverne De Grumpy,76561198123110314,5,-3035.6201171875,2130.68994140625,17.010000228881836,5447.80029296875,2964.5999145507812,2.5,0.09999999776482582,0.09999999776482582,-2313.6000061035156,249.0,18.0,,0.009501302491352615,0.5109146191709676,-2.212684887290752e-05,True,38,False,188.0,False,24,,toinaa,76561198072350926,7.0,-4032.8798828125,3467.860107421875,920.77001953125,1081.8000030517578,-12761.99951171875,9223.499755859375,900.5000305175781,-104.89999771118164,618.8999938964844,255.0,128.0,,-0.5021191144920935,-1.581552200509748,-1.5109932757686022,True,32,48,10,222.0,False,
77,4996,166.0,False,False,0,1051.6212065635393,-431.6499938964844,4196.4501953125,334.3699951171875,-2725.7998657226562,2525.0999450683594,-42.69999980926514,-1554.6000671386719,-1773.5000610351562,-452.09999084472656,0.0,-1.1794539589890203,-0.9142756490390324,2.891236343709657,76561198039309853,enpitsu,26.0,-298.4200134277344,4106.2001953125,359.44000244140625,-1019.5999908447266,-229.69999313354492,2851.400146484375,-0.19999999552965164,0.3999999910593033,-0.5999999865889549,128.0,128.0,False,0.01300308822621484,-2.9205842474717936,-0.00032131215424370356,True,30,2,40,0.0,False,,bf81d8692db,games5425898691,24.0,-728.1199951171875,3831.64990234375,143.6999969482422,15706.700439453125,1232.3999786376953,3448.2998657226562,75.3000020980835,-1937.2000122070312,1688.9999389648438,255.0,248.0,,-0.4173284032936362,0.4375241432955784,-0.06060095761333913,True,,False,12,16,False,,La Taverne De Grumpy,76561198123110314,5,-173.97999572753906,5863.56005859375,175.5800018310547,4773.399963378906,-4858.2000732421875,-304.7999954223633,4756.499938964844,2253.9999389648438,1595.2000427246094,128.0,2.0,,-0.10450632486750226,0.8517515957068412,-0.8119628736886159,True,40,False,118.0,False,24,,toinaa,76561198072350926,7.0,-3822.780029296875,-2080.929931640625,20.399999618530273,1014.8999786376953,-9623.699951171875,-1290.3999328613281,1539.4000244140625,-835.8999633789062,29.700000286102295,255.0,255.0,,0.03931896908045654,1.7859774864978983,-0.061057752543008395,True,34,48,10,196.9470538990472,True,
78,5064,168.0,False,False,1,9859.105745175984,1071.699951171875,-4717.5400390625,119.05999755859375,13623.800048828125,8019.89990234375,4609.100036621094,4693.299865722656,-386.1000061035156,-975.8000183105469,1.0,0.5721659959088012,-2.276865220510112,-0.5210545795810511,76561198123110314,La Taverne De Grumpy,5.0,971.280029296875,-4802.83984375,18.290000915527344,9273.699951171875,6507.39990234375,2955.7000732421875,-216.10000610351562,-150.600004196167,787.3999786376953,0.0,125.0,,-0.03096432595875355,-0.6323556782585453,0.023295307462057584,True,24,False,41,118.0,False,,76561198072350926,toinaa,7.0,3496.429931640625,-499.5199890136719,16.989999771118164,-4261.600036621094,-15993.1005859375,4.699999988079071,-0.0,-0.5000000074505806,-198.4000015258789,255.0,128.0,,-0.00959289286526709,-1.293239830497196,6.984098907720737e-05,True,255.0,False,34,48,10,,enpitsu,76561198039309853,26,853.25,-3934.469970703125,17.049999237060547,9117.19970703125,2032.4000549316406,3.6000001430511475,-2.0000000298023224,-0.0,2157.2000122070312,255.0,128.0,False,-0.016654740711722574,2.9163425608747477,0.000260370758901719,True,40,2,0.0,False,30,,games5425898691,bf81d8692db,24.0,-2126.300048828125,-4519.72021484375,17.010000228881836,-12955.2001953125,4466.300048828125,2.3999999463558197,-0.3999999910593033,-0.0,11.299999952316284,255.0,128.0,,-0.009567016885988048,0.3302795205971459,-5.756381479249036e-05,True,14,16,False,,False,
79,5155,171.0,False,False,0,3841.3341782797206,-3896.139892578125,2741.0400390625,542.3800048828125,11569.3994140625,7659.4000244140625,5572.39990234375,-331.5999984741211,2292.2999572753906,-5534.89990234375,0.0,-0.6692749061598718,1.5640521667709149,2.0546517920802527,76561198039309853,enpitsu,26.0,-4026.199951171875,2607.929931640625,454.5,8740.700073242188,7107.8997802734375,9953.699951171875,-580.2000045776367,382.5,5455.9002685546875,255.0,0.0,True,-1.037358288491241,1.489510864313319,1.8628771033111362,True,31,2,42,0.0,False,,bf81d8692db,games5425898691,24.0,249.52999877929688,-172.61000061035156,17.010000228881836,-5595.2001953125,-20945.6005859375,2.5,-0.19999999552965164,-1.0999999940395355,-1758.0999755859375,255.0,0.0,,0.009596009518504025,-1.8814188927296236,-0.0001664997272652034,True,187.0,False,14,16,False,,La Taverne De Grumpy,76561198123110314,5,-4077.25,3036.610107421875,235.86000061035156,-1051.1000061035156,4276.499938964844,8266.799926757812,-1886.6999816894531,2569.5999145507812,16.200000047683716,255.0,73.0,,-1.0788804542880768,1.730808368856088,1.348427168764302,True,42,False,54.0,False,24,,toinaa,76561198072350926,7.0,93.01000213623047,5069.759765625,17.010000228881836,963.7999725341797,797.6999664306641,2.3000000417232513,0.0,2.5,641.8000030517578,173.0,128.0,False,0.009525621023668948,-2.988861429179961,-0.00010979435488082053,True,36,50,10,255.0,False,
80,5210,173.0,False,False,1,9383.411288787887,1652.2099609375,-4212.89013671875,356.1199951171875,-3173.599853515625,20970.30029296875,6980.999755859375,1936.300048828125,-5511.099853515625,1370.3999328613281,1.0,0.6622307750949202,-2.1966203942476565,1.9207295136162768,76561198072350926,toinaa,7.0,1658.300048828125,-4332.1201171875,232.3000030517578,14829.100341796875,9476.799926757812,182.09999084472656,-412.20001220703125,-1774.9000549316406,5189.2999267578125,255.0,148.0,,1.0048958090923599,2.0767611052923303,-0.3518491398032948,True,37,10,52,205.0,False,,76561198123110314,La Taverne De Grumpy,5.0,2862.969970703125,-4213.080078125,17.010000228881836,-10172.60009765625,-9538.900146484375,2.3000000417232513,-0.0,-0.0,82.10000038146973,255.0,99.0,,-0.009576647597412353,-0.7897191441180345,-0.00024626298825094096,True,255.0,False,24,42,False,,enpitsu,76561198039309853,26,2449.030029296875,-3868.8798828125,14.319999694824219,-3384.5001220703125,-2926.199951171875,465.49999237060547,-72.69999980926514,-30.09999990463257,2892.5,255.0,255.0,,-0.019416403352767432,-2.4894255137082832,0.0035429685846477036,True,42,2,,False,32,,games5425898691,bf81d8692db,25.0,3205.699951171875,357.1600036621094,17.010000228881836,13781.99951171875,-13982.2998046875,2.3999999463558197,-1.0000000149011612,1.0000000149011612,-1403.3999633789062,255.0,0.0,,-0.009591069618755717,-2.3278007520451296,-0.00016798251048663504,True,14,16,False,209.0,False,
81,5322,177.0,False,False,0,8141.2772082158735,-312.6400146484375,-2980.35009765625,117.62000274658203,21924.09912109375,11546.300048828125,1919.2999267578125,1695.5999755859375,656.9999694824219,5717.7001953125,0.0,0.27224665330598163,-0.485674492247083,1.5287216776659647,bf81d8692db,games5425898691,24.0,-528.489990234375,-3124.47998046875,55.5,20450.10009765625,2434.2999267578125,2888.0999755859375,-2130.399932861328,310.0,2309.9000549316406,255.0,255.0,,0.00966998270092449,-0.1262971367635169,-0.01694215020314862,True,15,False,18,100.0,False,,76561198039309853,enpitsu,26.0,-3686.300048828125,448.760009765625,96.47000122070312,-777.3000335693359,-19102.19970703125,-139.60000038146973,5482.39990234375,-439.3000030517578,-10.90000033378601,255.0,128.0,False,-1.4525321044172719,1.4738191219930132,-3.124454352050092,True,,False,34,44,2,,La Taverne De Grumpy,76561198123110314,5,450.760009765625,-1595.81005859375,91.02999877929688,4935.0,-22418.1005859375,1439.4999694824219,-0.09999999776482582,0.19999999552965164,0.0,255.0,128.0,,0.009594042189284996,-1.3540653872561637,6.142363924513329e-05,True,44,False,140.0,False,24,,toinaa,76561198072350926,7.0,-935.2899780273438,-1085.469970703125,16.56999969482422,17949.89990234375,-13915.799560546875,83.90000343322754,16.59999966621399,-20.399999618530273,1675.8000183105469,255.0,255.0,,0.009948259671636418,-0.6167967581160526,-0.0013856406167315769,True,40,54,10,125.0,False,
82,5333,178.0,False,False,1,2968.3052136647516,-529.5,2536.389892578125,143.8300018310547,3231.099853515625,-2950.7998657226562,1913.6000061035156,532.9000091552734,-798.6000061035156,-5922.60009765625,1.0,-0.09989333106078348,-1.6830564522381484,2.097674427956113,76561198123110314,La Taverne De Grumpy,5.0,-668.4199829101562,2604.360107421875,88.45999908447266,2473.699951171875,21853.798828125,-1609.9000549316406,2054.2999267578125,-789.1000366210938,-3476.0000610351562,128.0,0.0,,0.04301662188783523,1.4890361754976726,-0.07753487483636079,True,25,False,44,140.0,False,,76561198072350926,toinaa,7.0,44.93000030517578,1336.97998046875,17.010000228881836,-20981.69921875,-2710.4998779296875,2.3000000417232513,3.1999999284744263,0.5000000074505806,1205.5999755859375,255.0,128.0,,-0.009583895864636184,-0.2043622987631552,-0.00011817501847849517,True,125.0,False,40,54,10,,enpitsu,76561198039309853,26,3714.919921875,253.5500030517578,55.7599983215332,786.6000366210938,19243.299560546875,-2199.199981689453,-2805.7998657226562,223.29999923706055,-4.600000083446503,255.0,128.0,False,0.3125840197742774,1.6497932618769766,-0.0022315820636843575,True,44,2,255.0,False,34,,games5425898691,bf81d8692db,24.0,-254.3300018310547,3120.52001953125,76.16999816894531,-18823.900146484375,42.60000228881836,-156.30000114440918,5296.300048828125,-1351.9999694824219,608.8000106811523,255.0,128.0,,-0.11180816702785384,0.24983129720201036,-2.994682150865789,True,15,18,False,100.0,False,
83,5414,181.0,False,False,0,7016.360690772537,-138.1300048828125,-1835.31005859375,100.26000213623047,-2208.0999755859375,19786.099853515625,5154.000244140625,3175.8999633789062,-4492.5,-1631.3999938964844,0.0,0.31099595634979166,2.9391854303656446,1.964763226119851,76561198039309853,enpitsu,26.0,-110.58000183105469,-1995.72998046875,16.43000030517578,3652.0999145507812,15016.300048828125,-169.3000030517578,175.0,-1005.4000091552734,4333.500061035156,255.0,128.0,False,0.009437222824087559,1.444090403389965,-0.035277421032910476,True,34,2,44,171.6626406126125,True,,bf81d8692db,games5425898691,25.0,-275.30999755859375,-3654.010009765625,17.010000228881836,-18928.399658203125,2738.5000610351562,0.09999999776482582,1.1999999731779099,0.0,1858.6000061035156,255.0,255.0,,0.00959005387278542,3.0530720816649435,0.00010987538907983697,False,54.17708358713375,True,16,18,False,,La Taverne De Grumpy,76561198123110314,5,-371.82000732421875,-4922.3798828125,17.010000228881836,7780.9002685546875,10626.600341796875,2.5,1.0999999940395355,2.3999999463558197,761.1000061035156,255.0,248.0,False,0.0095236787388722,0.9191924528513387,0.00022922189497555189,True,44,False,140.0,False,26,,toinaa,76561198072350926,7.0,475.07000732421875,1424.0400390625,17.010000228881836,-6140.0,19045.699462890625,2.5,-0.29999999329447746,0.9000000357627869,-1826.300048828125,255.0,0.0,False,0.009596384826171138,1.8289626411155309,-0.0001391607700379927,True,40,54,10,9.0,False,
