,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
73,4381,135.0,False,False,1,10295.498804204572,2543.22998046875,-5022.8701171875,353.6199951171875,-19720.30029296875,9956.500244140625,5001.7999267578125,5064.2999267578125,2599.7000122070312,-1895.8000183105469,1.0,0.15292840932588772,0.9538591625633884,2.205206858812304,bf81d8692db,games5425898691,18.0,2705.239990234375,-5092.1201171875,342.989990234375,-13472.099609375,-341.50001525878906,-951.9000244140625,3410.4998779296875,1167.7999877929688,-1318.800048828125,255.0,0.0,,-0.0873881555301442,-0.13719779064428617,1.5405789922143907,True,8,False,9,232.0,False,,76561198039309853,enpitsu,26.0,-1106.4000244140625,-4679.35986328125,17.059999465942383,12724.89990234375,-5717.60009765625,1.899999976158142,1.1999999731779099,-0.3999999910593033,-2055.0999450683594,255.0,128.0,,-0.01674727164466679,-2.6751352825160915,-0.0001578482419393903,True,4,,False,False,4,,PeTeR.,76561198853320409,15,2589.10009765625,-5032.02001953125,125.18000030517578,1933.2000732421875,-1469.1000366210938,2059.1000366210938,-2523.800048828125,-620.9000015258789,-3183.699951171875,128.0,255.0,,0.022374323049062873,-1.375522603022781,0.01819930892734996,True,10,False,6,130.0,False,,sou_umpato,76561198382431155,14.0,1251.969970703125,-3015.239990234375,17.049999237060547,8681.799926757812,-952.3000335693359,3.1999999284744263,0.09999999776482582,-0.0,2475.2000427246094,255.0,255.0,-0.01667673897334069,-3.0632747059043437,-2.1695709379475352e-05,True,224.0,False,False,8,6,,
74,4475,138.0,False,False,0,5184.065570543465,3386.469970703125,2218.530029296875,119.0199966430664,20407.900390625,11150.10009765625,2831.099853515625,4506.300048828125,2142.5999450683594,3331.9000244140625,0.0,-0.15713335920471425,-2.988559185504767,-0.28476326805059937,76561198382431155,sou_umpato,14.0,3340.699951171875,2049.889892578125,95.36000061035156,21710.2001953125,2981.199951171875,-129.20000076293945,-1128.3000183105469,5376.6998291015625,258.99999618530273,255.0,255.0,,1.5121293621060907,2.964625822248456,2.725665441243566,True,7,False,10,26.0,False,,76561198853320409,PeTeR.,15.0,-821.8400268554688,3288.659912109375,16.989999771118164,17459.300537109375,-14183.800048828125,4.600000083446503,2.5,-2.0000000298023224,1140.2999877929688,255.0,255.0,,0.00959031883109383,-0.6716052048555262,0.00012115230032103938,True,6,79.0,False,False,10,,enpitsu,76561198039309853,26,1675.81005859375,4223.77978515625,17.059999465942383,-462.00000762939453,23.80000114440918,1.1999999731779099,-0.5999999865889549,-2.3999999463558197,-0.19999999552965164,0.0,255.0,False,0.017211131090950793,-0.05061555308723706,5.542267563340769e-05,True,4,False,4,,False,,games5425898691,bf81d8692db,18.0,3811.10009765625,3571.52001953125,17.190000534057617,13021.500244140625,-17049.89990234375,183.4000015258789,-188.4000015258789,-874.5999908447266,-1695.2999877929688,255.0,0.0,0.002375182536094579,-0.9612964444696597,0.0064336442711678005,True,255.0,False,False,10,10,,
75,4585,142.0,False,False,0,3026.897392744837,2116.3798828125,4843.89990234375,102.69999694824219,-2198.8999938964844,4359.5001220703125,7133.0999755859375,-4344.4000244140625,-2191.300048828125,-3510.4998779296875,0.0,-0.9260722490543921,0.22317408383430062,-0.26057168676181675,76561198382431155,sou_umpato,14.0,2411.080078125,4883.66015625,17.15999984741211,-13143.499755859375,-7541.400146484375,-126.80000305175781,941.3999938964844,-638.6999893188477,-1229.800033569336,255.0,0.0,,-0.03717685641509684,-2.6215827138605454,0.033902593787005546,True,8,False,12,0.0,False,,76561198853320409,PeTeR.,14.0,303.05999755859375,2290.25,16.989999771118164,-6908.0999755859375,-6617.5,4.900000095367432,-0.29999999329447746,-0.29999999329447746,-1778.6000061035156,128.0,0.0,False,0.009638786890975392,-2.3766846220419464,-0.00026874403908441476,True,6,110.0,False,False,10,,enpitsu,76561198039309853,26,1085.300048828125,4906.6298828125,17.049999237060547,8032.39990234375,-1018.7999725341797,2.5999999046325684,0.9000000357627869,0.19999999552965164,37.59999990463257,0.0,0.0,False,0.01683069360243555,-0.12054954080936646,-8.068974213999108e-05,True,4,False,4,,False,,games5425898691,bf81d8692db,18.0,194.8800048828125,4703.83984375,17.020000457763672,5485.4998779296875,5008.399963378906,0.7999999821186066,-1.7000000178813934,-2.5,-372.7000045776367,128.0,71.0,0.009690878995420867,0.7443432622765124,2.4418833237027196e-05,True,244.0,False,False,12,12,,
76,4632,144.0,False,False,1,10171.301669622662,-1808.47998046875,-4665.16015625,356.29998779296875,-21250.70068359375,11719.100341796875,-674.8999786376953,838.6000061035156,-2181.3999938964844,-5526.099853515625,1.0,0.11673814595445174,-0.3737017512820528,2.402179485881118,bf81d8692db,games5425898691,18.0,-1563.9100341796875,-4781.06982421875,326.8399963378906,-14714.200439453125,5932.19970703125,3784.2999267578125,-2680.2999877929688,-4431.099853515625,1851.9999694824219,255.0,128.0,,0.0661963942935482,0.5677305992333791,0.3518417065051505,True,13,False,14,190.75240433344274,True,,76561198039309853,enpitsu,26.0,-1442.5799560546875,-4776.509765625,17.049999237060547,-2631.400146484375,1310.2000427246094,2.5999999046325684,0.19999999552965164,-0.5000000074505806,0.0,128.0,128.0,False,-0.016831512057673706,0.462120696368016,4.715633497140547e-05,True,4,,False,False,4,,PeTeR.,76561198853320409,14,-197.5500030517578,-1334.31005859375,16.989999771118164,-10980.799560546875,738.0999755859375,4.699999988079071,-3.700000047683716,0.09999999776482582,335.0,255.0,255.0,False,-0.009527904233085208,0.0744827591838965,-1.4887244719658363e-05,True,10,False,6,110.0,False,,sou_umpato,76561198382431155,14.0,12.489999771118164,-4110.91015625,18.209999084472656,11687.900390625,7151.6998291015625,-1243.6000061035156,-2257.5,-3066.7001342773438,169.40000534057617,128.0,128.0,-0.026316378444554544,2.425214869926827,0.08949334864056914,True,0.0,False,False,14,8,,
77,4773,149.0,False,False,0,6094.339210449471,3497.52001953125,916.5,261.44000244140625,2328.2000732421875,26726.0009765625,8797.7001953125,5811.199951171875,206.39999389648438,1478.6000061035156,0.0,-0.8494269074803596,-1.6348163804286437,-1.9529834030385422,76561198853320409,PeTeR.,14.0,3481.5400390625,694.6599731445312,200.14999389648438,5412.0001220703125,20108.1005859375,1335.8999633789062,302.09999084472656,-55.900001525878906,84.49999809265137,128.0,128.0,False,-0.37891873085680283,1.3907695787682197,0.045616071394730444,True,6,False,12,169.0,False,,76561198382431155,sou_umpato,14.0,-1891.5699462890625,336.0199890136719,17.059999465942383,14797.19970703125,4048.599853515625,1.899999976158142,-0.09999999776482582,0.0,2081.0000610351562,255.0,255.0,,0.01677409535262025,0.3336023913142234,2.8607046608837733e-05,True,10,255.0,False,False,16,,enpitsu,76561198039309853,26,1761.1700439453125,4266.56982421875,17.049999237060547,480.8000183105469,2451.1000061035156,2.800000011920929,-0.09999999776482582,0.19999999552965164,1390.5999755859375,0.0,0.0,,0.016933421338271356,-1.5074937042220444,0.00015448211115118613,True,4,False,4,31.0,False,,games5425898691,bf81d8692db,18.0,3975.969970703125,-2331.25,521.4400024414062,685.8000183105469,-20648.60107421875,-10107.5,1220.5999755859375,-359.39998626708984,-1262.0999908447266,255.0,97.0,-0.32222405698147444,-1.521133021423802,2.057229824197437,True,73.0,False,False,16,16,,
78,4840,152.0,False,False,1,9752.71514094008,-1811.3599853515625,-4229.39990234375,300.4700012207031,3533.3999633789062,27125.70068359375,981.6999816894531,-186.10000610351562,1139.5999908447266,-5887.80029296875,1.0,-0.495988710452885,2.4881846807741845,-2.1285451377863356,76561198039309853,enpitsu,26.0,-1754.2900390625,-4455.3798828125,195.19000244140625,-3720.8999633789062,12046.500244140625,3077.5,-2243.0999755859375,2264.600067138672,1218.499984741211,255.0,0.0,,0.6849993498829583,1.2247157186731046,0.17058691994773512,True,5,False,6,0.0,False,,bf81d8692db,games5425898691,18.0,-1929.449951171875,2233.570068359375,95.16999816894531,7300.9002685546875,-21615.400390625,-158.59999656677246,5250.5999755859375,1637.1000671386719,-6.000000238418579,255.0,128.0,,-0.08509641748721379,1.2684484293510336,-3.1404863061341923,True,17,244.0,False,False,18,,PeTeR.,76561198853320409,14,-1937.6300048828125,-4116.4599609375,186.99000549316406,22203.798828125,-5493.4002685546875,2411.0000610351562,-4693.999938964844,2743.800048828125,-829.0000152587891,128.0,255.0,False,0.19560795402815195,-2.638497951622393,-0.6210280240769795,True,14,False,7,86.12875689229664,True,,sou_umpato,76561198382431155,14.0,612.8800048828125,-2784.659912109375,17.059999465942383,-4122.900085449219,-6610.8001708984375,2.0999999344348907,0.9000000357627869,1.2999999523162842,2359.7000122070312,255.0,255.0,-0.01667348763990169,-1.0146593602334988,0.00015162458942588104,True,255.0,False,False,16,10,,
79,4841,152.0,False,False,0,2825.2817394458402,1766.77001953125,4195.60986328125,322.8500061035156,-29471.39892578125,-2503.2000732421875,14731.400146484375,5595.5999755859375,1843.2000732421875,-1136.2000274658203,0.0,0.5298366034723618,-2.61064949122028,-2.2370255289635264,76561198853320409,PeTeR.,14.0,1937.6300048828125,4116.4599609375,186.99000549316406,-22203.798828125,5493.4002685546875,2411.0000610351562,4693.999938964844,-2743.800048828125,-829.0000152587891,128.0,255.0,False,-0.19560795402815195,2.638497951622393,-0.6210280240769795,True,7,False,14,82.92639128110748,True,,76561198382431155,sou_umpato,14.0,-589.2000122070312,2825.110107421875,17.059999465942383,4031.400146484375,7168.599853515625,1.1999999731779099,-2.199999988079071,-4.600000083446503,966.2999725341797,255.0,128.0,,0.016680544898834443,1.1069659764082704,-0.00023917956294505142,True,10,255.0,False,False,16,,enpitsu,76561198039309853,26,1783.0,4355.39013671875,214.99000549316406,2423.5000610351562,-9536.599731445312,1170.2999877929688,3688.9999389648438,-2516.6000366210938,3210.4000854492188,255.0,0.0,,-0.39031090541046887,-1.1663729860486718,0.692536882076918,True,6,False,5,0.0,False,,games5425898691,bf81d8692db,18.0,1929.449951171875,-2233.570068359375,95.16999816894531,-7300.9002685546875,21615.400390625,-158.59999656677246,-5250.5999755859375,-1637.1000671386719,-6.000000238418579,255.0,128.0,0.08509641748721379,-1.2684484293510336,-3.1404863061341923,True,244.0,False,False,18,17,,
80,5014,158.0,False,False,1,7842.530946098691,2142.97998046875,-2602.760009765625,331.8599853515625,6246.500244140625,27910.80078125,8060.9002685546875,1090.0,-5843.499755859375,-815.0,1.0,-0.05096595978397152,2.081524170350932,-1.0369535199271567,bf81d8692db,games5425898691,18.0,2081.219970703125,-2768.469970703125,180.36000061035156,10730.699462890625,20257.19970703125,1869.2999267578125,-3840.1998901367188,-47.89999961853027,-1625.8999633789062,255.0,210.0,,0.7375133306780537,2.12229479623695,-0.21176807562431982,True,19,False,20,158.76410318702776,True,,76561198039309853,enpitsu,26.0,-955.6500244140625,-4714.47998046875,17.049999237060547,7973.4002685546875,-3028.0999755859375,2.5999999046325684,-0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.016686565091970525,-2.778618476914745,3.690356620785317e-05,True,6,255.0,False,False,8,,PeTeR.,76561198853320409,15,1906.969970703125,-62.40999984741211,16.989999771118164,-2378.2000732421875,-14008.599853515625,4.699999988079071,0.7999999821186066,5.5000001192092896,1421.300048828125,255.0,128.0,False,-0.00958784209876939,-1.4566277160930197,8.6365065090251e-05,True,14,False,8,255.0,False,,sou_umpato,76561198382431155,14.0,1955.1800537109375,-2287.330078125,172.39999389648438,13252.19970703125,-11465.6005859375,462.99999237060547,-4730.10009765625,2247.5999450683594,-1680.2000427246094,128.0,255.0,0.3188866043713318,-2.7395789558613877,-1.376752931876101,True,82.20421523688941,True,False,18,11,,False
81,5118,162.0,False,False,0,9143.751865102073,-1824.280029296875,-3956.510009765625,121.62999725341797,-21603.798828125,4636.700134277344,751.5000152587891,-838.7999725341797,-1108.3999633789062,-5836.6998291015625,0.0,-0.07911420546530464,-1.9780791552630352,1.7137404632750426,76561198853320409,PeTeR.,14.0,-1615.1199951171875,-3937.489990234375,100.3499984741211,-13356.500244140625,-10351.600341796875,2752.2000122070312,0.0,0.0,-125.79999923706055,128.0,128.0,False,0.009831012185540642,-2.536680495892368,0.000315362147936312,True,8,False,16,202.0,False,,76561198382431155,sou_umpato,14.0,-3356.419921875,236.75,72.20999908447266,1250.1000213623047,-17546.600341796875,-1074.4000244140625,3634.5001220703125,211.49999618530273,-1.1999999731779099,128.0,128.0,False,-0.9008375212035165,-1.5118783854204867,-0.0007242736576081237,True,14,112.0,False,False,20,,enpitsu,76561198039309853,26,-614.1199951171875,5461.8701171875,21.309999465942383,-0.7000000029802322,-1.7000000178813934,0.7000000029802322,-0.3999999910593033,0.0,0.0,128.0,128.0,False,0.05615873437160555,-1.4889146243568832,0.0032330087039602897,True,8,False,6,255.0,False,,games5425898691,bf81d8692db,18.0,-1882.280029296875,-1295.1300048828125,16.989999771118164,19646.199951171875,-7696.400146484375,4.799999892711639,1.0999999940395355,-0.3999999910593033,-1832.7000427246094,255.0,0.0,0.009605834792036295,-0.42960542706008276,-0.00013548310101826669,True,31.0,False,False,20,20,,
82,5194,164.0,False,False,0,8831.67948797511,-3979.860107421875,-3135.77001953125,965.7100219726562,13197.099609375,21951.99951171875,2922.3001098632812,-1493.6000061035156,-1827.7999877929688,-5516.099853515625,0.0,0.20111084972477877,-0.8408018571010261,-0.3709658849984353,76561198853320409,PeTeR.,14.0,-4080.35009765625,-3439.06005859375,879.4600219726562,223.09999465942383,19342.5,6727.7001953125,-1433.9999389648438,-88.10000419616699,80.60000419616699,255.0,0.0,,-0.32683970572080306,1.573181110064284,1.5711433706949398,True,8,False,16,226.81909703695644,True,,76561198382431155,sou_umpato,14.0,-3401.969970703125,-4033.389892578125,17.049999237060547,8500.599975585938,-11144.000244140625,3.0000001192092896,0.19999999552965164,-0.5000000074505806,1793.6000061035156,255.0,255.0,,0.016765652575442668,-0.8902175328430604,0.00014917908741459468,True,14,112.0,False,False,20,,enpitsu,76561198039309853,26,-614.1199951171875,5461.8701171875,21.309999465942383,-0.7000000029802322,-1.5999999642372131,0.7000000029802322,-0.5000000074505806,0.0,0.0,,,,0.05615873437160555,-1.4889146243568832,0.0032330087039602897,True,8,False,6,255.0,False,,games5425898691,bf81d8692db,18.0,-4053.39990234375,-3287.429931640625,150.89999389648438,-1770.2999877929688,18928.299560546875,3554.8001098632812,62.39999771118164,1933.800048828125,-494.90001678466797,255.0,,-0.1971879614599978,1.6723724193500547,1.0977307702643238,True,239.0,False,False,20,20,,
83,5297,168.0,False,False,1,9060.384221449945,-150.27999877929688,-3859.77001953125,298.05999755859375,-16004.100341796875,19904.69970703125,908.8999938964844,1666.0000610351562,-3055.4000854492188,4887.5,1.0,0.3073425110905845,-0.42039026672146,2.203607096414952,76561198039309853,enpitsu,26.0,-113.23999786376953,-3975.18994140625,246.36000061035156,-7405.5999755859375,15247.80029296875,1411.9000244140625,568.8999938964844,-1520.8000183105469,-1658.0000305175781,255.0,128.0,,0.5667904415768218,1.1757564501333475,-0.05182540878143482,True,7,False,10,235.0,False,,bf81d8692db,games5425898691,18.0,1542.8399658203125,-4384.35986328125,16.989999771118164,-15506.099853515625,-16270.6005859375,4.799999892711639,-0.5999999865889549,-0.29999999329447746,-1835.8000183105469,255.0,7.0,,-0.009613934821109634,-0.7450144815567948,-7.189648534256096e-05,True,20,169.0,False,False,20,,PeTeR.,76561198853320409,14,340.9800109863281,-96.05999755859375,17.010000228881836,-13862.2998046875,-2440.500030517578,2.199999988079071,5.099999904632568,0.9000000357627869,1510.7000732421875,255.0,128.0,,-0.009588371048024529,-0.23790837395573655,1.04460340539701e-05,True,16,False,8,154.0,False,,sou_umpato,76561198382431155,14.0,119.41000366210938,2006.6500244140625,17.049999237060547,-6458.3001708984375,-6655.8001708984375,2.5999999046325684,0.7000000029802322,-0.0,-1.7000000178813934,128.0,128.0,-0.016811654055091135,-0.8001674418405019,3.959501069334438e-05,True,142.0,False,False,20,14,,
84,5395,172.0,False,False,1,9908.32964261617,-2653.610107421875,-4110.68994140625,329.4800109863281,-18034.200439453125,-5999.69970703125,6115.9002685546875,2605.4998779296875,2033.3999633789062,-947.0999908447266,1.0,-0.733639230525945,-1.4928481238445772,-1.1383707520681237,bf81d8692db,games5425898691,18.0,-2489.56005859375,-4122.0,206.25,-12047.5,7075.4998779296875,2055.2999877929688,249.40000534057617,-137.2000026702881,424.59999084472656,255.0,252.0,,0.5876621619170994,0.4037396544903069,-0.042046833889389894,True,20,False,22,123.0,False,,76561198039309853,enpitsu,26.0,-3130.320068359375,-2987.510009765625,17.059999465942383,-5937.5,-16478.499755859375,1.5999999642372131,-0.5999999865889549,-1.5000000596046448,1212.5,255.0,128.0,False,-0.016771040368042844,-1.2314218586226628,0.00025376813562394797,True,8,219.0,False,False,10,,PeTeR.,76561198853320409,14,-3519.6298828125,-2499.530029296875,17.010000228881836,9002.2998046875,-7561.9000244140625,3.0000001192092896,0.7999999821186066,6.299999952316284,-2144.4000244140625,128.0,0.0,False,-0.009335135378072217,-2.3978877113868005,0.0001058338079035288,True,18,False,10,75.0,False,,sou_umpato,76561198382431155,14.0,-271.55999755859375,-1284.550048828125,17.049999237060547,-5330.5999755859375,-4043.599853515625,3.3000001311302185,-0.7999999821186066,0.29999999329447746,-2313.5000610351562,255.0,0.0,-0.01672018985575972,-0.6623606843217145,-6.41198204274172e-05,True,173.0,False,False,20,14,,
85,5449,174.0,False,False,1,8860.107946664084,-3081.010009765625,-2777.3798828125,170.75999450683594,8737.5,14678.1005859375,-2.0000000298023224,3097.6998901367188,2717.2000122070312,4361.300048828125,1.0,-0.7035970823959293,-1.3105966248140277,1.8626173727157807,bf81d8692db,games5425898691,18.0,-3177.889892578125,-2924.389892578125,43.310001373291016,669.1000366210938,13002.39990234375,3404.2001342773438,-310.49999237060547,15.199999809265137,21.80000066757202,255.0,128.0,,-0.014697633631511936,1.618086682613636,-3.46983042983954e-05,True,20,False,24,62.0,False,,76561198039309853,enpitsu,26.0,-1747.31005859375,-4905.3701171875,15.819999694824219,9596.199951171875,6997.19970703125,76.5999984741211,123.99999618530273,-31.19999885559082,389.1999816894531,0.0,128.0,False,-0.006570855073328592,2.456898583749675,0.011533873026802654,True,8,255.0,False,False,10,,PeTeR.,76561198853320409,14,-3115.1298828125,-2735.989990234375,17.010000228881836,2279.1000366210938,9390.30029296875,2.0999999344348907,-0.7999999821186066,-0.0,0.0,0.0,128.0,False,-0.009735793783936028,-1.3326594953779871,3.2071181996261918e-06,True,18,False,10,75.0,False,,sou_umpato,76561198382431155,14.0,-1561.989990234375,-1875.52001953125,17.049999237060547,-6071.099853515625,2525.2999877929688,3.100000023841858,-0.29999999329447746,0.19999999552965164,-2324.2999267578125,255.0,0.0,-0.016660534456869526,0.37951977361701633,-6.323350304362323e-05,True,173.0,False,False,20,14,,
86,5482,175.0,False,False,0,4945.931627495467,2121.489990234375,1221.199951171875,113.26000213623047,4349.89990234375,8925.499877929688,3541.0000610351562,2440.8999633789062,-3209.2999267578125,4443.2000732421875,0.0,0.5469129905626997,-2.91738160870981,2.24438430486741,76561198382431155,sou_umpato,14.0,2022.3900146484375,1078.030029296875,75.3499984741211,9161.599731445312,350.0,2227.2000122070312,-5033.900146484375,2138.5000610351562,580.0,128.0,255.0,,0.04287934740060969,-0.35963405720132735,-0.5875293475122901,True,15,False,22,203.0,False,,76561198853320409,PeTeR.,14.0,2787.030029296875,259.3699951171875,26.350000381469727,5689.7998046875,-7867.60009765625,-78.29999923706055,575.4999923706055,-927.5,5390.4998779296875,,,,-0.09519974911308113,-2.735628767255696,-0.16906823384097122,True,10,75.0,False,False,18,,enpitsu,76561198039309853,26,1046.8800048828125,4514.93017578125,17.049999237060547,-7757.60009765625,2370.0,3.1999999284744263,0.29999999329447746,0.0,-2470.800018310547,255.0,0.0,,0.01667157147728648,2.82429419709776,1.5216607982885396e-05,True,10,False,8,255.0,False,,games5425898691,bf81d8692db,18.0,2842.199951171875,1037.800048828125,16.15999984741211,-5882.60009765625,-13792.19970703125,-88.59999656677246,-307.99999237060547,-449.7999954223633,-1346.7999267578125,255.0,0.0,0.012225811080428837,-1.9713316766403794,0.004081205920003683,True,62.0,False,False,24,22,,
87,5554,178.0,False,True,0,4345.636284633882,2947.669921875,3112.5,95.9000015258789,-22202.60009765625,13206.500244140625,942.6000213623047,-2365.0,5486.500244140625,551.3999938964844,0.0,-0.5497946249238885,-0.8516293525456283,2.6010214554455717,76561198382431155,sou_umpato,14.0,3169.090087890625,3008.469970703125,82.30999755859375,-15121.500244140625,13981.600341796875,2523.0999755859375,3722.7999877929688,-4009.2001342773438,562.2000122070312,128.0,255.0,,0.04147026368296465,2.3600814283377645,-0.5885244621766635,True,17,False,24,138.0,False,,76561198853320409,PeTeR.,14.0,3161.43994140625,-3529.280029296875,16.770000457763672,-1749.7000122070312,-22830.6005859375,51.79999828338623,-15.099999904632568,-0.5000000074505806,-480.09998321533203,255.0,128.0,,0.010454128507801487,-1.683528924495106,0.00014370614732567928,True,12,0.0,False,False,20,,enpitsu,76561198039309853,26,1056.969970703125,4972.68994140625,17.049999237060547,-7304.5001220703125,1918.3000183105469,2.5999999046325684,0.5000000074505806,-0.5000000074505806,1.0000000149011612,0.0,128.0,False,0.01694747234661685,-0.25626824685739724,-5.6687580378375595e-05,True,10,False,8,255.0,False,,games5425898691,bf81d8692db,18.0,132.1699981689453,2585.64990234375,67.88999938964844,-7893.800048828125,16844.200439453125,-1321.1000061035156,-2958.9999389648438,-824.1999816894531,-93.99999618530273,255.0,71.0,-0.7441892831635177,1.8710235937023914,-0.009484134431523081,True,62.0,False,False,26,24,,
88,5585,179.0,False,False,1,9787.627384415488,-588.9199829101562,-4534.330078125,99.12999725341797,-5850.5999755859375,3548.2998657226562,7856.099853515625,507.79998779296875,2897.0001220703125,-5229.6002197265625,1.0,1.143258898200339,0.20455773592264004,-2.815082374893079,bf81d8692db,games5425898691,18.0,-493.7900085449219,-4615.16015625,15.989999771118164,-16813.199462890625,-13726.500244140625,-793.3999633789062,4199.4000244140625,3393.3999633789062,1048.1999969482422,255.0,0.0,,-0.0035603446677978123,-0.5374035725557432,-0.052536851124425944,True,24,False,26,60.69858922240555,True,,76561198039309853,enpitsu,26.0,-366.7900085449219,-5305.47998046875,68.31999969482422,1313.3999633789062,2339.199981689453,3102.9998779296875,-1158.3000183105469,211.49999618530273,-1791.199951171875,255.0,0.0,False,-0.08265489699213485,1.8747149359246862,-0.00985298554223111,True,9,219.0,False,False,12,,PeTeR.,76561198853320409,14,-1628.1700439453125,4491.60986328125,17.010000228881836,13813.199462890625,-12363.599853515625,0.09999999776482582,0.3999999910593033,-0.09999999776482582,-1980.5999755859375,255.0,0.0,False,-0.009577438031226406,-2.340215256720649,-3.199982537973619e-05,True,20,False,12,245.59811619020275,True,,sou_umpato,76561198382431155,14.0,-1668.1300048828125,-4397.93017578125,16.420000076293945,15451.099853515625,-9029.000244140625,-382.7000045776367,9.200000166893005,-49.099998474121094,406.3999938964844,255.0,255.0,-0.025552606422865904,-2.556285489019941,-0.007817838142133703,True,149.20783669974213,True,False,24,18,,
89,5662,181.0,False,False,0,3344.4719430158666,2106.93994140625,3667.639892578125,230.19000244140625,23350.2001953125,16918.299560546875,4300.0,4466.199951171875,-287.8000068664551,-3432.39990234375,0.0,-0.6199499676902239,-1.2224357740269307,1.1094917673035063,76561198382431155,sou_umpato,14.0,1957.0,3534.830078125,171.83999633789062,14472.2998046875,11876.199951171875,1679.4999694824219,-4404.4000244140625,-3185.8999633789062,-836.9999694824219,128.0,255.0,,-0.5970473055111776,0.40575988446094985,-0.8076442668173204,True,19,False,26,107.17909649366973,True,,76561198853320409,PeTeR.,15.0,1135.010009765625,-989.9500122070312,17.010000228881836,2536.9000244140625,13461.600341796875,0.0,-0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,False,0.009559223346216249,1.3845000603024955,4.183427816625863e-05,True,12,214.5491783413836,True,False,20,,enpitsu,76561198039309853,26,616.6900024414062,4666.7900390625,17.059999465942383,9180.999755859375,6903.0999755859375,1.7000000178813934,0.5000000074505806,0.0,-2944.4000244140625,128.0,128.0,False,0.016743441664789773,0.2705905113200273,-8.917732703723557e-05,True,12,False,10,219.0,False,,games5425898691,bf81d8692db,18.0,3550.06005859375,4484.97998046875,225.35000610351562,-7900.2001953125,8492.39990234375,3089.8001098632812,-741.8000030517578,-2630.10009765625,265.10000228881836,255.0,255.0,-0.2490328605717407,2.3047205102647728,-1.4330712164000026,True,60.0,False,False,26,24,,
