,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_ball_cam,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
38,3987,101.0,True,True,0,1481.1345654535412,288.1199951171875,4250.27001953125,302.7900085449219,-1414.9000549316406,26483.798828125,-3496.0000610351562,-108.69999885559082,955.8000183105469,-1855.2000427246094,0.0,0.5505743871713684,-1.8784420290192487,2.541073116703286,76561198039309853,enpitsu,27.0,206.02999877929688,4065.669921875,247.60000610351562,-7253.3001708984375,20370.10009765625,-1251.1000061035156,-3582.3001098632812,270.0,-73.20000171661377,255.0,128.0,,-0.3118525521691005,1.8488450556098732,0.09279220100829522,True,125.0,False,8,False,10,,bf81d8692db,games5425898691,19.0,2310.989990234375,3849.97998046875,17.010000228881836,-7665.8001708984375,11814.69970703125,2.0999999344348907,-1.899999976158142,3.100000023841858,672.2000122070312,255.0,218.0,0.009601740648316448,2.145393241303663,2.8765327490453203e-05,True,23.0,False,12,False,10,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,-515.0700073242188,3800.030029296875,17.010000228881836,1976.300048828125,21699.7998046875,2.3999999463558197,0.19999999552965164,-1.5999999642372131,-1627.5,197.0,0.0,False,0.009582429002183344,1.4450618233505426,-6.045523212702683e-05,True,33.0,False,10,8,4,,
39,4253,102.0,False,True,1,5164.573819093496,4.230000019073486,53.0,92.05000305175781,2689.2999267578125,30584.29931640625,1314.4999694824219,-3568.900146484375,724.1999816894531,4768.399963378906,1.0,0.014493637499699518,-0.07947761805770127,0.05925056212228388,9b0ce769cd7c4b80a9dd42cdd1875166,LEESSGOOW Kaito,8.0,-26.0,-230.8000030517578,75.3499984741211,6130.999755859375,22033.20068359375,2438.300018310547,-1420.2000427246094,3906.7001342773438,-251.10000610351562,195.0,107.0,,-0.031139138683819522,1.6060774337390582,0.09936602585612905,True,12.058434301807036,True,5,False,6,,bf508747f6b,T KeKs,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,27.0,True,-41.880001068115234,454.54998779296875,101.20999908447266,-1848.6000061035156,-22854.19921875,160.9000015258789,5454.7998046875,-701.2999725341797,54.40000057220459,255.0,255.0,,-1.3512507017734194,-1.4872716844154377,0.016388586947311812,1,False,2,31.0,False,,games5425898691,bf81d8692db,18.0,-2547.02001953125,3902.679931640625,17.010000228881836,-18061.800537109375,10375.6005859375,2.199999988079071,-0.5999999865889549,0.19999999552965164,1368.3000183105469,255.0,255.0,,-0.009585803763915145,0.5020867869903414,0.00022056752862253856,True,0.0,False,False,False,False,,
40,4255,102.0,False,False,0,5422.311698796875,-43.77000045776367,-214.9199981689453,93.16000366210938,-25146.69921875,11669.200439453125,-3742.5,-19.90000009536743,-95.50000190734863,5999.1998291015625,0.0,-0.1021274361960871,0.5194818561813922,0.2517126655752028,76561198039309853,enpitsu,27.0,41.880001068115234,-454.54998779296875,101.20999908447266,1848.6000061035156,22854.19921875,160.9000015258789,-5454.7998046875,701.2999725341797,54.40000057220459,255.0,255.0,,1.3512507017734194,1.4872716844154377,0.016388586947311812,True,31.0,False,1,False,2,,bf81d8692db,games5425898691,18.0,2547.02001953125,-3902.679931640625,17.010000228881836,18061.800537109375,-10375.6005859375,2.199999988079071,0.5999999865889549,-0.19999999552965164,1368.3000183105469,255.0,255.0,0.009585803763915145,-0.5020867869903414,0.00022056752862253856,True,0.0,False,False,False,False,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,-22.829999923706055,62.81999969482422,94.75,-5696.7999267578125,-19473.499755859375,2139.199981689453,1925.5999755859375,-5090.299987792969,794.0000152587891,195.0,24.0,,0.15779004152728127,-1.5034704338036635,0.6580953049463839,True,5.837832081702449,True,6,5,False,,
41,4256,102.0,False,False,1,4961.218490801789,129.44000244140625,238.36000061035156,95.55999755859375,26963.20068359375,25830.80078125,2305.399932861328,1720.8999633789062,1380.7000732421875,-5579.5001220703125,1.0,0.13600235760766827,-0.4779831868300666,0.14717330716215432,9b0ce769cd7c4b80a9dd42cdd1875166,LEESSGOOW Kaito,8.0,70.27999877929688,88.44000244140625,107.43000030517578,5854.7998046875,16477.60009765625,323.10001373291016,-2541.0000610351562,4865.7000732421875,-342.7000045776367,195.0,20.0,,-0.36371713827077135,1.3514218234547435,1.2846349542615059,True,2.664937442348851,True,5,False,6,,bf508747f6b,T KeKs,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,27.0,True,-65.05999755859375,280.1700134277344,102.31999969482422,-4137.0001220703125,-17598.1005859375,377.90000915527344,3672.9998779296875,-1103.499984741211,3942.0999145507812,255.0,255.0,,-1.2752387158361174,1.7620572951061841,2.815055191049891,1,False,2,31.0,False,,games5425898691,bf81d8692db,18.0,-2701.360107421875,3980.719970703125,17.010000228881836,-18920.799560546875,8372.5,2.3000000417232513,1.0999999940395355,-0.29999999329447746,1807.4000549316406,255.0,255.0,,-0.009601206335219064,0.36401832251853256,0.0001583221689590906,True,0.0,False,False,False,False,,
42,4420,108.0,False,False,0,9993.935978453585,-1348.8699951171875,-4843.669921875,128.47000122070312,-15621.400146484375,5783.2000732421875,663.0999755859375,1146.2999725341797,4986.600036621094,-3133.5000610351562,0.0,0.3850066904189511,2.278291569882556,0.460253891695478,bf81d8692db,games5425898691,18.0,-1245.22998046875,-4899.1298828125,14.270000457763672,-11424.7998046875,-181.39999389648438,270.49999237060547,932.5,488.49998474121094,-936.2999725341797,255.0,128.0,,0.04227820026243144,3.1078577158259297,0.08665074287373238,True,255.0,False,False,False,False,,76561198039309853,enpitsu,27.0,-278.8800048828125,-3774.18994140625,17.030000686645508,-19190.899658203125,4802.39990234375,5.5000001192092896,-0.19999999552965164,0.0,-2065.399932861328,255.0,0.0,0.016769145574537507,2.8196268997519254,-2.860498673410468e-05,False,245.54068807632692,True,2,False,2,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,-2092.489990234375,-1205.1400146484375,17.010000228881836,1536.3999938964844,13823.299560546875,2.0999999344348907,0.0,-0.7000000029802322,2145.0,226.0,255.0,,0.009534752718124215,1.5164506469018726,7.666906877926908e-05,True,255.0,False,8,8,False,,
43,4455,109.0,False,False,0,9576.951732315854,-3170.409912109375,-4162.9599609375,94.30000305175781,-20104.49951171875,13126.199951171875,2637.9000854492188,2080.2999877929688,356.50001525878906,154.89999771118164,0.0,0.41734665841572854,-1.8833585865170246,2.7142201427457517,bf81d8692db,games5425898691,18.0,-3056.110107421875,-4276.35009765625,16.84000015258789,-17114.000244140625,10692.19970703125,-198.4000015258789,1115.5999755859375,1394.1000366210938,-1020.0,255.0,128.0,,-0.005223602094674204,2.5629621101122684,-0.001456482461311687,True,179.8148385555513,True,False,False,False,,76561198039309853,enpitsu,27.0,-1516.280029296875,-1455.6300048828125,17.030000686645508,-17364.300537109375,15082.39990234375,0.7000000029802322,0.5000000074505806,-0.29999999329447746,703.1999969482422,255.0,128.0,0.01678576003449219,2.4827880424343256,-0.000247899559421256,False,192.0,False,2,False,2,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,-3232.929931640625,-164.25,17.010000228881836,-8208.300170898438,10457.80029296875,1.899999976158142,0.0,0.0,-473.69998931884766,217.0,128.0,False,0.009549666937125416,2.192081406637681,0.0002051684213543497,True,255.0,False,8,8,False,,
44,4658,117.0,False,False,0,4394.63360810433,-3585.489990234375,1664.449951171875,93.77999877929688,3450.2999877929688,4950.899963378906,896.1000061035156,-4694.100036621094,3271.300048828125,1806.6000366210938,0.0,0.1906304894728609,1.9378757871042802,1.2455820537941908,bf81d8692db,games5425898691,19.0,-3708.590087890625,1723.3199462890625,16.81999969482422,10926.099853515625,17897.099609375,47.199997901916504,17.799999713897705,62.10000038146973,-1940.8999633789062,128.0,0.0,,0.008407309867176008,0.9478571347309332,-0.004109380450608352,True,,False,False,False,False,,76561198039309853,enpitsu,27.0,129.74000549316406,598.219970703125,17.059999465942383,-2282.5,14613.499755859375,-4.000000059604645,-0.3999999910593033,0.19999999552965164,4.000000059604645,255.0,128.0,0.016760674674504265,1.7262571730493061,-1.8513085349663518e-05,True,171.27714404239453,True,2,False,2,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,-3093.909912109375,3520.820068359375,17.010000228881836,5164.89990234375,-9756.699829101562,2.3999999463558197,0.19999999552965164,-0.29999999329447746,2443.800048828125,212.0,237.0,False,0.009519809785536378,-1.016311534843925,-5.932075494896399e-05,True,255.0,False,False,False,False,,
45,4692,118.0,False,False,1,7713.2552223751845,3190.18994140625,-2224.169921875,95.62000274658203,-7843.3001708984375,11865.6005859375,4728.999938964844,3673.0999755859375,-2756.0000610351562,3861.4999389648438,1.0,-0.49246135612627934,-2.832761338160945,2.4165329067029457,9b0ce769cd7c4b80a9dd42cdd1875166,LEESSGOOW Kaito,8.0,3205.820068359375,-2430.030029296875,17.010000228881836,6395.8001708984375,9215.399780273438,2.199999988079071,-0.5000000074505806,-0.9000000357627869,2305.0999450683594,254.0,255.0,False,-0.009530754288791443,2.133854054383127,0.00011070229009000644,True,255.0,False,False,False,False,,bf508747f6b,T KeKs,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,27.0,True,544.0399780273438,-1576.6700439453125,17.059999465942383,10979.3994140625,3933.5000610351562,-2.800000011920929,-0.3999999910593033,0.19999999552965164,2379.600067138672,255.0,0.0,,-0.01669560304976894,2.744819679042666,2.7141686345737043e-05,2,False,2,169.68211607779227,True,,games5425898691,bf81d8692db,19.0,2236.860107421875,-1572.6300048828125,17.020000457763672,284.89999771118164,12681.700439453125,1.1999999731779099,-0.09999999776482582,-0.0,-2319.1000366210938,255.0,0.0,,-0.009553285823816225,1.6600898415044878,-1.4406822941408473e-05,True,,False,False,False,False,,
46,4723,119.0,False,False,0,4446.224185620941,-2392.8701171875,953.3200073242188,224.64999389648438,-20516.69921875,8955.900268554688,3054.8001098632812,-4372.200012207031,3497.60009765625,95.0,0.0,0.26134509954896756,-3.066306831929906,2.7938615449100093,76561198039309853,enpitsu,27.0,-2263.27001953125,825.1799926757812,173.69000244140625,-20263.599853515625,-4223.500061035156,1980.3999328613281,-818.1999969482422,-1492.5,-4645.199890136719,255.0,0.0,,-0.2971779452847946,2.786504598837394,0.07094189076116852,True,121.0,False,3,False,4,,bf81d8692db,games5425898691,19.0,-2722.090087890625,89.58999633789062,17.020000457763672,-6723.2000732421875,-12355.2001953125,1.0000000149011612,-1.1999999731779099,-1.899999976158142,1250.4000091552734,255.0,255.0,0.009596138448967735,-2.0732481832410854,0.00025462697603186165,False,,False,False,False,False,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,-2594.89990234375,1230.3599853515625,79.5199966430664,10218.200073242188,-14895.6005859375,3502.0999145507812,-1051.1000061035156,-547.0999908447266,-1270.199966430664,223.0,181.0,False,-0.0864964780570378,-1.1859271325554357,0.004570425080777009,True,179.77121724877307,True,4,False,False,,
47,4725,119.0,False,False,1,6339.524581413014,2515.179931640625,-989.260009765625,262.3599853515625,11779.300537109375,11186.099853515625,16696.199951171875,4133.500061035156,4008.599853515625,-1686.3999938964844,1.0,-0.21649580941804844,3.071872003594895,-3.0978535835162626,9b0ce769cd7c4b80a9dd42cdd1875166,LEESSGOOW Kaito,8.0,2497.75,-1074.510009765625,109.55999755859375,-3602.6998901367188,19141.8994140625,1876.9000244140625,-1907.5,4919.5001220703125,-1551.9999694824219,221.0,128.0,False,0.16782943451599172,1.3601180356095475,0.16687648166651262,True,173.5180385266581,True,3,False,4,,bf508747f6b,T KeKs,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,27.0,True,2263.27001953125,-825.1799926757812,173.69000244140625,20263.599853515625,4223.500061035156,1980.3999328613281,818.1999969482422,1492.5,-4645.199890136719,255.0,0.0,,0.2971779452847946,-2.786504598837394,0.07094189076116852,3,False,4,121.0,False,,games5425898691,bf81d8692db,19.0,2781.25,37.65999984741211,17.020000457763672,5047.699890136719,13080.50048828125,1.0999999940395355,-0.5000000074505806,-1.5000000596046448,1988.0999755859375,255.0,255.0,,-0.009579858209531498,1.8981923034590384,0.00018071654741012378,False,,False,False,False,False,,
48,4857,124.0,False,False,0,7811.32139548975,-1625.2099609375,-2637.2099609375,669.6400146484375,-96.5999984741211,28144.29931640625,8378.900146484375,5091.099853515625,2866.300048828125,-1365.2999877929688,0.0,-0.34548354686963484,-0.7046993493885438,-1.6350171240522322,bf81d8692db,games5425898691,19.0,-1602.1700439453125,-2850.139892578125,558.780029296875,-1255.199966430664,19863.199462890625,4934.100036621094,-4736.9000244140625,-2118.2000732421875,-1823.3000183105469,255.0,185.0,,-0.6082596481253987,1.751865611575198,-0.33318183343257035,True,157.80513545518284,True,5,False,6,,76561198039309853,enpitsu,27.0,-1659.739990234375,1431.300048828125,17.040000915527344,-6172.5,21645.90087890625,4.399999976158142,0.0,0.0,2051.9000244140625,255.0,255.0,0.016771459581383187,1.9286825861046155,-5.76236300235546e-06,True,131.0,False,4,False,4,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,-2102.830078125,1093.75,17.020000457763672,-7880.7000732421875,11384.200439453125,1.0000000149011612,0.0,-0.09999999776482582,-2318.0999755859375,254.0,3.0,True,0.009537466993209268,2.1070424991816274,-6.981378354393688e-05,True,248.0,False,4,4,False,,False
49,4974,128.0,False,False,0,2056.714661982568,-1634.800048828125,3220.56005859375,390.3900146484375,12045.999755859375,14018.499755859375,8637.2998046875,4953.999938964844,-2036.9999694824219,2703.2000732421875,0.0,-0.000608932345434111,-0.9905398145583212,-0.8828175458446738,bf81d8692db,games5425898691,18.0,-1702.3900146484375,3121.0,286.5299987792969,11753.599853515625,8415.399780273438,1259.4000244140625,4940.400085449219,1296.199951171875,-2040.0,128.0,94.0,,-0.5368356116356113,-0.16742967375570425,0.5059327229536216,True,96.0,False,6,False,8,,76561198039309853,enpitsu,27.0,-1831.050048828125,1341.4000244140625,17.040000915527344,294.50000762939453,1189.000015258789,3.8999998569488525,0.19999999552965164,0.0,0.0,255.0,128.0,0.016571096250772164,1.327908875199748,-9.659890976026827e-07,True,131.0,False,4,False,4,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,-398.6600036621094,5357.5498046875,17.850000381469727,-75.99999904632568,-2152.7999877929688,-43.09999942779541,-111.89999580383301,-6.299999952316284,1140.5999755859375,128.0,255.0,False,0.027296420887526554,-1.7220019426318258,-0.003996048598449048,True,242.0,False,4,4,False,,
50,5102,133.0,False,False,0,2019.0204153451568,591.7899780273438,3775.110107421875,327.3800048828125,-6377.1002197265625,4500.7000732421875,6284.6002197265625,-2517.2000122070312,-2059.2999267578125,3383.699951171875,0.0,0.7035919034354695,1.6544695958581255,-0.07161666985111978,bf81d8692db,games5425898691,19.0,598.9099731445312,3761.1298828125,144.61000061035156,1069.1999816894531,-3517.9998779296875,3274.2999267578125,-3115.0,-3193.5000610351562,548.4999847412109,255.0,147.0,,-0.4579256295965766,-0.6317221061474434,-0.037963823293745355,True,77.0,False,7,False,10,,76561198039309853,enpitsu,27.0,2431.030029296875,5102.93994140625,207.07000732421875,7636.199951171875,-3.100000023841858,-933.7000274658203,0.5999999865889549,1767.2000122070312,2.5999999046325684,255.0,128.0,0.1100409466064081,0.01656544620760054,1.5731474650569686,True,18.0,False,6,False,6,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,576.4400024414062,4260.06005859375,77.81999969482422,-2361.0000610351562,-12230.10009765625,3915.7000732421875,-1186.9999694824219,104.60000038146973,1569.4000244140625,233.0,128.0,False,-0.07774095177230791,-1.5462832107524724,-0.006077011651606173,True,130.86614181149395,True,6,4,False,,
51,5306,140.0,False,False,0,1671.6927913879822,-2413.31005859375,4438.33984375,108.43000030517578,11695.6005859375,2436.699981689453,5639.000244140625,1116.2999725341797,-5716.199951171875,-1441.6000366210938,0.0,0.04262422139158488,1.10216274820794,2.6823209867338496,76561198039309853,enpitsu,27.0,-2575.8701171875,4390.81005859375,16.170000076293945,8285.10009765625,1083.0000305175781,-619.0000152587891,-2333.6000061035156,112.60000228881836,2166.4999389648438,255.0,0.0,False,0.021465150631802894,0.16502097656832565,-0.020296264952467745,True,97.0,False,8,False,8,,bf81d8692db,games5425898691,19.0,-2281.590087890625,3478.800048828125,17.010000228881836,14719.100341796875,-541.3999938964844,-0.09999999776482582,0.3999999910593033,0.5999999865889549,-81.49999618530273,255.0,128.0,0.00955699727228159,-0.042757545054752044,2.7682384931460666e-05,True,217.4172814430729,True,10,False,8,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,2158.2099609375,4368.56982421875,17.010000228881836,-7151.099853515625,-5414.5001220703125,-0.5000000074505806,-3.700000047683716,-3.0000001192092896,-1463.3999633789062,255.0,114.0,,0.009482972028358908,-2.5411451710594646,0.00010639320827040947,True,59.98658908310759,True,False,False,False,,
52,5350,142.0,False,False,1,9951.010577560439,614.9199829101562,-4807.0400390625,169.0,15240.2001953125,12613.599853515625,-6581.400146484375,266.299991607666,1058.1999969482422,5899.89990234375,1.0,0.3418012785251881,-2.657764517956367,-0.8456819381767537,9b0ce769cd7c4b80a9dd42cdd1875166,LEESSGOOW Kaito,8.0,378.8299865722656,-4893.8701171875,215.77999877929688,21899.3994140625,485.29998779296875,374.70001220703125,-4731.199951171875,2143.5000610351562,-1808.3000183105469,233.0,255.0,,-0.08937665863023941,-2.9925345570491952,-1.0937005887651712,True,0.0,False,3,False,4,,bf508747f6b,T KeKs,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,27.0,True,1121.1099853515625,-4673.7001953125,173.6199951171875,-13635.2001953125,-3883.2998657226562,1622.7999877929688,568.4999847412109,-1990.0,0.3999999910593033,255.0,0.0,False,-0.03701869500246096,-0.2782647964810111,-7.710830698989028e-06,9,False,10,97.0,False,,games5425898691,bf81d8692db,19.0,-12.079999923706055,-3995.9599609375,17.010000228881836,-7147.9998779296875,-11067.80029296875,2.3000000417232513,0.29999999329447746,-0.0,2154.199981689453,128.0,255.0,,-0.009615343316061698,-1.0626943152854558,2.564366826345712e-05,True,213.0,False,10,8,False,,
53,5353,142.0,False,False,0,510.08055194836294,-753.0499877929688,4650.35986328125,102.1500015258789,9573.699951171875,-11644.599609375,6589.7998046875,4498.500061035156,3698.5000610351562,-1443.699951171875,0.0,-0.41642653805339175,-3.107653101561845,-0.9614051433863436,76561198039309853,enpitsu,27.0,-887.3800048828125,4741.4501953125,191.0,11432.2998046875,3716.199951171875,218.50000381469727,-862.3000335693359,5133.3001708984375,-1776.199951171875,255.0,0.0,False,1.292089074606943,0.17642807537483657,0.02234761876494166,True,97.0,False,9,False,10,,bf81d8692db,games5425898691,19.0,64.44000244140625,4100.259765625,17.010000228881836,4507.0001220703125,11550.6005859375,2.3999999463558197,-0.09999999776482582,0.0,2204.199981689453,128.0,255.0,0.009637044757391763,1.2628066597687004,9.655313507643543e-06,True,243.0,False,10,False,8,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,-727.47998046875,4898.5,214.1999969482422,-19406.099853515625,434.50000762939453,-156.30000114440918,4940.899963378906,-1972.5,-1395.2000427246094,233.0,155.0,,0.09777052434960878,2.4023510361298066,-2.4111082334475484,True,0.0,False,4,3,False,,
54,5470,146.0,False,False,0,5705.900519205649,2600.639892578125,631.030029296875,122.26000213623047,25106.0009765625,10692.5,9655.10009765625,5580.9002685546875,-1860.2000427246094,-1180.199966430664,0.0,-0.4371821588419658,-2.9146002677403797,-1.363126678769164,bf81d8692db,games5425898691,18.0,2389.68994140625,483.57000732421875,17.010000228881836,19295.2001953125,12315.0,2.0000000298023224,-3.0000001192092896,-1.8000000715255737,-369.1999816894531,255.0,6.0,,0.009579458340192368,0.5913714464854378,-0.00017806888242543256,True,139.0,False,8,False,10,,76561198039309853,enpitsu,27.0,2760.780029296875,2315.889892578125,17.059999465942383,-14754.7998046875,-8938.499755859375,1.2999999523162842,0.5999999865889549,0.29999999329447746,-23.599998950958252,255.0,128.0,0.01677445862786179,-2.5997101886737597,6.259511387248915e-05,True,255.0,False,10,False,10,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,-404.57000732421875,3099.429931640625,17.010000228881836,11912.7001953125,-7514.6002197265625,2.0000000298023224,3.100000023841858,-1.899999976158142,505.99998474121094,255.0,219.0,,0.0095706174356153,-0.565963418363701,9.285750256844074e-06,True,31.0,False,4,4,False,,
55,5531,148.0,False,False,1,7996.663822722038,-1630.0999755859375,-2447.18994140625,285.8800048828125,9875.700073242188,20139.300537109375,-3152.5,-2250.0999450683594,-846.8000030517578,-5497.19970703125,1.0,-0.22701005535488372,1.4216463696928305,3.061059811034625,9b0ce769cd7c4b80a9dd42cdd1875166,LEESSGOOW Kaito,8.0,-1646.93994140625,-2622.6201171875,217.72000122070312,-293.4000015258789,12740.30029296875,414.39998626708984,534.900016784668,4662.9998779296875,2867.0001220703125,254.0,0.0,False,0.34640474961238543,1.902683821497247,0.970051822344549,True,29.431423574365606,True,5,False,6,,bf508747f6b,T KeKs,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,27.0,True,179.6999969482422,-712.8499755859375,17.059999465942383,1824.4999694824219,18817.2998046875,1.1999999731779099,-0.0,0.7000000029802322,28.09999942779541,255.0,128.0,,-0.016777298140525632,1.664268271310087,-6.672115379876187e-05,10,False,10,215.0,False,,games5425898691,bf81d8692db,18.0,-4080.780029296875,-2340.659912109375,295.5299987792969,40.300002098083496,7904.89990234375,7743.3001708984375,-2316.3999938964844,760.1000213623047,447.00000762939453,255.0,0.0,,0.7639985936153373,1.5801846631659153,1.5749253978300761,True,169.0,False,10,8,False,,
56,5575,150.0,False,False,0,5633.742710433933,284.2799987792969,-368.7200012207031,111.37000274658203,5216.5997314453125,6337.8997802734375,6724.4000244140625,1625.7000732421875,-917.6999664306641,995.5999755859375,0.0,-0.37267199755920594,1.8875444490274724,1.6629422154917277,76561198039309853,enpitsu,27.0,183.25999450683594,-495.2699890136719,70.98999786376953,4894.700012207031,2355.7000732421875,2276.0000610351562,-337.90000915527344,4478.2000732421875,-832.5,255.0,255.0,,0.15354134224699717,0.1079523737389116,0.051441895235129466,True,215.0,False,11,False,12,,bf81d8692db,games5425898691,18.0,3746.550048828125,243.80999755859375,15.960000038146973,-10024.199829101562,-12427.2998046875,182.90000915527344,-9.49999988079071,-221.49999618530273,-147.7999973297119,255.0,128.0,-0.0014424974065419265,-2.26939617877842,-0.01967687592066893,True,255.0,False,10,False,8,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,1403.5899658203125,698.239990234375,17.010000228881836,-8450.0,-5273.499755859375,5.400000214576721,0.09999999776482582,-1.5999999642372131,-2976.400146484375,236.0,0.0,False,0.009434687668063785,-2.7960226839826703,-5.6557406518732983e-05,True,13.0,False,6,6,False,,
57,5619,152.0,False,False,0,4906.533146467626,1065.9300537109375,642.7899780273438,362.510009765625,-16742.7001953125,21616.59912109375,8743.400268554688,2933.800048828125,5055.299987792969,-1355.0999450683594,0.0,1.0534947869397708,-2.341722606297887,-0.6285045164133896,bf81d8692db,games5425898691,19.0,1197.31005859375,511.2900085449219,227.5500030517578,-15646.600341796875,15293.599853515625,3513.599853515625,-2940.0,2283.0999755859375,4048.800048828125,255.0,0.0,,-0.85805944056847,2.370222618668552,0.9178910381048665,True,179.30112690053963,True,9,False,12,,76561198039309853,enpitsu,27.0,940.7999877929688,-56.349998474121094,17.059999465942383,3442.60009765625,5227.80029296875,1.4000000059604645,-3.8999998569488525,-7.099999785423279,1391.1000061035156,255.0,128.0,0.016673471406016705,1.00321970970626,-5.483690666368925e-05,True,245.0,False,12,False,12,,T KeKs,bf508747f6b,,,,,,,,,,,,,,,,,,,,,,,,LEESSGOOW Kaito,9b0ce769cd7c4b80a9dd42cdd1875166,8.0,-151.6699981689453,1426.3699951171875,17.010000228881836,-4719.800109863281,12053.699951171875,1.899999976158142,-1.0000000149011612,2.7000001072883606,-927.0999908447266,255.0,128.0,False,0.009539970385488138,1.8783728511363873,0.0001663212375475718,True,44.0,False,6,6,False,,
