,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
81,5554,159.0,False,False,1,8339.621164266102,-505.3500061035156,-3081.0400390625,99.76000213623047,8307.999877929688,10840.999755859375,2805.2999877929688,-1494.4999694824219,497.00000762939453,5789.5001220703125,1.0,1.0515194906002188,2.6758134429024407,1.103262218907216,76561198039309853,enpitsu,27.0,-486.4599914550781,-3223.02001953125,69.26000213623047,13980.699462890625,7277.5,2517.4000549316406,657.3999786376953,4360.10009765625,-2307.4000549316406,255.0,255.0,False,-0.1323955713564772,2.6995217511363325,0.08625484363981861,True,12,11,98.0,False,False,,bf81d8692db,games5425898691,24.0,-1056.010009765625,-403.5899963378906,81.23999786376953,5548.2000732421875,-22050.6005859375,-1474.1000366210938,2604.7000122070312,1165.1000213623047,70.99999904632568,255.0,128.0,,0.6446299623116905,-1.938360134729537,0.051999887662164485,True,101.0,False,24,22,False,,DonTLkDWn,76561198367569986,16.0,-111.68000030517578,-1519.3699951171875,18.6299991607666,22129.3994140625,-1773.800048828125,4.799999892711639,-0.3999999910593033,0.09999999776482582,1916.9000244140625,255.0,255.0,,-0.0059508314386080546,-3.1302905837897828,4.7294785412984844e-05,True,0.0,False,26,6,22,,theTRICKSTER,76561198273900649,21.0,-530.6799926757812,-3888.760009765625,17.010000228881836,19713.00048828125,3826.4999389648438,2.3000000417232513,-0.19999999552965164,-0.0,2013.5000610351562,255.0,255.0,,-0.009573776099143646,2.8719659433736626,1.915877387820705e-05,True,129.0,False,4,32,26,
82,5609,161.0,False,False,0,3935.5031123243384,-919.97998046875,1204.5699462890625,105.0999984741211,3172.2000122070312,2971.7001342773438,4746.199951171875,1976.6999816894531,-3274.2001342773438,4622.900085449219,0.0,-1.2890299663511309,-2.0194032160227047,-0.33124879994597556,76561198273900649,theTRICKSTER,20.0,-971.8499755859375,1080.3199462890625,16.239999771118164,6965.9002685546875,-5493.0999755859375,-47.10000038146973,222.19999313354492,-369.70001220703125,3065.10009765625,128.0,255.0,False,-0.006080858667549775,-0.5142280688318077,0.029808867464604705,True,32,26,107.0,False,4,,76561198367569986,DonTLkDWn,16.0,-872.489990234375,316.510009765625,18.6299991607666,-542.7999877929688,9123.699951171875,3.4999999403953552,0.0,-0.09999999776482582,-1558.5000610351562,255.0,0.0,False,0.005934572124368486,1.6734678918157688,-0.00042082713306459523,True,8.983879466210649,True,26,22,6,,enpitsu,76561198039309853,27.0,-1298.77001953125,1376.8299560546875,17.049999237060547,10554.7998046875,-8699.89990234375,-1.0999999940395355,1.0000000149011612,-0.7000000029802322,2182.899932861328,255.0,128.0,False,0.016743029823065744,-0.6227518668217059,5.769552996498703e-05,True,106.0,False,14,False,12,,games5425898691,bf81d8692db,24.0,-1409.5699462890625,2724.56005859375,17.010000228881836,-10258.699951171875,11892.099609375,2.0999999344348907,-2.3999999463558197,3.0000001192092896,-1123.499984741211,255.0,128.0,,0.009599758136577523,2.222858887299365,4.8332403351820345e-05,True,101.0,False,False,24,22,
83,5654,162.0,False,False,0,3500.962577308992,-443.2200012207031,1668.43994140625,140.75,-821.2999725341797,10146.699829101562,5854.1998291015625,4525.4998779296875,2581.4999389648438,2975.7000732421875,0.0,-0.23512121534322597,-0.2089495920575502,1.0357066011027185,76561198367569986,DonTLkDWn,16.0,-423.489990234375,1514.9200439453125,21.100000381469727,1816.6999816894531,10061.699829101562,2961.7001342773438,0.7999999821186066,3.799999952316284,1365.5999755859375,255.0,255.0,False,0.0059429999006190976,1.379797770193983,0.0001128416541247565,True,27,22,0.0,False,6,,76561198273900649,theTRICKSTER,20.0,1429.1199951171875,272.1199951171875,162.3699951171875,16797.60009765625,-5798.2000732421875,-3002.5,355.99998474121094,3008.0999755859375,-2091.699981689453,128.0,0.0,True,-0.2360507033140232,1.149236547654451,-1.1975267090845014,True,107.0,False,32,26,4,,enpitsu,76561198039309853,27.0,1616.25,477.3900146484375,17.020000457763672,20544.3994140625,-6379.5001220703125,2.3999999463558197,1.0999999940395355,-1.5000000596046448,-296.200008392334,255.0,128.0,False,0.016847052379876003,-0.3156595532806007,3.372456062399729e-05,False,81.01319546596983,True,14,False,14,,games5425898691,bf81d8692db,24.0,-2051.6298828125,4916.169921875,17.100000381469727,5543.4002685546875,9512.999877929688,111.19999885559082,533.4999847412109,87.5,-2250.0999450683594,128.0,0.0,,0.006301756976397608,0.9852146238282639,0.003008934116404804,True,132.0,False,False,24,22,
84,5725,165.0,False,False,1,9038.282595721097,565.8300170898438,-3892.25,210.4499969482422,-17617.39990234375,22165.400390625,10975.0,3213.800048828125,5065.4998779296875,108.19999694824219,1.0,-0.551415781582036,2.117268209274702,0.812824525248305,bf81d8692db,games5425898691,24.0,618.4600219726562,-4050.43994140625,131.8699951171875,-5107.099914550781,16588.900146484375,17.300000190734863,-5196.7999267578125,1623.0999755859375,-779.8000335693359,255.0,128.0,,-0.17620518166903176,1.1239726643992118,0.32765361791373715,True,26,23,55.40386238662147,True,False,,76561198039309853,enpitsu,27.0,-4075.5,-2398.360107421875,230.72999572753906,345.40000915527344,-16437.5,-2934.5999145507812,-193.09999465942383,-895.6999969482422,358.49998474121094,255.0,128.0,False,-0.16324423703935087,-1.5782697320780954,-1.4627195230491639,True,255.0,False,14,14,False,,DonTLkDWn,76561198367569986,16.0,749.6300048828125,-3831.72998046875,80.37999725341797,-9619.000244140625,-8676.599731445312,3344.1000366210938,-1156.2999725341797,-1705.3999328613281,-3544.2001342773438,128.0,0.0,False,-0.03694771499669747,-0.8442040395573012,0.01074497195811341,True,0.0,False,30,6,25,,theTRICKSTER,76561198273900649,20.0,-922.4299926757812,-1025.3699951171875,17.010000228881836,13102.7001953125,2747.60009765625,2.3999999463558197,-2.0999999344348907,-0.29999999329447746,2116.999969482422,255.0,255.0,False,-0.009562426138856155,2.8894420640054452,0.00019511371745526267,True,138.0,False,4,32,26,
85,5865,170.0,False,False,1,3051.0822844396203,-2096.449951171875,4544.72998046875,286.1600036621094,14866.300048828125,23429.7998046875,1208.3000183105469,-1820.5999755859375,903.4999847412109,2660.5999755859375,1.0,-1.0705084193971826,-0.5013549954418056,-1.0374014879925268,bf81d8692db,games5425898691,24.0,-2199.6298828125,4364.22998046875,182.00999450683594,15457.7001953125,16550.400390625,2216.9000244140625,341.5999984741211,-79.80000019073486,-265.40000915527344,255.0,69.0,,0.634182567875599,2.214129902702058,-0.08246848387120057,True,30,26,28.0,False,False,,76561198039309853,enpitsu,27.0,-334.3999938964844,1266.0,17.049999237060547,964.8999786376953,6354.1998291015625,2.5999999046325684,0.29999999329447746,-0.0,0.0,255.0,128.0,,-0.016664692158036457,1.721538981818527,4.0846640957156886e-06,True,255.0,False,16,16,False,,DonTLkDWn,76561198367569986,16.0,-3223.419921875,3411.8798828125,18.649999618530273,10267.19970703125,18146.500244140625,2.3999999463558197,-0.0,0.29999999329447746,-1989.4999694824219,255.0,0.0,,-0.005955593412539437,2.16000016745505,-5.30774210962397e-05,True,,False,34,6,30,,theTRICKSTER,76561198273900649,20.0,-2115.85009765625,4816.27978515625,110.27999877929688,7955.3997802734375,-4623.399963378906,6097.2998046875,-1107.7999877929688,-1017.7999877929688,-1284.4999694824219,128.0,128.0,False,0.14715288436558308,-2.2431247291939185,-0.02313812869443444,True,229.9812986902011,True,5,36,28,
86,5867,170.0,False,False,0,10227.844347481725,1994.949951171875,-4670.77001953125,313.7799987792969,-16280.0,585.6000137329102,15343.499755859375,4859.100036621094,-1742.7000427246094,3057.9000854492188,0.0,0.8057656520985109,0.9231033704245916,-0.8225563261203452,76561198273900649,theTRICKSTER,20.0,2047.18994140625,-4774.56005859375,159.33999633789062,-8461.099853515625,5323.2000732421875,5729.0997314453125,854.1999816894531,820.9999847412109,-1091.6999816894531,128.0,128.0,False,-0.2563173562950967,2.142032155456116,-0.00834353245929147,True,36,28,223.7036557864117,True,5,,76561198367569986,DonTLkDWn,16.0,3125.60009765625,-3553.39990234375,18.649999618530273,-12892.19970703125,-15959.100341796875,2.3999999463558197,0.0,-0.3999999910593033,-2013.0999755859375,255.0,0.0,,0.005957591965590532,-2.3270323175937726,-6.794276140997139e-05,True,,False,34,30,6,,enpitsu,76561198039309853,27.0,325.29998779296875,-1309.6400146484375,17.049999237060547,-1716.9999694824219,-6675.7000732421875,3.4999999403953552,0.29999999329447746,2.5999999046325684,-1492.5,255.0,128.0,,0.01665363008125221,-1.777435236785639,-0.00028470690217439635,True,255.0,False,16,False,16,,games5425898691,bf81d8692db,24.0,2076.030029296875,-4495.68994140625,193.52000427246094,-14575.799560546875,-15460.899658203125,924.4000244140625,-129.3000030517578,1150.999984741211,2365.8999633789062,255.0,128.0,,-0.696640142764918,-2.034042718733345,-0.14461851250539529,True,28.0,False,False,30,26,
87,5978,174.0,False,False,1,2792.3374642954295,3526.639892578125,4203.580078125,100.83000183105469,-11847.80029296875,17254.599609375,808.3000183105469,-4057.2000122070312,3594.2999267578125,2572.9000854492188,1.0,0.1369084112303803,1.1572494657686552,-2.8713179017953676,76561198039309853,enpitsu,27.0,3548.080078125,4037.330078125,233.19000244140625,10124.600219726562,20601.8994140625,1432.2999572753906,-5021.9000244140625,2233.8999938964844,-197.60000228881836,255.0,128.0,,-0.7153611124823316,2.020642615366604,-0.010593360369805524,True,20,17,174.0,False,False,,bf81d8692db,games5425898691,24.0,294.82000732421875,4627.6201171875,17.010000228881836,-3572.60009765625,-9811.099853515625,2.0999999344348907,-0.0,-0.29999999329447746,78.20000171661377,255.0,128.0,,-0.009537302057637797,-1.2280042683644417,-5.58211969017812e-05,True,28.0,False,30,26,False,,DonTLkDWn,76561198367569986,16.0,2774.06005859375,3083.3798828125,18.6299991607666,-8916.599731445312,7065.10009765625,5.0,-0.0,-0.19999999552965164,-2422.5,255.0,0.0,False,-0.00592766246237658,0.7373230378431311,2.913937229867772e-05,True,250.0,False,36,6,32,,theTRICKSTER,76561198273900649,20.0,2028.9200439453125,4705.47021484375,17.0,11508.800048828125,-5058.699951171875,3.3000001311302185,-1.0999999940395355,0.29999999329447746,-154.3000030517578,255.0,128.0,False,-0.00957568652721799,-2.708111506784226,0.00016182878886588525,True,214.0,False,6,36,28,
88,6023,176.0,False,False,0,10157.151242377984,-1519.43994140625,-4998.0,273.3299865722656,-18786.099853515625,6900.9002685546875,3674.5999145507812,593.1000137329102,148.100004196167,-2911.300048828125,0.0,0.7432865277264138,-0.17792662724892155,0.4937315986370927,76561198367569986,DonTLkDWn,16.0,-1400.3199462890625,-4857.27001953125,191.7899932861328,6007.9998779296875,-22030.50048828125,2748.9999389648438,3008.699951171875,1585.8000183105469,-4322.300109863281,255.0,128.0,False,-0.2560666573189569,-2.4410362944278536,-0.7149458859695282,True,38,33,201.86870517269261,True,6,,76561198273900649,theTRICKSTER,21.0,-2883.169921875,-3508.570068359375,17.0,8125.0,-936.2000274658203,3.799999952316284,0.0,0.0,-2541.300048828125,255.0,0.0,False,0.009517389225745857,-0.15251532325001596,3.239132948756239e-06,True,214.0,False,36,28,6,,enpitsu,76561198039309853,27.0,-2366.570068359375,-5068.7900390625,75.02999877929688,8371.500244140625,-1289.6000671386719,1535.3999328613281,-1911.0000610351562,2387.2000122070312,510.2000045776367,255.0,255.0,False,-0.2730805433008414,-0.1643572033700021,-0.8313457081235281,True,174.0,False,20,False,18,,games5425898691,bf81d8692db,24.0,-1125.8399658203125,-4103.89990234375,17.010000228881836,-2365.2999877929688,-10899.89990234375,2.3000000417232513,-0.5000000074505806,-2.5,1917.7999877929688,255.0,255.0,,0.009554955510903067,-1.7534037693089004,1.3879764159894296e-05,True,28.0,False,False,30,26,
89,6093,178.0,False,False,1,3861.5590260022977,3976.22998046875,2811.090087890625,231.6999969482422,-6695.2001953125,2577.3001098632812,15270.0,1838.8999938964844,5324.89990234375,-2064.600067138672,1.0,-1.1951099397218954,1.6506321325385507,1.498967027407707,76561198039309853,enpitsu,27.0,3826.080078125,2698.06005859375,117.48999786376953,16583.00048828125,-2883.900146484375,4255.199890136719,-2611.7999267578125,-457.00000762939453,3753.599853515625,128.0,128.0,False,-0.052882325236706156,2.640418962016234,-0.20550427425629048,True,22,18,86.0,False,2,,bf81d8692db,games5425898691,24.0,-1092.5400390625,2753.219970703125,85.41000366210938,-9512.100219726562,-16977.7001953125,-1322.5,2764.89990234375,-1337.7999877929688,7.799999713897705,255.0,128.0,,0.7150652728101999,-1.1176618545820824,0.003593956117013194,False,31.0,False,32,28,False,,DonTLkDWn,76561198367569986,16.0,1338.77001953125,3268.9599609375,18.639999389648438,-973.6000061035156,-13179.100341796875,3.4999999403953552,-0.0,-1.4000000059604645,1373.699951171875,255.0,255.0,,-0.005963340740335502,-1.493057427679892,0.00020329712178495881,True,133.0,False,38,6,34,,theTRICKSTER,76561198273900649,21.0,3788.719970703125,2948.85009765625,17.0,9715.30029296875,-17569.3994140625,3.4999999403953552,-0.5000000074505806,1.0000000149011612,1843.3000183105469,128.0,255.0,False,-0.009641074821336474,-2.1347048285937267,0.0001159304306210432,True,113.0,False,6,36,28,
90,6217,183.0,False,False,0,9032.532464892334,-1169.530029296875,-3888.389892578125,336.8800048828125,-20596.4990234375,7074.7998046875,1856.1000061035156,2514.600067138672,5419.7998046875,-549.5999908447266,0.0,-0.03952086677625905,-1.1609394062697043,-3.0088549898389214,76561198367569986,DonTLkDWn,16.0,-1068.06005859375,-3955.550048828125,223.39999389648438,-13099.69970703125,2731.300048828125,1527.5999450683594,-3444.7000122070312,-3568.900146484375,-2376.199951171875,255.0,255.0,False,-0.15551110254440328,1.7681828964872737,-0.05882533360345574,True,40,35,95.48801709503257,True,6,,76561198273900649,theTRICKSTER,21.0,-784.6599731445312,-3939.760009765625,16.969999313354492,9323.400268554688,-3987.9998779296875,14.299999475479126,8.799999952316284,11.100000143051147,2030.0999450683594,255.0,255.0,False,0.008732934606670845,-0.3992499786846478,4.4011355440568074e-05,False,50.0,False,38,28,6,,enpitsu,76561198039309853,27.0,-1226.530029296875,-3807.2099609375,204.99000549316406,16221.700439453125,-10296.500244140625,1816.7999267578125,1979.1999816894531,3112.0001220703125,-0.19999999552965164,255.0,128.0,False,0.06304316390023246,-0.5664911727642189,6.54195058009331e-05,True,88.0,False,24,2,19,,games5425898691,bf81d8692db,24.0,-521.1900024414062,1668.989990234375,17.0,-11359.000244140625,-18365.899658203125,1.0999999940395355,0.7000000029802322,1.2999999523162842,1753.3999633789062,255.0,201.0,,0.009601819252144784,-2.0543165725781636,-2.4041355991894983e-06,True,240.0,False,False,32,28,
91,6218,183.0,False,False,1,1302.866702009338,1229.5,3880.5400390625,356.8299865722656,17994.89990234375,6559.6002197265625,14073.199462890625,3306.4999389648438,4957.39990234375,-700.2999877929688,1.0,0.12059121616548105,1.1965425530612557,-2.970351681425122,76561198039309853,enpitsu,27.0,1226.530029296875,3807.2099609375,204.99000549316406,-16221.700439453125,10296.500244140625,1816.7999267578125,-1979.1999816894531,-3112.0001220703125,-0.19999999552965164,255.0,128.0,False,-0.06304316390023246,0.5664911727642189,6.54195058009331e-05,True,24,19,88.0,False,2,,bf81d8692db,games5425898691,24.0,521.1900024414062,-1668.989990234375,17.0,11359.000244140625,18365.899658203125,1.0999999940395355,-0.7000000029802322,-1.2999999523162842,1753.3999633789062,255.0,201.0,,-0.009601819252144784,2.0543165725781636,-2.4041355991894983e-06,True,236.86818065181856,True,32,28,False,,DonTLkDWn,76561198367569986,16.0,1068.06005859375,3955.550048828125,223.39999389648438,13099.69970703125,-2731.300048828125,1527.5999450683594,3444.7000122070312,3568.900146484375,-2376.199951171875,255.0,255.0,False,0.15551110254440328,-1.7681828964872737,-0.05882533360345574,True,92.35619774685112,True,40,6,35,,theTRICKSTER,76561198273900649,21.0,784.6599731445312,3939.760009765625,16.969999313354492,-9323.400268554688,3987.9998779296875,14.299999475479126,-8.799999952316284,-11.100000143051147,2030.0999450683594,255.0,255.0,False,-0.008732934606670845,0.3992499786846478,4.4011355440568074e-05,False,50.0,False,6,38,28,
92,6320,187.0,False,False,1,3513.5847766849106,2413.219970703125,1970.8800048828125,364.4100036621094,-11469.599609375,22736.79931640625,-1011.8000030517578,540.099983215332,4767.900085449219,-3602.0001220703125,1.0,0.7699716858719867,2.0127248861255667,0.5608963984873299,bf81d8692db,games5425898691,24.0,2500.639892578125,1748.22998046875,277.8999938964844,-12675.6005859375,14304.200439453125,172.90000915527344,-373.3000183105469,-4851.199951171875,-2564.2001342773438,255.0,255.0,,0.1817951274980407,1.4790920891786143,-1.232462371750653,True,34,29,183.2319914089736,True,False,,76561198039309853,enpitsu,27.0,-77.93000030517578,3625.56005859375,17.09000015258789,-62.89999961853027,-12532.60009765625,-3.100000023841858,-0.19999999552965164,8.199999928474426,1328.0999755859375,255.0,128.0,,-0.0167267611202379,-1.639093100864352,-0.00024548195351522183,True,88.0,False,24,20,2,,DonTLkDWn,76561198367569986,16.0,1512.0799560546875,3662.5,18.6299991607666,-9664.000244140625,-7462.5,4.799999892711639,0.19999999552965164,-0.0,-2344.7000122070312,255.0,0.0,,-0.0059491317598048925,-0.5942447784910515,1.045262340078061e-05,True,31.0,False,40,6,36,,theTRICKSTER,76561198273900649,20.0,2439.1298828125,3201.8798828125,17.0,-15185.400390625,432.2999954223633,1.2999999523162842,-0.29999999329447746,-0.0,-2094.600067138672,255.0,0.0,False,-0.009597546416072694,0.09752952443056383,-9.288230728867417e-06,True,226.81323010434386,True,6,38,28,
93,6341,187.0,False,False,0,8784.604364260436,-1583.8900146484375,-3617.6298828125,116.01000213623047,-2681.400146484375,-24480.50048828125,-4075.5999755859375,1693.2000732421875,-3357.9000854492188,4538.299865722656,0.0,0.1500480091342635,-0.0977920529781644,-0.6222505848536017,76561198273900649,theTRICKSTER,20.0,-1444.8699951171875,-3561.10009765625,94.41000366210938,2343.800048828125,-4957.099914550781,2483.800048828125,737.7999877929688,-5269.5001220703125,1391.9000244140625,0.0,0.0,True,-0.4537701747369332,-0.9766046743994761,0.5865773167958361,True,40,29,204.0,False,6,,76561198367569986,DonTLkDWn,16.0,-737.3900146484375,-3829.389892578125,18.6299991607666,6009.6002197265625,-10722.19970703125,4.799999892711639,0.09999999776482582,-0.09999999776482582,-2340.800018310547,255.0,0.0,,0.005955806196569055,-1.1236393582880413,-7.171016575879205e-06,True,31.0,False,40,36,6,,enpitsu,76561198039309853,27.0,125.23999786376953,-2659.909912109375,17.09000015258789,7117.5,11340.50048828125,-3.3000001311302185,3.799999952316284,5.5000001192092896,-1139.1000366210938,255.0,0.0,True,0.016759296297954644,0.9388896101427732,0.0002925935930209027,True,119.0,False,24,2,20,,games5425898691,bf81d8692db,24.0,-1608.56005859375,-2753.280029296875,241.00999450683594,11815.50048828125,-13868.299560546875,-1836.7999267578125,-92.79999732971191,1421.9000244140625,-559.1999816894531,255.0,128.0,,-0.7862540900113939,-1.0401838015302791,0.49405370596563125,True,156.0,False,False,34,30,
94,6586,196.0,False,False,1,5945.820761729394,3611.739990234375,-149.3800048828125,94.68000030517578,8176.099853515625,4422.300109863281,3279.2001342773438,1711.7999267578125,-477.09999084472656,5730.7000732421875,1.0,0.685083655854346,0.8700156199391119,2.6078938153427336,bf81d8692db,games5425898691,24.0,3537.699951171875,-266.6000061035156,16.75,13103.599853515625,-3036.4999389648438,-315.79999923706055,586.1999893188477,83.4000015258789,1655.3999328613281,255.0,255.0,,-0.010944641019026705,-3.008692983057663,0.004813637645651263,True,36,32,103.0,False,False,,76561198039309853,enpitsu,27.0,2754.93994140625,-222.0399932861328,17.059999465942383,3431.300048828125,-12148.1005859375,2.0000000298023224,-0.5000000074505806,2.0999999344348907,1922.4000549316406,255.0,255.0,False,-0.0167356562751893,-1.8562720701715552,0.0004164871679395388,True,206.0,False,26,22,2,,DonTLkDWn,76561198367569986,16.0,2655.81005859375,-2090.840087890625,18.649999618530273,9480.0,19911.99951171875,2.0000000298023224,-0.29999999329447746,-0.5999999865889549,-1.1999999731779099,255.0,,,-0.005978369131097789,2.0153127542347273,8.032835664950017e-05,True,152.0,False,42,6,38,,theTRICKSTER,76561198273900649,20.0,2556.43994140625,1524.3900146484375,17.010000228881836,12495.10009765625,-9625.800170898438,2.0999999344348907,0.3999999910593033,-0.29999999329447746,25.59999942779541,255.0,128.0,,-0.009594248494048403,-2.488834867916932,-7.511457774078533e-05,True,141.0,False,6,40,30,
95,6599,197.0,False,False,1,5945.5375211631,3978.260009765625,55.79999923706055,186.97999572753906,-1752.2999572753906,1608.800048828125,4623.399963378906,-2296.300048828125,3367.9000854492188,-639.3000030517578,1.0,0.23999602470201328,-2.0642736742430596,2.080511995722216,bf81d8692db,games5425898691,24.0,3877.43994140625,-210.16000366210938,23.670000076293945,3963.2998657226562,3638.0999755859375,568.3000183105469,-37.5,-1259.1999816894531,2133.699951171875,255.0,255.0,,0.15256317041741568,2.4377383394425682,-0.08485131417574421,True,36,32,103.0,False,False,,76561198039309853,enpitsu,27.0,3144.1201171875,-589.9099731445312,17.059999465942383,11331.700439453125,-377.09999084472656,2.199999988079071,0.5999999865889549,-0.0,2580.4998779296875,128.0,255.0,False,-0.016724436340980437,3.092973743961324,-3.0471438850698603e-05,True,206.0,False,26,22,2,,DonTLkDWn,76561198367569986,16.0,3129.81005859375,-1095.43994140625,18.649999618530273,9483.300170898438,19908.499755859375,2.0000000298023224,-0.29999999329447746,-0.5999999865889549,0.0,255.0,,,-0.005978370755620359,2.015351144250306,8.02136791103768e-05,True,152.0,False,42,6,38,,theTRICKSTER,76561198273900649,20.0,3186.239990234375,1050.77001953125,17.010000228881836,13182.80029296875,-8498.400268554688,2.199999988079071,0.09999999776482582,-0.09999999776482582,1613.2000732421875,255.0,255.0,,-0.009596617362710577,-2.591489382259777,0.00017863782204880106,True,141.0,False,6,40,30,
96,6681,200.0,False,False,0,6278.192284409604,-3680.0,-487.1700134277344,149.9199981689453,-3243.900146484375,11757.80029296875,6257.8997802734375,4273.599853515625,3439.2999267578125,-2430.399932861328,0.0,-0.22006163069153048,-1.7638005921242446,-2.003193992350522,76561198273900649,theTRICKSTER,20.0,-3622.52001953125,-674.0499877929688,17.020000457763672,-9301.900024414062,9211.400146484375,0.7000000029802322,-0.5999999865889549,0.5999999865889549,154.7000026702881,255.0,128.0,False,0.009572050038088798,2.3795080311848014,-0.00014438020658552977,True,40,30,141.0,False,6,,76561198367569986,DonTLkDWn,16.0,-2660.6298828125,-717.7899780273438,18.649999618530273,1601.6000366210938,12135.30029296875,1.0999999940395355,0.0,-0.9000000357627869,-41.599998474121094,255.0,128.0,False,0.005970897561745429,1.4343879856101853,8.919485774306912e-05,True,121.0,False,42,38,6,,enpitsu,76561198039309853,27.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,24.0,-3464.830078125,242.49000549316406,17.010000228881836,-2687.60009765625,-13965.30029296875,0.0,0.09999999776482582,-0.5000000074505806,-2187.7999877929688,255.0,11.0,,0.009563575652679205,-1.830311334017323,-1.5128749590059416e-06,True,71.66876559872782,True,False,36,32,
97,6713,201.0,False,False,0,5305.872282291638,-3975.989990234375,819.5900268554688,428.7200012207031,5935.999755859375,16270.6005859375,383.3000183105469,3004.89990234375,4578.399963378906,-2282.899932861328,0.0,0.1884834441073699,-1.4908342064882518,-2.2210576140854212,76561198273900649,theTRICKSTER,20.0,-4079.010009765625,658.6099853515625,361.67999267578125,5.600000023841858,15060.999755859375,2453.8999938964844,-1843.9999389648438,-19.40000057220459,0.5000000074505806,255.0,0.0,False,-0.14360745335371936,1.58025698076019,1.5703170494215162,True,40,30,112.81809044653369,True,6,,76561198367569986,DonTLkDWn,16.0,-1733.22998046875,281.44000244140625,18.649999618530273,13169.300537109375,4028.699951171875,2.199999988079071,2.3999999463558197,0.7000000029802322,738.1999969482422,255.0,255.0,False,0.0059554164663099835,0.2860758847748033,8.91923014370129e-05,True,121.0,False,42,38,6,,enpitsu,76561198039309853,27.0,-2349.64990234375,4290.9501953125,17.049999237060547,-3692.9998779296875,-6827.1002197265625,3.3000001311302185,-0.29999999329447746,-0.5999999865889549,-2420.5999755859375,0.0,255.0,,0.016670470337537827,-2.075653873047731,-6.8642443239083e-05,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-4078.97998046875,-371.1600036621094,556.4000244140625,4.1999998688697815,7360.4998779296875,7252.60009765625,-2346.7999267578125,-5.099999904632568,8.700000047683716,255.0,0.0,,-0.7488240451699648,1.5830748779985648,1.562254559115982,True,69.0,False,False,36,32,
