,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
86,5587,160,False,False,0,5156.529137835156,3859.0400390625,3145.159912109375,1131.050048828125,-3631.0000610351562,-4899.2999267578125,-149.49999809265137,-438.8999938964844,-5515.9002685546875,2319.7000122070312,0.0,-0.22255528252847323,2.184739033488129,3.0533727635985746,ba55cb3f8fb,Carlagr27,11.0,4026.75,3127.320068359375,1122.8900146484375,5559.5001220703125,-650.2999877929688,10310.0,-1940.0,2442.2999572753906,4530.0,255.0,128.0,,-0.9941011391203421,2.801118443778291,-2.780363711679633,True,153.0,False,9,False,10,,250133438555295361,Xxguruguillo74xX,16.0,1843.97998046875,271.4800109863281,17.059999465942383,2194.600067138672,4694.200134277344,2.800000011920929,1.4000000059604645,2.3999999463558197,1289.9000549316406,255.0,255.0,,0.016633680803137135,1.0676205387416842,0.00026201141108648303,True,8,False,255.0,False,8,,enpitsu,76561198039309853,25,1385.510009765625,4852.509765625,57.11000061035156,684.8000335693359,-2135.7000732421875,-5042.5,1069.4999694824219,1007.3000335693359,84.39999580383301,255.0,0.0,False,-0.5677707258261017,-0.8522502975231829,0.6606685838708211,True,188.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,2035.5699462890625,4854.31005859375,75.55000305175781,5528.4002685546875,-1960.5999755859375,-673.8999938964844,1592.2999572753906,-823.0000305175781,2749.2001342773438,255.0,75.0,,0.09919043038617095,0.6520729571665599,2.4983747656193622,True,40.0,False,10,False,10,
87,5639,162,False,False,0,4986.747217024988,3205.10009765625,2302.989990234375,164.47999572753906,6009.7998046875,25167.2998046875,9005.900268554688,1078.7999725341797,-2509.4000244140625,5342.1002197265625,0.0,-0.7211098836157691,1.1706353176489963,-1.675287994823337,250133438555295361,Xxguruguillo74xX,15.0,3175.35009765625,2121.030029296875,126.86000061035156,15726.199951171875,9927.80029296875,5897.1002197265625,2632.0001220703125,-1926.9999694824219,4298.399963378906,255.0,128.0,,-0.05068794791523359,1.0114832693961038,0.003983270685976293,True,184.0,False,8,3,10,,ba55cb3f8fb,Carlagr27,11.0,3791.47998046875,2988.889892578125,577.0399780273438,-1268.499984741211,-844.1999816894531,-8872.899780273438,-1761.6999816894531,3422.3001098632812,-26.600000858306885,249.0,26.0,,0.6613877025360834,-0.8976032634054331,1.349647867296185,True,10,False,153.0,False,10,,enpitsu,76561198039309853,25,2651.97998046875,3112.820068359375,118.81999969482422,15809.49951171875,-14030.30029296875,3808.3999633789062,-0.29999999329447746,1.2999999523162842,329.70001220703125,128.0,128.0,False,0.017128852519050015,-0.6036993774916758,-0.0019149089927585647,True,83.47984517005182,True,10,False,8,,games5425898691,bf81d8692db,20.0,2144.06005859375,4933.97021484375,17.100000381469727,-8360.599975585938,414.59999084472656,10.59999942779541,29.30000066757202,-81.40000343322754,2498.6000061035156,255.0,255.0,,0.009029090946448165,3.12083023207528,-0.0017824165917713132,True,40.0,False,10,False,10,
88,5700,164,False,False,0,2823.755418579181,1586.6600341796875,3794.639892578125,287.4800109863281,-23577.099609375,12389.000244140625,-2291.699981689453,-4237.900085449219,-4242.099914550781,209.50000762939453,0.0,-0.47936847495775203,-2.4791458832818027,-1.8415429685279001,ba55cb3f8fb,Carlagr27,11.0,1814.719970703125,3637.139892578125,203.6999969482422,-16433.599853515625,6111.5997314453125,5398.900146484375,90.29999732971191,-165.10000228881836,422.2999954223633,255.0,,,-0.2895861727119874,2.9141241063537917,-0.040815211705235215,True,53.0,False,10,3,12,,250133438555295361,Xxguruguillo74xX,15.0,3147.840087890625,1943.300048828125,17.059999465942383,-9129.099731445312,-9648.699951171875,1.8000000715255737,0.7000000029802322,0.7000000029802322,-76.90000057220459,255.0,,,0.016736651759881288,-2.3376862482712837,0.00010953104853972232,True,8,4,215.0,False,10,,enpitsu,76561198039309853,25,3452.610107421875,446.1300048828125,16.93000030517578,-2821.9000244140625,-6493.599853515625,30.899999141693115,-33.19999933242798,7.699999809265137,3578.0999755859375,255.0,255.0,,0.01860442509997539,-1.7622645206265954,-0.00021530228355019556,True,84.0,False,10,False,8,,games5425898691,bf81d8692db,20.0,1509.949951171875,3802.239990234375,113.38999938964844,4438.399963378906,-8771.099853515625,2600.8999633789062,-2675.7998657226562,4767.200012207031,603.1999969482422,255.0,255.0,,0.038939485320467426,-1.0126085347295986,-0.5794241947699265,True,6.0,False,12,False,11,
89,5773,166,False,False,0,1887.7102196570017,126.97000122070312,3553.5,111.5,-16713.1005859375,15890.400390625,2649.2001342773438,-609.7999954223633,-1211.2999725341797,331.89998626708984,0.0,0.7925107768150736,1.9268694308557504,-2.3113248630244136,250133438555295361,Xxguruguillo74xX,16.0,291.2699890136719,3416.1201171875,88.37000274658203,-5957.0001220703125,12800.50048828125,4006.300048828125,2308.3999633789062,-71.19999885559082,4991.600036621094,255.0,163.0,,-0.025494733968725612,2.3118109668055538,-0.033077173135265044,True,185.0,False,8,4,12,,ba55cb3f8fb,Carlagr27,11.0,-2912.18994140625,3886.9599609375,16.989999771118164,-12168.599853515625,-16443.399658203125,5.299999713897705,0.09999999776482582,0.09999999776482582,2009.7999572753906,255.0,255.0,,0.009593255575849809,-2.130008234943599,1.576412561854152e-05,True,10,4,0.0,False,12,,enpitsu,76561198039309853,25,1836.7900390625,1649.25,17.059999465942383,-11273.399658203125,17922.60009765625,1.8000000715255737,-0.29999999329447746,-0.3999999910593033,0.0,128.0,128.0,False,0.01681404921847003,2.132263107023835,1.2584635501315107e-05,True,161.0,False,10,False,8,,games5425898691,bf81d8692db,20.0,704.9500122070312,2906.320068359375,17.020000457763672,-6976.400146484375,12635.50048828125,1.4000000059604645,0.19999999552965164,-0.5999999865889549,-166.70000076293945,255.0,128.0,,0.00959655803355148,2.055716398075553,0.00012571431622661862,True,0.0,False,12,False,12,
90,5875,170,False,False,1,9829.893935404747,3580.780029296875,-4316.14990234375,416.1099853515625,-12899.69970703125,715.4000091552734,-6825.9002685546875,1541.3999938964844,-4538.999938964844,-3608.2998657226562,1.0,0.7141272851276379,-2.1732000434162586,1.8652996975460845,bf81d8692db,games5425898691,20.0,3772.919921875,-4268.81982421875,448.70001220703125,-2370.500030517578,-2444.4000244140625,5868.2000732421875,2285.2000427246094,-2517.4000549316406,97.29999542236328,128.0,0.0,,0.5373050896651602,-0.7958734602266475,1.58260463143674,True,255.0,False,14,False,14,,76561198039309853,enpitsu,25.0,790.6599731445312,-5246.9599609375,21.049999237060547,-2028.800048828125,-1882.7999877929688,-772.2000122070312,-1746.4999389648438,1467.2000122070312,1340.8999633789062,128.0,128.0,False,0.10754823056268835,2.1609490774603186,-0.026000768722090534,True,8,False,192.0,False,10,,Carlagr27,ba55cb3f8fb,11,2931.639892578125,-2354.580078125,99.08000183105469,5591.6998291015625,17257.7001953125,-154.49999809265137,-5329.7998046875,1357.2999572753906,17.40000009536743,255.0,128.0,,0.17892851179946953,-1.3219747527123127,3.1383761037802174,False,0.0,False,14,4,11,,Xxguruguillo74xX,250133438555295361,17.0,-975.0,-2696.1298828125,81.33999633789062,-10368.299560546875,19080.6005859375,-1222.5,-2834.5999145507812,-1536.6999816894531,0.0,255.0,128.0,,0.748400161103818,1.0739424347660778,0.00013249014871541173,True,127.0,False,14,4,10,
91,5923,172,False,False,1,9450.266621358836,1725.969970703125,-4273.75,268.69000244140625,6097.0001220703125,-312.60000228881836,8808.200073242188,1634.7999572753906,-5739.000244140625,-625.4000091552734,1.0,-0.6479212343899377,-3.1297423993318656,0.3300989587647606,76561198039309853,enpitsu,25.0,1650.9599609375,-4260.56982421875,147.55999755859375,11174.200439453125,7250.30029296875,4468.599853515625,2624.7000122070312,4286.199951171875,-1969.1000366210938,255.0,0.0,False,-0.07681495709939302,2.724581731072237,0.07712903678262106,True,126.0,False,8,2,12,,bf81d8692db,games5425898691,20.0,1802.47998046875,-4723.56982421875,17.020000457763672,-18441.400146484375,2658.900146484375,1.5000000596046448,-0.09999999776482582,-0.0,-1442.2999572753906,255.0,0.0,,-0.009586872810724957,0.1609800887288128,-0.0002483234877359958,True,14,False,184.0,False,14,,Carlagr27,ba55cb3f8fb,11,3371.110107421875,598.2899780273438,17.010000228881836,-11723.900146484375,8189.4000244140625,3.100000023841858,0.5000000074505806,-0.09999999776482582,2602.0001220703125,255.0,255.0,False,-0.009600966919371087,0.47077139082140135,-5.57558089489387e-05,True,255.0,False,14,4,12,,Xxguruguillo74xX,250133438555295361,17.0,-2329.3798828125,984.9400024414062,23.809999465942383,-6030.3997802734375,22042.39990234375,-2107.7999877929688,-2935.7000732421875,4141.000061035156,-229.89999771118164,255.0,128.0,,-0.0035798517813917085,1.2521971977909303,-0.22945484096188534,False,127.0,False,16,4,12,
92,5999,175,False,False,1,9810.272530512431,3350.989990234375,-4358.1298828125,180.60000610351562,25577.900390625,-3518.699951171875,-4700.400085449219,3197.2000122070312,4368.2000732421875,2587.6998901367188,1.0,-0.1992580479162958,-0.5692996418919454,-2.8097183352540966,bf81d8692db,games5425898691,20.0,3184.239990234375,-4347.22998046875,157.4600067138672,15546.99951171875,-6448.2000732421875,553.6999893188477,-1630.2999877929688,1500.3999328613281,3057.39990234375,255.0,229.0,,-0.06535550157188538,-3.0158791898879094,-0.04499962248135276,True,115.41714428829891,True,14,False,16,,76561198039309853,enpitsu,25.0,3470.110107421875,-3729.25,17.059999465942383,-8875.499877929688,-1937.1000671386719,2.0999999344348907,-6.9999998807907104,-1.0999999940395355,-1583.0999755859375,255.0,128.0,False,-0.016678021377208415,-0.15450082502464718,0.00019252521622436543,True,8,2,126.0,False,12,,Carlagr27,ba55cb3f8fb,11,4071.89990234375,-1609.97998046875,203.47999572753906,2316.699981689453,-2496.6000366210938,8669.89990234375,1990.5000305175781,-3698.699951171875,448.80001068115234,251.0,0.0,,1.2740177768513319,-2.2068973336555877,0.9049790066969886,True,164.0,False,14,4,12,,Xxguruguillo74xX,250133438555295361,19.0,-1228.7099609375,4880.93017578125,16.700000762939453,14251.099853515625,-6317.8997802734375,45.79999923706055,42.60000228881836,-13.09999942779541,-393.69998931884766,255.0,128.0,,-0.014430732705582863,-2.687854730978546,-0.002605967611148274,True,255.0,False,16,4,12,
93,6043,176,False,False,0,3650.4214130517607,-3820.14990234375,2954.840087890625,1392.3599853515625,19889.69970703125,1232.6000213623047,4566.099853515625,115.29999732971191,-1219.1999816894531,-5873.599853515625,0.0,-0.6682537647551142,-2.7751697184751265,-2.02760266649335,ba55cb3f8fb,Carlagr27,11.0,-4018.530029296875,2855.6298828125,1308.68994140625,10327.60009765625,5485.2001953125,6526.500244140625,-2670.10009765625,1453.2000732421875,-920.8999633789062,255.0,0.0,,-0.4055141143703976,1.5340432553748393,1.4917384632761816,True,144.0,False,13,4,16,,250133438555295361,Xxguruguillo74xX,19.0,-287.9700012207031,-3165.85009765625,17.049999237060547,-5607.60009765625,13885.30029296875,3.1999999284744263,1.5999999642372131,-3.799999952316284,-303.29999923706055,255.0,107.0,,0.016789708950258192,1.9588599609738842,-1.3131119848525142e-05,True,12,4,255.0,False,16,,enpitsu,76561198039309853,25,-1567.550048828125,3868.169921875,17.059999465942383,13995.999755859375,1348.0000305175781,2.3000000417232513,4.799999892711639,0.7999999821186066,939.1999816894531,255.0,128.0,False,0.016724623346158915,0.08743425642300294,0.00022942220817321032,True,126.0,False,12,2,8,,games5425898691,bf81d8692db,20.0,-4079.60009765625,3454.409912109375,401.25,106.89999580383301,-13858.599853515625,4131.499938964844,1709.1000366210938,-1.7000000178813934,-77.1999979019165,255.0,255.0,,-0.2870546450639985,-1.5756050248188918,-1.5662829058204042,True,45.0,False,16,False,14,
94,6121,179,False,False,1,8748.888558498022,-1568.530029296875,-3254.590087890625,103.23999786376953,-1376.6000366210938,22676.0009765625,1497.2000122070312,-536.1999893188477,-4950.10009765625,3347.9000854492188,1.0,0.6429867981039907,0.5014484243612582,-2.5184504721303473,76561198039309853,enpitsu,25.0,-1625.3800048828125,-3403.169921875,14.25,-941.2000274658203,11949.300537109375,-712.9000091552734,-1429.9000549316406,1278.8999938964844,456.5999984741211,255.0,255.0,False,-0.06992583040712741,1.599295048751689,0.05217091341767694,True,136.0,False,8,2,12,,bf81d8692db,games5425898691,20.0,330.1400146484375,-3587.22998046875,17.010000228881836,-17468.900146484375,-7071.5997314453125,2.7000001072883606,-0.5000000074505806,0.29999999329447746,0.09999999776482582,255.0,128.0,,-0.009640566723134878,-0.38467547178575384,-2.9716662489305877e-05,True,16,False,106.0,False,18,,Carlagr27,ba55cb3f8fb,11,1497.4100341796875,-4281.4599609375,16.299999237060547,-3105.1998901367188,2328.8999938964844,110.0,-3.400000035762787,-25.59999942779541,-2875.7000732421875,255.0,0.0,,-0.007833517250533403,0.8878027622762363,0.0032700363414218826,True,175.0,False,16,4,14,,Xxguruguillo74xX,250133438555295361,18.0,-1019.8800048828125,347.5899963378906,17.049999237060547,-3495.4000854492188,-2831.199951171875,3.4999999403953552,0.9000000357627869,0.5000000074505806,1940.2000427246094,253.0,231.0,,-0.016630288043755367,-0.6018182608156794,0.0001618540080036985,True,255.0,False,16,4,12,
95,6193,182,False,False,1,4379.993633260236,-1965.8199462890625,1824.22998046875,93.1500015258789,-1471.199951171875,15708.1005859375,0.0,-5911.6998291015625,-849.3000030517578,574.0999984741211,1.0,-0.05065218792515313,-1.8573464556447545,-0.31004960840532725,76561198039309853,enpitsu,25.0,-2122.22998046875,1751.1400146484375,162.77999877929688,-3493.2000732421875,22686.69921875,-1451.6999816894531,-1822.1000671386719,-1645.2999877929688,737.6000213623047,128.0,128.0,False,0.34875326543085444,1.724847254582875,0.7148664753306039,True,83.0,False,10,2,14,,bf81d8692db,games5425898691,20.0,-3649.75,-1987.0400390625,17.010000228881836,970.2999877929688,22965.80078125,2.5,-0.0,-0.7999999821186066,-1.1999999731779099,255.0,128.0,,-0.009593853823357227,1.6132192792025186,7.119125054188644e-05,True,16,False,249.0,False,18,,Carlagr27,ba55cb3f8fb,12,-51.25,-824.3099975585938,17.010000228881836,-3555.2999877929688,16527.2998046875,1.2999999523162842,-0.0,-0.3999999910593033,-71.19999885559082,255.0,128.0,,-0.009601687264557339,1.3677800712988535,7.30812730734445e-05,True,129.9531525206822,True,16,4,14,,Xxguruguillo74xX,250133438555295361,18.0,-1797.4200439453125,1557.22998046875,17.049999237060547,-866.2000274658203,15064.49951171875,-1.4000000059604645,-0.0,-2.199999988079071,-146.70000076293945,255.0,128.0,,-0.016785819604123963,1.5289404486452953,0.00013004375495721953,True,192.28805998320217,True,16,4,12,
96,6194,182,False,False,1,4343.859890297483,-1970.699951171875,1876.3900146484375,93.1500015258789,-1464.4000244140625,15616.500244140625,0.0,-5915.7000732421875,-834.4000244140625,554.7000122070312,1.0,0.14776313291081403,-1.877849747333314,-0.34119677974238893,76561198039309853,enpitsu,25.0,-2133.8701171875,1826.75,157.5,-3490.7998657226562,22672.2998046875,-1667.2000122070312,-1641.9000244140625,-1409.4999694824219,698.0999755859375,128.0,128.0,False,0.29892537074954517,1.6819278617582811,0.6548139036740773,True,83.0,False,10,2,14,,bf81d8692db,games5425898691,20.0,-3646.510009765625,-1910.47998046875,17.010000228881836,972.6000213623047,22965.400390625,2.5,-0.0,-0.7999999821186066,-0.7000000029802322,255.0,128.0,,-0.009593854267123218,1.6132342689901114,7.1119254294445e-05,True,16,False,249.0,False,18,,Carlagr27,ba55cb3f8fb,12,-63.040000915527344,-768.5,17.010000228881836,-3525.4998779296875,16870.50048828125,0.3999999910593033,0.09999999776482582,-0.7000000029802322,-75.99999904632568,255.0,120.0,,-0.009601761077012015,1.3699526898475305,6.265084004313812e-05,True,126.9212042798278,True,16,4,14,,Xxguruguillo74xX,250133438555295361,18.0,-1800.030029296875,1608.1300048828125,17.049999237060547,-742.0999908447266,15400.2001953125,-1.4000000059604645,-0.0,-1.5000000596046448,-89.30000305175781,255.0,128.0,,-0.016793800590618517,1.5325619219479785,9.216496209159458e-05,True,189.25611174234777,True,16,4,12,
97,6205,182,False,False,1,3946.158561412365,-2028.6700439453125,2490.760009765625,93.1500015258789,-1375.0,14500.799560546875,0.0,-5947.60009765625,-702.7999877929688,362.7000045776367,1.0,0.48052644179855786,1.6891466854093566,3.0920691223480654,76561198039309853,enpitsu,25.0,-2275.56005859375,2746.5,35.099998474121094,-3431.9000244140625,22200.90087890625,-3985.5999755859375,195.6999969482422,-1182.5,-575.9999847412109,0.0,128.0,False,0.04138506812089739,1.5274921647959914,0.3883352542167467,True,83.0,False,10,2,14,,bf81d8692db,games5425898691,20.0,-3606.820068359375,-972.6199951171875,17.010000228881836,974.5999908447266,22965.0,2.5,-0.0,-0.7999999821186066,0.0,255.0,128.0,,-0.009593854267123218,1.6132342689901114,7.1119254294445e-05,True,16,False,249.0,False,18,,Carlagr27,ba55cb3f8fb,12,-86.31999969482422,8.770000457763672,17.010000228881836,1821.0000610351562,20948.60107421875,0.0,-0.09999999776482582,-1.0000000149011612,-41.39999866485596,255.0,128.0,,-0.009588649828314257,1.6626754489992348,7.854057781245662e-05,True,92.49139774486581,True,16,4,14,,Xxguruguillo74xX,250133438555295361,18.0,-1777.5799560546875,2318.47998046875,17.049999237060547,2068.699951171875,19261.600341796875,-1.4000000059604645,-0.0,-1.0999999940395355,-48.400001525878906,255.0,128.0,,-0.016776955767712164,1.6829261809874758,6.709199879881498e-05,True,185.61177622887396,True,16,4,12,
98,6218,183,False,False,1,3590.236012013228,-2091.300048828125,3148.56005859375,93.1500015258789,-1262.2000122070312,13221.099853515625,0.0,-5962.9998779296875,-627.0999908447266,220.40000915527344,1.0,-0.7628184089941488,-1.864197828703232,-0.10380445051935584,76561198039309853,enpitsu,25.0,-2284.3701171875,3428.81005859375,17.059999465942383,424.50000762939453,6192.8997802734375,1.899999976158142,-0.09999999776482582,-0.9000000357627869,-2.5999999046325684,0.0,128.0,False,-0.017331654279319014,1.6399164543199694,6.49418724746319e-05,True,83.0,False,10,2,16,,bf81d8692db,games5425898691,20.0,-3560.9599609375,109.87999725341797,17.010000228881836,935.8000183105469,22045.70068359375,2.5,-0.29999999329447746,-0.3999999910593033,0.0,128.0,128.0,,-0.00962371811794251,1.6132343918728695,3.9960335547998414e-05,True,16,False,255.0,False,18,,Carlagr27,ba55cb3f8fb,12,13.989999771118164,1078.0,17.010000228881836,2167.7000427246094,22896.59912109375,2.5,-0.0,-0.7000000029802322,-0.09999999776482582,255.0,128.0,,-0.009596002648076,1.6652151563547535,5.838341177732002e-05,True,105.0,False,16,4,14,,Xxguruguillo74xX,250133438555295361,18.0,-1958.489990234375,3177.6298828125,17.049999237060547,-10898.900146484375,14376.800537109375,3.6000001430511475,-0.0,-0.0,2022.5,140.0,255.0,,-0.01677345344601528,0.8510440559045098,-1.4497886377316815e-05,True,184.0,False,16,4,12,
99,6219,183,False,False,0,8832.480845315624,2107.5400390625,-3166.110107421875,98.83000183105469,11828.399658203125,-10020.30029296875,3481.7999267578125,3029.2001342773438,-1810.2000427246094,4852.5,0.0,0.7190786867018159,1.9098671482013199,-0.17190738130297956,250133438555295361,Xxguruguillo74xX,18.0,1958.489990234375,-3177.6298828125,17.049999237060547,10898.900146484375,-14376.800537109375,3.6000001430511475,0.0,0.0,2022.5,140.0,255.0,,0.01677345344601528,-0.8510440559045098,-1.4497886377316815e-05,True,184.0,False,12,4,16,,ba55cb3f8fb,Carlagr27,12.0,-13.989999771118164,-1078.0,17.010000228881836,-2167.7000427246094,-22896.59912109375,2.5,0.0,0.7000000029802322,-0.09999999776482582,255.0,128.0,,0.009596002648076,-1.6652151563547535,5.838341177732002e-05,True,14,4,105.0,False,16,,enpitsu,76561198039309853,25,2284.3701171875,-3428.81005859375,17.059999465942383,-424.50000762939453,-6192.8997802734375,1.899999976158142,0.09999999776482582,0.9000000357627869,-2.5999999046325684,0.0,128.0,False,0.017331654279319014,-1.6399164543199694,6.49418724746319e-05,True,83.0,False,16,2,10,,games5425898691,bf81d8692db,20.0,3560.9599609375,-109.87999725341797,17.010000228881836,-935.8000183105469,-22045.70068359375,2.5,0.29999999329447746,0.3999999910593033,0.0,128.0,128.0,,0.00962371811794251,-1.6132343918728695,3.9960335547998414e-05,True,255.0,False,18,False,16,
100,6225,183,False,False,1,3720.128551249602,-2385.739990234375,3387.989990234375,165.61000061035156,-17078.399658203125,238.29999923706055,5715.3997802734375,-5636.300048828125,-1615.3999328613281,-1273.3000183105469,1.0,-0.34609395966901707,-2.493475748663791,-1.0603220544208574,76561198039309853,enpitsu,25.0,-2279.320068359375,3502.340087890625,72.68000030517578,-240.49999237060547,-3434.1000366210938,2925.8999633789062,3161.4999389648438,-219.3000030517578,-0.19999999552965164,0.0,0.0,False,0.08557336361034741,1.6400788851328172,-2.024931730421656e-05,True,83.0,False,11,2,16,,bf81d8692db,games5425898691,20.0,-3543.969970703125,656.8800048828125,17.010000228881836,-350.0,21841.79931640625,2.5999999046325684,0.09999999776482582,-1.0000000149011612,1151.2999725341797,255.0,202.0,,-0.00960452215959775,1.5275952910559107,0.00014644634505940892,True,16,False,255.0,False,18,,Carlagr27,ba55cb3f8fb,12,58.869998931884766,1574.239990234375,17.010000228881836,1655.5999755859375,22929.89990234375,2.5,-0.0,-0.0,591.3999938964844,255.0,183.0,,-0.009597868707971505,1.6326774083306697,9.986278797656156e-05,True,105.0,False,16,4,14,,Xxguruguillo74xX,250133438555295361,18.0,-2203.0,3436.669921875,17.059999465942383,-8872.39990234375,8092.60009765625,-0.9000000357627869,5.5000001192092896,-10.199999809265137,61.10000133514404,178.0,128.0,,-0.017460428438352223,0.7315317987015113,0.00026240951336482647,False,184.0,False,16,4,12,
101,6275,185,False,True,1,4426.027477686988,-3160.360107421875,3369.219970703125,183.0,13859.7998046875,9286.900024414062,6419.7998046875,5570.5999755859375,-2193.800048828125,-392.7000045776367,1.0,-0.10233386165703717,2.3990550111978983,1.076876540329756,bf81d8692db,games5425898691,20.0,-3203.2900390625,3318.43994140625,50.09000015258789,12600.0,9730.700073242188,2368.300018310547,-1528.8999938964844,2261.999969482422,-2124.600067138672,255.0,75.0,,-0.04785576456088278,2.534705942364861,0.0007655057709986782,True,210.0,False,16,False,20,,76561198039309853,enpitsu,25.0,-2207.8798828125,2995.60009765625,17.059999465942383,3641.4999389648438,-3958.2000732421875,1.899999976158142,0.7999999821186066,0.5999999865889549,0.0,255.0,0.0,,-0.016766665381337375,0.8270247062558874,1.2724789950817677e-05,True,12,2,83.0,False,16,,Carlagr27,ba55cb3f8fb,12,48.27000045776367,4918.52978515625,17.010000228881836,5899.1998291015625,3982.39990234375,2.5,0.29999999329447746,0.9000000357627869,-83.99999618530273,50.0,166.0,False,-0.009703335051701595,-0.5916424834641067,-0.00013902494195110405,True,166.0,False,16,4,14,,Xxguruguillo74xX,250133438555295361,18.0,-3467.14990234375,4228.9599609375,17.40999984741211,-414.00001525878906,-10158.900146484375,-625.4999923706055,-740.4000091552734,-919.8000335693359,2324.7999572753906,255.0,255.0,False,-0.03858900420665673,-1.6033409949298092,-0.04028918010326442,True,184.0,False,16,4,12,
102,6320,186,False,False,0,10144.046896705639,1044.97998046875,-4816.6201171875,344.4200134277344,23823.00048828125,4200.199890136719,-4460.899963378906,-5477.1002197265625,2445.7000732421875,-138.50000381469727,0.0,0.29005484460334185,1.6613845303460733,-2.008386250790201,ba55cb3f8fb,Carlagr27,12.0,858.989990234375,-4876.72021484375,373.79998779296875,10514.3994140625,1640.2000427246094,1678.2000732421875,-1937.1000671386719,5110.7000732421875,-614.7000122070312,255.0,128.0,False,0.6437946776599458,0.18404505863219744,-0.29363961324399596,True,119.0,False,15,4,18,,250133438555295361,Xxguruguillo74xX,19.0,2148.56005859375,-4433.0,17.059999465942383,-5722.9998779296875,-3290.8999633789062,2.8999999165534973,-0.5000000074505806,-1.0999999940395355,-1675.8999633789062,16.0,5.0,False,0.017239209932284786,-2.6413407781201417,-2.2463713863778343e-05,True,12,4,184.0,False,16,,enpitsu,76561198039309853,25,1374.52001953125,-3485.93994140625,17.059999465942383,-12991.600341796875,3730.4998779296875,2.3999999463558197,-0.09999999776482582,0.09999999776482582,-2253.699951171875,255.0,0.0,False,0.016754854674889567,2.798773632397994,-2.5978510515987395e-05,True,39.0,False,16,2,12,,games5425898691,bf81d8692db,20.0,2237.300048828125,-3431.739990234375,17.010000228881836,-5906.300048828125,5504.0997314453125,3.799999952316284,-1.5999999642372131,-0.7999999821186066,-1570.5000305175781,255.0,119.0,,0.00939626386156988,2.3388578881462188,0.00030796944306899697,True,210.0,False,20,False,18,
