,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
87,6310,167,False,False,0,5277.637139999949,3474.77001953125,2181.989990234375,211.5,11129.89990234375,-8730.2001953125,3226.199951171875,750.8000183105469,-3925.8999633789062,4474.700012207031,0.0,-0.043611032770272444,-2.02302520091054,0.3970860229696592,4240629156042561904,Hem-Ger,11.0,3356.4599609375,2210.110107421875,80.6500015258789,6943.3001708984375,-13682.19970703125,3746.7001342773438,-1313.800048828125,-836.2999725341797,2469.7000122070312,255.0,163.0,False,-0.09407035001587631,-0.8528897137091409,-0.007267094951897714,True,218.0,False,18,False,14,,5901631034587982636,KawaNoKami_,15.0,-1422.030029296875,-2222.43994140625,17.010000228881836,11946.800537109375,-18110.2001953125,0.5999999865889549,-0.5000000074505806,1.5000000596046448,-358.8999938964844,233.0,94.0,,0.009570087058329598,-0.9907502570491662,-2.6144486882175543e-05,True,231.0,False,16,4,18,,enpitsu,76561198039309853,26.0,3487.4599609375,2597.909912109375,106.4800033569336,-3835.4998779296875,-18077.099609375,-166.39999389648438,5379.89990234375,-1142.699966430664,-0.3999999910593033,255.0,128.0,,1.1272161500290592,1.3616874214575978,-3.141382905383119,True,11,0.0,False,12,False,,games5425898691,bf81d8692db,19.0,3644.77001953125,2485.64990234375,80.16999816894531,-3218.5000610351562,-20999.599609375,302.00000762939453,2811.4999389648438,2048.9999389648438,-290.0,255.0,179.0,,-0.43751908572520964,-1.5447204636572192,-0.1504629259247062,True,223.73335043589273,True,20,19,False,
88,6365,169,False,False,1,7202.302103396531,-3159.780029296875,-811.7899780273438,142.25999450683594,973.6000061035156,7958.900146484375,2301.9000244140625,-4549.700012207031,3171.099853515625,2289.7999572753906,1.0,0.9147646563660421,0.2928836244391279,-0.9563760322675413,76561198039309853,enpitsu,26.0,-3123.610107421875,-881.7899780273438,17.049999237060547,-875.5999755859375,-4131.600036621094,2.5999999046325684,4.4999998807907104,-0.7999999821186066,0.0,255.0,128.0,,-0.01666155664855433,1.779711398118635,-5.338810858408342e-06,True,0.0,False,12,False,12,,bf81d8692db,games5425898691,19.0,-2415.139892578125,818.219970703125,16.989999771118164,16026.199951171875,-911.6000366210938,4.799999892711639,-0.0,-0.0,-2025.0999450683594,255.0,0.0,,-0.009594503641111167,-3.015479250124942,-5.783681640898643e-06,True,216.88504940720014,True,20,False,20,,Hem-Ger,4240629156042561904,12.0,-3913.570068359375,999.1099853515625,43.439998626708984,2580.7000732421875,13834.7998046875,-3599.2001342773438,-1218.0999755859375,5107.0001220703125,1638.0999755859375,255.0,128.0,False,-0.19802851358739026,-2.096429020524704,0.35384761235509604,True,14,204.0,False,18,4,,KawaNoKami_,5901631034587982636,15.0,-643.6699829101562,4747.68017578125,17.010000228881836,-5031.199951171875,-9296.300048828125,2.0999999344348907,-0.0,-0.29999999329447746,1152.7999877929688,225.0,175.0,False,-0.009547944815980673,-1.0870618036773032,6.48655679608881e-05,True,255.0,False,18,16,4,
89,6404,170,False,False,1,6260.115019684942,-2948.760009765625,199.6699981689453,145.8699951171875,6155.10009765625,10205.399780273438,10692.19970703125,5545.8001708984375,1736.0000610351562,-1493.3000183105469,1.0,0.606632262938647,0.9725666757592227,1.0002168074808355,76561198039309853,enpitsu,26.0,-2939.110107421875,66.1500015258789,87.38999938964844,2265.800018310547,11167.900390625,1870.2999877929688,-4111.199951171875,-2343.9999389648438,2802.2000122070312,255.0,255.0,,-0.7910753090668331,1.5746934790251388,-0.10874634679440871,True,0.0,False,14,False,13,,bf81d8692db,games5425898691,19.0,-435.7300109863281,-1238.239990234375,84.79000091552734,13955.400390625,-17959.7998046875,-139.3000030517578,4057.2000122070312,3712.9000854492188,50.19999980926514,255.0,128.0,,1.4857609857299645,-0.31008517053935813,2.0028500022821425,True,178.0,False,22,False,22,,Hem-Ger,4240629156042561904,12.0,-3022.6201171875,356.44000244140625,122.94999694824219,14851.8994140625,-1812.8999328613281,3364.5001220703125,-3334.8001098632812,4157.0001220703125,1359.4000244140625,255.0,255.0,False,-0.5511567338296854,-2.402615138656762,-0.8877729827315786,True,15,94.54427509923136,True,20,4,,KawaNoKami_,5901631034587982636,15.0,-1322.4200439453125,3164.10009765625,17.010000228881836,-5337.7001953125,-12638.1005859375,2.0999999344348907,-0.0,-0.5999999865889549,0.0,213.0,128.0,False,-0.009562434793367618,-1.171168371521327,-6.053300818589677e-05,True,255.0,False,18,16,4,
90,6405,170,False,False,0,6581.273703836158,2921.64990234375,-220.85000610351562,176.5500030517578,-9209.199829101562,946.9000244140625,10340.6005859375,2904.2001342773438,-856.2999725341797,-5179.89990234375,0.0,-0.6688821984928736,-1.1659169435261856,1.0157015589014056,4240629156042561904,Hem-Ger,12.0,3022.6201171875,-356.44000244140625,122.94999694824219,-14851.8994140625,1812.8999328613281,3364.5001220703125,3334.8001098632812,-4157.0001220703125,1359.4000244140625,255.0,255.0,False,0.5511567338296854,2.402615138656762,-0.8877729827315786,True,91.40564287606107,True,20,4,15,,5901631034587982636,KawaNoKami_,15.0,1371.68994140625,-3047.780029296875,17.010000228881836,5434.69970703125,12718.00048828125,2.0999999344348907,-0.09999999776482582,0.0,-144.79999542236328,213.0,106.0,False,0.00956233558571775,1.1682307696644203,-7.457837290096183e-05,True,255.0,False,16,4,18,,enpitsu,76561198039309853,26.0,2939.110107421875,-66.1500015258789,87.38999938964844,-2265.800018310547,-11167.900390625,1870.2999877929688,4111.199951171875,2343.9999389648438,2802.2000122070312,255.0,255.0,,0.7910753090668331,-1.5746934790251388,-0.10874634679440871,True,13,0.0,False,14,False,,games5425898691,bf81d8692db,19.0,435.7300109863281,1238.239990234375,84.79000091552734,-13955.400390625,17959.7998046875,-139.3000030517578,-4057.2000122070312,-3712.9000854492188,50.19999980926514,255.0,128.0,,-1.4857609857299645,0.31008517053935813,2.0028500022821425,True,178.0,False,22,22,False,
91,6406,170,False,False,1,6215.778023907414,-2906.719970703125,223.1699981689453,191.52999877929688,8343.599853515625,11135.6005859375,9604.199829101562,5136.6998291015625,1617.5,-2645.2999877929688,1.0,0.7171825855412327,1.2530584766505553,1.032856421882318,76561198039309853,enpitsu,26.0,-2903.5,116.2699966430664,94.87999725341797,4651.700134277344,4023.800048828125,544.5999908447266,-2968.2998657226562,-406.6999816894531,-3053.9999389648438,255.0,255.0,,-1.3199124482080773,2.1691148449007125,-0.7224792712596283,True,0.0,False,14,False,13,,bf81d8692db,games5425898691,19.0,-319.42999267578125,-1387.93994140625,81.79000091552734,13958.1005859375,-17969.300537109375,-577.599983215332,3263.9999389648438,2976.300048828125,80.50000190734863,255.0,128.0,,1.1727291794438641,-2.1139411835825084,0.18818259325961612,True,178.0,False,22,False,22,,Hem-Ger,4240629156042561904,12.0,-2905.22998046875,371.8999938964844,146.8300018310547,14156.8994140625,2113.0999755859375,488.3000183105469,-3646.7001342773438,4110.899963378906,226.5999984741211,255.0,255.0,False,-0.5488907436107536,-2.2764744560406345,-1.5905631072378696,True,15,88.29207729011455,True,20,4,,KawaNoKami_,5901631034587982636,15.0,-1371.68994140625,3047.780029296875,17.010000228881836,-5434.69970703125,-12718.00048828125,2.0999999344348907,0.09999999776482582,-0.0,-144.79999542236328,213.0,106.0,False,-0.00956233558571775,-1.1682307696644203,-7.457837290096183e-05,True,255.0,False,18,16,4,
92,6479,173,False,False,0,8384.975534365643,766.5499877929688,-3078.5,395.1499938964844,-1727.1000671386719,-1688.2000732421875,7898.900146484375,-2783.3999633789062,-5314.2999267578125,-99.60000038146973,0.0,0.5965763509198703,0.9858658719523682,2.844228468072206,5901631034587982636,KawaNoKami_,15.0,740.0599975585938,-3110.030029296875,235.17999267578125,120.39999961853027,-11744.300537109375,4708.900146484375,1250.8999633789062,2084.199981689453,-1887.4000549316406,128.0,92.0,,-0.8150180489699219,-1.0223982515185832,-0.1490191101678894,True,208.00116974820372,True,20,5,16,,4240629156042561904,Hem-Ger,11.0,-1449.050048828125,-1957.0999755859375,16.989999771118164,-12789.599609375,-18494.599609375,4.600000083446503,0.7000000029802322,1.2999999523162842,411.1000061035156,255.0,128.0,,0.00960014701856653,-2.14088343698721,-9.40876482828611e-05,,,False,16,4,20,,enpitsu,76561198039309853,26.0,1787.5999755859375,-2282.639892578125,17.049999237060547,-1218.0999755859375,-15119.300537109375,2.5,0.0,-0.3999999910593033,0.5000000074505806,255.0,,,0.016781627414680044,-1.6511236810375418,-4.0617476180944536e-05,True,14,31.0,False,14,False,,games5425898691,bf81d8692db,19.0,-3935.669921875,737.6400146484375,36.68000030517578,-7329.0997314453125,-20780.0,3039.1000366210938,1802.5999450683594,4073.5000610351562,1344.1000366210938,255.0,255.0,,-0.12665766820657015,-1.8732556726439258,-0.3769373297097672,True,141.0,False,22,22,False,
93,6555,176,False,True,1,2015.6926696111507,-308.70001220703125,3523.919921875,102.06999969482422,375.40000915527344,8095.30029296875,692.3000335693359,1535.2999877929688,4174.100036621094,1308.9999389648438,1.0,0.3807150829837679,-1.6401268882485291,-1.2020798656682974,76561198039309853,enpitsu,26.0,-264.0799865722656,3392.830078125,152.11000061035156,8681.400146484375,4636.000061035156,-165.9000015258789,-4403.2000732421875,2584.7000122070312,2044.6000671386719,255.0,255.0,False,-0.6974497641196321,-1.8291105126422749,-2.995025611516713,True,50.0,False,16,False,15,,bf81d8692db,games5425898691,19.0,-133.9499969482422,3226.449951171875,339.7099914550781,-18759.599609375,13141.400146484375,-165.30000686645508,-3149.1000366210938,-4508.299865722656,-86.80000305175781,255.0,128.0,,-0.49812321669853127,-2.540460438743644,-3.12315603604308,True,23.0,False,23,False,24,,Hem-Ger,4240629156042561904,11.0,1227.68994140625,4868.43994140625,16.979999542236328,-11820.400390625,-627.0999908447266,5.899999737739563,-0.5999999865889549,2.0000000298023224,13.600000143051147,160.0,128.0,False,-0.009721452557768632,-0.0553528154931548,-6.008685812764308e-05,True,16,196.0,False,20,4,,KawaNoKami_,5901631034587982636,15.0,-669.3200073242188,4960.66015625,17.010000228881836,3885.4998779296875,-3465.4000854492188,2.0999999344348907,5.899999737739563,-1.8000000715255737,-1339.9000549316406,128.0,96.0,,-0.00952195044916218,-2.4165792689511107,-0.00013218262138355984,True,174.0,False,20,16,6,
94,6585,177,False,False,0,9484.432949814789,231.22000122070312,-4277.2099609375,96.68000030517578,-10482.7001953125,18403.00048828125,7004.1998291015625,3106.7999267578125,-2534.1000366210938,4463.699951171875,0.0,-0.4632537245745049,2.12800226457736,1.1788444521375518,5901631034587982636,KawaNoKami_,15.0,307.1700134277344,-4441.85009765625,24.010000228881836,8361.900024414062,16931.700439453125,2761.9000244140625,-449.90001678466797,1321.6000366210938,-1458.0000305175781,255.0,128.0,,0.008530474720219085,1.9009222778343888,0.0469199090705084,True,147.50676134581207,True,20,6,16,,4240629156042561904,Hem-Ger,11.0,152.5399932861328,-4516.02001953125,16.989999771118164,12004.69970703125,8557.999877929688,4.799999892711639,-0.3999999910593033,-0.3999999910593033,1998.8999938964844,255.0,255.0,False,0.00959444901110021,0.6745553414311284,7.732643742227613e-05,True,176.0,False,16,4,20,,enpitsu,76561198039309853,26.0,-637.260009765625,-3863.3798828125,16.329999923706055,-6084.4000244140625,-7287.9998779296875,90.50000190734863,-19.199999570846558,-17.100000381469727,-1831.9000244140625,255.0,0.0,False,0.015287958560143736,-2.2237487432626204,-0.0023088052943554143,False,16,46.88014612402967,True,16,False,,games5425898691,bf81d8692db,19.0,2183.989990234375,-4662.18994140625,107.19000244140625,18351.8994140625,-12853.800048828125,-5194.5001220703125,-72.10000038146973,436.1000061035156,1004.8999786376953,255.0,255.0,,-0.286960893710904,-0.5709854768710358,-0.020830037648724067,True,23.0,False,24,24,False,
95,6695,181,False,False,1,7485.311516791967,3441.68994140625,-1899.1300048828125,119.6500015258789,15968.199462890625,-11163.699951171875,-694.7000122070312,4015.7998657226562,3728.699951171875,2443.0999755859375,1.0,1.2397188123629777,2.6413518649935477,-0.7683548805017747,76561198039309853,enpitsu,26.0,3266.800048828125,-1918.97998046875,104.55999755859375,11194.3994140625,-14880.999755859375,2348.300018310547,5368.800048828125,-703.0999755859375,964.8999786376953,128.0,0.0,False,0.07811983493109928,-3.0393772067505362,0.5230100158874926,True,0.0,False,20,False,19,,bf81d8692db,games5425898691,19.0,-2914.840087890625,-2017.0799560546875,16.989999771118164,8883.300170898438,-21211.59912109375,4.399999976158142,-0.0,-0.0,0.0,255.0,128.0,,-0.009598482457404448,-1.967405704331224,-1.6710207330864422e-05,True,215.0,False,26,False,26,,Hem-Ger,4240629156042561904,12.0,2240.830078125,-797.27001953125,17.010000228881836,-12873.800048828125,-14556.099853515625,2.0000000298023224,-1.0999999940395355,-1.2999999523162842,-752.3000335693359,255.0,128.0,False,-0.009592659062340083,-0.7867880909744145,0.00017873851216335172,True,18,121.0,False,22,4,,KawaNoKami_,5901631034587982636,15.0,3822.8798828125,-1614.81005859375,17.31999969482422,2426.9000244140625,-20404.599609375,112.10000038146973,29.200000762939453,-392.5,-1357.8999328613281,64.0,0.0,,-0.00474984883749822,-1.677145022415232,0.01081163456120923,True,245.0,False,22,18,6,
96,6701,181,False,False,0,4142.447751052558,-3773.18994140625,2159.7900390625,96.54000091552734,-5374.5001220703125,27662.7001953125,3902.0001220703125,-825.6999969482422,-3741.0000610351562,4617.60009765625,0.0,-0.35706444363881856,3.0906501612742803,0.665846948005333,5901631034587982636,KawaNoKami_,15.0,-3828.469970703125,1914.8399658203125,17.8700008392334,1680.0999450683594,17371.600341796875,-82.10000038146973,-92.70000457763672,-286.00000381469727,-1706.7999267578125,255.0,0.0,,0.019336794487841005,1.4265646605128557,0.039011271026308074,True,235.59823668131264,True,22,6,18,,4240629156042561904,Hem-Ger,12.0,-1893.5,1134.72998046875,17.010000228881836,14244.200439453125,13122.5,2.0000000298023224,-0.5000000074505806,-0.5000000074505806,-16.799999475479126,255.0,128.0,False,0.009599268084702798,0.7421198519927971,7.061505862124176e-05,True,152.0,False,18,4,22,,enpitsu,76561198039309853,26.0,-3453.39990234375,2166.97998046875,120.23999786376953,-11194.3994140625,14880.999755859375,-142.7999973297119,-5480.30029296875,344.1999816894531,312.7000045776367,128.0,0.0,False,-0.0495130153783734,3.0408566681998286,1.763323198229874,True,19,0.0,False,20,False,,games5425898691,bf81d8692db,19.0,2692.840087890625,2547.47998046875,16.989999771118164,-8883.300170898438,21211.59912109375,4.399999976158142,0.0,0.0,0.0,255.0,128.0,,0.009598482457404448,1.967405704331224,-1.6710207330864422e-05,True,215.0,False,26,26,False,
97,6752,183,False,False,0,1514.8626129611434,-2397.530029296875,4939.4599609375,179.52999877929688,12556.199951171875,2032.8999328613281,9106.500244140625,4442.699890136719,2290.800018310547,3318.699951171875,0.0,-0.6186470971918934,1.297285778719525,2.0025020834445897,5901631034587982636,KawaNoKami_,15.0,-2467.93994140625,4887.10986328125,21.959999084472656,6985.2001953125,6860.0,3001.4999389648438,1.8000000715255737,-0.7000000029802322,269.0999984741211,128.0,128.0,,0.009879472484161864,0.7548495563283558,0.00024304807880381416,True,255.0,False,23,6,18,,4240629156042561904,Hem-Ger,12.0,925.739990234375,2925.580078125,17.010000228881836,6666.7999267578125,16074.200439453125,2.0000000298023224,-0.5000000074505806,-1.2999999523162842,627.9999923706055,255.0,128.0,,0.009589500540240003,1.232601582927476,-0.00018210949418325886,True,152.0,False,18,4,22,,enpitsu,76561198039309853,26.0,-4077.659912109375,2911.25,260.8299865722656,158.59999656677246,-7202.60009765625,-3020.1998901367188,2391.199951171875,-455.29998779296875,-34.40000057220459,255.0,255.0,,0.37179744992789526,-1.5674110960469745,-1.532081420396518,True,20,31.0,False,20,False,,games5425898691,bf81d8692db,19.0,18.729999542236328,4967.47021484375,16.989999771118164,-22730.80078125,-292.99999237060547,4.600000083446503,-0.5999999865889549,-0.29999999329447746,4.799999892711639,255.0,128.0,,0.009565631587856234,-3.128057050566452,-5.9344807819509676e-05,True,195.0,False,26,26,False,
98,6816,185,True,True,0,723.2867422994723,-173.1699981689453,5114.2998046875,466.42999267578125,-16305.899658203125,14804.7998046875,-5523.0999755859375,3341.9000244140625,-2015.3999328613281,3598.2000732421875,0.0,-1.0469595695284972,-0.7057980880623042,-2.0201109717735406,4240629156042561904,Hem-Ger,12.0,-38.18000030517578,4951.97998046875,396.75,-8280.800170898438,12051.600341796875,-114.70000267028809,-3710.5999755859375,2444.4000244140625,3241.199951171875,239.0,0.0,,-0.6004060373562766,2.527412987618024,2.4472662464353947,True,105.0,False,24,4,19,,5901631034587982636,KawaNoKami_,15.0,-476.0799865722656,3272.77001953125,113.4000015258789,8902.60009765625,-20159.69970703125,-148.00000190734863,4619.89990234375,-2982.9998779296875,85.60000419616699,228.0,128.0,,-0.5449499531376781,-0.7478630455375505,-1.2347457277918932,True,181.0,False,20,8,26,,enpitsu,76561198039309853,26.0,-1229.3199462890625,4207.81005859375,16.09000015258789,15268.800048828125,8625.900268554688,-91.99999809265137,339.3000030517578,-83.80000114440918,202.00000762939453,128.0,128.0,,0.02208104762597282,0.5554158532462219,9.587221515195992e-05,True,22,0.0,False,22,False,,games5425898691,bf81d8692db,19.0,-2559.239990234375,3182.5,16.989999771118164,13894.89990234375,-6319.7998046875,4.799999892711639,-0.09999999776482582,0.0,2047.4000549316406,255.0,255.0,,0.009591188203018,-0.35872134902211483,1.003484346821656e-05,True,195.0,False,26,26,False,
99,7072,186,False,False,0,5181.509874214151,-15.850000381469727,33.790000915527344,93.20999908447266,-10527.80029296875,23868.30078125,1175.4000091552734,-4250.899963378906,-1793.699951171875,-2707.60009765625,0.0,-0.03145452223758491,-0.04403918432197027,-0.07016571422497814,5901631034587982636,KawaNoKami_,14.0,10.670000076293945,-111.0,95.27999877929688,-17726.600341796875,12756.199951171875,2775.0,3174.4000244140625,-2262.7000427246094,-1567.8999328613281,216.0,255.0,,0.06511604732057845,1.9138928716242463,-0.02863024491812903,True,0.0,False,4,False,3,,4240629156042561904,Hem-Ger,12.0,0.0,-2004.449951171875,17.010000228881836,0.3999999910593033,12428.699951171875,2.0999999344348907,0.5000000074505806,0.0,0.0,255.0,,,0.009605444725439668,1.5707278145130468,-3.2914820457955604e-07,True,103.0,False,4,False,4,,enpitsu,76561198039309853,26.0,0.0,2482.330078125,17.049999237060547,0.0,-14032.5,2.5,0.9000000357627869,0.0,0.0,255.0,,,0.016700938006329092,-1.5707744773734629,1.8233131328748382e-07,True,False,132.0,False,False,False,,games5425898691,bf81d8692db,19.0,-125.41000366210938,276.94000244140625,82.12000274658203,3349.8001098632812,-22563.5009765625,2293.3999633789062,5400.8001708984375,1028.3000183105469,-152.39999771118164,128.0,137.0,,0.6671246284505881,-1.7247039913079028,-0.23015248366758723,True,0.0,False,4,3,False,
100,7132,188,False,False,0,6830.561640417026,2791.169921875,-609.9000244140625,180.63999938964844,20200.30029296875,11361.700439453125,5666.5997314453125,5314.69970703125,-2777.3001098632812,200.6999969482422,0.0,1.0837585802446938,1.5283686157818694,2.974461041013112,4240629156042561904,Hem-Ger,12.0,2572.8798828125,-769.1400146484375,73.66000366210938,20578.701171875,7532.9998779296875,3049.7000122070312,-2197.4000549316406,-530.6000137329102,1581.300048828125,255.0,255.0,,-0.037709538691676356,0.06655120430292931,-0.02005960380045689,True,54.0,False,6,False,5,,5901631034587982636,KawaNoKami_,14.0,-2827.06005859375,69.12999725341797,17.010000228881836,-14051.99951171875,-1092.7999877929688,2.0999999344348907,0.19999999552965164,-0.19999999552965164,-111.80000305175781,233.0,125.0,,0.009569535354686704,-3.071579631595672,3.823639370694217e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,26.0,2777.419921875,709.0800170898438,43.279998779296875,17915.50048828125,-14009.69970703125,3387.7999877929688,0.19999999552965164,0.0,-142.89999961853027,128.0,128.0,False,0.016892348386418253,-0.6835078480772169,0.0001466567172839527,True,False,45.0,False,2,False,,games5425898691,bf81d8692db,19.0,-1021.2000122070312,-847.5399780273438,17.020000457763672,-11547.19970703125,2496.9000244140625,0.7000000029802322,0.7999999821186066,-0.09999999776482582,-25.59999942779541,255.0,121.0,,0.009548700860698684,2.928116973795652,4.5766265695769966e-05,False,0.0,False,4,4,False,
101,7260,192,False,False,0,3348.153773978029,622.0399780273438,2155.760009765625,93.1500015258789,-4707.5,2715.8999633789062,0.0,-2976.400146484375,-5158.900146484375,-717.3000335693359,0.0,-0.7402013017339903,-1.5178512030976172,-1.5033566310733997,5901631034587982636,KawaNoKami_,14.0,439.44000244140625,2070.679931640625,17.0,-4102.39990234375,7698.800048828125,3.700000047683716,-0.5999999865889549,-0.09999999776482582,-1393.3999633789062,128.0,0.0,,0.009576789591351362,2.1108988811926412,-0.0005076379664450482,False,165.0,False,4,False,4,,4240629156042561904,Hem-Ger,12.0,3587.159912109375,-696.9500122070312,17.010000228881836,-3677.39990234375,-13308.699951171875,2.3000000417232513,0.0,-0.09999999776482582,-2206.999969482422,255.0,0.0,,0.009563825854828506,-1.908024992133687,-1.0568191220307967e-05,True,249.0,False,6,False,6,,enpitsu,76561198039309853,26.0,2273.56005859375,-2130.449951171875,17.049999237060547,-2434.4000244140625,17438.499755859375,2.5999999046325684,0.0,-0.3999999910593033,0.0,255.0,128.0,False,0.016784770722513394,1.7094985098962157,3.3968013126364806e-05,True,2,210.0,False,2,False,,games5425898691,bf81d8692db,19.0,-764.739990234375,4793.85986328125,16.989999771118164,10952.5,-3141.6000366210938,4.600000083446503,-0.9000000357627869,-0.09999999776482582,-64.0999984741211,128.0,128.0,,0.009680491489051805,-0.2886283792593547,0.0001032505362184927,True,255.0,False,6,6,False,
102,7267,193,False,False,0,3227.60996019881,499.04998779296875,2229.449951171875,96.51000213623047,738.8999938964844,1379.2999267578125,2386.6000366210938,-854.7000122070312,-3148.900146484375,-3452.9000854492188,0.0,-0.3116153040064402,-3.059992907972017,0.3814125922219301,5901631034587982636,KawaNoKami_,14.0,383.739990234375,2307.570068359375,17.0,355.29998779296875,6554.89990234375,3.400000035762787,0.19999999552965164,4.699999988079071,-957.3999786376953,128.0,143.0,,0.009642751960433535,1.4649135005809162,0.0001613541849902421,False,165.0,False,4,False,4,,4240629156042561904,Hem-Ger,12.0,3401.4599609375,-990.22998046875,17.010000228881836,-10073.599853515625,-8933.400268554688,2.3000000417232513,0.09999999776482582,0.0,-2249.600067138672,255.0,0.0,,0.00956388754940038,-2.4843340579488973,1.8019745120769872e-05,True,249.0,False,6,False,6,,enpitsu,76561198039309853,26.0,2214.68994140625,-1709.0799560546875,17.049999237060547,-2434.4000244140625,17438.499755859375,2.5999999046325684,0.0,-0.3999999910593033,0.0,255.0,128.0,False,0.016784770722513394,1.7094985098962157,3.3968013126364806e-05,True,2,210.0,False,2,False,,games5425898691,bf81d8692db,19.0,-500.4700012207031,4713.68994140625,16.989999771118164,9518.400268554688,-3157.2000122070312,4.600000083446503,0.0,-0.29999999329447746,-431.19998931884766,128.0,101.0,,0.009682594943090607,-0.3220346947611145,-4.780238200916341e-05,True,255.0,False,6,6,False,
103,7288,193,False,False,0,3160.289788982442,552.8800048828125,2331.409912109375,93.20999908447266,-306.00000381469727,1182.300033569336,1459.9000549316406,-1295.7000732421875,-335.29998779296875,-3452.9000854492188,0.0,0.049277227834691156,-0.2356089191970347,-1.086270557183932,5901631034587982636,KawaNoKami_,14.0,385.7099914550781,2398.77001953125,17.010000228881836,3.400000035762787,-0.09999999776482582,2.0999999344348907,-0.29999999329447746,-0.29999999329447746,0.09999999776482582,128.0,128.0,,0.009555720384193757,1.5213304425016454,3.07222682140017e-05,False,165.0,False,4,False,4,,4240629156042561904,Hem-Ger,12.0,2463.169921875,-928.2100219726562,17.010000228881836,-11767.80029296875,6821.5997314453125,2.3000000417232513,3.3000001311302185,-2.0999999344348907,-1203.0000305175781,255.0,8.0,,0.009551814099157804,2.6172832623637112,-0.00014444990749587432,True,249.0,False,6,False,6,,enpitsu,76561198039309853,26.0,1807.949951171875,-300.9599914550781,17.049999237060547,-7172.7001953125,20636.79931640625,-2.0000000298023224,0.0,0.3999999910593033,0.09999999776482582,255.0,128.0,False,0.016778649702972433,1.9053312703396585,-2.2196396417351906e-05,True,2,186.16972061895555,True,2,False,,games5425898691,bf81d8692db,19.0,-438.7300109863281,4693.97998046875,16.989999771118164,-4227.300109863281,1626.6999816894531,4.600000083446503,0.0,0.0,0.0,0.0,128.0,,0.009711018872987679,-0.3673877290223214,2.3022541953144174e-05,True,255.0,False,6,6,False,
