,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
34,1965,56,False,False,1,4340.407692977544,-920.5499877929688,1198.010009765625,130.5399932861328,-8151.300048828125,3369.2999267578125,4970.5999755859375,4884.700012207031,-923.8999938964844,3359.2999267578125,1.0,0.378571434954929,-0.052374506550992656,0.6281216766382816,2535416995193607,Bl4ckxP4nther,16.0,-840.22998046875,1059.0899658203125,19.459999084472656,3442.39990234375,9629.89990234375,2962.3001098632812,-0.29999999329447746,-1.5999999642372131,2114.7000122070312,255.0,228.0,,-0.009538272019899003,1.8975417079869044,0.00026027050413707817,True,20,False,21,0.0,False,,76561198384659553,HeiligeMakrele7,6.0,-2028.22998046875,-412.0799865722656,17.010000228881836,14008.199462890625,17411.600341796875,2.5,-2.0999999344348907,-2.5,34.60000038146973,255.0,76.0,False,-0.009566470606770492,2.233414030190921,-6.995686283081214e-06,True,191.0,False,14,8,4,,enpitsu,76561198039309853,27,-871.3200073242188,1407.739990234375,264.6400146484375,11671.300048828125,-2374.2999267578125,4955.4998779296875,239.50000762939453,324.70001220703125,-3634.4000244140625,255.0,128.0,False,0.019307683494571747,-1.510785818327079,-0.05785337022390682,True,0.0,False,6,18,10,,games5425898691,bf81d8692db,20.0,-456.3699951171875,994.1699829101562,16.989999771118164,-14697.099609375,15910.6005859375,5.199999809265137,-0.29999999329447746,0.3999999910593033,-1291.1000061035156,255.0,0.0,-0.009595434558880832,0.8344466216422319,-0.0003053595738304899,True,65.0,False,6,6,False,,
35,2009,58,False,False,1,4611.608400778079,-2199.02001953125,1721.260009765625,102.76000213623047,-5777.8997802734375,1009.4999694824219,3021.0000610351562,-915.4000091552734,-5239.0997314453125,2777.3001098632812,1.0,-1.240183056895469,2.2246758291014332,1.6547046037926603,76561198384659553,HeiligeMakrele7,7.0,-2024.239990234375,1619.5899658203125,17.010000228881836,-21172.19970703125,2018.8999938964844,0.0,3.4999999403953552,-0.09999999776482582,-812.3000335693359,255.0,0.0,False,-0.009548350252271213,0.07358813884911065,-0.00033528841811140817,True,8,4,14,139.0,False,,2535416995193607,Bl4ckxP4nther,16.0,-1436.5899658203125,2625.4599609375,17.010000228881836,-9569.299926757812,6475.8001708984375,3.0000001192092896,-1.8000000715255737,-0.5000000074505806,2367.5999450683594,255.0,255.0,,-0.009454566232059362,0.5345377504818891,-5.5036976235347775e-05,True,0.0,False,22,22,False,,enpitsu,76561198039309853,27,908.8200073242188,1030.7900390625,227.60000610351562,11532.2998046875,-2398.3999633789062,-5282.2998046875,538.6000061035156,1047.5,427.20001220703125,255.0,128.0,False,1.034211986161996,-2.0106819956045916,-0.4122823210528971,False,0.0,False,6,18,10,,games5425898691,bf81d8692db,20.0,-2755.64990234375,3619.1201171875,17.0,-12545.799560546875,18955.999755859375,3.8999998569488525,0.29999999329447746,-0.3999999910593033,-22.40000009536743,255.0,128.0,-0.009601574591282322,0.9889720767098179,6.346317614561506e-05,True,29.0,False,6,6,False,,
36,2060,59,False,False,1,4270.594833762183,-2990.530029296875,3370.010009765625,182.16000366210938,12389.69970703125,12773.800048828125,7989.7998046875,1962.2000122070312,4835.10009765625,2961.4999389648438,1.0,-0.9002427459585727,-2.4049413480261386,0.22935683407872878,76561198384659553,HeiligeMakrele7,7.0,-3029.260009765625,3314.6298828125,46.209999084472656,-3730.7000732421875,11986.400146484375,3469.7000122070312,0.3999999910593033,-0.0,-14.199999570846558,255.0,128.0,False,-0.009530459356200087,1.2716692118697734,3.961774087566551e-05,True,8,4,15,139.0,False,,2535416995193607,Bl4ckxP4nther,16.0,-3162.25,826.8499755859375,56.029998779296875,-8980.999755859375,-14627.80029296875,-2575.0,1563.8999938964844,-616.8000030517578,224.40000534057617,255.0,128.0,,0.19905368276928742,-1.089265884691202,0.12459256707889821,True,0.0,False,24,24,False,,enpitsu,76561198039309853,27,2853.6298828125,172.99000549316406,17.059999465942383,13238.599853515625,-4018.5000610351562,1.899999976158142,0.5000000074505806,-0.0,0.0,255.0,255.0,False,-0.016720869006528548,-2.8468821303285488,-4.397661444405268e-05,True,0.0,False,6,18,10,,games5425898691,bf81d8692db,20.0,-2203.4599609375,4808.72021484375,16.84000015258789,4902.39990234375,-7197.2998046875,42.39999771118164,47.89999961853027,12.200000286102295,2461.300048828125,255.0,255.0,-0.006805838071920251,-2.2003724363399466,-0.0007446564498924585,True,255.0,False,6,6,False,,
37,2125,62,False,False,0,9481.06980895503,399.0199890136719,-4252.2099609375,186.08999633789062,-18333.699951171875,12189.3994140625,1702.1000671386719,-2179.4000244140625,4875.400085449219,2734.8001098632812,0.0,0.8993168251515484,0.032100609191694635,3.0876084960042958,bf81d8692db,games5425898691,20.0,556.9000244140625,-4323.6201171875,60.0,-18109.100341796875,3137.3001098632812,3198.3999633789062,-1693.0999755859375,-1548.0999755859375,-1874.7000122070312,255.0,1.0,,0.03916583420348157,-3.047689392587051,0.013535411248822855,True,7,False,8,215.0,False,,76561198039309853,enpitsu,28.0,-3417.110107421875,-2660.14990234375,17.040000915527344,8307.60009765625,-14792.80029296875,4.799999892711639,2.5999999046325684,-3.8999998569488525,1432.2999572753906,255.0,255.0,False,0.0167847179001598,-0.9520498243829009,-0.00011366196220460056,True,242.0,False,18,10,6,,Bl4ckxP4nther,2535416995193607,16,939.0900268554688,-785.1300048828125,17.010000228881836,-14996.600341796875,-187.09999084472656,2.800000011920929,0.0,0.0,-2041.6000366210938,254.0,0.0,,0.009601304848908941,3.0882257026995226,1.8976800222243313e-05,True,181.0,False,False,24,24,,HeiligeMakrele7,76561198384659553,7.0,2122.929931640625,-4089.5,17.010000228881836,-10881.199951171875,8953.900146484375,2.3999999463558197,0.0,-0.5999999865889549,-0.09999999776482582,255.0,128.0,0.00952277805156398,2.4530141007818114,4.129652423566951e-05,True,85.0,False,16,8,4,,
38,2159,63,False,False,0,7972.351316175314,-1676.22998046875,-2794.080078125,159.75,15929.200439453125,18686.600341796875,11849.599609375,-2285.5999755859375,-4045.7998657226562,3795.5999755859375,0.0,0.17855247687329687,0.833183418806259,1.921899442106872,76561198039309853,enpitsu,27.0,-1884.81005859375,-2895.22998046875,48.84000015258789,14451.400146484375,3045.1998901367188,3290.7000732421875,-127.10000038146973,502.2999954223633,1234.8999786376953,255.0,128.0,False,0.029687469288981784,0.3018034306730788,0.001463845862778722,True,11,6,20,220.0,False,,bf81d8692db,games5425898691,20.0,-1695.8199462890625,-3986.840087890625,16.809999465942383,-17831.800537109375,-1277.7999877929688,49.699997901916504,62.39999771118164,-0.9000000357627869,1635.8999633789062,255.0,220.0,,0.009197975169263163,-3.020866661635237,0.0038581677472517726,True,245.0,False,8,8,False,,Bl4ckxP4nther,2535416995193607,16,-1134.8499755859375,-731.1400146484375,17.010000228881836,-21523.60107421875,-3273.599853515625,0.5000000074505806,1.0999999940395355,0.09999999776482582,1851.3999938964844,255.0,243.0,,0.009593812400530756,-2.9323478433365806,0.00012321713603042844,True,108.89838262783587,True,False,24,24,,HeiligeMakrele7,76561198384659553,7.0,631.72998046875,-2927.719970703125,17.010000228881836,-4781.000061035156,16661.199951171875,2.5999999046325684,-0.19999999552965164,0.09999999776482582,-2001.199951171875,255.0,0.0,0.009553460409017845,1.780137806431588,-2.4333074684841498e-05,True,74.0,False,16,8,4,,
39,2321,69,False,False,0,3298.343734517563,2370.6298828125,4683.7099609375,405.3500061035156,-10910.6005859375,22119.599609375,3698.699951171875,-1178.8999938964844,2493.300018310547,-2391.1000061035156,0.0,0.7720243697656377,-2.4242739679765486,1.5948880152555271,76561198039309853,enpitsu,27.0,2405.840087890625,4568.14013671875,274.5899963378906,-3910.8999633789062,16056.199951171875,882.7999877929688,3124.4000244140625,3647.3001098632812,2680.2999877929688,255.0,128.0,False,-0.8195677791122661,1.7448580566337377,0.20658216009315203,True,15,6,24,131.0,False,,bf81d8692db,games5425898691,20.0,-1175.0899658203125,3444.929931640625,17.020000457763672,15084.49951171875,-1017.9000091552734,1.5999999642372131,0.0,0.09999999776482582,2026.9999694824219,255.0,255.0,,0.009575831815772824,-0.0033393662622719362,1.0985586841476137e-05,True,255.0,False,8,8,False,,Bl4ckxP4nther,2535416995193607,16,95.62000274658203,5203.5498046875,17.010000228881836,2970.1998901367188,-351.50001525878906,2.7000001072883606,-0.7999999821186066,1.899999976158142,480.9000015258789,0.0,128.0,False,0.009832867318520198,-0.06522058218794007,-0.00021821204210839792,True,96.0,False,False,26,26,,HeiligeMakrele7,76561198384659553,7.0,1392.3299560546875,5103.0,343.3500061035156,-2564.89990234375,-4.000000059604645,-1040.0,1.1999999731779099,-1041.9999694824219,-1.0000000149011612,0.0,254.0,0.2604845826928969,3.1314920952905023,-1.573538549658649,True,255.0,False,16,8,4,,
40,2363,70,False,False,0,2732.562633154153,1080.4599609375,3253.070068359375,147.99000549316406,15096.99951171875,-7285.0,1147.6000213623047,-2796.099853515625,-2659.1000366210938,4594.599914550781,0.0,0.24870794791769998,1.8070792899702142,2.1054843208964953,bf81d8692db,games5425898691,20.0,906.9500122070312,3270.659912109375,84.52999877929688,14701.199951171875,-16052.19970703125,2465.0999450683594,5382.0001220703125,996.9000244140625,-537.599983215332,255.0,23.0,,0.4709059913545278,-0.5181030939075029,0.43937127110175117,True,9,False,10,240.0,False,,76561198039309853,enpitsu,27.0,2302.239990234375,5059.35009765625,65.86000061035156,-253.1999969482422,-213.1999969482422,-175.0,-930.5000305175781,-1652.7999877929688,-1700.0999450683594,255.0,0.0,,-0.4778009577025171,0.46784027159001557,0.681008104334852,True,131.0,False,24,16,6,,Bl4ckxP4nther,2535416995193607,16,455.5,4881.3798828125,17.010000228881836,-948.6000061035156,2046.199951171875,2.7000001072883606,-1.0000000149011612,-0.5999999865889549,142.60000228881836,,,,0.00962521803535825,-1.0975549325762046,-0.00011190791665754395,True,51.0,False,False,26,26,,HeiligeMakrele7,76561198384659553,7.0,623.469970703125,4156.16015625,17.0,762.9000091552734,-16285.799560546875,3.700000047683716,-0.29999999329447746,3.799999952316284,1101.8000030517578,255.0,128.0,0.009571644892787277,-1.459014405087874,-8.34236960438671e-05,True,171.0,False,16,8,4,,
41,2415,72,False,False,0,5357.0685862597675,3545.699951171875,2145.090087890625,121.12999725341797,-1910.3999328613281,16249.599609375,6662.9998779296875,2978.599853515625,1594.9000549316406,4958.2000732421875,0.0,0.7561673084551784,-0.15306128438706568,2.3994785397406204,bf81d8692db,games5425898691,20.0,3638.0,1984.6099853515625,15.920000076293945,9603.300170898438,16741.800537109375,30.799999237060547,282.39999771118164,744.3000030517578,-520.2999877929688,255.0,255.0,,0.015387317238255796,1.1300000917781496,0.05763451862299055,True,10,False,10,214.22518705808983,True,,76561198039309853,enpitsu,27.0,3004.699951171875,3624.280029296875,17.030000686645508,-2908.3999633789062,-19163.00048828125,1.4000000059604645,0.0,0.5999999865889549,-47.5,255.0,128.0,,0.016787652018724154,-1.7265405620166487,6.760441030195929e-05,True,27.76477415587317,True,24,16,6,,Bl4ckxP4nther,2535416995193607,16,1609.8199462890625,3935.10009765625,17.010000228881836,6182.2998046875,-3345.5999755859375,3.100000023841858,-0.7999999821186066,0.7000000029802322,1655.3999328613281,0.0,255.0,,0.009903512087086869,-0.4699279932922583,5.338668380414557e-05,True,29.0,False,False,26,26,,HeiligeMakrele7,76561198384659553,7.0,3277.949951171875,2346.800048828125,116.79000091552734,20698.9990234375,-5924.7998046875,3626.4999389648438,3870.5999755859375,-1360.0999450683594,840.1000213623047,255.0,0.0,-0.15600345796427,-0.16836620379440878,0.33322573409867956,True,97.86991828744128,True,18,8,4,,True
42,2417,72,False,False,1,8589.292054131538,-3628.510009765625,-2161.010009765625,144.41000366210938,-25023.00048828125,11173.399658203125,1155.2999877929688,-2993.0999755859375,-1850.7000732421875,4859.599914550781,1.0,-0.8489817965060954,-0.44371972776491764,2.732919070954405,76561198384659553,HeiligeMakrele7,7.0,-3447.139892578125,-2302.93994140625,146.92999267578125,-18510.2001953125,3427.2000122070312,3941.199951171875,4001.0000610351562,3431.4999389648438,-1211.9999694824219,255.0,166.0,True,0.2847836572045227,0.16450543886126184,0.5600487252280496,True,8,4,18,91.65993146229815,True,,2535416995193607,Bl4ckxP4nther,16.0,-1654.489990234375,-3915.7900390625,17.010000228881836,-5148.599853515625,1721.6000366210938,3.100000023841858,0.29999999329447746,2.3000000417232513,1777.8999328613281,128.0,255.0,,-0.009792329930660919,0.33208422371689733,3.8257182773655555e-05,True,29.0,False,26,26,False,,enpitsu,76561198039309853,27,-2979.31005859375,-3460.93994140625,17.030000686645508,3146.0000610351562,19961.300048828125,1.4000000059604645,-0.0,-0.5000000074505806,-15.0,255.0,128.0,,-0.016787717522724475,1.7287688513118398,4.8900663437545944e-05,True,21.554787330730033,True,6,24,16,,games5425898691,bf81d8692db,20.0,-3709.02001953125,-2131.89990234375,16.920000076293945,-7819.1998291015625,-18346.199951171875,48.80000114440918,133.1999969482422,439.1999816894531,1423.699951171875,255.0,255.0,-0.010849453892572056,-1.195929896238622,0.024773040249715758,True,208.01520023294668,True,10,10,False,,
43,2418,72,False,False,0,5469.602423317277,3679.8798828125,2143.68994140625,170.82000732421875,8312.999877929688,-2553.5000610351562,12667.7001953125,4793.900146484375,3080.2999877929688,1878.6000061035156,0.0,0.8065966408257669,0.9283811152065099,-3.0817419380358104,bf81d8692db,games5425898691,20.0,3709.02001953125,2131.89990234375,16.920000076293945,7819.1998291015625,18346.199951171875,48.80000114440918,-133.1999969482422,-439.1999816894531,1423.699951171875,255.0,255.0,,0.010849453892572056,1.195929896238622,0.024773040249715758,True,10,False,10,204.8265978469643,True,,76561198039309853,enpitsu,27.0,2979.31005859375,3460.93994140625,17.030000686645508,-3146.0000610351562,-19961.300048828125,1.4000000059604645,0.0,0.5000000074505806,-15.0,255.0,128.0,,0.016787717522724475,-1.7287688513118398,4.8900663437545944e-05,True,18.366184944747644,True,24,16,6,,Bl4ckxP4nther,2535416995193607,16,1654.489990234375,3915.7900390625,17.010000228881836,5148.599853515625,-1721.6000366210938,3.100000023841858,-0.29999999329447746,-2.3000000417232513,1777.8999328613281,128.0,255.0,,0.009792329930660919,-0.33208422371689733,3.8257182773655555e-05,True,29.0,False,False,26,26,,HeiligeMakrele7,76561198384659553,7.0,3447.139892578125,2302.93994140625,146.92999267578125,18510.2001953125,-3427.2000122070312,3941.199951171875,-4001.0000610351562,-3431.4999389648438,-1211.9999694824219,255.0,166.0,-0.2847836572045227,-0.16450543886126184,0.5600487252280496,True,88.47132907631575,True,18,8,4,,True
44,2420,73,False,False,1,8612.494004110622,-3753.7099609375,-2109.5,258.9100036621094,-14037.099609375,11147.39990234375,10223.400268554688,237.5,-1430.8000183105469,-3733.9999389648438,1.0,-0.6821207267612965,-1.1805621367500485,-2.707351996522649,76561198384659553,HeiligeMakrele7,7.0,-3605.090087890625,-2273.7900390625,178.77999877929688,-19302.5,3550.1998901367188,3758.2998657226562,4815.10009765625,2113.8999938964844,-1610.8999633789062,255.0,254.0,True,0.5665949771445149,0.11856644469153603,0.17823906377882465,True,8,4,18,87.0,False,,2535416995193607,Bl4ckxP4nther,16.0,-1696.010009765625,-3906.02001953125,17.010000228881836,-4824.200134277344,753.0999755859375,3.100000023841858,0.3999999910593033,0.5999999865889549,1835.5999755859375,128.0,255.0,,-0.009682489899460611,0.17957223669068398,3.288174663335725e-05,True,29.0,False,26,26,False,,enpitsu,76561198039309853,27,-2952.31005859375,-3290.889892578125,17.030000686645508,3312.39990234375,20771.0009765625,1.4000000059604645,-0.0,-0.5000000074505806,-4.699999988079071,255.0,128.0,,-0.016787733166278143,1.7294777960311194,4.2949109076070535e-05,False,12.102563552959039,True,6,24,16,,games5425898691,bf81d8692db,20.0,-3774.469970703125,-2331.8798828125,18.18000030517578,-3400.10009765625,-19025.30029296875,82.70000457763672,345.60001373291016,394.39998626708984,2298.0999755859375,255.0,255.0,0.03654608924192256,-1.5084814844775474,0.027654249057478687,True,201.0,False,10,10,False,,
45,2520,76,False,False,1,5451.829493936826,-1521.27001953125,253.36000061035156,409.25,15404.599609375,15706.99951171875,16426.099853515625,3600.7998657226562,-422.7000045776367,-4780.7000732421875,1.0,0.4057388352785287,-2.8820921721705455,-0.7750561158697162,2535416995193607,Bl4ckxP4nther,17.0,-1634.030029296875,141.1999969482422,248.33999633789062,147.2000026702881,17729.69970703125,81.19999885559082,-577.9999923706055,-3051.099853515625,-4539.4000244140625,254.0,209.0,,0.3491531469200024,2.4241608063647466,-1.0942753947119965,True,27,False,28,2.0,False,,76561198384659553,HeiligeMakrele7,7.0,-3387.429931640625,-122.43000030517578,17.010000228881836,9491.699829101562,-667.9000091552734,2.5,2.8999999165534973,-0.19999999552965164,-1927.8999328613281,255.0,92.0,False,-0.00951105669552761,-3.0164092897596757,4.7151500250520576e-05,True,87.0,False,18,8,4,,enpitsu,76561198039309853,27,-1552.3199462890625,307.1700134277344,248.27000427246094,10154.89990234375,-9012.999877929688,-422.00000762939453,-1840.3999328613281,3672.60009765625,-3657.0999145507812,128.0,128.0,False,0.6638732683484797,-2.023329843406542,-2.919961256584763,True,213.0,False,6,26,17,,games5425898691,bf81d8692db,20.0,-34.56999969482422,1528.5799560546875,19.440000534057617,9021.599731445312,20263.299560546875,-1948.0999755859375,-2464.2999267578125,1058.0000305175781,1111.1000061035156,255.0,128.0,0.06419262605903964,2.025845020513145,0.0031619546592886747,True,105.0,False,12,12,False,,
46,2604,79,False,False,0,9618.63423591808,-2419.39990234375,-4357.22998046875,244.32000732421875,-25894.49951171875,-5900.8001708984375,-5311.6998291015625,-50.50000190734863,956.9000244140625,2247.4000549316406,0.0,-0.44475728769447487,2.9067686661771344,-2.091290953534884,bf81d8692db,games5425898691,20.0,-2285.18994140625,-4379.169921875,191.44000244140625,-19242.5,-6283.800048828125,-541.5000152587891,-271.9000053405762,-5487.9998779296875,239.0999984741211,255.0,75.0,,0.7364616257795301,-2.449722616673896,0.4968029559984526,True,13,False,14,93.44320882264002,True,,76561198039309853,enpitsu,27.0,-76.08999633789062,-832.9600219726562,17.059999465942383,7031.7999267578125,-12203.00048828125,1.8000000715255737,0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,False,0.01675877705120796,-1.048023046890318,-5.811932556705124e-05,True,213.0,False,26,18,6,,Bl4ckxP4nther,2535416995193607,17,3352.75,-3999.469970703125,17.010000228881836,12921.500244140625,3452.5,3.3000001311302185,0.0,-0.19999999552965164,3322.3001098632812,255.0,255.0,False,0.009572320845869958,0.7951710792740513,7.032359907050106e-05,True,255.0,False,False,28,28,,HeiligeMakrele7,76561198384659553,6.0,-1593.780029296875,50.720001220703125,16.989999771118164,-22930.70068359375,1767.2999572753906,4.399999976158142,0.09999999776482582,0.29999999329447746,-67.1999979019165,255.0,128.0,0.009607259104164954,3.0579100018677683,3.514806111428755e-05,True,99.0,False,20,10,4,,False
47,2618,80,False,False,0,9956.260327609936,-3433.280029296875,-4487.52978515625,336.489990234375,-3984.1000366210938,7584.2999267578125,11276.300048828125,2270.5999755859375,-4619.5001220703125,3082.7999877929688,0.0,0.868216186683517,-2.0201823496104585,-1.5070673839730488,bf81d8692db,games5425898691,20.0,-3193.1201171875,-4698.4501953125,180.97000122070312,-19355.799560546875,-6944.6002197265625,-142.10000038146973,540.4000091552734,-5405.10009765625,861.5000152587891,255.0,17.0,,-1.0773034757565751,-0.2821605769438268,-2.8560017603171244,True,14,False,14,85.0,False,,76561198039309853,enpitsu,27.0,260.25,-1477.25,17.059999465942383,5061.199951171875,-13152.7001953125,1.899999976158142,-0.09999999776482582,0.5000000074505806,-132.5,255.0,0.0,False,0.016777235526435175,-1.2173379315666977,9.771449441587634e-05,True,243.0,False,26,18,6,,Bl4ckxP4nther,2535416995193607,17,3456.60009765625,-3576.739990234375,17.010000228881836,-7703.499755859375,8239.400024414062,1.8000000715255737,2.5999999046325684,-2.0999999344348907,1037.7999877929688,255.0,128.0,False,0.00956673589768574,2.3986498468930533,-0.000247174956553514,True,217.0,False,False,28,28,,HeiligeMakrele7,76561198384659553,6.0,-2739.52001953125,143.7899932861328,16.989999771118164,-22929.49951171875,606.1999893188477,5.099999904632568,-0.19999999552965164,0.3999999910593033,1427.5999450683594,255.0,247.0,0.009597351028029295,-3.1412627053120183,0.00017961367527758392,True,99.0,False,20,10,4,,False
48,2685,82,False,False,1,3677.347984280812,3770.969970703125,2847.090087890625,1164.1600341796875,-22748.40087890625,19971.199951171875,-7330.4998779296875,-1258.6000061035156,2244.499969482422,5420.10009765625,1.0,0.13961631534144928,-0.3581388603834763,0.16575275736834658,76561198384659553,HeiligeMakrele7,7.0,3953.739990234375,2590.800048828125,1235.0,-12970.699462890625,18922.60009765625,-1641.3999938964844,-1019.0000152587891,-4909.200134277344,2260.5999755859375,255.0,254.0,True,-0.4053446886313718,1.5701590670343326,-2.295962295845996,True,11,4,22,167.28163434613143,True,,2535416995193607,Bl4ckxP4nther,17.0,-1189.260009765625,446.44000244140625,17.010000228881836,14832.099609375,-8197.5,2.5999999046325684,-0.29999999329447746,0.19999999552965164,226.00000381469727,254.0,128.0,,-0.009584625667140967,-2.6579400471345247,-9.14718054870098e-05,True,248.0,False,30,30,False,,enpitsu,76561198039309853,27,169.4199981689453,4712.68994140625,17.059999465942383,5098.399963378906,8964.299926757812,1.899999976158142,0.29999999329447746,0.7000000029802322,-2860.10009765625,128.0,128.0,False,-0.016789174200781465,3.0875226035032592,1.6863369581556952e-05,True,255.0,False,6,26,18,,games5425898691,bf81d8692db,20.0,2752.679931640625,4191.81982421875,17.010000228881836,-13412.19970703125,-2684.89990234375,2.5999999046325684,2.5999999046325684,0.3999999910593033,598.1000137329102,255.0,128.0,-0.009575881302310053,-0.2443095034536812,-0.00012344965936240764,True,255.0,False,14,14,False,,
49,2768,85,False,False,1,2212.5650962338,-660.6199951171875,3567.6201171875,385.3500061035156,12840.10009765625,8058.2000732421875,-5558.0999755859375,-1576.199951171875,-66.90000057220459,-5788.800048828125,1.0,-0.5402285893823361,-1.0771438965526898,0.21742460853961929,2535416995193607,Bl4ckxP4nther,15.0,-814.8200073242188,3484.510009765625,385.30999755859375,-6677.9998779296875,14924.000244140625,176.49999618530273,2761.099853515625,4755.899963378906,-81.5999984741211,255.0,0.0,,0.27575859745547077,2.1556313817335737,2.1033872755508547,True,31,False,32,150.0,False,,76561198384659553,HeiligeMakrele7,6.0,1758.739990234375,4231.39990234375,17.010000228881836,-6597.7001953125,-10580.799560546875,2.3999999463558197,0.5999999865889549,0.09999999776482582,-1.0999999940395355,255.0,128.0,False,-0.009495789904289816,-1.013040053459848,4.271485259547101e-05,True,154.0,False,22,12,4,,enpitsu,76561198039309853,27,-510.70001220703125,3940.030029296875,145.85000610351562,-14351.500244140625,-8177.9998779296875,3677.9998779296875,-1156.500015258789,2230.399932861328,-121.19999885559082,128.0,128.0,False,0.46790233122844604,-0.45360352877388194,0.007455230411967782,True,207.0,False,6,28,18,,games5425898691,bf81d8692db,20.0,-277.489990234375,5162.22021484375,34.130001068115234,-10355.899658203125,183.1999969482422,-3642.6998901367188,-2126.999969482422,-3878.0999755859375,3268.800048828125,255.0,183.0,0.006487025599376192,-1.9812888165821454,-0.8986479767730257,True,237.0,False,14,14,False,,
50,2810,87,False,False,0,9687.41495936421,-878.9199829101562,-4547.39990234375,256.7900085449219,-23157.099609375,7253.3001708984375,9405.599975585938,5870.2001953125,-233.4000015258789,-1219.000015258789,0.0,0.7051484687291485,-1.0603289618655043,1.1900514359625354,bf81d8692db,games5425898691,20.0,-720.0999755859375,-4629.47998046875,133.27999877929688,-18180.30029296875,6932.7001953125,2798.9999389648438,-3687.0999145507812,-4060.7000732421875,-406.1000061035156,255.0,88.0,,0.5093060541971919,3.051019500738288,0.3065012470862793,True,15,False,16,177.0,False,,76561198039309853,enpitsu,28.0,2676.010009765625,-2749.340087890625,22.65999984741211,12759.200439453125,1831.0000610351562,-1363.8999938964844,-918.7000274658203,-2504.1000366210938,-4809.89990234375,255.0,0.0,True,0.1556829735614382,-0.46095153842669917,-0.01476539016696084,True,207.0,False,28,18,6,,Bl4ckxP4nther,2535416995193607,15,1679.1600341796875,-5102.990234375,255.0,3615.2999877929688,2.800000011920929,2425.7000732421875,0.3999999910593033,2034.9000549316406,-0.19999999552965164,254.0,255.0,,-0.7275370899888345,-0.012665744654492023,-1.5623377670203764,True,150.0,False,False,32,32,,HeiligeMakrele7,76561198384659553,6.0,-765.489990234375,-3648.409912109375,17.010000228881836,-5237.60009765625,-3535.0,0.5000000074505806,0.09999999776482582,0.0,-2433.800048828125,255.0,0.0,0.00949698433225513,-2.5599584795317036,9.943411954862209e-06,True,135.20608188772715,True,22,12,4,,False
