,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
84,5422,172.0,False,False,1,10372.682538155257,50.54999923706055,-5198.169921875,93.1500015258789,-8372.899780273438,-2284.9000549316406,0.0,1415.8000183105469,-5830.4998779296875,-11.59999966621399,1.0,0.18266187847605855,1.0206397657941917,-0.06863624809336875,6824888005443887466,Hs_Ob1,9.0,355.1000061035156,-5285.2900390625,23.690000534057617,-18411.600341796875,-7463.4002685546875,2223.5000610351562,2465.399932861328,1201.500015258789,-1663.5000610351562,255.0,0.0,-0.014766731105813677,-0.3377642400298669,0.0873117984005598,True,107.96928179904988,True,53,6,40,,1946625956288759256,milkay,9.0,-1817.9000244140625,-3193.5,17.010000228881836,-2129.499969482422,-13938.399658203125,2.0999999344348907,-0.0,-0.7000000029802322,0.0,255.0,128.0,,-0.009590090370972673,-1.4192025083420396,-6.262402315451074e-05,True,61.0,False,6,4,False,,enpitsu,76561198039309853,25,1836.1400146484375,-3986.590087890625,17.030000686645508,-12622.60009765625,1292.1000671386719,5.0,-0.5000000074505806,-0.19999999552965164,0.09999999776482582,128.0,128.0,False,-0.0168246688139957,0.10198326469075014,-4.297847359393495e-05,True,43.0,False,32,32,False,,games5425898691,bf81d8692db,17.0,-414.95001220703125,-4635.56005859375,16.889999389648438,-7244.2999267578125,-11005.30029296875,19.600000381469727,-10.199999809265137,-27.999999523162842,2291.300048828125,255.0,255.0,,-0.009031721956792244,-1.0535024693240582,-0.0008821988683495081,True,46,6,38,147.77261951405515,True,,False
85,5677,172.0,False,False,1,5222.466040813239,-10.5600004196167,-3.180000066757202,95.86000061035156,-8039.0997314453125,18720.10009765625,4590.899963378906,-5977.39990234375,-325.40000915527344,-405.29998779296875,1.0,-0.03443322201135171,0.10601635883571854,0.20157037293137323,1946625956288759256,milkay,9.0,15.5600004196167,-167.67999267578125,59.34000015258789,-10168.900146484375,10864.3994140625,1796.300048828125,5243.599853515625,-318.700008392334,-1628.699951171875,255.0,128.0,0.07848070307403761,1.070182976716223,-0.08279011303069103,True,0.0,False,4,False,3,,6824888005443887466,Hs_Ob1,8.0,18.3700008392334,-1906.9300537109375,17.010000228881836,-1422.5,13615.799560546875,2.0999999344348907,-0.0,0.19999999552965164,33.80000114440918,255.0,128.0,,-0.009576222174540286,1.4620702044111902,-4.430683052272178e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25,-37.099998474121094,148.2100067138672,130.4499969482422,11528.499755859375,-19834.100341796875,301.1000061035156,5046.199951171875,-1060.5000305175781,-1913.3000183105469,255.0,128.0,,-1.0538670788806908,-2.6218921739044303,1.1885796151983297,True,0.0,False,2,1,False,,games5425898691,bf81d8692db,17.0,180.13999938964844,3902.830078125,17.010000228881836,233.1999969482422,-8377.2998046875,2.0999999344348907,0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,,-0.009477055939980515,-1.5986720320089163,-2.8135117630019163e-05,True,4,False,4,116.0,False,,
86,5719,174.0,False,False,1,4877.708210182087,-1189.8399658203125,730.77001953125,93.13999938964844,-6076.6998291015625,3813.3999633789062,0.0,-3050.2999877929688,-4994.2999267578125,1323.5000610351562,1.0,0.6052181671498376,-0.8782736148069422,-2.4334003144306977,1946625956288759256,milkay,9.0,-1134.0400390625,517.6900024414062,43.290000915527344,-10875.400390625,18043.1005859375,951.1000061035156,1618.699951171875,-1878.9999389648438,-4908.999938964844,255.0,255.0,-0.06259621212982888,2.329225406747877,-0.6129975498147788,True,0.0,False,4,False,4,,6824888005443887466,Hs_Ob1,8.0,-1023.0,413.9599914550781,22.1200008392334,-10934.7998046875,15912.099609375,-535.6999969482422,-1253.0000305175781,-1223.7999725341797,-79.49999809265137,255.0,128.0,,0.14424551940307342,0.9885728839938668,0.004856921239720336,True,48.0,False,False,False,False,,enpitsu,76561198039309853,25,1210.4200439453125,-339.8500061035156,16.93000030517578,5375.9002685546875,-6519.89990234375,30.0,-18.99999976158142,-13.200000524520874,2352.899932861328,255.0,255.0,,-0.018047536803756127,-2.265178758135695,0.00010442965087431835,True,31.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,-766.1699829101562,2066.81005859375,17.010000228881836,-11442.5,-18340.999755859375,-0.19999999552965164,-0.29999999329447746,-0.7000000029802322,8.399999737739563,255.0,128.0,,-0.009592175066514805,-1.0140888288831036,-5.920623883344471e-05,True,4,False,4,15.766597696529939,True,,
87,5838,178.0,False,False,1,4172.033604821258,-3243.81005859375,4622.47021484375,641.47998046875,6085.2001953125,-5725.9002685546875,2309.499969482422,5364.000244140625,-1173.3000183105469,-2418.6000061035156,1.0,-1.1715606902362472,-0.43690058853093444,-1.3440960817033023,1946625956288759256,milkay,9.0,-3281.989990234375,4758.06982421875,571.3499755859375,6170.10009765625,6086.7999267578125,5832.2998046875,1007.9000091552734,1273.7000274658203,-469.59999084472656,255.0,126.0,0.6192788150626828,2.3795227672297052,1.6082155462001662,True,255.0,False,4,False,4,,6824888005443887466,Hs_Ob1,9.0,-2715.949951171875,-4536.72998046875,17.010000228881836,-2427.5999450683594,4586.199951171875,0.0,-0.0,-0.5000000074505806,2072.7999877929688,255.0,255.0,,-0.00950856815520109,1.1386895951961857,9.512160052979154e-05,True,69.33819349094105,True,False,False,False,,enpitsu,76561198039309853,25,2415.5,4650.10009765625,17.030000686645508,-20093.699951171875,6424.7998046875,5.0,-1.0999999940395355,0.09999999776482582,166.8000030517578,255.0,128.0,,-0.01675849839614537,0.2921372245549548,-0.00013705266764874402,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,-2735.6201171875,3677.5400390625,16.93000030517578,12244.599609375,9522.100219726562,23.499999046325684,5.899999737739563,7.099999785423279,-1969.6000671386719,255.0,0.0,,-0.00946329032310526,2.538606146212451,-0.000509110264379638,True,6,False,6,53.0,False,,
88,5899,180.0,False,False,0,9030.15466421431,2058.89990234375,-3393.010009765625,274.760009765625,17637.5,23426.39892578125,7342.7001953125,-3002.9998779296875,-5089.2999267578125,1039.000015258789,0.0,0.549964313120434,-0.17674111383903626,2.855069053720656,76561198039309853,enpitsu,25.0,1889.06005859375,-3549.800048828125,217.10000610351562,19984.69970703125,11061.8994140625,460.8000183105469,0.0,0.0,22.5,128.0,128.0,0.016870570308917157,0.5471036121526396,0.00012220972371571634,True,220.0,False,4,False,2,,bf81d8692db,games5425898691,17.0,1986.5400390625,-5080.27001953125,88.43000030517578,-2275.500030517578,-3917.39990234375,6079.6002197265625,-4995.199890136719,-1738.0999755859375,-881.9999694824219,255.0,0.0,,-1.0167046183984134,-2.07188197420369,0.4270495413693603,True,83.0,False,6,False,6,,milkay,1946625956288759256,10,2532.0,-3874.760009765625,17.010000228881836,-4926.300048828125,13211.300048828125,2.0000000298023224,-0.19999999552965164,0.5999999865889549,1.0999999940395355,255.0,128.0,False,0.009593060306656971,1.9279402517952253,-5.9379918720459824e-05,True,208.0,False,4,4,False,,Hs_Ob1,6824888005443887466,9.0,2105.820068359375,1204.0999755859375,17.010000228881836,-7805.7000732421875,-8315.399780273438,2.0999999344348907,0.7999999821186066,-0.3999999910593033,500.8000183105469,0.0,195.0,,0.009879787879799632,-2.3535182871743405,0.00028096920488525926,True,False,False,False,190.0,False,,
89,5967,183.0,False,False,1,7284.662869583351,-2739.39990234375,-1172.699951171875,193.9499969482422,-8720.999755859375,13317.80029296875,14030.0,1464.4999694824219,3020.4000854492188,-4973.0999755859375,1.0,1.0233440729919738,1.7421689839172705,2.9679631385724763,6824888005443887466,Hs_Ob1,9.0,-2582.919921875,-1321.800048828125,78.72000122070312,-20355.10009765625,-711.2999725341797,3347.3001098632812,3373.800048828125,-2579.7000122070312,-1221.2999725341797,255.0,255.0,-0.00905051077290652,0.6687729146837654,-0.053642526116798574,True,141.0,False,4,False,3,,1946625956288759256,milkay,10.0,-287.4100036621094,409.95001220703125,17.010000228881836,12089.200439453125,-13694.100341796875,2.199999988079071,2.7000001072883606,-3.0000001192092896,-12.999999523162842,255.0,123.0,False,-0.009591891665229071,-2.294014923395799,-0.0002138729721916998,True,239.0,False,6,False,6,,enpitsu,76561198039309853,25,-3496.4599609375,-34.540000915527344,17.030000686645508,2407.7999877929688,-17620.899658203125,5.099999904632568,1.5000000596046448,-0.5000000074505806,83.90000343322754,0.0,128.0,,-0.01724850273281513,-1.7165913902229974,-7.917198859753976e-05,True,255.0,False,4,2,False,,games5425898691,bf81d8692db,17.0,134.0500030517578,4179.75,17.010000228881836,-4750.400085449219,-12127.39990234375,2.3999999463558197,0.09999999776482582,-0.0,-2292.5999450683594,255.0,0.0,,-0.009565428859738646,-1.1296717764782633,1.3335211595811057e-05,True,6,False,6,114.0,False,1.0,False
90,6128,189.0,False,False,0,9399.25041410698,2275.97998046875,-3707.85009765625,455.1199951171875,13265.6005859375,19158.699951171875,3112.9000854492188,5163.900146484375,-2726.6000366210938,1377.8999328613281,0.0,-0.9580775270460654,2.6174140011826013,-1.4788208032947794,bf81d8692db,games5425898691,17.0,2195.43994140625,-3842.239990234375,417.239990234375,11095.30029296875,7527.7001953125,379.3000030517578,-3547.7999877929688,3827.7999877929688,1734.9000549316406,255.0,146.0,0.5936435268585069,0.7503484405107229,0.20536267161223928,True,63.55064963781704,True,8,False,7,,76561198039309853,enpitsu,25.0,1527.6600341796875,-3521.52001953125,17.040000915527344,130.39999961853027,-326.5999984741211,3.799999952316284,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,,0.016807895851867188,-1.1902676433726425,-1.0633077130592748e-05,True,200.0,False,4,False,2,,milkay,1946625956288759256,9,2071.5,-3489.8798828125,449.3699951171875,17054.3994140625,-14694.49951171875,3688.5000610351562,4483.599853515625,3139.4000244140625,539.1999816894531,177.0,28.0,,-0.048476076313107505,-0.6978006625730037,0.34806720224799803,True,188.0,False,8,7,False,,Hs_Ob1,6824888005443887466,9.0,2843.159912109375,-4704.009765625,16.899999618530273,2896.9000244140625,9492.000122070312,27.100000381469727,-37.5,-36.90000057220459,1.5999999642372131,255.0,128.0,,0.008077086828864061,1.2743863983159596,0.0025353878707503057,True,6,False,4,,False,,
91,6129,189.0,False,False,1,3663.627812782671,-2457.159912109375,3664.030029296875,461.82000732421875,-36872.7001953125,1814.6000671386719,323.6000061035156,-3072.6998901367188,1138.1999969482422,5026.099853515625,1.0,0.8828830093501469,2.8968629917591056,-2.025790797438456,1946625956288759256,milkay,9.0,-2208.260009765625,3606.159912109375,479.5199890136719,-15215.999755859375,12410.10009765625,3807.9000854492188,-3687.9000854492188,1236.500015258789,3888.3999633789062,128.0,30.0,-0.25711235374119595,0.43058058813488465,0.7160378002455452,True,188.0,False,8,False,7,,6824888005443887466,Hs_Ob1,9.0,-2843.159912109375,4704.009765625,16.899999618530273,-2896.9000244140625,-9492.000122070312,27.100000381469727,37.5,36.90000057220459,1.5999999642372131,255.0,128.0,,-0.008077086828864061,-1.2743863983159596,0.0025353878707503057,True,,False,6,False,4,,enpitsu,76561198039309853,25,-1530.4000244140625,3528.35009765625,17.040000915527344,-536.1999893188477,1340.8999633789062,3.799999952316284,1.4000000059604645,0.7000000029802322,0.0,255.0,128.0,,-0.016661219649607036,1.190266866890379,-1.5565391391246494e-05,True,200.0,False,4,2,False,,games5425898691,bf81d8692db,17.0,-2195.43994140625,3842.239990234375,417.239990234375,-11095.30029296875,-7527.7001953125,379.3000030517578,3547.7999877929688,-3827.7999877929688,1734.9000549316406,255.0,146.0,,-0.5936435268585069,-0.7503484405107229,0.20536267161223928,True,8,False,7,60.41914850152947,True,,
92,6160,190.0,False,False,1,3822.3926995020606,-2520.260009765625,3425.39990234375,162.82000732421875,14872.80029296875,-9531.799926757812,4862.39990234375,-2517.5,5413.0999755859375,-599.3999862670898,1.0,-0.25224358492182286,0.8977788402951719,1.0797149823559051,6824888005443887466,Hs_Ob1,9.0,-2588.35009765625,3520.1201171875,17.010000228881836,9058.599853515625,-9364.000244140625,2.3000000417232513,-2.3000000417232513,1.899999976158142,-1090.2999877929688,255.0,0.0,-0.0095761890799129,-2.347251678868711,-0.00019666612476273852,True,255.0,False,6,False,4,,1946625956288759256,milkay,9.0,-3575.93994140625,4464.18017578125,494.69000244140625,-2291.9000244140625,-2342.100067138672,1702.7999877929688,1326.1000061035156,-1316.199951171875,20.59999942779541,255.0,255.0,,0.6683402382932279,-0.7718806352865459,-1.5627676026003177,True,188.0,False,8,False,8,,enpitsu,76561198039309853,25,-2083.659912109375,3720.889892578125,19.510000228881836,-6937.60009765625,-6585.999755859375,2958.5000610351562,-0.19999999552965164,0.29999999329447746,2458.699951171875,255.0,255.0,False,-0.016678257710702627,-0.7996159879866792,-9.700787282686128e-06,True,187.89630955778142,True,6,3,False,,games5425898691,bf81d8692db,17.0,-3411.5400390625,3069.780029296875,257.80999755859375,-10638.800048828125,-6609.6002197265625,-4132.200012207031,-165.10000228881836,-1599.6000671386719,-668.3000183105469,255.0,128.0,,0.3438042243288172,-0.046352143748673524,0.7469823138405987,True,8,False,8,54.0,False,,
93,6203,191.0,False,False,1,3352.950565900526,-280.1400146484375,2000.0999755859375,138.41000366210938,14491.199951171875,-1069.7000122070312,906.8000030517578,1267.5,3716.400146484375,-64.20000076293945,1.0,0.14942282565060883,1.323523763777753,-2.322291340798933,6824888005443887466,Hs_Ob1,9.0,-234.5399932861328,1908.239990234375,16.270000457763672,12411.800537109375,-2080.8999633789062,41.70000076293945,-46.500000953674316,75.70000171661377,2769.1000366210938,5.0,255.0,0.018247004943586064,-3.0959394636287474,-0.008125968565813223,True,182.0,False,6,False,4,,1946625956288759256,milkay,9.0,-3800.610107421875,2860.6201171875,16.15999984741211,7625.999755859375,-19710.30029296875,-67.60000228881836,-121.70000076293945,-774.8000335693359,1018.7000274658203,255.0,139.0,,-0.008068654766044635,-1.9844376392017766,0.007095329951822332,False,100.2930236401096,True,8,False,8,,enpitsu,76561198039309853,25,-2600.52001953125,1664.5400390625,16.90999984741211,4504.200134277344,-14989.000244140625,26.19999885559082,12.100000381469727,-4.399999976158142,2038.800048828125,255.0,255.0,False,-0.01614219372909167,-1.9212664338798786,-0.0004970218654339368,True,148.5784599242672,True,6,4,False,,games5425898691,bf81d8692db,17.0,-4023.77001953125,1879.199951171875,104.56999969482422,6197.9998779296875,-5477.0001220703125,-7990.5999755859375,1503.0000305175781,-4401.400146484375,1993.0999755859375,255.0,255.0,,-0.7712574443995854,-2.536610068548847,-0.47008279377044887,True,8,False,8,54.0,False,,
94,6231,192.0,False,False,1,2988.596871309051,1143.510009765625,2161.669921875,93.55000305175781,11576.700439453125,4355.299987792969,2667.6998901367188,283.6000061035156,5993.2000732421875,-21.90000057220459,1.0,-0.7914001659642904,1.815963724945273,2.8145625602781186,6824888005443887466,Hs_Ob1,9.0,1173.239990234375,2037.800048828125,17.0,17426.8994140625,3132.5,-5.199999809265137,-66.30000114440918,-33.399999141693115,1790.2000427246094,255.0,253.0,-0.009436616124733246,2.9157657431221073,-0.0004338720354756585,True,134.0,False,6,False,4,,1946625956288759256,milkay,9.0,-2914.64990234375,801.489990234375,23.8700008392334,11833.199462890625,-16787.5,-1943.3999633789062,167.00000762939453,-419.39998626708984,475.9000015258789,255.0,0.0,,-0.03162413015326215,-2.452769271951284,-0.05170659567485588,False,104.0,False,8,False,8,,enpitsu,76561198039309853,25,-851.3900146484375,1372.3399658203125,17.020000457763672,20504.3994140625,10419.49951171875,2.0999999344348907,0.5000000074505806,0.09999999776482582,31.400001049041748,255.0,128.0,False,-0.016788897887120333,2.6681803483084736,-5.120188318264754e-05,True,93.51064086216755,True,6,4,False,,games5425898691,bf81d8692db,17.0,,,,,,,,,,,,,,,,True,,,,,,,
95,6248,193.0,False,False,1,2878.98247437422,1859.3599853515625,2426.97998046875,143.8699951171875,7830.0,1407.7000427246094,3239.1000366210938,266.299991607666,5500.2001953125,-162.80000686645508,1.0,0.7046507298481294,2.0473336981869306,0.5555324885766254,6824888005443887466,Hs_Ob1,9.0,1907.1400146484375,2479.669921875,17.0,6160.0,3000.8999633789062,3.799999952316284,0.5999999865889549,-2.0999999344348907,-1705.5000305175781,128.0,5.0,-0.00989546961869284,2.704541263341888,-4.0622979444398956e-05,True,165.0,False,6,False,4,,1946625956288759256,milkay,10.0,-2436.75,-21.559999465942383,17.010000228881836,705.9999847412109,-13385.50048828125,2.0999999344348907,-0.0,-4.1999998688697815,-905.0,255.0,128.0,,-0.009567694966853616,-1.5646949119558673,0.00011577204897183885,False,104.0,False,8,False,8,,enpitsu,76561198039309853,25,380.20001220703125,2005.800048828125,17.020000457763672,20447.60009765625,10530.6005859375,2.0999999344348907,0.29999999329447746,0.09999999776482582,0.09999999776482582,255.0,128.0,False,-0.016788944364496853,2.6659933406808904,-3.28424622202861e-05,True,44.0,False,6,4,False,,games5425898691,bf81d8692db,17.0,,,,,,,,,,,,,,,,True,,,,,,,
96,6275,194.0,False,False,0,7901.354210039974,-2643.97998046875,-2565.580078125,162.66000366210938,-25466.39892578125,-3707.0999145507812,6929.7998046875,441.5999984741211,5655.5999755859375,1169.4999694824219,0.0,-0.6225337862370746,-1.0543357645961327,-0.8229986210399859,76561198039309853,enpitsu,25.0,-2485.10009765625,-2536.260009765625,51.689998626708984,-22751.10107421875,798.6000061035156,3278.599853515625,12.699999809265137,-621.5999984741211,2069.499969482422,255.0,255.0,0.03484890099167747,-3.03148144450164,0.0019045507514943026,True,24.55326465637453,True,8,False,5,,bf81d8692db,games5425898691,17.0,,,,,,,,,,,,,,,,True,,,,,,,milkay,1946625956288759256,10,2772.010009765625,1712.2099609375,84.3499984741211,5925.0,22164.599609375,-160.20000457763672,-5310.7000732421875,1430.2000427246094,-0.3999999910593033,255.0,128.0,,1.3707761620832455,-1.8334444725359842,-3.1411548334359876,False,63.0,False,10,9,False,,Hs_Ob1,6824888005443887466,9.0,-2631.219970703125,-2313.929931640625,17.010000228881836,-11939.3994140625,-970.1999664306641,0.09999999776482582,0.19999999552965164,0.0,2363.3999633789062,255.0,255.0,,0.009554960026671522,-3.002730199549207,1.0131303503522233e-05,True,6,False,4,136.7783742053534,True,,False
97,6387,198.0,False,False,1,1936.070614723273,1.090000033378601,3423.169921875,102.37999725341797,-5735.2001953125,11032.60009765625,1946.6999816894531,107.5,-848.3000183105469,-5938.699951171875,1.0,-0.7905240268858369,-2.9775439794070655,-1.8327639685890083,6824888005443887466,Hs_Ob1,9.0,-62.599998474121094,3303.090087890625,16.809999465942383,-17404.3994140625,9349.400024414062,-222.5,905.8999633789062,1524.7000122070312,-2938.3999633789062,255.0,15.0,0.005165485095144529,0.5739424844167484,0.00039383472786051163,True,31.0,False,8,False,4,,1946625956288759256,milkay,9.0,-1776.77001953125,-1350.97998046875,17.010000228881836,-3217.9000854492188,20228.00048828125,2.0999999344348907,-0.0,-0.5999999865889549,-4.600000083446503,255.0,128.0,,-0.009599281969689398,1.413662330338448,6.696975765564353e-05,True,211.0,False,10,False,10,,enpitsu,76561198039309853,25,3495.219970703125,4544.6298828125,651.989990234375,-10010.499877929688,10009.400024414062,-2067.899932861328,32.59999990463257,33.59999895095825,-3.0000001192092896,255.0,128.0,,-0.12087197980533194,0.8021438578110669,-1.572876530006666,True,,False,8,6,False,,games5425898691,bf81d8692db,17.0,1286.0899658203125,4797.89013671875,16.989999771118164,-22648.00048828125,-4008.0999755859375,2.3000000417232513,3.700000047683716,-1.0999999940395355,408.4000015258789,255.0,188.0,,-0.009500642830774488,-0.17605312513266597,0.0002914834947693133,True,False,False,False,126.53177652307741,True,,
98,6407,199.0,True,True,1,1579.3537573852943,-406.489990234375,4246.759765625,134.60000610351562,-12077.2998046875,27167.099609375,13130.30029296875,1452.7000427246094,-5748.499755859375,918.6000061035156,1.0,-1.0087848117719513,0.40871995094325947,-1.1107020100660243,6824888005443887466,Hs_Ob1,9.0,-463.0299987792969,4081.199951171875,63.060001373291016,-2368.9999389648438,17399.3994140625,2539.1000366210938,-5112.60009765625,-1668.699951171875,1151.2999725341797,255.0,128.0,-0.2608282670056363,1.3601690880663262,-0.10403533399315029,True,10.0,False,10,False,5,,1946625956288759256,milkay,9.0,-1995.75,31.540000915527344,17.010000228881836,-3200.5999755859375,20229.7998046875,2.0999999344348907,-0.0,-0.5999999865889549,0.0,255.0,128.0,,-0.009599289415624374,1.4138893451450036,6.588006553871886e-05,True,211.0,False,10,False,10,,enpitsu,76561198039309853,25,2710.669921875,5092.47998046875,524.530029296875,-14124.300537109375,2412.5999450683594,-1664.4000244140625,-46.30000114440918,51.500000953674316,1548.699951171875,255.0,128.0,,-0.0921185680055848,0.1524496426251209,-1.5615018364027875,True,,False,8,6,False,,games5425898691,bf81d8692db,17.0,-191.35000610351562,4200.81982421875,47.08000183105469,-18585.50048828125,-5244.0997314453125,2340.7000732421875,-2732.0999145507812,2305.5999755859375,-4043.2000732421875,255.0,76.0,,0.04340609494015228,-0.06157774458687863,0.05563170680194325,True,4,False,False,112.0,False,,
99,6678,199.0,False,True,1,5197.83394541652,2.8299999237060547,19.479999542236328,92.87000274658203,-320.40000915527344,27468.5009765625,1923.0000305175781,-2356.999969482422,250.30000686645508,5511.9000244140625,1.0,0.003114047485468117,-0.05463994429379389,0.023300012028007203,1946625956288759256,milkay,9.0,11.010000228881836,-179.2100067138672,56.72999954223633,9370.0,20781.99951171875,3036.7999267578125,-401.6999816894531,2161.999969482422,-2054.1000366210938,255.0,0.0,-0.028254744272942688,1.7766193206771475,0.01593675689178034,True,12.0,False,4,False,3,,6824888005443887466,Hs_Ob1,9.0,-3156.659912109375,-4126.419921875,17.020000457763672,-6583.4002685546875,11348.199462890625,2.8999999165534973,-2.3000000417232513,4.099999964237213,-2907.9998779296875,255.0,0.0,False,-0.009542098786772337,1.2240217328911243,-0.0002186582045237746,True,255.0,False,4,False,4,,enpitsu,76561198039309853,25,19.139999389648438,342.04998779296875,71.55000305175781,811.6000366210938,-18802.19970703125,2333.0999755859375,0.9000000357627869,-0.0,6.9999998807907104,128.0,128.0,,-0.017147761922354822,-1.6163675176595278,9.156072483796085e-06,True,31.0,False,2,False,False,,games5425898691,bf81d8692db,17.0,-0.0,5071.16015625,17.010000228881836,-0.0,-3417.60009765625,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,,,-0.009391819022345399,-1.5707878295104034,-3.9981008938747724e-08,True,False,False,False,116.0,False,,
100,6767,202.0,False,False,1,9266.27970348704,-2813.9599609375,-3351.179931640625,305.7799987792969,8853.200073242188,19945.699462890625,4704.2999267578125,3635.7998657226562,2718.599853515625,-3922.9998779296875,1.0,0.13149111188032217,0.015822612620544938,0.08860909363086947,6824888005443887466,Hs_Ob1,9.0,-2800.4599609375,-3565.889892578125,192.0500030517578,-3862.0999145507812,12649.3994140625,2586.400146484375,-3500.4000854492188,-415.9000015258789,-203.09999465942383,255.0,104.0,0.4306181959445497,1.161918535461813,0.00485474624556937,True,183.16819781641811,True,6,False,5,,1946625956288759256,milkay,9.0,3753.1201171875,-622.9600219726562,17.010000228881836,-2291.1000061035156,-15658.599853515625,2.3000000417232513,0.19999999552965164,-0.09999999776482582,-2032.5,255.0,0.0,,-0.009568663088027557,-1.356530755469171,-8.197019806134881e-07,True,255.0,False,4,False,4,,enpitsu,76561198039309853,25,-2100.070068359375,-970.530029296875,17.049999237060547,-11467.80029296875,-7378.3001708984375,3.1999999284744263,0.9000000357627869,0.5000000074505806,2190.399932861328,255.0,128.0,,-0.01674752335420439,-0.6278221558967186,0.00011096777847906083,True,61.0,False,2,False,False,,games5425898691,bf81d8692db,17.0,-3244.760009765625,3915.39990234375,17.010000228881836,-7588.499755859375,11741.8994140625,2.3000000417232513,-0.5000000074505806,0.09999999776482582,-2081.999969482422,128.0,0.0,,-0.009613720966292694,1.0622814078112122,-4.773013433716207e-05,True,4,False,4,103.0,False,,False
101,6849,205.0,False,False,0,7143.094885240334,403.4200134277344,-1883.9100341796875,139.30999755859375,-7436.6998291015625,19767.60009765625,10284.7998046875,5844.69970703125,-1324.7999572753906,-289.6999931335449,0.0,-0.9749895745996464,0.7556060309360155,1.3676923406457244,bf81d8692db,games5425898691,17.0,435.32000732421875,-2128.419921875,61.56999969482422,-4392.699890136719,22396.59912109375,2822.2000122070312,-4473.599853515625,-192.70000457763672,-1516.6999816894531,255.0,128.0,0.10031097612348767,1.5822602799026404,-0.0028849985733070144,True,98.0,False,6,False,5,,76561198039309853,enpitsu,25.0,-100.04000091552734,1825.030029296875,17.049999237060547,-12355.999755859375,-6795.30029296875,2.5999999046325684,-0.5000000074505806,-0.29999999329447746,5.400000214576721,255.0,128.0,,0.016776440805532478,-2.63805600543233,-5.748305586302561e-05,True,92.0,False,2,False,False,,milkay,1946625956288759256,9,-1497.5899658203125,3684.3798828125,17.010000228881836,-1962.5,13355.30029296875,2.3999999463558197,-0.5000000074505806,2.0000000298023224,-2085.2000427246094,255.0,0.0,,0.009551856118949055,1.6737316098252888,-0.00019551385776380397,True,255.0,False,4,4,False,,Hs_Ob1,6824888005443887466,9.0,2006.6500244140625,2454.239990234375,17.010000228881836,-5667.1002197265625,12910.899658203125,2.0999999344348907,0.09999999776482582,-0.7000000029802322,0.0,255.0,128.0,,0.009589244769451161,1.9843874773990362,7.069023052867096e-05,True,6,False,6,133.0,False,,
