,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
66,4773,139,False,False,0,5298.062397322919,3.069999933242798,-81.22000122070312,153.10000610351562,-20291.300048828125,15964.000244140625,5395.5999755859375,-675.5000305175781,-2111.1000061035156,-2241.199951171875,0.0,-0.3208937528401002,-0.30073580526926863,-0.16179534874734922,76561198039309853,enpitsu,27.0,146.3800048828125,-203.99000549316406,105.9000015258789,-12181.099853515625,19472.60009765625,-101.30000114440918,-4695.0,-2864.5999145507812,-4.699999988079071,255.0,128.0,,1.5141726905604327,-1.0075562898404684,-3.1261383208001723,True,1,0.0,False,2,False,,bf81d8692db,games5425898691,21.0,2149.1201171875,-3786.60009765625,17.010000228881836,19217.7001953125,-8340.2001953125,1.899999976158142,-0.5000000074505806,0.3999999910593033,-1.5000000596046448,255.0,128.0,,0.009582009161119912,-0.40968116381212444,5.3509474529526024e-05,True,0.0,False,False,False,False,,AyseAmZocken09,b23e57418fb,4.0,-36.810001373291016,130.72999572753906,36.33000183105469,14355.2001953125,-13155.10009765625,1695.5000305175781,5356.5997314453125,-399.70001220703125,-1001.1000061035156,255.0,255.0,,0.2238788467175537,-0.7230669507682873,0.11345143947444083,True,6,0.0,False,4,False,,TR James69,bbd5ccab85b,9.0,2720.5,4163.419921875,26.489999771118164,19112.60009765625,-2581.400146484375,-1659.6000671386719,2266.999969482422,-1396.3999938964844,-2614.7000122070312,227.0,0.0,False,0.03628366732284787,-0.47644097277590275,-0.2995339307981931,True,4,4,False,31.0,False,
67,4933,145,False,False,1,10146.72613166521,2167.68994140625,-4926.72021484375,179.5,27903.798828125,-1192.5,12801.500244140625,-1766.0000610351562,-4091.300048828125,4017.6998901367188,1.0,0.23039598150498483,2.3053552895157634,3.0964175773407523,b23e57418fb,AyseAmZocken09,4.0,1966.800048828125,-4909.39990234375,84.91000366210938,17924.599609375,-8327.100219726562,3192.5,738.3000183105469,-3986.199951171875,-291.299991607666,255.0,218.0,,0.053316300825382745,-3.085285606075948,-0.1865858663556904,True,4,194.2498579743088,True,8,False,,bbd5ccab85b,TR James69,9.0,3030.739990234375,-4107.990234375,16.989999771118164,-16420.899658203125,-5917.5,2.5999999046325684,-0.3999999910593033,-4.099999964237213,1975.3999328613281,255.0,255.0,False,-0.009383686708583664,-0.4138914320914332,-8.602001956192016e-05,True,102.38978062906575,True,10,6,4,,games5425898691,bf81d8692db,21.0,1499.4599609375,-4701.5498046875,17.010000228881836,19791.99951171875,-11716.300048828125,-0.29999999329447746,-0.3999999910593033,0.09999999776482582,6.899999976158142,255.0,141.0,,-0.009598607942898574,-2.6041012744404997,4.798478184091065e-05,True,False,89.35587084165186,True,False,False,,enpitsu,76561198039309853,27.0,2559.050048828125,-4417.02001953125,55.2400016784668,-7744.7998046875,-4547.200012207031,3664.4000244140625,-18.200000524520874,-12.699999809265137,2414.1000366210938,128.0,255.0,,-0.016794350407230332,-0.6694312412092366,0.0016543677162959966,True,4,3,False,220.10209021773392,True,
68,5019,148,False,False,1,6715.193742085804,3831.030029296875,-899.8200073242188,142.1999969482422,-10715.50048828125,18620.30029296875,-511.19998931884766,-2305.0,1330.2999877929688,5377.39990234375,1.0,0.1915411893893974,-0.8269763370507535,-3.0517967144893428,b23e57418fb,AyseAmZocken09,5.0,3973.010009765625,-1037.260009765625,137.8300018310547,1068.8999938964844,20628.5009765625,3637.2000122070312,-5261.6998291015625,-1448.6000061035156,-682.2000122070312,128.0,192.0,,-0.7783677051754665,2.320097292484844,-0.788281982821183,True,5,3.0,False,10,False,,bbd5ccab85b,TR James69,9.0,3609.6201171875,-468.94000244140625,16.989999771118164,7583.3001708984375,21504.49951171875,4.699999988079071,-0.19999999552965164,-0.5000000074505806,1570.7000732421875,255.0,255.0,False,-0.009587018783804748,1.8749195553334568,0.0002057549273428394,False,13.0,False,10,6,4,,games5425898691,bf81d8692db,21.0,3655.199951171875,-156.25,17.0,1745.3999328613281,22887.099609375,3.3000001311302185,-0.0,-0.19999999552965164,-0.09999999776482582,255.0,128.0,,-0.009598336564687263,1.6469344687702046,3.144146923384431e-05,False,False,255.0,False,False,False,160.0,enpitsu,76561198039309853,27.0,1838.02001953125,-4571.6201171875,17.020000457763672,-4296.9000244140625,10710.400390625,2.8999999165534973,-1.1999999731779099,2.0999999344348907,-2023.0999755859375,255.0,0.0,False,-0.016691031495004463,1.2025042268489592,-0.00032142731777159083,True,4,4,False,163.61122577421125,True,
69,5146,153,True,True,1,419.75348006333206,476.6499938964844,5121.60009765625,93.1500015258789,-4159.4000244140625,7563.0999755859375,0.0,-5257.39990234375,-2890.10009765625,74.80000019073486,1.0,0.9843948048654763,0.9541254243325126,0.7868732751412165,b23e57418fb,AyseAmZocken09,4.0,703.280029296875,5143.169921875,166.83999633789062,-626.1999893188477,22865.400390625,-154.49999809265137,-4463.699951171875,3212.7999877929688,-46.90000057220459,128.0,128.0,,0.32570143098558724,0.27457637473779645,-2.4075367134337715,True,7,0.0,False,12,False,,bbd5ccab85b,TR James69,10.0,-2583.1298828125,4060.14990234375,16.989999771118164,-20997.900390625,-7639.0997314453125,10.59999942779541,7.200000286102295,4.399999976158142,1718.2000732421875,206.0,255.0,False,-0.00969111765334132,-0.3957646871127534,0.0005400752334320934,True,31.0,False,12,8,4,,games5425898691,bf81d8692db,21.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,27.0,775.6900024414062,4868.08984375,17.030000686645508,-13352.099609375,18694.200439453125,4.900000095367432,-0.29999999329447746,0.5000000074505806,76.5999984741211,255.0,128.0,False,-0.016779979101680588,0.9427251629523467,-6.91432014556455e-05,True,4,4,False,0.0,False,
70,5406,153,False,True,1,5173.316603216722,5.340000152587891,43.93000030517578,101.2699966430664,4654.100036621094,29593.5009765625,4805.0,5983.3001708984375,-378.6000061035156,-237.39999771118164,1.0,-0.00731210134955031,0.00521244293225988,-0.12025139662900328,bbd5ccab85b,TR James69,10.0,-27.040000915527344,-277.5299987792969,46.31999969482422,2930.10009765625,22780.50048828125,1208.499984741211,-1753.9999389648438,5027.099914550781,1378.800048828125,243.0,80.0,True,0.08157696086729316,1.2427876433825351,0.550916804258325,True,5,22.0,False,6,False,,b23e57418fb,AyseAmZocken09,4.0,1.5399999618530273,-2763.330078125,17.049999237060547,30.899999141693115,13877.39990234375,2.7000001072883606,0.3999999910593033,-0.0,0.0,255.0,128.0,,-0.016784999808143058,1.5730441611226873,4.0239510654692204e-06,True,116.0,False,4,4,False,,games5425898691,bf81d8692db,21.0,-19.389999389648438,576.3900146484375,65.73999786376953,1758.2000732421875,-22724.49951171875,3028.699951171875,2770.10009765625,1222.0999908447266,559.5999908447266,128.0,151.0,,-0.08033319784403926,-1.6449464434297547,-0.04383822088720795,True,4,31.0,False,3,False,,enpitsu,76561198039309853,27.0,-0.0,2496.090087890625,17.049999237060547,-0.0,-13990.50048828125,2.7000001072883606,0.7999999821186066,-0.0,0.0,255.0,,,-0.016670479252160426,-1.5707742227540715,-2.4338197291840506e-07,True,False,False,False,116.0,False,
71,5408,153,False,False,0,5381.238881730373,-48.41999816894531,-174.07000732421875,152.8800048828125,-10880.2001953125,9450.700073242188,13314.69970703125,5337.5,171.49999618530273,2735.10009765625,0.0,0.017401549240033554,0.12239737785949063,-0.15075308702090326,bf81d8692db,games5425898691,21.0,4.690000057220459,-386.989990234375,88.48999786376953,-1758.2000732421875,22724.49951171875,2486.699981689453,-5210.5999755859375,-1755.2999877929688,-134.60000038146973,128.0,148.0,,0.6371402265362376,1.5924311305284478,-0.21270107428224044,True,3,31.0,False,4,False,,76561198039309853,enpitsu,27.0,0.0,-2379.030029296875,17.049999237060547,0.0,14074.69970703125,2.7000001072883606,-0.7000000029802322,0.0,0.0,255.0,255.0,,0.016700997939493475,1.570774477373452,-2.4226578640790356e-07,True,116.0,False,False,False,False,,AyseAmZocken09,b23e57418fb,4.0,-1.5399999618530273,2763.330078125,17.049999237060547,-30.899999141693115,-13877.39990234375,2.7000001072883606,-0.3999999910593033,0.0,0.0,255.0,128.0,,0.016784999808143058,-1.5730441611226873,4.0239510654692204e-06,True,4,116.0,False,4,False,,TR James69,bbd5ccab85b,10.0,3.490000009536743,98.02999877929688,51.77000045776367,-2700.7000732421875,-19894.89990234375,111.49999618530273,3681.4999389648438,-3659.5999145507812,1817.5,218.0,2.0,True,0.08857428030099931,-1.044815064470354,1.138659435651513,True,6,5,False,22.0,False,
72,5593,160,False,False,0,1857.3144229841157,-2262.300048828125,3881.889892578125,323.5,10272.900390625,22926.39892578125,-2428.3999633789062,-342.90000915527344,3946.7001342773438,1766.1000061035156,0.0,-0.12002778472430141,0.7130561718898517,3.0955454201989756,76561198039309853,enpitsu,27.0,-2337.320068359375,3675.89990234375,293.1499938964844,5923.4002685546875,12287.900390625,965.8999633789062,-4677.900085449219,2414.7999572753906,-1592.2000122070312,255.0,128.0,,0.32473695323097407,1.2789174872495266,-0.0829340822809949,True,1,199.0,False,2,False,,bf81d8692db,games5425898691,21.0,537.2899780273438,3615.64990234375,17.010000228881836,8279.299926757812,-7461.500244140625,2.3999999463558197,0.09999999776482582,0.0,2382.7999877929688,255.0,255.0,,0.00954102972613213,-0.6744062666310155,-7.125967389616947e-07,True,61.0,False,4,4,False,,AyseAmZocken09,b23e57418fb,4.0,-1371.1500244140625,5102.9599609375,392.3800048828125,3992.9998779296875,-4.300000071525574,3.3000001311302185,-0.09999999776482582,-50.999999046325684,0.0,255.0,128.0,,-0.08875790127660135,0.01665269174557939,1.5693326460411254,True,4,255.0,False,4,False,,TR James69,bbd5ccab85b,10.0,-2486.2900390625,4002.139892578125,127.87999725341797,12303.800048828125,-7638.699951171875,6126.5997314453125,13.600000143051147,0.09999999776482582,1145.0,188.0,128.0,False,0.01174584493117591,-0.22942341896865143,0.004050089764820245,True,10,8,3,0.0,False,
73,5703,164,False,False,1,8666.808245550723,-966.9400024414062,-3324.219970703125,814.52001953125,-11096.700439453125,15392.2998046875,-3034.2001342773438,3835.2999877929688,-3559.89990234375,2813.800048828125,1.0,0.5937648821168666,2.931895828843612,0.23946375534032394,b23e57418fb,AyseAmZocken09,5.0,-912.7999877929688,-3491.7900390625,761.2899780273438,-3913.599853515625,13532.60009765625,-2174.499969482422,-487.59998321533203,565.4000091552734,1501.6999816894531,255.0,255.0,,-0.3157912612863828,1.7147736882163003,-0.25203617558413893,True,4,114.96095500710189,True,6,4,,bbd5ccab85b,TR James69,9.0,-3293.639892578125,-4646.43994140625,87.5,4884.599914550781,-10199.89990234375,3699.8001098632812,125.79999923706055,3014.5001220703125,1175.2999877929688,255.0,255.0,False,0.31626723984435845,-2.030451063360632,-0.738457304859647,True,255.0,False,10,8,4,,games5425898691,bf81d8692db,21.0,,,,,,,,,,,,,,,,False,,,,,,,enpitsu,76561198039309853,27.0,756.969970703125,-2896.75,17.059999465942383,-17172.2998046875,9844.500122070312,-3.700000047683716,-5.899999737739563,3.4999999403953552,1065.199966430664,255.0,0.0,,-0.01678105226148693,0.510959252037191,0.0001836231126246259,True,2,2,False,101.99409051095286,True,
74,5777,167,False,False,0,6659.3007889614355,3537.5,171.05999755859375,228.91000366210938,20736.59912109375,14500.999755859375,4571.700134277344,5724.89990234375,274.20000076293945,-1774.9000549316406,0.0,1.3838381960941333,-2.008089318045988,-2.7390636658946157,76561198039309853,enpitsu,27.0,3332.639892578125,-39.41999816894531,139.77999877929688,16544.599609375,13267.60009765625,3432.7999877929688,-3880.2999877929688,-1688.3000183105469,1162.7999877929688,128.0,255.0,,0.017457546946974278,0.42422350488929156,-0.05395745442000472,True,3,255.0,False,4,False,,bf81d8692db,games5425898691,21.0,-3464.989990234375,-4156.10986328125,17.010000228881836,-8423.900146484375,-7242.2998046875,2.3999999463558197,0.29999999329447746,0.0,2382.899932861328,255.0,255.0,,0.00952599781488439,-2.372762507379179,3.0221783276307026e-05,True,255.0,False,False,False,False,,AyseAmZocken09,b23e57418fb,4.0,3189.64990234375,283.6700134277344,17.030000686645508,15841.600341796875,-8743.400268554688,4.699999988079071,-0.9000000357627869,0.5000000074505806,1717.7000427246094,255.0,255.0,,0.016774464188648194,-0.46607748556829565,0.0001937573888719679,True,6,87.0,False,4,4,,TR James69,bbd5ccab85b,12.0,3794.31005859375,2273.52001953125,17.0,2042.2999572753906,-9781.099853515625,3.700000047683716,-0.9000000357627869,-0.7000000029802322,-2354.499969482422,253.0,0.0,False,0.009617175560811198,-1.4094950134889193,-4.1693206074766466e-05,True,10,8,4,196.0,False,
75,5831,168,False,False,1,7950.940385469203,-2022.47998046875,-2255.93994140625,98.70999908447266,15769.200439453125,4553.2000732421875,-1123.0000305175781,-456.8000030517578,-4609.2999267578125,-369.1999816894531,1.0,-1.048453733967199,2.096351823315854,1.776910220201447,bbd5ccab85b,TR James69,12.0,-2156.81005859375,-2375.679931640625,17.0,14511.99951171875,-1093.7999725341797,1.0999999940395355,2.3000000417232513,0.19999999552965164,1555.0999450683594,255.0,255.0,,-0.009561504805535723,-3.085549362501846,0.00012597801910668168,True,8,174.09883022821072,True,10,4,,b23e57418fb,AyseAmZocken09,4.0,-3569.840087890625,-2406.699951171875,17.049999237060547,8316.799926757812,-19253.599853515625,3.6000001430511475,3.3000001311302185,12.400000095367432,-56.90000057220459,255.0,128.0,False,-0.016392478148194216,-1.9731429277479753,0.0006020491233941855,True,18.0,False,6,4,4,,games5425898691,bf81d8692db,21.0,1622.010009765625,4069.06005859375,17.0,-13291.800537109375,-18599.89990234375,1.0000000149011612,-1.2999999523162842,-2.199999988079071,1045.1000213623047,255.0,245.0,,-0.009584798873518627,-0.9626614354390144,0.00011883437889084556,True,False,180.17286896192894,True,False,False,,enpitsu,76561198039309853,27.0,-4000.679931640625,-1877.8699951171875,212.9600067138672,156.00000381469727,-9141.099853515625,-4771.7999267578125,1162.699966430664,1488.3999633789062,1682.7000427246094,255.0,128.0,,-0.13953813344758728,-2.6002394632511177,-0.8605176051323138,True,4,4,False,248.70113559948499,True,
76,5854,169,False,False,1,7220.686055170349,-781.4000244140625,-1883.1500244140625,94.5199966430664,16630.2001953125,7482.60009765625,707.9000091552734,-188.09999465942383,117.20000267028809,-1914.6000671386719,1.0,-0.42003989823301635,-2.83111562433858,-0.06568440823296126,bbd5ccab85b,TR James69,12.0,-910.02001953125,-1987.5999755859375,16.950000762939453,14060.6005859375,7603.4002685546875,17.699999809265137,256.70000076293945,-244.50000762939453,-114.89999771118164,255.0,128.0,,0.005852848827950687,2.665413004591335,0.00606843661833004,True,8,184.97958729087665,True,10,4,,b23e57418fb,AyseAmZocken09,4.0,-2236.280029296875,-3645.3701171875,17.049999237060547,17193.00048828125,-10493.599853515625,2.5,0.3999999910593033,-0.09999999776482582,0.5999999865889549,255.0,128.0,False,-0.01677385347370102,-2.593694368665391,-3.450101672027443e-05,True,18.0,False,6,4,4,,games5425898691,bf81d8692db,21.0,936.5700073242188,2261.590087890625,17.0,-2454.199981689453,-22577.2998046875,3.3000001311302185,-0.0,0.7000000029802322,337.79998779296875,255.0,128.0,,-0.009600946966701364,-1.4931428139462988,-0.00010573068846749108,True,False,162.0,False,False,False,,enpitsu,76561198039309853,27.0,-3381.77001953125,-1993.4200439453125,17.020000457763672,11164.200439453125,9239.89990234375,2.7000001072883606,-0.19999999552965164,1.5000000596046448,1758.699951171875,255.0,128.0,,-0.016702771196746853,2.4191914179794507,0.00013343895389465905,True,4,4,False,176.59415925702743,True,
77,5861,170,False,False,1,6953.011361199645,-368.0199890136719,-1697.1500244140625,93.45999908447266,16071.8994140625,7234.7998046875,430.60001373291016,-710.8000183105469,1298.6000061035156,-1914.6000671386719,1.0,-0.4271818172706632,-2.3187165754139203,-0.14795215556247868,bbd5ccab85b,TR James69,12.0,-526.3400268554688,-1790.0899658203125,16.959999084472656,16457.7001953125,8357.60009765625,5.799999833106995,-0.5999999865889549,-0.29999999329447746,-2.3999999463558197,255.0,128.0,,-0.009619023053443487,2.672097347800517,2.0658216097390986e-05,True,8,163.0562667026315,True,10,4,,b23e57418fb,AyseAmZocken09,4.0,-1806.449951171875,-3907.679931640625,17.049999237060547,17166.400146484375,-10534.300537109375,2.5,-0.0,0.09999999776482582,-104.20000076293945,255.0,114.0,False,-0.016776728652224245,-2.5911720449270064,-4.5271756206540245e-05,True,18.0,False,6,4,4,,games5425898691,bf81d8692db,21.0,896.4600219726562,1695.699951171875,17.0,-1316.300048828125,-22653.00048828125,3.3000001311302185,-0.0,-0.5000000074505806,8.500000238418579,255.0,128.0,,-0.009600223833275743,-1.5138513377354308,-5.207404713583052e-05,True,False,162.0,False,False,False,,enpitsu,76561198039309853,27.0,-3115.22998046875,-1707.1300048828125,17.020000457763672,10709.69970703125,12989.49951171875,2.199999988079071,0.5999999865889549,0.5999999865889549,66.39999866485596,255.0,128.0,,-0.016791128514435857,2.252940416872165,-9.036267646202026e-05,True,4,4,False,154.67083866878227,True,
78,5882,170,False,False,1,6185.935220294754,1098.18994140625,-1042.6300048828125,93.52999877929688,21298.5009765625,9989.400024414062,49.80000019073486,-1246.2000274658203,901.2999725341797,533.1000137329102,1.0,0.07288053804214667,-1.3302070190855795,-0.7339227925720596,bbd5ccab85b,TR James69,10.0,982.0800170898438,-1177.77001953125,16.93000030517578,21506.99951171875,8148.599853515625,5.099999904632568,12.5,111.49999618530273,164.69999313354492,206.0,128.0,,-0.003399797133450804,2.7685841144633976,-0.004546531578400972,True,8,102.0,False,10,4,,b23e57418fb,AyseAmZocken09,5.0,-421.010009765625,-4330.740234375,17.049999237060547,18938.1005859375,2935.1998901367188,2.5,1.0999999940395355,-0.0,162.80000686645508,255.0,128.0,False,-0.01680249011838429,2.9706823950271684,-0.00013629274549320793,True,18.0,False,6,4,4,,games5425898691,bf81d8692db,21.0,1269.47998046875,-14.34000015258789,17.0,12182.80029296875,-19508.299560546875,0.9000000357627869,0.09999999776482582,-0.09999999776482582,293.99999618530273,255.0,128.0,,-0.0095901292197378,-2.1575198221830827,-0.00013957833544824122,True,False,105.66180672440476,True,False,False,,enpitsu,76561198039309853,27.0,-1923.3299560546875,-849.3499755859375,17.030000686645508,17296.500244140625,10772.900390625,5.299999713897705,4.4999998807907104,2.800000011920929,688.0999755859375,255.0,128.0,,-0.016766316989655992,2.587256998068808,0.00015371262532180909,True,4,4,False,173.0,False,
79,5891,171,False,False,1,5997.404204024959,1841.9100341796875,-782.3400268554688,117.25,41623.5986328125,1569.7999572753906,10044.500122070312,1927.8999328613281,-1553.0999755859375,-5465.3997802734375,1.0,0.7014464922808751,-1.8631972316986072,-1.359829194540871,bbd5ccab85b,TR James69,10.0,1711.9300537109375,-906.739990234375,73.37999725341797,21825.10009765625,3721.6000366210938,1999.1999816894531,3776.7001342773438,3336.0000610351562,-2203.800048828125,176.0,0.0,True,-0.3516352436209605,2.3243021254548983,0.7420848627421249,True,9,102.0,False,12,4,,b23e57418fb,AyseAmZocken09,5.0,232.82000732421875,-4217.830078125,17.049999237060547,21718.60107421875,3056.300048828125,-1.7000000178813934,-2.3999999463558197,-0.5000000074505806,-1193.499984741211,255.0,0.0,False,-0.01677954721153492,3.0157596450579396,-0.000267261691445627,True,23.187122803862376,True,6,4,4,,games5425898691,bf81d8692db,21.0,1708.3599853515625,-659.719970703125,16.100000381469727,12014.69970703125,-17052.5,130.2999973297119,-218.60000610351562,163.29999923706055,-233.99999618530273,255.0,0.0,,0.026201337419166772,-2.1779963220336347,-0.04391953015158718,True,False,77.45732495605301,True,False,False,,enpitsu,76561198039309853,27.0,-1383.6500244140625,-416.67999267578125,17.030000686645508,14969.100341796875,13625.899658203125,5.099999904632568,0.19999999552965164,0.09999999776482582,32.799999713897705,255.0,0.0,,-0.01678170677370851,2.3995243802431285,-2.9696497461413163e-05,True,4,4,False,173.0,False,
80,5955,173,False,False,0,4998.16084326808,251.77000427246094,275.4100036621094,275.6400146484375,7413.0999755859375,18838.499755859375,5410.9002685546875,591.8000030517578,1961.300048828125,-5639.4000244140625,0.0,1.0855624142675468,3.0725068525587997,0.885115661081118,76561198039309853,enpitsu,27.0,294.9700012207031,184.5,172.44000244140625,1675.8999633789062,9320.900268554688,2691.0000610351562,-5477.2998046875,495.09998321533203,-58.60000133514404,255.0,128.0,False,0.8391343822511824,1.4687545323531475,-0.012638888453053007,True,5,169.0,False,6,False,,bf81d8692db,games5425898691,21.0,-3016.2099609375,-396.2900085449219,17.020000457763672,20420.400390625,-10518.900146484375,0.7999999821186066,3.4999999403953552,-2.0999999344348907,462.09999084472656,255.0,238.0,,0.00961397774315517,-0.4706715209069145,-4.72997879038149e-05,True,233.0,False,False,False,False,,AyseAmZocken09,b23e57418fb,5.0,-2898.389892578125,4834.72998046875,19.079999923706055,16210.2001953125,3345.8999633789062,-1138.0000305175781,-2283.2000732421875,-1734.6000671386719,-111.49999618530273,255.0,128.0,False,0.08703345199582092,0.16091624090591472,0.12190758621925185,True,6,176.52866240470652,True,4,4,,TR James69,bbd5ccab85b,10.0,-4078.97998046875,1027.949951171875,606.010009765625,1.899999976158142,-521.8999862670898,-8765.499877929688,-600.2000045776367,0.0,-0.09999999776482582,212.0,129.0,False,1.4519286305284245,-1.6514105269313495,-1.650539240886395,True,12,10,4,102.0,False,
81,6013,175,False,False,1,9561.092889387208,-1787.780029296875,-4036.699951171875,158.05999755859375,-25596.8994140625,15141.300048828125,2902.9998779296875,4851.099853515625,911.1000061035156,3411.099853515625,1.0,-0.2540687877884613,2.161495773896324,1.5984765410307127,b23e57418fb,AyseAmZocken09,4.0,-1634.8399658203125,-4181.8701171875,175.7100067138672,-19553.00048828125,12075.999755859375,920.5000305175781,-5358.4002685546875,-649.3000030517578,-1056.1000061035156,255.0,0.0,False,-0.4025189447713925,0.25785487127015927,0.5942456322510336,True,5,127.0,False,8,4,,bbd5ccab85b,TR James69,9.0,3216.719970703125,-3797.010009765625,16.989999771118164,-11355.400390625,-14155.10009765625,4.699999988079071,-0.0,-0.29999999329447746,-1943.699951171875,157.0,0.0,False,-0.009562238706195523,-0.8274870300594599,-2.5866422160317588e-05,True,26.0,False,12,10,4,,games5425898691,bf81d8692db,21.0,-1366.8499755859375,138.91000366210938,17.020000457763672,-22093.9990234375,4127.5,0.7999999821186066,0.09999999776482582,0.09999999776482582,-0.09999999776482582,255.0,128.0,,-0.00960833070302632,0.18471866690205344,2.567583854527e-05,True,False,255.0,False,False,False,,enpitsu,76561198039309853,28.0,-1384.489990234375,-1055.3599853515625,17.059999465942383,-8820.10009765625,7051.6998291015625,1.899999976158142,3.4999999403953552,-2.7000001072883606,-1374.4999694824219,255.0,128.0,False,-0.01669366647341057,0.6660380595259603,-0.00020859805624544328,True,6,6,False,169.0,False,
82,6120,179,False,False,1,5668.077494016616,-2082.6298828125,317.6700134277344,1377.2099609375,12285.50048828125,11883.199462890625,4145.400085449219,3266.400146484375,-4126.7999267578125,2880.8999633789062,1.0,-0.8597705311950208,-2.635483448635411,0.7352931347254853,b23e57418fb,AyseAmZocken09,4.0,-2204.489990234375,242.5,1204.510009765625,14967.2998046875,12139.599609375,-353.49998474121094,-758.0999755859375,-2493.0999755859375,-179.79999542236328,255.0,202.0,,0.891925123829654,-2.7605123258078605,0.47785505232732384,True,6,26.0,False,10,4,,bbd5ccab85b,TR James69,9.0,-2987.14990234375,-2680.3701171875,16.989999771118164,10705.699462890625,18340.699462890625,2.199999988079071,-0.29999999329447746,-0.7999999821186066,-24.800000190734863,255.0,128.0,False,-0.00960553446229281,2.1023341252669847,8.159312793520327e-05,True,211.14141930815995,True,12,10,4,,games5425898691,bf81d8692db,21.0,-1284.1800537109375,2139.239990234375,136.08999633789062,6681.500244140625,21370.10009765625,-2095.500030517578,-2059.7000122070312,741.2000274658203,-362.90000915527344,255.0,128.0,,0.03626263837525515,1.910481049905064,0.007164029989629,True,4,193.0,False,4,False,,enpitsu,76561198039309853,27.0,-1909.1300048828125,3432.18994140625,17.059999465942383,11773.299560546875,7663.4002685546875,1.2999999523162842,-1.2999999523162842,-0.7000000029802322,-264.50000762939453,255.0,128.0,,-0.016744843422227724,2.592257890041479,0.00022895522390728644,True,6,6,False,169.0,False,
83,6186,181,False,False,0,8160.080100407017,-765.719970703125,-3019.0400390625,521.7999877929688,-21768.40087890625,16560.0,-4711.9000244140625,-4844.4000244140625,-700.1000213623047,3470.0,0.0,-0.480237827251104,-2.3982257605597552,1.6119383335884707,bf81d8692db,games5425898691,21.0,-622.219970703125,-3220.830078125,471.2099914550781,-13412.2998046875,9003.099975585938,4465.4998779296875,-1736.9000244140625,-5122.7001953125,-995.4000091552734,255.0,210.0,,-0.2374191084838562,2.2500851572295693,-0.10573824129355047,True,5,142.589763423448,True,6,False,,76561198039309853,enpitsu,28.0,-519.030029296875,-4295.8701171875,17.059999465942383,-10194.600219726562,455.40000915527344,-2.800000011920929,0.5000000074505806,0.29999999329447746,0.0,255.0,128.0,,0.016712591261683965,3.096913069875297,2.050556306608368e-05,True,185.0,False,6,6,False,,AyseAmZocken09,b23e57418fb,4.0,-1576.6500244140625,-2861.0,17.049999237060547,-14727.19970703125,-11389.49951171875,2.5999999046325684,-0.19999999552965164,-0.09999999776482582,26.90000057220459,255.0,128.0,,0.016784666342023448,-2.4802811936722935,-2.793117846499312e-05,True,10,0.0,False,6,4,,TR James69,bbd5ccab85b,9.0,-652.1300048828125,1766.8900146484375,16.989999771118164,-16900.899658203125,3026.099853515625,4.600000083446503,-1.0000000149011612,0.0,98.4000015258789,245.0,128.0,False,0.009576445005123734,2.977192229276901,-0.0001231538679327652,True,12,10,4,198.0,False,
