,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
71,4313,141.0,False,False,1,9558.296715334394,3522.639892578125,-4050.31005859375,95.44000244140625,10618.399658203125,8325.2001953125,1624.7000122070312,-4661.000061035156,-756.3999938964844,-267.1999931335449,1.0,-0.45661328406480656,0.7749829114265743,-1.75228318919463,76561198039309853,enpitsu,26.0,3349.429931640625,-4138.4501953125,17.049999237060547,9824.89990234375,1469.7999572753906,-1.0000000149011612,-3.4999999403953552,-0.0,2193.2000732421875,255.0,255.0,False,-0.016680010278859177,2.980727284744517,0.00021334100458739945,True,8,6,2,195.49584513069482,True,,bf81d8692db,games5425898691,18.0,2825.909912109375,-4279.830078125,17.010000228881836,13575.999755859375,4317.0001220703125,1.899999976158142,1.0999999940395355,0.19999999552965164,138.69999885559082,255.0,128.0,-0.009598562259526607,2.8165307329921445,-0.0001590502974027141,True,20,False,22,171.0,False,,XTREMiiCoKe69,2535405206095857,20.0,-80.70999908447266,-3305.4599609375,52.18000030517578,-3914.2001342773438,18777.2998046875,-2076.7999267578125,-1422.2000122070312,1367.7999877929688,-1739.1999816894531,255.0,90.0,,0.400064073057937,1.361894773066412,-0.20678010130406294,False,4,138.0,False,20,32,,woof woof,76561198323159416,8.0,3541.139892578125,199.66000366210938,16.989999771118164,15095.50048828125,15764.3994140625,4.799999892711639,-0.5000000074505806,-0.09999999776482582,1983.0000305175781,255.0,255.0,,-0.009573953011951488,2.2573455565225817,3.763078153168743e-05,True,255.0,False,40,32,4,,
72,4331,142.0,False,False,1,9155.240799448155,4002.860107421875,-3471.9599609375,276.9800109863281,-337.00000762939453,12828.399658203125,7827.5,-2011.9999694824219,1293.3999633789062,-2631.6000366210938,1.0,0.6395015699839486,-0.3026832244777072,0.9029412155526908,76561198039309853,enpitsu,26.0,4051.64990234375,-3594.820068359375,144.49000549316406,5590.30029296875,9928.900146484375,9781.900024414062,-670.1000213623047,-4204.4000244140625,64.6999979019165,255.0,255.0,False,0.767491585145441,2.1023427700680672,-0.9138612956264325,True,8,6,2,142.0,False,,bf81d8692db,games5425898691,18.0,3430.81005859375,-3762.3798828125,17.010000228881836,3481.6000366210938,13118.499755859375,2.3000000417232513,-0.0,-0.0,2236.6000366210938,255.0,255.0,-0.009566163792247106,1.7621892167641753,9.15095844108109e-06,True,20,False,22,171.0,False,,XTREMiiCoKe69,2535405206095857,20.0,-112.38999938964844,-1871.3800048828125,17.0,1594.1000366210938,21754.09912109375,3.1999999284744263,0.19999999552965164,-0.0,-124.30000305175781,255.0,122.0,,-0.0095892532661508,1.648464328296769,-1.3722875479564043e-05,False,4,144.0,False,20,32,,woof woof,76561198323159416,8.0,3882.02001953125,1321.3299560546875,23.799999237060547,-5472.2998046875,7928.2000732421875,-1199.4999694824219,-669.3000030517578,1902.2999572753906,2338.699951171875,255.0,255.0,False,-0.1460017909767528,0.4600804100747597,-0.10316947602364053,True,255.0,False,40,32,4,,
73,4349,143.0,False,False,1,8383.063816109936,3980.989990234375,-2654.780029296875,638.5700073242188,-927.0999908447266,14271.500244140625,2966.300048828125,-549.0999984741211,2416.999969482422,-385.29998779296875,1.0,0.049330262103093055,2.2038500967614465,2.2154786589371938,76561198039309853,enpitsu,26.0,4078.89990234375,-2791.820068359375,606.010009765625,-22.100000381469727,13586.500244140625,2261.1000061035156,-1627.4000549316406,305.79999923706055,371.3999938964844,255.0,128.0,False,0.1373515119339114,1.5813526502198185,-1.5618287631577168,True,8,6,2,129.4688515099146,True,,bf81d8692db,games5425898691,18.0,3592.06005859375,-2844.860107421875,17.010000228881836,4797.699890136719,13244.200439453125,2.0999999344348907,0.5999999865889549,1.7000000178813934,405.60001373291016,255.0,203.0,-0.009585233592087052,1.9340805979964124,0.00015550342984205318,True,20,False,22,171.0,False,,XTREMiiCoKe69,2535405206095857,19.0,19.860000610351562,-588.5399780273438,17.0,1218.499984741211,21733.798828125,3.1999999284744263,-0.0,-1.7000000178813934,600.2000045776367,254.0,134.0,,-0.009569134691796596,1.603377267919257,3.486145673208897e-05,True,4,174.0,False,20,32,,woof woof,76561198323159416,8.0,3438.669921875,1192.1400146484375,17.010000228881836,-1626.199951171875,-3362.9000854492188,2.0999999344348907,1.899999976158142,1.0999999940395355,699.8000335693359,0.0,128.0,False,-0.009866248612569146,-1.1876953528933318,-0.00021914373049618905,True,255.0,False,40,32,4,,
74,4401,144.0,False,False,1,5963.507859277869,3817.360107421875,-58.95000076293945,116.7300033569336,7936.199951171875,20538.60107421875,8132.1002197265625,-62.800002098083496,-5839.1998291015625,1377.8999328613281,1.0,0.386385003054974,1.1061112155439565,0.5712319863847528,bf81d8692db,games5425898691,18.0,3742.530029296875,-181.66000366210938,16.93000030517578,10905.799560546875,13395.10009765625,-74.49999809265137,1159.1999816894531,-2510.0999450683594,1667.2999572753906,255.0,128.0,,0.011197733059029602,2.2591134738893035,-0.009805175210246488,True,22,20,False,157.46694191809624,True,,76561198039309853,enpitsu,26.0,3239.85009765625,245.27999877929688,245.00999450683594,-12522.7001953125,17892.5,-154.49999809265137,-616.1999893188477,-4632.5,2899.89990234375,,,-0.5553619977151056,1.7030911591457907,0.3348924193429419,True,8,2,10,109.0,False,,XTREMiiCoKe69,2535405206095857,19.0,-366.510009765625,3551.52001953125,17.0,-2562.0001220703125,21555.400390625,3.1999999284744263,-0.0,-0.0,-0.7999999821186066,255.0,,,-0.009569158706524448,1.452597207387837,-7.0155909050021775e-06,True,4,205.0,False,20,32,,woof woof,76561198323159416,8.0,3502.330078125,1427.0899658203125,17.010000228881836,-1772.2000122070312,-4174.700012207031,2.5,2.0999999344348907,1.4000000059604645,1606.300048828125,128.0,255.0,,-0.009525437071206292,-1.0975304842667262,0.00031636139111157984,True,255.0,False,40,32,4,,
75,4458,147.0,False,False,1,2912.569703612832,3238.090087890625,3408.6201171875,120.77999877929688,-15027.7001953125,4823.800048828125,2555.5999755859375,472.40001678466797,4537.300109863281,-1623.3000183105469,1.0,-0.4766278965015696,-0.7045777251124027,-0.671254197196554,bf81d8692db,games5425898691,18.0,3355.360107421875,3452.7900390625,17.010000228881836,-13117.5,10949.89990234375,2.3999999463558197,-0.29999999329447746,-0.0,1935.0,128.0,255.0,,-0.009622471550206839,0.625673796894244,-3.3650627935352984e-05,True,22,20,False,121.0,False,,76561198039309853,enpitsu,26.0,1338.3599853515625,3415.090087890625,33.58000183105469,742.3000335693359,5753.499755859375,-775.9999847412109,712.2000122070312,555.2000045776367,-706.9000244140625,255.0,255.0,-0.02736522142548723,2.7359003215652913,-0.2979543698836086,True,8,2,10,139.0,False,,XTREMiiCoKe69,2535405206095857,19.0,1958.6199951171875,4567.56005859375,55.209999084472656,18375.0,-7970.7000732421875,3671.199951171875,-304.6999931335449,-641.6999816894531,-282.2999954223633,205.0,128.0,False,0.013696561510536873,-2.685368203998889,0.0005711628264834211,True,4,137.0,False,20,33,,woof woof,76561198323159416,8.0,3795.39990234375,3184.47998046875,15.899999618530273,-2175.5999755859375,13710.10009765625,142.89999961853027,-23.299999237060547,50.39999961853027,25.59999942779541,255.0,128.0,,-0.008287761702856285,1.3529504309722842,0.005695488016585582,True,251.0,False,42,34,4,,True
76,4482,147.0,False,False,1,1667.7414414187226,1933.5999755859375,3834.340087890625,93.9000015258789,-7337.7001953125,14959.599609375,2400.399932861328,-1857.1000671386719,923.8999938964844,-1522.2000122070312,1.0,-0.08023419608067157,-2.4877770693642165,1.2671302365362898,bf81d8692db,games5425898691,18.0,1881.239990234375,3709.219970703125,62.58000183105469,-13498.699951171875,11200.6005859375,3082.2000122070312,-140.20000457763672,-133.1999969482422,-1455.0999450683594,255.0,0.0,,-0.011468730428575097,0.5574245583868941,0.0163302942032933,True,24,21,False,80.0,False,,76561198039309853,enpitsu,26.0,1586.56005859375,3800.280029296875,17.049999237060547,-1337.5999450683594,5610.8001708984375,3.4999999403953552,-0.5000000074505806,-0.3999999910593033,2272.2999572753906,0.0,255.0,-0.016794453818658964,1.2812707612281489,-6.516577206594589e-05,True,8,2,10,139.0,False,,XTREMiiCoKe69,2535405206095857,19.0,3458.97998046875,3431.610107421875,210.92999267578125,16485.400390625,-16037.7001953125,-144.20000076293945,4355.5999755859375,-2561.400146484375,2171.699981689453,255.0,128.0,False,0.8133905155843242,3.102832785986007,-2.6114322294480607,True,4,101.0,False,21,34,,woof woof,76561198323159416,8.0,2908.35009765625,4270.77001953125,17.010000228881836,-16674.200439453125,8903.699951171875,-0.3999999910593033,-1.2999999523162842,0.3999999910593033,229.20000076293945,255.0,128.0,,-0.009584760701368149,0.4653701663015286,-0.0001922871700448038,True,233.0189593633016,True,42,34,4,,False
77,4558,150.0,False,False,0,10025.023391323153,-658.510009765625,-4882.2099609375,382.489990234375,4512.099914550781,3503.900146484375,-701.2999725341797,-1592.7000427246094,2042.5,-2174.600067138672,0.0,-0.3629016965730743,1.7457306346089734,0.2314276069878439,76561198323159416,woof woof,8.0,-708.0,-4967.97021484375,327.0199890136719,352.59998321533203,-1331.4999389648438,-98.19999694824219,-2049.4000244140625,2103.5000610351562,-510.9000015258789,255.0,128.0,,-0.49693200326275555,-2.9353264373099957,-2.3530441536346847,True,44,34,6,170.02953982865938,True,,2535405206095857,XTREMiiCoKe69,19.0,-2381.14990234375,-3186.6201171875,17.010000228881836,15589.100341796875,-14471.500244140625,-0.5000000074505806,-0.5000000074505806,0.5999999865889549,460.8000183105469,255.0,128.0,0.009563411732977414,-0.7109192194723224,-0.00017228451166214978,True,22,4,34,22.636980707927396,True,,enpitsu,76561198039309853,26.0,-702.3699951171875,-4657.2998046875,298.010009765625,1303.0999755859375,-11085.899658203125,3423.599853515625,1641.4999389648438,-3588.900146484375,3830.7000732421875,128.0,0.0,False,-0.7975072077409174,-1.196755740952429,1.0500210124308489,True,2,80.0,False,9,12,,games5425898691,bf81d8692db,18.0,294.260009765625,-4385.2099609375,17.020000457763672,-9385.800170898438,5456.199951171875,1.0000000149011612,0.0,-0.09999999776482582,2010.2000427246094,255.0,237.0,,0.009529375733084267,2.6601850596234415,1.064295835364933e-05,True,80.0,False,24,22,False,,False
78,4560,150.0,True,True,1,375.7756043335257,613.3400268554688,4892.39013671875,383.2900085449219,-10130.900268554688,13960.2001953125,1739.7999572753906,4921.199951171875,-2478.300018310547,2374.499969482422,1.0,0.16750371931820038,-1.645300477945372,0.4212168961829496,76561198039309853,enpitsu,26.0,693.52001953125,4736.64990234375,311.92999267578125,-921.6000366210938,9558.599853515625,-12.300000190734863,-1783.6000061035156,3425.5999755859375,3915.7998657226562,255.0,128.0,False,0.7654637937628637,1.195819957096465,1.611355374383905,True,12,9,2,80.0,False,,bf81d8692db,games5425898691,18.0,-220.05999755859375,4350.0498046875,17.020000457763672,10206.699829101562,-4002.3001098632812,1.0999999940395355,0.29999999329447746,0.5000000074505806,2121.699981689453,128.0,255.0,-0.00954746802007293,-2.8139167491044517,3.468689758161404e-05,True,22,False,24,80.0,False,,XTREMiiCoKe69,2535405206095857,19.0,2245.219970703125,3305.969970703125,17.010000228881836,-16823.1005859375,14289.3994140625,-0.5000000074505806,-1.0000000149011612,0.5999999865889549,142.89999961853027,255.0,128.0,False,-0.009560266750950949,0.6896799601112371,-0.00011498143410300597,True,4,16.34344098901234,True,22,34,,woof woof,76561198323159416,8.0,708.0,4967.97021484375,327.0199890136719,-352.59998321533203,1331.4999389648438,-98.19999694824219,2049.4000244140625,-2103.5000610351562,-510.9000015258789,255.0,128.0,,0.49693200326275555,2.9353264373099957,-2.3530441536346847,True,163.73600010974434,True,44,34,6,,
79,4827,150.0,False,False,0,5181.9276630143495,14.220000267028809,38.63999938964844,92.54000091552734,9645.599975585938,26811.298828125,682.3000335693359,-3701.4999389648438,-289.59999084472656,-4713.2000732421875,0.0,-0.02408459513591604,-0.12608202683421618,-0.07310432366632891,2535405206095857,XTREMiiCoKe69,19.0,-42.970001220703125,-139.1699981689453,111.41000366210938,-1337.7000427246094,22828.5009765625,-163.79999160766602,-4978.399963378906,-2148.9999389648438,-919.7000122070312,254.0,140.0,,0.4974277145392914,-0.6275553729242616,-2.7164104385106773,True,4,3,False,31.0,False,,76561198323159416,woof woof,8.0,-3044.02001953125,-4094.860107421875,17.010000228881836,-22077.2998046875,4561.300048828125,2.5,-0.19999999552965164,0.0,-2446.0000610351562,255.0,0.0,0.009591666607232567,2.8263438378209127,-0.00017528250224878073,True,False,False,False,255.0,False,,enpitsu,76561198039309853,26.0,-3.380000114440918,362.3500061035156,97.58999633789062,-5015.5999755859375,-22356.79931640625,2004.1000366210938,4720.7000732421875,-2364.4000244140625,-1540.8000183105469,255.0,0.0,,0.3723010882699869,-1.566829887978733,0.028324043245691814,True,False,31.0,False,1,2,,games5425898691,bf81d8692db,18.0,0.0,4837.77001953125,17.010000228881836,0.0,-6012.5,2.0999999344348907,0.7999999821186066,0.0,0.0,255.0,,,0.009422337250361307,-1.5707879730550718,3.971379655246247e-08,True,116.0,False,False,False,False,,True
80,5035,158.0,False,False,0,9941.695916346334,1966.9100341796875,-4380.56005859375,381.19000244140625,10533.1005859375,16821.300048828125,3429.5999145507812,698.6000061035156,-736.2000274658203,5913.499755859375,0.0,0.11966326819799494,-0.04513955940822465,1.3774220477056678,76561198323159416,woof woof,8.0,1879.010009765625,-4486.77978515625,287.67999267578125,11677.099609375,-2863.800048828125,1636.199951171875,1612.5999450683594,-3599.89990234375,3542.0001220703125,255.0,252.0,False,-0.544653048869876,0.15016561181497232,-0.02356055866796179,True,6,4,False,178.0,False,,2535405206095857,XTREMiiCoKe69,19.0,146.5500030517578,-4884.85986328125,17.010000228881836,6111.6998291015625,1688.699951171875,1.8000000715255737,0.29999999329447746,-0.09999999776482582,0.0,255.0,128.0,0.009492591911684861,0.2696046465706544,-2.4622882448111883e-05,True,6,False,6,240.0,False,,enpitsu,76561198039309853,26.0,2350.27001953125,240.67999267578125,17.059999465942383,-858.7999725341797,-3197.3001098632812,1.5999999642372131,0.19999999552965164,0.5000000074505806,1631.0000610351562,255.0,255.0,False,0.01662453737843455,-1.9579238703044202,0.0001699893883457796,True,False,255.0,False,2,2,,games5425898691,bf81d8692db,18.0,2774.110107421875,-4886.33984375,17.84000015258789,10407.60009765625,-4275.10009765625,312.00000762939453,-865.8999633789062,-681.5000152587891,2453.5000610351562,255.0,255.0,,-0.019525282521787563,-0.3310423206217979,-0.024181164659508925,True,179.0,False,4,4,False,,
81,5084,160.0,False,False,1,5905.176266356876,-3769.169921875,1519.5999755859375,162.6300048828125,-512.599983215332,22512.19970703125,8309.600219726562,3507.0001220703125,-896.3999938964844,-4785.10009765625,1.0,0.8929687166880163,2.7549489664021443,1.8490523429827699,76561198039309853,enpitsu,26.0,-3818.889892578125,1371.6600341796875,119.08000183105469,-10269.200439453125,12369.49951171875,2454.199981689453,4540.10009765625,-2373.3999633789062,-261.9000053405762,128.0,128.0,False,0.06381155278009668,1.1317058456672635,-0.10978025530555306,True,4,2,False,170.0,False,,bf81d8692db,games5425898691,18.0,-2446.27001953125,2956.639892578125,93.2699966430664,15646.500244140625,-15130.699462890625,-160.6999969482422,2688.699951171875,4796.7999267578125,104.49999809265137,255.0,128.0,-0.22787687153208802,0.41888458504404874,-3.1393849221356915,True,5,False,6,122.0,False,,XTREMiiCoKe69,2535405206095857,19.0,-1010.1099853515625,3246.590087890625,17.010000228881836,-6073.599853515625,-12005.0,2.199999988079071,-0.3999999910593033,-0.5999999865889549,-2206.1000061035156,255.0,0.0,,-0.009553737562233221,-1.045702619042445,-7.902642633182147e-05,True,False,255.0,False,6,6,,woof woof,76561198323159416,8.0,-3187.969970703125,4281.3701171875,16.889999389648438,2189.4000244140625,-5912.7001953125,30.499999523162842,20.299999713897705,57.5,-709.5999908447266,0.0,76.0,False,-0.007531728114420875,-1.928112174823553,0.002383487347423992,True,178.0,False,6,4,False,,
82,5150,162.0,False,False,0,10087.826242959269,2259.469970703125,-4441.60986328125,202.25999450683594,23347.60009765625,-7864.1998291015625,6442.60009765625,-835.8000183105469,91.89999580383301,4637.39990234375,0.0,-0.9909410505184949,3.0590486385843976,3.035163073745706,2535405206095857,XTREMiiCoKe69,19.0,2080.35009765625,-4388.58984375,125.20999908447266,17914.300537109375,-3280.0,3718.599853515625,-3911.400146484375,3858.5000610351562,249.0999984741211,255.0,206.0,False,0.11701013156746469,-0.3159674410797756,-0.3417792576900822,True,8,7,False,229.0,False,,76561198323159416,woof woof,8.0,3037.93994140625,-4970.2998046875,307.92999267578125,-1161.2999725341797,-740.9999847412109,-3094.1000366210938,-5.400000214576721,-2.7000001072883606,-172.00000762939453,255.0,128.0,1.1015710222306045,-2.5584035205372047,1.5887169393271114,True,4,False,6,255.0,False,,enpitsu,76561198039309853,26.0,3315.719970703125,-3099.260009765625,17.059999465942383,1157.0999908447266,572.0000076293945,1.1999999731779099,-0.7999999821186066,1.5000000596046448,0.0,0.0,128.0,False,0.017128154143579596,-2.682374768208601,-1.331270685113534e-05,True,False,170.0,False,2,4,,games5425898691,bf81d8692db,18.0,-1399.6800537109375,-718.47998046875,17.010000228881836,-9650.30029296875,-14107.60009765625,2.3000000417232513,-0.19999999552965164,0.09999999776482582,1961.3999938964844,255.0,255.0,,0.009614937729757736,-2.100531592328011,8.62699224893913e-06,True,153.0,False,6,6,False,,False
83,5199,164.0,False,False,0,8672.274703546125,2539.14990234375,-2822.919921875,127.18000030517578,-8886.500244140625,26960.10009765625,-2837.0001220703125,-196.10000610351562,361.8000030517578,-2383.5000610351562,0.0,-1.072936410047697,-2.2440118073582798,1.819051666760188,76561198323159416,woof woof,8.0,2635.7900390625,-3063.81005859375,115.94999694824219,-8839.099731445312,21085.400390625,2504.7000122070312,-4350.5999755859375,-2882.9998779296875,1734.9000549316406,255.0,128.0,False,0.39804723825550464,2.295304175405987,0.05339766260890642,True,8,5,False,164.0902539350653,True,,2535405206095857,XTREMiiCoKe69,19.0,3739.97998046875,-4267.72998046875,159.1699981689453,2827.2000122070312,6820.2001953125,-7072.1002197265625,831.2000274658203,3863.2000732421875,1042.0999908447266,255.0,255.0,0.7872970554039345,1.2834370182894204,-0.964769628532757,True,8,False,8,229.0,False,,enpitsu,76561198039309853,26.0,2819.919921875,-2663.360107421875,48.939998626708984,-14373.1005859375,5846.400146484375,3393.599853515625,-191.5999984741211,-480.9000015258789,1904.4000244140625,255.0,255.0,False,0.02964878528748448,2.8579958241494556,0.0023453946376839827,True,False,74.0,False,3,6,,games5425898691,bf81d8692db,18.0,-360.82000732421875,-1441.5400390625,17.010000228881836,7265.9002685546875,8749.000244140625,2.199999988079071,0.19999999552965164,0.3999999910593033,-1435.2999877929688,255.0,37.0,,0.009545014970225843,0.8699092407979276,-0.0001991293825780807,True,153.0,False,6,6,False,,False
84,5202,164.0,False,False,1,4201.478201750055,-2453.340087890625,2603.39990234375,103.3499984741211,31809.29931640625,-21593.40087890625,1480.2999877929688,1021.9000244140625,-88.90000343322754,-5911.5997314453125,1.0,1.118579330146247,2.5814933990374525,1.83886488152334,76561198039309853,enpitsu,26.0,-2716.449951171875,2632.5,69.93000030517578,18953.599853515625,-966.6999816894531,2949.8001098632812,-2162.2999572753906,4080.4998779296875,2767.39990234375,255.0,255.0,,-0.12460694557163801,-3.0077730461704335,-0.026525400645874067,True,6,3,False,74.0,False,,bf81d8692db,games5425898691,18.0,227.60000610351562,1299.0,17.010000228881836,-8520.700073242188,-8460.30029296875,2.0999999344348907,0.29999999329447746,0.29999999329447746,-106.19999885559082,255.0,128.0,-0.00955980763136116,-0.7691912926050417,9.218883810308944e-05,True,6,False,6,153.0,False,,XTREMiiCoKe69,2535405206095857,19.0,-3731.2099609375,4133.919921875,48.150001525878906,3910.10009765625,-9085.499877929688,-5184.89990234375,-2922.60009765625,-3661.6000366210938,2505.399932861328,255.0,255.0,,-0.46701971913513585,-2.0541921412776953,-0.1521024662640707,True,False,225.83218040773946,True,8,8,,woof woof,76561198323159416,8.0,-2563.06005859375,2894.1298828125,129.64999389648438,8864.199829101562,-20353.800048828125,1057.0999908447266,4271.000061035156,3422.6998901367188,541.3000106811523,255.0,,,-1.0052936609039704,-2.4599062953290516,0.2229705562613981,True,245.65574170440757,True,8,5,False,,
85,5365,170.0,False,False,1,10310.28373337515,2811.949951171875,-4990.7001953125,937.739990234375,-7207.39990234375,-2141.6000366210938,-9455.499877929688,-3776.0000610351562,-77.39999771118164,4662.099914550781,1.0,-1.087350453359399,-2.759328984074068,1.1468465504597358,bf81d8692db,games5425898691,18.0,2795.590087890625,-5073.830078125,1108.0400390625,5977.60009765625,1589.2999267578125,3230.7000732421875,-454.00001525878906,2406.999969482422,651.8000030517578,255.0,255.0,,0.49926685888481476,2.89820393846269,-1.563485683244912,True,8,8,False,255.0,False,,76561198039309853,enpitsu,26.0,44.040000915527344,-4947.56005859375,17.059999465942383,2665.8999633789062,222.90000915527344,1.4000000059604645,-0.7999999821186066,-0.29999999329447746,149.0999984741211,255.0,0.0,-0.016590873130006917,2.9200253024251825,2.712993130516066e-05,True,4,False,6,61.0,False,,XTREMiiCoKe69,2535405206095857,20.0,1902.18994140625,-1639.72998046875,17.010000228881836,-3503.699951171875,-9847.7001953125,1.899999976158142,-0.0,0.09999999776482582,115.20000457763672,255.0,145.0,False,-0.009514222418153579,-1.2193452626714736,0.00012389356448710482,True,False,193.0,False,10,10,,woof woof,76561198323159416,8.0,2812.6201171875,-4982.39013671875,1270.239990234375,-15679.599609375,-2505.399932861328,-164.59999084472656,1140.8999633789062,-5318.699951171875,811.6000366210938,255.0,128.0,,0.31915984479669507,-2.0292907797484663,-2.465860718526155,True,170.0,False,12,9,False,,False
86,5412,172.0,False,False,1,9540.20832082645,1947.449951171875,-4342.08984375,99.93000030517578,20310.799560546875,12088.699951171875,8592.39990234375,-2564.2001342773438,-5254.1998291015625,1348.0999755859375,1.0,-0.5272814972379124,2.406685009047621,-2.3805824204593384,76561198039309853,enpitsu,26.0,1808.510009765625,-4391.2900390625,15.920000076293945,15238.699951171875,4465.7000732421875,-909.4000244140625,-1570.7000732421875,-363.8999938964844,1127.3999786376953,128.0,255.0,False,-0.017882098892321768,2.8767339872826785,-0.01366855460240793,True,6,4,False,0.0,False,,bf81d8692db,games5425898691,18.0,2423.469970703125,-5102.009765625,143.99000549316406,-14881.8994140625,-1143.8999938964844,6490.9002685546875,-4565.7000732421875,-1368.9999389648438,346.6999816894531,255.0,0.0,0.46777529602530943,-0.06300636418713976,1.4036140951320946,True,8,False,8,221.0,False,,XTREMiiCoKe69,2535405206095857,20.0,2572.97998046875,-2583.8798828125,17.010000228881836,7920.30029296875,7493.4002685546875,2.3000000417232513,-0.29999999329447746,-0.0,2403.8999938964844,254.0,255.0,False,-0.009506328451341398,2.327966100907352,3.668449808839051e-05,True,False,224.0,False,10,10,,woof woof,76561198323159416,8.0,164.39999389648438,-5029.08984375,410.1199951171875,-15004.000244140625,223.50000381469727,-10761.700439453125,1265.5999755859375,134.3000030517578,-278.50000381469727,255.0,128.0,,-0.40468423097085454,1.3818223899911308,0.29888540102515493,True,170.0,False,12,10,False,,
87,5469,174.0,False,False,1,7612.911309092893,2779.989990234375,-2236.110107421875,277.2300109863281,-10635.2001953125,21886.39892578125,1232.6000213623047,652.3999786376953,-5855.8001708984375,1132.6000213623047,1.0,-0.39160291141255016,2.2933296848512623,-2.417208625648786,76561198039309853,enpitsu,26.0,2836.969970703125,-2475.06005859375,190.92999267578125,-3981.099853515625,15303.800048828125,2308.000030517578,-3203.9999389648438,-4332.699890136719,1100.5999755859375,128.0,128.0,False,-0.6534968381000319,1.5544723118092654,-0.5560463396345741,True,8,5,False,0.0,False,,bf81d8692db,games5425898691,18.0,948.0499877929688,-3019.25,17.010000228881836,-527.400016784668,15404.7998046875,2.0999999344348907,-0.0,-1.5999999642372131,-225.6999969482422,255.0,58.0,-0.009600291817068458,1.532502134963149,-3.745370563116187e-05,True,8,False,8,232.0,False,,XTREMiiCoKe69,2535405206095857,19.0,2102.0,-687.3099975585938,17.010000228881836,-5477.5,11925.0,-0.5000000074505806,0.7000000029802322,-1.899999976158142,-208.89999389648438,255.0,128.0,False,-0.009531652441263888,1.1622605373464727,0.00017473591031353503,True,False,192.70350965889557,True,10,10,,woof woof,76561198323159416,8.0,-72.66000366210938,-2289.3701171875,105.38999938964844,4327.799987792969,22316.10107421875,-138.90000343322754,-5383.499755859375,1125.5999755859375,-5.400000214576721,255.0,128.0,,1.4646891901425874,1.7671812485109097,-0.009767687695351425,True,90.0,False,14,12,False,,
