,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_ball_cam,opp_2_boost_collect,opp_2_handbrake
67,5582,160,False,False,1,6623.863960562142,3999.02001953125,-712.0800170898438,582.4600219726562,-7312.0001220703125,3933.5000610351562,-1220.8999633789062,4772.0001220703125,-1078.0999755859375,-3473.5000610351562,1.0,0.45453784092300487,-0.5605366855046089,-1.1748773905795598,76561199007016674,Queu deter,10.0,4078.989990234375,-952.1900024414062,560.7999877929688,-3.400000035762787,-3614.5999145507812,4017.3001098632812,-676.9999694824219,1.7000000178813934,-6.200000047683716,255.0,0.0,,1.0145220335676561,-1.5890063119181566,1.5552365600329547,True,255.0,False,8,False,6,,76561198132107045,NiveyK,5.0,3173.510009765625,-1218.6300048828125,17.059999465942383,1822.2000122070312,2011.7999267578125,2.0999999344348907,2.8999999165534973,-1.0000000149011612,1424.1999816894531,255.0,255.0,,-0.01676630240958765,2.4552541666019776,3.839181715928524e-05,4,4,False,True,116.0,False,,enpitsu,76561198039309853,115,3768.719970703125,-481.1199951171875,17.049999237060547,9105.10009765625,9050.0,3.8999998569488525,0.19999999552965164,-0.0,2381.3999938964844,255.0,255.0,False,-0.01674673394235103,2.287159635945436,-2.849902178104435e-05,True,129.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,2772.830078125,-578.1099853515625,17.020000457763672,-275.40000915527344,151.19999885559082,1.4000000059604645,-0.5999999865889549,-0.7999999821186066,0.0,255.0,128.0,-0.009322897594170206,-2.6394049764412197,2.018758549117093e-05,6,False,,False,6,True,,
68,5608,161,False,False,1,5981.154132562603,3336.949951171875,-320.3999938964844,247.60000610351562,-8696.300048828125,15886.700439453125,8508.900146484375,1751.0000610351562,-5449.000244140625,1800.2999877929688,1.0,0.8157668555275248,-0.5896925886339588,-0.3013470144521906,76561198132107045,NiveyK,5.0,3377.5,-435.5799865722656,84.48999786376953,9752.19970703125,13079.000244140625,2649.4000244140625,-1207.7999877929688,5355.30029296875,-333.49998474121094,255.0,0.0,,-0.42899682050358606,1.9941922355011694,0.5183020611484467,True,77.0,False,6,False,5,,76561199007016674,Queu deter,10.0,4078.989990234375,-1579.8499755859375,515.2000122070312,-3.4999999403953552,-7789.89990234375,-7796.199951171875,2269.7000122070312,-0.7999999821186066,-0.5999999865889549,255.0,0.0,False,-0.8011372749189319,-1.584513066946588,1.5805537647204453,6,8,False,True,255.0,False,,enpitsu,76561198039309853,117,3533.4599609375,385.6400146484375,17.06999969482422,-10214.7998046875,578.4000015258789,1.8000000715255737,3.1999999284744263,-3.0000001192092896,2374.2999267578125,255.0,128.0,False,-0.016718086453821175,-0.013785484657842238,0.00014221354160757972,True,129.0,False,2,2,False,,games5425898691,bf81d8692db,18.0,3231.8701171875,-476.4800109863281,97.18000030517578,8292.899780273438,8095.8001708984375,2770.4000854492188,-5364.5001220703125,1125.1000213623047,452.99999237060547,255.0,219.0,-0.495653596018635,2.606072750631917,-0.4851684033097854,8,False,,False,7,True,,
69,5699,164,True,True,1,743.4794394886842,619.969970703125,4449.66015625,300.8500061035156,-20385.30029296875,18094.300537109375,734.8000335693359,-3447.60009765625,-1848.0999755859375,-1815.2999877929688,1.0,-0.5757445282391038,1.8968243080680476,-0.6307486970861336,76561198132107045,NiveyK,5.0,880.3800048828125,4258.080078125,314.1400146484375,-19238.499755859375,11163.399658203125,1794.7999572753906,-168.29999923706055,-420.0,-111.00000381469727,128.0,128.0,,-0.44657591078940395,0.5009501891633088,-0.02496184306663663,True,0.0,False,8,4,6,,76561199007016674,Queu deter,10.0,533.6799926757812,3295.239990234375,143.35000610351562,-8600.499877929688,20795.10009765625,3401.0000610351562,2433.0999755859375,-4636.199951171875,-1683.6000061035156,0.0,255.0,True,0.3619377389630678,1.7199993066600778,-0.49214304968030864,8,12,False,True,179.0,False,,enpitsu,76561198039309853,117,2064.389892578125,-55.56999969482422,17.059999465942383,-2173.300018310547,-571.8999862670898,1.899999976158142,-0.3999999910593033,-0.0,-1203.3000183105469,255.0,128.0,True,-0.016661781044929228,-0.41481577470129655,-0.00013789941721434234,True,129.0,False,2,2,False,,games5425898691,bf81d8692db,18.0,2563.1201171875,3525.530029296875,17.010000228881836,-10609.89990234375,13063.399658203125,2.8999999165534973,0.19999999552965164,0.29999999329447746,857.6000213623047,255.0,181.0,-0.00962089954446579,0.8718378501073893,7.134554956528286e-05,10,False,,False,10,True,,
70,5963,164,False,False,1,5174.417253595077,-15.789999961853027,46.54999923706055,97.81999969482422,-8666.599731445312,28356.10107421875,3177.39990234375,5611.300048828125,2110.500030517578,241.10000610351562,1.0,0.035316449207308566,-0.00574048443946047,-0.0946635087560923,76561198132107045,NiveyK,5.0,37.16999816894531,-121.08000183105469,93.98999786376953,-7229.5001220703125,18601.700439453125,2336.199951171875,-5225.8001708984375,1184.4999694824219,-1239.8999786376953,255.0,0.0,,-0.5652336326586106,0.9277014743685768,0.524541104364025,True,0.0,False,4,False,3,,76561199007016674,Queu deter,10.0,65.33000183105469,-2629.610107421875,17.010000228881836,-1041.2000274658203,11271.800537109375,2.5999999046325684,0.09999999776482582,-0.29999999329447746,527.5,255.0,128.0,,-0.009555919404936946,1.429052837886874,-0.00025475328818562297,4,4,False,True,116.0,False,,enpitsu,76561198039309853,93,-254.80999755859375,449.7699890136719,17.049999237060547,13531.099853515625,-17754.200439453125,3.0000001192092896,-0.09999999776482582,0.3999999910593033,0.0,255.0,128.0,,-0.016770434653863853,-2.222016969638112,3.332820841341678e-05,True,5.0,False,2,False,False,,games5425898691,bf81d8692db,18.0,2852.429931640625,4143.60986328125,17.010000228881836,17456.199951171875,-1955.5000305175781,2.800000011920929,0.19999999552965164,-0.0,-1958.8999938964844,255.0,0.0,-0.009590690297530824,-2.9602867519448397,-3.2169740486959574e-05,False,False,0.0,False,False,True,,
71,5965,164,False,False,0,5434.270876457885,57.310001373291016,-210.0,132.47000122070312,-16182.19970703125,7852.19970703125,20789.3994140625,5105.199890136719,2698.800048828125,1628.6000061035156,0.0,-0.07321876737946538,0.0850541699257721,-0.2529181791928439,76561198039309853,enpitsu,93.0,187.08999633789062,-360.9100036621094,22.020000457763672,-13563.1005859375,17796.300048828125,2999.7000122070312,0.09999999776482582,-0.3999999910593033,0.0,255.0,128.0,,0.016770434653863853,2.222016969638112,3.332820841341678e-05,True,5.0,False,2,False,False,,bf81d8692db,games5425898691,18.0,-2994.4599609375,-4114.64990234375,17.010000228881836,-16641.700439453125,4692.900085449219,2.800000011920929,-0.3999999910593033,0.0,-1966.6000366210938,255.0,0.0,,0.009583005761657753,2.796788826203622,-3.137145588601242e-05,False,False,False,True,255.0,False,40.0,NiveyK,76561198132107045,5,-37.16999816894531,121.08000183105469,93.98999786376953,7229.5001220703125,-18601.700439453125,2336.199951171875,5225.8001708984375,-1184.4999694824219,-1239.8999786376953,255.0,0.0,,0.5652336326586106,-0.9277014743685768,0.524541104364025,True,0.0,False,4,False,3,,Queu deter,76561199007016674,10.0,-53.220001220703125,2534.56005859375,17.010000228881836,1700.5999755859375,-11525.30029296875,2.5999999046325684,0.09999999776482582,-1.5999999642372131,125.79999923706055,255.0,128.0,0.009551136682407558,-1.4073856677945398,-0.00015944181965136479,4,False,116.0,False,4,True,,
72,5966,165,False,False,1,5041.509454558287,22.950000762939453,174.66000366210938,234.86000061035156,20567.60009765625,9078.599853515625,22842.5,2354.1000366210938,-2320.0,-5007.5,1.0,-0.039332627104844954,-0.0975505958382372,-0.048537019471479835,76561198132107045,NiveyK,5.0,-35.310001373291016,65.13999938964844,106.93000030517578,-7264.2999267578125,18634.89990234375,-4.000000059604645,-5207.2998046875,1539.4000244140625,-873.6000061035156,255.0,0.0,,-0.881167179807963,0.43479685060603823,1.4183711753178434,True,0.0,False,4,False,3,,76561199007016674,Queu deter,10.0,37.720001220703125,-2437.219970703125,17.010000228881836,-1952.7999877929688,11809.49951171875,2.5999999046325684,-0.09999999776482582,1.0000000149011612,30.69999933242798,255.0,128.0,,-0.00956287090444486,1.402155319106634,-8.756329496757597e-05,4,4,False,True,116.0,False,,enpitsu,76561198039309853,93,-88.81999969482422,239.99000549316406,34.619998931884766,11433.00048828125,-12907.7001953125,880.5999755859375,-2052.899932861328,3560.8999633789062,2494.7000122070312,255.0,128.0,,-0.07209816620044923,-2.3787182963539792,-0.23564356565556588,True,5.0,False,2,False,False,,games5425898691,bf81d8692db,18.0,3021.929931640625,4106.169921875,17.010000228881836,16426.300048828125,-5219.89990234375,2.800000011920929,0.29999999329447746,-0.0,-1969.1999816894531,255.0,0.0,-0.009588357319821331,-2.7639828238283335,-3.612974361293718e-05,False,False,255.0,False,False,True,,
73,6024,167,False,False,0,7361.531234439247,-3503.139892578125,-1744.4000244140625,393.4700012207031,-7644.2999267578125,9659.099731445312,9884.299926757812,5006.300048828125,-3232.0001220703125,700.5999755859375,0.0,0.07278320420217153,0.7094639159031149,0.4154764824826234,bf81d8692db,games5425898691,18.0,-3505.919921875,-1877.0799560546875,221.67999267578125,-505.09998321533203,12101.8994140625,1538.699951171875,-1616.6999816894531,-577.0999908447266,-415.40000915527344,255.0,182.0,,-0.9653328876377795,1.3183417221891578,0.08444405934130307,True,255.0,False,4,False,3,,76561198039309853,enpitsu,102.0,-3071.06005859375,309.32000732421875,17.049999237060547,-16080.0,-2258.6000061035156,3.1999999284744263,6.899999976158142,0.9000000357627869,989.4000244140625,255.0,255.0,,0.01677687640061003,-2.9659368543868987,7.460485175281591e-05,False,2,False,True,0.0,False,,NiveyK,76561198132107045,5,-665.6699829101562,0.8899999856948853,17.059999465942383,-7312.9998779296875,7766.199951171875,1.899999976158142,0.09999999776482582,-0.7000000029802322,0.0,255.0,128.0,,0.016672727582188573,2.3261367792071583,5.610572653313612e-05,True,0.0,False,4,False,4,,Queu deter,76561199007016674,10.0,-2310.159912109375,916.97998046875,64.95999908447266,-18345.30029296875,-4769.200134277344,-1880.0,-647.6000213623047,-2778.5000610351562,-1255.8000183105469,255.0,0.0,-0.5165024199412553,-3.117829855054483,0.14227646455823334,6,False,131.0,False,6,True,,False
74,6098,169,False,False,0,5327.36031752004,-3100.389892578125,290.1099853515625,467.30999755859375,7349.6002197265625,100.0,1971.9000244140625,-4634.4000244140625,710.6999969482422,3743.900146484375,0.0,0.5632166785271997,-1.7195327135333212,-2.234963035410611,bf81d8692db,games5425898691,18.0,-3152.3701171875,327.5400085449219,352.2200012207031,4378.299865722656,-2529.2999267578125,2469.2999267578125,3068.800048828125,-4333.999938964844,1431.1000061035156,255.0,0.0,,0.05050434152032541,-0.787814687797877,2.227494276373974,True,192.349513974241,True,6,False,5,,76561198039309853,enpitsu,99.0,-3815.18994140625,-3174.8798828125,17.450000762939453,120.29999732971191,-14330.50048828125,-5.600000023841858,0.0,-19.90000009536743,-3.100000023841858,255.0,255.0,,0.018304581931595402,-1.5634200951393546,-0.010621841072968577,False,2,False,True,255.0,False,,NiveyK,76561198132107045,5,-2905.739990234375,582.0,267.4599914550781,-7792.9998779296875,-8782.100219726562,2812.39990234375,-1751.6999816894531,1917.8999328613281,568.4000015258789,255.0,255.0,,-0.8201307869574126,-2.163279507931768,-0.009911471218459405,True,,False,6,4,4,,Queu deter,76561199007016674,10.0,-3098.219970703125,492.3999938964844,280.0400085449219,4507.60009765625,-18656.8994140625,3844.5999145507812,390.99998474121094,3999.4000244140625,-3755.10009765625,128.0,255.0,-0.8192654149018767,-1.6877846668357694,-1.5232242788200476,8,False,36.75212073069747,True,7,True,,True
75,6192,173,True,True,0,4577.255290970478,-1079.1400146484375,566.4099731445312,118.5199966430664,6000.8001708984375,28342.900390625,-2146.0000610351562,-4459.5001220703125,3812.2000122070312,1256.3999938964844,0.0,-1.1301422182738412,-0.29639350334637055,2.9507447551921753,76561198039309853,enpitsu,89.0,-1106.97998046875,323.4599914550781,140.66000366210938,9235.10009765625,20983.00048828125,1849.7999572753906,-2925.7998657226562,4627.300109863281,-526.3000106811523,128.0,128.0,False,0.4885589547349874,1.4781924287329804,0.5057165736177341,True,84.0,False,4,False,1,,bf81d8692db,games5425898691,18.0,268.2900085449219,-2498.97998046875,17.010000228881836,5467.1002197265625,22335.400390625,2.5,0.09999999776482582,0.5000000074505806,31.600000858306885,255.0,128.0,,0.009603778987127222,1.3346360566025472,-6.370723651534418e-05,6,6,False,True,88.0,False,,NiveyK,76561198132107045,5,-3136.669921875,-254.5800018310547,17.059999465942383,4247.5,12061.600341796875,1.899999976158142,0.0,0.7000000029802322,0.0,255.0,128.0,False,0.016723183291823217,1.2322119477427782,-6.427699564742625e-05,True,,False,6,4,4,,Queu deter,76561199007016674,10.0,-332.8800048828125,-119.81999969482422,84.58000183105469,3920.7000732421875,22407.099609375,-139.79999542236328,-5489.000244140625,345.2000045776367,29.700000286102295,255.0,128.0,-1.4114822211891367,-1.5999854495879813,3.107496425180015,10,False,0.0,False,10,True,,False
76,6497,175,False,False,1,5214.118824180764,-15.890000343322754,6.239999771118164,99.5999984741211,-21082.39990234375,8427.000122070312,7407.1002197265625,1693.5000610351562,4614.89990234375,-265.79999923706055,1.0,0.038465848841439824,0.0019362328590588232,-0.014072966358291143,76561199007016674,Queu deter,10.0,226.4499969482422,-105.05000305175781,17.010000228881836,-15166.800537109375,9605.30029296875,5.5000001192092896,-1.7000000178813934,1.7000000178813934,1964.6000671386719,255.0,255.0,False,-0.009623298139384725,0.4944397647063927,-0.00011970158536212045,True,39.0,False,4,False,4,,76561198132107045,NiveyK,5.0,-22.8700008392334,-1896.739990234375,17.049999237060547,-1110.5999755859375,13720.30029296875,3.1999999284744263,-0.19999999552965164,-0.3999999910593033,0.0,255.0,128.0,,-0.01671319576075188,1.490013444685418,3.403855700251412e-05,False,False,False,True,116.0,False,,enpitsu,76561198039309853,115,576.9099731445312,4690.31005859375,17.049999237060547,794.8000335693359,4621.199951171875,3.1999999284744263,-0.0,-0.7999999821186066,0.0,255.0,0.0,False,-0.01670206317283792,-1.40042941909859,-7.085943885984653e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-133.3699951171875,511.92999267578125,58.54999923706055,-879.4999694824219,-22797.39990234375,2891.199951171875,4337.699890136719,-612.2000122070312,-917.3000335693359,255.0,128.0,-0.09181934212137839,-1.4135173867268578,-0.0008282203460959663,4,False,31.0,False,3,True,,
77,6501,175,False,False,0,5329.310981772517,320.1199951171875,-48.70000076293945,207.16000366210938,29170.0,13133.299560546875,10920.999755859375,2628.800048828125,-532.400016784668,-5367.1002197265625,0.0,-0.5042816314165414,-0.35764902319301484,-0.02440695846065802,bf81d8692db,games5425898691,17.0,148.0800018310547,-135.5,92.27999877929688,1237.9000091552734,20919.3994140625,166.20000839233398,-1568.3000183105469,2480.399932861328,-4651.600036621094,255.0,128.0,,1.1865984215116445,1.3562492301131235,0.1337339502512714,True,31.0,False,4,False,3,,76561198039309853,enpitsu,115.0,-584.3800048828125,-4733.72998046875,17.049999237060547,-705.5999755859375,-4102.799987792969,3.1999999284744263,0.0,0.7999999821186066,0.0,255.0,0.0,False,0.01670206317283792,1.40042941909859,-7.085943885984653e-05,False,False,False,True,116.0,False,,NiveyK,76561198132107045,5,32.18000030517578,1781.719970703125,17.049999237060547,1122.5,-13867.2998046875,3.1999999284744263,0.29999999329447746,0.3999999910593033,0.0,255.0,128.0,,0.01671319576075188,-1.490013444685418,3.403855700251412e-05,True,116.0,False,False,False,False,,Queu deter,76561199007016674,10.0,51.09000015258789,-6.409999847412109,16.639999389648438,15884.599609375,-3315.4998779296875,80.50000190734863,1.899999976158142,83.80000114440918,1950.7000732421875,255.0,255.0,0.004757572267737394,-0.14489487148054278,0.0009366543390018281,4,False,26.490890167092765,True,4,True,,False
78,6574,178,False,False,1,8643.412182664788,-1516.8599853515625,-3159.800048828125,537.9600219726562,-8192.80029296875,2672.3001098632812,4441.000061035156,-1803.5000610351562,1561.7999267578125,-5505.2001953125,1.0,0.3514158277091796,-1.6134931419070229,-0.08884399436867818,76561198132107045,NiveyK,5.0,-1388.3800048828125,-3188.43994140625,424.55999755859375,-5731.500244140625,-14753.699951171875,3813.5000610351562,32.40000009536743,-1880.0,733.4999847412109,255.0,128.0,False,0.5269835668186419,0.21177649115077493,0.6820011284069994,True,44.015647267782555,True,4,4,False,,76561199007016674,Queu deter,11.0,-2403.1298828125,-3443.110107421875,100.08000183105469,-11174.100341796875,-13486.600341796875,-150.39999961853027,2040.3999328613281,-1597.7000427246094,3.1999999284744263,0.0,128.0,False,-0.20842180983446923,2.235498734285555,3.1401004785753597,5,6,4,True,0.0,False,,enpitsu,76561198039309853,95,-65.80999755859375,2455.699951171875,17.049999237060547,-750.8999633789062,-14079.000244140625,3.100000023841858,0.09999999776482582,-0.5999999865889549,0.0,255.0,128.0,False,-0.016751399394383557,-1.5174907022689719,-4.976440991997301e-05,True,146.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-1023.72998046875,-2915.070068359375,151.0399932861328,-6564.69970703125,-11879.3994140625,2640.4000854492188,-834.4000244140625,1204.800033569336,-4.900000095367432,255.0,242.0,0.5984520840764844,-0.600239862602215,0.0764968331020807,6,False,5.970485894910752,True,4,True,,
79,6675,181,False,False,1,8827.1485100193,-3897.830078125,-2272.0,119.44999694824219,9382.100219726562,9583.300170898438,3501.7999267578125,843.8999938964844,-5535.3997802734375,-2155.7000732421875,1.0,-0.942878310225151,0.8984387527793417,1.3335979548775065,76561199007016674,Queu deter,10.0,-4037.889892578125,-2420.719970703125,126.62000274658203,1909.9000549316406,9372.60009765625,-2830.2999877929688,-2003.6000061035156,-1102.9000091552734,-1178.8999938964844,255.0,0.0,,-0.30412121124810276,1.7850927791613922,0.9805309239854164,True,229.91403036220098,True,6,4,6,,76561198132107045,NiveyK,5.0,-2953.31005859375,-3397.239990234375,17.059999465942383,-8187.60009765625,14983.599853515625,1.5000000596046448,2.3999999463558197,-4.300000071525574,-1041.9000244140625,255.0,0.0,,-0.016783899778084543,1.0750865275172579,-0.00017563146394869805,False,4,4,True,0.0,False,,enpitsu,76561198039309853,87,-2074.679931640625,81.98999786376953,17.049999237060547,-175.30000686645508,-197.00000762939453,3.100000023841858,1.0000000149011612,-0.9000000357627869,0.0,128.0,128.0,,-0.016370025709576994,-0.8437393967865227,8.732600681781302e-06,True,146.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-3366.320068359375,-1842.81005859375,19.239999771118164,-2990.2999877929688,19756.8994140625,-1769.9000549316406,-2613.800048828125,-288.50000381469727,610.0,255.0,128.0,0.05265533634642636,1.4163718666410832,-0.00195428252201325,8,False,0.0,False,6,False,,
80,6705,182,False,False,1,7446.807830932651,-2906.31005859375,-1262.9200439453125,125.7300033569336,15428.299560546875,12141.199951171875,2019.1000366210938,-307.90000915527344,-4942.60009765625,-1639.7999572753906,1.0,-1.0004036462772314,1.0482871540837144,1.1925759521727737,76561199007016674,Queu deter,10.0,-3078.320068359375,-1359.969970703125,17.0,14876.800537109375,11100.799560546875,1.4000000059604645,-0.09999999776482582,0.09999999776482582,-1.7000000178813934,255.0,128.0,,-0.009574044483950361,2.5008066510215974,1.0886640335577733e-05,True,165.66103218447773,True,6,4,6,,76561198132107045,NiveyK,5.0,-2930.47998046875,-1726.4100341796875,43.36000061035156,6644.7998046875,14455.2001953125,3401.199951171875,-290.3000068664551,113.80000114440918,289.6999931335449,255.0,128.0,,-0.021998914410578926,1.9685400963104813,-0.0006744319366837883,False,6,4,True,0.0,False,,enpitsu,76561198039309853,89,-2341.56005859375,-258.25,17.049999237060547,-2187.7999877929688,-7753.0999755859375,-1.0000000149011612,2.3999999463558197,8.799999952316284,1497.2999572753906,128.0,0.0,,-0.016652230220806773,-1.3312809759160031,-0.0001288009060062093,True,99.0,False,2,False,1,,games5425898691,bf81d8692db,18.0,-3553.179931640625,304.2200012207031,17.010000228881836,1039.8999786376953,20111.099853515625,1.0000000149011612,-0.0,0.5999999865889549,-1666.1000061035156,255.0,0.0,-0.009591541576243156,1.6599149318950395,-0.00018329289461698313,8,False,248.76576337763058,True,6,True,,
81,6767,184,False,False,0,6741.640602101912,-771.4500122070312,-1600.489990234375,145.66000366210938,-32908.89892578125,7244.5001220703125,376.6999816894531,3529.1000366210938,-396.1000061035156,4836.099853515625,0.0,-0.8837938541819976,1.9829783853592282,3.032635223873724,bf81d8692db,games5425898691,18.0,-594.52001953125,-1722.6300048828125,136.67999267578125,-21807.900390625,7222.2998046875,1118.7999725341797,-2195.2000427246094,-5042.60009765625,50.0,255.0,224.0,,0.3657920926820096,2.507329980846681,-0.08987972989227276,True,154.0,False,10,False,7,,76561198039309853,enpitsu,101.0,4080.340087890625,2295.27001953125,264.92999267578125,312.7000045776367,-3979.2001342773438,8882.000122070312,2335.800018310547,-1086.500015258789,-371.3999938964844,255.0,0.0,False,-1.1345089793103047,-1.532828935108882,1.5098534533105357,2,2,False,True,67.65922597146805,True,,NiveyK,76561198132107045,5,286.260009765625,-1343.239990234375,17.059999465942383,-15958.900146484375,8828.200073242188,2.3000000417232513,-0.19999999552965164,0.09999999776482582,-2036.9999694824219,255.0,0.0,,0.01677283648626679,2.5634909932730547,-1.8060614013817434e-05,True,0.0,False,6,4,4,,Queu deter,76561199007016674,10.0,-1051.31005859375,606.4400024414062,17.010000228881836,-14132.099609375,11413.1005859375,2.800000011920929,1.0000000149011612,-0.7999999821186066,1751.3999938964844,255.0,255.0,0.009604228320305053,2.5046714822990572,0.00016807920613433512,8,4,121.0,False,8,True,,False
82,6848,187,False,False,1,5582.5133253691365,3703.72998046875,314.95001220703125,1886.47998046875,-12414.200439453125,11651.400146484375,-5290.8001708984375,-5620.10009765625,-911.2000274658203,1893.0000305175781,1.0,0.6424810582074172,-0.3966544709493843,-2.7292417031776797,76561199007016674,Queu deter,10.0,3748.360107421875,216.67999267578125,2003.02001953125,-9801.400146484375,13180.799560546875,4230.899963378906,-2715.2999877929688,-2081.0000610351562,-1305.7000732421875,255.0,128.0,True,0.18751441382530043,1.0801974225949953,-2.8853577459639905,True,20.717427984360725,True,10,5,8,,76561198132107045,NiveyK,5.0,3296.60009765625,-1210.969970703125,17.059999465942383,-14629.89990234375,-7514.6002197265625,-2.199999988079071,-0.09999999776482582,-0.0,-2090.500030517578,255.0,0.0,False,-0.016793123251638155,-0.4046562187760167,-8.157579801249087e-06,4,6,4,True,236.27003863293638,True,,enpitsu,76561198039309853,115,-3577.659912109375,2770.429931640625,17.049999237060547,4506.099853515625,20890.10009765625,3.1999999284744263,-0.0,0.5999999865889549,-0.09999999776482582,255.0,0.0,False,-0.016774511582512572,1.7832635863682123,-5.465376795619322e-05,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,3800.14990234375,3299.14990234375,16.690000534057617,-3814.4000244140625,16802.80029296875,-48.29999923706055,116.40000343322754,270.6999969482422,519.5000076293945,255.0,239.0,-0.009662915661151612,1.347264266705777,0.00926095024606907,10,False,154.0,False,8,True,,
83,6896,189,False,False,0,7456.327111100493,-1550.22998046875,-2287.570068359375,195.22999572753906,9199.099731445312,25437.60009765625,13031.99951171875,5303.900146484375,2608.3999633789062,-1031.8000030517578,0.0,0.295976853825614,0.4563235909530067,1.9837392614617073,bf81d8692db,games5425898691,18.0,-1563.050048828125,-2483.64990234375,126.80999755859375,10015.900268554688,20424.49951171875,3125.4000854492188,-371.1000061035156,106.19999885559082,1537.4000549316406,255.0,247.0,,0.032230977096905894,1.410118753511241,0.0015921805437175334,True,161.0,False,12,False,8,,76561198039309853,enpitsu,114.0,1028.18994140625,-4843.6298828125,17.049999237060547,-17531.300048828125,-7933.499755859375,3.1999999284744263,-0.29999999329447746,0.0,15.199999809265137,128.0,0.0,False,0.016793502506725084,-2.7148929276103786,-3.254841635751854e-05,2,2,False,True,255.0,False,,NiveyK,76561198132107045,5,-807.5700073242188,-186.55999755859375,17.059999465942383,14583.599853515625,9293.499755859375,-2.3000000417232513,0.29999999329447746,0.09999999776482582,2104.499969482422,255.0,255.0,False,0.016776864720105998,0.6440876037532659,-4.967393299495319e-05,True,177.07889023134788,True,6,4,4,,Queu deter,76561199007016674,10.0,-2092.169921875,-2467.77001953125,1374.75,9260.700073242188,-12560.6005859375,-9247.5,-3224.8001098632812,4272.60009765625,-1262.9000091552734,255.0,255.0,0.054197478915494854,-0.8422777352861411,1.8662677534857337,10,6,20.0,False,8,True,,True
