,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
79,4890,162.0,True,True,1,3729.671875385163,-2281.679931640625,3187.360107421875,181.0,20310.400390625,13367.60009765625,3227.7999877929688,-1325.0999450683594,-2493.0999755859375,-1631.9999694824219,1.0,-0.9403961184677495,-2.8996317580965663,2.5377575722443844,3833789190208251696,T_C70,24.0,-2480.590087890625,3143.2900390625,79.4000015258789,17990.400390625,14303.399658203125,868.7000274658203,3008.0999755859375,4346.000061035156,-1520.8999633789062,128.0,0.0,,-0.2855070171503869,2.1800402413056643,1.016875454769076,False,15,False,26,90.95428817246548,True,,76561198043613274,Lait,5.0,-2923.340087890625,2137.030029296875,17.010000228881836,16545.10009765625,766.3999938964844,0.0,-5.299999713897705,-0.0,-841.2000274658203,255.0,14.0,,-0.009556302006883805,3.101727284530821,-9.139973478124325e-06,True,22,6,30,181.2167743200897,True,,enpitsu,76561198039309853,27,-3528.14990234375,765.0900268554688,40.66999816894531,-1371.199951171875,-3975.4998779296875,-3024.1000366210938,275.9000015258789,751.3999938964844,223.60000610351562,255.0,255.0,False,-0.17829903174465858,-1.0794683569564212,0.33059503805896645,True,63.0,False,20,False,16,,games5425898691,bf81d8692db,20.0,-2223.0400390625,4716.509765625,17.010000228881836,8946.699829101562,4637.699890136719,3.0000001192092896,-0.3999999910593033,-0.19999999552965164,2367.5999450683594,255.0,248.0,-0.009546461970736367,2.612769216179068,1.933758658912597e-05,True,False,24,171.0,False,28,,
80,5185,164.0,False,False,1,5190.866911560749,-37.439998626708984,33.75,112.98999786376953,-17879.200439453125,16653.900146484375,8621.400146484375,-5308.3001708984375,-1996.3999938964844,-1958.3999633789062,1.0,-0.13750092339790185,0.039521884943663724,0.24879902502025006,76561198043613274,Lait,5.0,46.310001373291016,-103.7699966430664,78.37000274658203,-15011.8994140625,4204.800109863281,3005.7998657226562,4266.499938964844,2440.2000427246094,-2468.0999755859375,128.0,255.0,,0.17846540710557993,1.049834195204701,0.1235547342763989,True,5,False,6,16.01628390178886,True,,3833789190208251696,T_C70,22.0,2252.77001953125,-3728.669921875,17.010000228881836,17180.999755859375,-7394.6002197265625,2.7000001072883606,-0.19999999552965164,-0.0,-21.90000057220459,255.0,128.0,,-0.009611499672677793,-2.732241941586761,3.794939960375065e-05,True,False,False,False,0.0,False,,enpitsu,76561198039309853,27,-137.11000061035156,142.50999450683594,110.9000015258789,9871.599731445312,-20683.60107421875,68.09999942779541,5371.5997314453125,-737.2000122070312,-922.9000091552734,255.0,0.0,,-0.8800615077285815,-2.795356885555613,1.320457332689974,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-137.9499969482422,4461.2099609375,17.010000228881836,1444.7000122070312,-5627.60009765625,2.5,-0.0,0.7999999821186066,-39.50000047683716,255.0,128.0,-0.009482165854459634,-1.8174850552386148,9.924406567879082e-05,True,False,4,116.0,False,4,,
81,5187,164.0,False,False,0,5259.691687717598,49.22999954223633,-34.060001373291016,165.8800048828125,-4171.700134277344,2263.2000732421875,5329.4000244140625,4113.599853515625,2459.7999572753906,-116.09999656677246,0.0,0.23248778036962583,-0.4128239056404713,0.4130084059640658,76561198039309853,enpitsu,27.0,137.50999450683594,-112.56999969482422,110.56999969482422,1840.5999755859375,509.90001678466797,463.4000015258789,1135.199966430664,-1843.0000305175781,4158.599853515625,255.0,0.0,,1.0498512493231953,-2.4009918154561616,1.3331384458307638,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,137.9499969482422,-4461.2099609375,17.010000228881836,-1444.7000122070312,5627.60009765625,2.5,0.0,-0.7999999821186066,-39.50000047683716,255.0,128.0,,0.009482165854459634,1.8174850552386148,9.924406567879082e-05,True,4,False,4,116.0,False,,Lait,76561198043613274,5,-46.310001373291016,103.7699966430664,78.37000274658203,15011.8994140625,-4204.800109863281,3005.7998657226562,-4266.499938964844,-2440.2000427246094,-2468.0999755859375,128.0,255.0,,-0.17846540710557993,-1.049834195204701,0.1235547342763989,True,9.724326910511145,True,6,False,5,,T_C70,3833789190208251696,22.0,-2395.820068359375,3790.580078125,17.010000228881836,-17158.00048828125,7446.500244140625,2.7000001072883606,0.19999999552965164,0.0,-6.1000001430511475,255.0,128.0,0.009611517232090482,2.7312611393870174,3.3235827693098124e-05,True,False,False,0.0,False,False,,
82,5267,167.0,False,False,0,4714.896972345847,-887.9000244140625,425.1099853515625,114.80000305175781,12112.60009765625,15464.49951171875,8799.099731445312,3201.6000366210938,-5037.0001220703125,614.3999862670898,0.0,-0.7697002658890177,1.1574394838507671,0.1805938602930872,bf81d8692db,games5425898691,19.0,-1007.5999755859375,295.54998779296875,17.010000228881836,9162.7001953125,13750.50048828125,2.800000011920929,0.0,0.0,-2004.1000366210938,255.0,0.0,,0.009580897107411324,0.9135612475297835,1.3826082224316348e-05,True,4,False,4,31.0,False,,76561198039309853,enpitsu,27.0,-369.4599914550781,-87.29000091552734,17.059999465942383,-3742.9000854492188,-99.39999580383301,1.899999976158142,0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,,0.016600963378801622,-3.11501035412765,4.261379662023781e-05,True,2,False,2,0.0,False,,Lait,76561198043613274,5,3083.0400390625,45.72999954223633,17.010000228881836,13639.7998046875,-3487.3001098632812,2.5,0.5999999865889549,0.0,0.0,255.0,128.0,,0.009535942171757232,-0.2503119869711031,-5.247146850253713e-05,True,0.0,False,6,False,6,,T_C70,3833789190208251696,22.0,-1200.949951171875,4794.58984375,17.010000228881836,8165.7000732421875,-5284.0997314453125,3.100000023841858,1.899999976158142,-0.7999999821186066,-2252.7999877929688,255.0,0.0,0.009529871341145576,-0.5977491167937127,-0.00019832881589885561,True,False,False,255.0,False,False,,
83,5407,172.0,False,False,0,4393.396680716291,3310.469970703125,3872.110107421875,176.69000244140625,-11689.300537109375,7795.8001708984375,3884.89990234375,1601.7999267578125,-688.3999633789062,5740.999755859375,0.0,-0.025645890126344353,0.17018650653566375,-0.1039604235566995,bf81d8692db,games5425898691,20.0,3437.469970703125,3708.97998046875,104.76000213623047,-1990.2000427246094,11280.400390625,2645.0,-41.39999866485596,23.69999885559082,-236.00000381469727,255.0,197.0,,-0.07452204038741911,1.551331465200352,0.006314503516157074,True,6,False,8,248.70462791894073,True,,76561198039309853,enpitsu,27.0,-459.6499938964844,2864.56005859375,17.040000915527344,19780.10009765625,8761.300048828125,4.399999976158142,-0.3999999910593033,0.3999999910593033,-3.700000047683716,255.0,128.0,False,0.016808492587007,0.41653758748685393,1.7709386503671817e-05,True,4,False,4,197.0,False,,Lait,76561198043613274,5,1685.18994140625,4823.25,17.010000228881836,2528.000030517578,-1626.300048828125,2.3999999463558197,5.5000001192092896,0.3999999910593033,225.10000228881836,0.0,118.0,False,0.009724617775551324,-0.5359717539905079,-0.00038214136731655034,True,233.0,False,10,False,10,,T_C70,3833789190208251696,22.0,3755.280029296875,4045.47998046875,385.6099853515625,6598.0999755859375,-9163.599853515625,4424.89990234375,5125.7000732421875,1032.2000122070312,-1706.300048828125,255.0,0.0,0.30631671093572954,0.20349078508724774,-0.4593877581999019,True,False,6,122.0,False,6,,False
84,5440,173.0,False,False,1,10326.519543290895,-1968.75,-4781.2001953125,169.42999267578125,-20872.2998046875,-3087.6998901367188,-3057.6998901367188,-1694.7000122070312,-2935.5999755859375,4950.7000732421875,1.0,0.2123390593963917,-0.9854814782030957,0.06740287603100152,76561198043613274,Lait,5.0,-1728.8199462890625,-4811.47998046875,175.2100067138672,-10435.799560546875,1386.300048828125,2626.4999389648438,604.3999862670898,-4047.6998901367188,1169.1000366210938,255.0,172.0,False,-0.09632303738230971,0.170487450334022,-0.008763011474821506,True,11,False,12,189.14337216141405,True,,3833789190208251696,T_C70,22.0,-4078.989990234375,-3158.179931640625,481.1099853515625,6.9999998807907104,156.899995803833,770.2999877929688,-640.6999969482422,2.0000000298023224,-12.999999523162842,255.0,0.0,False,1.2443541462252166,-1.5416029059656755,-1.542615817935991,True,6,False,6,122.0,False,,enpitsu,76561198039309853,27,-1403.3499755859375,-4437.009765625,17.040000915527344,-11211.8994140625,-13830.0,4.799999892711639,1.5000000596046448,-3.0000001192092896,-1710.5999755859375,128.0,0.0,False,-0.017115976614282255,-0.8356349654164047,-0.00011597162730768172,True,170.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-3082.179931640625,-4918.7900390625,163.88999938964844,8167.7001953125,-6174.7998046875,-1675.0999450683594,1625.5999755859375,1090.8999633789062,1661.6999816894531,255.0,255.0,-0.16819510809282834,-2.5263841341241995,-1.1912496532014127,True,False,6,229.0,False,8,,
85,5449,173.0,False,False,0,3535.5042616913306,2628.419921875,4860.259765625,133.0,2818.699951171875,-13685.999755859375,11649.89990234375,-1329.1999816894531,5388.699951171875,2278.9999389648438,0.0,-0.6111994859787313,1.7250424066084642,1.7295784891370496,bf81d8692db,games5425898691,19.0,2745.320068359375,4992.9501953125,37.029998779296875,-10675.999755859375,-2919.7000122070312,-3330.4998779296875,-3820.5999755859375,1138.8999938964844,2142.899932861328,255.0,255.0,,0.2908692544673271,-2.7939138871232356,-0.3708932305701522,True,6,False,8,225.9403955244249,True,,76561198039309853,enpitsu,27.0,1832.4100341796875,4713.6201171875,17.040000915527344,14050.50048828125,3249.5001220703125,4.900000095367432,-0.09999999776482582,-0.09999999776482582,-2128.5000610351562,255.0,0.0,False,0.01678504330326672,0.16410070955843403,1.0810978877235254e-05,True,4,False,4,170.0,False,,Lait,76561198043613274,5,2081.280029296875,4761.43017578125,200.5500030517578,8391.199951171875,-1212.5,-154.49999809265137,-1062.5,5391.500244140625,228.4000015258789,128.0,128.0,False,0.1153642853775552,-2.583397229644474,3.1411926731555844,True,186.0,False,12,False,11,,T_C70,3833789190208251696,22.0,4078.989990234375,3150.830078125,553.0599975585938,-2.5999999046325684,-914.1999816894531,3170.5999755859375,1882.7000427246094,0.0,0.19999999552965164,255.0,0.0,-1.409194172252517,-1.5117670764195854,1.5124789887537475,True,False,6,122.0,False,6,,False
86,5581,178.0,False,False,0,7656.5921502577585,3965.6201171875,-775.0700073242188,434.0199890136719,-5613.0999755859375,30.999999046325684,1664.1999816894531,3221.4999389648438,-1908.2000732421875,3953.9999389648438,0.0,-1.3990121911836262,2.010974197320088,-2.018593609944455,bf81d8692db,games5425898691,20.0,4079.050048828125,-873.5999755859375,374.75,-16.90000057220459,495.29998779296875,2518.2000732421875,-0.7000000029802322,34.60000038146973,16.90000057220459,255.0,137.0,,1.4024851448968396,-1.5051065447554037,1.6368384387794372,True,8,False,8,218.0,False,,76561198039309853,enpitsu,27.0,3432.56005859375,-1145.97998046875,17.040000915527344,2560.0,-10344.200439453125,4.799999892711639,-0.19999999552965164,0.0,3145.8999633789062,255.0,255.0,False,0.016725711268729456,-0.7179609374837999,5.64771882070744e-05,True,4,False,4,104.0,False,,Lait,76561198043613274,5,3408.77001953125,407.0299987792969,17.010000228881836,6282.0001220703125,-7694.7998046875,2.800000011920929,0.0,0.0,-1758.8999938964844,,0.0,,0.00960545358351538,-0.888129519186024,-0.0001907317089501647,True,178.0,False,12,False,12,,T_C70,3833789190208251696,22.0,262.2200012207031,-550.02001953125,45.849998474121094,-12094.100341796875,-7708.2000732421875,298.0999946594238,1094.000015258789,7.300000190734863,1918.699951171875,255.0,0.0,-0.0010847274228399807,2.9767352532113027,3.009997725632781,True,False,8,56.0,False,8,,
87,5614,179.0,False,False,1,6032.616782955801,-3307.0,812.5,179.80999755859375,2050.8999633789062,20213.1005859375,3167.60009765625,3803.2998657226562,4334.800109863281,-1656.300048828125,1.0,1.2444133996666658,-2.5601883753467076,-2.5070235006177413,76561198043613274,Lait,5.0,-3314.159912109375,580.5900268554688,69.16999816894531,-1166.6999816894531,15717.39990234375,3267.6998901367188,-1366.4999389648438,-1696.6999816894531,653.0000305175781,255.0,255.0,,-0.019342905033845732,1.980097114242023,-0.016584056110660945,True,13,False,14,221.4833203772063,True,,3833789190208251696,T_C70,22.0,1272.780029296875,1174.6500244140625,17.030000686645508,12374.300537109375,-6459.6002197265625,-2.5,0.29999999329447746,-0.19999999552965164,-2247.5,255.0,0.0,,-0.009591264775146503,-2.5925535170564613,5.873069903149376e-06,True,8,False,8,49.730778335243144,True,,enpitsu,76561198039309853,27,-3613.47998046875,1331.18994140625,17.040000915527344,8033.800048828125,-3635.4000854492188,0.7999999821186066,-0.0,0.19999999552965164,2445.800018310547,255.0,255.0,False,-0.016662018643746546,-2.7382694903785403,2.412567594896259e-05,True,50.81988800725628,True,4,False,4,,games5425898691,bf81d8692db,20.0,-3415.610107421875,1076.7900390625,40.54999923706055,12638.199462890625,-4596.400146484375,3345.8999633789062,47.30000019073486,75.19999980926514,-2449.4000244140625,255.0,0.0,-0.010895258646176027,-2.654826933032738,6.84163132782041e-05,True,False,8,192.0,False,10,,
88,5617,179.0,False,False,0,7408.127109210455,3281.590087890625,-977.8499755859375,246.35000610351562,-4598.999938964844,-4730.199890136719,20598.798828125,5565.4998779296875,404.70001220703125,-2204.600067138672,0.0,-0.9851135996869286,2.524355687730027,-2.752619390905095,bf81d8692db,games5425898691,20.0,3272.929931640625,-957.7000122070312,76.4000015258789,-9629.400024414062,9650.10009765625,1741.4999389648438,280.79999923706055,1560.2999877929688,1104.4000244140625,255.0,0.0,,0.10064626611566335,2.449758541340617,0.3432316306495921,True,9,False,10,192.0,False,,76561198039309853,enpitsu,27.0,3538.6201171875,-1306.3199462890625,17.040000915527344,-9719.299926757812,2361.0000610351562,0.7999999821186066,0.0,-0.19999999552965164,2418.5000610351562,255.0,255.0,False,0.01667174312495106,2.9414221071577598,-9.638414157483224e-06,True,4,False,4,41.451234427831494,True,,Lait,76561198043613274,5,3320.469970703125,-705.6900024414062,88.13999938964844,505.9000015258789,-14878.299560546875,1700.2000427246094,3230.8999633789062,4427.39990234375,456.6999816894531,255.0,254.0,,0.18094525362344147,-1.997534653797346,-0.5996666010961128,True,212.11466679778152,True,14,False,13,,T_C70,3833789190208251696,22.0,-1372.47998046875,-1109.550048828125,17.030000686645508,-11672.39990234375,8758.200073242188,-2.8999999165534973,-4.099999964237213,3.1999999284744263,-1397.2000122070312,255.0,128.0,0.009589431834155091,2.4222896056713474,0.00013488513394413484,True,False,8,40.36212475581836,True,8,,
89,5686,182.0,False,False,0,7518.109427447873,2386.159912109375,-1623.8299560546875,106.87000274658203,7019.1998291015625,19266.300048828125,5764.0997314453125,-5612.8997802734375,2117.2999572753906,108.90000343322754,0.0,-0.4415288659692508,1.4785401177364874,-1.5659176455874948,76561198039309853,enpitsu,27.0,2333.5,-1821.5999755859375,95.41000366210938,6020.9002685546875,10797.19970703125,1720.3999328613281,-3357.6998901367188,4350.199890136719,224.69999313354492,255.0,128.0,False,0.6203273056937662,1.3867451569316216,0.3719329159208442,True,5,False,6,0.0,False,,bf81d8692db,games5425898691,19.0,1016.9400024414062,-3516.929931640625,17.010000228881836,7226.199951171875,-9471.400146484375,2.8999999165534973,-0.3999999910593033,-0.3999999910593033,2286.6000366210938,255.0,255.0,,0.009604731895792095,-0.8582069793612749,2.5331716319599233e-05,True,10,False,10,223.0,False,,Lait,76561198043613274,5,2600.429931640625,-2384.1298828125,17.010000228881836,-4542.39990234375,11387.19970703125,2.800000011920929,-0.09999999776482582,0.0,-2370.8999633789062,255.0,0.0,,0.009512516945305029,1.886154962144241,-1.7118869202607453e-05,True,237.0,False,14,False,14,,T_C70,3833789190208251696,22.0,-3500.090087890625,-887.1199951171875,17.0,12594.300537109375,-5397.39990234375,1.899999976158142,-0.29999999329447746,0.29999999329447746,2276.999969482422,255.0,255.0,0.0095635952919378,-0.33746792629065897,1.803924178924195e-05,True,False,8,226.7248860866793,True,8,,
90,5817,187.0,False,False,0,4048.684902882534,3133.219970703125,4743.47021484375,265.5,-16431.099853515625,8908.599853515625,1371.1000061035156,970.5000305175781,-1764.6000671386719,4127.200012207031,0.0,0.9320777714009043,-2.003090540975743,2.550746679013862,76561198039309853,enpitsu,27.0,3316.820068359375,4651.35009765625,156.2899932861328,-10416.8994140625,10246.600341796875,5377.0001220703125,-103.59999656677246,-3729.4000244140625,-683.8999938964844,255.0,255.0,False,-0.38959351502585526,2.0638731770062275,-0.9656568945042077,True,9,False,10,0.0,False,,bf81d8692db,games5425898691,19.0,2721.800048828125,2973.969970703125,17.010000228881836,-12904.200439453125,18389.49951171875,2.800000011920929,0.5999999865889549,-0.7999999821186066,1849.9000549316406,255.0,255.0,,0.009589671469359951,2.2446490579517993,0.00010934924788021521,True,10,False,10,171.0,False,,Lait,76561198043613274,5,2289.2900390625,5102.990234375,755.52001953125,-111.19999885559082,-2.5,500.9000015258789,1.2999999523162842,2.800000011920929,0.0,128.0,128.0,,-1.4905471746651708,3.0210260327575473,-1.4506203030406764,True,255.0,False,14,False,14,,T_C70,3833789190208251696,25.0,420.8800048828125,5062.58984375,17.010000228881836,-3348.800048828125,1963.0999755859375,2.5,1.5999999642372131,-1.0000000149011612,131.99999809265137,0.0,71.0,0.009723279138961684,-0.5313606036140569,0.00016643391308992272,True,False,10,133.0,False,10,,
91,5845,188.0,False,False,0,2689.537824276924,1761.530029296875,4726.2998046875,108.69999694824219,9193.099975585938,2946.400146484375,7532.8997802734375,2475.7000732421875,-2553.0999755859375,-4832.39990234375,0.0,1.2550642951680548,2.713041042988576,-2.19468570953005,bf81d8692db,games5425898691,19.0,1620.4200439453125,4673.08984375,17.010000228881836,2351.699981689453,18321.199951171875,2.800000011920929,-0.09999999776482582,0.19999999552965164,-1955.5999755859375,,0.0,,0.009623061781969401,1.3697858726745842,-4.254421945354459e-06,True,10,False,10,201.0,False,,76561198039309853,enpitsu,27.0,2375.7900390625,5103.0,312.9200134277344,-2953.3999633789062,-18.99999976158142,4564.200134277344,4.799999892711639,-2024.1000366210938,-6.1000001430511475,255.0,255.0,,-1.098101967695795,3.104850031735685,-1.537497505113736,True,10,False,10,,False,,Lait,76561198043613274,5,2289.489990234375,5103.0,547.989990234375,-28.69999885559082,-3.799999952316284,62.39999771118164,-1.0000000149011612,5.099999904632568,-0.09999999776482582,255.0,128.0,,-1.500799774584362,3.0081994488065877,-1.4377314186838268,True,255.0,False,14,False,14,,T_C70,3833789190208251696,25.0,623.3499755859375,5077.16015625,17.010000228881836,9602.39990234375,-3819.5999145507812,1.8000000715255737,-1.0999999940395355,0.3999999910593033,-131.19999885559082,255.0,138.0,0.009544719421414256,-0.40467824405495123,0.0002723399191594461,True,False,10,99.0,False,10,,
92,5873,189.0,False,False,0,3590.4956601407434,2692.31005859375,5014.740234375,527.75,6564.000244140625,-3283.5000610351562,295.10000228881836,1425.3999328613281,-2414.1000366210938,-678.4999847412109,0.0,1.2342576868561,3.0323221433213483,-2.000890492739189,bf81d8692db,games5425898691,19.0,2482.090087890625,5102.990234375,277.1099853515625,10854.3994140625,-3.0000001192092896,-5699.7998046875,0.3999999910593033,2310.5999755859375,0.0,255.0,0.0,,0.5169580886190533,0.010979537502847119,1.576207489926,True,10,False,10,201.0,False,,76561198039309853,enpitsu,27.0,1726.3800048828125,5092.06005859375,121.29000091552734,-2826.400146484375,-2732.9998779296875,-10237.2998046875,-5266.5997314453125,-1524.4000244140625,434.0999984741211,255.0,128.0,False,1.238128533301975,-2.187947028845146,-0.5415419479693481,True,10,False,10,,False,,Lait,76561198043613274,5,1943.1500244140625,5103.0,695.52001953125,-6842.9998779296875,-4.000000059604645,-1801.3999938964844,0.09999999776482582,-2911.0000610351562,0.0,255.0,255.0,False,0.40551584725316064,3.1312373092793395,-1.5748300886171447,True,255.0,False,14,False,14,,T_C70,3833789190208251696,25.0,1052.489990234375,4940.18017578125,17.010000228881836,8170.2001953125,-1067.9000091552734,0.5000000074505806,-2.0999999344348907,0.3999999910593033,1670.0999450683594,255.0,166.0,0.00951344461474454,-0.13435161811923885,0.00019805199873761825,True,False,10,89.65656783760235,True,10,,
93,5906,190.0,False,False,0,4237.466236562353,3297.64990234375,4532.2001953125,125.30000305175781,-810.9999847412109,-6878.599853515625,-365.6999969482422,4650.899963378906,-1349.7000122070312,3542.0001220703125,0.0,-1.130567252360771,-3.0254456926886486,-0.01981473933547236,bf81d8692db,games5425898691,19.0,3375.300048828125,4415.10986328125,28.68000030517578,4856.400146484375,728.3000183105469,1163.7000274658203,804.0000152587891,-1874.4999694824219,1396.9999694824219,0.0,255.0,,-0.24488643268039834,0.23112115606249542,0.11482586311189868,True,10,False,10,201.0,False,,76561198039309853,enpitsu,27.0,1876.6500244140625,3869.14990234375,17.059999465942383,3342.0999145507812,-12451.500244140625,2.3999999463558197,0.0,-0.5000000074505806,-1713.3000183105469,255.0,0.0,False,0.01673956294678709,-1.316034449587551,-0.00031747443845327064,True,10,False,10,,False,,Lait,76561198043613274,5,2477.320068359375,4918.58984375,16.889999389648438,11505.400390625,320.6999969482422,21.400001049041748,55.999999046325684,22.000000476837158,2044.4000244140625,0.0,255.0,False,0.008549200132144507,0.08092591516996334,-0.0032551950446698197,True,255.0,False,14,False,14,,T_C70,3833789190208251696,25.0,2468.25,4713.169921875,17.010000228881836,14130.999755859375,-3303.9999389648438,2.5,-0.5000000074505806,0.19999999552965164,0.0,199.0,128.0,0.009580088134658745,-0.22970584367778338,5.155252670383083e-05,True,False,10,73.0,False,10,,
94,5960,192.0,False,False,1,9736.549551530321,-2372.43994140625,-4031.570068359375,97.7699966430664,12449.89990234375,1200.8000183105469,1656.300048828125,-3011.400146484375,879.7000122070312,2686.7001342773438,1.0,1.0952147625869746,-1.8587054943571026,1.025827660541213,3833789190208251696,T_C70,23.0,-2560.320068359375,-4004.969970703125,17.010000228881836,8791.500244140625,-1292.5,0.29999999329447746,-1.5000000596046448,-0.0,-210.49999237060547,255.0,128.0,,-0.00954255259607318,-2.972927978499895,0.00022742775676221012,True,10,False,10,43.6123959889976,True,,76561198043613274,Lait,5.0,-1443.6099853515625,-4635.31982421875,17.0,12038.499755859375,3222.2000122070312,3.700000047683716,-0.0,0.29999999329447746,0.0,0.0,128.0,False,-0.00963374359959384,-0.26128848477072963,1.9771339957310865e-05,True,14,False,14,255.0,False,,enpitsu,76561198039309853,27,-439.3999938964844,-1724.0899658203125,17.059999465942383,12341.300048828125,3335.5999755859375,3.100000023841858,0.3999999910593033,-0.0,-3173.599853515625,255.0,0.0,False,-0.01673900540659523,3.0816402896442607,-6.479450246263814e-05,True,,False,10,False,10,,games5425898691,bf81d8692db,19.0,-2812.64990234375,-3558.25,17.010000228881836,16279.49951171875,-6150.4998779296875,0.5999999865889549,0.19999999552965164,-0.0,-1988.699951171875,255.0,0.0,-0.009594890981407032,-2.7110377995573027,-3.826250538929135e-05,True,False,10,119.59339353858782,True,10,,
95,5972,192.0,False,False,1,9529.622115180113,-1862.1800537109375,-3981.739990234375,112.30000305175781,23957.80029296875,6068.0999755859375,3668.3999633789062,-3185.4000854492188,-453.6000061035156,3643.3999633789062,1.0,0.4904257571025186,1.7155661289518829,-0.711654375022278,3833789190208251696,T_C70,23.0,-2119.85009765625,-4031.469970703125,16.920000076293945,21683.30078125,-7141.300048828125,2798.599853515625,554.0000152587891,420.0,-432.2999954223633,255.0,255.0,,-0.013124974444312834,3.1108340047408887,0.005063268062436356,True,10,False,10,6.0127314470147635,True,,76561198043613274,Lait,5.0,-940.0,-4532.91015625,17.0,6937.39990234375,-272.8000068664551,3.700000047683716,1.0999999940395355,0.5000000074505806,-98.00000190734863,255.0,128.0,False,-0.009274171091760345,0.07190149428287267,0.0001468930353670634,True,14,False,14,255.0,False,,enpitsu,76561198039309853,27,-20.329999923706055,-1923.1500244140625,17.059999465942383,5815.5999755859375,-10034.500122070312,2.7000001072883606,-0.0,0.19999999552965164,-2410.0,255.0,0.0,False,-0.016705696271769113,-2.034066615454727,2.871134809449153e-05,True,,False,10,False,10,,games5425898691,bf81d8692db,19.0,-2157.919921875,-3984.639892578125,17.229999542236328,14184.599609375,-7659.000244140625,4.000000059604645,88.4000015258789,115.39999961853027,909.3000030517578,255.0,242.0,0.008162921588062132,-2.6446786961281306,-0.004379775240051983,True,False,10,81.99372899660497,True,10,,
96,6150,199.0,False,False,1,7323.066197062504,3698.3701171875,-1625.6500244140625,382.6499938964844,-4538.699951171875,-13722.099609375,30339.7998046875,-5576.199951171875,-190.30000686645508,2206.6000366210938,1.0,0.21283689318437332,-1.3467227422831212,-1.3906666991197036,76561198043613274,Lait,5.0,3639.8798828125,-1792.449951171875,170.3300018310547,9903.300170898438,19825.799560546875,6152.8997802734375,718.4999847412109,-282.1999931335449,542.7000045776367,255.0,128.0,,0.26330393029049765,1.7504337121384905,-0.025612947251031675,True,14,4,18,164.50482579713227,True,,3833789190208251696,T_C70,22.0,2311.219970703125,-4459.0400390625,17.010000228881836,-105.20000457763672,3887.0001220703125,3.0000001192092896,-0.0,0.5999999865889549,1423.8999938964844,255.0,255.0,,-0.009499425483360323,1.6405842473255967,0.00029438809967714086,True,False,False,False,85.0,False,,enpitsu,76561198039309853,27,3762.530029296875,-1385.4200439453125,203.16000366210938,-3115.8999633789062,-21193.9990234375,3001.199951171875,-450.0,-5233.699951171875,1629.4999694824219,128.0,0.0,,0.3525506371097415,-1.4503444530715923,0.7026457485130004,True,121.0,False,14,False,13,,games5425898691,bf81d8692db,20.0,4052.06005859375,-157.64999389648438,150.8699951171875,-557.9999923706055,-11558.699951171875,-1325.5999755859375,209.59999084472656,618.4000015258789,5.899999737739563,255.0,128.0,-0.12626889470087013,-1.5296515648459255,1.1245357828294442,True,False,12,255.0,False,12,,
