,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
81,4515,139,False,False,1,2879.8999594939346,3644.969970703125,4281.52001953125,225.80999755859375,-1177.3999786376953,10232.80029296875,9988.499755859375,3898.900146484375,-3648.5000610351562,2736.0000610351562,1.0,-0.3938674638214839,-2.485482496790666,-1.4313057654174501,bc2629aa74b,namsoa,16.0,3606.10009765625,4107.830078125,116.88999938964844,10145.999755859375,2556.999969482422,2594.2999267578125,-3756.7001342773438,-1039.5999908447266,3820.4000854492188,255.0,255.0,-0.07243197444964096,2.178920015542353,-0.056215115644504134,True,6,4,False,107.0,False,,7876676245797923930,DJulien2411,8.0,3946.25,2910.5,175.52999877929688,6549.4000244140625,-8467.7001953125,-1771.6000366210938,-83.69999885559082,583.1999969482422,-1167.7999877929688,128.0,255.0,,0.2366243497992513,2.5009359126306303,0.438633517292258,True,255.0,False,14,False,12,,enpitsu,76561198039309853,26,-2622.89990234375,4411.240234375,17.059999465942383,13353.599853515625,9231.599731445312,1.8000000715255737,0.9000000357627869,0.7000000029802322,-1896.199951171875,255.0,128.0,,-0.01677649779334884,2.585138884394317,-0.00013977588886110285,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,142.25,4069.8701171875,17.010000228881836,13270.799560546875,-1840.3999328613281,2.3000000417232513,0.09999999776482582,-0.0,2192.100067138672,255.0,248.0,,-0.009559494930174465,-3.070240864200644,-2.2691602513882777e-05,True,10,False,12,209.0,False,,
82,4572,141,False,False,1,1622.7766568116635,2514.389892578125,5020.759765625,699.7999877929688,-17451.8994140625,-5405.5999755859375,4367.5,2334.7999572753906,-3496.6000366210938,-10.099999904632568,1.0,0.6257157882892451,0.35955017766986447,-1.0204722809439162,bc2629aa74b,namsoa,17.0,2712.389892578125,5091.83984375,536.8200073242188,-12352.19970703125,2163.699951171875,6698.0999755859375,678.0000305175781,-80.0,1236.6000366210938,255.0,128.0,0.5061518569485216,0.1500552447956888,-1.5857969727356889,True,6,4,False,34.0,False,,7876676245797923930,DJulien2411,8.0,3452.0400390625,2004.989990234375,17.010000228881836,-4831.499938964844,-9591.300048828125,2.3999999463558197,-0.3999999910593033,-1.2999999523162842,-2270.8999633789062,255.0,0.0,False,-0.009530719120004102,-1.0660240744770708,-0.00013351616608387978,True,255.0,False,14,False,12,,enpitsu,76561198039309853,26,175.08999633789062,5036.27001953125,17.059999465942383,3755.4000854492188,-947.6999664306641,2.3999999463558197,-2.800000011920929,0.3999999910593033,713.1999969482422,128.0,128.0,,-0.01725029715976215,-2.8192246294159378,0.0003051925742362757,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,1601.6700439453125,4563.81982421875,284.0,5456.6998291015625,4710.5999755859375,4268.0999755859375,682.3000335693359,-192.70000457763672,-152.7999973297119,255.0,60.0,,1.1150267359328108,2.298951871560646,-0.08245821785187828,True,10,False,14,168.23963894126234,True,,
83,4633,143,False,False,0,9181.349554456745,1243.25,-3788.64990234375,94.2699966430664,14983.800048828125,14388.199462890625,3531.099853515625,-4126.7999267578125,4335.799865722656,412.09999084472656,0.0,0.5996034933445636,-1.5092982769932157,2.169335912313961,76561198039309853,enpitsu,26.0,1197.6800537109375,-3970.919921875,113.69999694824219,17754.3994140625,11758.199462890625,123.90000343322754,-5384.7998046875,-109.60000038146973,1114.1999816894531,255.0,255.0,0.8976381994920654,0.2985862970097553,-1.2200570896006333,True,8,7,False,169.0,False,,bf81d8692db,games5425898691,18.0,-1673.8599853515625,-5102.97998046875,337.25,9524.69970703125,2.5999999046325684,-7816.500244140625,0.0,-29.40000057220459,-0.09999999776482582,255.0,128.0,,0.6651467230126683,-0.012142676633224927,-1.578329111154196,True,137.0,False,14,False,10,,namsoa,bc2629aa74b,17,202.25999450683594,-3938.2900390625,108.76000213623047,17583.299560546875,12436.800537109375,-159.60000038146973,-2898.0999755859375,4670.899963378906,-180.79999923706055,255.0,128.0,,0.15671122743062213,-2.7451784372619006,-3.1336606964097244,True,31.0,False,8,False,5,,DJulien2411,7876676245797923930,8.0,624.0700073242188,-700.2999877929688,16.610000610351562,22036.298828125,5103.399963378906,81.00000381469727,6.600000262260437,-7.5,-1430.3999328613281,255.0,33.0,False,0.01009501967608635,0.18273422169578893,-0.0003806726400406496,True,14,False,16,224.88086875023382,True,,False
84,4669,144,False,True,1,5118.0873230650095,-3138.06005859375,1990.2099609375,125.5,-27588.9990234375,16168.900146484375,4647.5,3862.60009765625,-881.6999816894531,4505.7000732421875,1.0,0.6104425678460681,1.3629033614240835,0.9818199697351201,7876676245797923930,DJulien2411,8.0,-3002.409912109375,1795.199951171875,119.30000305175781,-14752.7001953125,17518.399658203125,2013.0999755859375,-3276.199951171875,-4412.9998779296875,203.99999618530273,255.0,205.0,-0.5687769803121286,1.2850676300278066,-0.3748586719384669,True,18,15,False,189.0,False,,bc2629aa74b,namsoa,16.0,-2379.56005859375,2195.139892578125,17.010000228881836,-11035.6005859375,-19437.60009765625,2.3999999463558197,0.19999999552965164,0.09999999776482582,1948.0000305175781,255.0,255.0,,-0.009572129748382781,-1.1284713730644236,3.736916026137482e-05,True,46.0,False,8,False,6,,enpitsu,76561198039309853,26,-3203.89990234375,2267.39990234375,46.29999923706055,-4288.299865722656,-20535.90087890625,3517.3001098632812,420.60001373291016,-53.89999866485596,2488.9999389648438,255.0,255.0,False,-0.025356329596331977,-1.5594308777870511,0.0018167825119852407,True,145.0,False,10,False,9,,games5425898691,bf81d8692db,18.0,577.9299926757812,4169.47998046875,17.0,-10895.2001953125,-8386.699829101562,3.3000001311302185,0.7999999821186066,0.3999999910593033,-1049.3000030517578,255.0,56.0,,-0.009570519350527905,-0.6394101731012947,-5.369638034669156e-05,True,10,False,14,137.0,False,,False
85,4758,147,False,False,0,5256.584589032479,-383.69000244140625,-91.55999755859375,505.25,4208.900146484375,12705.400390625,3248.2000732421875,5297.8997802734375,-1310.8999633789062,-2492.5,0.0,-0.10518535121659361,2.2267121524158506,-2.6327891958651333,bf81d8692db,games5425898691,18.0,-444.19000244140625,-218.16000366210938,348.45001220703125,516.3999938964844,17783.699951171875,1113.499984741211,-375.09998321533203,1713.8999938964844,5212.60009765625,255.0,0.0,-0.6248713038235515,1.6559309261468353,1.5717164504177843,True,16,11,False,35.76687304947969,True,,76561198039309853,enpitsu,26.0,1920.7900390625,1008.3099975585938,17.059999465942383,-21905.10009765625,2184.7000122070312,-4.099999964237213,2.199999988079071,-0.09999999776482582,512.5,255.0,128.0,False,0.016783695967978633,3.0801587997361084,-0.00025123878721418006,True,76.40710543304361,True,10,False,10,,namsoa,bc2629aa74b,16,1985.050048828125,3080.4599609375,16.989999771118164,-13510.0,11026.8994140625,4.799999892711639,0.29999999329447746,-0.19999999552965164,1918.6000061035156,255.0,255.0,,0.009584336294833871,2.520827603523575,4.754052511346145e-05,True,239.0,False,8,False,6,,DJulien2411,7876676245797923930,8.0,2057.669921875,-1342.0699462890625,111.70999908447266,-7003.2000732421875,21797.099609375,-166.20000839233398,-5454.89990234375,437.5,-550.0,255.0,128.0,False,0.7055401790983113,-2.1248650190203113,2.8999126211650665,True,17,False,20,151.0,False,,
86,4801,149,False,False,1,7090.403422211735,-261.4100036621094,-1855.300048828125,216.0,-351.89998626708984,16625.30029296875,10355.0,4222.900085449219,-3999.5001220703125,1473.0999755859375,1.0,0.6106493616271591,2.5662047449131236,-0.0689760022068078,bc2629aa74b,namsoa,16.0,-324.20001220703125,-2062.030029296875,71.37000274658203,8294.400024414062,11974.100341796875,4010.4000854492188,668.1999969482422,-487.59998321533203,64.49999809265137,255.0,165.0,0.021975161206450353,2.2022488179404127,0.0004201417484857886,True,10,6,False,239.0,False,,7876676245797923930,DJulien2411,8.0,-891.219970703125,-1889.81005859375,17.010000228881836,6992.1002197265625,-20567.099609375,2.0999999344348907,0.29999999329447746,-2.3999999463558197,-553.1999969482422,255.0,128.0,,-0.009612436956651507,-1.8556033823291787,9.873878739884272e-05,True,181.0,False,20,False,18,,enpitsu,76561198039309853,26,1609.27001953125,-271.6700134277344,17.059999465942383,19057.2998046875,11768.299560546875,1.2999999523162842,0.5000000074505806,0.09999999776482582,59.20000076293945,255.0,128.0,,-0.016792904721357634,2.582175069856003,-5.41236702524863e-05,True,104.0,False,10,False,10,,games5425898691,bf81d8692db,18.0,723.969970703125,-2667.18994140625,14.220000267028809,8335.499877929688,-11402.19970703125,367.79998779296875,326.30001068115234,-165.0,1067.5,255.0,255.0,,-0.0031170474606580885,-2.400474275851918,-0.018151704452048716,True,12,False,16,27.0,False,,
87,4884,152,False,False,0,8173.913764130337,377.29998779296875,-2934.1298828125,352.3900146484375,21006.201171875,1666.0000610351562,18240.0,5828.699951171875,-1396.300048828125,275.79999923706055,0.0,0.21646292778412918,-2.7327466916744685,-0.4170770403394844,76561198039309853,enpitsu,26.0,221.41000366210938,-3057.3798828125,214.24000549316406,19015.30029296875,5459.6002197265625,2688.0999755859375,48.69999885559082,-367.20001220703125,1045.5000305175781,128.0,128.0,-0.2785168153174801,1.0769741916509414,-0.12039583103564053,True,12,10,False,58.0,False,,bf81d8692db,games5425898691,18.0,-3663.699951171875,-1122.0799560546875,16.989999771118164,4295.899963378906,-22595.2001953125,2.199999988079071,-0.7000000029802322,3.400000035762787,854.8000335693359,255.0,128.0,,0.00960494951792903,-1.3300664610316064,-5.251972292943572e-05,True,211.1434836797817,True,18,False,14,,namsoa,bc2629aa74b,16,336.9800109863281,-2836.8798828125,206.1300048828125,5375.0,-20771.69921875,2070.5999755859375,2588.699951171875,-4609.700012207031,220.9000015258789,255.0,128.0,,-0.3417153919611519,-1.0102348899209619,0.06108715738044397,True,136.0,False,12,4,6,,DJulien2411,7876676245797923930,8.0,3093.219970703125,904.8599853515625,111.9000015258789,3068.0999755859375,-21500.50048828125,-533.4000015258789,4632.300109863281,276.8000030517578,-9.599999785423279,128.0,128.0,,-1.1674547231485923,-1.506026819718284,-0.005461654862310067,True,20,False,22,212.0,False,,
88,5006,157,False,False,0,7851.237894423904,2122.090087890625,-2107.969970703125,732.5999755859375,-3827.6998901367188,27892.2998046875,9393.499755859375,2882.3001098632812,-5229.4000244140625,587.2999954223633,0.0,1.4352826090045554,0.9801402602197568,-2.5038487376254985,bf81d8692db,games5425898691,18.0,2149.989990234375,-2258.6298828125,605.27001953125,5312.9998779296875,19459.000244140625,3925.0,-3173.900146484375,-3980.8999633789062,-2080.2999877929688,255.0,255.0,-0.7142860249040303,1.319671814495431,-0.6619701835447478,True,20,15,False,141.01532049076533,True,,76561198039309853,enpitsu,26.0,2238.969970703125,-3207.429931640625,17.059999465942383,-5829.7998046875,8143.499755859375,1.1999999731779099,0.5000000074505806,0.09999999776482582,-1.5000000596046448,255.0,128.0,False,0.01673308167600653,2.191874340489347,1.7439317723343048e-05,True,255.0,False,12,False,10,,namsoa,bc2629aa74b,16,3061.52001953125,-3773.22998046875,86.16000366210938,2077.899932861328,22802.5,2096.3999938964844,-5083.399963378906,-2039.7999572753906,497.7000045776367,255.0,182.0,,0.6196751980121713,1.4890973429124934,-0.2442429183999695,True,7.0,False,14,4,7,,DJulien2411,7876676245797923930,8.0,2181.949951171875,-1760.5999755859375,453.7200012207031,-15671.600341796875,-4288.800048828125,-1133.3000183105469,413.4000015258789,127.20000267028809,4548.500061035156,255.0,255.0,True,0.6333656995742992,-2.928262629961752,1.564971723585109,True,22,False,24,158.0,False,,
89,5104,160,False,False,0,2346.5576661857604,933.9199829101562,3671.080078125,113.30999755859375,-2534.2999267578125,-11915.899658203125,6868.499755859375,5823.599853515625,-1233.7000274658203,-750.0,0.0,-1.0787132887535738,1.7152257928829333,2.5455757336681466,bf81d8692db,games5425898691,18.0,969.469970703125,3517.8798828125,96.13999938964844,-12014.69970703125,19444.200439453125,2376.7999267578125,-5416.500244140625,-870.0,-392.40001678466797,255.0,73.0,0.7270912261828971,1.950488886497311,0.12693966637508652,True,22,17,False,103.0,False,,76561198039309853,enpitsu,26.0,949.530029296875,3548.8798828125,212.3300018310547,66.70000076293945,22978.00048828125,1001.2999725341797,-2089.1000366210938,574.0999984741211,-928.0999755859375,255.0,128.0,,0.03947977542166439,1.2858093413670995,-0.0055952782727146716,True,132.0,False,14,False,12,,namsoa,bc2629aa74b,16,1230.47998046875,3187.110107421875,17.010000228881836,-17776.600341796875,14335.30029296875,2.199999988079071,0.3999999910593033,-0.19999999552965164,1451.9999694824219,255.0,233.0,,0.009607736973347124,2.506318403947479,0.00011799827069931803,True,215.0,False,14,4,8,,DJulien2411,7876676245797923930,8.0,-847.2000122070312,-2203.52001953125,17.0,2612.9000854492188,9617.7001953125,3.3000001311302185,0.0,0.7999999821186066,0.5000000074505806,255.0,128.0,False,0.009527231115008705,1.3056241747745096,-6.990419395329102e-05,True,22,False,24,158.0,False,,
90,5105,160,True,True,0,2320.757327546031,920.239990234375,3695.2900390625,126.38999938964844,-13762.2998046875,18716.500244140625,-3051.300048828125,-1833.6000061035156,5539.6002197265625,-1396.199951171875,0.0,-1.2269887873723035,1.4233927312413601,2.8139402674531024,76561198039309853,enpitsu,26.0,955.9500122070312,3738.56005859375,224.8300018310547,1758.6000061035156,22446.10107421875,2332.7000427246094,-3107.6998901367188,4153.299865722656,-1828.0999755859375,255.0,128.0,0.5250370622629944,1.218454059742105,0.11932162295988594,True,14,12,False,132.0,False,,bf81d8692db,games5425898691,18.0,969.469970703125,3517.8798828125,96.13999938964844,-12014.69970703125,19444.200439453125,2376.7999267578125,-5416.500244140625,-870.0,-392.40001678466797,255.0,73.0,,0.7270912261828971,1.950488886497311,0.12693966637508652,True,103.0,False,22,False,17,,namsoa,bc2629aa74b,16,1230.47998046875,3187.110107421875,17.010000228881836,-17776.600341796875,14335.30029296875,2.199999988079071,0.3999999910593033,-0.19999999552965164,1451.9999694824219,255.0,233.0,,0.009607736973347124,2.506318403947479,0.00011799827069931803,True,215.0,False,14,4,8,,DJulien2411,7876676245797923930,8.0,-847.2000122070312,-2203.52001953125,17.0,2612.9000854492188,9617.7001953125,3.3000001311302185,0.0,0.7999999821186066,0.5000000074505806,255.0,128.0,False,0.009527231115008705,1.3056241747745096,-6.990419395329102e-05,True,22,False,24,158.0,False,,
91,5107,160,False,True,0,2081.060740508831,772.4500122070312,3896.179931640625,93.70999908447266,-12169.100341796875,17203.1005859375,2250.0,-5706.199951171875,1224.5999908447266,-1392.5,0.0,-0.7249229983493266,0.6763711274714622,-2.799394874527663,bf81d8692db,games5425898691,18.0,866.9099731445312,3669.3701171875,106.58999633789062,-11208.299560546875,16594.300537109375,40.900001525878906,-5457.7001953125,-599.0000152587891,-323.3000183105469,255.0,128.0,1.3760764673016035,2.6365082448826374,0.9458162677295078,True,22,17,False,103.0,False,,76561198039309853,enpitsu,26.0,973.3499755859375,3945.27001953125,242.27000427246094,1906.7999267578125,22575.10009765625,1608.0000305175781,-2657.60009765625,2950.4000854492188,-1415.8999633789062,255.0,128.0,,0.8881474119514351,1.2399780107511547,0.3975850951108344,True,132.0,False,14,False,12,,namsoa,bc2629aa74b,16,1060.4599609375,3307.760009765625,17.010000228881836,-19098.499755859375,12265.699462890625,2.0999999344348907,2.7000001072883606,-1.2999999523162842,732.6000213623047,255.0,128.0,,0.009613188202803555,2.6203550564020084,-6.7922899137436e-05,True,215.0,False,14,4,8,,DJulien2411,7876676245797923930,8.0,-822.5599975585938,-2112.889892578125,17.0,2744.2999267578125,10104.7998046875,3.3000001311302185,0.0,0.7000000029802322,0.0,255.0,128.0,False,0.009535802623823867,1.3056242449365394,-6.334998253258214e-05,True,22,False,24,158.0,False,,
92,5128,161,False,True,0,799.3524920058283,-96.76000213623047,5126.58984375,95.58000183105469,-10948.1005859375,15974.300537109375,1183.7999725341797,-5828.499755859375,-1004.0000152587891,-1010.0,0.0,-0.5594258345083976,-1.1704797920378642,0.015859732795193933,bf81d8692db,games5425898691,18.0,31.229999542236328,4895.2900390625,74.91999816894531,-11621.300048828125,17232.80029296875,-1347.2000122070312,-2396.1000061035156,-867.2000122070312,402.00000762939453,255.0,177.0,-0.3827549591694907,1.983243416944296,-0.2215254087596479,True,22,18,False,90.52316576178356,True,,76561198039309853,enpitsu,26.0,1070.3299560546875,5073.43994140625,251.3000030517578,-133.4000015258789,-289.4000053405762,454.7999954223633,-1169.800033569336,-142.39999771118164,-1128.6000061035156,128.0,128.0,,0.6681555744957935,3.0996400695399577,-2.9164300895152198,True,132.0,False,14,False,12,,namsoa,bc2629aa74b,16,-217.32000732421875,4316.22998046875,17.010000228881836,-8808.699951171875,19666.600341796875,2.199999988079071,-0.3999999910593033,0.09999999776482582,-1939.4999694824219,255.0,2.0,,0.00956441511113226,1.9167672652661396,-4.04406697523449e-05,True,215.0,False,14,4,8,,DJulien2411,7876676245797923930,8.0,-671.7000122070312,-1228.1500244140625,17.0,-2622.0999145507812,12539.89990234375,3.3000001311302185,0.7999999821186066,-3.6000001430511475,1075.8999633789062,255.0,128.0,False,0.009572975159467928,1.8410152194897433,-0.00013079804271018026,True,22,False,24,158.0,False,,
93,5385,161,False,True,0,5093.470930390138,-5.989999771118164,124.88999938964844,112.5,-1388.0000305175781,26137.60009765625,3948.800048828125,5889.1998291015625,267.00000762939453,-1115.8000183105469,0.0,0.02493648990748385,-0.059005707256332515,0.329710411269892,bf81d8692db,games5425898691,18.0,12.550000190734863,-197.5500030517578,79.91000366210938,-1689.7999572753906,22808.89892578125,2304.1000366210938,-5497.7001953125,129.7000026702881,-86.5999984741211,255.0,128.0,0.6339861945579218,1.5356509212941578,-0.008960919297335883,True,4,3,False,0.0,False,,76561198039309853,enpitsu,26.0,-3157.830078125,-4125.52001953125,17.049999237060547,-902.3000335693359,-1387.5,2.5,0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,,0.016311653920305928,0.9939515046546026,-8.965711974898244e-06,True,255.0,False,False,False,False,,namsoa,bc2629aa74b,16,1283.0,3710.18994140625,17.010000228881836,-7404.5001220703125,9934.7998046875,2.3999999463558197,0.0,0.0,2327.100067138672,245.0,255.0,,0.009556530098138028,2.2759990656062272,-1.1630241285297047e-05,True,116.0,False,False,False,False,,DJulien2411,7876676245797923930,8.0,74.62000274658203,373.6300048828125,79.5999984741211,4421.400146484375,-10802.5,3480.4998779296875,577.9999923706055,349.59999084472656,869.4000244140625,237.0,9.0,,0.04349342704243882,-0.9802916609709297,0.002055389857890799,True,False,False,4,0.0,False,,
94,5387,161,False,False,1,5468.387145018977,45.099998474121094,-261.7799987792969,136.7100067138672,22442.2998046875,-2007.2000122070312,3840.1998901367188,-1091.1000061035156,-628.8000106811523,-5866.300048828125,1.0,-0.09786089307301997,0.3442575074179823,0.6609794685991734,7876676245797923930,DJulien2411,8.0,-98.83000183105469,-298.489990234375,101.44000244140625,-726.8000030517578,12997.2998046875,3219.8001098632812,2218.9999389648438,-1779.4999694824219,-2132.5999450683594,239.0,0.0,-0.05323340664602249,1.01149010306234,-0.11672639677754638,True,4,3,False,0.0,False,,bc2629aa74b,namsoa,16.0,-1212.989990234375,-3785.81005859375,17.010000228881836,9172.100219726562,-8319.69970703125,2.3999999463558197,0.09999999776482582,-0.0,2335.7000732421875,253.0,255.0,,-0.009544099424644728,-2.470375501038722,-9.427854958264764e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26,3159.14990234375,4127.5498046875,17.049999237060547,-252.29999542236328,-387.59998321533203,2.5,1.7000000178813934,-1.0999999940395355,0.0,255.0,128.0,,-0.016374510783046456,-0.9939517885696318,-1.1696381566476096e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,1.159999966621399,23.479999542236328,92.4000015258789,1626.199951171875,-20524.49951171875,335.29998779296875,5498.599853515625,116.99999809265137,-27.000000476837158,255.0,128.0,,-1.2788207871134931,-1.492653157659049,-0.10370296541789217,True,3,False,4,0.0,False,,
95,5539,167,False,False,0,5267.1203109464905,-3648.989990234375,649.6099853515625,148.02999877929688,-14644.49951171875,-3352.60009765625,4951.700134277344,-4150.10009765625,4332.300109863281,-82.60000228881836,0.0,-0.9848437101470264,-2.0142900269514947,1.1187523233141703,bf81d8692db,games5425898691,18.0,-3592.0400390625,645.8800048828125,15.170000076293945,-14052.7001953125,-13089.000244140625,-483.80001068115234,-1198.499984741211,-1796.6999816894531,-2620.8999633789062,255.0,58.0,0.03388577472640234,-2.469702404343383,0.055516256717651376,True,4,4,False,167.0,False,,76561198039309853,enpitsu,26.0,-1205.1199951171875,4571.740234375,293.20001220703125,11700.699462890625,17298.1005859375,-9636.599731445312,-2073.2000732421875,-1733.800048828125,-4129.200134277344,128.0,128.0,,0.5794326815092355,0.6356668808540388,0.7636768515661716,False,146.0,False,2,False,2,,namsoa,bc2629aa74b,16,2914.2900390625,4323.08984375,17.010000228881836,6387.19970703125,-5465.4998779296875,2.199999988079071,-1.0000000149011612,0.5000000074505806,-645.1999664306641,255.0,52.0,,0.009528811508094297,-0.692501112755906,-0.0001515916919955987,False,85.0,False,False,False,False,,DJulien2411,7876676245797923930,8.0,1751.27001953125,2618.889892578125,76.80000305175781,-15590.10009765625,16117.60009765625,-2358.000030517578,-643.1999969482422,-1425.8000183105469,688.0000305175781,255.0,128.0,,-0.1785733521557116,2.2914865297318174,0.5072061858257126,True,8,False,8,218.0,False,,
96,5606,169,False,True,0,5161.062271951044,-2468.780029296875,224.4199981689453,123.8499984741211,13527.7001953125,21703.60107421875,2552.2999572753906,1482.7000427246094,2092.899932861328,-5424.0997314453125,0.0,-0.7630391432368614,2.202019107347955,2.322924635500398,bf81d8692db,games5425898691,18.0,-2545.840087890625,73.12000274658203,84.08999633789062,-5129.1998291015625,19700.699462890625,1974.4000244140625,-2822.5,-4715.10009765625,225.20000457763672,255.0,85.0,0.4552495506999901,1.6097806271864517,-0.5031696740757854,True,6,5,False,119.0,False,,76561198039309853,enpitsu,26.0,28.139999389648438,2979.39990234375,17.059999465942383,-347.09999084472656,-22788.5009765625,-4.000000059604645,0.0,-0.9000000357627869,23.299999237060547,255.0,128.0,,0.016784980296869645,-1.5836403449977108,-5.438877351462826e-05,True,82.87187934434542,True,2,False,2,,namsoa,bc2629aa74b,16,820.0599975585938,2176.02001953125,17.010000228881836,-12488.800048828125,-10932.60009765625,2.0999999344348907,0.19999999552965164,0.09999999776482582,-225.20000457763672,255.0,93.0,,0.009583038386959649,-2.4226119100251893,-5.813937579136656e-05,True,211.0,False,False,False,False,,DJulien2411,7876676245797923930,8.0,-2202.489990234375,823.4299926757812,187.47000122070312,-11920.0,-19427.7001953125,39.40000057220459,13.40000033378601,37.00000047683716,793.8999938964844,128.0,77.0,,-0.023667873313018853,-0.8377490028860846,-0.03518199860127656,True,8,False,10,153.0,False,,
97,5610,169,False,False,1,5595.471950513819,2358.39990234375,-260.989990234375,107.31999969482422,678.4999847412109,16517.80029296875,5776.7999267578125,-5937.60009765625,243.89999389648438,827.6000213623047,1.0,1.326541147211887,-2.385245579404581,1.8374648193060727,7876676245797923930,DJulien2411,8.0,2409.260009765625,-472.739990234375,187.42999267578125,9008.900146484375,15289.7998046875,644.4000244140625,-5195.0,274.4000053405762,1784.9000549316406,128.0,164.0,-0.15722619451261616,0.4416312295289065,0.4032933915616762,True,10,9,False,153.0,False,,bc2629aa74b,namsoa,16.0,-627.6300048828125,-2018.550048828125,17.010000228881836,13284.49951171875,9874.500122070312,2.0999999344348907,0.29999999329447746,0.09999999776482582,-1015.0,255.0,53.0,,-0.009590775743871292,2.524735895610984,-8.683068867154216e-05,True,211.0,False,False,False,False,,enpitsu,76561198039309853,26,-23.010000228881836,-2575.8701171875,17.059999465942383,267.00000762939453,22998.40087890625,-4.000000059604645,-0.0,0.7999999821186066,2.0000000298023224,255.0,128.0,,-0.016785015701882487,1.582184189725543,-4.2167448614747704e-05,True,70.31301501489456,True,2,False,2,,games5425898691,bf81d8692db,18.0,2597.18994140625,-270.3299865722656,94.69000244140625,5121.400146484375,-19753.699951171875,-29.500000476837158,2953.599853515625,4639.200134277344,58.29999923706055,255.0,39.0,,-0.737851988373159,-1.1330434517691133,-1.336911399871435,True,5,False,6,119.0,False,,
98,5695,172,False,False,1,1897.304106387397,2533.159912109375,4181.10986328125,124.87999725341797,-13303.299560546875,7654.7998046875,6408.699951171875,-4145.799865722656,4335.5999755859375,-117.29999542236328,1.0,1.1689519960357106,-1.7480234087912319,2.3633608866172673,7876676245797923930,DJulien2411,8.0,2676.409912109375,4189.89990234375,16.469999313354492,-10849.49951171875,6381.9000244140625,-539.7000122070312,129.7000026702881,-304.0999984741211,1524.2999267578125,128.0,153.0,-0.011700205207234103,0.41325755867797076,-0.0022707301739352667,True,10,10,False,255.0,False,,bc2629aa74b,namsoa,16.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26,72.06999969482422,880.4600219726562,17.049999237060547,-1975.0,11519.000244140625,0.19999999552965164,0.9000000357627869,-5.899999737739563,-1217.7999877929688,255.0,128.0,,-0.01669993008699104,1.390855847099356,-0.00017108203568438226,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,4073.320068359375,-1408.3900146484375,207.55999755859375,-1557.5999450683594,17949.100341796875,-11579.3994140625,186.39999389648438,4027.5,616.3999938964844,255.0,128.0,,-0.5681711943916528,1.445082910654177,-1.378629381084457,True,6,False,6,34.43473575704845,True,,
