,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
83,4412,145,False,True,0,2541.730767463215,1404.300048828125,4058.7900390625,189.5399932861328,-23068.89892578125,14890.2001953125,-3423.900146484375,1134.4000244140625,613.1999969482422,5859.69970703125,0.0,0.9116731958082926,-0.4646492384985504,-1.9036165979199173,2535439918989454,Viral x Wave,7.0,1497.199951171875,3953.5400390625,179.02000427246094,-15292.5,14990.6005859375,-512.5,-4027.3001098632812,-3504.2999267578125,-1323.0000305175781,254.0,178.0,,1.2267962742694112,2.0177937365251326,-0.3729249363112951,True,17,6,28,96.86972911383513,True,,2533274885331602,Squishyman2006,7.0,3468.080078125,-27.90999984741211,17.0,-7955.4998779296875,-20495.30029296875,3.400000035762787,1.2999999523162842,2.3000000417232513,-988.6000061035156,254.0,18.0,,0.009569798578943177,-1.9503676435043893,-0.00012917424410810699,True,255.0,False,34,20,8,,enpitsu,76561198039309853,26,192.9600067138672,5360.81005859375,17.799999237060547,10846.700439453125,-651.8000030517578,-15.099999904632568,-27.699999809265137,39.90000009536743,-1797.4000549316406,0.0,128.0,False,0.020127980745114744,-0.09934584654875128,0.025755072076962364,True,255.0,False,24,2,20,,games5425898691,bf81d8692db,19.0,1641.949951171875,4217.85009765625,166.27999877929688,-19710.699462890625,-9740.10009765625,1822.7999877929688,-1550.8000183105469,-5250.3997802734375,527.2000122070312,255.0,128.0,0.3975315264372532,-2.985495150975009,0.305102596290019,True,183.69197423740096,True,False,21,28,,
84,4413,145,False,False,1,9433.32875834274,-1259.5999755859375,-4043.739990234375,192.50999450683594,36353.40087890625,5095.400085449219,1095.2999877929688,2481.300048828125,19.90000009536743,-5462.80029296875,1.0,-0.8494806023331526,0.7961253948582885,-2.0350372239245558,bf81d8692db,games5425898691,19.0,-1460.18994140625,-4135.60009765625,173.77000427246094,19800.400390625,8070.999755859375,-215.0,2330.0999450683594,4926.000061035156,-744.3000030517578,255.0,128.0,,-0.9331723017268522,2.7506164268756597,0.8307736688098405,True,21,False,28,180.48188405652195,True,,76561198039309853,enpitsu,26.0,-192.9600067138672,-5360.81005859375,17.799999237060547,-10846.700439453125,651.8000030517578,-15.099999904632568,27.699999809265137,-39.90000009536743,-1797.4000549316406,0.0,128.0,False,-0.020127980745114744,0.09934584654875128,0.025755072076962364,True,255.0,False,24,20,2,,Squishyman2006,2533274885331602,7,-3468.080078125,27.90999984741211,17.0,7955.4998779296875,20495.30029296875,3.400000035762787,-1.2999999523162842,-2.3000000417232513,-988.6000061035156,254.0,18.0,,-0.009569798578943177,1.9503676435043893,-0.00012917424410810699,True,255.0,False,34,8,20,,Viral x Wave,2535439918989454,7.0,-1497.199951171875,-3953.5400390625,179.02000427246094,15292.5,-14990.6005859375,-512.5,4027.3001098632812,3504.2999267578125,-1323.0000305175781,254.0,178.0,-1.2267962742694112,-2.0177937365251326,-0.3729249363112951,True,93.65963893295614,True,6,17,28,,
85,4564,150,False,False,1,7848.395714471087,2576.0,-2526.47998046875,769.0599975585938,4304.5001220703125,9292.000122070312,10162.2998046875,1039.4000244140625,5640.9002685546875,-1760.2999877929688,1.0,1.148519029571815,2.655288960484269,-1.0681788200891174,bf81d8692db,games5425898691,19.0,2551.68994140625,-2592.89990234375,563.9400024414062,-10117.80029296875,12419.69970703125,5263.900146484375,-404.70001220703125,1201.8000030517578,-739.1999816894531,255.0,146.0,,1.1609143332174479,2.0879587990009965,1.336999472919857,True,23,False,30,157.9049892579356,True,,76561198039309853,enpitsu,26.0,1744.9100341796875,-3243.889892578125,17.049999237060547,2840.10009765625,9065.599975585938,2.5999999046325684,1.5000000596046448,0.29999999329447746,16.299999952316284,255.0,128.0,False,-0.016820211097341303,1.8719930095769832,-6.754439619602163e-05,True,241.0,False,24,20,2,,Squishyman2006,2533274885331602,7,1947.5,4409.22998046875,17.010000228881836,-8745.700073242188,-9513.499755859375,2.3000000417232513,0.5999999865889549,0.3999999910593033,2082.4000549316406,255.0,255.0,,-0.009560955468105387,-0.8661054749248984,0.00015876780636694748,True,255.0,False,36,8,22,,Viral x Wave,2535439918989454,7.0,711.5700073242188,1404.25,17.0,-2596.199951171875,17326.600341796875,3.1999999284744263,-0.0,-0.5999999865889549,-21.90000057220459,173.0,128.0,-0.009565728912312426,1.42471329990758,5.735606923483238e-05,True,124.0,False,6,22,32,,
86,4656,154,False,False,1,5561.901488005548,3979.840087890625,511.32000732421875,452.010009765625,-10087.2998046875,14251.199951171875,-8889.299926757812,-902.9000091552734,-3111.6000366210938,-5050.0,1.0,0.22526225034289926,-2.8269590088339953,-0.9042774479601303,76561198039309853,enpitsu,26.0,3874.39990234375,332.4100036621094,616.1500244140625,14718.1005859375,15381.199951171875,489.7999954223633,-1556.3999938964844,4295.799865722656,3061.6000366210938,255.0,128.0,,0.09507987696517657,1.8048187733499115,0.8532543026274562,True,21,2,26,142.0,False,,bf81d8692db,games5425898691,19.0,-274.55999755859375,1454.449951171875,17.010000228881836,11734.100341796875,6655.5999755859375,2.3999999463558197,-0.19999999552965164,-0.0,-2246.699981689453,255.0,0.0,,-0.009560769001146763,2.6938802695278588,2.4432807271233577e-05,True,147.0,False,30,24,False,,Squishyman2006,2533274885331602,7,3707.35009765625,3278.669921875,16.940000534057617,-8049.7998046875,6730.999755859375,21.700000762939453,28.19999933242798,-38.399999141693115,2329.600067138672,255.0,255.0,False,-0.008925686647767727,0.65105934034269,0.0026754190480548405,True,255.0,False,36,8,22,,Viral x Wave,2535439918989454,7.0,1531.739990234375,3287.7099609375,17.0,6641.9000244140625,7366.099853515625,3.6000001430511475,-0.19999999552965164,-0.0,2394.2999267578125,223.0,250.0,-0.009501061450691416,2.256247274065555,2.0285408592060908e-05,True,170.0,False,6,22,32,,
87,4700,155,False,False,0,7549.286833257039,-2694.969970703125,-2191.81005859375,450.1300048828125,-2876.6000366210938,13784.300537109375,9159.500122070312,5071.9000244140625,738.7000274658203,3119.1000366210938,0.0,0.038971905633402006,-0.07618315079068926,1.1667502167568986,2533274885331602,Squishyman2006,7.0,-2641.7900390625,-2288.739990234375,308.4100036621094,4635.5999755859375,16414.7998046875,191.5999984741211,-2296.4999389648438,-913.0999755859375,-4913.399963378906,254.0,255.0,False,-0.11238592642037838,0.8981356268138169,-1.0229447592510432,True,23,8,38,173.49478694700426,True,,2535439918989454,Viral x Wave,7.0,-1840.800048828125,-3845.72998046875,124.08999633789062,1716.9000244140625,2206.0000610351562,2506.1000061035156,-1513.0000305175781,1179.1000366210938,18.40000033378601,128.0,132.0,,-0.14810053107199503,-2.231499919959664,-8.536377603059695e-06,True,170.0,False,34,22,6,,enpitsu,76561198039309853,25,-3566.659912109375,-2059.340087890625,189.38999938964844,3740.4000854492188,-10084.500122070312,-7237.9998779296875,653.0000305175781,-4175.5999755859375,2505.0999450683594,255.0,128.0,False,0.6055216840884381,-0.2724914991887407,-0.1890131335944161,True,142.0,False,26,2,22,,games5425898691,bf81d8692db,19.0,-2193.360107421875,-793.3099975585938,17.010000228881836,-20943.30078125,9419.099731445312,-0.29999999329447746,0.5000000074505806,-0.19999999552965164,-16.00000023841858,255.0,128.0,0.009593509676692395,2.7169561856909925,3.4594405202581755e-05,False,97.5258580561607,True,False,24,30,,
88,4787,158,False,False,0,4146.57844557463,-3560.669921875,1962.949951171875,122.81999969482422,-1664.1000366210938,7605.3997802734375,6378.4002685546875,-5505.7000732421875,-1204.8999786376953,2057.7000427246094,0.0,-0.050500530799738944,0.01223909186023323,0.8299525307421162,2533274885331602,Squishyman2006,7.0,-3331.070068359375,1875.510009765625,137.55999755859375,-5279.0997314453125,12502.80029296875,2815.10009765625,-798.3999633789062,1143.7000274658203,-2073.3999633789062,254.0,235.0,False,0.1651622581011542,1.2300487917152283,0.958968498883734,True,24,8,40,164.0,False,,2535439918989454,Viral x Wave,7.0,-1993.300048828125,-1702.3499755859375,17.010000228881836,-6069.4000244140625,11819.69970703125,1.899999976158142,0.29999999329447746,-1.0000000149011612,547.7999877929688,154.0,128.0,False,0.009549821603112966,2.0905545788806825,-0.00016859691877403192,True,200.0,False,34,22,6,,enpitsu,76561198039309853,26,-3376.110107421875,2138.8701171875,16.719999313354492,-1480.2999877929688,20272.60009765625,29.800000190734863,44.000000953674316,-17.5,-222.5,255.0,128.0,False,0.019184970066848883,1.6244093291613821,0.0018042525408072353,True,0.0,False,26,2,22,,games5425898691,bf81d8692db,19.0,-4041.159912109375,3437.239990234375,131.8000030517578,-204.3000030517578,-2762.9998779296875,309.20000076293945,101.30000114440918,121.99999809265137,27.40000009536743,255.0,128.0,0.22209385995655584,1.4318870482815924,0.999964040722064,True,227.0,False,False,24,30,,
89,4840,160,False,False,0,3434.4671317823336,-3849.510009765625,3387.18994140625,159.57000732421875,4545.4998779296875,8312.100219726562,2165.7000732421875,-5499.2999267578125,1140.1000213623047,2111.199951171875,0.0,0.37628995887496186,-0.2701936973946988,1.6801825590387687,2533274885331602,Squishyman2006,7.0,-3940.699951171875,3322.39990234375,43.29999923706055,-1930.3999328613281,-1620.8999633789062,665.9999847412109,-952.6999664306641,1306.6000366210938,1742.2000122070312,128.0,255.0,False,-0.45145638625491047,-2.5552638923371176,-0.18561206332507743,True,24,8,40,164.0,False,,2535439918989454,Viral x Wave,7.0,-3180.5,117.4000015258789,17.010000228881836,-10699.000244140625,-2134.7999572753906,2.3000000417232513,-0.29999999329447746,-0.19999999552965164,2992.39990234375,254.0,241.0,True,0.009516030008235775,-2.790380232358635,6.388117169623039e-06,True,200.0,False,34,22,6,,enpitsu,76561198039309853,26,-2747.43994140625,4211.740234375,17.049999237060547,-2948.599853515625,-6351.7999267578125,3.6000001430511475,-0.19999999552965164,0.0,-2741.199951171875,128.0,0.0,False,0.016683075944087987,-2.0818981384540085,4.94244004367551e-05,True,0.0,False,26,2,22,,games5425898691,bf81d8692db,19.0,-3966.260009765625,3594.580078125,56.810001373291016,3089.89990234375,5719.6002197265625,-1771.0000610351562,-1175.0,-1499.6000671386719,-1991.199951171875,255.0,0.0,0.26960180603795636,1.0837264279061154,0.5262685635419562,True,227.0,False,False,24,30,,
90,4863,161,False,False,1,9586.035940278187,3511.300048828125,-4082.3798828125,136.8800048828125,17972.900390625,-10039.299926757812,7284.0997314453125,103.10000419616699,-1607.5,-5779.69970703125,1.0,-0.27035542628097947,0.2504539785219002,-3.0492197711400304,bf81d8692db,games5425898691,19.0,3555.699951171875,-3962.9599609375,15.75,-3997.39990234375,-5858.0999755859375,-233.09999465942383,1900.0999450683594,1975.5000305175781,1186.2999725341797,255.0,0.0,,-0.020011953561245445,-0.9550063426826416,-0.05598411428584901,True,24,False,30,227.0,False,,76561198039309853,enpitsu,26.0,3290.47998046875,-4092.06005859375,118.70999908447266,10621.800537109375,-1143.3000183105469,3811.300048828125,123.50000381469727,503.69998931884766,-402.00000762939453,255.0,0.0,,-0.029293771315696833,-2.8966517529088067,0.0030967831676200186,True,221.0,False,28,23,2,,Squishyman2006,2533274885331602,7,3992.60009765625,-3111.530029296875,75.23999786376953,-950.1999664306641,5471.400146484375,-643.3999633789062,-1320.0999450683594,504.7999954223633,2003.699951171875,255.0,255.0,False,-0.16048887293769956,1.398229960278584,-0.7046040546539438,True,164.0,False,40,8,24,,Viral x Wave,2535439918989454,7.0,3434.02001953125,253.19000244140625,17.010000228881836,-6136.400146484375,1082.0999908447266,2.3000000417232513,-0.29999999329447746,-0.0,2420.2000427246094,254.0,245.0,-0.009478571533815294,0.17375572827726715,-4.03466014515042e-05,True,200.0,False,6,22,34,,
91,4867,161,False,False,1,9736.923546835227,3724.110107421875,-4177.16015625,246.72000122070312,-2397.2999572753906,10015.499877929688,9390.399780273438,3765.0,2863.800048828125,-3690.8999633789062,1.0,-0.27686341880325566,1.1272902531584936,3.1230007117415592,76561198039309853,enpitsu,26.0,3437.27001953125,-4181.06005859375,171.24000549316406,10618.399658203125,-8228.200073242188,3008.900146484375,5221.500244140625,1727.7000427246094,-10.199999809265137,255.0,128.0,,-0.41381192032776126,-2.8603595594122386,0.6240807591088596,True,23,2,28,221.0,False,,bf81d8692db,games5425898691,19.0,3517.85009765625,-4011.010009765625,17.1299991607666,-5004.700012207031,-5700.7000732421875,45.70000171661377,-507.00000762939453,-452.79998779296875,-1679.1999816894531,255.0,0.0,,-0.015076832311454024,-0.895993780847026,-0.04600249640524635,True,227.0,False,30,24,False,,Squishyman2006,2533274885331602,7,3956.81005859375,-3016.699951171875,51.619998931884766,-3457.2000122070312,5706.7999267578125,-1811.1000061035156,-1166.6000366210938,1866.9999694824219,2119.499969482422,255.0,255.0,False,-0.2873925551709187,0.994097571005536,-0.4636058569193376,True,164.0,False,40,8,24,,Viral x Wave,2535439918989454,7.0,3379.2900390625,256.6499938964844,17.010000228881836,-6872.8997802734375,-165.20000457763672,2.3000000417232513,-0.3999999910593033,-0.0,2448.6000061035156,254.0,245.0,-0.009480279091945881,-0.029063095895870673,-4.027522569299107e-05,True,200.0,False,6,22,34,,
92,4931,164,False,False,0,3925.546231066729,-3196.139892578125,1958.9200439453125,645.1699829101562,-6560.8001708984375,12092.900390625,2275.0999450683594,5157.2998046875,840.1000213623047,-2948.800048828125,0.0,-0.41945622501998203,-2.0992298704096517,-2.639619602800846,2535439918989454,Viral x Wave,7.0,-3098.02001953125,1828.3699951171875,565.469970703125,-5307.39990234375,12421.099853515625,2295.0999450683594,5279.0997314453125,-655.2999877929688,-1396.6999816894531,128.0,255.0,True,-0.15417564863848723,3.068436152021833,-2.908174442415553,True,22,8,36,106.04571180958904,True,,2533274885331602,Squishyman2006,7.0,-3163.14990234375,194.89999389648438,16.899999618530273,287.90000915527344,-16180.50048828125,27.999999523162842,-6.299999952316284,-2.3999999463558197,-250.30000686645508,254.0,128.0,False,0.009956481382195344,-1.5755570892683233,2.2076577149885335e-05,True,194.0,False,42,26,8,,enpitsu,76561198039309853,26,-3191.7900390625,3707.85009765625,17.049999237060547,8800.900268554688,-743.3000183105469,3.3000001311302185,0.29999999329447746,0.0,2478.6000061035156,255.0,255.0,False,0.01666906917419337,-0.05095085797619447,-4.158526169817509e-05,True,221.0,False,28,2,24,,games5425898691,bf81d8692db,19.0,-2041.3699951171875,2902.22998046875,16.989999771118164,11483.900146484375,1984.2999267578125,4.900000095367432,0.19999999552965164,0.09999999776482582,2373.000030517578,255.0,255.0,0.009536047117510283,0.23357297512108324,-2.7341117170766065e-05,True,227.0,False,False,24,30,,
93,4980,165,False,False,0,3169.9391782567827,-3806.64990234375,3884.360107421875,98.0199966430664,4924.100036621094,4423.999938964844,4322.39990234375,-3259.89990234375,3164.5999145507812,3918.800048828125,0.0,1.1591614312404068,-1.8235933747370985,0.23716844263009382,2535439918989454,Viral x Wave,7.0,-3770.330078125,3547.429931640625,17.010000228881836,3418.2000732421875,10880.699462890625,2.199999988079071,0.29999999329447746,1.5000000596046448,-2198.6000061035156,255.0,62.0,False,0.009512654857272653,1.2046422673994346,4.357313192197198e-08,True,22,8,36,106.88464531334498,True,,2533274885331602,Squishyman2006,7.0,-3770.10009765625,-598.6400146484375,17.010000228881836,35.59999942779541,11168.199462890625,2.0999999344348907,0.0,-0.7999999821186066,-3.8999998569488525,254.0,128.0,False,0.009544568522063063,1.5669169637284743,7.304028785865834e-05,True,194.0,False,42,26,8,,enpitsu,76561198039309853,26,-3461.77001953125,3995.300048828125,32.310001373291016,-14477.7001953125,-3241.199951171875,3151.7999267578125,-0.5999999865889549,-1.4000000059604645,-2087.7000427246094,128.0,0.0,False,0.01680315380956969,-2.9882406777476302,-3.470722487702137e-05,True,155.7563871824613,True,30,2,25,,games5425898691,bf81d8692db,19.0,-1454.0,4685.68017578125,16.989999771118164,-8595.499877929688,5817.80029296875,4.900000095367432,0.0,0.3999999910593033,2337.899932861328,255.0,255.0,0.00957503100204551,2.5969910471526227,9.27194759604336e-06,True,227.0,False,False,24,30,,
94,4983,165,False,False,1,9518.080882477763,3786.610107421875,-3928.530029296875,157.22000122070312,19494.200439453125,2096.3999938964844,11209.7998046875,3286.6000366210938,-4959.2999267578125,-776.2999725341797,1.0,-0.6590373190024513,1.8710578629159935,-0.29956782463822484,76561198039309853,enpitsu,26.0,3558.35009765625,-3973.699951171875,55.15999984741211,14493.699951171875,3242.5,3663.0999755859375,-16.90000057220459,-0.29999999329447746,-2618.2998657226562,128.0,128.0,False,-0.016858014297992188,-3.1380539988458027,-0.0005855127649023747,True,25,2,30,150.0,False,,bf81d8692db,games5425898691,19.0,1530.550048828125,-4728.85009765625,16.989999771118164,9579.400024414062,-4791.499938964844,4.600000083446503,-2.800000011920929,1.0000000149011612,904.5999908447266,255.0,128.0,,-0.009553128082695298,-2.739544166054367,-0.00021241390626239236,True,227.0,False,30,24,False,,Squishyman2006,2533274885331602,7,3769.830078125,523.0800170898438,17.010000228881836,-43.29999923706055,-11458.699951171875,2.0999999344348907,-0.0,0.7999999821186066,-1.0999999940395355,254.0,128.0,False,-0.009544573889710077,-1.5667645194244852,7.231294377626778e-05,True,194.0,False,42,8,26,,Viral x Wave,2535439918989454,7.0,3721.169921875,-3679.14990234375,21.969999313354492,-4546.9000244140625,-11903.499755859375,2995.2999877929688,-2.8999999165534973,-5.0,1304.2999267578125,255.0,255.0,-0.009514708004953899,-1.1758744756981712,0.0005395296070187396,True,97.46065394852751,True,8,22,37,,False
95,5048,168,False,False,1,7235.432581375794,2750.10009765625,-1853.8399658203125,676.8200073242188,-6103.499755859375,31095.70068359375,2063.6000061035156,459.90001678466797,40.900001525878906,2233.5000610351562,1.0,-0.18016995226843815,2.456189627218802,0.1501711882183683,bf81d8692db,games5425898691,19.0,2795.580078125,-2103.280029296875,561.4500122070312,-4153.900146484375,21956.39892578125,5445.8001708984375,-2871.7999267578125,-1219.8999786376953,-1269.8999786376953,255.0,182.0,,0.9865334324390437,1.1345468591064012,-0.3850301828974262,True,25,False,32,107.02077399530722,True,,76561198039309853,enpitsu,26.0,3406.919921875,-4201.06005859375,16.0,-10469.000244140625,2355.7000732421875,82.89999961853027,61.39999866485596,17.5,-388.49998474121094,255.0,128.0,False,-0.006308200504082737,0.26647799076788886,-0.006337570525530599,True,128.0687568008259,True,30,26,2,,Squishyman2006,2533274885331602,7,2845.989990234375,-1566.4300537109375,391.8999938964844,-10450.799560546875,-9473.900146484375,4431.099853515625,-677.3000335693359,-2726.7999267578125,4728.0999755859375,255.0,0.0,False,0.9483096167631028,-1.012548967145243,0.8464375468110192,True,192.2970666936649,True,44,8,27,,Viral x Wave,2535439918989454,7.0,2923.590087890625,-4746.5400390625,17.399999618530273,1858.3999633789062,4975.7000732421875,-63.00000190734863,188.4000015258789,237.29999542236328,-944.3000030517578,255.0,121.0,-0.01919899397864928,1.9206099030393895,-0.016006605058176224,True,76.0,False,8,24,38,,False
96,5134,171,False,False,1,1126.8516582870952,1185.760009765625,4051.0400390625,286.07000732421875,7133.900146484375,17915.10009765625,3987.39990234375,1665.0999450683594,-592.0999908447266,-5733.800048828125,1.0,-0.778487743523353,-1.2049475656047541,2.0224064863835913,bf81d8692db,games5425898691,19.0,1147.0999755859375,3848.929931640625,212.33999633789062,-6995.3997802734375,15448.199462890625,2388.6000061035156,2190.5999755859375,3880.4000854492188,378.8999938964844,128.0,0.0,,0.5365594132623558,1.9917894126349285,0.8469751303077188,True,26,False,34,107.0,False,,76561198039309853,enpitsu,26.0,1421.68994140625,1386.469970703125,17.030000686645508,-6456.500244140625,22008.798828125,5.0,-0.19999999552965164,0.19999999552965164,0.0,255.0,,,-0.01676832870831135,1.285432287350381,-2.6760411789984735e-05,True,21.0,False,30,26,2,,Squishyman2006,2533274885331602,7,-42.810001373291016,-1906.6300048828125,16.989999771118164,-3993.900146484375,20297.900390625,2.3999999463558197,-0.09999999776482582,0.7000000029802322,-1902.8999328613281,255.0,0.0,,-0.009593270716049526,1.4385989525167888,-7.606187403932039e-05,True,177.07191392426853,True,44,8,28,,Viral x Wave,2535439918989454,7.0,2788.75,41.13999938964844,53.560001373291016,1726.6999816894531,21212.5,-2458.8999938964844,-969.8000335693359,-810.1999664306641,593.6000061035156,254.0,128.0,0.38088571694205553,1.8321813241743397,0.3322816081613231,True,19.0,False,8,28,42,,
97,5175,172,True,True,1,1464.7971322507428,1888.0,4062.239990234375,110.0999984741211,-11405.899658203125,7789.000244140625,2992.3001098632812,3318.0999755859375,-874.3000030517578,4921.9000244140625,1.0,-0.7952708267085875,-1.002194136492009,0.8704691993504149,76561198039309853,enpitsu,26.0,2003.010009765625,3995.2900390625,15.6899995803833,4567.9998779296875,15631.500244140625,-15.0,245.0,118.00000190734863,1204.7000122070312,255.0,255.0,,-0.0365770949196208,1.7715396216343906,-0.008469708275556405,True,26,2,30,0.0,False,,bf81d8692db,games5425898691,19.0,327.7699890136719,5107.2998046875,17.010000228881836,-218.60000610351562,-3601.199951171875,2.0000000298023224,0.09999999776482582,-0.5999999865889549,113.90000343322754,255.0,128.0,,-0.00945289066928867,-1.5197361821315507,-0.0001192757382972186,True,107.0,False,34,26,False,,Squishyman2006,2533274885331602,7,-47.33000183105469,1521.3499755859375,93.44000244140625,-1035.4000091552734,22368.20068359375,-144.7000026702881,-5495.4998779296875,-193.4000015258789,-106.89999580383301,254.0,128.0,,0.7515816319892321,-1.5878041023728782,-3.114935735821292,True,84.0,False,46,8,29,,Viral x Wave,2535439918989454,7.0,3055.989990234375,3194.300048828125,17.010000228881836,-3397.39990234375,22454.7998046875,1.899999976158142,-0.0,0.5000000074505806,164.89999771118164,253.0,128.0,-0.0095697575128693,1.4039068299061157,-8.769926192847945e-05,True,0.0,False,8,28,42,,
98,5202,173,False,True,1,339.9214494412774,769.260009765625,4824.58984375,97.9800033569336,-9764.69970703125,6216.099853515625,1807.2999572753906,-305.2000045776367,-4004.2001342773438,4457.799987792969,1.0,-0.6354318070928019,-0.9256609883124403,1.154672324178844,bf81d8692db,games5425898691,19.0,495.7699890136719,4633.259765625,49.15999984741211,3105.7000732421875,-1129.4999694824219,3537.5,-23.19999933242798,-75.79999923706055,1930.8999633789062,255.0,255.0,,-0.00768498762477231,-2.811632329415749,7.136052030257026e-05,True,26,False,35,107.0,False,,76561198039309853,enpitsu,26.0,1335.93994140625,4880.85009765625,17.049999237060547,-12628.800048828125,-3302.0001220703125,3.400000035762787,-0.09999999776482582,-0.0,2339.7000122070312,255.0,128.0,False,-0.01674752754014402,-0.32474219548655,-1.7250386486608236e-05,True,0.0,False,30,26,2,,Squishyman2006,2533274885331602,7,-156.1300048828125,3780.9599609375,16.989999771118164,-1227.699966430664,22967.19970703125,3.4999999403953552,0.5000000074505806,-0.0,0.09999999776482582,255.0,128.0,,-0.009639453482409998,1.517372395788691,-1.9427963675532856e-06,True,90.0,False,46,8,30,,Viral x Wave,2535439918989454,7.0,2781.2900390625,5079.68994140625,308.32000732421875,-8140.7000732421875,1658.8999938964844,9394.7998046875,-1166.1000061035156,-1803.5000610351562,1171.500015258789,235.0,255.0,0.8265996172015169,0.21310263031039503,-1.6160404822488257,True,255.0,False,8,28,42,,False
99,5473,174,False,False,1,5141.006357059718,29.34000015258789,72.56999969482422,94.22000122070312,9067.2998046875,23211.8994140625,675.9999847412109,-2091.7999267578125,900.2999877929688,5550.999755859375,1.0,0.032076594462819526,-0.19969684166506435,0.053421056525722634,76561198039309853,enpitsu,25.0,-60.470001220703125,-157.39999389648438,144.60000610351562,17203.399658203125,15243.900146484375,475.09998321533203,-2182.7999877929688,3290.7000732421875,-3828.2998657226562,255.0,0.0,,-1.50948748120357,0.4243829209218654,2.227711407365824,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,-2767.60009765625,-4151.18994140625,17.010000228881836,-17320.699462890625,567.9999923706055,2.3000000417232513,-0.29999999329447746,-0.09999999776482582,-1958.699951171875,255.0,0.0,,-0.009586729200817322,0.10177532566305225,-2.9114205503867632e-05,True,0.0,False,False,False,False,,Squishyman2006,2533274885331602,7,281.7200012207031,491.1099853515625,90.43000030517578,-12727.900390625,-12583.299560546875,2471.1000061035156,3942.9000854492188,-3833.900146484375,62.199997901916504,255.0,151.0,,-0.7153853717974467,-0.7308948631098469,-0.044139636492067556,,6.0,False,4,False,3,,Viral x Wave,2535439918989454,7.0,2713.639892578125,4012.449951171875,216.25,16638.199462890625,3959.4000244140625,-851.6999816894531,-1228.0000305175781,5350.3997802734375,337.7000045776367,254.0,136.0,0.637043556617887,-0.2712574530213901,3.0114847103335403,True,0.0,False,False,False,4,,
