,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
72,4610,124,False,False,1,10641.41588044786,-2653.550048828125,-4891.97021484375,434.19000244140625,-25686.39892578125,-9638.800048828125,-7155.4998779296875,4221.9000244140625,-439.70001220703125,-4240.4998779296875,1.0,0.6223933798817307,-0.9181997424716583,3.0983198183945606,1417744652047383668,nortap_666,6.0,-2531.469970703125,-4758.10009765625,451.7699890136719,-12173.900146484375,-14181.99951171875,18.799999952316284,1157.7999877929688,991.6999816894531,2841.7001342773438,255.0,238.0,0.0406375701915659,-1.170391140237006,-0.49461219122482347,True,131.0,False,4,14,18,,7753545550751426444,Larry_Cotta,6.0,-3797.889892578125,-1161.7099609375,16.209999084472656,6714.5001220703125,-12413.399658203125,-62.10000038146973,-47.60000228881836,-775.9999847412109,-21.90000057220459,255.0,128.0,,-0.008585716351808189,-2.0762316439883404,0.006755916533115466,True,,False,10,False,10,,enpitsu,76561198039309853,25.0,-1324.030029296875,480.1400146484375,17.049999237060547,9195.2001953125,-9189.69970703125,2.5,-0.29999999329447746,0.7000000029802322,-3.0000001192092896,255.0,0.0,False,-0.016711176425978365,-2.356071484807543,6.668569726019343e-05,True,8,147.0,False,6,False,,games5425898691,bf81d8692db,22.0,-3270.8701171875,-3166.25,17.010000228881836,7399.5001220703125,-3857.9000854492188,2.0999999344348907,1.0999999940395355,-1.0000000149011612,116.89999580383301,255.0,128.0,,-0.009558220100641113,-2.675989835063801,-0.00016493693410656542,True,134.0,False,10,8,False,,
73,4653,126,False,False,1,9539.493436702582,-3846.909912109375,-3136.8798828125,219.97000122070312,771.3999938964844,2286.0000610351562,7922.9998779296875,-5699.2999267578125,-925.4000091552734,1631.1000061035156,1.0,0.49730082174821516,2.553253386827467,2.3038677109779546,7753545550751426444,Larry_Cotta,6.0,-3873.159912109375,-3084.27001953125,70.41000366210938,-3031.9000244140625,-6736.300048828125,2612.39990234375,-1504.2999267578125,880.2999877929688,-3.1999999284744263,0.0,128.0,0.1442644139501005,-1.126281558924362,-0.0530426164670945,True,31.0,False,False,10,12,,1417744652047383668,nortap_666,6.0,-2614.860107421875,-5100.919921875,569.1799926757812,6998.900146484375,-508.10001373291016,-3569.7000122070312,-76.99999809265137,2489.600067138672,574.1999816894531,255.0,255.0,False,-0.44495669950878375,-3.0901165458973736,-1.558929299675035,True,131.0,False,18,4,14,,enpitsu,76561198039309853,25.0,-2085.389892578125,-804.6500244140625,17.049999237060547,-15983.199462890625,-2801.4999389648438,2.5,0.29999999329447746,-0.19999999552965164,-1.0999999940395355,255.0,255.0,False,-0.016758169375514827,-0.1733699706801192,2.1305533002013324e-05,True,8,150.0,False,6,False,,games5425898691,bf81d8692db,22.0,-2154.139892578125,-3273.860107421875,17.010000228881836,4642.60009765625,10668.299560546875,2.199999988079071,-0.5000000074505806,-2.0000000298023224,-1107.300033569336,255.0,0.0,,-0.009547093151142126,1.9425381502590382,-0.00042117668909002944,True,134.0,False,10,8,False,,
74,4709,128,False,False,0,5198.950073311828,3693.320068359375,2697.2099609375,459.4599914550781,926.3999938964844,24550.90087890625,6307.1002197265625,4755.799865722656,-1184.000015258789,3461.199951171875,0.0,-0.5420374284911853,-2.7218791773162843,2.569106787882617,76561198039309853,enpitsu,25.0,3682.510009765625,2552.550048828125,334.9700012207031,5665.7000732421875,18978.399658203125,2625.8999633789062,-2386.6000366210938,-180.10000228881836,-328.1999969482422,255.0,128.0,-0.6770751060727176,1.7566584672854797,-0.3444531465418468,True,84.0,False,False,7,10,,bf81d8692db,games5425898691,22.0,2974.929931640625,1797.47998046875,17.010000228881836,-1850.2000427246094,-10807.19970703125,2.5,0.0,0.0,-2383.5000610351562,255.0,0.0,,0.009538340022471994,-1.7980122021818432,9.769299257940676e-06,True,134.0,False,10,False,8,,Larry_Cotta,7753545550751426444,7.0,3559.919921875,4426.490234375,130.97999572753906,-6672.7001953125,8272.2998046875,1797.8999328613281,228.99999618530273,-918.3999633789062,28.69999885559082,255.0,128.0,False,-0.15740439858647537,2.237428229013027,-1.0030673646570512,True,12,31.0,False,10,False,,nortap_666,1417744652047383668,6.0,3326.030029296875,3072.72998046875,319.67999267578125,16199.89990234375,-11247.7001953125,1915.0999450683594,-4449.2999267578125,3127.3001098632812,-820.4000091552734,255.0,255.0,False,-0.31110909198050546,-0.5069957217241993,-0.530453718771462,True,30.75909680448556,True,20,15,4,,False
75,4766,130,False,False,1,9651.203932819213,-1583.469970703125,-4187.27001953125,126.56999969482422,25904.19921875,17116.600341796875,-1190.2999877929688,197.99999237060547,-397.2999954223633,-5983.499755859375,1.0,-0.7756099529461999,0.963027612681287,-1.8138656706371834,7753545550751426444,Larry_Cotta,7.0,-1738.760009765625,-4367.2099609375,70.73999786376953,10372.60009765625,16155.899658203125,2451.199951171875,-3814.8001098632812,2983.3999633789062,-496.19998931884766,255.0,95.0,-0.14193062404812706,2.0283849449786864,0.009034101651565282,True,9.083664371121316,True,False,11,14,,1417744652047383668,nortap_666,6.0,-3821.1298828125,-1673.5799560546875,17.739999771118164,-2366.4999389648438,-3494.2999267578125,53.89999866485596,-11.59999966621399,182.19999313354492,1938.8999938964844,255.0,255.0,False,0.011946621312782232,-0.8933545470585208,-0.023829166851885762,True,0.0,False,20,4,16,,enpitsu,76561198039309853,25.0,-3713.31005859375,-3178.679931640625,16.700000762939453,719.5999908447266,-8566.099853515625,41.10000133514404,34.20000076293945,-0.19999999552965164,-6.1000001430511475,255.0,128.0,False,-0.014950785142381833,-1.6509090729382456,-0.0009585436097870597,True,10,15.032128872409952,True,8,False,,games5425898691,bf81d8692db,22.0,-986.739990234375,-2878.2099609375,17.010000228881836,12893.00048828125,-6844.4000244140625,2.3000000417232513,1.4000000059604645,-0.7000000029802322,-1916.0000610351562,255.0,0.0,,-0.009593067916611575,-2.612153614746324,-0.00018024046947483357,True,121.0,False,10,8,False,,False
76,4778,130,False,False,0,2158.6167737984492,453.260009765625,3455.030029296875,111.87000274658203,-35268.00048828125,2141.699981689453,5427.7001953125,2173.5000610351562,-2823.0999755859375,4827.5,0.0,1.2791701946742957,1.8202962863358574,-3.020207797861474,bf81d8692db,games5425898691,22.0,638.2100219726562,3266.8701171875,21.979999542236328,-6542.1002197265625,12465.2001953125,2999.2001342773438,-3.0000001192092896,7.5,1007.6000213623047,255.0,255.0,0.009561948530724378,2.019565521428572,0.00048415053074289395,True,121.0,False,False,8,11,,76561198039309853,enpitsu,25.0,3530.8701171875,3744.800048828125,17.030000686645508,-7615.7000732421875,11746.600341796875,5.799999833106995,0.3999999910593033,-0.7999999821186066,2046.9999694824219,255.0,128.0,False,0.01676360292830922,2.190309738203086,0.00013427888208305158,True,0.0,False,10,False,8,,Larry_Cotta,7753545550751426444,7.0,1307.43994140625,3707.64990234375,108.22000122070312,-9763.800048828125,-14999.100341796875,215.79999923706055,3246.9000244140625,-4333.2000732421875,-964.5999908447266,255.0,128.0,False,-0.04825057046566939,0.35040137163776697,-2.943563595667686,True,14,0.0,False,11,False,,nortap_666,1417744652047383668,6.0,3834.239990234375,1988.0799560546875,18.020000457763672,-2593.699951171875,8064.6002197265625,-111.30000114440918,-197.09999084472656,441.5999984741211,363.1999969482422,255.0,128.0,False,0.02586563123257332,1.9240019174123375,-0.04072857804293183,True,0.0,False,20,16,4,,
77,4847,133,False,False,1,8660.475506665161,1647.3699951171875,-3487.820068359375,157.35000610351562,9894.500122070312,15859.100341796875,1030.5999755859375,-1540.8999633789062,-1175.2999877929688,5678.3001708984375,1.0,0.13278492534236802,2.342872619756213,-1.4846154099071984,7753545550751426444,Larry_Cotta,7.0,1487.0400390625,-3562.030029296875,92.58999633789062,15061.400146484375,-10366.8994140625,1849.4000244140625,1175.199966430664,4826.7999267578125,1553.3000183105469,255.0,227.0,-0.21180858578801662,-2.3023572949639246,-0.02890220155011087,True,31.0,False,False,13,16,,1417744652047383668,nortap_666,6.0,-1721.5799560546875,-4092.830078125,17.010000228881836,16136.400146484375,-555.2000045776367,2.0999999344348907,0.19999999552965164,0.19999999552965164,-237.70000457763672,255.0,128.0,False,-0.009572435400556729,-3.0831206213324585,0.0001140512463830578,True,39.0,False,22,4,18,,enpitsu,76561198039309853,25.0,272.1199951171875,-2389.739990234375,15.859999656677246,8521.400146484375,-3664.7000122070312,182.80000686645508,-50.19999980926514,91.09999656677246,-3254.5999145507812,255.0,128.0,,-0.014387850311675547,-2.282417195987722,0.006445812309315046,True,12,201.0,False,10,False,,games5425898691,bf81d8692db,22.0,3484.6201171875,-3924.139892578125,16.989999771118164,17632.900390625,14767.5,2.3999999463558197,-0.3999999910593033,-0.19999999552965164,1972.2000122070312,255.0,255.0,,-0.009582126458074948,2.36655479944742,3.614007320121759e-05,True,233.2238192455743,True,12,10,False,,
78,4885,134,False,False,0,4136.041150557486,-2822.39990234375,1479.969970703125,137.5500030517578,17869.3994140625,-2568.2000732421875,10059.099731445312,2777.60009765625,-4647.0001220703125,2586.400146484375,0.0,1.2119001725128165,-0.5610877884383279,-1.8969842174157892,bf81d8692db,games5425898691,22.0,-3023.610107421875,1454.4100341796875,17.010000228881836,16172.60009765625,-8119.000244140625,2.0000000298023224,-3.700000047683716,1.5000000596046448,555.6000137329102,128.0,60.0,0.009646333199983639,-0.401960347988809,-0.00018693461791927422,True,220.0,False,False,10,12,,76561198039309853,enpitsu,25.0,-1321.510009765625,2612.510009765625,17.049999237060547,-9500.399780273438,-7756.300048828125,2.5999999046325684,-0.3999999910593033,-0.7999999821186066,6.299999952316284,255.0,128.0,False,0.016690079563985837,-2.456045957484929,-7.564674817087944e-05,True,201.0,False,12,False,10,,Larry_Cotta,7753545550751426444,7.0,-3187.39990234375,4835.93017578125,184.8800048828125,-7999.89990234375,-5186.7999267578125,6445.9002685546875,4383.0999755859375,94.39999580383301,1070.0,255.0,255.0,False,-0.5243839489818631,-2.5327281771278556,-1.2250286376447856,True,16,31.0,False,14,False,,nortap_666,1417744652047383668,6.0,-543.1199951171875,3666.3701171875,17.010000228881836,-13234.7998046875,-9860.499877929688,2.3000000417232513,0.5000000074505806,0.19999999552965164,2000.8999633789062,255.0,229.0,False,0.009590906294633715,-2.432549586655488,5.838036938716741e-05,True,21.0,False,22,18,4,,
79,4969,137,False,False,0,5470.515636144103,2366.5400390625,748.8300170898438,142.91000366210938,-3745.7000732421875,10392.2998046875,5242.1002197265625,4953.699951171875,2292.2999572753906,2491.0000610351562,0.0,1.1467171297602186,-2.2431391581029443,2.7514847986477244,bf81d8692db,games5425898691,22.0,2443.530029296875,660.4400024414062,19.459999084472656,1334.9000549316406,19316.199951171875,2961.7001342773438,0.0,0.0,2007.7000427246094,255.0,255.0,0.009582575734977363,1.5780997010372237,1.2104153920297e-05,True,190.0,False,False,10,13,,76561198039309853,enpitsu,25.0,-2531.27001953125,-1501.7099609375,61.529998779296875,18827.60009765625,-601.1999893188477,3804.2001342773438,-24.30000066757202,931.9000244140625,-1195.5000305175781,255.0,0.0,True,0.05550554355326233,-0.05909165462098933,-0.0047778091368881935,True,255.0,False,14,False,10,,Larry_Cotta,7753545550751426444,6.0,-50.88999938964844,4189.77001953125,17.010000228881836,16261.700439453125,2828.5000610351562,2.0999999344348907,2.7000001072883606,0.29999999329447746,-430.9000015258789,128.0,128.0,False,0.00964177405472761,0.14392481450526043,2.9761284207944056e-05,True,18,61.0,False,16,False,,nortap_666,1417744652047383668,6.0,-1948.81005859375,-1112.219970703125,16.989999771118164,15722.19970703125,5288.599853515625,5.099999904632568,-0.7000000029802322,-0.29999999329447746,2768.3999633789062,255.0,255.0,False,0.00960787962519505,0.4851749077929541,4.502729150529684e-06,True,35.0,False,24,20,4,,
80,5032,139,False,False,1,8340.195059862677,-1631.2900390625,-2808.06005859375,195.52999877929688,-8462.19970703125,25682.5,8674.69970703125,4164.2999267578125,1191.6999816894531,2831.7999267578125,1.0,1.1191462679565025,-3.0353240480613355,1.5971628402127906,7753545550751426444,Larry_Cotta,6.0,-1581.6099853515625,-2969.090087890625,121.91000366210938,-3875.4000854492188,17118.900146484375,1447.4000549316406,-1390.5000305175781,3868.0999755859375,-3654.2999267578125,255.0,74.0,-0.004706127665394398,1.241074262533171,0.0658322566788265,True,0.0,False,False,17,20,,1417744652047383668,nortap_666,6.0,2460.340087890625,-2867.489990234375,17.010000228881836,1244.000015258789,-20148.399658203125,4.900000095367432,-2.8999999165534973,-2.7000001072883606,681.2999725341797,255.0,253.0,False,-0.009762069933995988,-1.615207013633196,0.0002702272097905922,True,53.0,False,26,4,22,,enpitsu,76561198039309853,25.0,-1236.4200439453125,1596.1600341796875,17.049999237060547,-2160.8999633789062,-12846.700439453125,2.5999999046325684,-0.29999999329447746,-1.7000000178813934,-528.4999847412109,255.0,128.0,False,-0.01674464800545023,-1.3653157983948798,0.00016037752077834836,True,14,255.0,False,12,False,,games5425898691,bf81d8692db,22.0,-1594.3699951171875,-3938.330078125,17.010000228881836,13201.300048828125,2710.2999877929688,2.5,-0.29999999329447746,-0.0,2248.0999755859375,255.0,255.0,,-0.009561617234022017,2.8708769703189,3.360659793430753e-05,True,190.0,False,14,10,False,,False
81,5184,145,False,False,0,10402.944938016371,1532.43994140625,-4975.52978515625,192.9199981689453,7066.6998291015625,-2799.2001342773438,2057.2000122070312,3169.89990234375,-3939.2999267578125,3229.89990234375,0.0,1.0014501871529198,1.2534919506526958,2.6883825191974555,76561198039309853,enpitsu,25.0,1411.7900390625,-4963.85009765625,78.58999633789062,5016.400146484375,2968.699951171875,2330.399932861328,137.7999973297119,2685.8999633789062,-933.6000061035156,255.0,128.0,0.07837244106567437,0.11708584974124889,-0.19926268987803736,True,198.0,False,False,13,16,,bf81d8692db,games5425898691,22.0,1075.010009765625,-4950.080078125,43.060001373291016,15140.699462890625,3872.0999145507812,3353.9999389648438,104.60000038146973,259.20000076293945,-833.4999847412109,255.0,113.0,,0.009705949188039064,0.1981955523100947,0.009200224657742617,True,168.0,False,19,False,14,,Larry_Cotta,7753545550751426444,7.0,2958.260009765625,99.29000091552734,17.010000228881836,112.29999542236328,-12651.500244140625,2.0999999344348907,0.0,0.9000000357627869,-2.5,255.0,128.0,False,0.009567050905408318,-1.5623526777067522,7.85391148771215e-05,True,20,255.0,False,18,False,,nortap_666,1417744652047383668,6.0,-1925.93994140625,2498.77001953125,18.8799991607666,7269.0997314453125,-10955.10009765625,-1237.6000213623047,2495.399932861328,-4057.39990234375,1389.4000244140625,255.0,255.0,False,0.03792383374786962,-0.8558450429709825,-0.1522510925542432,True,255.0,False,28,24,4,,False
82,5206,146,False,False,0,10476.868124128569,1999.52001953125,-4928.7998046875,166.49000549316406,5983.900146484375,-987.2000122070312,-2719.4000244140625,1183.499984741211,-4364.200134277344,-2745.0,0.0,-0.7296117199263642,2.689816188707655,-1.1405989098010272,76561198039309853,enpitsu,25.0,1945.6800537109375,-4808.5498046875,76.95999908447266,8189.89990234375,1673.800048828125,-803.8999938964844,1672.7999877929688,3728.2998657226562,-440.99998474121094,0.0,128.0,-1.4057223617060657,0.2840373011378777,-0.7125553870776993,True,198.0,False,False,14,16,,bf81d8692db,games5425898691,22.0,2068.699951171875,-4533.56005859375,96.23999786376953,9949.099731445312,5540.8001708984375,-774.0000152587891,1660.0,3616.4999389648438,-508.49998474121094,255.0,128.0,,-1.0562182364357633,-0.20210488047174385,-0.26075966939689244,True,168.0,False,20,False,16,,Larry_Cotta,7753545550751426444,7.0,3240.510009765625,-877.8499755859375,17.010000228881836,6600.10009765625,-12341.99951171875,2.0999999344348907,-2.3000000417232513,4.000000059604645,920.5000305175781,255.0,128.0,False,0.009592197780819515,-1.0388974522424963,2.7208921306174642e-05,True,20,255.0,False,18,False,,nortap_666,1417744652047383668,6.0,-1072.18994140625,2065.35009765625,17.010000228881836,13621.300048828125,-2498.5000610351562,2.0999999344348907,1.0000000149011612,0.0,112.20000267028809,255.0,128.0,False,0.009565514526277453,-0.1671396921592285,-0.00013536934012120896,True,255.0,False,28,24,4,,False
83,5242,147,False,False,0,10661.5962500314,2516.52001953125,-4960.7099609375,95.51000213623047,3058.2000732421875,975.4000091552734,651.9000244140625,-989.7000122070312,3118.2000732421875,-3288.9999389648438,0.0,0.32706712711087216,-1.790259567898383,-1.4948203812481706,76561198039309853,enpitsu,25.0,2301.860107421875,-4801.18017578125,22.0,7302.7001953125,-2528.2000732421875,2993.3999633789062,-10.499999523162842,1.899999976158142,-1662.7999877929688,255.0,0.0,0.016618529944762553,-0.3017838896970687,-0.00041501231934111017,True,160.0,False,False,14,18,,bf81d8692db,games5425898691,22.0,3228.840087890625,-4700.97998046875,80.54000091552734,1569.9000549316406,-8682.2998046875,6406.400146484375,-1593.8999938964844,-4042.6998901367188,-1559.2999267578125,255.0,0.0,,-0.6580382305362279,-1.4248607644083386,0.40743888766118475,True,168.0,False,20,False,16,,Larry_Cotta,7753545550751426444,7.0,3701.8798828125,-2570.840087890625,17.010000228881836,-1350.0,-13132.099609375,2.0999999344348907,0.0,0.5000000074505806,-71.99999809265137,255.0,128.0,False,0.009578822605016421,-1.6822451599813781,7.69754714471833e-05,True,20,255.0,False,18,False,,nortap_666,1417744652047383668,6.0,28.899999618530273,1014.3200073242188,17.010000228881836,4661.7999267578125,-6769.000244140625,2.0999999344348907,0.3999999910593033,-0.7000000029802322,136.49999618530273,128.0,128.0,False,0.00965201407236023,-0.9494768115002071,-0.00013842035186802625,True,255.0,False,28,24,4,,False
84,5249,147,False,False,0,10774.956007268207,2719.47998046875,-5010.27001953125,163.8000030517578,15786.8994140625,-562.7999877929688,8630.800170898438,-1372.7000427246094,1008.6000061035156,4186.9000244140625,0.0,-0.17140633895917035,-1.9680550559639969,-2.202884921962267,76561198039309853,enpitsu,25.0,2524.02001953125,-4934.169921875,119.73999786376953,6378.0999755859375,-6311.7999267578125,3800.7000732421875,3836.7999267578125,-3086.199951171875,2450.2000427246094,255.0,0.0,0.3348411500729114,-0.7504778109415603,0.33754933762687905,True,151.0,False,False,15,18,,bf81d8692db,games5425898691,22.0,3147.85009765625,-4887.16015625,242.7899932861328,-6646.7999267578125,-6700.3997802734375,4987.799987792969,348.1999969482422,-2822.6998901367188,-1136.9000244140625,255.0,0.0,,-0.4875407641292967,-2.3745302176276724,1.4885686976940091,True,168.0,False,20,False,16,,Larry_Cotta,7753545550751426444,7.0,3665.840087890625,-2890.590087890625,17.010000228881836,-1409.7999572753906,-12186.300048828125,2.0999999344348907,0.5000000074505806,0.19999999552965164,-0.9000000357627869,128.0,128.0,False,0.009607663805044943,-1.6861937489534284,2.5837326128625645e-05,True,20,255.0,False,18,False,,nortap_666,1417744652047383668,6.0,158.08999633789062,854.3800048828125,17.010000228881836,6438.800048828125,-5887.7001953125,2.5,-0.7999999821186066,0.7999999821186066,2223.5000610351562,255.0,250.0,False,0.00952596665715262,-0.7351417779620686,0.00022241719674087474,True,255.0,False,28,24,4,,False
85,5252,147,False,False,0,10779.957656205792,2847.580078125,-4969.06005859375,245.07000732421875,-17018.800048828125,6547.5,1151.500015258789,1654.1000366210938,1663.0000305175781,-5522.39990234375,0.0,-0.16216196348632464,-1.995917532801579,-2.4233991726988,bf81d8692db,games5425898691,22.0,3077.6298828125,-4945.14990234375,279.1199951171875,-8384.600219726562,-5972.0001220703125,3105.0,1232.9000091552734,-2032.7999877929688,-1582.5,255.0,0.0,-0.27333345821949073,-2.5188312528688446,1.5663532619519707,True,168.0,False,False,16,20,,76561198039309853,enpitsu,25.0,2584.179931640625,-4993.47021484375,144.07000732421875,6599.4000244140625,-6494.0997314453125,459.00001525878906,5494.6002197265625,-27.799999713897705,240.49999237060547,255.0,128.0,False,0.5913362069772027,-0.3712991481049107,1.0124638294754371,True,151.0,False,18,False,15,,Larry_Cotta,7753545550751426444,7.0,3653.169921875,-2999.969970703125,17.010000228881836,-1365.0999450683594,-11782.900390625,2.0999999344348907,0.0,0.19999999552965164,-0.09999999776482582,255.0,128.0,False,0.009607663805044943,-1.6861937489534284,2.5837326128625645e-05,True,20,255.0,False,18,False,,nortap_666,1417744652047383668,6.0,216.72000122070312,807.739990234375,17.010000228881836,7427.7001953125,-5476.6998291015625,2.0999999344348907,-4.300000071525574,3.0000001192092896,971.6000366210938,255.0,128.0,False,0.009529991093097762,-0.5840677902260603,-9.902876468883709e-05,True,255.0,False,28,24,4,,
86,5314,150,False,False,0,8850.451315039734,-481.7200012207031,-3700.75,99.08000183105469,-23212.19970703125,12533.900146484375,1634.4000244140625,1077.5,-416.5999984741211,-1631.0000610351562,0.0,-0.4067439769792815,3.0612188646982825,-0.44304033541000953,bf81d8692db,games5425898691,22.0,-285.1400146484375,-3836.300048828125,16.989999771118164,-20943.00048828125,9507.2998046875,2.199999988079071,-2.800000011920929,1.4000000059604645,733.1999969482422,255.0,251.0,0.009609393144580088,2.717552606664273,0.00011129175983609108,True,8.759475384989077,True,False,16,20,,76561198039309853,enpitsu,25.0,2500.93994140625,-4918.75,17.110000610351562,8106.300048828125,1953.2000732421875,-28.69999885559082,120.39999961853027,-44.099998474121094,2460.399932861328,255.0,128.0,False,0.018188751148010465,0.26044286829235636,-0.0004962251783375991,False,151.0,False,18,False,16,,Larry_Cotta,7753545550751426444,7.0,3996.699951171875,-2787.989990234375,76.83000183105469,-6250.10009765625,12741.300048828125,-5298.4002685546875,-777.3999786376953,3417.9000854492188,853.8999938964844,255.0,255.0,False,0.38018086074328306,2.0349377094608174,-0.645084579609468,True,20,238.0,False,18,False,,nortap_666,1417744652047383668,6.0,-773.8499755859375,-1702.75,17.010000228881836,-20068.599853515625,-9941.400146484375,2.5,-0.09999999776482582,-0.09999999776482582,-2505.2000427246094,255.0,0.0,False,0.00958744869310257,-2.8000639076176164,-0.00013684728028655644,True,196.0,False,28,24,4,,
87,5355,151,False,False,1,4220.730446990629,3705.169921875,1989.9000244140625,102.58999633789062,13342.80029296875,23002.7001953125,10671.400146484375,3825.7998657226562,3334.2001342773438,-3200.8999633789062,1.0,0.7564530932214741,-0.6648472749087274,1.3046785148497086,1417744652047383668,nortap_666,6.0,3671.889892578125,1746.3399658203125,17.010000228881836,9823.300170898438,17686.800537109375,2.5,-0.19999999552965164,-0.7000000029802322,2386.9000244140625,255.0,255.0,-0.00960173084053534,1.9545220297007473,-2.318648362866452e-05,True,145.0,False,4,24,28,,7753545550751426444,Larry_Cotta,6.0,-2429.340087890625,448.94000244140625,17.010000228881836,10930.999755859375,-16025.699462890625,-955.4000091552734,2526.1000061035156,1248.7999725341797,-592.5,255.0,110.0,,0.02744932508191987,-2.1805212117278474,-0.0006150593692470228,True,255.0,False,22,False,20,,enpitsu,76561198039309853,25.0,-2646.1298828125,3767.6298828125,17.040000915527344,10909.49951171875,-950.5999755859375,4.600000083446503,-0.0,-0.0,2405.500030517578,255.0,128.0,,-0.016709885144572452,-3.1103703769460482,-7.292415038115892e-06,True,18,255.0,False,16,False,,games5425898691,bf81d8692db,22.0,3464.02001953125,4365.39990234375,33.36000061035156,10763.199462890625,15280.400390625,5972.60009765625,2840.7998657226562,-4708.699951171875,-82.79999732971191,255.0,255.0,,0.35089207323971844,2.132939028809083,-0.06585121031738761,True,255.0,False,20,16,False,,False
88,5433,154,False,False,0,9724.272319445654,-1445.050048828125,-4568.759765625,110.72000122070312,-14506.600341796875,29687.80029296875,8971.500244140625,1147.0999908447266,5012.9998779296875,-3090.7998657226562,0.0,-1.3732280446465863,0.4066542881829884,-3.013558177605653,76561198039309853,enpitsu,25.0,-1296.0999755859375,-4756.10009765625,77.30999755859375,-15573.00048828125,16643.299560546875,3078.599853515625,-4643.699951171875,-966.5000152587891,-2400.7000732421875,255.0,0.0,0.14401202287922024,2.378705574041662,0.02527571276202728,True,170.0,False,False,17,20,,bf81d8692db,games5425898691,22.0,-1802.699951171875,-4597.64990234375,17.0,14862.80029296875,4431.499938964844,3.700000047683716,-0.5999999865889549,2.199999988079071,-1970.8999633789062,128.0,0.0,,0.009507127837785527,0.22414591468017325,-1.0370862130226332e-05,True,205.0,False,20,False,16,,Larry_Cotta,7753545550751426444,6.0,-1496.02001953125,1088.760009765625,17.010000228881836,-9546.400146484375,9210.0,2.0999999344348907,-0.19999999552965164,-0.29999999329447746,10.59999942779541,128.0,128.0,,0.009612216043622028,2.3755667195679915,-5.059836119894723e-06,True,22,255.0,False,20,False,,nortap_666,1417744652047383668,6.0,-2049.320068359375,-3627.590087890625,126.93000030517578,12900.999755859375,-9853.400268554688,3980.4000854492188,-1308.6000061035156,-1491.199951171875,-2234.7000122070312,255.0,119.0,False,-0.3004533849997001,-1.07979752983128,0.0512820759172701,True,105.87464955545246,True,30,24,4,,
