,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
27,1840,51,False,False,0,4417.571162421187,2155.550048828125,1945.7900390625,96.22000122070312,8427.000122070312,-9510.10009765625,2288.6000061035156,5742.19970703125,908.8999938964844,1483.3000183105469,0.0,0.8944611699438607,-1.7778754329773006,0.9581389328224748,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,1871.8900146484375,2060.6201171875,42.91999816894531,9285.399780273438,-10039.000244140625,-2419.7999572753906,-1086.9999694824219,1086.9000244140625,997.7999877929688,175.0,188.0,,-0.15874892334439092,-0.8084107066653491,0.1701514389889114,True,18,False,197.0,False,20,,2535462342741635,Mozacrack,10.0,1395.93994140625,3524.3701171875,74.30000305175781,2962.3001098632812,-11908.900146484375,-1625.2999877929688,2234.600067138672,-352.5,-692.2000122070312,255.0,128.0,-0.3550531449910637,-1.067285359460401,-0.5645992551275906,True,20,0.0,False,28,6,,enpitsu,76561198039309853,25,1202.280029296875,3040.2099609375,17.049999237060547,10119.69970703125,-4500.4998779296875,2.5999999046325684,1.5999999642372131,-0.3999999910593033,304.0999984741211,255.0,128.0,False,0.016688238840088458,-0.3868964991469798,-0.00026212065732914166,True,,False,16,16,False,,games5425898691,bf81d8692db,18.0,-772.780029296875,1614.280029296875,17.020000457763672,-17620.999755859375,3110.7000732421875,-1.5000000596046448,-0.19999999552965164,0.0,-1969.6000671386719,255.0,0.0,,0.009578896354361209,2.897412900227317,-2.8489002957184903e-05,False,16,False,16,22.17532877511876,True,,False
28,1862,52,False,False,0,5499.6074859285945,2869.699951171875,1131.8599853515625,94.01000213623047,9805.10009765625,-11829.300537109375,1012.2000122070312,5945.10009765625,785.9999847412109,193.60000610351562,0.0,-0.38380577863568743,-2.6327501273551652,1.9355861380831616,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,23.0,2801.530029296875,1354.449951171875,16.989999771118164,11408.699951171875,-7787.19970703125,4.799999892711639,-3.3000001311302185,11.59999966621399,643.7999725341797,181.0,174.0,,0.009318338865344116,-0.593818195787008,0.00038170503156626645,True,18,False,197.0,False,20,,2535462342741635,Mozacrack,10.0,1742.5999755859375,2468.530029296875,108.97000122070312,5739.6002197265625,-15920.899658203125,9.599999785423279,5273.499755859375,1534.1000366210938,-292.60000228881836,254.0,128.0,1.228694908762217,-0.08398259524156251,1.1886628440393698,True,21,0.0,False,30,6,,enpitsu,76561198039309853,25,2253.080078125,2518.469970703125,58.599998474121094,17744.599609375,-9537.100219726562,85.39999961853027,58.20000171661377,3295.4000854492188,1033.499984741211,255.0,255.0,False,0.4654822465853461,0.1354434073462496,0.045981194971372145,True,,False,16,16,False,,games5425898691,bf81d8692db,18.0,-2083.02001953125,2365.47998046875,17.020000457763672,-14301.600341796875,14245.899658203125,0.9000000357627869,1.899999976158142,-1.8000000715255737,-1383.8999938964844,255.0,0.0,,0.009598482028656007,2.3320404469232305,-0.00010372956350205338,False,16,False,16,0.0,False,,False
29,1876,53,False,False,0,6273.711755312185,3362.10009765625,532.6099853515625,93.4000015258789,8896.099853515625,-11088.800048828125,338.6000061035156,5577.19970703125,2207.5999450683594,142.2000026702881,0.0,0.30001950013761536,3.027774119761736,-1.134010378942043,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,23.0,3294.070068359375,832.239990234375,16.989999771118164,4318.299865722656,-13369.100341796875,4.799999892711639,0.29999999329447746,-0.7999999821186066,-1996.0000610351562,177.0,31.0,,0.009577661405628893,-1.3262707863691008,7.798828692709461e-07,True,18,False,189.0,False,20,,2535462342741635,Mozacrack,10.0,2031.1099853515625,1677.6600341796875,100.86000061035156,5809.89990234375,-15725.699462890625,-386.30001068115234,4629.89990234375,1291.6000366210938,-389.7999954223633,254.0,128.0,-1.0706164808097949,-0.27387975423849636,-0.9886494822660788,True,22,0.0,False,30,6,,enpitsu,76561198039309853,25,3048.31005859375,2121.6298828125,33.119998931884766,12058.900146484375,-7659.2999267578125,-1306.9000244140625,2084.7000122070312,1506.1000061035156,4861.600036621094,255.0,0.0,False,0.24636128277808667,2.559532335678926,0.20294321092318807,True,,False,16,16,False,,games5425898691,bf81d8692db,18.0,-2678.429931640625,3190.1298828125,17.020000457763672,-11032.7001953125,16699.599609375,0.7999999821186066,0.29999999329447746,-0.3999999910593033,-1.4000000059604645,255.0,128.0,,0.009596400712000047,2.154422141616787,6.260981154562943e-05,True,16,False,16,0.0,False,,False
30,1883,53,False,False,0,6622.641512354609,3580.409912109375,259.30999755859375,93.12999725341797,8493.499755859375,-10703.699951171875,0.0,5380.4998779296875,2652.39990234375,118.4000015258789,0.0,-0.4664489025220301,-3.0961341801382942,-2.4741157815277077,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,23.0,3353.7099609375,488.0799865722656,16.989999771118164,2097.7000427246094,-13845.999755859375,4.699999988079071,0.0,-1.0999999940395355,1175.199966430664,177.0,249.0,,0.00957657051277093,-1.422104911995011,0.0002313080282240157,True,18,False,189.0,False,20,,2535462342741635,Mozacrack,10.0,2177.43994140625,1283.6800537109375,71.80000305175781,5897.80029296875,-15804.599609375,-1901.3999938964844,2071.699981689453,763.4999847412109,-394.39998626708984,254.0,128.0,-0.40183070463368226,-0.9004665175318156,-0.29285869239444356,True,22,0.0,False,30,6,,enpitsu,76561198039309853,25,3302.469970703125,2002.989990234375,16.8700008392334,6180.0,-1921.199951171875,42.199997901916504,-8.399999737739563,-11.499999761581421,1441.199951171875,255.0,0.0,False,0.015608560262629214,3.0055152120794486,-0.00035527090547634097,True,,False,16,16,False,,games5425898691,bf81d8692db,18.0,-2963.280029296875,3621.669921875,17.020000457763672,-10993.399658203125,16723.399658203125,0.7999999821186066,0.7999999821186066,-1.1999999731779099,-111.5999984741211,255.0,93.0,,0.009586202920009453,2.1531354067647355,3.743843231972559e-05,True,16,False,16,0.0,False,,False
31,1903,54,False,False,0,7402.108330688837,4000.580078125,-411.1000061035156,239.38999938964844,-3.6000001430511475,-6764.000244140625,3846.4999389648438,3787.9000854492188,3156.4999389648438,3418.599853515625,0.0,0.8049715616598995,-2.359904801240541,-0.8250839834599297,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,23.0,3788.300048828125,-483.8299865722656,16.989999771118164,11259.89990234375,-11947.5,4.900000095367432,0.3999999910593033,0.0,2227.7999877929688,160.0,255.0,True,0.009571755736290247,-0.7379528111615281,8.732507713764394e-05,True,18,False,242.0,False,20,,2535462342741635,Mozacrack,10.0,2601.35009765625,-30.940000534057617,109.95999908447266,4914.700012207031,-21371.8994140625,-137.29999542236328,5482.19970703125,-105.69999694824219,-428.49998474121094,255.0,84.0,1.3009693596156753,0.36854786650655114,2.015270558132848,False,23,0.0,False,32,6,,enpitsu,76561198039309853,25,3189.47998046875,2091.669921875,17.049999237060547,-4476.700134277344,4760.7000732421875,2.5999999046325684,-3.8999998569488525,4.600000083446503,-1258.6000061035156,255.0,128.0,False,0.016659607827849345,2.2936653518069026,0.00020508263635233133,True,,False,16,16,False,,games5425898691,bf81d8692db,18.0,-3016.639892578125,4829.08984375,42.400001525878906,10698.00048828125,12270.2001953125,675.5999755859375,135.39999961853027,1048.7999725341797,-1911.4999389648438,255.0,0.0,,-0.01134835667948238,0.8195814475227639,0.47269493644922517,True,16,False,16,255.0,False,,False
32,1955,55,False,False,0,8230.376919930022,3812.0,-1610.8399658203125,94.16999816894531,-3058.699951171875,-4894.5001220703125,137.5,4506.700134277344,-2838.2998657226562,2762.7999877929688,0.0,0.40076425405957466,1.7447409551639623,-1.0423923553259065,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,23.0,3994.35009765625,-1681.760009765625,73.01000213623047,-9708.499755859375,-686.3999938964844,-8228.200073242188,292.7000045776367,5479.0997314453125,-379.00001525878906,214.0,137.0,False,0.6817717270306439,-3.110415542150845,0.03132070326110682,True,18,False,242.0,False,20,,2535462342741635,Mozacrack,11.0,3121.659912109375,-3988.97998046875,17.0,-5648.4002685546875,-20133.1005859375,3.8999998569488525,-0.09999999776482582,-0.29999999329447746,-3044.2001342773438,254.0,0.0,0.009589831512660395,-2.075418139186589,-0.00014803690029101428,True,24,255.0,False,32,6,,enpitsu,76561198039309853,25,3007.389892578125,3984.360107421875,17.049999237060547,8303.900146484375,10604.7998046875,3.3000001311302185,0.5000000074505806,0.7999999821186066,-2519.499969482422,255.0,0.0,False,0.01673962771745385,0.8143850763803142,-0.00024767852372639345,True,255.0,False,16,16,False,300.0,games5425898691,bf81d8692db,18.0,790.0499877929688,4118.1201171875,16.989999771118164,22206.69921875,-4663.399963378906,4.600000083446503,-2.3999999463558197,0.5000000074505806,-798.3000183105469,255.0,9.0,,0.009582938543879906,-0.2114799688727903,-0.0001328000828807881,True,16,False,16,207.0,False,,False
33,1979,56,False,False,0,7647.496567220442,2594.919921875,-1664.239990234375,98.58000183105469,-12653.1005859375,-880.9999847412109,1352.1000671386719,4227.099914550781,-1086.2999725341797,484.1999816894531,0.0,1.0929467623851186,0.2866683384069309,-2.6680616773379,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,2814.169921875,-1689.5699462890625,17.010000228881836,-17299.69970703125,205.0,-0.19999999552965164,0.0,-0.09999999776482582,156.49999618530273,255.0,140.0,False,0.009586618658138507,3.133171190834873,-1.3392693150045138e-05,True,18,False,201.27820218506682,True,20,,2535462342741635,Mozacrack,11.0,1879.4100341796875,-4105.509765625,17.0,-17660.899658203125,3315.7000732421875,1.0000000149011612,2.5,-0.29999999329447746,827.2000122070312,255.0,133.0,0.009588125985673865,3.0109268334008235,-0.00012452318705923407,True,24,243.87511401791727,True,32,6,,enpitsu,76561198039309853,25,3719.3798828125,3754.56005859375,17.049999237060547,532.400016784668,-11475.899658203125,3.400000035762787,0.19999999552965164,-0.5000000074505806,-2386.999969482422,255.0,0.0,False,0.016693470645859947,-1.5816991666701028,-3.7598432361202845e-05,True,255.0,False,16,16,False,,games5425898691,bf81d8692db,18.0,1866.260009765625,2864.530029296875,16.989999771118164,-2533.8999938964844,-20613.798828125,2.5,0.19999999552965164,-0.09999999776482582,-2010.3999328613281,255.0,0.0,,0.009569161264064843,-1.7698141404509935,3.0473578275022374e-06,True,16,False,16,194.48957437853662,True,,False
34,2012,58,False,False,0,6983.311874054192,343.3299865722656,-1732.4599609375,120.70999908447266,-24780.30029296875,13192.19970703125,3804.2999267578125,5076.499938964844,-2157.7000427246094,2360.5999755859375,0.0,-0.6742306420427563,-0.5374039689858394,2.352543247123721,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,490.1199951171875,-1885.199951171875,56.2400016784668,-19644.300537109375,10055.499877929688,3012.9998779296875,-4443.299865722656,-632.400016784668,-2596.099853515625,128.0,16.0,,0.043915211839923786,2.7944760633907846,0.04812593116988844,True,19,False,165.0,False,22,,2535462342741635,Mozacrack,11.0,-477.9800109863281,-3530.2099609375,17.0,-20477.39990234375,5278.699951171875,3.1999999284744263,0.0,-0.5000000074505806,17.300000190734863,254.0,128.0,0.009545371593542979,2.8911939550995087,2.205196500088751e-05,True,24,215.0,False,32,6,,enpitsu,76561198039309853,25,2569.489990234375,3330.989990234375,17.049999237060547,-13240.30029296875,2183.9999389648438,2.5,0.5999999865889549,0.0,-0.5000000074505806,255.0,128.0,,0.016746522306374866,2.978001342945065,5.075310585458128e-05,True,255.0,False,16,16,False,,games5425898691,bf81d8692db,19.0,70.72000122070312,1001.4600219726562,16.989999771118164,-20189.49951171875,-8124.7998046875,4.699999988079071,-3.400000035762787,-1.2999999523162842,-1233.1999969482422,255.0,103.0,,0.00957765391270217,-2.811455942655702,-7.260904183118649e-05,True,16,False,16,241.0,False,21.0,
35,2054,59,False,False,1,5829.373467405144,3342.18994140625,-151.2899932861328,146.4199981689453,33874.7998046875,8426.300048828125,3295.5999755859375,3445.10009765625,3436.9000244140625,-3509.7000122070312,1.0,0.9300629908765584,2.067532008533457,-0.4014084117628442,bf81d8692db,games5425898691,19.0,3125.800048828125,-299.739990234375,85.88999938964844,21431.10107421875,8008.2000732421875,2359.4000244140625,-508.8999938964844,2617.2000122070312,-876.8000030517578,255.0,107.0,,-0.049216666561113245,2.833961324015018,0.001925460253310815,True,17,False,186.0,False,18,,76561198039309853,enpitsu,25.0,-757.0999755859375,-4220.080078125,17.049999237060547,8282.000122070312,-11412.60009765625,2.5999999046325684,-0.29999999329447746,0.5000000074505806,-7.099999785423279,255.0,128.0,-0.016776308845662738,-2.1976330188596886,5.560859924464514e-05,True,16,255.0,False,16,False,,Dangr_Uchiha,87219e30c0c64e26bf86bf39341c3bdf,22,2407.75,908.0700073242188,17.020000457763672,17924.3994140625,7277.0001220703125,1.1999999731779099,-0.5000000074505806,-0.19999999552965164,1995.3999328613281,189.0,250.0,,-0.009588147558507811,2.679770875599373,2.082661931703365e-05,True,165.0,False,22,20,False,,Mozacrack,2535462342741635,11.0,3486.6298828125,2623.93994140625,17.0,15640.6005859375,7993.4002685546875,3.799999952316284,-0.9000000357627869,-0.3999999910593033,2493.0999755859375,255.0,255.0,False,-0.009585058148027811,2.533110008566822,-3.8169301501724825e-05,True,32,6,24,245.0,False,,
36,2260,67,False,False,1,4658.945672787395,-3506.580078125,3615.840087890625,189.97999572753906,9665.10009765625,26384.19921875,10632.900390625,5384.000244140625,2644.89990234375,125.79999923706055,1.0,-0.4227173169667431,-1.6800887173810481,1.6690949809242945,76561198039309853,enpitsu,25.0,-3583.77001953125,3329.199951171875,83.31999969482422,5385.2001953125,22018.798828125,3677.7999877929688,-0.7999999821186066,1.8000000715255737,-39.90000009536743,128.0,128.0,,-0.01713752867641776,1.8220885640966802,0.0003962088747866715,True,18,False,193.0,False,20,,bf81d8692db,games5425898691,18.0,-3251.6201171875,-1050.47998046875,17.010000228881836,-972.6999664306641,20793.00048828125,2.0999999344348907,-0.0,-0.5999999865889549,-35.39999961853027,255.0,128.0,-0.009598416356416903,1.5286266869294594,7.268231788509675e-05,True,20,247.0,False,20,False,,Dangr_Uchiha,87219e30c0c64e26bf86bf39341c3bdf,22,-3633.699951171875,3784.3798828125,77.27999877929688,6663.599853515625,-6690.4998779296875,2893.0999755859375,3974.7000122070312,-1906.9999694824219,-951.2000274658203,141.0,23.0,False,0.1805406473842846,-2.790830249831043,0.07580394841788451,True,116.0,False,26,21,False,,Mozacrack,2535462342741635,10.0,-2653.780029296875,4159.68017578125,17.020000457763672,9111.500244140625,1846.7999267578125,1.1999999731779099,-0.3999999910593033,-0.0,2463.300018310547,255.0,255.0,False,-0.009522733508336562,2.8980542980376547,4.028345457610084e-05,True,34,6,26,255.0,False,,
37,2261,67,False,False,0,9792.601606107914,3422.760009765625,-3648.820068359375,271.239990234375,-19079.100341796875,-1099.3000030517578,17187.900390625,5238.2000732421875,-117.5,2923.5000610351562,0.0,0.1703809728937629,1.8245102568764997,1.5862775546288577,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,3568.360107421875,-3723.580078125,101.05999755859375,-6272.2998046875,4480.899963378906,1857.1000671386719,-2463.6000061035156,142.60000228881836,4915.299987792969,138.0,0.0,False,-0.1094639641822582,2.89157125375585,0.6381605497268241,True,21,False,116.0,False,26,,2535462342741635,Mozacrack,10.0,2578.429931640625,-4183.31982421875,17.020000457763672,-8950.499877929688,-3611.7001342773438,1.0999999940395355,1.0999999940395355,0.29999999329447746,2079.600067138672,255.0,195.0,0.009524467051277524,-2.7066966293161046,-2.2746714730226994e-05,True,26,255.0,False,34,6,,enpitsu,76561198039309853,25,3531.7900390625,-3539.590087890625,112.83000183105469,-4942.60009765625,-19703.299560546875,2156.6000366210938,-629.900016784668,-715.0,-844.7000122070312,128.0,128.0,,-0.0007919449333719963,-1.860357242193832,0.03936237294821426,True,193.0,False,20,18,False,,games5425898691,bf81d8692db,18.0,3260.469970703125,842.52001953125,17.010000228881836,745.4000091552734,-20798.30078125,2.0999999344348907,0.0,2.5999999046325684,-310.5999946594238,255.0,60.0,,0.00959914656808885,-1.5352142677068727,1.0553411329632764e-05,True,20,False,20,247.0,False,,False
38,2348,70,False,False,0,8912.55664186509,-1588.02001953125,-3745.64990234375,97.91000366210938,-8028.4002685546875,-28.09999942779541,9512.80029296875,20.69999933242798,-5916.7999267578125,995.4000091552734,0.0,0.9500299777056103,2.889885586063942,0.42265232898262006,2535462342741635,Mozacrack,11.0,-1524.6700439453125,-3876.050048828125,402.04998779296875,-18862.2998046875,1948.699951171875,-142.70000457763672,-360.6999969482422,930.0,-5408.699951171875,255.0,128.0,False,-0.804219457941735,-0.01888222501928699,-1.311435893151793,True,27,6,193.0,False,36,,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,-1199.239990234375,-4354.27001953125,16.6200008392334,-19049.300537109375,3918.9999389648438,73.69999885559082,97.79999732971191,-3.0000001192092896,-334.90001678466797,175.0,99.0,0.01041351233229846,2.939180721243902,0.006268438945727153,True,24,116.0,False,28,False,,enpitsu,76561198039309853,25,789.2899780273438,-3317.800048828125,97.68000030517578,-15091.500244140625,10867.900390625,-157.2000026702881,-84.49999809265137,-5391.300048828125,1084.4999694824219,128.0,128.0,,0.2019680525948296,0.8083372211295656,3.06785841017259,True,255.0,False,22,19,False,,games5425898691,bf81d8692db,19.0,-1772.4200439453125,-3531.02001953125,214.67999267578125,-16915.30029296875,-15363.699951171875,1530.0,1133.0999755859375,123.00000190734863,918.3999633789062,255.0,229.0,,-0.5246782182098452,-1.9475465163666454,-0.1988428492601295,True,22,False,20,189.0,False,,
39,2425,73,False,False,1,3166.874045175503,3761.280029296875,3791.199951171875,163.8000030517578,17712.60009765625,27083.60107421875,-4771.499938964844,-3981.400146484375,4383.0999755859375,-967.3000335693359,1.0,0.9439561079618438,-2.5129972938243688,1.0646968301873976,76561198039309853,enpitsu,25.0,3671.139892578125,3604.320068359375,156.3699951171875,12197.19970703125,18621.700439453125,5675.9002685546875,-0.0,0.9000000357627869,289.0999984741211,255.0,0.0,,-0.016893105374294146,1.977592261054942,-0.0012640031316597964,True,20,2,176.0,False,24,,bf81d8692db,games5425898691,18.0,3134.4599609375,3603.080078125,16.989999771118164,-2976.199951171875,-13668.1005859375,4.600000083446503,0.09999999776482582,1.2999999523162842,-445.29998779296875,255.0,96.0,-0.009584944299131886,-1.32520394354534,0.00017770855565398143,True,20,250.0,False,22,False,,Dangr_Uchiha,87219e30c0c64e26bf86bf39341c3bdf,23,3749.159912109375,3883.06005859375,17.34000015258789,4906.7999267578125,-8499.400024414062,21.400001049041748,39.90000009536743,-66.19999885559082,-1816.3999938964844,193.0,14.0,,-0.00907579334678601,-2.0840457214189008,0.010111638044049085,True,146.0,False,28,24,False,,Mozacrack,2535462342741635,11.0,3993.199951171875,3819.4599609375,109.02999877929688,-3607.3001098632812,530.8000183105469,-4232.099914550781,-2035.8999633789062,1787.7000427246094,1775.3999328613281,255.0,255.0,False,-0.8188076116252843,0.1769647314870017,-0.3338574802039791,True,36,6,28,193.0,False,,
40,2428,73,False,False,0,9616.582049096847,-3874.949951171875,-4003.550048828125,243.7899932861328,922.5,-13368.00048828125,27567.099609375,4317.900085449219,-3707.9000854492188,-1899.1000366210938,0.0,-0.6316493674478407,3.017293159467675,0.12160454718966703,2535462342741635,Mozacrack,11.0,-3952.679931640625,-3817.7099609375,69.52999877929688,5023.500061035156,870.8000183105469,-4294.100036621094,2065.0999450683594,-2858.0999755859375,2122.899932861328,255.0,205.0,False,0.6304590087296658,0.17072138667650824,-0.0629565843181386,True,28,6,193.0,False,36,,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,23.0,-3790.090087890625,-3801.739990234375,17.6200008392334,-4209.599914550781,9119.199829101562,43.29999923706055,-12.599999904632568,177.09999084472656,-551.6999816894531,193.0,134.0,0.00811551166855132,1.9657894582261148,0.020609167750206565,True,24,146.0,False,28,False,,enpitsu,76561198039309853,25,-3775.9599609375,-3754.219970703125,200.55999755859375,-11641.800537109375,-16812.5,4545.799865722656,308.4000015258789,-480.29998779296875,-850.6999969482422,255.0,0.0,,0.012469598736080145,-2.025755145220015,0.033225501296020137,True,176.0,False,24,20,2,,games5425898691,bf81d8692db,18.0,-3101.010009765625,-3479.010009765625,16.989999771118164,4185.5999755859375,13407.2998046875,4.600000083446503,0.0,-0.5000000074505806,-1090.5000305175781,255.0,66.0,,0.009581478255769386,1.2454440266722826,-3.4006706253097684e-05,True,22,False,20,250.0,False,,
41,2521,76,False,False,1,2231.930658576419,-627.77001953125,3509.159912109375,458.5799865722656,-2542.7999877929688,8143.699951171875,-7168.800048828125,-1892.1000671386719,4567.900085449219,-3398.9999389648438,1.0,0.0015103386852790164,-2.1056776289503034,-1.0616253161577391,bf81d8692db,games5425898691,18.0,-703.9000244140625,3430.909912109375,456.1000061035156,-15254.69970703125,7934.000244140625,-53.20000171661377,-5227.80029296875,620.0,1591.9999694824219,255.0,128.0,,0.5544839066441872,-0.5156992672736797,-2.8744351902621363,True,21,False,173.716085790306,True,24,,76561198039309853,enpitsu,25.0,3564.56005859375,4074.159912109375,15.369999885559082,-3425.4998779296875,-10620.50048828125,-91.40000343322754,-176.8000030517578,1097.699966430664,-2357.7999877929688,255.0,0.0,-0.005557089216571531,-1.1959518017610544,0.0004758923710218863,True,20,176.0,False,24,2,,Dangr_Uchiha,87219e30c0c64e26bf86bf39341c3bdf,22,342.5400085449219,4242.18994140625,17.020000457763672,-14983.499755859375,6541.5997314453125,0.7999999821186066,1.5999999642372131,-0.5000000074505806,558.3000183105469,171.0,132.0,False,-0.009609063596407922,0.36922122347636827,-0.00012050515406234685,True,84.0,False,28,24,False,,Mozacrack,2535462342741635,11.0,506.9800109863281,5284.56005859375,96.91000366210938,-8512.100219726562,3791.300048828125,-141.8000030517578,-4907.200012207031,1964.4000244140625,1519.7999572753906,254.0,128.0,False,0.9192369240391051,0.7017700405762972,2.0688474242050434,True,36,6,29,107.0,False,,False
42,2551,77,False,False,0,9553.359873364747,772.719970703125,-4266.490234375,339.2099914550781,-4451.600036621094,-392.00000762939453,4507.099914550781,5959.6002197265625,-422.99999237060547,-550.4999923706055,0.0,0.9424991335598021,2.7733828427887186,-2.573082803913119,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,847.6400146484375,-4340.27001953125,183.57000732421875,2136.4999389648438,4051.0000610351562,2945.4000854492188,237.60000228881836,-4492.9998779296875,-473.80001068115234,128.0,255.0,,-1.168059850845335,1.3913091415072394,-0.7514174494738046,True,25,False,92.70352677632404,True,30,,2535462342741635,Mozacrack,11.0,434.510009765625,-5697.60009765625,30.549999237060547,8372.899780273438,478.80001068115234,-13.600000143051147,13.40000033378601,88.50000381469727,2255.0,128.0,255.0,0.01332925804945439,0.09234562132459757,-0.04004873506016716,True,30,107.0,False,36,6,,enpitsu,76561198039309853,25,-2171.610107421875,-3734.3798828125,17.059999465942383,18006.300048828125,3543.699951171875,-4.1999998688697815,2.0999999344348907,0.0,144.7000026702881,255.0,128.0,,0.016801285737749503,0.2091723602502096,-0.00011868701148366108,True,141.17657624777925,True,24,20,2,,games5425898691,bf81d8692db,19.0,2510.22998046875,-4159.080078125,203.07000732421875,17152.7001953125,-6886.6998291015625,-5658.800048828125,160.40000915527344,465.8000183105469,2037.7000427246094,255.0,128.0,,0.08887810903125264,0.14675332660638335,-0.2508775801525932,True,24,False,22,164.0,False,,
43,2594,79,False,False,0,9503.819656874146,87.05999755859375,-4312.83984375,239.3699951171875,-2993.900146484375,23120.6005859375,7360.999755859375,4521.000061035156,1843.3000183105469,-3487.39990234375,0.0,-1.1022094566814782,-2.666826150460345,0.22080662470818832,2535462342741635,Mozacrack,11.0,108.5999984741211,-4453.85009765625,145.38999938964844,-8392.7001953125,19030.0,2687.7999877929688,-5195.3997802734375,1688.9999389648438,-636.1999893188477,254.0,0.0,,0.47996355873052404,2.356951242685211,0.679631911756813,True,31,6,47.556438699845344,True,38,,87219e30c0c64e26bf86bf39341c3bdf,Dangr_Uchiha,22.0,1153.6300048828125,-3618.52001953125,16.3700008392334,-312.09999084472656,241.39999389648438,100.69999694824219,-1.8000000715255737,74.6999979019165,-362.5,210.0,21.0,0.01331049043684045,-2.4323306290327964,0.00228817432413301,True,26,74.0,False,30,False,,enpitsu,76561198039309853,25,-41.81999969482422,-3757.389892578125,77.86000061035156,-5857.2998046875,-10849.300537109375,4106.099853515625,-4.900000095367432,-7.400000095367432,-800.5000305175781,128.0,255.0,False,0.01668470431285934,-2.242203868257881,0.0030753610825299503,True,79.75120845917732,True,26,21,2,,games5425898691,bf81d8692db,19.0,2881.590087890625,-3197.320068359375,17.010000228881836,-4142.799987792969,16295.699462890625,-0.29999999329447746,0.09999999776482582,-0.5999999865889549,-13.600000143051147,255.0,128.0,,0.00959754704537699,1.8178535749524338,3.8438612324899905e-05,True,24,False,22,192.41157843220623,True,,
