,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,team_mate_handbrake
32,2286,58.0,False,False,0,2510.091688122108,-1753.25,2780.830078125,253.72000122070312,5663.0999755859375,-2297.2000122070312,3456.0000610351562,907.9000091552734,-4722.699890136719,-1367.5,0.0,-0.07263355888485445,0.6681543652540678,-1.7417612579565565,bf81d8692db,games5425898691,18.0,-1793.8800048828125,2731.449951171875,111.9800033569336,5819.000244140625,-7287.8997802734375,1457.1000671386719,-5099.5001220703125,1336.6999816894531,-1567.7999877929688,255.0,210.0,,-0.5748900151456414,-0.8784012386450015,-0.4494895816441927,True,95.0,False,8,False,7,,76561198039309853,enpitsu,24.0,-1246.9000244140625,2180.75,22.020000457763672,-12813.599853515625,5635.10009765625,2997.9000854492188,0.7999999821186066,0.09999999776482582,-58.89999866485596,255.0,0.0,0.01676621546511098,2.720202488250225,0.00010500512733811389,True,5,False,6,197.7398709276671,True,,ZeRyoXx__,5301742935874964825,8.0,429.6400146484375,4627.6298828125,17.020000457763672,-695.8000183105469,11632.39990234375,1.2999999523162842,0.0,-0.5000000074505806,2995.2999877929688,255.0,255.0,False,0.009526449210950876,1.787762587521972,-2.155376730470538e-05,True,248.0,False,8,8,False,,Peppinho55-_-,9016996661917794449,14.0,-1466.6099853515625,5032.0498046875,44.09000015258789,432.2999954223633,-1012.0999908447266,-595.2999877929688,-1069.8999786376953,45.70000171661377,-135.2999973297119,255.0,128.0,,0.460876093531596,-1.1697159129451382,0.2321706640180193,True,211.0,False,False,4,4,,
33,2308,59.0,False,False,0,2573.0888006908417,-1295.72998046875,2598.14990234375,318.54998779296875,6909.69970703125,-460.0,455.6999969482422,1161.3999938964844,-2051.4999389648438,-3243.699951171875,0.0,0.5206634761827743,2.4751690295946296,0.39070530926070657,bf81d8692db,games5425898691,18.0,-1408.780029296875,2558.090087890625,187.72000122070312,4842.099914550781,137.89999961853027,-385.09998321533203,-2663.599853515625,802.5,675.8999633789062,255.0,169.0,,1.0112412706112943,-1.2395189769491828,0.43707238402998666,True,95.0,False,8,False,8,,76561198039309853,enpitsu,24.0,-2440.510009765625,2813.639892578125,89.93000030517578,-13772.5,6197.19970703125,-425.0,-4544.200134277344,575.0,-865.6999969482422,128.0,128.0,-0.43327337840180247,2.5437234205805654,-0.8756988730178963,True,6,False,6,193.0,False,,ZeRyoXx__,5301742935874964825,8.0,-328.9100036621094,5110.10009765625,17.020000457763672,-10081.799926757812,-3796.400146484375,1.899999976158142,0.5000000074505806,0.19999999552965164,3141.7001342773438,255.0,255.0,False,0.009533479264339744,-2.590333583973456,1.0855326509002915e-05,True,248.0,False,8,8,False,,Peppinho55-_-,9016996661917794449,14.0,-1367.8599853515625,4536.7900390625,16.989999771118164,3536.400146484375,-11653.599853515625,2.0999999344348907,0.5000000074505806,-0.3999999910593033,32.200000286102295,255.0,128.0,,0.009498820447950432,-1.2722061543506964,-6.0284880744941206e-05,True,173.4262711694164,True,False,4,4,,
34,2338,60.0,False,False,0,2619.8783487847145,-618.3099975585938,2534.8798828125,152.60000610351562,-4825.400085449219,6212.2998046875,10171.199951171875,4737.39990234375,-906.5000152587891,3568.5000610351562,0.0,-0.3018815776219105,-1.327871713160452,-0.4658399885996008,bf81d8692db,games5425898691,18.0,-629.1799926757812,2386.030029296875,78.8499984741211,10287.39990234375,5784.0997314453125,2468.9999389648438,-5341.500244140625,-1212.0999908447266,498.49998474121094,255.0,255.0,,0.03799859144643211,0.2634805750525365,-0.6502705191002732,True,45.0,False,10,False,9,,76561198039309853,enpitsu,24.0,-3526.949951171875,3622.330078125,17.059999465942383,-12141.99951171875,1764.7000122070312,2.0999999344348907,0.09999999776482582,0.0,2389.199981689453,255.0,255.0,0.016731492825307576,3.0631560783919958,-3.2368667888844338e-06,True,6,False,6,193.0,False,,ZeRyoXx__,5301742935874964825,8.0,-215.8699951171875,4032.5400390625,17.020000457763672,6210.5999755859375,-11369.300537109375,0.5000000074505806,0.19999999552965164,-0.7000000029802322,0.09999999776482582,255.0,128.0,False,0.009552247873099492,-1.0707763158923982,-6.481574300780545e-05,True,248.0,False,8,8,False,,Peppinho55-_-,9016996661917794449,14.0,-587.4000244140625,2728.719970703125,68.43000030517578,6605.7000732421875,-21860.400390625,2735.7998657226562,4021.300048828125,-1248.3999633789062,-166.39999389648438,255.0,0.0,,0.0507219043997083,-0.9737483801651988,0.04136275288634325,True,115.55418481108964,True,False,6,5,,False
35,2339,60.0,False,False,1,7682.601383066704,625.280029296875,-2537.830078125,168.67999267578125,11613.199462890625,13590.2001953125,12639.100341796875,4592.0001220703125,758.7000274658203,-3786.400146484375,1.0,0.3687624101238993,1.3852321645755294,-0.454671584652438,9016996661917794449,Peppinho55-_-,14.0,532.8400268554688,-2581.14990234375,84.55000305175781,-7398.2000732421875,18940.699462890625,1927.4000549316406,-5315.0,1104.1999816894531,-883.7999725341797,255.0,29.0,,-0.358585832148803,0.853191452451807,0.35140977659333456,True,112.41724715437941,True,6,False,5,,5301742935874964825,ZeRyoXx__,8.0,215.8699951171875,-4032.5400390625,17.020000457763672,-6210.5999755859375,11369.300537109375,0.5000000074505806,-0.19999999552965164,0.7000000029802322,0.09999999776482582,255.0,128.0,-0.009552247873099492,1.0707763158923982,-6.481574300780545e-05,True,8,False,8,248.0,False,,enpitsu,76561198039309853,24.0,3526.949951171875,-3622.330078125,17.059999465942383,12141.99951171875,-1764.7000122070312,2.0999999344348907,-0.09999999776482582,-0.0,2389.199981689453,255.0,255.0,False,-0.016731492825307576,-3.0631560783919958,-3.2368667888844338e-06,True,193.0,False,6,6,False,,games5425898691,bf81d8692db,18.0,544.8099975585938,-2425.47998046875,91.95999908447266,-9859.89990234375,-3159.8001098632812,159.89999771118164,5129.5001220703125,1576.300048828125,1205.2999877929688,255.0,255.0,,-0.05804662789091817,-0.35759358650443396,-1.2836787059472436,True,45.0,False,False,10,9,,False
36,2492,66.0,False,False,0,8647.100568508058,-2587.8798828125,-3339.969970703125,346.9100036621094,7897.80029296875,10631.300048828125,-6269.5001220703125,-2717.60009765625,-773.0999755859375,-5292.9998779296875,0.0,0.2884020215679044,2.067604684980562,-2.3106993327685807,76561198039309853,enpitsu,24.0,-2548.75,-3461.75,335.3999938964844,-7697.2998046875,10140.800170898438,3951.6000366210938,-839.7000122070312,-3137.0001220703125,-4438.900146484375,255.0,255.0,,-0.6805562014160333,2.3379340012461602,-0.8082303459196617,True,187.0,False,8,False,7,,bf81d8692db,games5425898691,18.0,1243.239990234375,-4883.8798828125,17.010000228881836,-17680.899658203125,-1403.5000610351562,2.0999999344348907,0.5999999865889549,0.09999999776482582,-14.40000057220459,255.0,128.0,0.009612463632967373,-3.0643994319343224,7.42573411804995e-05,True,12,False,12,255.0,False,,ZeRyoXx__,5301742935874964825,8.0,-2780.3798828125,-3066.080078125,321.3900146484375,11223.1005859375,-19696.99951171875,1805.5999755859375,3771.7001342773438,3826.400146484375,730.0,128.0,255.0,,-0.21212706308137583,-1.5995838425299753,0.1310820766673777,True,137.3257894028899,True,12,11,False,,Peppinho55-_-,9016996661917794449,14.0,-568.7999877929688,-2779.18994140625,17.010000228881836,12485.999755859375,-4573.2000732421875,2.199999988079071,-0.3999999910593033,0.09999999776482582,2234.600067138672,255.0,255.0,,0.009535630160364978,-0.2930121964240363,5.981112727877833e-05,True,111.0,False,False,8,8,,
37,2493,66.0,False,False,1,2420.1027590825065,2534.860107421875,3359.260009765625,341.3900146484375,-22857.900390625,-7514.69970703125,-2223.300018310547,1175.199966430664,1581.3999938964844,-2610.7998657226562,1.0,-0.5703511639435269,-1.9754475833219114,-2.2846570829054613,5301742935874964825,ZeRyoXx__,8.0,2677.72998046875,3246.840087890625,337.1700134277344,-7051.199951171875,10694.100341796875,840.1999664306641,1730.8999633789062,-4195.5999755859375,3106.4999389648438,128.0,255.0,,0.14281509694098862,1.414397185421208,-0.3024095026436168,True,134.1920258537415,True,12,False,11,,9016996661917794449,Peppinho55-_-,14.0,450.9599914550781,2808.27001953125,17.010000228881836,-13084.300537109375,1970.8000183105469,2.199999988079071,0.09999999776482582,-0.0,2280.0999450683594,255.0,255.0,-0.00954214698021809,0.08559422089648946,1.7955451981262245e-05,True,8,False,8,111.0,False,,enpitsu,76561198039309853,24.0,2548.75,3461.75,335.3999938964844,7697.2998046875,-10140.800170898438,3951.6000366210938,839.7000122070312,3137.0001220703125,-4438.900146484375,255.0,255.0,,0.6805562014160333,-2.3379340012461602,-0.8082303459196617,True,187.0,False,8,7,False,,games5425898691,bf81d8692db,18.0,-1243.239990234375,4883.8798828125,17.010000228881836,17680.899658203125,1403.5000610351562,2.0999999344348907,-0.5999999865889549,-0.09999999776482582,-14.40000057220459,255.0,128.0,,-0.009612463632967373,3.0643994319343224,7.42573411804995e-05,True,255.0,False,False,12,12,,
38,2530,67.0,False,False,1,2949.15627060381,-255.64999389648438,2425.0,179.85000610351562,-8526.099853515625,15403.699951171875,-691.3999938964844,2050.399932861328,-4133.599853515625,3835.1998901367188,1.0,0.958894388933663,0.04460758167534708,-2.479356320997168,9016996661917794449,Peppinho55-_-,14.0,-280.1300048828125,2257.6298828125,115.44000244140625,-839.3000030517578,4365.400085449219,-159.0999984741211,-5452.19970703125,-720.1000213623047,64.60000038146973,0.0,110.0,False,1.0976876427982623,0.4837744900192382,2.2374050550477,True,142.0,False,10,False,9,,5301742935874964825,ZeRyoXx__,8.0,1639.1199951171875,4512.2099609375,126.1500015258789,-7937.60009765625,9568.900146484375,-4975.400085449219,-194.3000030517578,-1459.7000122070312,323.6000061035156,251.0,255.0,0.8411681194492514,0.5949494694314931,-0.42102514925431694,True,12,False,12,136.0,False,,enpitsu,76561198039309853,24.0,2111.110107421875,4932.2998046875,194.16000366210938,-3877.0999145507812,11876.800537109375,-5505.5999755859375,348.1999969482422,302.8000068664551,-68.09999942779541,128.0,128.0,,-0.33169395496855786,-2.252715002821053,-0.8627969799109747,True,187.0,False,8,8,False,,games5425898691,bf81d8692db,18.0,404.0400085449219,3566.610107421875,17.010000228881836,-5728.599853515625,-22275.10009765625,0.0,-0.0,-0.0,-1981.199951171875,255.0,0.0,,-0.009576348636646203,-1.2402022174516643,3.5959086268433906e-06,True,167.31875265798257,True,False,12,12,,False
39,2586,69.0,False,False,0,10520.920139598597,1796.219970703125,-5030.6298828125,166.75,10452.60009765625,-13693.599853515625,15133.00048828125,4775.199890136719,-1264.8999786376953,2100.800018310547,0.0,-0.2882742673209214,-0.8730145345837552,2.6270273256222008,bf81d8692db,games5425898691,18.0,1731.25,-4871.509765625,143.5800018310547,-130.9000015258789,-7155.10009765625,6755.0,-4490.400085449219,492.59998321533203,3137.3001098632812,255.0,71.0,,0.0374524317745597,-0.5722961912738551,-0.4057491965925468,True,159.0,False,14,False,13,,76561198039309853,enpitsu,24.0,-1318.5899658203125,-4226.52978515625,17.049999237060547,9669.099731445312,-5852.80029296875,3.400000035762787,0.3999999910593033,0.0,-2388.300018310547,255.0,128.0,0.016709923208039625,-0.6001231328964306,-3.6821397064249703e-05,True,8,False,8,218.0,False,,ZeRyoXx__,5301742935874964825,8.0,938.3599853515625,-2972.3701171875,125.37000274658203,13746.500244140625,16959.200439453125,-797.7999877929688,-3577.0999145507812,646.2999725341797,747.9000091552734,255.0,131.0,False,-0.6105132941588362,0.3896684290517898,0.879090338672243,False,114.0,False,14,14,False,,Peppinho55-_-,9016996661917794449,14.0,1449.56005859375,-1848.780029296875,53.02000045776367,12194.3994140625,11745.799560546875,2935.0,-520.2000045776367,507.2999954223633,73.00000190734863,255.0,101.0,False,0.033802453480893384,0.7968910772336897,-0.0003284584776399242,False,49.0,False,False,12,11,,False
40,2665,72.0,False,False,0,10223.370984841804,3397.590087890625,-4138.06005859375,97.75,15862.5,16978.900146484375,5679.2999267578125,-3668.2000732421875,-4741.499938964844,-248.60000610351562,0.0,0.5582093256005182,1.6695569047778278,-2.658715697173132,bf81d8692db,games5425898691,18.0,3276.330078125,-4245.14990234375,16.3700008392334,15480.0,5637.5,-654.7000122070312,-2295.2000427246094,-2293.800048828125,4440.7000732421875,255.0,241.0,,-0.003486272422289993,0.3983876836251873,-0.030143849010023774,True,40.0,False,14,False,14,,76561198039309853,enpitsu,24.0,2243.280029296875,-4381.97998046875,17.049999237060547,9562.7001953125,8803.300170898438,3.1999999284744263,0.29999999329447746,-0.7000000029802322,2259.1000366210938,255.0,255.0,0.016791748395377146,0.8017609585892417,4.456928428542208e-05,True,8,False,8,183.0,False,,ZeRyoXx__,5301742935874964825,8.0,2118.10009765625,226.02999877929688,17.010000228881836,5887.1002197265625,-9566.500244140625,1.899999976158142,0.09999999776482582,0.0,2399.2999267578125,255.0,255.0,False,0.009504563732290241,-0.9636590972220203,-2.080937177118297e-05,True,120.0,False,14,14,False,,Peppinho55-_-,9016996661917794449,14.0,2921.489990234375,256.0799865722656,17.010000228881836,6913.499755859375,-8618.800048828125,2.3000000417232513,0.19999999552965164,0.0,2403.2000732421875,255.0,255.0,False,0.009504182128613897,-0.8379044973414199,-2.170820771820684e-05,True,255.0,False,False,12,12,,False
41,2708,74.0,False,False,0,8154.714069163282,2999.679931640625,-2024.010009765625,96.83999633789062,-19075.999755859375,9642.80029296875,5100.299987792969,-2897.9000854492188,2993.9999389648438,2113.9999389648438,0.0,-0.07061632728466453,-0.7904715644399021,0.768113428141479,bf81d8692db,games5425898691,18.0,3189.3798828125,-2046.9000244140625,16.989999771118164,-15137.7001953125,14934.000244140625,2.3999999463558197,0.7000000029802322,-0.5000000074505806,1872.2000122070312,255.0,255.0,,0.009612113292694064,2.4227043081275172,0.00010528739103595874,True,4.945109698080248,True,14,False,14,,76561198039309853,enpitsu,24.0,1581.9000244140625,-2573.52001953125,17.049999237060547,-11417.7001953125,8092.0001220703125,3.100000023841858,1.0000000149011612,-0.5000000074505806,2077.7999877929688,255.0,255.0,0.016759848182737676,2.5725929904856892,0.0001294966523734095,True,8,False,8,183.0,False,,ZeRyoXx__,5301742935874964825,8.0,2796.25,952.510009765625,17.010000228881836,-8912.100219726562,8316.300048828125,1.899999976158142,-0.7000000029802322,0.7000000029802322,319.20000076293945,255.0,129.0,False,0.009525974281344173,2.421953796539062,-0.0001886826855172861,True,120.0,False,14,14,False,,Peppinho55-_-,9016996661917794449,14.0,3025.06005859375,-1527.75,49.08000183105469,-10967.900390625,-16019.89990234375,3524.89990234375,2.0999999344348907,8.500000238418579,-1143.499984741211,255.0,192.0,False,0.009311245946969731,-2.2528470111453913,-0.0007948364916796591,True,176.73329892978876,True,False,14,12,,False
42,2711,74.0,False,False,1,4862.540137943112,-2818.929931640625,2002.550048828125,162.33999633789062,14942.19970703125,22544.89990234375,11248.499755859375,5693.3001708984375,364.50000762939453,-1858.0000305175781,1.0,0.1863903608672852,0.6678542360994051,0.283467008937286,9016996661917794449,Peppinho55-_-,14.0,-2916.18994140625,1699.52001953125,81.41999816894531,8894.000244140625,21044.7998046875,2647.5,-4295.400085449219,187.29999542236328,-216.20000839233398,255.0,232.0,False,-0.07089851708926506,2.322776652375784,-0.03664853327074016,True,167.33729899570508,True,14,False,13,,5301742935874964825,ZeRyoXx__,8.0,-2719.239990234375,-1020.5999755859375,17.010000228881836,9487.80029296875,-8065.5999755859375,1.899999976158142,1.4000000059604645,-1.0000000149011612,366.3999938964844,255.0,146.0,-0.009527561886660674,-2.446200848328729,-7.318254169051581e-05,True,14,False,14,120.0,False,,enpitsu,76561198039309853,24.0,-1373.260009765625,2475.530029296875,17.049999237060547,13300.2001953125,-3681.0000610351562,3.100000023841858,-0.19999999552965164,-0.0,2218.9999389648438,255.0,255.0,False,-0.016757891201457084,-2.9343832199282915,3.1194825055181496e-05,True,183.0,False,8,8,False,,games5425898691,bf81d8692db,18.0,-3058.969970703125,1933.8399658203125,18.290000915527344,16731.700439453125,-12445.400390625,150.9000015258789,-238.29999923706055,115.29999732971191,1841.300048828125,255.0,255.0,,0.03849889284217147,-2.577655991555424,0.030675178273039665,True,0.0,False,False,14,14,,False
43,2794,77.0,True,True,1,2123.2444744467866,741.8300170898438,3022.360107421875,217.80999755859375,-2138.699951171875,29232.80029296875,2779.1000366210938,233.1999969482422,324.50000762939453,5796.099853515625,1.0,0.9211868013420433,2.1389683622945705,-2.175644293223392,5301742935874964825,ZeRyoXx__,8.0,767.6099853515625,2794.14990234375,121.70999908447266,2347.5999450683594,22787.7001953125,2049.9000549316406,-1030.5000305175781,-4265.10009765625,-735.4000091552734,255.0,255.0,,0.4017646365140705,2.0606518353260044,-0.06748846737065778,True,107.0,False,16,False,15,,9016996661917794449,Peppinho55-_-,14.0,1251.3199462890625,4826.02978515625,16.940000534057617,17077.2998046875,1553.5000610351562,13.799999952316284,-7.799999713897705,-9.700000286102295,-1891.9999694824219,255.0,0.0,-0.010021993582067207,3.1010774417854883,0.0004458697850753949,True,14,False,14,81.33323893495786,True,,enpitsu,76561198039309853,24.0,808.239990234375,5902.75,168.99000549316406,-2368.6000061035156,3647.39990234375,3241.6000366210938,-1652.8999328613281,2986.7999267578125,2278.000030517578,255.0,0.0,False,-0.11174918844894485,-2.0613153027667246,-2.2254053909770337,True,160.0,False,8,8,False,,games5425898691,bf81d8692db,18.0,218.57000732421875,2533.81005859375,17.0,-1492.7000427246094,-11968.800048828125,3.3000001311302185,-0.0,0.7999999821186066,-12.5,128.0,128.0,,-0.009644857508690936,-1.444559359457686,7.844033672412427e-05,True,31.0,False,False,14,14,,
44,3077,78.0,False,False,1,5244.832710307192,103.61000061035156,-44.630001068115234,97.69999694824219,34238.701171875,-24835.90087890625,1675.2999877929688,146.09999656677246,-651.1000061035156,1780.3999328613281,1.0,-0.025513144115122774,0.16165479644246267,-0.02872620347538232,9016996661917794449,Peppinho55-_-,14.0,-94.47000122070312,-139.89999389648438,86.66999816894531,-6917.8997802734375,10034.69970703125,1462.2000122070312,-3043.2998657226562,1030.5000305175781,-4463.800048828125,255.0,0.0,,-0.5946974778349151,1.9464051526664687,-0.26058088513206756,True,46.69002138414691,True,6,False,5,,5301742935874964825,ZeRyoXx__,8.0,-3214.239990234375,-4050.239990234375,17.0,-12127.60009765625,11708.800048828125,3.6000001430511475,-0.5000000074505806,0.7000000029802322,-2589.5999145507812,255.0,0.0,-0.009581130695763572,0.9032230054217253,1.1574315872508213e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,24.0,17.360000610351562,2213.449951171875,17.049999237060547,2468.699951171875,-13031.800537109375,3.100000023841858,-0.0,1.7000000178813934,2056.3999938964844,255.0,128.0,,-0.016713269397696212,-1.7938513110885248,0.0002057522182505407,True,116.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,6.650000095367432,120.16000366210938,95.4800033569336,389.1999816894531,-8113.599853515625,1138.0000305175781,1215.6999969482422,110.50000190734863,-1781.0000610351562,128.0,129.0,,-1.5177803559389722,1.5479041048361433,-3.0181516327191233,True,31.0,False,False,4,3,,False
45,3210,82.0,False,False,1,10134.277547081321,1090.5400390625,-4992.41015625,987.219970703125,7998.599853515625,15796.300048828125,6568.499755859375,-3137.60009765625,-979.4999694824219,5019.5001220703125,1.0,-0.19802365426241444,-2.174961338061203,0.9108731753811956,5301742935874964825,ZeRyoXx__,8.0,1014.47998046875,-5096.5400390625,838.780029296875,5245.4998779296875,-1415.3999328613281,4867.5,-2782.0001220703125,-1206.3999938964844,-2578.0999755859375,,251.0,,1.397010554101593,3.062458730682283,-1.2999503910859656,True,129.0,False,6,False,4,,9016996661917794449,Peppinho55-_-,14.0,-3853.97998046875,-197.27000427246094,20.200000762939453,2626.6000366210938,4182.60009765625,-354.00001525878906,-338.69998931884766,-979.4000244140625,-2423.5000610351562,255.0,0.0,-0.048562377974655596,2.2077699463822342,0.09388664236218384,True,8,False,8,,False,,enpitsu,76561198039309853,24.0,3576.580078125,0.6200000047683716,17.049999237060547,-1240.4000091552734,-3707.9998779296875,2.5999999046325684,-0.0,0.19999999552965164,-188.29999923706055,255.0,128.0,,-0.01660278629719531,-1.242212379275771,0.0001321280944788212,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,3673.360107421875,-3583.47998046875,17.010000228881836,2401.699981689453,11211.99951171875,2.3999999463558197,-0.0,-0.09999999776482582,2378.000030517578,255.0,255.0,,-0.00954906094134365,1.7204974784478464,1.0739712902140443e-05,True,255.0,False,False,6,6,,False
46,3289,85.0,False,False,0,5004.548605818823,-3245.989990234375,721.510009765625,243.0,8815.399780273438,11488.800048828125,9560.399780273438,5411.500244140625,-924.0000152587891,2421.0000610351562,0.0,0.7852594333761149,0.5646433707294551,0.5802434696566073,76561198039309853,enpitsu,24.0,-3311.75,655.4500122070312,126.2300033569336,4287.39990234375,9899.69970703125,-343.3000183105469,-3530.2999877929688,3966.199951171875,-1433.5000610351562,255.0,128.0,,0.9391099885227849,1.1931672085675193,0.2496673846278276,True,234.0,False,4,False,3,,bf81d8692db,games5425898691,17.0,-3933.860107421875,220.0399932861328,38.970001220703125,-1257.699966430664,-13989.69970703125,572.9000091552734,645.1000213623047,617.5,1151.6000366210938,255.0,255.0,-0.03395126638934339,-1.6795388328140877,-0.4061760402535012,True,6,False,6,255.0,False,,ZeRyoXx__,5301742935874964825,8.0,-1844.4200439453125,4343.72021484375,17.010000228881836,-799.8000335693359,-9074.600219726562,2.0000000298023224,0.0,-1.899999976158142,-1185.5000305175781,128.0,97.0,False,0.009607470034637949,-1.6598563034546445,-0.00016844714983246686,True,160.0,False,6,4,False,,Peppinho55-_-,9016996661917794449,14.0,690.0700073242188,2529.330078125,17.0,-13799.100341796875,6181.099853515625,3.1999999284744263,-2.199999988079071,0.9000000357627869,915.8000183105469,128.0,227.0,False,0.009610596974197066,2.723929835385188,9.747417426687179e-05,True,204.0,False,False,8,8,,
47,3352,88.0,False,False,1,8381.471943402423,1302.8800048828125,-3231.590087890625,701.3900146484375,-18150.10009765625,10070.399780273438,3702.0001220703125,-3926.7999267578125,1099.5999908447266,3403.699951171875,1.0,0.08286116239292342,-1.236663585922495,1.0649290793714694,5301742935874964825,ZeRyoXx__,8.0,1394.1600341796875,-3345.669921875,593.739990234375,-7080.8001708984375,5112.799987792969,2565.1998901367188,4162.0001220703125,-3044.5999145507812,1912.2999572753906,128.0,219.0,False,0.21222587592165007,0.3752061502168438,-0.4098795752597634,True,59.757264442341324,True,8,4,4,,9016996661917794449,Peppinho55-_-,14.0,751.8699951171875,-3694.169921875,471.0199890136719,2528.3999633789062,-7162.9998779296875,592.599983215332,-736.2999725341797,-2786.300048828125,-1166.1000061035156,255.0,255.0,-0.6656195264794466,1.7864927830523012,1.5388323340880328,True,8,4,10,172.0,False,,enpitsu,76561198039309853,24.0,1462.9100341796875,-2796.85009765625,275.6199951171875,-9167.2998046875,-13522.900390625,-147.60000228881836,1338.9999389648438,4638.299865722656,-2634.89990234375,128.0,128.0,,0.49773941305091673,-1.2925112353052663,-2.232162738568644,True,152.0,False,6,5,False,,games5425898691,bf81d8692db,17.0,1610.5899658203125,1685.9000244140625,17.020000457763672,-13257.900390625,4603.699951171875,0.9000000357627869,0.29999999329447746,-0.0,1608.3000183105469,255.0,229.0,,-0.009584743802309205,0.29559721964424995,8.38189176575525e-05,True,255.0,False,False,6,6,,False
48,3427,90.0,False,False,0,5948.110975764943,3110.159912109375,743.3300170898438,348.4800109863281,15062.099609375,16291.300048828125,14813.00048828125,5635.0,1262.2000122070312,1628.8999938964844,0.0,-1.2172843856226059,-1.563018870905931,0.8364015241736494,bf81d8692db,games5425898691,17.0,3074.330078125,630.4500122070312,185.8699951171875,13526.800537109375,18516.500244140625,1778.3000183105469,-1640.8999633789062,1281.4999389648438,352.20001220703125,255.0,41.0,,-0.6205916476515092,1.5842879201942788,-0.11113172676089463,True,126.28025822485647,True,8,False,7,,76561198039309853,enpitsu,24.0,2212.75,4502.490234375,17.059999465942383,22670.6005859375,-3875.5999755859375,0.3999999910593033,0.29999999329447746,-0.09999999776482582,9.800000190734863,255.0,0.0,0.016786797559246943,-0.16825851856595261,-2.420266406012223e-05,True,6,False,6,63.0,False,,ZeRyoXx__,5301742935874964825,8.0,1062.0,2654.949951171875,64.41999816894531,10790.6005859375,6123.900146484375,2197.2000122070312,-221.49999618530273,387.20001220703125,836.9000244140625,255.0,141.0,False,0.05836751673930741,0.627238741456851,0.003201610682099019,False,49.0,False,10,4,4,,Peppinho55-_-,9016996661917794449,14.0,-410.760009765625,4419.56005859375,17.0,8985.999755859375,-5488.599853515625,3.1999999284744263,0.5000000074505806,-0.3999999910593033,-449.50000762939453,255.0,128.0,False,0.009521961478524738,-0.5850017635623923,0.00016936509529581986,True,172.0,False,4,10,8,,
