,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
86,5863,179.0,False,True,0,4671.899251655073,1486.2099609375,1121.0799560546875,113.91999816894531,-4844.599914550781,25810.30029296875,4099.700012207031,3618.5000610351562,-3651.0000610351562,3094.5001220703125,0.0,0.10893957255384311,0.44890292687193606,1.1975922167036466,bb2c31153ab,JJazz12,5.0,1497.5699462890625,855.969970703125,63.90999984741211,-4877.799987792969,13904.100341796875,2591.6000366210938,4868.699951171875,-559.5000076293945,-196.70000076293945,255.0,0.0,True,0.02046178883315505,2.0994309833506466,0.10172315426096225,True,211.06015510456538,True,40,33,6,,b2a7513b51b,TarnishedToad,8.0,2261.969970703125,1921.3499755859375,16.989999771118164,-10370.999755859375,-15443.499755859375,2.8999999165534973,-0.19999999552965164,-0.5000000074505806,-1598.5000610351562,255.0,1.0,,0.009583323996875955,-2.192724227541484,-0.00020304854410771158,True,64.7043786920527,True,12,8,4,,enpitsu,76561198039309853,28,1719.75,1586.2099609375,54.79999923706055,-15448.399658203125,-2964.1000366210938,2919.2999267578125,-2202.4000549316406,-677.3999786376953,360.0,128.0,255.0,,-0.03889783706298417,-3.017459747729761,0.31179207358138367,True,77.57341102630862,True,16,15,False,,games5425898691,bf81d8692db,19.0,115.38999938964844,4053.3701171875,17.020000457763672,-3072.3001098632812,-8962.80029296875,1.7000000178813934,-0.09999999776482582,-1.0000000149011612,-2061.300048828125,128.0,0.0,,0.009630481725062945,-1.9242742502738308,-0.0001467485742292979,True,133.0,False,34,40,False,
87,5867,179.0,False,False,1,6909.029947407193,-1429.6700439453125,-1365.8399658203125,165.22000122070312,6714.0997314453125,11054.3994140625,8040.8001708984375,3240.7998657226562,1189.4000244140625,4907.300109863281,1.0,0.3498035026899021,-0.9230790308108662,1.1975762034211157,76561198039309853,enpitsu,29.0,-1533.9000244140625,-1546.6400146484375,91.56999969482422,14588.1005859375,10850.0,2975.2999877929688,-843.3000183105469,-319.3000030517578,1282.2000122070312,128.0,255.0,,0.01213494774678778,2.915926929891809,0.49082157996768,True,76.0,False,16,15,False,,bf81d8692db,games5425898691,19.0,-84.33000183105469,-3983.929931640625,17.020000457763672,4245.799865722656,7780.5999755859375,1.7000000178813934,0.3999999910593033,0.5000000074505806,-2202.2000122070312,128.0,0.0,,-0.009652403391191295,2.103565114042766,-7.153821736111136e-05,True,133.0,False,40,34,False,,JJazz12,bb2c31153ab,5,-1408.77001953125,-1101.1199951171875,96.16000366210938,5727.0001220703125,-15442.39990234375,390.60001373291016,2568.900146484375,-4808.2000732421875,728.7000274658203,255.0,255.0,True,0.0874443534916865,-2.0697432073574507,1.2379381023572098,True,198.50332918987482,True,40,33,6,,TarnishedToad,b2a7513b51b,8.0,-2056.830078125,-1672.47998046875,16.989999771118164,13767.099609375,14651.8994140625,2.800000011920929,-0.09999999776482582,-0.19999999552965164,-225.30000686645508,255.0,128.0,,-0.009601312437899488,2.3484688425608824,0.00013112407849842845,True,52.14755277736213,True,8,12,4,
88,5868,179.0,False,False,0,4462.772976733086,1385.6600341796875,1304.5899658203125,222.13999938964844,-2856.199951171875,13848.599853515625,15225.2001953125,5891.199951171875,-526.1000061035156,1008.0000305175781,0.0,-0.34927551177971444,1.268343278240272,1.0743135198869656,bb2c31153ab,JJazz12,5.0,1399.1199951171875,1127.050048828125,96.4000015258789,-5811.300048828125,15596.400146484375,88.29999923706055,-2578.599853515625,4770.799865722656,915.9999847412109,255.0,255.0,True,-0.08856533606072998,2.078920966850743,1.365753459590765,True,188.0,False,40,33,6,,b2a7513b51b,TarnishedToad,8.0,2056.830078125,1672.47998046875,16.989999771118164,-13767.099609375,-14651.8994140625,2.800000011920929,0.09999999776482582,0.19999999552965164,-225.30000686645508,255.0,128.0,,0.009601312437899488,-2.3484688425608824,0.00013112407849842845,True,49.069531107461586,True,12,8,4,,enpitsu,76561198039309853,28,1408.6199951171875,1475.280029296875,111.30999755859375,-15429.200439453125,-7247.8997802734375,1993.9999389648438,4967.200012207031,413.4000015258789,-2325.0,128.0,255.0,,-0.031555551834860224,3.1411043054976946,0.16267219014139123,True,76.0,False,16,15,False,,games5425898691,bf81d8692db,19.0,42.310001373291016,3923.1298828125,17.020000457763672,-5759.7998046875,-6970.3997802734375,1.7000000178813934,-0.5999999865889549,0.09999999776482582,-2393.0999755859375,255.0,0.0,,0.009571418150411622,-2.2960755208685364,-6.5606584660135e-05,True,133.0,False,34,40,False,
89,5976,183.0,False,False,1,10113.394401590382,-493.9800109863281,-4877.419921875,400.739990234375,-15581.99951171875,2389.499969482422,-5424.89990234375,-4599.2999267578125,-3261.099853515625,-2051.9000244140625,1.0,-1.32587351822915,-1.3902935805424417,1.2322768639987176,bf81d8692db,games5425898691,19.0,-385.8699951171875,-4873.5400390625,287.3800048828125,-5940.5999755859375,-2053.000030517578,-231.20000839233398,4755.199890136719,2459.499969482422,-1259.8999786376953,255.0,255.0,,0.5484894561060047,-0.46103819319709893,-1.883169575758667,True,82.92061071498422,True,42,35,False,,76561198039309853,enpitsu,29.0,3001.969970703125,-4762.93994140625,23.600000381469727,-9707.7001953125,-14504.3994140625,774.1000366210938,-604.5999908447266,-1585.0999450683594,-2040.2999877929688,255.0,0.0,False,0.018120978358930905,-0.9210537487904785,0.19078601901138667,True,255.0,False,16,16,False,,JJazz12,bb2c31153ab,5,-428.25,-4941.669921875,773.8200073242188,-1355.2000427246094,-15075.400390625,-3677.2000122070312,-855.5999755859375,-1063.0000305175781,113.00000190734863,255.0,128.0,False,-0.4931708492906612,-1.646142777241575,-1.902109032614735,True,61.0,False,42,34,8,,TarnishedToad,b2a7513b51b,8.0,3334.949951171875,-1606.0899658203125,17.010000228881836,-11713.1005859375,-12095.999755859375,2.5999999046325684,0.19999999552965164,-0.7999999821186066,-1.0000000149011612,128.0,128.0,False,-0.009602688995192784,-0.8013067794433043,-2.794970011726739e-05,True,242.0,False,10,14,4,
90,6064,187.0,False,False,1,10269.397230609744,-3911.85009765625,-3934.419921875,232.08999633789062,-6644.4000244140625,13966.400146484375,-4076.4999389648438,583.6999893188477,3858.800048828125,4557.200012207031,1.0,0.08175461453742158,-2.144591881443098,0.49236676846606,bf81d8692db,games5425898691,19.0,-3757.840087890625,-3942.530029296875,228.41000366210938,-16917.2998046875,-587.7000045776367,3497.9998779296875,4253.2000732421875,706.3999938964844,-3414.8001098632812,255.0,255.0,,0.44529902422920153,-0.4630281856543031,-0.9741893024605595,True,223.5065720670967,True,44,37,False,,76561198039309853,enpitsu,29.0,-438.6600036621094,-4526.60009765625,17.049999237060547,-735.6999969482422,9678.900146484375,3.1999999284744263,-0.0,-0.7999999821186066,-0.19999999552965164,255.0,128.0,False,-0.016679840744300296,1.4949652850349535,6.774181764095131e-05,True,241.0,False,16,16,False,,JJazz12,bb2c31153ab,5,-2987.5,-3943.81005859375,21.020000457763672,-13464.200439453125,10701.600341796875,-1327.7999877929688,-2144.1000366210938,2352.7000427246094,-626.3999938964844,255.0,128.0,False,-0.02911220158297822,0.8075543889906482,-0.15775983816786612,False,0.0,False,44,36,8,,TarnishedToad,b2a7513b51b,8.0,-2666.31005859375,-3195.159912109375,17.010000228881836,-18163.699951171875,11035.899658203125,2.800000011920929,-0.7000000029802322,0.19999999552965164,-1948.5000610351562,198.0,1.0,False,-0.009582763341492103,0.6169707793226982,-8.102552019743262e-05,True,197.0,False,12,16,4,
91,6101,188.0,False,False,0,5298.154694052981,3622.080078125,2372.800048828125,95.76000213623047,-9077.7001953125,6121.5997314453125,638.6000061035156,2100.800018310547,-3020.7000732421875,-1822.8999328613281,0.0,0.06195752512873178,-2.5652968017085582,-0.3425475940908718,b2a7513b51b,TarnishedToad,8.0,3737.6298828125,2217.35009765625,82.68000030517578,-6123.900146484375,1674.6000671386719,2182.100067138672,-851.2000274658203,-3057.5,786.5000152587891,0.0,167.0,False,-0.1076173054761883,-0.04332907896926974,-0.007192981340150424,True,197.0,False,18,13,4,,bb2c31153ab,JJazz12,5.0,3518.199951171875,1571.1400146484375,99.04000091552734,750.5999755859375,-22356.10107421875,-148.4000015258789,3009.2001342773438,-4554.100036621094,674.1999816894531,251.0,128.0,True,-0.48404173787981736,-0.728030775865243,-2.215453848015097,False,20.0,False,46,37,8,,enpitsu,76561198039309853,29,1328.530029296875,3219.72998046875,17.049999237060547,12299.000244140625,-4214.5001220703125,4.1999998688697815,-0.9000000357627869,0.19999999552965164,2902.9998779296875,255.0,0.0,False,0.016742158204143584,-0.1911598589905337,0.0001237492594656455,True,241.0,False,16,16,False,,games5425898691,bf81d8692db,19.0,3882.659912109375,3454.330078125,57.40999984741211,73.20000171661377,-4098.500061035156,-3270.4000854492188,-4082.7999877929688,2817.9000854492188,-2374.7999572753906,255.0,0.0,,0.39827137233063276,-1.0934530635760842,0.6752033838352627,True,217.0,False,38,44,False,
92,6128,189.0,False,False,1,8829.624965332472,-2831.199951171875,-2864.389892578125,117.11000061035156,-12853.599853515625,16251.8994140625,11864.200439453125,3395.0,4940.0,-264.7999954223633,1.0,1.4852199212822,2.8306551101356012,-0.9110995459257486,76561198039309853,enpitsu,29.0,-2691.699951171875,-3005.469970703125,17.049999237060547,-14904.000244140625,10241.600341796875,-0.5999999865889549,-0.09999999776482582,-0.0,-1973.0999755859375,255.0,0.0,,-0.016781082249231055,0.6656942427500631,-1.9022219144884905e-05,True,186.0,False,16,16,False,,bf81d8692db,games5425898691,19.0,-3376.5,-3039.9599609375,17.010000228881836,12034.49951171875,-3068.2998657226562,0.7000000029802322,0.09999999776482582,-0.0,-2356.7999267578125,255.0,0.0,,-0.009551455915978571,-2.830178885969959,2.3782815540173557e-06,True,195.07087308617048,True,44,38,False,,JJazz12,bb2c31153ab,5,-3567.2900390625,726.9299926757812,17.010000228881836,2819.8001098632812,22065.30029296875,2.8999999165534973,0.29999999329447746,0.09999999776482582,-1793.6000061035156,255.0,0.0,True,-0.00961526203685423,1.744333106453397,-0.00021608556456104475,True,255.0,False,46,38,8,,TarnishedToad,b2a7513b51b,8.0,-3043.159912109375,-2419.280029296875,82.22000122070312,8300.800170898438,-5787.0001220703125,-739.5999908447266,-1382.2999572753906,279.59999084472656,-858.1999969482422,217.0,206.0,True,0.6991499206902446,-1.5905162151350165,2.2235609665848135,True,175.07087308617048,True,14,18,4,
93,6196,191.0,False,False,0,6620.631699271245,2876.530029296875,-300.6600036621094,570.4500122070312,-18699.599609375,-1316.3999938964844,245.30000686645508,2304.4000244140625,-2708.3999633789062,4832.5,0.0,-0.1816327122015625,2.4416671449722296,3.1019867270185086,bb2c31153ab,JJazz12,5.0,3004.590087890625,-342.9800109863281,445.75,11823.800048828125,10900.699462890625,4556.300048828125,787.3000335693359,-5346.500244140625,1022.2000122070312,255.0,128.0,False,-0.5551165307855161,2.0562000851371613,-2.136191882612432,True,176.60665796649073,True,48,38,10,,b2a7513b51b,TarnishedToad,8.0,129.4499969482422,1308.260009765625,17.0,6835.999755859375,-20743.30078125,3.8999998569488525,1.4000000059604645,-4.1999998688697815,977.3000335693359,255.0,254.0,False,0.009591384565566423,-1.2364924445730445,1.6705676185046656e-05,True,9.0,False,18,14,4,,enpitsu,76561198039309853,29,3179.909912109375,-145.25,175.1300048828125,-7035.0,-16412.7001953125,2900.2999877929688,-230.10000228881836,26.400001049041748,-1170.2999877929688,128.0,0.0,,-0.09774073583532236,-2.2049675730461806,0.012266394541962414,True,133.34876530401166,True,18,17,False,,games5425898691,bf81d8692db,19.0,1810.3299560546875,2988.110107421875,17.010000228881836,6359.5001220703125,4045.2999877929688,2.5999999046325684,-1.5000000596046448,-0.5000000074505806,-420.40000915527344,255.0,76.0,,0.009481320126879217,0.577580437787519,-7.02387443442936e-05,True,160.0,False,38,44,False,
94,6268,194.0,False,False,0,5805.725492455436,-1273.3399658203125,-653.4500122070312,126.52999877929688,-18048.199462890625,5166.300048828125,460.60001373291016,241.70000076293945,-1319.7999572753906,-1479.4000244140625,0.0,0.7540680844937849,-0.4295928887102378,-1.5262697929125908,b2a7513b51b,TarnishedToad,8.0,-1135.199951171875,-758.3499755859375,17.0,-15741.700439453125,216.39999389648438,1.5999999642372131,0.7000000029802322,-0.19999999552965164,-1328.3999633789062,255.0,0.0,False,0.009563230413275187,3.12903723499419,-0.0003135997345042327,True,6.2651528055949885,True,18,14,4,,bb2c31153ab,JJazz12,5.0,3208.929931640625,1346.27001953125,17.010000228881836,-12145.30029296875,-6260.9002685546875,2.7000001072883606,0.7000000029802322,0.0,-143.100004196167,255.0,95.0,False,0.009544934768288518,-2.6636287491099075,-4.5463080824462095e-05,True,158.0,False,48,38,10,,enpitsu,76561198039309853,29,-1229.530029296875,-1694.8599853515625,17.030000686645508,-16666.700439453125,15849.89990234375,1.899999976158142,-0.7000000029802322,0.7000000029802322,-1831.9999694824219,255.0,128.0,,0.01678405699259865,2.3246419061575088,-0.00013385588286958473,True,12.763294725007905,True,18,18,False,,games5425898691,bf81d8692db,19.0,407.07000732421875,4150.419921875,82.29000091552734,-20404.300537109375,-1123.3000183105469,-284.89999771118164,567.7000045776367,-5082.200012207031,14.09999966621399,255.0,128.0,,-1.4357076268616586,-3.0512104860506772,0.021075011597675865,True,151.0,False,40,46,False,
95,6280,194.0,False,False,0,5690.892746955611,-2032.4300537109375,-436.2699890136719,95.05000305175781,-16661.400146484375,4730.4998779296875,1167.6000213623047,-769.8999786376953,-4478.2000732421875,-1479.4000244140625,0.0,0.28342097223013274,-0.8052970306634621,-1.012041251825796,b2a7513b51b,TarnishedToad,8.0,-1824.75,-579.4000244140625,17.010000228881836,-15199.599609375,6023.499755859375,2.5999999046325684,0.7000000029802322,0.0,-18.50000023841858,255.0,128.0,False,0.009625799960367203,2.761576929743539,3.302476417645852e-05,True,0.0,False,18,14,4,,bb2c31153ab,JJazz12,5.0,2582.610107421875,1098.31005859375,17.010000228881836,-16915.50048828125,-3260.10009765625,0.0,-4.799999892711639,-0.9000000357627869,-880.1000213623047,255.0,128.0,False,0.009592168135404805,-3.0058013669718577,8.45057521867904e-05,True,123.56688188224712,True,48,38,10,,enpitsu,76561198039309853,29,-1757.510009765625,-875.3300170898438,17.030000686645508,-8747.80029296875,21169.89990234375,5.699999928474426,-0.29999999329447746,0.9000000357627869,-1749.6000671386719,255.0,128.0,,0.016776111043310386,1.9131834649805546,-0.00016580902576721152,True,0.0,False,18,18,False,,games5425898691,bf81d8692db,19.0,-463.0299987792969,4099.68017578125,18.760000228881836,-20511.79931640625,-1279.000015258789,-1568.9999389648438,287.90000915527344,-3327.60009765625,-891.6999816894531,255.0,0.0,,-0.06494496934526481,-3.088773571912801,-0.0022291232808213193,True,182.0,False,40,46,False,
96,6309,195.0,False,False,0,5816.384199882569,-3663.530029296875,24.229999542236328,93.1500015258789,-14288.299560546875,4002.3001098632812,0.0,-1459.6000671386719,-5766.9000244140625,-782.3000335693359,0.0,0.49220450620146844,-1.0311375694922702,-1.5231914206935744,b2a7513b51b,TarnishedToad,8.0,-3492.260009765625,-57.880001068115234,17.010000228881836,-14206.600341796875,4092.60009765625,2.7000001072883606,-1.0999999940395355,-3.100000023841858,0.0,0.0,128.0,False,0.009690927301323968,2.861095123425458,-1.1492717258543769e-05,True,255.0,False,18,14,4,160.0,bb2c31153ab,JJazz12,5.0,894.9600219726562,153.49000549316406,107.98999786376953,-17920.6005859375,-14415.400390625,-216.10000610351562,-1909.2999267578125,-5086.199951171875,-857.2000122070312,255.0,255.0,True,0.3343971670109717,-1.6621538315284694,2.443861372779351,True,128.0,False,50,39,10,,enpitsu,76561198039309853,29,-3045.1201171875,720.1199951171875,17.040000915527344,-19613.800048828125,-1507.5,5.099999904632568,-1.0000000149011612,-0.19999999552965164,2495.2999877929688,255.0,255.0,False,0.01676081573040575,-2.956110189948059,9.057584174407661e-05,True,0.0,False,18,18,False,,games5425898691,bf81d8692db,19.0,-2561.800048828125,3943.9599609375,17.010000228881836,-21245.50048828125,-3649.8001098632812,2.5999999046325684,2.3000000417232513,0.7000000029802322,-736.6999816894531,255.0,13.0,,0.009619359384828954,-2.9748980909406377,-0.00012211913497855293,True,201.0,False,40,46,False,
97,6316,196.0,False,False,0,5890.372129685118,-3971.830078125,116.4800033569336,159.75,-5963.3001708984375,2702.0999145507812,7494.0997314453125,-1511.199951171875,-5772.9998779296875,622.5,0.0,-0.6460308959337937,-1.2738563075416602,-0.26682755051401535,b2a7513b51b,TarnishedToad,8.0,-3802.679931640625,31.549999237060547,17.1299991607666,-11958.900146484375,3463.2000732421875,144.89999771118164,-316.299991607666,639.0999984741211,4.399999976158142,255.0,128.0,False,0.005213312373363736,2.8611618878979654,0.004009643627398715,True,255.0,False,18,14,4,,bb2c31153ab,JJazz12,5.0,418.1099853515625,-232.33999633789062,103.7300033569336,-17840.999755859375,-14514.49951171875,-153.59999656677246,-1380.3999328613281,-5214.0997314453125,-1075.6999969482422,249.0,0.0,True,-0.0828620299650242,-1.6702488481496227,-1.9761154688579472,True,128.0,False,50,40,10,,enpitsu,76561198039309853,29,-3467.139892578125,562.8499755859375,17.040000915527344,-12267.2998046875,-11158.599853515625,5.699999928474426,0.5000000074505806,0.7000000029802322,3201.9000244140625,255.0,255.0,False,0.016772064609369624,-2.184757732314945,1.3724068796994907e-05,True,0.0,False,18,18,False,,games5425898691,bf81d8692db,19.0,-3126.1201171875,3942.719970703125,17.010000228881836,-20431.800537109375,4487.900085449219,2.800000011920929,-0.29999999329447746,0.0,-1973.0000305175781,255.0,0.0,,0.00957332598468918,2.8518405083096536,-3.920066767335654e-05,True,255.0,False,40,46,False,
98,6326,196.0,False,False,0,5823.473246173545,-3979.929931640625,200.13999938964844,417.5299987792969,6071.300048828125,4978.299865722656,12111.8994140625,-526.8999862670898,-707.6000213623047,55.50000190734863,0.0,-0.2937595466255143,-2.345314017005292,2.166974228619619,b2a7513b51b,TarnishedToad,8.0,-4079.280029296875,148.47000122070312,229.8800048828125,-1905.0,3796.199951171875,12675.899658203125,158.59999656677246,4395.5999755859375,-825.2999877929688,255.0,128.0,False,-1.2833091477852554,1.9229349125940476,1.1847684690979743,True,232.0,False,18,14,4,,bb2c31153ab,JJazz12,5.0,-307.6700134277344,-826.2100219726562,55.68000030517578,-17677.7001953125,-14512.5,-2425.0999450683594,-926.6999816894531,-1730.2999877929688,-674.8999786376953,255.0,100.0,False,-0.08834294196258619,-2.319032636251827,-0.10979754127716083,True,128.0,False,50,40,10,,enpitsu,76561198039309853,29,-3582.840087890625,25.540000915527344,17.040000915527344,4036.400146484375,-13345.30029296875,5.099999904632568,0.0,-0.19999999552965164,2231.999969482422,255.0,255.0,False,0.016755716235230502,-1.2091436104587296,-1.5772302115285572e-05,True,0.0,False,18,18,False,,games5425898691,bf81d8692db,19.0,-3703.889892578125,4324.47021484375,178.72999572753906,-1506.3999938964844,5138.4002685546875,14344.89990234375,3471.7001342773438,4187.099914550781,-814.8999786376953,255.0,0.0,,-1.2241750360247268,1.86100278795307,0.4894871564173229,True,255.0,False,40,46,False,
99,6371,198.0,False,False,0,4624.684655177516,-2992.89990234375,1018.02001953125,1497.43994140625,8423.200073242188,10928.599853515625,3028.9999389648438,189.0999984741211,-1434.6000671386719,669.4999694824219,0.0,0.06813990930995573,-2.439578523349267,-2.673919690962427,b2a7513b51b,TarnishedToad,8.0,-3059.590087890625,867.5700073242188,1393.3399658203125,9704.500122070312,8384.299926757812,1676.0000610351562,813.7000274658203,-617.7999877929688,454.39998626708984,255.0,169.0,False,-0.5732699145069722,1.1767479404659158,-0.010958871970123454,True,162.06414641359802,True,20,14,4,,bb2c31153ab,JJazz12,5.0,-2923.159912109375,-3445.010009765625,17.010000228881836,-11936.400146484375,-19297.2998046875,2.800000011920929,0.3999999910593033,0.5999999865889549,1856.9000244140625,255.0,255.0,False,0.009592530585982126,-2.061243077395345,8.462191762224016e-05,True,142.0,False,50,40,10,,enpitsu,76561198039309853,29,-2574.929931640625,637.8200073242188,17.040000915527344,-4432.799987792969,12697.900390625,4.300000071525574,-0.29999999329447746,0.7999999821186066,17.699999809265137,255.0,128.0,False,0.016746376285528726,1.9089694806661361,-7.458547207400211e-05,False,0.0,False,18,18,False,,games5425898691,bf81d8692db,19.0,-2356.47998046875,5079.10986328125,85.12000274658203,13579.7998046875,-3449.5001220703125,-6230.999755859375,-4842.099914550781,-1430.5999755859375,1062.0999908447266,255.0,255.0,,0.3801754464635117,-0.30143344212468987,1.0312463696873888,True,255.0,False,40,46,False,
100,6406,199.0,False,True,0,2953.124742784943,-1948.449951171875,2380.780029296875,1357.8199462890625,6899.2999267578125,14921.600341796875,-3430.0,545.2000045776367,-238.50000381469727,-1488.2000732421875,0.0,0.40840057365628135,-0.7391103394880866,-0.8863446430903925,b2a7513b51b,TarnishedToad,8.0,-1948.47998046875,2197.280029296875,1254.43994140625,5636.400146484375,12641.099853515625,-3588.800048828125,-3307.9000854492188,2569.7000122070312,3564.2001342773438,252.0,135.0,,-0.7437835060452233,-2.856646772920782,0.026363132021081682,True,104.68113548524921,True,20,14,4,,bb2c31153ab,JJazz12,5.0,-1677.25,-4341.009765625,17.010000228881836,12620.699462890625,13699.69970703125,2.7000001072883606,-2.5,-2.800000011920929,1431.6999816894531,255.0,129.0,,0.00959054380992858,0.9029351642868978,-3.237065353824057e-05,True,215.0,False,50,40,10,,enpitsu,76561198039309853,29,-3508.97998046875,2203.070068359375,17.040000915527344,-9094.299926757812,10777.2998046875,4.399999976158142,-0.3999999910593033,0.3999999910593033,0.0,255.0,0.0,,0.016769186871301245,2.271731270628024,-5.176328692405547e-05,True,,False,18,18,False,,games5425898691,bf81d8692db,19.0,-1615.5799560546875,4931.2998046875,17.209999084472656,2778.2000732421875,-221.29999160766602,-19.500000476837158,-80.10000228881836,-17.59999990463257,1339.7000122070312,255.0,201.0,,0.013608705527956502,-0.1913954332994067,0.006774489494316446,True,255.0,False,40,46,False,
101,6444,200.0,False,False,1,9527.732660505193,1014.9400024414062,-4386.990234375,274.92999267578125,-4606.7999267578125,14705.10009765625,-14366.99951171875,-5847.9998779296875,141.09999656677246,-1334.1999816894531,1.0,-1.1033312592302948,2.96122861767016,-0.9016904628632336,bf81d8692db,games5425898691,19.0,1076.6800537109375,-4598.31005859375,311.1499938964844,-8193.699951171875,8938.499755859375,3852.7999877929688,-3995.5999755859375,-3762.3001098632812,359.39998626708984,255.0,174.0,,0.249512944786939,0.8321099901616461,0.05616536489071592,True,198.61234384198346,True,48,41,False,,76561198039309853,enpitsu,29.0,3138.969970703125,-3805.18994140625,17.040000915527344,-7721.7999267578125,-11799.100341796875,4.300000071525574,0.3999999910593033,0.3999999910593033,0.0,255.0,0.0,,-0.01675800057246123,-0.9912913453786206,5.121554603486836e-05,True,31.0,False,18,18,False,,JJazz12,bb2c31153ab,5,155.30999755859375,2254.43994140625,17.010000228881836,-12442.5,-13568.900146484375,2.5999999046325684,1.2999999523162842,1.5999999642372131,-351.1000061035156,255.0,71.0,,-0.009601759142519135,-0.8289251205507333,-1.610328998338705e-06,True,246.0,False,50,40,10,,TarnishedToad,b2a7513b51b,8.0,1108.1500244140625,-4104.0,449.9800109863281,-8976.500244140625,-18686.99951171875,-8045.30029296875,2280.800018310547,-1783.2000732421875,-426.50001525878906,255.0,128.0,,-0.04942641723440074,-0.9399042565378113,-0.14162245260748973,True,13.692567486916834,True,14,20,4,
102,6448,200.0,False,False,0,813.7645671402588,-961.4299926757812,4328.8701171875,131.58999633789062,3003.599853515625,-2691.9000244140625,12849.3994140625,2952.3001098632812,3294.2999267578125,-1334.1999816894531,0.0,0.7459958937750355,2.248217872670795,-1.9250805093471577,b2a7513b51b,TarnishedToad,8.0,-964.3900146484375,4385.58984375,330.1300048828125,7684.69970703125,12301.700439453125,-5114.4000244140625,5148.599853515625,300.79999923706055,-76.10000133514404,255.0,128.0,,0.21954169359603776,0.91728427909867,0.1655348532498773,True,12.0,False,20,14,4,,bb2c31153ab,JJazz12,5.0,15.979999542236328,-2078.9599609375,17.010000228881836,13289.69970703125,12692.60009765625,2.5999999046325684,0.7000000029802322,0.7999999821186066,-685.0,255.0,101.0,,0.009580247035845724,0.7396422940135553,-4.1258390957155095e-05,True,246.0,False,50,40,10,,enpitsu,76561198039309853,29,-2994.889892578125,4004.510009765625,17.040000915527344,9204.400024414062,10592.7001953125,4.900000095367432,0.9000000357627869,1.0000000149011612,-1881.3999938964844,255.0,0.0,,0.016765601701864474,0.8264808807977096,-0.00022981873799198253,True,31.0,False,18,18,False,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,,True,,,,,,
