,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
76,3715,129,False,False,0,8578.998619382588,564.3599853515625,-3313.7900390625,191.27000427246094,-164.20000076293945,3114.5001220703125,5351.400146484375,1308.800048828125,1621.199951171875,-5626.500244140625,0.0,0.9708407099728632,-0.7709663188637118,-2.151996630378874,76561198017985329,Bcan,7.0,546.6199951171875,-3441.139892578125,94.26000213623047,-4755.899963378906,963.0000305175781,2201.9000244140625,-1186.500015258789,-5370.2001953125,51.500000953674316,90.0,155.0,False,-0.8276566322959558,-0.20725729781253516,-0.0038990159816352198,True,65.0,False,37,52,False,,76561198055840041,MCan,5.0,-543.1599731445312,-2507.489990234375,17.010000228881836,-1921.3999938964844,-8416.300048828125,2.0999999344348907,-0.19999999552965164,-1.0000000149011612,18.899999856948853,245.0,128.0,,0.009518041271695107,-1.7922990498257518,-7.588162022825229e-05,True,55.0,False,28,22,4,,enpitsu,76561198039309853,26,701.3599853515625,-3108.6298828125,89.81999969482422,-3927.7999877929688,-17007.2998046875,2020.7000732421875,-986.6000366210938,-5396.199951171875,-395.8000183105469,128.0,128.0,,0.019245094444505707,-1.7884177572946773,0.6177813623447825,True,45,2,6.0,False,52,,games5425898691,bf81d8692db,18.0,-1235.31005859375,-4022.89990234375,16.989999771118164,9038.400268554688,-14747.7001953125,4.4999998807907104,0.19999999552965164,-0.7999999821186066,4.099999964237213,255.0,128.0,,0.00961192663145148,-1.0203279528907112,-6.824135180159067e-05,True,42.0,False,48,False,50,
77,3763,130,False,False,0,8037.628197042446,544.510009765625,-2767.489990234375,120.31999969482422,6140.999755859375,21624.49951171875,-315.49999237060547,1440.5999755859375,402.7000045776367,-2590.0,0.0,0.49595545553623915,0.8445355577578803,-2.680168747953972,76561198017985329,Bcan,7.0,493.82000732421875,-2953.9599609375,65.79000091552734,8382.2998046875,13554.89990234375,2792.9000854492188,-4068.800048828125,2310.0999450683594,105.50000190734863,255.0,133.0,False,0.1199277775878364,1.0220415764888047,-0.0017191353794508582,True,0.0,False,39,54,False,,76561198055840041,MCan,5.0,244.86000061035156,-3136.330078125,17.010000228881836,1081.2000274658203,1451.9999694824219,2.0999999344348907,-0.29999999329447746,0.0,214.0999984741211,13.0,128.0,False,0.009936224957200564,0.9605680160786969,-0.00012182615991173229,True,55.0,False,28,22,4,,enpitsu,76561198039309853,26,-612.3300170898438,-5079.0498046875,17.059999465942383,-8788.200073242188,9743.900146484375,2.0999999344348907,0.0,-0.09999999776482582,-2317.2999572753906,255.0,0.0,False,0.01674251059081324,2.2380589971434732,1.309894520766587e-05,True,46,2,0.0,False,52,,games5425898691,bf81d8692db,18.0,749.47998046875,-3536.840087890625,16.989999771118164,1069.1000366210938,18308.199462890625,4.4999998807907104,0.0,0.7999999821186066,17.999999523162842,255.0,128.0,,0.009599399535386105,1.5149795777295998,-7.71638367648687e-05,True,0.0,False,48,False,50,
78,3848,134,False,False,1,8246.203453265714,-2128.610107421875,-2531.47998046875,108.5,-19112.7001953125,-1292.7000427246094,4961.400146484375,4550.899963378906,1442.1000671386719,-3634.4000244140625,1.0,0.8826798705522044,1.9395544434956782,2.3136755139922105,bf81d8692db,games5425898691,18.0,-1956.6700439453125,-2613.43994140625,16.3799991607666,-16103.900146484375,-6178.0999755859375,-177.09999084472656,1650.2000427246094,504.7999954223633,2790.7998657226562,128.0,255.0,,-0.009220211855635088,-0.3110916291423567,-0.042664608777713636,True,0.0,False,50,52,False,,76561198039309853,enpitsu,26.0,56.22999954223633,-686.8499755859375,17.030000686645508,-4645.299987792969,-21578.701171875,5.199999809265137,-0.7999999821186066,-4.099999964237213,537.2000122070312,255.0,128.0,False,-0.016784110830479322,-1.3806031708613042,-8.344779696666542e-05,True,0.0,False,54,48,2,,MCan,76561198055840041,5,-2189.10009765625,1213.9300537109375,17.010000228881836,-4018.900146484375,-12930.2001953125,2.0999999344348907,-1.5999999642372131,-4.1999998688697815,-884.8999786376953,167.0,128.0,False,-0.009604597498081185,-1.214532620618191,8.47762425201072e-05,True,22,4,86.0,False,28,,Bcan,76561198017985329,7.0,-3955.179931640625,-851.3800048828125,47.31999969482422,-3281.4999389648438,-22638.00048828125,1770.5999755859375,400.99998474121094,1678.8999938964844,2105.2999877929688,255.0,255.0,False,0.0475045992515793,-1.4672865285008487,-0.5143234700896244,True,220.0,False,42,False,56,
79,3943,137,False,False,1,8782.788022052518,-1901.9000244140625,-3185.2099609375,94.41999816894531,6111.099853515625,-1859.2999267578125,468.49998474121094,1737.5,5710.5999755859375,-607.9999923706055,1.0,0.36391522317204117,-2.399383142556125,-0.4765605545582742,bf81d8692db,games5425898691,18.0,-1913.3599853515625,-2855.219970703125,17.010000228881836,-7125.2001953125,19478.00048828125,2.3000000417232513,0.29999999329447746,-0.5999999865889549,1952.1000671386719,255.0,255.0,,-0.009595295313463101,1.1498165806197391,7.627089698730175e-05,True,185.0,False,50,52,False,,76561198039309853,enpitsu,26.0,-490.4200134277344,-5098.2900390625,17.040000915527344,-268.8999938964844,4091.0000610351562,3.799999952316284,-0.0,-0.5999999865889549,-141.30000114440918,255.0,255.0,False,-0.01660509990527053,1.511698277489512,0.00013206842944991413,True,92.0,False,54,48,2,,MCan,76561198055840041,5,-1526.0,-1465.2900390625,17.010000228881836,3485.10009765625,-11893.299560546875,2.3999999463558197,-0.0,-0.09999999776482582,-2330.0,255.0,0.0,,-0.009566905720568094,-1.7912342711412017,-2.357089375101215e-05,True,22,4,116.0,False,28,,Bcan,76561198017985329,7.0,-1927.81005859375,-3574.860107421875,16.989999771118164,3420.5999755859375,-2786.300048828125,5.0,-1.5000000596046448,4.799999892711639,1497.2999572753906,110.0,255.0,False,-0.009703656378670307,-2.442079520316818,0.00010704755795504165,True,104.0,False,42,False,56,
80,3974,138,False,True,0,2804.04680898238,1288.050048828125,3381.419921875,92.9800033569336,-14802.39990234375,22089.29931640625,1391.6000366210938,-1368.6000061035156,-2123.6000061035156,5442.1002197265625,0.0,0.06607268440574961,2.474211383011208,-0.6415999515288714,76561198055840041,MCan,5.0,1385.5799560546875,3161.489990234375,96.7699966430664,2044.1000366210938,22782.900390625,2399.2999267578125,-3609.1000366210938,818.1999969482422,-1226.2999725341797,255.0,42.0,,0.2337328891098536,1.6534168393312783,0.0024321016241422434,True,40.78547109070645,True,23,30,4,,76561198017985329,Bcan,7.0,888.6799926757812,3448.56005859375,16.989999771118164,-12224.7998046875,3906.400146484375,5.0,0.0,0.0,-3028.3999633789062,198.0,1.0,True,0.009578334152757098,2.594783488194932,-6.945745896556268e-05,True,82.0,False,56,42,False,,enpitsu,76561198039309853,26,834.2100219726562,3971.7900390625,17.040000915527344,6837.7001953125,-13907.099609375,4.300000071525574,-0.5000000074505806,1.2999999523162842,1823.0999755859375,255.0,128.0,False,0.016773713248318074,-1.0767669955303387,0.0001932922903743371,True,48,2,28.938055881889916,True,56,,games5425898691,bf81d8692db,18.0,2099.719970703125,974.1699829101562,17.010000228881836,-13942.900390625,-10244.3994140625,2.3000000417232513,0.29999999329447746,0.0,-1970.5999755859375,255.0,0.0,,0.009565971093129889,-2.5785836622757023,3.139888922622805e-05,True,185.0,False,50,False,52,
81,3978,138,False,False,1,9028.771135777948,-1110.6400146484375,-3662.9599609375,119.27999877929688,-20170.30029296875,6663.699951171875,12357.19970703125,2958.5000610351562,3074.7000122070312,4218.0999755859375,1.0,-0.4198881749685031,2.9775261575010052,-0.4980802386307888,76561198039309853,enpitsu,26.0,-968.8599853515625,-3761.2900390625,54.560001373291016,-9400.0,13436.99951171875,3289.5999145507812,-540.0,-485.6999969482422,1819.4999694824219,255.0,128.0,False,-0.04099749924192097,0.7701289318046346,0.0012849917754834271,True,22.0,False,49,56,2,,bf81d8692db,games5425898691,18.0,-1833.5899658203125,-844.72998046875,17.010000228881836,16043.199462890625,4712.900085449219,2.3000000417232513,-0.0,0.09999999776482582,-1996.6000366210938,255.0,0.0,,-0.00957860550917122,2.9257184756916432,-9.373863596687458e-06,True,185.0,False,52,50,False,,MCan,76561198055840041,5,-1424.52001953125,-3542.050048828125,126.27999877929688,-2008.9999389648438,-22077.7001953125,-45.300002098083496,4460.400085449219,-3217.6998901367188,-14.900000095367432,255.0,195.0,,-0.825492738408158,-2.352467429533816,1.2942366585014333,True,23,4,28.238916081766934,True,30,,Bcan,76561198017985329,7.0,-778.8300170898438,-3487.550048828125,16.989999771118164,11741.400146484375,-4540.7000732421875,4.799999892711639,0.09999999776482582,-0.09999999776482582,-3177.0999145507812,198.0,1.0,True,-0.009584300608939795,-2.3092476148210577,-5.428332463469049e-05,True,82.0,False,42,False,56,
82,4065,141,False,False,1,7474.401017482103,-2091.77001953125,-1711.27001953125,472.05999755859375,6875.9002685546875,16959.89990234375,1173.6000061035156,2703.2998657226562,4799.200134277344,2378.699951171875,1.0,-0.7276876392865121,2.94279775850102,0.9413422892174518,bf81d8692db,games5425898691,18.0,-2123.360107421875,-1878.260009765625,354.7699890136719,-3497.7999877929688,12329.200439453125,-47.69999980926514,-2663.900146484375,4810.299987792969,119.20000076293945,255.0,0.0,,-0.2720211958473453,1.2763162227879723,1.620944599436153,True,103.55465788995069,True,51,54,False,,76561198039309853,enpitsu,26.0,-3117.340087890625,-3732.0400390625,17.059999465942383,9578.300170898438,-10248.299560546875,1.2999999523162842,0.5999999865889549,-0.5000000074505806,22.200000286102295,255.0,255.0,False,-0.016747426031165986,-2.3252185053120376,-7.789108874055229e-05,True,52.0,False,56,50,2,,MCan,76561198055840041,5,-2983.06005859375,-3576.260009765625,111.54000091552734,-6958.599853515625,15765.2001953125,-140.79999923706055,-4727.300109863281,-2776.199951171875,441.8000030517578,255.0,128.0,,1.1576110516272096,2.91229109346804,1.8874197663469283,True,25,4,0.0,False,32,,Bcan,76561198017985329,7.0,-2440.409912109375,-1077.4599609375,16.90999984741211,-7648.499755859375,19689.7998046875,22.799999713897705,-1.5999999642372131,1.8000000715255737,-97.10000038146973,255.0,128.0,False,-0.009526940817253356,1.2109476517684128,-6.620050688687459e-05,True,45.8119655886004,True,44,False,58,
83,4137,144,False,False,0,7284.690821459967,427.5199890136719,-2023.449951171875,102.30999755859375,-4502.5,5858.3001708984375,7197.39990234375,4461.499938964844,371.19998931884766,-3994.5001220703125,0.0,0.0765821407737394,0.1571254031444101,-1.7946036502045715,76561198017985329,Bcan,8.0,400.44000244140625,-2141.3701171875,16.479999542236328,-13252.39990234375,2103.8999938964844,-458.49998474121094,2817.2000122070312,278.8999938964844,-2249.2999267578125,63.0,1.0,,0.0010159544865254591,2.845411756387588,-0.022477375169261998,True,76.0,False,44,58,False,,76561198055840041,MCan,5.0,3513.72998046875,-1697.8299560546875,17.010000228881836,-7487.2998046875,-21391.59912109375,0.0,-0.3999999910593033,-0.7000000029802322,-1932.7000427246094,255.0,0.0,,0.009595344393405873,-1.9782726020042158,-5.03866072203506e-05,True,245.61439146277723,True,34,28,4,,enpitsu,76561198039309853,26,-895.77001953125,1784.8299560546875,15.819999694824219,-18189.300537109375,-12907.60009765625,-612.2999954223633,1084.800033569336,-1444.1000366210938,-916.5000152587891,255.0,0.0,,0.018991413242218674,-2.531208992946111,-0.0009799400372079682,True,52,2,33.0,False,58,,games5425898691,bf81d8692db,18.0,1521.050048828125,-1068.9200439453125,16.989999771118164,-20257.7001953125,-2422.7999877929688,2.3000000417232513,-3.700000047683716,-0.3999999910593033,-1168.1999969482422,255.0,128.0,,0.009572947787907156,-3.0711050435965883,-5.653992783771792e-05,True,5.553410591617707,True,52,False,54,
84,4225,147,False,False,0,5646.849978030331,-815.77001953125,-506.2799987792969,192.16000366210938,-4485.899963378906,6932.9998779296875,-47.5,891.3999938964844,-631.8999862670898,-3773.3999633789062,0.0,0.3566328882059516,0.07381600553558015,-1.120631114997834,76561198017985329,Bcan,8.0,-761.2000122070312,-647.5700073242188,90.51000213623047,-5855.9002685546875,5354.6002197265625,-1435.2000427246094,1330.8000183105469,618.1000137329102,-512.5,193.0,103.0,False,0.27247756021831926,2.1032083256310825,-0.08364184601601021,True,35.0,False,44,62,False,,76561198055840041,MCan,5.0,-73.97000122070312,-4060.52001953125,17.010000228881836,-1801.300048828125,9769.89990234375,2.199999988079071,0.19999999552965164,-1.2999999523162842,1698.2000732421875,237.0,216.0,False,0.009556869065138843,1.7724624547515762,0.0001310754504063947,True,255.0,False,34,28,4,,enpitsu,76561198039309853,26,-1024.280029296875,1439.7900390625,17.059999465942383,26.500000953674316,-17458.199462890625,1.7000000178813934,-0.09999999776482582,-0.7000000029802322,-1676.0000610351562,255.0,128.0,False,0.01678428292595646,-1.6043837785389061,-0.0001827045721714749,True,52,2,0.0,False,58,,games5425898691,bf81d8692db,18.0,-3530.159912109375,2449.14990234375,17.010000228881836,4922.300109863281,22466.99951171875,-0.09999999776482582,-0.09999999776482582,-0.7999999821186066,-6.1000001430511475,255.0,128.0,,0.00959882852873023,1.3543149670948578,5.437023371609556e-05,False,36.72601284775683,True,54,False,56,
85,4244,148,False,False,0,5142.320943831075,-1168.4200439453125,4.900000095367432,124.72000122070312,-11112.900390625,-15037.39990234375,6014.000244140625,-4627.300109863281,-3290.1998901367188,-1939.4999694824219,0.0,0.38975497671631376,-2.0364672636225225,-0.2873933538969619,76561198017985329,Bcan,8.0,-1007.3300170898438,-89.36000061035156,92.69000244140625,-3669.89990234375,3697.3001098632812,2835.7998657226562,-119.20000076293945,-3061.199951171875,4567.699890136719,255.0,255.0,True,0.2844197574234298,1.928511995613475,-0.7756853175258744,True,31.0,False,45,64,False,17.0,76561198055840041,MCan,5.0,-321.3500061035156,-3641.02001953125,17.010000228881836,-724.8999786376953,823.3000183105469,2.0999999344348907,1.2999999523162842,1.5999999642372131,0.5000000074505806,150.0,128.0,False,0.009704732230965662,2.2934474802015004,-1.8960445201607884e-05,True,255.0,False,34,28,4,,enpitsu,76561198039309853,26,-1196.3399658203125,135.44000244140625,97.19000244140625,-7301.6998291015625,-12516.8994140625,1813.699951171875,5274.69970703125,1019.5999908447266,-1177.7999877929688,255.0,128.0,False,1.0263566722720516,-1.9359169166196935,-0.3887363543599472,True,53,2,0.0,False,60,,games5425898691,bf81d8692db,18.0,-3200.580078125,3947.030029296875,17.010000228881836,4947.200012207031,22459.29931640625,1.899999976158142,-0.09999999776482582,-0.5999999865889549,0.0,255.0,128.0,,0.009598837766145568,1.3539688330770538,5.2709006949587634e-05,True,255.0,False,54,False,56,310.0
86,4308,150,False,False,0,8757.020399022173,-3646.570068359375,-3173.830078125,198.0,-24502.7001953125,16836.99951171875,2446.1000061035156,3275.0,-4840.400085449219,-1351.9000244140625,0.0,-0.2571833811084804,0.22074360655092412,1.8550415229955937,76561198055840041,MCan,5.0,-3474.0,-3353.070068359375,151.75999450683594,-21413.701171875,8082.0001220703125,2265.7000732421875,-2753.0999755859375,911.9999694824219,-1286.4999389648438,255.0,5.0,False,-0.4440422455981639,2.814823796939761,0.14267146412044274,True,130.31369450784504,True,29,36,4,,76561198017985329,Bcan,8.0,-2627.93994140625,425.2099914550781,17.010000228881836,-12330.10009765625,-1956.0000610351562,2.0999999344348907,-0.3999999910593033,0.0,-22.899999618530273,242.0,120.0,False,0.009578450499270542,-2.9704476868725807,-0.00012590283141584066,True,0.0,False,64,46,False,,enpitsu,76561198039309853,26,-3409.85009765625,-2728.389892578125,176.64999389648438,-16723.599853515625,-8886.400146484375,2719.2001342773438,-3716.6000366210938,-4032.9998779296875,-412.99999237060547,255.0,0.0,False,0.0378743364973243,-2.3479912576933337,0.7162466439943745,True,55,2,0.0,False,62,,games5425898691,bf81d8692db,18.0,-285.1300048828125,2539.610107421875,17.049999237060547,-1202.699966430664,-21757.7001953125,-4.300000071525574,0.29999999329447746,5.699999928474426,-1039.4000244140625,255.0,0.0,,0.009584331510393939,-1.649859877497278,4.84988303999377e-05,True,188.0,False,54,False,56,
87,4364,152,False,False,1,4262.165046537994,1619.3800048828125,939.6699829101562,455.1199951171875,-75.59999942779541,24511.69921875,946.8000030517578,-13.40000033378601,1654.1999816894531,5767.39990234375,1.0,0.6891041328569862,1.1227792512076127,1.927065708477765,bf81d8692db,games5425898691,18.0,1590.3299560546875,761.1599731445312,371.1300048828125,8970.700073242188,11312.900390625,3380.4000854492188,2887.2000122070312,857.6000213623047,3555.0,255.0,151.0,,0.821752828742707,2.6222659848812664,0.7492615499492443,True,128.48211619418151,True,55,58,False,,76561198039309853,enpitsu,26.0,3873.419921875,3521.010009765625,49.16999816894531,-1145.6999969482422,2546.3999938964844,-2253.2000732421875,2578.900146484375,1313.699951171875,-486.3999938964844,255.0,255.0,False,-0.4112090024608096,1.6628143602589531,-0.21236376742883759,False,0.0,False,62,56,2,,MCan,76561198055840041,5,3152.77001953125,2358.0,414.510009765625,-4920.299987792969,-4845.899963378906,-4217.39990234375,567.5,59.29999828338623,-838.1999969482422,243.0,81.0,False,0.017240160467857375,-0.1035820439768886,-0.12280641311929721,True,30,4,119.0,False,36,,Bcan,76561198017985329,8.0,2569.7900390625,1717.1199951171875,17.010000228881836,-14336.199951171875,17985.30029296875,-0.29999999329447746,0.09999999776482582,-0.5999999865889549,-8.100000023841858,255.0,128.0,False,-0.009581082296995707,0.8988481460941854,3.253235494281018e-05,True,148.48259792532969,True,46,False,64,
88,4399,154,False,False,0,9134.080564358848,-1627.780029296875,-3964.719970703125,113.69000244140625,-9728.699951171875,-8603.300170898438,3803.699951171875,4400.4998779296875,555.9999847412109,4040.4998779296875,0.0,-0.7600876881124562,-0.4596320138406714,2.672171059660525,76561198017985329,Bcan,8.0,-1511.52001953125,-4018.97998046875,76.05000305175781,-2995.2999877929688,-8288.400268554688,3008.2000732421875,-4974.700012207031,91.00000381469727,-2343.800048828125,128.0,46.0,False,-0.12382328292662458,-2.146908448896337,0.03877190260070384,True,117.66173741894384,True,47,66,False,,76561198055840041,MCan,5.0,-2467.010009765625,-2206.6201171875,17.010000228881836,7659.69970703125,-4115.199890136719,2.0999999344348907,0.0,0.3999999910593033,0.0,246.0,128.0,False,0.009492757165921241,-0.4930257390215068,3.123157624396955e-05,True,119.0,False,36,30,4,,enpitsu,76561198039309853,25,-3103.81005859375,-4117.52001953125,17.049999237060547,11616.700439453125,-628.6000061035156,0.29999999329447746,1.4000000059604645,0.0,119.20000076293945,255.0,128.0,False,0.0166973059374637,-0.040051120415871624,-0.0001563551635783403,True,56,2,239.3501160221715,True,62,,games5425898691,bf81d8692db,18.0,-2847.429931640625,-2454.610107421875,234.33999633789062,-9786.900024414062,-13240.6005859375,-4366.000061035156,1579.4999694824219,230.49999237060547,343.1999969482422,255.0,128.0,,-1.0744153595771135,-1.8348124291745385,-0.1799546885613501,True,112.0,False,56,False,58,
89,4493,157,False,False,1,2642.1696944998457,3445.590087890625,4446.7099609375,180.11000061035156,-3817.0001220703125,916.2000274658203,1758.6000061035156,-1916.1000061035156,-3064.7000122070312,4789.100036621094,1.0,0.43591037464926746,-0.2578313625823635,-2.513419437336934,76561198039309853,enpitsu,26.0,3519.340087890625,4388.91015625,69.5,7902.5,-1787.7000427246094,3577.6998901367188,958.0000305175781,-2144.499969482422,1198.0999755859375,0.0,128.0,False,0.43414521032968983,-2.979373592219688,0.5163971671654454,True,232.0,False,56,62,2,,bf81d8692db,games5425898691,18.0,2524.860107421875,4207.31005859375,17.010000228881836,715.5999755859375,-12457.5,2.3000000417232513,-0.0,0.7000000029802322,1909.7000122070312,255.0,255.0,,-0.009549445395944507,-1.6471567587770157,0.00025025433771561014,True,79.0,False,58,56,False,,MCan,76561198055840041,5,332.1000061035156,5047.10986328125,17.010000228881836,-1015.5000305175781,1493.8999938964844,1.899999976158142,-0.7000000029802322,-0.0,-1.5999999642372131,171.0,128.0,False,-0.009308587933382493,-2.1659097268731835,1.3666252103344716e-05,True,30,4,149.0,False,36,,Bcan,76561198017985329,8.0,2046.9300537109375,4995.43017578125,23.690000534057617,6395.5999755859375,-7095.4998779296875,-2062.4000549316406,-4052.7999877929688,-64.89999771118164,920.9999847412109,210.0,128.0,False,-0.1455679315254206,-2.27137201965629,0.17567385723558818,True,58.0,False,48,False,66,
90,4517,158,False,False,1,2307.1950987336795,3119.760009765625,4525.14990234375,96.22000122070312,-3451.0000610351562,1131.6000366210938,2188.300018310547,-1195.1000213623047,-3644.5001220703125,4613.900146484375,1.0,0.9915886384636455,0.3379920821574776,-2.9440114876601715,76561198039309853,enpitsu,26.0,3213.510009765625,4242.97998046875,55.040000915527344,-9242.39990234375,-2486.999969482422,993.6000061035156,169.20000076293945,-5486.5997314453125,-344.1999816894531,128.0,128.0,False,1.3422589364731705,-3.093706331939194,0.012612478061340701,True,222.0,False,57,64,2,,bf81d8692db,games5425898691,18.0,3207.469970703125,3510.550048828125,17.010000228881836,9699.299926757812,-8724.099731445312,2.0999999344348907,3.8999998569488525,-3.799999952316284,-1318.800048828125,255.0,128.0,,-0.009572869007489897,-2.340930382127713,4.365939746424366e-05,True,79.0,False,58,56,False,,MCan,76561198055840041,5,608.3599853515625,4881.89990234375,17.010000228881836,6771.300048828125,-2399.600067138672,2.0999999344348907,0.7999999821186066,-0.0,39.30000066757202,176.0,128.0,False,-0.009526106137492885,-2.806838368920533,-6.113968352825842e-05,True,30,4,149.0,False,36,,Bcan,76561198017985329,8.0,2836.5,4656.419921875,17.0,11769.000244140625,-555.6000137329102,3.6000001430511475,-2.800000011920929,0.19999999552965164,-1391.3999938964844,219.0,1.0,False,-0.009540724753092476,-3.1030643105093443,-0.00023238101608579652,True,58.0,False,48,False,66,
91,4520,158,False,False,0,9902.210987115493,-3116.0400390625,-4510.14013671875,135.61000061035156,-8806.799926757812,9120.399780273438,7641.6998291015625,479.00001525878906,5944.89990234375,-654.3000030517578,0.0,-0.4484791802449803,-0.03609782807190089,-2.8584678590549117,76561198017985329,Bcan,8.0,-3010.070068359375,-4636.10986328125,16.209999084472656,-10725.899658203125,1439.6000671386719,31.700000762939453,1.8000000715255737,146.8000030517578,-197.70000457763672,220.0,255.0,False,0.005640134390323261,2.9120315898353226,0.028051378382739352,True,58.0,False,48,66,False,,76561198055840041,MCan,5.0,-677.3800048828125,-4857.759765625,17.010000228881836,-6977.19970703125,2422.899932861328,2.0999999344348907,-0.7000000029802322,-0.3999999910593033,6.1000001430511475,136.0,128.0,False,0.009527941987504996,2.8084906680200037,-4.262914270749702e-05,True,149.0,False,36,30,4,,enpitsu,76561198039309853,26,-3125.320068359375,-4219.740234375,69.51000213623047,8607.60009765625,2260.800018310547,1746.4999389648438,497.7000045776367,5472.5,-232.19999313354492,128.0,128.0,False,-1.1003130067434426,-0.03077145113940948,3.094258006584033,True,57,2,222.0,False,64,,games5425898691,bf81d8692db,18.0,-3351.159912109375,-3358.919921875,17.010000228881836,-8772.5,10079.600219726562,2.0999999344348907,0.7000000029802322,-0.9000000357627869,-89.49999809265137,255.0,128.0,,0.009566475115289061,2.27466834225494,0.0001319643296561937,True,79.0,False,56,False,58,
92,4582,160,False,False,0,8358.297994480732,-3444.639892578125,-2820.25,156.92999267578125,1337.8999328613281,18986.199951171875,6656.500244140625,4384.89990234375,3294.4000244140625,2432.7999877929688,0.0,-0.0281296516033439,0.8892373671402415,-2.9372019874815094,76561198017985329,Bcan,8.0,-3442.1298828125,-3004.679931640625,92.5,809.4000244140625,18235.699462890625,2416.9000244140625,-5380.30029296875,-1131.9000244140625,-143.29999923706055,255.0,255.0,True,0.7576617630653325,1.5365391675152122,-0.1938618198715681,True,0.0,False,49,70,False,,76561198055840041,MCan,5.0,-1393.760009765625,-4085.68994140625,17.010000228881836,-3578.599853515625,8104.4000244140625,-0.19999999552965164,-0.29999999329447746,0.3999999910593033,-767.6999664306641,255.0,91.0,False,0.009516133451386102,1.9863709946516248,-9.11419031645773e-05,True,117.62821521297577,True,36,30,4,,enpitsu,76561198039309853,26,-2655.909912109375,-3194.989990234375,17.049999237060547,1448.8999938964844,15227.80029296875,-2.0999999344348907,-0.5000000074505806,-0.19999999552965164,-4.399999976158142,255.0,128.0,False,0.01675903072108758,1.475355494713336,1.6870331304178047e-05,True,58,2,153.07681729460276,True,64,,games5425898691,bf81d8692db,18.0,-3151.219970703125,-3380.47998046875,523.4000244140625,10258.299560546875,-5336.500244140625,-1336.7999267578125,251.39999389648438,1919.2999267578125,-941.6000366210938,255.0,128.0,,-0.45301637733172595,-1.7014398603943757,-0.6964968346423296,True,79.0,False,58,False,60,
