,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
69,4657,154.0,False,False,1,4062.871502565686,-1329.0699462890625,1740.5899658203125,135.61000061035156,-91.80000305175781,32115.6005859375,3046.300048828125,-1360.7000732421875,4487.099914550781,-2563.2998657226562,1.0,0.07280472137299061,-1.4053894732212138,-2.9527400844382528,76561198039309853,enpitsu,28.0,-1294.5999755859375,1596.6600341796875,53.83000183105469,-4465.7000732421875,21196.10107421875,2338.800048828125,-4381.099853515625,187.60000228881836,-2523.0999755859375,255.0,0.0,False,-0.0706250996288851,1.3572572734042034,0.006858468406838963,True,153.0,False,42,39,False,,bf81d8692db,games5425898691,20.0,-1263.18994140625,1395.239990234375,135.39999389648438,2655.0,22844.599609375,-268.6000061035156,-2745.2999877929688,4520.10009765625,1510.5000305175781,255.0,124.0,,-0.6978266536572161,0.6048590779570793,2.0623732143121205,True,68.0,False,4,37,42,,SaBR_Vain,babb6fd42fb,11,-1372.43994140625,2435.6298828125,58.38999938964844,6055.0,-19157.60009765625,3739.7000122070312,432.00000762939453,69.20000076293945,-1842.5,231.0,128.0,False,-0.03367239144877391,-1.644392814293845,-0.0010966862659369252,True,158.0,False,29,4,22,,Bandit,76561198333055279,10.0,-3213.280029296875,1741.6600341796875,17.010000228881836,-2304.600067138672,18247.2998046875,2.7000001072883606,0.5999999865889549,-3.400000035762787,1135.0,228.0,138.0,False,-0.009602388303605543,1.3789703657509451,-6.491273263553333e-05,False,44,0.0,False,32,8,
70,4661,154.0,False,False,0,7537.025735218165,1334.8499755859375,-2059.31005859375,215.5500030517578,2539.7999572753906,13025.999755859375,19597.39990234375,5602.39990234375,-449.90001678466797,-2099.9000549316406,0.0,-0.611185197256442,1.0559875318524292,3.0029757369496317,babb6fd42fb,SaBR_Vain,11.0,1280.4300537109375,-2189.989990234375,97.31999969482422,-12752.099609375,16457.19970703125,777.2000122070312,-3775.7998657226562,-334.70001220703125,-2617.39990234375,188.0,255.0,False,0.21685510026095972,1.3920800081957174,0.04678394137891653,True,158.0,False,30,23,4,,76561198333055279,Bandit,10.0,3261.409912109375,-2012.3299560546875,17.010000228881836,3020.0,-18043.699951171875,2.7000001072883606,0.0,-1.0000000149011612,-1393.2000732421875,229.0,4.0,False,0.009595856152301787,-1.4173845257765612,-0.000303158229787224,True,0.0,False,8,32,44,,enpitsu,76561198039309853,28,1300.8900146484375,-1896.219970703125,71.52999877929688,-1352.2000122070312,-22945.2001953125,827.7999877929688,3816.9000244140625,-3608.800048828125,-1630.0999450683594,255.0,0.0,False,0.718831824404907,-1.4827600001277321,0.46928282005932354,True,153.0,False,42,False,39,,games5425898691,bf81d8692db,20.0,1219.3399658203125,-1772.530029296875,134.30999755859375,-2587.0001220703125,-22574.89990234375,-151.09999656677246,2728.699951171875,-4416.700134277344,1815.5000305175781,255.0,128.0,,-0.1761915206478942,0.0661471807536255,2.8512421991376438,True,42,68.0,False,37,4,
71,4820,159.0,False,False,1,8360.147043489756,-2199.969970703125,-2625.760009765625,138.64999389648438,-13309.49951171875,15868.599853515625,13017.19970703125,5654.1998291015625,2005.2000427246094,-90.20000457763672,1.0,-1.2155052802860131,1.2775230376366733,-0.15511907373373718,bf81d8692db,games5425898691,20.0,-2068.1298828125,-2826.77001953125,51.13999938964844,-11900.0,15439.69970703125,3117.9000854492188,-1882.7999877929688,-1450.2999877929688,-422.20001220703125,255.0,135.0,,-0.042409175296334485,0.9662502865137388,-0.00021085623041244684,True,27.0,False,46,41,4,,76561198039309853,enpitsu,27.0,-3319.179931640625,-2570.429931640625,35.33000183105469,2736.9000244140625,-22312.80029296875,-2643.2000732421875,1749.7999572753906,1742.1000671386719,317.09999084472656,255.0,255.0,False,0.02126648284576152,-1.7553283712268446,0.46028968439511053,True,255.0,False,False,44,46,,SaBR_Vain,babb6fd42fb,11,-1770.8399658203125,796.4400024414062,17.059999465942383,-14098.199462890625,-302.00000762939453,1.899999976158142,-0.5999999865889549,-0.09999999776482582,0.09999999776482582,255.0,128.0,False,-0.016752562898804356,-0.021455831844062204,-5.2266560379771236e-05,True,158.0,False,30,4,24,,Bandit,76561198333055279,10.0,1038.260009765625,2129.889892578125,16.989999771118164,-21603.798828125,667.7999877929688,5.299999713897705,2.0000000298023224,-0.0,1751.1000061035156,149.0,205.0,False,-0.009587789615072383,-0.040653413784676525,3.843328974014727e-05,True,46,193.0,False,34,8,
72,4916,163.0,False,True,1,4789.166728686874,-2460.9599609375,1724.31005859375,327.6199951171875,13405.30029296875,17668.299560546875,2910.2999877929688,2168.0999755859375,-1279.4999694824219,5446.199951171875,1.0,0.844506236414987,1.2963222526705824,-0.05865565338918717,bf81d8692db,games5425898691,20.0,-2541.719970703125,1636.3399658203125,209.60000610351562,12310.999755859375,10603.399658203125,1872.1000671386719,-3771.7001342773438,3992.0001220703125,295.0,255.0,215.0,,-0.1846354670732669,2.8096362986546786,-0.04825958816940559,True,27.0,False,48,43,4,,76561198039309853,enpitsu,27.0,-88.2300033569336,-362.1600036621094,17.059999465942383,4380.10009765625,17144.89990234375,1.899999976158142,-0.09999999776482582,-0.29999999329447746,-0.09999999776482582,255.0,128.0,False,-0.016774577750062362,1.8209467895589213,2.866300196956094e-05,True,255.0,False,False,44,46,,SaBR_Vain,babb6fd42fb,11,-3393.070068359375,4437.2099609375,35.369998931884766,4567.9998779296875,16600.400390625,2950.7000732421875,2275.7000732421875,4370.899963378906,-2442.4000549316406,227.0,0.0,True,0.15038538716590558,1.95975554798758,0.34027557312486467,True,158.0,False,32,4,26,,Bandit,76561198333055279,10.0,-334.69000244140625,5673.5498046875,29.639999389648438,1887.7000427246094,-269.3000030517578,-10.800000429153442,-3.1999999284744263,-6.299999952316284,214.79999542236328,225.0,0.0,False,-0.03348963034101475,-2.4899313805135708,0.03140629833807976,True,46,224.0,False,34,8,
73,4954,164.0,False,False,0,9294.765830833043,669.5599975585938,-4021.969970703125,108.81999969482422,2800.10009765625,24324.19921875,-2428.300018310547,113.50000381469727,-188.50000381469727,5995.9002685546875,0.0,-0.5410532983805219,1.383070726907749,-0.9003420424361761,76561198333055279,Bandit,10.0,568.7899780273438,-4299.72021484375,90.44999694824219,13288.1005859375,18501.800537109375,3179.2999267578125,-1707.7000427246094,5062.60009765625,1304.7999572753906,252.0,19.0,True,0.08141572472183285,1.552194011549757,0.15942752603718044,False,128.74419771214966,True,48,35,8,,babb6fd42fb,SaBR_Vain,11.0,2914.449951171875,-4631.10986328125,17.049999237060547,5586.5997314453125,6932.60009765625,3.1999999284744263,-5.0,-1.1999999731779099,-215.6999969482422,255.0,128.0,,0.01650839680084543,0.8692562691321425,0.0003776616526286436,True,158.0,False,4,26,32,,enpitsu,76561198039309853,27,-1045.1099853515625,-1249.8399658203125,17.059999465942383,-13044.100341796875,3916.7999267578125,2.3999999463558197,-0.09999999776482582,0.0,-2256.1000061035156,255.0,0.0,,0.01674346743333601,2.7846059506810814,-2.2117036454287077e-05,True,255.0,False,46,False,44,,games5425898691,bf81d8692db,20.0,910.239990234375,-2999.949951171875,19.3700008392334,-14208.800048828125,-8383.599853515625,-1911.6999816894531,4966.700134277344,-2267.899932861328,661.9000244140625,255.0,0.0,,-0.07886279179841471,-2.853890379049989,0.10514509245061712,False,48,5.067965597234748,True,44,4,
74,5023,167.0,False,False,0,4684.684911680669,1238.8199462890625,970.010009765625,93.1500015258789,1843.3999633789062,16262.099609375,0.0,-5921.7999267578125,663.7000274658203,700.2999877929688,0.0,0.6225412604181882,-2.5187141866710556,0.5505552757111817,76561198333055279,Bandit,10.0,1496.22998046875,782.47998046875,17.020000457763672,-1222.9000091552734,13749.89990234375,1.4000000059604645,-0.5000000074505806,0.29999999329447746,-280.0,0.0,110.0,False,0.009905189042220817,1.6529118342186335,-3.596689019011984e-05,True,44.0,False,48,36,8,,babb6fd42fb,SaBR_Vain,11.0,1335.8299560546875,-1821.9599609375,17.049999237060547,-20384.69970703125,-4872.900085449219,3.0000001192092896,-0.5000000074505806,0.0,6.9999998807907104,243.0,128.0,,0.01679652323850984,-2.9061454785108993,-3.977612745171121e-05,True,144.0,False,4,26,32,,enpitsu,76561198039309853,28,939.72998046875,1231.4100341796875,48.59000015258789,19008.499755859375,-152.39999771118164,3172.39990234375,30.0,517.400016784668,-2054.2999267578125,255.0,0.0,,0.029668142043413018,-0.1428901313345609,-0.001501354711584555,True,253.0,False,48,False,45,,games5425898691,bf81d8692db,20.0,-3298.219970703125,-486.6499938964844,17.010000228881836,-14570.799560546875,15649.3994140625,2.7000001072883606,1.899999976158142,-2.0000000298023224,-593.4000015258789,255.0,23.0,,0.00960181121909778,2.3015263831098456,5.438929074232779e-05,True,50,0.0,False,46,4,
75,5025,167.0,False,False,1,6538.956000941087,-1275.47998046875,-1027.8699951171875,97.2699966430664,-14883.900146484375,18865.799560546875,2697.39990234375,3125.4000854492188,-82.70000457763672,-5120.9002685546875,1.0,-0.312514091897238,2.451773941267551,0.8785951381800603,76561198039309853,enpitsu,28.0,-1131.1099853515625,-1224.1300048828125,76.7699966430664,-20192.099609375,6981.300048828125,2516.999969482422,-2108.000030517578,-2271.199951171875,-3193.800048828125,255.0,0.0,,-0.15680059846333155,0.39983785823937,-0.008619188371299569,True,253.0,False,48,45,False,,bf81d8692db,games5425898691,20.0,3424.10009765625,337.239990234375,17.010000228881836,12902.19970703125,-16898.1005859375,2.800000011920929,-0.0,-0.09999999776482582,-1669.4000244140625,255.0,0.0,,-0.009594020631532911,-2.1800995392500524,-0.0001423477883944075,True,0.0,False,4,46,50,,SaBR_Vain,babb6fd42fb,11,-1149.1500244140625,1867.219970703125,17.049999237060547,20296.700439453125,5165.7000732421875,3.3000001311302185,5.600000023841858,1.0999999940395355,646.1000061035156,238.0,191.0,,-0.01679246227123758,2.8940905093309244,9.358955446678591e-05,True,144.0,False,32,4,26,,Bandit,76561198333055279,10.0,-1496.22998046875,-782.47998046875,17.020000457763672,1222.9000091552734,-13749.89990234375,1.4000000059604645,0.5000000074505806,-0.29999999329447746,-280.0,0.0,110.0,False,-0.009905189042220817,-1.6529118342186335,-3.596689019011984e-05,True,48,44.0,False,36,8,
76,5028,167.0,False,False,0,4861.193057876847,1358.6500244140625,833.2899780273438,151.44000244140625,-5256.6998291015625,-14310.50048828125,7968.0999755859375,3602.5,2590.10009765625,4038.900146484375,0.0,0.1646055079083366,-2.5340428344945414,0.764932477776285,76561198333055279,Bandit,10.0,1487.1600341796875,972.7999877929688,18.309999465942383,161.29999160766602,5699.2999267578125,487.09999084472656,662.5,-61.30000114440918,1506.3999938964844,0.0,105.0,False,-0.08138330677883543,1.7467843065802136,0.048634918691449786,True,44.0,False,48,36,8,,babb6fd42fb,SaBR_Vain,11.0,981.9400024414062,-1916.030029296875,17.049999237060547,-19796.600341796875,-6591.199951171875,3.4999999403953552,0.9000000357627869,0.19999999552965164,1618.800048828125,236.0,255.0,,0.016769096035264667,-2.786544704802625,0.00022972679239275536,True,144.0,False,4,26,32,,enpitsu,76561198039309853,28,1305.1800537109375,1186.47998046875,95.33000183105469,18652.7001953125,-3444.7000122070312,1705.7000732421875,4972.099914550781,2043.699951171875,-1161.9999694824219,255.0,0.0,,0.6391288294323788,-0.3495574446663024,0.39516802916613025,True,253.0,False,48,False,45,,games5425898691,bf81d8692db,20.0,-3521.090087890625,-190.2100067138672,17.010000228881836,-10491.500244140625,18247.2998046875,2.800000011920929,-0.3999999910593033,0.5000000074505806,-1893.699951171875,255.0,0.0,,0.00959068114256818,2.028915193330698,-7.496249816489252e-05,True,50,255.0,False,46,4,160.0
77,5097,170.0,False,False,0,7818.876687913729,94.30000305175781,-2615.909912109375,98.79000091552734,-2795.2999877929688,-10400.899658203125,4870.299987792969,5482.39990234375,-1473.3999633789062,1942.1000671386719,0.0,1.1571792506644607,-1.604779445885781,-0.9102692136497306,babb6fd42fb,SaBR_Vain,11.0,-17.3700008392334,-2783.820068359375,93.4000015258789,12271.600341796875,13074.300537109375,3205.2999877929688,-2436.1000061035156,602.599983215332,1523.2000732421875,255.0,255.0,False,0.0845391639938444,0.47858730831584323,-0.011394025253656365,True,75.0,False,34,27,4,,76561198333055279,Bandit,9.0,1221.050048828125,-120.12999725341797,67.30000305175781,10076.599731445312,-17371.700439453125,2366.4999389648438,5477.19970703125,449.1999816894531,219.79999542236328,242.0,68.0,True,0.25848749162772433,-0.7132063584538829,0.2660241734261013,False,18.489866633569044,True,8,37,50,,enpitsu,76561198039309853,27,2340.889892578125,-355.0799865722656,17.059999465942383,-14023.599853515625,-1140.8000183105469,1.899999976158142,0.9000000357627869,-0.09999999776482582,-29.200000762939453,255.0,128.0,False,0.016739345958157,-3.064073341202142,7.145421618323296e-05,True,255.0,False,48,False,46,,games5425898691,bf81d8692db,20.0,444.6099853515625,2320.199951171875,17.010000228881836,19073.199462890625,9062.80029296875,2.800000011920929,-0.3999999910593033,-0.09999999776482582,1949.6000671386719,255.0,255.0,,0.00958423842212898,0.5151206073122253,6.432529991678744e-05,True,50,172.0,False,46,4,
78,5152,172.0,False,True,1,7454.865285087828,-2713.590087890625,-1382.719970703125,127.68000030517578,9917.39990234375,24823.60107421875,9649.000244140625,97.39999771118164,-2560.2999877929688,-123.80000114440918,1.0,0.5470753378468544,-1.7581471406030225,-0.45876494121296835,bf81d8692db,games5425898691,20.0,-2809.179931640625,-1578.1099853515625,55.25,-1492.2999572753906,17563.800048828125,1362.4000549316406,4003.3999633789062,-2668.5000610351562,-2664.7000122070312,255.0,128.0,,0.008923971806360323,1.6228541163541903,-0.025557274310815514,True,115.0,False,52,47,4,,76561198039309853,enpitsu,27.0,-1192.18994140625,773.1099853515625,48.5,-84.39999580383301,2361.4999389648438,-2534.9000549316406,513.8000106811523,-1290.5000305175781,-352.90000915527344,255.0,0.0,False,-0.1684619875934668,2.1916670586261953,0.38540734953127925,True,255.0,False,False,48,50,,SaBR_Vain,babb6fd42fb,11,-2191.77001953125,1271.760009765625,17.049999237060547,-13386.400146484375,3315.7998657226562,3.700000047683716,-0.29999999329447746,0.09999999776482582,-2221.199951171875,255.0,0.0,False,-0.01675804562802751,0.30578692880991193,-3.32136940844871e-05,True,75.0,False,34,4,28,,Bandit,76561198333055279,9.0,-3320.719970703125,3459.389892578125,17.010000228881836,-2865.0,18980.0,2.800000011920929,0.09999999776482582,-0.5999999865889549,-1846.7999267578125,231.0,0.0,False,-0.009614276018384112,1.4853373691878087,-1.3020898639327251e-06,True,50,0.0,False,38,8,
79,5223,174.0,False,False,0,9938.42575143484,198.80999755859375,-4737.93994140625,433.5,-26820.70068359375,-8705.999755859375,2224.199981689453,2040.3999328613281,-834.4000244140625,5580.30029296875,0.0,-0.6405958644395467,1.843637986398694,-0.21081172432547096,76561198333055279,Bandit,10.0,400.6099853515625,-4779.91015625,323.739990234375,-13683.800048828125,-3033.699951171875,317.5,-2020.3999328613281,1650.0,-734.4000244140625,194.0,128.0,False,-0.20380606763611436,2.4455030782215457,0.9536469971513337,True,,False,52,38,10,,babb6fd42fb,SaBR_Vain,11.0,1856.0999755859375,-4826.77978515625,17.049999237060547,-14406.8994140625,-10883.599853515625,3.400000035762787,1.5999999642372131,1.0999999940395355,-1421.6000366210938,226.0,0.0,,0.01676956166023645,-2.518750735896736,-0.00013908370970382308,True,21.0,False,4,28,34,,enpitsu,76561198039309853,27,-254.97000122070312,-548.72998046875,17.059999465942383,-8126.5997314453125,2290.8999633789062,1.899999976158142,0.3999999910593033,-0.19999999552965164,0.0,255.0,,,0.016644524371673526,2.8667979662145013,4.5892923204191724e-05,True,255.0,False,50,False,48,,games5425898691,bf81d8692db,20.0,1184.2099609375,-1398.260009765625,17.010000228881836,-20401.500244140625,-299.50000762939453,2.5,0.5000000074505806,-0.09999999776482582,-0.3999999910593033,255.0,,,0.009586530762291918,-3.126977560613579,4.30807873289761e-05,True,52,55.0,False,48,4,
80,5301,177.0,False,False,0,6518.0246224631455,-155.11000061035156,-1335.780029296875,104.33999633789062,1971.6999816894531,10653.1005859375,2169.1000366210938,-5707.0001220703125,1057.5,1520.0999450683594,0.0,-0.47835447161921896,0.5819917719192121,-2.602872707960483,babb6fd42fb,SaBR_Vain,11.0,-387.3500061035156,-1204.5,97.37000274658203,-727.6000213623047,22214.19921875,-3451.7001342773438,1383.2000732421875,2120.399932861328,-3556.400146484375,255.0,207.0,,-0.4326126715289375,0.3457998446431234,0.11067031774955842,True,6.0,False,36,30,4,,76561198333055279,Bandit,10.0,-164.05999755859375,-5323.18994140625,17.010000228881836,1043.499984741211,-6417.5,2.8999999165534973,0.19999999552965164,0.9000000357627869,-2088.8999938964844,109.0,234.0,False,0.009648663642599777,1.5058962850991506,-2.3776955878595504e-07,True,,False,10,38,52,,enpitsu,76561198039309853,28,81.26000213623047,1230.0799560546875,17.059999465942383,5660.2001953125,-6321.9000244140625,-0.9000000357627869,0.29999999329447746,-0.5000000074505806,-3037.60009765625,255.0,0.0,False,0.016684966373085343,-1.0085644735058352,5.3279215721410376e-05,True,226.94531624035167,True,50,False,48,,games5425898691,bf81d8692db,20.0,-2015.6400146484375,-952.1699829101562,17.010000228881836,7030.8001708984375,16523.00048828125,0.0,2.0000000298023224,4.399999976158142,-793.3999633789062,255.0,128.0,,0.00960070451957761,1.120424511025885,5.494379262057427e-05,True,52,48.34712265127449,True,48,4,
81,5329,178.0,True,True,1,4884.947265708307,-33.810001373291016,344.3599853515625,114.72000122070312,-652.6999664306641,26647.5,8412.7001953125,4149.599914550781,-1805.7000732421875,3428.0999755859375,1.0,0.6944280316023647,-0.42022925234789477,-2.516738157780682,76561198039309853,enpitsu,28.0,-37.27000045776367,125.91000366210938,54.150001525878906,-609.5999908447266,18281.500244140625,3163.900146484375,-725.8999633789062,-37.00000047683716,119.89999771118164,255.0,128.0,False,-0.041015993836134856,1.5160132617798823,-0.00017382747669362534,True,156.0,False,52,49,False,,bf81d8692db,games5425898691,20.0,761.1900024414062,-676.9400024414062,17.010000228881836,-17250.799560546875,-8346.599731445312,2.800000011920929,-0.29999999329447746,-0.0,-1983.800048828125,255.0,0.0,,-0.00960253745787315,-0.37785117702485904,-3.689745028865049e-05,True,35.0,False,4,48,52,,SaBR_Vain,babb6fd42fb,11,223.60000610351562,482.1499938964844,114.91000366210938,-5168.900146484375,-1718.699951171875,-164.3000030517578,1182.5,-5330.7000732421875,659.5999908447266,255.0,51.0,,-0.5090209391677074,2.5098677339913436,-2.996781019749523,True,6.0,False,38,4,31,,Bandit,76561198333055279,10.0,182.57000732421875,5480.830078125,22.030000686645508,-1062.6000213623047,-4028.900146484375,-159.3000030517578,0.9000000357627869,-0.09999999776482582,-0.19999999552965164,201.0,128.0,False,-0.04762551871165812,-1.312010516419784,-0.010084587932044116,True,52,,False,38,10,
82,5633,180.0,False,False,0,5226.317559786451,0.4000000059604645,-8.869999885559082,98.20999908447266,-19091.600341796875,20735.80078125,5050.7000732421875,4340.10009765625,2984.8001098632812,2872.9000854492188,0.0,-0.041019440523991396,0.03267498047537105,-0.04593605272632157,babb6fd42fb,SaBR_Vain,11.0,110.0,-171.5399932861328,90.41000366210938,-13009.69970703125,18812.39990234375,2293.3999633789062,-1084.800033569336,-5303.3001708984375,973.3000183105469,255.0,240.0,,0.44681806243471855,1.9141687282883,-0.48695186422903874,True,0.0,False,4,3,False,,76561198333055279,Bandit,9.0,-3241.9599609375,-4433.3701171875,61.040000915527344,-7589.000244140625,-13283.299560546875,-2156.3999938964844,819.5999908447266,438.1999969482422,1383.2000732421875,128.0,255.0,False,-0.8815816361435125,-0.8260399879882695,-0.8955216860789686,True,255.0,False,False,4,4,,enpitsu,76561198039309853,27,-100.94000244140625,197.52999877929688,94.48999786376953,14036.400146484375,-18092.80029296875,2077.7999877929688,4345.400085449219,3371.4999389648438,0.0,255.0,128.0,,0.671544796344136,-0.910925148661302,2.734547305011967e-05,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,3431.6298828125,2269.949951171875,17.010000228881836,4765.299987792969,14545.10009765625,2.5999999046325684,0.29999999329447746,1.0999999940395355,109.70000267028809,255.0,128.0,,0.009600729505246207,1.2686801727096928,-0.00014945988424545177,False,False,0.0,False,False,False,
83,5634,180.0,False,False,1,5159.873507480418,42.709999084472656,51.16999816894531,142.3300018310547,9696.799926757812,15082.80029296875,4464.800109863281,2269.7000122070312,225.0,-5549.5001220703125,1.0,0.10150708933561582,0.15246673027250604,-0.10173305742538093,76561198039309853,enpitsu,27.0,3.309999942779541,-78.5999984741211,106.79000091552734,-3971.300048828125,4481.499938964844,372.59998321533203,-4353.699951171875,346.30001068115234,-3342.7999877929688,255.0,128.0,,-1.4725933810600143,0.06060079981320854,1.6166058485986403,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,20.0,-3472.070068359375,-2404.110107421875,17.010000228881836,-3933.2000732421875,-14738.299560546875,2.7000001072883606,-0.7999999821186066,-3.100000023841858,1253.7000274658203,255.0,255.0,,-0.009592185548315747,-1.3171555329034574,0.00013060141309099757,False,31.0,False,False,False,False,26.0,SaBR_Vain,babb6fd42fb,11,-110.0,171.5399932861328,90.41000366210938,13009.69970703125,-18812.39990234375,2293.3999633789062,1084.800033569336,5303.3001708984375,973.3000183105469,255.0,240.0,,-0.44681806243471855,-1.9141687282883,-0.48695186422903874,True,0.0,False,4,False,3,,Bandit,76561198333055279,9.0,3241.9599609375,4433.3701171875,61.040000915527344,7589.000244140625,13283.299560546875,-2156.3999938964844,-819.5999908447266,-438.1999969482422,1383.2000732421875,128.0,255.0,False,0.8815816361435125,0.8260399879882695,-0.8955216860789686,True,4,255.0,False,4,False,
84,5635,180.0,False,False,0,5293.308561285295,-84.5999984741211,-90.75,156.27000427246094,-21020.400390625,-7191.7999267578125,4542.60009765625,1989.9000549316406,1823.3999633789062,5358.599853515625,0.0,-0.07523263218841078,-0.15165480753915073,-0.11077927588547613,babb6fd42fb,SaBR_Vain,11.0,59.29999923706055,-105.47000122070312,107.29000091552734,-4128.0999755859375,4380.899963378906,363.49998474121094,-2542.899932861328,-4656.499938964844,1449.1000366210938,255.0,248.0,,0.8525330968206528,1.3548158143932856,-1.1955078623519249,True,0.0,False,4,3,False,,76561198333055279,Bandit,9.0,-3303.3798828125,-4549.2001953125,54.720001220703125,-4560.5999755859375,-11279.49951171875,1947.7000427246094,4902.799987792969,-103.00000190734863,-2490.2000427246094,128.0,255.0,False,-0.6569059980565956,-1.0736084420682703,-0.39252703130880456,True,255.0,False,False,4,4,,enpitsu,76561198039309853,27,-3.309999942779541,78.5999984741211,106.79000091552734,3971.300048828125,-4481.499938964844,372.59998321533203,4353.699951171875,-346.30001068115234,-3342.7999877929688,255.0,128.0,,1.4725933810600143,-0.06060079981320854,1.6166058485986403,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,3472.070068359375,2404.110107421875,17.010000228881836,3933.2000732421875,14738.299560546875,2.7000001072883606,0.7999999821186066,3.100000023841858,1253.7000274658203,255.0,255.0,,0.009592185548315747,1.3171555329034574,0.00013060141309099757,False,False,31.0,False,False,False,
85,5846,188.0,False,False,1,3015.310158651186,3412.22998046875,3478.469970703125,106.36000061035156,-10399.7998046875,1259.1999816894531,5981.5997314453125,-2034.4000244140625,4303.299865722656,3652.6998901367188,1.0,-0.07437942027861766,0.8600838109568695,-1.4680607164695023,76561198039309853,enpitsu,28.0,3550.179931640625,3521.22998046875,17.020000457763672,-8793.699951171875,7045.999755859375,40.79999923706055,65.59999942779541,62.800002098083496,2176.999969482422,255.0,255.0,,-0.004919245758550724,0.6010775566804566,0.015379965245628345,True,31.0,False,2,2,False,,bf81d8692db,games5425898691,20.0,2425.06005859375,2512.110107421875,17.010000228881836,-16663.699951171875,10271.8994140625,2.5999999046325684,-0.7999999821186066,0.29999999329447746,70.79999923706055,255.0,128.0,,-0.009590545018191668,0.5432578979950642,-8.942173391538995e-05,True,195.0,False,False,False,False,,SaBR_Vain,babb6fd42fb,11,2364.5,4966.509765625,20.920000076293945,497.7000045776367,-3272.9000854492188,-516.1000061035156,-852.9000091552734,858.6000061035156,-168.4000015258789,128.0,0.0,False,-0.03678599177447631,-2.0835836325953667,0.10314968035300268,True,186.0,False,6,False,6,,Bandit,76561198333055279,10.0,766.9099731445312,2100.989990234375,30.809999465942383,-9347.999877929688,18641.300048828125,-2732.39990234375,-2213.9999389648438,278.8999938964844,-379.7999954223633,132.0,1.0,False,0.1226450349742555,1.0294362186318375,-0.2016620734890704,True,8,34.0,False,6,4,
