,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
31,1772,48.0,False,False,1,9560.01959124093,1809.6600341796875,-4376.259765625,414.6400146484375,12856.99951171875,1546.3999938964844,1186.9000244140625,-801.5000152587891,400.9000015258789,5932.60009765625,1.0,0.3138501366506975,0.8192715906225152,-0.04827578339852081,bf50c1817ab,pablilloalf,11.0,1662.6500244140625,-4410.7998046875,336.1300048828125,8631.099853515625,-6965.10009765625,-232.80000686645508,4945.7000732421875,-1484.7999572753906,1893.3000183105469,255.0,60.0,0.1867487865547532,-2.869278782064775,1.5033266847255131,True,7,False,8,164.16152282427714,True,,76561198393032685,joselico,15.0,1758.56005859375,-5090.75,106.33999633789062,-2861.6000366210938,-3018.2998657226562,7062.80029296875,-4859.700012207031,-690.4000091552734,21.400001049041748,255.0,0.0,False,1.006359381963106,-0.605098129838901,0.8795620881610329,True,75.0,False,False,False,False,,enpitsu,76561198039309853,25.0,1368.449951171875,679.2000122070312,17.049999237060547,10075.30029296875,-3771.099853515625,2.5999999046325684,-0.09999999776482582,0.09999999776482582,672.9000091552734,255.0,128.0,False,-0.016689449344495906,-2.837637341305835,-0.0003239142136978087,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,1969.5899658203125,-2887.820068359375,17.020000457763672,2855.5999755859375,-6398.3001708984375,1.1999999731779099,-0.0,0.19999999552965164,2434.7000122070312,255.0,255.0,,-0.009512065301127623,-1.9957591281044513,4.6241328320043136e-05,True,6,False,6,255.0,False,,False
32,1813,50.0,False,False,0,2832.266019856884,-3606.25,4317.64013671875,280.07000732421875,-10453.00048828125,15592.099609375,18387.900390625,5033.399963378906,3097.0001220703125,-1035.4000091552734,0.0,-1.183913717958298,2.5530056988735605,-1.770734479651464,bf81d8692db,games5425898691,17.0,-3545.7900390625,4209.93994140625,144.2899932861328,-11264.7998046875,12552.7001953125,2339.7000122070312,4453.999938964844,2951.7999267578125,650.2999877929688,255.0,255.0,-0.5477643387902266,2.2236962439955246,0.001321547742070693,True,6,False,8,169.81621514340884,True,,76561198039309853,enpitsu,25.0,-3193.800048828125,-106.51000213623047,17.049999237060547,-10789.89990234375,8774.7998046875,3.100000023841858,-0.19999999552965164,0.29999999329447746,-2176.199951171875,255.0,0.0,False,0.016756576170048425,2.4002993121527068,-5.822422442457308e-05,True,251.87149255506455,True,False,False,False,,joselico,76561198393032685,15.0,-1019.4600219726562,4872.56005859375,16.93000030517578,-3176.400146484375,-6510.7000732421875,23.09999942779541,28.80000114440918,-11.799999475479126,-2417.5,255.0,0.0,False,0.007722548650775147,-2.029696009619907,-0.00011139701957385543,True,75.0,False,False,False,False,,pablilloalf,bf50c1817ab,11.0,-2988.110107421875,5000.3798828125,366.7900085449219,-7730.3997802734375,-4111.199951171875,7625.9002685546875,24.000000953674316,675.0,813.8999938964844,255.0,151.0,False,-0.7846128571958003,-2.6623371297929324,-1.5677056467727493,True,8,False,8,116.0,False,,
33,1916,54.0,False,False,1,7570.90001330418,558.6400146484375,-2423.3798828125,415.70001220703125,-15654.300537109375,16815.6005859375,-5963.499755859375,-4156.199951171875,-1443.3999633789062,4079.4000244140625,1.0,-0.7345903712172926,1.0716877787420236,0.9653027295975063,76561198393032685,joselico,14.0,696.25,-2606.050048828125,327.2200012207031,-3372.5,10019.600219726562,3783.900146484375,-2555.2000427246094,-1291.6999816894531,-243.29999923706055,255.0,255.0,1.1494669110941702,1.067105747440466,-0.5887611957147961,True,False,False,4,48.60058506329855,True,,bf50c1817ab,pablilloalf,11.0,343.8800048828125,-4408.85009765625,17.049999237060547,-9091.699829101562,10696.99951171875,2.5,0.5000000074505806,-0.7999999821186066,-60.50000190734863,255.0,128.0,False,-0.016749469313793345,0.8737284313665109,0.00010358488998426938,True,116.0,False,8,False,8,,enpitsu,76561198039309853,25.0,224.72000122070312,-584.0599975585938,17.049999237060547,-8524.299926757812,9138.599853515625,2.5999999046325684,0.09999999776482582,-0.19999999552965164,-139.89999771118164,255.0,128.0,False,-0.016731369384869563,0.8336272591534254,9.098022513769577e-05,True,226.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,2308.909912109375,208.41000366210938,17.010000228881836,-5295.4998779296875,18319.200439453125,2.0999999344348907,0.5000000074505806,-0.09999999776482582,-0.29999999329447746,255.0,128.0,,-0.009636259080921507,1.2894569127385165,2.3778927054292827e-05,True,8,False,10,181.0,False,,False
34,1951,55.0,False,False,0,4962.51593899361,1103.199951171875,598.0,306.2799987792969,22607.2998046875,-1145.0,8885.10009765625,5955.999755859375,457.40001678466797,-562.2999954223633,0.0,1.1905927691402929,1.580338217291478,2.1763547941106194,76561198039309853,enpitsu,25.0,959.760009765625,501.42999267578125,167.6699981689453,12701.99951171875,3545.10009765625,3227.9000854492188,2245.800018310547,3426.300048828125,1257.2000122070312,128.0,0.0,-0.24018728225991418,1.1230113021215606,0.014279863313724423,True,1,False,2,192.0,False,,bf81d8692db,games5425898691,17.0,-1408.5400390625,-2398.070068359375,17.010000228881836,12756.99951171875,-13733.699951171875,2.0999999344348907,-0.5999999865889549,0.7000000029802322,931.2000274658203,255.0,175.0,,0.009596631193105441,-0.783809306344355,-1.4213553750259037e-05,True,211.0,False,10,False,8,,joselico,76561198393032685,14.0,-244.1999969482422,1329.739990234375,237.49000549316406,3212.39990234375,-9683.800048828125,-4820.5999755859375,-2092.4000549316406,-4210.4998779296875,-1358.0999755859375,128.0,128.0,True,-0.7634228560738457,0.059691969183719454,-0.02736822148805274,True,50.0,False,False,False,4,,pablilloalf,bf50c1817ab,11.0,1009.4000244140625,3458.169921875,17.049999237060547,13883.1005859375,1088.6000061035156,3.100000023841858,-0.5999999865889549,0.0,2163.3999633789062,255.0,254.0,,0.016741501766627094,0.13539453937237975,6.986285625221978e-05,True,8,False,8,116.0,False,,False
35,2023,58.0,False,False,0,5761.973686662461,2367.8701171875,391.5799865722656,393.92999267578125,14190.899658203125,28363.40087890625,5712.2998046875,3352.9998779296875,-2857.6998901367188,4073.0999755859375,0.0,-1.2282920816500984,-1.4763909012314456,-0.6723820878740112,bf81d8692db,games5425898691,17.0,2184.93994140625,175.66000366210938,286.9200134277344,15850.10009765625,16357.7001953125,3193.5000610351562,-1492.8999328613281,4117.799987792969,1949.2999267578125,255.0,38.0,-0.8536877446224166,0.8451716616681453,0.16565506471594096,True,9,False,12,107.75606873727617,True,,76561198039309853,enpitsu,25.0,3704.300048828125,-624.030029296875,17.040000915527344,3624.5999145507812,-17543.800048828125,4.300000071525574,0.09999999776482582,-0.7000000029802322,-1937.5,255.0,0.0,False,0.016780271493518528,-1.4279081970626275,-8.413904906964628e-05,True,251.0,False,2,False,2,,joselico,76561198393032685,15.0,1806.68994140625,543.4000244140625,17.010000228881836,10227.999877929688,-2874.4000244140625,2.0999999344348907,-0.5000000074505806,0.5999999865889549,-2.199999988079071,128.0,128.0,False,0.009609838890869691,-0.27442895309394205,6.178459855544111e-05,True,81.0,False,False,False,4,,pablilloalf,bf50c1817ab,11.0,2859.969970703125,3635.260009765625,17.049999237060547,-10030.30029296875,-3823.3999633789062,3.3000001311302185,0.19999999552965164,0.0,-2385.2999877929688,255.0,0.0,False,0.016693382896239815,-2.8284127816218305,1.9447013452983548e-05,True,8,False,8,255.0,False,,
36,2088,60.0,False,False,1,10742.56324795341,-2622.4599609375,-5010.02978515625,191.3800048828125,-7610.7000732421875,10555.0,8615.599975585938,3988.9999389648438,2069.7000122070312,3975.2999877929688,1.0,0.5714040337698911,2.9080410847318645,1.3558391342370537,bf50c1817ab,pablilloalf,11.0,-2484.639892578125,-4919.64990234375,116.5999984741211,-8287.7001953125,-7044.89990234375,3291.7001342773438,1916.3999938964844,2975.10009765625,3407.9998779296875,255.0,128.0,0.0773696039514673,-0.5060912596776046,-0.13884161452352428,True,8,False,10,195.47373789612968,True,,76561198393032685,joselico,15.0,-2427.449951171875,-3588.669921875,87.62999725341797,2175.800018310547,-21485.80078125,-1723.3999633789062,2673.2000732421875,525.4999923706055,175.59999465942383,128.0,255.0,False,0.6572081172272751,-1.7150613560941685,-0.0017543189259265593,True,40.0,False,6,False,4,,enpitsu,76561198039309853,25.0,-998.8599853515625,-173.89999389648438,15.9399995803833,11789.200439453125,-13577.5,-515.9999847412109,1177.300033569336,1069.8999786376953,540.6999969482422,255.0,0.0,False,-0.01955590696757287,-2.3316457625679377,0.002446618914703163,True,255.0,False,False,4,4,,games5425898691,bf81d8692db,17.0,-3488.6201171875,-3618.030029296875,17.0,10661.400146484375,-10675.0,3.6000001430511475,1.4000000059604645,3.700000047683716,1056.1000061035156,255.0,255.0,,-0.009395250383953386,-2.354538704306337,0.00035756332568453515,True,10,False,12,94.0,False,,False
37,2176,63.0,False,False,1,8320.732035365512,-3826.739990234375,-1710.5699462890625,96.01000213623047,1407.4000549316406,18757.60009765625,2285.399932861328,-1966.0000610351562,3542.0999145507812,887.6000213623047,1.0,0.07600806180062813,-1.6351536182210449,-0.21699229216889188,bf50c1817ab,pablilloalf,11.0,-3842.300048828125,-1892.489990234375,84.7300033569336,1012.3999786376953,17238.1005859375,1536.300048828125,-3614.7000122070312,-2013.6000061035156,3623.2998657226562,255.0,139.0,-1.3626720340518084,-1.5858186886954284,2.508564700622894,True,9,False,12,133.0,False,,76561198393032685,joselico,16.0,-267.6300048828125,-4075.39990234375,17.020000457763672,-8900.999755859375,8402.2998046875,0.7000000029802322,-0.29999999329447746,0.7000000029802322,0.0,255.0,128.0,False,-0.009582310246020085,0.7565661923437144,-6.384876474638165e-05,True,71.0,False,6,False,4,,enpitsu,76561198039309853,25.0,-2877.659912109375,-80.05999755859375,17.059999465942383,-3691.099853515625,13609.69970703125,1.2999999523162842,-0.0,-0.7000000029802322,0.0,255.0,128.0,False,-0.016763174077633156,1.3059728543267575,6.219231667262157e-05,True,255.0,False,False,4,4,,games5425898691,bf81d8692db,17.0,-3385.81005859375,-827.8699951171875,17.0,-3472.9000854492188,13664.89990234375,3.3000001311302185,-0.0,-0.7999999821186066,-5.699999928474426,255.0,128.0,,-0.009585240190569064,1.3228361865124443,7.968207449111906e-05,True,10,False,12,94.0,False,,False
38,2203,64.0,False,False,1,6850.484171302066,-3689.97998046875,51.0,108.23999786376953,1186.8000030517578,23860.2001953125,843.0999755859375,-874.4999694824219,3892.6998901367188,-1732.8999328613281,1.0,-0.17923605554134364,-2.360406927068853,1.7784475289859079,bf50c1817ab,pablilloalf,11.0,-3694.820068359375,-140.32000732421875,31.860000610351562,-82.70000457763672,21796.59912109375,-446.30001068115234,1358.9999389648438,-4815.5999755859375,1333.6000061035156,255.0,128.0,0.0006858715806224446,1.4069298179322536,0.44768571796539564,True,10,False,12,111.09380645393043,True,,76561198393032685,joselico,16.0,-1182.949951171875,-3127.169921875,17.020000457763672,-8210.599975585938,11455.50048828125,0.7000000029802322,0.29999999329447746,-0.5999999865889549,-22.40000009536743,255.0,,,-0.009592037744298629,0.9522303453185882,8.549519905094746e-05,True,102.0,False,6,False,4,,enpitsu,76561198039309853,25.0,-3183.2099609375,1045.969970703125,17.059999465942383,-2460.800018310547,9074.69970703125,1.1999999731779099,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,,-0.016732409767886623,1.3059731287098857,4.212504737916993e-06,True,255.0,False,False,4,4,,games5425898691,bf81d8692db,17.0,-3939.10009765625,-83.13999938964844,139.0500030517578,-7237.80029296875,4893.2000732421875,1520.8999633789062,375.6999969482422,-2634.8001098632812,3225.1998901367188,255.0,255.0,,-0.5047673777729164,-0.3269414529771218,-0.6782716875298329,True,10,False,14,94.0,False,,
39,2227,65.0,False,False,1,5404.862882903822,-3578.4599609375,2108.2099609375,93.68000030517578,1335.2000427246094,21429.7998046875,161.10000610351562,-5030.299987792969,2909.5001220703125,-1493.0999755859375,1.0,0.6097027467789778,2.295827833188964,2.608151782377625,bf50c1817ab,pablilloalf,11.0,-3630.14990234375,1922.3800048828125,111.25,1134.1999816894531,22971.39892578125,-159.89999771118164,-4941.9000244140625,-2166.6000366210938,1064.3000030517578,255.0,221.0,-1.0110842591486477,3.036382180145981,-2.0334825849409945,True,11,False,14,24.0,False,,76561198393032685,joselico,14.0,-1876.8599853515625,-2150.199951171875,17.020000457763672,-8162.60009765625,11497.19970703125,0.7000000029802322,0.29999999329447746,-0.5999999865889549,0.0,255.0,,,-0.009592087843680529,0.9534445546533648,7.967173798865534e-05,True,132.0,False,6,False,4,,enpitsu,76561198039309853,25.0,-3331.06005859375,2185.340087890625,17.059999465942383,-4574.100036621094,16560.799560546875,-4.099999964237213,-0.29999999329447746,0.5999999865889549,17.699999809265137,255.0,128.0,,-0.01677699758442356,1.2992444023591108,-4.119295665617584e-05,True,197.79644727194182,True,False,4,4,,games5425898691,bf81d8692db,17.0,-4007.010009765625,238.38999938964844,88.73999786376953,3776.4999389648438,4279.5001220703125,-4207.200012207031,1336.9999694824219,-3036.4999389648438,1799.1000366210938,255.0,255.0,,-0.5915279067986655,2.383510158133344,0.5298123108996249,True,10,False,14,94.0,False,,
40,2233,65.0,False,False,0,8883.99261631356,3554.14990234375,-2549.050048828125,95.27999877929688,6538.3001708984375,-19797.5,3142.2000122070312,4560.199890136719,-2361.4999389648438,21.80000066757202,0.0,0.5184306072567418,-2.6100072644855694,2.151738726090213,76561198039309853,enpitsu,25.0,3420.320068359375,-2507.580078125,17.059999465942383,4573.0999755859375,-17458.199462890625,-3.6000001430511475,-2.199999988079071,6.800000071525574,-681.8000030517578,255.0,128.0,0.016795623413953242,-1.3101079713860408,-0.00016059938827160745,True,4,False,4,178.9953548113505,True,,bf81d8692db,games5425898691,17.0,3911.969970703125,-344.80999755859375,30.8799991607666,-5823.699951171875,-6471.9000244140625,-1713.0000305175781,87.89999961853027,2646.9000244140625,167.39999771118164,255.0,128.0,,0.18509378988871572,-2.3156501658751587,0.2623302419942862,True,94.0,False,14,False,10,,joselico,76561198393032685,14.0,2101.260009765625,1834.06005859375,17.020000457763672,8162.60009765625,-11497.19970703125,0.7000000029802322,-0.29999999329447746,0.5999999865889549,0.0,255.0,,,0.009592087843680529,-0.9534445546533648,7.967173798865534e-05,True,132.0,False,False,4,6,,pablilloalf,bf50c1817ab,11.0,3609.610107421875,-2324.179931640625,108.3499984741211,-1216.9999694824219,-22940.80078125,-159.399995803833,4941.9000244140625,2166.4999389648438,1064.4999694824219,255.0,235.0,,0.18258337209733283,2.689045287321337,2.9862021011366604,True,11,False,14,24.0,False,,
41,2259,66.0,False,False,1,4763.91954076562,-3766.570068359375,4162.56982421875,319.260009765625,8929.69970703125,5832.60009765625,3581.6000366210938,-2615.0,-369.0999984741211,5387.5,1.0,0.7038971450920675,1.559598806268916,-2.954966729999308,bf50c1817ab,pablilloalf,11.0,-3680.760009765625,4129.0400390625,31.31999969482422,898.7000274658203,13576.400146484375,2709.4000244140625,2644.8001098632812,3130.2999877929688,-2118.300018310547,255.0,6.0,0.2122017327874722,1.6546880069812568,0.22247505166987086,False,12,False,14,55.0,False,,76561198393032685,joselico,14.0,-2258.68994140625,-650.9199829101562,17.020000457763672,3589.4000244140625,13629.49951171875,0.7000000029802322,-0.09999999776482582,-0.7999999821186066,-3.700000047683716,255.0,128.0,,-0.00959511102022599,1.8289494970193132,7.01475203761213e-05,True,132.0,False,6,False,4,,enpitsu,76561198039309853,25.0,-3306.2099609375,4419.830078125,19.25,10988.499755859375,18270.6005859375,429.39998626708984,1055.999984741211,1087.9000091552734,-967.5,128.0,128.0,,-0.00029580452314509787,2.1641593859731927,0.07687612834857004,True,159.0,False,False,4,4,,games5425898691,bf81d8692db,17.0,-3167.639892578125,1440.800048828125,83.80000305175781,8708.499755859375,13335.400390625,-144.60000038146973,-4571.9000244140625,3057.2000122070312,11.299999952316284,255.0,128.0,,0.8612179738217841,-0.9837776022411466,3.1384264887716213,True,11,False,16,94.0,False,,
42,2298,68.0,False,False,1,3419.4442648131144,-2519.260009765625,4970.89013671875,161.52000427246094,15977.5,-3325.4998779296875,-8734.000244140625,-2587.9000854492188,-296.299991607666,5292.2998046875,1.0,0.12328508070368767,-0.340847600211951,-2.306383552545457,bf50c1817ab,pablilloalf,11.0,-2663.909912109375,5071.16015625,285.8500061035156,8412.5,-2066.999969482422,-11258.1005859375,-858.8999938964844,2320.2000427246094,-764.8999786376953,255.0,76.0,-1.075134807705081,3.052164921492591,1.5262179149917485,True,12,False,15,55.0,False,,76561198393032685,joselico,14.0,-2034.1800537109375,1289.6800537109375,17.020000457763672,-3441.9000244140625,13672.60009765625,0.7000000029802322,-0.09999999776482582,0.7999999821186066,4.699999988079071,255.0,128.0,,-0.009604089130489473,1.3233976752723275,-7.443237328791467e-05,True,163.0,False,6,False,4,,enpitsu,76561198039309853,25.0,-1364.219970703125,4786.5400390625,16.799999237060547,6971.099853515625,-10583.900146484375,69.29999828338623,118.4000015258789,-26.600000858306885,-2334.199981689453,255.0,0.0,False,-0.011371304096793258,-1.9243824088742283,-0.004563996055436262,True,159.0,False,False,4,4,,games5425898691,bf81d8692db,17.0,-1835.6199951171875,3211.14990234375,17.010000228881836,6445.7000732421875,18223.199462890625,-0.19999999552965164,0.3999999910593033,1.7000000178813934,923.0999755859375,255.0,203.0,,-0.009596696399820576,1.871853879638978,-0.000120604337291383,True,12,False,16,53.20823210029194,True,,
43,2356,70.0,True,True,1,1181.098187234706,-153.25,4597.72021484375,153.22999572753906,23293.89892578125,20985.50048828125,-2366.999969482422,921.5000152587891,1730.5000305175781,-5670.5999755859375,1.0,0.18855113397828874,-0.05799870213420572,-1.6274083536906943,76561198393032685,joselico,14.0,-313.0799865722656,4470.68017578125,189.72000122070312,7947.39990234375,19083.399658203125,37.10000038146973,-3828.599853515625,-3946.0000610351562,141.99999809265137,128.0,255.0,-0.051600784938371044,2.284348972346885,-1.3442733508730285,True,5,False,8,44.0,False,,bf50c1817ab,pablilloalf,11.0,-2471.570068359375,3630.830078125,17.059999465942383,12638.1005859375,-6226.5997314453125,1.8000000715255737,-0.0,-0.0,2163.000030517578,255.0,255.0,,-0.016776031552429918,-2.7468776553152887,6.970472596311071e-06,True,24.0,False,16,False,12,,enpitsu,76561198039309853,25.0,-1359.7900390625,5103.41015625,173.4499969482422,14741.300048828125,122.39999771118164,3376.199951171875,660.9999847412109,743.8999938964844,29.100000858306885,255.0,128.0,False,0.20704139396100257,3.1227187227868884,1.5621183670232994,True,52.50525570172137,True,False,4,4,,games5425898691,bf81d8692db,17.0,-884.25,5011.1298828125,215.97999572753906,14935.699462890625,-1381.9999694824219,-3934.7000122070312,-1233.7999725341797,-621.3999938964844,5323.599853515625,255.0,203.0,,-0.15773636693265344,2.300374727580287,1.4434434474956135,True,13,False,20,0.0,False,,
44,2617,70.0,False,False,0,5176.3699536439135,-35.11000061035156,35.720001220703125,121.93000030517578,-15590.799560546875,-3939.1000366210938,4087.5,2380.399932861328,2136.6000366210938,5076.199951171875,0.0,-0.071975798569725,0.02293329143982034,0.17152403084130563,76561198039309853,enpitsu,25.0,-43.81999969482422,-103.41000366210938,97.7699966430664,11831.8994140625,16951.500244140625,-68.80000114440918,-4272.900085449219,2222.5,2655.4998779296875,255.0,128.0,1.3939078751681704,0.9832635720223426,-0.04912361287971026,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,17.0,0.0,-4961.81982421875,17.010000228881836,0.0,1572.8999328613281,2.0999999344348907,-0.7000000029802322,0.0,0.0,255.0,,,0.009391819022345399,1.5707878295104034,-3.9981008938747724e-08,True,116.0,False,False,False,False,,joselico,76561198393032685,13.0,77.80999755859375,137.5800018310547,69.08999633789062,-11040.10009765625,-12602.7001953125,3257.7999877929688,-3599.7000122070312,2755.0,3114.5999145507812,255.0,128.0,,-0.08237390810819382,-2.2142926683408337,0.002513479622935578,True,0.0,False,False,3,4,,pablilloalf,bf50c1817ab,11.0,-2443.989990234375,4163.89990234375,17.049999237060547,-18864.300537109375,1075.8000183105469,3.100000023841858,-0.5999999865889549,0.0,1670.2999877929688,255.0,252.0,True,0.01676846363466611,3.1109232934219566,0.0002985837374725399,True,False,False,False,43.0,False,,
45,2618,70.0,False,False,1,5264.988033324995,87.23999786376953,-62.5,136.1699981689453,21065.80078125,-4967.60009765625,3949.4000244140625,1578.5000610351562,49.80000019073486,-3159.1000366210938,1.0,0.046737062164267644,-0.13050855442490927,0.1882020529663409,76561198393032685,joselico,13.0,-77.80999755859375,-137.5800018310547,69.08999633789062,11040.10009765625,12602.7001953125,3257.7999877929688,3599.7000122070312,-2755.0,3114.5999145507812,255.0,128.0,0.08237390810819382,2.2142926683408337,0.002513479622935578,True,3,False,4,0.0,False,,bf50c1817ab,pablilloalf,11.0,2443.989990234375,-4163.89990234375,17.049999237060547,18864.300537109375,-1075.8000183105469,3.100000023841858,0.5999999865889549,-0.0,1670.2999877929688,255.0,252.0,True,-0.01676846363466611,-3.1109232934219566,0.0002985837374725399,True,43.0,False,False,False,False,,enpitsu,76561198039309853,25.0,43.81999969482422,103.41000366210938,97.7699966430664,-11831.8994140625,-16951.500244140625,-68.80000114440918,4272.900085449219,-2222.5,2655.4998779296875,255.0,128.0,,-1.3939078751681704,-0.9832635720223426,-0.04912361287971026,True,0.0,False,False,1,2,,games5425898691,bf81d8692db,17.0,-0.0,4961.81982421875,17.010000228881836,-0.0,-1572.8999328613281,2.0999999344348907,0.7000000029802322,-0.0,0.0,255.0,,,-0.009391819022345399,-1.5707878295104034,-3.9981008938747724e-08,True,False,False,False,116.0,False,,
46,2673,72.0,False,False,1,6840.559635120424,3946.260009765625,-982.8400268554688,168.9600067138672,-15329.200439453125,15523.199462890625,9122.999877929688,1908.6000061035156,3246.300048828125,4671.000061035156,1.0,0.5337883269847136,-1.1432522595337125,2.950225811839112,bf50c1817ab,pablilloalf,11.0,4065.0400390625,-1241.8900146484375,180.0800018310547,976.2999725341797,22792.39990234375,2924.2999267578125,-1794.1000366210938,-1314.9000549316406,754.3000030517578,255.0,255.0,0.08505827525734695,1.6148946905821668,-1.2510228292288625,True,False,False,False,178.0,False,,76561198393032685,joselico,13.0,1032.6199951171875,1.8799999952316284,17.010000228881836,9992.7001953125,-1954.1000366210938,2.5,0.9000000357627869,-0.09999999776482582,-2345.2999877929688,255.0,0.0,,-0.009536559198836204,-2.903825221980232,-7.964632406664205e-05,True,31.0,False,4,False,4,,enpitsu,76561198039309853,25.0,-1244.81005859375,-218.30999755859375,99.25,-13989.7998046875,1904.1999816894531,-165.40000915527344,-1084.1999816894531,-5392.0001220703125,-19.199999570846558,128.0,128.0,,-0.5851633658203174,-2.945458602220966,-3.1373474692723553,False,0.0,False,False,3,4,,games5425898691,bf81d8692db,17.0,1252.1700439453125,4149.81005859375,17.010000228881836,13034.7998046875,2344.7999572753906,2.0999999344348907,-0.3999999910593033,-0.0,-72.39999771118164,255.0,108.0,,-0.009567346158558507,2.95687413422598,-5.1144411290773036e-05,True,False,False,False,116.0,False,,False
47,2743,75.0,False,False,0,8012.372954246002,-166.6699981689453,-2839.110107421875,367.6300048828125,33118.9990234375,7440.9002685546875,9569.7998046875,5305.5999755859375,-408.6000061035156,-2771.9000244140625,0.0,0.8203545938478937,-2.9812074140813,2.311069416720767,bf81d8692db,games5425898691,17.0,-332.9100036621094,-2987.81005859375,243.6199951171875,19702.80029296875,8208.499755859375,2943.0999755859375,-3534.8001098632812,2243.2000732421875,-2099.7000122070312,255.0,152.0,-0.689135715508483,1.1716305782686478,-0.7214781720936897,True,3,False,4,58.45990513217063,True,,76561198039309853,enpitsu,25.0,3780.8798828125,-1538.3299560546875,17.049999237060547,-391.19998931884766,-21238.1005859375,-2.199999988079071,0.0,0.7999999821186066,-0.29999999329447746,255.0,,,0.016778471656262624,-1.589272447393205,4.337168582854247e-05,True,189.2801891347413,True,4,False,4,,joselico,76561198393032685,14.0,-3958.050048828125,223.41000366210938,49.79999923706055,-3103.2000732421875,12695.6005859375,1686.199951171875,-820.1000213623047,1705.3999328613281,-2302.5999450683594,255.0,0.0,,-0.11813822489783328,1.7818369059066204,0.5141526345060121,True,31.0,False,False,4,4,,pablilloalf,bf50c1817ab,11.0,-330.7900085449219,-2590.0,262.80999755859375,15161.8994140625,-16203.399658203125,4356.7999267578125,-34.30000066757202,63.80000114440918,113.00000190734863,255.0,128.0,,-0.570621760204826,-1.2559234788805826,0.08475099134989288,True,False,4,4,159.58688176319163,True,,
