,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
83,5782,148.0,False,False,1,4316.536764871782,672.3699951171875,829.260009765625,420.3800048828125,-835.8000183105469,17000.699462890625,2859.2001342773438,-330.29998779296875,-654.1999816894531,5955.0,1.0,0.44576431956111845,1.5529294541593968,1.9521922686338349,76561198039309853,enpitsu,23.0,603.1099853515625,679.5999755859375,276.510009765625,5180.8001708984375,1823.2000732421875,3473.699951171875,-3608.699951171875,2.3999999463558197,-4150.4998779296875,,255.0,,0.8898989600298679,3.048018043422198,-1.2882482115747362,True,6,3,False,32.0,False,,bf81d8692db,games5425898691,22.0,3971.469970703125,2882.330078125,155.0399932861328,-583.4999847412109,5544.4000244140625,-6229.1998291015625,5420.7000732421875,696.5000152587891,617.0000076293945,255.0,20.0,,-0.767436864642472,1.5581283839520577,-1.5718885493490133,True,10,226.0,False,10,False,,Svdson,2535449988963982,10,3398.85009765625,1035.739990234375,16.989999771118164,-13287.39990234375,2412.5,2.3000000417232513,0.09999999776482582,-0.9000000357627869,266.00000381469727,255.0,140.0,,-0.009519301299317228,0.17611653792088047,4.234923761637126e-05,True,4,False,152.3895309945588,True,4,,cars-le-beau,bedbf2963eb,16.0,2433.159912109375,4459.25,17.049999237060547,-18956.700439453125,7756.300048828125,-1.5000000596046448,3.8999998569488525,-1.4000000059604645,1666.199951171875,255.0,213.0,,-0.016801127124751188,0.3362822499984685,0.00010848330062586045,True,222.0,False,False,14,12,
84,5822,149.0,False,False,0,8331.851856681844,-550.1300048828125,-3184.669921875,196.94000244140625,578.8999938964844,12358.00048828125,12316.300048828125,5899.6002197265625,-451.1000061035156,995.1999664306641,0.0,-0.439284792187529,0.7332153685281012,2.1816529865388565,bedbf2963eb,cars-le-beau,16.0,-526.9400024414062,-3244.35009765625,77.0999984741211,6914.7998046875,18931.8994140625,437.00000762939453,-5160.0,-1171.8000030517578,1500.2999877929688,255.0,94.0,,0.6880530149371196,1.3505380165920269,-0.15507781399962473,True,16,13,False,174.0,False,,2535449988963982,Svdson,10.0,-1767.56005859375,-2454.389892578125,16.989999771118164,1645.0,-16303.00048828125,4.4999998807907104,0.09999999776482582,-0.3999999910593033,-174.50000762939453,254.0,128.0,False,0.009588480763169658,-1.4855126822166376,6.548210874950381e-05,True,4,147.0,False,4,False,,enpitsu,76561198039309853,23,-1189.97998046875,-742.8099975585938,38.720001220703125,-4234.700012207031,-641.6000366210938,-2746.6000366210938,4667.799987792969,-2591.300048828125,1291.6000366210938,255.0,0.0,,0.35126318041957616,2.108152675644395,0.12645573519941403,True,6,False,32.0,False,4,,games5425898691,bf81d8692db,22.0,-2659.0,-3454.5,17.0,15330.999755859375,10707.900390625,0.9000000357627869,2.3000000417232513,1.7000000178813934,534.3000030517578,255.0,188.0,,0.009600739507505165,0.6335479623835112,-0.0001399047820023294,True,116.4436644046538,True,False,10,10,
85,5949,154.0,False,True,0,3419.6108492210205,-322.80999755859375,1768.77001953125,476.3999938964844,4327.9998779296875,24044.3994140625,5620.4998779296875,4521.099853515625,-2644.89990234375,-2101.0000610351562,0.0,0.30850788136991253,0.4550533009119589,1.9207145818785032,2535449988963982,Svdson,10.0,-337.95001220703125,1549.3299560546875,384.3900146484375,4170.7000732421875,22586.298828125,286.49999618530273,-4152.099914550781,2927.2000122070312,2107.2000122070312,254.0,37.0,False,0.12079222396760467,1.9413280068504886,0.8066019881924522,True,6,5,False,105.0,False,,bedbf2963eb,cars-le-beau,13.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,23,-165.1199951171875,5302.14990234375,17.049999237060547,1236.6999816894531,737.2000122070312,3.3000001311302185,-3.6000001430511475,1.0000000149011612,-1199.8999786376953,255.0,0.0,False,0.017243002421553768,-0.8033432458884221,0.00014903564336423203,True,8,False,0.0,False,6,,games5425898691,bf81d8692db,22.0,3881.14990234375,1128.5400390625,23.350000381469727,-321.50001525878906,18205.899658203125,-64.80000019073486,-197.09999084472656,63.00000190734863,960.0,255.0,252.0,,0.01756909570113118,1.5882839935902777,-0.17949223635252406,True,221.83635273287373,True,False,10,10,
86,5993,156.0,True,True,0,1254.6411396189685,358.57000732421875,5153.35986328125,233.14999389648438,20417.80029296875,11202.39990234375,-9639.69970703125,4523.800048828125,2086.1000061035156,-3343.9999389648438,0.0,0.14332886304096437,-0.9255968293960908,-1.7903912489953968,2535449988963982,Svdson,11.0,197.44000244140625,5048.52001953125,164.64999389648438,3133.0999755859375,22387.80029296875,-4238.699951171875,232.00000762939453,3075.4998779296875,85.9000015258789,255.0,0.0,False,-0.8094752168038828,-0.09695070737261911,1.4737394928564636,True,6,6,False,81.0,False,,bedbf2963eb,cars-le-beau,12.0,3236.909912109375,-3820.139892578125,17.049999237060547,5261.500244140625,13152.39990234375,-1.0000000149011612,-0.29999999329447746,-0.5000000074505806,2231.999969482422,255.0,255.0,,0.016753661808746927,1.2530202954032528,1.2072688766134214e-05,True,False,229.34014634419512,True,False,False,,enpitsu,76561198039309853,23,27.399999618530273,5122.3798828125,199.00999450683594,1084.4999694824219,-999.1999816894531,-2011.6999816894531,-85.69999694824219,-245.20000457763672,-141.99999809265137,128.0,128.0,False,-1.0686988271798297,-1.843007574263841,0.7744412196671873,True,10,False,0.0,False,6,,games5425898691,bf81d8692db,22.0,3317.0400390625,4211.43994140625,17.010000228881836,-3753.5000610351562,20068.499755859375,2.199999988079071,0.19999999552965164,-1.0000000149011612,1707.4000549316406,255.0,247.0,,0.009603337719850183,1.8058578805838652,0.00012751680659785,True,230.0,False,False,10,10,
87,6249,156.0,False,False,1,5186.768818665671,-19.90999984741211,34.7400016784668,92.25,-4298.699951171875,5522.1002197265625,-658.4999847412109,-78.49999904632568,-4615.0,1761.300048828125,1.0,-0.4657660098744956,-0.19748336651268186,-0.20800824572233245,76561198039309853,enpitsu,23.0,-22.770000457763672,-79.6500015258789,152.8699951171875,-6283.599853515625,477.5,2565.4000854492188,-4691.300048828125,-2183.800048828125,-1863.3999633789062,255.0,0.0,,-0.732238368971599,-1.1395935950847385,2.833351091560912,True,2,1,False,0.0,False,,bf81d8692db,games5425898691,22.0,-3487.159912109375,-2530.8701171875,17.010000228881836,-1050.199966430664,-15035.899658203125,2.3000000417232513,-0.0,0.7000000029802322,1982.4000549316406,255.0,255.0,,-0.009606020526523137,-1.5582853194857904,6.198228953995565e-05,False,False,31.0,False,False,False,,Svdson,2535449988963982,10,-3532.760009765625,3881.889892578125,16.700000762939453,-7962.80029296875,6327.9998779296875,56.70000076293945,6.600000262260437,48.69999885559082,-2751.7999267578125,245.0,0.0,True,-0.012011099345868017,0.7721365624528705,-0.0010095205830608948,True,4,False,59.0,False,4,,cars-le-beau,bedbf2963eb,12.0,-140.27999877929688,113.0199966430664,158.5399932861328,-14192.80029296875,-1729.7000122070312,3116.7999267578125,5148.499755859375,1478.0000305175781,1248.1999969482422,255.0,255.0,,-0.27573982661521307,-0.19946895357320063,-2.505821190898426,True,0.0,False,False,4,3,
88,6258,156.0,False,False,1,5057.932274205774,-158.6300048828125,193.24000549316406,93.1500015258789,-4244.100036621094,4502.39990234375,0.0,-2734.5999145507812,-4645.0,1761.300048828125,1.0,-0.5314358182991119,-2.143709619200331,1.6299889637325247,76561198039309853,enpitsu,23.0,-185.94000244140625,-69.22000122070312,196.0,-6358.4002685546875,335.9000015258789,859.8999786376953,-4760.10009765625,-2120.0,-1759.4999694824219,255.0,0.0,,0.34554036649742653,-0.7169860580850774,-1.9383296124513716,True,2,2,False,0.0,False,,bf81d8692db,games5425898691,22.0,-3419.360107421875,-3079.719970703125,17.010000228881836,3283.599853515625,-17512.2998046875,-0.29999999329447746,0.19999999552965164,-0.7999999821186066,16.299999952316284,255.0,128.0,,-0.009591060775017476,-1.7584094664331673,-4.787343388915539e-05,True,False,2.7484988192076325,True,False,False,,Svdson,2535449988963982,10,-3712.969970703125,4137.7001953125,42.130001068115234,-2388.000030517578,7738.2000732421875,3516.7999267578125,1178.499984741211,4143.399963378906,-3161.9000244140625,252.0,0.0,False,0.23696587830362137,1.8694680775822743,0.3765431121635901,True,4,False,59.0,False,4,,cars-le-beau,bedbf2963eb,12.0,-509.1300048828125,67.95999908447266,216.1999969482422,-14358.299560546875,-1760.0,1409.1999816894531,5135.8001708984375,1653.5000610351562,1067.0999908447266,255.0,128.0,,-0.048977893094640255,-0.26458489367811283,1.8762017173095562,True,0.0,False,False,4,3,
89,6312,158.0,False,False,1,4601.384834201884,-929.469970703125,916.2100219726562,93.1500015258789,-3773.800048828125,3501.099853515625,0.0,-3836.9000244140625,-4135.5999755859375,1358.9999389648438,1.0,-1.3204553659586953,-1.268568015112135,0.9700975584758038,76561198039309853,enpitsu,23.0,-966.9000244140625,749.4199829101562,17.059999465942383,-4940.5999755859375,9713.099975585938,1.1999999731779099,-0.5000000074505806,1.0000000149011612,148.29999923706055,255.0,0.0,,-0.016703554846146763,1.083739329403748,-0.00015005497285132247,True,2,2,False,0.0,False,,bf81d8692db,games5425898691,22.0,-1313.2099609375,-4929.9501953125,16.8700008392334,13869.7998046875,4867.900085449219,-129.399995803833,625.6000137329102,67.1999979019165,1693.5000610351562,255.0,199.0,,-0.019148070534376716,2.735211841007383,-0.005754982911133719,True,False,255.0,False,False,False,,Svdson,2535449988963982,10,-1783.8499755859375,2984.139892578125,17.0,10048.699951171875,-8117.19970703125,3.3000001311302185,-1.0000000149011612,-1.5000000596046448,1069.3000030517578,215.0,185.0,False,-0.009694992470639955,-2.476931217576416,9.532842483648682e-05,True,4,False,199.0,False,4,,cars-le-beau,bedbf2963eb,12.0,-3485.43994140625,44.70000076293945,17.049999237060547,-12830.999755859375,6354.2999267578125,3.4999999403953552,-0.9000000357627869,0.5999999865889549,-2626.300048828125,255.0,0.0,False,-0.016782795537900297,0.569317284188368,-0.00021714560986123418,True,255.0,False,False,4,4,190.0
90,6331,159.0,True,True,1,3954.496729859791,-1042.3499755859375,1693.1400146484375,99.52999877929688,3095.7998657226562,20531.298828125,1000.6999969482422,-1612.7999877929688,-3449.5999145507812,3771.9000244140625,1.0,0.027234338051944546,-1.7333705540512736,-2.1277997961232096,76561198039309853,enpitsu,23.0,-1083.719970703125,1499.1400146484375,74.5999984741211,5602.60009765625,14577.80029296875,3168.699951171875,-2233.300018310547,1847.4000549316406,-2840.4998779296875,255.0,128.0,,-0.1160157471688829,1.8287579610533198,-0.0009154868316189167,True,4,3,False,0.0,False,,bf81d8692db,games5425898691,22.0,-456.8599853515625,-4446.33984375,17.010000228881836,13126.199951171875,5704.0997314453125,2.0999999344348907,-0.7000000029802322,-0.09999999776482582,-35.39999961853027,255.0,128.0,,-0.009591591150615626,2.736736418553756,9.059241735139107e-05,True,False,255.0,False,False,False,,Svdson,2535449988963982,10,-1296.719970703125,2785.260009765625,17.0,2057.5,-30.799999237060547,3.400000035762787,0.5999999865889549,-1.8000000715255737,12.699999809265137,230.0,128.0,False,-0.009597179559837599,-3.129728991873096,-6.232490632077527e-05,True,4,False,199.0,False,4,,cars-le-beau,bedbf2963eb,12.0,-3863.610107421875,960.0599975585938,20.1299991607666,-838.7999725341797,18644.100341796875,143.29999923706055,-104.89999771118164,518.8999938964844,-706.9000244140625,255.0,128.0,False,-0.015306619080701411,1.5565348227663425,0.10668743541400147,True,195.38806038518103,True,False,4,4,
91,6637,161.0,False,False,1,5236.955481618884,29.780000686645508,-24.81999969482422,97.4800033569336,15061.99951171875,7264.1998291015625,443.80001068115234,2975.8999633789062,-1521.9999694824219,-2510.8999633789062,1.0,-0.3153359211639268,-0.2242291630127971,-0.4185997155886676,76561198039309853,enpitsu,23.0,-8.140000343322754,-135.67999267578125,88.44000244140625,8030.3997802734375,903.3999633789062,-430.0,-4674.700012207031,1817.7000427246094,-2256.4999389648438,255.0,128.0,,-1.3975006907905902,-2.065005742561909,-2.221857801326235,True,2,1,False,0.0,False,,bf81d8692db,games5425898691,22.0,2800.1298828125,-4065.81005859375,17.010000228881836,16296.400146484375,-6998.3001708984375,2.199999988079071,-0.5000000074505806,0.5000000074505806,1580.5000305175781,128.0,255.0,,-0.009632720255017843,-2.7658511543950337,0.00020602461676418258,True,False,0.0,False,False,False,,Svdson,2535449988963982,10,-46.209999084472656,91.91999816894531,134.3000030517578,-9306.900024414062,-2639.2999267578125,5302.8997802734375,3404.2999267578125,159.20000076293945,4316.7999267578125,254.0,202.0,,-1.2777640806455555,1.8950976389695142,2.4848623162363315,True,4,False,0.0,False,3,,cars-le-beau,bedbf2963eb,12.0,6.130000114440918,1845.050048828125,17.049999237060547,510.49999237060547,-13836.700439453125,2.5999999046325684,-0.0,-0.0,0.0,255.0,128.0,,-0.01673458130173425,-1.607682074597052,-1.1882978569437976e-05,True,116.0,False,False,False,False,
92,6679,162.0,False,False,0,6190.809287427046,-2097.590087890625,-933.0800170898438,97.98999786376953,-22057.5,11362.5,5641.400146484375,5879.89990234375,-1000.8999633789062,-651.2999725341797,0.0,0.11689536887591118,0.06466904531281992,-2.6443658997842188,bedbf2963eb,cars-le-beau,12.0,-1999.27001953125,-1058.4300537109375,16.239999771118164,-18999.300537109375,6154.0997314453125,-602.9999923706055,271.200008392334,156.09999656677246,-1543.6000061035156,255.0,128.0,False,0.01526755966254394,2.700638119209266,-0.0005302850413451486,True,False,False,False,41.0,False,13.0,2535449988963982,Svdson,10.0,1442.780029296875,300.0400085449219,221.67999267578125,9605.10009765625,2966.300048828125,-4126.199951171875,-365.0,2007.7000427246094,-1619.9000549316406,246.0,120.0,,0.6725237168853875,1.1165800575573477,1.0615898930679117,True,4,0.0,False,4,False,,enpitsu,76561198039309853,23,-1282.56005859375,-54.38999938964844,17.059999465942383,-13253.199462890625,38.29999923706055,-4.000000059604645,0.3999999910593033,-0.5999999865889549,-18.40000033378601,255.0,128.0,,0.016708087962124977,3.136451454494285,2.718413357859181e-05,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,22.0,-4003.60009765625,2204.989990234375,85.45999908447266,823.0000305175781,-22970.6005859375,-818.8999938964844,28.399999141693115,-492.20001220703125,-3.100000023841858,255.0,128.0,,0.04405641067950928,-1.5457136660037463,-0.7740644562226324,True,161.55038273462688,True,False,False,False,
93,6703,163.0,False,False,1,6030.434005055545,3999.340087890625,-30.6299991607666,350.1099853515625,-3433.2998657226562,22046.69921875,8192.19970703125,3291.0000610351562,4193.699951171875,2753.2998657226562,1.0,-0.2514863670843245,0.02875457036583277,2.5575790340316247,bf81d8692db,games5425898691,22.0,4079.860107421875,-191.74000549316406,279.3900146484375,1458.3000183105469,17477.5,10951.800537109375,143.69999885559082,-2418.2000732421875,-15.299999713897705,255.0,182.0,,0.6800804424910161,1.5956609659826193,-1.5319991982601133,True,4,False,False,155.0,False,,76561198039309853,enpitsu,23.0,2500.18994140625,44.29999923706055,17.059999465942383,14282.80029296875,-927.0999908447266,1.7000000178813934,-1.1999999731779099,0.09999999776482582,-1430.8999633789062,255.0,0.0,False,-0.016762536524489745,-3.0725258932379114,-0.0002714131915621055,True,2,0.0,False,2,False,,Svdson,2535449988963982,10,-2181.9599609375,-552.4199829101562,126.5,-7121.9000244140625,-2472.7999877929688,-1517.2999572753906,3167.9000854492188,-3989.1000366210938,2073.800048828125,255.0,10.0,,1.1215062037371748,1.5159559189170568,-2.6143984187677978,True,4,False,0.0,False,4,,cars-le-beau,bedbf2963eb,12.0,3289.2900390625,301.57000732421875,17.049999237060547,925.0,-13460.50048828125,3.8999998569488525,-0.19999999552965164,0.09999999776482582,-2626.6000366210938,247.0,0.0,False,-0.016760169605267026,-1.485438834363882,-4.379219180319895e-05,True,41.0,False,False,False,False,
94,6786,166.0,False,False,1,1378.7290876156585,2251.919921875,4890.25,140.88999938964844,-18031.099853515625,22848.89892578125,7427.0001220703125,2592.6998901367188,-4735.5999755859375,2617.5,1.0,0.8423839854663958,-0.8677717501983662,-2.716373774826353,bf81d8692db,games5425898691,22.0,2345.179931640625,4716.56982421875,83.16000366210938,-5397.8997802734375,20822.80029296875,3547.3001098632812,439.59999084472656,-1477.1000671386719,730.5999755859375,255.0,255.0,,-0.012617015619415606,1.2193094726813718,-0.13697292210479162,True,6,False,False,79.0,False,,76561198039309853,enpitsu,23.0,3063.72998046875,1237.199951171875,61.900001525878906,-6509.1998291015625,14656.8994140625,-2048.2000732421875,-2008.2000732421875,-1214.7000122070312,142.39999771118164,255.0,128.0,,0.4371583541177029,1.0552810131871253,0.06727405996226879,True,4,245.56935919228422,True,4,False,,Svdson,2535449988963982,10,-1816.6600341796875,1189.5799560546875,59.72999954223633,10014.600219726562,12215.899658203125,-2256.9000244140625,-1638.6000061035156,1091.6000366210938,180.49999237060547,255.0,128.0,,0.29131256385833243,2.2357556988839193,0.11006046086033416,True,6,False,31.0,False,6,,cars-le-beau,bedbf2963eb,12.0,3436.35009765625,1081.31005859375,17.049999237060547,-4906.300048828125,13185.10009765625,2.5999999046325684,-0.29999999329447746,0.5000000074505806,24.000000953674316,238.0,128.0,,-0.016752263045935484,1.211689342942747,-6.098428311124545e-05,True,0.0,False,False,3,False,
95,6830,168.0,False,False,1,2179.9679701362634,280.3900146484375,3048.760009765625,306.2300109863281,-11406.099853515625,9659.600219726562,8014.2999267578125,3032.9998779296875,1571.9999694824219,-4932.39990234375,1.0,-0.5134217363733597,2.152732949733987,-2.263077019606878,76561198039309853,enpitsu,23.0,355.5400085449219,2920.7099609375,165.24000549316406,-21993.00048828125,6035.10009765625,2980.5999755859375,271.299991607666,1318.2000732421875,-751.9999694824219,128.0,128.0,,0.46267702605894706,0.4860103718175525,0.061156309098650864,True,6,4,False,145.0,False,,bf81d8692db,games5425898691,22.0,1745.530029296875,4101.2099609375,102.98999786376953,-499.7999954223633,-15391.400146484375,-165.59999465942383,5490.2001953125,326.6999816894531,-15.700000524520874,255.0,128.0,,-0.6067632793824947,1.5093287534320894,-3.1381810924627516,True,3,109.0,False,8,False,,Svdson,2535449988963982,10,-449.69000244140625,2780.89990234375,17.010000228881836,8805.399780273438,2564.2999267578125,2.5,1.1999999731779099,0.09999999776482582,-2361.4999389648438,247.0,0.0,,-0.009539177690949275,2.884983628826168,-0.00011288418716512986,True,6,False,31.0,False,6,,cars-le-beau,bedbf2963eb,12.0,3092.080078125,3894.9599609375,16.8799991607666,-2574.1000366210938,18545.30029296875,40.0,5.099999904632568,-4.399999976158142,1789.7999572753906,214.0,255.0,,-0.016947135828932463,1.3885068939135499,0.0004150730120536076,True,255.0,False,False,4,4,
96,6904,170.0,False,False,1,3467.612451130034,-2546.4599609375,4723.10009765625,136.77999877929688,14542.39990234375,-6415.3997802734375,-8094.89990234375,1148.1999969482422,1996.9999694824219,-5540.10009765625,1.0,-1.1711844050941045,-1.4528793345160018,-0.9732610343011858,76561198039309853,enpitsu,23.0,-2739.64990234375,4701.4599609375,158.47999572753906,11174.599609375,9006.500244140625,3035.7000732421875,2655.5999755859375,4797.900085449219,-420.99998474121094,128.0,0.0,False,-0.03479544915803716,2.108662791220916,0.6563876638720602,True,8,5,False,215.0,False,,bf81d8692db,games5425898691,22.0,-985.4000244140625,1226.0400390625,16.479999542236328,-17422.60009765625,-7676.099853515625,94.49999809265137,5.5000001192092896,32.200000286102295,151.00000381469727,255.0,128.0,,-0.01122652717835145,-0.42973392565895413,0.0010088510068468844,True,6,109.0,False,10,False,,Svdson,2535449988963982,10,-1036.52001953125,4498.2998046875,17.010000228881836,-5572.39990234375,3805.0,2.5,0.5999999865889549,1.8000000715255737,-2213.5000610351562,255.0,0.0,False,-0.009633269511841154,0.5848343001379896,-0.00013378413567195402,True,6,False,21.0,False,6,,cars-le-beau,bedbf2963eb,12.0,-2091.5,4684.41015625,116.55999755859375,-22677.39990234375,2916.199951171875,2495.399932861328,-2871.6000366210938,-3305.7998657226562,-836.6999816894531,255.0,30.0,,-0.0864629844071909,-0.11202964248161222,0.0398612299732721,True,167.74061951073267,True,False,6,5,
97,6906,171.0,False,False,0,10379.491572060128,2498.8798828125,-4668.60009765625,99.80999755859375,29505.90087890625,11132.19970703125,6033.800048828125,1077.6000213623047,5705.4998779296875,1511.4999389648438,0.0,1.2366348966227796,1.2015237130097782,-0.9409234744124837,bedbf2963eb,cars-le-beau,12.0,2281.56005859375,-4707.89990234375,133.80999755859375,22777.60009765625,-2719.89990234375,1667.5999450683594,4033.900146484375,3700.7998657226562,-530.2000045776367,255.0,28.0,,0.44538189233896464,0.18148199668308887,0.5432774177461003,True,6,5,False,161.52371630361003,True,,2535449988963982,Svdson,10.0,1081.989990234375,-4535.52978515625,17.010000228881836,5310.2001953125,-4975.899963378906,2.5,0.0,-0.29999999329447746,-2507.2999572753906,255.0,0.0,True,0.009542002422230817,-0.7833775160944437,-5.9619821524559006e-05,True,6,21.0,False,6,False,,enpitsu,76561198039309853,23,2656.489990234375,-4775.759765625,175.24000549316406,-9545.700073242188,-8845.599975585938,326.50001525878906,-2378.8999938964844,-4951.400146484375,-272.1999931335449,128.0,0.0,False,0.08159339631839034,-2.0581118366294024,1.3050586825118875,True,8,False,215.0,False,5,,games5425898691,bf81d8692db,22.0,1129.8900146484375,-1160.5699462890625,16.90999984741211,17292.2998046875,7957.1002197265625,25.899999141693115,-0.7999999821186066,-8.600000143051147,39.80000019073486,255.0,128.0,,0.010025506786280385,0.43617966122597757,0.00021596802593590826,True,109.0,False,False,10,6,
98,6952,172.0,False,False,1,5417.672589410079,-3600.52001953125,2118.0,235.25999450683594,-13745.10009765625,21486.201171875,6400.9002685546875,-1181.8000030517578,-967.6999664306641,-5802.19970703125,1.0,1.1604800521181426,-1.2015320926126343,1.1552277049581134,bf81d8692db,games5425898691,22.0,-3490.110107421875,1937.06005859375,138.25,-12999.300537109375,16809.300537109375,2101.3999938964844,-1723.5000610351562,-437.59998321533203,-638.3000183105469,255.0,130.0,,0.3664252198648525,1.2020947074551305,0.0684963440796884,True,12,7,False,108.66800003154304,True,,76561198039309853,enpitsu,24.0,-1121.3699951171875,4662.27001953125,17.059999465942383,8072.5,-8131.400146484375,1.1999999731779099,-1.0000000149011612,0.7000000029802322,-85.9000015258789,255.0,255.0,False,-0.016728727586559432,-2.342082896399799,0.00012982477494579713,True,6,215.0,False,8,False,,Svdson,2535449988963982,10,-290.6600036621094,5231.66015625,16.479999542236328,8644.89990234375,1111.6999816894531,34.700000286102295,115.79999923706055,172.99999237060547,-2291.9000244140625,255.0,0.0,False,-0.0072180160342151245,3.0006514481117312,0.0037057838023748036,True,6,False,21.0,False,6,,cars-le-beau,bedbf2963eb,12.0,-3879.659912109375,3094.929931640625,23.40999984741211,3308.800048828125,-20009.200439453125,-628.6999893188477,362.59998321533203,-1022.7999877929688,974.1999816894531,255.0,128.0,False,-0.05770004573875022,-1.7875232549562943,-0.17930144108779733,True,65.0,False,False,6,6,
99,7039,175.0,False,False,0,10384.406540278635,1961.800048828125,-4843.43017578125,448.45001220703125,-1043.7000274658203,4106.400146484375,7278.900146484375,3949.1000366210938,-3641.6000366210938,2672.39990234375,0.0,-0.3611553715476517,-2.764917367941916,1.096798506626315,2535449988963982,Svdson,10.0,1956.699951171875,-4841.97021484375,318.1300048828125,1279.5999908447266,6414.89990234375,-1281.3999938964844,-3054.4000244140625,1525.8000183105469,4311.7999267578125,254.0,242.0,,1.038595637547321,0.9095423668581267,-3.0256126796836305,True,8,7,False,21.0,False,,bedbf2963eb,cars-le-beau,12.0,4078.97998046875,-1284.9300537109375,469.04998779296875,-2.8999999165534973,-19702.900390625,-3003.9999389648438,1118.0000305175781,2.800000011920929,0.29999999329447746,255.0,0.0,,0.14200515911148587,-1.5538592556017141,1.5729792236351572,True,6,182.87317851538296,True,8,False,,enpitsu,76561198039309853,23,223.9199981689453,-4025.929931640625,17.059999465942383,5469.2999267578125,10474.100341796875,2.3000000417232513,-0.19999999552965164,-0.7999999821186066,2814.89990234375,255.0,128.0,False,0.01673735563824778,1.206784020149903,2.265711729266341e-05,True,8,False,237.0,False,6,,games5425898691,bf81d8692db,22.0,2461.080078125,-4149.490234375,17.010000228881836,-13842.80029296875,-380.09998321533203,2.0999999344348907,-4.399999976158142,0.09999999776482582,659.1999816894531,255.0,255.0,,0.009568795246565457,3.1228037977132668,0.00035789630295312295,True,93.0,False,False,12,8,
