,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
77,4817,150.0,False,True,1,5777.307129232715,330.55999755859375,-609.5700073242188,97.63999938964844,-2091.6000366210938,24522.80029296875,3410.7000732421875,1151.500015258789,3632.2000122070312,-985.2999877929688,1.0,1.447974788563785,-2.269696154423859,0.6969359595136899,76561198039309853,enpitsu,27.0,401.6199951171875,-830.5399780273438,17.0,-24.30000066757202,22999.89990234375,5.099999904632568,-0.0,-1.0999999940395355,1814.4999694824219,255.0,128.0,,-0.0167949060844573,1.5150977876181306,0.0001472875141837263,True,12,False,16,66.51633543609289,True,,bf81d8692db,games5425898691,19.0,-1317.47998046875,216.25,17.0,-11765.30029296875,13971.199951171875,3.4999999403953552,-2.199999988079071,2.5999999046325684,-1431.7999267578125,255.0,79.0,,-0.009596596704646467,0.912444083957067,-0.00017242318305127057,True,122.0,False,14,False,12,,ManBearPig,76561198029272896,14,-75.8499984741211,-160.72000122070312,18.329999923706055,13040.0,4617.0001220703125,3.6000001430511475,-1.0000000149011612,2.8999999165534973,-1863.9999389648438,0.0,0.0,,-0.017385647302115316,2.8762482348247986,2.8847725316984828e-05,True,18,213.0,False,16,4,,OptimisT,76561198207331420,14.0,-256.9100036621094,-1780.6800537109375,86.69000244140625,-1723.800048828125,22837.80029296875,-695.6999969482422,-4312.699890136719,137.2000026702881,-20.799999237060547,128.0,128.0,,1.1295716361383161,1.5921602588490986,-0.011600447944133145,True,16,5.0,False,16,False,
78,4823,150.0,False,False,0,5028.167147089922,-386.5299987792969,137.7100067138672,199.36000061035156,-19584.100341796875,-7687.5,10409.100341796875,4077.2000122070312,1642.7999877929688,4083.699951171875,0.0,-0.9670807966369755,-3.1069891928894364,-0.23381372593662822,76561198029272896,ManBearPig,14.0,-189.42999267578125,99.1500015258789,75.4800033569336,-10165.999755859375,-3650.1998901367188,1974.1000366210938,-248.4000015258789,-816.2000274658203,-1064.1999816894531,128.0,128.0,,0.04828177039817339,2.9729329886754536,0.005379033378001575,True,16,4,20,213.0,False,,76561198207331420,OptimisT,14.0,285.7099914550781,1400.0799560546875,65.5999984741211,1723.800048828125,-22837.80029296875,-1777.7000427246094,2654.2001342773438,-83.59999656677246,-12.100000381469727,128.0,128.0,,-0.5667487884748371,-1.5993090270657624,-0.005929559440198608,True,5.0,False,16,False,16,,enpitsu,76561198039309853,27,-283.07000732421875,254.16000366210938,16.989999771118164,7366.300048828125,-21788.40087890625,4.699999988079071,0.7999999821186066,4.000000059604645,167.19999313354492,255.0,128.0,,0.017046576461700116,-1.228131273895527,0.00010792512379090158,True,16,47.594408658242976,True,12,False,,games5425898691,bf81d8692db,19.0,1577.1300048828125,-606.0399780273438,17.0,8022.2998046875,-16165.50048828125,3.4999999403953552,1.0000000149011612,-2.199999988079071,-1306.3999938964844,255.0,73.0,,0.009590334107773657,-1.1575665401113946,-4.774627061325058e-05,True,12,122.0,False,14,False,
79,4910,154.0,False,False,0,7144.2686289712765,-2643.22998046875,-1787.3199462890625,207.75,-638.6999893188477,8935.499877929688,-2048.0999755859375,-1598.800048828125,-4869.700012207031,-470.99998474121094,0.0,-0.9789204906178864,0.6896907524762577,0.997957572217078,76561198029272896,ManBearPig,14.0,-2553.1298828125,-1875.280029296875,87.83999633789062,422.2999954223633,461.30001068115234,2233.000030517578,-4072.0999145507812,3696.9000244140625,0.0,0.0,128.0,,-0.6385018776634847,-2.307916251371627,-2.2208278679312264e-05,True,17,4,22,200.0,False,,76561198207331420,OptimisT,14.0,-3106.320068359375,-4324.72998046875,17.049999237060547,-3623.5000610351562,-19681.099853515625,3.700000047683716,0.0,0.19999999552965164,3118.599853515625,255.0,255.0,False,0.016769313673836016,-1.5535895700669633,0.00010613052395379341,True,255.0,False,16,False,16,,enpitsu,76561198039309853,27,-3584.719970703125,50.970001220703125,17.040000915527344,-14234.3994140625,12534.89990234375,5.0,-0.7000000029802322,0.9000000357627869,-3033.699951171875,255.0,0.0,False,0.016787427216092804,2.237110100468589,-0.00012462733716127073,True,16,255.0,False,12,False,,games5425898691,bf81d8692db,19.0,-941.1599731445312,-298.19000244140625,17.0,-5243.4002685546875,13059.69970703125,3.400000035762787,0.7999999821186066,-2.199999988079071,265.49999237060547,255.0,100.0,,0.009588557088079807,1.9879929474076605,-0.00013049759261507727,True,12,122.0,False,14,False,
80,4968,156.0,False,False,1,5136.3915836692195,2917.5,418.1300048828125,114.94000244140625,-12764.3994140625,15978.800048828125,9039.400024414062,5774.69970703125,1538.3000183105469,534.5000076293945,1.0,0.8327873881797749,2.014517071479851,2.582452496593749,76561198039309853,enpitsu,27.0,3069.1201171875,176.8300018310547,17.059999465942383,-6096.9000244140625,16386.099853515625,-4.099999964237213,-0.5000000074505806,-0.0,0.09999999776482582,255.0,255.0,False,-0.016747501089838183,1.214565062779942,-1.613960293305592e-05,True,12,False,16,120.42886014907587,True,,bf81d8692db,games5425898691,19.0,2324.070068359375,-557.780029296875,17.0,239.69999313354492,12984.100341796875,3.6000001430511475,-0.09999999776482582,-0.0,2295.5999755859375,255.0,255.0,,-0.009547151104067396,1.521628287191979,5.803018866750559e-06,True,184.0,False,14,False,12,,ManBearPig,76561198029272896,14,2802.5400390625,1029.77001953125,164.42999267578125,2458.699951171875,-15085.400390625,2921.300048828125,-0.5000000074505806,-0.0,-115.0,128.0,128.0,,-0.016606110027024994,-1.6595961752268666,0.0002718842657860576,True,24,121.0,False,18,4,,OptimisT,76561198207331420,14.0,1373.97998046875,4604.0400390625,17.049999237060547,-961.5000152587891,-5091.499938964844,2.5999999046325684,1.2999999523162842,-1.4000000059604645,48.29999923706055,128.0,128.0,False,-0.016751223166537262,-1.3905728064507639,-0.00011169988096796056,True,16,255.0,False,16,False,
81,5067,159.0,False,False,1,4627.371851391669,-3237.2099609375,3059.340087890625,174.0,-12801.099853515625,-443.8999938964844,7242.7001953125,881.2000274658203,1933.3999633789062,5611.099853515625,1.0,0.1304657395618129,2.2995363318540014,-0.9465026684659816,76561198039309853,enpitsu,27.0,-3054.300048828125,3034.89990234375,111.30999755859375,-13506.99951171875,16345.999755859375,3096.7999267578125,-0.09999999776482582,-0.29999999329447746,-0.5999999865889549,128.0,,,-0.01681288584596556,0.880343537503058,3.0358232609658653e-05,True,14,False,20,131.0,False,,bf81d8692db,games5425898691,19.0,-3271.64990234375,-146.27000427246094,17.010000228881836,-15271.700439453125,9960.2001953125,2.199999988079071,1.5999999642372131,-0.9000000357627869,-1194.3000030517578,255.0,0.0,,-0.00959152080617902,0.5910233696248154,-0.00015102525348061906,True,175.0,False,16,False,14,,ManBearPig,76561198029272896,14,1900.199951171875,-1160.3399658203125,18.350000381469727,-6588.599853515625,12442.2998046875,0.3999999910593033,-0.3999999910593033,0.29999999329447746,14.600000381469727,255.0,128.0,,-0.01702941297701051,1.0818013025555089,-5.2605164516058005e-05,True,24,121.0,False,20,4,,OptimisT,76561198207331420,14.0,-1924.93994140625,4412.93017578125,17.049999237060547,-7989.1998291015625,-12159.100341796875,-2.0000000298023224,-3.799999952316284,-5.400000214576721,728.7000274658203,255.0,255.0,,-0.01676003942468258,-0.9549191327298955,0.000513823018691169,True,16,140.79860645724884,True,16,False,
82,5113,161.0,False,False,1,4550.2873698783915,-3203.010009765625,3164.340087890625,316.1000061035156,19646.8994140625,17800.50048828125,4504.89990234375,5386.5997314453125,78.49999904632568,-2641.6000366210938,1.0,-0.047418918548039694,-2.1434892964822603,1.264571353470184,bf81d8692db,games5425898691,19.0,-3348.169921875,2985.02001953125,198.02000427246094,10279.49951171875,19282.7001953125,2693.9999389648438,2150.399932861328,2917.5,4136.7999267578125,255.0,0.0,,0.8835645158045858,2.27792267176643,1.0468409709975255,True,15,False,18,196.8088600584256,True,,76561198039309853,enpitsu,27.0,-3207.110107421875,4299.14990234375,16.5,12535.699462890625,-4390.0,111.30000114440918,121.19999885559082,93.80000114440918,-2220.500030517578,255.0,128.0,False,-0.008494727804166765,-2.7526829379456315,-0.005362467699637829,True,84.0232686509368,True,20,False,14,,ManBearPig,76561198029272896,14,640.0999755859375,836.97998046875,18.350000381469727,-6408.4002685546875,12561.300048828125,0.3999999910593033,0.09999999776482582,-0.3999999910593033,0.0,255.0,128.0,,-0.01705822155274276,1.0990645169780193,3.5150086204173086e-05,True,24,152.0,False,20,4,,OptimisT,76561198207331420,14.0,-3071.469970703125,3099.739990234375,169.0399932861328,-6267.7001953125,2780.4998779296875,2675.8999633789062,-5179.69970703125,-22.5,1849.1000366210938,128.0,0.0,,0.42345911903133177,0.048751578789971634,0.7573979637014157,True,17,89.68358696660687,True,18,False,
83,5166,163.0,True,True,1,1375.0787211328366,-122.01000213623047,4215.60986328125,179.47000122070312,-1462.5,18061.300048828125,7183.4002685546875,2883.699951171875,1067.6000213623047,5152.0001220703125,1.0,0.7753380718554702,-1.3469128445838836,0.22625815891777615,76561198039309853,enpitsu,27.0,-128.11000061035156,4013.47998046875,122.0999984741211,14678.900146484375,17402.19970703125,3160.7000732421875,-3567.0999145507812,-2273.800048828125,1161.6000366210938,128.0,255.0,False,-0.017205946105493555,2.5603805833721873,-0.05309362077747148,True,15,False,22,150.0,False,,bf81d8692db,games5425898691,19.0,-1589.5400390625,4726.08984375,17.010000228881836,8068.0999755859375,-8715.0,3.700000047683716,17.000000476837158,-7.599999904632568,-525.9000015258789,255.0,128.0,,-0.009237314403777817,-2.295682415684996,-0.0006259802217316735,True,184.0,False,18,False,16,,ManBearPig,76561198029272896,14,-176.74000549316406,3685.070068359375,18.350000381469727,-687.9000091552734,11402.19970703125,0.19999999552965164,3.3000001311302185,4.000000059604645,-496.19998931884766,128.0,128.0,,-0.017327087479646234,1.5397068912983132,0.00010149959634033222,True,24,152.0,False,20,4,,OptimisT,76561198207331420,14.0,-3575.97998046875,3602.56005859375,17.049999237060547,7668.499755859375,1346.1000061035156,3.1999999284744263,-0.09999999776482582,0.09999999776482582,-2459.199981689453,255.0,0.0,,-0.016651745627482267,2.9828397729105407,9.447920645991256e-06,True,18,88.0,False,18,False,
84,5434,164.0,False,True,0,5163.210538146714,-8.140000343322754,53.70000076293945,94.37000274658203,-3383.3999633789062,23704.599609375,1139.7000122070312,-3382.0999145507812,-719.4999694824219,-4903.299865722656,0.0,-0.0285995940376135,-0.1750652490753658,-0.07396770701563894,76561198029272896,ManBearPig,14.0,-58.97999954223633,-139.82000732421875,90.8499984741211,-15999.7998046875,13604.3994140625,-101.40000343322754,-277.8000068664551,-5382.19970703125,-1097.0999908447266,255.0,128.0,,-0.5363348931053998,1.0813300815346405,2.118483774564564,True,3,False,4,0.0,False,,76561198207331420,OptimisT,14.0,61.5,-4017.60009765625,17.049999237060547,349.39998626708984,8621.799926757812,2.7000001072883606,-0.7999999821186066,0.0,0.0,255.0,128.0,,0.016605359965044607,1.5302561637529328,6.699276728420655e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27,-147.0,254.9199981689453,94.44000244140625,9082.000122070312,-20930.70068359375,2873.3999633789062,5235.30029296875,378.69998931884766,-1637.7999877929688,255.0,0.0,,0.2454910562222291,-0.9609850881050735,0.028202502494415253,True,2,0.0,False,1,False,,games5425898691,bf81d8692db,19.0,2769.830078125,4001.219970703125,17.010000228881836,17553.399658203125,5306.500244140625,2.3000000417232513,0.7999999821186066,0.5999999865889549,-1657.4000549316406,128.0,0.0,,0.009594507589749798,0.2576095788965341,-0.00019887135272043312,True,False,0.0,False,False,False,
85,5560,168.0,False,False,0,10525.381449688199,2092.469970703125,-4952.2099609375,1175.030029296875,-11748.900146484375,9532.19970703125,5504.89990234375,-1653.800048828125,3783.2998657226562,-4269.599914550781,0.0,0.31958964475794244,-2.2284686299964087,-1.4743537532614845,76561198207331420,OptimisT,14.0,2066.800048828125,-5078.68017578125,1083.9100341796875,-17593.1005859375,445.0,-247.29999542236328,4920.799865722656,-542.0999908447266,-1207.3999786376953,128.0,0.0,,-0.02088471542110011,3.1213407850152057,1.3904113743310884,True,False,False,4,199.0,False,,76561198029272896,ManBearPig,15.0,-746.4199829101562,-4202.759765625,16.889999389648438,13837.39990234375,-13999.000244140625,32.69999980926514,20.09999990463257,15.0,747.6000213623047,0.0,255.0,,0.01957653086570357,-0.791936038662746,0.0001251164565247986,True,255.0,False,6,False,6,,enpitsu,76561198039309853,27,3156.449951171875,-385.6400146484375,17.049999237060547,-12756.199951171875,-4124.5001220703125,-2.199999988079071,2.800000011920929,0.3999999910593033,-187.19999313354492,255.0,128.0,,0.016730896156066825,-2.8488552557524254,0.00018164518062796555,True,2,211.14135906260498,True,2,False,,games5425898691,bf81d8692db,19.0,3448.929931640625,-3564.179931640625,16.799999237060547,-20036.400146484375,-3985.2999877929688,56.99999809265137,-31.30000114440918,-45.0,-257.99999237060547,255.0,128.0,,0.007383222640991509,-2.9702816582553773,-0.0019271785964680658,True,False,56.15916566182207,True,False,False,
86,5635,171.0,False,False,1,2634.5607589229076,994.2000122070312,2507.27001953125,267.4599914550781,14729.599609375,27823.30078125,-1629.1000366210938,-2933.699951171875,-3865.2999877929688,-2113.699951171875,1.0,0.1339168580638688,-0.41205468196642653,0.02850982089583255,76561198039309853,enpitsu,27.0,865.4400024414062,2227.820068359375,195.94000244140625,15761.300048828125,16537.60009765625,2653.2000732421875,390.8000183105469,-367.09999084472656,48.29999923706055,128.0,255.0,,0.384524697712797,2.287576315113976,-0.006922978776411011,True,2,False,4,85.0,False,,bf81d8692db,games5425898691,19.0,1839.5699462890625,2250.409912109375,83.29000091552734,5923.800048828125,-22126.69921875,1953.800048828125,5320.10009765625,1394.9000549316406,9.100000262260437,255.0,130.0,,-0.8119705990235622,-1.7174975509496755,-0.07759062698564788,False,31.0,False,4,False,3,11.0,ManBearPig,76561198029272896,14,1039.1800537109375,3396.39990234375,18.34000015258789,8835.599975585938,8541.900024414062,2.3999999463558197,-0.09999999776482582,-0.09999999776482582,2353.5000610351562,255.0,255.0,,-0.017010918836918375,2.304669656989729,2.5431503224924565e-05,True,6,255.0,False,6,False,,OptimisT,76561198207331420,14.0,2395.110107421875,2789.800048828125,23.799999237060547,12451.099853515625,-5529.69970703125,-1472.2999572753906,5187.1002197265625,-439.00001525878906,1775.0999450683594,255.0,128.0,False,-0.024445449605358716,0.07944560482981874,0.25921204990341173,True,4,199.0,False,4,False,
87,5729,174.0,False,False,0,7652.41010020171,-3969.739990234375,-1867.9599609375,454.07000732421875,-3013.900146484375,12909.89990234375,9374.099731445312,-241.20000839233398,2619.89990234375,5392.2998046875,0.0,-0.7267950081835677,2.3644212171691237,-1.8157439725398954,76561198029272896,ManBearPig,14.0,-3925.139892578125,-1847.6400146484375,304.5799865722656,-6177.1002197265625,19516.099853515625,1346.6999816894531,1143.0000305175781,5235.7000732421875,-69.89999771118164,128.0,128.0,,-0.7685832969444557,0.6376982188873758,1.632301768141826,True,6,False,8,155.0,False,,76561198207331420,OptimisT,14.0,-196.24000549316406,-4962.2998046875,17.059999465942383,-5345.30029296875,-4154.4000244140625,3.100000023841858,-0.3999999910593033,0.0,-3136.4999389648438,255.0,0.0,False,0.01668189757460422,-2.7654235884804526,3.9371020163727885e-05,True,199.0,False,6,False,6,,enpitsu,76561198039309853,27,-3562.699951171875,-2073.090087890625,16.8700008392334,14508.900146484375,11461.700439453125,46.90000057220459,-3.8999998569488525,59.099998474121094,1353.0999755859375,255.0,255.0,False,0.014127975154337717,0.6745405648117455,-0.0017974834504705306,True,4,181.0,False,2,False,,games5425898691,bf81d8692db,19.0,-2503.2099609375,4976.72998046875,20.219999313354492,16618.699951171875,9264.89990234375,1085.5999755859375,2852.39990234375,-845.0,-2277.2000122070312,255.0,0.0,,-0.06989589905319864,0.44109786249440064,0.0774321529440001,True,6,255.0,False,6,False,
88,5806,177.0,False,False,1,7018.643180776645,3548.800048828125,-1358.0,129.50999450683594,6329.89990234375,-11842.7001953125,-1233.0999755859375,4051.0000610351562,831.5000152587891,4347.099914550781,1.0,0.9635172652840286,0.1615621045572219,-1.1786074829831097,76561198039309853,enpitsu,27.0,3466.1298828125,-1262.8299560546875,17.049999237060547,-278.799991607666,-6527.0001220703125,3.400000035762787,0.09999999776482582,1.4000000059604645,2058.699951171875,128.0,128.0,False,-0.01684689221073336,-1.519292751318033,0.00011551484587056822,True,2,False,4,255.0,False,,bf81d8692db,games5425898691,19.0,2709.8798828125,-4092.419921875,17.030000686645508,10692.80029296875,1154.800033569336,0.0,-0.0,-0.0,2365.2999877929688,255.0,255.0,,-0.009532415084104793,2.979823606350184,-1.210369329349264e-05,True,234.0,False,6,False,6,,ManBearPig,76561198029272896,14,3803.840087890625,859.1900024414062,15.8100004196167,-10140.499877929688,-4435.4998779296875,-7.799999713897705,555.4999923706055,612.9999923706055,2222.100067138672,255.0,255.0,False,0.014397231348525963,-0.44016029270039764,-0.0054044325668129185,True,8,155.0,False,6,False,,OptimisT,76561198207331420,14.0,1397.1500244140625,2257.85009765625,17.059999465942383,4492.0001220703125,-10332.2998046875,1.1999999731779099,-0.5999999865889549,-0.09999999776482582,0.0,255.0,128.0,False,-0.016760146690577703,-1.9809133959703462,1.018055767011434e-05,True,6,230.0,False,6,False,
89,5845,179.0,False,False,1,8395.614917103338,3993.280029296875,-2663.409912109375,242.0500030517578,-3701.6000366210938,12265.899658203125,12715.2001953125,5331.7999267578125,284.7999954223633,2736.7999267578125,1.0,-0.3246292473407339,-2.3743346768811615,-1.8367528926142545,bf81d8692db,games5425898691,19.0,4003.929931640625,-2842.510009765625,84.36000061035156,1875.7000732421875,14524.49951171875,2035.0,-1215.2999877929688,-1105.199966430664,805.8000183105469,255.0,128.0,,0.1018666456865641,1.6841163627064393,-0.768213268464484,True,6,False,6,198.0,False,,76561198039309853,enpitsu,27.0,3264.010009765625,-2169.530029296875,17.049999237060547,-6808.800048828125,-8038.699951171875,3.3000001311302185,-0.5999999865889549,-1.0000000149011612,-2263.699951171875,255.0,0.0,,-0.016695242764110656,-0.8350785160979918,-0.00013030541896003118,True,255.0,False,4,False,2,,ManBearPig,76561198029272896,14,4070.699951171875,-732.2000122070312,200.9199981689453,2948.2000732421875,-5181.9000244140625,10908.00048828125,-1911.4999389648438,-4473.999938964844,695.0,255.0,255.0,,1.173506816444465,-2.087636926455288,1.0303666522762487,True,8,117.0,False,6,False,,OptimisT,76561198207331420,14.0,2829.860107421875,1134.199951171875,17.059999465942383,13131.800537109375,-4699.4000244140625,1.899999976158142,-0.9000000357627869,0.19999999552965164,2144.7000122070312,255.0,255.0,,-0.016756259883217352,-2.8526851841191467,9.753277434633738e-05,True,6,230.0,False,6,False,
90,5935,182.0,False,False,1,4432.075623063611,2840.5400390625,1157.280029296875,840.489990234375,-3837.2000122070312,11239.300537109375,960.8000183105469,5323.3001708984375,1149.800033569336,2517.7999877929688,1.0,-0.6772907793130271,-3.131469036569533,-1.0906324270299985,bf81d8692db,games5425898691,19.0,2850.2099609375,1124.030029296875,725.0700073242188,-8695.2001953125,16720.400390625,-229.0999984741211,-3985.2999877929688,-1337.1000671386719,-3546.6000366210938,255.0,0.0,,-0.24879210960124948,-2.106441466814564,-2.4005059255595884,True,7,False,8,53.91006471264751,True,,76561198039309853,enpitsu,27.0,931.4299926757812,-679.969970703125,17.049999237060547,-1051.8000030517578,12625.999755859375,3.1999999284744263,-0.19999999552965164,1.8000000715255737,-2002.1000671386719,255.0,128.0,False,-0.016723022247509843,1.5126367674506038,-0.00025393997739509125,True,255.0,False,4,False,2,,ManBearPig,76561198029272896,14,3407.6298828125,3432.510009765625,18.329999923706055,-6992.60009765625,18174.100341796875,3.0000001192092896,-0.09999999776482582,0.5999999865889549,193.29999923706055,128.0,128.0,,-0.017136420290186492,1.1830213457051881,-0.00011847407404064658,True,8,64.0,False,6,False,,OptimisT,76561198207331420,14.0,2364.889892578125,3313.260009765625,17.059999465942383,-6201.500244140625,9561.900024414062,2.0000000298023224,-1.2999999523162842,2.0999999344348907,1329.7999572753906,255.0,255.0,False,-0.016692846565958538,1.010583809250033,0.0003403709809546663,True,6,255.0,False,6,False,
91,6014,185.0,False,False,1,2915.069220755202,3191.75,3343.570068359375,436.55999755859375,-2815.4000854492188,30017.60009765625,-764.8000335693359,2038.0999755859375,650.9999847412109,5605.4998779296875,1.0,0.8858944177119981,3.083606218971972,-2.107689679406802,76561198039309853,enpitsu,27.0,3207.3701171875,3025.4599609375,356.5899963378906,6136.199951171875,22066.39892578125,2101.3999938964844,-3334.7000122070312,-2716.4999389648438,-3427.6998901367188,255.0,255.0,False,0.3606701842310572,1.67933821521998,-0.6922037803152521,True,3,False,6,138.0,False,,bf81d8692db,games5425898691,19.0,2407.77001953125,4181.93994140625,17.0,8614.500122070312,-8487.000122070312,3.799999952316284,0.29999999329447746,-0.0,-2356.4999389648438,255.0,0.0,,-0.009552310513672573,-2.2987953425757257,-4.292123735093489e-05,True,78.0,False,8,False,8,,ManBearPig,76561198029272896,14,3234.199951171875,4121.39990234375,125.66999816894531,1138.499984741211,-2787.0999145507812,2681.9000244140625,7.099999785423279,2.199999988079071,-282.5,128.0,128.0,False,-0.02131139711495863,-1.8253533175309493,0.0016426887584002575,True,10,255.0,False,6,False,,OptimisT,76561198207331420,14.0,290.5799865722656,5012.22021484375,22.65999984741211,-5258.699951171875,10613.199462890625,-821.2000274658203,127.5,117.60000228881836,-1078.0000305175781,255.0,0.0,False,-0.1678576766035148,1.31800074236907,0.003814652208263402,True,6,255.0,False,6,False,
92,6085,187.0,True,True,1,1150.6872942807345,93.37999725341797,4315.4501953125,126.80000305175781,-11573.199462890625,23355.400390625,2030.2000427246094,-586.3999938964844,-4836.499938964844,3501.9000244140625,1.0,-0.7719549862755801,2.192426041266374,-1.2240585445332666,bf81d8692db,games5425898691,19.0,136.55999755859375,4085.330078125,110.16000366210938,-13913.399658203125,16820.899658203125,2992.0999145507812,-2431.999969482422,-969.3000030517578,-1204.3000030517578,255.0,213.0,,-0.3097092736014853,1.3364442663710185,-0.0332388501923293,True,8,False,10,50.0,False,,76561198039309853,enpitsu,27.0,2736.010009765625,5011.990234375,45.59000015258789,-11743.699951171875,-3618.2998657226562,-4843.399963378906,-4633.2000732421875,2861.9000244140625,769.5999908447266,255.0,255.0,False,-0.3444776652441198,-0.32146827292805025,-0.4498814911203632,True,130.0,False,6,False,4,,ManBearPig,76561198029272896,14,2173.679931640625,3305.679931640625,18.34000015258789,-13235.30029296875,7097.5,1.8000000715255737,-3.100000023841858,1.899999976158142,-1092.7999877929688,255.0,128.0,False,-0.017068228644410925,0.5672349690966744,0.0002004717655312263,True,10,202.0,False,6,False,,OptimisT,76561198207331420,14.0,678.5700073242188,5235.830078125,16.889999389648438,381.5999984741211,-8056.500244140625,25.999999046325684,34.20000076293945,-11.000000238418579,-2769.5999145507812,255.0,0.0,False,-0.014566448338976402,-1.5253942421740732,-0.0007581037330550759,True,6,226.7490839701827,True,6,False,
93,6357,188.0,False,False,0,5199.564595252097,26.809999465942383,22.979999542236328,144.57000732421875,4506.7999267578125,6658.499755859375,6293.599853515625,930.1000213623047,-1310.5000305175781,-2592.0999145507812,0.0,-0.08533660625028915,-0.008367117575071312,-0.07038921420669009,76561198029272896,ManBearPig,14.0,25.670000076293945,-101.12000274658203,93.6500015258789,3076.099853515625,5907.39990234375,1376.6999816894531,-158.4000015258789,146.30000114440918,5495.7000732421875,255.0,0.0,,0.8572252930916268,3.0077934312851933,1.9546505891333061,True,3,False,4,22.0,False,,76561198207331420,OptimisT,14.0,-766.4199829101562,-3775.56005859375,17.049999237060547,-1723.800048828125,-2405.7000732421875,2.5999999046325684,3.4999999403953552,-4.300000071525574,4681.499938964844,255.0,255.0,False,0.016415535151855315,-0.07806761613841463,0.00020655637962852314,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27,-8.369999885559082,133.0399932861328,94.83000183105469,-406.5999984741211,-6207.5,1244.000015258789,2621.099853515625,692.6000213623047,4785.400085449219,255.0,128.0,,1.4027979878161263,-1.5514379030166598,-0.16954521016430438,True,2,31.0,False,1,False,,games5425898691,bf81d8692db,19.0,-2812.989990234375,4097.56005859375,17.010000228881836,-19104.49951171875,3393.699951171875,2.3000000417232513,0.3999999910593033,-0.3999999910593033,1938.0000305175781,128.0,255.0,,0.009623531738794417,3.0362415446442634,3.823940783682443e-05,True,False,2.0,False,False,False,
