,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
77,5530,149,False,False,1,5180.668654509932,18.020000457763672,34.27000045776367,94.37000274658203,13003.399658203125,26400.70068359375,1956.1000061035156,-4186.700134277344,1562.7000427246094,4003.5000610351562,1.0,0.029459609483021166,-0.06818036281794425,0.07138932635763581,4901663167694855774,raDaMElFALcAo190,16.0,-35.75,-141.41000366210938,103.0,14155.0,14032.5,3114.5001220703125,2140.2999877929688,4440.5999755859375,2439.1000366210938,255.0,48.0,,-0.3620783947912929,1.8094211067513906,0.5804790259794632,True,0.0,False,False,4,3,,1687849446689880086,SeaVen__,11.0,10.029999732971191,-1977.6700439453125,17.010000228881836,227.70000457763672,13649.49951171875,2.0999999344348907,-0.09999999776482582,-0.0,0.0,255.0,128.0,,-0.009552405629282473,1.5874889181218166,4.197659844709394e-06,True,False,False,116.0,False,False,,enpitsu,76561198039309853,26.0,-31.649999618530273,1641.18994140625,17.049999237060547,-164.50000762939453,-9037.39990234375,2.5999999046325684,0.09999999776482582,0.3999999910593033,-0.09999999776482582,255.0,128.0,,-0.016846999895004842,-1.5525327150923516,3.68385100365603e-05,True,50.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,64.1500015258789,410.7900085449219,84.58000183105469,2549.4000244140625,-21974.3994140625,2480.500030517578,4124.700012207031,3637.9998779296875,31.90000057220459,128.0,211.0,,-0.5286661870332708,-1.4170464028913647,-0.5438732136555464,True,31.0,False,4,False,3,
78,5533,149,False,False,0,5349.925924835497,-233.9199981689453,-168.8000030517578,133.52999877929688,-37704.7998046875,-105.50000190734863,3847.39990234375,1585.0999450683594,795.6999969482422,5731.7999267578125,0.0,-0.15650454207080375,0.49656369201589867,0.4380486312108034,bf81d8692db,games5425898691,24.0,-83.7300033569336,-251.80999755859375,97.47000122070312,-2219.2999267578125,17143.299560546875,197.5,-4840.299987792969,-2466.4999389648438,-858.3999633789062,128.0,185.0,,0.8791564297580078,0.7956047429222914,-1.1557138362864101,True,31.0,False,False,4,3,,76561198039309853,enpitsu,26.0,32.97999954223633,-1567.8800048828125,17.049999237060547,156.49999618530273,8599.400024414062,2.5999999046325684,-0.09999999776482582,-0.3999999910593033,-0.09999999776482582,255.0,255.0,,0.016846999895004842,1.5525327150923516,3.68385100365603e-05,True,False,False,50.0,False,False,,SeaVen__,1687849446689880086,11.0,-11.930000305175781,1863.199951171875,17.010000228881836,-230.20000457763672,-13806.199951171875,2.0999999344348907,0.09999999776482582,0.0,0.0,255.0,128.0,,0.009552405629282473,-1.5874889181218166,4.197659844709394e-06,True,116.0,False,False,False,False,,raDaMElFALcAo190,4901663167694855774,16.0,-82.25,24.239999771118164,118.69000244140625,-14158.599853515625,-14082.900390625,185.9000015258789,1603.0999755859375,-5230.3997802734375,567.9000091552734,255.0,47.0,,0.4681314223585009,-1.456195785531193,1.2154702572749507,True,0.0,False,4,False,3,
79,5678,154,False,False,0,6084.637902184179,2911.18994140625,393.6199951171875,185.25999450683594,6991.6998291015625,24874.69970703125,2001.1000061035156,-437.40001678466797,-4296.000061035156,-244.69999313354492,0.0,-0.5904497750434737,0.4566329197314837,0.27123076663630113,76561198039309853,enpitsu,26.0,2904.639892578125,177.9600067138672,94.41999816894531,12910.699462890625,16094.599609375,2540.5999755859375,-4351.000061035156,3357.39990234375,213.1999969482422,255.0,255.0,,0.6413480683407932,0.9424843057939913,0.008204996920546798,True,0.0,False,False,2,1,,bf81d8692db,games5425898691,24.0,-3264.10009765625,2093.550048828125,17.010000228881836,11744.000244140625,-11676.99951171875,2.0999999344348907,0.09999999776482582,0.0,64.20000076293945,255.0,128.0,,0.009582124311761555,-0.7751660231075124,-3.675413577885533e-05,True,4,False,254.0,False,4,,SeaVen__,1687849446689880086,11.0,1612.22998046875,4070.570068359375,17.010000228881836,11109.599609375,13332.39990234375,2.0999999344348907,0.19999999552965164,0.5000000074505806,0.0,255.0,128.0,,0.00958256250257456,0.876089294054505,-4.508169304594762e-05,True,99.0,False,4,4,False,,raDaMElFALcAo190,4901663167694855774,16.0,-368.30999755859375,4598.39013671875,17.010000228881836,10548.900146484375,16130.899658203125,2.3000000417232513,-0.09999999776482582,-0.09999999776482582,1988.6000061035156,255.0,254.0,,0.009592896776014954,1.0651857196458774,1.188983943276454e-05,True,255.0,False,6,False,6,
80,5729,156,False,False,1,10365.21976686658,-3643.110107421875,-4178.490234375,386.8800048828125,9113.099975585938,15442.80029296875,2380.5999755859375,993.3000183105469,-1317.4000549316406,-5768.599853515625,1.0,0.1323889806390261,-0.17492625662913044,2.422364610315139,1687849446689880086,SeaVen__,11.0,-3692.409912109375,-4348.990234375,435.70001220703125,-9512.100219726562,9345.10009765625,1429.4999694824219,-2133.000030517578,-1989.2999267578125,-41.10000133514404,255.0,0.0,,0.03461854971875505,0.7739263001727611,1.5900945970467906,True,109.0,False,False,4,4,,4901663167694855774,raDaMElFALcAo190,17.0,-400.3599853515625,-5392.93017578125,18.59000015258789,-1546.199951171875,7270.4998779296875,-249.40000534057617,145.79999923706055,-39.80000019073486,-742.3999786376953,255.0,128.0,False,-0.04684034046459443,1.4050075874271715,0.006105518102736555,True,6,False,255.0,False,6,,enpitsu,76561198039309853,26.0,-3946.159912109375,-2857.7099609375,44.41999816894531,4023.0999755859375,-15431.099853515625,-2030.3999328613281,-306.70000076293945,-2127.5999450683594,-49.099998474121094,255.0,128.0,,-0.1361685160461443,-1.8238731299866138,-0.4566770210520836,True,0.0,False,2,2,False,,games5425898691,bf81d8692db,24.0,873.22998046875,-266.04998779296875,17.010000228881836,-15663.1005859375,4162.699890136719,2.0999999344348907,0.19999999552965164,-0.09999999776482582,1289.2999267578125,255.0,214.0,,-0.00959820688138336,0.23867918968157248,0.00015855071799464158,True,255.0,False,4,False,4,
81,5777,158,False,False,0,4607.220057430367,2189.219970703125,1718.3199462890625,207.24000549316406,5705.8001708984375,22618.00048828125,10971.500244140625,5007.900085449219,-3281.7999267578125,-387.40001678466797,0.0,1.008031210774326,1.7536967303792306,0.2135826510355552,bf81d8692db,games5425898691,24.0,2139.110107421875,1533.9000244140625,122.91999816894531,12823.299560546875,18899.69970703125,2074.2999267578125,-3535.1998901367188,-4107.300109863281,-938.7999725341797,255.0,255.0,,-0.22906282616615103,0.8878819372016107,-0.6419920402228121,True,184.0,False,False,6,5,,76561198039309853,enpitsu,26.0,1916.760009765625,3452.2099609375,17.059999465942383,-10693.299560546875,-15900.30029296875,1.0999999940395355,-0.5000000074505806,-0.7999999821186066,316.70000076293945,255.0,128.0,,0.016773779321415872,-2.1319813542226216,-0.00020505453513830157,True,2,False,204.0,False,2,,SeaVen__,1687849446689880086,11.0,2413.199951171875,1961.1600341796875,134.36000061035156,-13444.300537109375,-18457.19970703125,2753.2998657226562,-428.10001373291016,306.5999984741211,295.9000015258789,255.0,128.0,,-0.19056865652906832,-2.0832229658823493,-0.0094337982869319,True,12.474356928179342,True,6,4,False,,raDaMElFALcAo190,4901663167694855774,17.0,172.82000732421875,3362.429931640625,17.010000228881836,-2115.399932861328,-13355.699462890625,2.5999999046325684,0.19999999552965164,1.0999999940395355,2888.0999755859375,255.0,249.0,False,0.009559386485398922,-1.567585953323749,0.00018319424452095033,True,255.0,False,6,False,6,
82,5779,158,False,False,1,7648.691930254955,-2166.7099609375,-1868.72998046875,315.5899963378906,17859.300537109375,-10976.300048828125,16463.199462890625,3427.0001220703125,-3074.4000244140625,-3847.39990234375,1.0,-1.0042385499325566,-1.485719942958159,0.2185201480299706,1687849446689880086,SeaVen__,11.0,-2342.739990234375,-1870.77001953125,146.5800018310547,15261.8994140625,17089.000244140625,2009.1000366210938,-2076.699981689453,2868.5000610351562,424.3000030517578,255.0,78.0,,0.16396951909816007,2.071649233150411,0.008036055209966558,True,10.0,False,False,6,5,,4901663167694855774,raDaMElFALcAo190,17.0,-167.3699951171875,-3252.409912109375,17.010000228881836,-672.6000213623047,12954.89990234375,2.800000011920929,-0.0,-1.0999999940395355,3122.5,255.0,249.0,False,-0.009563084182914964,1.3142226253741052,0.00011046868675319735,True,6,False,255.0,False,6,,enpitsu,76561198039309853,26.0,-1830.6099853515625,-3317.889892578125,17.059999465942383,10127.80029296875,16249.69970703125,1.1999999731779099,0.5000000074505806,0.7000000029802322,100.9000015258789,255.0,128.0,,-0.016785414475044513,2.1171567550603845,-9.952504982927168e-05,True,204.0,False,2,2,False,,games5425898691,bf81d8692db,24.0,-2230.070068359375,-1663.8900146484375,125.97000122070312,-10955.10009765625,-15682.099609375,-6.600000262260437,2725.1998901367188,4698.2000732421875,-865.4000091552734,255.0,255.0,,0.2081967707146733,-1.109001251549645,-1.3016270330106627,True,184.0,False,6,False,5,
83,5869,161,False,False,0,1942.9034170429184,-2820.1298828125,4870.56005859375,199.24000549316406,10842.80029296875,23823.701171875,-4559.700012207031,1740.7000732421875,4452.9998779296875,-3624.8001098632812,0.0,0.8241967938579531,-1.0563730864132748,-0.6433387908431782,76561198039309853,enpitsu,26.0,-2939.219970703125,4644.52001953125,145.27999877929688,-3693.3999633789062,22478.5009765625,3173.800048828125,-1046.6000366210938,1882.2999572753906,-856.9000244140625,128.0,0.0,False,0.0169687543317758,2.0713922928783997,0.017505616964683866,True,121.0,False,False,4,3,,bf81d8692db,games5425898691,24.0,-1472.5699462890625,984.47998046875,16.989999771118164,-14435.699462890625,1241.6999816894531,4.600000083446503,0.0,0.0,12.200000286102295,255.0,128.0,,0.009594670747234666,3.0574454179112402,-9.750476587089119e-06,True,6,False,155.0,False,6,,SeaVen__,1687849446689880086,11.0,2870.929931640625,5051.10986328125,252.88999938964844,3905.1998901367188,-1498.8999938964844,87.89999961853027,623.1999969482422,1918.0000305175781,-448.6000061035156,255.0,0.0,,-0.1664150435974354,-0.3366587254004522,1.5632553308491912,True,0.0,False,8,8,False,,raDaMElFALcAo190,4901663167694855774,17.0,-2172.3798828125,4489.64990234375,17.010000228881836,-11098.399658203125,4630.199890136719,2.3999999463558197,-0.5999999865889549,0.0,-1695.0999450683594,79.0,3.0,False,0.009926066787435997,2.70709329986614,-0.00010820951267619141,True,173.0,False,6,False,6,
84,5877,162,False,False,1,10062.917032348354,2453.080078125,-4801.72021484375,152.82000732421875,-3695.5999755859375,-8381.099853515625,11246.300048828125,-3984.4000244140625,-4347.799987792969,1104.8999786376953,1.0,-1.252546397846886,2.0066836190910116,-2.876963365013676,4901663167694855774,raDaMElFALcAo190,17.0,2399.25,-4667.490234375,17.010000228881836,6777.80029296875,-9255.499877929688,2.3999999463558197,-0.0,-0.5000000074505806,-2358.9999389648438,255.0,3.0,False,-0.009585437904157404,-2.14481578617692,-2.6550507615097554e-05,True,173.0,False,False,6,6,,1687849446689880086,SeaVen__,11.0,-2990.31005859375,-4996.5,223.92999267578125,-5471.199951171875,3193.800048828125,-2742.5,71.39999866485596,-2693.5000610351562,-1103.0000305175781,255.0,0.0,,-0.3699846855542212,0.5380120171937987,1.5006192825948803,True,8,False,0.0,False,8,,enpitsu,76561198039309853,26.0,2943.27001953125,-4941.66015625,188.07000732421875,-2988.3999633789062,-1203.7000274658203,-99.70000267028809,1446.4999389648438,-5160.5999755859375,-1234.8999786376953,128.0,0.0,False,-0.25358333995334853,-1.8130909455226476,2.3174584254454866,True,121.0,False,4,3,False,,games5425898691,bf81d8692db,24.0,1821.3399658203125,-1014.5499877929688,16.989999771118164,14387.2998046875,-1520.3999328613281,4.699999988079071,-3.700000047683716,0.19999999552965164,-763.8999938964844,255.0,9.0,,-0.009594263534159965,-3.0409406941210224,-8.892854372661659e-05,True,155.0,False,6,False,6,
85,5930,164,False,False,0,1252.1442097305437,-1829.6800537109375,4305.669921875,510.3399963378906,16876.099853515625,17770.999755859375,6617.80029296875,2316.300048828125,2024.7000122070312,-150.79999923706055,0.0,-0.7793190630894908,1.8217563954832687,-0.9894752198160678,bf81d8692db,games5425898691,24.0,-1957.550048828125,4197.16015625,365.9200134277344,8131.9000244140625,18694.200439453125,2681.7001342773438,5114.89990234375,340.99998474121094,-1992.7999877929688,128.0,0.0,,-0.8337070791351137,-0.1614697516968569,1.9546844850865286,True,60.306202227069484,True,False,8,6,,76561198039309853,enpitsu,26.0,-1831.489990234375,4916.009765625,16.739999771118164,14745.0,-2801.300048828125,-20.69999933242798,-48.29999923706055,-105.10000228881836,14.600000381469727,255.0,255.0,,0.01683674718400332,-0.18866284419832824,-0.005727759337218713,False,4,False,58.306202227069484,True,4,,SeaVen__,1687849446689880086,11.0,1382.4599609375,4530.509765625,17.010000228881836,-9005.499877929688,9387.2998046875,2.0000000298023224,0.7999999821186066,-0.9000000357627869,-227.29999542236328,255.0,128.0,,0.009567465156423169,2.3080218542531137,0.000195077204417982,True,31.0,False,8,8,False,,raDaMElFALcAo190,4901663167694855774,17.0,-1389.6600341796875,4987.490234375,23.3799991607666,6316.7999267578125,-1362.7999877929688,-455.99998474121094,-1739.1000366210938,235.40000915527344,2552.5,255.0,255.0,,0.045412869668220515,-0.26501569503097616,0.23090152007461784,True,173.0,False,6,False,6,
86,5988,166,False,False,1,8573.432030609074,-848.3200073242188,-3254.110107421875,209.80999755859375,-18976.700439453125,22740.70068359375,4559.4000244140625,2096.6000366210938,1169.4999694824219,4616.000061035156,1.0,0.5284756892920878,2.953789057203198,1.7119764392668968,1687849446689880086,SeaVen__,11.0,-755.47998046875,-3376.5400390625,93.41000366210938,-12725.0,17429.69970703125,581.8999862670898,-3920.7998657226562,-3584.2999267578125,1424.6000671386719,255.0,123.0,,-0.7319370693892306,0.9920266795244018,0.09043966496499306,True,0.0,False,False,10,9,,4901663167694855774,raDaMElFALcAo190,16.0,-306.19000244140625,-4727.91015625,16.989999771118164,-4984.100036621094,11500.699462890625,4.600000083446503,0.09999999776482582,-0.7000000029802322,-4.799999892711639,255.0,128.0,,-0.009553333236615403,1.1626741851919529,6.816824574346811e-05,True,6,False,173.0,False,6,,enpitsu,76561198039309853,26.0,-905.77001953125,-3405.409912109375,59.45000076293945,-718.8999938964844,22140.70068359375,3078.0999755859375,-2677.2000122070312,6.000000238418579,-237.19999313354492,255.0,128.0,,-0.07021392361515855,1.5772386537658343,0.00026231855989336934,True,53.0,False,6,5,False,,games5425898691,bf81d8692db,24.0,589.2999877929688,-5064.7099609375,93.08000183105469,-4517.699890136719,-1054.000015258789,-1779.4999694824219,-28.299999237060547,953.3999633789062,474.70001220703125,255.0,48.0,,-0.7698589754845908,0.09044599197487477,0.14746166910294722,True,52.0,False,8,False,6,
87,6103,170,False,False,1,5002.67595839658,-3924.199951171875,3801.179931640625,829.4099731445312,9867.2998046875,16567.60009765625,-2852.60009765625,-1384.4000244140625,2712.0001220703125,-3523.9999389648438,1.0,-0.9976584740624296,-1.1223879225098181,-3.1110878566782483,1687849446689880086,SeaVen__,11.0,-4066.679931640625,3751.3798828125,824.1900024414062,2791.9000244140625,19887.2998046875,1137.3999786376953,-2957.9998779296875,2071.1000061035156,-1458.8999938964844,255.0,0.0,,0.011059050613326508,1.7299872917484849,1.5895711363077947,True,226.0,False,False,10,10,,4901663167694855774,raDaMElFALcAo190,16.0,-1547.010009765625,-181.07000732421875,16.290000915527344,3897.0999145507812,3417.60009765625,-733.7000274658203,1096.3999938964844,3106.7999267578125,999.0000152587891,255.0,194.0,,-0.0047944081120744894,1.851270593930598,-0.03874990472681476,True,10,False,204.0,False,10,,enpitsu,76561198039309853,26.0,-2164.030029296875,5104.509765625,175.52999877929688,12451.400146484375,34.60000038146973,5512.7001953125,804.1999816894531,11.90000057220459,48.60000133514404,255.0,0.0,False,-0.13123573660149962,3.135376957591381,1.5640412684671372,True,255.0,False,6,6,False,,games5425898691,bf81d8692db,24.0,90.16999816894531,1815.3900146484375,16.610000610351562,-1247.6000213623047,22449.29931640625,79.89999771118164,17.699999809265137,-41.30000114440918,4.600000083446503,255.0,128.0,,-0.010425660967031172,1.512492186849603,0.0028991514597668617,True,92.0,False,12,False,10,
88,6148,171,False,False,1,3014.067296718194,-2096.199951171875,4777.58984375,164.35000610351562,14547.2998046875,11361.99951171875,4977.300109863281,4181.9000244140625,4301.7999267578125,-73.20000171661377,1.0,1.313672364326569,2.735998207587435,-1.0647523112613664,1687849446689880086,SeaVen__,11.0,-2185.81005859375,4613.68017578125,87.01000213623047,10846.800537109375,5456.400146484375,4770.899963378906,1442.4000549316406,-150.39999961853027,831.9000244140625,255.0,145.0,,0.024533496266371926,2.489182925613232,0.038185588703386654,True,226.0,False,3,12,10,,4901663167694855774,raDaMElFALcAo190,16.0,-1426.5699462890625,1052.4000244140625,17.010000228881836,-11.699999570846558,9807.19970703125,2.0999999344348907,0.19999999552965164,-0.29999999329447746,-1173.1999969482422,255.0,64.0,,-0.00955968558969775,1.5822462010116645,-2.421097728411303e-05,True,10,False,204.0,False,10,,enpitsu,76561198039309853,26.0,-1418.3199462890625,4922.740234375,15.319999694824219,1620.5000305175781,-7711.5997314453125,-163.70000839233398,-520.099983215332,398.8999938964844,-2168.5000610351562,0.0,0.0,False,0.004362364555744472,-1.759830216417361,-0.0031341356733966402,True,247.0,False,7,6,False,,games5425898691,bf81d8692db,24.0,-588.2999877929688,4619.27978515625,17.010000228881836,-12291.199951171875,2093.2000732421875,2.0999999344348907,-1.5999999642372131,-0.0,1257.3999786376953,255.0,213.0,,-0.009553016677852496,0.12142217260537214,-0.0001320923295290873,True,153.0,False,12,False,10,
89,6160,172,False,False,1,2426.946293604787,-1519.5799560546875,4905.39013671875,276.3800048828125,20507.2998046875,326.89998626708984,851.5000152587891,1248.7000274658203,2260.399932861328,-2911.400146484375,1.0,-0.31937937096235985,2.6874011421074564,0.0013767889808973528,1687849446689880086,SeaVen__,11.0,-1721.1800537109375,4848.1201171875,230.47999572753906,10570.6005859375,4754.200134277344,1930.0999450683594,1728.5000610351562,-631.5999984741211,-4105.0,255.0,0.0,,0.30147767648646256,2.399205679997676,0.2174833507829419,True,226.0,False,4,12,10,,4901663167694855774,raDaMElFALcAo190,16.0,-1316.3699951171875,1473.2099609375,17.010000228881836,5069.2999267578125,10414.3994140625,2.0999999344348907,-0.09999999776482582,-0.0,-240.20000457763672,255.0,128.0,,-0.009539973957023915,2.04659146359807,0.00013602234758629644,True,10,False,200.89513989674148,True,10,,enpitsu,76561198039309853,26.0,-1464.9300537109375,4851.02001953125,106.62000274658203,-2706.7001342773438,3448.2998657226562,460.60001373291016,-4823.299865722656,-2642.7999877929688,-13.40000033378601,0.0,0.0,False,0.6950214496523011,-0.7459960996476515,1.1366330319638218,True,247.0,False,8,7,False,,games5425898691,bf81d8692db,24.0,-1162.5400390625,4535.64013671875,17.010000228881836,-8447.100219726562,-3373.2998657226562,2.199999988079071,4.000000059604645,-0.0,1238.7000274658203,0.0,168.0,,-0.00985831146407884,-0.41466442973742695,7.256898087598563e-05,True,153.0,False,12,False,10,
90,6244,175,False,False,1,2380.125587644077,3232.090087890625,4684.27978515625,323.3399963378906,-12874.200439453125,-2623.3999633789062,10001.799926757812,-18.09999942779541,-3753.2000732421875,4681.099853515625,1.0,0.5244884342927444,0.18135474892221046,-2.4689202844144034,4901663167694855774,raDaMElFALcAo190,16.0,3380.320068359375,4657.89013671875,204.92999267578125,413.4000015258789,4846.9000244140625,14847.900390625,3102.0999145507812,-4536.099853515625,-223.50000381469727,255.0,255.0,,1.2864957462932436,1.6108599260310474,-0.7378451588778108,True,230.0,False,False,10,10,,1687849446689880086,SeaVen__,11.0,573.5700073242188,3067.989990234375,73.91000366210938,2767.0001220703125,-17533.199462890625,-1759.1000366210938,1561.0000610351562,-1051.6000366210938,-601.1000061035156,255.0,128.0,,0.22304284408871158,-1.8358913385065851,-0.6319310668907531,True,12,4,183.0,False,14,,enpitsu,76561198039309853,26.0,-30.010000228881836,5098.83984375,17.059999465942383,65.3000020980835,700.2999877929688,1.1999999731779099,-1.5000000596046448,-1.1999999731779099,-455.09998321533203,128.0,128.0,False,-0.0171784131851622,-2.395805068337969,5.5151942457149775e-06,True,247.0,False,8,8,False,,games5425898691,bf81d8692db,24.0,845.9299926757812,4274.2900390625,47.790000915527344,15725.999755859375,3533.2000732421875,-2349.600067138672,-572.5,1801.9999694824219,173.70000839233398,255.0,220.0,,0.3247143232793591,2.8649346081467084,0.002240415089276787,True,153.0,False,14,False,12,
91,6318,178,False,False,0,9194.110763938257,63.849998474121094,-4003.8701171875,634.1599731445312,-1240.5999755859375,19288.699951171875,8080.8001708984375,-559.0999984741211,5174.000244140625,2986.0000610351562,0.0,-0.16756275998594725,2.835965715493379,-1.0797607080286777,76561198039309853,enpitsu,26.0,107.55999755859375,-4087.830078125,485.0799865722656,-2220.0,11989.599609375,5115.199890136719,290.0,-235.79999923706055,201.5999984741211,255.0,128.0,False,-1.0637688918903105,2.6951891883194175,-0.9216663772038385,True,144.0,False,False,10,9,,bf81d8692db,games5425898691,24.0,-821.7100219726562,-4832.47021484375,16.989999771118164,9498.400268554688,4197.200012207031,8.100000023841858,-15.90000033378601,10.800000429153442,-2079.499969482422,255.0,51.0,,0.008653378068227673,0.3634824538172595,0.00039994715342681276,True,12,False,153.0,False,14,,SeaVen__,1687849446689880086,11.0,74.91000366210938,-3425.469970703125,446.4200134277344,15405.400390625,-9857.7001953125,4405.299987792969,2898.5000610351562,-358.8999938964844,-3065.8999633789062,128.0,0.0,False,-0.1548937679731058,-1.5296203621256699,0.464849604723001,True,93.41146665747448,True,16,12,6,,raDaMElFALcAo190,4901663167694855774,16.0,-119.2300033569336,-3977.2099609375,773.2100219726562,16421.300048828125,8077.60009765625,-3031.300048828125,-2083.000030517578,3863.9999389648438,-1235.2999877929688,255.0,128.0,False,-0.25418507252043354,0.5521338125891703,-0.2802945731525436,True,230.0,False,12,False,12,
92,6319,178,False,False,1,1553.9706546018206,-69.66999816894531,3922.5,652.3400268554688,-10167.999877929688,-6065.0,-8333.499755859375,-1867.5,-5700.3997802734375,-130.9000015258789,1.0,0.5108504870594672,-2.923659906118838,-1.0341973711204595,4901663167694855774,raDaMElFALcAo190,16.0,-17.81999969482422,3909.679931640625,745.8099975585938,-16465.400390625,-8186.300048828125,-3317.9998779296875,2754.5001220703125,-3448.699951171875,-1096.9000244140625,255.0,128.0,False,-0.14486924846818247,-0.43876515102467134,-0.2876492441612544,True,230.0,False,False,12,12,,1687849446689880086,SeaVen__,11.0,-74.91000366210938,3425.469970703125,446.4200134277344,-15405.400390625,9857.7001953125,4405.299987792969,-2898.5000610351562,358.8999938964844,-3065.8999633789062,128.0,0.0,False,0.1548937679731058,1.5296203621256699,0.464849604723001,True,12,6,90.30692476610983,True,16,,enpitsu,76561198039309853,26.0,-94.69000244140625,4030.260009765625,501.1300048828125,5569.5001220703125,-12724.100341796875,3018.2998657226562,237.5,-2688.9999389648438,-3071.099853515625,255.0,128.0,False,1.2321695135526793,-2.6770938841436895,-1.0182668354841593,True,144.0,False,10,9,False,,games5425898691,bf81d8692db,24.0,739.1400146484375,4801.330078125,17.0,-10214.89990234375,-3382.9000854492188,3.3000001311302185,1.4000000059604645,-3.6000001430511475,-498.49998474121094,255.0,128.0,,-0.009316804664275192,-0.27422326215608384,0.0002453379772919866,True,153.0,False,14,False,12,
93,6321,178,False,False,0,9041.11228041876,107.66999816894531,-3845.22998046875,629.02001953125,11101.700439453125,26414.09912109375,-4696.499938964844,-2879.5001220703125,3894.5999145507812,-3541.099853515625,0.0,-0.8366337558140576,2.787081907268603,-1.0396572227417242,76561198039309853,enpitsu,26.0,52.27000045776367,-3932.27001953125,516.5700073242188,-4692.60009765625,11290.699462890625,940.1999664306641,-4635.799865722656,2330.8999633789062,-1823.5000610351562,255.0,0.0,False,-1.036582719180296,1.4885060520494156,-0.11310180018681708,True,144.0,False,False,10,9,,bf81d8692db,games5425898691,24.0,-651.5,-4775.3701171875,17.0,10738.499755859375,2966.300048828125,3.3000001311302185,-1.5000000596046448,0.7000000029802322,-116.19999885559082,255.0,128.0,,0.009483454594029862,0.25395592456853006,0.00013930009053637744,True,12,False,153.0,False,14,,SeaVen__,1687849446689880086,11.0,203.1300048828125,-3511.6298828125,480.9700012207031,15331.600341796875,-10730.2001953125,3898.699951171875,3286.6000366210938,-414.50000762939453,-3716.6000366210938,128.0,0.0,False,0.10617406361172098,-1.816359847971884,0.47143457177568926,True,84.03318724837354,True,16,12,6,,raDaMElFALcAo190,4901663167694855774,16.0,142.25,-3829.1298828125,746.7000122070312,14459.000244140625,10127.2998046875,1156.6999816894531,2900.7998657226562,4350.299987792969,-1511.9000244140625,255.0,128.0,False,0.31557887774164095,0.42165242438789674,-0.3056020051039432,True,230.0,False,12,False,12,
