,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
82,5092,151,False,False,1,9550.421045934485,2526.949951171875,-4270.1298828125,124.23999786376953,-4111.499938964844,9040.499877929688,2606.9000244140625,406.8000030517578,354.3000030517578,-5045.799865722656,1.0,1.1939298367597089,1.7500859685171886,-0.6007423037851478,76561198302260434,Cactus Jack sent me,11.0,2485.35009765625,-4394.22998046875,19.459999084472656,-8681.699829101562,9046.799926757812,2955.8999633789062,-5.199999809265137,16.49999976158142,-837.9000091552734,255.0,128.0,False,-0.009704845720411926,0.86327588412353,0.0001924765481412421,True,10,False,183.6207225245814,True,11,,76561198073897166,BIO,5.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26.0,2878.14990234375,-2623.39990234375,17.030000686645508,-17283.900146484375,-3403.699951171875,0.7000000029802322,-1.2999999523162842,-0.0,-536.3000106811523,128.0,128.0,False,-0.016785684003872023,-0.15363514870273326,0.00019358669304344909,True,58.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,2686.699951171875,-4201.25,16.989999771118164,-18846.800537109375,-8230.30029296875,2.3999999463558197,-1.7000000178813934,-0.5999999865889549,-1796.9000244140625,255.0,59.0,-0.009588538883673567,-0.34085059092427455,-1.9471043859025146e-05,True,10,8,179.7021675109863,True,False,,
83,5093,151,False,False,0,1828.8809918495215,-2488.830078125,4241.27978515625,145.7899932861328,22044.7998046875,-2878.699951171875,11589.7998046875,2974.2001342773438,-4093.599853515625,-3224.2001342773438,0.0,-1.0695417482896195,-2.1496248414432446,-0.4052777782362442,bf81d8692db,games5425898691,21.0,-2686.699951171875,4201.25,16.989999771118164,18846.800537109375,8230.30029296875,2.3999999463558197,1.7000000178813934,0.5999999865889549,-1796.9000244140625,255.0,59.0,,0.009588538883673567,0.34085059092427455,-1.9471043859025146e-05,True,8,False,176.6399913833987,True,10,,76561198039309853,enpitsu,26.0,-2878.14990234375,2623.39990234375,17.030000686645508,17283.900146484375,3403.699951171875,0.7000000029802322,1.2999999523162842,0.0,-536.3000106811523,128.0,255.0,False,0.016785684003872023,0.15363514870273326,0.00019358669304344909,True,58.0,False,2,False,2,,BIO,76561198073897166,5.0,,,,,,,,,,,,,,,,True,,,,,,,Cactus Jack sent me,76561198302260434,11.0,-2485.35009765625,4394.22998046875,19.459999084472656,8681.699829101562,-9046.799926757812,2955.8999633789062,5.199999809265137,-16.49999976158142,-837.9000091552734,255.0,128.0,0.009704845720411926,-0.86327588412353,0.0001924765481412421,True,11,10,180.5585463969938,True,False,,False
84,5200,155,False,False,1,9327.564457230004,-3141.93994140625,-3268.239990234375,231.1999969482422,10218.099975585938,11943.1005859375,16246.400146484375,2078.699951171875,5439.89990234375,-1444.1999816894531,1.0,0.33981486414760115,0.3236507704804961,-3.0525980991413695,76561198302260434,Cactus Jack sent me,11.0,-3080.489990234375,-3376.030029296875,80.7699966430664,-14184.100341796875,12519.89990234375,2870.10009765625,-4142.699890136719,872.5,-544.0000152587891,128.0,0.0,,-0.009744854858148128,0.21361033761578754,0.051748902615273325,True,13,False,129.0,False,14,,76561198073897166,BIO,5.0,1922.969970703125,-4275.08984375,17.010000228881836,-11482.900390625,2589.2001342773438,1.899999976158142,-1.0000000149011612,-0.09999999776482582,114.39999580383301,255.0,140.0,,-0.009492789174214969,0.2238094462343027,-1.8991556604781046e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-3647.510009765625,41.65999984741211,17.059999465942383,-11507.39990234375,-1141.6999816894531,2.8999999165534973,-1.5000000596046448,0.5999999865889549,1592.8999328613281,255.0,255.0,False,-0.01671546604930161,-1.3784471198033161,-0.0002558966421552825,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,-2145.02001953125,-1848.800048828125,17.010000228881836,-958.1999969482422,-7503.499755859375,2.3000000417232513,0.29999999329447746,0.19999999552965164,2482.2999572753906,255.0,255.0,-0.009492021437440152,-1.461345203678379,3.780798277494901e-05,True,12,10,153.0,False,False,,
85,5300,158,False,False,0,5747.610715069781,83.75,-523.489990234375,116.5,-12587.39990234375,8527.899780273438,11761.199951171875,5575.0,916.9000244140625,-2019.1999816894531,0.0,0.16967534628409867,2.2642132405487847,-1.1641747498253698,76561198039309853,enpitsu,26.0,171.86000061035156,-653.6500244140625,17.049999237060547,-14409.300537109375,3493.5000610351562,101.5999984741211,1376.6000366210938,636.5999984741211,-1597.4000549316406,255.0,128.0,False,-0.004052899014284467,2.8276734651473037,-0.02771260151091875,True,4,False,150.02209033760974,True,4,,bf81d8692db,games5425898691,20.0,2126.3798828125,-599.5800170898438,17.010000228881836,-4524.2999267578125,-16224.000244140625,2.0999999344348907,-0.5000000074505806,0.0,0.0,255.0,128.0,,0.009640721345438995,-1.8427366386417365,-2.203897790173582e-06,True,153.0,False,14,False,12,,BIO,76561198073897166,5.0,34.459999084472656,134.16000366210938,274.54998779296875,-4959.200134277344,-22397.19970703125,214.79999542236328,3443.900146484375,-3509.89990234375,2463.699951171875,255.0,52.0,True,0.25736222379750096,-1.424317843665834,0.865045254239712,True,97.0,False,4,False,3,,Cactus Jack sent me,76561198302260434,11.0,2332.909912109375,2641.1201171875,17.0,-14926.199951171875,4387.900085449219,3.0000001192092896,0.5999999865889549,0.09999999776482582,-2.5,255.0,128.0,0.009594833596028975,2.8553081599047356,5.061432919482116e-05,True,14,14,132.0,False,False,,False
86,5305,159,False,False,1,4811.020879382767,150.82000732421875,387.0400085449219,318.0299987792969,23639.3994140625,22862.099609375,8654.89990234375,2067.7000427246094,-2052.7999877929688,-5245.0,1.0,0.7288133706931347,-1.8787591016923553,-1.4915652135105408,76561198073897166,BIO,5.0,55.22999954223633,274.1300048828125,272.55999755859375,4273.399963378906,19343.900146484375,291.299991607666,4893.299865722656,-707.2000122070312,-2409.2999267578125,255.0,92.0,True,-0.3593063023712079,0.40487252379770017,1.9963702801359022,True,3,False,97.0,False,4,,76561198302260434,Cactus Jack sent me,11.0,-2084.110107421875,-2714.320068359375,17.0,14923.1005859375,-4394.5001220703125,3.0000001192092896,-0.5999999865889549,-0.09999999776482582,-0.09999999776482582,255.0,128.0,False,-0.009594836657618504,-2.855177305274363,4.998662356370541e-05,True,132.0,False,14,False,14,,enpitsu,76561198039309853,26.0,85.88999938964844,536.5999755859375,17.049999237060547,13762.60009765625,-8581.799926757812,-55.70000171661377,124.89999771118164,60.19999980926514,-751.5000152587891,255.0,255.0,False,-0.016957594215677635,-2.5310190627924,-0.001921906677532009,True,148.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,-2043.43994140625,897.02001953125,17.010000228881836,4524.100036621094,16224.000244140625,2.0999999344348907,0.5000000074505806,-0.0,0.0,255.0,128.0,-0.009640721345438995,1.8427366386417365,-2.203897790173582e-06,True,14,12,153.0,False,False,,
87,5378,161,False,False,0,8718.019006098173,-1965.4100341796875,-3512.179931640625,275.4100036621094,17807.099609375,3870.10009765625,8543.400268554688,-2197.5999450683594,4770.4998779296875,-2900.4000854492188,0.0,0.09924369499320529,-1.495838580875997,-2.1899790225217384,76561198039309853,enpitsu,26.0,-1997.9300537109375,-3516.260009765625,110.83999633789062,-1528.0000305175781,105.69999694824219,3341.099853515625,-1762.2999572753906,-2994.4000244140625,2466.1000061035156,0.0,0.0,False,-0.42051197371411647,-2.47512366283456,0.43328006270423275,True,5,False,75.0,False,6,,bf81d8692db,games5425898691,21.0,-1257.75,-3638.830078125,21.979999542236328,-19765.30029296875,8331.099853515625,2999.1000366210938,0.09999999776482582,0.0,-151.09999656677246,255.0,128.0,,0.009599961670977963,2.725473842356318,0.00010712245976059664,True,156.0,False,15,False,12,,BIO,76561198073897166,5.0,-2062.449951171875,-3512.85009765625,65.66000366210938,-9015.499877929688,3576.6000366210938,546.1000061035156,540.6999969482422,-3553.2998657226562,-1602.8999328613281,255.0,23.0,False,0.4189332885049477,2.234469242297659,0.1623863361377923,True,128.0,False,6,False,4,,Cactus Jack sent me,76561198302260434,11.0,-31.059999465942383,20.43000030517578,17.0,-4972.39990234375,-11923.199462890625,3.400000035762787,0.7000000029802322,1.2999999523162842,-1484.7999572753906,128.0,0.0,0.009601251860763703,-1.9676530109740045,-0.0002029339608680847,True,14,14,104.0,False,False,,False
88,5457,164,False,False,1,4587.037485868829,-2871.090087890625,2522.760009765625,135.6300048828125,-2335.2999877929688,26599.09912109375,6882.2998046875,4371.400146484375,-4068.9999389648438,-576.6999816894531,1.0,-0.005790526760596912,0.4315114266419383,-0.9034113131824743,76561198302260434,Cactus Jack sent me,11.0,-2916.5,2331.969970703125,124.11000061035156,-7295.8001708984375,18050.899658203125,2534.499969482422,-5214.6002197265625,1694.4999694824219,430.9000015258789,0.0,0.0,,-0.5612442343197946,0.9722860029756782,0.5051202666058501,True,15,False,54.0,False,16,,76561198073897166,BIO,5.0,1867.47998046875,2131.489990234375,17.0,-1895.0,-17148.599853515625,1.0000000149011612,-0.0,0.5999999865889549,1979.4000244140625,255.0,255.0,,-0.009571310310284402,-1.5230293460798567,5.372923667507695e-05,,81.35148404490565,True,6,False,6,,enpitsu,76561198039309853,26.0,959.3800048828125,4267.740234375,17.040000915527344,-16263.00048828125,1575.0999450683594,3.700000047683716,0.7000000029802322,-0.0,-108.10000419616699,255.0,128.0,,-0.01679127934128805,0.10830300377647668,8.935359632249674e-05,True,2.0,False,6,False,6,,games5425898691,bf81d8692db,21.0,3792.97998046875,3862.639892578125,12.100000381469727,-17531.099853515625,2081.999969482422,-1645.7000732421875,-1779.2999267578125,4382.60009765625,51.70000076293945,255.0,128.0,-0.04770344552937454,0.10118182331867379,-0.04794228085255188,True,16,14,146.28292473157245,True,False,,
89,5508,166,False,False,0,9984.694432303939,1615.8800048828125,-4523.56982421875,267.1000061035156,12186.400146484375,11059.49951171875,9949.400024414062,836.2999725341797,-5610.0,1956.4999389648438,0.0,-0.37462620971033767,-1.1762307712608702,0.4880805278525019,76561198039309853,enpitsu,26.0,1476.5999755859375,-4553.97021484375,138.17999267578125,11938.499755859375,5265.5999755859375,3577.0999145507812,-3820.0,1338.800048828125,-1734.7999572753906,255.0,255.0,,-0.17412918003502126,-0.49407296729781947,-0.021192995213727524,True,7,False,4.0,False,8,,bf81d8692db,games5425898691,21.0,0.4300000071525574,-4935.31005859375,16.979999542236328,22160.80078125,3103.3999633789062,5.899999737739563,1.2999999523162842,-0.09999999776482582,1285.8999633789062,255.0,255.0,,0.009623733387526033,0.1582738401539148,0.00018413009675082996,True,204.0,False,16,False,14,,BIO,76561198073897166,5.0,-3465.260009765625,880.8900146484375,17.0,13215.30029296875,10823.399658203125,3.4999999403953552,0.0,0.0,-2049.2999267578125,176.0,1.0,False,0.009561826131681259,0.6113108923614236,1.329664475285387e-05,True,255.0,False,6,False,6,,Cactus Jack sent me,76561198302260434,11.0,3163.4599609375,-4598.16015625,22.719999313354492,-5461.199951171875,7242.80029296875,-1857.5999450683594,2441.199951171875,1774.7999572753906,-2741.0000610351562,255.0,0.0,0.15549740683964092,2.1394131110320864,-0.04663182373324525,True,16,16,44.5787613443149,True,False,,False
90,5561,168,False,False,1,5513.173920236543,-3908.070068359375,2435.18994140625,951.0800170898438,6412.2998046875,572.0999908447266,10829.000244140625,-1888.699951171875,-3543.2000732421875,4458.399963378906,1.0,0.07577914519877571,1.0848118149369184,-0.47050131445422694,76561198302260434,Cactus Jack sent me,11.0,-3992.919921875,2389.22998046875,822.72998046875,11219.69970703125,-12190.0,9586.199951171875,754.8000335693359,4565.899963378906,-2971.9000244140625,128.0,255.0,False,0.5622435694615834,-1.5565626446547745,-1.6678906831880957,True,17,False,176.0,False,18,,76561198073897166,BIO,5.0,-311.55999755859375,-2422.889892578125,17.0,-22014.69970703125,-1249.4000244140625,8.199999928474426,-5.299999713897705,-0.29999999329447746,-352.2999954223633,255.0,128.0,False,-0.009557062770987957,-0.02516705511126089,-0.00016568128510696979,True,241.0,False,8,False,8,,enpitsu,76561198039309853,26.0,-3063.510009765625,3338.840087890625,17.059999465942383,-527.0000076293945,-12017.19970703125,1.8000000715255737,-0.5000000074505806,-6.700000166893005,1016.1000061035156,255.0,128.0,,-0.01672773913396089,-1.5136745760921568,0.00016319372661617137,True,4.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,-3400.330078125,3492.280029296875,16.989999771118164,-3432.39990234375,-16514.3994140625,4.600000083446503,0.3999999910593033,2.3999999463558197,1426.199951171875,255.0,159.0,-0.009577012825610036,-1.4359892306263482,-6.534831111383624e-05,True,16,14,235.0,False,False,,
91,5671,172,False,False,1,3461.1967896501887,-1505.3599853515625,2647.340087890625,125.7300033569336,3212.5,872.6999664306641,8596.400146484375,-957.6999664306641,3524.5001220703125,4458.399963378906,1.0,0.24500254007980093,2.2326141603485334,0.4711198846855191,76561198073897166,BIO,5.0,-1671.31005859375,2820.949951171875,255.19000244140625,3659.2001342773438,16942.60009765625,-3186.400146484375,714.3000030517578,-3520.0,-1955.2000427246094,192.0,134.0,False,1.3925885506008162,-2.7730392969931987,0.7066256441460729,True,8,False,80.0,False,10,,76561198302260434,Cactus Jack sent me,11.0,-879.7000122070312,777.1099853515625,17.010000228881836,4573.800048828125,10524.100341796875,1.899999976158142,-0.09999999776482582,-0.3999999910593033,-288.29999923706055,255.0,0.0,False,-0.009526585416612136,2.009224005645125,0.00016776340704449015,True,207.0,False,18,False,18,,enpitsu,76561198039309853,26.0,60.540000915527344,5201.77978515625,17.059999465942383,-2808.3999633789062,4623.0999755859375,3.100000023841858,0.29999999329447746,0.09999999776482582,2393.8999938964844,255.0,255.0,False,-0.01662581989341704,-0.09885956499760644,-0.00011197383805657202,True,4.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-1527.06005859375,4994.08984375,24.270000457763672,12329.89990234375,-4030.10009765625,-1071.9000244140625,-2317.100067138672,509.3000030517578,-1637.1000671386719,255.0,6.0,-0.0907308110161388,-2.78351143252353,0.2735941701283945,True,16,14,235.0,False,False,,
92,5717,174,False,False,1,3010.2301068110505,-986.5800170898438,2791.090087890625,636.7000122070312,8961.900024414062,9818.699951171875,9384.600219726562,4688.399963378906,2919.89990234375,2343.6000061035156,1.0,0.7462900000551358,-0.2674166875843204,1.8901181611907163,76561198302260434,Cactus Jack sent me,11.0,-1033.1400146484375,2739.39990234375,473.1000061035156,-2338.800048828125,14610.10009765625,4932.799987792969,1686.199951171875,2456.6000366210938,4622.900085449219,128.0,0.0,True,0.964629921008321,2.3625424662436147,2.7592233161982826,True,18,4,145.0,False,20,,76561198073897166,BIO,5.0,-1247.2099609375,4556.27001953125,17.0,470.99998474121094,-4928.900146484375,1.1999999731779099,0.19999999552965164,-0.29999999329447746,1592.7999877929688,255.0,255.0,False,-0.009450989149008531,-1.5909682372278737,0.00023266351003978496,True,61.197057872690166,True,10,False,8,,enpitsu,76561198039309853,26.0,28.719999313354492,4520.83984375,17.059999465942383,13.200000524520874,3297.5,1.1999999731779099,-0.7999999821186066,-0.0,-0.5000000074505806,128.0,128.0,False,-0.017059633996259302,-1.5667074791153424,3.210859985683006e-06,True,4.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-732.6400146484375,3541.429931640625,357.1499938964844,-1453.3999633789062,-11574.100341796875,4216.600036621094,-366.50001525878906,-552.9000091552734,-411.3999938964844,255.0,128.0,0.7316373847409486,-0.006044990378302153,0.9267638711909053,True,18,14,178.72624511359837,True,False,,
93,5907,181,False,True,1,3256.4700270178796,3308.949951171875,2953.159912109375,106.08999633789062,-17495.0,11780.50048828125,3380.2999877929688,3817.5,4615.0,-356.3999938964844,1.0,-1.1670583048276437,0.3085503111240342,-2.9259221778436677,76561198073897166,BIO,5.0,3472.2900390625,2856.7900390625,112.19999694824219,-10426.800537109375,6363.699951171875,2490.7000732421875,-4490.299987792969,-3175.0,77.69999980926514,255.0,29.0,True,-0.401247118203276,-0.23722887933944817,0.6802897480775297,True,9,4,232.99593114083814,True,14,,76561198302260434,Cactus Jack sent me,10.0,2378.0,359.70001220703125,17.0,8891.599731445312,-10429.7998046875,3.4999999403953552,-0.09999999776482582,0.29999999329447746,-2702.6998901367188,255.0,0.0,True,-0.009552947642361623,-2.1615700245989293,-7.572632990227774e-05,True,145.0,False,20,4,18,,enpitsu,76561198039309853,26.0,3108.85009765625,3175.090087890625,128.32000732421875,17155.30029296875,-14844.599609375,2697.39990234375,4626.199951171875,2907.39990234375,-627.9000091552734,255.0,0.0,False,-0.8826495524922332,-1.9916493361409522,-0.11822924365675319,True,0.0,False,10,False,9,,games5425898691,bf81d8692db,20.0,-2552.43994140625,-727.9299926757812,17.010000228881836,0.09999999776482582,-0.0,2.0999999344348907,-0.3999999910593033,0.3999999910593033,0.0,128.0,128.0,-0.009643202308698681,-1.1312435190009358,1.911137992658682e-05,True,18,14,145.0,False,False,,
94,5908,181,False,False,0,8426.565102952558,-3289.77001953125,-2939.409912109375,118.41000366210938,-5837.39990234375,19726.800537109375,3057.7999877929688,2792.9000854492188,1819.4000244140625,-4988.800048828125,0.0,1.1557936749101525,-0.42037309097941455,-2.8775478904399767,76561198039309853,enpitsu,26.0,-3246.300048828125,-3058.3798828125,143.13999938964844,-14431.099853515625,11677.80029296875,300.9000015258789,-4495.799865722656,-2970.5999755859375,-1101.1000061035156,255.0,0.0,False,1.4468218821768797,0.2642594931543434,-1.7800810173323904,True,9,False,0.0,False,10,,bf81d8692db,games5425898691,20.0,2552.43994140625,727.9299926757812,17.010000228881836,-0.09999999776482582,0.0,2.0999999344348907,0.3999999910593033,-0.3999999910593033,0.0,128.0,128.0,,0.009643202308698681,1.1312435190009358,1.911137992658682e-05,True,145.0,False,18,False,14,,BIO,76561198073897166,5.0,-3472.2900390625,-2856.7900390625,112.19999694824219,10426.800537109375,-6363.699951171875,2490.7000732421875,4490.299987792969,3175.0,77.69999980926514,255.0,29.0,True,0.401247118203276,0.23722887933944817,0.6802897480775297,True,229.95477846873703,True,14,4,9,,Cactus Jack sent me,76561198302260434,10.0,-2445.0400390625,-268.95001220703125,17.0,-7319.6002197265625,11205.699462890625,3.6000001430511475,0.0,0.0,-3093.900146484375,255.0,0.0,0.009551087193289813,1.9173076581976078,-9.440910125934345e-05,True,20,18,145.0,False,4,,False
95,5971,183,False,False,1,4853.58545558656,-700.3300170898438,556.4400024414062,101.11000061035156,-9438.599853515625,19577.099609375,8977.19970703125,5343.0999755859375,-2588.3999633789062,-866.3999938964844,1.0,0.6225667924503482,0.8105134568436105,1.8040952561635233,76561198302260434,Cactus Jack sent me,10.0,-645.0599975585938,325.69000244140625,17.0,-12590.50048828125,14178.199462890625,3.1999999284744263,-2.199999988079071,3.3000001311302185,-1344.4999694824219,255.0,128.0,False,-0.009585259153454435,0.9206000249420314,5.86275946572032e-05,True,18,4,90.0,False,20,,76561198073897166,BIO,5.0,1548.97998046875,1904.9200439453125,16.989999771118164,-4656.199951171875,-12180.50048828125,4.399999976158142,-0.19999999552965164,-1.0000000149011612,158.80000114440918,201.0,128.0,False,-0.009547903681198457,-1.2244683319359821,-0.00014426479689141268,True,222.0,False,14,4,10,,enpitsu,76561198039309853,26.0,4044.7900390625,906.3400268554688,137.9199981689453,-664.3000030517578,-13324.89990234375,-1120.4000091552734,381.89998626708984,694.8999786376953,-259.3000030517578,255.0,128.0,False,-0.07135182346703127,-1.5520799278021016,1.0357965286047457,True,0.0,False,10,False,10,,games5425898691,bf81d8692db,20.0,-2552.43994140625,-727.9299926757812,17.010000228881836,0.09999999776482582,-0.0,2.0999999344348907,-0.3999999910593033,0.3999999910593033,0.0,128.0,128.0,-0.009643202308698681,-1.1312435190009358,1.911137992658682e-05,True,18,14,145.0,False,False,,
96,6067,186,False,False,1,3802.497584718118,-2671.39990234375,3823.699951171875,285.010009765625,12560.30029296875,9189.400024414062,4533.0999755859375,-1812.4000549316406,3381.199951171875,4613.2000732421875,1.0,-0.14281797806702567,-0.5625236742829819,-0.3318672484092739,76561198302260434,Cactus Jack sent me,10.0,-2779.39990234375,3693.469970703125,246.25999450683594,11137.5,2658.599853515625,3346.0000610351562,4256.499938964844,201.90000534057617,-3169.7000122070312,128.0,255.0,,-0.012154804145320882,-3.113423428157507,0.0857346155785255,True,18,6,71.5493417734741,True,22,,76561198073897166,BIO,5.0,-218.5500030517578,2639.93994140625,16.989999771118164,-327.20001220703125,5646.9000244140625,4.399999976158142,0.29999999329447746,-2.0000000298023224,504.1999816894531,197.0,128.0,False,-0.009534404691257164,1.4898680699648852,-0.0001255790859816562,True,253.0,False,14,4,10,,enpitsu,76561198039309853,26.0,850.9099731445312,4180.330078125,17.049999237060547,-12803.1005859375,18865.699462890625,5.299999713897705,1.2999999523162842,0.7000000029802322,-0.7999999821186066,128.0,128.0,,-0.016857095559741006,0.9746588232116242,-1.0814193136563063e-06,True,156.0,False,12,False,12,,games5425898691,bf81d8692db,20.0,-2552.43994140625,-727.9299926757812,17.010000228881836,0.09999999776482582,-0.0,2.0999999344348907,-0.3999999910593033,0.3999999910593033,0.0,,,-0.009643202308698681,-1.1312435190009358,1.911137992658682e-05,True,18,14,145.0,False,False,,
97,6104,188,False,False,0,10352.953278716566,1115.6199951171875,-5015.64013671875,318.1700134277344,14475.30029296875,-752.3000335693359,1347.2999572753906,3257.9998779296875,-258.99999618530273,-5031.600036621094,0.0,-0.7070670917029509,1.8418586630225455,-1.1432030433661597,76561198039309853,enpitsu,26.0,952.5399780273438,-5041.8798828125,243.08999633789062,5157.39990234375,3791.7001342773438,235.9000015258789,-2291.4999389648438,-4646.400146484375,-1846.199951171875,255.0,255.0,,-0.6687778004630031,1.162751078711189,-1.809292467436878,True,13,False,111.0,False,14,,bf81d8692db,games5425898691,20.0,2552.43994140625,727.9299926757812,17.010000228881836,-0.09999999776482582,0.0,2.0999999344348907,0.3999999910593033,-0.3999999910593033,0.0,,,,0.009643202308698681,1.1312435190009358,1.911137992658682e-05,True,145.0,False,18,False,14,,BIO,76561198073897166,5.0,602.9000244140625,-4089.39990234375,16.989999771118164,11526.8994140625,-5852.19970703125,5.0,-0.7999999821186066,0.19999999552965164,2946.7001342773438,245.0,255.0,False,0.009549245753719203,-0.3147670414915447,4.1336807168292144e-05,True,209.0,False,14,4,10,,Cactus Jack sent me,76561198302260434,10.0,1276.3499755859375,-4047.2099609375,109.70999908447266,-11160.50048828125,-2653.2000732421875,-5344.0997314453125,669.5999908447266,-1315.3999328613281,606.6999816894531,128.0,128.0,0.5219844194743904,-2.7769928498730803,0.05636077137223496,True,22,18,74.0,False,6,,False
98,6178,190,False,False,0,10367.076067991002,3714.9599609375,-4145.22021484375,153.10000610351562,17368.900146484375,11663.900146484375,6556.400146484375,-4072.39990234375,-4178.900146484375,-1396.7999267578125,0.0,-0.34997087243143055,-1.5072042529557983,-1.3278399695857865,76561198039309853,enpitsu,26.0,3545.860107421875,-4236.47998046875,25.549999237060547,17279.599609375,2918.699951171875,2075.8999633789062,-2456.1000061035156,-3023.3999633789062,325.40000915527344,255.0,128.0,,-0.13527306624625768,0.16085548603154348,-0.16823906436995742,True,14,False,215.0,False,14,,bf81d8692db,games5425898691,20.0,2552.43994140625,727.9299926757812,17.010000228881836,-0.09999999776482582,0.0,2.0999999344348907,0.3999999910593033,-0.3999999910593033,0.0,,,,0.009643202308698681,1.1312435190009358,1.911137992658682e-05,True,145.0,False,18,False,14,,BIO,76561198073897166,5.0,650.3099975585938,-2691.419921875,99.70999908447266,10791.500244140625,18149.100341796875,-132.39999771118164,-5463.499755859375,280.49999237060547,-566.5999984741211,255.0,138.0,False,0.5079092622901442,-0.20708587251827004,-1.8562816008403975,True,117.0,False,16,4,11,,Cactus Jack sent me,76561198302260434,10.0,2350.800048828125,-2312.52001953125,94.30999755859375,15252.7001953125,12524.100341796875,-587.2999954223633,-2591.0000610351562,3712.0999145507812,159.49999809265137,128.0,128.0,-1.22769751101735,0.5104181800200428,0.05863314934628819,False,24,20,56.0,False,6,,False
99,6250,193,False,False,0,7486.071797724259,3692.919921875,-774.6500244140625,95.61000061035156,-4703.2000732421875,21274.09912109375,2815.8999633789062,1846.6000366210938,-2186.300048828125,-924.7000122070312,0.0,0.5944042229337348,1.1201537675175677,0.6697238128405846,76561198039309853,enpitsu,26.0,3733.389892578125,-1044.6099853515625,17.0,-4066.7999267578125,17559.000244140625,8.899999856948853,-4.000000059604645,-13.300000429153442,-0.29999999329447746,255.0,128.0,,0.016384271280934302,1.7982172518517952,0.000765305943105402,True,14,False,174.27520849371476,True,14,,bf81d8692db,games5425898691,20.0,2582.47998046875,791.8300170898438,17.010000228881836,1804.7999572753906,3838.2998657226562,2.0999999344348907,0.29999999329447746,0.0,0.0,255.0,,,0.00950497668654673,1.1312429414068914,-4.73591946212007e-06,True,145.0,False,18,False,14,,BIO,76561198073897166,5.0,3103.050048828125,2264.949951171875,17.010000228881836,16175.699462890625,9184.500122070312,2.7000001072883606,0.5999999865889549,0.5000000074505806,-3284.2001342773438,128.0,0.0,False,0.009579400050518556,0.2317909666070358,-0.00012855101014679326,True,117.0,False,18,4,14,,Cactus Jack sent me,76561198302260434,11.0,2694.77001953125,1279.219970703125,16.989999771118164,933.7999725341797,450.8000183105469,1.5999999642372131,-3.100000023841858,-2.3999999463558197,1284.4999694824219,255.0,128.0,0.009616326676850376,0.02650714643877631,0.00026234245948222125,True,24,20,233.06172024819162,True,6,,False
