,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
76,4701,157.0,False,False,0,9529.02238026644,-997.6699829101562,-4388.47998046875,253.11000061035156,23250.30029296875,-12693.199462890625,11938.699951171875,5315.9002685546875,-1783.3000183105469,2135.2999877929688,0.0,-0.03210905324903742,-2.6298182393317213,-0.5699829542336324,76561198309971569,purp.,2.0,-1109.260009765625,-4346.31982421875,85.11000061035156,21787.80029296875,-3956.099853515625,1892.1000671386719,-4449.700012207031,2879.1000366210938,-1469.6000671386719,128.0,255.0,,0.1154462895113554,-0.30436455627556386,-0.5388858967057715,True,12,165.0,False,9,4,,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,1012.72998046875,-3164.97998046875,17.010000228881836,-10682.19970703125,-19814.7998046875,2.3999999463558197,1.7000000178813934,4.4999998807907104,934.7000122070312,255.0,128.0,False,0.009629282358275034,-2.014257391090233,4.251483934650525e-05,True,255.0,False,12,50,38,,enpitsu,76561198039309853,25,-3279.530029296875,-3433.360107421875,17.049999237060547,6292.5,-15268.599853515625,2.5999999046325684,0.19999999552965164,-0.29999999329447746,0.5999999865889549,128.0,128.0,False,0.016852405990550413,-1.1797841006160479,-3.0346406344705002e-05,True,196.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-1626.68994140625,244.85000610351562,17.010000228881836,12084.49951171875,-11210.400390625,2.0999999344348907,-0.7000000029802322,0.5999999865889549,1268.8999938964844,255.0,192.0,0.00960060095759096,-0.715823301281592,8.97002053493497e-05,True,26,4,30,154.0,False,,
77,4801,160.0,False,False,1,4927.143633850425,-3479.419921875,2874.510009765625,110.94999694824219,18341.600341796875,23963.5009765625,791.3999938964844,2610.1998901367188,2276.7999267578125,-4899.100036621094,1.0,-1.1548956920947424,-2.9841361990571906,-2.2265818394153216,bf81d8692db,games5425898691,20.0,-3572.159912109375,2582.469970703125,58.2400016784668,3347.6998901367188,22592.19970703125,2699.7000122070312,-3996.7999267578125,1786.9000244140625,-1592.2000122070312,255.0,93.0,,-0.09085776116987432,1.818325528668119,0.009069064490500187,True,32,155.0,False,27,4,,76561198039309853,enpitsu,25.0,520.280029296875,2114.85009765625,17.049999237060547,-6447.39990234375,-12434.300537109375,3.100000023841858,-0.7999999821186066,-1.2999999523162842,-2043.3999633789062,255.0,0.0,True,-0.016764035877864573,-1.0485071239559425,-0.00018405352571467242,True,255.0,False,False,2,2,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-2022.989990234375,4652.669921875,17.010000228881836,3943.9999389648438,-9296.900024414062,2.3000000417232513,6.3999998569488525,-4.000000059604645,1586.4999389648438,255.0,255.0,,-0.009329070732718728,-1.9672256411065796,8.395040959211877e-05,True,255.0,False,50,12,38,,purp.,76561198309971569,2.0,-3074.330078125,3652.10009765625,17.049999237060547,2216.999969482422,-4091.7999267578125,3.3000001311302185,-1.5000000596046448,-0.19999999552965164,1746.6000366210938,128.0,255.0,-0.016922933891381088,-2.0285551450744976,2.5444196844594263e-05,True,10,4,12,255.0,False,,
78,4808,160.0,False,False,0,9461.327239656104,3015.239990234375,-3475.0400390625,122.88999938964844,-3414.1000366210938,13.09999942779541,12409.7998046875,4595.7000732421875,-3197.9998779296875,-2156.699981689453,0.0,1.2737482225173204,-1.3667974322700336,1.0773377482507147,76561198309971569,purp.,2.0,2948.639892578125,-3538.4599609375,14.75,-7357.0001220703125,1021.5000152587891,-1438.0999755859375,3800.5999755859375,1355.7000732421875,-1304.7999572753906,255.0,255.0,,-0.010642601168027926,2.6320497271435603,-0.019779017608422957,True,12,255.0,False,10,4,,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,1876.9000244140625,-4445.2099609375,17.010000228881836,-7926.500244140625,7631.400146484375,2.0999999344348907,-0.5999999865889549,0.5000000074505806,1269.1000366210938,255.0,189.0,,0.009543527424358675,2.416752488628164,-0.00010491698836747244,True,255.0,False,12,50,38,,enpitsu,76561198039309853,25,-280.489990234375,-1854.93994140625,17.049999237060547,11411.099853515625,7422.0001220703125,3.400000035762787,-0.3999999910593033,-0.09999999776482582,-2707.2000122070312,255.0,0.0,False,0.016741898993319248,0.4615658258219314,-9.504732540384969e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,3479.89990234375,-3230.889892578125,90.87000274658203,-2717.5,-19048.800048828125,403.4000015258789,4339.2999267578125,-3143.5000610351562,-1240.2999877929688,255.0,1.0,0.7231488998002399,0.8261953976094966,-2.992543271816873,True,27,4,32,155.0,False,,
79,4918,164.0,False,False,0,9021.365700290615,1741.1500244140625,-3487.31005859375,257.1499938964844,16934.300537109375,16694.100341796875,13366.800537109375,3016.400146484375,-3738.0999755859375,-3595.4000854492188,0.0,-0.2855557029108805,-1.9880095726197529,0.14271927843775134,76561198309971569,purp.,3.0,1592.3199462890625,-3638.47998046875,170.5,7054.5001220703125,17883.399658203125,5778.2000732421875,-3.3000001311302185,-5.099999904632568,-742.2000122070312,128.0,128.0,False,0.016685056836384635,0.8018885587251728,-0.0014996712824758415,True,14,170.26607319872866,True,10,5,,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,52.83000183105469,-4633.330078125,17.010000228881836,595.4000091552734,712.5,2.0999999344348907,-0.7999999821186066,0.5999999865889549,0.0,255.0,128.0,False,0.009371939626281177,0.8744333253055878,1.5302314380925844e-05,True,255.0,False,12,50,38,,enpitsu,76561198039309853,25,235.52000427246094,-1651.6600341796875,17.049999237060547,-1995.2999877929688,2164.9000549316406,2.5999999046325684,-0.7999999821186066,-0.29999999329447746,-0.3999999910593033,0.0,128.0,False,0.017051482447774796,-0.8261420436582845,2.4879067721920462e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,3294.429931640625,-1955.75,17.020000457763672,-5792.5,12826.099853515625,0.7999999821186066,-1.0000000149011612,2.800000011920929,-785.9999847412109,255.0,128.0,0.009583779732279949,1.9370687250887701,0.0001611185350997507,True,28,4,32,186.0,False,,
80,5019,168.0,True,True,0,4557.279162499458,1842.6600341796875,1497.4000244140625,207.0399932861328,-9720.30029296875,23729.19921875,3093.3999633789062,5094.89990234375,528.3000183105469,-3124.4000244140625,0.0,0.7065814828094165,1.432811256665178,-0.2721357301770946,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,1850.3800048828125,1411.1400146484375,75.22000122070312,-7572.8997802734375,20991.79931640625,251.8000030517578,-3483.900146484375,-4214.89990234375,-588.3000183105469,255.0,236.0,True,0.21862630082609952,1.6798337581333023,-0.7626270478367392,True,52,125.92678702005776,True,39,12,,76561198309971569,purp.,2.0,3201.239990234375,594.1599731445312,17.049999237060547,-8672.7001953125,7470.9002685546875,2.5999999046325684,-0.5000000074505806,0.29999999329447746,6.3999998569488525,255.0,128.0,False,0.01670588663648578,2.4313927430460285,-5.5521178417486676e-05,True,155.0,False,6,14,10,,enpitsu,76561198039309853,25,1622.3699951171875,1440.699951171875,350.8299865722656,12282.19970703125,6113.499755859375,2318.8999938964844,0.0,0.3999999910593033,-9.800000190734863,128.0,128.0,False,0.016435853757636714,-2.7129249165162657,0.00035886745204167077,True,255.0,False,4,2,2,,games5425898691,bf81d8692db,20.0,3626.030029296875,3809.419921875,16.940000534057617,-5239.6002197265625,15969.100341796875,19.199999570846558,11.59999966621399,-19.90000009536743,1855.0,255.0,248.0,0.009831416256477354,1.9420320996334899,0.0014269591438755848,True,28,4,34,232.0,False,,
81,5313,170.0,False,False,0,5213.43649460798,-7.400000095367432,2.8499999046325684,92.6500015258789,-20544.89990234375,2268.6000061035156,-316.8000030517578,-1180.199966430664,274.7999954223633,5876.300048828125,0.0,0.007446735376329611,0.12559765002882572,-0.024803152714770543,76561198309971569,purp.,4.0,196.10000610351562,-61.40999984741211,84.0199966430664,-12661.700439453125,19143.499755859375,-1485.0999450683594,-2104.600067138672,-126.09999656677246,411.5999984741211,128.0,255.0,,-0.26918187668571913,2.1715611083060695,-0.2381637374792363,True,4,0.0,False,4,False,,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,51.380001068115234,-1605.5899658203125,17.010000228881836,696.9999694824219,14082.80029296875,2.0999999344348907,0.0,0.0,0.0,255.0,128.0,,0.00959291252802839,1.5213453997654527,-8.28486779801942e-06,True,46.0,False,False,False,False,,enpitsu,76561198039309853,25,123.7300033569336,3886.080078125,17.049999237060547,322.59998321533203,-8250.800170898438,2.5999999046325684,0.0,-1.7000000178813934,-741.9000244140625,255.0,128.0,False,0.016656820721323528,-1.580224097154788,0.0002877069639104114,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-22.829999923706055,756.5599975585938,17.010000228881836,686.8000030517578,-18971.400146484375,0.0,0.0,0.0,-1989.7000122070312,255.0,0.0,0.009583886020380187,-1.6070532242530122,-1.35156464374622e-05,True,False,False,False,21.922795508497504,True,,
82,5411,173.0,False,False,0,5508.103395332086,-3991.300048828125,583.8699951171875,587.5499877929688,11219.7998046875,11666.500244140625,11349.300537109375,-1176.2000274658203,-657.6000213623047,-2203.8999938964844,0.0,0.30016800538299154,2.5999615660263298,-1.6746375227013424,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,-4075.02001953125,517.3099975585938,448.2300109863281,2519.7999572753906,7497.0001220703125,10300.999755859375,1854.7999572753906,689.0000152587891,-2599.89990234375,128.0,66.0,True,-0.9995243598521552,1.5424196527408836,1.5871023549286352,True,3,255.0,False,False,False,,76561198309971569,purp.,2.0,-2759.10009765625,-4017.340087890625,17.049999237060547,815.8000183105469,-9125.10009765625,2.3999999463558197,2.0999999344348907,-0.7000000029802322,1459.1000366210938,255.0,0.0,,0.016386490521124307,1.7797012163231114,0.00021423301679517553,True,0.0,False,False,4,4,,enpitsu,76561198039309853,25,-3117.1298828125,3811.830078125,17.049999237060547,639.5999908447266,-10594.100341796875,2.5,0.0,-0.9000000357627869,5.299999713897705,255.0,128.0,False,0.01670346438366911,-1.509699959888026,-7.732620500587408e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-2490.469970703125,3302.659912109375,17.010000228881836,5905.2001953125,12738.1005859375,2.199999988079071,-0.9000000357627869,-2.3999999463558197,-1413.800048828125,255.0,0.0,0.009581836451898168,1.1323289556043976,-0.00018084858412116206,False,4,False,4,22.0,False,,
83,5488,176.0,True,True,0,1427.9945446250686,-979.6900024414062,3714.4599609375,1149.0799560546875,15879.200439453125,17203.900146484375,-4946.7999267578125,-1344.1000366210938,-5143.4002685546875,2781.7001342773438,0.0,0.790194192002723,1.8150470121010136,-1.6586664711913166,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,-1073.719970703125,3555.820068359375,1066.199951171875,17323.00048828125,14165.2001953125,-5315.8001708984375,-523.4000015258789,-2027.8999328613281,-5085.5999755859375,,233.0,True,-0.8599626187995031,1.3639299171677495,1.587990202998425,True,4,99.0,False,False,False,,76561198309971569,purp.,2.0,-1812.3199462890625,-2832.93994140625,17.049999237060547,16280.699462890625,11748.1005859375,2.3999999463558197,-0.9000000357627869,-0.7000000029802322,1865.0999450683594,255.0,255.0,,0.016787171746768415,0.6788965745306517,0.0001435646521578654,True,143.0,False,False,4,4,,enpitsu,76561198039309853,25,-1252.280029296875,4152.47021484375,17.049999237060547,11142.19970703125,7259.5001220703125,2.5999999046325684,-0.7000000029802322,-0.19999999552965164,-20.899999141693115,255.0,128.0,False,0.016727600709522797,0.5747819856303988,6.685867466361072e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-609.780029296875,4681.33984375,286.6099853515625,2792.3001098632812,-1330.5999755859375,3116.4999389648438,58.400001525878906,-608.3000183105469,-172.29999542236328,255.0,168.0,-1.2826920702722941,-1.6889726932768994,1.308425129954618,True,4,False,6,24.786984833337932,True,,
84,5764,177.0,False,False,1,5202.559377869168,-4.75,16.010000228881836,93.19999694824219,-9880.800170898438,25142.099609375,1937.7999877929688,3918.0999755859375,1264.3000030517578,-4364.5001220703125,1.0,0.014645316413419053,0.04685375868950581,-0.04199509861334221,76561198039309853,enpitsu,25.0,93.29000091552734,-190.13999938964844,107.30999755859375,-8507.100219726562,21311.8994140625,1559.2999267578125,-5207.19970703125,910.0,-1518.699951171875,255.0,0.0,,-0.7330780403256459,0.8617781667900438,0.5103516999908455,True,2,0.0,False,1,False,,bf81d8692db,games5425898691,20.0,2747.570068359375,-4129.41015625,17.010000228881836,17525.699462890625,-2028.8999938964844,2.3000000417232513,-0.5000000074505806,-0.0,1923.2000732421875,255.0,255.0,,-0.009580249627837791,-3.0907083407675913,5.301659530819126e-05,True,1.0,False,False,False,False,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-49.0,161.3699951171875,75.91000366210938,8728.400268554688,-21028.5009765625,3240.2999877929688,4914.2999267578125,-2245.7000732421875,-103.29999923706055,255.0,27.0,True,-0.10629863388426225,-2.2541924428155706,0.21430723990392947,True,0.0,False,4,False,3,,purp.,76561198309971569,2.0,-7.630000114440918,2415.429931640625,17.049999237060547,-914.8000335693359,-10971.099853515625,2.5999999046325684,0.19999999552965164,0.5999999865889549,0.0,255.0,128.0,-0.016687149944552466,-1.487578796073838,5.354559287871533e-05,True,False,False,False,116.0,False,,
85,5768,177.0,False,False,0,5234.220455481035,12.010000228881836,-14.859999656677246,104.70999908447266,1605.8999633789062,-1003.0000305175781,-3932.9998779296875,-614.5999908447266,-678.1999969482422,-847.6999664306641,0.0,-0.07705358152867235,0.004433250147818408,-0.45959805848527086,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,53.119998931884766,-164.11000061035156,114.16999816894531,1190.2999877929688,-1875.5999755859375,4016.400146484375,-2246.699981689453,4971.400146484375,697.3999786376953,255.0,26.0,True,-0.2265765096783515,1.7636168181384873,0.5666905560682918,True,4,0.0,False,3,False,,76561198309971569,purp.,2.0,24.239999771118164,-2216.389892578125,17.049999237060547,977.2000122070312,11719.7998046875,2.5999999046325684,-0.29999999329447746,-0.5999999865889549,0.0,255.0,128.0,,0.016687149944552466,1.487578796073838,5.354559287871533e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25,-61.15999984741211,121.44999694824219,111.7300033569336,-493.6000061035156,2219.199981689453,-48.09999942779541,4367.099914550781,3303.2000732421875,-516.5000152587891,255.0,0.0,,0.7899035451036384,1.4906703038551985,2.8124037627946983,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,-3049.360107421875,4111.7001953125,17.010000228881836,-16671.99951171875,-3753.2000732421875,2.3000000417232513,0.29999999329447746,0.0,1972.8999328613281,255.0,255.0,0.009574869544663656,-2.8509028599647888,3.301302236714398e-05,True,False,False,False,255.0,False,,
86,5799,178.0,False,False,1,5391.008602992215,-22.829999923706055,-172.1300048828125,111.0999984741211,-4157.699890136719,7525.8001708984375,2428.699951171875,4599.5001220703125,1030.2999877929688,-589.5999908447266,1.0,1.089335751931332,-1.7931186064772253,0.41239794035321065,76561198039309853,enpitsu,25.0,80.88999938964844,-333.05999755859375,52.779998779296875,-2401.4999389648438,4630.400085449219,2056.699981689453,-3119.8001098632812,-938.8999938964844,-696.6999816894531,255.0,128.0,,0.07535339881404413,0.4561940913512675,-0.06843266603229671,True,4,0.0,False,3,False,,bf81d8692db,games5425898691,20.0,3429.1201171875,-2826.75,17.010000228881836,-11545.799560546875,9882.5,0.09999999776482582,0.19999999552965164,-0.09999999776482582,2083.699951171875,255.0,255.0,,-0.009601321654192398,0.6403425460293465,4.927212158120361e-06,True,233.02853327925487,True,False,False,False,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-221.22000122070312,393.94000244140625,15.609999656677246,-18.600000143051147,-40.0,-531.8999862670898,703.8999938964844,1600.2000427246094,1088.3999633789062,255.0,128.0,False,-0.009576957617775599,-1.9766485172876325,0.008801786794460528,True,0.0,False,4,False,4,,purp.,76561198309971569,2.0,-49.939998626708984,552.3099975585938,17.049999237060547,371.19998931884766,-18287.60009765625,-2.0999999344348907,-0.0,-7.900000214576721,-612.9999923706055,255.0,128.0,-0.016792544776548218,-1.5629927127256036,-3.5063805585369327e-05,True,False,False,False,97.30772471427916,True,,
87,5805,179.0,False,False,0,5218.472624618026,117.13999938964844,20.81999969482422,155.97999572753906,11647.80029296875,20899.69970703125,10690.2001953125,4890.400085449219,123.90000343322754,-3473.800048828125,0.0,-0.13090503538696033,1.646387649455689,0.34981375362012535,76561198309971569,purp.,2.0,55.560001373291016,-148.16000366210938,67.77999877929688,426.6999816894531,20215.699462890625,2709.1000366210938,0.0,1.5000000596046448,-140.50000190734863,128.0,128.0,,0.016801727332619542,1.5166054690093542,0.0006741735298938374,True,4,85.0,False,False,False,,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,212.3800048828125,-375.55999755859375,16.8700008392334,-1042.9000091552734,2122.5,34.40000057220459,3.799999952316284,11.200000047683716,22.100000381469727,255.0,111.0,False,0.009926175313118296,2.041453409278507,-0.00056212083313391,True,0.0,False,False,4,4,,enpitsu,76561198039309853,25,-28.15999984741211,233.1300048828125,83.30000305175781,1903.800048828125,-3832.9998779296875,776.2999725341797,5306.7999267578125,1326.4999389648438,571.8999862670898,255.0,128.0,,0.6273067389824311,0.35694941904694294,1.6619503868934966,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,20.0,-3027.409912109375,2650.989990234375,17.010000228881836,16860.10009765625,-2517.899932861328,0.0,-0.09999999776482582,0.0,2005.8000183105469,255.0,255.0,0.009594665984164107,-0.07925530216437847,1.3717971962003593e-05,True,False,False,False,214.26925604061415,True,,
88,5896,182.0,False,False,1,9706.034615409324,-2600.2900390625,-3914.449951171875,126.11000061035156,-17367.60009765625,24258.40087890625,-771.3999938964844,-3565.5999755859375,4045.10009765625,-2631.099853515625,1.0,1.1069466422407583,-0.8195110875422108,-0.3721393470695843,bf81d8692db,games5425898691,20.0,-2483.75,-4025.030029296875,87.9000015258789,-17642.2998046875,11452.7001953125,946.9999694824219,-3597.39990234375,-3920.5999755859375,-1391.6000366210938,255.0,128.0,,-0.7675467751169044,0.599599164464254,0.04308464053752858,True,4,135.0,False,3,False,,76561198039309853,enpitsu,25.0,-1991.3900146484375,-1885.1099853515625,86.16000366210938,-6987.2998046875,-15833.00048828125,-1224.5999908447266,3099.1000366210938,-890.2999877929688,23.299999237060547,255.0,,,0.7105161179788576,-1.2845582762319783,0.009670305738506009,True,,False,False,6,6,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-4075.679931640625,-769.97998046875,231.9499969482422,367.59998321533203,-13522.80029296875,-1665.8999633789062,3017.9000854492188,-728.3000183105469,614.3000030517578,255.0,252.0,True,-0.3328974139851947,-1.6109071886561412,-1.4789169614982787,True,255.0,False,6,False,6,,purp.,76561198309971569,2.0,-2303.590087890625,-3550.1298828125,114.44999694824219,-14249.69970703125,-2780.7000732421875,3072.39990234375,2.5,-1.0999999940395355,460.6999969482422,128.0,128.0,-0.01753373190118905,-0.38076063826359363,-0.0027470314232274228,True,False,4,6,116.0,False,,
89,6009,186.0,False,False,1,5170.788419891949,-3845.10009765625,3076.260009765625,133.8000030517578,9920.0,13718.1005859375,-2988.599853515625,-307.7000045776367,-1908.0000305175781,2753.0999755859375,1.0,1.0788542873781672,-3.138948668797595,-0.8332892676990571,bf81d8692db,games5425898691,20.0,-3947.3798828125,3110.18994140625,41.5099983215332,6348.900146484375,16011.300048828125,-3010.7000732421875,812.2000122070312,-2895.8999633789062,-559.5000076293945,255.0,66.0,,-0.15625962252610084,1.9408339590098227,0.5276790206148829,True,4,0.0,False,4,False,,76561198039309853,enpitsu,25.0,-1565.4100341796875,-1765.010009765625,17.049999237060547,4150.4998779296875,18031.500244140625,2.5,0.19999999552965164,1.0000000149011612,131.8000030517578,255.0,128.0,False,-0.016781632967699238,1.7826817309573477,-0.00012725632895663089,True,181.0,False,False,6,6,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-2770.85009765625,4953.52978515625,24.079999923706055,16906.600341796875,2827.0001220703125,-1503.0000305175781,-1605.3999328613281,-2187.899932861328,439.70001220703125,255.0,128.0,False,-0.07371276198053754,2.9527631474016,0.2834669417905428,True,213.0,False,8,False,8,,purp.,76561198309971569,2.0,-3227.419921875,1104.0899658203125,15.920000076293945,1753.0999755859375,22383.5009765625,-672.9000091552734,798.7000274658203,-60.50000190734863,1.899999976158142,255.0,128.0,-0.021361402943501147,1.6481157076024695,-5.5079307086922954e-05,True,4,4,8,7.0,False,,
90,6021,186.0,False,False,1,4586.485902949779,-3433.43994140625,3626.1298828125,141.85000610351562,13023.800048828125,7947.7001953125,3653.5000610351562,-4011.7001342773438,-2246.699981689453,-110.9000015258789,1.0,-0.28322879727494704,1.505789008810775,-1.266068124664805,bf81d8692db,games5425898691,20.0,-3508.969970703125,3689.550048828125,16.520000457763672,13830.0,8607.100219726562,-237.00000762939453,252.19999313354492,-348.6000061035156,-2426.6000366210938,255.0,0.0,,-0.0006728067529892423,2.677548121610251,0.0003197259451505978,True,4,0.0,False,4,False,,76561198039309853,enpitsu,25.0,-1391.800048828125,-983.0999755859375,17.049999237060547,5035.4998779296875,17732.900390625,2.7000001072883606,0.9000000357627869,3.3000001311302185,-470.99998474121094,255.0,128.0,False,-0.01678233086158581,1.8754611446322509,9.428981986966131e-06,True,181.0,False,False,6,6,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-2028.719970703125,4958.990234375,18.770000457763672,16010.0,-3798.9999389648438,-439.50000762939453,-1710.8000183105469,751.3999938964844,-2553.0999755859375,255.0,1.0,True,-0.03253444809099764,-2.6483927900070343,0.09023405152554272,True,213.0,False,8,False,8,,purp.,76561198309971569,2.0,-3152.409912109375,2073.889892578125,17.049999237060547,1730.5000305175781,22384.3994140625,2.7000001072883606,-0.7000000029802322,-0.0,0.0,255.0,128.0,-0.01672126753503054,1.6479501250754478,3.6138647122319444e-06,True,4,4,8,7.0,False,,
91,6084,189.0,False,False,0,9607.892099429882,1124.5400390625,-4253.02978515625,371.3800048828125,1264.3000030517578,21515.70068359375,7657.5,-2160.800018310547,-2521.9000244140625,4997.0001220703125,0.0,0.6328574351259644,-2.341791768097861,-2.663575972594216,b0cda7b930b,ⁿᵉʸᶻᵒˣ.ᵒᵍ,6.0,1072.9200439453125,-4373.35009765625,244.77000427246094,6274.4000244140625,10984.89990234375,3360.1998901367188,86.70000076293945,-690.1000213623047,-1046.9000244140625,255.0,230.0,True,-0.20046632750288912,1.0632061309684375,-0.2642607045409235,True,10,124.88052488911538,True,8,4,,76561198309971569,purp.,2.0,1410.969970703125,-4469.7998046875,145.8699951171875,-12032.60009765625,9738.699951171875,3218.5000610351562,973.3999633789062,920.8000183105469,-815.1999664306641,255.0,128.0,,-0.3870393381495348,2.0707657070118044,0.052084659796099525,True,221.03034837271576,True,4,10,4,,enpitsu,76561198039309853,25,764.989990234375,-3545.6298828125,135.47000122070312,3641.400146484375,-22431.201171875,3256.099853515625,-1404.4999694824219,-145.50000190734863,1296.9000244140625,128.0,255.0,False,-0.3358400239372013,-1.140145704331644,-0.04993468867729184,True,123.87913110948378,True,8,2,6,,games5425898691,bf81d8692db,20.0,1768.300048828125,-4046.43994140625,17.010000228881836,-9527.000122070312,5203.699951171875,0.19999999552965164,0.0,0.0,-2375.0,255.0,0.0,0.009546798661867287,2.590288796752375,-3.623243481918694e-06,True,6,False,6,24.831174347990302,True,,
92,6213,193.0,False,False,1,9449.161117640368,-1511.760009765625,-3997.25,191.61000061035156,-11577.19970703125,7804.69970703125,10597.80029296875,3363.5000610351562,3974.89990234375,-2981.0000610351562,1.0,0.9636060288889937,-0.9133442164692922,-3.0433988316889087,bf81d8692db,games5425898691,20.0,-1358.449951171875,-4122.3701171875,61.16999816894531,-22841.0009765625,50.79999923706055,2671.9000244140625,-3002.3001098632812,-4280.0,-1707.7999877929688,255.0,26.0,,-0.11923647268737371,-0.050071536047810686,0.06397420971591758,True,12,24.0,False,11,False,,76561198039309853,enpitsu,25.0,-1717.280029296875,2514.2099609375,17.049999237060547,-4083.3999633789062,-20554.69970703125,2.5,-0.09999999776482582,-0.3999999910593033,0.0,255.0,128.0,,-0.016792753361925726,-1.374691338057395,-4.194500804403786e-05,True,24.539801848831996,True,2,8,6,,ⁿᵉʸᶻᵒˣ.ᵒᵍ,b0cda7b930b,6,-3571.1298828125,-2384.75,17.010000228881836,-1236.6000366210938,2647.3001098632812,2.0999999344348907,-0.5000000074505806,-0.19999999552965164,13.40000033378601,0.0,128.0,,-0.00978388095263419,-2.0102462946446504,-1.9458646533860566e-05,True,255.0,False,10,4,8,,purp.,76561198309971569,4.0,-780.0700073242188,-1420.5400390625,17.030000686645508,-7910.3997802734375,-1791.7999267578125,5.699999928474426,-0.0,-0.0,-2471.6000366210938,255.0,0.0,-0.01666308589134382,-0.2018947723663999,1.4459066084238937e-06,True,4,4,10,161.0,False,,
