,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
76,5295,140.0,False,False,1,5126.705087096228,-51.540000915527344,101.62000274658203,103.6500015258789,-10731.199951171875,22111.10107421875,2286.1000061035156,-1649.6000671386719,-1080.0,-1109.4000244140625,1.0,-0.056203671292255446,0.05323827550348476,0.08102656236573959,8479979551174309498,zooogataga1,20.0,21.81999969482422,-115.0199966430664,64.44999694824219,-17051.800537109375,13605.899658203125,2855.0,1971.7999267578125,857.3999786376953,-3645.4998779296875,128.0,246.0,,0.07731210036713702,1.0875062661356358,0.037740530503605006,True,5,False,6,0.0,False,,bd0ac85168b,SOSAS._.,17.0,-123.55999755859375,-1524.6500244140625,16.459999084472656,-545.6000137329102,13802.7001953125,98.19999694824219,20.499999523162842,-0.0,-1853.5000610351562,128.0,0.0,,-0.010887595282391008,1.5629376141079483,-7.929081609508693e-05,True,91.0,False,4,4,False,,enpitsu,76561198039309853,24,-299.8399963378906,4638.75,17.049999237060547,-127.5,2432.7999877929688,2.5999999046325684,-2.3999999463558197,-0.0,0.0,255.0,128.0,,-0.0164013791500705,-1.6233011440949956,3.217024750442833e-06,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-85.31999969482422,539.489990234375,49.060001373291016,-2.0000000298023224,-18247.099609375,3415.4998779296875,515.9000015258789,-58.09999942779541,-1738.6000061035156,255.0,72.0,-0.022572890255527576,-1.409835123965179,-0.00028216302964926545,True,4,False,False,0.0,False,,
77,5297,140.0,False,False,0,5452.024760372443,129.4499969482422,-214.72000122070312,123.11000061035156,15893.499755859375,23625.50048828125,9692.5,3998.0999755859375,375.99998474121094,-4457.900085449219,0.0,0.1547746111366388,-0.21666400532013672,0.27938039432902756,bf81d8692db,games5425898691,18.0,88.30000305175781,-444.7900085449219,65.19000244140625,3567.2000122070312,22334.49951171875,3088.9999389648438,-2585.4000854492188,1191.6000366210938,-1840.2000427246094,255.0,88.0,,0.08038958586670548,1.3206648666365715,0.0018776788481781976,True,3,False,4,0.0,False,,76561198039309853,enpitsu,24.0,300.2200012207031,-4646.06982421875,17.049999237060547,-8.600000143051147,162.70000457763672,2.5999999046325684,-1.4000000059604645,0.0,0.0,255.0,255.0,,0.016325108360451854,1.6233016834023988,1.2194883091780152e-06,True,85.0,False,False,False,False,,SOSAS._.,bd0ac85168b,17,120.37999725341797,1410.780029296875,16.90999984741211,-986.9000244140625,-13637.7001953125,26.19999885559082,-6.600000262260437,-3.700000047683716,-951.9999694824219,228.0,128.0,,0.009924924881039583,-1.6994608558559887,0.00014044066327058958,True,91.0,False,4,False,4,,zooogataga1,8479979551174309498,20.0,120.27999877929688,1.6200000047683716,85.75,17051.800537109375,-13605.899658203125,2313.000030517578,1272.2000122070312,5282.5,-851.9999694824219,128.0,246.0,0.1118232112492539,-1.296039175751236,-0.4082523412476923,True,6,5,False,0.0,False,,
78,5298,140.0,False,False,1,5047.378101297094,-186.5500030517578,210.0800018310547,164.6999969482422,-17005.799560546875,19025.400390625,15109.3994140625,1471.9999694824219,-121.19999885559082,-3473.900146484375,1.0,-0.1716497903900623,0.34254781862784967,0.3189561373574265,8479979551174309498,zooogataga1,20.0,-120.27999877929688,-1.6200000047683716,85.75,-17051.800537109375,13605.899658203125,2313.000030517578,-1272.2000122070312,-5282.5,-851.9999694824219,128.0,246.0,,-0.1118232112492539,1.296039175751236,-0.4082523412476923,True,5,False,6,0.0,False,,bd0ac85168b,SOSAS._.,17.0,-110.5,-1319.8900146484375,17.010000228881836,1810.8000183105469,13639.7998046875,6.299999952316284,1.899999976158142,-1.0000000149011612,-299.6999931335449,252.0,128.0,,-0.009686013887875471,1.734248449301952,0.00021709138534859604,True,91.0,False,4,4,False,,enpitsu,76561198039309853,24,-300.2200012207031,4646.06982421875,17.049999237060547,8.600000143051147,-162.70000457763672,2.5999999046325684,1.4000000059604645,-0.0,0.0,255.0,255.0,,-0.016325108360451854,-1.6233016834023988,1.2194883091780152e-06,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,-88.30000305175781,444.7900085449219,65.19000244140625,-3567.2000122070312,-22334.49951171875,3088.9999389648438,2585.4000854492188,-1191.6000366210938,-1840.2000427246094,255.0,88.0,-0.08038958586670548,-1.3206648666365715,0.0018776788481781976,True,4,3,False,0.0,False,,
79,5452,146.0,False,False,0,8092.6955318310875,649.6500244140625,-2803.719970703125,148.86000061035156,-12737.5,18391.400146484375,838.6000061035156,5511.300048828125,-1455.2999877929688,1872.7999877929688,0.0,0.9963503179282056,0.5643181020234831,-1.9164399530518648,76561198039309853,enpitsu,24.0,717.8300170898438,-2990.179931640625,60.959999084472656,-7498.3001708984375,16344.69970703125,2888.0999755859375,-2423.000030517578,-1353.3999633789062,1169.4000244140625,255.0,128.0,,0.07851624459816467,2.1091678440715405,0.0030986427819697155,True,1,False,2,99.0,False,,bf81d8692db,games5425898691,18.0,3014.39990234375,-4132.02978515625,17.010000228881836,-2775.2999877929688,-18441.800537109375,2.3000000417232513,0.0,-0.5999999865889549,-1946.1000061035156,255.0,0.0,,0.009572115874974887,-1.787444260846628,-5.096644164590939e-05,True,255.0,False,6,6,False,,SOSAS._.,bd0ac85168b,18,501.0400085449219,3702.64990234375,17.010000228881836,-10633.299560546875,7732.2998046875,2.3999999463558197,2.3000000417232513,-1.8000000715255737,1940.2000427246094,255.0,255.0,False,0.009559271089139315,2.5320934708264007,0.00034680868542025386,True,218.0,False,6,False,6,,zooogataga1,8479979551174309498,20.0,799.0999755859375,-3209.10009765625,150.94000244140625,-17860.699462890625,-5202.19970703125,-150.600004196167,-5416.7999267578125,947.5,-98.29999923706055,128.0,0.0,0.06652976312851162,2.9532357891101015,1.9888788320698114,True,10,9,False,109.0,False,,
80,5511,148.0,False,False,0,4610.715920693735,-1801.22998046875,619.02001953125,93.12999725341797,-9939.89990234375,13247.39990234375,0.0,-3887.7999877929688,-4437.39990234375,1092.699966430664,0.0,0.7139012221486958,-1.924868955230654,-2.2181498901012993,76561198039309853,enpitsu,24.0,-1528.6800537109375,398.5,45.45000076293945,-20329.7998046875,10220.10009765625,3353.3999633789062,-173.09999465942383,-377.09999084472656,254.59999084472656,255.0,128.0,,0.0254627541475709,2.712450051614744,-0.00034218241835708027,True,3,False,4,15.0,False,,bf81d8692db,games5425898691,18.0,-870.8800048828125,-4832.31982421875,48.040000915527344,-22864.89990234375,266.8000030517578,-2409.4000244140625,198.79999160766602,-1793.3999633789062,192.39999771118164,255.0,128.0,,-0.2879264716731923,3.116503884370042,0.14180957916770087,True,235.0,False,8,8,False,,SOSAS._.,bd0ac85168b,18,-1923.6300048828125,1005.5499877929688,17.010000228881836,-4378.699951171875,-22078.00048828125,2.3000000417232513,0.0,0.5999999865889549,1875.2000427246094,255.0,255.0,False,0.009600324811609749,-1.7014728322223578,7.524600635466517e-05,True,160.0,False,6,False,6,,zooogataga1,8479979551174309498,20.0,-2978.330078125,-4099.080078125,16.989999771118164,-18739.100341796875,-928.6000061035156,4.799999892711639,-0.19999999552965164,-0.09999999776482582,-1973.9999389648438,255.0,0.0,0.009575996475054986,3.1198561759681556,-3.3941804905924544e-05,True,10,10,False,255.0,False,,
81,5513,148.0,False,False,1,5844.419254313439,1813.8900146484375,-631.8900146484375,131.55999755859375,-13358.699951171875,17993.299560546875,11982.7001953125,4405.899963378906,2138.699951171875,3466.0000610351562,1.0,-0.3679027788616765,1.4650024272333158,-1.7827597472518013,bd0ac85168b,SOSAS._.,18.0,1949.0400390625,-789.9000244140625,15.050000190734863,2156.199951171875,18574.49951171875,-685.2999877929688,562.0000076293945,695.4000091552734,2130.399932861328,255.0,255.0,False,0.011193888786988408,1.505866833379089,0.019590916430942396,True,6,False,6,160.0,False,,8479979551174309498,zooogataga1,20.0,3133.0400390625,4092.89990234375,16.989999771118164,18348.1005859375,-2101.0000610351562,4.799999892711639,0.09999999776482582,-0.0,-1983.9999389648438,247.0,0.0,,-0.00958284113251251,-2.9547823233966626,-2.5330924901421703e-05,True,255.0,False,10,10,False,,enpitsu,76561198039309853,24,1698.800048828125,-483.5899963378906,69.98999786376953,20552.7001953125,-10076.599731445312,2246.6000366210938,1968.0000305175781,4459.599914550781,216.8000030517578,255.0,128.0,,-0.15055658910592487,-2.7319201660502928,0.0004628605457224363,True,15.0,False,4,False,3,,games5425898691,bf81d8692db,18.0,1023.239990234375,4830.97021484375,30.479999542236328,22833.798828125,-79.0999984741211,-2752.9998779296875,-798.7000274658203,2198.0999755859375,-221.70000076293945,255.0,123.0,0.16771755836211769,-3.125027857583618,0.1171277192659436,True,8,8,False,235.0,False,,
82,5514,148.0,False,False,0,4567.24485636473,-1831.5,669.5900268554688,192.4499969482422,-5940.9002685546875,13061.199951171875,17947.099609375,3950.1998901367188,3848.2998657226562,-2363.3999633789062,0.0,0.6133813745310683,-1.7575969866476753,-2.073962431321425,76561198039309853,enpitsu,24.0,-1698.800048828125,483.5899963378906,69.98999786376953,-20552.7001953125,10076.599731445312,2246.6000366210938,-1968.0000305175781,-4459.599914550781,216.8000030517578,255.0,128.0,,0.15055658910592487,2.7319201660502928,0.0004628605457224363,True,3,False,4,15.0,False,,bf81d8692db,games5425898691,18.0,-1213.4300537109375,-4829.56982421875,15.760000228881836,-22785.2001953125,658.7999725341797,-348.4000015258789,658.3999633789062,-417.79998779296875,-1040.5999755859375,255.0,0.0,,0.011416380508417985,3.0831023620903513,0.0026290870884633443,True,235.0,False,8,8,False,,SOSAS._.,bd0ac85168b,18,-1950.3199462890625,698.2100219726562,15.579999923706055,946.3999938964844,-18142.900390625,221.90000534057617,164.69999313354492,217.29999542236328,2046.6999816894531,255.0,255.0,False,-0.002824070359526116,-1.4019396276029197,0.01337467270974689,True,160.0,False,6,False,6,,zooogataga1,8479979551174309498,20.0,-3282.239990234375,-4061.949951171875,16.989999771118164,-17467.900390625,5009.800109863281,4.799999892711639,-0.29999999329447746,0.0,-1983.2000732421875,162.0,0.0,0.009579763242541867,2.789437672005314,-2.2213069662408582e-05,True,10,10,False,255.0,False,,
83,5663,154.0,False,False,1,9431.02686070692,3043.89990234375,-4043.179931640625,477.7200012207031,2822.0999145507812,-7333.4002685546875,-969.1999816894531,2384.7999572753906,1976.300048828125,1332.5,1.0,0.7959269185795617,2.655896064559148,-0.47493482916039337,8479979551174309498,zooogataga1,20.0,2983.02001953125,-3928.81005859375,342.3599853515625,-1818.0000305175781,-5742.5,-966.6999816894531,1197.5,108.90000343322754,78.09999942779541,128.0,128.0,,0.6521431116371376,-1.6119000682649385,0.13155320303982437,True,10,4,12,105.0,False,,bd0ac85168b,SOSAS._.,18.0,2669.699951171875,-4711.759765625,143.8699951171875,-2645.7000732421875,2816.9000244140625,-6076.5997314453125,-1083.7999725341797,-491.8000030517578,1354.6000671386719,128.0,128.0,False,-0.059937235962490634,0.8792838862161755,-0.3462341388092996,True,255.0,False,10,8,False,,enpitsu,76561198039309853,24,2869.47998046875,-1820.5899658203125,17.049999237060547,-1221.3999938964844,-4054.5999145507812,3.4999999403953552,-1.5999999642372131,-5.5000001192092896,672.3999786376953,128.0,128.0,,-0.016590777830367855,-1.2233290832691066,0.0001247397294363739,True,234.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,2918.25,-4861.169921875,21.90999984741211,-14997.2998046875,5801.6998291015625,-4167.799987792969,4220.799865722656,3458.9999389648438,-685.5000305175781,255.0,57.0,-0.21746549150884895,0.41729284741725986,0.11971684685013774,True,8,8,False,162.0,False,,
84,5700,155.0,False,False,1,9904.835084723696,2990.5400390625,-4540.83984375,202.7899932861328,3807.60009765625,-1088.0000305175781,6433.0999755859375,-3556.400146484375,-3593.5000610351562,3230.7000732421875,1.0,0.0991915752635504,0.9675699607008719,1.5639742556290912,8479979551174309498,zooogataga1,20.0,2899.43994140625,-4510.77001953125,79.41999816894531,2270.5999755859375,-4036.0000610351562,3434.4000244140625,-392.09999084472656,2506.699981689453,-781.9000244140625,254.0,110.0,,0.033354712867305944,-2.0515975917093203,-0.06257351339618633,True,10,4,13,105.0,False,,bd0ac85168b,SOSAS._.,18.0,686.510009765625,-4286.919921875,17.010000228881836,-8158.599853515625,-12321.700439453125,2.5999999046325684,-0.0,0.19999999552965164,3674.2999267578125,248.0,255.0,True,-0.00958882320494658,-1.473665882690901,5.336369941743935e-05,True,255.0,False,10,8,False,,enpitsu,76561198039309853,24,2807.22998046875,-1695.0899658203125,17.049999237060547,-381.89998626708984,7174.69970703125,2.5999999046325684,-1.1999999731779099,-0.0,0.0,255.0,,,-0.016767876774924414,-1.6239972734979058,3.4120401146102925e-06,True,234.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,2325.580078125,-3589.260009765625,17.010000228881836,8512.999877929688,6830.7000732421875,2.5,-0.29999999329447746,-0.0,-2249.1000366210938,128.0,0.0,-0.009629997310042004,2.5253127219059066,3.612488536817351e-05,True,8,8,False,162.0,False,,
85,5746,157.0,False,False,1,9963.783210372114,3261.110107421875,-4539.009765625,228.49000549316406,8499.69970703125,-15113.800048828125,-3727.5,3841.9000244140625,-3363.0999755859375,3150.8999633789062,1.0,0.7480189047783513,1.5430911579442137,1.233547220379989,8479979551174309498,zooogataga1,20.0,3135.0,-4547.66015625,160.8699951171875,-2247.7999877929688,8857.000122070312,-493.3000183105469,-5118.500061035156,-1983.3999633789062,341.30001068115234,128.0,214.0,,-0.5688279825500765,2.9077735371577136,-2.462514715292064,True,11,4,16,105.0,False,,bd0ac85168b,SOSAS._.,18.0,681.510009765625,-4670.240234375,17.010000228881836,1014.8999786376953,-387.7000045776367,2.0999999344348907,-1.5000000596046448,1.5000000596046448,-639.3000030517578,236.0,0.0,False,-0.00943115027946456,-2.97475654444335,-5.7716999428374764e-05,True,255.0,False,10,8,False,,enpitsu,76561198039309853,24,2822.679931640625,-1999.010009765625,17.049999237060547,-655.5000305175781,-6398.499755859375,3.6000001430511475,0.29999999329447746,4.1999998688697815,-1338.3999633789062,255.0,0.0,,-0.016624818929821334,-1.5167895909683582,-0.0002201314051613094,True,234.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,3237.530029296875,-4348.56982421875,336.5799865722656,5226.6998291015625,-13568.299560546875,1481.6000366210938,1221.6000366210938,3358.699951171875,-3222.6998901367188,255.0,128.0,-0.838278489342596,-1.8918795753428168,0.2249265777559138,True,10,9,False,99.3363612159606,True,,
86,5749,157.0,False,False,0,2408.370136862338,-3255.429931640625,4656.9501953125,209.61000061035156,8198.599853515625,15628.900146484375,-3557.7999877929688,-1712.2000122070312,-2589.5999145507812,-5059.4000244140625,0.0,-1.0716414119825752,-1.0715413265043112,0.7404919791140278,bf81d8692db,games5425898691,18.0,-3285.550048828125,4453.259765625,338.69000244140625,-5771.6998291015625,12737.5,-326.89998626708984,-5396.500244140625,-1004.8000335693359,-342.7000045776367,255.0,128.0,,1.3189958635942791,1.4046368418932857,-0.2596183506884486,True,9,False,10,94.0,False,,76561198039309853,enpitsu,24.0,-2812.919921875,2054.7099609375,17.049999237060547,1643.6000061035156,6889.89990234375,3.3000001311302185,0.0,1.4000000059604645,-2147.5999450683594,255.0,128.0,,0.01664590776288747,1.3609905322869424,-0.0002336558503392634,True,234.0,False,4,4,False,,SOSAS._.,bd0ac85168b,18,-694.0800170898438,4675.5,17.010000228881836,-1913.3000183105469,827.5,2.0000000298023224,-0.5000000074505806,-0.19999999552965164,-1175.4000091552734,236.0,31.0,False,0.009483796863109803,2.893052785764695,-0.00011361782744879513,True,255.0,False,10,False,8,,zooogataga1,8479979551174309498,20.0,-3116.300048828125,4473.9599609375,159.05999755859375,2248.300018310547,-8846.699829101562,-159.399995803833,4645.799865722656,2537.100067138672,1493.0000305175781,128.0,201.0,0.36592538663313906,-3.064597959951352,-3.1027586005046017,True,16,11,4,105.0,False,,
87,5786,158.0,False,False,1,10006.014877093758,1920.8699951171875,-4813.39013671875,145.5800018310547,15503.1005859375,8927.000122070312,10710.899658203125,306.00000381469727,-5673.2000732421875,1928.800048828125,1.0,-0.6787083920529187,-0.2147400498422047,-1.057355425210476,bd0ac85168b,SOSAS._.,18.0,1741.1700439453125,-4883.080078125,17.010000228881836,14605.50048828125,2011.6000366210938,-0.3999999910593033,-3.4999999403953552,-0.3999999910593033,549.1999816894531,255.0,128.0,False,-0.009606098911323706,2.9632776632061333,-0.0001541227403905096,True,8,False,10,208.0246363532158,True,,8479979551174309498,zooogataga1,20.0,2708.1201171875,-3522.0400390625,16.959999084472656,-5967.8997802734375,-2684.89990234375,14.700000286102295,-0.0,-7.599999904632568,2551.4999389648438,255.0,255.0,,-0.00909388092912866,-0.4515296411223234,-0.0001420339758630012,True,105.0,False,16,12,4,,enpitsu,76561198039309853,24,1823.9100341796875,-2418.1201171875,17.049999237060547,-6066.7999267578125,10003.599853515625,3.3000001311302185,-0.0,-0.0,-2382.7000427246094,255.0,0.0,,-0.016714865309030852,1.0842924920501023,-1.0357990042577262e-05,True,255.0,False,4,False,4,23.0,games5425898691,bf81d8692db,18.0,2854.1201171875,-4527.66015625,39.150001525878906,-4052.39990234375,792.6000213623047,-6473.599853515625,3760.5999755859375,-2846.9000244140625,-2760.0,255.0,128.0,0.05753801874521524,2.2525270244318825,-0.037843641717924835,True,10,10,False,94.0,False,,
88,5861,161.0,False,False,0,3048.961874619107,-2880.219970703125,2825.0400390625,348.4200134277344,3843.900146484375,25660.30029296875,-7532.7001953125,-5146.300048828125,-1506.0000610351562,2692.0001220703125,0.0,0.579040076846644,1.51217467085448,1.5406878163700113,76561198039309853,enpitsu,24.0,-2858.52001953125,2617.60009765625,305.1300048828125,1285.2999877929688,21472.2998046875,2977.7999877929688,-3741.199951171875,673.3999633789062,1599.9000549316406,255.0,0.0,False,-0.7671153512576223,2.157865090378971,-0.2898804003509894,True,5,False,6,176.0,False,,bf81d8692db,games5425898691,18.0,-3701.159912109375,931.7000122070312,79.11000061035156,-1142.0999908447266,-22583.89892578125,-1220.999984741211,3220.2999877929688,161.00000381469727,18.700000047683716,255.0,128.0,,-0.7867559941413014,-1.5267946128182446,0.008613527682547946,True,47.0,False,12,12,False,,SOSAS._.,bd0ac85168b,18,-3072.68994140625,3005.10009765625,294.4800109863281,2363.000030517578,-7590.7000732421875,38.69999885559082,-4662.099914550781,-632.400016784668,-2848.5000610351562,128.0,255.0,True,-0.5529346143387105,0.04979142692241178,3.04663751292335,True,117.66927296628236,True,12,False,9,,zooogataga1,8479979551174309498,20.0,45.2599983215332,4661.85009765625,17.010000228881836,-1842.2000122070312,9726.599731445312,2.800000011920929,0.3999999910593033,-0.3999999910593033,2961.9000244140625,255.0,255.0,0.009572644459834972,1.929424437780797,-2.495357372781618e-05,True,16,12,4,136.0,False,,False
89,5895,162.0,False,False,0,1661.0856680489635,-2518.3701171875,4783.4599609375,370.55999755859375,12638.00048828125,3405.2999877929688,9588.200073242188,5999.000244140625,99.70000267028809,-41.599998474121094,0.0,0.5830503896889182,1.591131054480372,0.7888322459161528,76561198039309853,enpitsu,24.0,-2575.419921875,4747.0,201.61000061035156,2166.199951171875,17023.800048828125,-3438.599853515625,-439.59999084472656,957.6000213623047,8.899999856948853,255.0,0.0,False,-1.3469202886134397,1.3820307232330988,-0.32446496379897755,True,6,False,6,154.07132044146144,True,,bf81d8692db,games5425898691,18.0,-2614.010009765625,-985.5399780273438,17.010000228881836,21426.201171875,792.7999877929688,0.0,0.0,0.09999999776482582,2005.5000305175781,255.0,255.0,,0.009590674826830422,0.11406114246042105,1.2598889736462954e-05,True,221.0,False,12,12,False,,SOSAS._.,bd0ac85168b,18,-2591.800048828125,2131.47998046875,91.02999877929688,4259.2999267578125,-7419.4000244140625,-5076.700134277344,532.5,340.60001373291016,179.59999084472656,160.0,128.0,False,-0.21168061584485806,0.10948405742969086,0.20298461641167354,True,102.0,False,12,False,10,,zooogataga1,8479979551174309498,20.0,-723.489990234375,4814.509765625,17.010000228881836,-5377.0001220703125,-2516.9000244140625,2.0999999344348907,-0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,0.009529176698599972,-2.7037569098511955,-2.98113703227727e-05,True,16,12,4,136.0,False,,False
90,5969,165.0,False,False,1,9888.336797817248,-502.1000061035156,-4649.0,333.4800109863281,-26233.798828125,-636.1999893188477,-128.50000381469727,-5975.10009765625,-246.49999618530273,-486.1000061035156,1.0,-0.13788804966083953,-2.149046000705028,-1.1082555616144572,8479979551174309498,zooogataga1,21.0,-275.8999938964844,-4619.240234375,202.3300018310547,-17045.699462890625,-4985.4998779296875,2489.7000122070312,-2301.999969482422,-2672.5,4219.89990234375,,0.0,,1.0686743089579949,-1.1470799545218695,0.62651718476871,True,13,4,18,101.0,False,,bd0ac85168b,SOSAS._.,18.0,2702.199951171875,-5083.22998046875,116.22000122070312,-16447.80029296875,-5447.5,4251.600036621094,-4600.400085449219,-1715.2000427246094,-2478.6000061035156,255.0,0.0,,0.251966927849213,-0.26576426598064884,1.2165072411498261,True,255.0,False,12,10,False,,enpitsu,76561198039309853,24,-468.0799865722656,-4221.35009765625,17.030000686645508,-17755.2001953125,14279.599609375,5.600000023841858,-4.1999998688697815,3.8999998569488525,-1563.3999633789062,255.0,128.0,,-0.016789122630201984,0.7569095803929197,4.1458820636918244e-05,True,29.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,-666.3499755859375,-3974.889892578125,17.010000228881836,-8049.4000244140625,-21545.400390625,-0.19999999552965164,-0.0,0.5999999865889549,0.0,255.0,128.0,-0.009599223659180263,-1.2132318889277032,4.849865410174447e-05,True,12,12,False,171.69038281645825,True,,
91,6092,169.0,False,False,0,5797.031072970428,3857.830078125,1822.3699951171875,99.0,8930.10009765625,2361.699981689453,4940.7000732421875,-994.8999786376953,-1667.1000671386719,5677.19970703125,0.0,0.3422337625905381,-1.3467365715927768,-0.010874217353318416,bf81d8692db,games5425898691,19.0,3683.68994140625,1807.9100341796875,19.459999084472656,10647.900390625,-11270.6005859375,2961.7001342773438,-0.09999999776482582,0.3999999910593033,1999.1999816894531,255.0,255.0,,0.009577947628331954,-0.7520857512927894,6.378969150476713e-05,True,12,4,15,0.0,False,,76561198039309853,enpitsu,24.0,2754.02001953125,-966.7999877929688,17.049999237060547,241.49999618530273,950.8000183105469,-0.7999999821186066,3.799999952316284,-1.0000000149011612,0.0,255.0,128.0,False,0.016787739915261116,1.3216297769022445,1.982577664961022e-05,True,233.07046867186023,True,6,6,False,,SOSAS._.,bd0ac85168b,17,738.219970703125,2321.300048828125,17.020000457763672,-5395.30029296875,-12204.7998046875,1.0999999940395355,-0.29999999329447746,-0.9000000357627869,-2207.5999450683594,223.0,0.0,,0.00957657904052945,-2.046794502772349,-7.009236949125192e-05,True,217.0,False,12,False,10,,zooogataga1,8479979551174309498,20.0,3662.27001953125,2583.570068359375,17.0,239.40000534057617,-5299.000244140625,3.3000001311302185,0.5999999865889549,0.0,5.299999713897705,0.0,128.0,0.00990581695386236,-1.5239701702740949,-4.609044400593817e-06,True,18,14,4,255.0,False,,
92,6149,171.0,False,False,0,5672.848427496854,3959.139892578125,2205.919921875,291.2699890136719,134.7000026702881,28744.19921875,5077.300109863281,921.9999694824219,-5349.6002197265625,2555.500030517578,0.0,-0.03116887102514338,-2.1872445823942406,2.1155720596125547,76561198039309853,enpitsu,24.0,3937.590087890625,2006.5899658203125,227.5399932861328,9987.39990234375,16919.7998046875,-284.6999931335449,-2183.300018310547,3242.39990234375,3868.9999389648438,128.0,128.0,False,0.6805872810515864,2.1453331718663535,1.626877613704125,True,7,False,8,106.0,False,,bf81d8692db,games5425898691,18.0,4038.889892578125,296.3800048828125,128.8000030517578,-2325.5999755859375,152.10000038146973,-3965.7998657226562,1888.800048828125,2087.7000427246094,-1328.699951171875,255.0,52.0,,0.6531759923911593,2.1556033298542117,-0.8150384375173678,True,0.0,False,16,12,4,,SOSAS._.,bd0ac85168b,18,107.33000183105469,3165.9599609375,17.020000457763672,1234.4999694824219,10649.7998046875,0.7000000029802322,0.0,1.0000000149011612,26.90000057220459,213.0,128.0,False,0.009569491011037688,1.4597084618575509,-8.888520448651325e-05,True,247.0,False,12,False,10,,zooogataga1,8479979551174309498,20.0,3848.22998046875,2312.7099609375,18.709999084472656,2916.7999267578125,-9902.19970703125,166.49999618530273,263.50000381469727,-593.4999847412109,-904.1999816894531,255.0,128.0,-0.0043178358963953155,-1.309967204501017,0.06007787988820667,True,18,14,4,247.0,False,,
