,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
89,5624,171.0,False,False,1,6921.05042610872,459.30999755859375,-1767.260009765625,383.6300048828125,-9361.199951171875,29227.60009765625,2842.5,1446.9000244140625,5822.80029296875,-20.09999990463257,1.0,-1.0674529623600801,1.3646878889572824,-2.9031780933961837,76561198039309853,enpitsu,27.0,547.6400146484375,-1981.6800537109375,251.1300048828125,-10964.100341796875,20060.899658203125,2473.699951171875,-1063.0999755859375,-2851.099853515625,-2081.300048828125,255.0,255.0,,0.9672809010114589,1.202605106354197,-0.1135131992167159,True,6,5,64.0,False,False,,bf81d8692db,games5425898691,24.0,1636.1600341796875,-3425.260009765625,17.0,-5231.300048828125,12542.099609375,1.1999999731779099,-0.19999999552965164,0.3999999910593033,-678.6000061035156,255.0,95.0,,-0.009568304521072634,1.1848851401163294,-7.390541291373556e-05,True,191.62715711132174,True,False,4,4,,Wokko00,b387203a4bb,12,-1017.8400268554688,258.9700012207031,17.010000228881836,-7005.0,20075.999755859375,2.0999999344348907,-0.0,0.3999999910593033,0.0,203.0,128.0,False,-0.009601567810460496,1.2350762812200509,-3.668079984477444e-05,True,225.0,False,14,False,12,,sky-Pandi,648918464395354265,12.0,2126.43994140625,-1181.030029296875,98.41000366210938,-6546.9000244140625,22048.20068359375,-107.89999961853027,-4280.7000732421875,3451.4999389648438,111.19999885559082,255.0,6.0,True,0.18686837642968593,0.681687994636029,-1.5519874695866183,True,122.81470118543153,True,4,False,4,
90,5663,172.0,False,False,0,7568.213225186606,819.6799926757812,-2231.179931640625,147.42999267578125,1998.699951171875,-15513.900146484375,13142.80029296875,5792.5,1563.6000061035156,42.30000019073486,0.0,-0.4894808613897995,-0.8713076352534483,-1.3700190622481025,b387203a4bb,Wokko00,12.0,831.7899780273438,-2233.530029296875,15.989999771118164,-751.9999694824219,-907.3000335693359,-1009.8999786376953,4049.5001220703125,347.90000915527344,330.2000045776367,0.0,165.0,False,-0.0027725648808772986,2.8347526210830827,-0.030814024906629957,True,14,12,225.0,False,False,,648918464395354265,sky-Pandi,12.0,-1871.6500244140625,-1909.3499755859375,17.010000228881836,-12310.50048828125,-17636.400146484375,2.3000000417232513,0.0,-0.19999999552965164,-1952.7999877929688,251.0,21.0,False,0.009581732701691131,-2.252376773418154,-3.0431690983991515e-05,True,114.0,False,False,4,4,,enpitsu,76561198039309853,27,969.2100219726562,-846.3699951171875,36.90999984741211,10704.89990234375,-18222.60009765625,-1959.6000671386719,4991.199951171875,2227.5,-612.9000091552734,255.0,128.0,,-0.6687558959854135,-0.9433326040858073,0.0066421082770644815,True,64.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,46.540000915527344,1235.8399658203125,17.0,9534.199829101562,-19808.399658203125,3.3000001311302185,1.1999999731779099,-2.8999999165534973,-768.0000305175781,255.0,163.0,,0.009587775931655839,-1.1889708168257356,0.00016677621891932276,True,99.0,False,4,False,4,
91,5772,176.0,False,False,1,2993.0574114594897,-1426.7099609375,3252.300048828125,392.95001220703125,16173.599853515625,9320.0,-6650.10009765625,-5372.80029296875,1768.6000061035156,2001.1000061035156,1.0,1.1904376675010369,-0.7414856363412027,3.0363211627949087,bf81d8692db,games5425898691,24.0,-1612.6300048828125,3140.419921875,385.57000732421875,13453.499755859375,2785.5999755859375,-150.79999923706055,3296.400146484375,-4353.699951171875,-654.4999694824219,255.0,8.0,,0.08291562751750158,-2.5967750353335632,-2.557806580190022,True,6,5,67.3949762954507,True,False,,76561198039309853,enpitsu,27.0,-1718.6400146484375,2969.22998046875,17.049999237060547,8926.500244140625,-5500.7000732421875,3.3000001311302185,2.3999999463558197,-3.0000001192092896,1345.3999328613281,255.0,255.0,,-0.016762075466018305,-2.5727288827027768,0.00025364028689419933,True,200.47238709080602,True,False,6,6,,Wokko00,b387203a4bb,12,-1356.469970703125,5102.97998046875,266.44000244140625,3644.5001220703125,-2.5999999046325684,-9457.7001953125,1.7000000178813934,865.9999847412109,-5.5000001192092896,198.0,164.0,,-1.2553548997140551,3.110767404682808,1.6003138824995262,True,196.0,False,16,False,14,,sky-Pandi,648918464395354265,12.0,-2313.75,3546.27001953125,610.1099853515625,-20700.90087890625,-8911.500244140625,-4588.299865722656,1152.6000213623047,-2642.60009765625,-1877.7000427246094,242.0,128.0,False,-0.44183430399322743,-1.4315972514877462,0.017726508612764272,True,,False,6,False,6,
92,5808,178.0,False,False,0,9435.911477814921,-267.1000061035156,-4274.93017578125,335.2900085449219,-13568.699951171875,16545.400390625,9000.0,5465.999755859375,-1409.2999267578125,-2033.6000061035156,0.0,-0.023365319376291264,-1.456753156865705,-0.7070067564496938,b387203a4bb,Wokko00,12.0,-262.8900146484375,-4400.9501953125,220.1199951171875,-14760.400390625,11328.800048828125,992.7999877929688,-4223.0999755859375,1821.4999389648438,3016.099853515625,135.0,6.0,True,0.1282486595026189,2.3034029333559793,0.8235972336086278,True,18,15,108.25076971515529,True,False,,648918464395354265,sky-Pandi,12.0,4066.2099609375,-2660.3701171875,200.64999389648438,-127.70000457763672,3985.5999755859375,-1521.7999267578125,183.4000015258789,-1210.1000213623047,1248.3999633789062,255.0,111.0,False,0.33512952653226086,1.6381775771476799,-1.4868106843119882,False,,False,False,6,6,,enpitsu,76561198039309853,27,-228.4600067138672,-3689.139892578125,17.049999237060547,-15528.599853515625,-13358.299560546875,2.800000011920929,4.1999998688697815,-2.0999999344348907,-980.9999847412109,255.0,0.0,,0.016945790483338257,-2.431901407437537,-0.00028559501797447486,True,114.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,-193.6300048828125,-3029.179931640625,32.70000076293945,-12436.199951171875,2245.2999877929688,-1208.3999633789062,409.70001220703125,-5469.0997314453125,413.4000015258789,255.0,255.0,,-0.656000846176154,2.631235793165042,-0.01736149280033167,True,7.0,False,6,False,6,
93,5886,180.0,False,False,0,5768.18307796137,-3944.199951171875,243.02000427246094,225.08999633789062,5328.4002685546875,18768.1005859375,-5551.5997314453125,3898.900146484375,3892.3001098632812,-2376.4999389648438,0.0,-0.7135275466318566,0.19309220647881065,-2.3506364323769273,b387203a4bb,Wokko00,12.0,-4072.9599609375,90.33000183105469,216.16000366210938,-275.2000045776367,20233.900146484375,1452.2000122070312,1497.7000427246094,329.1999816894531,330.29998779296875,255.0,255.0,False,-0.10961447454329763,1.607218695762347,1.3976349895785127,True,18,16,33.0,False,False,,648918464395354265,sky-Pandi,12.0,3256.179931640625,542.3800048828125,17.010000228881836,-10417.2998046875,14157.80029296875,-0.3999999910593033,0.7999999821186066,-1.4000000059604645,-104.49999809265137,255.0,128.0,False,0.009582526280199677,2.1929784389472466,0.00013189133733247242,True,214.269445109111,True,False,8,8,,enpitsu,76561198039309853,27,-3589.6201171875,-30.190000534057617,17.049999237060547,-670.5999755859375,22773.1005859375,2.5999999046325684,0.0,0.0,-5.899999737739563,255.0,0.0,,0.016786591232026988,1.5996037644562804,5.2076405105254235e-06,False,255.0,False,6,False,6,160.0,games5425898691,bf81d8692db,24.0,-3289.679931640625,-457.20001220703125,16.90999984741211,-9951.500244140625,16068.299560546875,26.80000066757202,10.399999618530273,2.7000001072883606,-231.49999618530273,255.0,77.0,,0.010185333822899848,2.127798398827923,3.977862017428825e-05,False,0.0,False,8,False,8,
94,5934,182.0,False,False,0,3115.1701792239814,-2943.570068359375,2792.2900390625,134.8000030517578,24726.201171875,7578.3001708984375,3365.5999755859375,-5693.800048828125,-1043.0000305175781,1578.6000061035156,0.0,-0.7181052416616751,-0.330277235974914,1.6487104555163337,b387203a4bb,Wokko00,12.0,-3194.840087890625,2779.72998046875,65.19999694824219,18085.30029296875,7272.5,3091.9000244140625,3132.5,3757.3001098632812,-2513.800048828125,128.0,46.0,True,0.04431022552009507,0.5187968026997867,0.16767374921302716,True,20,17,0.0,False,False,,648918464395354265,sky-Pandi,12.0,759.72998046875,2485.590087890625,17.010000228881836,-8284.299926757812,12584.300537109375,2.0999999344348907,-0.9000000357627869,2.0999999344348907,-624.7999954223633,183.0,128.0,False,0.009608244298025202,2.1033669969322557,0.00014552515318050937,True,188.0,False,False,8,8,,enpitsu,76561198039309853,27,-2274.169921875,3390.780029296875,17.049999237060547,9568.800048828125,14791.800537109375,2.5999999046325684,-0.19999999552965164,0.0,0.0,128.0,128.0,,0.01684296555030484,0.996594098300389,6.862031486265184e-06,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,24.0,-3530.5400390625,3331.85009765625,16.700000762939453,852.9000091552734,22753.40087890625,59.099998474121094,6.200000047683716,-97.60000228881836,-1190.8000183105469,255.0,0.0,,0.010197610469063846,1.524129768884422,0.005966487790461117,False,31.0,False,10,False,10,
95,5972,184.0,True,True,0,1758.518139694171,310.1000061035156,3860.27001953125,135.5399932861328,3122.0999145507812,19464.599609375,2166.7999267578125,-2467.899932861328,2059.7000122070312,-5066.199951171875,0.0,0.5541341450796681,0.5250760078933613,0.4676788384084083,648918464395354265,sky-Pandi,12.0,408.4100036621094,3685.889892578125,98.7699966430664,1905.3999328613281,6224.0997314453125,2467.5,724.0000152587891,4661.199951171875,-1015.6999969482422,255.0,156.0,False,-0.07459238056154802,1.6606953250660204,0.17401224751941058,True,10,8,175.41323012177665,True,False,,b387203a4bb,Wokko00,12.0,-868.6400146484375,3688.610107421875,58.33000183105469,16989.3994140625,-8568.300170898438,2884.8001098632812,4673.900146484375,410.6999969482422,-2869.5999145507812,246.0,45.0,True,0.06250906663052161,-0.34680239817030156,0.12167840163833173,True,0.0,False,False,22,19,,enpitsu,76561198039309853,27,-165.6999969482422,4626.5498046875,17.049999237060547,22609.3994140625,1964.4000244140625,2.3999999463558197,1.5000000596046448,0.7000000029802322,-1761.9999694824219,128.0,128.0,,0.01681063230147981,0.035019348830071455,-0.00017505015197988663,True,171.41323012177665,True,7,False,6,,games5425898691,bf81d8692db,24.0,-1225.0,4800.5400390625,17.0,22846.0009765625,2654.2001342773438,2.800000011920929,-0.5999999865889549,0.0,-0.7000000029802322,255.0,128.0,,0.009588793614057707,0.11554195573448116,5.201510013284534e-05,True,209.0,False,10,False,10,
96,6242,184.0,False,False,0,5168.395554234998,-25.09000015258789,45.5099983215332,96.13999938964844,-14055.0,26648.1005859375,2863.2998657226562,-4564.5001220703125,-2333.699951171875,-2052.7999877929688,0.0,-0.040139517688270836,-0.032715951890483895,-0.07542700323701963,648918464395354265,sky-Pandi,12.0,19.110000610351562,-85.63999938964844,71.2699966430664,-17245.2001953125,14942.19970703125,2857.60009765625,4269.599914550781,-2842.3001098632812,-1985.0999450683594,255.0,251.0,True,-0.12866960722018958,2.00738791574273,-0.12367589386367876,True,6,5,0.0,False,False,,b387203a4bb,Wokko00,12.0,-11.670000076293945,-1664.989990234375,17.010000228881836,738.6000061035156,14170.999755859375,2.0999999344348907,0.09999999776482582,-0.3999999910593033,9.200000166893005,255.0,128.0,,0.009609766149449587,1.5170898954754028,3.190753811763544e-05,True,82.0,False,False,4,4,,enpitsu,76561198039309853,27,-25.25,3508.3701171875,17.049999237060547,891.8000030517578,-14004.69970703125,-1.899999976158142,0.7999999821186066,0.0,0.0,255.0,128.0,False,0.01670947583906869,-1.507182469479428,-2.6779284276946264e-06,True,53.3510194722042,True,False,False,False,,games5425898691,bf81d8692db,24.0,-117.70999908447266,685.3800048828125,58.599998474121094,2093.9999389648438,-22721.59912109375,2877.39990234375,2676.9000244140625,35.0,-692.2000122070312,255.0,128.0,,0.06304473687761633,-1.5708026628490506,-0.0002520920892487476,True,0.0,False,3,False,4,
97,6245,184.0,False,False,1,5499.507665045956,208.92999267578125,-316.4200134277344,143.67999267578125,19574.300537109375,1926.6000366210938,10115.900268554688,4858.999938964844,1437.7000427246094,-3212.7999877929688,1.0,0.46138550144435675,0.2430741181647791,-0.7946218699578771,bf81d8692db,games5425898691,24.0,98.55999755859375,-476.80999755859375,81.91000366210938,-2092.4000549316406,22777.900390625,2261.3999938964844,-5498.0999755859375,126.30000114440918,-69.60000038146973,255.0,128.0,,-0.6943289976118544,1.60422362592534,-0.008549627424890596,True,4,3,0.0,False,False,,76561198039309853,enpitsu,27.0,16.780000686645508,-3375.3701171875,17.049999237060547,-950.1999664306641,14920.30029296875,-2.0000000298023224,-0.7000000029802322,-0.0,0.0,255.0,0.0,False,-0.016747361818976132,1.507182691044813,6.159435107690459e-06,True,53.0,False,False,False,False,,Wokko00,b387203a4bb,12,4.769999980926514,1535.0799560546875,17.010000228881836,-755.8000183105469,-14169.49951171875,2.0999999344348907,-0.09999999776482582,0.3999999910593033,0.5000000074505806,255.0,128.0,,-0.009609761789287066,-1.517357463440911,3.319318600804729e-05,True,82.0,False,4,False,4,,sky-Pandi,648918464395354265,12.0,139.08999633789062,-51.61000061035156,94.51000213623047,17267.2998046875,-14998.1005859375,2267.899932861328,-535.6999969482422,5327.7001953125,-1255.999984741211,255.0,255.0,True,0.021972134883861155,-1.879395693424953,-0.7706037993279263,True,0.0,False,5,False,6,
98,6247,185.0,True,False,0,4861.287219657078,-339.67999267578125,310.6499938964844,208.97999572753906,-24235.80078125,14740.10009765625,11957.099609375,5867.9998779296875,-393.8999938964844,-1187.9000091552734,0.0,-0.5994934299176211,-0.3425310900587453,-1.0037698883668087,648918464395354265,sky-Pandi,12.0,-282.9800109863281,175.66000366210938,105.63999938964844,-17230.400390625,13866.99951171875,321.8000030517578,3371.4999389648438,-3785.7000732421875,2133.2000732421875,255.0,176.0,True,-0.015694946382716027,1.8524950773982685,-1.3951052796399204,True,6,5,0.0,False,False,,b387203a4bb,Wokko00,12.0,1.5299999713897705,-1416.97998046875,17.010000228881836,757.3000335693359,14169.000244140625,2.0999999344348907,0.09999999776482582,-0.3999999910593033,0.0,255.0,128.0,,0.009609761789287066,1.517357463440911,3.319318600804729e-05,True,82.0,False,False,4,4,,enpitsu,76561198039309853,27,-8.619999885559082,3247.260009765625,17.049999237060547,1002.6999664306641,-15744.300537109375,-2.0000000298023224,0.7000000029802322,0.0,0.0,255.0,0.0,False,0.016747361818976132,-1.507182691044813,6.159435107690459e-06,True,53.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-82.33000183105469,307.9100036621094,90.18000030517578,1934.1999816894531,-19997.80029296875,66.79999828338623,5334.0997314453125,-1338.8999938964844,64.89999771118164,255.0,128.0,,1.3399606130972364,-1.491277465585559,0.3421004777150952,True,0.0,False,3,False,4,
99,6629,189.0,False,True,0,5103.740402718881,-17.989999771118164,112.3499984741211,96.30000305175781,-4115.400085449219,27600.6005859375,1113.6000061035156,-2323.000030517578,-213.50000381469727,5527.8997802734375,0.0,0.002373064349424807,0.2318744553564695,-0.09757459527743205,b387203a4bb,Wokko00,12.0,26.190000534057617,-142.11000061035156,72.44999694824219,-3637.7999877929688,18173.299560546875,2947.5,1976.9999694824219,4324.700012207031,-2763.599853515625,247.0,0.0,True,0.025266957657425686,1.828658259488068,0.2600951713801618,True,6,5,0.0,False,False,,648918464395354265,sky-Pandi,11.0,-2522.93994140625,-4087.3701171875,17.010000228881836,-16335.899658203125,-6952.9998779296875,2.3000000417232513,-0.7000000029802322,-0.19999999552965164,-1693.2000732421875,247.0,0.0,True,0.009579172816854472,-2.770671734619112,-0.00023918970618933317,True,0.0,False,False,False,False,,enpitsu,76561198039309853,27,-265.6499938964844,366.3999938964844,71.1500015258789,14212.19970703125,-17898.1005859375,2568.2998657226562,3817.9000854492188,3031.6000366210938,0.0,255.0,128.0,,0.15057206538874274,-0.8996783980955758,1.4300070844661048e-05,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,2449.77001953125,4148.580078125,17.010000228881836,16367.80029296875,6280.5999755859375,2.3000000417232513,0.9000000357627869,0.5000000074505806,-1776.6999816894531,128.0,0.0,,0.009631960021737178,0.3172140269536537,-0.00013662536139280007,True,0.0,False,False,False,False,
100,6630,189.0,False,False,1,5435.053995519679,-6.139999866485596,-219.66000366210938,109.72000122070312,-29193.5009765625,-7319.000244140625,7430.3997802734375,2333.8999938964844,1293.6000061035156,5373.900146484375,1.0,-0.023411484246634685,-0.6507746740377707,-0.2908607785457872,76561198039309853,enpitsu,27.0,265.6499938964844,-366.3999938964844,71.1500015258789,-14212.19970703125,17898.1005859375,2568.2998657226562,-3817.9000854492188,-3031.6000366210938,0.0,255.0,128.0,,-0.15057206538874274,0.8996783980955758,1.4300070844661048e-05,True,2,1,0.0,False,False,,bf81d8692db,games5425898691,24.0,-2586.81005859375,-4189.60009765625,17.010000228881836,-16460.10009765625,-3764.5999145507812,2.3000000417232513,-0.5999999865889549,-0.29999999329447746,-1888.0000305175781,128.0,0.0,,-0.009634492650191107,-0.16351183555113616,-6.0388851719784604e-05,True,0.0,False,False,False,False,,Wokko00,b387203a4bb,12,4.099999904632568,-9.260000228881836,94.55999755859375,3648.0999755859375,-18226.800537109375,2406.7999267578125,1069.4000244140625,-5394.89990234375,-15.399999618530273,255.0,0.0,True,0.02613045318072804,-1.732717822147093,0.8805129082209663,True,0.0,False,6,False,5,,sky-Pandi,648918464395354265,11.0,2661.360107421875,4136.75,17.010000228881836,16791.600341796875,5032.5,2.5,0.3999999910593033,0.29999999329447746,-2441.7999267578125,246.0,0.0,True,-0.009564890924563313,2.9467949471182866,-0.00019832104387423769,True,0.0,False,False,False,False,
101,6695,192.0,False,False,1,7493.257961079848,-2475.0,-1552.1800537109375,105.43000030517578,12206.400146484375,-3116.6000366210938,4228.999938964844,1446.0000610351562,5573.900146484375,-1685.2999877929688,1.0,-0.24542535059312098,2.56072441584293,-1.33823841266803,bf81d8692db,games5425898691,24.0,-2723.139892578125,-1425.3699951171875,17.010000228881836,19020.0,10652.099609375,0.0,-0.09999999776482582,-0.0,-2001.199951171875,255.0,0.0,,-0.009593569583273004,2.7083648272200884,6.616665790616293e-06,True,False,False,135.66188404124276,True,False,,76561198039309853,enpitsu,27.0,-1743.4000244140625,1253.52001953125,17.049999237060547,-13197.7001953125,-1500.7000732421875,3.0000001192092896,-7.300000190734863,-0.5999999865889549,575.9999847412109,255.0,128.0,,-0.01675085036645398,-0.10535407897970749,3.503357579627065e-05,True,0.0,False,False,2,2,,Wokko00,b387203a4bb,12,1266.8399658203125,-1598.530029296875,91.12999725341797,14094.69970703125,12623.299560546875,-162.60000228881836,-5150.30029296875,1902.5,322.59998321533203,226.0,128.0,False,-0.5688706520268313,-1.444269220170212,-3.0679619092953634,False,4.0,False,8,False,7,,sky-Pandi,648918464395354265,12.0,1063.8699951171875,1762.4599609375,16.450000762939453,-17815.999755859375,-3615.10009765625,30.499999523162842,96.40000343322754,81.49999618530273,-1458.8999938964844,160.0,51.0,False,-0.010734215161792517,-0.1690774593855448,0.011526947963931323,True,250.0,False,4,False,4,
102,6782,195.0,False,False,0,2788.142336065563,-679.3200073242188,2360.2900390625,95.5,3293.5000610351562,6387.2998046875,3834.2999267578125,479.50000762939453,-3719.5001220703125,-4683.399963378906,0.0,0.34658469495714816,-2.673999234839797,-0.9733882160768211,648918464395354265,sky-Pandi,12.0,-803.3699951171875,2251.169921875,17.010000228881836,-1077.3999786376953,8780.30029296875,2.7000001072883606,3.100000023841858,-0.7999999821186066,-2302.5999450683594,211.0,11.0,False,0.009760711584845042,1.620067888102787,1.155871863863724e-05,False,4,4,160.0,False,False,,b387203a4bb,Wokko00,12.0,-1718.47998046875,-873.0599975585938,17.010000228881836,13827.19970703125,10775.10009765625,2.0999999344348907,-3.1999999284744263,-2.5999999046325684,1331.300048828125,246.0,128.0,False,0.009590224138767442,0.7360214825043836,-5.472123257484297e-05,True,220.0,False,False,8,8,,enpitsu,76561198039309853,27,2276.280029296875,2366.530029296875,17.049999237060547,-13622.19970703125,18423.900146484375,2.5,0.0,0.0,-3.3000001311302185,255.0,128.0,,0.01678496956573861,2.207094577817922,-1.4646996253935588e-05,True,171.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,99.75,4142.580078125,17.010000228881836,-6780.4998779296875,779.4999694824219,2.5,0.09999999776482582,-0.09999999776482582,1709.6000671386719,255.0,255.0,,0.009505994614149535,2.9827911756656205,0.0003747098847685617,True,145.0,False,False,False,4,
103,6810,196.0,False,False,0,2213.161679878052,-353.7699890136719,2994.2900390625,147.9499969482422,1189.4000244140625,4848.399963378906,1200.8000183105469,523.1999969482422,-361.3999938964844,-4714.700012207031,0.0,0.19162765496380793,-2.5125607178285616,-1.0530559971538245,648918464395354265,sky-Pandi,12.0,-341.44000244140625,3029.050048828125,17.0,509.0999984741211,7110.8001708984375,3.6000001430511475,0.0,0.0,2642.39990234375,128.0,255.0,True,0.009595077298701524,1.7633917569112283,1.4723494668434276e-05,False,4,4,146.0,False,False,,b387203a4bb,Wokko00,12.0,-313.19000244140625,15.279999732971191,17.010000228881836,17481.099853515625,-3503.900146484375,2.199999988079071,0.29999999329447746,0.0,-1975.5000305175781,219.0,0.0,False,0.00957232351472224,-0.2698009693720573,-3.068472046810991e-05,True,231.0,False,False,8,8,,enpitsu,76561198039309853,27,1130.4300537109375,4222.490234375,17.049999237060547,-8255.399780273438,17480.0,3.100000023841858,2.0000000298023224,0.5999999865889549,1662.4000549316406,0.0,255.0,False,0.017072249082193715,2.047283724161856,0.00024396971598848938,True,171.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,-279.6700134277344,3909.080078125,151.9499969482422,-1114.8999786376953,-3677.0999145507812,2381.0000610351562,-923.4999847412109,1275.5000305175781,2176.6000366210938,255.0,128.0,,-0.528550808176329,-1.3177355627419023,-0.4474963275747541,True,113.70912691598302,True,False,False,6,
104,6826,197.0,False,False,1,8325.006064024745,333.19000244140625,-3165.9599609375,164.77000427246094,6520.7000732421875,15394.49951171875,-5402.60009765625,-743.0000305175781,368.49998474121094,-5017.39990234375,1.0,-0.12888655662758178,-0.866266918874334,-1.311636974423052,bf81d8692db,games5425898691,24.0,269.1700134277344,-3344.820068359375,232.92999267578125,-1393.3000183105469,13583.499755859375,-382.5,-5130.0,1192.7999877929688,-1583.9999389648438,255.0,0.0,,-1.1478367148460147,0.07804981507669552,1.8158617141207083,True,6,3,63.581393777683296,True,False,,76561198039309853,enpitsu,27.0,-624.0,-4685.14990234375,103.93000030517578,8272.000122070312,-4275.299987792969,2116.0000610351562,-108.80000114440918,798.3000183105469,4282.5,128.0,128.0,False,-0.04623098106515725,2.7712327152850613,0.011631877037629428,True,171.0,False,False,4,2,,Wokko00,b387203a4bb,12,-318.1099853515625,593.4000244140625,17.010000228881836,553.1000137329102,12930.400390625,2.800000011920929,0.09999999776482582,0.5000000074505806,-3064.89990234375,215.0,0.0,False,-0.009588046762602212,1.818277537852272,6.8374990823387175e-06,True,231.0,False,8,False,8,,sky-Pandi,648918464395354265,12.0,322.2200012207031,-3378.659912109375,17.010000228881836,-2103.2000732421875,-4437.39990234375,2.0000000298023224,-0.0,-0.09999999776482582,3867.6998901367188,0.0,0.0,True,-0.009659742542855473,2.5930686364473385,6.696672088151848e-05,False,146.0,False,4,False,4,
105,6878,199.0,False,True,0,4124.472940799409,-1244.4200439453125,1030.27001953125,112.91000366210938,2569.1000366210938,18344.300537109375,9906.400146484375,5763.699951171875,-1661.3999938964844,136.49999618530273,0.0,0.7997903812687216,-0.34332269090366957,3.0544201898615793,b387203a4bb,Wokko00,12.0,-1272.530029296875,817.010009765625,17.010000228881836,-2908.2998657226562,17098.299560546875,2.199999988079071,0.0,0.19999999552965164,-1583.0000305175781,255.0,0.0,False,0.009596074346266682,1.711368416868276,-0.0001810287785983377,True,8,8,180.0,False,False,,648918464395354265,sky-Pandi,12.0,-92.51000213623047,1449.3900146484375,94.66000366210938,1166.3999938964844,-21373.798828125,-641.2999725341797,926.8000030517578,-3735.5999755859375,-275.0,128.0,128.0,False,-0.10489086607405446,-1.2695721300554088,-0.9605521883682917,True,51.0,False,False,6,6,,enpitsu,76561198039309853,27,-87.55999755859375,5683.2099609375,30.049999237060547,2123.800048828125,4574.4000244140625,180.30000686645508,-0.3999999910593033,0.09999999776482582,-0.29999999329447746,255.0,128.0,False,0.052539095503614935,-2.004776319074923,-0.016594887737782827,True,171.0,False,4,False,2,,games5425898691,bf81d8692db,24.0,-343.5,1118.8900146484375,16.989999771118164,-14736.600341796875,-6843.699951171875,2.3999999463558197,-0.7999999821186066,-0.19999999552965164,-1748.2000732421875,255.0,32.0,,0.009599783867604695,-2.7744461828856988,4.294717697999385e-05,True,13.004206700991558,True,4,False,6,
