,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
70,4671,154.0,False,False,0,6142.780006415576,-1494.43994140625,-973.5599975585938,100.8499984741211,8797.100219726562,16636.99951171875,7400.999755859375,5215.0,2960.0,203.70000839233398,0.0,0.932453380764415,-2.936352717057539,2.679689422745683,5352510735272825531,kinghelgix,12.0,-1566.93994140625,-1147.739990234375,17.020000457763672,8842.000122070312,12170.999755859375,-1.0999999940395355,-3.799999952316284,-5.400000214576721,1049.8999786376953,255.0,128.0,,0.009594956879482794,0.9931057875277711,1.4095720140466624e-05,True,177.32208197091217,True,8,8,False,,6207901611651106654,KaareKnallhard,14.0,-1031.0999755859375,4701.740234375,105.31999969482422,-2756.099853515625,22555.50048828125,3318.599853515625,6.9999998807907104,1656.6000366210938,-2557.2999572753906,128.0,4.0,False,0.043920061839099106,1.2648341511173669,0.38367959806373947,False,83.0,False,False,6,4,,enpitsu,76561198039309853,26,1867.8900146484375,864.02001953125,17.049999237060547,-18881.800537109375,-6528.3001708984375,3.1999999284744263,-3.8999998569488525,-1.1999999731779099,-646.2999725341797,255.0,0.0,False,0.016777390233890122,-2.8461949548910446,3.6315981189723024e-05,True,218.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-886.4299926757812,4108.919921875,223.39999389648438,-427.59998321533203,1931.0000610351562,1091.2999725341797,-0.3999999910593033,-0.19999999552965164,0.0,255.0,128.0,0.005676041714236936,-1.350208758077724,-0.00016972649956358934,True,230.0,False,6,False,4,,
71,4715,156.0,False,False,0,3584.947008881577,-114.63999938964844,1641.239990234375,437.94000244140625,8349.7998046875,23242.900390625,6167.2998046875,5015.5999755859375,3286.6000366210938,-202.5,0.0,-0.7785755103380895,-2.1031471926286898,-0.7455599134787575,5352510735272825531,kinghelgix,12.0,-131.00999450683594,1571.699951171875,269.260009765625,5957.0001220703125,21593.798828125,567.7000045776367,-2764.2001342773438,-3357.7999877929688,-1296.1000061035156,255.0,244.0,False,-0.566015949947904,1.1179815251556688,0.7910999389476628,True,119.0,False,10,9,False,,6207901611651106654,KaareKnallhard,14.0,-1099.9200439453125,4496.77001953125,17.010000228881836,5587.5,-9681.400146484375,0.7000000029802322,0.09999999776482582,0.0,2378.300018310547,255.0,255.0,False,0.009527749927774753,-0.9951063630343541,-1.1758653371662126e-05,True,61.13138077335973,True,False,6,4,,enpitsu,76561198039309853,26,92.04000091552734,1716.68994140625,17.049999237060547,665.0,13038.1005859375,-1.2999999523162842,-0.19999999552965164,-1.5999999642372131,-91.09999656677246,255.0,128.0,False,0.01674189475977765,1.5094633127188233,8.174581760516383e-05,True,174.20312261325057,True,4,False,4,,games5425898691,bf81d8692db,19.0,-653.260009765625,4299.58984375,17.010000228881836,7294.2999267578125,1753.0000305175781,2.5999999046325684,0.5999999865889549,0.09999999776482582,25.399999618530273,255.0,128.0,0.009500978575048039,0.2397336251203871,-6.74015287914787e-05,True,230.0,False,6,False,4,,
72,4798,159.0,False,False,1,8849.51069208146,-1873.199951171875,-3265.080078125,313.2200012207031,-15813.299560546875,7493.800048828125,9345.30029296875,-3896.0000610351562,4079.4000244140625,2044.2999267578125,1.0,-0.052640745779286284,2.3224395559232915,0.2339333936172552,bf81d8692db,games5425898691,20.0,-1743.280029296875,-3288.0,148.35000610351562,-16626.099853515625,7454.7998046875,1993.6000061035156,2786.7999267578125,-1324.1000366210938,1186.6000366210938,255.0,255.0,,0.522967747072181,0.29661647081120507,-0.2241454755459342,True,124.43800431169487,True,8,5,False,,76561198039309853,enpitsu,26.0,-2304.489990234375,-3899.8798828125,17.049999237060547,-13378.299560546875,2290.7000732421875,3.700000047683716,-2.3999999463558197,0.19999999552965164,-2030.5999755859375,255.0,0.0,False,-0.016747377669999935,0.20371893969572985,-0.00025303088554744295,True,175.0,False,4,4,False,,kinghelgix,5352510735272825531,12,-3066.22998046875,-3603.449951171875,54.91999816894531,263.700008392334,21890.90087890625,3427.9998779296875,-696.2000274658203,51.19999885559082,-802.9000091552734,255.0,76.0,False,-0.032932373190254084,1.6736113546986944,-5.954509261859984e-05,False,3.0,False,12,False,10,,KaareKnallhard,6207901611651106654,14.0,-3773.72998046875,-3752.14990234375,17.010000228881836,-15653.699951171875,10869.200439453125,2.7000001072883606,2.3000000417232513,-1.1999999731779099,-801.3999938964844,255.0,51.0,-0.009619676978943134,0.6183071024579505,-4.260286141245718e-05,True,255.0,False,6,4,False,,False
73,4876,162.0,False,False,1,7491.270995246168,-2696.090087890625,-1433.8900146484375,132.75,11848.599853515625,10158.699951171875,-112.20000267028809,-1000.1000213623047,2531.9000244140625,4967.799987792969,1.0,0.14374644256883246,-2.601592678380345,2.2570995907772144,76561198039309853,enpitsu,26.0,-2761.719970703125,-1515.43994140625,17.049999237060547,4170.7000732421875,7210.30029296875,3.8999998569488525,1.0999999940395355,2.3000000417232513,-1684.7999572753906,255.0,0.0,,-0.016840531266400623,2.0617470269937983,-0.0004672373588379622,True,140.45889896731225,True,4,4,False,,bf81d8692db,games5425898691,19.0,-3183.949951171875,-3123.659912109375,17.010000228881836,12760.999755859375,357.79998779296875,3.100000023841858,-0.29999999329447746,0.19999999552965164,2258.699951171875,255.0,255.0,,-0.009551039087644361,3.053427780103905,3.7901805353237524e-05,True,140.0,False,6,8,False,,kinghelgix,5352510735272825531,12,-2836.840087890625,2657.340087890625,16.5,-3621.9000244140625,22140.6005859375,85.79999923706055,6.800000071525574,55.59999942779541,422.2999954223633,255.0,128.0,,-0.010243801386095316,1.4005135504901758,-0.005634365187179268,True,,False,14,False,14,,KaareKnallhard,6207901611651106654,14.0,-4078.989990234375,-551.9099731445312,843.6900024414062,0.7999999821186066,10763.900146484375,-11028.900146484375,31.400001049041748,-0.0,0.0,255.0,128.0,-0.7814250669530365,1.5572674479074193,1.5803497612023882,True,251.8137978225626,True,6,4,False,,
74,4943,164.0,False,True,1,3843.0132072708143,464.8399963378906,1321.25,103.54000091552734,1284.6000671386719,28211.69921875,5974.6002197265625,1596.7999267578125,5172.60009765625,-2587.0999145507812,1.0,-0.5623464120564089,-3.132618996923225,0.6453729855393455,76561198039309853,enpitsu,26.0,518.6400146484375,1102.550048828125,17.040000915527344,-2144.2999267578125,21783.89892578125,0.0,0.3999999910593033,-2.3999999463558197,1040.2999877929688,128.0,255.0,True,-0.01679504326106473,1.3917150181625175,-0.00029993609485642225,True,42.0,False,4,4,False,,bf81d8692db,games5425898691,19.0,652.0900268554688,-1421.0899658203125,17.010000228881836,18961.8994140625,-1742.5,4.1999998688697815,0.7999999821186066,-0.3999999910593033,-1965.7000732421875,255.0,0.0,,-0.009613220385498234,-2.979833980517625,-5.9347268702691885e-05,True,158.0,False,8,10,False,,kinghelgix,5352510735272825531,12,-677.3900146484375,4968.259765625,16.989999771118164,3310.7000732421875,803.7000274658203,5.199999809265137,0.29999999329447746,-2.0000000298023224,-172.70000457763672,128.0,101.0,False,-0.009778319754053504,2.889160284956173,-4.804650654804071e-05,True,241.0,False,14,False,14,,KaareKnallhard,6207901611651106654,14.0,-1315.0699462890625,3355.760009765625,16.989999771118164,14577.900390625,16757.80029296875,5.0,-0.3999999910593033,0.09999999776482582,-30.799999237060547,128.0,123.0,-0.009601077766843177,2.286623558132713,-6.951588055207097e-06,True,169.0,False,6,4,False,,
75,4981,166.0,False,False,0,10227.494106721138,-669.239990234375,-5084.97998046875,297.3599853515625,-24565.400390625,-2020.2999877929688,-3902.6998901367188,-2155.2000427246094,-3851.9000244140625,4064.1000366210938,0.0,0.8036107142053266,-0.39785126084774325,-2.1118872856775988,5352510735272825531,kinghelgix,12.0,-549.3499755859375,-5190.77001953125,293.07000732421875,-14198.00048828125,-4879.5001220703125,5472.19970703125,4146.499938964844,2695.8999633789062,104.49999809265137,255.0,64.0,False,-0.5920765829279557,-3.140348330900196,-0.130595816048968,True,150.10131636486256,True,16,14,4,,6207901611651106654,KaareKnallhard,14.0,-439.7900085449219,-4431.419921875,16.989999771118164,-8183.599853515625,-1034.8999786376953,5.600000023841858,-0.5999999865889549,1.1999999731779099,-2403.0999755859375,255.0,0.0,,0.009615607945506073,-3.0360039974152393,-9.153922531593589e-05,True,175.0,False,False,6,4,,enpitsu,76561198039309853,26,261.5400085449219,-1376.93994140625,17.059999465942383,-6898.3001708984375,8725.999755859375,2.7000001072883606,0.0,0.0,2388.8999938964844,255.0,255.0,False,0.01670216925838308,2.2941723985649243,-1.1137652063773521e-05,True,42.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-2662.889892578125,2358.159912109375,17.010000228881836,-13862.39990234375,-7293.599853515625,2.800000011920929,0.5000000074505806,0.0,1939.4000244140625,255.0,241.0,0.00957344275907078,-2.5882476046562357,-1.4976761668538012e-06,True,188.0,False,10,False,8,,
76,5034,168.0,False,False,1,2483.5800661163867,-81.20999908447266,2856.75,116.38999938964844,-11369.89990234375,21287.19970703125,53.69999885559082,518.6000061035156,-2221.999969482422,5549.0997314453125,1.0,0.43210902627534775,1.6037099449294316,-0.8959791954657921,76561198039309853,enpitsu,26.0,-25.84000015258789,2703.7099609375,130.9499969482422,295.10000228881836,12284.69970703125,2668.2998657226562,-3616.199951171875,4107.799987792969,-545.6999969482422,128.0,0.0,False,-0.055535142736481954,1.1830551804844547,0.6055100416032826,True,31.0,False,6,5,False,8.0,bf81d8692db,games5425898691,19.0,2688.090087890625,-198.72000122070312,17.010000228881836,-13188.699951171875,-1497.7000427246094,2.7000001072883606,2.7000001072883606,0.29999999329447746,1815.2999877929688,255.0,171.0,,-0.0095673784024058,-0.18608392452566153,-4.461267112958021e-05,True,188.0,False,8,10,False,,kinghelgix,5352510735272825531,12,244.8300018310547,5868.0498046875,151.1199951171875,-6158.4002685546875,-1403.9999389648438,-1279.000015258789,-2742.6998901367188,-3372.5,-3369.5001220703125,255.0,159.0,False,-0.6461138051033385,1.3581648759661185,2.9747456064873883,True,150.0,False,16,4,14,,KaareKnallhard,6207901611651106654,14.0,215.05999755859375,2988.6298828125,46.220001220703125,-16585.50048828125,-6869.4000244140625,3471.4999389648438,-727.6000213623047,-553.4999847412109,-1774.7999572753906,255.0,31.0,-0.01655219647353445,-0.26597650616221985,0.017416922745435964,True,142.84200459910977,True,7,4,False,,True
77,5125,171.0,False,False,0,10630.698518185547,2294.2900390625,-5000.7001953125,927.6900024414062,1112.6000213623047,10084.099731445312,6465.4998779296875,-2972.3001098632812,1947.8999328613281,-3865.4000854492188,0.0,0.3080629719691116,-1.3137128154185749,-2.0139692563019884,6207901611651106654,KaareKnallhard,14.0,2329.010009765625,-5102.97998046875,739.5900268554688,-1536.6000366210938,1.5999999642372131,7366.199951171875,-0.19999999552965164,7.300000190734863,0.0,255.0,,,-1.3736087670278172,-3.0929395300317,1.523077076744323,True,128.0,False,8,4,4,,5352510735272825531,kinghelgix,12.0,-19.979999542236328,-5140.58984375,16.989999771118164,1415.3999328613281,2788.900146484375,5.099999904632568,0.09999999776482582,0.5999999865889549,-1533.3000183105469,255.0,15.0,,0.009497833757888133,1.2148598091370177,-0.00011925686046509201,True,129.0,False,14,16,4,,enpitsu,76561198039309853,26,3129.830078125,-2386.889892578125,109.01000213623047,7297.39990234375,17121.8994140625,-98.99999618530273,-2954.7000122070312,4561.300048828125,-844.4000244140625,128.0,128.0,,0.8854091739781627,2.1484109065438974,1.5850154567550443,,,False,8,False,7,,games5425898691,bf81d8692db,19.0,2880.199951171875,1132.969970703125,17.010000228881836,17922.19970703125,-8518.099975585938,2.5999999046325684,-0.09999999776482582,0.0,-56.70000076293945,255.0,128.0,0.009611556014611139,-0.45052324909184366,3.903693930188244e-05,True,208.0,False,12,False,10,,
78,5195,173.0,False,False,1,4376.198029039091,-2586.25,2489.52001953125,460.9800109863281,14819.100341796875,676.9999694824219,-3934.2001342773438,504.3000030517578,634.5999908447266,-5944.89990234375,1.0,0.2110017357150683,1.9406282469339724,-2.2424408762585433,bf81d8692db,games5425898691,19.0,-2779.419921875,2289.389892578125,498.6499938964844,14426.199951171875,17869.599609375,1248.0999755859375,-1671.3999938964844,4967.9998779296875,1665.8000183105469,255.0,75.0,,-0.7057541642816427,2.065199167361764,0.7756172650410645,True,88.91636152677637,True,14,11,False,,76561198039309853,enpitsu,26.0,-3518.10009765625,-1640.4599609375,99.30999755859375,4599.5001220703125,-19419.49951171875,2002.2999572753906,5360.10009765625,1232.3999786376953,-2.7000001072883606,128.0,128.0,False,-1.037150865534881,-1.795943183645034,-0.0009394473662171873,True,,False,9,10,False,,kinghelgix,5352510735272825531,12,-2463.7099609375,2738.340087890625,447.0299987792969,-16174.100341796875,-16083.499755859375,2880.5999755859375,2183.800048828125,-41.90000057220459,152.60000228881836,255.0,128.0,,0.006811115557566564,-1.5510971127629065,-0.39996450547328066,True,0.0,False,18,6,14,,KaareKnallhard,6207901611651106654,14.0,-2694.35009765625,3732.25,17.010000228881836,12116.700439453125,-10153.200073242188,2.8999999165534973,-0.5999999865889549,0.5999999865889549,1971.6000366210938,252.0,255.0,-0.009587498964755097,-2.503409872111526,7.667546808708174e-05,True,255.0,False,8,4,4,,
79,5196,173.0,False,False,0,8347.37510433888,2544.320068359375,-2465.449951171875,447.2699890136719,-19923.900146484375,5541.9000244140625,-5281.5997314453125,-66.39999866485596,64.80000019073486,-5999.1998291015625,0.0,-0.3192269381914174,-2.1806098978586914,-2.2370304930811447,5352510735272825531,kinghelgix,12.0,2577.080078125,-2636.8701171875,465.57000732421875,9858.499755859375,6332.2998046875,1939.6000671386719,1411.7999267578125,-2342.5,4438.900146484375,255.0,128.0,,0.08014408059726157,1.8206902498255515,-0.5323253008622182,True,0.0,False,18,14,6,,6207901611651106654,KaareKnallhard,14.0,2694.35009765625,-3732.25,17.010000228881836,-12116.700439453125,10153.200073242188,2.8999999165534973,0.5999999865889549,-0.5999999865889549,1971.6000366210938,252.0,255.0,,0.009587498964755097,2.503409872111526,7.667546808708174e-05,True,255.0,False,4,8,4,,enpitsu,76561198039309853,26,3518.10009765625,1640.4599609375,99.30999755859375,-4599.5001220703125,19419.49951171875,2002.2999572753906,-5360.10009765625,-1232.3999786376953,-2.7000001072883606,128.0,128.0,False,1.037150865534881,1.795943183645034,-0.0009394473662171873,True,,False,10,False,9,,games5425898691,bf81d8692db,19.0,2672.64990234375,-2424.4599609375,502.239990234375,-7953.3001708984375,-7834.000244140625,-516.5999984741211,3792.3001098632812,-3540.4000854492188,-1825.5999755859375,255.0,98.0,1.0534819630597696,-0.7492465778822301,2.1616978129812128,True,85.82788821445997,True,14,False,11,,
80,5286,177.0,False,False,0,6377.502384647655,-2049.489990234375,-1132.3199462890625,135.5399932861328,-1602.7999877929688,31397.900390625,10329.69970703125,1006.8000030517578,-5584.89990234375,1947.7999877929688,0.0,-0.11275980760858817,1.865667681408144,-0.2056605662671435,6207901611651106654,KaareKnallhard,14.0,-2084.56005859375,-1363.0400390625,40.099998474121094,5336.199951171875,22131.201171875,3275.8999633789062,-170.20000457763672,169.0999984741211,-580.2000045776367,171.0,110.0,True,0.012168138625617504,1.3084985218721257,0.001411614574249148,True,194.0,False,9,4,4,,5352510735272825531,kinghelgix,12.0,2668.52001953125,-2432.530029296875,17.010000228881836,-12930.899658203125,-113.00000190734863,2.5999999046325684,0.5999999865889549,-0.29999999329447746,0.0,255.0,128.0,False,0.009532479551215401,-3.132858074417539,5.781640324392608e-05,True,31.0,False,14,18,6,,enpitsu,76561198039309853,26,401.79998779296875,5112.47998046875,632.6599731445312,-13007.099609375,349.39998626708984,1702.2999572753906,3430.7000732421875,1846.6000366210938,-421.5999984741211,255.0,128.0,False,-0.8113431924217382,-1.5595498655428544,2.905686611842556,True,255.0,False,10,False,10,,games5425898691,bf81d8692db,19.0,3593.340087890625,-515.5399780273438,17.0,513.6999893188477,15036.700439453125,3.700000047683716,0.0,0.7000000029802322,0.0,255.0,128.0,0.009598109545565336,1.536653831363834,-6.467085648993794e-05,True,12.0,False,14,False,12,,
81,5375,180.0,False,False,0,2656.7168099697774,-2382.3701171875,2937.989990234375,96.69000244140625,13500.899658203125,338.6000061035156,-376.50001525878906,2673.699951171875,1565.0999450683594,-5138.2000732421875,0.0,-0.5557842725429583,1.469305534822103,-0.6260715714243944,6207901611651106654,KaareKnallhard,14.0,-2523.840087890625,2835.840087890625,17.010000228881836,-3092.0001220703125,10369.300537109375,2.800000011920929,0.7999999821186066,-2.7000001072883606,-759.4000244140625,255.0,63.0,False,0.009542746062488833,1.8712095856586581,-0.00013758238457067654,True,246.0,False,10,6,4,,5352510735272825531,kinghelgix,12.0,-1035.989990234375,-202.61000061035156,17.010000228881836,-7375.7000732421875,12015.999755859375,2.5999999046325684,0.19999999552965164,-0.7999999821186066,-7.699999809265137,255.0,128.0,False,0.00958518826955628,2.1200906151508994,7.712534513735563e-05,True,92.0,False,14,18,6,,enpitsu,76561198039309853,26,-2195.97998046875,3154.64990234375,90.83999633789062,-15578.599853515625,-16814.7998046875,1889.1000366210938,3530.0,-4217.099914550781,-64.29999828338623,255.0,128.0,False,0.7832517604487333,-2.456174619774302,-0.010379954784283853,True,135.0,False,12,False,11,,games5425898691,bf81d8692db,19.0,938.4000244140625,4770.35986328125,16.989999771118164,-15991.600341796875,980.0,5.199999809265137,2.3999999463558197,0.29999999329447746,-611.1999893188477,255.0,10.0,0.009627480697061841,3.0970532306144594,-0.00020904210896945967,True,206.0,False,16,False,14,,
82,5377,180.0,False,False,1,8165.99799387805,2316.3798828125,-2901.52001953125,101.29000091552734,611.5999984741211,24578.00048828125,3139.1000366210938,1331.3999938964844,-4545.10009765625,3683.5000610351562,1.0,0.5845651658698493,-1.1624878352907055,-0.3771005642764633,76561198039309853,enpitsu,26.0,2195.97998046875,-3154.64990234375,90.83999633789062,15578.599853515625,16814.7998046875,1889.1000366210938,-3530.0,4217.099914550781,-64.29999828338623,255.0,128.0,False,-0.7832517604487333,2.456174619774302,-0.010379954784283853,True,135.0,False,12,11,False,,bf81d8692db,games5425898691,19.0,-792.5800170898438,-4784.490234375,16.989999771118164,15802.900390625,-2170.7000732421875,5.299999713897705,2.5,-0.5000000074505806,-1568.3000183105469,255.0,49.0,,-0.009602146146253768,-2.973781250827141,-0.00021746144002108748,True,206.0,False,14,16,False,,kinghelgix,5352510735272825531,12,1103.510009765625,92.4000015258789,17.010000228881836,7360.8001708984375,-12026.199951171875,2.5999999046325684,-0.19999999552965164,0.7999999821186066,-1.5000000596046448,255.0,128.0,False,-0.009585201388599104,-2.1197567290429356,7.552483447570387e-05,True,122.0,False,18,6,14,17.0,KaareKnallhard,6207901611651106654,14.0,2541.489990234375,-2889.590087890625,15.819999694824219,2553.000030517578,-9443.300170898438,132.60000228881836,-325.99998474121094,146.899995803833,-1433.2000732421875,255.0,0.0,-0.02638399186610197,-1.825284042503128,0.013706408441217606,True,246.0,False,10,4,6,,False
83,5486,184.0,False,False,1,1477.9724812462243,2364.1201171875,4969.6298828125,94.08999633789062,-160.6999969482422,13850.30029296875,1130.5999755859375,-5992.2998046875,-129.89999771118164,273.6000061035156,1.0,0.2562743715788113,-0.1615848878640531,-1.0423798508826885,76561198039309853,enpitsu,26.0,2608.39990234375,4829.68017578125,117.19000244140625,-12269.300537109375,19074.3994140625,3640.4998779296875,285.5999946594238,137.39999771118164,-579.0000152587891,128.0,128.0,False,0.024635327611487286,1.1836492368136575,0.0003410402692273522,True,157.0,False,14,12,False,,bf81d8692db,games5425898691,19.0,-881.6400146484375,-826.97998046875,17.010000228881836,-10519.7998046875,16902.7001953125,2.7000001072883606,0.19999999552965164,1.1999999731779099,58.29999923706055,255.0,128.0,,-0.009648054651783913,1.0068147580570606,-7.233108431660393e-05,True,172.0,False,16,18,False,,kinghelgix,5352510735272825531,12,2630.909912109375,5073.919921875,79.25,-19024.69970703125,6878.800048828125,6292.8997802734375,5017.099914550781,-204.20000076293945,2244.199981689453,255.0,255.0,False,0.3265299336912073,0.32204125122826943,-0.9205293558884324,True,236.25478689388564,True,18,6,14,,KaareKnallhard,6207901611651106654,14.0,701.4600219726562,1240.760009765625,17.010000228881836,-3818.0999755859375,19612.39990234375,2.5,-0.0,-0.5999999865889549,0.0,255.0,128.0,-0.009597546923168752,1.3785082645653433,6.714112082383757e-05,True,185.0,False,10,4,6,,
84,5487,184.0,False,False,0,10249.268056545496,-2347.06005859375,-5006.02978515625,123.16000366210938,23443.5009765625,8497.999877929688,6207.7001953125,4633.500061035156,-324.39998626708984,3797.9998779296875,0.0,-0.29810366644214886,0.10347259312303739,-0.6500687343021598,5352510735272825531,kinghelgix,12.0,-2630.909912109375,-5073.919921875,79.25,19024.69970703125,-6878.800048828125,6292.8997802734375,-5017.099914550781,204.20000076293945,2244.199981689453,255.0,255.0,False,-0.3265299336912073,-0.32204125122826943,-0.9205293558884324,True,233.12496333993892,True,18,14,6,,6207901611651106654,KaareKnallhard,14.0,-669.6599731445312,-1404.1600341796875,17.010000228881836,3818.0999755859375,-19611.8994140625,2.5,0.0,0.5999999865889549,0.0,255.0,128.0,,0.009597546923168752,-1.3785082645653433,6.714112082383757e-05,True,185.0,False,6,10,4,,enpitsu,76561198039309853,26,-2608.39990234375,-4829.68017578125,117.19000244140625,12269.300537109375,-19074.3994140625,3640.4998779296875,-285.5999946594238,-137.39999771118164,-579.0000152587891,128.0,128.0,False,-0.024635327611487286,-1.1836492368136575,0.0003410402692273522,True,157.0,False,14,False,12,,games5425898691,bf81d8692db,19.0,881.6400146484375,826.97998046875,17.010000228881836,10519.7998046875,-16902.7001953125,2.7000001072883606,-0.19999999552965164,-1.1999999731779099,58.29999923706055,255.0,128.0,0.009648054651783913,-1.0068147580570606,-7.233108431660393e-05,True,172.0,False,18,False,16,,
85,5542,186.0,False,False,1,3553.601430148895,-2184.919921875,3369.1201171875,120.51000213623047,3225.4998779296875,-2704.2001342773438,7080.7000732421875,907.3000335693359,-1040.8999633789062,-5838.900146484375,1.0,-0.08382196953679602,0.25652399898687683,-1.5309102386083306,bf81d8692db,games5425898691,19.0,-2284.409912109375,3291.22998046875,49.11000061035156,-3799.89990234375,22407.60009765625,3529.2001342773438,230.9000015258789,5.099999904632568,-2216.3999938964844,255.0,0.0,,-0.0037538538238327153,1.5691834874975092,-0.00023348442503288945,True,124.0,False,20,16,False,,76561198039309853,enpitsu,26.0,1021.9000244140625,4892.97998046875,32.93000030517578,-4976.600036621094,-3347.3001098632812,-628.8999938964844,2616.6000366210938,3876.4999389648438,-2893.9999389648438,255.0,128.0,False,0.15271239449252294,-0.6105429741647997,0.1956404357111178,True,157.0,False,12,14,False,,kinghelgix,5352510735272825531,12,,,,,,,,,,,,,,,,True,,,,,,,KaareKnallhard,6207901611651106654,14.0,-1921.7099609375,3267.919921875,17.010000228881836,-22443.1005859375,-4509.599914550781,2.800000011920929,-1.1999999731779099,-0.0,-1700.5999755859375,221.0,0.0,-0.009617314186889927,-0.15124834196097786,-0.00018564777199084608,True,131.0,False,10,4,6,,
86,5628,189.0,False,False,0,8049.301558627315,1333.4200439453125,-2594.39990234375,218.8300018310547,7553.900146484375,22716.39892578125,9125.800170898438,2150.0,-822.7999877929688,-5540.7000732421875,0.0,0.43125837096456227,-0.21312783196967158,-1.5152743696670925,6207901611651106654,KaareKnallhard,14.0,1285.5899658203125,-2784.610107421875,104.2699966430664,-5832.9998779296875,21910.50048828125,3860.4998779296875,1442.5999450683594,2552.7000427246094,-1756.4999389648438,128.0,27.0,True,-0.1059781345266161,1.3935402132053512,0.17549193780213976,True,20.0,False,12,6,4,,5352510735272825531,kinghelgix,12.0,1484.3299560546875,-2938.7099609375,166.80999755859375,-12668.00048828125,19065.50048828125,2241.3999938964844,-3587.60009765625,-1477.2999572753906,-336.30001068115234,255.0,128.0,,-0.17377467994975349,1.9768949537803717,0.024505243519116694,True,0.0,False,3,4,False,,enpitsu,76561198039309853,26,606.0800170898438,-1775.050048828125,52.119998931884766,3128.5000610351562,6504.0997314453125,3587.9000854492188,-12.400000095367432,5.400000214576721,0.0,128.0,128.0,False,0.015461241907531233,-2.019144890750824,2.747186887128654e-05,True,87.08618475032111,True,16,False,12,,games5425898691,bf81d8692db,19.0,1679.56005859375,-4377.2001953125,17.0,-3437.60009765625,14485.899658203125,1.5999999642372131,0.19999999552965164,-1.5999999642372131,-1500.5999755859375,255.0,0.0,0.009580077072236147,1.7878861508109272,-0.00016093988466265043,True,77.05455468034233,True,20,False,16,,
