,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
34,2083,69,False,False,1,7125.71984983343,-1250.800048828125,-1654.6400146484375,226.1199951171875,10145.700073242188,27523.701171875,8651.199951171875,4177.699890136719,2757.0001220703125,-3308.2998657226562,1.0,0.21146413233243985,-0.008223899288109088,-1.033920111201683,76561198039309853,enpitsu,27.0,-1280.3299560546875,-1854.8800048828125,160.52999877929688,-6481.500244140625,21915.50048828125,2582.39990234375,-2054.199981689453,-701.2000274658203,80.69999694824219,255.0,0.0,False,-0.040072870536401475,1.24088816166642,-0.00022102836900433743,True,23,24,False,132.0,False,,bf81d8692db,games5425898691,21.0,-3335.929931640625,754.4099731445312,17.010000228881836,1881.1000061035156,13973.900146484375,2.3000000417232513,-0.09999999776482582,-0.7000000029802322,0.0,255.0,128.0,,-0.009585207155138881,1.7046425594423167,6.105067558264017e-05,True,90.0,False,16,False,22,,Makii11203,53502287167840979,21.0,-2227.47998046875,2651.909912109375,17.049999237060547,4433.599853515625,13647.099609375,3.3000001311302185,0.3999999910593033,1.2999999523162842,-1707.4000549316406,255.0,0.0,,-0.01677465382615043,1.902101366994131,-0.00029814811449243564,True,18,False,12,183.0,False,,ALLUMINEUX-enzo,1595166936722484580,10.0,-4028.889892578125,-254.10000610351562,456.3500061035156,4412.5,9751.699829101562,-1812.1000671386719,-1936.3999938964844,-534.0999984741211,-921.2999725341797,128.0,168.0,-0.30742164025049407,1.610818755920601,1.5587954012997023,True,153.89206028240983,True,43,24,14,,
35,2191,73,False,True,1,2093.25803506992,1872.81005859375,3288.6298828125,249.75,-7503.800048828125,9538.699951171875,3756.099853515625,4337.0001220703125,2868.699951171875,-2993.3999633789062,1.0,-0.6560705347750464,-2.838238773161721,2.347767506140459,bf81d8692db,games5425898691,21.0,1970.6099853515625,3115.550048828125,212.6300048828125,-4595.0,4508.299865722656,64.29999828338623,943.1999969482422,-4997.39990234375,-2094.1000366210938,255.0,235.0,,-0.3919495131167566,1.2718802662817796,-1.4751492948795104,True,19,26,False,58.0,False,,76561198039309853,enpitsu,27.0,478.2300109863281,1731.47998046875,17.059999465942383,1961.1000061035156,12864.000244140625,1.5000000596046448,0.09999999776482582,0.7999999821186066,11.799999475479126,255.0,128.0,False,-0.016742102387920385,1.720528629616481,-7.746500472855041e-05,True,193.0,False,24,False,24,,Makii11203,53502287167840979,20.0,2498.6201171875,5103.27978515625,258.2200012207031,-7180.3997802734375,31.80000066757202,2414.499969482422,-97.89999961853027,-1698.0000305175781,104.0999984741211,255.0,255.0,,0.39275377602608663,0.013291015475138241,-1.563970294455284,True,20,4,12,64.19956972778485,True,,ALLUMINEUX-enzo,1595166936722484580,10.0,-378.1000061035156,3897.840087890625,17.010000228881836,9924.000244140625,10548.900146484375,2.3999999463558197,1.8000000715255737,1.8000000715255737,-355.0,186.0,128.0,-0.00959738704165577,2.3464217693388707,1.0633506084911144e-05,True,208.0,False,44,26,14,,
36,2223,74,False,False,0,9507.244745317044,-1032.8499755859375,-4366.259765625,244.41000366210938,-18598.199462890625,8802.100219726562,-1007.6000213623047,515.0,4779.2999267578125,2858.0999755859375,0.0,1.0224815614827747,2.98137018952459,2.903507202728886,1595166936722484580,ALLUMINEUX-enzo,10.0,-821.1900024414062,-4472.85009765625,216.22000122070312,-12961.800537109375,2894.1000366210938,106.70000076293945,-5464.4000244140625,623.1999969482422,-32.30000019073486,108.0,13.0,,0.005970360587979218,3.0279491948643,2.0265354433832736,True,27,46,14,195.1291442763421,True,,53502287167840979,Makii11203,20.0,-1008.6400146484375,-4696.5,293.8999938964844,12578.699951171875,12209.7998046875,-166.49999618530273,-4893.800048828125,-1578.5000610351562,1951.4999389648438,255.0,255.0,,0.3938920110873928,0.4359085354428561,-3.0478588297608042,True,16.0,False,13,4,22,,enpitsu,76561198039309853,27.0,-1053.199951171875,-2818.06005859375,17.059999465942383,-10019.199829101562,-39.30000066757202,2.3000000417232513,-0.19999999552965164,0.5000000074505806,-2366.3999938964844,255.0,0.0,,0.016732357081787042,3.1024276198763108,-2.013809268080483e-05,True,24,False,24,193.0,False,,games5425898691,bf81d8692db,21.0,-1537.1099853515625,-3437.75,30.8700008392334,3836.9000244140625,-2908.699951171875,-4523.500061035156,-98.50000381469727,532.7000045776367,-2289.499969482422,255.0,0.0,-0.0755172935757404,-0.8901024152953734,0.028527090171175697,True,58.0,False,26,20,False,,
37,2281,77,False,False,1,3835.4643837000053,3976.35009765625,2854.780029296875,367.5799865722656,-10895.699462890625,15486.800537109375,10639.7998046875,-775.4000091552734,577.7000045776367,5921.500244140625,1.0,1.0179283583809977,0.569348522627122,2.587702916619171,76561198039309853,enpitsu,27.0,4084.06005859375,2689.699951171875,314.0,281.49999618530273,10710.999755859375,13265.0,-1961.7999267578125,-1248.7999725341797,-712.9000091552734,255.0,255.0,,0.8332742833816154,1.560461109301983,-1.6109299588654764,True,24,24,False,79.0,False,,bf81d8692db,games5425898691,21.0,3233.840087890625,3204.260009765625,91.58999633789062,8594.400024414062,-21173.798828125,2340.8999633789062,5299.1998291015625,1471.6999816894531,-42.10000038146973,255.0,128.0,,-0.8753238038346782,-1.8325707822057542,-0.00902083598513752,True,0.0,False,21,False,28,,Makii11203,53502287167840979,20.0,-2092.449951171875,2992.780029296875,17.059999465942383,-16145.999755859375,8560.0,1.5999999642372131,-0.09999999776482582,0.09999999776482582,-416.8000030517578,255.0,128.0,,-0.01678332527762329,0.5230129672619612,0.00017144531510493717,False,22,4,14,0.0,False,,ALLUMINEUX-enzo,1595166936722484580,10.0,3958.679931640625,3433.989990234375,45.869998931884766,16344.100341796875,-5211.400146484375,7716.500244140625,-822.6000213623047,-5432.1002197265625,255.0,218.0,255.0,0.48368188391134437,-2.911684772857695,0.09601483088931671,True,227.0,False,46,28,14,,True
38,2370,80,False,True,1,1612.2187061189516,1317.8499755859375,3583.949951171875,325.4700012207031,-8032.0001220703125,10943.499755859375,-6729.1998291015625,-1565.0999450683594,502.79998779296875,-5770.30029296875,1.0,1.1607490698553358,-2.6232869943908876,-2.8283899342609615,76561198039309853,enpitsu,27.0,1377.3499755859375,3381.610107421875,310.8500061035156,-10284.3994140625,1432.7999877929688,-109.70000267028809,-3776.4999389648438,2752.2000122070312,2900.4000854492188,128.0,0.0,,0.5017594341065622,0.9501450675164947,1.7712435263724815,True,25,26,False,18.0,False,,bf81d8692db,games5425898691,21.0,1650.0799560546875,-189.16000366210938,17.0,-13815.10009765625,4100.0,3.799999952316284,-0.19999999552965164,-0.09999999776482582,-1942.5,255.0,0.0,,-0.009575683422092564,0.33523588084450656,-9.371103554898926e-05,True,227.8884475128625,True,22,False,28,,Makii11203,53502287167840979,20.0,1168.530029296875,3640.780029296875,150.0,16945.50048828125,-15330.799560546875,2590.8999633789062,1349.1999816894531,-2980.8999633789062,1634.7999572753906,255.0,0.0,False,0.5884334339107187,-3.085550332949736,-0.0518527767497088,True,24,4,15,160.0,False,,ALLUMINEUX-enzo,1595166936722484580,10.0,905.030029296875,4393.72021484375,17.010000228881836,-7877.39990234375,-2404.499969482422,2.800000011920929,0.09999999776482582,-1.4000000059604645,-2203.6000061035156,128.0,3.0,-0.009550414347042626,-0.2701272556384545,-4.695252214741059e-05,True,159.0,False,48,30,14,,False
39,2372,80,False,False,0,8803.615448370481,-1322.6700439453125,-3653.27001953125,348.07000732421875,-10697.60009765625,-11802.7001953125,12218.599853515625,5332.7001953125,2749.2001342773438,57.60000228881836,0.0,-1.3757024505514681,-2.8934650380958855,2.4586276357961845,53502287167840979,Makii11203,20.0,-1168.530029296875,-3640.780029296875,150.0,-16945.50048828125,15330.799560546875,2590.8999633789062,-1349.1999816894531,2980.8999633789062,1634.7999572753906,255.0,0.0,False,-0.5884334339107187,3.085550332949736,-0.0518527767497088,True,15,24,4,160.0,False,,1595166936722484580,ALLUMINEUX-enzo,10.0,-853.27001953125,-4380.85986328125,17.010000228881836,7655.999755859375,1684.1999816894531,2.3000000417232513,3.799999952316284,1.1999999731779099,-929.8999786376953,128.0,128.0,False,0.009615226555978783,0.1621380878185138,0.00016958755141454574,True,159.0,False,30,14,48,,enpitsu,76561198039309853,27.0,-1274.52001953125,-3395.719970703125,309.29998779296875,10284.3994140625,-1432.7999877929688,-154.399995803833,3102.0001220703125,-3773.900146484375,2526.7999267578125,128.0,128.0,,-0.4411332145272786,-0.9131775167447956,2.4949709107711704,True,26,False,25,18.0,False,,games5425898691,bf81d8692db,21.0,-1493.469970703125,121.75,17.0,13099.7998046875,-7345.5999755859375,1.5999999642372131,0.19999999552965164,-0.09999999776482582,-2061.699981689453,255.0,0.0,0.009597388805435743,-0.5728664248738377,-9.144225082296379e-06,True,221.64739801550425,True,28,22,False,,
40,2464,83,False,False,1,3477.234284552816,4007.2900390625,3587.25,767.1099853515625,16582.19970703125,23730.400390625,-816.6000366210938,-3155.7998657226562,-1574.9000549316406,4853.800048828125,1.0,0.4688282323919697,0.8772459049338228,0.6122201645963568,bf81d8692db,games5425898691,21.0,3927.2900390625,3429.7099609375,717.260009765625,17917.19970703125,7510.0,-314.4000053405762,2222.7000427246094,1295.8999633789062,4861.000061035156,255.0,109.0,,0.056414338580032884,2.160301597344124,1.2046567747176198,True,23,30,False,75.2382881179933,True,,76561198039309853,enpitsu,27.0,-2426.080078125,1323.6199951171875,16.40999984741211,-11887.900390625,-14710.6005859375,-677.7999877929688,-811.5000152587891,670.5000305175781,-51.599998474121094,255.0,128.0,,-0.05494167164703242,-0.8971552022565531,0.000965217719402257,False,0.0,False,28,False,28,,Makii11203,53502287167840979,20.0,4075.97998046875,2974.8798828125,236.97000122070312,-55.900001525878906,-165.6999969482422,-508.69998931884766,-188.50000381469727,183.70000839233398,61.30000114440918,233.0,191.0,False,-0.15742418847182282,1.5706160422393582,-1.478249861638052,True,24,4,16,160.0,False,,ALLUMINEUX-enzo,1595166936722484580,10.0,2209.550048828125,4430.9501953125,17.010000228881836,1957.7999877929688,-810.2999877929688,2.3000000417232513,0.7000000029802322,1.8000000715255737,-219.69999313354492,0.0,128.0,-0.009806862832463086,-2.732010783702788,0.0001285021415099851,True,190.0,False,48,30,14,,False
41,2541,86,False,False,0,9472.181342394859,-1224.02001953125,-4326.5,97.02999877929688,7463.0999755859375,16087.60009765625,2570.4000854492188,1315.2000427246094,4190.400085449219,-1442.7999877929688,0.0,-0.083636255898707,0.4696834546553202,2.1825962381768735,1595166936722484580,ALLUMINEUX-enzo,10.0,-1255.2099609375,-4524.18994140625,17.020000457763672,7398.3001708984375,13112.900390625,-1.0999999940395355,-0.09999999776482582,-0.7999999821186066,2077.899932861328,255.0,255.0,,0.009596213248369869,1.1218256103416704,7.904499880284709e-06,True,30,48,14,142.60268395690508,True,,53502287167840979,Makii11203,20.0,-1783.8299560546875,-4842.3701171875,17.059999465942383,15847.099609375,-3352.6998901367188,2.0000000298023224,-0.9000000357627869,0.19999999552965164,1965.2000427246094,255.0,255.0,,0.016764951968067796,-0.1525288762886989,0.00010946912751534035,True,122.0,False,16,4,24,,enpitsu,76561198039309853,27.0,1482.3399658203125,-97.79000091552734,17.049999237060547,-6916.199951171875,-13638.900146484375,2.800000011920929,0.9000000357627869,0.0,-282.8000068664551,0.0,128.0,,0.017267322680365314,-2.0705712484016807,0.00015214148915693195,True,28,False,28,206.0,False,,games5425898691,bf81d8692db,21.0,-3109.43994140625,-3645.300048828125,16.989999771118164,9684.600219726562,8870.10009765625,4.300000071525574,0.9000000357627869,0.9000000357627869,-421.89998626708984,255.0,128.0,0.009567471442671185,0.7069269823860432,0.00014307162121514878,True,0.0,False,30,24,False,,
42,2564,87,False,False,0,8164.581862453203,-616.9000244140625,-3019.81005859375,95.44000244140625,6976.500244140625,14224.3994140625,1467.7999877929688,-2686.4999389648438,5008.900146484375,-1442.7999877929688,0.0,0.0712775317206352,2.1113260934988407,0.02434119136438719,1595166936722484580,ALLUMINEUX-enzo,10.0,-584.1699829101562,-3187.8701171875,16.989999771118164,8071.500244140625,18842.7001953125,2.7000001072883606,-0.09999999776482582,-0.7999999821186066,1671.9000244140625,255.0,255.0,,0.009602686413259521,1.2044863819194527,0.0001921257469633011,True,30,48,14,81.4450836771278,True,,53502287167840979,Makii11203,20.0,-458.70001220703125,-4600.330078125,17.059999465942383,13561.199951171875,7356.199951171875,1.8000000715255737,-3.0000001192092896,-2.0000000298023224,-691.5000152587891,255.0,0.0,,0.016772885662621247,0.5288219283737184,-0.00037156560779771306,True,122.0,False,16,4,24,,enpitsu,76561198039309853,27.0,1005.239990234375,-592.3200073242188,17.049999237060547,-9517.80029296875,-820.8999633789062,3.6000001430511475,0.19999999552965164,0.0,-2435.7000732421875,255.0,0.0,,0.016679260559099005,-3.0965565366909886,2.4893858512177852e-05,True,28,False,28,206.0,False,,games5425898691,bf81d8692db,21.0,-2151.010009765625,-2694.139892578125,88.37999725341797,12457.19970703125,14089.100341796875,801.5000152587891,-4303.0999755859375,3424.89990234375,-56.500000953674316,255.0,128.0,0.9600143928930778,-2.2224379053245755,-3.114491929251516,True,0.0,False,32,25,False,,
43,2576,87,False,False,0,7264.290387466129,-355.1700134277344,-2104.1298828125,151.3000030517578,7680.3997802734375,24031.0009765625,2953.800048828125,11.000000238418579,3314.5001220703125,1730.0,0.0,-0.7411050169038904,1.385952964858235,2.212844141823297,1595166936722484580,ALLUMINEUX-enzo,10.0,-434.0799865722656,-2378.489990234375,21.889999389648438,3758.2000732421875,22497.7001953125,2954.1000366210938,0.3999999910593033,-0.7000000029802322,-1595.2999877929688,255.0,1.0,,0.009615173297147074,1.3688933765473994,-0.00023780596811529372,True,30,49,14,43.91480406894479,True,,53502287167840979,Makii11203,20.0,185.3300018310547,-4367.759765625,17.059999465942383,16066.99951171875,6628.699951171875,2.0000000298023224,-1.7000000178813934,-0.7999999821186066,1785.8000183105469,255.0,255.0,,0.016787864995637794,0.43403552027750075,0.00020459198227742035,True,102.0,False,16,4,24,,enpitsu,76561198039309853,27.0,578.739990234375,-349.2099914550781,17.049999237060547,-6230.0,9219.600219726562,2.800000011920929,0.5000000074505806,-0.7999999821186066,-455.60001373291016,255.0,128.0,,0.016704766183762796,2.1223415460601007,0.0002868216500372934,True,28,False,28,206.0,False,,games5425898691,bf81d8692db,21.0,-1676.02001953125,-2157.219970703125,88.61000061035156,12349.89990234375,13956.600341796875,-333.49998474121094,-3902.7999877929688,3110.1998901367188,-77.8000020980835,255.0,128.0,-1.3963011490358221,0.9867472840343481,-0.09018623239680842,True,31.0,False,32,26,False,,
44,2613,89,False,False,1,6288.62081657268,-643.1799926757812,-957.3499755859375,143.08999633789062,-7508.0999755859375,7110.9002685546875,7015.10009765625,5056.199951171875,-2402.5999450683594,2159.1000366210938,1.0,-0.39359841545916313,-2.383149573412466,1.1625031218694086,76561198039309853,enpitsu,27.0,-619.0800170898438,-1099.3199462890625,71.18000030517578,-3441.400146484375,473.1999969482422,3105.4998779296875,-2460.2999877929688,1750.5999755859375,-2851.400146484375,0.0,0.0,,0.06828986624149237,-0.33339023378798066,0.01877101412309863,True,29,30,False,183.0,False,,bf81d8692db,games5425898691,21.0,508.0299987792969,-263.510009765625,17.010000228881836,4511.000061035156,-20446.700439453125,2.5,-0.0,0.5999999865889549,1947.8999328613281,255.0,240.0,,-0.009573614220060905,-1.862510383594711,2.604295721688611e-05,True,0.0,False,26,False,32,,Makii11203,53502287167840979,20.0,-1423.02001953125,2717.320068359375,17.059999465942383,-9878.400268554688,-11398.800048828125,1.5999999642372131,-0.3999999910593033,-0.19999999552965164,73.60000133514404,255.0,128.0,,-0.016791049235588894,-0.8650208273732194,-6.195658943530971e-05,True,24,4,16,133.0,False,,ALLUMINEUX-enzo,1595166936722484580,10.0,-1279.8800048828125,-332.1499938964844,16.799999237060547,-15033.599853515625,-17064.89990234375,38.29999923706055,63.09999942779541,57.69999980926514,-1758.3999633789062,240.0,1.0,-0.009092793826999075,-0.7968561691372675,0.004805060997731309,False,50.0,False,50,32,14,,
45,2658,90,False,False,0,5964.923737591764,1841.27001953125,-159.77999877929688,410.6600036621094,-1941.6999816894531,27822.2998046875,8987.60009765625,4145.400085449219,4313.699951171875,454.90001678466797,0.0,-1.2411200768912216,2.8142289925567487,-1.703464963137084,53502287167840979,Makii11203,20.0,1882.050048828125,-384.6700134277344,281.8599853515625,-1432.7999877929688,22735.0,3147.9998779296875,-1908.0999755859375,583.6999893188477,-351.6999816894531,255.0,108.0,,-0.8506491680777023,1.7448136494361794,0.0039652651788835164,True,17,26,4,154.0,False,,1595166936722484580,ALLUMINEUX-enzo,10.0,3593.580078125,-688.780029296875,16.989999771118164,-2835.8999633789062,-19229.49951171875,2.7000001072883606,0.19999999552965164,1.899999976158142,1541.6999816894531,255.0,209.0,False,0.009589600185273455,-1.6869005560125687,0.0002374776307454802,False,3.598658079742105,True,32,14,50,,enpitsu,76561198039309853,27.0,1218.6199951171875,973.6099853515625,43.27000045776367,7724.2999267578125,-6280.10009765625,3387.39990234375,-193.60000610351562,-248.70000839233398,353.8999938964844,0.0,128.0,,0.011358213022654447,-0.6360322264494352,-0.0008140068087975179,True,32,False,30,103.88436134912635,True,,games5425898691,bf81d8692db,21.0,-2405.6201171875,2950.60009765625,17.010000228881836,-14850.899658203125,13159.599609375,2.3000000417232513,-1.0999999940395355,1.0999999940395355,-401.89998626708984,255.0,128.0,0.009598038230176523,2.3839820925125075,8.745512502417733e-05,False,0.0,False,32,26,False,,
46,2724,93,False,True,0,2463.34865561409,1420.5699462890625,4302.39013671875,661.3400268554688,-12058.399658203125,11939.3994140625,2508.0999755859375,425.99998474121094,-378.10001373291016,5972.80029296875,0.0,-0.13624129929324133,-0.7912674419826564,1.4004708119595555,53502287167840979,Makii11203,20.0,1483.06005859375,4194.68994140625,551.0499877929688,-1252.5,18606.099853515625,4483.800048828125,-539.900016784668,48.00000190734863,87.89999961853027,255.0,146.0,,-1.1862782403272236,1.066107099532513,0.9273906698668315,True,18,26,4,9.924903385100812,True,,1595166936722484580,ALLUMINEUX-enzo,10.0,2127.93994140625,-4107.56982421875,16.989999771118164,-11485.0,10653.199462890625,4.799999892711639,0.7999999821186066,-0.7000000029802322,-87.39999771118164,255.0,128.0,False,0.009594084541833714,2.3819031617859054,0.00012556212007107248,True,255.0,False,32,14,50,,enpitsu,76561198039309853,27.0,3584.550048828125,150.92999267578125,17.030000686645508,6065.10009765625,15742.19970703125,1.8000000715255737,0.0,0.0,2052.100067138672,255.0,128.0,,0.016766668140581517,1.2703368966021054,-6.995806792309626e-06,True,32,False,30,16.36312254782649,True,,games5425898691,bf81d8692db,21.0,-803.469970703125,4921.5,16.829999923706055,17328.900146484375,-1912.5999450683594,36.500000953674316,121.80000305175781,28.599998950958252,411.30001068115234,0.0,128.0,0.007577427668387333,-0.07381462589917687,-0.0060508079578319475,True,219.0,False,32,26,False,,
47,2830,97,False,False,1,8344.931298323285,1075.989990234375,-3202.989990234375,169.4499969482422,17650.2001953125,13888.800048828125,5594.2999267578125,2813.9999389648438,-5162.2998046875,-1196.3999938964844,1.0,0.06780853916379395,-2.2887141437239893,1.631477712678788,76561198039309853,enpitsu,27.0,917.75,-3322.6201171875,77.95999908447266,17952.60009765625,14193.1005859375,2286.300048828125,-3432.5,4297.300109863281,18.300000429153442,255.0,128.0,,-0.23409362150647756,2.466837421780451,0.00013634167468699795,True,31,34,False,206.0,False,,bf81d8692db,games5425898691,21.0,548.8099975585938,-4666.58984375,16.75,1511.6999816894531,2103.800048828125,-400.40000915527344,-1182.9000091552734,-926.6999816894531,146.899995803833,255.0,128.0,,-0.010085975225868259,2.5019016521425623,-0.00895198897952858,True,219.0,False,26,False,34,,Makii11203,53502287167840979,21.0,-2655.02001953125,-3540.360107421875,88.26000213623047,-7146.9000244140625,15838.800048828125,-161.49999618530273,-5189.1998291015625,-1822.5,-20.899999141693115,255.0,128.0,,-0.2813365608861284,-1.9096404117302754,-3.137636023177004,True,28,4,19,0.0,False,,ALLUMINEUX-enzo,1595166936722484580,10.0,1933.6800537109375,306.55999755859375,17.010000228881836,10787.900390625,5923.0999755859375,2.3999999463558197,-2.800000011920929,-1.4000000059604645,471.89998626708984,236.0,128.0,-0.009563414425971572,2.61105902614933,-3.497309751803197e-05,True,255.0,False,52,34,14,,
48,2871,98,False,False,1,6878.2220980405,3697.280029296875,-1141.93994140625,267.2300109863281,22684.09912109375,16103.900146484375,1957.4000549316406,-1642.7000427246094,286.00000381469727,-974.8999786376953,1.0,-0.31300080462787805,-1.7215088721988903,-2.0480337729452973,76561198039309853,enpitsu,27.0,3576.68994140625,-1204.5799560546875,152.38999938964844,17510.699462890625,13985.10009765625,2323.5000610351562,1483.3000183105469,1784.2999267578125,-344.7999954223633,255.0,128.0,,0.36111811129302945,2.499386152587749,0.047736700656506814,True,33,36,False,171.0,False,,bf81d8692db,games5425898691,21.0,868.2899780273438,-3373.81005859375,17.010000228881836,-5591.300048828125,11423.1005859375,2.3000000417232513,-0.0,-0.0,461.8000030517578,255.0,128.0,,-0.009564232905731624,1.0705513713969141,-0.00023392082162994383,True,203.0,False,26,False,34,,Makii11203,53502287167840979,21.0,-3491.1201171875,-784.7999877929688,96.26000213623047,-3288.0999755859375,22009.49951171875,-156.70000076293945,-5478.4002685546875,-486.50001525878906,15.90000033378601,255.0,128.0,,0.041929542121041954,-1.6765679909149656,3.1379360726774683,True,30,4,21,0.0,False,,ALLUMINEUX-enzo,1595166936722484580,10.0,3637.070068359375,-582.22998046875,119.91000366210938,13550.2001953125,-14852.2998046875,3964.8001098632812,3102.60009765625,-3670.8999633789062,798.0000305175781,54.0,4.0,0.13876109591127023,-2.4227853449440366,0.535842609315974,True,189.1576000054677,True,54,34,14,,
49,2876,98,False,False,0,5256.441681149788,-4016.989990234375,910.3900146484375,315.94000244140625,-18958.00048828125,5922.9998779296875,17615.799560546875,4736.700134277344,3240.4000854492188,1750.0,0.0,-0.08754388173348618,1.5214364607192687,-2.0018186319565148,1595166936722484580,ALLUMINEUX-enzo,10.0,-3893.89990234375,863.0499877929688,181.42999267578125,-11770.400390625,13983.599853515625,1374.4999694824219,-610.4000091552734,5245.999755859375,-582.9999923706055,181.0,3.0,,-0.2511669079755703,2.357116895514549,1.3853617334135493,True,34,54,14,173.5326192327725,True,,53502287167840979,Makii11203,21.0,3545.820068359375,418.8299865722656,93.79000091552734,3277.6998901367188,-21923.9990234375,-140.79999923706055,5478.4002685546875,486.19998931884766,15.90000033378601,255.0,128.0,,-1.2472290252532439,1.7217298497787816,3.0814727996272917,True,0.0,False,21,4,30,,enpitsu,76561198039309853,27.0,-3793.639892578125,1134.0999755859375,172.5399932861328,-21981.99951171875,-6516.099853515625,1824.9000549316406,-4362.60009765625,-2891.7001342773438,1689.7999572753906,255.0,128.0,,-0.32228188832272336,-2.5709534579803734,0.726663610930563,True,36,False,33,171.0,False,,games5425898691,bf81d8692db,21.0,-787.9500122070312,3198.22998046875,17.010000228881836,4520.199890136719,-12181.500244140625,2.5999999046325684,0.7000000029802322,-2.0999999344348907,-2010.8000183105469,255.0,0.0,0.009570931912775313,-1.2435599468228518,-0.0002680126696404568,True,203.0,False,34,26,False,,
50,2966,101,False,False,0,2782.4538948890786,-803.6199951171875,2359.080078125,978.5499877929688,24220.2001953125,9424.099731445312,623.6999893188477,984.3000030517578,-849.1000366210938,1771.4999389648438,0.0,-0.22736053455357486,1.9819926781701718,-2.793445367578569,1595166936722484580,ALLUMINEUX-enzo,10.0,-942.0800170898438,2309.1298828125,890.6599731445312,16397.099609375,4642.0001220703125,2092.7999877929688,2098.0999755859375,4212.699890136719,2846.0000610351562,128.0,22.0,,-0.552164545269039,0.15436790657164945,2.6053592751807115,True,34,56,16,54.143475347949604,True,,53502287167840979,Makii11203,21.0,2070.929931640625,524.27001953125,17.059999465942383,1299.4999694824219,17813.1005859375,1.5999999642372131,0.0,0.0,-16.299999952316284,255.0,134.0,False,0.01679129633374182,1.4934374947996103,3.7307426803697785e-05,True,207.0,False,22,4,30,,enpitsu,76561198039309853,27.0,-3803.340087890625,2440.860107421875,14.930000305175781,9994.299926757812,8453.900146484375,-20.499999523162842,-356.8000030517578,-879.3000030517578,785.8999633789062,255.0,255.0,,0.0035186221930407413,0.6678497289460473,-0.0011719139606865092,True,36,False,34,136.54147940810014,True,,games5425898691,bf81d8692db,21.0,-1987.1099853515625,4611.4501953125,17.010000228881836,10696.8994140625,11420.2001953125,2.5,-0.29999999329447746,-0.29999999329447746,-1707.4000549316406,255.0,6.0,0.009587053373936295,0.7758297468404005,-8.625921862890251e-05,True,170.0,False,34,26,False,,
