,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
33,2179,63,False,False,1,9693.782691906952,-1297.8900146484375,-4302.259765625,102.30000305175781,-17778.299560546875,16068.699951171875,3330.2999877929688,-2761.7999267578125,5278.499755859375,-713.4999847412109,1.0,-0.43420517905497213,-1.5611609203138002,-3.0790002189590893,76561198039309853,enpitsu,26.0,-1100.3199462890625,-4433.830078125,71.52999877929688,-9976.900024414062,14654.599609375,2801.199951171875,-2631.300048828125,-1790.7000732421875,-0.29999999329447746,255.0,,,-0.12184733924425142,0.9733233142289245,2.78514398204319e-05,True,,False,20,False,15,,bf81d8692db,games5425898691,18.0,-1373.1800537109375,-3930.840087890625,17.040000915527344,10484.49951171875,15982.60009765625,-1.5000000596046448,-1.7000000178813934,-2.7000001072883606,-590.8000183105469,255.0,41.0,,-0.009595659026587069,2.155377545902607,-4.307791518857525e-05,True,26,22,False,133.0,False,,Adict21,b30f19810cb,7,-3242.39990234375,434.8800048828125,17.010000228881836,10629.100341796875,-846.9000244140625,2.5999999046325684,-0.7999999821186066,-0.09999999776482582,-370.0,255.0,,,-0.009564856882042743,-3.022582718542674,0.00025704320875441245,True,255.0,False,20,6,12,,Nytro_RL_,8916113836341382411,11.0,215.89999389648438,-4263.72998046875,1749.0999755859375,13664.89990234375,7462.19970703125,-911.9999694824219,-586.8000030517578,2286.4999389648438,-2481.6000366210938,255.0,0.0,,-0.61303283084468,0.9538680768674034,-1.0328382558256077,True,87.0,False,32,False,24,
34,2245,66,False,False,0,6180.7301724440185,3813.179931640625,1136.8699951171875,570.2100219726562,-16396.500244140625,5640.10009765625,-307.99999237060547,-3066.7001342773438,-2362.2000122070312,4584.200134277344,0.0,0.056574871698652746,-2.8588154455458494,0.7603040541997008,b30f19810cb,Adict21,7.0,3892.169921875,1069.4599609375,672.1300048828125,-11050.30029296875,9954.69970703125,12298.599853515625,-1590.2000427246094,-4096.499938964844,-3307.39990234375,255.0,255.0,False,-0.565357522779057,1.3295383804485663,-2.190226372449345,True,151.99779791985793,True,22,6,13,,8916113836341382411,Nytro_RL_,11.0,-3470.0,2144.72998046875,16.559999465942383,-4104.700012207031,-16829.69970703125,95.79999923706055,-2.7000001072883606,-69.89999771118164,652.3999786376953,255.0,132.0,,0.008697719059395223,-1.7564500350934151,-0.0035298862054464765,False,32,24,False,36.87291193777517,True,,enpitsu,76561198039309853,26,3622.0400390625,2556.0400390625,17.059999465942383,9321.500244140625,9998.800048828125,2.3999999463558197,-0.09999999776482582,0.0,2249.4000244140625,255.0,255.0,,0.01674566875684051,0.8855590513791654,2.9369728363578895e-05,True,31.0,False,20,False,16,,games5425898691,bf81d8692db,18.0,-1099.1300048828125,1148.760009765625,17.040000915527344,-10875.10009765625,10484.100341796875,-1.0999999940395355,-0.29999999329447746,0.0,-2051.1000061035156,255.0,0.0,,0.009577617621278905,2.306521850329097,-2.9006350260383217e-05,True,194.0,False,26,False,22,
35,2349,70,False,False,1,7957.334517417401,846.4000244140625,-2817.179931640625,122.91000366210938,20010.400390625,15497.5,3925.4998779296875,3861.400146484375,3211.300048828125,-3282.6998901367188,1.0,0.6536554019873201,1.9551676639236353,-1.8988610542544748,76561198039309853,enpitsu,25.0,674.260009765625,-3014.860107421875,54.650001525878906,12695.999755859375,12781.600341796875,3305.2999877929688,-517.7000045776367,509.90001678466797,25.59999942779541,255.0,128.0,False,-0.04102733572815446,2.347648242386246,-2.8810160872234025e-05,True,0.0,False,22,False,17,,bf81d8692db,games5425898691,18.0,-3956.02001953125,-2926.760009765625,52.209999084472656,2546.3999938964844,2405.2000427246094,-1328.800048828125,-592.0000076293945,-1301.6999816894531,-887.3000335693359,255.0,128.0,,-0.34592133712008927,2.3639694726631824,0.395713592718003,True,28,24,False,108.0,False,,Adict21,b30f19810cb,7,581.5399780273438,-2187.389892578125,16.989999771118164,18631.99951171875,915.8999633789062,5.299999713897705,0.7000000029802322,0.3999999910593033,-1703.9999389648438,248.0,91.0,False,-0.009554084637537163,-3.135156300306881,-5.772149887219586e-05,True,103.0,False,22,6,14,,Nytro_RL_,8916113836341382411,11.0,1416.1099853515625,866.780029296875,17.010000228881836,7443.900146484375,-19052.5,2.5999999046325684,1.0999999940395355,-2.8999999165534973,752.2000122070312,255.0,223.0,False,-0.009593503160041905,-1.9483203032207035,7.727747373440403e-05,True,202.0,False,34,False,26,
36,2384,71,False,False,0,4903.369474603698,-3349.679931640625,894.7100219726562,94.7300033569336,-22901.39892578125,14810.0,5173.2000732421875,793.0999755859375,-4508.900146484375,6.600000262260437,0.0,-0.32680285953448757,2.8766935883407907,-0.7037667197717614,8916113836341382411,Nytro_RL_,11.0,-3286.89990234375,743.7000122070312,16.110000610351562,-16148.199462890625,6742.2998046875,-1002.9000091552734,3248.2998657226562,-2498.0999755859375,3668.3999633789062,255.0,128.0,False,0.017445004370268562,2.666422258381333,-0.04871902884104747,True,202.0,False,34,False,26,,b30f19810cb,Adict21,7.0,-2554.050048828125,1455.5999755859375,16.989999771118164,-7030.10009765625,-18630.6005859375,5.299999713897705,0.0,0.3999999910593033,1826.6999816894531,247.0,255.0,False,0.009603437950208038,-1.8772347443282402,9.951784303145064e-05,True,22,14,6,100.0,False,,enpitsu,76561198039309853,25,-2616.25,1104.239990234375,16.6299991607666,-16859.300537109375,-11961.500244140625,86.89999580383301,-29.800000190734863,40.19999980926514,-1943.2000732421875,255.0,0.0,False,0.019562837988965683,-2.5858502063794253,-0.00015879540457977416,True,0.0,False,22,False,18,,games5425898691,bf81d8692db,18.0,2896.10009765625,2391.93994140625,91.58000183105469,-14934.100341796875,-3103.2998657226562,-165.40000915527344,510.9000015258789,-5475.999755859375,-38.09999942779541,255.0,128.0,,0.587941470793055,0.09766974235873904,-3.133247741284414,True,139.0,False,30,False,25,
37,2457,74,False,False,0,1572.085587223129,-1557.8199462890625,3714.010009765625,743.0999755859375,3592.0001220703125,9115.0,-1998.3999633789062,-329.70001220703125,-5063.500061035156,3201.7999267578125,0.0,1.0998779289979097,-0.31451248232565,0.5515472941962082,8916113836341382411,Nytro_RL_,11.0,-1449.219970703125,3734.280029296875,682.4199829101562,14730.10009765625,11814.7998046875,4052.0001220703125,5260.5999755859375,1002.3999786376953,1253.0999755859375,128.0,254.0,True,-0.0780243423191649,-2.318989916885887,-2.660264735910441,True,126.0,False,36,4,26,,b30f19810cb,Adict21,7.0,-1066.72998046875,2581.1201171875,16.989999771118164,6963.900146484375,14372.900390625,5.299999713897705,0.29999999329447746,1.0999999940395355,-1915.5000305175781,245.0,72.0,,0.009571613561082442,1.0642958366668305,-0.00010508120706452695,True,22,14,6,72.0,False,,enpitsu,76561198039309853,26,-3195.989990234375,3837.68994140625,17.049999237060547,2940.10009765625,14110.10009765625,3.4999999403953552,-0.9000000357627869,-5.299999713897705,-739.4999694824219,255.0,0.0,,0.016777767956368626,1.3742013782104654,-0.00019791576978261233,True,255.0,False,22,False,18,,games5425898691,bf81d8692db,18.0,-910.1699829101562,3853.35009765625,418.5799865722656,-16230.2001953125,9139.89990234375,5279.4000244140625,456.3999938964844,309.20000076293945,137.29999542236328,255.0,,,-1.2845492982577056,-2.393292943674073,-1.3079473051686803,True,124.23934608633803,True,32,False,26,
38,2465,74,False,False,1,9122.121652700302,1475.43994140625,-3963.699951171875,668.6699829101562,21228.701171875,3269.7000122070312,3568.5000610351562,447.00000762939453,5779.69970703125,1547.4000549316406,1.0,0.26540370338943975,-0.6077360866274741,0.24335369240903246,bf81d8692db,games5425898691,18.0,1297.2900390625,-4026.989990234375,562.239990234375,14035.50048828125,-3413.800048828125,6172.19970703125,466.3999938964844,1117.6000213623047,-5365.0,255.0,239.0,,1.1819786997766764,2.9907132473014686,-1.264776382604759,True,99.04443005336232,True,32,False,27,,76561198039309853,enpitsu,25.0,3008.360107421875,-4238.93017578125,17.049999237060547,-9338.599853515625,-10315.6005859375,3.700000047683716,-0.19999999552965164,-0.09999999776482582,-2197.2999572753906,255.0,128.0,,-0.01676369911419834,-0.7732272424920346,-4.2883380959997715e-05,True,22,18,False,248.61494183540344,True,,Adict21,b30f19810cb,7,724.1099853515625,-2964.3701171875,16.989999771118164,-11384.7998046875,-10277.2998046875,5.299999713897705,1.5000000596046448,1.2999999523162842,1582.1000671386719,217.0,255.0,,-0.00959545289093426,-0.7444836479016538,0.00035849704331607224,True,72.0,False,22,6,14,,Nytro_RL_,8916113836341382411,11.0,1082.219970703125,-4029.5400390625,753.4500122070312,-14652.2998046875,-11780.50048828125,2002.2000122070312,-4917.300109863281,-579.5000076293945,2394.4000244140625,255.0,255.0,True,-0.9732709333666344,2.3967712336838813,2.612772793854011,True,126.0,False,36,4,26,
39,2526,76,False,False,0,2649.7033972305912,-2807.3701171875,3304.89990234375,151.5800018310547,9218.900146484375,-13095.999755859375,7827.9998779296875,-2089.2999267578125,5564.69970703125,-817.2000122070312,0.0,0.4090790680635212,-1.6446540954119884,-1.171785782052767,b30f19810cb,Adict21,7.0,-2826.06005859375,3362.6298828125,17.020000457763672,-12548.00048828125,-11492.900390625,1.5999999642372131,0.19999999552965164,0.09999999776482582,1975.5000305175781,243.0,255.0,False,0.009588545487089659,-2.33105489907943,2.2033679892046932e-05,True,0.0,False,22,6,14,,8916113836341382411,Nytro_RL_,11.0,958.1799926757812,5038.330078125,25.389999389648438,-5987.7001953125,-2739.5001220703125,-868.4999847412109,-2805.2999877929688,-275.10000228881836,2310.2000427246094,255.0,255.0,False,0.05196159938783843,-2.6652511901839895,-0.35172987720295096,True,36,26,4,116.70379362311414,True,,enpitsu,76561198039309853,26,-3184.699951171875,3423.159912109375,82.76000213623047,-21174.09912109375,-1527.5999450683594,1105.199966430664,-3093.2000732421875,-576.1000061035156,-4511.000061035156,128.0,255.0,False,1.3275525612292354,-1.4506831198536583,-2.89334005526388,True,202.0,False,22,False,19,,games5425898691,bf81d8692db,18.0,-3293.860107421875,4375.7998046875,15.350000381469727,6664.89990234375,-8301.300048828125,-353.4000015258789,-864.1000366210938,-814.3000030517578,2382.4000549316406,255.0,255.0,,0.011186424576618939,-0.838124355811938,0.009693268669485807,True,46.0,False,32,False,28,
40,2642,80,True,True,1,4199.987688596092,-619.9500122070312,1223.1400146484375,151.41000366210938,2293.0999755859375,24850.6005859375,1969.4999694824219,-4053.2000732421875,-3971.7001342773438,-1948.3999633789062,1.0,0.4251590820364534,-2.8620743873681285,-0.6577910803535636,bf81d8692db,games5425898691,18.0,-701.8699951171875,964.0599975585938,102.52999877929688,121.30000114440918,20609.7998046875,2691.199951171875,-3070.10009765625,-4540.199890136719,458.4000015258789,255.0,255.0,,-0.08795870901997462,2.0945111258784466,-0.6592846040370131,True,31.0,False,34,False,29,,76561198039309853,enpitsu,26.0,-417.760009765625,-385.19000244140625,17.040000915527344,-14780.6005859375,9775.900268554688,4.300000071525574,-0.5000000074505806,0.19999999552965164,0.29999999329447746,255.0,0.0,False,-0.016768501652911393,0.5842960926106803,-4.6213194076944314e-05,True,22,20,False,108.0,False,,Adict21,b30f19810cb,7,-720.97998046875,1566.77001953125,94.47000122070312,-2969.2999267578125,-9477.2998046875,3341.300048828125,478.10001373291016,4202.9998779296875,3515.0,255.0,255.0,False,0.05460876687199423,-1.2579367430003638,-0.06246881811270138,True,0.0,False,26,6,17,,Nytro_RL_,8916113836341382411,11.0,860.5999755859375,2103.72998046875,17.020000457763672,-6185.5999755859375,12660.30029296875,1.4000000059604645,-0.29999999329447746,0.5000000074505806,167.29999542236328,255.0,132.0,False,-0.009581076589387933,1.1022501137854464,-8.221945089903513e-05,True,0.0,False,40,4,30,
41,2943,82,False,False,0,5067.5128371133815,-79.86000061035156,138.63999938964844,142.89999389648438,2601.300048828125,14315.30029296875,18928.299560546875,-887.2000122070312,-2066.300048828125,-5562.60009765625,0.0,-0.3416011998110463,-0.7524000056216305,-0.3226097852896697,8916113836341382411,Nytro_RL_,10.0,-47.34000015258789,-81.9800033569336,90.41999816894531,-15071.099853515625,14399.7998046875,2135.500030517578,-569.3000030517578,-5412.60009765625,-793.1999969482422,255.0,255.0,True,0.13435346364529924,1.6341175087930033,-0.7509996655052339,True,6.481032327939106,True,6,False,5,,b30f19810cb,Adict21,7.0,-2061.3701171875,-2573.52001953125,17.010000228881836,7434.5001220703125,7335.7000732421875,2.5,-1.7000000178813934,-0.5999999865889549,-191.29999160766602,255.0,108.0,,0.009488667992011706,0.7829568223019389,-1.1099200651573576e-05,,False,False,False,60.0,False,,enpitsu,76561198039309853,25,3139.719970703125,4149.5498046875,40.349998474121094,6700.4998779296875,9997.100219726562,-3926.6000366210938,-323.6000061035156,216.49999618530273,0.0,255.0,128.0,,-0.36968698127941163,-2.1608790203033603,0.0001034573068781901,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,-85.91999816894531,326.9100036621094,78.69999694824219,3207.60009765625,-22608.5009765625,2099.7999572753906,5451.500244140625,-728.0999755859375,-8.999999761581421,128.0,128.0,,0.6905133431930981,-1.5572708872522496,0.10664013569810557,True,0.0,False,4,False,3,
42,2944,82,False,False,1,5341.203524500863,94.13999938964844,-140.6699981689453,196.8000030517578,5534.5001220703125,9384.400024414062,19075.50048828125,5522.8997802734375,84.89999771118164,-2342.899932861328,1.0,0.47363885384592774,1.0232954199675686,-0.4380253174827201,bf81d8692db,games5425898691,18.0,85.91999816894531,-326.9100036621094,78.69999694824219,-3207.60009765625,22608.5009765625,2099.7999572753906,-5451.500244140625,728.0999755859375,-8.999999761581421,128.0,128.0,,-0.6905133431930981,1.5572708872522496,0.10664013569810557,True,0.0,False,4,False,3,,76561198039309853,enpitsu,25.0,-3139.719970703125,-4149.5498046875,40.349998474121094,-6700.4998779296875,-9997.100219726562,-3926.6000366210938,323.6000061035156,-216.49999618530273,0.0,255.0,128.0,,0.36968698127941163,2.1608790203033603,0.0001034573068781901,True,2,2,False,255.0,False,,Adict21,b30f19810cb,7,2003.3199462890625,2518.77001953125,17.010000228881836,-7924.7998046875,-7343.0999755859375,2.7000001072883606,-1.8000000715255737,-2.0000000298023224,-495.0,255.0,128.0,,-0.009536033153303152,-0.7369002540475341,-5.987223857476182e-05,,60.0,False,False,False,False,,Nytro_RL_,8916113836341382411,10.0,158.97999572753906,14.989999771118164,104.58000183105469,14574.7998046875,-3332.7999877929688,776.1000061035156,-2029.1999816894531,4015.4998779296875,-3163.2998657226562,255.0,255.0,True,0.21472349778462985,-1.4002787379423343,-1.175430756128526,True,3.355071219064857,True,6,False,5,
43,3024,85,False,False,1,2897.083210465526,1418.3699951171875,2290.39990234375,203.69000244140625,14343.199462890625,7686.6998291015625,16633.299560546875,5907.2998046875,-1049.5999908447266,41.99999809265137,1.0,-0.5137966818166224,0.3575082989195248,1.2021865996660575,bf81d8692db,games5425898691,18.0,1342.280029296875,2141.47998046875,96.01000213623047,11835.30029296875,12573.399658203125,247.60000228881836,-5433.2000732421875,275.5999946594238,-808.1999969482422,255.0,201.0,,-0.7401091896860812,-2.8016486825885254,-1.834630392699231,True,0.0,False,6,False,5,,76561198039309853,enpitsu,25.0,-1611.3199462890625,-2061.090087890625,17.059999465942383,12003.00048828125,7425.8001708984375,2.5999999046325684,0.5999999865889549,0.9000000357627869,-2028.0999755859375,255.0,128.0,,-0.016751429845317176,2.633476332403998,-0.0001370622192026204,True,4,4,False,255.0,False,,Adict21,b30f19810cb,7,1383.8199462890625,2442.18994140625,83.11000061035156,-2828.2998657226562,-9431.699829101562,1800.2999877929688,-1504.4999694824219,3584.2999267578125,3890.7998657226562,255.0,11.0,False,-0.050931734595468174,-1.4825902074089379,-0.07908046307658324,True,31.496860332386497,True,4,False,3,,Nytro_RL_,8916113836341382411,10.0,3736.570068359375,470.70001220703125,17.010000228881836,-3212.5,10674.3994140625,3.100000023841858,-0.0,0.19999999552965164,2507.5,255.0,255.0,False,-0.009547475340798405,1.1954127782682875,-5.82345157772834e-05,True,255.0,False,6,False,6,
44,3109,88,False,False,1,3012.7454347215516,3745.780029296875,4162.56005859375,228.91000366210938,-7537.19970703125,14681.199951171875,-1688.5000610351562,-4699.100036621094,-3241.9000244140625,-1846.1000061035156,1.0,-0.7562661180581205,2.0141956902978535,1.377410480544862,bf81d8692db,games5425898691,18.0,3798.3701171875,4073.429931640625,105.19000244140625,-676.8000030517578,-4335.400085449219,3463.800048828125,2024.7999572753906,-2391.199951171875,-3280.8999633789062,128.0,66.0,,-0.06417531172624912,-2.2733960345395023,0.803508158944676,True,255.0,False,8,False,7,,76561198039309853,enpitsu,26.0,1555.050048828125,757.8599853515625,17.059999465942383,7772.80029296875,11765.899658203125,1.899999976158142,0.29999999329447746,0.3999999910593033,0.0,255.0,255.0,,-0.016779311974354626,2.1545804681279352,-4.672623169906018e-05,True,4,4,False,255.0,False,,Adict21,b30f19810cb,7,-165.77999877929688,2189.93994140625,98.93000030517578,-6797.7001953125,13952.19970703125,-601.3000106811523,-4170.199890136719,584.0999984741211,125.60000419616699,223.0,128.0,False,0.8389853488600922,0.8213965509772937,-0.7240804979589119,True,,False,6,False,6,,Nytro_RL_,8916113836341382411,11.0,3549.4599609375,4209.64013671875,22.700000762939453,7221.300048828125,8294.299926757812,1524.4999694824219,2856.9000244140625,-3043.599853515625,-3232.9000854492188,255.0,0.0,False,0.16529264546793518,2.6800004226624066,0.04722698897283033,True,206.0,False,6,False,6,
45,3112,88,False,False,0,9780.884877781544,-3651.56005859375,-4244.7001953125,239.97000122070312,5396.7999267578125,2286.999969482422,13009.49951171875,1557.2000122070312,4583.999938964844,-3544.2001342773438,0.0,0.6801490414897372,-2.9379047790672,0.7151701856001298,8916113836341382411,Nytro_RL_,11.0,-3609.219970703125,-4264.83984375,50.81999969482422,-6961.5997314453125,-4914.700012207031,4825.400085449219,-4342.799987792969,1570.2999877929688,-2347.4000549316406,255.0,0.0,False,-0.4535859926737296,-3.0016721901198213,0.29329143875021857,True,206.0,False,6,False,6,,b30f19810cb,Adict21,7.0,222.52000427246094,-2306.31005859375,91.56999969482422,6815.8001708984375,-13976.300048828125,-1114.4999694824219,3150.7998657226562,-299.20000076293945,-85.0,224.0,128.0,False,-0.6218642445819794,-1.0119040399363892,-0.44246828528090415,True,6,6,False,,False,,enpitsu,76561198039309853,26,-1619.760009765625,-855.97998046875,17.059999465942383,-7667.5,-11818.800048828125,2.0999999344348907,-2.8999999165534973,-4.399999976158142,288.1999969482422,255.0,128.0,,0.016778606776171587,-2.1521779410107027,-2.4543487445282955e-06,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,-3794.510009765625,-4035.3701171875,122.9000015258789,382.40001678466797,4631.000061035156,1487.2000122070312,1065.0,3787.6998901367188,-3842.9998779296875,255.0,95.0,,-0.1908731350054433,1.829185975618093,1.1497510619526774,True,255.0,False,8,False,7,
46,3194,91,False,False,0,8812.29172363183,-2102.929931640625,-3589.25,1125.030029296875,12095.999755859375,11876.700439453125,-3886.0000610351562,-3452.3001098632812,4362.0001220703125,2248.0999755859375,0.0,0.9342380385871093,-1.6430474099853092,1.6459695034658886,8916113836341382411,Nytro_RL_,11.0,-2187.75,-3746.1298828125,1093.8800048828125,11590.50048828125,-1069.1999816894531,6212.0001220703125,-3485.8999633789062,2491.300048828125,3279.1000366210938,255.0,255.0,False,-0.40533063831821287,0.6294939825656855,-1.3180445903716267,True,68.1731871558774,True,8,4,6,,b30f19810cb,Adict21,7.0,768.530029296875,-4671.93017578125,17.020000457763672,-4337.099914550781,10924.599609375,1.899999976158142,-0.09999999776482582,0.7999999821186066,-2357.7000427246094,255.0,26.0,False,0.009564959133127764,1.887927067947024,-4.6664453066560376e-05,True,6,6,False,48.0,False,,enpitsu,76561198039309853,26,-1268.8399658203125,-2072.0,17.059999465942383,8386.300048828125,6010.9002685546875,1.899999976158142,1.2999999523162842,1.0000000149011612,176.5999984741211,255.0,128.0,,0.016684585317174205,0.6420958529427133,-0.0001993883439631804,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,-2295.31005859375,-3295.14990234375,580.3400268554688,9837.000122070312,-4661.199951171875,4924.100036621094,-317.00000762939453,128.69999885559082,45.50000190734863,255.0,194.0,,-0.862701746812288,-1.8172952727052911,1.5029034131118921,True,154.7557679171203,True,10,False,8,
47,3239,93,False,False,1,3391.230047489571,246.85000610351562,1811.47998046875,323.32000732421875,-4659.2999267578125,7614.7998046875,11140.50048828125,5387.8997802734375,-2621.9000244140625,309.4000053405762,1.0,0.38896228914109965,0.17359240032380996,-1.785567357806526,76561198039309853,enpitsu,25.0,223.25,1691.5,196.08999633789062,-3868.3999633789062,6971.099853515625,2047.1000671386719,-4132.900085449219,946.8000030517578,-522.7999877929688,128.0,0.0,,-0.014203832149124929,0.23060726602354195,0.05343775868760349,True,208.0,False,6,False,5,,bf81d8692db,games5425898691,18.0,695.1500244140625,4391.68017578125,1025.030029296875,-10296.700439453125,6915.10009765625,-2145.5999755859375,-696.2999725341797,702.3000335693359,-144.89999771118164,255.0,128.0,,-0.3879066504629428,-0.8410089226923722,0.4579518488670652,True,10,8,False,125.0,False,,Adict21,b30f19810cb,7,61.9900016784668,2213.030029296875,257.8399963378906,10729.000244140625,-14535.799560546875,2707.2000122070312,-2096.300048828125,2803.3999633789062,-4242.099914550781,255.0,184.0,True,0.4200971259844849,-2.754745939435373,-0.9895944400627512,True,2.7543397539405414,True,8,False,7,,Nytro_RL_,8916113836341382411,11.0,175.02000427246094,3713.330078125,1231.8699951171875,-12466.99951171875,-655.5000305175781,-4561.000061035156,-907.3999786376953,150.9000015258789,-560.6999969482422,255.0,127.0,False,0.2840248541395549,-1.2261685980367607,-1.0008920059840727,True,61.0,False,8,4,6,
48,3330,96,False,True,1,2245.3841723838923,-1146.3299560546875,4206.919921875,424.989990234375,11011.099853515625,5670.2001953125,325.0,1863.0999755859375,1984.7000122070312,3242.39990234375,1.0,0.17759354404121702,-0.2223162081858388,-2.604147430035873,76561198039309853,enpitsu,25.0,-1299.1500244140625,4226.759765625,289.739990234375,1188.0999755859375,9679.000244140625,-33.19999933242798,4041.0000610351562,1500.8000183105469,3415.7000732421875,,0.0,,0.7164868692751378,2.7759084766621305,1.9862808113966994,True,160.0,False,8,False,7,,bf81d8692db,games5425898691,18.0,-144.27999877929688,3814.239990234375,54.099998474121094,5172.19970703125,-11985.699462890625,-2304.1000366210938,1801.0000610351562,611.5999984741211,-181.90000534057617,255.0,,,0.3181505741399124,-2.029007441405812,-0.1321942139563293,True,12,10,False,125.0,False,,Adict21,b30f19810cb,7,3812.530029296875,1138.9300537109375,17.139999389648438,-4020.4998779296875,19718.399658203125,-131.09999656677246,9.399999976158142,541.3999938964844,1597.1000671386719,255.0,212.0,,-0.018309214109432294,1.3303889283571504,-0.009954131526723002,True,224.93879560244986,True,8,False,8,,Nytro_RL_,8916113836341382411,10.0,-1522.68994140625,4175.9599609375,129.10000610351562,3336.6000366210938,2552.7999877929688,-4412.60009765625,1523.8999938964844,2925.4000854492188,1749.2999267578125,255.0,170.0,,-1.0908508994688249,2.305707841921847,0.25095955059441183,True,38.938795602449815,True,10,4,6,
49,3398,99,True,True,1,296.2119500584785,599.9199829101562,5148.83984375,92.66999816894531,-14056.99951171875,26571.69921875,43.89999866485596,577.2000122070312,-4944.2999267578125,-1774.7000122070312,1.0,-1.0658535388199732,2.4833656154055643,2.8816702296055503,bf81d8692db,games5425898691,18.0,680.6699829101562,4968.60986328125,131.32000732421875,-7619.0997314453125,21601.8994140625,52.69999980926514,-5270.30029296875,-1572.5,20.59999942779541,255.0,200.0,,-1.5630270947987916,-1.3536308736555982,2.6150360498020864,True,90.0,False,14,False,11,,76561198039309853,enpitsu,25.0,-520.3800048828125,5202.22021484375,16.65999984741211,3499.7000122070312,1840.7000732421875,-225.30000686645508,234.3000030517578,-322.79998779296875,-55.900001525878906,128.0,128.0,,-0.020107821171897567,2.7165736821885123,-0.007886468294002285,True,8,8,False,160.0,False,,Adict21,b30f19810cb,7,894.1199951171875,4754.1201171875,17.010000228881836,-11811.99951171875,7790.3997802734375,1.2999999523162842,1.0999999940395355,-0.5999999865889549,401.5999984741211,255.0,128.0,,-0.009593077056642094,0.5507438692023249,-0.00011493528747190069,True,157.7143655874396,True,8,False,8,,Nytro_RL_,8916113836341382411,10.0,-135.52000427246094,5094.43994140625,16.989999771118164,8274.7998046875,6706.7999267578125,5.199999809265137,-1.4000000059604645,-1.5999999642372131,-325.60001373291016,255.0,87.0,,-0.009572798115305993,2.4547901676590262,2.523135658035661e-06,True,0.0,False,10,4,6,
