,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
81,6166,162,False,False,0,7166.199318909656,2786.050048828125,-1007.9199829101562,565.719970703125,-10063.800048828125,15767.7001953125,7220.5999755859375,3638.699951171875,-702.3000335693359,4718.699951171875,0.0,0.5459695065926133,-1.171954858508385,-3.0901120398188544,76561198016523794,Hary,14.0,2823.360107421875,-1157.97998046875,415.6600036621094,-755.5999755859375,13940.899658203125,3257.39990234375,-1784.7000122070312,3387.60009765625,3948.0999755859375,128.0,10.0,False,-0.8985253120889279,2.0368180315100815,0.32013454002207203,True,13,False,14,110.0,False,,76561198064972495,KabaQ,12.0,3003.699951171875,-2558.68994140625,16.489999771118164,3081.0000610351562,-22224.29931640625,96.49999618530273,-22.59999990463257,-41.19999885559082,28.299999237060547,255.0,128.0,False,0.011225585878453804,-1.4329781686980114,-0.0026437277912360487,True,11.0,False,12,16,6,,enpitsu,76561198039309853,25.0,2920.820068359375,-296.7799987792969,17.040000915527344,-15361.099853515625,-7324.2999267578125,4.799999892711639,0.0,0.0,-1960.5999755859375,255.0,128.0,,0.01686110338353693,-2.762633515871117,-1.2840762847257806e-05,True,0.0,False,6,False,2,,games5425898691,bf81d8692db,24.0,-1373.0400390625,4780.43994140625,17.0,21941.39892578125,-3157.3001098632812,4.099999964237213,0.5000000074505806,-0.19999999552965164,-1700.3999328613281,255.0,0.0,0.009604825790902043,-0.18934701598208178,-0.00014795929404995336,True,8,False,10,225.0,False,,
82,6233,165,False,False,1,7923.944928698334,-437.1099853515625,-2671.0,382.3500061035156,-2657.2000122070312,15926.099853515625,2892.9000854492188,3007.9998779296875,4716.099853515625,2170.0999450683594,1.0,-0.33389702849446495,-1.1465728401585766,-1.9562138136922655,bf81d8692db,games5425898691,25.0,-423.6600036621094,-2785.64990234375,325.3900146484375,-5587.5,10193.300170898438,-3671.400146484375,-1538.3999633789062,1531.6000366210938,-5053.399963378906,255.0,90.0,,-0.935755943257135,2.0492967370652555,-0.655796030684344,True,8,False,12,109.07530323151616,True,,76561198039309853,enpitsu,25.0,-33.79999923706055,-889.239990234375,17.040000915527344,-381.5999984741211,-14048.599853515625,4.799999892711639,-0.0,0.7000000029802322,1603.5000610351562,255.0,128.0,,-0.016765687149253087,-1.5523377901324964,0.000318256885472407,True,31.0,False,2,6,False,,Hary,76561198016523794,14.0,-2116.2099609375,-1247.0,17.010000228881836,11161.300048828125,3357.9998779296875,2.7000001072883606,-1.899999976158142,-0.5999999865889549,1853.800048828125,255.0,183.0,False,-0.00956226347881555,2.781325426464303,-8.465961940566996e-05,True,110.0,False,14,False,14,,KabaQ,76561198064972495,12.0,-919.780029296875,2965.27001953125,17.010000228881836,3636.199951171875,-14900.2001953125,2.800000011920929,-0.5000000074505806,-0.29999999329447746,-1898.800048828125,128.0,13.0,-0.00970960287082612,-1.7490334278740276,-5.1575462020639324e-05,True,12,6,16,255.0,False,,False
83,6264,166,False,False,0,4537.620146208941,734.6199951171875,905.489990234375,294.5799865722656,8986.799926757812,2663.599853515625,672.7999877929688,2366.7999267578125,-1204.1000366210938,-5380.30029296875,0.0,0.3708080078386621,1.0949157721297078,-2.417851691295039,76561198016523794,Hary,14.0,679.0499877929688,798.27001953125,175.99000549316406,-8847.000122070312,459.39998626708984,75.10000228881836,-2677.9998779296875,4727.799987792969,851.5000152587891,255.0,128.0,False,-0.8589480084852499,2.025389740424881,1.6481046133869046,True,15,False,16,67.0,False,,76561198064972495,KabaQ,12.0,909.9400024414062,-1525.550048828125,17.010000228881836,262.7000045776367,17076.400146484375,2.0999999344348907,-0.09999999776482582,0.0,0.0,255.0,128.0,False,0.009575229953384909,1.5554056699689083,2.610594237639948e-06,True,203.0,False,12,16,6,,enpitsu,76561198039309853,25.0,-26.18000030517578,2540.860107421875,17.040000915527344,253.4000015258789,14099.200439453125,4.399999976158142,0.0,-0.29999999329447746,-0.09999999776482582,255.0,128.0,,0.016778263356712723,1.5527890848848172,3.1986011521774564e-05,True,31.0,False,6,False,2,,games5425898691,bf81d8692db,25.0,863.72998046875,1856.780029296875,16.010000228881836,3491.300048828125,-2802.9000854492188,-15.399999618530273,398.10001373291016,48.29999923706055,-52.69999980926514,255.0,143.0,0.012439536139165944,0.3617502550926179,0.008181564046002345,True,8,False,12,94.0,False,,
84,6305,167,False,False,0,4783.770684483847,1895.3900146484375,1255.0799560546875,161.9199981689453,11251.500244140625,28240.6005859375,417.00000762939453,-788.7000274658203,4308.2000732421875,-4100.799865722656,0.0,0.7849371108364476,1.5001222835679906,0.9550058629196148,76561198064972495,KabaQ,11.0,1803.449951171875,948.3400268554688,128.1300048828125,9739.400024414062,20662.2998046875,2685.4000854492188,-29.500000476837158,2144.199981689453,675.6999969482422,255.0,128.0,True,-0.08769452095275761,1.268562197353286,0.4305288065321797,True,12,6,18,126.0,False,,76561198016523794,Hary,14.0,-724.1300048828125,650.3400268554688,16.989999771118164,-12895.0,-2559.7000122070312,2.800000011920929,1.2999999523162842,-0.3999999910593033,15.800000429153442,255.0,133.0,,0.009517141638504525,-2.9456119948239667,7.367422181452289e-05,True,45.081161296495836,True,16,16,False,,enpitsu,76561198039309853,25.0,664.4199829101562,4435.66015625,17.040000915527344,8553.300170898438,10823.299560546875,4.399999976158142,-0.7999999821186066,0.29999999329447746,-0.09999999776482582,255.0,0.0,,0.01679128151632776,0.9019873050255289,2.1558875933502925e-05,True,61.0,False,6,False,2,,games5425898691,bf81d8692db,25.0,1997.3699951171875,1627.9599609375,102.55999755859375,2146.6000366210938,-13503.800048828125,2693.2998657226562,1250.8999633789062,-5335.3997802734375,-467.00000762939453,255.0,0.0,0.045853354322887376,-1.3788554021753705,0.7714903204345549,True,9,False,14,34.0,False,,
85,6306,167,False,False,1,7105.314026241967,-1940.1099853515625,-1374.75,164.7899932861328,11038.499755859375,8840.399780273438,4331.099853515625,1921.1000061035156,-2018.699951171875,-5313.499755859375,1.0,-0.8816038138886235,-1.4345561822010024,1.2799675575588232,bf81d8692db,games5425898691,25.0,-2011.699951171875,-1537.77001953125,113.91000366210938,-2154.600067138672,13546.99951171875,313.799991607666,-1191.3999938964844,5352.9998779296875,-418.4000015258789,255.0,0.0,,-0.06415365950827663,1.3903858829218143,1.2669546088006638,True,9,False,14,34.0,False,,76561198039309853,enpitsu,25.0,-664.4199829101562,-4435.66015625,17.040000915527344,-8553.300170898438,-10823.299560546875,4.399999976158142,0.7999999821186066,-0.29999999329447746,-0.09999999776482582,255.0,0.0,,-0.01679128151632776,-0.9019873050255289,2.1558875933502925e-05,True,61.0,False,2,6,False,,Hary,76561198016523794,14.0,724.1300048828125,-650.3400268554688,16.989999771118164,12895.0,2559.7000122070312,2.800000011920929,-1.2999999523162842,0.3999999910593033,15.800000429153442,255.0,133.0,,-0.009517141638504525,2.9456119948239667,7.367422181452289e-05,True,41.94382819821759,True,16,False,16,,KabaQ,76561198064972495,11.0,-1882.1800537109375,-1112.469970703125,147.6699981689453,-9012.60009765625,-18125.799560546875,2038.800048828125,-1100.0,-1021.9999694824219,3605.10009765625,255.0,128.0,0.07387677331150304,-1.4205778535337554,0.5634394913194757,True,12,6,18,126.0,False,,True
86,6307,167,False,False,0,4675.088078220613,1909.8800048828125,1400.550048828125,178.82000732421875,-7135.8001708984375,28100.50048828125,3923.699951171875,920.6999969482422,758.3000183105469,5880.2001953125,0.0,0.899031994236842,1.5454046953978096,1.3576339092839793,76561198064972495,KabaQ,11.0,1882.1800537109375,1112.469970703125,147.6699981689453,9012.60009765625,18125.799560546875,2038.800048828125,1100.0,1021.9999694824219,3605.10009765625,255.0,128.0,True,-0.07387677331150304,1.4205778535337554,0.5634394913194757,True,12,6,18,126.0,False,,76561198016523794,Hary,14.0,-835.5900268554688,626.1799926757812,16.989999771118164,-13720.400390625,-3292.0001220703125,2.800000011920929,-0.9000000357627869,-0.7999999821186066,1002.5,255.0,219.0,,0.00952749691343366,-2.9024990187378936,0.00016095903341395817,True,38.807139855559164,True,16,16,False,,enpitsu,76561198039309853,25.0,752.27001953125,4537.47021484375,17.040000915527344,9068.800048828125,9534.69970703125,4.900000095367432,0.09999999776482582,0.3999999910593033,-1690.2999877929688,255.0,0.0,,0.016841135761916322,0.7979864995843957,-0.00027077726766646125,True,61.0,False,6,False,2,,games5425898691,bf81d8692db,25.0,2011.699951171875,1537.77001953125,113.91000366210938,2154.600067138672,-13546.99951171875,313.799991607666,1191.3999938964844,-5352.9998779296875,-418.4000015258789,255.0,0.0,0.06415365950827663,-1.3903858829218143,1.2669546088006638,True,9,False,14,34.0,False,,
87,6473,173,False,False,0,5224.919069943781,-148.8300018310547,-31.219999313354492,93.13999938964844,-1200.0,-5321.5997314453125,0.0,5831.9000244140625,-1315.0999450683594,-101.80000305175781,0.0,0.15053869687219495,0.5640536356307274,-0.08465847131268585,76561198064972495,KabaQ,11.0,-188.0399932861328,-192.2100067138672,17.0,10627.099609375,3550.0,4.1999998688697815,-1.0000000149011612,-0.19999999552965164,2245.0,238.0,255.0,False,0.009559181499375981,0.3625166952490996,0.00012296389940198065,True,12,6,18,37.0,False,,76561198016523794,Hary,14.0,-1114.3699951171875,-1638.06005859375,17.020000457763672,12516.99951171875,6491.199951171875,1.4000000059604645,0.0,0.0,51.19999885559082,255.0,131.0,False,0.009610645510732364,0.47989696021140194,1.315371384747857e-05,True,0.0,False,18,18,False,,enpitsu,76561198039309853,25.0,-4079.139892578125,398.3900146484375,230.22000122070312,-1508.800048828125,-7123.900146484375,11314.599609375,1773.3999633789062,3407.5,-47.69999980926514,255.0,255.0,False,-1.009338514259129,-1.7069471596276993,-1.3948857090608855,True,0.0,False,6,False,2,,games5425898691,bf81d8692db,24.0,928.8099975585938,3528.56005859375,17.010000228881836,2376.7999267578125,-13392.099609375,2.8999999165534973,0.29999999329447746,-1.5999999642372131,-2126.300048828125,255.0,0.0,0.0095644306841951,-1.4451202501295723,-0.00013971583754582447,True,12,False,16,215.0,False,,
88,6519,175,False,True,0,4053.2900693508423,-111.81999969482422,1163.2900390625,131.6699981689453,-3373.3999633789062,19210.400390625,175.6999969482422,1883.0999755859375,811.5000152587891,4547.200012207031,0.0,0.41411273780318486,-2.700970283852667,0.33481046695919137,76561198064972495,KabaQ,12.0,-63.939998626708984,923.2999877929688,100.66999816894531,723.0999755859375,16536.300048828125,2404.9000549316406,-4164.4000244140625,3496.7001342773438,824.8999786376953,255.0,6.0,True,-0.03652878725408311,2.3087306493811144,0.6140357545410204,False,13,6,20,31.0,False,,76561198016523794,Hary,14.0,1172.260009765625,-736.239990234375,17.020000457763672,17279.3994140625,3620.1998901367188,1.5000000596046448,0.3999999910593033,0.0,-1550.2000427246094,255.0,3.0,False,0.009608906483100078,0.17752402320919144,-0.00019016337753486486,False,0.0,False,18,18,False,,enpitsu,76561198039309853,26.0,-3576.8701171875,-15.680000305175781,16.959999084472656,11092.7001953125,5196.5997314453125,30.09999990463257,-15.499999523162842,35.59999942779541,2251.4999389648438,255.0,255.0,False,0.014632356462732208,0.4847489172148649,-1.6082198397771766e-07,True,255.0,False,6,False,2,,games5425898691,bf81d8692db,25.0,-321.7799987792969,2348.860107421875,17.010000228881836,-10588.800048828125,8344.500122070312,2.7000001072883606,3.8999998569488525,-3.1999999284744263,-932.5,255.0,11.0,0.009562538484959637,2.463732650728589,4.386634444325796e-05,True,12,False,16,245.0,False,,
89,6551,176,False,False,1,8332.857258912381,440.7099914550781,-3180.409912109375,116.02999877929688,-7329.0997314453125,761.1000061035156,6296.6998291015625,4334.4000244140625,436.5999984741211,4125.7000732421875,1.0,-1.0754671840837906,-0.2661128846031305,-3.075281214014123,bf81d8692db,games5425898691,25.0,530.3300170898438,-3282.510009765625,15.869999885559082,1966.199951171875,-629.3000030517578,-215.59999465942383,1944.1999816894531,1104.1999816894531,66.5999984741211,0.0,128.0,,-0.012456149749421693,-0.5698528511074612,-0.05712444178395141,True,12,False,16,245.0,False,,76561198039309853,enpitsu,25.0,2990.52001953125,-1650.52001953125,17.059999465942383,-4133.800048828125,-19307.60009765625,1.8000000715255737,-0.09999999776482582,-0.3999999910593033,0.0,255.0,128.0,False,-0.01678287389488796,-1.3598827354846932,-3.489108219088573e-05,True,194.0,False,2,6,False,,Hary,76561198016523794,14.0,-2749.43994140625,1542.300048828125,17.020000457763672,-7445.8001708984375,14334.49951171875,1.5000000596046448,-1.0000000149011612,1.5999999642372131,-1599.9000549316406,255.0,41.0,False,-0.009579423822431226,1.1339289647034243,-0.00013217675369195207,False,0.0,False,18,False,18,,KabaQ,76561198064972495,12.0,-27.280000686645508,-2768.179931640625,15.920000076293945,2863.3999633789062,-14499.100341796875,140.6999969482422,-12.100000381469727,6.800000071525574,884.4999694824219,255.0,255.0,-0.010706510639329592,-1.7606899532080038,0.0004831430941966103,True,14,6,20,61.0,False,27.0,False
90,6617,179,False,False,1,8437.140129783129,-1182.510009765625,-3037.110107421875,204.49000549316406,-17498.00048828125,20884.29931640625,5340.5999755859375,4741.000061035156,600.0,-3627.9998779296875,1.0,0.20059329434593032,2.629662693874302,-0.2777998794122152,76561198039309853,enpitsu,26.0,-1027.0999755859375,-3221.169921875,133.4499969482422,-20388.199462890625,10147.2998046875,3217.6998901367188,-2077.5,477.40001678466797,-2014.7999572753906,128.0,0.0,False,-0.016327778768872352,0.23785998607280834,0.012463700461635096,True,3,False,8,172.0,False,,bf81d8692db,games5425898691,25.0,519.4400024414062,-3824.1201171875,17.010000228881836,-9017.19970703125,-150.10000228881836,2.7000001072883606,-0.3999999910593033,-0.5000000074505806,0.0,255.0,128.0,,-0.009479307937086326,-0.0166863243578056,-3.4206101918897974e-05,True,167.0,False,12,16,False,,Hary,76561198016523794,14.0,-2325.429931640625,4558.18017578125,17.020000457763672,6142.7001953125,-6050.9002685546875,2.3000000417232513,0.09999999776482582,-0.3999999910593033,-3180.5999755859375,255.0,2.0,False,-0.00954158175511596,-2.092525796020259,2.0195438859434354e-05,True,255.0,False,18,False,18,,KabaQ,76561198064972495,12.0,2846.97998046875,-4240.2998046875,17.010000228881836,8714.199829101562,11733.299560546875,2.800000011920929,-0.19999999552965164,-0.19999999552965164,2086.699981689453,255.0,255.0,-0.009585404372016925,2.1427144899512873,3.6621196508013875e-05,True,14,6,20,255.0,False,,
91,6728,183,True,True,1,3548.8293110310365,-2003.949951171875,3094.39990234375,192.75999450683594,14492.099609375,18994.69970703125,6047.19970703125,3999.8001098632812,-2892.5,2397.5,1.0,0.38874594944396906,-3.0145407959767545,1.151156942268369,76561198039309853,enpitsu,25.0,-2127.969970703125,2948.360107421875,73.58000183105469,13748.00048828125,17485.699462890625,2733.0999755859375,-311.70000076293945,261.3999938964844,-206.00000381469727,128.0,128.0,False,-0.06770533158615348,2.2914722825272924,-2.7501328506375005e-05,True,4,False,10,220.0,False,,bf81d8692db,games5425898691,24.0,-821.3400268554688,-822.4000244140625,17.010000228881836,17185.799560546875,14907.2998046875,2.5999999046325684,-0.0,-0.0,-7.699999809265137,255.0,128.0,,-0.009589371631516571,2.428060833490786,2.1817886477278846e-05,True,102.0,False,12,16,False,,Hary,76561198016523794,14.0,-4036.5,-2562.6201171875,122.66000366210938,3636.300048828125,-18696.99951171875,-5706.7999267578125,1774.7000122070312,-2602.0999145507812,638.4999847412109,255.0,255.0,False,-0.3411598120946908,-1.8158419680956683,-0.9617076355061684,True,152.0,False,20,False,18,,KabaQ,76561198064972495,12.0,664.7000122070312,4049.3798828125,17.010000228881836,-5227.2998046875,19421.700439453125,2.5999999046325684,-2.5,-1.1999999731779099,782.6000213623047,0.0,147.0,-0.009703598437264588,1.258866931436916,-0.0001192254099361139,True,18,6,24,193.0,False,,False
92,7011,184,False,False,0,5175.731777159022,-17.610000610351562,39.349998474121094,96.41999816894531,-11702.900390625,27447.900390625,3030.4998779296875,-5027.60009765625,-2062.7000427246094,-2074.9000549316406,0.0,-0.03577392556049528,-0.033101593266182956,-0.08321174013784864,76561198064972495,KabaQ,11.0,88.2300033569336,-220.50999450683594,46.54999923706055,-9451.099853515625,20552.7001953125,3587.60009765625,126.80000305175781,-1130.4000091552734,259.59999084472656,255.0,226.0,True,0.015829426522404804,1.9714936387458706,-0.025039510756834034,True,4,False,6,0.0,False,,76561198016523794,Hary,14.0,0.0,-2766.550048828125,17.010000228881836,0.0,10104.7998046875,2.7000001072883606,0.0,0.0,0.0,178.0,,,0.009590185467852546,1.5707887708715014,-3.637918141942189e-08,True,146.0,False,False,False,False,,enpitsu,76561198039309853,25.0,0.0,4835.9599609375,17.049999237060547,0.0,3823.599853515625,3.1999999284744263,-1.4000000059604645,0.0,0.0,255.0,,,0.01633483344634385,-1.5708210232620372,-2.0243251996080691e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-99.38999938964844,370.8900146484375,76.36000061035156,1717.4000549316406,-22812.39990234375,2256.300048828125,5464.1998291015625,-605.9999847412109,-157.89999961853027,255.0,123.0,0.6229269869562488,-1.7017305343284477,-0.014702059551907325,True,3,False,4,0.0,False,,
93,7013,184,False,True,1,5319.104169729195,80.7699966430664,-116.26000213623047,142.52999877929688,2497.100067138672,21224.29931640625,10263.900146484375,5458.599853515625,1298.3000183105469,-2125.2999877929688,1.0,0.32054789115842863,0.1965599324443592,-0.7345571137938561,bf81d8692db,games5425898691,24.0,99.38999938964844,-370.8900146484375,76.36000061035156,-1717.4000549316406,22812.39990234375,2256.300048828125,-5464.1998291015625,605.9999847412109,-157.89999961853027,255.0,123.0,,-0.6229269869562488,1.7017305343284477,-0.014702059551907325,True,3,False,4,0.0,False,,76561198039309853,enpitsu,25.0,-0.0,-4855.22998046875,17.049999237060547,-0.0,-323.1999969482422,3.1999999284744263,0.5000000074505806,-0.0,0.0,255.0,,,-0.016304316885244547,1.5708216172347296,-2.0549052440886796e-07,True,116.0,False,False,False,False,,Hary,76561198016523794,14.0,-0.0,2698.409912109375,17.010000228881836,-0.0,-10326.400146484375,2.7000001072883606,-0.29999999329447746,-0.0,0.0,224.0,,,-0.009590185467852546,-1.5707887708715014,-3.637918141942189e-08,True,146.0,False,False,False,False,,KabaQ,76561198064972495,11.0,1.8899999856948853,32.209999084472656,78.37999725341797,13243.199462890625,-18622.5,2602.7999877929688,-3869.2001342773438,1780.3999328613281,-1968.0000305175781,255.0,204.0,0.2857003127801484,-1.899338073169353,-0.18569342188495186,True,5,False,6,0.0,False,,True
94,7014,184,False,False,0,5075.931149161906,-141.5500030517578,120.44999694824219,208.32000732421875,-22645.30029296875,4851.9000244140625,16490.2001953125,5593.0999755859375,408.3000183105469,2133.0999755859375,0.0,-0.344592462591432,-0.3275470742588826,-0.8106351250148672,76561198064972495,KabaQ,11.0,-1.8899999856948853,-32.209999084472656,78.37999725341797,-13243.199462890625,18622.5,2602.7999877929688,3869.2001342773438,-1780.3999328613281,-1968.0000305175781,255.0,204.0,True,-0.2857003127801484,1.899338073169353,-0.18569342188495186,True,5,False,6,0.0,False,,76561198016523794,Hary,14.0,0.0,-2698.409912109375,17.010000228881836,0.0,10326.400146484375,2.7000001072883606,0.29999999329447746,0.0,0.0,224.0,,,0.009590185467852546,1.5707887708715014,-3.637918141942189e-08,True,146.0,False,False,False,False,,enpitsu,76561198039309853,25.0,0.0,4852.3798828125,17.049999237060547,0.0,-879.1000366210938,3.1999999284744263,2.0999999344348907,0.0,0.0,255.0,,,0.016395871348438777,-1.570820679745417,-1.9973352456855152e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-91.2300033569336,219.8000030517578,84.8499984741211,-1193.7999725341797,-8674.400024414062,192.5,-3249.1000366210938,-2674.2999267578125,-3541.300048828125,255.0,112.0,1.1109540433989777,-1.6952066242086035,-0.10656960365227112,True,3,False,4,0.0,False,,
95,7144,189,True,False,0,3910.0606609772176,-2496.139892578125,1572.3499755859375,93.1500015258789,5581.500244140625,915.8999633789062,0.0,-971.3999938964844,5920.10009765625,91.99999809265137,0.0,-0.1620117160898374,0.8454805526576897,2.738160799607965,76561198016523794,Hary,14.0,-2534.510009765625,1301.02001953125,17.010000228881836,1710.8999633789062,22781.298828125,2.800000011920929,0.09999999776482582,0.9000000357627869,-1627.7000427246094,255.0,12.0,,0.009609991591398422,1.4447163915486836,-0.00010971821102475001,True,False,False,False,36.0,False,,76561198064972495,KabaQ,11.0,-3176.72998046875,725.77001953125,17.0,12968.800048828125,8857.5,3.700000047683716,0.0,0.5000000074505806,17.300000190734863,255.0,128.0,,0.009558582627077488,0.6017685520199988,-2.2019542247386143e-05,True,198.0,False,6,6,False,,enpitsu,76561198039309853,26.0,74.05000305175781,5320.0,17.149999618530273,81.40000343322754,328.10001373291016,4.300000071525574,14.600000381469727,14.299999475479126,5.400000214576721,128.0,128.0,,0.018032621718244542,-1.8012230874221404,-0.002332677399808808,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-2984.800048828125,4084.139892578125,17.010000228881836,-3474.1000366210938,16553.499755859375,2.800000011920929,-0.29999999329447746,0.3999999910593033,-1894.4999694824219,128.0,0.0,0.009626195508897234,1.7151673006850054,-4.590594583058664e-05,True,6,False,6,255.0,False,310.0,
96,7441,190,False,False,0,5248.145942021814,30.93000030517578,-25.639999389648438,150.50999450683594,9532.7001953125,-5671.5997314453125,2638.0999755859375,-3599.8001098632812,-1772.1000671386719,791.8000030517578,0.0,-0.3411834872738334,-0.488480463319374,-0.4196195767837001,76561198016523794,Hary,14.0,0.09000000357627869,-172.72000122070312,85.30000305175781,-1559.7000122070312,-767.2000122070312,3235.8999633789062,3883.2998657226562,2887.6998901367188,-2241.199951171875,255.0,9.0,,-0.4190620723016169,1.6367774357292164,-0.007324337469526397,True,3,False,4,0.0,False,,76561198064972495,KabaQ,11.0,4.860000133514404,-1482.6099853515625,17.010000228881836,373.10001373291016,14087.39990234375,2.7000001072883606,-0.09999999776482582,-0.5999999865889549,-1.5999999642372131,235.0,128.0,,0.009576724934423457,1.5440050285882179,7.008895460958868e-05,True,83.0,False,False,False,False,,enpitsu,76561198039309853,25.0,-30.40999984741211,99.1500015258789,111.12999725341797,4751.700134277344,-2771.199951171875,347.09999084472656,4730.400085449219,1351.9999694824219,2458.6000061035156,255.0,0.0,,1.1178782558378804,0.05413747094449502,1.3202006799273844,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,66.75,4431.81005859375,17.010000228881836,-2274.2999267578125,-6628.900146484375,2.7000001072883606,0.29999999329447746,-0.3999999910593033,0.0,255.0,128.0,0.009454679702662746,-1.9013115081921046,-2.987807640925187e-05,True,4,False,4,116.0,False,,
97,7442,190,False,False,1,5195.447094019803,-60.61000061035156,33.380001068115234,155.1300048828125,-10462.19970703125,4639.89990234375,195.79999923706055,2029.7000122070312,1931.1000061035156,593.1000137329102,1.0,0.4038199449954373,0.5518816362151245,-0.44968012652369554,76561198039309853,enpitsu,25.0,-9.789999961853027,-90.11000061035156,112.11000061035156,-4967.9998779296875,362.5,16.100000143051147,-4290.7000732421875,-3393.699951171875,567.2999954223633,255.0,0.0,,-1.060531764090769,-1.1580214214823379,2.3742043885828186,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,24.0,-48.83000183105469,-4379.5498046875,17.010000228881836,2481.1000061035156,7231.300048828125,2.7000001072883606,-0.3999999910593033,0.3999999910593033,0.0,255.0,128.0,,-0.009463460353069431,1.901311517854652,-2.3607628562184072e-05,True,116.0,False,4,4,False,,Hary,76561198016523794,14.0,6.630000114440918,191.08999633789062,112.22000122070312,557.0000076293945,2422.5,3093.900146484375,-712.7999877929688,-4996.400146484375,2185.7000732421875,255.0,4.0,,0.5807067189048764,-1.303026345376728,0.6148495640156232,True,0.0,False,4,False,3,,KabaQ,76561198064972495,11.0,-4.860000133514404,1482.6099853515625,17.010000228881836,-373.10001373291016,-14087.39990234375,2.7000001072883606,0.09999999776482582,0.5999999865889549,-1.5999999642372131,235.0,128.0,-0.009576724934423457,-1.5440050285882179,7.008895460958868e-05,True,False,False,False,83.0,False,,
98,7477,192,False,False,0,6073.428020852159,1252.3699951171875,-540.760009765625,98.37999725341797,18290.400390625,-446.19998931884766,1756.6999816894531,1895.8000183105469,259.3000030517578,128.4000015258789,0.0,0.26242849551964076,0.714432938571279,-0.011910687796895716,76561198064972495,KabaQ,11.0,1014.8499755859375,-576.5800170898438,17.010000228881836,15554.100341796875,-1426.199951171875,2.5,-0.3999999910593033,0.29999999329447746,-3.8999998569488525,255.0,128.0,False,0.009566195014204294,-0.09208514537729666,3.98846551305962e-05,True,False,False,False,84.0,False,,76561198016523794,Hary,14.0,-60.34000015258789,-421.4200134277344,16.280000686645508,-35.09999990463257,1236.1000061035156,-2.5,118.99999618530273,170.30000686645508,860.1999664306641,255.0,236.0,,0.011038398943712117,1.619702908867971,0.01518264197455613,True,0.0,False,4,4,False,,enpitsu,76561198039309853,25.0,668.4099731445312,38.869998931884766,17.059999465942383,7929.000244140625,-972.6999664306641,3.700000047683716,-2.3000000417232513,1.2999999523162842,-0.3999999910593033,255.0,128.0,,0.016586636783992505,-0.12215818408955262,0.00015851655570899017,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,182.19000244140625,2712.77001953125,17.010000228881836,10078.099975585938,-16910.799560546875,0.0,-1.5000000596046448,2.8999999165534973,762.5,255.0,128.0,0.00958939830534511,-0.9765395071116668,-0.00015169243119398548,True,4,False,4,63.43093334218507,True,,
