,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
41,3375,107.0,False,False,1,9908.137964109184,-1303.9000244140625,-4520.830078125,94.55000305175781,-24080.6005859375,-4825.199890136719,2627.2000122070312,-638.6999893188477,-5908.4002685546875,826.2000274658203,1.0,-0.591569089536522,-0.9205389158817789,0.2682351134864802,317795162492363301,MadaraSSN--,11.0,-1085.4000244140625,-4595.56005859375,186.14999389648438,-15768.1005859375,12867.7001953125,2950.7000732421875,-2749.5001220703125,-4715.799865722656,-671.8000030517578,255.0,157.0,False,-0.1609145528005991,0.9594407677875866,-0.22542790319563863,True,207.42824921043973,True,8,False,7,,3364314495151625935,SkullZ_KiILLER,11.0,-1046.510009765625,-4462.68994140625,123.31999969482422,-20570.0,-6789.000244140625,-42.800002098083496,3162.9998779296875,-4415.299987792969,865.8999633789062,128.0,231.0,False,-0.8950308318475986,0.8535758349486279,-1.4706857916792828,True,31.0,False,28,False,25,,enpitsu,76561198039309853,26.0,-1393.4000244140625,-3836.7099609375,115.52999877929688,-3164.89990234375,-15337.900390625,3860.4998779296875,-0.19999999552965164,0.7999999821186066,-62.10000038146973,128.0,128.0,False,-0.016640766808351557,-1.3425556375329206,-7.195391922275708e-05,True,0.0,False,26,2,16,,games5425898691,bf81d8692db,19.0,1433.93994140625,-5102.97998046875,622.9099731445312,8579.500122070312,1.5999999642372131,-5039.599914550781,-0.0,2381.300048828125,0.0,255.0,255.0,-0.54307641427398,-3.130450291552523,-1.5765681410667656,True,111.0,False,28,False,24,,
42,3549,113.0,False,True,1,7697.302574735515,-3128.9599609375,-1421.1099853515625,174.9199981689453,8684.600219726562,23937.80029296875,11445.0,5932.39990234375,-464.3000030517578,768.3000183105469,1.0,1.166507763159475,-2.683192227869034,-0.5224802841618198,317795162492363301,MadaraSSN--,12.0,-3171.780029296875,-1513.1700439453125,63.11000061035156,11271.400146484375,19942.60009765625,2060.500030517578,-227.29999542236328,1966.199951171875,-2808.0999755859375,255.0,17.0,False,-0.015462266368626363,2.1264603352101656,0.013877787945733447,True,107.86617620529667,True,10,False,9,,3364314495151625935,SkullZ_KiILLER,11.0,-3490.360107421875,-876.030029296875,17.010000228881836,6640.3997802734375,4028.2998657226562,2.199999988079071,0.7999999821186066,0.09999999776482582,-1587.2999572753906,205.0,78.0,,-0.009560580313594509,2.6253116023520375,7.480955144107212e-05,True,0.0,False,30,False,28,,enpitsu,76561198039309853,26.0,-3474.010009765625,2208.510009765625,66.11000061035156,959.7000122070312,22830.0,-1784.7999572753906,-2466.3999938964844,110.79999923706055,0.0,255.0,128.0,,0.4673355842094916,1.615746602780551,-0.00039942599530560537,False,,False,30,2,20,,games5425898691,bf81d8692db,19.0,-4069.2900390625,3723.760009765625,347.70001220703125,1177.9000091552734,9142.2998046875,-4200.799865722656,-1849.2999267578125,851.3999938964844,-1620.8999633789062,128.0,0.0,-0.658091445734046,1.7084399796839729,1.569329624795459,True,255.0,False,30,False,26,,
43,3623,116.0,False,False,0,10103.139762535973,850.1500244140625,-4811.10009765625,852.3599853515625,-16680.50048828125,-19993.00048828125,9657.999877929688,4202.300109863281,-3108.5000610351562,2945.7000732421875,0.0,0.8653999606422226,-2.447589804524174,2.9724992900666645,bf81d8692db,games5425898691,19.0,901.8400268554688,-4773.83984375,688.030029296875,-9024.600219726562,-8876.799926757812,4904.100036621094,688.8999938964844,4858.2000732421875,-2484.4000244140625,255.0,160.0,,-1.4555600090190928,-1.292380392641741,-1.7531604982436848,True,97.63038298647893,True,32,False,27,,76561198039309853,enpitsu,26.0,469.7099914550781,-4952.72021484375,17.049999237060547,-5412.2998046875,-82.79999732971191,2.5999999046325684,-0.3999999910593033,0.3999999910593033,0.0,128.0,128.0,,0.016892179770714815,-3.126222410228764,-3.7425491315335375e-05,True,241.0,False,30,2,20,,MadaraSSN--,317795162492363301,12.0,572.1500244140625,-1933.3900146484375,17.010000228881836,-4140.10009765625,-9731.900024414062,2.199999988079071,0.7999999821186066,2.0000000298023224,1353.2000732421875,255.0,174.0,False,0.009541371615844159,-1.9269031191710793,-5.038253390533359e-05,True,96.0,False,10,False,10,,SkullZ_KiILLER,3364314495151625935,11.0,1507.31005859375,2741.39990234375,17.010000228881836,-7854.4000244140625,10823.699951171875,2.0999999344348907,-0.19999999552965164,0.09999999776482582,297.1999931335449,206.0,142.0,0.009575699210212814,2.206018848398153,-3.2399469574332725e-05,True,31.0,False,30,False,28,,
44,3708,119.0,False,False,0,7064.62512334205,-2915.889892578125,-1629.7099609375,295.4800109863281,-17941.800537109375,28713.89892578125,-5627.39990234375,-4254.200134277344,-2012.1000671386719,3721.7999267578125,0.0,0.9361393593773553,-2.4702792696915497,-2.7883680941489675,76561198039309853,enpitsu,26.0,-2867.489990234375,-1745.0699462890625,244.4499969482422,-8860.999755859375,19785.10009765625,638.8999938964844,-4088.3999633789062,1876.3999938964844,3164.2999267578125,255.0,0.0,,-0.10843077117575682,1.8484203443320657,0.5491684626610575,True,53.0,False,32,2,21,,bf81d8692db,games5425898691,19.0,-1527.4599609375,-4386.33984375,17.010000228881836,-9472.899780273438,8466.900024414062,2.0999999344348907,0.19999999552965164,-0.29999999329447746,-8.799999952316284,255.0,128.0,,0.009558325355134558,2.4108417963400437,5.74721491249652e-05,True,87.0,False,32,False,28,,MadaraSSN--,317795162492363301,11.0,-3497.449951171875,-3523.18994140625,17.010000228881836,-4357.60009765625,17020.2001953125,0.0,0.0,-0.3999999910593033,-2009.1999816894531,255.0,2.0,False,0.009584120119138183,1.7475151915207672,6.015006908426451e-05,True,233.0829677017786,True,10,False,10,,SkullZ_KiILLER,3364314495151625935,11.0,-3048.159912109375,4162.669921875,17.010000228881836,-12502.900390625,-10082.5,2.5,-0.3999999910593033,1.4000000059604645,2319.600067138672,205.0,255.0,0.009701137987499418,-2.3539756521167665,5.822225328027976e-06,True,255.0,False,30,False,28,,False
45,3794,122.0,True,True,0,1612.9324288255432,-2318.56005859375,4379.81982421875,185.80999755859375,16867.5,6158.3001708984375,5158.900146484375,-4187.9998779296875,-3688.5000610351562,-2203.300018310547,0.0,-0.10237222646169737,3.0568624546467453,3.0832131710997217,76561198039309853,enpitsu,26.0,-2388.070068359375,4479.72998046875,110.12999725341797,17639.599609375,13222.60009765625,344.0999984741211,2613.900146484375,3481.400146484375,-3361.0000610351562,255.0,0.0,,0.8232875161443632,0.6892671220784755,1.0625583912441998,True,0.0,False,34,2,23,,bf81d8692db,games5425898691,19.0,-1119.81005859375,504.6099853515625,17.010000228881836,10413.599853515625,13893.00048828125,2.0999999344348907,-0.3999999910593033,-0.3999999910593033,0.0,255.0,128.0,,0.009585391753151748,0.9275676045188032,7.127251335407346e-05,True,148.0,False,34,False,30,,MadaraSSN--,317795162492363301,12.0,-602.9099731445312,2407.889892578125,17.010000228881836,18506.8994140625,10965.999755859375,2.199999988079071,-0.5999999865889549,-0.3999999910593033,1528.2000732421875,255.0,255.0,False,0.009594924167211834,0.5631224832561563,0.00024249296382975572,True,222.0,False,12,False,12,,SkullZ_KiILLER,3364314495151625935,11.0,-2293.0400390625,4472.52978515625,96.86000061035156,-2317.5999450683594,20110.999755859375,-147.60000228881836,-5302.7001953125,-1449.1999816894531,172.99999237060547,128.0,202.0,1.2668076214401118,-1.4045761246414499,3.0058413411171996,True,184.0,False,32,False,29,,False
46,4085,124.0,False,False,1,5240.352565776808,1.2400000095367432,-23.399999618530273,93.29000091552734,6036.400146484375,-17267.900390625,2533.699951171875,-871.3999938964844,1715.0,5683.2000732421875,1.0,0.12276795157035246,-0.17291862307796382,0.11588582255766533,317795162492363301,MadaraSSN--,12.0,-102.06999969482422,-154.6199951171875,75.88999938964844,16045.50048828125,16227.80029296875,2836.199951171875,-1043.6000061035156,4188.2000732421875,-217.80000686645508,255.0,0.0,,-0.048624991066139434,1.9998127856273915,0.04331970765388377,True,0.0,False,4,False,3,,3364314495151625935,SkullZ_KiILLER,10.0,-0.0,-2424.8701171875,15.760000228881836,0.09999999776482582,14349.200439453125,-12.100000381469727,-102.29999542236328,2.3999999463558197,-0.09999999776482582,206.0,128.0,,-0.013176059083262845,1.5707997391228061,-0.00015261409298260745,True,123.0,False,4,False,4,,enpitsu,76561198039309853,26.0,57.91999816894531,128.77999877929688,99.1500015258789,-14027.099609375,-18134.69970703125,164.89999771118164,4350.400085449219,-3365.0,0.0,255.0,128.0,,-1.338440360423374,-0.91257924662817,0.0001447433792850188,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-2273.469970703125,3791.820068359375,17.010000228881836,-17714.100341796875,10934.300537109375,2.0999999344348907,0.19999999552965164,-0.0,-42.30000019073486,255.0,128.0,-0.0096045982890537,0.5582368035962895,4.7714317336904175e-05,True,0.0,False,False,False,False,,
47,4145,126.0,False,False,1,5557.626886870355,2151.360107421875,-273.989990234375,93.1500015258789,7352.2998046875,-495.6999969482422,0.0,367.40001678466797,5983.499755859375,-250.0,1.0,-0.4246115931257689,1.0131647939866544,-0.3039514309058812,3364314495151625935,SkullZ_KiILLER,10.0,2132.929931640625,-412.3500061035156,17.010000228881836,17800.2001953125,3040.4000854492188,0.0,-0.7999999821186066,-0.09999999776482582,1372.2000122070312,255.0,255.0,,-0.009589845797216593,2.965853134985329,0.0003845003414805089,True,99.48078269343223,True,4,False,4,,317795162492363301,MadaraSSN--,12.0,1216.4000244140625,-1116.489990234375,80.38999938964844,7069.89990234375,-14044.300537109375,2577.9000854492188,5474.69970703125,256.9000053405762,-458.8999938964844,255.0,128.0,,-0.4617226552006251,-2.198661891537242,0.2427090248566539,True,0.0,False,6,False,5,,enpitsu,76561198039309853,26.0,-891.9000244140625,-114.30999755859375,57.36000061035156,-9438.099975585938,282.39999771118164,3251.6000366210938,-43.400001525878906,-826.9000244140625,-129.399995803833,255.0,128.0,,-0.04754119777651413,0.057707171558040095,0.00016621865201947396,True,31.0,False,4,False,3,,games5425898691,bf81d8692db,19.0,-2821.419921875,2346.409912109375,17.020000457763672,14267.099609375,5124.4000244140625,1.1999999731779099,-0.0,-0.0,2049.9000549316406,255.0,255.0,-0.009592145117788444,2.7287367125385984,1.892713909736062e-05,True,255.0,False,False,False,False,,
48,4191,128.0,False,False,1,5009.061649883411,3765.2099609375,1034.1099853515625,100.77999877929688,-5462.39990234375,7533.2000732421875,3330.2999877929688,-555.9999847412109,4189.700012207031,4258.699951171875,1.0,0.420727939601978,-3.030376425094903,-0.8153104206544616,3364314495151625935,SkullZ_KiILLER,10.0,3923.27001953125,990.489990234375,34.060001373291016,-2744.4000244140625,11428.399658203125,-1868.9999389648438,-2679.7000122070312,-551.8999862670898,-638.6999893188477,255.0,255.0,,-0.162103754267336,1.2230345748063889,-0.37402452565052513,True,251.8440689707315,True,4,False,4,,317795162492363301,MadaraSSN--,12.0,2538.2900390625,-3516.7900390625,16.989999771118164,10685.30029296875,-16094.300537109375,4.399999976158142,-0.0,0.09999999776482582,-1.7000000178813934,255.0,127.0,,-0.009594236716806108,-2.157777532766007,6.359513801395103e-06,True,1.0,False,6,False,6,,enpitsu,76561198039309853,26.0,-3224.75,50.099998474121094,17.049999237060547,-14020.899658203125,3589.5001220703125,2.5999999046325684,0.9000000357627869,-0.7000000029802322,-74.49999809265137,255.0,0.0,True,-0.016743590192659898,0.25903019455346854,0.00010966686390540444,True,31.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-1597.43994140625,4313.22021484375,17.020000457763672,6925.8001708984375,9482.39990234375,0.7999999821186066,-0.09999999776482582,-0.09999999776482582,-6.000000238418579,,,-0.009643267655539032,2.2026322480883,3.453194307387165e-05,True,255.0,False,False,False,False,,
49,4215,128.0,False,False,1,4209.618288972686,3300.419921875,1684.6199951171875,151.35000610351562,-4614.2999267578125,10148.099975585938,1526.6999816894531,-3164.4000244140625,2403.699951171875,4481.600036621094,1.0,1.0067461659403905,-1.6781046888970679,0.012487274916885378,3364314495151625935,SkullZ_KiILLER,11.0,3315.2099609375,1599.8900146484375,17.010000228881836,-3613.599853515625,224.0999984741211,2.0999999344348907,-0.09999999776482582,0.7000000029802322,674.7000122070312,128.0,161.0,,-0.009876431063045223,0.024650729141203944,-0.00018108576160815696,True,247.0,False,4,False,4,,317795162492363301,MadaraSSN--,11.0,3673.550048828125,-3954.25,16.959999084472656,6152.39990234375,11519.3994140625,-12.300000190734863,28.80000114440918,25.0,2326.0000610351562,255.0,255.0,False,-0.008827498962092038,1.9897915927728609,0.0012743140368480517,True,251.8942278815854,True,6,False,6,,enpitsu,76561198039309853,26.0,-3942.25,765.4500122070312,43.220001220703125,2741.4999389648438,12195.10009765625,-1403.5000610351562,14.199999570846558,-1620.2999877929688,-55.0,255.0,128.0,False,-0.11680649544191753,1.8095053096795675,0.44789088056461707,True,239.36572923455188,True,4,False,4,,games5425898691,bf81d8692db,19.0,-1059.8599853515625,4754.830078125,17.020000457763672,1189.3000030517578,592.9999923706055,0.7999999821186066,0.9000000357627869,-1.899999976158142,-0.3999999910593033,128.0,128.0,-0.009794494285473328,2.679482591794748,-6.836216796841687e-06,True,255.0,False,False,False,False,,
50,4266,130.0,False,False,1,2522.548285729168,2639.840087890625,3317.2900390625,93.37000274658203,-2239.499969482422,6551.5997314453125,318.700008392334,-5473.2000732421875,-1854.9000549316406,1613.3999633789062,1.0,-0.523589257024307,-0.7233792731573473,0.5224617715566772,3364314495151625935,SkullZ_KiILLER,11.0,2791.10009765625,3195.14990234375,16.989999771118164,963.3999633789062,13514.89990234375,4.600000083446503,-0.0,0.9000000357627869,-896.2000274658203,204.0,103.0,,-0.00958598910057748,1.6814923313779766,7.254130987533334e-05,True,210.0,False,4,False,4,,317795162492363301,MadaraSSN--,11.0,3536.719970703125,-1132.72998046875,16.979999542236328,524.7000122070312,8187.8997802734375,5.699999928474426,2.5,-0.09999999776482582,0.0,207.0,128.0,False,-0.009724918755270543,1.6348380836749026,1.4596852619471319e-06,True,246.0,False,6,False,6,,enpitsu,76561198039309853,27.0,-3488.919921875,3812.919921875,17.049999237060547,7418.3001708984375,15034.200439453125,3.0000001192092896,0.29999999329447746,0.5999999865889549,-1981.300048828125,255.0,0.0,False,-0.016782435488143507,2.0907404525654862,-6.653963405204778e-05,True,246.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,964.4000244140625,4796.02978515625,17.020000457763672,19793.800048828125,-5097.5,-2.0000000298023224,-4.799999892711639,0.7000000029802322,-1019.0000152587891,255.0,0.0,-0.009614510159595127,-2.8780074682815373,-9.359325151792512e-05,True,167.3117161053484,True,False,False,False,,
51,4271,130.0,False,False,1,2414.941527840314,2601.330078125,3430.090087890625,93.16999816894531,-2119.9000549316406,6210.3997802734375,108.19999694824219,-5522.0001220703125,-1879.4000244140625,1405.2000427246094,1.0,0.12248553023294628,-1.205266703411468,1.342230573065084,3364314495151625935,SkullZ_KiILLER,11.0,2815.159912109375,3432.179931640625,16.989999771118164,815.5999755859375,13628.900146484375,4.799999892711639,-0.0,-0.9000000357627869,1731.4999389648438,204.0,255.0,,-0.009569603419893201,1.6179654837519233,0.0003084732658737261,True,206.87933761586424,True,4,False,4,,317795162492363301,MadaraSSN--,11.0,3552.9599609375,-979.8599853515625,16.989999771118164,1787.4000549316406,9098.200073242188,5.099999904632568,0.09999999776482582,-0.5000000074505806,-1898.6000061035156,255.0,29.0,False,-0.00954992747671241,1.7602873818065523,-0.00023311831705287117,True,246.0,False,6,False,6,,enpitsu,76561198039309853,26.0,-3317.93994140625,4043.35009765625,17.049999237060547,11713.199462890625,11210.899658203125,3.0000001192092896,0.09999999776482582,-0.0,-2049.7999572753906,255.0,128.0,False,-0.016783332542177322,2.4450705985184307,-1.9131644769770463e-05,True,246.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,1311.2900390625,4666.02978515625,17.020000457763672,19406.199951171875,-10060.10009765625,-1.8000000715255737,0.09999999776482582,-0.09999999776482582,-1833.0999755859375,255.0,0.0,-0.009596472379468413,-2.6031271491922467,-4.56384436866077e-05,True,151.64365591541423,True,False,False,False,,
52,4286,131.0,False,False,1,2138.87971815627,2500.5,3725.64990234375,93.13999938964844,-1747.5999450683594,5126.099853515625,0.0,-5617.7001953125,-1915.2000427246094,879.1999816894531,1.0,0.08216803652777308,0.6060402558444846,-1.491532818808595,3364314495151625935,SkullZ_KiILLER,11.0,2569.85009765625,4040.93994140625,16.989999771118164,-6084.7998046875,3329.1000366210938,5.0,0.5999999865889549,0.5000000074505806,2170.7000732421875,128.0,255.0,,-0.00970203056400586,0.48444131397566637,2.021606769861221e-05,True,197.0,False,4,False,4,,317795162492363301,MadaraSSN--,11.0,3707.02001953125,-548.1599731445312,16.989999771118164,1235.8000183105469,5311.099853515625,4.799999892711639,2.800000011920929,-0.5999999865889549,1124.4999694824219,183.0,185.0,False,-0.009776420988106665,1.8207095481531952,8.68580022046266e-05,True,246.0,False,6,False,6,,enpitsu,76561198039309853,26.0,-2631.27001953125,4477.7001953125,17.049999237060547,13875.799560546875,7944.000244140625,2.5,-0.5999999865889549,-0.19999999552965164,-1.5000000596046448,255.0,0.0,False,-0.01677147142991147,2.621827419541529,5.502106689516645e-05,True,246.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,2201.070068359375,3939.81005859375,85.52999877929688,19824.300537109375,-11481.500244140625,1989.6000671386719,-1055.199966430664,5368.699951171875,559.7000122070312,255.0,232.0,-0.37309459200667267,-2.252912420817951,-0.5196874294421636,True,171.0,False,4,False,3,,
53,4287,131.0,False,False,0,9025.77618532842,-2538.3798828125,-3735.090087890625,94.30000305175781,-26168.20068359375,10815.0,2165.2999877929688,1706.9000244140625,-335.99998474121094,5742.19970703125,0.0,0.16523604481751272,-0.395881265446962,-1.264825453045109,bf81d8692db,games5425898691,19.0,-2366.39990234375,-3843.9599609375,97.38999938964844,-19851.099853515625,11521.800537109375,318.99999618530273,1079.4000244140625,-5362.19970703125,575.6000137329102,255.0,240.0,,0.5976399048140809,2.005434899045879,-1.168655783543496,True,171.0,False,4,False,3,,76561198039309853,enpitsu,27.0,2515.669921875,-4543.89990234375,17.049999237060547,-13876.8994140625,-7940.8001708984375,2.5,0.5999999865889549,0.19999999552965164,-0.19999999552965164,255.0,0.0,False,0.01677147362527736,-2.621883302269932,5.455277091266473e-05,True,246.0,False,4,False,4,,MadaraSSN--,317795162492363301,11.0,-3713.89990234375,510.54998779296875,16.989999771118164,-839.3000030517578,-5934.000244140625,4.799999892711639,-1.899999976158142,0.0,1481.3999938964844,255.0,199.0,False,0.009630412198605333,-1.733994626650108,0.00010038634161739691,True,246.0,False,6,False,6,,SkullZ_KiILLER,3364314495151625935,11.0,-2529.25,-4058.949951171875,16.989999771118164,6067.0001220703125,-2222.899932861328,5.0,-0.3999999910593033,0.0,2145.800018310547,129.0,255.0,0.009643530755627346,-0.34044544464605137,2.290799348124788e-05,True,197.0,False,4,False,4,,
54,4402,135.0,False,False,1,4604.626337250906,2836.5400390625,964.25,537.4000244140625,-7142.1002197265625,14244.200439453125,-6234.7998046875,-5332.2998046875,5.5000001192092896,2750.4998779296875,1.0,-0.445038085243504,0.24187447407576232,1.16882199914634,317795162492363301,MadaraSSN--,12.0,2854.659912109375,796.8200073242188,509.3999938964844,-5453.900146484375,13244.100341796875,5087.799987792969,1460.5000305175781,4682.900085449219,2487.2999572753906,255.0,95.0,False,0.31787280881591895,2.234493462671016,1.2163006255309246,True,138.38799998837135,True,8,4,6,,3364314495151625935,SkullZ_KiILLER,10.0,2377.889892578125,20.760000228881836,16.139999389648438,2584.89990234375,-19925.6005859375,-718.6000061035156,2021.3999938964844,-57.39999771118164,-551.5999984741211,186.0,0.0,,-0.0026736077996871027,-1.704499911377192,-0.0021302354662250597,False,161.0,False,8,False,6,,enpitsu,76561198039309853,26.0,2581.969970703125,1186.6800537109375,460.7900085449219,12859.69970703125,-18741.199951171875,3457.5,3912.0001220703125,2509.4000244140625,116.80000305175781,255.0,128.0,False,0.9804363571996747,-2.1037027399574115,0.04877299597713071,True,169.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,3012.2099609375,4202.64990234375,17.010000228881836,-2516.9000244140625,-6461.300048828125,2.199999988079071,0.7000000029802322,3.799999952316284,1876.9999694824219,255.0,136.0,-0.009559166944768762,-1.2238231374372142,5.588125557659386e-06,True,255.0,False,4,False,4,,
55,4404,135.0,False,False,0,6499.214379777606,-2845.050048828125,-1060.0799560546875,475.6700134277344,-20550.10009765625,-4522.5,-8674.69970703125,-297.2999954223633,-1723.6000061035156,5739.2999267578125,0.0,0.3838500559703476,0.36866523233815685,1.4747697688533257,76561198039309853,enpitsu,26.0,-2680.419921875,-1033.72998046875,488.3299865722656,-9787.60009765625,17447.099609375,3153.599853515625,-4891.700134277344,1947.2000122070312,1590.2000427246094,255.0,128.0,False,-0.5272035160301192,2.1039796617499804,0.19929912888427578,True,169.0,False,6,False,5,,bf81d8692db,games5425898691,19.0,-2990.489990234375,-4145.83984375,17.010000228881836,2820.10009765625,7002.80029296875,2.5,-0.7999999821186066,-3.799999952316284,-976.9999694824219,255.0,0.0,,0.009511744244147583,1.2540361594106741,-0.000429814763988654,True,255.0,False,4,False,4,,MadaraSSN--,317795162492363301,12.0,-2826.659912109375,-859.3099975585938,535.1799926757812,3541.099853515625,-7907.9998779296875,3339.1000366210938,-1242.3999786376953,-1921.199951171875,-4914.89990234375,255.0,108.0,False,-0.24275856466692153,-2.582760586529816,1.5160055587591994,True,132.1157593163111,True,8,4,6,,SkullZ_KiILLER,3364314495151625935,10.0,-2393.860107421875,145.58999633789062,16.3799991607666,-1202.300033569336,19984.599609375,106.70000076293945,43.00000190734863,-43.29999923706055,-1622.7000427246094,186.0,0.0,0.012091407847863549,1.598282898951872,0.002951231604453818,False,161.0,False,8,False,6,,
56,4471,138.0,False,False,0,6897.729283080556,-2706.909912109375,-1515.77001953125,546.5399780273438,5340.7000732421875,29286.8994140625,3205.4998779296875,2721.199951171875,-5021.400146484375,-1838.5000610351562,0.0,-0.19645182733840355,3.02277163049975,0.537308233209392,bf81d8692db,games5425898691,19.0,-2731.159912109375,-1824.31005859375,451.45001220703125,815.0,20325.50048828125,5116.499938964844,-5473.2000732421875,535.099983215332,-85.69999694824219,255.0,67.0,,-0.6123445056837766,1.800096373206222,-0.1758698516083787,True,236.23433128479985,True,6,False,5,,76561198039309853,enpitsu,26.0,-3553.27001953125,425.70001220703125,17.049999237060547,-5135.10009765625,-5855.10009765625,3.1999999284744263,0.0,0.0,2456.3999938964844,255.0,255.0,,0.01665847990772093,-2.2762033334051237,2.2525137434671992e-05,True,169.0,False,6,False,6,,MadaraSSN--,317795162492363301,12.0,-4062.070068359375,366.7699890136719,171.42999267578125,2933.800048828125,7355.2001953125,-9014.000244140625,2180.7000732421875,-4210.799865722656,898.4999847412109,255.0,255.0,,0.7794524253498634,1.1504439236167472,1.0598095442982978,True,116.0,False,8,4,6,,SkullZ_KiILLER,3364314495151625935,11.0,-1497.760009765625,4131.10986328125,17.010000228881836,-9625.999755859375,5279.7998046875,3.100000023841858,0.7000000029802322,0.0,3413.0999755859375,205.0,255.0,0.009577970499521379,3.0047203667474465,1.9429938784547644e-05,True,191.0,False,8,False,6,,
57,4512,139.0,False,False,1,7939.489068884639,1945.56005859375,-2729.81005859375,309.9200134277344,15910.799560546875,6589.000244140625,8214.89990234375,3274.2999267578125,1569.7000122070312,-4776.400146484375,1.0,-0.2451456109323808,-1.217039218492167,-1.8119482753469112,3364314495151625935,SkullZ_KiILLER,11.0,1856.1099853515625,-2896.4599609375,182.05999755859375,4216.700134277344,14413.399658203125,2576.199951171875,-409.50000762939453,3253.2000732421875,-1678.0999755859375,128.0,31.0,,0.5501518996943635,2.1193121366555054,0.35791022955384866,True,191.0,False,10,False,7,,317795162492363301,MadaraSSN--,12.0,2967.239990234375,-1848.8800048828125,17.010000228881836,-12713.00048828125,-5965.5999755859375,2.3000000417232513,-1.1999999731779099,-0.5000000074505806,1412.2000122070312,255.0,243.0,,-0.00957505665314467,-0.44762467789295585,0.00020431723773334397,True,116.0,False,8,4,6,,enpitsu,76561198039309853,27.0,2580.4599609375,856.489990234375,17.049999237060547,-14035.999755859375,1287.5,2.5,-0.7999999821186066,-0.19999999552965164,26.30000114440918,255.0,128.0,,-0.016742448495815916,0.08816739287707305,-7.433623673765658e-05,True,219.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,2698.030029296875,-1142.510009765625,259.95001220703125,53.60000133514404,-19986.400146484375,-5332.8997802734375,-711.1000061035156,140.0,-105.9000015258789,255.0,128.0,0.6988732188014302,-1.1893245988963592,-0.05417103227967824,True,152.0,False,6,False,6,,
