,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
31,2143,71,False,False,1,5767.555870263212,-3427.389892578125,1322.5400390625,320.4700012207031,-4171.600036621094,24786.4990234375,-8348.699951171875,-3734.8001098632812,-2633.3999633789062,-3887.9000854492188,1.0,0.3896994715161694,-1.6171448546846798,-2.6791308052040135,bf81d8692db,games5425898691,20.0,-3395.530029296875,1142.6300048828125,391.1300048828125,-14325.2001953125,17994.000244140625,45.10000228881836,-1603.6000061035156,-5256.6998291015625,211.00000381469727,255.0,238.0,,-0.5672530059166367,1.446119220616618,-0.8999102224872904,116.42640007952203,True,26,19,False,True,,76561198039309853,enpitsu,25.0,-3120.489990234375,1578.4000244140625,17.040000915527344,2137.2999572753906,-9725.10009765625,3.8999998569488525,0.09999999776482582,-0.7000000029802322,1.0999999940395355,255.0,128.0,False,-0.01669142607947852,-1.7873507239114108,-6.589947049519145e-05,True,24,24,False,255.0,False,,Raddien,76561198085658851,7,-3260.280029296875,1561.68994140625,278.55999755859375,-21924.19921875,-6937.60009765625,442.5,-1371.7999267578125,-4359.599914550781,3059.5999145507812,255.0,0.0,False,0.06821442782061271,-0.7143821747603597,0.9232290093474733,True,21,28,35.527475287837355,True,10,,Futsy,76561198273223082,7.0,-1711.3399658203125,4514.22998046875,17.0,-3680.7000732421875,-1461.1000061035156,3.4999999403953552,0.5999999865889549,-0.0,1922.7999877929688,255.0,255.0,,-0.009483172667131818,-0.28726641092158334,0.00012327727032631066,True,91.0,False,False,False,4,
32,2145,71,False,False,0,7874.786755132767,3513.840087890625,-1384.22998046875,256.8299865722656,14491.500244140625,-11867.5,-9811.699829101562,5867.5,-1174.1000366210938,438.8999938964844,0.0,-0.48242889029749914,1.5635838128245716,-2.494125663144132,76561198085658851,Raddien,7.0,3437.080078125,-1519.280029296875,278.1000061035156,19733.399658203125,1492.5,-287.7000045776367,4041.300048828125,3274.2999267578125,1787.5999450683594,255.0,0.0,False,-0.021487090533108034,0.984247490124675,1.4479207941551968,29.2374451929523,True,28,21,10,True,,76561198273223082,Futsy,7.0,1744.8699951171875,-4497.9501953125,17.0,4254.800109863281,2391.9000244140625,3.4999999403953552,-0.29999999329447746,0.0,2130.399932861328,255.0,255.0,,0.009497469980902003,0.4579321600824768,5.859348608622471e-05,True,False,4,False,91.0,False,,enpitsu,76561198039309853,25,3102.199951171875,-1495.27001953125,17.040000915527344,-2238.0999755859375,10175.399780273438,3.8999998569488525,-0.09999999776482582,0.7000000029802322,0.09999999776482582,255.0,128.0,False,0.016691426416883662,1.7873646184449894,-6.578338990428119e-05,True,24,24,255.0,False,False,,games5425898691,bf81d8692db,20.0,3521.68994140625,-1275.1300048828125,394.8399963378906,14167.900390625,-10497.80029296875,1007.3000335693359,3911.4999389648438,3071.400146484375,2348.5000610351562,255.0,217.0,,0.8377309757733852,-1.900444959374583,-1.7140438016924482,True,110.13636998463697,True,False,19,26,
33,2146,71,False,False,1,5852.100572480639,-3586.169921875,1377.3900146484375,221.42999267578125,-14967.60009765625,5172.19970703125,-13131.500244140625,727.3000335693359,3438.599853515625,4202.200012207031,1.0,0.3419227445680797,-1.8384075726057998,-2.648250418045609,bf81d8692db,games5425898691,20.0,-3521.68994140625,1275.1300048828125,394.8399963378906,-14167.900390625,10497.80029296875,1007.3000335693359,-3911.4999389648438,-3071.400146484375,2348.5000610351562,255.0,217.0,,-0.8377309757733852,1.900444959374583,-1.7140438016924482,106.98972926857645,True,26,19,False,True,,76561198039309853,enpitsu,25.0,-3081.179931640625,1399.68994140625,17.040000915527344,2338.0999755859375,-10628.399658203125,3.8999998569488525,0.09999999776482582,-0.7000000029802322,0.0,255.0,128.0,False,-0.016691426416883662,-1.7873646184449894,-6.578338990428119e-05,True,24,24,False,255.0,False,,Raddien,76561198085658851,7,-3437.080078125,1519.280029296875,278.1000061035156,-19733.399658203125,-1492.5,-287.7000045776367,-4041.300048828125,-3274.2999267578125,1787.5999450683594,255.0,0.0,False,0.021487090533108034,-0.984247490124675,1.4479207941551968,True,21,28,32.0,False,10,,Futsy,76561198273223082,7.0,-1787.1800537109375,4471.93017578125,17.0,-4941.600036621094,-3132.60009765625,3.3000001311302185,2.199999988079071,1.5000000596046448,661.5000152587891,255.0,128.0,,-0.00950104522464385,-0.5927926999495643,-0.00017268313529606526,True,91.0,False,False,False,4,
34,2157,72,False,False,1,6083.093326871046,-3998.0400390625,1527.18994140625,297.2799987792969,5806.099853515625,3015.7998657226562,5946.6998291015625,-1506.6999816894531,-5179.69970703125,2626.7999267578125,1.0,1.3940848570321676,-0.524018062812363,-0.24129175557738222,bf81d8692db,games5425898691,20.0,-4074.35009765625,1721.47998046875,425.0299987792969,-8751.199951171875,10635.400390625,3106.7999267578125,-1267.0999908447266,-3079.8001098632812,4377.099914550781,255.0,0.0,,0.1640801656035354,1.7953492892605443,1.5461779303215264,107.0,False,26,20,False,True,,76561198039309853,enpitsu,25.0,-2986.409912109375,940.47998046875,17.040000915527344,1404.7000122070312,-12259.599609375,4.399999976158142,0.19999999552965164,-0.5999999865889549,-1831.1000061035156,255.0,0.0,True,-0.01670987246871677,-1.6751692514770138,-0.00031906771572532045,True,24,24,False,255.0,False,,Raddien,76561198085658851,7,-4065.93994140625,1677.8699951171875,276.3699951171875,-788.8999938964844,4678.399963378906,-95.50000190734863,-754.8000335693359,-2921.400146484375,4598.299865722656,255.0,255.0,False,0.9899211537298527,-1.481231408569451,-2.1041185172824894,True,22,28,32.0,False,10,,Futsy,76561198273223082,7.0,-1996.3199462890625,4347.06982421875,17.0,-7849.4000244140625,-3280.0,3.400000035762787,-5.899999737739563,-2.5999999046325684,-1530.8000183105469,255.0,128.0,,-0.00950868373430464,-0.36693708151792265,-0.00011762339214317711,True,91.0,False,False,False,4,
35,2208,74,False,False,0,8162.362346588808,2960.530029296875,-2053.840087890625,276.3999938964844,5355.30029296875,24136.39892578125,4063.2998657226562,5454.2999267578125,2319.1000366210938,933.3999633789062,0.0,-0.4630878592944887,2.4132015517329615,-2.9769316630817784,76561198273223082,Futsy,7.0,2916.35009765625,-2178.889892578125,210.36000061035156,-2082.4000549316406,16209.200439453125,-242.29999542236328,-2952.60009765625,-4351.700134277344,-1610.5000305175781,255.0,160.0,,0.34290988095505454,1.6756076464615004,-1.0981921539187567,54.0,False,6,3,False,True,,76561198085658851,Raddien,7.0,3564.800048828125,-1588.5,16.989999771118164,-8268.300170898438,-9449.299926757812,2.7000001072883606,1.1999999731779099,-3.8999998569488525,-1830.5000305175781,255.0,0.0,,0.009345743544338952,-2.292727871695945,-0.0003884168908317028,True,22,28,10,16.213556974164902,True,,enpitsu,76561198039309853,25,3232.64990234375,125.31999969482422,17.040000915527344,-9390.700073242188,348.4000015258789,0.29999999329447746,-0.29999999329447746,-0.19999999552965164,-2435.5999755859375,255.0,0.0,,0.016673352135323994,3.0754539776596417,-1.7194995580278915e-05,True,24,24,213.73482147596215,True,False,,games5425898691,bf81d8692db,20.0,3044.85009765625,-2061.510009765625,71.12000274658203,-13554.200439453125,-2641.300048828125,3102.0999145507812,1740.5000305175781,-1462.2999572753906,2318.6000061035156,255.0,240.0,,0.048884000914451047,3.0597080099453136,-0.012442990879378085,True,107.0,False,False,21,28,
36,2432,82,True,False,0,1337.129344095538,418.6300048828125,4895.740234375,93.1500015258789,-4599.2999267578125,37.59999990463257,0.0,-41.19999885559082,-5040.400085449219,-3180.1998901367188,0.0,-0.9149142519191125,0.10312229291491312,-1.1596250581519212,76561198085658851,Raddien,7.0,232.33999633789062,4784.81982421875,102.9000015258789,10257.2998046875,20436.099853515625,-156.899995803833,-4915.4998779296875,2467.2000122070312,0.0,255.0,128.0,False,1.3511510898496684,-2.0358757192215857,-3.1414687501103757,0.0,False,30,23,10,True,,76561198273223082,Futsy,7.0,687.6099853515625,4286.91015625,17.010000228881836,-17581.8994140625,14828.1005859375,0.0,-0.3999999910593033,0.09999999776482582,-1967.7999877929688,255.0,0.0,,0.00958026485065316,2.3636988429326626,-2.576411660518368e-05,True,4,6,False,74.70763033179823,True,,enpitsu,76561198039309853,25,2325.3798828125,4647.72021484375,17.049999237060547,-11511.400146484375,6682.1002197265625,2.5999999046325684,-0.7000000029802322,-0.3999999910593033,0.0,255.0,128.0,False,0.016678251709869345,2.6156510386832106,-3.709111813370762e-05,True,26,26,107.0,False,False,,games5425898691,bf81d8692db,20.0,246.74000549316406,4568.0400390625,17.020000457763672,-15964.599609375,-1317.2999572753906,1.0000000149011612,-0.9000000357627869,-0.5999999865889549,1680.8999633789062,128.0,255.0,,0.009601242783671806,-3.0169492939065723,6.401619380660018e-05,True,0.0,False,False,24,32,
37,2693,82,False,False,0,5200.959550464683,5.179999828338623,17.709999084472656,93.9000015258789,9784.89990234375,29892.900390625,3943.2000732421875,1994.9000549316406,-590.9999847412109,122.79999732971191,0.0,-0.00492306293727808,0.0009895086776152493,0.016629966759767346,76561198085658851,Raddien,7.0,-60.7400016784668,-142.66000366210938,76.12999725341797,6864.89990234375,18481.400146484375,1896.4999389648438,-4456.300048828125,-631.1999893188477,-3161.0000610351562,255.0,255.0,,0.4527221497907667,1.0491071869348718,-0.41013893221856484,0.0,False,4,3,False,True,,76561198273223082,Futsy,7.0,0.0,-4439.7900390625,17.010000228881836,0.0,2937.5,2.0999999344348907,-0.7999999821186066,0.0,0.0,255.0,,,0.009391819022345399,1.5707878295104034,-3.9981008938747724e-08,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25,0.0,2776.77001953125,17.049999237060547,0.0,-9806.500244140625,2.5999999046325684,0.5999999865889549,0.0,0.0,255.0,,,0.016807754157375284,-1.5707753722337265,1.7641291150023868e-07,True,False,False,146.0,False,False,,games5425898691,bf81d8692db,20.0,94.8499984741211,449.92999267578125,77.06999969482422,-1306.1000061035156,-22558.30078125,2170.2000427246094,5498.0999755859375,134.49999809265137,45.19999980926514,128.0,128.0,,0.6855603158839013,-1.5396564306200138,0.00516706843156181,True,0.0,False,False,3,4,
38,2696,82,False,False,1,5359.330793735215,-97.55000305175781,-126.43000030517578,191.44000244140625,-17165.899658203125,-3626.400146484375,15859.7998046875,-5111.600036621094,505.49999237060547,-3100.8999633789062,1.0,0.021222232187225566,0.008896376507010834,0.0806715772711288,bf81d8692db,games5425898691,20.0,-85.30000305175781,-276.6400146484375,86.87000274658203,798.1999969482422,17204.7998046875,-182.99999237060547,-4945.10009765625,1159.1000366210938,-2109.9000549316406,128.0,128.0,,-1.3274284196188448,1.486588136121987,0.24999842175101222,0.0,False,4,3,False,True,,76561198039309853,enpitsu,25.0,-0.0,-2697.050048828125,17.049999237060547,-0.0,9368.499755859375,2.5999999046325684,-0.5999999865889549,-0.0,0.0,255.0,,,-0.016807754157375284,1.5707753722337265,1.7641291150023868e-07,True,False,False,False,146.0,False,,Raddien,76561198085658851,7,3.440000057220459,-11.4399995803833,87.30999755859375,-6893.3001708984375,-18515.400390625,291.00000381469727,5287.60009765625,1424.4999694824219,511.5999984741211,255.0,255.0,,-0.7738265868293429,-0.6350303519224524,-1.0336839973236163,True,3,4,0.0,False,False,,Futsy,76561198273223082,7.0,-0.0,4410.47998046875,17.010000228881836,-0.0,-3978.0999755859375,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,,,-0.009407078266615514,-1.5707879012257133,-3.964947833289374e-08,True,116.0,False,False,False,False,
39,2830,87,True,False,1,3018.6761745928825,-2049.0400390625,4477.31982421875,93.19999694824219,8288.400268554688,4130.899963378906,228.09999465942383,-2587.0999145507812,5276.300048828125,1210.8000183105469,1.0,-0.06691784578236812,-0.7589175087146852,2.9699507501503235,76561198039309853,enpitsu,25.0,-2200.14990234375,4425.6298828125,17.049999237060547,16243.599853515625,13712.80029296875,2.8999999165534973,0.5000000074505806,-0.0,-1639.7000122070312,255.0,0.0,,-0.016844332743129745,2.4791301184151453,-0.000191729345806032,59.0,False,False,False,False,True,,bf81d8692db,games5425898691,20.0,-3699.919921875,-837.0800170898438,16.950000762939453,5047.39990234375,3679.1000366210938,16.90000057220459,1.0000000149011612,20.299999713897705,2295.500030517578,255.0,255.0,,-0.008531855774169086,2.5181677434881546,-0.0005326415927539302,True,6,6,False,8.0,False,,Raddien,76561198085658851,7,591.47998046875,4020.590087890625,17.010000228881836,-10978.399658203125,8837.899780273438,2.0000000298023224,-0.3999999910593033,0.3999999910593033,0.5000000074505806,255.0,128.0,,-0.009594899362846677,0.6777004361071459,-5.829901055418707e-05,True,6,6,31.0,False,False,,Futsy,76561198273223082,7.0,-2193.929931640625,4874.77978515625,14.8100004196167,2430.5999755859375,-10733.699951171875,338.1999969482422,184.89999771118164,114.0999984741211,2190.800018310547,255.0,255.0,False,0.004430775717147572,-1.816453971050109,0.001766905251484643,True,123.75715283680992,True,False,False,False,
40,3104,88,False,False,0,5214.304664915319,-49.349998474121094,-5.110000133514404,104.08000183105469,-5487.7001953125,6465.999755859375,-927.2000122070312,1647.4000549316406,823.8999938964844,5710.2001953125,0.0,0.1291884437599841,0.4150309356341548,0.3483998053858005,76561198273223082,Futsy,7.0,-17.799999237060547,-147.55999755859375,91.66000366210938,3621.0000610351562,-1305.5999755859375,80.60000419616699,-5248.699951171875,170.9000015258789,1634.1999816894531,0.0,185.0,,0.8894459630903789,-0.22604192109169152,-1.8470646124742511,0.0,False,4,3,False,True,,76561198085658851,Raddien,7.0,38.90999984741211,-1396.75,17.010000228881836,401.1000061035156,14094.3994140625,2.0999999344348907,0.0,0.0,0.0,255.0,128.0,,0.009590951649504232,1.5423489212020822,-1.4345070705845945e-05,True,False,False,False,66.0,False,,enpitsu,76561198039309853,25,-24.510000228881836,115.06999969482422,128.80999755859375,-8564.299926757812,3102.0001220703125,3808.5000610351562,5261.5997314453125,-1540.2999877929688,439.0999984741211,255.0,128.0,,1.2136453879557534,1.247011939136585,3.058736808726818,True,1,2,0.0,False,False,,games5425898691,bf81d8692db,20.0,2785.280029296875,4168.72998046875,17.010000228881836,16497.60009765625,1987.1000671386719,2.3000000417232513,0.5000000074505806,0.0,-1910.3999328613281,128.0,0.0,,0.009635217921644464,0.05707986930545458,-5.415518299636367e-05,True,255.0,False,False,False,False,
41,3105,88,False,False,1,5201.896131006085,69.63999938964844,4.159999847412109,97.37999725341797,6274.0997314453125,673.3000183105469,-2239.7000122070312,-3578.699951171875,-1091.9999694824219,3796.9000244140625,1.0,-0.105684070677203,-0.556225199954616,0.47166210512653794,76561198039309853,enpitsu,25.0,24.510000228881836,-115.06999969482422,128.80999755859375,8564.299926757812,-3102.0001220703125,3808.5000610351562,-5261.5997314453125,1540.2999877929688,439.0999984741211,255.0,128.0,,-1.2136453879557534,-1.247011939136585,3.058736808726818,0.0,False,2,1,False,True,,bf81d8692db,games5425898691,20.0,-2933.610107421875,-4172.58984375,17.010000228881836,-15837.19970703125,870.1000213623047,2.3000000417232513,-0.09999999776482582,-0.0,-1965.0999450683594,128.0,0.0,,-0.009645727694270077,0.12104337384145104,-2.7804218056516423e-05,True,False,False,False,255.0,False,300.0,Raddien,76561198085658851,7,-38.90999984741211,1396.75,17.010000228881836,-401.1000061035156,-14094.3994140625,2.0999999344348907,-0.0,-0.0,0.0,255.0,128.0,,-0.009590951649504232,-1.5423489212020822,-1.4345070705845945e-05,True,False,False,66.0,False,False,,Futsy,76561198273223082,7.0,17.799999237060547,147.55999755859375,91.66000366210938,-3621.0000610351562,1305.5999755859375,80.60000419616699,5248.699951171875,-170.9000015258789,1634.1999816894531,0.0,185.0,,-0.8894459630903789,0.22604192109169152,-1.8470646124742511,True,0.0,False,False,3,4,
42,3129,89,False,False,0,5242.6641538528775,-465.3900146484375,-84.94999694824219,102.69000244140625,-2825.7000732421875,16090.699462890625,5113.599853515625,4283.800048828125,-2341.199951171875,-1217.2000122070312,0.0,0.8701620539240872,-1.2925950144562266,0.1965630909396158,76561198085658851,Raddien,7.0,-479.55999755859375,-254.2100067138672,16.06999969482422,-7017.19970703125,10458.399658203125,-306.3999938964844,158.69999885559082,11.90000057220459,-2404.600067138672,255.0,0.0,,0.0021556294532442915,2.069609640727296,-0.0020647751146103577,97.0,False,False,False,False,True,,76561198273223082,Futsy,7.0,283.5299987792969,-216.74000549316406,34.43000030517578,3352.3001098632812,-525.6999969482422,-2807.7999877929688,-1731.9999694824219,-482.79998779296875,1598.3999633789062,255.0,255.0,,0.005816614762840752,1.6579614165621643,-0.21497446718913416,True,4,4,False,0.0,False,,enpitsu,76561198039309853,25,-743.0399780273438,430.45001220703125,224.41000366210938,-8531.900024414062,3775.7998657226562,-1517.7000427246094,1377.5,-674.5999908447266,-45.50000190734863,128.0,0.0,,-0.12742264023519598,-2.0227853942636744,0.23536509926319873,True,2,2,0.0,False,False,,games5425898691,bf81d8692db,20.0,3560.050048828125,3348.800048828125,17.010000228881836,-3818.5000610351562,-12858.900146484375,2.3000000417232513,0.0,0.0,-2254.9000549316406,255.0,0.0,,0.009558339701368771,-1.927691320716647,-2.9384658630026223e-06,True,255.0,False,False,False,False,
43,3159,90,True,True,0,3425.4059207842724,-768.97998046875,1716.949951171875,270.7099914550781,1004.8999786376953,26643.60107421875,3406.0000610351562,4564.200134277344,-2898.2000732421875,-652.7999877929688,0.0,0.40409808890365884,-1.4162041394891767,-0.27088316510258476,76561198085658851,Raddien,7.0,-826.75,1387.9300537109375,160.1999969482422,1997.5999450683594,22688.701171875,3197.9998779296875,-849.8999786376953,1215.199966430664,-1121.8000030517578,255.0,255.0,,-0.21282831822955303,1.0057549546097815,0.06328909758764313,19.212154919101337,True,4,3,False,True,,76561198273223082,Futsy,7.0,74.8499984741211,276.0799865722656,17.010000228881836,-1466.300048828125,9492.39990234375,2.0999999344348907,-0.09999999776482582,1.5000000596046448,-448.8999938964844,255.0,128.0,,0.00953212713385457,1.6937393676688357,0.00012041873641676611,True,4,4,False,0.0,False,,enpitsu,76561198039309853,25,-1789.6400146484375,567.739990234375,17.049999237060547,-11064.300537109375,-2238.6000061035156,2.7000001072883606,0.5000000074505806,-0.3999999910593033,0.09999999776482582,255.0,128.0,,0.016657784114049192,-2.941931673610905,3.6524084397500197e-05,True,2,2,0.0,False,False,,games5425898691,bf81d8692db,20.0,2175.780029296875,3297.1201171875,17.010000228881836,-13581.99951171875,13145.10009765625,0.5000000074505806,-1.2999999523162842,1.2999999523162842,-999.4000244140625,255.0,94.0,,0.009594576151693552,2.3391485787215633,-7.95478994384534e-05,True,188.0,False,False,False,False,
44,3458,91,False,False,0,5255.123793078308,-9.609999656677246,-39.83000183105469,114.7300033569336,-2182.4000549316406,-10031.500244140625,7653.900146484375,-3033.0999755859375,535.2999877929688,958.0999755859375,0.0,-0.03167824847940383,0.2908582031548275,0.217948856396218,76561198273223082,Futsy,7.0,-12.149999618530273,-193.72999572753906,78.26000213623047,-2653.800048828125,4036.6000366210938,677.5,-3032.39990234375,1270.999984741211,-4408.900146484375,0.0,155.0,,0.6661909415139309,1.2313522446516985,-0.3968293058883031,22.0,False,4,3,False,True,,76561198085658851,Raddien,7.0,3220.5,-4335.52978515625,17.010000228881836,1442.7000427246094,-13028.599853515625,2.8999999165534973,-0.19999999552965164,-0.5000000074505806,-3257.7999877929688,255.0,0.0,False,0.009586510097741597,-1.7163515767775033,2.01519964289873e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,25,3019.18994140625,4088.7900390625,17.049999237060547,12473.199462890625,-2951.300048828125,3.8999998569488525,0.5999999865889549,-0.3999999910593033,-3112.6998901367188,255.0,0.0,False,0.016764007170284017,-0.41852304105823446,-3.598508981878924e-05,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,19.0,-5.010000228881836,138.08999633789062,87.11000061035156,-560.099983215332,-22846.10107421875,-144.49999809265137,5498.3001708984375,-135.0,-0.09999999776482582,128.0,128.0,,1.3611956979425004,1.5464736418889686,-3.141317854267525,True,31.0,False,False,3,4,
45,3459,91,False,False,1,5156.743824689618,22.299999237060547,57.810001373291016,148.7100067138672,3237.2000122070312,7362.9998779296875,4707.699890136719,1147.3999786376953,-2357.5,-392.7000045776367,1.0,0.01657536641858412,-0.3311520695326865,0.34647161861122583,bf81d8692db,games5425898691,19.0,13.779999732971191,-83.12000274658203,109.7699966430664,1237.9000091552734,2746.7001342773438,3151.7999267578125,-4723.699951171875,596.5999984741211,-2753.0999755859375,128.0,128.0,,-1.4901284474784102,-1.1750849396378564,2.914118900653272,31.0,False,4,3,False,True,,76561198039309853,enpitsu,25.0,-3019.18994140625,-4088.7900390625,17.049999237060547,-12473.199462890625,2951.300048828125,3.8999998569488525,-0.5999999865889549,0.3999999910593033,-3112.6998901367188,255.0,0.0,False,-0.016764007170284017,0.41852304105823446,-3.598508981878924e-05,True,False,False,False,255.0,False,,Raddien,76561198085658851,7,-3220.5,4335.52978515625,17.010000228881836,-1442.7000427246094,13028.599853515625,2.8999999165534973,0.19999999552965164,0.5000000074505806,-3257.7999877929688,255.0,0.0,False,-0.009586510097741597,1.7163515767775033,2.01519964289873e-05,True,False,False,255.0,False,False,,Futsy,76561198273223082,7.0,29.309999465942383,180.74000549316406,80.83999633789062,2558.000030517578,-1544.2999267578125,84.70000267028809,5430.5999755859375,583.4999847412109,-646.5000152587891,0.0,139.0,,-1.027698924450017,-0.7312898400766492,-0.8171327650938629,True,22.0,False,False,3,4,
46,3478,92,False,False,1,5080.554323111159,-8.229999542236328,140.55999755859375,95.37999725341797,-1037.5,920.8000183105469,1867.2999572753906,-1009.4000244140625,-1137.3999786376953,279.20000076293945,1.0,-1.085806938241125,-1.0230547337869837,1.301483321095118,bf81d8692db,games5425898691,19.0,85.27999877929688,-168.89999389648438,279.1400146484375,1085.8999633789062,-1615.7000732421875,593.1999969482422,-2740.7000732421875,-68.20000171661377,745.1999664306641,255.0,178.0,,1.24208024202079,2.468887663194721,0.9386209040542302,31.0,False,4,4,False,True,,76561198039309853,enpitsu,25.0,-3219.719970703125,-3350.820068359375,17.049999237060547,7700.9002685546875,11360.50048828125,-0.9000000357627869,-0.19999999552965164,0.09999999776482582,-2298.699951171875,255.0,128.0,False,-0.016737306164262493,2.231217108174888,5.616951635203978e-06,True,False,False,False,223.68294189053196,True,,Raddien,76561198085658851,7,-2568.18994140625,4724.7900390625,17.020000457763672,11524.7998046875,-4326.9000244140625,-0.19999999552965164,3.0000001192092896,-0.7000000029802322,-2355.0,255.0,0.0,False,-0.009552700426118022,-2.7185004976918683,-0.00014788328846337322,True,False,False,248.7454192869125,True,False,,Futsy,76561198273223082,7.0,208.5,267.9100036621094,100.08999633789062,2705.7998657226562,1491.3999938964844,-1170.199966430664,2619.2001342773438,-1844.4000244140625,12.400000095367432,255.0,128.0,,1.2964347659602906,0.2720630477428835,1.217546650486244,True,22.0,False,False,4,4,
47,3508,93,False,False,0,5478.505950432177,132.27999877929688,-241.13999938964844,98.12999725341797,9432.999877929688,-602.2000122070312,2049.2999267578125,223.60000610351562,-788.3999633789062,1716.1000061035156,0.0,-0.22718849818861242,2.1857040540535673,2.5531943623463453,76561198273223082,Futsy,7.0,-58.400001525878906,-254.07000732421875,17.010000228881836,7025.3997802734375,-1538.0999755859375,2.3000000417232513,-0.09999999776482582,0.0,-2456.0000610351562,255.0,0.0,,0.009508344913958466,-0.22524257238431436,1.587921454235266e-05,22.0,False,4,4,False,True,,76561198085658851,Raddien,7.0,1667.1600341796875,-3313.02001953125,17.020000457763672,-6052.2998046875,14802.099609375,1.0000000149011612,-0.09999999776482582,0.29999999329447746,-1655.2000427246094,255.0,0.0,False,0.009584430821004948,1.9321791296224755,-0.00020351357470938121,True,False,False,False,217.0,False,,enpitsu,76561198039309853,25,1718.06005859375,2281.389892578125,17.049999237060547,-18179.89990234375,200.49999237060547,3.0000001192092896,-0.3999999910593033,0.0,-2027.7999877929688,255.0,0.0,False,0.016785351234487416,3.0588902394583175,-4.115483393076062e-05,True,False,False,221.0,False,False,,games5425898691,bf81d8692db,20.0,-191.99000549316406,314.9700012207031,15.210000038146973,75.39999961853027,251.00000381469727,-58.400001525878906,-115.0,-231.70000076293945,65.19999980926514,255.0,255.0,,0.005488501276447397,-0.8488430563741123,-0.008252247654316647,True,31.0,False,False,4,4,
