,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
10,1236,20,False,False,1,4805.117756669603,3186.260009765625,915.7999877929688,132.92999267578125,-15072.099609375,1317.4000549316406,2804.5999145507812,-3142.7999877929688,2943.599853515625,1758.0000305175781,1.0,0.03254047160908295,-1.4152241675582324,-1.7594760995244036,bf81d8692db,games5425898691,24.0,3337.239990234375,927.9000244140625,17.020000457763672,-13505.400390625,-1589.1999816894531,-1.2999999523162842,-5.400000214576721,-0.5999999865889549,-244.89999771118164,255.0,128.0,,-0.009575111188405195,-0.11080768985807564,-0.00011192914770465217,True,False,False,False,68.21040001992257,True,,76561198039309853,enpitsu,27.0,-2909.56005859375,-20.84000015258789,17.049999237060547,-16082.5,1929.9000549316406,3.1999999284744263,-4.000000059604645,0.5000000074505806,270.79999923706055,255.0,255.0,True,-0.01677660968792876,0.1239751886823575,6.680035184824396e-05,True,2,False,2,0.0,False,,Donovannn,2533274930457143,7,3708.2900390625,737.5800170898438,17.059999465942383,-5283.0999755859375,14904.49951171875,-2.199999988079071,-0.09999999776482582,0.19999999552965164,2091.0000610351562,255.0,255.0,False,-0.01677810044512346,1.1637390544165385,-2.7275848031045982e-05,False,6,214.2832515957535,True,6,False,,Gatology,2535434167230353,53.0,-259.05999755859375,4326.2900390625,17.049999237060547,14081.600341796875,-3022.9998779296875,3.6000001430511475,1.1999999731779099,-0.0,-1764.2999267578125,255.0,3.0,False,-0.016767072121910552,-2.9033616441608965,-0.00023001489460869052,True,203.0,False,False,False,False,
11,1268,21,False,False,1,3889.8858601123698,1571.469970703125,1309.2099609375,245.0500030517578,-6280.3997802734375,11187.7001953125,7634.000244140625,4552.9998779296875,-3440.7998657226562,1851.9999694824219,1.0,-0.5931589850930019,1.4038689386235617,2.601482248623916,bf81d8692db,games5425898691,24.0,1543.6199951171875,1306.18994140625,92.36000061035156,-6013.4002685546875,13444.3994140625,2402.5999450683594,-3104.5001220703125,4489.100036621094,-677.7999877929688,128.0,0.0,,-0.05403656166285162,0.9380469358631135,0.9526347655990477,True,3,False,4,54.0,False,,76561198039309853,enpitsu,27.0,-3571.60009765625,-1015.77001953125,17.049999237060547,7323.599853515625,-11357.39990234375,3.6000001430511475,-0.0,0.09999999776482582,1843.2000732421875,255.0,128.0,,-0.01674109471059429,-2.167387896074694,0.00019849944800362168,True,2,False,2,255.0,False,,Donovannn,2533274930457143,7,2115.8701171875,1999.9100341796875,17.059999465942383,-7250.7000732421875,20833.20068359375,-2.800000011920929,-1.1999999731779099,4.000000059604645,-1665.0,255.0,85.0,,-0.016768659266957083,1.3142046348328904,7.08159132856657e-05,True,6,127.8650320755538,True,6,False,,Gatology,2535434167230353,53.0,501.69000244140625,2899.43994140625,17.049999237060547,-2333.300018310547,-18718.800048828125,-1.2999999523162842,0.3999999910593033,3.0000001192092896,-1.1999999731779099,255.0,128.0,,-0.016771433338661972,-1.4413101388222458,7.476371081181292e-05,True,174.5310450702585,True,False,False,False,
12,1325,23,False,False,0,8707.045338533835,-284.55999755859375,-3545.550048828125,425.3399963378906,21077.7001953125,3913.699951171875,9448.200073242188,3998.3999633789062,2902.9000854492188,-2391.1000061035156,0.0,0.7737483022722452,-1.4398975268151077,2.6987979330141694,2533274930457143,Donovannn,7.0,-395.4700012207031,-3604.429931640625,259.95001220703125,10268.399658203125,6694.4000244140625,5906.500244140625,1190.5999755859375,-863.8999938964844,-278.6000061035156,255.0,128.0,False,-0.9668883503230798,0.667799900327153,0.0948161240535741,True,6,4,8,81.53653318394896,True,,2535434167230353,Gatology,67.0,-2162.7900390625,-2794.280029296875,17.049999237060547,434.59999084472656,-14944.300537109375,3.100000023841858,0.0,-0.7000000029802322,3.1999999284744263,254.0,128.0,,0.016772394637642733,-1.5412823051298155,-6.531669363247319e-05,True,False,False,False,170.0,False,,enpitsu,76561198039309853,27,1715.739990234375,444.7699890136719,17.049999237060547,-5247.39990234375,-13088.499755859375,3.100000023841858,0.0,-0.7000000029802322,0.0,255.0,255.0,,0.01674856145630931,-1.952107742260555,-6.213714907527244e-05,True,2,255.0,False,2,False,,games5425898691,bf81d8692db,24.0,-117.86000061035156,-3542.340087890625,149.08999633789062,3765.4000854492188,-9899.89990234375,3325.4998779296875,-655.1000213623047,-1389.6000671386719,-3709.2999267578125,255.0,0.0,,-0.22713315426571914,-2.1389703657325554,0.4577845842047051,True,54.0,False,6,4,False,
13,1411,26,False,False,0,8432.939899619569,2824.5,-2427.85009765625,386.3699951171875,-11392.5,-2421.300048828125,12007.80029296875,1666.9000244140625,-5599.6002197265625,-1365.7000732421875,0.0,-0.23395716329403968,-0.7547662738248865,2.8062492230529927,2533274930457143,Donovannn,7.0,2851.22998046875,-2405.6298828125,242.50999450683594,8083.900146484375,7263.499755859375,5303.499755859375,0.0,0.5000000074505806,262.1999931335449,255.0,128.0,False,0.016460229553273975,0.9607160071890586,-0.002671240842136924,True,6,6,10,38.0,False,,2535434167230353,Gatology,55.0,2161.969970703125,-2640.1201171875,109.29000091552734,18416.400146484375,8961.500244140625,3179.89990234375,-1.0000000149011612,-0.3999999910593033,3.799999952316284,254.0,99.0,,0.01689669943990028,0.4945378011403546,-0.00030281485482202414,True,False,False,4,131.0,False,,enpitsu,76561198039309853,27,2788.889892578125,-1986.5699462890625,209.60000610351562,-6729.0997314453125,-16703.299560546875,2817.0001220703125,638.4000015258789,294.59999084472656,676.6999816894531,255.0,128.0,False,-0.34072545320355113,-1.4859030641040591,-0.10691960138298284,True,3,154.0,False,4,False,,games5425898691,bf81d8692db,24.0,46.97999954223633,-3396.77001953125,98.45999908447266,1034.000015258789,14499.7998046875,-142.89999961853027,-5491.300048828125,308.50000381469727,3.700000047683716,255.0,128.0,,-1.011024316807169,-1.6258805536993928,3.1403091823731017,True,85.0,False,8,7,False,
14,1506,30,True,True,1,1909.0317997954553,893.4000244140625,3230.969970703125,574.3800048828125,-7278.699951171875,19763.00048828125,-5761.300048828125,-4432.300109863281,-505.2000045776367,4012.3001098632812,1.0,0.1450348379787792,1.7831611016066218,-1.7044920448683152,bf81d8692db,games5425898691,24.0,1013.9199829101562,3106.89990234375,565.2899780273438,6779.2999267578125,17205.6005859375,-35.39999961853027,-4995.0,2074.1000366210938,998.6000061035156,255.0,21.0,,-0.21418986045495045,1.3770953222632654,0.5333189413011808,True,9,False,10,8.500688255474119,True,,76561198039309853,enpitsu,27.0,-1964.8599853515625,4005.43994140625,24.329999923706055,12147.39990234375,1451.6000366210938,-1803.8999938964844,817.9000091552734,-1432.4000549316406,4653.900146484375,128.0,128.0,False,0.02316327324108746,2.0432263839278253,0.04108129146452123,True,4,False,4,41.0,False,,Donovannn,2533274930457143,7,-2962.830078125,1158.030029296875,99.81999969482422,1600.0,17674.49951171875,227.09999084472656,-5349.5001220703125,-1268.3000183105469,152.2000026702881,255.0,128.0,False,-1.3013893941269221,1.6258247346308101,-0.27181289124987323,True,7,0.0,False,12,6,,Gatology,2535434167230353,69.0,-1757.4599609375,3087.02001953125,100.3499984741211,17409.49951171875,-14975.10009765625,-1285.5000305175781,-272.90000915527344,-62.800002098083496,2976.099853515625,254.0,128.0,,0.09803275238301254,2.8645947452346636,-0.008478585108465943,True,191.0,False,4,False,4,
15,1790,31,False,False,0,5208.558489632074,11.619999885559082,11.130000114440918,92.2300033569336,18554.200439453125,21343.701171875,1981.1000061035156,-1192.7999877929688,-754.4000244140625,-4033.2000732421875,0.0,-0.006450862973315833,-0.033574829119444614,-0.00982500879983985,2535434167230353,Gatology,52.0,-112.41999816894531,-149.64999389648438,117.01000213623047,18223.00048828125,13857.80029296875,2056.4999389648438,-984.5999908447266,5288.499755859375,-1145.4000091552734,255.0,48.0,,0.7604579754196928,0.9337126649693369,0.44384425280841916,True,3,False,4,0.0,False,,2533274930457143,Donovannn,7.0,2788.340087890625,-4256.7998046875,17.059999465942383,22023.9990234375,1805.0999450683594,2.3000000417232513,0.9000000357627869,0.0,1490.8000183105469,255.0,255.0,True,0.01678251474668787,0.10592862166597634,0.00025762759659782634,True,False,False,False,0.0,False,,enpitsu,76561198039309853,27,0.0,4355.31982421875,17.049999237060547,0.0,-3.6000001430511475,3.1999999284744263,-2.199999988079071,0.0,0.0,255.0,,,0.01682313199292206,-1.5708169784420078,-1.744469668337261e-07,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,24.0,85.0999984741211,438.94000244140625,80.73999786376953,-4986.300048828125,-22294.49951171875,2543.000030517578,5464.0997314453125,-618.1000137329102,106.30000114440918,255.0,128.0,,0.523845385449206,-1.6725418800238705,0.005704944550835659,True,0.0,False,4,3,False,
16,1792,31,False,False,1,5331.739965637658,-102.6500015258789,-97.37999725341797,105.80000305175781,-20009.89990234375,11273.599853515625,6789.000244140625,3785.4998779296875,-1398.9999389648438,4439.800109863281,1.0,0.020798334269465226,0.07977652641755244,-0.15965575537884938,bf81d8692db,games5425898691,24.0,-43.5,-252.9600067138672,98.69000244140625,4989.5001220703125,22332.19970703125,1254.4999694824219,-5468.699951171875,583.3000183105469,49.49999809265137,255.0,147.0,,-1.1266733987552662,1.6581438971975235,0.016496891136762764,True,3,False,4,0.0,False,,76561198039309853,enpitsu,27.0,-0.0,-4354.22021484375,17.049999237060547,-0.0,526.3999938964844,3.1999999284744263,2.199999988079071,-0.0,0.0,255.0,,,-0.016731575910546737,1.570817896365969,-1.8055006484797504e-07,True,False,False,False,116.0,False,,Donovannn,2533274930457143,7,-2969.989990234375,4232.68017578125,17.059999465942383,-21544.89990234375,-3843.9999389648438,2.5999999046325684,0.3999999910593033,-0.0,2358.699951171875,254.0,255.0,True,-0.01677589641808191,-0.27209616388071,0.0002436894223740127,True,False,255.0,False,False,False,50.0,Gatology,2535434167230353,52.0,-24.889999389648438,48.9900016784668,129.50999450683594,-16341.500244140625,-11942.099609375,210.30000686645508,2021.7999267578125,-5015.899963378906,-1000.9999847412109,254.0,48.0,,-1.1325229259656067,-1.698539058930259,1.2607836040540676,True,0.0,False,4,3,False,
17,1794,31,False,False,0,5258.59369567417,325.489990234375,25.239999771118164,153.1699981689453,34784.599609375,-325.09998321533203,2340.0,-1668.3000183105469,-2471.3999938964844,-5206.500244140625,0.0,-0.038005277845378396,-0.06668591344139892,-0.45838828970716033,2535434167230353,Gatology,52.0,52.130001068115234,-29.079999923706055,129.55999755859375,16340.6005859375,11946.600341796875,-8.799999952316284,-2048.0999755859375,4958.2000732421875,-1212.7999877929688,255.0,48.0,,1.1499371711655948,1.9306246947558208,1.5442270345258389,True,3,False,4,0.0,False,,2533274930457143,Donovannn,7.0,3005.7099609375,-4225.75,17.059999465942383,21397.2998046875,4256.099853515625,2.5999999046325684,-0.5000000074505806,0.0,2493.800048828125,255.0,255.0,True,0.016778571940958942,0.31311630671456386,0.00023991137974651346,True,False,False,False,251.85752263633154,True,,enpitsu,76561198039309853,27,0.0,4353.02001953125,17.049999237060547,0.0,-782.9000091552734,3.1999999284744263,-2.0999999344348907,0.0,0.0,255.0,,,0.016701057873966443,-1.5708181470774263,-1.8233262217731253e-07,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,24.0,2.4800000190734863,76.91000366210938,97.54000091552734,-4396.199951171875,-19030.6005859375,-170.10000228881836,5429.4000244140625,864.8000335693359,150.600004196167,255.0,176.0,,1.295506675774273,1.8261680284761312,-3.07711251987028,True,0.0,False,4,3,False,
18,1890,34,False,False,0,6291.254048260498,2996.8701171875,197.7899932861328,1425.260009765625,-17443.399658203125,20323.299560546875,5080.899963378906,-4627.0001220703125,2674.89990234375,-2219.1000366210938,0.0,1.0346942045931253,-2.751157574544404,-2.572449599621062,2533274930457143,Donovannn,7.0,3057.31005859375,103.44000244140625,1299.1400146484375,-15504.89990234375,12640.899658203125,1328.5000610351562,5166.300048828125,1099.3000030517578,-1533.0000305175781,254.0,189.0,True,-0.9685732036065547,3.0543209665384317,1.6270521336563695,True,3,False,4,161.1049205641593,True,,2535434167230353,Gatology,52.0,3311.639892578125,-878.72998046875,17.059999465942383,-11443.399658203125,-10150.2001953125,1.899999976158142,0.0,-0.19999999552965164,4.600000083446503,255.0,136.0,,0.016752338198797043,-2.418084858088583,1.1489465326115159e-05,True,4,False,4,0.0,False,,enpitsu,76561198039309853,27,183.72000122070312,5068.68994140625,17.049999237060547,-106.09999656677246,41.599998474121094,3.1999999284744263,0.09999999776482582,0.7999999821186066,0.7000000029802322,128.0,128.0,False,0.016786743774235755,-1.944149216448022,8.273189351471583e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,24.0,-3526.669921875,-130.49000549316406,17.020000457763672,-5101.199951171875,14639.200439453125,1.4000000059604645,0.19999999552965164,-0.7000000029802322,-98.99999618530273,255.0,128.0,,0.009605688359319093,1.893424680442539,0.00010991822698871371,True,255.0,False,4,4,False,160.0
19,1977,37,False,False,0,1181.199046842354,-1937.6300048828125,4583.009765625,176.92999267578125,-2326.4999389648438,-1273.8999938964844,-3712.6998901367188,-4674.2999267578125,-3744.2999267578125,-361.19998931884766,0.0,-0.8778126546754276,1.3391655428774523,-2.952955939210024,2533274930457143,Donovannn,7.0,-1991.780029296875,4641.14990234375,286.19000244140625,-11981.500244140625,15722.7001953125,-4054.8001098632812,-4807.39990234375,-2371.0000610351562,-1231.500015258789,128.0,7.0,False,-0.03610679836004974,-0.02025888883020103,0.6027236690298856,True,4,False,4,20.0,False,,2535434167230353,Gatology,53.0,61.56999969482422,-96.08000183105469,17.059999465942383,-1396.9000244140625,14030.699462890625,1.899999976158142,0.0,-0.7000000029802322,-18.899999856948853,255.0,128.0,,0.016763339609403446,1.667651491161779,6.381827008556416e-05,True,4,False,4,,False,,enpitsu,76561198039309853,27,-416.4599914550781,5319.6201171875,17.100000381469727,6494.89990234375,2994.89990234375,24.100000858306885,96.5999984741211,-7.200000286102295,-1.2999999523162842,128.0,128.0,False,0.01766786103434739,-2.7086314808312615,-0.0015442938747985406,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,24.0,-1791.949951171875,4143.1298828125,17.020000457763672,16693.900146484375,11260.50048828125,1.4000000059604645,-3.700000047683716,-2.800000011920929,1170.6999969482422,255.0,90.0,,0.009599920197388508,0.6692288199326567,-9.488699147951977e-05,True,246.0,False,4,4,False,
20,2046,40,False,False,0,1751.7525817273086,-2571.10009765625,4627.47998046875,93.12999725341797,-2489.199981689453,290.3000068664551,0.0,-318.1999969482422,-2727.9000854492188,-361.19998931884766,0.0,0.07506515414992591,1.604347271763527,2.175061759889038,2533274930457143,Donovannn,7.0,-2750.219970703125,4642.64013671875,17.049999237060547,5230.3997802734375,-889.3000030517578,3.700000047683716,-0.5000000074505806,-0.9000000357627869,-2097.5999450683594,254.0,0.0,False,0.016695867613126244,-0.12512186863809718,-2.4247423316953512e-05,False,4,False,4,0.0,False,,2535434167230353,Gatology,52.0,-601.9199829101562,1837.760009765625,17.059999465942383,-48.20000171661377,5449.7998046875,2.3000000417232513,-0.3999999910593033,0.29999999329447746,-2115.8999633789062,197.0,0.0,,0.016668047876949026,1.614698864942801,-5.384072150183524e-05,True,4,False,4,31.0,False,,enpitsu,76561198039309853,27,-386.4800109863281,5286.3701171875,17.049999237060547,874.4000244140625,617.2000122070312,3.1999999284744263,0.7000000029802322,1.4000000059604645,0.0,0.0,128.0,False,0.017070036950234065,-2.5265983695672243,9.452961456527386e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,24.0,-1273.72998046875,3539.159912109375,17.020000457763672,-13998.299560546875,10840.30029296875,-1.0000000149011612,-0.5999999865889549,0.7000000029802322,-1577.7000427246094,255.0,40.0,,0.009598194688445647,2.4396546177474887,-0.000130333892646997,True,201.74511814630162,True,4,4,False,
21,2062,41,False,False,1,9783.117995896022,2151.75,-4562.18994140625,217.77000427246094,-12376.400146484375,-11398.299560546875,6635.5999755859375,-569.900016784668,830.5999755859375,-1091.6000366210938,1.0,-0.46720113646530154,-1.1517678354687526,-0.1333759944678312,bf81d8692db,games5425898691,24.0,2146.530029296875,-4414.83984375,79.58000183105469,15075.30029296875,-15829.89990234375,3493.5000610351562,-1124.800033569336,-1043.0000305175781,-839.5999908447266,255.0,13.0,,0.09386908589561259,-2.2668792983484947,0.0022532300503078405,True,4,False,6,185.73655934487618,True,,76561198039309853,enpitsu,27.0,176.5,-5433.5400390625,20.149999618530273,-2700.4000854492188,-1888.0999755859375,82.10000038146973,16.00000023841858,-9.800000190734863,-1.899999976158142,255.0,128.0,False,-0.04008481561260098,2.5288437714812444,-0.03273827804219028,True,False,False,False,116.0,False,,Donovannn,2533274930457143,7,2348.56005859375,-4527.18994140625,136.0800018310547,-7828.3001708984375,2192.2999572753906,5498.499755859375,-106.80000305175781,-413.3000183105469,1351.9999694824219,254.0,128.0,False,-0.07988071935546012,-0.005571781692350188,0.01228977202909439,False,4,0.0,False,6,3,,Gatology,2535434167230353,52.0,455.260009765625,-2250.7099609375,17.059999465942383,-3857.0999145507812,-8840.900268554688,1.899999976158142,0.19999999552965164,0.5999999865889549,-1.2999999523162842,255.0,128.0,,-0.016677003740095186,-1.1591830978031261,6.472276386764947e-05,True,31.0,False,4,4,False,
22,2109,42,False,False,1,9312.941311179495,588.0999755859375,-4167.85009765625,258.8500061035156,-4207.900085449219,19946.300048828125,9399.199829101562,3073.800048828125,676.2000274658203,5108.2000732421875,1.0,-0.4278434284738301,-1.9509239858554939,-0.46593412582450444,76561198039309853,enpitsu,27.0,569.5900268554688,-4253.64990234375,118.68000030517578,-2363.300018310547,18003.900146484375,2664.2001342773438,-3458.900146484375,-4129.89990234375,1108.6000061035156,255.0,128.0,False,-0.6298161528138098,1.5965816622239009,-0.4713043763845723,True,1,False,2,87.0,False,,bf81d8692db,games5425898691,24.0,2264.989990234375,-4965.06005859375,17.079999923706055,-862.5,8919.7998046875,-1426.9000244140625,3701.7999267578125,179.89999771118164,-57.60000228881836,255.0,128.0,,-0.07203176101438664,1.4902487794046535,0.0004512032152534419,True,4,False,6,173.0,False,,Donovannn,2533274930457143,7,,,,,,,,,,,,,,,,False,,,,,,,Gatology,2535434167230353,52.0,346.20001220703125,-3824.6201171875,214.85000610351562,5621.300048828125,-4531.400146484375,1523.3999633789062,-2197.100067138672,4740.10009765625,-1718.5000610351562,128.0,255.0,,0.14577731649506342,-2.27587998021441,-0.8256566840595069,True,31.0,False,6,5,False,
23,2197,46,False,True,1,3373.797753691682,-522.75,2079.010009765625,94.98999786376953,3435.4998779296875,22708.5009765625,1333.800048828125,-1308.699951171875,292.8000068664551,5555.10009765625,1.0,-0.38405831386106404,-2.4887829243219612,-0.22078786416701998,76561198039309853,enpitsu,27.0,-618.8400268554688,1984.969970703125,16.90999984741211,4422.300109863281,22570.80078125,17.200000286102295,4.399999976158142,-6.9999998807907104,-805.5999755859375,255.0,128.0,,-0.016626215818144423,1.8094279971485892,0.0005579598183675217,True,2,False,2,0.0,False,,bf81d8692db,games5425898691,24.0,1358.3299560546875,1129.3199462890625,16.989999771118164,1070.2999877929688,22975.0,2.800000011920929,-0.0,-0.09999999776482582,-1.2999999523162842,255.0,128.0,,-0.009601078027817041,1.6175345349494437,2.743085020917745e-05,True,6,False,8,85.44972023656291,True,,Donovannn,2533274930457143,7,-1500.6500244140625,4366.0,17.059999465942383,9215.0,6400.2001953125,2.3000000417232513,-0.7000000029802322,-0.29999999329447746,-1355.8000183105469,254.0,13.0,,-0.01669594492495168,2.526489473137004,-0.0002950707681391616,True,False,116.0,False,False,False,,Gatology,2535434167230353,64.0,2106.68994140625,-2812.2099609375,132.89999389648438,1565.8000183105469,18133.299560546875,-166.29999160766602,-5488.499755859375,354.7999954223633,9.100000262260437,254.0,128.0,,-0.9533393008912757,-1.5038547557278463,3.1386800701130797,True,61.0,False,8,7,False,
24,2204,46,False,True,1,2774.6806846464706,-428.510009765625,2701.860107421875,107.37999725341797,4130.5999755859375,25718.60107421875,1573.6000061035156,-1842.5,733.6000061035156,5224.5001220703125,1.0,-0.47798206354967737,2.4028756199969528,-0.5759267740259449,76561198039309853,enpitsu,27.0,-465.0,2558.75,19.299999237060547,6455.10009765625,21658.89892578125,2703.699951171875,-645.9999847412109,200.40000915527344,-83.69999885559082,255.0,128.0,,-0.022379899349241825,1.8624195921438318,0.00011415137715230942,True,2,False,4,0.0,False,,bf81d8692db,games5425898691,24.0,1386.22998046875,1724.8299560546875,16.989999771118164,1074.800033569336,22974.7998046875,2.800000011920929,-0.0,-0.09999999776482582,0.0,255.0,128.0,,-0.009601078132967114,1.617564238407547,2.7287953937697912e-05,True,6,False,8,63.369410627631716,True,,Donovannn,2533274930457143,7,-1235.8800048828125,4490.89990234375,17.059999465942383,12132.39990234375,3817.0999145507812,-2.3000000417232513,-8.299999833106995,-2.3000000417232513,-1032.300033569336,255.0,0.0,,-0.016718113222677546,2.8472317093138657,-1.3895438767910754e-05,True,False,103.30953983081285,True,False,False,,Gatology,2535434167230353,64.0,2143.090087890625,-2390.679931640625,129.2100067138672,1555.5999755859375,17996.199951171875,-146.30000114440918,-5488.499755859375,354.7999954223633,8.999999761581421,255.0,128.0,,0.7347779627507193,-1.5076821489381527,3.139374546280079,True,61.0,False,8,7,False,
25,2221,46,False,False,0,9384.641748342126,161.41000366210938,-4184.8798828125,92.55999755859375,-36329.49951171875,-2944.7000122070312,-63.20000171661377,1973.0999755859375,-864.1000366210938,5600.0,0.0,0.5131966712985606,1.3825866189138774,0.27367975432099984,2533274930457143,Donovannn,7.0,342.1600036621094,-4256.41015625,82.88999938964844,-20442.2998046875,6806.5997314453125,2772.2000122070312,-180.79999923706055,-2655.0,471.89998626708984,255.0,216.0,,0.08430408080126096,2.4969949535289877,-0.007897467252236568,True,3,False,4,61.89258518782994,True,,2535434167230353,Gatology,64.0,-2246.97998046875,1186.5899658203125,34.58000183105469,-1568.800048828125,-18244.89990234375,-3402.6998901367188,1188.8999938964844,-76.10000133514404,0.5999999865889549,254.0,128.0,,0.07922843905807672,-1.6354679410361506,0.0012861578250478163,True,8,False,8,61.0,False,,enpitsu,76561198039309853,27,63.900001525878906,-3890.550048828125,89.31999969482422,-6596.6998291015625,-21888.9990234375,-153.80000114440918,5197.1002197265625,-1792.4000549316406,164.40000534057617,255.0,255.0,,-0.22661208416071482,1.245558869796832,3.067180594129129,True,3,0.0,False,4,False,,games5425898691,bf81d8692db,25.0,-1448.3199462890625,-3050.320068359375,16.989999771118164,-1064.3000030517578,-22975.30029296875,2.800000011920929,0.0,0.0,29.40000057220459,255.0,141.0,,0.009601074800887304,-1.6173256124662034,2.843348764722294e-05,True,0.0,False,8,6,False,
26,2319,50,False,False,0,7610.815939421801,-3922.110107421875,-1843.3499755859375,1611.6500244140625,12288.499755859375,21252.7001953125,3483.9999389648438,1788.2000732421875,2928.2000732421875,-4922.099914550781,0.0,0.6224336333076894,-2.9626346060954507,-1.391494022003025,2533274930457143,Donovannn,7.0,-4053.070068359375,-2031.8499755859375,1507.239990234375,3415.7998657226562,21961.69921875,5917.2998046875,-1358.699951171875,-22.999999523162842,63.20000171661377,254.0,9.0,False,-0.21005257802566343,1.5890731861234726,1.5665154978624933,True,4,False,6,121.62929055511312,True,,2535434167230353,Gatology,54.0,-3458.56005859375,472.44000244140625,17.059999465942383,6626.199951171875,12180.30029296875,1.8000000715255737,-0.7000000029802322,-0.7999999821186066,-61.39999866485596,255.0,128.0,False,0.016734768074754273,1.065051412001762,0.00011216310508064692,True,8,False,8,255.0,False,,enpitsu,76561198039309853,27,-3149.72998046875,-2059.830078125,16.729999542236328,-4158.0999755859375,17258.599853515625,70.70000171661377,38.19999933242798,9.300000071525574,-1703.800048828125,255.0,128.0,False,0.018919362608556218,1.779553316699984,-0.00031179838250769003,False,6,0.0,False,8,False,,games5425898691,bf81d8692db,25.0,-1783.469970703125,-1226.3499755859375,21.559999465942383,-16886.300048828125,12615.50048828125,-2130.2999877929688,-1821.9000244140625,-2611.7001342773438,-953.3999633789062,255.0,0.0,,-0.10017695436793952,2.5054219432463825,0.0035715188407226023,True,31.0,False,10,8,False,
27,2422,54,False,False,1,10238.428611559451,-178.2100067138672,-5041.919921875,574.9600219726562,-13869.69970703125,15334.7998046875,-34.700000286102295,-4752.9998779296875,3177.3001098632812,-1820.2000427246094,1.0,-0.009698511987819734,0.20771938335970053,0.42357542004504295,bf81d8692db,games5425898691,24.0,-141.58999633789062,-5156.35986328125,453.3399963378906,-17350.400390625,-2521.7999267578125,3744.1000366210938,-1858.3000183105469,4249.800109863281,2955.4998779296875,255.0,0.0,,0.5697292696262176,1.0205689585844857,1.2730555390487277,True,11,False,14,10.607346473201616,True,,76561198039309853,enpitsu,27.0,2510.679931640625,-4969.580078125,19.719999313354492,-19207.60009765625,-6503.3001708984375,721.2999725341797,-2038.699951171875,357.90000915527344,-2267.4000549316406,255.0,0.0,False,0.024959473998698023,-0.2621907923772918,0.08519625053110155,True,8,False,8,203.0,False,,Donovannn,2533274930457143,7,811.9099731445312,-4476.509765625,17.059999465942383,-11694.000244140625,-533.8999938964844,2.7000001072883606,-0.0,-0.0,-2382.2000122070312,255.0,0.0,False,-0.016708122048643456,0.013018416459444536,-1.7044031805505364e-05,True,6,117.0,False,6,False,,Gatology,2535434167230353,52.0,410.5899963378906,-4925.93994140625,311.57000732421875,-15878.299560546875,-8216.900024414062,-160.40000915527344,-2205.0999450683594,-3110.2999877929688,3963.900146484375,254.0,128.0,False,-0.22880237351653343,-1.5736595281192642,2.0240273939552846,False,230.0,False,10,9,False,
