,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
38,3073,77.0,False,False,0,5001.928359737928,-993.9099731445312,139.02999877929688,369.57000732421875,-2043.5000610351562,21945.30029296875,-4607.799987792969,-5596.500244140625,-1611.6000366210938,-1442.4000549316406,0.0,-0.2809527316504006,-2.2909903413283166,-2.6596480808137577,bf81d8692db,games5425898691,20.0,-921.9299926757812,-130.5,363.4100036621094,-4184.200134277344,22615.50048828125,-175.49999237060547,-268.0999946594238,-884.3000030517578,274.6999931335449,255.0,198.0,,-0.794675978917573,2.538513575699756,-0.1862493748535759,True,83.20932470598532,True,4,False,False,,76561198039309853,enpitsu,23.0,-1684.9599609375,-313.04998779296875,17.049999237060547,12567.39990234375,3485.5999755859375,-0.9000000357627869,-0.19999999552965164,0.09999999776482582,-2343.300018310547,255.0,0.0,False,0.01672113475785319,0.20889140126090322,2.243959116993335e-05,True,4,False,4,26.549582755693827,True,,Team Kaydop,2535437847165072,5,-2886.47998046875,3495.469970703125,16.600000381469727,5715.10009765625,21303.798828125,81.70000076293945,-14.800000190734863,-63.00000190734863,-1821.9999694824219,255.0,6.0,,0.009707941743802379,1.2566060896712032,0.0037922295703668642,True,186.0,False,10,False,10,,jetjetdu62mageul,434225678007603991,4.0,-936.0599975585938,337.45001220703125,378.30999755859375,-5233.599853515625,-19234.100341796875,771.9999694824219,1599.1000366210938,1918.9999389648438,-3878.5000610351562,128.0,201.0,,-1.1584232938107897,-2.3970069534669243,-1.2531940859231048,True,190.0,False,8,6,False,
39,3074,77.0,False,False,1,5270.490085185321,1030.25,-128.77999877929688,343.04998779296875,14515.699462890625,14598.900146484375,-9193.499755859375,-3659.1000366210938,1797.1000671386719,-4402.300109863281,1.0,0.12282753566901132,2.5144993891913034,-2.693305423680805,434225678007603991,jetjetdu62mageul,4.0,936.0599975585938,-337.45001220703125,378.30999755859375,5233.599853515625,19234.100341796875,771.9999694824219,-1599.1000366210938,-1918.9999389648438,-3878.5000610351562,128.0,201.0,,1.1584232938107897,2.3970069534669243,-1.2531940859231048,True,190.0,False,8,6,False,,2535437847165072,Team Kaydop,5.0,2826.1298828125,-3667.7900390625,16.940000534057617,-8535.499877929688,-20064.3994140625,18.99999976158142,7.5,15.700000524520874,-1928.699951171875,254.0,7.0,,-0.009540399423609673,-1.0993042765246475,0.0008782499915718625,True,10,False,10,186.0,False,,enpitsu,76561198039309853,23,1574.5,294.6700134277344,17.049999237060547,-13743.699951171875,-1109.000015258789,-1.0000000149011612,0.19999999552965164,-0.19999999552965164,-2292.7999877929688,255.0,0.0,False,-0.01674053652788482,-0.015791533995121728,2.96772942851973e-05,True,23.459010783062187,True,4,False,4,,games5425898691,bf81d8692db,20.0,948.4600219726562,-33.209999084472656,361.760009765625,2459.499969482422,-17329.300537109375,-69.60000038146973,-5114.700012207031,-1205.199966430664,-974.1000366210938,255.0,214.0,,0.9965504650852177,-2.835958104310777,-0.6618649850093097,True,80.11875273335369,True,4,False,False,
40,3075,77.0,False,False,0,5028.215005413166,-1092.0899658203125,115.61000061035156,311.0799865722656,-23874.69970703125,1393.699951171875,-10656.600341796875,-2845.10009765625,-483.3000183105469,5260.30029296875,0.0,-0.15712544511482288,-2.332521815033651,-2.6003861097082437,bf81d8692db,games5425898691,20.0,-948.4600219726562,33.209999084472656,361.760009765625,-2459.499969482422,17329.300537109375,-69.60000038146973,5114.700012207031,1205.199966430664,-974.1000366210938,255.0,214.0,,-0.9965504650852177,2.835958104310777,-0.6618649850093097,True,76.97061485116204,True,4,False,False,,76561198039309853,enpitsu,23.0,-1574.5,-294.6700134277344,17.049999237060547,13743.699951171875,1109.000015258789,-1.0000000149011612,-0.19999999552965164,0.19999999552965164,-2292.7999877929688,255.0,0.0,False,0.01674053652788482,0.015791533995121728,2.96772942851973e-05,True,4,False,4,20.31087290087054,True,,Team Kaydop,2535437847165072,5,-2826.1298828125,3667.7900390625,16.940000534057617,8535.499877929688,20064.3994140625,18.99999976158142,-7.5,-15.700000524520874,-1928.699951171875,254.0,7.0,,0.009540399423609673,1.0993042765246475,0.0008782499915718625,True,186.0,False,10,False,10,,jetjetdu62mageul,434225678007603991,4.0,-971.5399780273438,200.0399932861328,384.7300109863281,-3902.9000854492188,-15405.400390625,607.9000091552734,-2538.3999633789062,1464.1000366210938,2405.5999755859375,128.0,213.0,,-1.3544834610338183,-2.372998362494805,-1.1515506081839626,True,190.0,False,8,6,False,
41,3155,80.0,False,False,1,6034.044509252754,2895.320068359375,-553.1900024414062,180.38999938964844,9176.400146484375,28908.89892578125,11894.100341796875,3247.0001220703125,-4931.700134277344,1064.8999786376953,1.0,-1.1199076794703182,0.04053463608807279,-0.4566580559570629,2535437847165072,Team Kaydop,5.0,2813.780029296875,-685.3900146484375,108.18000030517578,9637.899780273438,16997.7001953125,961.9000244140625,-2699.89990234375,-3244.2999267578125,-2692.60009765625,128.0,255.0,,-0.0679614273242774,2.44374009954747,-0.6680680532462379,True,152.33719559382368,True,12,11,False,,434225678007603991,jetjetdu62mageul,4.0,2387.110107421875,-737.219970703125,17.010000228881836,9954.000244140625,148.00000190734863,2.0999999344348907,-1.0999999940395355,-0.09999999776482582,-420.0,128.0,73.0,,-0.00966389932859132,3.118572671767223,-9.91762850347427e-05,True,6,False,8,190.0,False,,enpitsu,76561198039309853,23,3201.639892578125,3912.360107421875,17.020000457763672,2871.4999389648438,17237.099609375,13.500000238418579,2.8999999165534973,2.8999999165534973,2845.4000854492188,255.0,255.0,False,-0.016899301935503517,1.5757092611599377,-7.203303488005339e-05,True,31.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,1489.2099609375,-271.6300048828125,17.010000228881836,6684.2999267578125,7121.099853515625,2.0999999344348907,1.0000000149011612,1.0000000149011612,137.5,255.0,128.0,,-0.009534712175602337,2.3070538989158242,-0.000169600787345493,True,73.0,False,4,False,False,
42,3248,84.0,False,False,0,10144.337201219483,-1291.0999755859375,-4996.64013671875,175.4199981689453,-15586.500244140625,-6583.599853515625,284.3000030517578,-1871.6000366210938,537.9000091552734,-2412.100067138672,0.0,0.416813564485673,-2.09213795335967,-2.2722322949036053,76561198039309853,enpitsu,24.0,-1105.489990234375,-4928.14990234375,104.94000244140625,-11321.099853515625,2153.8999938964844,1638.699951171875,-530.0,-5469.5001220703125,231.29999160766602,255.0,128.0,False,0.9699540141851476,3.1063315734704795,0.04044321543857158,True,14.0,False,8,7,False,,bf81d8692db,games5425898691,20.0,73.5199966430664,-4153.14990234375,17.010000228881836,-4160.799865722656,-14754.7998046875,2.3000000417232513,0.0,0.0,-2045.3999328613281,255.0,0.0,,0.00958660291188331,-1.9138122078837028,4.25871768270677e-06,True,4,False,6,104.0,False,,Team Kaydop,2535437847165072,5,-1389.300048828125,-3848.139892578125,17.010000228881836,11844.49951171875,5955.999755859375,2.3000000417232513,-0.29999999329447746,0.0,2270.0,255.0,255.0,,0.009556791392427147,0.5338554720303094,4.620309473663292e-05,True,146.0,False,12,False,12,,jetjetdu62mageul,434225678007603991,4.0,-1899.2099609375,-357.30999755859375,17.010000228881836,3328.2000732421875,-12999.200439453125,2.0999999344348907,0.0,-0.3999999910593033,4.399999976158142,255.0,128.0,False,0.009580554488307528,-1.3194071424172857,-5.0569095192688506e-05,True,220.0,False,8,6,False,
43,3305,86.0,False,False,0,9811.320321212746,-3282.419921875,-4376.669921875,93.13999938964844,-6906.300048828125,2411.199951171875,0.0,-1900.0999450683594,-5417.9998779296875,1741.7999267578125,0.0,0.708987362273766,2.118624487289984,1.6773160700708214,76561198039309853,enpitsu,24.0,-3107.320068359375,-4298.0400390625,17.049999237060547,-9347.7001953125,-5575.2001953125,3.400000035762787,0.09999999776482582,0.29999999329447746,2394.1000366210938,255.0,255.0,,0.01671492483609243,-2.550036736776616,2.316316674605495e-05,True,,False,8,8,False,,bf81d8692db,games5425898691,20.0,-3571.820068359375,-3968.8798828125,17.010000228881836,-16738.1005859375,-87.60000228881836,2.3000000417232513,0.9000000357627869,-0.5000000074505806,1730.5000305175781,0.0,255.0,,0.009903365463088646,-3.0694956792337855,7.104539277314106e-05,True,4,False,6,255.0,False,,Team Kaydop,2535437847165072,5,-2938.989990234375,-2388.5,17.010000228881836,-12332.19970703125,16899.69970703125,0.0,-0.19999999552965164,0.09999999776482582,-1818.3999633789062,255.0,20.0,,0.009592427166303796,2.145331189955888,-0.00010157178102198176,,150.92664956277417,True,12,False,12,,jetjetdu62mageul,434225678007603991,4.0,-3601.929931640625,-1792.9000244140625,17.010000228881836,-10860.400390625,15137.60009765625,0.0,0.0,0.0,-1976.9000244140625,255.0,0.0,,0.009590080706452215,2.1225878575419195,-1.2574399188002813e-05,,169.92664956277417,True,8,6,False,
44,3311,86.0,False,False,0,9869.3345087505,-3541.389892578125,-4368.18994140625,187.42999267578125,-7586.6998291015625,2979.1000366210938,7400.30029296875,-395.09998321533203,-5869.0997314453125,1181.8000030517578,0.0,0.8867514207669333,0.2219730862733292,-0.16550583028092233,76561198039309853,enpitsu,24.0,-3291.02001953125,-4472.3798828125,23.65999984741211,-6872.80029296875,-7946.099853515625,1493.6000061035156,-3073.9999389648438,2687.7999877929688,-720.4000091552734,255.0,0.0,,-0.17817439071949742,-2.230291586736059,-0.02638288737385378,True,,False,8,8,False,,bf81d8692db,games5425898691,20.0,-3799.3701171875,-4003.449951171875,33.540000915527344,-9865.30029296875,-3127.9998779296875,3181.7999267578125,-2497.899932861328,4163.800048828125,1908.6000061035156,128.0,255.0,,-0.36351783317182124,-2.767232137470967,0.06103120849514051,True,4,False,6,255.0,False,,Team Kaydop,2535437847165072,5,-3164.85009765625,-1873.8399658203125,17.010000228881836,-5634.69970703125,22190.80078125,-0.19999999552965164,-0.09999999776482582,1.2999999523162842,-540.2000045776367,255.0,128.0,,0.009595268604400565,1.7771097351751688,0.00014962159176860394,,132.14570347211696,True,12,False,12,,jetjetdu62mageul,434225678007603991,4.0,-3752.77001953125,-1458.2099609375,17.010000228881836,-4800.5999755859375,19254.599609375,0.0,-0.29999999329447746,0.19999999552965164,-1997.2999572753906,255.0,0.0,,0.009581208327644284,1.7414982961629375,-2.254573966871932e-05,,137.0,False,8,6,False,
45,3323,87.0,False,False,0,9743.845532323532,-3734.06005859375,-4181.3701171875,456.1400146484375,7376.500244140625,289.59999084472656,7872.19970703125,-1535.2000427246094,-3944.2001342773438,4252.699890136719,0.0,-0.668781710862165,2.038145736245519,-1.8010726135535404,bf81d8692db,games5425898691,20.0,-3891.68994140625,-4140.2099609375,365.0799865722656,2866.400146484375,-3542.0999145507812,5286.300048828125,2287.5999450683594,2232.5999450683594,386.30001068115234,255.0,255.0,,-0.812321183787142,-0.8795904581553967,-1.5980941783898104,True,255.0,False,6,4,False,,76561198039309853,enpitsu,24.0,-3515.889892578125,-4525.830078125,320.95001220703125,-4681.499938964844,4882.5,7052.60009765625,-1512.5,-1751.3999938964844,33.19999933242798,255.0,0.0,True,-0.8024698961814257,2.3515349054195736,1.586916756436196,True,8,False,8,,False,,Team Kaydop,2535437847165072,5,-3332.010009765625,-910.7899780273438,43.08000183105469,-2565.5999755859375,22607.099609375,3366.7001342773438,281.3999938964844,21.600000858306885,-599.1999816894531,254.0,128.0,,0.0050291637320439425,1.6315829252122387,3.077312189584703e-05,,6.0,False,13,False,12,,jetjetdu62mageul,434225678007603991,4.0,-3720.030029296875,-483.92999267578125,102.12000274658203,2398.699951171875,22800.6005859375,1013.3000183105469,-5343.0999755859375,1303.0999755859375,-54.099998474121094,255.0,128.0,,1.1763531909736704,1.3079092273279327,-0.024771241631427996,,137.0,False,10,7,False,
46,3400,89.0,False,False,0,9278.655238571928,-1764.1700439453125,-4097.9501953125,109.4800033569336,11564.599609375,13659.3994140625,-466.89998626708984,-505.09998321533203,-781.2999725341797,1246.2999725341797,0.0,-0.053951927554121704,-0.4129340799627098,-0.4645771091546541,76561198039309853,enpitsu,24.0,-1889.5699462890625,-4262.81005859375,17.049999237060547,11192.80029296875,7951.6998291015625,2.5999999046325684,0.5999999865889549,0.5000000074505806,14.700000286102295,255.0,255.0,False,0.01673962918727804,0.6196014173669998,-7.37942784539879e-05,True,31.0,False,8,8,False,,bf81d8692db,games5425898691,20.0,-2323.68994140625,-4232.27001953125,17.010000228881836,11872.5,-6854.89990234375,2.199999988079071,2.3000000417232513,-1.4000000059604645,595.2999877929688,255.0,225.0,,0.009578554576240432,-0.531998040528275,0.00012449918469880725,True,4,False,6,208.0,False,,Team Kaydop,2535437847165072,5,-2208.580078125,4523.669921875,17.010000228881836,15632.7001953125,-2274.199981689453,2.3000000417232513,0.7000000029802322,-0.09999999776482582,-1664.4000244140625,254.0,58.0,,0.00959155910442943,-0.21113187520134696,5.240870507731356e-05,True,255.0,False,14,False,12,,jetjetdu62mageul,434225678007603991,4.0,-1809.31005859375,2307.050048828125,17.010000228881836,11537.7001953125,-5958.2000732421875,2.0999999344348907,0.5999999865889549,-0.19999999552965164,-240.40000915527344,255.0,128.0,False,0.009566332554123782,-0.49727687019319916,8.144122770660472e-05,True,255.0,False,10,8,False,
47,3453,91.0,False,False,0,7071.45695479531,105.83999633789062,-1860.1300048828125,93.1500015258789,7925.7000732421875,9585.900268554688,0.0,-4669.4000244140625,3743.699951171875,424.90001678466797,0.0,0.8746987106364135,-1.0404367471233689,2.658471601134186,76561198039309853,enpitsu,23.0,230.22000122070312,-2060.030029296875,19.520000457763672,3062.5,15779.7998046875,2959.7000122070312,0.0,-0.09999999776482582,2048.300018310547,255.0,255.0,False,0.016766531939404895,1.4445430993750692,2.5668514788907346e-05,True,0.0,False,10,9,False,,bf81d8692db,games5425898691,20.0,146.3300018310547,-4728.1201171875,17.010000228881836,11035.899658203125,5327.1002197265625,2.3999999463558197,-0.3999999910593033,0.0,2219.4000244140625,128.0,255.0,,0.009623793952735715,0.5146407558752026,3.8959809148807545e-05,True,4,False,6,208.0,False,,Team Kaydop,2535437847165072,5,-202.47999572753906,2345.830078125,17.010000228881836,6770.999755859375,-11331.099853515625,2.0000000298023224,0.5999999865889549,-1.0999999940395355,-236.29999160766602,254.0,128.0,,0.009567131146878249,-1.0490545178978328,4.286866549307086e-05,True,255.0,False,14,False,12,,jetjetdu62mageul,434225678007603991,4.0,-139.61000061035156,390.510009765625,17.010000228881836,3837.60009765625,-7895.10009765625,2.199999988079071,1.2999999523162842,-1.7000000178813934,-1257.9000091552734,128.0,77.0,False,0.009620939871151622,-1.1231773633264208,-0.00015742813113008795,True,239.0,False,10,8,False,
48,3455,91.0,False,False,0,7001.462808292509,146.39999389648438,-1783.4300537109375,97.02999877929688,-1390.5999755859375,19388.00048828125,2709.1000366210938,-4650.799865722656,3782.6998901367188,244.69999313354492,0.0,0.6693906254412532,-1.3608703921757161,2.1704004220633553,76561198039309853,enpitsu,23.0,249.24000549316406,-1929.6099853515625,45.70000076293945,2723.2998657226562,14889.100341796875,3139.7000122070312,-67.1999979019165,1470.2999877929688,1499.6000671386719,255.0,255.0,False,0.018941842438331306,1.6107593251084729,0.025203791858609027,True,0.0,False,10,9,False,,bf81d8692db,games5425898691,20.0,221.41000366210938,-4683.27001953125,17.010000228881836,7384.000244140625,5281.300048828125,2.5,-1.2999999523162842,1.0000000149011612,1888.5000610351562,0.0,255.0,,0.009828969464848056,0.6827134970336003,-2.9088447387341742e-05,True,4,False,6,208.0,False,,Team Kaydop,2535437847165072,5,-146.7899932861328,2249.949951171875,17.010000228881836,6639.6002197265625,-11628.499755859375,2.0000000298023224,0.0,0.09999999776482582,-53.20000171661377,255.0,128.0,,0.009570389299782328,-1.058466337963611,4.599468313136812e-05,True,255.0,False,14,False,12,,jetjetdu62mageul,434225678007603991,4.0,-109.44000244140625,326.1000061035156,17.010000228881836,3411.0000610351562,-7604.69970703125,2.0999999344348907,0.3999999910593033,-0.7000000029802322,-241.8000030517578,128.0,128.0,False,0.00964312209786899,-1.1699645825780025,9.047290879582077e-05,True,239.0,False,10,8,False,
49,3475,92.0,False,True,1,4777.846982499542,-46.220001220703125,455.9800109863281,137.82000732421875,-493.8999938964844,19686.800537109375,6401.500244140625,5547.1002197265625,-1335.7000732421875,-1855.8999633789062,1.0,-0.312740007872426,-0.06645315318916098,-1.9403366633191725,434225678007603991,jetjetdu62mageul,4.0,-42.79999923706055,187.9600067138672,73.66000366210938,348.8999938964844,13432.80029296875,3048.5000610351562,-2790.4998779296875,522.9999923706055,-2389.9000549316406,255.0,128.0,False,-0.08117651374782192,1.8201560706514948,-0.006177724812220347,True,239.0,False,12,9,False,,2535437847165072,Team Kaydop,5.0,-241.92999267578125,-1411.530029296875,17.010000228881836,-1186.9999694824219,13616.099853515625,2.3000000417232513,-0.09999999776482582,0.5000000074505806,-2173.000030517578,217.0,17.0,,-0.009561237806980793,1.5448783937419546,-5.921117166838127e-05,True,12,False,14,255.0,False,,enpitsu,76561198039309853,23,-46.70000076293945,639.6599731445312,91.93000030517578,3242.3001098632812,-17676.400146484375,-262.90000915527344,2118.000030517578,4477.799987792969,1393.2000732421875,128.0,128.0,False,0.47277766971697927,-1.1595475330225589,1.527399371146512,True,31.0,False,10,False,10,,games5425898691,bf81d8692db,20.0,-351.6400146484375,4449.4501953125,17.010000228881836,-399.3000030517578,-5976.099853515625,2.0999999344348907,0.19999999552965164,3.700000047683716,1365.2000427246094,255.0,149.0,,-0.009499797041918235,-1.5191114546499356,-7.764930819629444e-05,True,208.0,False,6,4,False,
50,3476,92.0,False,False,0,5673.178910273638,36.36000061035156,-456.0400085449219,167.85000610351562,-4110.199890136719,16504.89990234375,8227.80029296875,5335.9002685546875,2008.699951171875,1868.699951171875,0.0,0.3771793156577689,0.09108227727829757,-1.9085808076292223,76561198039309853,enpitsu,23.0,46.70000076293945,-639.6599731445312,91.93000030517578,-3242.3001098632812,17676.400146484375,-262.90000915527344,-2118.000030517578,-4477.799987792969,1393.2000732421875,128.0,128.0,False,-0.47277766971697927,1.1595475330225589,1.527399371146512,True,31.0,False,10,10,False,,bf81d8692db,games5425898691,20.0,353.7200012207031,-4395.93017578125,17.010000228881836,117.29999542236328,6772.60009765625,2.0999999344348907,0.0,0.3999999910593033,325.40000915527344,255.0,130.0,,0.009506921125666576,1.5767302146034812,-0.00020830833622343992,True,4,False,6,208.0,False,,Team Kaydop,2535437847165072,5,240.7100067138672,1298.3699951171875,17.010000228881836,-1244.7000122070312,-13482.7001953125,2.3000000417232513,0.0,-0.19999999552965164,-2218.6000061035156,230.0,13.0,,0.00957945428991905,-1.728299447765463,-2.8911431962699085e-05,True,255.0,False,14,False,12,,jetjetdu62mageul,434225678007603991,4.0,40.41999816894531,-281.45001220703125,92.38999938964844,-258.4000015258789,-9360.999755859375,1627.4000549316406,5445.10009765625,-746.8000030517578,205.20000457763672,255.0,60.0,False,0.653796771126368,-1.8838584362219752,-0.1325841859191477,True,239.0,False,12,9,False,
51,3477,92.0,False,False,1,4813.254819967394,-22.729999542236328,415.239990234375,197.9499969482422,5423.4002685546875,11671.300048828125,16386.700439453125,5795.8001708984375,-359.1999816894531,-1509.4000244140625,1.0,-0.43125227672866334,-0.12131318168075879,-1.8720068176385993,434225678007603991,jetjetdu62mageul,4.0,-40.41999816894531,281.45001220703125,92.38999938964844,258.4000015258789,9360.999755859375,1627.4000549316406,-5445.10009765625,746.8000030517578,205.20000457763672,255.0,60.0,False,-0.653796771126368,1.8838584362219752,-0.1325841859191477,True,239.0,False,12,9,False,,2535437847165072,Team Kaydop,5.0,-240.7100067138672,-1298.3699951171875,17.010000228881836,1244.7000122070312,13482.7001953125,2.3000000417232513,-0.0,0.19999999552965164,-2218.6000061035156,230.0,13.0,,-0.00957945428991905,1.728299447765463,-2.8911431962699085e-05,True,12,False,14,255.0,False,,enpitsu,76561198039309853,24,-46.70000076293945,639.6599731445312,91.93000030517578,3242.3001098632812,-17676.400146484375,-262.90000915527344,2118.000030517578,4477.799987792969,1393.2000732421875,128.0,128.0,False,0.47277766971697927,-1.1595475330225589,1.527399371146512,True,31.0,False,10,False,10,,games5425898691,bf81d8692db,20.0,-353.7200012207031,4395.93017578125,17.010000228881836,-117.29999542236328,-6772.60009765625,2.0999999344348907,-0.0,-0.3999999910593033,325.40000915527344,255.0,130.0,,-0.009506921125666576,-1.5767302146034812,-0.00020830833622343992,True,208.0,False,6,4,False,
52,3569,95.0,False,False,0,8973.335606356028,-1516.1600341796875,-3811.8798828125,499.6499938964844,-20037.2998046875,15888.00048828125,-9988.499755859375,-5298.699951171875,-1662.1000671386719,2271.6000366210938,0.0,0.027125935884244803,-1.149831726497733,-3.008385250630016,bf81d8692db,games5425898691,21.0,-1341.6600341796875,-4026.64990234375,485.8900146484375,-7968.699951171875,9320.800170898438,4484.5001220703125,-3154.7000122070312,-3028.9999389648438,3243.900146484375,255.0,128.0,,-0.4926505388623954,1.9265497336063535,0.8747584878814159,True,126.57833118848903,True,8,5,False,,76561198039309853,enpitsu,24.0,-50.88999938964844,-1095.47998046875,17.040000915527344,4079.2999267578125,-10365.6005859375,0.29999999329447746,-2.5999999046325684,6.000000238418579,-780.1000213623047,255.0,128.0,False,0.016709004521021583,-1.1742459629733422,-0.00023817627001970895,True,10,False,10,2.7673976575174657,True,,Team Kaydop,2535437847165072,5,-1628.5899658203125,-3611.18994140625,307.32000732421875,5219.4000244140625,-21485.400390625,2430.800018310547,-354.3000030517578,4752.799987792969,-2744.89990234375,128.0,255.0,,-0.5733421937995709,-1.4065467620001506,-0.2101732062570963,True,135.03327289704353,True,16,False,13,,jetjetdu62mageul,434225678007603991,4.0,-791.0,57.970001220703125,17.0,-11294.49951171875,1370.7000732421875,3.3000001311302185,-0.5999999865889549,0.0,17.5,255.0,128.0,False,0.009534869563309754,3.0236404512178834,-6.039095080199014e-05,True,239.0,False,12,10,False,
53,3571,96.0,False,False,1,1537.7518545056132,1590.9300537109375,3768.22998046875,493.19000244140625,2970.7998657226562,9755.0,18245.2001953125,4866.000061035156,3491.0000610351562,365.40000915527344,1.0,0.3675686981927465,1.0658507993494062,-3.0106555851229833,2535437847165072,Team Kaydop,5.0,1628.5899658203125,3611.18994140625,307.32000732421875,-5219.4000244140625,21485.400390625,2430.800018310547,354.3000030517578,-4752.799987792969,-2744.89990234375,128.0,255.0,,0.5733421937995709,1.4065467620001506,-0.2101732062570963,True,128.82053336276803,True,16,13,False,,434225678007603991,jetjetdu62mageul,4.0,867.3599853515625,-66.70999908447266,17.0,11583.800048828125,-1220.8000183105469,3.3000001311302185,1.5000000596046448,-0.0,375.8000183105469,255.0,149.0,False,-0.00953736882871518,-3.034404700428158,3.402476288686541e-05,True,10,False,12,239.0,False,,enpitsu,76561198039309853,23,11.180000305175781,1217.93994140625,17.040000915527344,-3332.0999145507812,12077.7001953125,-0.3999999910593033,-2.7000001072883606,10.099999904632568,-1221.6999816894531,255.0,128.0,False,-0.016737542386685424,1.3398030628928153,-7.824220309276515e-05,True,4.0,False,10,False,10,,games5425898691,bf81d8692db,21.0,1421.4599609375,3933.860107421875,527.6900024414062,7021.6998291015625,-7995.5999755859375,3228.599853515625,3155.4998779296875,2802.6998901367188,3526.6000366210938,255.0,142.0,,-0.12897024654163095,-2.4149080165111885,0.7833865667630464,True,120.36559165421352,True,8,5,False,
54,3572,96.0,False,False,0,8963.130776777325,-1633.9599609375,-3792.699951171875,574.780029296875,-21812.80029296875,5931.9000244140625,14571.300048828125,2038.3999633789062,4953.500061035156,2703.0999755859375,0.0,-0.4804374676568887,-0.9760989359372302,-3.0564490452288564,bf81d8692db,games5425898691,21.0,-1467.1199951171875,-3882.050048828125,540.4299926757812,-6212.2998046875,7008.2000732421875,797.3999786376953,806.9000244140625,443.69998931884766,5422.2998046875,255.0,142.0,,0.34789036941126034,2.7896051816253125,0.8292688604628226,True,117.19898498442865,True,8,5,False,,76561198039309853,enpitsu,24.0,4.510000228881836,-1280.4599609375,17.040000915527344,2984.8001098632812,-12805.6005859375,-0.5999999865889549,0.3999999910593033,-2.3999999463558197,-518.1999969482422,255.0,128.0,False,0.016750156254135867,-1.377692838944388,0.00021957666957695486,True,10,False,10,4.0,False,,Team Kaydop,2535437847165072,5,-1594.800048828125,-3780.56005859375,309.32000732421875,3291.099853515625,-19657.80029296875,-1105.2999877929688,-394.70001220703125,3082.3001098632812,-4537.900085449219,128.0,255.0,,-0.6640881148351717,-1.6747794589451954,-0.48380829395651986,True,125.65392669298316,True,16,False,13,,jetjetdu62mageul,434225678007603991,4.0,-867.3599853515625,66.70999908447266,17.0,-11583.800048828125,1220.8000183105469,3.3000001311302185,-1.5000000596046448,0.0,375.8000183105469,255.0,149.0,False,0.00953736882871518,3.034404700428158,3.402476288686541e-05,True,255.0,False,12,10,False,
