,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
80,4238,129,False,False,0,8238.37362808022,-3092.330078125,-2800.2099609375,110.43000030517578,-4262.799987792969,3632.60009765625,7872.9998779296875,-536.1000061035156,3249.4000244140625,-5015.299987792969,0.0,0.3907958791154976,2.690688475706402,2.929704971716178,bf6efbc0d1b,BlxxmOw,38.0,-3027.070068359375,-2904.169921875,16.040000915527344,-10447.19970703125,-19170.30029296875,-595.4999923706055,-1918.800048828125,3669.2001342773438,-3620.0,255.0,128.0,-0.03632848270574962,-2.168359444367465,-0.02600264919420555,False,6.0,False,4,4,10,,b2d05d5f14b,Pouka.,5.0,-879.2100219726562,-4355.0400390625,17.010000228881836,4699.4000244140625,-6175.4998779296875,3.100000023841858,0.0,-0.09999999776482582,-3230.10009765625,221.0,0.0,True,0.009550221242160189,-1.4120168795176873,1.7394074804835997e-05,True,230.0,False,False,10,12,,enpitsu,76561198039309853,27.0,-3232.830078125,-2873.6298828125,88.66999816894531,14635.400390625,-6320.4998779296875,2204.4000244140625,-2384.4000244140625,4782.0001220703125,1302.4000549316406,255.0,255.0,False,0.5570834253457482,-0.3543306351850394,-0.3465464693997005,True,False,,False,5,6,,games5425898691,bf81d8692db,18.0,929.489990234375,-2886.81005859375,17.0,7591.6998291015625,-16658.900146484375,3.4999999403953552,0.29999999329447746,-0.7000000029802322,-1897.2000122070312,255.0,0.0,,0.009592151163982128,-1.203896555111516,-9.038306613812684e-05,True,8,False,8,214.0,False,,False
81,4240,129,False,False,1,3243.165513101016,3108.2099609375,2768.449951171875,161.5500030517578,-6745.999755859375,-13106.199951171875,8176.9000244140625,-278.0999946594238,3393.2000732421875,4646.099853515625,1.0,-0.3102395139739004,-2.5429103540801314,3.0055382431765363,76561198039309853,enpitsu,27.0,3232.830078125,2873.6298828125,88.66999816894531,-14635.400390625,6320.4998779296875,2204.4000244140625,2384.4000244140625,-4782.0001220703125,1302.4000549316406,255.0,255.0,-0.5570834253457482,0.3543306351850394,-0.3465464693997005,True,,False,5,False,6,,bf81d8692db,games5425898691,18.0,-980.5399780273438,3029.2099609375,17.0,-4883.699951171875,17381.300048828125,3.4999999403953552,-0.19999999552965164,0.5000000074505806,-1950.0,255.0,0.0,,-0.009576956820822657,1.3648452481137523,-4.576459191062815e-05,True,214.0,False,False,8,8,,BlxxmOw,bf6efbc0d1b,38.0,3126.330078125,3054.590087890625,18.65999984741211,12963.299560546875,17183.900146484375,212.80000686645508,90.29999732971191,325.60001373291016,-155.0,255.0,195.0,False,0.07012946009927107,2.2867378468511843,-0.029624232039576807,True,4,6.0,False,4,10,,Pouka.,b2d05d5f14b,5.0,849.97998046875,4408.2099609375,17.010000228881836,-2815.8999633789062,6483.800048828125,2.5,-0.0,-0.0,-3212.2000122070312,218.0,0.0,True,-0.009551293815162069,1.679261940045526,8.703769677325073e-06,True,10,False,12,230.0,False,,False
82,4356,133,False,True,0,3251.2806533918997,-854.0499877929688,1888.989990234375,123.7300033569336,10314.49951171875,25998.701171875,2487.7999877929688,-3801.9000244140625,1628.8999938964844,426.3999938964844,0.0,-0.1501762883802506,0.1445614012402378,0.6330125678778438,b2d05d5f14b,Pouka.,5.0,-966.3800048828125,1569.5699462890625,77.41000366210938,5082.300109863281,22135.80078125,3195.8999633789062,-743.1999969482422,223.50000381469727,-408.1999969482422,128.0,128.0,0.04840563476101401,1.2574443756574396,-0.0006712887866595893,True,87.0,False,10,False,14,,bf6efbc0d1b,BlxxmOw,37.0,-1629.550048828125,-933.9299926757812,17.020000457763672,-325.49999237060547,14631.700439453125,0.7999999821186066,-0.3999999910593033,0.0,0.0,128.0,128.0,,0.009598324590169162,1.5930654153471464,7.688282476809557e-06,False,6.0,False,4,4,10,,enpitsu,76561198039309853,27.0,-499.80999755859375,1831.47998046875,80.73999786376953,-9045.2001953125,18749.69970703125,3723.699951171875,-0.09999999776482582,-4.399999976158142,533.6000061035156,255.0,255.0,,0.01724161237104601,2.1584817250341928,-0.0016857646265873323,True,False,0.0,False,9,10,,games5425898691,bf81d8692db,18.0,-1210.5699462890625,1223.0999755859375,112.91000366210938,11003.299560546875,18682.60009765625,745.9999847412109,-4607.300109863281,3001.9000244140625,-101.00000381469727,255.0,128.0,,-0.2025291409200054,-2.1520159400972205,-3.122862132655004,True,9,False,10,0.0,False,,
83,4359,133,False,False,1,7248.336051404936,778.27001953125,-2107.3798828125,141.97999572753906,13333.399658203125,-32790.30029296875,2923.5000610351562,861.6000366210938,-1819.1000366210938,-5652.19970703125,1.0,-0.07340010867325923,-0.03222657276154914,0.35376269283952533,76561198039309853,enpitsu,27.0,564.9099731445312,-1932.239990234375,101.19999694824219,16436.600341796875,-13599.000244140625,3344.2999267578125,-2432.5999450683594,3478.0999755859375,717.5,255.0,255.0,-0.017606395288339623,-2.1897537265242026,-0.055225334003155165,True,0.0,False,9,False,10,,bf81d8692db,games5425898691,18.0,1119.010009765625,-1378.5899658203125,116.73999786376953,-10976.099853515625,-18641.800537109375,228.99999618530273,4607.39990234375,-3001.9000244140625,-100.79999923706055,255.0,128.0,,0.8052838103485652,2.1673386857934296,-3.1151421429069437,True,0.0,False,False,9,10,,BlxxmOw,bf6efbc0d1b,31.0,1635.06005859375,686.2999877929688,17.020000457763672,305.0,-13711.8994140625,0.7999999821186066,0.3999999910593033,-0.0,0.0,128.0,128.0,,-0.009598324590169162,-1.5930654153471464,7.688282476809557e-06,False,4,6.0,False,4,10,,Pouka.,b2d05d5f14b,5.0,884.2100219726562,-1934.9000244140625,124.95999908447266,-4527.799987792969,-20312.900390625,2230.399932861328,-2435.800018310547,721.2999725341797,-1791.1000061035156,128.0,128.0,,0.2309415086528011,-0.9961352259138295,0.058109677008547626,True,10,False,14,87.0,False,,
84,4487,138,False,False,1,6141.53874924752,3098.52001953125,-593.010009765625,151.61000061035156,-1983.2000732421875,29627.19970703125,3915.7000732421875,1850.2999877929688,-4497.5,-2728.900146484375,1.0,0.8661329928868612,2.769131623201939,-0.27062861612345673,76561198039309853,enpitsu,27.0,3092.10009765625,-753.0800170898438,45.31999969482422,988.7999725341797,22742.900390625,3283.2000732421875,-414.7999954223633,17.300000190734863,-0.09999999776482582,255.0,128.0,-0.025420584863061278,1.6142821300597299,1.1920277175520257e-05,True,127.0,False,11,False,12,,bf81d8692db,games5425898691,18.0,3612.9599609375,-1382.77001953125,17.010000228881836,4222.900085449219,15118.1005859375,2.0999999344348907,-0.09999999776482582,-0.29999999329447746,-1.2999999523162842,255.0,128.0,,-0.009586471029654216,1.8434275277218104,4.811273550607146e-05,True,31.0,False,False,10,10,,BlxxmOw,bf6efbc0d1b,30.0,3721.22998046875,2427.8701171875,16.979999542236328,-1537.7999877929688,21064.89990234375,5.699999928474426,-0.0,-0.5000000074505806,0.0,255.0,128.0,,-0.009594937529833652,1.4979111098198228,4.444038858180884e-05,True,4,225.0,False,4,10,,Pouka.,b2d05d5f14b,5.0,-2253.830078125,-1727.239990234375,16.84000015258789,-6437.80029296875,22080.50048828125,39.40000057220459,-11.799999475479126,19.600000381469727,-524.0000152587891,255.0,128.0,,-0.00923045877101186,1.3329509577047969,-0.0010485257879445304,False,12,False,16,19.533152703315977,True,,
85,4529,139,False,False,0,9064.177804578218,-2745.409912109375,-3733.5,156.5500030517578,20697.80029296875,-6485.0,8739.7998046875,3589.2001342773438,726.3999938964844,-4752.799987792969,0.0,-0.33101070885258893,-1.0691501114441746,-2.9373616311933537,bf6efbc0d1b,BlxxmOw,30.0,-2918.68994140625,-3791.780029296875,50.81999969482422,-431.89998626708984,10995.6005859375,2807.9998779296875,1913.2000732421875,-1791.7999267578125,-278.50000381469727,255.0,0.0,-0.021785294594029354,1.5963536301016994,-0.03299181475715786,True,220.5649806222608,True,4,4,12,,b2d05d5f14b,Pouka.,5.0,3796.52001953125,-1021.5700073242188,16.979999542236328,-3096.199951171875,-21194.599609375,-15.199999809265137,-17.59999990463257,60.10000228881836,-1734.1000366210938,255.0,0.0,,0.009601975924767126,-1.76918814405831,-0.00035758095019646554,True,242.0,False,False,12,16,,enpitsu,76561198039309853,27.0,-3172.070068359375,-2459.68994140625,17.049999237060547,-1743.0999755859375,-21067.099609375,3.100000023841858,0.7999999821186066,-0.7999999821186066,-178.1999969482422,255.0,255.0,,0.01672287557441117,-1.6693988006866862,3.0415103177346186e-05,True,False,127.0,False,12,12,,games5425898691,bf81d8692db,18.0,-2442.22998046875,-454.0799865722656,92.7300033569336,16716.99951171875,-9372.999877929688,-152.2000026702881,2679.8001098632812,4800.199890136719,-162.60000228881836,255.0,128.0,,-0.32003627848194105,2.3552599649565673,-3.0234037822106097,True,11,False,12,31.0,False,,False
86,4622,143,False,False,0,10592.002759825935,3259.7099609375,-4602.72021484375,255.72000122070312,7408.0999755859375,9159.199829101562,996.2000274658203,-2869.1000366210938,3669.2999267578125,-3782.0999145507812,0.0,0.5344768072670304,-2.6775054701386027,1.3158164662128427,b2d05d5f14b,Pouka.,6.0,3281.360107421875,-4758.580078125,283.5400085449219,5194.5001220703125,5112.900085449219,4094.5999145507812,-1051.1000061035156,399.3000030517578,-159.60000038146973,180.0,255.0,-0.6660041221260439,0.7665351758611435,-1.5384271048330787,True,242.0,False,12,False,16,,bf6efbc0d1b,BlxxmOw,29.0,-214.77999877929688,-3526.030029296875,17.010000228881836,6680.5999755859375,-12416.700439453125,2.0000000298023224,-0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,,0.009583160733439252,-1.077179913105703,6.194296506590342e-05,True,213.0,False,4,6,12,,enpitsu,76561198039309853,27.0,3027.8798828125,-4214.08984375,144.02999877929688,22141.298828125,-5128.2000732421875,3337.0001220703125,-341.89998626708984,-1958.699951171875,-4460.400085449219,255.0,0.0,False,-0.37450044978307356,-1.2607670790046637,0.1836198404775084,True,False,243.52352674545781,True,13,14,,games5425898691,bf81d8692db,18.0,3629.5,-3316.93994140625,46.20000076293945,1576.6000366210938,-19409.000244140625,3470.4000854492188,-415.09998321533203,-14.199999570846558,-451.19998931884766,255.0,128.0,,0.0009338974146341953,-1.5557011773334546,0.0006021585982914713,True,14,False,15,31.0,False,,False
87,4626,143,False,False,1,4320.628519711026,-3375.64990234375,4491.27978515625,272.6099853515625,-7172.5,14535.10009765625,6019.69970703125,2693.800048828125,-1227.3999786376953,-5218.800048828125,1.0,0.08090352767291271,-2.9994012437810413,1.660932365813803,76561198039309853,enpitsu,27.0,-3332.5,4291.2099609375,184.47999572753906,-16708.299560546875,7867.39990234375,2477.4000549316406,-1535.2999877929688,4654.4000244140625,-2495.7000732421875,255.0,0.0,0.29031596083551364,2.0488838741874362,0.5130343649822526,True,241.0,False,13,False,14,,bf81d8692db,games5425898691,18.0,-3657.010009765625,3656.929931640625,116.29000091552734,-1571.9999694824219,19454.300537109375,3920.2999877929688,2193.6000061035156,59.80000019073486,-852.3999786376953,255.0,66.0,,0.2644349628112888,1.6503172873382597,0.013377255530839082,True,31.0,False,False,14,16,,BlxxmOw,bf6efbc0d1b,29.0,97.37999725341797,3743.10009765625,17.010000228881836,-6813.2000732421875,12343.199462890625,2.0000000298023224,-0.0,-0.0,279.59999084472656,255.0,153.0,,-0.009588610979596271,1.065911766158452,6.23156295019192e-05,True,4,213.0,False,6,12,,Pouka.,b2d05d5f14b,6.0,-3379.06005859375,4661.1201171875,347.0899963378906,-6437.8997802734375,-6452.80029296875,2847.0999145507812,1531.6999816894531,-1808.0999755859375,102.29999542236328,255.0,255.0,False,0.306029985029062,-0.7753837544214799,-1.5756965487504808,True,12,False,16,232.59550960858664,True,,False
88,4628,143,False,False,0,10552.277832053915,3384.469970703125,-4505.10986328125,274.2699890136719,-5895.0,7502.80029296875,-3840.7000732421875,-4324.100036621094,2766.6000366210938,3105.8999633789062,0.0,-0.11370241527840763,2.8729989737277504,2.003216937726956,b2d05d5f14b,Pouka.,6.0,3423.31005859375,-4619.22021484375,364.8599853515625,6425.0,6713.900146484375,2244.4000244140625,-612.7999877929688,766.9999694824219,640.4000091552734,255.0,208.0,-0.22513247119244806,0.7251430433008835,-1.6005898049177045,True,226.39858068702043,True,12,False,16,,bf6efbc0d1b,BlxxmOw,29.0,-51.060001373291016,-3824.8701171875,17.010000228881836,7069.2999267578125,-12195.30029296875,2.0000000298023224,-0.09999999776482582,0.0,481.6999816894531,255.0,158.0,,0.009608262919454347,-1.0387855104042008,5.584638722308875e-05,True,213.0,False,4,6,12,,enpitsu,76561198039309853,27.0,3470.25,-4349.25,199.6199951171875,16361.500244140625,-6533.0999755859375,1340.7000732421875,254.40000534057617,-4947.799987792969,2388.300018310547,255.0,0.0,False,0.030803739741954023,-1.980911075075466,0.9944186085203054,True,False,241.0,False,14,14,,games5425898691,bf81d8692db,18.0,3667.489990234375,-3786.7900390625,140.85000610351562,1567.1000671386719,-19495.799560546875,3500.5999755859375,-1765.3999328613281,-173.50000381469727,-1044.1000366210938,255.0,41.0,,-0.393420172931273,-1.7208687922797978,0.03668557176838475,True,14,False,16,31.0,False,,False
89,4673,145,False,False,0,9275.141307114727,2717.0,-3402.510009765625,125.80999755859375,-11292.39990234375,16814.69970703125,4953.599853515625,-723.0999755859375,4652.0001220703125,-2810.8999633789062,0.0,-0.25146119415550944,2.625665689644409,-1.203928003963947,b2d05d5f14b,Pouka.,6.0,2788.280029296875,-3556.860107421875,16.940000534057617,-14635.2001953125,8753.499755859375,169.0999984741211,91.89999580383301,337.2999954223633,-1569.2999267578125,255.0,65.0,-0.023815346306292794,2.5569897373992068,0.01258124536879988,False,139.5573848755129,True,12,False,16,,bf6efbc0d1b,BlxxmOw,29.0,1828.9300537109375,-4192.52978515625,17.010000228881836,15197.5,10236.099853515625,2.199999988079071,0.29999999329447746,0.3999999910593033,1461.4999389648438,255.0,255.0,False,0.009584848684174814,0.6143674165867731,0.0002050175042714551,False,155.0,False,4,6,12,,enpitsu,76561198039309853,27.0,3113.090087890625,-3707.300048828125,17.030000686645508,-1153.8999938964844,15653.900146484375,1.1999999731779099,-0.3999999910593033,4.1999998688697815,840.0,255.0,255.0,False,0.016761525462415123,1.6329762495977298,0.0002769687089711789,True,False,165.87951824741984,True,14,14,,games5425898691,bf81d8692db,18.0,3691.239990234375,-3806.8798828125,16.889999389648438,-2550.2000427246094,7081.099853515625,22.899999618530273,-2.0999999344348907,-31.700000762939453,-2403.9999389648438,255.0,0.0,,0.008670142732434827,1.9149045299632497,0.0017544406332011195,True,14,False,16,12.23575058034671,True,,False
90,4714,146,False,False,0,6371.055188606321,1069.510009765625,-920.2899780273438,146.49000549316406,-8262.899780273438,22859.29931640625,1537.5999450683594,3047.39990234375,-733.0000305175781,-1441.300048828125,0.0,-0.4605597278272102,0.8815800714093804,0.37345650919467555,b2d05d5f14b,Pouka.,5.0,1070.050048828125,-1018.0900268554688,16.190000534057617,-8480.10009765625,21379.49951171875,46.90000057220459,219.69999313354492,106.70000076293945,540.9000015258789,255.0,111.0,0.032834704566805435,1.9553664707963585,0.006502047559660591,False,91.61563014984131,True,12,False,16,,bf6efbc0d1b,BlxxmOw,31.0,1489.5799560546875,-1440.4200439453125,17.010000228881836,-6965.4998779296875,21919.7998046875,-0.19999999552965164,-0.29999999329447746,0.5999999865889549,-668.3999633789062,255.0,98.0,False,0.009586591832542795,1.853256111182109,-1.0013875987059244e-06,False,54.73918276448405,True,4,6,12,,enpitsu,76561198039309853,27.0,1825.1300048828125,-987.4500122070312,87.7699966430664,-11438.800048828125,19868.1005859375,-166.39999389648438,-4577.0001220703125,-3044.5999145507812,-176.20000839233398,128.0,128.0,False,0.679353236967783,-0.9578925892053161,-3.0566765691939666,True,False,104.0,False,15,16,,games5425898691,bf81d8692db,18.0,3516.280029296875,-1587.0899658203125,81.87000274658203,-1801.6000366210938,17935.2001953125,-414.3000030517578,-2851.7001342773438,-820.0,226.49999618530273,255.0,128.0,,-0.6809310153365506,1.6485246077987197,0.18765419479592968,False,16,False,18,18.50998704664169,True,,False
91,4734,147,False,False,0,4670.796935185192,491.0299987792969,679.9000244140625,94.44999694824219,-7604.6002197265625,20741.298828125,1797.2000122070312,-1410.2999877929688,-2047.4000549316406,-1441.300048828125,0.0,-0.04048490695091529,-1.6166628878138671,2.4954075927075223,b2d05d5f14b,Pouka.,5.0,364.5400085449219,409.4800109863281,16.979999542236328,-9529.69970703125,20932.80029296875,3.400000035762787,0.0,-0.09999999776482582,-11.699999570846558,255.0,128.0,0.009602135180815537,1.9965675135699938,3.053140870391604e-05,False,45.78675282386041,True,12,False,16,,bf6efbc0d1b,BlxxmOw,31.0,976.510009765625,209.97999572753906,17.010000228881836,-6949.5001220703125,21921.39892578125,1.899999976158142,0.0,0.09999999776482582,-1.899999976158142,255.0,128.0,False,0.009604546070959114,1.8775293740414656,-5.293078462519302e-06,False,52.0,False,4,6,12,,enpitsu,76561198039309853,27.0,942.219970703125,535.5,48.58000183105469,-11717.60009765625,19755.50048828125,-1189.7000122070312,-1231.3999938964844,-817.3000335693359,-110.0,255.0,128.0,False,-0.1673244995127292,2.169700207375977,-0.07567105147015317,True,False,56.951587015582675,True,16,16,,games5425898691,bf81d8692db,18.0,3329.300048828125,-115.95999908447266,32.33000183105469,-2763.3999633789062,20210.0,3196.0000610351562,-7.400000095367432,22.799999713897705,-147.60000228881836,255.0,128.0,,0.00953247331106955,1.6927445856709944,-1.4247349849792453e-05,False,16,False,19,0.0,False,,False
92,4755,148,True,True,0,2976.1331384537452,-65.91999816894531,2281.969970703125,110.69000244140625,1337.5999450683594,25853.1005859375,3032.3001098632812,-2729.2999267578125,-5029.100036621094,-805.2999877929688,0.0,0.325384396846359,-2.920309589152788,-1.3845695656404713,b2d05d5f14b,Pouka.,5.0,-173.25999450683594,2150.159912109375,16.520000457763672,79.29999828338623,22724.09912109375,9.700000286102295,16.59999966621399,4.600000083446503,945.1000213623047,255.0,228.0,0.011731727329423066,1.5446139625244961,-0.020122164030711452,False,40.92168603404876,True,12,False,16,,bf6efbc0d1b,BlxxmOw,31.0,444.6000061035156,1890.8199462890625,17.010000228881836,-6941.6998291015625,21922.900390625,1.899999976158142,0.0,0.09999999776482582,0.0,255.0,128.0,False,0.009604545674457536,1.8774490797203154,-5.678508437248884e-06,False,52.0,False,4,6,12,,enpitsu,76561198039309853,27.0,158.39999389648438,2109.610107421875,17.020000457763672,-8151.500244140625,21506.99951171875,2.5,0.5000000074505806,-1.2999999523162842,1565.7000732421875,255.0,255.0,False,0.016783640733397002,1.96583390047468,0.0002698589049417245,True,False,0.0,False,16,17,,games5425898691,bf81d8692db,18.0,3106.6201171875,1566.969970703125,82.05999755859375,-2975.5999755859375,22547.2998046875,-284.89999771118164,-5085.199890136719,-539.7999954223633,3.3000001311302185,255.0,128.0,,-1.4267671319863164,1.6717795595764116,0.0048401154183415965,True,18,False,20,0.0,False,,False
93,5041,149,False,False,1,5182.945674385828,-57.84000015258789,45.58000183105469,113.19000244140625,-12030.30029296875,6613.4002685546875,3878.0999755859375,3026.6000366210938,-83.80000114440918,1488.2000732421875,1.0,0.10337591312563021,-0.08672118263558377,-0.20840345250867887,76561198039309853,enpitsu,27.0,1.7999999523162842,-63.41999816894531,110.18000030517578,-5666.199951171875,633.8999938964844,2160.2999877929688,352.20001220703125,696.6000366210938,5444.2999267578125,255.0,128.0,-1.4582529953661014,-2.136092072053307,-2.969145994206187,True,0.0,False,1,False,2,,bf81d8692db,games5425898691,18.0,-3372.0400390625,-2703.10009765625,17.010000228881836,1147.3999786376953,-13644.89990234375,2.0000000298023224,-0.0,0.3999999910593033,524.0000152587891,255.0,128.0,,-0.00956598497384189,-1.704670456826477,-0.000230431078557372,True,0.0,False,False,False,False,,BlxxmOw,bf6efbc0d1b,31.0,-65.73999786376953,196.36000061035156,52.060001373291016,12132.5,-17005.0,3482.7999877929688,-8.999999761581421,12.300000190734863,-1843.0000305175781,255.0,0.0,,-0.009514336872723237,-2.0714878802144696,-0.001268303747190198,False,False,0.0,False,False,4,,Pouka.,b2d05d5f14b,5.0,479.44000244140625,2845.31005859375,17.010000228881836,-9837.39990234375,-6400.999755859375,2.0000000298023224,-0.5000000074505806,-0.29999999329447746,571.1000061035156,255.0,138.0,False,-0.009551580925293332,-0.6238582085935471,-0.0002473619433968416,True,False,False,False,116.0,False,,
94,5105,151,False,False,0,6647.7691696114425,2713.830078125,-442.2900085449219,94.12000274658203,18265.2001953125,8488.900146484375,2770.4998779296875,4570.4998779296875,2019.9000549316406,-1661.9000244140625,0.0,-1.0570080261479704,-0.08603493047912865,-2.3243507370761955,b2d05d5f14b,Pouka.,5.0,2529.31005859375,-592.8200073242188,17.010000228881836,13601.600341796875,8759.099731445312,2.0000000298023224,-1.0999999940395355,-0.19999999552965164,-473.3000183105469,128.0,74.0,0.009625962265815892,0.5704482630690016,-6.154681367057437e-05,True,102.0,False,False,False,False,,bf6efbc0d1b,BlxxmOw,31.0,817.3699951171875,-681.6099853515625,98.12000274658203,6371.400146484375,-12610.6005859375,-96.70000076293945,5487.5,172.5,-327.2999954223633,255.0,95.0,,1.248291478490977,-0.09828675135788312,1.444465154134629,True,0.0,False,False,5,6,,enpitsu,76561198039309853,27.0,1338.2099609375,-28.280000686645508,17.049999237060547,5476.5997314453125,8957.999877929688,3.1999999284744263,0.0,0.0,2382.100067138672,255.0,255.0,,0.01668734399156726,1.0711049280495293,9.452912276513511e-06,True,False,0.0,False,2,2,,games5425898691,bf81d8692db,18.0,3206.4599609375,4826.1298828125,215.14999389648438,6510.2001953125,-5144.69970703125,5185.0,1791.3999938964844,-448.10001373291016,-83.4000015258789,255.0,98.0,,-0.6015163956053272,-0.675138861755908,1.3540587722708488,True,False,False,False,255.0,False,,False
95,5171,154,False,False,0,6330.976986298252,3886.360107421875,991.469970703125,1117.5,-6750.8001708984375,4349.2999267578125,1005.5000305175781,-459.1999816894531,2036.4999389648438,-3817.5,0.0,0.5551250692559573,1.2042729873472835,-0.45993926135071356,b2d05d5f14b,Pouka.,6.0,4046.159912109375,983.4199829101562,1099.5699462890625,-3810.7000732421875,1065.2999877929688,-307.99999237060547,-301.70000076293945,-182.70000457763672,195.20000457763672,128.0,239.0,-0.7560838150134259,1.566539956202154,-1.5678278116274524,True,208.0,False,False,False,4,,bf6efbc0d1b,BlxxmOw,27.0,2725.590087890625,-3712.469970703125,17.010000228881836,10293.499755859375,-13130.699462890625,2.199999988079071,0.0,0.19999999552965164,1546.6000366210938,255.0,255.0,,0.009587639705064587,-0.8832910167548903,0.0002230498848208934,True,7.0,False,False,6,6,,enpitsu,76561198039309853,27.0,276.6600036621094,2551.75,17.049999237060547,-8326.099853515625,11133.699951171875,2.800000011920929,-4.1999998688697815,6.1000001430511475,-1455.0,255.0,0.0,,0.016755568747462604,2.1621805427890455,-4.819209909476901e-05,True,False,,False,2,2,,games5425898691,bf81d8692db,18.0,2545.60009765625,4010.260009765625,17.010000228881836,-9016.400146484375,8797.2998046875,2.3999999463558197,1.1999999731779099,-1.2999999523162842,2099.2999267578125,128.0,255.0,,0.009643120512585458,2.41501082395112,0.00014899514632864228,True,False,False,False,255.0,False,,
96,5226,156,False,False,0,4819.2009834753,2599.050048828125,1821.969970703125,108.37999725341797,-4002.9000854492188,3040.10009765625,6697.7001953125,-2983.0999755859375,-3927.9998779296875,-3416.300048828125,0.0,1.3139517824073996,-1.0177707730413805,-0.5225580449638295,b2d05d5f14b,Pouka.,6.0,2555.699951171875,1693.43994140625,208.8800048828125,-9861.599731445312,7871.5997314453125,-7511.199951171875,-1141.2999725341797,5264.5001220703125,704.8000335693359,128.0,55.0,-0.28791534644529443,1.0809167348681412,0.3702325417977972,True,102.93778922224556,True,False,False,4,,bf6efbc0d1b,BlxxmOw,27.0,3452.110107421875,-2031.1600341796875,16.989999771118164,-3401.0000610351562,18411.700439453125,4.399999976158142,0.0,0.0,0.0,255.0,128.0,False,0.009593640517098831,1.7534738582342908,-1.7663265218915453e-05,False,184.0,False,False,6,6,,enpitsu,76561198039309853,27.0,373.8500061035156,4558.4501953125,17.049999237060547,-4566.7999267578125,3211.0000610351562,2.5999999046325684,-0.5000000074505806,0.0,-6.800000071525574,0.0,255.0,False,0.016982931190387154,-0.6131025521900394,3.975496857124823e-05,True,False,31.0,False,2,2,,games5425898691,bf81d8692db,18.0,2462.679931640625,2083.949951171875,155.83999633789062,10939.89990234375,-20138.499755859375,1937.5,5180.7000732421875,1840.7000732421875,146.70000076293945,255.0,133.0,,0.3224735625718904,-1.2204732475587625,0.035724252148987126,True,3,False,4,171.0,False,,
