,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
94,6172,181.0,False,False,0,9810.166698435813,1991.050048828125,-4235.72998046875,93.1500015258789,5369.1998291015625,-98.19999694824219,0.0,92.10000038146973,5210.0,-2974.2999267578125,0.0,-0.019771841177854396,-2.4993184402559687,1.4335659428955254,76561198867559925,Kraker,11.0,1806.8399658203125,-4400.77001953125,17.0,3883.599853515625,326.6999816894531,3.8999998569488525,3.4999999403953552,-2.0000000298023224,-505.99998474121094,128.0,128.0,,0.009829021405265611,0.0737056540062976,4.388111500669973e-05,True,4,4,False,106.0,False,,b35329e12cb,MRBLAAAA,16.0,813.8400268554688,-4707.669921875,17.0,-1366.7999267578125,595.4999923706055,3.8999998569488525,0.0,-0.5000000074505806,0.0,128.0,128.0,,0.009579395062220268,-0.4109378636014169,-1.8089316845142736e-05,True,8,247.0,False,8,False,,enpitsu,76561198039309853,27,1113.9100341796875,-2142.2900390625,17.06999969482422,10770.400390625,4573.2000732421875,0.5000000074505806,0.5000000074505806,0.5000000074505806,2.800000011920929,255.0,128.0,False,0.016689523761788505,0.40195738928483243,-6.293167913108727e-05,True,41.0,False,6,False,4,,games5425898691,bf81d8692db,25.0,3002.0,-4124.60986328125,17.020000457763672,-3855.10009765625,7065.0,1.8000000715255737,0.0,0.0,2258.0999755859375,128.0,255.0,,0.00963367841830441,2.1053415439628576,3.8091889968268276e-06,True,8,202.0,False,False,8,
95,6177,181.0,False,False,0,9841.261836137528,2089.389892578125,-4237.52001953125,93.1500015258789,4957.699890136719,-89.0999984741211,0.0,97.60000228881836,5430.10009765625,-2550.2000427246094,0.0,-0.9372822031180912,-2.7961115474911606,0.8984107595047838,76561198867559925,Kraker,11.0,1866.81005859375,-4396.85009765625,17.0,3243.900146484375,86.80000305175781,4.1999998688697815,-2.8999999165534973,-1.8000000715255737,-255.9000015258789,255.0,0.0,,0.009663831253159231,0.04952488976170035,5.047287621045108e-05,True,4,4,False,106.0,False,,b35329e12cb,MRBLAAAA,16.0,806.4000244140625,-4702.85009765625,17.0,902.2000122070312,-71.90000057220459,3.6000001430511475,0.29999999329447746,-0.09999999776482582,792.3999786376953,255.0,255.0,,0.009498209663142413,-0.3693078254256736,0.00010833315131791337,True,8,247.0,False,8,False,,enpitsu,76561198039309853,27,1298.4300537109375,-2063.830078125,17.06999969482422,11328.599853515625,4816.9000244140625,0.5000000074505806,0.5000000074505806,0.5000000074505806,0.09999999776482582,255.0,128.0,False,0.016689527390242678,0.40207850987760013,-6.192087304131457e-05,True,41.0,False,6,False,4,,games5425898691,bf81d8692db,25.0,2916.530029296875,-4020.9599609375,17.020000457763672,-5996.7999267578125,5286.199951171875,1.5999999642372131,0.09999999776482582,0.7000000029802322,1712.5,255.0,214.0,,0.009566161852622742,2.44257299174658,-4.716740873100151e-05,True,8,202.0,False,False,8,
96,6193,182.0,False,False,0,9939.625138489313,2384.81005859375,-4242.56005859375,93.1500015258789,4891.000061035156,-85.0,0.0,93.10000419616699,5360.0,-2549.7000122070312,0.0,0.530405928181285,-1.322201041462667,2.76591745170488,76561198867559925,Kraker,11.0,2235.8701171875,-4387.22021484375,59.380001068115234,12793.299560546875,2694.4000244140625,3077.60009765625,-647.6999664306641,2595.7998657226562,339.00001525878906,255.0,128.0,,0.06274205457859132,0.24920201702028652,-0.0007390334128286409,True,6,5,False,106.0,False,,b35329e12cb,MRBLAAAA,16.0,1076.0999755859375,-4654.919921875,17.0,7178.0999755859375,1410.5000305175781,4.000000059604645,7.099999785423279,2.3999999463558197,-1191.9000244140625,128.0,128.0,,0.009503936325647127,0.18320084727923786,-0.0001942470585499742,True,8,247.0,False,8,False,,enpitsu,76561198039309853,28,2110.43994140625,-1800.780029296875,17.06999969482422,13034.69970703125,-74.6999979019165,1.5999999642372131,0.5000000074505806,0.0,-3043.2000732421875,255.0,128.0,False,0.016747673348143022,-0.2288872248893766,-0.0001384834874799986,True,41.0,False,6,False,4,,games5425898691,bf81d8692db,25.0,2617.10009765625,-3908.330078125,17.020000457763672,-52.60000228881836,-11.399999856948853,1.4000000059604645,-1.5000000596046448,-0.5999999865889549,336.8000030517578,128.0,0.0,,0.009905677856921558,-3.050955308127939,-0.00015022182570696303,True,8,202.0,False,False,8,
97,6202,182.0,False,False,1,3835.369685763632,-2774.080078125,4026.18994140625,98.30000305175781,-14120.10009765625,3001.9000244140625,1507.1000671386719,84.39999580383301,-3885.5999755859375,4571.000061035156,1.0,-1.0062943823865853,2.4694494541985623,0.45336525196413135,bf81d8692db,games5425898691,25.0,-2694.31005859375,3897.179931640625,17.110000610351562,-4513.399963378906,-1243.3000183105469,240.30000686645508,751.2000274658203,24.500000476837158,1264.7000122070312,0.0,128.0,,0.008188177522621364,2.9636713699395307,0.06073778379014381,True,8,8,False,202.0,False,,76561198039309853,enpitsu,28.0,-2449.60009765625,1981.06005859375,17.06999969482422,-6674.6002197265625,9141.900024414062,0.3999999910593033,0.5999999865889549,-0.9000000357627869,-476.6999816894531,255.0,255.0,False,-0.01672074170875452,1.005236978976999,0.00025831647632453496,True,6,41.0,False,4,False,,Kraker,76561198867559925,11,-2537.669921875,4334.58984375,99.61000061035156,-11975.899658203125,-2022.1000671386719,-161.20000839233398,1420.8999633789062,-5298.4002685546875,396.1000061035156,255.0,128.0,,-1.3198163375547778,-3.1175111380143186,2.846676622596302,True,106.0,False,6,False,5,,MRBLAAAA,b35329e12cb,16.0,-1266.8499755859375,4626.169921875,17.0,-2602.60009765625,-337.00000762939453,3.8999998569488525,0.5999999865889549,-1.5999999642372131,-2.199999988079071,0.0,128.0,,-0.009841465977845134,-0.12774616954813012,4.0224540761036406e-05,True,8,247.0,False,False,8,
98,6236,183.0,False,False,0,10320.049723717317,3869.030029296875,-4014.1201171875,501.95001220703125,-192.29999542236328,9647.2998046875,11900.699462890625,-1236.2999725341797,1259.1000366210938,-545.9000015258789,0.0,-1.3520104741436905,2.745088256642524,1.708824869943209,76561198867559925,Kraker,11.0,3923.47998046875,-4100.9501953125,348.4599914550781,2074.499969482422,3820.7000732421875,11533.499755859375,-1068.8999938964844,493.6000061035156,-40.19999980926514,255.0,255.0,,-1.2347260137615403,1.0867328496970496,-1.6953861383916964,True,6,6,False,71.55992255928696,True,,b35329e12cb,MRBLAAAA,16.0,938.5700073242188,-4668.27001953125,17.0,-7040.4998779296875,-903.4999847412109,3.8999998569488525,-0.09999999776482582,-0.9000000357627869,0.0,128.0,128.0,,0.009593808253109062,0.12768112519506922,2.4072339161537325e-05,True,8,247.0,False,8,False,,enpitsu,76561198039309853,27,3608.909912109375,-2002.6199951171875,17.06999969482422,5507.0001220703125,14833.900146484375,-4.1999998688697815,0.0,0.0,2089.1000366210938,255.0,128.0,False,0.016768349912413806,1.2815257961609823,-5.9939363732855e-06,False,0.0,False,6,False,4,,games5425898691,bf81d8692db,24.0,3867.22998046875,-3616.449951171875,54.900001525878906,10999.300537109375,2648.9999389648438,-2223.699951171875,-587.7999877929688,2156.199951171875,143.59999656677246,0.0,128.0,,0.4693827354550585,-2.9237503843453707,-0.07961853337315604,True,10,202.0,False,False,10,
99,6288,185.0,False,False,0,8763.91909549015,3832.389892578125,-2238.929931640625,1542.800048828125,-5365.30029296875,15848.399658203125,676.2000274658203,-1233.1999969482422,1283.8999938964844,-697.3000335693359,0.0,1.0932659510596967,-1.4067313947468185,1.5068190553379193,76561198867559925,Kraker,11.0,3923.35009765625,-2386.530029296875,1503.489990234375,-4739.700012207031,11988.900146484375,-362.09999084472656,-496.3999938964844,3745.7998657226562,67.69999980926514,128.0,128.0,False,0.21553496624564622,1.9742387691492835,-0.6368411287937172,True,8,6,False,60.0,False,,b35329e12cb,MRBLAAAA,16.0,1822.9100341796875,-4032.179931640625,17.0,7569.000244140625,11795.400390625,2.199999988079071,2.0999999344348907,3.400000035762787,491.6999816894531,255.0,255.0,,0.009587212370147643,1.0178054885134695,-0.000143045030890855,True,8,246.64787981074346,True,8,False,,enpitsu,76561198039309853,28,3095.14990234375,382.25,17.06999969482422,-9293.400268554688,3714.5999145507812,0.3999999910593033,0.29999999329447746,-1.0000000149011612,-377.2999954223633,128.0,128.0,False,0.01681717832114269,2.728916606356819,0.00026647474040432975,True,255.0,False,6,False,4,,games5425898691,bf81d8692db,24.0,3797.949951171875,-2668.800048828125,69.8499984741211,-2715.7998657226562,16773.00048828125,2143.3999633789062,-5449.2999267578125,-741.6999816894531,-66.5999984741211,255.0,130.0,,0.5684248192233763,1.6834522913892558,-0.018978856201623998,True,11,202.0,False,False,12,
100,6319,186.0,False,False,0,6995.287540050525,3240.969970703125,-500.8800048828125,1227.06005859375,-10307.80029296875,22312.5,-1605.5999755859375,892.5,465.0,1835.5999755859375,0.0,-0.727326204857038,-2.6427081600153612,0.9494426170475628,76561198867559925,Kraker,11.0,3329.6298828125,-570.5499877929688,1122.9200439453125,-4837.799987792969,20884.69970703125,-2069.499969482422,-4585.4998779296875,-1328.2000732421875,2731.0000610351562,255.0,255.0,False,0.9612275441877994,1.830283376958762,0.14792599123204,True,8,7,False,0.0,False,,b35329e12cb,MRBLAAAA,16.0,1987.3299560546875,-2395.780029296875,17.0,-1559.7000122070312,14570.6005859375,3.8999998569488525,0.0,0.7999999821186066,0.09999999776482582,255.0,128.0,,0.009592222863378026,1.6774778275131608,-6.852044538424208e-05,True,8,240.0,False,8,False,,enpitsu,76561198039309853,27,2497.360107421875,876.9400024414062,17.06999969482422,-3602.9998779296875,8313.499755859375,1.2999999523162842,-0.7999999821186066,1.5999999642372131,-2207.7999877929688,255.0,128.0,False,0.016674062147488077,1.9737556772571385,-0.00023869096628471525,True,255.0,False,6,False,4,,games5425898691,bf81d8692db,24.0,3504.18994140625,-861.8300170898438,18.40999984741211,-3906.099853515625,18239.7998046875,-1452.7999877929688,-1753.9999389648438,-736.3999938964844,1.0000000149011612,255.0,128.0,,-0.028389231243891307,1.7976905960307346,0.006264881009705628,True,12,176.9359828169628,True,False,12,
101,6361,188.0,False,False,1,8416.385092586921,-1696.6600341796875,-2867.10009765625,237.27999877929688,-3322.7999877929688,-18148.1005859375,6592.9998779296875,3766.199951171875,914.5999908447266,3032.0999145507812,1.0,-0.29558452450095507,-0.5966247589834343,0.9363239640368647,76561198039309853,enpitsu,27.0,-1654.3699951171875,-2817.6201171875,94.44999694824219,2932.39990234375,-4864.700012207031,2546.999969482422,-4710.5999755859375,-2838.900146484375,0.0,0.0,0.0,,0.5334570360248408,-2.1131423783286594,5.837754499360117e-05,True,8,5,False,195.0,False,,bf81d8692db,games5425898691,25.0,-2803.820068359375,-2439.860107421875,16.989999771118164,-1447.2000122070312,-22633.5009765625,5.099999904632568,-0.0,0.29999999329447746,-9.399999976158142,255.0,,,-0.009596526509638775,-1.5057188226061229,3.877044940647617e-05,True,12,128.0,False,12,False,,Kraker,76561198867559925,11,-2603.969970703125,-2551.280029296875,758.1300048828125,4835.299987792969,-20796.10107421875,-6754.89990234375,279.59999084472656,165.10000228881836,136.09999656677246,,,,-0.00987955364948576,-2.109671620036024,-0.2391601221185401,True,,False,8,False,8,,MRBLAAAA,b35329e12cb,16.0,-1060.27001953125,664.6199951171875,17.0,9877.100219726562,-10818.499755859375,1.899999976158142,0.29999999329447746,-0.29999999329447746,-2131.300048828125,255.0,0.0,,-0.00960628872804168,-2.246097080738099,-2.3393851023902808e-05,True,8,224.33627524683556,True,False,8,
102,6433,190.0,False,False,1,9433.467237294555,-2492.89990234375,-3663.72998046875,171.33999633789062,-12876.099853515625,17640.699462890625,6314.1998291015625,-2712.60009765625,3492.60009765625,-4054.89990234375,1.0,-1.40260539956996,-2.9335686560723793,-1.289364501848425,76561198039309853,enpitsu,27.0,-2332.429931640625,-3804.06005859375,84.27999877929688,-17303.299560546875,4167.200012207031,3881.7999267578125,0.19999999552965164,-0.29999999329447746,-2.7000001072883606,128.0,0.0,False,-0.01676432737852753,0.2373487505232765,2.764819162202286e-05,True,10,7,False,113.0,False,,bf81d8692db,games5425898691,25.0,-1616.0999755859375,-4212.1201171875,17.010000228881836,-4480.10009765625,7309.1998291015625,2.5999999046325684,-0.5999999865889549,1.1999999731779099,75.0,255.0,128.0,,-0.009530590214595616,1.010536609242573,-0.00012403560880661261,True,12,128.0,False,12,False,,Kraker,76561198867559925,11,-3021.0,-4240.169921875,17.010000228881836,-4452.60009765625,12429.89990234375,2.5,-2.199999988079071,1.5000000596046448,281.70000076293945,255.0,128.0,False,-0.009473490345055572,1.1953352757655225,-0.0002815997535401014,True,255.0,False,8,False,8,,MRBLAAAA,b35329e12cb,16.0,-2623.0,-2346.280029296875,17.0,-9032.100219726562,-10350.50048828125,4.300000071525574,-0.0,-0.19999999552965164,-2780.0,255.0,0.0,True,-0.009571594196992798,-0.7169981974242932,-0.00012951465325054188,True,8,208.0,False,False,8,
103,6494,193.0,False,False,1,7048.069591869559,-3305.0,-519.22998046875,176.27000427246094,-8263.800048828125,28789.89990234375,9426.599731445312,1433.9999389648438,5810.2001953125,-428.80001068115234,1.0,-0.4913500681084532,-0.7828064107677122,-2.011327284831419,bf81d8692db,games5425898691,25.0,-3216.489990234375,-688.0999755859375,94.0999984741211,-10267.60009765625,20389.7998046875,2788.0999755859375,-2074.9000549316406,-744.1999816894531,-8.899999856948853,255.0,101.0,,-0.03533587490658721,1.0209448664811898,0.003728436913393237,True,14,13,False,33.0,False,,76561198039309853,enpitsu,28.0,-3581.8798828125,-603.22998046875,17.040000915527344,13593.299560546875,16722.5,12.200000286102295,0.7999999821186066,22.699999809265137,-1931.6000366210938,0.0,128.0,False,-0.01609443683368764,2.320137574738633,-0.0011641714074967443,True,10,26.0,False,8,False,,Kraker,76561198867559925,11,-3462.010009765625,-140.0800018310547,17.010000228881836,4993.399963378906,15573.00048828125,3.0000001192092896,-0.0,0.09999999776482582,-1789.1000366210938,255.0,0.0,False,-0.00960327176298864,1.921787523956721,-0.00011442090497941026,True,250.0,False,10,False,10,,MRBLAAAA,b35329e12cb,16.0,-2779.469970703125,717.4400024414062,16.979999542236328,8553.800048828125,20814.19921875,11.399999856948853,-9.49999988079071,-26.700000762939453,-11.59999966621399,255.0,128.0,False,-0.009665007789249329,1.9624693300608893,0.0014739285110368112,True,10,114.0,False,False,10,
104,6591,196.0,True,False,1,2200.6031290281708,-1301.3299560546875,5020.02001953125,295.44000244140625,11675.30029296875,-12470.6005859375,44.40000057220459,-22.40000009536743,1086.9999694824219,5900.5999755859375,1.0,-0.6981674297378483,1.6848904727117278,-2.5405868635383593,bf81d8692db,games5425898691,25.0,-1313.800048828125,4854.56982421875,261.1000061035156,18441.300048828125,10876.700439453125,3599.4000244140625,-1125.4000091552734,-238.4000015258789,-5378.3001708984375,255.0,255.0,,1.0379480946612936,2.616185912438575,-0.9474261263382545,True,16,15,False,204.8832001481005,True,,76561198039309853,enpitsu,28.0,-453.42999267578125,2954.5,17.040000915527344,6597.19970703125,11355.0,4.399999976158142,-0.09999999776482582,-0.3999999910593033,-82.79999732971191,255.0,128.0,False,-0.016742982746341867,2.105984707553246,6.924619497137159e-05,True,10,57.0,False,8,False,,Kraker,76561198867559925,11,-1589.5,5073.330078125,321.8800048828125,20262.900390625,-3698.699951171875,3876.0000610351562,-142.39999771118164,2104.7000122070312,412.79998779296875,255.0,0.0,False,0.08169017124556295,3.1230687056789255,1.5648371490038058,True,166.0,False,12,False,10,,MRBLAAAA,b35329e12cb,16.0,-482.3800048828125,4946.740234375,85.4000015258789,-6628.3001708984375,307.39999771118164,4315.4998779296875,132.7999973297119,1501.6000366210938,903.3000183105469,128.0,255.0,False,0.10445984798066017,0.027109844862840026,-0.0021538385272008662,True,10,123.4863313731327,True,False,12,
105,6594,196.0,False,False,0,10367.32858667195,1134.56005859375,-5026.52978515625,304.80999755859375,-25173.5009765625,829.5999908447266,1134.3000030517578,402.79998779296875,1614.2999267578125,5764.6002197265625,0.0,0.9587527485289963,-0.8465572222858717,-2.5343392002737253,76561198867559925,Kraker,11.0,1314.2900390625,-4979.7998046875,363.6700134277344,-20554.49951171875,8467.60009765625,2653.800048828125,-4583.2000732421875,-1362.5,2717.9000854492188,255.0,0.0,False,0.13067790163074527,-2.7128478117661157,2.037106519413803,True,12,11,False,156.59320425474516,True,,b35329e12cb,MRBLAAAA,16.0,541.510009765625,-4949.31982421875,120.44000244140625,7485.5999755859375,-298.799991607666,4031.300048828125,-121.99999809265137,-1177.0999908447266,845.5999755859375,128.0,128.0,False,-0.2140072877547615,0.05081414502391534,-0.014398529511299189,True,12,114.07953562787786,True,10,False,,enpitsu,76561198039309853,28,406.739990234375,-3028.89990234375,17.040000915527344,-7365.3997802734375,-10968.199462890625,4.900000095367432,1.1999999731779099,2.0999999344348907,-1439.9000549316406,255.0,128.0,False,0.01673889153119038,-2.1630145678165924,-0.000248843228623154,True,57.0,False,10,False,8,,games5425898691,bf81d8692db,25.0,1188.6800537109375,-4874.580078125,282.3599853515625,-19042.900390625,3782.60009765625,1384.7999572753906,-1685.0,-2031.4999389648438,-4825.199890136719,255.0,255.0,,-0.9601569781663507,2.837747505739036,-0.49339355571188337,True,15,195.47640440284567,True,False,16,
106,6598,196.0,False,False,0,10300.256932910153,761.5700073242188,-5026.009765625,330.1000061035156,-7904.0997314453125,-12240.6005859375,12658.00048828125,266.00000381469727,-5906.199951171875,-1022.2000122070312,0.0,0.91044688883942,-0.09970527169749414,-2.5625922485444197,b35329e12cb,MRBLAAAA,16.0,659.1900024414062,-4951.27001953125,170.60000610351562,13781.600341796875,562.0000076293945,3548.5000610351562,-620.4999923706055,3010.7000732421875,502.99999237060547,255.0,128.0,False,-0.289203368115179,0.15502043319328662,-0.0425594647337211,True,12,11,False,101.41612923786205,True,,76561198867559925,Kraker,11.0,1141.1300048828125,-4910.18994140625,380.0199890136719,-20819.7998046875,8326.199951171875,503.69998931884766,-4739.5001220703125,-609.3000030517578,2723.0999755859375,255.0,0.0,False,-0.09133598655352565,-2.3870222609074156,2.5141218869686424,True,12,156.0,False,11,False,,enpitsu,76561198039309853,28,274.6400146484375,-3193.4599609375,17.040000915527344,-9043.300170898438,-9987.19970703125,4.399999976158142,0.09999999776482582,0.09999999776482582,-303.0999946594238,255.0,128.0,False,0.01674781303325535,-2.33430796859798,0.0001661242044159149,True,57.0,False,10,False,8,,games5425898691,bf81d8692db,25.0,814.5599975585938,-4797.14990234375,285.0400085449219,-19769.200439453125,4252.9998779296875,-55.999999046325684,1572.2999572753906,-2635.7998657226562,-4563.999938964844,255.0,69.0,,-0.6425584492009832,2.2161195941334193,-1.3565677324847163,True,15,188.72889453108593,True,False,16,
107,6854,197.0,False,False,0,5182.085816748765,-28.979999542236328,30.959999084472656,124.29000091552734,-11229.300537109375,4960.7000732421875,3686.7999267578125,-5402.0001220703125,-1466.4999389648438,-1227.3999786376953,0.0,-0.005695760647610946,-0.09075699226753733,-0.011616941515994876,76561198867559925,Kraker,11.0,75.20999908447266,-46.2400016784668,73.29000091552734,-7093.2000732421875,12511.400146484375,-99.60000038146973,742.7999877929688,129.79999542236328,5447.9998779296875,255.0,0.0,True,0.47446516692127055,-2.7247503398685597,1.5235593137164043,True,6,5,False,0.0,False,,b35329e12cb,MRBLAAAA,16.0,-70.87000274658203,-1851.7900390625,17.010000228881836,154.49999809265137,13816.400146484375,2.7000001072883606,0.09999999776482582,5.199999809265137,-836.3999938964844,255.0,128.0,,0.009590864716453793,1.526221539040809,-7.642781480118248e-05,True,False,107.0,False,False,False,,enpitsu,76561198039309853,28,-92.56999969482422,169.88999938964844,117.55999755859375,6763.900146484375,-12354.100341796875,2526.699981689453,5439.5001220703125,763.0000305175781,280.3000068664551,255.0,0.0,,0.7804673359597722,-0.7193191107105402,0.5782512069693262,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,25.0,-2806.919921875,4173.35986328125,17.010000228881836,-17520.6005859375,261.1000061035156,2.800000011920929,0.3999999910593033,-0.09999999776482582,1949.4999694824219,255.0,255.0,,0.009578290425310627,-3.088106706801756,3.494668850691321e-05,True,False,0.0,False,False,False,
108,6977,201.0,False,True,1,2948.958462515802,3125.909912109375,3210.27001953125,325.1499938964844,-16368.299560546875,11908.299560546875,-4154.5001220703125,-3057.39990234375,3376.0000610351562,-590.6999969482422,1.0,-1.1881206241271816,3.0535907475389146,-0.8215774714207341,bf81d8692db,games5425898691,25.0,3281.889892578125,3120.25,344.8500061035156,-12211.700439453125,9364.500122070312,284.89999771118164,62.199997901916504,-5433.2000732421875,-851.9000244140625,255.0,239.0,,-0.2690191481859004,1.1022117195155146,-1.1099606446064056,True,4,3,False,201.7865549108034,True,,76561198039309853,enpitsu,27.0,1305.3399658203125,1952.449951171875,17.059999465942383,-13241.800537109375,3800.10009765625,1.8000000715255737,-0.7999999821186066,-0.0,20.399999618530273,255.0,255.0,,-0.01672874968573517,0.2768546101554999,-7.013313697019552e-05,True,2,61.0,False,2,False,,Kraker,76561198867559925,11,19.739999771118164,4540.89013671875,16.90999984741211,4764.2999267578125,12694.100341796875,28.69999885559082,4.699999988079071,17.59999990463257,-1536.7999267578125,0.0,0.0,,-0.009782519651413678,1.9629749994576258,-0.001149820850556867,True,61.0,False,10,False,10,,MRBLAAAA,b35329e12cb,16.0,2294.679931640625,4823.7998046875,17.010000228881836,-11096.800537109375,4051.9000244140625,2.8999999165534973,-8.399999737739563,3.799999952316284,194.69999313354492,255.0,255.0,,-0.00956462346275786,0.4207397087195223,0.0002800950275499087,True,False,255.0,False,False,False,
109,7013,202.0,False,False,0,9718.381045745826,-1349.1600341796875,-4567.81005859375,209.86000061035156,5930.5999755859375,5408.900146484375,4460.10009765625,2981.400146484375,-346.6999816894531,5195.2001953125,0.0,0.0678909760279031,0.9881429469649765,2.0382576433333384,b35329e12cb,MRBLAAAA,16.0,-1344.969970703125,-4696.2900390625,97.94000244140625,8939.500122070312,3424.4000244140625,2783.0999755859375,-2079.2999267578125,5085.0,262.00000762939453,255.0,255.0,,0.6801647646655259,0.42678698451997243,0.01634134061254755,True,4,3,False,255.0,False,,76561198867559925,Kraker,11.0,-1117.7099609375,-4720.85986328125,143.69000244140625,-13383.00048828125,2106.7999267578125,2385.2000427246094,-317.99999237060547,-4401.199951171875,-1027.699966430664,255.0,255.0,,-0.05545922540762969,2.336460029891862,-0.007273594449007556,True,12,57.802004434729135,True,11,False,,enpitsu,76561198039309853,28,274.20001220703125,-1431.219970703125,17.059999465942383,10783.199462890625,8812.7001953125,2.3999999463558197,-0.5999999865889549,-0.5999999865889549,2169.4000244140625,255.0,255.0,False,0.01676259825432145,0.7425322851430419,8.254387492321302e-05,True,61.0,False,2,False,2,,games5425898691,bf81d8692db,25.0,-1595.8499755859375,-4567.4599609375,249.5,17337.900390625,-10956.600341796875,-2304.2999267578125,-595.099983215332,1138.3999633789062,790.6999969482422,255.0,128.0,,0.060775619530173235,0.45469188927081583,-0.4656134683523629,True,4,123.61156994296661,True,False,4,
110,7015,202.0,False,False,1,733.3433415904757,1298.780029296875,4527.169921875,236.6999969482422,-16393.900146484375,-12600.2001953125,3800.0,-2248.8999938964844,1104.800033569336,5451.6998291015625,1.0,0.1412627852018935,-1.401041467139635,2.0730905098420416,bf81d8692db,games5425898691,25.0,1447.800048828125,4656.93017578125,227.4499969482422,-18113.699951171875,10549.000244140625,-2938.2998657226562,468.4000015258789,-935.1000213623047,694.7000122070312,255.0,128.0,,-0.15648432219103112,-0.5163117558455127,-0.464411621737088,True,4,4,False,117.42063673593667,True,,76561198039309853,enpitsu,28.0,-356.3299865722656,1350.219970703125,17.059999465942383,-9076.099853515625,-10381.099853515625,2.5999999046325684,-0.19999999552965164,-0.3999999910593033,2459.499969482422,255.0,255.0,False,-0.01674606929204729,-0.9332054438873956,8.085305254958398e-05,True,2,61.0,False,2,False,,Kraker,76561198867559925,11,1197.8199462890625,4691.10986328125,168.3300018310547,8394.400024414062,-4120.299987792969,2977.60009765625,1265.8999633789062,4411.199951171875,-3031.099853515625,255.0,255.0,,-0.21335436870042707,-1.9549194389964932,-0.29638191090069244,True,51.6110712276992,True,12,False,11,,MRBLAAAA,b35329e12cb,16.0,1268.9000244140625,4672.009765625,113.79000091552734,-9394.299926757812,-2137.4000549316406,324.3000030517578,938.0999755859375,-5418.0999755859375,-115.20000457763672,255.0,255.0,,-1.2523567899996244,-0.7159063688683016,0.3504521869970869,True,3,255.0,False,False,4,
