,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
67,5122,152,False,False,0,5671.7869351301415,-3413.25,57.41999816894531,153.92999267578125,-14837.2998046875,8249.000244140625,16964.69970703125,833.7000274658203,5935.9002685546875,-263.50000381469727,0.0,0.5561539564415395,-2.3092997893866523,1.7636871686136548,2535437467073359,WelshDragonM,8.0,-3243.14990234375,-5.900000095367432,16.989999771118164,-21225.6005859375,8858.400268554688,2.3999999463558197,0.5999999865889549,-0.09999999776482582,1917.2000122070312,255.0,255.0,False,0.00959522502089498,2.816989603173965,7.432578204671996e-05,True,6,6,False,8.0,False,,b98f1a5448b,MaxbrawI,5.0,-3014.169921875,-4256.97021484375,17.010000228881836,-2652.5,6969.2999267578125,2.5,0.0,0.0,-2458.2000732421875,252.0,0.0,,0.009525572975039665,1.9198119781068124,-2.498989589164414e-05,31.0,False,False,4,True,False,,enpitsu,76561198039309853,26,2158.3798828125,-2751.610107421875,17.059999465942383,-9405.700073242188,16696.700439453125,1.5999999642372131,-1.0000000149011612,1.8000000715255737,-1687.7999877929688,255.0,128.0,False,0.016776464627636514,2.048341938074036,-0.00027440490983777707,True,185.0,False,4,4,False,,games5425898691,bf81d8692db,19.0,-2946.2099609375,1446.949951171875,17.020000457763672,1152.6000213623047,-14041.800537109375,1.0000000149011612,0.09999999776482582,0.0,2150.2999877929688,255.0,255.0,0.009570177305750506,-1.421678802080398,1.1003234156197214e-05,True,4,False,4,136.0,False,,
68,5217,156,False,False,0,3072.2470924455824,-1394.8299560546875,2108.52001953125,365.5799865722656,19784.3994140625,10402.900390625,11561.500244140625,5742.9998779296875,-1324.7999572753906,-1123.1999969482422,0.0,-0.7082442314765303,-1.4380877380401396,-1.1179677627526088,2535437467073359,WelshDragonM,8.0,-1525.5799560546875,2003.510009765625,273.05999755859375,9376.099853515625,19748.00048828125,-1008.7999725341797,-3303.699951171875,3770.10009765625,-2263.000030517578,255.0,90.0,False,0.8808326589640174,1.1773992246460458,0.1009918845407874,True,8,7,False,102.74727760591814,True,,b98f1a5448b,MaxbrawI,5.0,110.72000122070312,-1720.260009765625,17.010000228881836,11603.900146484375,8010.4998779296875,2.0999999344348907,0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.009598467738069199,0.6042430233310593,-6.557840164691423e-05,61.0,False,False,4,True,False,,enpitsu,76561198039309853,26,-1352.6800537109375,2224.679931640625,261.2300109863281,-22143.9990234375,4361.000061035156,2762.0001220703125,118.10000419616699,749.5999908447266,151.19999885559082,255.0,255.0,False,-0.8258248267134769,-3.0783809965502633,-0.08833453373276884,True,200.0,False,6,4,False,,games5425898691,bf81d8692db,19.0,-1618.5799560546875,4713.60986328125,17.010000228881836,8344.600219726562,5191.9000244140625,2.3999999463558197,1.4000000059604645,-0.5999999865889549,-1913.2000732421875,128.0,22.0,0.009735500414894526,0.52073466168237,-5.8237971944223284e-05,True,6,False,6,167.0,False,,
69,5322,160,False,False,1,8996.272312026986,-2668.72998046875,-3119.8798828125,154.47999572753906,-9512.2998046875,22398.5009765625,9700.999755859375,1296.199951171875,5853.4002685546875,237.5,1.0,-0.3958392887111358,-1.7149304117019952,1.5925399452640299,bf81d8692db,games5425898691,19.0,-2512.530029296875,-3359.580078125,84.5999984741211,-13231.500244140625,18638.699951171875,2408.300018310547,-3473.800048828125,-4256.099853515625,259.59999084472656,255.0,170.0,,-0.5946332309363351,1.142003347811324,-0.24543767328815005,True,8,7,False,133.0,False,,76561198039309853,enpitsu,26.0,1685.9000244140625,-4217.68017578125,17.049999237060547,-10282.39990234375,8842.80029296875,2.7000001072883606,-4.799999892711639,4.600000083446503,-1485.5999755859375,255.0,0.0,,-0.016749994577916996,0.785824524651052,0.0001298260640109884,255.0,False,4,6,True,False,,MaxbrawI,b98f1a5448b,4,-3219.320068359375,-349.489990234375,17.010000228881836,7001.099853515625,-11421.8994140625,2.0999999344348907,-0.0,-0.0,-313.0999946594238,180.0,101.0,,-0.009587850055559823,-2.1220188865662495,-6.350360468712519e-05,False,255.0,False,4,False,False,,WelshDragonM,2535437467073359,8.0,-3819.510009765625,-3473.610107421875,17.31999969482422,-12730.2001953125,18363.599853515625,239.0999984741211,281.299991607666,1122.3999786376953,-791.6000366210938,254.0,35.0,0.002340851013240959,0.9760048900412184,0.010605796349228227,True,8,False,8,247.0,False,,
70,5450,164,False,False,1,3566.3732918616265,-2552.35009765625,4230.10986328125,96.58000183105469,22356.10107421875,1462.2999572753906,4345.899963378906,-4656.600036621094,-2907.9000854492188,2420.500030517578,1.0,-0.3054157222056553,-2.607542425377556,0.31787505937183563,bf81d8692db,games5425898691,19.0,-2817.389892578125,4287.58984375,91.31999969482422,17467.39990234375,70.79999923706055,2715.4000854492188,-2027.7999877929688,5093.500061035156,439.7999954223633,255.0,128.0,,-0.6139525958666697,-3.06757542648692,-0.22660371088629302,True,10,9,False,255.0,False,,76561198039309853,enpitsu,26.0,286.70001220703125,2511.610107421875,17.049999237060547,-1417.5999450683594,10317.099609375,2.5999999046325684,-0.0,-0.0,0.0,128.0,128.0,,-0.01670152307197473,1.434225932833285,2.7940836926683405e-06,255.0,False,6,8,True,False,,MaxbrawI,b98f1a5448b,5,346.79998779296875,4848.39013671875,17.010000228881836,-8264.500122070312,8759.000244140625,2.3999999463558197,-0.0,-0.09999999776482582,2211.199951171875,128.0,255.0,,-0.009630247169526412,0.7532579858375283,1.4299115316726252e-05,True,224.0,False,4,False,False,,WelshDragonM,2535437467073359,8.0,-2703.25,4471.669921875,17.010000228881836,-647.3000335693359,-5629.4000244140625,2.0999999344348907,0.5999999865889549,-0.0,0.0,255.0,,-0.009430278041741244,-1.45626534326723,1.9579372847874747e-06,True,False,False,False,85.0,False,,
71,5493,166,False,False,1,602.0914712886547,799.3900146484375,4545.7099609375,143.41000366210938,8271.099853515625,22818.60107421875,2532.4000549316406,2272.5999450683594,5445.8001708984375,-1085.1000213623047,1.0,-0.49264784656212013,1.891769471952747,-0.5931863036245586,76561198039309853,enpitsu,26.0,827.4000244140625,4404.72021484375,154.17999267578125,6073.699951171875,18927.2998046875,88.19999694824219,-4752.60009765625,-2476.4999389648438,1236.6000366210938,255.0,255.0,,-1.052037857961802,2.6471550938475867,-1.5533474997836667,True,10,7,False,172.0,False,,bf81d8692db,games5425898691,19.0,-375.70001220703125,3726.580078125,16.989999771118164,14090.400390625,-14330.0,2.3000000417232513,0.19999999552965164,-0.09999999776482582,-1.8000000715255737,255.0,128.0,,-0.0095890466312158,-2.3474983618184178,-2.5367925724682202e-05,189.19234406563544,True,10,10,True,False,,MaxbrawI,b98f1a5448b,4,568.9400024414062,5215.02978515625,17.010000228881836,1833.699951171875,2876.400146484375,2.0999999344348907,-1.0999999940395355,-0.09999999776482582,2.0000000298023224,227.0,129.0,,-0.009315433837605141,-1.01010373183064,-4.631337416917591e-05,False,224.0,False,4,False,False,,WelshDragonM,2535437467073359,8.0,-1503.510009765625,4258.56005859375,17.010000228881836,12221.300048828125,3911.7999267578125,2.0999999344348907,0.5000000074505806,0.5000000074505806,0.0,254.0,128.0,-0.009526127417530133,2.8317954932242357,-5.773498496457548e-05,True,False,False,False,116.0,False,,
72,5504,166,False,False,1,269.10645219358724,1136.5699462890625,5019.39990234375,259.1400146484375,9075.999755859375,-2858.599853515625,4667.900085449219,421.19998931884766,1879.1000366210938,4346.9000244140625,1.0,0.48084697460306763,1.219343545025141,1.0858182242132726,76561198039309853,enpitsu,26.0,1020.47998046875,4972.2099609375,137.77000427246094,4510.299987792969,7785.0,-1813.9999389648438,3520.7998657226562,-344.90001678466797,-4078.5000610351562,255.0,255.0,,0.04076379184163733,-2.866482104960339,2.2311637184580326,True,10,8,False,172.0,False,,bf81d8692db,games5425898691,19.0,256.739990234375,3096.889892578125,16.989999771118164,16477.2998046875,-14049.89990234375,4.699999988079071,-0.19999999552965164,0.3999999910593033,1624.2999267578125,255.0,252.0,,-0.009580300389416964,-2.473689208875556,0.00017655705947996383,179.0,False,10,10,True,False,,MaxbrawI,b98f1a5448b,4,568.3900146484375,5197.02001953125,17.010000228881836,-574.1999816894531,-2508.5000610351562,2.0999999344348907,0.29999999329447746,0.09999999776482582,1438.699951171875,207.0,255.0,,-0.009508255313947011,-1.2036345263831059,9.694564787178886e-05,False,224.0,False,4,False,False,,WelshDragonM,2535437467073359,8.0,-962.780029296875,4431.60986328125,17.010000228881836,13138.800048828125,4205.4998779296875,2.0999999344348907,0.3999999910593033,0.5999999865889549,0.0,255.0,128.0,-0.009526127417530133,2.8317954932242357,-5.773498496457548e-05,True,False,False,False,116.0,False,,
73,5553,168,False,False,1,1901.8706958849916,2705.27001953125,4553.77978515625,122.12999725341797,9741.599731445312,16249.49951171875,9272.80029296875,5280.8001708984375,1216.2999725341797,2575.4000854492188,1.0,1.1392408035701134,-1.4244509661115976,0.44965664398090305,bf81d8692db,games5425898691,19.0,2651.5400390625,4381.22021484375,16.989999771118164,11688.800048828125,13244.599609375,4.600000083446503,2.0000000298023224,2.0000000298023224,-682.3999786376953,255.0,,,-0.009603673428339453,2.3448881114670614,0.0001142940297444533,True,10,10,False,162.0,False,,76561198039309853,enpitsu,26.0,1117.18994140625,5066.22998046875,47.560001373291016,-7196.7999267578125,141.70000076293945,-744.4999694824219,-751.9999694824219,-1334.4999694824219,1780.7000732421875,255.0,255.0,,-0.09832869167087102,0.06050630498375074,-0.7582549469994757,172.0,False,8,10,True,False,,MaxbrawI,b98f1a5448b,4,325.1300048828125,4928.669921875,17.010000228881836,-7931.500244140625,1419.7000122070312,2.0999999344348907,0.19999999552965164,-0.0,16.00000023841858,89.0,,,-0.009629091330107442,-2.9691472763429774,-4.7144790286389655e-05,,224.0,False,4,False,False,,WelshDragonM,2535437467073359,8.0,1221.219970703125,3861.760009765625,17.010000228881836,2482.5,-13061.400146484375,2.5,-0.0,-0.29999999329447746,-2805.7998657226562,255.0,0.0,-0.009580611024412591,-1.628022878479206,-6.162505441652724e-05,True,False,False,False,116.0,False,,
74,5616,170,False,False,1,2659.6936458951513,2328.52001953125,2899.050048828125,185.17999267578125,17564.300537109375,10386.8994140625,3284.2999267578125,2090.800018310547,-305.40000915527344,5615.4998779296875,1.0,-0.7872848134069727,2.2721922601264772,-1.8379199434869793,bf81d8692db,games5425898691,19.0,2516.179931640625,2821.320068359375,68.2699966430664,-22785.6005859375,-770.1999664306641,3008.800048828125,-3380.4000854492188,-2585.7998657226562,-2560.0,255.0,0.0,,-0.056494484043493345,-0.1534924854138846,0.044192361567268176,True,12,11,False,77.0,False,,76561198039309853,enpitsu,26.0,2079.5400390625,2830.06005859375,151.1699981689453,21888.1005859375,-6300.0,3142.3001098632812,-1698.2000732421875,1326.1000061035156,719.4999694824219,128.0,255.0,,-0.01721754646482334,-2.4844241287019417,-0.017561030234610475,73.0,False,9,12,True,False,,MaxbrawI,b98f1a5448b,4,2223.6298828125,3098.93994140625,72.83999633789062,7235.8001708984375,-21672.7001953125,2566.7999267578125,4832.099914550781,221.8000030517578,-1268.3000183105469,185.0,85.0,,-0.1405058796555019,-1.86615485214793,0.01229120378766983,,89.0,False,6,3,False,,WelshDragonM,2535437467073359,8.0,1181.8900146484375,4222.25,17.010000228881836,13024.000244140625,-544.5000076293945,2.0000000298023224,-0.5999999865889549,-0.0,-10.299999713897705,254.0,128.0,-0.00955770962338812,-3.098133756125208,5.669242894058418e-05,True,False,False,False,146.0,False,,False
75,5617,170,False,False,0,8201.22600375612,-2444.659912109375,-2913.679931640625,220.5399932861328,-29043.9990234375,2221.1000061035156,10466.600341796875,3550.4998779296875,-765.4000091552734,4775.7000732421875,0.0,0.9388140850983807,-1.971461039611622,-1.8945208338930404,b98f1a5448b,MaxbrawI,4.0,-2288.550048828125,-2909.550048828125,90.05999755859375,-6338.900146484375,17375.2001953125,289.4000053405762,-5363.0999755859375,-1160.5000305175781,374.3000030517578,168.0,86.0,,0.835681533888027,1.9541585905716843,0.15796185387059994,,6,3,False,89.0,False,,2535437467073359,WelshDragonM,8.0,-1280.3599853515625,-4218.02978515625,17.010000228881836,-13210.10009765625,572.9999923706055,2.0000000298023224,0.5999999865889549,0.0,-2.8999999165534973,254.0,128.0,False,0.009557720535328718,3.0977236318614785,5.473250799858708e-05,146.0,False,False,False,True,False,,enpitsu,76561198039309853,26,-2275.679931640625,-2769.219970703125,176.74000549316406,-20087.2998046875,7536.5997314453125,2443.300018310547,4494.100036621094,-3087.0999145507812,722.6000213623047,128.0,255.0,,0.023371326639755833,2.548406880270013,-0.6462966828094648,True,73.0,False,12,9,False,,games5425898691,bf81d8692db,19.0,-2516.179931640625,-2821.320068359375,68.2699966430664,22785.6005859375,770.1999664306641,3008.800048828125,3380.4000854492188,2585.7998657226562,-2560.0,255.0,0.0,0.056494484043493345,0.1534924854138846,0.044192361567268176,True,11,False,12,77.0,False,,
76,5715,174,False,False,1,3355.767715077628,-564.0599975585938,2118.510009765625,364.3399963378906,-364.59999084472656,22588.89892578125,11209.100341796875,2985.8999633789062,-5026.600036621094,1347.7000427246094,1.0,0.034868827644945144,-0.6096959343328491,2.286422785847865,bf81d8692db,games5425898691,19.0,-618.47998046875,1906.18994140625,223.2899932861328,3582.60009765625,18441.099853515625,1589.4000244140625,-967.6999664306641,357.5,26.19999885559082,255.0,128.0,,0.641668337894307,1.9433600585763937,0.005929323239685142,True,14,12,False,34.0,False,,76561198039309853,enpitsu,26.0,3438.77001953125,-1702.6700439453125,96.66999816894531,-1629.9000549316406,-22695.30029296875,-141.899995803833,5486.9000244140625,-379.3000030517578,0.3999999910593033,255.0,128.0,,1.117429392985327,1.6396738877689354,3.1413919118701843,0.0,False,12,14,False,False,,MaxbrawI,b98f1a5448b,4,1965.0400390625,-597.0900268554688,17.010000228881836,-9449.400024414062,13135.2001953125,0.0,0.09999999776482582,-0.5999999865889549,50.0,255.0,132.0,,-0.009586382440957273,0.9468562777961497,5.34150937579691e-05,False,229.93911398354393,True,6,4,False,,WelshDragonM,2535437467073359,8.0,-56.040000915527344,2240.219970703125,216.02000427246094,-22647.7001953125,-3297.39990234375,2281.3999938964844,-69.0999984741211,483.49998474121094,0.0,254.0,128.0,0.543592131029421,-0.14420652745176143,-0.00044314401295611234,True,False,False,4,64.07950958897987,True,,False
77,5800,177,False,False,0,8066.401343140351,620.6900024414062,-2782.530029296875,416.1400146484375,21824.09912109375,14426.500244140625,-270.9000015258789,-3196.300048828125,1940.0,4692.39990234375,0.0,-1.2638184627858784,2.0338922035750375,-0.7707999767547657,b98f1a5448b,MaxbrawI,4.0,430.44000244140625,-2812.199951171875,302.92999267578125,10572.19970703125,-11389.599609375,3993.699951171875,-514.900016784668,303.6000061035156,1980.0,128.0,255.0,,-0.29334522334772434,-0.538390254130062,-0.08092526472483318,False,8,4,4,195.0,False,,2535437467073359,WelshDragonM,8.0,3506.159912109375,-2724.68994140625,17.0,-4850.5999755859375,-14683.299560546875,0.9000000357627869,0.0,-0.7000000029802322,11.299999952316284,255.0,128.0,False,0.00959328600509473,-1.8882206906778,-6.744515176200527e-05,5.929617297264844,True,4,4,True,False,,enpitsu,76561198039309853,26,-613.8800048828125,2939.9599609375,17.049999237060547,10736.199951171875,-10277.099609375,2.5999999046325684,0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,False,0.016777106769587158,-0.7635448649384637,-4.4283307117255654e-05,True,255.0,False,14,12,False,,games5425898691,bf81d8692db,19.0,2022.719970703125,-4063.090087890625,100.30000305175781,13951.300048828125,-1196.1000061035156,-10.800000429153442,-447.00000762939453,5429.000244140625,758.4999847412109,255.0,128.0,-0.12439288725789215,-2.893873602011113,2.9819311030283613,True,13,False,16,31.0,False,,
78,5907,181,False,False,1,7073.284793844176,-2142.10009765625,-1247.5899658203125,108.11000061035156,575.2999877929688,-15923.299560546875,-1874.7999572753906,2956.400146484375,-1221.6999816894531,-3699.5001220703125,1.0,0.039955272079673615,-2.750153420152977,-3.023789966167869,bf81d8692db,games5425898691,19.0,-2085.5,-1068.9200439453125,17.010000228881836,5469.5001220703125,-13241.8994140625,0.5999999865889549,2.3999999463558197,-4.900000095367432,-1658.3000183105469,255.0,85.0,,-0.00957530692755024,-1.922312627332747,-0.00020572247557148704,True,18,16,False,209.0,False,,76561198039309853,enpitsu,26.0,-1485.5999755859375,-3505.8701171875,17.049999237060547,-2760.8999633789062,12646.400146484375,2.5999999046325684,-0.5999999865889549,-0.29999999329447746,315.79999923706055,128.0,0.0,False,-0.016811958938424684,1.3282680628027705,-0.0001494384410659683,227.0,False,12,14,True,False,,MaxbrawI,b98f1a5448b,4,-1772.6500244140625,3302.219970703125,17.010000228881836,144.399995803833,-13778.1005859375,-0.09999999776482582,0.29999999329447746,0.5000000074505806,0.0,255.0,128.0,,-0.009544357375198551,-1.5812597378236917,3.467513012703897e-05,False,120.3479225943166,True,8,4,4,,WelshDragonM,2535437467073359,8.0,650.1900024414062,4144.85009765625,100.30999755859375,18589.200439453125,-4846.499938964844,-163.4000015258789,1020.0,5404.5001220703125,26.099998950958252,254.0,128.0,-0.4237878120027025,0.18872649654499715,3.1363192650960006,False,7,False,8,34.0,False,,False
79,5936,182,False,False,1,8400.306447169776,-2104.330078125,-2706.219970703125,93.2300033569336,259.20000076293945,-12476.500244140625,-86.40000343322754,5795.5999755859375,-87.79999732971191,-1549.9000549316406,1.0,0.4303644498478301,-2.8195831302555674,-2.8927500881487913,76561198039309853,enpitsu,26.0,-1914.4100341796875,-2643.89990234375,17.049999237060547,-8677.899780273438,-1156.1000061035156,3.700000047683716,0.29999999329447746,-0.0,2834.7000122070312,255.0,255.0,False,-0.016689327182094312,-0.23720725992474684,-3.777134188749721e-05,True,14,12,False,223.93630972216206,True,,bf81d8692db,games5425898691,19.0,-1191.0,-2205.489990234375,17.0,7795.10009765625,-11743.1005859375,3.400000035762787,-0.19999999552965164,0.29999999329447746,-70.59999942779541,255.0,128.0,,-0.009598165466272839,-2.147640461986909,7.829586385699574e-05,209.0,False,16,18,True,False,,MaxbrawI,b98f1a5448b,4,-2047.5699462890625,1650.9100341796875,17.010000228881836,-11940.999755859375,-11942.80029296875,2.3000000417232513,0.19999999552965164,-0.0,-1985.0,249.0,0.0,,-0.009579231026948406,-0.7160542865528261,3.0131200584824222e-05,True,116.0,False,8,4,4,,WelshDragonM,2535437467073359,8.0,2700.840087890625,3705.969970703125,17.010000228881836,18820.30029296875,443.8999938964844,2.7000001072883606,-0.5000000074505806,-0.0,2212.5999450683594,255.0,255.0,-0.009577841965563612,3.04420269532089,0.00019130105425690905,True,8,False,8,34.0,False,,False
80,6006,185,False,False,1,10570.232690996196,-3139.580078125,-4629.5400390625,740.8499755859375,10416.400146484375,13669.100341796875,4117.5,650.6999969482422,306.8000030517578,-5956.6998291015625,1.0,-0.2585833509339979,-2.671600408888449,0.08744089447371937,76561198039309853,enpitsu,26.0,-3238.60009765625,-4725.25,690.8099975585938,-3280.1998901367188,14476.400146484375,3925.7000732421875,-3156.4999389648438,-1820.5000305175781,2244.499969482422,255.0,0.0,False,0.12503645463801516,0.716669654043599,1.5570779191580315,True,16,13,False,255.0,False,,bf81d8692db,games5425898691,19.0,-758.1699829101562,-4660.75,17.0,-7229.6002197265625,-402.59998321533203,3.4999999403953552,3.1999999284744263,0.09999999776482582,-1259.8999786376953,255.0,32.0,,-0.009509521143800236,-0.07362943151474884,-7.623149297775199e-05,209.0,False,16,18,True,False,,MaxbrawI,b98f1a5448b,4,-3497.820068359375,-556.8099975585938,17.010000228881836,806.5000152587891,-4036.300048828125,2.0000000298023224,0.5999999865889549,0.09999999776482582,0.0,52.0,128.0,,-0.009897882242608047,-1.7680831471020777,-1.7971394260879694e-06,False,255.0,False,8,4,4,,WelshDragonM,2535437467073359,8.0,2970.550048828125,4436.72021484375,17.010000228881836,897.6999664306641,-8454.600219726562,-0.09999999776482582,0.9000000357627869,-1.8000000715255737,214.79999542236328,255.0,128.0,-0.009487087999668666,-1.698039674453709,-0.00023653949927368136,True,8,False,8,18.41764295742076,True,,False
81,6063,187,True,False,1,7247.0016698520685,-1053.0799560546875,-1839.97998046875,211.25999450683594,7171.400146484375,27585.10009765625,-3034.5999145507812,910.1000213623047,1382.5999450683594,-5767.1002197265625,1.0,-0.29207833994920956,-2.7658554202180254,0.07898885275844551,bf81d8692db,games5425898691,19.0,-1062.300048828125,-2089.550048828125,171.22000122070312,3062.5,22673.5009765625,2271.4999389648438,-5499.2999267578125,-11.399999856948853,-80.60000419616699,255.0,181.0,,-0.4070427183087132,1.807377382563685,-0.1263689487728802,True,20,17,False,95.0,False,,76561198039309853,enpitsu,26.0,-3934.860107421875,-2010.1400146484375,108.83000183105469,2635.1998901367188,10754.49951171875,-2422.899932861328,34.000000953674316,1774.2999267578125,-3041.7001342773438,255.0,0.0,False,-0.6412422713106999,1.2383975874385953,0.5492775145975874,255.0,False,14,16,True,False,,MaxbrawI,b98f1a5448b,4,-1294.97998046875,-1517.02001953125,19.479999542236328,18483.399658203125,-1269.4000244140625,2958.900146484375,-5.5000001192092896,0.3999999910593033,-806.9000244140625,232.0,1.0,,-0.00956146843684399,-3.090437011209138,-0.0002608066169261571,False,162.0,False,9,4,4,,WelshDragonM,2535437467073359,8.0,1015.5,2591.110107421875,17.010000228881836,-13012.7001953125,-6097.5,2.0999999344348907,0.09999999776482582,0.19999999552965164,-0.19999999552965164,255.0,128.0,-0.009606400877455644,-0.43815666519894036,2.2072566687594773e-05,True,8,False,8,223.0,False,,False
82,6066,187,False,False,0,4049.167659251868,950.6300048828125,1536.4300537109375,193.49000549316406,-23651.8994140625,-15048.699951171875,11485.799560546875,5836.7999267578125,1364.2999267578125,263.50000381469727,0.0,0.25227476835876517,2.1627153582417655,-0.019988543523826136,b98f1a5448b,MaxbrawI,4.0,1141.1500244140625,1529.77001953125,46.209999084472656,-18463.900146484375,1613.0000305175781,3469.8001098632812,-0.9000000357627869,-113.29999923706055,-1641.7999267578125,197.0,1.0,,0.011882798682316568,2.979804629454781,-0.0011744518341139118,False,10,4,4,162.0,False,,2535437467073359,WelshDragonM,8.0,-799.969970703125,-2487.06005859375,17.010000228881836,12693.499755859375,6672.0001220703125,2.0999999344348907,0.5999999865889549,0.09999999776482582,1017.2000122070312,254.0,177.0,False,0.009592012869655766,0.49178067690953287,0.0001435148787905091,223.0,False,8,8,True,False,,enpitsu,76561198039309853,26,3912.949951171875,1920.3199462890625,86.01000213623047,-2623.2000732421875,-10797.19970703125,-2997.0999145507812,975.0,-607.7000045776367,-2433.0999755859375,255.0,0.0,False,0.6574785871968791,-1.3915808482658973,0.6693938398861043,True,255.0,False,16,14,False,,games5425898691,bf81d8692db,19.0,1035.8399658203125,1908.449951171875,181.0,-3180.4000854492188,-21753.20068359375,235.0,5487.1002197265625,278.50000381469727,-251.10000610351562,255.0,186.0,0.989722271917563,-2.0252528377265007,-0.4787089336701096,True,17,False,20,95.0,False,,
83,6514,194,False,False,0,5188.104827158497,43.5,37.66999816894531,132.6999969482422,12319.100341796875,-9760.700073242188,9015.10009765625,-4120.10009765625,2006.0000610351562,3872.9000854492188,0.0,0.0501974316637457,0.27378959183975515,-0.30452383939257877,2535437467073359,WelshDragonM,7.0,11.850000381469727,-142.6699981689453,64.01000213623047,8827.5,18165.899658203125,2733.9999389648438,3884.89990234375,2912.0001220703125,2584.1000366210938,255.0,0.0,True,-0.02871547757485816,1.4621128406575077,0.18991267683200072,True,4,3,False,0.8635529600163943,True,,b98f1a5448b,MaxbrawI,4.0,-3420.340087890625,-4030.110107421875,17.010000228881836,-15371.99951171875,4384.4000244140625,3.0000001192092896,0.0,0.09999999776482582,-3475.1998901367188,255.0,0.0,False,0.009600173178614443,2.380473041956696,-6.963731580887522e-05,255.0,False,False,False,True,False,,enpitsu,76561198039309853,26,3050.169921875,4061.840087890625,17.049999237060547,13315.50048828125,-6857.1002197265625,3.100000023841858,0.29999999329447746,-0.09999999776482582,-2083.9999389648438,255.0,0.0,False,0.016777290268697127,-0.5408185122400299,-4.32514862280626e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-17.3799991607666,179.36000061035156,91.45999908447266,-435.40000915527344,-22811.99951171875,416.5999984741211,5492.9998779296875,275.3000068664551,-27.999999523162842,128.0,133.0,1.2224222700749732,-1.7298520129684782,-0.19866932895127312,True,3,False,4,31.0,False,,
