,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
70,3744,120,False,True,0,662.1579259641283,-346.3299865722656,4770.7900390625,97.2699966430664,6695.9002685546875,4608.500061035156,3627.0999145507812,-2762.39990234375,4421.300048828125,-2969.89990234375,0.0,-0.3771214656266701,0.3545100589175795,-2.603743029532724,76561198039309853,enpitsu,26.0,-61.93000030517578,4783.9599609375,17.049999237060547,-245.9000015258789,-3416.4999389648438,2.7000001072883606,0.0,0.09999999776482582,44.49999809265137,128.0,128.0,False,0.01657832225674957,-1.6289146636577603,-1.027923649292353e-06,True,4.0,False,2,False,False,,bf81d8692db,games5425898691,25.0,-1079.969970703125,5076.66015625,203.0,-2044.4000244140625,212.60000228881836,-1779.9000549316406,-4669.2999267578125,-1435.2000427246094,2527.2000122070312,255.0,255.0,,-1.0588577214630157,0.060947700610443925,0.004378864231471583,True,6,6,False,0.0,False,,V4ste,b0ec9132e2b,10.0,3211.449951171875,3492.830078125,17.030000686645508,-2873.3999633789062,17750.699462890625,-0.5000000074505806,0.0,1.5000000596046448,143.99999618530273,255.0,128.0,False,0.009587839856750354,1.7484143767147045,-0.00014967747284002397,True,0.0,False,4,False,4,,Azoor Ahai,bcab7761f6b,9.0,-1176.5,4797.35009765625,144.10000610351562,-22893.1005859375,2209.4000244140625,-154.49999809265137,4289.599914550781,-3422.60009765625,366.19998931884766,128.0,255.0,False,0.5398008991164079,1.874662271795416,-2.620311309250971,True,7,False,10,117.0,False,
71,4023,122,False,False,0,5455.951766546417,101.83000183105469,-223.92999267578125,113.62000274658203,13770.6005859375,21088.00048828125,8070.3997802734375,3396.0000610351562,-341.8000030517578,-4934.5001220703125,0.0,-0.21499895023413654,-0.5671061899570583,-0.2099789498297824,bf81d8692db,games5425898691,24.0,47.59000015258789,-386.67999267578125,90.69999694824219,-2488.0999755859375,16553.1005859375,1871.1000061035156,-4977.099914550781,2116.4999389648438,-999.1000366210938,128.0,100.0,,0.7542399957412387,1.6051908476844468,0.3650268929709234,True,0.0,False,4,False,3,,76561198039309853,enpitsu,26.0,-47.81999969482422,-3588.4599609375,17.049999237060547,829.7000122070312,9929.500122070312,2.5999999046325684,-0.19999999552965164,-0.5999999865889549,-1.8000000715255737,255.0,128.0,False,0.016664611489102525,1.4871241506168869,5.833310740064786e-05,True,False,False,False,116.0,False,,V4ste,b0ec9132e2b,10.0,-173.1999969482422,5335.85009765625,17.110000610351562,-1061.1000061035156,6018.2000732421875,58.00000190734863,146.40000343322754,-77.89999961853027,-2.5999999046325684,255.0,128.0,,0.011505592974649436,-1.3976229164822083,0.0023465850260379786,True,116.0,False,False,False,False,,Azoor Ahai,bcab7761f6b,9.0,25.75,67.9000015258789,54.400001525878906,12642.5,-15610.50048828125,-2404.2999267578125,5161.9000244140625,-1733.3000183105469,774.3000030517578,255.0,0.0,False,-0.059150749893327935,-0.5529201384295075,1.152520220456606,True,4,False,4,0.0,False,
72,4024,122,False,False,1,5080.00962542484,-144.39999389648438,167.6699981689453,143.5500030517578,-10437.80029296875,7789.5001220703125,14444.000244140625,4824.100036621094,-1114.4000244140625,-3388.9999389648438,1.0,0.21232706351375352,0.7487449181229547,-0.21147507687061637,bcab7761f6b,Azoor Ahai,9.0,-119.33000183105469,44.84000015258789,43.68000030517578,-12469.200439453125,12372.7001953125,-198.4000015258789,3343.900146484375,-1539.1000366210938,4086.400146484375,255.0,255.0,False,-0.010084567513103528,0.3817351462179575,1.340132391635981,True,0.0,False,4,False,4,,b0ec9132e2b,V4ste,10.0,173.1999969482422,-5335.85009765625,17.110000610351562,1061.1000061035156,-6018.2000732421875,58.00000190734863,-146.40000343322754,77.89999961853027,-2.5999999046325684,255.0,128.0,,-0.011505592974649436,1.3976229164822083,0.0023465850260379786,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26.0,39.970001220703125,3494.89990234375,17.049999237060547,-874.8000335693359,-10432.39990234375,2.5999999046325684,0.29999999329447746,0.5000000074505806,-0.19999999552965164,255.0,128.0,False,-0.016671916535712736,-1.4870655057900388,4.9902466777877815e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,-47.59000015258789,386.67999267578125,90.69999694824219,2488.0999755859375,-16553.1005859375,1871.1000061035156,4977.099914550781,-2116.4999389648438,-999.1000366210938,128.0,100.0,,-0.7542399957412387,-1.6051908476844468,0.3650268929709234,True,3,False,4,0.0,False,
73,4153,126,False,False,0,9552.760226785016,3594.699951171875,-3291.419921875,220.0800018310547,-3451.7999267578125,18514.200439453125,14494.7998046875,4410.4998779296875,-3421.300048828125,2200.399932861328,0.0,0.7156311519739973,1.5981844447151305,-3.0474477329806917,76561198039309853,enpitsu,26.0,3570.159912109375,-3477.8701171875,86.19999694824219,5400.8001708984375,14160.2001953125,2665.8999633789062,-5457.1002197265625,525.4000091552734,440.0,255.0,128.0,,0.5793913281161783,1.52682646549598,0.03724629146845836,True,238.0,False,2,False,1,,bf81d8692db,games5425898691,25.0,-3523.14990234375,-2732.330078125,17.0,4507.799987792969,-22551.0009765625,3.400000035762787,0.0,0.3999999910593033,0.0,255.0,128.0,,0.009595016103628269,-1.3734941037465382,3.7305018262916905e-05,True,6,6,False,226.0,False,,V4ste,b0ec9132e2b,10.0,2114.3701171875,868.0800170898438,17.0,-12015.6005859375,1390.5000305175781,3.6000001430511475,0.19999999552965164,0.0,-2354.7000122070312,255.0,0.0,,0.009551602252636763,2.961792952713479,2.1912342809162513e-05,True,255.0,False,False,False,False,,Azoor Ahai,bcab7761f6b,9.0,3638.679931640625,-1159.52001953125,17.010000228881836,-2599.1000366210938,-5500.4998779296875,2.5999999046325684,-1.0999999940395355,0.0,-2022.2999572753906,128.0,0.0,,0.009716018275112481,-2.0074723586411696,-6.133254002281833e-05,True,6,False,6,217.0,False,
74,4267,130,False,False,0,3282.963010175365,2169.0400390625,3963.830078125,495.57000732421875,-24321.201171875,23522.19970703125,-8669.600219726562,55.300002098083496,-5834.0997314453125,-1399.9000549316406,0.0,0.9942162506383426,1.2803769153372817,-3.1176170268204157,76561198039309853,enpitsu,26.0,2365.31005859375,3880.699951171875,498.6400146484375,-13428.399658203125,15525.799560546875,1929.6000671386719,675.6999969482422,-3645.1998901367188,-4062.6998901367188,255.0,255.0,,-0.4588039244352188,2.59788631783437,-1.0211816269243976,True,60.0,False,4,False,3,,bf81d8692db,games5425898691,25.0,2435.280029296875,-908.6799926757812,17.0,6342.8997802734375,17778.199462890625,3.3000001311302185,0.0,0.0,6.000000238418579,255.0,128.0,,0.009596444771176348,1.2289289123892697,-2.2905033928857165e-05,True,6,6,False,255.0,False,,V4ste,b0ec9132e2b,10.0,2231.2900390625,3687.8701171875,795.6300048828125,7312.8997802734375,3180.5999755859375,5653.3001708984375,97.29999542236328,-2939.2999267578125,-4647.60009765625,128.0,128.0,False,-0.9860298489496802,1.5818148834209564,1.732657926745898,True,188.0,False,4,4,False,,Azoor Ahai,bcab7761f6b,9.0,-182.85000610351562,2487.739990234375,17.010000228881836,1120.2999877929688,17589.69970703125,2.0999999344348907,0.0,-0.7999999821186066,-19.500000476837158,255.0,128.0,False,0.009590695535237522,1.504447801386492,8.630191926804332e-05,True,8,False,8,217.0,False,
75,4352,133,False,False,1,8032.070836086443,2584.860107421875,-2712.510009765625,173.27999877929688,5335.7000732421875,23731.79931640625,8876.599731445312,3385.4000854492188,3726.7001342773438,-3263.3999633789062,1.0,1.3123210848041473,-2.588098131588343,3.022168267513509,bcab7761f6b,Azoor Ahai,9.0,2600.699951171875,-2894.3798828125,67.0,1993.699951171875,21970.50048828125,2632.3001098632812,-775.1000213623047,-4157.799987792969,2992.3001098632812,128.0,255.0,False,-0.010575108218227727,1.7184990461496292,-0.05234410054016098,True,160.07401286402057,True,10,False,9,,b0ec9132e2b,V4ste,9.0,-3006.469970703125,-4060.18994140625,17.010000228881836,11522.7001953125,7167.1002197265625,2.5,0.19999999552965164,5.799999833106995,1183.8999938964844,255.0,255.0,False,-0.009296863245919157,2.5901199085180098,0.00021404397353004886,True,4,False,4,188.0,False,,enpitsu,76561198039309853,26.0,356.7900085449219,-4959.93017578125,17.059999465942383,1901.0000610351562,7385.30029296875,2.0999999344348907,0.3999999910593033,-0.3999999910593033,2437.2999572753906,255.0,255.0,False,-0.016691218222752012,1.8129015034096363,4.47651499285657e-05,True,60.0,False,4,False,4,,games5425898691,bf81d8692db,25.0,129.82000732421875,1061.469970703125,17.0,-2532.100067138672,19491.500244140625,3.3000001311302185,-0.0,0.7999999821186066,0.29999999329447746,255.0,128.0,,-0.009592162245938429,1.441541211240657,-7.494812114923317e-05,True,6,False,6,253.0,False,14.0
76,4448,137,False,False,0,9865.994389671441,-3381.889892578125,-4407.68017578125,313.0799865722656,-8064.4000244140625,6293.800048828125,11480.10009765625,2.199999988079071,3093.599853515625,-5140.9002685546875,0.0,0.37222321777478107,1.3002835148131282,0.8066550910431275,bf81d8692db,games5425898691,24.0,-3362.639892578125,-4514.06005859375,172.6199951171875,-19280.6005859375,-9583.499755859375,-75.0,5345.4998779296875,702.3000335693359,-1086.9999694824219,255.0,90.0,,0.702801878868033,-2.8334281254571385,-0.8731303724017321,True,243.0,False,8,False,7,,76561198039309853,enpitsu,26.0,19.81999969482422,-1188.6099853515625,17.059999465942383,-180.59999465942383,-22511.69921875,1.1999999731779099,0.0,0.29999999329447746,0.0,255.0,,,0.016785247127106672,-1.5788274039577141,3.1782251414233875e-05,True,4,4,False,34.0,False,,V4ste,b0ec9132e2b,10.0,580.47998046875,-1493.0899658203125,17.010000228881836,-4922.5,-13725.0,2.0999999344348907,0.9000000357627869,-0.29999999329447746,0.0,0.0,128.0,,0.009888903624510849,-1.9151837022554778,-6.819943329687975e-07,True,219.0,False,6,4,4,,Azoor Ahai,bcab7761f6b,9.0,-2525.18994140625,-4989.830078125,23.25,-9066.500244140625,-17151.700439453125,3566.7999267578125,-5469.2999267578125,13.40000033378601,-580.0,255.0,0.0,False,-0.19338944978887873,-2.2307047582552664,0.16499590768162123,True,10,False,10,94.0,False,
77,4532,140,False,False,1,4050.7260315838175,3852.25,2370.7099609375,387.80999755859375,14800.0,-1561.6000366210938,3824.2001342773438,-1089.4999694824219,-5215.7000732421875,2758.2998657226562,1.0,-0.9579058402124877,-1.3732466867946693,-0.5969284021701867,bcab7761f6b,Azoor Ahai,9.0,3717.43994140625,2353.050048828125,248.1300048828125,12616.800537109375,-5239.4000244140625,2999.89990234375,1168.0000305175781,4670.299987792969,472.90000915527344,255.0,0.0,False,0.25603375247890137,2.718491352292161,-0.2634125846857696,True,207.98727770005507,True,12,False,11,,b0ec9132e2b,V4ste,10.0,1517.050048828125,-139.07000732421875,17.010000228881836,8035.5999755859375,-5770.30029296875,2.0999999344348907,0.3999999910593033,-0.3999999910593033,0.0,128.0,128.0,,-0.009656982606266384,-2.5188324504167956,-5.339700061566826e-05,True,6,4,4,219.0,False,,enpitsu,76561198039309853,26.0,665.1300048828125,4701.97021484375,17.059999465942383,3583.9999389648438,-8780.499877929688,1.4000000059604645,0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,False,-0.01663731126829368,-1.958341555547695,4.591334912810541e-05,True,95.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,3748.93994140625,2562.6298828125,237.11000061035156,10110.999755859375,-13860.400390625,3452.3001098632812,635.099983215332,344.0999984741211,-175.20000457763672,255.0,78.0,,0.7078631771504232,-2.276237943673358,-0.04084053173107597,True,8,False,10,134.10719150112524,True,
78,4535,140,False,False,0,8023.205833991177,-3967.110107421875,-2272.159912109375,467.739990234375,11813.199462890625,9341.500244140625,5407.39990234375,1478.800048828125,-2977.9000854492188,4994.4000244140625,0.0,0.7285797265889378,2.134007460937788,-0.45157370525683843,bf81d8692db,games5425898691,24.0,-3921.550048828125,-2345.239990234375,298.2099914550781,-9147.999877929688,10188.200073242188,3564.8001098632812,4666.600036621094,-306.70000076293945,-2083.800048828125,255.0,50.0,,-0.8976287019587456,2.3893906377303877,-0.565529549420336,True,132.0,False,10,False,8,,76561198039309853,enpitsu,26.0,-731.4099731445312,-4539.5498046875,17.059999465942383,-3963.0999755859375,9709.299926757812,1.4000000059604645,-0.19999999552965164,-0.5000000074505806,0.0,255.0,255.0,False,0.01665522419502355,1.9583414354331383,3.3876328447333925e-05,True,4,4,False,95.0,False,,V4ste,b0ec9132e2b,10.0,-1589.4100341796875,191.00999450683594,17.010000228881836,-7950.3997802734375,5709.0997314453125,2.0999999344348907,0.09999999776482582,1.1999999731779099,0.0,255.0,128.0,,0.009615899265991419,2.5188326048754175,-4.0173620674303765e-05,True,219.0,False,6,4,4,,Azoor Ahai,bcab7761f6b,9.0,-3829.72998046875,-2304.489990234375,264.1300048828125,-12346.700439453125,5221.7999267578125,1109.000015258789,-2784.5001220703125,-4742.9998779296875,-5.099999904632568,255.0,0.0,True,0.20227786177425366,-2.7174337548802194,0.2848259874307867,True,11,False,12,198.65308393714253,True,
79,4594,142,False,False,1,4789.197045698648,1527.800048828125,392.6600036621094,140.4600067138672,-5180.8001708984375,11475.10009765625,-1388.9999389648438,-482.00000762939453,784.1999816894531,5928.900146484375,1.0,-0.742869256807882,-2.367179931228964,-0.5957089614852566,b0ec9132e2b,V4ste,10.0,1490.81005859375,236.39999389648438,71.12000274658203,-4286.199951171875,2995.2999877929688,3103.9999389648438,-3222.5,2765.8999633789062,-2203.6000061035156,0.0,0.0,False,0.03769781398674559,-0.0462799350946649,0.03668890328775643,True,219.0,False,8,4,5,,bcab7761f6b,Azoor Ahai,9.0,3328.610107421875,1522.739990234375,16.989999771118164,-11717.099609375,126.80000305175781,2.5,0.7000000029802322,-0.09999999776482582,2216.6000366210938,255.0,255.0,False,-0.009531987884562929,-0.027056743146440403,0.00011277506804924005,True,12,12,False,135.49405570953124,True,,enpitsu,76561198039309853,26.0,504.2900085449219,1859.6700439453125,17.059999465942383,-11846.800537109375,-6158.699951171875,1.4000000059604645,-5.5000001192092896,-2.199999988079071,-1303.5000610351562,255.0,255.0,True,-0.016754019109491945,-0.4054618908785653,0.0001888499756469895,True,11.0,False,4,False,4,,games5425898691,bf81d8692db,25.0,4019.919921875,505.2099914550781,101.01000213623047,-4406.000061035156,-12569.599609375,-5192.1002197265625,-178.99999618530273,3128.9999389648438,-141.09999656677246,255.0,80.0,,-0.3745111555794504,-1.2313569352856388,0.8149789291231444,True,8,False,10,132.0,False,
80,4637,144,True,True,1,3293.6430478622674,891.530029296875,1846.3599853515625,93.13999938964844,-7578.3001708984375,25749.09912109375,807.2000122070312,-3853.800048828125,-2375.500030517578,-1397.5999450683594,1.0,-0.42236015690683354,2.616896515152233,-2.4989817118699373,bcab7761f6b,Azoor Ahai,9.0,949.5999755859375,1642.800048828125,69.9000015258789,-14835.699462890625,17339.599609375,2869.89990234375,-3928.9999389648438,491.6999816894531,-2829.2999267578125,255.0,0.0,False,-0.04281182028978588,0.8748669132092288,0.03576794528629486,True,78.42466216446252,True,14,False,13,,b0ec9132e2b,V4ste,10.0,787.9400024414062,568.7899780273438,17.0,-5433.2000732421875,5967.60009765625,3.4999999403953552,-1.4000000059604645,0.19999999552965164,-0.5000000074505806,255.0,128.0,False,-0.009459440037348782,0.832380246459589,-7.004311765113202e-05,True,8,6,4,219.0,False,,enpitsu,76561198039309853,26.0,802.760009765625,1380.8199462890625,17.059999465942383,7014.2999267578125,12956.099853515625,1.0999999940395355,-0.0,-0.0,2143.0999755859375,255.0,255.0,False,-0.016785953480596656,1.9998599574107234,-1.0780218814457923e-05,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,25.0,2000.489990234375,1296.9200439453125,17.0,-6788.2000732421875,21975.400390625,0.9000000357627869,0.09999999776482582,-0.3999999910593033,-139.79999542236328,255.0,128.0,,-0.009605978166643185,1.286232021161307,8.893803897800724e-05,True,8,False,10,148.40848151330022,True,
81,4926,145,False,False,1,5204.5241155264985,-75.91000366210938,27.030000686645508,103.4000015258789,-24371.10107421875,7880.8001708984375,3356.0000610351562,1800.7000732421875,2135.500030517578,5310.0,1.0,0.06918002265109069,-0.1907957079216653,-0.07064793803683585,b0ec9132e2b,V4ste,9.0,158.63999938964844,-30.010000228881836,46.720001220703125,-12865.0,18766.600341796875,-2644.5999145507812,-1150.1000213623047,-639.5999908447266,-236.5999984741211,255.0,128.0,,-0.049997396948507904,0.379323176279832,-0.1898206357327473,True,0.0,False,4,False,4,,bcab7761f6b,Azoor Ahai,9.0,-63.040000915527344,-4452.2001953125,17.010000228881836,-1088.1999969482422,6315.9002685546875,2.0999999344348907,-0.0,0.5000000074505806,315.2000045776367,255.0,128.0,,-0.009498930081359904,1.3748209871104216,-0.00023916180754039197,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26.0,-166.5,367.4800109863281,102.66999816894531,8791.599731445312,-20681.59912109375,2498.300018310547,4721.7999267578125,-2528.3999633789062,-1249.3000030517578,255.0,0.0,,-0.5590221851989564,-1.9196748926909808,0.3985245876097164,True,2.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,-2590.14990234375,4137.1201171875,17.010000228881836,-17163.00048828125,2332.7999877929688,2.3000000417232513,0.3999999910593033,-0.0,1934.4999694824219,255.0,255.0,,-0.009583335090907367,0.06983986612327478,4.8480520343854115e-05,True,False,False,False,2.0,False,
82,4973,147,False,False,0,8016.28210211654,3945.43994140625,-1249.1500244140625,182.61000061035156,-8931.699829101562,25183.5009765625,15022.19970703125,3900.1998901367188,4207.799987792969,1755.7000732421875,0.0,-0.6598875145510068,-2.1048593516177996,0.3065005420100123,bf81d8692db,games5425898691,24.0,4027.550048828125,-1430.1300048828125,111.66999816894531,-1303.3000183105469,22891.10107421875,-1815.5999755859375,-1514.1999816894531,705.1000213623047,1012.0999908447266,255.0,255.0,,0.13119295590309205,1.6522270442456883,-0.9477939696095564,True,139.10079126716946,True,False,False,False,,76561198039309853,enpitsu,26.0,-1795.3199462890625,2728.10009765625,17.059999465942383,-20334.69970703125,1313.0000305175781,1.899999976158142,0.0,0.0,2071.1000061035156,255.0,255.0,,0.01677301251816545,-3.1279916071184735,1.1562581482938643e-05,False,2,2,False,2.0,False,,V4ste,b0ec9132e2b,9.0,1156.780029296875,-32.369998931884766,17.020000457763672,11521.300048828125,-3568.900146484375,-1.5000000596046448,-3.6000001430511475,1.5999999642372131,2148.300018310547,255.0,255.0,,0.009540194718245189,-0.2707144649807128,0.00020888159418938854,True,9.088636552133872,True,4,False,4,,Azoor Ahai,bcab7761f6b,9.0,1925.4300537109375,4052.239990234375,17.010000228881836,16583.699951171875,2113.9999389648438,2.0999999344348907,0.09999999776482582,-0.09999999776482582,17.100000381469727,255.0,128.0,,0.009608733468274856,0.12918373436806455,-3.2626672793873404e-05,True,False,False,False,56.0,False,
83,5070,151,False,False,1,10180.213926288041,-1159.8900146484375,-4830.4599609375,160.97000122070312,22681.69921875,11746.199951171875,12775.30029296875,1605.7000732421875,-4604.700012207031,-1112.7999877929688,1.0,-0.6667123908121446,1.2027020492243516,-1.2948416611414166,bcab7761f6b,Azoor Ahai,9.0,-1401.8699951171875,-4923.83984375,87.4800033569336,17825.0,6194.4000244140625,2537.100067138672,-5468.4002685546875,-297.8000068664551,507.20001220703125,128.0,255.0,,-0.04319287730324336,3.0464070571032096,-0.6880328718922561,True,178.13069271528593,True,4,False,3,,b0ec9132e2b,V4ste,10.0,-3094.4599609375,-2126.77001953125,17.010000228881836,7357.2998046875,-12028.399658203125,2.0999999344348907,-0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,,-0.009579926760197675,-2.1197195857443227,6.59353039248471e-05,True,4,4,False,255.0,False,,enpitsu,76561198039309853,26.0,2031.06005859375,-257.30999755859375,17.059999465942383,-7575.10009765625,-11894.100341796875,1.2999999523162842,-0.19999999552965164,-0.7999999821186066,0.0,255.0,255.0,,-0.016756195958714085,-1.0037246203244303,-6.678161133875113e-05,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,25.0,-1006.969970703125,-3229.39990234375,17.020000457763672,-4.4999998807907104,-3216.099853515625,0.7999999821186066,-0.0,-0.29999999329447746,148.1999969482422,0.0,130.0,,-0.00995062377729181,-1.5931685573687806,-0.00010995428519132438,True,False,False,False,143.0,False,
84,5179,155,False,False,0,4343.243076879997,-2055.820068359375,954.47998046875,137.8300018310547,13367.80029296875,8010.7000732421875,560.4000091552734,1381.9999694824219,5367.0001220703125,2298.800048828125,0.0,-0.7855492456405435,2.8335754586257367,-1.1167831777705086,76561198039309853,enpitsu,26.0,-2182.760009765625,837.6400146484375,234.33999633789062,18986.500244140625,869.8999786376953,190.0,3085.1998901367188,3842.9000854492188,2441.699981689453,255.0,128.0,False,0.14309575812583175,0.46749750105059507,1.0444799043033093,True,174.0,False,4,False,3,,bf81d8692db,games5425898691,24.0,-2032.1099853515625,-65.41999816894531,17.020000457763672,-8562.80029296875,-19673.299560546875,-1.899999976158142,-0.9000000357627869,-2.0999999344348907,1315.5000305175781,255.0,255.0,,0.009595147115354962,-1.962528072115559,0.00021966665061970553,True,False,False,False,9.955629876864856,True,,V4ste,b0ec9132e2b,9.0,-192.5399932861328,4720.14013671875,17.010000228881836,-4460.400085449219,-8234.600219726562,2.5,0.09999999776482582,0.09999999776482582,2463.8999938964844,255.0,255.0,,0.00952185360753028,-2.021856130366676,1.4941819171255752e-05,True,255.0,False,4,False,4,,Azoor Ahai,bcab7761f6b,9.0,-3015.340087890625,617.22998046875,314.6700134277344,-11076.600341796875,-20156.300048828125,-150.10000228881836,1906.9000244140625,-4581.300048828125,2371.6000366210938,255.0,0.0,True,-0.39175322126074413,-0.4798870766604631,2.9135958718570096,True,5,False,6,83.0,False,
85,5225,156,False,True,1,7247.734780134766,67.80000305175781,-2060.260009765625,98.38999938964844,-2576.7001342773438,26017.39990234375,9490.499877929688,3897.0999145507812,-3668.5000610351562,2711.7999267578125,1.0,-1.2297977962639919,-0.791637433603064,2.7632419406555817,b0ec9132e2b,V4ste,9.0,36.310001373291016,-2312.360107421875,17.010000228881836,-336.5999984741211,20424.100341796875,-0.19999999552965164,-0.0,-3.3000001311302185,-786.6999816894531,255.0,0.0,,-0.009605858290081901,1.577642953951419,0.0001044475290716048,True,177.88092895477047,True,4,False,4,,bcab7761f6b,Azoor Ahai,9.0,3945.929931640625,2248.419921875,51.04999923706055,-1594.6000671386719,8436.099853515625,-1828.800048828125,524.5000076293945,3343.0999755859375,2947.39990234375,255.0,0.0,False,-0.3054417351752165,-0.783110561107407,0.5482621416724196,True,6,6,False,83.0,False,,enpitsu,76561198039309853,26.0,-756.1400146484375,-1080.030029296875,17.049999237060547,-8620.30029296875,-12904.49951171875,3.400000035762787,-0.5000000074505806,-2.7000001072883606,2718.900146484375,255.0,255.0,False,-0.016714254591987273,-1.1223244778200532,-0.0002436678334519546,True,174.0,False,4,False,4,,games5425898691,bf81d8692db,24.0,1416.8900146484375,2868.030029296875,17.020000457763672,2904.5001220703125,16737.39990234375,0.7999999821186066,-0.0,-0.19999999552965164,-69.49999809265137,255.0,128.0,,-0.009603271685947155,1.7510860836362085,5.1225540177000865e-05,True,False,False,False,39.0,False,
86,5297,159,False,False,0,9759.600343507549,590.3099975585938,-4505.759765625,303.92999267578125,20498.9990234375,2025.2999877929688,3556.7001342773438,2418.6000061035156,1219.000015258789,339.7999954223633,0.0,-0.5751162741441239,-1.1220745514820847,-1.7295349520872987,bf81d8692db,games5425898691,25.0,446.7099914550781,-4605.3701171875,234.75999450683594,14594.3994140625,4971.499938964844,69.0999984741211,-5319.4000244140625,623.6999893188477,-1250.8000183105469,255.0,144.0,,0.31337641378505215,0.38507941939398593,-0.8382128177338026,True,0.0,False,4,False,3,,76561198039309853,enpitsu,26.0,-48.869998931884766,47.540000915527344,17.049999237060547,1020.1999664306641,-14062.80029296875,2.5999999046325684,0.0,0.7000000029802322,-0.19999999552965164,255.0,128.0,False,0.016755626377059015,-1.4984113289108876,5.701185294319993e-05,True,4,4,False,174.0,False,,V4ste,b0ec9132e2b,10.0,1515.3199462890625,-1003.1199951171875,16.989999771118164,12796.99951171875,-3410.2999877929688,4.600000083446503,4.600000083446503,-1.5000000596046448,-1226.500015258789,255.0,128.0,,0.009586718947789992,-0.33353885563631264,0.00010951654827447796,True,129.0,False,4,False,4,,Azoor Ahai,bcab7761f6b,9.0,-1763.6800537109375,-2283.25,17.010000228881836,13387.39990234375,3673.9999389648438,2.0999999344348907,0.0,0.0,70.70000171661377,255.0,128.0,False,0.00957335193810606,0.2748211910264911,-3.2269558158337114e-05,True,6,False,6,144.0,False,
