,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
71,4811,141,False,False,0,8245.937365202111,-3939.85009765625,-2523.580078125,726.6599731445312,9837.60009765625,16901.199951171875,15834.200439453125,62.60000228881836,-3862.6998901367188,-1121.8000030517578,0.0,1.0291183775593564,-0.576508237418649,0.5220057914676925,76561198321707891,Mano Bailas,24.0,-4030.2099609375,-2653.27001953125,564.3300170898438,6386.400146484375,11616.500244140625,13435.10009765625,1741.9000244140625,892.6999664306641,-2586.4999389648438,128.0,128.0,False,-0.9057113748106578,1.4959369087827672,1.616273833305341,True,158.0,False,10,5,14,,76561198444516599,MinPi ✘,17.0,3281.5,-3184.510009765625,17.010000228881836,11705.799560546875,-7641.400146484375,2.3999999463558197,0.3999999910593033,-0.19999999552965164,-2265.7000732421875,255.0,0.0,True,0.009574759040892345,-0.6365365306379908,-0.00019526380218741056,True,0.0,False,10,False,8,,enpitsu,76561198039309853,26,96.83999633789062,1262.1800537109375,17.059999465942383,2783.2998657226562,13824.100341796875,1.1999999731779099,0.0,-0.5999999865889549,-1.8000000715255737,255.0,128.0,,0.016774432736130634,1.3718459258358098,5.866569174229443e-05,True,4,4,False,255.0,False,,games5425898691,bf81d8692db,19.0,-4051.929931640625,187.61000061035156,139.25,-7806.5997314453125,9037.19970703125,13075.6005859375,-466.6999816894531,5411.5997314453125,-863.6000061035156,255.0,0.0,,-0.8776235635383086,2.2751852830134243,0.7034728257900816,True,255.0,False,10,4,8,
72,4891,144,False,False,1,6329.566528857209,1556.31005859375,-1155.030029296875,244.69000244140625,-12065.50048828125,26777.5,12988.199462890625,5845.0,-1256.6999816894531,506.30001068115234,1.0,0.12600200949225987,-1.3203495901865854,0.5488278214303535,bf81d8692db,games5425898691,19.0,1612.530029296875,-1352.0,154.02999877929688,-9186.099853515625,17423.199462890625,792.3999786376953,2123.5000610351562,4972.39990234375,-1007.6000213623047,255.0,0.0,,0.16168359323438822,1.207449789535571,0.7389313131070167,True,177.2035268993788,True,9,4,12,,76561198039309853,enpitsu,26.0,1042.469970703125,-2132.31005859375,155.1300048828125,11174.69970703125,16731.99951171875,3590.7000732421875,1230.0,-818.4999847412109,4.699999988079071,,,,0.4206925634634464,2.156512590519454,-0.00031402862471672924,True,160.0,False,6,False,4,,Mano Bailas,76561198321707891,24,1791.239990234375,-751.97998046875,1051.27001953125,-13429.300537109375,-14742.39990234375,-11459.200439453125,-1842.7999877929688,-589.1999816894531,-380.6999969482422,,0.0,False,0.09934054708259529,-0.8661438904497151,-0.23306944285111628,True,14,10,6,108.20352689937879,True,,MinPi ✘,76561198444516599,17.0,-795.0399780273438,4509.18017578125,17.010000228881836,13283.900146484375,-4685.4998779296875,2.0999999344348907,-0.3999999910593033,-0.0,-178.29999923706055,255.0,128.0,,-0.009601746591714451,-2.782849957358994,0.00012863995415210628,True,,False,12,False,10,
73,4992,147,False,False,1,3683.585670971948,-2216.659912109375,3170.18994140625,461.3399963378906,4284.2999267578125,6364.0997314453125,13850.899658203125,5374.1998291015625,-1851.6000366210938,-1920.5999755859375,1.0,-0.772088603173288,2.631088373133222,-2.1013044094560267,bf81d8692db,games5425898691,19.0,-2253.2099609375,3138.840087890625,282.7699890136719,659.1999816894531,13338.800048828125,1140.0,3609.1000366210938,3174.89990234375,2672.6998901367188,255.0,0.0,,1.454519599941339,-0.6169472463988341,-1.3256967274318923,True,120.8841547837822,True,11,4,14,,76561198039309853,enpitsu,26.0,919.8200073242188,743.030029296875,17.059999465942383,-13284.200439453125,208.09999465942383,1.899999976158142,-0.7999999821186066,-0.0,-2209.499969482422,255.0,0.0,False,-0.01674721454596731,0.06917310231922708,-8.823548112048701e-05,True,191.0,False,6,False,4,,Mano Bailas,76561198321707891,24,-3330.06005859375,-341.17999267578125,17.0,-12644.7998046875,9092.000122070312,3.400000035762787,3.4999999403953552,-2.3999999463558197,-1173.0000305175781,255.0,0.0,False,-0.00959815767396338,0.6364563869733617,-5.490417636491319e-05,True,16,12,6,0.0,False,,MinPi ✘,76561198444516599,17.0,3168.1298828125,4269.990234375,17.010000228881836,7560.3997802734375,10969.49951171875,2.7000001072883606,-0.0,-0.5000000074505806,3176.099853515625,255.0,255.0,False,-0.009583138507469882,1.9458664267695285,8.402434615644207e-05,True,255.0,False,14,False,12,
74,5075,150,False,False,0,10329.348933552496,1056.8399658203125,-5003.06982421875,1604.4200439453125,9750.30029296875,11502.099609375,-3514.2001342773438,-1021.1000061035156,-1525.0999450683594,-5712.2998046875,0.0,1.1720007327699533,1.6482262038413182,1.990372696802145,76561198444516599,MinPi ✘,17.0,1047.25,-4881.66015625,1544.3299560546875,21198.1005859375,-1533.699951171875,-233.79999160766602,5057.60009765625,2160.8999633789062,-25.0,128.0,0.0,False,-0.031751841188467696,0.36004169759335536,1.411945728492928,True,94.0,False,13,False,16,,76561198321707891,Mano Bailas,24.0,1829.0699462890625,-3463.639892578125,226.24000549316406,-8259.500122070312,-13107.19970703125,-3847.5,153.50000381469727,-282.1999931335449,28.09999942779541,128.0,128.0,False,-0.2650128018201267,-2.6674596622016757,0.4119054943557103,True,239.0,False,18,8,12,,enpitsu,76561198039309853,26,82.19999694824219,-1665.030029296875,17.059999465942383,-36.30000114440918,45.10000228881836,1.1999999731779099,1.0999999940395355,1.0999999940395355,0.0,255.0,128.0,False,0.01691772472162471,-0.8910083756569189,1.0173917275187871e-05,True,6,4,False,191.0,False,,games5425898691,bf81d8692db,19.0,2318.330078125,-4125.2998046875,17.010000228881836,-4920.799865722656,9977.7001953125,2.3999999463558197,0.0,-0.09999999776482582,2379.600067138672,255.0,255.0,,0.009547030096239716,2.0872362842974286,4.284535535792739e-06,True,106.0,False,14,4,12,
75,5175,154,False,False,0,10173.258446125052,3927.39990234375,-3817.1201171875,650.5900268554688,-6102.80029296875,6266.5997314453125,4977.900085449219,-2644.7000122070312,-4235.10009765625,-3326.9000244140625,0.0,0.6718782140306657,3.003953789354123,-0.18254588018904264,76561198444516599,MinPi ✘,17.0,4043.330078125,-3844.93994140625,470.989990234375,935.6999969482422,3411.7999267578125,8560.399780273438,2417.7000427246094,-543.4999847412109,490.29998779296875,255.0,0.0,,-1.2364666284344432,1.2841380534307978,-1.5691996044296197,True,94.0,False,14,False,16,,76561198321707891,Mano Bailas,24.0,70.43000030517578,-4094.050048828125,17.010000228881836,9556.500244140625,7728.499755859375,2.3999999463558197,0.0,0.0,-2341.6000366210938,255.0,0.0,,0.009564566218589246,0.6151587743567005,-1.2706862602601161e-05,True,255.0,False,18,8,12,,enpitsu,76561198039309853,26,3591.219970703125,-59.959999084472656,17.059999465942383,2572.39990234375,-112.39999771118164,1.2999999523162842,-0.09999999776482582,-1.8000000715255737,-17.100000381469727,,,,0.01678413159015303,-1.6146103160645948,-0.0002227594983429529,True,6,4,False,149.0,False,,games5425898691,bf81d8692db,19.0,3468.60009765625,-2572.1201171875,17.010000228881836,-507.20001220703125,16953.1005859375,2.0999999344348907,0.0,0.9000000357627869,8.399999737739563,255.0,128.0,,0.009592587517223777,1.6019649714507351,-7.940485512207496e-05,True,255.0,False,14,4,12,
76,5228,156,False,False,0,8634.151783733154,2829.949951171875,-2648.830078125,412.8500061035156,16196.8994140625,17314.000244140625,-8237.2998046875,-3906.199951171875,4546.199951171875,-270.79999923706055,0.0,-0.26725352910718553,-2.7183187091251395,-0.8223538472933687,76561198321707891,Mano Bailas,24.0,2709.570068359375,-2784.340087890625,463.8299865722656,15111.300048828125,13160.2001953125,3034.4000244140625,878.0000305175781,-5318.800048828125,-1090.5999755859375,128.0,255.0,True,-0.10393747033553943,1.8133847259671614,-2.7900057126668547,True,173.54655486281206,True,12,10,20,,76561198444516599,MinPi ✘,17.0,4078.669921875,-2129.679931640625,278.45001220703125,94.20000076293945,14319.49951171875,2769.2999267578125,76.79999828338623,-424.90001678466797,4.600000083446503,255.0,128.0,False,-0.22784767524815547,1.5505630865957747,-1.5521027902358113,True,81.0,False,16,False,14,,enpitsu,76561198039309853,26,2891.780029296875,-1993.6099853515625,151.8800048828125,-6209.89990234375,-20098.699951171875,3647.60009765625,-975.4000091552734,305.2000045776367,817.6999664306641,255.0,128.0,,-0.3136234952442363,-1.608284306645035,-0.04154995628842369,True,8,4,False,27.0,False,,games5425898691,bf81d8692db,19.0,2662.530029296875,1324.43994140625,17.020000457763672,-15559.49951171875,7717.0001220703125,1.1999999731779099,0.5000000074505806,0.0,1961.6999816894531,255.0,255.0,,0.009602451963157,2.7516395498991026,3.380872635551805e-05,True,255.0,False,16,4,14,
77,5251,157,False,False,0,8143.1563383644625,3987.89990234375,-1376.02001953125,327.8900146484375,-7166.099853515625,9394.500122070312,3905.4000854492188,-2449.600067138672,2021.9999694824219,-5090.199890136719,0.0,0.6864792475814159,-2.748069829258857,-1.1747709857569713,76561198321707891,Mano Bailas,24.0,3814.64990234375,-1676.239990234375,481.989990234375,12373.00048828125,13866.500244140625,-2501.0000610351562,2593.800048828125,619.5999908447266,-423.10001373291016,128.0,0.0,False,-0.11398226280799764,2.2397666760300137,0.07616097275235406,True,162.523328873419,True,12,10,20,,76561198444516599,MinPi ✘,17.0,4078.989990234375,-1004.6799926757812,301.4100036621094,-3.0000001192092896,13379.599609375,-3796.6000366210938,1983.0999755859375,2.0999999344348907,-0.5000000074505806,255.0,0.0,False,0.22611066568831328,1.560969241836432,-1.5732315608871315,True,81.0,False,16,False,14,,enpitsu,76561198039309853,26,2344.39990234375,-3774.550048828125,220.74000549316406,-6196.5997314453125,-20187.7001953125,-2051.9000244140625,372.59998321533203,145.6999969482422,1105.0,128.0,128.0,,-0.010367579111622371,-1.22533131787627,-0.1441618700567203,True,8,4,False,27.0,False,,games5425898691,bf81d8692db,19.0,1555.3599853515625,895.969970703125,17.020000457763672,-4079.5999145507812,-12925.699462890625,1.1999999731779099,0.19999999552965164,0.0,2120.2000427246094,128.0,255.0,,0.009618257448808964,-1.8110600767810603,3.778073817927428e-05,True,255.0,False,16,4,14,
78,5289,158,False,False,1,6356.219526736297,-3076.590087890625,178.13999938964844,260.42999267578125,-16903.199462890625,20341.500244140625,2144.7999572753906,2180.0,1073.3000183105469,-5485.8001708984375,1.0,-0.35620551755110424,-2.0826119630258537,-0.2696126716014001,bf81d8692db,games5425898691,19.0,-2974.360107421875,37.38999938964844,183.08999633789062,-18889.000244140625,5269.89990234375,890.2999877929688,512.2000122070312,-2250.2000427246094,4992.300109863281,255.0,0.0,,0.32626415132904085,-0.32103577893579704,0.26394592054633753,True,208.05319563035042,True,15,4,18,,76561198039309853,enpitsu,26.0,-2603.35009765625,4937.43994140625,17.350000381469727,-9683.900146484375,-5140.7000732421875,-472.79998779296875,-1610.7000732421875,-409.90001678466797,630.4999923706055,255.0,255.0,,-0.02753332201956728,-0.5578912765332529,-0.025412434387770057,True,5.094752757780018,True,8,False,4,,Mano Bailas,76561198321707891,24,-4040.6201171875,-9.619999885559082,129.13999938964844,4229.200134277344,-9212.000122070312,-7426.400146484375,2057.899932861328,-3806.7001342773438,825.1000213623047,255.0,255.0,False,-0.6636861876289509,-2.1019105558585296,-0.8365312970474369,True,20,12,10,157.0,False,,MinPi ✘,76561198444516599,17.0,-3068.1201171875,121.19999694824219,108.6500015258789,19157.5,-936.9000244140625,3912.6998901367188,349.3000030517578,5417.9998779296875,879.1999816894531,255.0,128.0,False,-0.29008941631184637,-3.1266759716333232,0.015644532720075124,True,222.0,False,18,False,15,
79,5365,161,False,False,1,2358.8107248568335,-1345.0799560546875,4404.10009765625,204.44000244140625,5997.8997802734375,10725.10009765625,7567.0001220703125,3917.2000122070312,4544.200134277344,-66.90000057220459,1.0,0.10560570518549665,-0.4165939911456421,-1.5236627014216457,76561198039309853,enpitsu,26.0,-1364.9000244140625,4240.64990234375,77.58000183105469,2574.89990234375,4541.499938964844,1188.7999725341797,-4618.299865722656,2906.4999389648438,687.6999664306641,128.0,128.0,False,-0.06378991507405651,1.4925476019847774,0.03633324089611188,True,0.0,False,4,False,10,,bf81d8692db,games5425898691,19.0,-3159.080078125,-280.3599853515625,17.0,13465.30029296875,10267.2998046875,0.9000000357627869,-2.5,-1.4000000059604645,833.6000061035156,255.0,128.0,,-0.009575063555130651,2.4288215535574387,-0.00015985644376450233,True,135.3958623537453,True,18,4,16,,Mano Bailas,76561198321707891,24,-1163.7099609375,3842.030029296875,46.130001068115234,5403.4002685546875,22045.400390625,3462.6998901367188,-411.50001525878906,55.39999961853027,2276.999969482422,255.0,255.0,False,-0.018249007366785405,1.6427218167960314,0.0004962460973494871,True,21,12,10,59.0,False,,MinPi ✘,76561198444516599,17.0,741.8800048828125,215.97000122070312,17.010000228881836,10785.799560546875,8913.200073242188,2.3000000417232513,-0.7000000029802322,-0.5000000074505806,2074.2999267578125,255.0,255.0,False,-0.009573597135777785,2.400109203179864,0.00010387736711911757,True,253.0,False,18,False,16,
80,5428,163,False,False,0,9285.730982196214,289.29998779296875,-4069.77001953125,214.77000427246094,-15309.7998046875,-4423.500061035156,16807.5,-5356.199951171875,-129.49999809265137,2700.5999755859375,0.0,0.6491109967977131,-1.7142862643392507,0.9963390499736491,76561198321707891,Mano Bailas,24.0,370.6400146484375,-4153.5498046875,105.45999908447266,-1947.5999450683594,15672.7001953125,-163.99999618530273,-3801.7001342773438,3891.400146484375,-808.1999969482422,255.0,0.0,False,0.7992760822745998,2.7323674674277543,2.226519626104448,True,15.0,False,15,10,26,,76561198444516599,MinPi ✘,17.0,-794.510009765625,-3628.52001953125,17.010000228881836,10243.599853515625,-15671.800537109375,2.0999999344348907,0.29999999329447746,-0.5000000074505806,110.20000457763672,128.0,128.0,False,0.00964381398450544,-0.9780057444508673,-0.00010218375118558453,True,224.0,False,18,False,16,,enpitsu,76561198039309853,26,756.280029296875,-3969.159912109375,17.049999237060547,-5299.69970703125,5830.999755859375,2.5999999046325684,-0.5999999865889549,-0.19999999552965164,0.0,128.0,128.0,False,0.016809403660753106,2.308518845601838,-2.1517377602181047e-05,True,10,4,False,0.0,False,,games5425898691,bf81d8692db,19.0,315.6400146484375,-3887.22998046875,158.57000732421875,-14073.299560546875,-18190.699462890625,-188.99999618530273,2508.300018310547,-4842.9998779296875,708.7999725341797,255.0,98.0,,0.9981291492584753,-1.402395057167776,1.2454393157286627,True,0.0,False,20,4,17,
81,5560,168,False,False,0,8818.596338031944,-3183.080078125,-3376.860107421875,601.1500244140625,-4847.60009765625,13094.200439453125,10209.500122070312,-459.39998626708984,5333.699951171875,799.1999816894531,0.0,-0.12846201910316485,2.3415326705317567,-1.135446456684615,76561198444516599,MinPi ✘,17.0,-3159.22998046875,-3424.320068359375,419.1499938964844,-8943.099975585938,12124.100341796875,5261.5997314453125,82.10000038146973,644.4999694824219,-256.8000030517578,128.0,128.0,False,-1.189340408792493,1.2890459835774495,0.9075333393171551,True,139.43635277337924,True,16,False,20,,76561198321707891,Mano Bailas,24.0,-2509.419921875,-290.7099914550781,17.010000228881836,-7957.0001220703125,-9845.0,2.3000000417232513,0.0,0.0,-2320.5999755859375,255.0,0.0,False,0.009550459570991907,-2.3172153092730845,1.3018128863703699e-05,True,255.0,False,28,10,18,,enpitsu,76561198039309853,26,-3638.77001953125,-2176.090087890625,17.049999237060547,2133.300018310547,6908.3001708984375,1.1999999731779099,1.5999999642372131,-0.5000000074505806,-2157.5999450683594,0.0,255.0,False,0.016877987368813557,-0.9610069894238175,-5.528667782879556e-05,True,12,6,False,255.0,False,,games5425898691,bf81d8692db,19.0,-1806.0,-2553.89990234375,15.75,-5605.5999755859375,13578.399658203125,-75.0,-185.40000915527344,-76.30000114440918,-0.5000000074505806,255.0,128.0,,0.009299186357257466,1.96230912127889,-2.2724388866803654e-05,True,22.0,False,22,4,20,
82,5624,170,False,False,0,6449.480133946208,-3844.419921875,-596.0800170898438,1140.8800048828125,19400.6005859375,12568.299560546875,1588.0999755859375,-645.5000305175781,5839.1998291015625,1219.1999816894531,0.0,-0.7978974790042388,-2.089556147710843,2.694830667301918,76561198321707891,Mano Bailas,24.0,-4020.1201171875,-635.0499877929688,1039.25,8388.400268554688,6749.6002197265625,11417.60009765625,-3321.4999389648438,-1528.800048828125,4108.500061035156,255.0,0.0,False,-0.9947614714148862,1.7484694808817638,1.452070684343497,True,231.0,False,19,10,30,,76561198444516599,MinPi ✘,17.0,-4079.0,-1463.3800048828125,1147.3199462890625,2.0999999344348907,12401.099853515625,-2438.800048828125,-252.00000762939453,-1.4000000059604645,0.3999999910593033,255.0,128.0,False,0.2024396057822584,1.5805440052063735,1.5730025847228164,True,53.38683885143651,True,20,False,16,,enpitsu,76561198039309853,26,-3644.10009765625,339.8399963378906,17.049999237060547,-316.1000061035156,13160.50048828125,2.5,-0.7000000029802322,0.0,0.0,255.0,128.0,False,0.016755611842383823,-1.5467630827159993,-4.655072327143109e-06,True,12,6,False,255.0,False,,games5425898691,bf81d8692db,19.0,-3065.31005859375,2035.5799560546875,16.989999771118164,-1922.4000549316406,22917.900390625,4.399999976158142,0.5000000074505806,-0.29999999329447746,0.0,255.0,128.0,,0.009635543195745302,1.6544821943901156,2.924620958683644e-05,True,0.0,False,24,4,22,
83,5741,175,False,False,1,9694.492242986296,-3129.989990234375,-3678.989990234375,148.41000366210938,-12910.2001953125,15180.999755859375,11159.200439453125,5737.2998046875,-1611.300048828125,697.3000335693359,1.0,1.4315163962224886,0.9616328457234546,1.5217752916114662,bf81d8692db,games5425898691,19.0,-3075.949951171875,-3851.18994140625,15.930000305175781,-8653.300170898438,12331.199951171875,-334.50000762939453,67.10000038146973,249.89999771118164,828.8999938964844,255.0,244.0,,-0.00071043593912786,0.9613846789679338,0.005014125901037559,True,229.95169889542365,True,22,4,24,,76561198039309853,enpitsu,26.0,1716.0899658203125,-1198.760009765625,17.049999237060547,-7938.599853515625,-6478.0999755859375,2.7000001072883606,-0.09999999776482582,-0.5999999865889549,0.0,255.0,128.0,,-0.016665307910528733,-0.6844471331089317,-4.7815024376914165e-05,True,255.0,False,12,False,6,,Mano Bailas,76561198321707891,25,258.2099914550781,-103.66999816894531,16.989999771118164,-4571.499938964844,13337.80029296875,4.4999998807907104,0.09999999776482582,-0.7999999821186066,-4.300000071525574,255.0,128.0,,-0.00959393695581355,1.2413026554866278,7.140168970131745e-05,True,30,20,10,217.0,False,,MinPi ✘,76561198444516599,17.0,-3203.1201171875,-3.5,16.940000534057617,-17260.699462890625,-5143.3001708984375,21.80000066757202,-0.0,8.100000023841858,1709.7999572753906,0.0,255.0,,-0.010414119990279849,-0.35065499092129887,0.0001299560417978242,True,31.0,False,24,False,20,
84,5807,177,False,False,1,6983.499630807122,-2720.330078125,-834.22998046875,699.1699829101562,12857.7001953125,14600.0,6731.300048828125,365.8000183105469,2924.89990234375,4014.8001098632812,1.0,-0.8539368421737773,-0.7519900077301542,0.45730023195164055,bf81d8692db,games5425898691,19.0,-2800.97998046875,-892.760009765625,532.8099975585938,4943.999938964844,6282.80029296875,4268.800048828125,-2993.2000732421875,1318.0999755859375,4421.7999267578125,255.0,111.0,,1.2712389441390255,2.8430593533562534,1.4783237409718775,True,174.64620212329334,True,23,4,26,,76561198039309853,enpitsu,26.0,-875.5499877929688,-2570.43994140625,17.049999237060547,-10350.799560546875,7829.1998291015625,2.5,0.7000000029802322,-1.4000000059604645,-249.3000030517578,128.0,128.0,,-0.016813199565716298,0.6753931524949554,0.00021985846584590124,True,255.0,False,12,False,6,,Mano Bailas,76561198321707891,25,-1939.5899658203125,2340.7900390625,16.989999771118164,-7081.400146484375,12119.300537109375,4.799999892711639,1.5000000596046448,-2.199999988079071,-1623.9999389648438,255.0,0.0,True,-0.009588231944652434,1.055743715297378,-0.00018872747199394745,True,30,20,10,247.0,False,,MinPi ✘,76561198444516599,17.0,-3276.31005859375,1554.9599609375,17.0,10094.199829101562,12088.800048828125,3.4999999403953552,0.7000000029802322,0.7000000029802322,-1960.7000732421875,255.0,0.0,False,-0.009598955077046273,2.3239115668566215,-0.00010377252913029684,True,208.0,False,24,False,20,
85,5864,179,False,False,0,7253.04500689403,52.11000061035156,-2050.81005859375,700.9299926757812,-23846.79931640625,-590.8000183105469,-414.59999084472656,-4358.0999755859375,-4035.7000732421875,848.1999969482422,0.0,1.4241504274035837,2.1656892928136653,-2.2878832876824076,76561198444516599,MinPi ✘,17.0,230.07000732421875,-2123.679931640625,617.9199829101562,-16104.100341796875,-2954.89990234375,3889.89990234375,4676.7999267578125,2200.500030517578,681.9999694824219,128.0,128.0,False,-0.6975669082363523,-2.2770575715034824,-1.0561807952167586,True,118.0,False,20,False,26,,76561198321707891,Mano Bailas,24.0,411.29998779296875,-3825.419921875,16.989999771118164,-13756.300048828125,-567.2000122070312,4.600000083446503,-5.099999904632568,-0.29999999329447746,-754.8000335693359,255.0,128.0,False,0.009554273559654228,-3.1379943792356984,-2.0574470858385485e-05,True,247.0,False,30,10,20,,enpitsu,76561198039309853,26,66.36000061035156,764.3400268554688,17.049999237060547,-13404.89990234375,-4300.7000732421875,2.5999999046325684,0.7999999821186066,0.0,-28.69999885559082,255.0,128.0,,0.01674249856624448,-2.834713609980466,7.271806037666245e-05,True,12,6,False,255.0,False,,games5425898691,bf81d8692db,19.0,1817.5400390625,-724.4299926757812,16.850000381469727,-7055.3997802734375,-7088.2000732421875,39.30000066757202,2.5,-5.699999928474426,-2278.8999938964844,255.0,0.0,,0.009153050012716638,-2.3905187389295097,-0.0004912919845308974,True,156.0,False,26,4,24,
86,5945,182,False,False,1,3715.4701391653384,2922.260009765625,2025.6800537109375,351.79998779296875,710.1999664306641,6518.900146484375,23415.0,4986.000061035156,-1374.1999816894531,-3041.4999389648438,1.0,0.8318439498888073,1.020690917829028,1.3062716367485387,76561198039309853,enpitsu,26.0,2907.580078125,1907.31005859375,191.77999877929688,-2451.300048828125,20763.1005859375,5697.80029296875,1250.0,655.6999969482422,-1665.0,128.0,128.0,,0.5703489009812953,1.944543313997235,0.18371918904534665,True,152.0,False,6,2,14,,bf81d8692db,games5425898691,19.0,2439.330078125,1858.0400390625,167.38999938964844,16149.200439453125,6289.6002197265625,2406.7999267578125,332.90000915527344,-909.8000335693359,-259.3000030517578,255.0,128.0,,0.47131810343391667,2.928544670351325,0.031432288315126095,True,136.0,False,28,4,24,,Mano Bailas,76561198321707891,24,2899.22998046875,2220.7900390625,233.1699981689453,3374.8001098632812,-22670.50048828125,1912.1000671386719,4592.799987792969,-2542.2000122070312,1640.8999633789062,128.0,0.0,False,-0.0342908823828738,-1.9764229268457816,0.5755777725513781,True,32,21,10,179.0,False,,MinPi ✘,76561198444516599,18.0,4065.52001953125,2385.1201171875,180.61000061035156,2657.3001098632812,867.6000213623047,8086.5997314453125,-2658.599853515625,-3779.5001220703125,1260.6999969482422,255.0,255.0,False,1.1743764680995001,2.344787692402318,-0.7489036426810279,True,130.0,False,26,False,20,
87,6002,184,False,False,0,8669.695362964412,-3076.68994140625,-3250.9599609375,112.94999694824219,11023.299560546875,16888.199462890625,-2555.2999877929688,-5542.9998779296875,-1782.4000549316406,-91.99999809265137,0.0,-0.804298541914307,-0.8402321531143321,1.4529838514986064,76561198444516599,MinPi ✘,21.0,-3186.0,-3395.820068359375,17.010000228881836,9623.099975585938,4280.400085449219,-0.3999999910593033,0.0,0.09999999776482582,439.70001220703125,255.0,128.0,,0.009538642105924354,0.4575427356550271,-0.0003103359289649457,True,98.63657620645338,True,20,False,26,,76561198321707891,Mano Bailas,24.0,-2630.81005859375,-2954.68994140625,17.010000228881836,5431.5997314453125,-6468.599853515625,2.3999999463558197,0.0,0.19999999552965164,-2343.3999633789062,0.0,255.0,,0.009670315354779548,2.049724354718635,-1.0769318942275452e-05,True,171.0,False,32,10,22,,enpitsu,76561198039309853,26,-1895.699951171875,-3558.139892578125,56.119998931884766,5110.799865722656,-7715.30029296875,-7195.3997802734375,-249.20000076293945,-1090.6999969482422,238.60000610351562,255.0,128.0,False,-0.31097076491831627,-2.1225560668950907,0.0650875966462742,True,14,6,2,148.82913544357464,True,,games5425898691,bf81d8692db,19.0,-4078.989990234375,-3050.72998046875,344.1600036621094,3.400000035762787,-8310.399780273438,-5862.60009765625,2362.5999450683594,0.09999999776482582,-0.09999999776482582,255.0,255.0,,0.6299642280841855,-1.5825630473127774,-1.5777357620020758,True,136.0,False,28,4,24,
