,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
36,3194,82.0,False,False,0,2587.75324661631,-2755.389892578125,3340.239990234375,113.30000305175781,708.6000061035156,-1019.1000366210938,6827.9998779296875,1117.7999877929688,777.2000122070312,-116.00000381469727,0.0,0.6853943773756105,1.6829388429444603,2.4715464134559864,76561198150097584,Dat_Klan,6.0,-2922.8701171875,3395.820068359375,17.020000457763672,7354.0997314453125,-9337.899780273438,1.0999999940395355,0.0,0.0,1994.1999816894531,255.0,255.0,,0.009544653985412467,-0.8789728059602074,0.00020411002439270847,True,6,238.0,False,6,False,,76561198228294976,Imagine wagons,9.0,-2187.949951171875,1301.4000244140625,17.059999465942383,-2595.5999755859375,5836.099853515625,1.4000000059604645,-0.5999999865889549,-0.09999999776482582,0.0,128.0,128.0,0.01680295117528465,1.9893139299949336,-1.1688808426099944e-05,True,4,False,4,228.0,False,,enpitsu,76561198039309853,23,-520.22998046875,4036.31005859375,17.049999237060547,1448.0000305175781,576.8999862670898,2.5999999046325684,-0.9000000357627869,0.7999999821186066,23.19999933242798,0.0,128.0,,0.017078685032814223,-2.7631389629404755,-6.331931913255375e-05,True,4,False,4,115.0,False,,games5425898691,bf81d8692db,23.0,-1770.27001953125,4542.2998046875,17.020000457763672,465.60001373291016,-12258.299560546875,0.5999999865889549,1.1999999731779099,-6.700000166893005,-1029.1999816894531,255.0,128.0,0.009523704630728217,-1.59925873695837,8.573356620302194e-05,True,6,False,10,135.0,False,,False
37,3232,83.0,False,False,1,8498.933091052266,2695.64990234375,-3166.2099609375,449.239990234375,10786.99951171875,13310.999755859375,6136.199951171875,703.3000183105469,-2938.2000732421875,-270.5999946594238,1.0,0.8384671902286647,-1.1766005540172393,-2.6087591865661635,bf81d8692db,games5425898691,22.0,2598.260009765625,-3282.2900390625,307.989990234375,9032.2998046875,7863.599853515625,2351.9000244140625,168.79999160766602,-1462.7999877929688,2546.0000610351562,255.0,174.0,,0.7565535804739401,2.757182500319057,0.20739699024530114,True,6,103.34287318362986,True,12,False,,76561198039309853,enpitsu,23.0,78.41000366210938,-4208.68017578125,17.049999237060547,3810.4998779296875,2326.699981689453,3.3000001311302185,-0.0,0.5000000074505806,1552.2000122070312,255.0,255.0,-0.016603019952210203,2.6795806878735484,0.00026397183823049765,True,4,False,4,115.0,False,,Imagine wagons,76561198228294976,9,1664.719970703125,-1591.6700439453125,17.059999465942383,-6476.9000244140625,6897.8997802734375,1.899999976158142,-0.09999999776482582,-0.0,-2446.3999938964844,255.0,0.0,False,-0.01668415696885594,0.857599599923691,-4.989408187500805e-06,True,4,False,4,228.0,False,,Dat_Klan,76561198150097584,6.0,2824.06005859375,-3283.739990234375,347.8500061035156,-327.2999954223633,194.59999084472656,2319.499969482422,0.09999999776482582,0.09999999776482582,0.09999999776482582,255.0,128.0,-0.009796253104868074,0.5376485774665315,-7.218321936495861e-06,True,6,4,8,216.0644819300662,True,,
38,3293,85.0,False,False,0,5124.201393994229,-3424.0400390625,682.8200073242188,189.4499969482422,-10486.199951171875,13720.6005859375,2421.199951171875,3899.4000244140625,3629.8001098632812,-2760.1998901367188,0.0,0.44779048204871036,3.1030195909442786,1.0117562928392856,76561198228294976,Imagine wagons,9.0,-3358.0,576.2000122070312,145.19000244140625,-16037.900390625,13157.60009765625,1015.8999633789062,-4261.000061035156,-3381.400146484375,811.9000244140625,255.0,128.0,False,0.8745957584142867,1.9616961915760094,-0.1254482970861047,True,5,165.3665291775939,True,6,False,,76561198150097584,Dat_Klan,6.0,-2386.110107421875,2829.929931640625,17.010000228881836,1708.9999389648438,-7750.7000732421875,2.5,0.29999999329447746,-0.5999999865889549,-2468.0999755859375,255.0,0.0,0.009512932047617417,-1.3732570224987242,-6.169324533583236e-05,True,6,4,8,210.0,False,,enpitsu,76561198039309853,24,-567.5,2328.409912109375,17.049999237060547,12029.89990234375,-4671.700134277344,2.5,-0.7999999821186066,0.19999999552965164,787.2000122070312,255.0,255.0,,0.016728842032772473,-0.30862807090317335,-0.0003145607866875468,True,4,False,4,145.0,False,,games5425898691,bf81d8692db,22.0,-3638.969970703125,1033.989990234375,16.979999542236328,8843.800048828125,-15935.0,8.199999928474426,-3.100000023841858,19.500000476837158,399.00001525878906,255.0,197.0,0.00919178347471214,-1.0651796067667554,0.00111378926095913,True,6,False,12,20.0,False,,
39,3306,86.0,False,False,0,4800.931971899045,-3999.340087890625,1476.9100341796875,279.4800109863281,7327.80029296875,10983.699951171875,97.70000457763672,1496.300048828125,141.19999885559082,5808.699951171875,0.0,-1.117622889940893,-0.6208485410087239,3.0356585297021024,76561198228294976,Imagine wagons,9.0,-4011.27001953125,1117.5699462890625,180.10000610351562,-2225.0999450683594,8465.999755859375,5410.9002685546875,-2824.8001098632812,-4568.0999755859375,-1184.1000366210938,255.0,0.0,False,-0.7846109907261369,-1.558621337167937,-2.383650320235063,True,5,147.0,False,6,False,,76561198150097584,Dat_Klan,6.0,-2392.25,2320.5,17.010000228881836,-2690.4998779296875,-10392.900390625,2.3999999463558197,-0.19999999552965164,-1.0999999940395355,-2230.0,244.0,0.0,0.00956260071727676,-1.858554459830021,-0.0001365619228498354,True,6,4,8,210.0,False,,enpitsu,76561198039309853,23,53.41999816894531,2288.3798828125,17.049999237060547,12254.599609375,4887.699890136719,3.1999999284744263,-0.09999999776482582,0.0,2283.800048828125,255.0,255.0,,0.016744202751804126,0.4420923092855853,1.9324492865217304e-05,True,4,False,4,145.0,False,,games5425898691,bf81d8692db,22.0,-2991.820068359375,189.3000030517578,90.68000030517578,13140.2001953125,-14730.899658203125,1583.8999938964844,1575.7000732421875,5120.8001708984375,1242.300033569336,255.0,128.0,1.0357852536127765,2.9298099187506184,3.1132015229071617,True,7,False,14,20.0,False,,
40,3351,88.0,False,True,0,2944.133792760948,-2945.840087890625,3026.68994140625,106.0199966430664,14929.300537109375,10857.900390625,807.6999664306641,-1565.0999450683594,106.80000305175781,2683.3999633789062,0.0,-0.6551161051957405,-2.6568853649631583,2.654673899331067,76561198150097584,Dat_Klan,6.0,-3101.6298828125,2986.81005859375,16.709999084472656,11329.49951171875,10144.7998046875,-364.50000762939453,1220.5999755859375,275.9000015258789,-3349.5001220703125,255.0,0.0,,0.0052668458932785215,0.6366311882668158,0.009545782865497381,True,6,163.01852879985688,True,8,4,,76561198228294976,Imagine wagons,9.0,-4078.929931640625,914.6099853515625,506.0,1.8000000715255737,-5630.0,-6595.30029296875,2723.2000732421875,0.19999999552965164,0.09999999776482582,255.0,255.0,0.9038784819684815,-1.5977758393468013,-1.5920028045294465,True,6,False,6,147.0,False,,enpitsu,76561198039309853,23,-552.22998046875,3825.550048828125,17.049999237060547,-12350.10009765625,6621.500244140625,3.100000023841858,1.2999999523162842,-0.7000000029802322,1980.7000732421875,255.0,255.0,,0.016751286238247336,2.6868635943724373,0.00019430830725651022,True,4,False,4,145.0,False,,games5425898691,bf81d8692db,23.0,-549.4400024414062,-1564.5,16.989999771118164,18754.7998046875,6197.2998046875,4.900000095367432,-0.19999999552965164,0.0,2011.1000061035156,255.0,255.0,0.009596138306188424,0.39633434554039815,2.8565075607420395e-05,True,8,False,14,27.0,False,,False
41,3371,88.0,False,False,0,1668.0297649098463,-1893.989990234375,3803.4599609375,97.62999725341797,13892.2998046875,17164.000244140625,1920.5000305175781,-2285.7000732421875,3309.8001098632812,2222.7000427246094,0.0,-0.5726583391724309,1.0590155355569675,1.030623808772551,76561198150097584,Dat_Klan,6.0,-1954.5899658203125,3612.5400390625,19.459999084472656,15691.099853515625,13462.19970703125,2961.4999389648438,2.3999999463558197,2.199999988079071,1524.7999572753906,255.0,255.0,,0.009594659072105303,0.7494654699125282,5.780816887588201e-05,True,6,112.0,False,9,4,,76561198228294976,Imagine wagons,9.0,-3533.669921875,897.47998046875,16.790000915527344,16530.0,712.2000122070312,63.29999923706055,29.30000066757202,72.60000228881836,-282.1999931335449,255.0,128.0,0.012963145105457851,0.021551742706200354,-0.0018727219779266166,True,6,False,6,87.42746674629944,True,,enpitsu,76561198039309853,23,-1543.18994140625,3862.179931640625,102.80999755859375,-18380.400390625,3816.9000244140625,3552.39990234375,-2733.3999633789062,-3737.2000122070312,-1260.4000091552734,255.0,0.0,,0.11369582130381124,-3.101415686010967,0.034634931657241005,True,5,False,6,123.0,False,,games5425898691,bf81d8692db,23.0,334.4200134277344,-428.489990234375,100.7699966430664,9936.599731445312,20557.5,-166.5999984741211,-5403.699951171875,-934.8000335693359,418.69998931884766,255.0,128.0,0.7562841868448298,-0.822056058084513,-2.778339883155188,True,9,False,16,57.0,False,,False
42,3373,88.0,False,False,1,9100.048607810599,1906.3199462890625,-3903.7900390625,95.43000030517578,27115.2001953125,-10963.299560546875,-1331.9000244140625,-786.2999725341797,2999.1000366210938,-5136.7999267578125,1.0,0.4970522249991308,-0.9743540541421565,1.03701663885558,76561198039309853,enpitsu,23.0,1694.6600341796875,-3894.4599609375,130.25,14794.300537109375,-4535.0,3551.6000366210938,5377.1002197265625,812.3000335693359,-822.5,255.0,0.0,,-0.48699686679834164,3.042875874811239,0.49855025843602385,True,5,123.0,False,6,False,,bf81d8692db,games5425898691,23.0,-433.9800109863281,223.14999389648438,99.12999725341797,-9972.2998046875,-20510.90087890625,-158.80000114440918,5403.3001708984375,936.2000274658203,420.8000183105469,255.0,128.0,-0.11773092187086164,0.9396499478795769,3.114643173794643,True,9,False,16,57.0,False,,Imagine wagons,76561198228294976,9,3392.10009765625,-901.260009765625,17.010000228881836,-17362.39990234375,-298.99999618530273,8.999999761581421,-8.700000047683716,-17.100000381469727,-78.4000015258789,255.0,128.0,False,-0.01587960217642836,-0.009248314813219305,-0.0005146258042353991,True,6,False,6,81.01720446925005,True,,Dat_Klan,76561198150097584,6.0,1829.4000244140625,-3724.02001953125,44.43000030517578,-14883.00048828125,-13518.499755859375,3243.9999389648438,-820.1999664306641,-507.00000762939453,1651.9000244140625,255.0,255.0,0.016963217917184775,-0.8616697783256992,0.08669882405005806,True,6,4,9,112.0,False,,
43,3458,91.0,False,False,1,9011.019250889805,3966.6298828125,-3331.699951171875,1549.0699462890625,-4862.799987792969,11877.7001953125,-1804.2999267578125,1678.9999389648438,2070.8999633789062,3081.199951171875,1.0,-0.1414910788663997,-0.27217358828631294,1.5078928799880087,76561198039309853,enpitsu,23.0,4077.6298828125,-3504.77001953125,1541.1300048828125,42.800002098083496,11613.499755859375,-2290.500030517578,-2266.1000061035156,317.7000045776367,-200.10000228881836,255.0,255.0,,-0.21437474751735106,1.5925754460154493,-1.6398831549655275,True,6,103.0,False,6,False,,bf81d8692db,games5425898691,23.0,-270.5400085449219,-4455.06005859375,17.010000228881836,16839.300537109375,7420.10009765625,2.199999988079071,-1.0999999940395355,-0.3999999910593033,1625.2999877929688,255.0,228.0,-0.00959605138555646,2.6853880838122937,0.00015079991908489545,True,10,False,16,119.0,False,,Imagine wagons,76561198228294976,9,3653.5400390625,81.01000213623047,17.049999237060547,10688.699951171875,14678.499755859375,2.5999999046325684,-3.0000001192092896,-4.4999998807907104,1099.3000030517578,255.0,128.0,,-0.016781297103223146,2.137942029291573,-9.054915671743493e-05,True,6,False,6,255.0,False,,Dat_Klan,76561198150097584,6.0,459.9100036621094,-4396.1298828125,17.010000228881836,4714.800109863281,10974.100341796875,2.0999999344348907,-0.0,0.7000000029802322,0.5999999865889549,255.0,128.0,-0.00954440010962754,1.9764645495350637,-6.23822745221767e-05,True,8,4,10,90.0,False,,
44,3510,93.0,False,False,1,6633.422982047045,3053.0,-1132.9300537109375,94.08999633789062,-17942.900390625,21973.89892578125,4208.999938964844,-4597.099914550781,-3827.7999877929688,-462.79998779296875,1.0,0.07327302336551197,-1.253796577365834,0.847234611142832,76561198039309853,enpitsu,23.0,3243.300048828125,-1335.6600341796875,51.97999954223633,-15198.800048828125,14905.799560546875,3473.800048828125,-438.3000183105469,-455.40000915527344,-1.2999999523162842,255.0,128.0,,-0.03555035591891899,0.7759806897651113,-0.00041945536586208884,True,7,44.0,False,8,False,,bf81d8692db,games5425898691,23.0,2600.9599609375,-1719.010009765625,56.88999938964844,10644.7998046875,20084.100341796875,3509.2001342773438,-1.4000000059604645,-3.4999999403953552,-1158.7999725341797,255.0,128.0,-0.009536295512595506,2.189899282025979,-0.0006630043762457168,True,10,False,18,18.0,False,,Imagine wagons,76561198228294976,9,2018.0899658203125,903.6500244140625,17.059999465942383,-13703.399658203125,3143.2998657226562,1.1999999731779099,1.0999999940395355,-0.0,-111.40000343322754,255.0,128.0,False,-0.016777162267429768,0.23826074238453127,0.00012713868974807832,True,6,False,6,255.0,False,,Dat_Klan,76561198150097584,6.0,3444.080078125,-3935.889892578125,17.010000228881836,18278.299560546875,9797.39990234375,2.3000000417232513,-0.3999999910593033,-0.09999999776482582,2002.4000549316406,255.0,255.0,-0.009582239528123287,2.572257154915327,4.3977622313413165e-05,True,8,4,10,255.0,False,,
45,3547,95.0,False,False,0,6869.764262744796,-699.72998046875,-1726.9599609375,115.2300033569336,9891.900024414062,5129.89990234375,7515.3997802734375,2694.8001098632812,3577.9998779296875,-3991.7999267578125,0.0,-0.39709881332653624,0.3233773397274266,2.7529400475431567,76561198228294976,Imagine wagons,9.0,-660.8099975585938,-1885.239990234375,53.58000183105469,6002.80029296875,-5195.30029296875,2125.0999450683594,3036.099853515625,-805.8999633789062,1014.0000152587891,128.0,255.0,False,0.012877989431768948,-0.4831773618283027,0.052591276260285626,True,6,255.0,False,8,False,,76561198150097584,Dat_Klan,6.0,-3906.5,1289.1500244140625,28.360000610351562,2520.0999450683594,-22787.60009765625,-738.4999847412109,-21.19999885559082,-1178.1999969482422,1549.7000122070312,255.0,255.0,0.050803784630282456,-1.4277377452280646,-0.29731516929971535,True,8,4,10,211.0,False,,enpitsu,76561198039309853,23,-1099.4599609375,-812.1799926757812,16.979999542236328,18254.49951171875,-13280.999755859375,22.5,-10.099999904632568,-6.200000047683716,1664.1999816894531,255.0,255.0,,0.01734469149540488,-0.5851723343740749,0.0004377322522360151,True,8,False,8,44.0,False,,games5425898691,bf81d8692db,23.0,-4048.3798828125,-943.8699951171875,276.010009765625,-3148.0999755859375,-17485.50048828125,-2567.2000122070312,458.10001373291016,2072.5999450683594,5027.9998779296875,255.0,255.0,0.08907625605705279,-1.596923038848177,-0.25839878280689027,True,10,4,18,4.0,False,,
46,3609,97.0,False,False,0,6200.216688089945,1461.6800537109375,-594.4600219726562,134.02999877929688,5082.099914550781,13554.69970703125,1140.1000213623047,5849.89990234375,540.4000091552734,-1219.000015258789,0.0,0.222504600633017,-0.37524726221543475,-3.022376637854751,76561198228294976,Imagine wagons,9.0,1453.1199951171875,-765.2000122070312,17.049999237060547,8379.500122070312,14349.599609375,-0.09999999776482582,-0.5999999865889549,-1.5000000596046448,1902.7999877929688,255.0,255.0,False,0.01679019842928465,1.0907621301696613,0.00014807551011346116,True,8,171.6009461290093,True,8,False,,76561198150097584,Dat_Klan,6.0,-289.0199890136719,-1358.7099609375,17.010000228881836,19452.2998046875,11691.099853515625,-0.19999999552965164,-0.3999999910593033,-0.19999999552965164,484.3000030517578,255.0,128.0,0.00958620533444395,0.5864892926293266,-0.0001880048771677448,True,8,4,10,189.90116989997125,True,,enpitsu,76561198039309853,23,3528.27001953125,547.8699951171875,17.059999465942383,2583.3999633789062,19253.00048828125,1.899999976158142,-0.09999999776482582,0.19999999552965164,2131.7999267578125,255.0,255.0,False,0.016758539460605775,1.5220307188675877,-3.480642515789494e-05,True,8,False,8,24.0,False,,games5425898691,bf81d8692db,23.0,-1761.739990234375,-1902.7099609375,17.010000228881836,3689.7000122070312,13557.19970703125,2.3000000417232513,-0.19999999552965164,-0.19999999552965164,2137.2000122070312,255.0,250.0,0.009563834009169901,1.3724482682028134,2.9782498064084286e-05,True,10,4,18,4.0,False,,
47,3623,97.0,False,False,0,5684.542674238094,1685.6400146484375,75.5,134.60000610351562,418.49998474121094,11037.39990234375,1242.0999908447266,1154.8999786376953,1377.7000427246094,-3750.1998901367188,0.0,0.38872270414772964,0.3168648565098971,-0.04599252574529531,76561198228294976,Imagine wagons,9.0,1765.6099853515625,68.05999755859375,16.739999771118164,584.3999862670898,12210.50048828125,39.100000858306885,-36.30000114440918,81.89999580383301,1806.300048828125,0.0,255.0,False,0.01503817821920962,1.5776773747169706,-0.004526116314091638,True,8,157.0,False,8,False,,76561198150097584,Dat_Klan,6.0,514.4199829101562,-639.3099975585938,17.010000228881836,13025.2001953125,17891.600341796875,2.3000000417232513,-0.5999999865889549,-0.3999999910593033,1762.5,128.0,255.0,0.00962519685007104,0.9961019808989465,0.00013090375730950805,True,8,4,10,179.0,False,,enpitsu,76561198039309853,23,3225.199951171875,1332.77001953125,17.059999465942383,-13292.7001953125,11516.400146484375,1.899999976158142,0.0,0.0,2017.4000549316406,255.0,255.0,False,0.016770102545140456,2.498437322209649,2.872918322603611e-06,True,8,False,8,24.0,False,,games5425898691,bf81d8692db,23.0,-1706.77001953125,-1065.050048828125,99.8499984741211,733.6000061035156,19220.999755859375,-164.40000534057617,-5493.599853515625,-252.70000457763672,-78.49999904632568,255.0,31.0,1.2403302461200771,-1.483133824711314,-3.066399219147573,True,11,4,20,4.0,False,,
48,3632,98.0,False,False,0,5375.370403313006,1694.81005859375,430.19000244140625,146.9600067138672,-1343.2000732421875,10352.39990234375,1893.0999755859375,-1404.7000122070312,1578.2000732421875,-3765.7998657226562,0.0,0.8269268029559423,-0.8195702648386055,0.16373644807604223,76561198228294976,Imagine wagons,9.0,1730.0999755859375,393.6000061035156,16.940000534057617,-1290.8999633789062,7046.6998291015625,-63.499999046325684,-266.3999938964844,-124.60000038146973,-1024.000015258789,128.0,0.0,False,0.023050883535606356,1.8208115672398668,-0.0015711279287048431,True,8,157.0,False,8,False,,76561198150097584,Dat_Klan,6.0,746.8200073242188,-76.7300033569336,17.010000228881836,3870.4000854492188,13905.0,2.199999988079071,1.5999999642372131,0.29999999329447746,-1491.3999938964844,128.0,0.0,0.009737096060928355,1.296376686238117,-0.0003201349833678888,True,8,4,10,179.0,False,,enpitsu,76561198039309853,23,2693.27001953125,1534.56005859375,17.059999465942383,-16429.49951171875,307.8000068664551,1.899999976158142,0.0,0.0,2048.8999938964844,255.0,255.0,False,0.016777846862625432,-3.0920992264371576,-2.500798452853541e-07,True,8,False,8,24.0,False,,games5425898691,bf81d8692db,23.0,-1681.760009765625,-411.3599853515625,94.5,736.2999725341797,19045.2001953125,-140.9000015258789,-5494.6002197265625,-137.5,-199.89999771118164,255.0,128.0,-1.228929311612029,-1.6481832260548,-3.032904108564379,True,11,4,20,4.0,False,,
49,3649,98.0,False,False,0,4794.218384289016,1613.1500244140625,1054.8199462890625,141.33999633789062,-3170.2999877929688,11830.899658203125,3243.900146484375,1297.5,4194.599914550781,-3783.599853515625,0.0,-0.15821469255876117,2.807495651034744,-0.11622729976643954,76561198228294976,Imagine wagons,9.0,1634.010009765625,1020.9000244140625,17.010000228881836,-5572.19970703125,12919.69970703125,4.099999964237213,0.19999999552965164,-0.7999999821186066,2218.6000061035156,255.0,255.0,False,0.01674452385303148,2.03670424418907,5.212663555927605e-05,True,8,106.73477849396328,True,8,False,,76561198150097584,Dat_Klan,6.0,920.4500122070312,664.5,17.010000228881836,-2533.8999938964844,12258.900146484375,2.3999999463558197,-0.09999999776482582,-0.09999999776482582,2194.9000549316406,128.0,255.0,0.009632566804378576,1.8381132124490172,4.0408238242092995e-05,True,8,4,10,179.0,False,,enpitsu,76561198039309853,23,1764.25,1192.6400146484375,102.47000122070312,-19264.69970703125,-4446.7999267578125,2672.0001220703125,-2301.4999389648438,-4899.4000244140625,-973.7999725341797,255.0,0.0,False,0.5683300625571576,-2.6930579795577496,0.48231667069575646,True,9,False,10,24.0,False,,games5425898691,bf81d8692db,23.0,-1622.989990234375,846.3900146484375,18.969999313354492,3144.5999145507812,18829.69970703125,3067.9000854492188,51.500000953674316,14.800000190734863,-1822.2000122070312,255.0,0.0,0.012116314667990022,1.3554410572688738,-0.001071844767438057,True,12,4,21,4.0,False,,
50,3650,98.0,False,False,1,6659.508880945545,-1565.719970703125,-1047.81005859375,168.4499969482422,19213.1005859375,7856.400146484375,9386.799926757812,2803.699951171875,-5265.10009765625,645.8999633789062,1.0,0.33595001551865605,-2.7540865282604092,0.05710785357683367,76561198039309853,enpitsu,23.0,-1764.25,-1192.6400146484375,102.47000122070312,19264.69970703125,4446.7999267578125,2672.0001220703125,2301.4999389648438,4899.4000244140625,-973.7999725341797,255.0,0.0,False,-0.5683300625571576,2.6930579795577496,0.48231667069575646,True,9,24.0,False,10,False,,bf81d8692db,games5425898691,23.0,1622.989990234375,-846.3900146484375,18.969999313354492,-3144.5999145507812,-18829.69970703125,3067.9000854492188,-51.500000953674316,-14.800000190734863,-1822.2000122070312,255.0,0.0,-0.012116314667990022,-1.3554410572688738,-0.001071844767438057,True,12,4,21,4.0,False,,Imagine wagons,76561198228294976,9,-1602.2900390625,-1083.8499755859375,16.399999618530273,6972.39990234375,-12394.49951171875,-0.5000000074505806,24.500000476837158,21.30000114440918,2211.1000061035156,255.0,255.0,False,-0.015471762684413403,-2.1476279615975136,-0.0005666807722511568,True,8,False,8,103.66397411336182,True,,Dat_Klan,76561198150097584,6.0,-881.8200073242188,-779.4199829101562,17.010000228881836,4987.0001220703125,-10897.099609375,2.3999999463558197,-0.19999999552965164,-0.09999999776482582,2277.5,176.0,255.0,-0.009611005836224196,-2.0612811468191037,3.0292074428151946e-05,True,8,4,10,179.0,False,,
51,3813,104.0,False,False,1,3806.463234774488,3292.6298828125,2182.75,118.55999755859375,-8004.2999267578125,10707.60009765625,-1185.999984741211,-1432.2999572753906,3597.3001098632812,-675.1000213623047,1.0,0.17991192821873858,-2.975164109908214,-0.8055744005942829,76561198039309853,enpitsu,23.0,3377.159912109375,2089.469970703125,15.819999694824219,-4101.600036621094,8207.100219726562,-927.6000213623047,-586.8999862670898,-5302.39990234375,1337.7000427246094,255.0,0.0,False,-0.046460045146643265,1.10942472106693,-0.04656983742826949,True,12,242.48718282227875,True,12,False,,bf81d8692db,games5425898691,23.0,-110.43000030517578,811.989990234375,17.0,11477.19970703125,17370.6005859375,3.3000001311302185,0.7000000029802322,0.9000000357627869,-304.6999931335449,255.0,120.0,-0.00960572337241892,2.159552339304927,-8.213788940879983e-05,True,14,4,22,218.0,False,,Imagine wagons,76561198228294976,9,143.5,5274.68017578125,17.049999237060547,26.80000066757202,162.80000686645508,2.0000000298023224,3.799999952316284,-2.5999999046325684,322.09999084472656,255.0,255.0,False,-0.016441736736628368,-2.2714005822299628,8.576079881122288e-05,True,8,False,8,61.0,False,,Dat_Klan,76561198150097584,6.0,3005.300048828125,1749.4300537109375,17.010000228881836,-5131.500244140625,10882.099609375,-0.29999999329447746,-1.8000000715255737,4.099999964237213,-1268.1999969482422,255.0,128.0,-0.009544309085576304,1.1980625279976975,0.0001925087451425876,True,10,4,12,102.5507956781695,True,,
52,3868,106.0,False,False,0,9461.79431224737,-1716.1700439453125,-4286.18017578125,99.91000366210938,-22954.89990234375,8514.099731445312,4863.0999755859375,1886.9999694824219,627.2000122070312,-5660.8001708984375,0.0,-1.2871821624538349,-3.102665415990936,2.120497803906222,76561198228294976,Imagine wagons,9.0,-1555.3199462890625,-4381.1298828125,81.86000061035156,-15344.599609375,-1888.5000610351562,1764.4000244140625,4191.400146484375,-3160.4000854492188,1640.8999633789062,255.0,128.0,False,0.5074388046100423,3.0931385627724577,-0.5023119458764314,True,9,0.0,False,10,False,,76561198150097584,Dat_Klan,6.0,-2258.969970703125,-4681.31005859375,17.0,-1551.9999694824219,-12610.30029296875,3.6000001430511475,0.29999999329447746,0.0,-2166.1000061035156,128.0,0.0,0.009612949910656662,-1.7538107826359688,-2.403252933140142e-05,True,10,4,12,52.0,False,,enpitsu,76561198039309853,23,-1726.0699462890625,-5097.509765625,139.17999267578125,3149.5001220703125,-440.99998474121094,3589.7000122070312,-2464.1000366210938,-233.50000381469727,-75.3000020980835,255.0,255.0,False,-1.243624195404456,-2.8126447719826393,1.1655079780394417,True,14,False,14,164.0,False,,games5425898691,bf81d8692db,23.0,994.3499755859375,-3218.219970703125,17.0,16638.499755859375,2239.7000122070312,3.4999999403953552,-0.29999999329447746,0.0,1960.8999633789062,255.0,255.0,0.009586805681958296,0.19850675150327327,3.842662456597529e-05,True,14,4,22,255.0,False,,
