,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
100,5855,170.0,False,False,0,8339.860965897806,-1500.969970703125,-3177.889892578125,447.6499938964844,11364.300537109375,21679.09912109375,6029.6002197265625,-3947.7999877929688,-1773.8999938964844,4155.400085449219,0.0,-0.7484248732425107,-0.5885204597762165,1.4672312207355076,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,-1570.0899658203125,-3248.010009765625,280.80999755859375,8700.900268554688,6453.2000732421875,4557.60009765625,2525.0,3814.7000122070312,3053.0999755859375,255.0,128.0,False,-0.7043798615328892,1.4009306625272318,1.0888897612406807,False,False,4,223.6764126182884,True,4,,76561199032994404,MyropP lft hellcase.org,10.0,-1404.06005859375,-3043.340087890625,17.010000228881836,-3440.7000732421875,-13550.6005859375,2.3000000417232513,0.0,0.9000000357627869,2083.5000610351562,246.0,223.0,,0.009600166699644894,-1.7674280594452947,9.573577511843235e-05,True,0.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-1359.5,-2194.169921875,143.52000427246094,-6078.800048828125,-7118.499755859375,3421.6000366210938,-0.09999999776482582,0.5000000074505806,-22.300000190734863,128.0,128.0,,0.016589558730719104,-2.2918522833516644,-8.580684038417686e-06,True,0.0,False,4,False,2,,games5425898691,bf81d8692db,18.0,1615.030029296875,2351.489990234375,92.36000061035156,-166.29999160766602,-22423.89892578125,-284.89999771118164,5044.599914550781,835.5999755859375,58.20000171661377,255.0,128.0,-1.4083333504698314,-1.4763627811845106,0.07067461896561968,True,196.0,False,4,False,4,,
101,5980,174.0,False,False,1,10773.386146323655,-2913.840087890625,-4937.25,228.9499969482422,-11554.3994140625,16694.000244140625,7686.400146484375,1832.5,-978.3000183105469,5628.900146484375,1.0,0.19706365256743258,-2.134598461859073,-0.14734066381119565,bf81d8692db,games5425898691,19.0,-2725.830078125,-4864.77978515625,153.3699951171875,-18129.200439453125,-8066.6998291015625,-72.10000038146973,2604.5001220703125,4315.400085449219,-2200.7000732421875,255.0,255.0,,0.09492865710568839,-0.2351046247016788,-1.7153243586589038,True,5,False,75.0,False,6,,76561198039309853,enpitsu,26.0,3384.8701171875,-1033.800048828125,111.88999938964844,-5466.199951171875,-19290.899658203125,-146.8000030517578,2947.9998779296875,-4525.0,-1040.5000305175781,128.0,128.0,,0.5354060098637473,-2.2423708278309866,-1.675869545522539,True,255.0,False,8,6,False,,MyropP lft hellcase.org,76561199032994404,10.0,-3883.56005859375,3180.610107421875,103.16000366210938,4293.399963378906,-14898.1005859375,-307.00000762939453,4480.899963378906,520.9999847412109,-3146.400146484375,10.0,136.0,,0.8480281706266317,2.185168353838235,0.9115807645480112,True,255.0,False,8,False,7,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,13.0,-3642.889892578125,-1493.530029296875,16.989999771118164,-10536.700439453125,-2023.6000061035156,4.900000095367432,-0.5000000074505806,2.5999999046325684,1963.0000305175781,128.0,255.0,-0.00985598115819974,-0.22776261752541746,9.016201117212648e-05,True,158.0,False,4,4,False,,
102,6020,176.0,False,True,0,5152.077213600886,3671.239990234375,2755.840087890625,635.0800170898438,-24948.20068359375,16369.89990234375,-4735.0,-770.8000183105469,461.30001068115234,5932.2998046875,0.0,-0.4920499412724334,-1.7227592267735576,-0.0032946680748880703,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,3779.25,2583.800048828125,676.9199829101562,-11295.30029296875,15436.99951171875,1089.3000030517578,-2096.3999938964844,-5083.399963378906,-116.99999809265137,255.0,255.0,,0.18636720018748937,1.3878457241520017,-0.9405574107460447,True,3,4,123.4733503787748,True,6,,76561199032994404,MyropP lft hellcase.org,10.0,3374.590087890625,-1108.7099609375,30.6200008392334,-555.4999923706055,13159.100341796875,-692.2000122070312,301.00000381469727,1123.3999633789062,1535.8000183105469,251.0,221.0,,-0.14682949442873466,1.5990285300757046,0.39095988202831883,True,255.0,False,8,8,False,,enpitsu,76561198039309853,26.0,-2172.3798828125,3747.989990234375,17.030000686645508,15045.400390625,17387.5,5.099999904632568,-0.19999999552965164,-0.19999999552965164,-25.399999618530273,255.0,128.0,,0.01677786940865199,0.8548012333843312,3.6189552067225615e-05,True,213.0,False,8,False,6,,games5425898691,bf81d8692db,19.0,3430.929931640625,4487.39013671875,77.44000244140625,-4009.8001098632812,-556.1999893188477,-2691.300048828125,405.99998474121094,2798.699951171875,-1558.800048828125,255.0,0.0,0.5557944098190246,-3.0384185620453605,-0.4403415788879539,True,75.0,False,6,False,6,,
103,6059,177.0,False,False,1,10072.644560123656,-466.1199951171875,-4840.1201171875,348.3399963378906,4848.599853515625,15605.400390625,9585.30029296875,1655.2999877929688,3866.199951171875,-4279.200134277344,1.0,1.0652447281350141,1.1999633319169059,2.8438541648309315,76561198039309853,enpitsu,26.0,-325.4200134277344,-5012.68017578125,221.63999938964844,-20219.599609375,4680.0,3251.4999389648438,-3993.900146484375,1276.3999938964844,1760.3999328613281,128.0,0.0,,0.7191131517066038,0.10452057867151274,0.16362492215728383,True,7,False,194.0,False,10,,bf81d8692db,games5425898691,18.0,-1753.8800048828125,-5099.43994140625,140.7899932861328,17960.899658203125,-358.6000061035156,2364.600067138672,-1093.6000061035156,146.8000030517578,-5.299999713897705,255.0,128.0,,0.14819241680356346,-3.1056409706394383,-1.4235385635409414,True,0.0,False,6,6,False,,MyropP lft hellcase.org,76561199032994404,10.0,-1532.6300048828125,21.959999084472656,16.989999771118164,19555.699462890625,-10379.300537109375,2.3000000417232513,-2.3999999463558197,1.0000000149011612,-1165.2999877929688,255.0,30.0,,-0.009602013104064722,-2.637287310312262,-0.00011730037410169934,True,164.1218578559095,True,8,False,8,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,13.0,-2410.72998046875,-4482.10009765625,409.8999938964844,9542.100219726562,-13342.19970703125,-5864.5001220703125,-2516.699981689453,2586.199951171875,3441.4999389648438,255.0,216.0,-0.21388955269980914,-2.6790392250861568,-1.5116868978510651,True,121.0,False,6,4,4,,
104,6146,180.0,False,False,0,4931.496124866159,-972.030029296875,209.08999633789062,133.9600067138672,1943.3999633789062,6956.500244140625,3767.0001220703125,2294.9000549316406,224.0999984741211,-5539.1998291015625,0.0,-0.9248470078682223,-1.3100045230723474,2.7997645380355354,76561199032994404,MyropP lft hellcase.org,9.0,-1019.0700073242188,98.55999755859375,14.239999771118164,-7214.6002197265625,2087.2000122070312,-723.1999969482422,-341.6999816894531,46.90000057220459,-1161.500015258789,10.0,1.0,False,0.021019857452365624,2.612542744334946,0.010063046527022449,True,8,False,207.0,False,8,,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,2300.47998046875,1473.81005859375,88.69000244140625,14515.999755859375,-17190.10009765625,-141.00000381469727,2970.1998901367188,4587.60009765625,617.599983215332,255.0,128.0,,-1.1936095032186307,-3.0280801220574904,2.455826626987768,True,82.0,False,8,5,4,,enpitsu,76561198039309853,26.0,2521.820068359375,2816.580078125,17.059999465942383,-11275.899658203125,-8467.899780273438,1.2999999523162842,0.5999999865889549,0.09999999776482582,0.0,255.0,0.0,False,0.016756441269912017,-2.497492816469704,4.59879329441871e-05,True,194.0,False,10,False,8,,games5425898691,bf81d8692db,18.0,-3508.2099609375,3550.22998046875,17.010000228881836,-5783.699951171875,-20215.10009765625,0.0,0.09999999776482582,0.0,2005.7000732421875,255.0,255.0,0.009587416417588856,-1.7731579275083154,1.5868851023318003e-05,True,223.64272670079305,True,8,False,8,,
105,6190,182.0,False,False,0,3932.3745871515775,-682.0499877929688,1213.449951171875,145.88999938964844,4294.100036621094,9601.699829101562,3273.2000732421875,1496.3999938964844,-2713.0999755859375,-4397.200012207031,0.0,-0.48368694637990944,1.5387371372176017,-2.455733780665178,76561199032994404,MyropP lft hellcase.org,9.0,-733.1699829101562,1103.010009765625,17.010000228881836,5416.300048828125,8871.300048828125,2.0999999344348907,1.0000000149011612,1.5999999642372131,822.3000335693359,206.0,191.0,,0.009562228525629716,1.009402717206079,0.0001730524785536686,,8,False,207.0,False,8,,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,2838.010009765625,-770.1400146484375,17.010000228881836,-13629.7998046875,2460.7000732421875,2.5,0.19999999552965164,0.0,-2210.0999450683594,255.0,0.0,False,0.009576123153526437,2.8936187961690574,1.8915227196675896e-05,True,255.0,False,8,6,4,,enpitsu,76561198039309853,26.0,1034.199951171875,3564.580078125,17.059999465942383,-9105.0,10109.500122070312,1.2999999523162842,4.099999964237213,-4.900000095367432,1265.0,0.0,128.0,,0.016754814894254153,2.374883423598543,-0.0001549501854984456,True,194.0,False,10,False,8,,games5425898691,bf81d8692db,18.0,-1464.6500244140625,2875.389892578125,17.010000228881836,4281.099853515625,18004.200439453125,2.3000000417232513,-0.09999999776482582,-0.09999999776482582,1994.9000549316406,255.0,255.0,0.009583064434015935,1.411776052949747,9.453676648300527e-06,True,213.0,False,8,False,8,,
106,6204,182.0,False,True,0,3464.3572722837907,-465.1400146484375,1702.5400390625,231.52000427246094,4951.600036621094,16028.900146484375,7212.7001953125,3303.0999755859375,-3077.2000122070312,-3952.2000122070312,0.0,-1.2766843884877261,-2.800413234653772,-0.594748660591233,76561199032994404,MyropP lft hellcase.org,9.0,-488.0299987792969,1613.219970703125,88.58999633789062,5281.199951171875,15284.000244140625,2368.6000061035156,-5483.3001708984375,427.2999954223633,5.099999904632568,166.0,160.0,,0.46189723620326323,1.0375982111652604,-0.2123301770701658,,9,False,207.0,False,10,,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,2277.2900390625,-287.4100036621094,17.010000228881836,-7033.3001708984375,11950.6005859375,2.199999988079071,0.0,-0.09999999776482582,-1563.9999389648438,255.0,30.0,False,0.009573847091325386,2.079436107545998,-0.00013632688325585616,True,255.0,False,8,6,4,,enpitsu,76561198039309853,26.0,662.1400146484375,3884.02001953125,17.059999465942383,-5528.0999755859375,3302.5,2.199999988079071,1.0000000149011612,-0.19999999552965164,1710.7000732421875,255.0,255.0,,0.016859563016656448,2.5674770156223614,0.0002710245822241833,True,194.0,False,10,False,8,,games5425898691,bf81d8692db,18.0,-1617.1700439453125,3737.02001953125,17.010000228881836,-3824.89990234375,14022.80029296875,2.3000000417232513,-2.3999999463558197,1.0999999940395355,-1594.9000549316406,0.0,0.0,0.009811978543753524,1.799512368845102,-0.00017853546194667713,True,213.0,False,8,False,8,,
107,6256,184.0,False,False,1,9879.738497511109,-482.3299865722656,-4643.1201171875,421.6499938964844,-24197.7001953125,5718.800048828125,4301.7999267578125,3508.699951171875,4787.699890136719,875.5999755859375,1.0,0.9083702889057966,-1.4922055949155042,2.240179672847231,bf81d8692db,games5425898691,19.0,-248.25999450683594,-4747.31982421875,335.82000732421875,-21824.7998046875,2406.199951171875,2341.4999389648438,-3395.4000854492188,-4325.0,-121.70000076293945,255.0,11.0,,0.1117852240671689,0.05513945438195671,0.16461517000720968,True,9,False,118.04027516098431,True,10,,76561198039309853,enpitsu,26.0,293.6499938964844,-3633.0,474.1099853515625,5378.599853515625,2296.9000244140625,933.6000061035156,860.6999969482422,-1952.1000671386719,18.300000429153442,128.0,128.0,,-1.1612791366229465,2.747049638108896,-0.021667351604571006,True,131.0,False,12,8,False,,MyropP lft hellcase.org,76561199032994404,10.0,-944.6099853515625,-3570.260009765625,17.020000457763672,-5735.0,-5516.7999267578125,0.9000000357627869,2.5999999046325684,4.300000071525574,1652.7999877929688,237.0,128.0,,-0.009605534438295336,-0.8082369839555429,-2.8679514495796977e-05,True,237.0,False,10,False,10,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,13.0,-2953.68994140625,-1731.3699951171875,17.010000228881836,-9757.2998046875,-8301.500244140625,2.0999999344348907,-0.19999999552965164,-0.19999999552965164,-50.19999980926514,255.0,152.0,-0.009556202306885636,-0.6846377799316393,0.00013515523528761107,True,255.0,False,8,4,6,,False
108,6306,186.0,False,False,0,4851.980694339797,3648.760009765625,3440.919921875,147.35000610351562,-6472.39990234375,-11323.800048828125,11570.2001953125,-2098.0999755859375,-5386.9000244140625,1605.8999633789062,0.0,0.6878035295368551,0.5089745852672843,-2.5969294070822624,76561199032994404,MyropP lft hellcase.org,10.0,3629.780029296875,3490.60009765625,17.020000457763672,12141.400146484375,-18548.299560546875,1.0000000149011612,0.0,0.0,-1995.8000183105469,243.0,0.0,,0.009575995420898958,-1.071039593130283,-4.892267383305961e-06,True,10,False,230.0,False,10,,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,3671.39990234375,2648.389892578125,17.010000228881836,-6540.3997802734375,5254.2999267578125,2.3000000417232513,0.0,-0.09999999776482582,2504.4000244140625,255.0,255.0,False,0.009502369043582133,2.4974523920901643,-3.03702828185068e-06,True,255.0,False,8,6,4,,enpitsu,76561198039309853,26.0,-1031.6800537109375,3386.780029296875,17.049999237060547,1897.5999450683594,3938.900146484375,2.8999999165534973,-2.5999999046325684,-1.0000000149011612,-2013.699951171875,255.0,128.0,,0.016520200249449727,1.193786760396226,7.954884197508983e-05,True,161.0,False,12,False,8,,games5425898691,bf81d8692db,19.0,3830.909912109375,4113.18994140625,109.95999908447266,9437.899780273438,-10253.499755859375,-2804.1000366210938,1208.3000183105469,-3392.0999145507812,4157.200012207031,255.0,128.0,0.5976633767330232,-2.7213238714365517,-0.16486063409572135,True,102.0,False,10,False,10,,
109,6378,189.0,False,False,0,5389.273474608534,2039.739990234375,620.52001953125,903.0599975585938,1071.8000030517578,-8118.900146484375,6255.2001953125,-2093.0999755859375,2405.8999633789062,2120.5999755859375,0.0,-0.31486676252192647,1.6329040169019722,1.097246403768416,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,13.0,2005.0799560546875,657.1599731445312,724.47998046875,-3680.2999877929688,-12608.00048828125,5240.5999755859375,2188.6000061035156,62.89999961853027,5045.299987792969,255.0,162.0,False,-1.4434225103116154,-0.38065891035905325,0.24720950682503573,True,6,6,150.69474401781636,True,10,,76561199032994404,MyropP lft hellcase.org,10.0,2921.820068359375,-618.0800170898438,16.979999542236328,-8165.3997802734375,-18952.099609375,5.699999928474426,0.0,-0.3999999910593033,0.0,253.0,128.0,False,0.009586347624922085,-1.977601165617068,-5.309610526147794e-05,True,161.0,False,10,10,False,,enpitsu,76561198039309853,26.0,862.9600219726562,2536.260009765625,17.049999237060547,-4937.300109863281,-18947.60009765625,2.3999999463558197,0.9000000357627869,1.1999999731779099,-193.89999389648438,128.0,255.0,,0.016815259150459193,-1.8460974952069449,0.00017396329250834276,True,144.0,False,12,False,8,,games5425898691,bf81d8692db,18.0,2218.02001953125,918.0900268554688,546.9400024414062,-8827.19970703125,-17194.300537109375,2311.199951171875,550.6999969482422,-880.8999633789062,-48.80000114440918,255.0,128.0,-0.7711884688293432,-2.536467209046848,0.36715777542162487,True,0.0,False,12,False,10,,
110,6445,191.0,False,False,1,4971.890402918081,-2295.3701171875,1327.5400390625,477.5199890136719,-1808.8999938964844,31676.79931640625,-4989.700012207031,1342.5999450683594,-2162.2000122070312,758.7999725341797,1.0,0.5860724776039855,-3.0521635917978616,-2.8457588293488114,76561198039309853,enpitsu,26.0,-2305.239990234375,1148.75,436.9200134277344,-4441.499938964844,20282.2998046875,1491.6999816894531,-4140.400085449219,3586.0000610351562,-496.30001068115234,255.0,0.0,,0.19666464839738845,1.2705897035000921,0.579339557918375,True,9,False,44.0,False,14,,bf81d8692db,games5425898691,18.0,142.0399932861328,1858.760009765625,17.010000228881836,9599.7998046875,-8787.999877929688,2.3000000417232513,0.5999999865889549,-0.3999999910593033,1593.2000732421875,255.0,255.0,,-0.009553548144431594,-2.4033629882787104,0.00027815082570539816,,,False,12,10,False,,MyropP lft hellcase.org,76561199032994404,10.0,-3139.280029296875,4219.18017578125,16.989999771118164,-2488.699951171875,13878.499755859375,4.4999998807907104,0.09999999776482582,-0.7999999821186066,0.0,247.0,,,-0.009591020672921885,1.3933459783541258,7.193116153946377e-05,True,255.0,False,10,False,10,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,13.0,-1126.6400146484375,2341.409912109375,441.7200012207031,3732.2000122070312,12159.49951171875,-9087.7001953125,-1335.2000427246094,340.29998779296875,-2292.4000549316406,255.0,205.0,0.8787396052636963,-2.712004339351841,-0.3512414197562777,True,134.0,False,10,6,6,,
111,6481,192.0,False,False,0,10688.46216462837,2514.719970703125,-4989.669921875,320.6199951171875,-4876.700134277344,3382.9000854492188,10897.2998046875,5629.7998046875,1765.2999877929688,-1090.0,0.0,0.644538442207737,1.3993676554440384,-0.9053009463018742,76561199032994404,MyropP lft hellcase.org,10.0,2533.199951171875,-5107.75,202.47000122070312,-7867.0001220703125,-409.70001220703125,-3285.7000732421875,508.4000015258789,57.5,-388.69998931884766,226.0,128.0,,0.2817187304516076,-3.139989789719749,1.4738520590601494,True,10,False,255.0,False,10,,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,12.0,873.3400268554688,-3385.6201171875,17.010000228881836,6622.7001953125,-1571.6000366210938,2.0000000298023224,3.400000035762787,-0.7000000029802322,-248.29999923706055,255.0,128.0,False,0.009514718111546255,-0.21650452966539227,-0.0001820602135431865,True,161.81287747557445,True,10,6,6,,enpitsu,76561198039309853,26.0,2946.530029296875,-3936.780029296875,230.6699981689453,4845.299987792969,-20805.90087890625,-5153.0999755859375,527.9999923706055,-505.49999237060547,-159.3000030517578,255.0,0.0,,-0.5403144887355354,-2.059194994795336,0.30376598222531564,True,44.0,False,14,False,10,,games5425898691,bf81d8692db,18.0,-2199.159912109375,-924.5700073242188,40.650001525878906,-16883.199462890625,7212.7001953125,-2401.9000244140625,-535.099983215332,-1765.8000183105469,-47.69999980926514,255.0,54.0,-0.3097450499918654,2.8551233730702,0.003850778755964648,,27.812877475574453,True,14,False,12,,
112,6539,195.0,False,False,0,9742.913561144429,1524.4000244140625,-4297.47998046875,1130.1700439453125,3779.8001098632812,11631.199951171875,4396.199951171875,4530.199890136719,3609.4000244140625,-1564.7000122070312,0.0,0.5801091371560082,1.4162922988936915,-0.8400972287581695,76561199032994404,MyropP lft hellcase.org,10.0,1473.75,-4427.27978515625,1005.4099731445312,-1903.2000732421875,12665.799560546875,3593.5000610351562,2057.7999877929688,4837.300109863281,1616.9999694824219,248.0,128.0,,-0.48294596828303366,1.3275324888827043,-2.298790802583509,True,11,False,192.0,False,12,,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,12.0,1748.760009765625,-4165.0,17.010000228881836,-11227.80029296875,1323.8999938964844,2.5,0.29999999329447746,0.0,-2381.199951171875,255.0,7.0,False,0.009540825130837042,2.9639162318554164,3.301021059618452e-05,True,172.0,False,10,6,6,,enpitsu,76561198039309853,26.0,1791.02001953125,-4727.02001953125,17.010000228881836,-1979.1999816894531,11193.00048828125,20.09999990463257,-49.40000057220459,31.19999885559082,-2343.300018310547,255.0,128.0,False,0.014762090542846816,1.6949168532494252,-0.002232185929191032,True,44.0,False,14,False,10,,games5425898691,bf81d8692db,18.0,-2274.989990234375,1623.81005859375,17.0,19714.49951171875,-1288.5000610351562,3.3000001311302185,-0.7000000029802322,0.09999999776482582,-29.100000858306885,255.0,128.0,0.009584064003157653,-0.06915958179903522,7.330675776395374e-05,True,228.0,False,14,False,12,,
113,6601,197.0,False,False,0,7617.11825788721,2356.639892578125,-1747.72998046875,460.1199951171875,16446.99951171875,16710.899658203125,-4611.600036621094,-1446.7999267578125,5141.5997314453125,2732.9998779296875,0.0,-0.03794852604369392,1.3713297869021104,-0.055268955187127086,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,12.0,2240.090087890625,-1766.93994140625,417.8399963378906,10945.0,12493.900146484375,1248.7000274658203,4340.799865722656,1962.8999328613281,-2384.7000122070312,255.0,6.0,False,-0.11140950271906344,-0.8674489735084223,-3.071958004657295,True,6,8,118.0,False,12,,76561199032994404,MyropP lft hellcase.org,10.0,889.0,-1613.699951171875,10.069999694824219,-1332.4000549316406,12723.499755859375,-5408.499755859375,5094.800109863281,-1786.0000610351562,-1049.800033569336,255.0,20.0,,0.025434991508264764,1.4429805665264184,0.008586908071513709,True,185.72854187924375,True,12,12,False,,enpitsu,76561198039309853,26.0,2468.429931640625,-940.0700073242188,72.11000061035156,4311.400146484375,20299.000244140625,-1836.3999938964844,-2357.2000122070312,500.40000915527344,-0.09999999776482582,255.0,128.0,False,-0.4471658744080442,1.3614578611002597,-0.00011295565021136117,True,21.0,False,16,False,12,,games5425898691,bf81d8692db,18.0,1782.27001953125,2139.179931640625,17.0,14880.10009765625,14643.499755859375,3.400000035762787,3.0000001192092896,2.8999999165534973,-1198.0000305175781,255.0,128.0,0.009585640638608861,0.7104928146173983,1.736247928770097e-05,True,250.0,False,14,False,12,,
114,6660,199.0,False,False,0,6017.245724357332,3296.840087890625,824.0599975585938,302.42999267578125,12989.000244140625,22308.20068359375,10613.00048828125,-1711.0000610351562,-5496.300048828125,1691.9000244140625,0.0,0.8293383451735646,2.5231803437835643,-0.2151516244755432,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,12.0,3367.52001953125,713.47998046875,117.33999633789062,-13155.10009765625,9769.600219726562,3086.7001342773438,2707.3001098632812,-4787.39990234375,-23.900001049041748,255.0,255.0,False,-0.05168834539477968,2.111966831766011,-0.6025806295112021,False,7,8,230.0,False,14,,76561199032994404,MyropP lft hellcase.org,10.0,3110.2099609375,630.739990234375,150.4600067138672,15149.49951171875,11150.30029296875,4609.599914550781,-1043.3999633789062,-1050.0,381.30001068115234,166.0,255.0,,0.0056866518420517695,0.697890547252296,-0.03836632589389645,True,131.86587529797708,True,14,12,4,,enpitsu,76561198039309853,26.0,3052.610107421875,3691.93994140625,17.049999237060547,-960.9999847412109,22748.89892578125,2.800000011920929,0.0,4.900000095367432,834.5999908447266,255.0,255.0,False,0.016785427458991187,1.6144010117084722,0.00015991823235782262,True,0.0,False,16,False,12,,games5425898691,bf81d8692db,18.0,3745.0400390625,4169.669921875,72.12999725341797,-7591.400146484375,7546.9000244140625,-85.9000015258789,-660.1999664306641,-762.6999664306641,2156.199951171875,128.0,255.0,0.06849494465822466,2.4189867139634034,-0.703033563717605,True,250.0,False,14,False,12,,
115,6774,203.0,False,False,0,2904.5209968024365,1718.6600341796875,3875.169921875,97.56999969482422,-4119.100036621094,-6033.699951171875,2571.6000366210938,4725.5999755859375,-3226.099853515625,-1805.7000732421875,0.0,0.8347851137147488,-2.1641569261223177,-1.8407431563441146,76561199032994404,MyropP lft hellcase.org,10.0,1886.18994140625,3903.110107421875,189.1999969482422,-8103.699951171875,13607.39990234375,2384.600067138672,2284.199981689453,-4607.39990234375,1950.2999877929688,124.0,238.0,False,0.32817774668260585,2.057879648070014,-0.9461821471527467,True,12,6,88.0,False,16,,823aae2ee45f496db6ad4f2bf03d1ffd,Alex Durex,12.0,1318.6099853515625,4666.18994140625,16.989999771118164,5981.9000244140625,-8116.6998291015625,4.799999892711639,-0.5000000074505806,1.0000000149011612,2291.0000610351562,255.0,255.0,,0.009531631255959305,-0.901639720344839,0.0001150383893665844,True,203.0,False,16,8,10,,enpitsu,76561198039309853,26.0,2556.93994140625,4791.08984375,17.020000457763672,-8570.499877929688,-120.69999694824219,2.3000000417232513,0.5999999865889549,-0.5000000074505806,-11.000000238418579,255.0,128.0,,0.01663240894477421,-3.1289839412814513,5.6304620400478585e-05,True,179.9036212762197,True,18,False,14,,games5425898691,bf81d8692db,18.0,2481.780029296875,4306.18017578125,17.0,-11507.60009765625,-5647.19970703125,1.4000000059604645,0.0,-0.19999999552965164,-2338.800048828125,255.0,0.0,0.00955384528570435,-2.7494285792350843,1.4713620516395932e-07,True,228.07587090358942,True,16,False,14,,
116,6818,205.0,False,False,1,8338.270564091134,-1125.449951171875,-2949.530029296875,106.70999908447266,-13319.000244140625,17953.199462890625,6877.2998046875,1913.699951171875,3477.0001220703125,4499.700012207031,1.0,0.9134440198840744,-0.48675508282827584,2.0347045657822496,76561198039309853,enpitsu,26.0,-988.0800170898438,-3073.56005859375,17.020000457763672,-3552.0999145507812,22657.60009765625,4.900000095367432,-0.0,-0.19999999552965164,1987.1000671386719,255.0,128.0,,-0.016782413533188725,1.3422122936914678,4.499413170584101e-05,True,14,False,87.8185120372362,True,18,,bf81d8692db,games5425898691,19.0,-1258.31005859375,-3277.25,16.989999771118164,6895.10009765625,10604.000244140625,2.5999999046325684,-0.9000000357627869,-0.29999999329447746,-2237.7999877929688,255.0,0.0,,-0.009532740252340525,2.194809052613587,3.6202557710216583e-06,True,211.85008194882386,True,16,14,False,,MyropP lft hellcase.org,76561199032994404,10.0,-1020.0499877929688,-4690.56982421875,16.989999771118164,2137.899932861328,11739.69970703125,2.5,-6.3999998569488525,1.1999999731779099,146.00000381469727,255.0,130.0,False,-0.00921647450594885,1.7503992016480363,1.2747502835294407e-05,True,53.38036132371553,True,16,6,12,,Alex Durex,823aae2ee45f496db6ad4f2bf03d1ffd,12.0,-1141.4300537109375,-3361.010009765625,70.72000122070312,3165.0,10469.100341796875,1053.6000061035156,-1284.4000244140625,-522.9000091552734,-5322.19970703125,255.0,168.0,1.299255522179474,2.715157517571948,-2.6402849776513055,True,138.22759579074,True,16,10,9,,True
