,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,shot_taker_handbrake
32,2193,73,False,True,0,4870.295011910434,2737.10009765625,1896.489990234375,1712.1600341796875,-9185.599975585938,11716.800537109375,3697.2000122070312,-689.1999816894531,721.6000366210938,80.39999961853027,0.0,-0.7623938553436806,2.786084626019961,-1.5250871325286268,76561198214517191,Lownix.,5.0,2805.919921875,1767.5899658203125,1553.9100341796875,-7352.39990234375,8396.300048828125,2975.7998657226562,277.39999771118164,-3870.8999633789062,-3897.2000122070312,255.0,204.0,-0.701002493291613,1.6984885551022555,1.9900205153008494,True,10,False,12,184.08559158796908,True,,bb51bdae61b,Michoulevraii,9.0,-3355.31005859375,-4451.2001953125,33.09000015258789,-1525.7000732421875,965.4000091552734,167.60000228881836,39.80000019073486,304.4000053405762,1003.3999633789062,0.0,0.0,False,0.15280770310043387,-0.23885439308644618,-0.30026998500383406,True,73.0,False,False,False,False,,enpitsu,76561198039309853,27,2744.919921875,3374.0400390625,17.049999237060547,-3915.8999633789062,1504.7000122070312,3.6000001430511475,-0.7999999821186066,0.5000000074505806,-1795.2999877929688,255.0,128.0,False,0.016641200712602593,2.867558276085033,-0.0002087328185457645,True,255.0,False,10,8,False,,games5425898691,bf81d8692db,19.0,-1819.8299560546875,4758.43994140625,17.0,10718.1005859375,3456.6000366210938,3.8999998569488525,0.0,-1.0999999940395355,0.0,255.0,128.0,,0.009622715913339097,0.31193827851289907,3.31764138801197e-05,True,22,255.0,False,False,24,,True
33,2249,75,False,True,0,2013.463756083401,902.0900268554688,4233.9599609375,1113.760009765625,-14585.400390625,17243.499755859375,-8790.700073242188,-684.8000335693359,722.2000122070312,92.20000267028809,0.0,-0.04844484439139346,1.542240580489391,0.7719578372243232,76561198214517191,Lownix.,6.0,1049.3599853515625,4087.8798828125,1119.949951171875,-11553.199462890625,15474.89990234375,-7272.19970703125,-393.4000015258789,-2907.3001098632812,1309.4000244140625,255.0,128.0,-0.1420392200873212,2.2676589404388308,-2.671417561245537,True,10,False,12,98.68452457715108,True,,bb51bdae61b,Michoulevraii,9.0,-2473.820068359375,-3260.239990234375,17.010000228881836,8127.7001953125,10603.499755859375,2.7000001072883606,0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,,0.009541778917366812,0.9168080769978976,-6.209726861129105e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27,1099.56005859375,4488.64013671875,258.69000244140625,-13501.8994140625,5579.2999267578125,3802.0001220703125,435.99998474121094,864.0000152587891,811.6999816894531,0.0,128.0,,-0.7917077865916132,-2.5936722553047917,-0.4091225461818768,True,187.0,False,12,8,False,,games5425898691,bf81d8692db,19.0,-178.0,4878.4599609375,535.6199951171875,11181.300048828125,-508.80001068115234,4893.800048828125,781.3999938964844,1851.6999816894531,-585.2999877929688,255.0,58.0,,-0.5177310465490916,-0.23263661257722895,0.16141517291837104,True,22,167.2086708904596,True,False,26,,False
34,2259,75,False,False,1,10058.236636312467,-423.80999755859375,-4831.27001953125,795.1599731445312,-13630.2001953125,-7962.7001953125,9219.000244140625,3626.300048828125,4718.800048828125,763.1999969482422,1.0,-0.31016610223985636,-1.5772138223594432,0.8583049978581545,bf81d8692db,games5425898691,19.0,-260.3800048828125,-4841.27978515625,678.9500122070312,-14368.199462890625,1827.2000122070312,2986.300048828125,-1837.4000549316406,-3512.0999145507812,-664.0000152587891,255.0,145.0,-0.4496057771709663,0.5630943510083258,0.18367821798885525,True,22,False,26,135.95774637755542,True,,76561198039309853,enpitsu,27.0,-628.0999755859375,-4724.7900390625,392.3299865722656,10527.5,-10290.799560546875,3629.89990234375,1771.4999389648438,-4647.39990234375,2347.7999877929688,0.0,128.0,,1.1035600665908238,0.8462361526367899,-1.8903624033492432,True,178.0,False,12,False,9,,Lownix.,76561198214517191,6,-616.4600219726562,-4649.919921875,833.9600219726562,13164.300537109375,-16425.50048828125,-9268.099975585938,376.30001068115234,845.8999633789062,505.49999237060547,255.0,128.0,False,-0.36316742020182063,-2.5447979529420666,-2.93428494930348,True,67.4336000642469,True,12,10,False,,Michoulevraii,bb51bdae61b,9.0,2131.820068359375,2814.030029296875,17.010000228881836,-8560.800170898438,-11168.199462890625,2.7000001072883606,-0.0,-0.7000000029802322,0.0,255.0,128.0,,-0.009561130856037374,-0.9168081630924922,-5.2547310928274416e-05,True,False,255.0,False,False,False,,
35,2411,81,False,False,0,4820.422035487119,3505.830078125,3175.219970703125,148.50999450683594,-3711.7001342773438,10454.100341796875,2199.199981689453,5105.199890136719,2788.5000610351562,1469.7000122070312,0.0,0.21053123797214368,-0.28331069517789764,0.05619520268048838,bb51bdae61b,Michoulevraii,10.0,3550.409912109375,2991.050048828125,17.010000228881836,-6548.3001708984375,9023.499755859375,0.19999999552965164,0.0,-0.5000000074505806,-42.800002098083496,255.0,128.0,0.009518950366262926,2.1939242877167016,5.986088095771554e-05,False,4,False,4,230.0,False,,76561198214517191,Lownix.,5.0,-1414.8599853515625,2401.77001953125,17.020000457763672,-7288.599853515625,-8545.0,1.5000000596046448,0.5000000074505806,0.5999999865889549,-1139.000015258789,255.0,73.0,False,0.009549774343238027,-2.3154835028036,0.00010345753914017168,False,0.0,False,12,False,12,,enpitsu,76561198039309853,27,415.17999267578125,5095.7998046875,17.059999465942383,-4.000000059604645,-22.999999523162842,1.899999976158142,0.19999999552965164,0.19999999552965164,0.5999999865889549,255.0,128.0,,0.016736642807199453,-0.17534132862033755,-3.593474962219578e-05,True,178.0,False,12,10,False,,games5425898691,bf81d8692db,19.0,-1182.4599609375,4240.7998046875,17.010000228881836,11405.2001953125,5970.10009765625,2.800000011920929,-0.09999999776482582,0.0,2041.1000061035156,255.0,245.0,,0.009562446262160082,0.5362495971114106,3.6834756636344406e-05,True,False,116.0,False,False,False,,
36,2433,82,False,False,0,4250.289607813715,3197.489990234375,3996.18994140625,123.5999984741211,-11317.60009765625,8006.099853515625,1006.9000244140625,4977.200012207031,2593.0999755859375,1283.9999389648438,0.0,-0.9128470148283211,-0.27712988515701764,-0.9857731544126932,bb51bdae61b,Michoulevraii,10.0,3340.580078125,3971.639892578125,17.010000228881836,-6435.0,13899.300537109375,1.2999999523162842,0.0,-0.29999999329447746,2038.2000732421875,255.0,255.0,0.009573992597929583,2.0677544062968525,2.0559735416549887e-05,False,4,False,4,196.0,False,,76561198214517191,Lownix.,5.0,-2200.929931640625,1733.219970703125,103.5199966430664,-13324.300537109375,-12125.999755859375,798.0000305175781,3993.2000732421875,-3781.0000610351562,87.29999542236328,255.0,188.0,False,1.1980020141460246,-2.288277731950102,0.02612769521836866,False,0.0,False,14,False,13,,enpitsu,76561198039309853,27,733.4600219726562,5039.080078125,17.059999465942383,10382.099609375,-2080.5999755859375,-2.5,-7.099999785423279,1.8000000715255737,-578.1999969482422,255.0,255.0,,0.01667873383699396,-0.18273047303274292,-0.00013582807318572975,True,124.74146239475539,True,12,10,False,,games5425898691,bf81d8692db,19.0,-484.4800109863281,4965.330078125,17.010000228881836,4945.199890136719,5922.7001953125,3.100000023841858,1.0000000149011612,2.3000000417232513,-1596.9999694824219,0.0,0.0,,0.009877933569844842,0.8682565261314985,-0.00020719743210054626,True,False,116.0,False,False,False,,
37,2445,82,False,False,0,3669.9747998139646,2681.39990234375,4320.89990234375,117.05000305175781,-15836.099853515625,2005.5000305175781,1023.3000183105469,1983.5000610351562,2295.500030517578,-1723.3999633789062,0.0,0.7355129034894669,0.16590443973482485,0.8980933311997055,bb51bdae61b,Michoulevraii,10.0,2912.64990234375,4371.2998046875,17.010000228881836,-13343.1005859375,4665.7000732421875,2.8999999165534973,-0.19999999552965164,0.5999999865889549,2142.7000427246094,255.0,255.0,0.009636479313344697,2.8720746758515934,-3.802792270232077e-05,False,4,False,4,255.0,False,,76561198214517191,Lownix.,5.0,-2765.389892578125,1219.72998046875,98.19000244140625,-13206.300048828125,-12004.000244140625,-141.70000076293945,4022.2000122070312,-3749.2001342773438,-120.0,255.0,242.0,False,-1.1311911277920104,0.7740366056764528,-3.133903542977949,True,0.0,False,14,False,13,,enpitsu,76561198039309853,27,1387.18994140625,4920.8701171875,17.0,15965.999755859375,-933.6000061035156,5.5000001192092896,-0.29999999329447746,0.3999999910593033,-1159.1000366210938,255.0,0.0,,0.016735344866870578,-0.049065085391536596,-0.00040525590596056794,True,87.13384095315014,True,12,10,False,,games5425898691,bf81d8692db,19.0,-345.54998779296875,5084.39990234375,17.010000228881836,-444.00001525878906,-317.39999771118164,2.5999999046325684,0.5000000074505806,-1.2999999523162842,-2.800000011920929,0.0,128.0,,0.009864631141044829,0.6248350033304997,1.7118738759102155e-05,True,False,116.0,False,False,False,,
38,2459,83,False,False,0,2898.796975281539,1911.489990234375,4418.18017578125,95.62000274658203,-14484.7998046875,1737.4000549316406,1092.2000122070312,1330.0,-759.0000152587891,-1723.3999633789062,0.0,0.899271496581147,1.3829837720260032,-2.9565660839861634,bb51bdae61b,Michoulevraii,10.0,2191.919921875,4296.77978515625,16.989999771118164,-15500.2001953125,-7174.0997314453125,2.7000001072883606,1.4000000059604645,0.9000000357627869,-710.6999969482422,255.0,32.0,0.00959332076121206,-2.681689915902374,-0.00034177133978267454,False,4,False,4,211.12241728331452,True,,76561198214517191,Lownix.,5.0,-3437.10009765625,606.27001953125,31.280000686645508,-12680.50048828125,-12467.80029296875,-2917.5,1828.3999633789062,-1423.0999755859375,551.8999862670898,255.0,255.0,True,-0.10621512597620592,-1.9887106043494056,-0.21473705025658113,True,0.0,False,14,False,14,,enpitsu,76561198039309853,27,2119.530029296875,4627.27978515625,81.51000213623047,15565.50048828125,-10096.099853515625,4179.599914550781,1069.1999816894531,1122.699966430664,-3186.7001342773438,255.0,0.0,,0.11903616884052935,-0.9971579205388315,-0.0155771480959383,True,67.0,False,14,10,False,,games5425898691,bf81d8692db,19.0,-369.19000244140625,5056.14990234375,17.010000228881836,2497.100067138672,708.6000061035156,2.5,0.09999999776482582,0.09999999776482582,-1510.8999633789062,255.0,0.0,,0.009483092789692707,0.4283673967391459,-0.00011802012839208803,True,False,116.0,False,False,False,,
39,2475,83,True,True,0,2069.969595616375,1082.27001953125,4530.72021484375,96.26000213623047,-10607.80029296875,12845.30029296875,2431.6000366210938,2325.5999755859375,-2697.0999145507812,-2534.7999572753906,0.0,-0.2854270594559741,0.3001201573993227,-3.0685207396543004,bb51bdae61b,Michoulevraii,10.0,1169.030029296875,4302.3798828125,16.989999771118164,-14841.199951171875,9329.000244140625,5.299999713897705,-0.5000000074505806,0.0,-1967.7999877929688,255.0,0.0,0.00957103156119017,2.5092473032563007,-4.897483264665795e-05,,4,False,4,234.0,False,,76561198214517191,Lownix.,5.0,-3500.070068359375,-167.58999633789062,17.020000457763672,9408.699951171875,-6503.2000732421875,2.0000000298023224,-0.7000000029802322,0.0,2755.2999877929688,255.0,255.0,,0.009574484263451609,-0.47313499994022196,-3.853742433435934e-05,True,255.0,False,14,False,14,,enpitsu,76561198039309853,27,3086.110107421875,3958.830078125,213.32000732421875,15791.800537109375,-11013.1005859375,125.9000015258789,2901.7999267578125,1155.8000183105469,-4526.9000244140625,,,,-0.028517178061780182,1.9084344540166327,-1.4602121480658594,True,67.0,False,14,10,False,,games5425898691,bf81d8692db,19.0,-55.79999923706055,5028.89990234375,17.010000228881836,8048.0999755859375,-2158.9999389648438,1.2999999523162842,0.29999999329447746,-0.09999999776482582,-211.8000030517578,255.0,,,0.009531982236494856,-0.27911313856228837,0.00010470818458350927,True,False,112.86137642911686,True,False,False,,
40,2743,84,False,False,1,5188.292604314548,-11.890000343322754,31.760000228881836,92.7300033569336,-7432.80029296875,23298.1005859375,1315.0,-5802.60009765625,-1316.3999938964844,-771.9000244140625,1.0,-0.028017986337087856,0.021202884463927534,0.13740615818170093,76561198039309853,enpitsu,27.0,30.149999618530273,-145.36000061035156,102.43000030517578,-14326.500244140625,17902.19970703125,-167.90000915527344,-4294.100036621094,-3436.4999389648438,0.0,255.0,128.0,-0.9781975804424434,-2.2457533580125157,-3.141553346507092,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,18.0,-267.8599853515625,-4272.830078125,17.010000228881836,101.70000076293945,6952.1002197265625,2.5999999046325684,-0.0,0.9000000357627869,9.599999785423279,255.0,128.0,,-0.00950590434553977,1.5839604099453417,-8.545861688134098e-05,True,116.0,False,4,False,4,,Lownix.,76561198214517191,5,-3065.56005859375,4258.31005859375,16.760000228881836,1873.2000732421875,11068.199462890625,60.59999942779541,4.900000095367432,38.90000104904175,-2472.899932861328,255.0,0.0,False,-0.00921563752294662,1.8879256607430712,-0.0025244469055904248,True,251.0,False,4,4,False,,Michoulevraii,bb51bdae61b,9.0,2457.43994140625,3974.4599609375,88.13999938964844,19574.000244140625,3555.4998779296875,-732.9000091552734,-708.3999633789062,4133.599853515625,-260.10000228881836,255.0,255.0,True,0.8447973776942584,2.5124539243551913,-0.680086840375104,True,4,0.0,False,False,4,,
41,2790,86,False,False,0,9092.836093723616,1173.1099853515625,-3714.2900390625,103.69999694824219,-17183.399658203125,9816.500244140625,13289.49951171875,5424.2999267578125,2017.5999450683594,1582.7999877929688,0.0,-0.12549195494707083,0.5396717592067577,-1.828168300203271,76561198214517191,Lownix.,5.0,1275.22998046875,-3823.090087890625,15.260000228881836,-7138.0999755859375,7425.999755859375,-1561.6000366210938,2634.5999145507812,351.8000030517578,1361.1000061035156,255.0,189.0,-0.008848016836271904,2.2957116554295474,-0.012257506235866609,True,4,False,4,255.0,False,,bb51bdae61b,Michoulevraii,9.0,-2322.739990234375,-4214.8701171875,17.0,6120.9002685546875,10297.60009765625,3.8999998569488525,-1.2999999523162842,-2.3000000417232513,864.3000030517578,239.0,128.0,False,0.009555839424437681,1.0986159087674494,-0.0002037378526546738,True,220.0,False,4,False,4,,enpitsu,76561198039309853,27,1273.81005859375,-2805.97998046875,75.91000366210938,-4271.9000244140625,-22407.80029296875,2890.8999633789062,5426.300048828125,840.1999664306641,313.4000015258789,255.0,128.0,,0.17872485575620528,-2.1395150736419413,-0.07382581873723217,True,0.0,False,4,3,False,,games5425898691,bf81d8692db,19.0,-885.6799926757812,3262.969970703125,17.010000228881836,-13386.300048828125,-1178.0999755859375,2.5999999046325684,0.19999999552965164,-0.3999999910593033,-6.1000001430511475,255.0,128.0,,0.009529503166811969,-3.054745422168091,3.067256439136494e-05,True,4,146.0,False,False,4,,False
42,2900,90,False,False,1,5428.824087837536,3214.93994140625,231.3699951171875,270.70001220703125,-30072.60009765625,11769.599609375,2493.8999938964844,2778.2000732421875,-1307.7000427246094,5154.69970703125,1.0,0.7248526012012465,-0.2001724751103848,-2.697906336714235,bf81d8692db,games5425898691,19.0,3404.7099609375,57.209999084472656,152.3699951171875,-9341.699829101562,19020.10009765625,2341.999969482422,202.90000915527344,-2243.699951171875,613.1999969482422,255.0,211.0,0.438687961347456,0.9835170025000529,-0.13546369389958618,True,5,False,6,239.32016372680664,True,,76561198039309853,enpitsu,27.0,-180.30999755859375,2522.239990234375,104.26000213623047,-2522.899932861328,-22448.9990234375,-167.39999771118164,5465.4998779296875,-614.5000076293945,0.0,255.0,128.0,,-0.8118833873353859,1.6827936420150666,3.1415698051150502,True,0.0,False,6,False,5,,Lownix.,76561198214517191,6,2415.030029296875,1084.8399658203125,112.45999908447266,7021.500244140625,-20400.799560546875,5753.2000732421875,-0.0,1.899999976158142,-681.9999694824219,255.0,128.0,,-0.00962321429339413,-1.7121248263496676,-0.00034375213943813694,True,204.10863679455173,True,6,4,3,,Michoulevraii,bb51bdae61b,9.0,3423.68994140625,2321.090087890625,17.010000228881836,-9496.900024414062,-4736.199951171875,2.8999999165534973,-0.7000000029802322,-0.3999999910593033,-2318.5000610351562,255.0,0.0,False,-0.009542836445607127,-0.41871069870673605,-8.478534380542895e-05,True,4,250.0,False,False,4,,
43,2906,90,False,False,0,5858.804916730683,-2522.93994140625,-488.3800048828125,318.6499938964844,24305.6005859375,20762.39990234375,15127.39990234375,2451.6000366210938,4220.400085449219,-3489.5999145507812,0.0,-0.15177439724465275,1.3691616475038135,-2.761949283542752,76561198214517191,Lownix.,6.0,-2532.800048828125,-732.239990234375,198.07000732421875,-6954.6002197265625,21457.7001953125,4494.100036621094,0.0,-1.899999976158142,-493.3000183105469,255.0,128.0,0.009707339087959642,1.6157848338689311,-0.0006897405728699273,True,4,4,6,185.33493330914487,True,,bb51bdae61b,Michoulevraii,9.0,-3158.449951171875,-2275.800048828125,17.010000228881836,11170.999755859375,-846.8000030517578,2.5999999046325684,4.399999976158142,-0.5000000074505806,-1292.5,255.0,128.0,False,0.009548369955486441,-0.14695309903745796,0.0001572512716827417,True,250.0,False,4,False,4,,enpitsu,76561198039309853,27,245.24000549316406,-1944.3399658203125,100.25,2505.0999450683594,22301.0009765625,-142.5,-5465.4998779296875,614.5000076293945,0.0,255.0,128.0,,-1.0571103575552074,-1.6828390794305284,-3.1415494787420255,True,0.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,-3177.3798828125,-533.0399780273438,162.13999938964844,9005.900268554688,-19309.89990234375,-215.6999969482422,-31.700000762939453,4885.4998779296875,-2525.8999633789062,255.0,255.0,,0.2519482122367156,-1.6298852271384685,-1.7202128047313556,True,5,223.0,False,False,6,,
44,3111,97,False,False,0,3531.039491936647,1803.3800048828125,2863.68994140625,122.41999816894531,-18355.400390625,-671.8000030517578,-682.9000091552734,3852.60009765625,-3207.3001098632812,489.00001525878906,0.0,0.1781453918100334,-1.122866046963361,-1.4681797715243232,76561198214517191,Lownix.,6.0,1979.449951171875,2835.320068359375,17.0,-8596.599731445312,2331.6000366210938,1.7000000178813934,-1.7000000178813934,1.0999999940395355,834.0000152587891,255.0,195.0,0.009565536975876261,2.869483604801171,6.809528909725674e-05,False,6,4,8,222.4648259532067,True,,bb51bdae61b,Michoulevraii,9.0,3229.260009765625,4811.35986328125,1223.8900146484375,5930.3997802734375,-5897.0001220703125,-11617.5,-60.59999942779541,-203.50000381469727,-236.5999984741211,255.0,128.0,False,0.90748774004901,-0.7756978232844786,1.5817451937391624,True,19.0,False,8,False,6,,enpitsu,76561198039309853,27,414.2200012207031,5679.75,29.920000076293945,80.29999732971191,-1175.5999755859375,-47.199997901916504,-2.0999999344348907,-0.09999999776482582,0.0,255.0,128.0,False,0.05597733412338316,-1.5017307893729173,0.0027209305792729394,True,61.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,1462.7099609375,3267.639892578125,48.779998779296875,15857.900390625,-16308.900146484375,3380.0,0.3999999910593033,-0.7999999821186066,-594.7000122070312,255.0,128.0,,0.009589679033418742,-0.8632526876192076,1.992758123799234e-05,True,8,83.0,False,False,10,,False
45,3169,99,False,False,0,2523.1012943707356,-1412.8800048828125,2670.409912109375,93.1500015258789,-12362.099609375,-896.9999694824219,0.0,571.6999816894531,-5972.1002197265625,77.39999771118164,0.0,0.5076154744328579,-1.8162670928400837,-1.5766246405810023,76561198214517191,Lownix.,5.0,-1198.6099853515625,2726.919921875,16.989999771118164,-17353.199462890625,-2503.800048828125,5.0,0.5999999865889549,0.09999999776482582,790.4000091552734,255.0,178.0,0.009613982023393442,-2.9760232864063054,6.691102707058721e-05,True,6,4,8,184.0,False,,bb51bdae61b,Michoulevraii,9.0,3515.10009765625,2474.1201171875,17.010000228881836,2169.7999572753906,-13883.900146484375,2.800000011920929,0.0,0.7000000029802322,-1489.9000549316406,255.0,11.0,,0.009576760782115942,-1.4201999290068743,-0.0002721664750669026,False,27.905522641315255,True,12,False,6,,enpitsu,76561198039309853,27,-949.530029296875,3688.330078125,17.040000915527344,-14504.89990234375,-4843.299865722656,4.900000095367432,-0.3999999910593033,-0.19999999552965164,-2040.5999755859375,255.0,128.0,,0.016771669156070756,-2.8801026614398633,-5.274846906047662e-05,False,0.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,3842.7099609375,162.63999938964844,16.3799991607666,-9888.099975585938,-5192.2998046875,-943.7999725341797,1172.9000091552734,3210.1998901367188,-2341.999969482422,128.0,1.0,,0.04142122362557987,-2.7592558781477545,0.01981747274005302,True,8,83.0,False,4,10,,
46,3171,100,False,False,0,2558.75908514516,-1525.25,2659.820068359375,94.37999725341797,-19866.600341796875,-3157.5,1076.3999938964844,-951.5000152587891,-1684.7000122070312,-974.4000244140625,0.0,0.5788624975597008,-1.5624302419498035,-1.0792238343434215,76561198214517191,Lownix.,5.0,-1342.2099609375,2701.14990234375,16.989999771118164,-17122.39990234375,-3585.10009765625,5.0,0.5999999865889549,0.19999999552965164,798.1999969482422,255.0,177.0,0.00961177222357355,-2.9096703873265524,6.0513152164492745e-05,True,6,4,8,184.0,False,,bb51bdae61b,Michoulevraii,9.0,3528.260009765625,2354.22998046875,17.010000228881836,1165.6999969482422,-14783.499755859375,0.09999999776482582,0.3999999910593033,-5.899999737739563,-751.8000030517578,255.0,128.0,,0.009583881544454947,-1.5339549777721013,1.631668410590824e-05,False,21.6356043072157,True,12,False,6,,enpitsu,76561198039309853,27,-1097.0899658203125,3653.409912109375,17.040000915527344,-14894.200439453125,-2578.699951171875,4.300000071525574,-1.1999999731779099,-0.09999999776482582,-710.1000213623047,255.0,128.0,,0.016764639464995224,-3.0263056048311023,0.0002487404795536738,False,0.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,3758.969970703125,128.00999450683594,15.479999542236328,-10025.900268554688,-3563.3999633789062,217.39999771118164,-9.700000286102295,-245.0,-337.59998321533203,128.0,207.0,,-0.007879214413109771,-2.877024262341531,-0.013549752472044272,True,8,251.87171623270999,True,4,10,,
47,3219,101,False,False,0,4236.9884282619405,-3986.4599609375,2241.530029296875,469.6400146484375,5059.800109863281,3903.5000610351562,13289.599609375,1365.5000305175781,-818.6000061035156,-2624.2999267578125,0.0,0.10659622151228172,-1.7024640408018106,0.8665585026928087,76561198214517191,Lownix.,5.0,-4083.580078125,2150.169921875,262.82000732421875,-722.3999786376953,3429.2999267578125,14180.2001953125,19.09999966621399,2621.0000610351562,300.0,255.0,130.0,-1.34800503443663,1.6335023430991922,1.5059639724147476,True,6,4,8,145.0,False,,bb51bdae61b,Michoulevraii,9.0,3530.25,-1390.5400390625,16.6299991607666,-173.89999389648438,-22769.49951171875,77.89999961853027,6.3999998569488525,-0.7999999821186066,-2.3000000417232513,255.0,128.0,,0.009170461082986192,-1.5787401481744185,-4.405440035409331e-05,False,0.0,False,14,False,8,,enpitsu,76561198039309853,27,-3321.389892578125,4479.669921875,28.889999389648438,-1390.8999633789062,13051.400146484375,2654.1000366210938,3284.7000122070312,3126.0000610351562,-2453.0999755859375,255.0,0.0,,-0.21984947073294894,1.6382035859095603,0.18566525150829366,True,0.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,1642.1400146484375,2041.800048828125,17.0,-3587.7999877929688,21970.90087890625,4.099999964237213,0.0,0.7999999821186066,-1703.5000610351562,255.0,0.0,,0.009593237543019722,1.6869586344130396,-0.00016820677580204902,True,8,178.0,False,4,10,,
48,3308,104,False,False,0,2274.9640239240784,-2419.300048828125,3450.320068359375,1251.06005859375,8495.30029296875,6961.099853515625,-5904.7998046875,883.8999938964844,-761.1000061035156,-2024.4000244140625,0.0,0.13600556290056065,0.6726048961051084,-0.19219242398911013,76561198214517191,Lownix.,5.0,-2533.18994140625,3340.06005859375,1194.489990234375,8255.599975585938,8651.699829101562,-9036.599731445312,3802.7999877929688,-3963.699951171875,-277.5,128.0,115.0,1.4413484212445986,0.29795989907521586,-0.4631713103090227,True,7,4,10,95.0,False,,bb51bdae61b,Michoulevraii,9.0,220.13999938964844,-2850.909912109375,100.19999694824219,-9684.199829101562,15412.39990234375,242.60000228881836,0.09999999776482582,-0.19999999552965164,-0.3999999910593033,255.0,128.0,False,0.009638248387445588,2.131833322208177,2.9769374435532594e-05,True,255.0,False,16,False,8,,enpitsu,76561198039309853,27,-1662.4100341796875,4275.9501953125,17.059999465942383,4282.900085449219,1294.4000244140625,2.0000000298023224,0.5000000074505806,0.5000000074505806,0.0,255.0,255.0,False,0.016728411030449565,-2.8481037016127346,5.668902548536091e-05,True,31.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,-183.25999450683594,5000.66015625,17.0,-5361.300048828125,-2535.8999633789062,3.8999998569488525,-0.3999999910593033,0.19999999552965164,0.0,255.0,128.0,,0.0095315816296794,-2.6997546009636406,-2.1269305829068937e-05,True,8,178.0,False,4,10,,False
