,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
28,2505,75,False,False,1,5281.94105271312,75.86000061035156,-77.87999725341797,115.29000091552734,27946.298828125,-5131.199951171875,1064.5999908447266,317.2999954223633,-538.3000183105469,841.9000244140625,1.0,0.02977889768410141,0.15284607324255017,-0.2807987135947756,76561198039309853,enpitsu,26.0,-51.380001068115234,-136.9600067138672,126.93000030517578,-3633.2000732421875,4472.9998779296875,175.6999969482422,-3765.8999633789062,1596.199951171875,-3676.9000244140625,255.0,128.0,,-1.2717335311517042,-0.9847185614915843,-3.060990742608458,True,31.0,False,2,1,False,,bf81d8692db,games5425898691,24.0,-3249.419921875,-3977.739990234375,17.010000228881836,-11175.799560546875,8833.300170898438,2.800000011920929,-0.09999999776482582,-0.0,-2127.7000427246094,255.0,0.0,,-0.009579314301919991,0.7354090101929507,-3.064697062535793e-05,True,255.0,False,False,False,False,,JohnyKinny,bbf838119db,13.0,27.280000686645508,107.98999786376953,86.83999633789062,6536.6998291015625,-4002.0999145507812,2271.300048828125,-2731.099853515625,3307.3001098632812,3442.6998901367188,255.0,214.0,,0.2111598622535169,-1.5894166484753118,-0.2999377089865095,True,4,False,3,0.0,False,,Tigas007TGS,b6d38e460cb,14.0,1848.6500244140625,2035.6800537109375,17.010000228881836,-1981.199951171875,-11204.3994140625,3.4999999403953552,0.7999999821186066,0.3999999910593033,-179.0999984741211,255.0,128.0,,-0.009505280347422262,-1.3731180167518042,0.00013846044329518474,True,4,146.0,False,False,4,
29,2591,78,False,False,0,4923.646719726433,-3883.070068359375,1225.9599609375,1388.06005859375,7755.999755859375,12425.699462890625,4543.2000732421875,-3247.2000122070312,-4122.60009765625,1172.6000213623047,0.0,-0.442517232748653,1.8196993661533887,-2.0698867402082906,b6d38e460cb,Tigas007TGS,14.0,-4013.0400390625,1017.9199829101562,1321.739990234375,4901.9000244140625,8089.000244140625,8167.7001953125,-910.5000305175781,-871.3999938964844,-2032.7999877929688,255.0,255.0,,-0.7094918695087711,1.480943569542047,1.5472587490819811,True,251.89344533028142,True,6,4,False,,bbf838119db,JohnyKinny,12.0,-3305.31005859375,263.1000061035156,15.390000343322754,-12022.7001953125,5357.8997802734375,120.50000190734863,118.80000114440918,-54.20000076293945,-763.8999938964844,255.0,0.0,,0.011468904190883467,2.6165441094966586,-0.0018698051690845176,True,0.0,False,False,6,6,,enpitsu,76561198039309853,26.0,2290.889892578125,-688.5700073242188,100.2300033569336,18264.100341796875,4280.10009765625,-154.7000026702881,-1256.2000274658203,5352.5,-147.29999542236328,128.0,255.0,,0.3298332624522966,-2.9018883297413574,3.137273915172664,True,4,False,3,0.0,False,,games5425898691,bf81d8692db,24.0,1592.7900390625,4816.3798828125,17.010000228881836,-7517.0001220703125,3428.0999755859375,2.8999999165534973,0.0,0.0,1965.5999755859375,255.0,232.0,,0.009528770471534095,2.733222673916539,1.5714857628726458e-05,True,False,247.0,False,False,False,
30,2659,81,False,False,1,9354.364266511431,2101.52001953125,-4136.35986328125,578.489990234375,19522.60009765625,9100.599975585938,8199.299926757812,4937.5,-3408.699951171875,-25.0,1.0,-0.19463515557849853,-2.0471989760665954,-2.1508041790386114,bf81d8692db,games5425898691,24.0,1931.699951171875,-4245.97998046875,475.489990234375,18676.800537109375,13398.199462890625,-813.8999938964844,-5420.0,222.99999237060547,-907.3000335693359,255.0,210.0,,-0.6196641538262702,2.5190826701310813,-0.8145899535143707,True,134.28888605230597,True,4,3,False,,76561198039309853,enpitsu,26.0,-2959.14990234375,-1673.06005859375,17.059999465942383,6693.900146484375,-19489.000244140625,-1.8000000715255737,-0.0,0.5999999865889549,0.0,255.0,128.0,,-0.016772284482416303,-1.9016484327376872,3.094384830242602e-05,True,179.0,False,False,4,4,,JohnyKinny,bbf838119db,12.0,3611.6201171875,-3678.969970703125,16.989999771118164,-10892.39990234375,-1872.1000671386719,12.400000095367432,-22.000000476837158,-11.799999475479126,-1216.9000244140625,255.0,128.0,,-0.009090678508848636,-0.08222090099684681,-0.0008733295252774079,True,8,False,8,,False,,Tigas007TGS,b6d38e460cb,14.0,2115.739990234375,-4095.610107421875,485.8900146484375,-7784.89990234375,-10235.599975585938,-14081.700439453125,-2425.2999877929688,4873.2000732421875,786.6000366210938,255.0,128.0,,-0.8236025696070189,-0.5862060778182604,3.0889666167134346,True,4,107.0,False,False,6,
31,2735,83,False,False,0,3193.963683636078,-2067.530029296875,2168.64990234375,129.30999755859375,-7405.2001953125,-2378.300018310547,1405.5999755859375,-2153.6000061035156,3778.9999389648438,-4132.799987792969,0.0,-0.3180694693800848,-2.4494109526235905,2.819014583382143,bbf838119db,JohnyKinny,12.0,-1937.6700439453125,2225.5,17.020000457763672,-3143.5000610351562,-9699.500122070312,1.7000000178813934,-0.5999999865889549,-0.9000000357627869,-2181.300048828125,205.0,0.0,,0.009590598464968543,-1.9142354300070274,-0.0001533298852630181,True,255.0,False,8,8,False,,b6d38e460cb,Tigas007TGS,14.0,-1618.8699951171875,3604.139892578125,16.989999771118164,1588.2000732421875,-12276.300048828125,2.800000011920929,-0.09999999776482582,1.0999999940395355,-58.00000190734863,255.0,128.0,,0.00956362748635069,-1.449870795173192,9.741615162914825e-05,True,75.35738499190217,True,False,4,6,,enpitsu,76561198039309853,26.0,-143.8000030517578,2840.110107421875,17.059999465942383,-5351.099853515625,-2395.2000427246094,1.899999976158142,-5.600000023841858,-2.5,-726.9999694824219,255.0,128.0,False,0.01662910873098472,-2.7251218097849073,-2.0754961531704726e-05,True,4,False,4,240.0,False,,games5425898691,bf81d8692db,24.0,-3895.830078125,2406.800048828125,24.520000457763672,9235.999755859375,-8113.0999755859375,-2596.199951171875,1097.300033569336,-4249.4000244140625,1915.5000305175781,255.0,240.0,,0.18839651397901447,-0.626793518446492,-0.14356454551183212,True,4,114.92707965450901,True,False,4,
32,2754,84,False,False,0,3539.9612305214755,-2558.25,2014.5799560546875,103.37000274658203,-6872.5,5367.0001220703125,2889.2999267578125,1735.0999450683594,40.900001525878906,-3612.7999877929688,0.0,0.17253941266623452,-0.4798125404256636,-2.000562110010374,bbf838119db,JohnyKinny,12.0,-2497.6298828125,1873.3699951171875,16.889999389648438,-10142.39990234375,2314.199981689453,-151.899995803833,1632.5999450683594,-854.1999816894531,-718.3000183105469,255.0,0.0,,0.012131418200323206,2.825913965830897,-0.015112816964196422,True,255.0,False,8,8,False,,b6d38e460cb,Tigas007TGS,14.0,-1800.9100341796875,2607.659912109375,16.989999771118164,-10545.400390625,-15128.299560546875,2.7000001072883606,0.19999999552965164,0.5000000074505806,-329.59999084472656,255.0,128.0,,0.009599769469141893,-2.213155679567821,0.00019125446938984014,True,15.838073238249711,True,False,4,6,,enpitsu,76561198039309853,26.0,-686.3200073242188,2675.409912109375,17.059999465942383,-10278.800048828125,445.40000915527344,1.899999976158142,0.9000000357627869,0.0,-432.2999954223633,255.0,0.0,False,0.016712501399690025,3.0587849878755797,0.0002849564837920632,True,4,False,4,240.0,False,,games5425898691,bf81d8692db,24.0,-2964.949951171875,2127.780029296875,17.0,18357.39990234375,-5.699999928474426,1.5000000596046448,-2.800000011920929,0.0,-820.8000183105469,255.0,0.0,,0.009577148135281589,0.010815673816773787,-0.00022334925149030392,True,4,55.40776790085661,True,False,4,
33,2756,84,False,False,1,7365.395291384742,2566.27001953125,-2033.510009765625,151.66000366210938,-14536.700439453125,7244.1998291015625,12545.799560546875,2155.2000427246094,5598.599853515625,-98.59999656677246,1.0,-0.0012815326839595654,0.6693231873065537,-1.8435040293805574,bf81d8692db,games5425898691,24.0,2760.64990234375,-2118.139892578125,17.0,-19212.80029296875,2012.5999450683594,1.7000000178813934,-1.5000000596046448,-0.0,-1762.2000122070312,255.0,0.0,,-0.00958826297800916,0.14820978201665336,-0.0001871047127705006,True,49.14500661050122,True,4,4,False,,76561198039309853,enpitsu,26.0,755.489990234375,-2681.989990234375,17.059999465942383,10415.6005859375,-1484.1000366210938,2.5,-5.199999809265137,0.29999999329447746,-1473.3000183105469,255.0,0.0,False,-0.016711257557330376,-2.9992865072232795,-9.313564301878353e-05,True,240.0,False,False,4,4,,JohnyKinny,bbf838119db,12.0,2566.10009765625,-1895.8399658203125,17.079999923706055,10364.200439453125,-4149.2999267578125,18.50000023841858,266.1000061035156,-149.399995803833,-1860.2999877929688,255.0,0.0,,-0.01126024801494122,-2.728302707634918,-0.02430499144492915,True,8,False,8,248.73723870964463,True,,Tigas007TGS,b6d38e460cb,14.0,1913.469970703125,-2455.02001953125,16.989999771118164,11779.100341796875,15432.39990234375,2.7000001072883606,-1.2999999523162842,-1.8000000715255737,-214.89999771118164,255.0,70.0,,-0.009605799162067549,2.2302063796625786,9.971783471582529e-05,True,4,9.575311947894315,True,False,6,
34,2930,91,False,False,1,6016.065125129004,-3982.72998046875,1619.9100341796875,279.1700134277344,-13503.499755859375,7704.000244140625,11585.999755859375,-2361.9000244140625,5510.4998779296875,234.69999313354492,1.0,0.6837915994122444,-2.2006101465714076,-1.5380247565614753,76561198039309853,enpitsu,26.0,-3868.739990234375,1558.969970703125,170.1699981689453,-17332.2998046875,-1513.3000183105469,572.5,39.100000858306885,-4675.400085449219,-2896.300048828125,128.0,128.0,,-0.5046585932003727,0.9111312915195562,-1.3999516198726563,True,213.0,False,6,5,False,,bf81d8692db,games5425898691,25.0,-1917.1199951171875,5098.6298828125,138.25,17935.899658203125,-272.5,-1111.3999938964844,-511.50001525878906,1795.8999633789062,-353.69998931884766,255.0,0.0,,-0.10672863887826828,-3.130814655538949,1.4421520580659084,True,255.0,False,False,6,6,,JohnyKinny,bbf838119db,12.0,-3812.800048828125,1609.4100341796875,123.77999877929688,-16705.30029296875,-1261.8000030517578,1263.3999633789062,-2471.3999938964844,693.0000305175781,-3077.9000854492188,255.0,109.0,,0.3612544333671551,-0.29392397818507554,0.19618469970814423,True,12,False,10,140.0,False,,Tigas007TGS,b6d38e460cb,14.0,-2581.81005859375,3941.72998046875,17.010000228881836,-19974.89990234375,-5313.3001708984375,2.800000011920929,1.7000000178813934,0.29999999329447746,1661.1000061035156,255.0,249.0,,-0.009587072367654676,-0.30183998343300716,0.00021926489713599862,True,6,255.0,False,False,8,
35,2991,93,False,False,1,3928.812049489672,-2281.02001953125,2828.699951171875,199.27999877929688,-538.4000015258789,11325.6005859375,6710.0,-2407.7999877929688,5172.8997802734375,1855.5000305175781,1.0,1.0612190340323555,-2.6385867204673987,-1.5057509586440638,bf81d8692db,games5425898691,25.0,-2259.72998046875,2776.56005859375,63.209999084472656,-6411.199951171875,-1189.4000244140625,3264.4000244140625,-3733.599853515625,2542.2000122070312,-921.9000244140625,255.0,68.0,,0.07671940848099326,-0.5454411192914949,0.023252722631500706,True,232.0,False,8,7,False,,76561198039309853,enpitsu,26.0,-3773.5,1219.6199951171875,16.950000762939453,-1134.5999908447266,-3276.6000366210938,28.19999933242798,20.299999713897705,-3.4999999403953552,1265.2999877929688,255.0,255.0,,-0.01558276028269034,-1.096445157859558,0.0007230149823290425,True,213.0,False,False,6,6,,JohnyKinny,bbf838119db,12.0,-4039.409912109375,2272.7099609375,124.55999755859375,5651.5997314453125,4497.799987792969,-9554.199829101562,-822.0999908447266,-4832.39990234375,381.30001068115234,255.0,128.0,,-0.8980255815495889,2.6021774249128486,0.45225929588745745,True,12,False,10,140.0,False,,Tigas007TGS,b6d38e460cb,14.0,-2568.830078125,3977.8701171875,17.020000457763672,12921.8994140625,-10294.49951171875,1.5000000596046448,0.29999999329447746,-0.0,-1492.2999572753906,255.0,16.0,False,-0.009577811188592668,-2.4377814889973566,-0.00013188505221699263,True,6,203.0,False,False,8,
36,3049,95,False,False,0,10646.57056785519,2318.3798828125,-5009.740234375,195.63999938964844,-13383.599853515625,11411.099853515625,1078.6000061035156,485.0,-1712.5,5729.89990234375,0.0,-0.6919022887194392,2.101814694250776,-1.1179499286279653,bbf838119db,JohnyKinny,13.0,2469.510009765625,-4924.5498046875,139.02000427246094,-3771.7001342773438,-16132.60009765625,2883.2000732421875,-4146.9000244140625,1808.0999755859375,-2325.2999877929688,255.0,0.0,,-0.4819295340883845,-1.747299196125391,-0.07977335752512497,True,118.6359311303785,True,14,10,False,,b6d38e460cb,Tigas007TGS,15.0,2289.199951171875,-4570.18017578125,17.020000457763672,-219.0999984741211,-11567.2998046875,1.4000000059604645,0.7999999821186066,0.0,-2.8999999165534973,128.0,128.0,False,0.009613742769645274,1.550233679767116,1.560204754223728e-05,True,203.0,False,False,6,8,,enpitsu,76561198039309853,26.0,2108.969970703125,-1077.56005859375,17.059999465942383,-10261.700439453125,-8021.6998291015625,2.3999999463558197,1.0000000149011612,0.7000000029802322,2133.3999633789062,255.0,128.0,False,0.016735872487583077,-2.4364301095059204,0.00015091424549266378,True,6,False,6,244.0,False,15.0,games5425898691,bf81d8692db,25.0,3357.159912109375,-2385.449951171875,17.010000228881836,7959.1998291015625,-2466.1000061035156,3.0000001192092896,0.29999999329447746,0.0,-2504.1000366210938,255.0,0.0,,0.009526177865384849,-0.33212817854323207,-4.863141611566504e-05,True,8,232.0,False,False,8,
37,3090,96,True,True,1,2154.272087128383,-495.75,3495.639892578125,98.4000015258789,12258.699951171875,26669.29931640625,6293.0999755859375,2282.2999572753906,3258.9999389648438,-4491.000061035156,1.0,-0.9293978161750135,1.3950782601352443,-0.6933606142443562,76561198039309853,enpitsu,26.0,-527.5499877929688,3301.919921875,48.90999984741211,9562.7001953125,20298.900146484375,3294.1000366210938,-3.4999999403953552,-1.8000000715255737,1271.3999938964844,128.0,128.0,False,-0.0170154047054768,1.871939321552174,-0.0002047443652788182,True,156.0,False,8,6,False,,bf81d8692db,games5425898691,25.0,-2663.280029296875,3448.139892578125,17.010000228881836,13840.799560546875,-1468.800048828125,2.5999999046325684,-0.7000000029802322,-0.0,-18.300000429153442,255.0,128.0,,-0.00957205253618289,-3.0330541863496054,6.892404039346987e-05,True,188.0,False,False,8,8,,JohnyKinny,bbf838119db,13.0,-1250.5799560546875,4837.14990234375,281.9800109863281,14071.199951171875,-5099.100036621094,-3675.4000854492188,-976.6999816894531,-402.40001678466797,432.2999954223633,255.0,128.0,,0.1361289721394038,2.9669440471654647,0.288098512910897,True,16,False,10,50.91861483358568,True,,Tigas007TGS,b6d38e460cb,15.0,-1822.0799560546875,4773.89990234375,16.989999771118164,12368.1005859375,617.9999923706055,2.800000011920929,-0.09999999776482582,0.19999999552965164,841.8000030517578,255.0,147.0,False,-0.009541003704599302,3.0474667225577177,-0.00018253489495930654,True,6,165.46174618762026,True,False,8,
38,3368,97,False,False,1,5269.555865312929,-1.75,-52.52000045776367,108.30000305175781,164.3000030517578,13208.199462890625,10335.999755859375,5991.9000244140625,-305.3000068664551,62.5,1.0,-0.003621965608039714,0.015623630277348317,-0.3002910762658512,76561198039309853,enpitsu,26.0,-6.0,-214.75999450683594,94.25,940.1000213623047,22853.9990234375,2255.0999450683594,-5495.30029296875,225.59999465942383,-0.29999999329447746,255.0,128.0,,-0.7483865261643398,1.6119552888280702,-0.00012924322042655548,True,31.0,False,2,1,False,,bf81d8692db,games5425898691,24.0,2667.830078125,-4050.919921875,17.010000228881836,18819.69970703125,-4143.699951171875,2.800000011920929,-0.5000000074505806,0.19999999552965164,1920.3999328613281,128.0,255.0,,-0.00963812427642599,-2.9931135770972026,4.592331673616536e-05,True,0.0,False,False,False,False,,JohnyKinny,bbf838119db,12.0,14.15999984741211,216.1300048828125,82.2300033569336,3495.1998901367188,-22616.0009765625,2301.3999938964844,4402.0001220703125,3290.7998657226562,205.79999923706055,255.0,166.0,,-0.20113587730340485,-1.694168957325454,-0.1616281819026065,True,4,False,3,2.798141838401877,True,,Tigas007TGS,b6d38e460cb,14.0,-1610.239990234375,2986.659912109375,17.020000457763672,-6201.099853515625,-11688.900146484375,1.7000000178813934,2.199999988079071,5.699999928474426,841.8000030517578,255.0,163.0,,-0.00960505257236792,-1.120196036764106,0.0002093978844524876,True,4,116.0,False,False,4,
39,3369,97,False,False,0,5166.202588315683,14.420000076293945,54.650001525878906,143.02000427246094,2062.5999450683594,-9614.400024414062,7285.4998779296875,-5435.7000732421875,610.0,-2465.800018310547,0.0,-0.004302024886060657,-0.09523507872763574,-0.7776890251594932,bbf838119db,JohnyKinny,12.0,-45.38999938964844,-95.79000091552734,111.69000244140625,-3948.3999633789062,3332.7999877929688,5892.5,4279.4000244140625,-288.29999923706055,-3442.7999877929688,255.0,166.0,,-0.14733050095343478,1.2328957358190844,-0.3358475981911935,True,0.0,True,4,3,False,,b6d38e460cb,Tigas007TGS,14.0,1657.9300537109375,-2886.489990234375,17.020000457763672,5329.89990234375,12272.60009765625,1.5000000596046448,0.19999999552965164,0.19999999552965164,814.0000152587891,255.0,189.0,,0.009574519498940953,1.1833374884631438,1.8643406782208687e-05,True,116.0,False,False,4,4,,enpitsu,76561198039309853,26.0,6.0,214.75999450683594,94.25,-940.1000213623047,-22853.9990234375,2255.0999450683594,5495.30029296875,-225.59999465942383,-0.29999999329447746,255.0,128.0,,0.7483865261643398,-1.6119552888280702,-0.00012924322042655548,True,2,False,1,31.0,False,,games5425898691,bf81d8692db,24.0,-2823.610107421875,4071.429931640625,17.010000228881836,-18516.199951171875,1089.800033569336,2.800000011920929,0.29999999329447746,0.0,1945.5000305175781,128.0,255.0,,0.009629720932691857,-3.128606881016309,3.5551181100882756e-05,True,False,0.0,False,False,False,
40,3428,99,False,True,0,5313.6009450451365,1938.2099609375,645.3800048828125,138.1999969482422,-12076.300048828125,24130.70068359375,7044.2999267578125,2103.000030517578,4962.39990234375,-2636.4999389648438,0.0,0.5279020366860514,0.9437284327664742,-0.16611296533431297,b6d38e460cb,Tigas007TGS,14.0,2084.360107421875,415.30999755859375,84.13999938964844,-7547.9998779296875,20008.399658203125,2654.7000122070312,-231.49999618530273,-2170.7000732421875,1797.1000671386719,255.0,255.0,,0.02835091297066546,1.7818913978110298,-0.016807957812625746,True,80.0,False,6,5,False,,bbf838119db,JohnyKinny,12.0,-189.67999267578125,364.82000732421875,17.010000228881836,8856.900024414062,477.99999237060547,2.5999999046325684,0.9000000357627869,0.09999999776482582,-855.2999877929688,255.0,118.0,,0.009510230606553186,0.008400854056390347,0.00021797943865500474,True,0.0,False,False,4,4,,enpitsu,76561198039309853,25.0,565.4199829101562,612.5700073242188,17.059999465942383,-1279.7000122070312,10399.3994140625,1.899999976158142,-0.19999999552965164,1.7000000178813934,202.39999771118164,255.0,128.0,,0.016683841538519248,1.715924223300744,-0.00021011795679575797,True,2,False,2,31.0,False,,games5425898691,bf81d8692db,24.0,-2067.090087890625,2896.139892578125,17.010000228881836,10855.0,15843.800048828125,2.7000001072883606,-1.5999999642372131,-2.800000011920929,1435.5000305175781,255.0,131.0,,0.009601936517461834,1.0465247853106814,-7.222400076961825e-05,True,False,181.0,False,False,False,
41,3469,101,False,False,1,9351.19904762471,-185.9199981689453,-4148.39990234375,467.3500061035156,8637.60009765625,-10414.100341796875,13563.299560546875,4480.400085449219,3972.0001220703125,-385.0,1.0,-0.6077306281687569,-1.2838298488882658,2.4065802486674612,bf81d8692db,games5425898691,24.0,-228.11000061035156,-4159.81005859375,288.5299987792969,-13791.8994140625,-1188.7000274658203,360.2000045776367,360.40000915527344,4850.299987792969,2567.9000854492188,255.0,0.0,,0.9855048286442506,1.2808782719840477,2.451520787777903,True,171.6433202246184,True,4,3,False,,76561198039309853,enpitsu,26.0,-228.5800018310547,-2532.3798828125,17.059999465942383,5508.900146484375,-12919.3994140625,1.899999976158142,-2.3000000417232513,5.0,989.1999816894531,255.0,,,-0.016772414912762254,-2.0304476831160114,-0.000119121540133505,True,31.0,False,False,2,2,,JohnyKinny,bbf838119db,13.0,-1903.47998046875,-165.3699951171875,16.5,-14619.100341796875,2163.5000610351562,98.50000381469727,-3.0000001192092896,10.199999809265137,-2.800000011920929,255.0,,,-0.01012911172418411,0.1471057174968453,-3.7734429093918256e-05,True,6,False,6,,False,,Tigas007TGS,b6d38e460cb,14.0,-1235.8900146484375,-3237.889892578125,17.030000686645508,-3527.5,-17939.100341796875,0.3999999910593033,-0.9000000357627869,-2.199999988079071,-1935.0,255.0,3.0,,-0.009620013386184526,-1.3060591988294659,-6.479057397562341e-05,True,6,80.0,False,False,6,
42,3657,108,False,False,0,3852.552993178808,-3638.389892578125,2434.179931640625,171.8300018310547,-13032.7001953125,24040.50048828125,11950.10009765625,3387.9998779296875,-4351.400146484375,-2363.300018310547,0.0,0.09500117031436853,-2.8844397191538316,-1.6073996925616627,bbf838119db,JohnyKinny,13.0,-3558.929931640625,2257.169921875,78.7300033569336,-4021.300048828125,22306.0009765625,3907.60009765625,1533.6000061035156,271.299991607666,-546.8999862670898,255.0,72.0,False,-0.09422238687951709,1.712978364669846,0.0015169254287473873,True,191.21313542448067,True,9,8,False,,b6d38e460cb,Tigas007TGS,14.0,257.8999938964844,-2957.35009765625,17.010000228881836,-16653.800048828125,15321.099853515625,2.7000001072883606,2.7000001072883606,-2.5999999046325684,958.1999969482422,255.0,128.0,False,0.009578030888314692,2.4598524104663295,-6.029664954770146e-05,True,184.0,False,False,10,10,,enpitsu,76561198039309853,26.0,-2814.570068359375,565.6099853515625,17.06999969482422,4799.89990234375,16398.900146484375,-5.400000214576721,0.3999999910593033,2.0000000298023224,455.6999969482422,255.0,128.0,False,0.016776387572984365,1.3273868894571392,-0.00033786081449605366,True,4,False,4,195.5973761953334,True,,games5425898691,bf81d8692db,24.0,-30.459999084472656,2905.5400390625,17.010000228881836,7249.2999267578125,11397.39990234375,2.5999999046325684,0.5999999865889549,0.5000000074505806,251.00000381469727,255.0,184.0,,0.0095915906885625,0.9963351911065923,0.0001260377544729169,True,6,163.0,False,False,6,
43,3740,111,False,False,1,9727.674600693306,1255.489990234375,-4581.02978515625,305.69000244140625,18089.49951171875,17520.400390625,-10626.300048828125,-1515.2999877929688,4572.0001220703125,3577.60009765625,1.0,-1.270904159965231,-0.37886750571059596,-2.342867945825788,bf81d8692db,games5425898691,25.0,1017.510009765625,-4709.169921875,323.739990234375,14925.799560546875,6382.0001220703125,3425.7998657226562,-1303.5000610351562,5105.5999755859375,-1575.8000183105469,255.0,128.0,,0.1890860838318996,2.8346395816373784,-0.293915641181472,True,91.07350524010195,True,8,7,False,,76561198039309853,enpitsu,26.0,1051.9000244140625,-4570.2998046875,93.33000183105469,3326.6000366210938,-2580.7000732421875,2910.4998779296875,-2757.9000854492188,3612.39990234375,818.3000183105469,0.0,255.0,False,0.05955827237018722,-1.392851698323857,-0.04061432593934256,True,187.0,False,False,5,6,,JohnyKinny,bbf838119db,12.0,3014.080078125,-3888.760009765625,17.010000228881836,-2804.5999145507812,12733.199462890625,2.7000001072883606,1.0000000149011612,-4.699999988079071,858.7999725341797,255.0,128.0,False,-0.009562670000654302,1.30156695788815,-5.9929363757456335e-05,True,10,False,8,255.0,False,,Tigas007TGS,b6d38e460cb,14.0,1049.1199951171875,-1255.06005859375,17.010000228881836,2143.9999389648438,-5074.5001220703125,2.8999999165534973,-0.29999999329447746,0.9000000357627869,1981.3999938964844,255.0,245.0,False,-0.00951523271302093,-1.9320890515270404,0.00013242405988622965,True,10,231.0,False,False,10,
44,3815,113,False,False,1,7040.97803944204,3427.320068359375,-1430.219970703125,143.0800018310547,-12999.300537109375,16501.500244140625,4595.7000732421875,5364.5001220703125,-1324.4999694824219,141.00000381469727,1.0,-0.5486287364123772,0.1272944838704097,1.275667506365035,bf81d8692db,games5425898691,25.0,3527.39990234375,-1530.5899658203125,79.58000183105469,-5812.2998046875,21488.9990234375,1904.6000671386719,-3522.2000122070312,-3922.60009765625,1567.2000122070312,255.0,213.0,,-0.6034587296299703,1.3594761991130226,-0.34781201907014697,True,26.0,False,10,9,False,,76561198039309853,enpitsu,25.0,716.8599853515625,-4760.89990234375,17.059999465942383,-652.3999786376953,2584.4000244140625,1.899999976158142,-0.0,0.19999999552965164,-1003.8999938964844,255.0,128.0,False,-0.016851393754092878,1.7597832718560538,0.00015027836180005305,True,187.0,False,False,6,6,,JohnyKinny,bbf838119db,12.0,3233.56005859375,-688.1900024414062,17.010000228881836,-2263.000030517578,13906.800537109375,2.5999999046325684,-0.0,0.3999999910593033,113.90000343322754,255.0,128.0,,-0.009596144496995114,1.39635915029238,-8.75926752336032e-05,True,10,False,8,255.0,False,,Tigas007TGS,b6d38e460cb,14.0,3158.0400390625,-1399.8599853515625,112.9000015258789,5830.2001953125,13242.7001953125,3954.4000244140625,-20.999999046325684,23.69999885559082,1891.3999938964844,255.0,128.0,,-0.015859399400377918,1.5192255812279898,0.004141173958051503,True,10,203.8731701374054,True,False,12,
