,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
83,4906,144,False,True,1,2132.9334917184456,-831.3400268554688,3888.719970703125,99.08000183105469,1603.3999633789062,8715.999755859375,4977.099914550781,5777.19970703125,1485.7000732421875,645.2999877929688,1.0,0.2757308223572095,2.9107599110318034,0.3624525648341764,76561198039309853,enpitsu,26.0,-861.4000244140625,3723.39990234375,17.040000915527344,4508.900146484375,5700.5999755859375,4.699999988079071,-0.0,-0.29999999329447746,2211.300048828125,255.0,128.0,-0.016862344529720696,2.2223892313571465,2.108388097231967e-05,True,190.5935913644811,True,4,4,False,,bf81d8692db,games5425898691,22.0,-1462.260009765625,3686.4599609375,17.010000228881836,16732.7001953125,-6259.2999267578125,-0.29999999329447746,-4.1999998688697815,1.5000000596046448,1061.6000366210938,255.0,128.0,,-0.00958068283959032,-2.8463981147302824,-8.818311496718678e-05,True,87.56186684741772,True,10,False,10,,Shlizzie,76561198264950817,13.0,-292.3900146484375,5272.080078125,16.6200008392334,1010.9999847412109,-9015.2001953125,34.50000047683716,32.799999713897705,7.099999785423279,-2497.899932861328,255.0,0.0,,-0.0047368909531057685,-1.6418534239859208,-0.0007477419767876285,True,14,16,4,170.0,False,,Holiboy,76561198109916195,12.0,3130.6201171875,3880.0,17.010000228881836,-9094.7998046875,8634.89990234375,1.899999976158142,0.7000000029802322,-0.5999999865889549,-190.10000228881836,255.0,128.0,False,-0.009542072112329792,0.7813689726415642,0.00014832932122794783,True,4,169.0,False,4,False,,False
84,4949,145,True,True,1,1484.8304372685081,-587.3699951171875,5205.83984375,101.91000366210938,1492.8999328613281,5524.6002197265625,2795.7000732421875,-1844.4000244140625,1583.3999633789062,645.2999877929688,1.0,-0.12502722040563732,2.898810635938645,-3.1050348405150183,76561198039309853,enpitsu,26.0,-479.739990234375,5500.31005859375,72.29000091552734,1561.9999694824219,10968.399658203125,-564.5999908447266,1324.4000244140625,-3899.7000122070312,-660.6999969482422,128.0,128.0,0.47407574011700254,-1.3371586336231565,3.081423782079427,True,154.0,False,4,6,False,,bf81d8692db,games5425898691,22.0,672.3200073242188,1814.2099609375,17.010000228881836,-3629.8001098632812,-18078.699951171875,2.3000000417232513,-0.0,-0.0,-1992.4000549316406,255.0,0.0,,-0.009582319654187856,-1.2985713727191381,1.9824119950339732e-05,True,66.0,False,10,False,10,,Shlizzie,76561198264950817,12.0,-148.9199981689453,5431.47021484375,200.6699981689453,5887.39990234375,10806.400146484375,-1290.5999755859375,-2011.1000061035156,2708.0999755859375,13.999999761581421,128.0,255.0,,-0.6742323285827331,-0.6356522977995025,0.19866971707215794,True,16,18,4,170.0,False,,Holiboy,76561198109916195,12.0,1323.1500244140625,4642.18994140625,17.010000228881836,-14028.399658203125,-1411.9000244140625,1.899999976158142,-0.5000000074505806,-0.0,8.299999833106995,255.0,128.0,False,-0.009558235383624334,-0.10143994631930318,-4.956536548011537e-05,True,4,169.0,False,4,False,,False
85,5202,145,False,False,0,5206.415626867746,4.039999961853027,11.970000267028809,97.19999694824219,4431.499938964844,23329.599609375,6831.099853515625,4078.3999633789062,-2678.0999755859375,3491.9000244140625,0.0,-0.02333755043334903,0.02936892821617639,0.034434760106186055,76561198109916195,Holiboy,12.0,-58.66999816894531,-205.77999877929688,17.0,10819.599609375,16084.599609375,3.3000001311302185,3.8999998569488525,5.899999737739563,-899.4000244140625,255.0,152.0,0.009557948889798645,0.9424574782846757,-0.00016157230755939973,True,0.0,False,False,False,False,,76561198264950817,Shlizzie,12.0,16.010000228881836,-3643.93994140625,17.0,-453.69998931884766,10114.400024414062,3.1999999284744263,-0.7000000029802322,0.0,0.0,255.0,128.0,,0.009447812432816647,1.6156552567914526,-9.364635463279957e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,56.2400016784668,3658.429931640625,17.049999237060547,63.80000114440918,-10070.900268554688,2.5999999046325684,0.0,0.5000000074505806,-8.100000023841858,255.0,128.0,False,0.01667797239688336,-1.5655620667037302,5.127891835710274e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,21.0,103.05000305175781,271.82000732421875,96.18000030517578,-4110.0,-22442.099609375,727.2000122070312,5450.999755859375,-731.6999816894531,12.5,128.0,128.0,,1.1878197222325062,-1.6986043339636034,0.005856837371406119,True,4,0.0,False,3,False,,
86,5203,145,False,False,1,5277.332482844012,-3.6700000762939453,-60.08000183105469,133.86000061035156,11205.799560546875,18546.700439453125,8372.999877929688,5636.6998291015625,204.50000762939453,-963.3999633789062,1.0,0.11445314784145513,-0.1317092028823305,0.0685316093195433,bf81d8692db,games5425898691,21.0,-103.05000305175781,-271.82000732421875,96.18000030517578,4110.0,22442.099609375,727.2000122070312,-5450.999755859375,731.6999816894531,12.5,128.0,128.0,-1.1878197222325062,1.6986043339636034,0.005856837371406119,True,0.0,False,3,4,False,,76561198039309853,enpitsu,26.0,-56.2400016784668,-3658.429931640625,17.049999237060547,-63.80000114440918,10070.900268554688,2.5999999046325684,-0.0,-0.5000000074505806,-8.100000023841858,255.0,128.0,False,-0.01667797239688336,1.5655620667037302,5.127891835710274e-05,True,116.0,False,False,False,False,,Shlizzie,76561198264950817,12.0,-11.739999771118164,3548.72998046875,17.0,475.6999969482422,-10604.200439453125,3.1999999284744263,0.7000000029802322,-0.0,0.0,255.0,128.0,,-0.009447812432816647,-1.6156552567914526,-9.364635463279957e-06,True,False,False,False,116.0,False,,Holiboy,76561198109916195,12.0,-24.709999084472656,82.95999908447266,16.09000015258789,-9122.39990234375,-14530.50048828125,99.20000076293945,70.79999923706055,-200.20000457763672,2011.199951171875,255.0,247.0,,0.0019054670707753984,-1.0600020502887137,-0.00971382186739944,True,False,0.0,False,False,False,,
87,5340,150,False,False,1,1903.738988795719,2157.43994140625,3714.169921875,353.94000244140625,-29055.80078125,12054.000244140625,1788.6000061035156,-512.2000122070312,4163.599853515625,4289.599914550781,1.0,0.5454619578131018,1.033240103795731,-0.34735418236667204,76561198039309853,enpitsu,26.0,2413.02001953125,3549.7099609375,273.32000732421875,-17679.599609375,14002.19970703125,2307.899932861328,2902.3001098632812,-3218.2998657226562,-1253.0000305175781,128.0,255.0,0.6235982571964328,0.8768438029150746,-0.1484972913692166,True,198.0,False,1,2,False,,bf81d8692db,games5425898691,22.0,2506.02001953125,-1577.7099609375,95.66000366210938,10058.599853515625,-19005.2001953125,-147.10000038146973,4501.9000244140625,3157.5,109.70000267028809,255.0,128.0,,0.6677244465461353,0.6691323741570488,2.9430737821443858,,0.0,False,8,False,7,,Shlizzie,76561198264950817,12.0,2154.800048828125,4009.5400390625,172.47999572753906,-3389.8001098632812,-9541.599731445312,2728.2998657226562,-887.6999664306641,496.19998931884766,-430.8000183105469,128.0,255.0,,0.32379427923720666,-0.9209006911560542,0.036441865424539165,True,False,4,False,226.74977198723823,True,,Holiboy,76561198109916195,12.0,-2487.7099609375,4572.9599609375,17.010000228881836,12710.699462890625,7500.3997802734375,2.0999999344348907,0.09999999776482582,0.09999999776482582,-2071.1000061035156,255.0,75.0,,-0.00955311231487524,2.6708105963103246,-2.224443669935617e-05,True,4,255.0,False,4,False,,
88,5367,151,False,False,0,10129.993450793607,646.4099731445312,-4871.8798828125,249.5500030517578,-5602.60009765625,5986.300048828125,16691.700439453125,-569.3000030517578,4966.300048828125,-3318.2000732421875,0.0,-0.4016510007001985,-1.2158676103410522,-0.8467965826003603,76561198109916195,Holiboy,12.0,825.6900024414062,-4901.990234375,110.12999725341797,-19937.900390625,-7509.6002197265625,2990.1998901367188,1742.5999450683594,-3215.10009765625,2558.0999755859375,255.0,237.0,0.3170497919702625,-2.9410851423186384,0.025664574778686892,True,221.0,False,5,6,False,,76561198264950817,Shlizzie,12.0,-2039.1500244140625,-2687.9599609375,236.80999755859375,720.4000091552734,15048.399658203125,-858.0000305175781,-2773.3999633789062,-2062.4000549316406,-1016.9000244140625,128.0,128.0,,-1.1236618885969178,0.6908045457288984,1.5045377240454252,True,207.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-248.36000061035156,-3780.6201171875,266.6099853515625,21202.60009765625,370.6999969482422,-2909.2999267578125,-368.3000183105469,514.900016784668,-264.7999954223633,128.0,128.0,,-0.3964398045340719,-0.9491937487535832,0.8241282749210482,True,2,2,False,198.0,False,,games5425898691,bf81d8692db,22.0,-3180.340087890625,3570.93994140625,17.010000228881836,5727.0001220703125,19340.999755859375,2.5,0.29999999329447746,0.3999999910593033,-2004.1000366210938,255.0,0.0,,0.00960051260346035,1.2062793672268723,-6.266876498178636e-05,True,8,0.0,False,8,False,,
89,5457,155,False,False,0,8459.545768188327,-1123.72998046875,-3316.47998046875,260.6000061035156,-18301.8994140625,3477.6998901367188,-4775.400085449219,-2656.0000610351562,-2630.7998657226562,-4692.900085449219,0.0,-0.5841275136222078,-3.016192245283057,-0.5040541644918695,76561198264950817,Shlizzie,12.0,-932.1199951171875,-3380.2099609375,158.6199951171875,-4044.1000366210938,-10609.69970703125,-1811.9000244140625,-2519.7000122070312,-3787.0999145507812,-359.70001220703125,128.0,0.0,-0.23308448654559133,-2.521967453089443,-0.5758503101149554,True,184.85963860122106,True,6,6,False,6.0,76561198109916195,Holiboy,12.0,-1017.8200073242188,-4379.259765625,17.0,-4939.800109863281,6509.000244140625,3.6000001430511475,-0.09999999776482582,-1.0999999940395355,1558.0999755859375,0.0,255.0,False,0.009840502352193461,2.2260834799704967,0.00013761068543594588,True,211.0,False,6,False,6,,enpitsu,76561198039309853,26.0,4068.300048828125,-3527.090087890625,191.5,-1362.5,13220.10009765625,-4582.099914550781,282.00000762939453,1979.4999694824219,271.3999938964844,255.0,128.0,,0.3332284015248233,1.653142567413149,-1.294164719612833,True,2,2,False,228.0,False,,games5425898691,bf81d8692db,22.0,-2642.31005859375,419.7699890136719,17.010000228881836,-6454.4000244140625,-14840.999755859375,2.3000000417232513,0.29999999329447746,0.0,2019.7999572753906,255.0,255.0,,0.009567917751307333,-1.9116596818487,4.101550830102849e-05,True,8,226.0,False,8,False,,
90,5503,156,False,False,1,3518.9816744995815,3572.14990234375,2854.949951171875,127.95999908447266,9465.0,28275.400390625,5996.199951171875,1323.0999755859375,3342.39990234375,-4803.800048828125,1.0,0.2266906005955399,-0.44092006747603496,-2.2462699085716116,bf81d8692db,games5425898691,22.0,3538.10009765625,2532.820068359375,48.15999984741211,3723.900146484375,22448.00048828125,3348.9999389648438,-0.19999999552965164,-5.199999809265137,-289.59999084472656,255.0,128.0,-0.009568932264540222,1.7434899030767592,-0.0006598359236717215,True,142.44222810191494,True,8,9,False,,76561198039309853,enpitsu,26.0,-2533.85009765625,2230.3798828125,17.059999465942383,13937.5,2130.5999755859375,1.2999999523162842,0.5999999865889549,-0.0,13.500000238418579,255.0,128.0,,-0.01678329161446299,2.9881543200156755,-5.7152085100297514e-05,True,255.0,False,2,False,2,,Shlizzie,76561198264950817,12.0,1761.18994140625,4047.93994140625,16.979999542236328,4940.899963378906,8356.799926757812,5.799999833106995,-1.7000000178813934,-2.800000011920929,2109.7999572753906,255.0,128.0,,-0.009504009286584328,2.0474261982092083,-1.623611112486458e-05,True,6,6,False,158.0,False,,Holiboy,76561198109916195,12.0,2236.93994140625,4618.7099609375,17.0,2676.7001342773438,11265.50048828125,3.4999999403953552,-0.0,-0.0,2395.8999633789062,255.0,255.0,False,-0.009512159572312813,1.7436561331747575,1.053481279121124e-05,True,6,224.0,False,6,False,,
91,5543,158,False,False,0,10190.16698486706,-2114.360107421875,-4977.06982421875,285.1300048828125,-2791.9000244140625,-11794.49951171875,7392.1002197265625,5419.5001220703125,1405.0,2157.2999572753906,0.0,-1.232063325915617,-2.200356023225928,-1.5650923411952415,76561198264950817,Shlizzie,13.0,-2030.1199951171875,-4903.5400390625,166.8300018310547,-1218.7000274658203,5381.5997314453125,2919.4000244140625,-5013.2000732421875,-1163.8999938964844,-105.20000457763672,0.0,128.0,-0.1575970235545443,-1.3475286694575461,0.0030666901374083733,True,158.0,False,7,8,False,,76561198109916195,Holiboy,12.0,-1707.9000244140625,-5102.93017578125,530.0700073242188,1522.7999877929688,-16.90000057220459,-781.2000274658203,0.7000000029802322,966.6000366210938,-1.2999999523162842,255.0,255.0,False,0.15635177966197852,-0.009564543385638275,-1.5721454504820587,True,224.0,False,6,False,6,,enpitsu,76561198039309853,26.0,987.2999877929688,-2719.469970703125,17.059999465942383,-1977.1000671386719,-1549.2999267578125,1.1999999731779099,-2.0000000298023224,2.3999999463558197,0.0,255.0,128.0,,0.016900766324609694,-2.4768229557108956,-4.498047859680069e-06,True,2,2,False,255.0,False,,games5425898691,bf81d8692db,22.0,-3253.159912109375,-4757.39990234375,162.10000610351562,9013.699951171875,-5225.5999755859375,-8103.0999755859375,4236.099853515625,-1338.0000305175781,797.5,255.0,255.0,,0.6931992551411541,-0.4006488081573971,-1.0531516070912075,True,10,137.0,False,8,False,,
92,5603,160,False,False,1,2369.7499782329296,2660.340087890625,3557.969970703125,186.33999633789062,-2326.7999267578125,1203.6000061035156,-6086.7999267578125,-3616.0000610351562,-1570.0999450683594,4523.0999755859375,1.0,0.6531015074283385,1.459615968837797,-2.0944457195267976,bf81d8692db,games5425898691,22.0,2752.7099609375,3469.389892578125,158.5800018310547,6323.900146484375,-674.7000122070312,-153.50000381469727,-5495.5999755859375,-173.60000610351562,134.60000038146973,255.0,192.0,0.014341094682477606,2.818577668353134,-2.9007399601537354,True,137.0,False,9,12,False,,76561198039309853,enpitsu,26.0,557.4199829101562,1842.0,17.059999465942383,6689.6002197265625,-11581.500244140625,2.0000000298023224,-0.19999999552965164,0.7999999821186066,2206.6000366210938,255.0,255.0,False,-0.01674171427842288,-2.1402317970075497,0.0002174555211285414,True,255.0,False,2,False,2,,Shlizzie,76561198264950817,13.0,2267.35009765625,3996.800048828125,17.0,4722.200012207031,-1126.3999938964844,3.4999999403953552,-0.0,-0.7999999821186066,2020.5999755859375,255.0,255.0,,-0.009520110328989674,-2.8542289647976586,5.62515556806219e-05,True,8,8,False,158.0,False,,Holiboy,76561198109916195,12.0,672.9400024414062,4706.27001953125,17.010000228881836,-3876.300048828125,5474.0997314453125,2.800000011920929,0.09999999776482582,0.09999999776482582,-3270.5999755859375,255.0,4.0,False,-0.009508490365741097,1.6127268436772504,6.66260863496739e-06,True,6,224.0,False,6,False,,
93,5651,162,False,False,0,9068.163466256496,-2317.469970703125,-3816.06005859375,149.67999267578125,-4407.5,24742.5,9137.60009765625,4111.199951171875,2198.000030517578,3777.0001220703125,0.0,0.39559692543355257,1.5241301253051114,-1.139733677117801,76561198109916195,Holiboy,12.0,-2274.5400390625,-4008.31005859375,68.52999877929688,-3359.2001342773438,18387.39990234375,3155.7998657226562,-2071.0000610351562,1323.8999938964844,-3045.8999633789062,255.0,8.0,0.07807455134266995,1.851902773220949,0.009933796125331873,True,153.0,False,7,8,False,,76561198264950817,Shlizzie,13.0,-3507.679931640625,-4165.52978515625,17.40999984741211,2596.0000610351562,-6256.7999267578125,39.60000038146973,-205.10000228881836,101.30000114440918,2706.300048828125,255.0,255.0,False,-0.003861269326275286,-1.126527660444164,-0.01580372607985245,True,255.0,False,8,False,8,,enpitsu,76561198039309853,26.0,-2059.610107421875,-539.3800048828125,17.059999465942383,-4825.0,13088.499755859375,1.1999999731779099,0.09999999776482582,-0.7999999821186066,0.0,255.0,0.0,False,0.016734932125295036,1.9239785582149715,7.228477195383915e-05,True,2,2,False,255.0,False,,games5425898691,bf81d8692db,22.0,-3373.340087890625,-2784.389892578125,17.010000228881836,-1216.8000030517578,9978.599853515625,2.0999999344348907,-0.09999999776482582,1.1999999731779099,138.1999969482422,255.0,128.0,,0.009532874556565067,1.7092241528772385,-0.00016509344079133247,True,12,137.0,False,10,False,,False
94,5730,165,False,False,1,8562.576557366692,3543.409912109375,-3003.030029296875,131.6999969482422,9729.500122070312,-1757.5999450683594,6267.9998779296875,4232.60009765625,1103.6000061035156,-2208.6000061035156,1.0,-0.13493534125108458,0.5357879758526704,-2.975903379259297,76561198039309853,enpitsu,26.0,3410.1201171875,-3073.610107421875,76.75,3885.7000732421875,-4085.7998657226562,3536.4999389648438,25.399999618530273,-21.099998950958252,2737.0001220703125,128.0,255.0,-0.01731343474839465,-2.591473824351518,0.0026535082328360458,True,228.0,False,2,4,False,,bf81d8692db,games5425898691,22.0,3942.389892578125,-1971.2900390625,42.7599983215332,721.6000366210938,-19142.099609375,305.9000015258789,13.600000143051147,-305.3000068664551,7.099999785423279,255.0,128.0,,0.007114982276958055,-1.6231004162262674,0.44170316427566947,False,255.0,False,14,False,12,,Shlizzie,76561198264950817,13.0,1968.6800537109375,1266.0799560546875,17.010000228881836,1142.699966430664,-15479.000244140625,1.899999976158142,-0.0,-2.3000000417232513,-552.7000045776367,255.0,128.0,False,-0.009567092258728541,-1.604579098049491,9.294240112815876e-05,True,10,10,False,255.0,False,,Holiboy,76561198109916195,12.0,3345.06005859375,-642.4299926757812,17.0,5701.300048828125,-17211.300048828125,3.0000001192092896,-0.0,0.5999999865889549,0.0,255.0,128.0,False,-0.009565498226942292,-1.890670896328501,5.927285560518952e-05,True,8,134.0,False,8,False,,False
95,5744,165,False,False,1,8794.197241723172,4001.030029296875,-3087.800048828125,357.510009765625,-5749.1998291015625,-658.4999847412109,2430.7000732421875,4232.60009765625,2663.699951171875,721.6999816894531,1.0,1.2962706808889868,-1.3430856163098397,-0.17151171039991797,bf81d8692db,games5425898691,22.0,3975.8701171875,-3021.860107421875,62.709999084472656,585.0,-19053.399658203125,393.69998931884766,4.000000059604645,-269.50000762939453,16.59999966621399,255.0,128.0,0.01638904972329897,-1.6196245543262935,0.6090345712977049,True,255.0,False,12,14,False,,76561198039309853,enpitsu,26.0,3613.610107421875,-3384.429931640625,166.30999755859375,3566.7001342773438,-5629.0997314453125,-244.40000534057617,4.799999892711639,-2127.2999572753906,1633.5000610351562,128.0,255.0,False,0.16301929568779258,-3.0590306556518283,0.9968193571672788,True,228.0,False,4,False,2,,Shlizzie,76561198264950817,13.0,2084.260009765625,494.8500061035156,17.010000228881836,3135.7998657226562,-14953.199462890625,2.0000000298023224,-0.19999999552965164,1.5000000596046448,-1270.5999755859375,255.0,0.0,False,-0.009555373816724418,-1.775731594782838,-0.00021390974097006674,True,10,10,False,255.0,False,,Holiboy,76561198109916195,12.0,3588.18994140625,-1509.449951171875,17.0,2480.500030517578,-16728.800048828125,3.1999999284744263,2.7000001072883606,0.5999999865889549,-468.1999969482422,0.0,123.0,False,-0.009654281218926274,-1.6998793377801933,2.763202999284197e-05,True,8,134.0,False,8,False,,
96,5773,166,False,False,0,3184.729900507504,-3390.510009765625,3160.1201171875,245.1999969482422,12376.500244140625,1049.1000366210938,9503.300170898438,4032.0001220703125,-3360.4000854492188,-2906.7999267578125,0.0,-0.8377527099985893,-0.8597746258045463,1.9794032983393515,76561198109916195,Holiboy,12.0,-3405.840087890625,3192.929931640625,101.81999969482422,10567.7001953125,13119.100341796875,1531.6000366210938,5122.5,1340.2999877929688,-1487.5999450683594,255.0,0.0,0.1281619481647495,1.072087083977598,0.6695635581004635,True,130.0,False,9,10,False,,76561198264950817,Shlizzie,12.0,-1669.050048828125,950.8599853515625,17.010000228881836,8144.7998046875,14416.500244140625,1.8000000715255737,-0.19999999552965164,-0.5000000074505806,-0.19999999552965164,255.0,128.0,False,0.009573428805474094,1.0564799274467591,4.6242714097124066e-05,True,234.0,False,10,False,10,,enpitsu,76561198039309853,26.0,-3767.72998046875,3740.18994140625,16.5,5988.2000732421875,-576.8000030517578,-1.0999999940395355,-17.5,6.899999976158142,2142.4000549316406,255.0,128.0,False,0.008968542108270644,-0.1380387809570724,-0.0020746705343686997,True,2,4,False,177.91679121089243,True,,games5425898691,bf81d8692db,22.0,-3312.81005859375,4558.6201171875,51.41999816894531,10513.900146484375,5829.69970703125,-1896.3999938964844,-713.8999938964844,-1966.1000061035156,1683.699951171875,128.0,249.0,,0.1670955323526423,0.5189152108520736,0.5258687618495448,True,14,255.0,False,12,False,,False
97,5839,169,False,False,1,8510.639339793344,531.030029296875,-3362.81005859375,618.8900146484375,-8288.400268554688,26042.60009765625,-1236.3999938964844,-3767.2000122070312,1475.2999877929688,3162.0001220703125,1.0,-0.4099348318371714,2.153618221143225,2.921794176176872,bf81d8692db,games5425898691,22.0,565.3900146484375,-3626.9599609375,555.0900268554688,-6315.3997802734375,14955.799560546875,5321.6998291015625,-1904.7000122070312,1750.2000427246094,4853.699951171875,255.0,53.0,0.34016259601460114,1.4936367439458025,1.2159960751177121,True,167.21190556403135,True,13,16,False,,76561198039309853,enpitsu,26.0,738.8499755859375,-3751.68994140625,292.5899963378906,-15449.49951171875,7523.499755859375,4089.1000366210938,24.90000009536743,903.3999633789062,-696.9999694824219,255.0,0.0,False,0.9130235750104758,1.643573189274418,0.7022967147241063,True,193.81112266355944,True,6,False,3,,Shlizzie,76561198264950817,12.0,419.25,-3468.300048828125,423.75,-2440.5999755859375,-5290.3997802734375,709.7000122070312,-2659.89990234375,-2108.5000610351562,-4327.60009765625,128.0,128.0,False,0.9056707762336406,2.471284475106838,0.26401850482405825,True,11,12,False,136.82738945817442,True,,Holiboy,76561198109916195,12.0,2904.260009765625,-5015.72021484375,125.31999969482422,5816.6998291015625,6663.0999755859375,-7462.9998779296875,4679.200134277344,1780.8000183105469,1763.2000732421875,255.0,128.0,False,-0.7113375318263334,2.2042054996047393,-0.9333217364342958,True,10,130.0,False,10,False,,
98,5988,174,False,False,1,3167.8584053284662,-2269.2099609375,5010.490234375,595.7999877929688,11325.0,-9458.900146484375,-1511.1000061035156,-4414.100036621094,288.8999938964844,-4053.5000610351562,1.0,-0.18127764567093585,2.7205952981014847,2.0238612532378606,bf81d8692db,games5425898691,21.0,-2464.260009765625,5103.5,645.469970703125,11243.900146484375,-70.19999980926514,-387.7000045776367,-18.700000047683716,2200.2000427246094,63.09999942779541,255.0,0.0,-0.03931420987085104,3.136700940019383,1.5719800878891534,True,255.0,False,14,16,False,,76561198039309853,enpitsu,26.0,-1342.760009765625,4545.41015625,17.040000915527344,20022.099609375,11318.800048828125,-0.3999999910593033,-0.3999999910593033,-0.09999999776482582,279.89999771118164,255.0,0.0,False,-0.016775888135943384,2.6045257071603634,-0.00014529526511581847,False,13.956344212255173,True,6,False,4,,Shlizzie,76561198264950817,12.0,-2208.679931640625,4118.06982421875,16.989999771118164,13580.899658203125,17540.6005859375,4.600000083446503,-0.7000000029802322,-0.7000000029802322,1784.7999572753906,128.0,255.0,,-0.00960870725871361,2.1755699483411486,0.00013541004837216183,True,14,14,False,202.0,False,,Holiboy,76561198109916195,12.0,572.1900024414062,4552.02001953125,17.010000228881836,-12729.000244140625,2233.0999755859375,2.0000000298023224,4.099999964237213,-0.09999999776482582,1914.2999267578125,255.0,128.0,False,-0.009541933938712317,0.03898129739676349,-0.00016981578870680432,True,14,161.0,False,14,False,,
99,6020,175,False,False,0,9275.470668215588,1081.780029296875,-3922.159912109375,156.17999267578125,10041.099853515625,19692.19970703125,7661.500244140625,-221.70000076293945,-4769.89990234375,3632.9998779296875,0.0,0.6248255569352414,-2.5155307882252247,2.578999305896062,76561198109916195,Holiboy,12.0,921.0700073242188,-4119.259765625,73.80999755859375,12159.89990234375,7541.500244140625,2748.900146484375,-1059.800033569336,1130.999984741211,3287.5,255.0,227.0,0.1119203446385744,0.9862698077197242,0.015031781571068718,True,151.0,False,14,16,False,,76561198264950817,Shlizzie,12.0,519.2000122070312,-4589.75,16.989999771118164,-9224.299926757812,11931.600341796875,4.600000083446503,0.0,0.0,-2030.8000183105469,128.0,0.0,,0.009612613447972035,2.1619736915793752,-7.781459731559513e-06,True,202.0,False,14,False,14,,enpitsu,76561198039309853,26.0,-361.0899963378906,-4139.5,17.040000915527344,-245.0,14180.999755859375,4.300000071525574,0.0,0.0,-2165.7000732421875,255.0,128.0,False,0.016766367894457714,1.5235363550410512,-1.4742219008614025e-05,True,4,6,False,11.0,False,,games5425898691,bf81d8692db,22.0,2217.510009765625,-4509.02001953125,16.989999771118164,5128.2000732421875,13856.700439453125,2.3000000417232513,-2.7000001072883606,-0.7999999821186066,-3.0000001192092896,255.0,128.0,,0.009466674315931645,1.2158069017287298,0.00010012461811154215,True,16,217.42393985871348,True,14,False,,False
