,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
90,5287,158,False,False,0,2327.869255962013,-3148.5400390625,4552.60009765625,95.16000366210938,5894.2999267578125,356.89998626708984,769.8999786376953,-100.69999694824219,4624.200134277344,3821.7999267578125,0.0,0.10287500495903283,-1.8667208028940605,1.9506578482202264,76561198039309853,enpitsu,24.0,-3234.8798828125,4332.6201171875,17.049999237060547,7240.8001708984375,3706.199951171875,3.6000001430511475,3.0000001192092896,7.5,-1.899999976158142,255.0,128.0,,0.01657673858766144,0.4729319495065714,-0.0003727277587871646,True,202.8494708820056,True,False,False,False,,bf81d8692db,games5425898691,20.0,-1683.1600341796875,-4566.72021484375,16.979999542236328,11771.400146484375,14778.599853515625,2.8999999165534973,-7.699999809265137,-1.899999976158142,892.3000335693359,255.0,223.0,,0.009466646310750348,0.9078069214802763,0.00014661610413822985,True,6,195.46859363073943,True,6,False,,Mogzy,76561198121011812,7,-1015.4299926757812,4982.06005859375,17.010000228881836,-5422.1002197265625,-468.1999969482422,2.0999999344348907,0.19999999552965164,-1.0000000149011612,37.59999990463257,0.0,130.0,,0.009886157971601231,-3.054162170962215,2.745320230350693e-05,True,False,255.0,False,False,False,,Doritjoes,bfbe099dceb,7.0,336.3299865722656,4044.75,17.010000228881836,11328.699951171875,8312.000122070312,2.3000000417232513,0.7000000029802322,0.5000000074505806,1599.7999572753906,255.0,255.0,,0.009580237045164247,0.6511862951304137,0.00017670646556726462,True,4,4,False,145.0,False,
91,5303,159,False,False,0,1909.6909310754045,-2781.7900390625,4838.81005859375,117.9000015258789,5044.200134277344,10407.19970703125,1335.8000183105469,786.2999725341797,3306.0000610351562,4497.60009765625,0.0,1.3241629422030112,1.8500573840730243,2.1329576708375804,76561198039309853,enpitsu,24.0,-2772.31005859375,4671.7001953125,16.989999771118164,8016.199951171875,10540.799560546875,12.000000476837158,19.90000009536743,-7.5,1819.1999816894531,255.0,255.0,,0.017756192518983298,0.9437091722821138,-0.00010278762790355848,True,171.0,False,False,False,False,,bf81d8692db,games5425898691,20.0,-989.9299926757812,-3496.239990234375,16.979999542236328,12151.700439453125,19526.700439453125,5.699999928474426,0.0,0.3999999910593033,0.0,255.0,128.0,,0.009586937325890547,1.0141505723728277,-4.9478323006086873e-05,True,6,164.0,False,6,False,,Mogzy,76561198121011812,7,-1087.77001953125,4975.58984375,17.049999237060547,-2992.5,-275.5999946594238,8.999999761581421,18.300000429153442,28.09999942779541,15.59999942779541,255.0,128.0,,0.008564193117705772,-3.0509465300123373,-0.0005782463258480198,True,False,248.71819342336346,True,False,False,,Doritjoes,bfbe099dceb,8.0,624.1199951171875,4739.009765625,17.010000228881836,-3250.0,11698.699951171875,2.0000000298023224,0.3999999910593033,-0.5999999865889549,1408.2000732421875,255.0,128.0,False,0.009575496192872268,2.0568993757557354,-0.0001960942617193746,True,4,4,False,145.0,False,
92,5307,159,False,False,0,1821.4462259105546,-2710.909912109375,4985.830078125,130.22000122070312,4003.599853515625,11087.80029296875,1204.1000366210938,141.49999618530273,4182.39990234375,3908.900146484375,0.0,0.8894071080265147,2.9718882805605604,2.653369532025106,76561198039309853,enpitsu,24.0,-2666.550048828125,4868.72998046875,16.940000534057617,4008.2000732421875,11714.100341796875,-56.39999866485596,-372.5,56.19999885559082,1872.4000549316406,255.0,255.0,,0.021892154311553263,1.2966435928694888,-0.0009789591570246085,True,171.0,False,False,False,False,,bf81d8692db,games5425898691,20.0,-756.9400024414062,-3122.030029296875,16.979999542236328,12151.300048828125,19526.700439453125,5.699999928474426,0.0,0.3999999910593033,0.0,255.0,128.0,,0.009586937325890547,1.0141505723728277,-4.9478323006086873e-05,True,6,195.0,False,6,False,,Mogzy,76561198121011812,7,-1185.77001953125,4968.97021484375,17.610000610351562,-6883.599853515625,0.9000000357627869,78.20000171661377,265.0,74.40000057220459,-1472.1000671386719,255.0,39.0,,0.00151455162178524,-3.113362972188937,-0.01899754969426437,True,False,237.0,False,False,False,,Doritjoes,bfbe099dceb,8.0,519.7000122070312,4946.080078125,17.010000228881836,-6660.7000732421875,10403.800048828125,2.0000000298023224,-0.5000000074505806,0.9000000357627869,101.70000076293945,247.0,128.0,False,0.009566172659729635,2.1599429456712436,-0.00012730309611865063,True,4,4,False,145.0,False,
93,5360,161,False,False,1,10035.96959791081,1636.550048828125,-4868.60986328125,146.3000030517578,8014.5001220703125,3397.7999877929688,4459.100036621094,1462.5999450683594,-5181.7999267578125,2647.39990234375,1.0,-0.5235380166415127,-1.6738120221145685,1.6862691724724468,76561198121011812,Mogzy,7.0,1473.699951171875,-4912.509765625,17.0,8976.500244140625,842.3000335693359,3.1999999284744263,0.7999999821186066,0.5000000074505806,-405.0,145.0,113.0,,-0.009547229059613062,3.0470882023309516,-8.322043414426308e-05,True,206.0,False,False,False,False,,bfbe099dceb,Doritjoes,8.0,-64.52999877929688,-5175.02001953125,17.010000228881836,-2627.9998779296875,-663.8999938964844,2.0000000298023224,1.0999999940395355,-3.700000047683716,0.0,255.0,128.0,False,-0.009501169966279132,2.893988657198623,-3.001277519547886e-05,True,4,145.0,False,4,False,,enpitsu,76561198039309853,24,3040.75,-4456.27978515625,17.010000228881836,-1683.5000610351562,293.799991607666,14.900000095367432,-5.799999833106995,-34.80000019073486,531.8999862670898,255.0,128.0,False,-0.01535916949470407,-0.03302013175233733,-0.0005287662102902667,True,False,156.0,False,False,False,,games5425898691,bf81d8692db,20.0,-502.9700012207031,-748.510009765625,16.989999771118164,9177.5,-17642.7001953125,5.0,-0.29999999329447746,0.5000000074505806,1934.9000549316406,255.0,255.0,,-0.009599977302617678,-2.117381041582284,6.825742668562086e-05,True,6,6,False,195.0,False,
94,5388,162,False,False,0,1622.1610499588255,-2400.699951171875,4533.9599609375,256.80999755859375,18558.199462890625,3145.8999633789062,-1376.9000244140625,-1050.8000183105469,2377.100067138672,-518.6000061035156,0.0,0.48728624083983435,1.4722960565748844,1.499900890809567,76561198039309853,enpitsu,24.0,-2565.590087890625,4485.39990234375,230.0500030517578,11116.8994140625,548.1000137329102,1424.9000549316406,1005.6999969482422,-34.20000076293945,4504.89990234375,255.0,128.0,False,-0.09047024492470741,0.14326892232638475,0.016866572676734408,True,96.0,False,2,False,1,,bf81d8692db,games5425898691,20.0,-1127.68994140625,1092.989990234375,16.989999771118164,-16614.300537109375,-4997.900085449219,4.600000083446503,-1.7000000178813934,-0.29999999329447746,-322.40001678466797,255.0,128.0,,0.009598722917051165,-2.875525851770294,5.988318238825147e-05,True,6,195.0,False,6,False,,Mogzy,76561198121011812,7,-2072.860107421875,4786.2099609375,17.0,-5011.400146484375,-2512.4000549316406,3.400000035762787,1.899999976158142,-1.899999976158142,376.89998626708984,28.0,128.0,,0.009695228895849037,-2.6415547928992966,-0.00018011367351062065,True,False,183.0,False,False,False,,Doritjoes,bfbe099dceb,8.0,-215.7899932861328,5022.7001953125,17.010000228881836,1858.2000732421875,1014.8000335693359,2.0000000298023224,-0.29999999329447746,0.7999999821186066,0.0,58.0,128.0,False,0.009770182440681603,-2.641687511868274,5.41764189803974e-06,True,4,4,False,145.0,False,
95,5418,163,False,False,1,9966.794403042879,616.3400268554688,-4822.8701171875,163.27000427246094,15251.199951171875,15542.19970703125,7136.6998291015625,-997.0999908447266,-537.7999877929688,-3107.2000122070312,1.0,0.5631759355076935,-1.1752196070996022,0.13642138386555566,bfbe099dceb,Doritjoes,7.0,466.57000732421875,-4915.759765625,112.27999877929688,5911.099853515625,7945.7000732421875,2753.800048828125,-3282.9000854492188,-2591.6000366210938,3571.4999389648438,255.0,232.0,False,-0.05261402765490245,2.6184994758125124,-0.05234396871075788,True,103.0,False,6,False,5,,76561198121011812,Mogzy,7.0,2040.8599853515625,-4806.4501953125,17.0,4187.799987792969,831.8000030517578,3.6000001430511475,2.3000000417232513,1.0000000149011612,554.3000030517578,255.0,208.0,,-0.00944599271449103,2.983189451627428,0.00010570477381631207,True,False,183.0,False,False,False,,enpitsu,76561198039309853,24,1272.5799560546875,-4570.60986328125,165.6999969482422,-11899.200439453125,-772.3000335693359,-2975.4998779296875,227.29999542236328,-1571.199951171875,-285.3000068664551,255.0,128.0,False,0.4969928960074853,-0.24142124273378496,0.14090141933946218,True,2,96.0,False,2,False,,games5425898691,bf81d8692db,20.0,2332.489990234375,-1754.4300537109375,16.989999771118164,-406.1000061035156,-13855.999755859375,4.799999892711639,0.09999999776482582,-0.0,-2199.499969482422,255.0,0.0,,-0.009570620065266522,-1.4739277490842293,-5.60612360249062e-06,True,6,6,False,226.0,False,
96,5511,166,False,False,1,6227.036461604791,3942.31005859375,-291.0199890136719,787.8499755859375,-6141.9000244140625,14808.599853515625,3146.4999389648438,-3142.7999877929688,1733.8999938964844,2098.6000061035156,1.0,0.2379936450914306,0.7619795029804952,0.9857913496790879,76561198121011812,Mogzy,7.0,4076.530029296875,-441.2200012207031,719.9600219726562,-2961.300048828125,15257.19970703125,3197.39990234375,-589.0999984741211,-0.0,0.0,128.0,128.0,,0.1820854153308803,1.5805539277859189,-1.5690904591863537,True,125.0,False,3,False,False,,bfbe099dceb,Doritjoes,7.0,1321.949951171875,-770.47998046875,17.010000228881836,-8126.400146484375,14987.5,2.199999988079071,-0.0,0.29999999329447746,-1540.8000183105469,255.0,33.0,,-0.009598607489305234,1.1044676553831616,-0.00016707337341557784,True,6,82.0,False,6,False,,enpitsu,76561198039309853,24,-479.5199890136719,-610.3900146484375,17.049999237060547,4174.599914550781,22616.99951171875,2.5,-0.0,-0.3999999910593033,0.0,255.0,,,-0.016781642142426847,1.7533358593548283,3.4718257819042166e-05,True,2,8.0,False,2,False,,games5425898691,bf81d8692db,20.0,3558.780029296875,515.6599731445312,16.989999771118164,-549.0000152587891,22903.40087890625,4.4999998807907104,-0.0,2.7000001072883606,472.79998779296875,255.0,206.0,,-0.009598303072406365,1.5456165019256032,2.165777179215888e-05,True,6,6,False,255.0,False,
97,5567,168,False,False,1,3085.272819104065,2723.5,2654.2099609375,104.91999816894531,-3661.9000244140625,10746.600341796875,5799.89990234375,-5600.30029296875,-1908.3000183105469,997.3999786376953,1.0,0.3525243017361525,0.13354209903039138,3.062515261991197,76561198121011812,Mogzy,7.0,2925.1298828125,2742.080078125,147.97999572753906,-8252.39990234375,15932.39990234375,-8617.39990234375,525.2999877929688,-3443.2998657226562,4256.400146484375,128.0,159.0,,-0.17710040624693282,-3.0721737526046864,1.8029778782192125,True,80.0,False,4,False,False,,bfbe099dceb,Doritjoes,7.0,-228.82000732421875,884.5599975585938,17.010000228881836,-11106.99951171875,-7851.300048828125,2.3000000417232513,0.5000000074505806,0.29999999329447746,2225.2999877929688,255.0,255.0,,-0.0095678595154701,-0.6818432853759577,5.718226195802202e-05,True,6,112.0,False,6,False,,enpitsu,76561198039309853,25,2120.889892578125,2721.9599609375,113.01000213623047,20613.1005859375,7706.9000244140625,3965.0,-0.29999999329447746,0.09999999776482582,-62.30000019073486,128.0,128.0,,-0.017162578258361063,2.8094114304877107,0.00011462982880675356,True,2,0.0,False,4,False,,games5425898691,bf81d8692db,20.0,2903.090087890625,4783.759765625,17.459999084472656,-10458.599853515625,16980.999755859375,192.99999237060547,578.3000183105469,-480.40000915527344,1989.4000244140625,255.0,255.0,,0.0006222263723207414,0.9509863906223495,-0.01646987189869049,True,6,6,False,255.0,False,
98,5571,168,False,False,0,8157.707606734937,-2681.949951171875,-2819.81005859375,188.19000244140625,-27444.09912109375,364.90001678466797,5435.2001953125,4418.500061035156,394.39998626708984,-4039.89990234375,0.0,0.06175666299060763,-0.13954565442523303,-2.3744967158779584,76561198039309853,enpitsu,25.0,-2447.31005859375,-2843.93994140625,167.2100067138672,-20613.1005859375,-7706.9000244140625,2935.1998901367188,0.29999999329447746,-0.09999999776482582,-45.19999980926514,128.0,128.0,,0.017162907829993863,-2.817811408833184,4.254446406275164e-05,True,0.0,False,4,False,2,,bf81d8692db,games5425898691,20.0,-2668.409912109375,-5025.47021484375,40.79999923706055,15943.299560546875,-9543.599853515625,3519.5001220703125,-4686.600036621094,-139.89999771118164,2875.0,255.0,255.0,,-0.18313856972296927,-0.5051281165773032,-0.5163905699082911,True,6,255.0,False,6,False,,Mogzy,76561198121011812,7,-2787.35009765625,-3005.739990234375,42.33000183105469,7096.6998291015625,-13454.200439453125,-611.1000061035156,4827.099914550781,2582.9998779296875,526.1000061035156,163.0,160.0,,-0.005574495681769261,-2.6076670146286194,1.1685333259939672,True,False,80.0,False,4,False,,Doritjoes,bfbe099dceb,7.0,389.04998779296875,-713.2100219726562,17.010000228881836,7165.999755859375,11318.399658203125,2.3000000417232513,-0.19999999552965164,0.0,2255.8999633789062,255.0,255.0,,0.009555660624731139,1.074391161740736,3.3957629478264856e-05,True,6,6,False,112.0,False,
99,5623,170,False,False,0,8103.96353839052,-1866.9300537109375,-2905.590087890625,213.17999267578125,-3867.0001220703125,22971.99951171875,16401.8994140625,3476.0000610351562,4013.699951171875,-2793.900146484375,0.0,0.7967704795584455,0.9670627450741215,1.723064856519434,bf81d8692db,games5425898691,20.0,-1821.9599609375,-2991.030029296875,90.66999816894531,-15512.7001953125,16801.600341796875,2301.300048828125,-4617.300109863281,-2974.89990234375,-282.60000228881836,255.0,78.0,,0.5804197481994702,2.7780868426705263,0.3420556136050568,True,174.0,False,8,False,7,,76561198039309853,enpitsu,24.0,-3573.280029296875,-3868.7900390625,17.010000228881836,9419.099731445312,-4322.9998779296875,13.300000429153442,2.3000000417232513,23.19999933242798,-487.2999954223633,255.0,128.0,,0.015486216409031662,-0.4680119257894482,0.0007286859471400852,True,4,0.0,False,2,False,,Mogzy,76561198121011812,7,-3512.199951171875,-2237.110107421875,17.020000457763672,-975.0,18037.900390625,-2.0999999344348907,0.0,3.400000035762787,-735.8999633789062,255.0,128.0,,0.009597933643582189,1.5697830378243884,0.00023165129081039747,False,False,34.20485166067718,True,4,False,,Doritjoes,bfbe099dceb,7.0,-1179.760009765625,105.86000061035156,17.010000228881836,-8371.500244140625,8970.399780273438,2.0999999344348907,-1.8000000715255737,2.0999999344348907,-896.3999938964844,255.0,128.0,,0.009559148662212311,2.255973559588972,0.00020163760962193993,True,6,6,False,112.0,False,
100,5780,176,False,False,1,9780.67060565859,2082.550048828125,-4568.43017578125,441.8399963378906,31552.19970703125,-3792.0999145507812,-1082.5,4618.500061035156,-2441.7999267578125,-1030.2999877929688,1.0,-1.3813498066868348,1.1069693409783126,3.0237006515042744,bfbe099dceb,Doritjoes,7.0,1902.7099609375,-4547.509765625,397.6400146484375,18810.50048828125,-1065.999984741211,1123.7999725341797,-440.2000045776367,3481.300048828125,4235.10009765625,,152.0,,0.14740124095120116,-3.0169854502045075,0.0032989873257459937,True,64.0,False,8,False,7,,76561198121011812,Mogzy,7.0,2239.239990234375,-5102.990234375,1104.800048828125,-8295.499877929688,2.7000001072883606,-7545.3997802734375,0.3999999910593033,-196.00000381469727,1.5999999642372131,255.0,128.0,,-0.7405970220388738,-0.012864458462142306,1.579710939862344,True,6,255.0,False,4,False,,enpitsu,76561198039309853,24,548.280029296875,-1451.97998046875,17.049999237060547,8699.500122070312,-4529.2999267578125,3.400000035762787,-0.09999999776482582,-0.0,2434.199981689453,255.0,128.0,False,-0.01669867733072814,-2.7085754618707876,3.626577974826455e-07,True,4,242.0,False,6,False,,games5425898691,bf81d8692db,19.0,2266.0400390625,-3531.2099609375,17.010000228881836,-11704.300537109375,1629.7000122070312,2.3999999463558197,0.19999999552965164,-0.0,-2364.199981689453,255.0,0.0,,-0.009551388576195129,0.20110900457260003,2.8578708402950944e-05,True,8,8,False,86.0,False,
101,5828,178,False,False,0,3707.892331007858,-3168.489990234375,2210.110107421875,195.30999755859375,-12260.30029296875,2586.300048828125,3763.3999633789062,-1264.5999908447266,-1553.800048828125,-5655.5999755859375,0.0,0.2201855895768864,1.1588374180715149,1.517668336398542,bf81d8692db,games5425898691,19.0,-3017.39990234375,2101.4599609375,133.50999450683594,-14513.699951171875,-5036.300048828125,2825.5999755859375,-87.10000038146973,160.10000228881836,-740.6999969482422,255.0,128.0,,-0.10291429395548522,-3.096125845188083,0.014186940219405935,True,65.0,False,10,False,8,,76561198039309853,enpitsu,24.0,-2954.909912109375,1755.4599609375,95.56999969482422,-16554.599609375,10390.2001953125,4195.299987792969,-1.8000000715255737,0.5000000074505806,-406.8000030517578,128.0,0.0,False,0.016958504495783275,2.461416624295048,0.0015590956590173961,True,8,166.73673127799907,True,5,False,,Mogzy,76561198121011812,7,-1005.2999877929688,4552.0,17.010000228881836,12312.099609375,696.2000274658203,2.3999999463558197,-1.2999999523162842,0.29999999329447746,2138.6000061035156,255.0,255.0,,0.009524235671322741,0.09432205532621087,0.00017406543909815936,True,4,255.0,False,6,False,,Doritjoes,bfbe099dceb,7.0,-3754.2900390625,4285.6201171875,609.97998046875,-5729.5001220703125,-5728.800048828125,-964.7000122070312,1739.1999816894531,-1739.1000366210938,0.0,255.0,241.0,,0.09896712304074652,-2.365773405296681,-1.571747078572394,True,8,8,False,64.0,False,
102,5919,181,False,False,0,980.4465919659602,-1788.72998046875,4734.64990234375,216.32000732421875,-3491.199951171875,15086.8994140625,12497.7001953125,2522.899932861328,-3005.7000732421875,4538.699951171875,0.0,0.6814103684921753,1.6755677899374204,2.231621115567308,76561198039309853,enpitsu,24.0,-1794.6199951171875,4607.6201171875,117.7699966430664,6702.0001220703125,-1101.500015258789,532.2000122070312,-3993.0999755859375,1730.5000305175781,3362.9998779296875,255.0,128.0,False,1.2575066767418304,0.1181633005099465,-0.9418773769629254,True,114.0,False,10,False,7,,bf81d8692db,games5425898691,20.0,-2446.929931640625,2936.159912109375,103.0199966430664,17172.7001953125,-4562.60009765625,-236.90000534057617,763.4999847412109,5166.400146484375,360.8000183105469,255.0,128.0,,-1.3202620495020607,-1.2708327263244499,1.119247097639092,True,12,65.0,False,10,False,,Mogzy,76561198121011812,7,-1672.0,4819.169921875,117.56999969482422,-6838.2000732421875,4505.7000732421875,3794.1000366210938,-3356.400146484375,-2791.9000244140625,2136.4999389648438,128.0,115.0,False,-0.3686317994556455,-2.4985751628038098,0.19266838054566596,True,5,158.0,False,8,False,,Doritjoes,bfbe099dceb,7.0,-1248.02001953125,3534.4599609375,17.010000228881836,8155.5999755859375,11468.1005859375,2.0999999344348907,-0.19999999552965164,-0.3999999910593033,344.1999816894531,255.0,128.0,,0.009588931033848204,0.9853081652599974,-0.00014899804346249097,True,8,8,False,64.0,False,
103,5920,181,False,False,1,9957.330687494654,1828.6099853515625,-4773.56005859375,265.6600036621094,12840.899658203125,-6813.4002685546875,12059.599609375,4818.599853515625,-3574.7000122070312,35.999999046325684,1.0,-0.8030655097159692,-1.8301402792557457,2.4008895978021783,76561198121011812,Mogzy,7.0,1672.0,-4819.169921875,117.56999969482422,6838.2000732421875,-4505.7000732421875,3794.1000366210938,3356.400146484375,2791.9000244140625,2136.4999389648438,128.0,115.0,False,0.3686317994556455,2.4985751628038098,0.19266838054566596,True,158.0,False,8,False,5,,bfbe099dceb,Doritjoes,7.0,1175.739990234375,-3641.43994140625,17.010000228881836,-7728.699951171875,-11783.499755859375,2.0999999344348907,-0.29999999329447746,-0.5999999865889549,73.89999866485596,255.0,128.0,,-0.009590655974946514,-1.000242003083527,-0.00010150442087044724,True,8,64.0,False,8,False,,enpitsu,76561198039309853,24,1794.6199951171875,-4607.6201171875,117.7699966430664,-6702.0001220703125,1101.500015258789,532.2000122070312,3993.0999755859375,-1730.5000305175781,3362.9998779296875,255.0,128.0,False,-1.2575066767418304,-0.1181633005099465,-0.9418773769629254,True,7,114.0,False,10,False,,games5425898691,bf81d8692db,20.0,2446.929931640625,-2936.159912109375,103.0199966430664,-17172.7001953125,4562.60009765625,-236.90000534057617,-763.4999847412109,-5166.400146484375,360.8000183105469,255.0,128.0,,1.3202620495020607,1.2708327263244499,1.119247097639092,True,12,10,False,65.0,False,
104,6018,185,False,False,0,3544.866428639468,-3913.909912109375,3280.35009765625,127.0,-8976.599731445312,28337.900390625,9696.900024414062,3481.7001342773438,4624.2999267578125,-1578.8999938964844,0.0,-0.4089872298263437,-2.692208336184202,-2.185824455460035,bf81d8692db,games5425898691,20.0,-3830.89990234375,3093.72998046875,44.939998626708984,-10536.099853515625,20229.100341796875,2961.6000366210938,-182.39999771118164,-95.50000190734863,1341.4999389648438,255.0,97.0,,0.01395412552115926,2.127187978419983,0.0010653776502645195,True,18.4716131917892,True,14,False,10,,76561198039309853,enpitsu,25.0,2501.52001953125,1475.8499755859375,16.309999465942383,14977.19970703125,-17207.39990234375,117.60000228881836,-38.19999933242798,-36.30000114440918,18.799999952316284,255.0,128.0,False,0.01920680931183487,-0.8534134548242707,-0.00015690343473635785,True,12,100.0,False,10,False,,Mogzy,76561198121011812,7,-3486.449951171875,3532.659912109375,40.47999954223633,-13280.50048828125,-14093.399658203125,3338.900146484375,2.7000001072883606,20.69999933242798,-1439.4000244140625,255.0,0.0,False,0.0093527285881193,-2.371790433208773,-0.00111798974301343,True,6,233.0,False,10,False,,Doritjoes,bfbe099dceb,7.0,2631.159912109375,3288.570068359375,17.010000228881836,-12250.699462890625,-198.4000015258789,2.0000000298023224,0.9000000357627869,-0.09999999776482582,-355.9000015258789,255.0,128.0,False,0.009546703388795022,3.1196524994172843,0.00024595380687621697,True,8,8,False,255.0,False,
105,6085,187,False,False,1,10108.361016968041,995.6199951171875,-4967.8701171875,306.45001220703125,22711.0009765625,13009.69970703125,111.19999885559082,-241.29999160766602,-1122.699966430664,5889.000244140625,1.0,0.6398594963763854,0.6201693550907421,-2.9523628961225596,bfbe099dceb,Doritjoes,8.0,806.9299926757812,-5026.2001953125,232.2100067138672,22743.701171875,-2842.6998901367188,1900.0999450683594,-2281.9000244140625,3615.2999877929688,260.3000068664551,255.0,128.0,,0.24398619476322578,2.593613590738844,-0.15449453837885158,True,167.0,False,10,False,9,,76561198121011812,Mogzy,7.0,3723.179931640625,-3574.02001953125,16.959999084472656,-6229.1998291015625,-8058.4002685546875,16.200000047683716,-21.099998950958252,-43.499999046325684,-1708.0999755859375,255.0,64.0,,-0.009049038808710063,-0.8932213907294922,-0.002670944682811067,True,10,233.0,False,8,False,,enpitsu,76561198039309853,25,-1470.4100341796875,-378.1199951171875,17.049999237060547,15003.699951171875,-16775.0,2.5,-0.0,-0.0,-5.5000001192092896,255.0,128.0,,-0.01679076820275948,-2.2999211893311933,-2.7989688918479652e-06,True,10,179.0,False,12,False,,games5425898691,bf81d8692db,20.0,68.58999633789062,-4930.31005859375,16.520000457763672,-22121.4990234375,-2403.800048828125,89.89999771118164,44.60000038146973,46.99999809265137,-1142.0999908447266,255.0,0.0,,-0.01212222847008014,-0.10095881254724456,0.0024436530913803725,True,16,12,False,7.0,False,
106,6107,188,False,False,1,9280.821108313025,2754.320068359375,-3952.8701171875,124.69000244140625,-10745.400390625,12247.60009765625,12327.900390625,-2965.4000854492188,5174.0997314453125,-659.1999816894531,1.0,0.5773766606471907,2.4350092335812605,-2.5786319815357674,76561198121011812,Mogzy,7.0,2859.179931640625,-3983.719970703125,13.850000381469727,-12026.400146484375,351.19998931884766,-227.80000686645508,70.0,352.2999954223633,-1315.2000427246094,255.0,255.0,,-0.022035594320070045,0.060967062713363364,0.10484163210585051,True,201.69150957753584,True,10,False,8,,bfbe099dceb,Doritjoes,8.0,2152.60009765625,-4965.35009765625,227.17999267578125,17034.200439453125,2027.5999450683594,-892.7999877929688,-1655.5000305175781,3088.599853515625,-1527.7000427246094,255.0,135.0,,1.1473442352159786,0.8223915600616791,-1.8333874614272816,True,10,167.0,False,10,False,,enpitsu,76561198039309853,25,-134.6999969482422,-1322.22998046875,17.049999237060547,20946.8994140625,-290.2000045776367,3.0000001192092896,-0.09999999776482582,-0.0,2065.500030517578,255.0,128.0,,-0.016780856496452213,3.0771811733225776,1.7054340225163116e-05,True,10,179.0,False,12,False,,games5425898691,bf81d8692db,20.0,-1216.3800048828125,-4260.27978515625,17.010000228881836,-11443.599853515625,17816.99951171875,1.899999976158142,0.5999999865889549,-1.0000000149011612,-100.50000190734863,255.0,128.0,,-0.009589959114093383,1.0122375440639686,0.00013096228250147207,False,16,12,False,0.0,False,
