,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
70,5000,138,False,False,1,3059.9232360088063,-398.6199951171875,2367.43994140625,112.80000305175781,-24082.2998046875,4456.000061035156,5869.1998291015625,5002.699890136719,740.1000213623047,-3228.699951171875,1.0,0.7257704055510946,-2.0950343554883575,-0.5161212248090559,76561198216153433,Kapatranovic,13.0,-253.1300048828125,2258.89990234375,16.200000762939453,-21412.5,-2729.8001098632812,48.29999923706055,-12.699999809265137,8.999999761581421,-1142.9000091552734,255.0,0.0,False,0.005861296112835186,-0.04084846775731313,-0.03511438630656473,True,10,4,20,116.89593992694734,True,,76561198869337620,Castro,20.0,962.760009765625,-319.6300048828125,17.010000228881836,-18309.3994140625,1144.800033569336,2.5,0.5999999865889549,-0.09999999776482582,-0.09999999776482582,255.0,128.0,,-0.009582080846254072,0.06247723409170259,5.140631613700131e-05,True,12,6,210.0,False,18,,enpitsu,76561198039309853,25,-1014.2000122070312,-1066.27001953125,17.059999465942383,-22188.40087890625,5413.4002685546875,1.899999976158142,-3.100000023841858,0.5999999865889549,-531.8999862670898,255.0,128.0,False,-0.016771189598312274,0.27240962631650945,3.7482932622192565e-05,True,12,False,14,0.0,False,,games5425898691,bf81d8692db,20.0,-107.93000030517578,2561.93994140625,17.010000228881836,-17981.800537109375,-13687.39990234375,0.09999999776482582,0.29999999329447746,0.5000000074505806,0.0,255.0,128.0,,-0.009611444224744794,-0.6506049526584997,4.778759167290238e-05,True,18,16,False,131.33983646413333,True,
71,5047,140,False,False,1,5261.571490221986,-3986.909912109375,3180.070068359375,224.8800048828125,8512.2998046875,9670.0,3019.5999145507812,-899.3000030517578,-941.3999938964844,5857.0001220703125,1.0,-0.8358003889271656,0.833987274489263,-2.837485703466985,76561198216153433,Kapatranovic,13.0,-3913.610107421875,3041.1201171875,236.67999267578125,-14791.700439453125,5599.000244140625,1615.0999450683594,2570.5999755859375,3370.2999877929688,-1646.6000366210938,255.0,0.0,False,1.0774478501297238,-0.19119231390043667,-0.8478227264265743,True,10,4,22,85.0,False,,76561198869337620,Castro,20.0,-1068.719970703125,256.6000061035156,17.010000228881836,-10497.5,3908.699951171875,2.5999999046325684,0.3999999910593033,-0.0,0.0,255.0,128.0,,-0.009561226525738254,0.35646248665213426,3.722488479769819e-05,True,12,6,210.0,False,18,,enpitsu,76561198039309853,25,-3461.360107421875,1191.0699462890625,17.059999465942383,5746.500244140625,19277.099609375,1.8000000715255737,-0.3999999910593033,-0.9000000357627869,-143.90000343322754,255.0,128.0,False,-0.01676201212546418,1.8758081891960874,0.00012542904423285363,True,12,False,14,0.0,False,,games5425898691,bf81d8692db,20.0,-2889.090087890625,3685.969970703125,17.010000228881836,-2141.9000244140625,22499.599609375,2.5999999046325684,-0.0,2.5,-621.8000030517578,255.0,131.0,,-0.009597856264899441,1.523833900070487,0.00011093885833976117,True,18,16,False,15.0,False,
72,5104,142,False,False,0,10644.195195834369,2468.669921875,-4958.41015625,129.8000030517578,9974.69970703125,-3910.0,2133.5000610351562,4674.800109863281,-3631.300048828125,-979.3000030517578,0.0,0.9104173789422845,-2.1428064794210555,1.73177352947436,bf81d8692db,games5425898691,20.0,2333.2099609375,-4956.60009765625,76.47000122070312,4381.7999267578125,2935.2999877929688,175.6999969482422,515.8000183105469,4951.499938964844,-2337.899932861328,255.0,0.0,,0.35347648129908144,1.4303164459550182,0.8308748797421337,True,17,False,20,255.0,False,,76561198039309853,enpitsu,25.0,1234.719970703125,-4447.9501953125,17.059999465942383,-17118.800048828125,-4536.199951171875,2.3000000417232513,0.29999999329447746,0.0,-2018.699951171875,255.0,128.0,,0.016767773743461584,-2.9533687255602636,3.83552596573956e-05,True,12,False,31.0,False,14,,Castro,76561198869337620,20,1732.010009765625,-1058.760009765625,17.010000228881836,3489.4000244140625,-4326.099853515625,2.8999999165534973,-0.3999999910593033,1.0000000149011612,2180.399932861328,255.0,255.0,,0.009489113442256267,-0.9304145958328792,0.00013237175940118725,True,12,6,18,210.0,False,,Kapatranovic,76561198216153433,13.0,3699.02001953125,-3753.219970703125,15.979999542236328,-11645.6005859375,-4298.999938964844,190.0,-37.5,-169.59999084472656,1340.8999633789062,255.0,255.0,,0.00060986355028759,-2.784256628537316,-0.0077785729606099936,True,22,10,4,85.0,False,
73,5129,143,False,False,1,3999.327913792064,-3087.739990234375,4787.240234375,191.74000549316406,13382.60009765625,5347.19970703125,7513.0999755859375,3457.3001098632812,-3089.89990234375,-3807.6998901367188,1.0,-0.6559224999574869,2.281696497583882,0.2775575121832677,76561198216153433,Kapatranovic,13.0,-3236.330078125,4641.4501953125,53.650001525878906,2403.699951171875,12057.19970703125,3799.4000244140625,1609.9000549316406,3432.39990234375,-1589.4999694824219,255.0,0.0,,0.3426246555056796,1.759029552167845,0.43241251744540454,True,10,4,22,85.0,False,,76561198869337620,Castro,20.0,-1944.5799560546875,1370.3800048828125,17.010000228881836,-1116.6999816894531,6501.099853515625,0.5999999865889549,-0.09999999776482582,0.5000000074505806,-2311.7999267578125,255.0,0.0,,-0.009509598564549613,1.3844439998280524,-8.451745478751307e-05,True,12,6,200.60360430389323,True,18,,enpitsu,76561198039309853,25,242.1300048828125,4662.89013671875,17.059999465942383,10510.999755859375,6148.800048828125,3.0000001192092896,0.7000000029802322,-1.2999999523162842,2905.0,255.0,255.0,False,-0.016685677996763883,1.417466184512224,-5.73736960964283e-05,True,12,False,14,31.0,False,,games5425898691,bf81d8692db,20.0,-2701.800048828125,4715.0400390625,48.709999084472656,-4382.60009765625,-3036.7001342773438,-2142.7999877929688,-2141.0000610351562,-371.19998931884766,-2356.9000244140625,255.0,0.0,,0.039064788553040956,-1.0669748896442248,-0.6133855339845258,True,20,18,False,255.0,False,
74,5180,145,False,False,0,9983.643584932564,1041.3299560546875,-4653.8701171875,305.3599853515625,24764.49951171875,10320.400390625,542.400016784668,1970.2999877929688,-3862.6998901367188,-731.6000366210938,0.0,-0.34862433582280533,1.7301696903351993,1.6284562322278908,76561198039309853,enpitsu,25.0,909.5,-4672.31005859375,244.8300018310547,11756.700439453125,8984.89990234375,382.99999237060547,-4685.799865722656,2783.9999389648438,-736.3999938964844,255.0,255.0,False,-0.31764251638093266,0.1537628101293876,-0.3377883683671694,True,13,False,16,0.0,False,,bf81d8692db,games5425898691,20.0,3217.81005859375,-4822.08984375,354.80999755859375,-6945.9002685546875,-6912.80029296875,-319.3000030517578,265.3000068664551,-363.80001068115234,-81.49999618530273,255.0,128.0,,0.04070595259672044,-2.3474611708947486,1.57215865834628,True,18,False,255.0,False,20,,Castro,76561198869337620,20,843.0599975585938,-3431.35009765625,17.010000228881836,-11858.900146484375,-3452.5,2.8999999165534973,1.8000000715255737,0.09999999776482582,1771.9000244140625,128.0,255.0,,0.009605805970153578,-2.8506723256448274,0.00034398589259636124,True,12,6,18,201.0,False,,Kapatranovic,76561198216153433,13.0,739.9199829101562,-4546.490234375,243.49000549316406,-20164.599609375,7387.7001953125,-153.4000015258789,-2093.0999755859375,-422.00000762939453,5068.500061035156,128.0,0.0,,-1.1379075008366863,-2.9890288572020927,2.6613485810188835,True,24,11,4,12.0,False,
75,5378,152,False,False,0,6018.716534434744,2506.469970703125,175.30999755859375,466.6400146484375,-1196.9999694824219,13346.300048828125,1226.1000061035156,-1712.2999572753906,-4772.9998779296875,3207.0999145507812,0.0,-0.7095101347972137,-2.4645270422182564,-2.678618849974719,76561198039309853,enpitsu,25.0,2557.110107421875,74.0199966430664,360.0,11971.8994140625,5825.3997802734375,428.10001373291016,-2907.2000122070312,3795.7000732421875,-2718.3999633789062,255.0,255.0,,-0.15921286971011137,-0.2336425654549024,-0.6690541248388219,True,17,False,20,99.0,False,,bf81d8692db,games5425898691,20.0,2098.610107421875,-256.4200134277344,17.020000457763672,-833.8999938964844,-10325.30029296875,1.8000000715255737,0.09999999776482582,0.0,2381.1000061035156,255.0,255.0,,0.009522403124304147,-1.5984764521913926,-2.0865566796217804e-06,True,20,False,106.0,False,22,,Castro,76561198869337620,20,1133.8499755859375,707.3200073242188,16.989999771118164,11326.099853515625,7090.5999755859375,5.099999904632568,1.0999999940395355,0.5000000074505806,164.20000076293945,255.0,128.0,,0.009583548617091783,0.5800680792249098,-0.00017433978206656098,True,12,6,18,157.0,False,,Kapatranovic,76561198216153433,13.0,1683.1700439453125,1288.77001953125,16.989999771118164,14144.300537109375,-4613.699951171875,5.299999713897705,-0.29999999329447746,-1.2999999523162842,1983.699951171875,255.0,255.0,,0.009690017258567182,-0.2554129001084306,2.3063667582043085e-05,True,26,14,4,205.0,False,
76,5407,153,False,False,1,7492.423382045105,-2437.070068359375,-1570.219970703125,277.07000732421875,-13167.19970703125,-3470.2999877929688,8778.699951171875,-710.0,5873.3001708984375,1000.0,1.0,0.4886485960748482,2.509470347390233,-2.5110849255197727,76561198869337620,Castro,20.0,-2300.510009765625,-1597.47998046875,103.56999969482422,-11476.8994140625,-9879.000244140625,4915.7000732421875,4055.8999633789062,-2715.4998779296875,-2534.7000122070312,128.0,128.0,,-0.824554422297102,-0.4565756732379582,-0.045641797361823236,True,13,6,20,157.0,False,,76561198216153433,Kapatranovic,13.0,-2446.93994140625,-1653.9300537109375,20.049999237060547,-9628.699951171875,-13048.299560546875,2064.4000244140625,-2036.199951171875,-2115.5999755859375,2944.5999145507812,255.0,128.0,,0.11182541697840828,-1.7834004294259602,0.09857012901041676,True,14,4,195.60336332167347,True,26,,enpitsu,76561198039309853,25,-3782.35009765625,-628.6699829101562,229.02000427246094,-11485.899658203125,-5133.599853515625,-3986.300048828125,2869.1000366210938,1067.6000213623047,222.60000228881836,255.0,128.0,,0.5779317288810384,-1.7910110568312458,-1.219397227366368,True,18,False,20,99.0,False,,games5425898691,bf81d8692db,20.0,-2938.77001953125,633.6500244140625,17.020000457763672,-11499.3994140625,-2780.5999755859375,1.7000000178813934,0.7999999821186066,0.09999999776482582,1977.7999877929688,255.0,255.0,,-0.009547150382407108,-0.2563931684620183,0.0002461220221970273,True,22,20,False,106.0,False,
77,5471,155,False,False,0,5018.065186832783,3181.419921875,2215.0,348.1199951171875,-10639.49951171875,-2221.300048828125,2495.0,4541.099853515625,3625.2999877929688,-1494.7000122070312,0.0,0.4837873538186391,0.489492527421896,-3.0676911398279385,bf81d8692db,games5425898691,20.0,3196.669921875,2261.14990234375,176.8699951171875,-11234.000244140625,12644.100341796875,48.69999885559082,3981.0000610351562,-2142.5,-3132.2000122070312,255.0,255.0,,-1.0085371116647934,2.4790139784611815,-1.674043255826613,True,21,False,24,62.17754837518098,True,,76561198039309853,enpitsu,25.0,3396.93994140625,1895.77001953125,17.059999465942383,-9667.80029296875,-1541.9999694824219,1.8000000715255737,0.9000000357627869,0.0,21.700000762939453,255.0,128.0,False,0.016802292525006594,-2.9804147026612813,4.179994240032818e-05,True,18,False,99.0,False,20,,Castro,76561198869337620,20,2976.43994140625,3562.510009765625,17.020000457763672,-10072.999877929688,3521.300048828125,-0.5999999865889549,-2.3000000417232513,0.7000000029802322,-2289.7000122070312,255.0,0.0,False,0.009549353714116129,2.7716473015064116,-9.08663826544313e-05,True,14,6,20,135.08114399192152,True,,Kapatranovic,76561198216153433,13.0,2191.5400390625,3152.080078125,17.010000228881836,-9158.099975585938,5359.89990234375,2.5999999046325684,0.3999999910593033,-0.7000000029802322,-0.7999999821186066,255.0,128.0,,0.009503742786383178,2.6118752941547276,6.623641258366613e-05,True,26,14,4,178.0,False,
78,5501,156,False,False,0,4302.1543772573295,2037.489990234375,1993.0699462890625,249.3000030517578,-11159.100341796875,9802.5,8693.800048828125,3572.0999145507812,3153.9999389648438,-1273.8999938964844,0.0,0.5237646491264268,0.5577231238837471,-2.7964232503561117,76561198039309853,enpitsu,25.0,2049.580078125,1934.1600341796875,104.69000244140625,-15282.2998046875,7698.699951171875,2280.800018310547,-5202.60009765625,-1436.7999267578125,-1057.2000122070312,128.0,128.0,False,0.6419399608993216,2.761504855974594,0.5709459917776417,True,19,False,22,82.0,False,,bf81d8692db,games5425898691,20.0,1877.260009765625,3697.679931640625,54.77000045776367,-12323.499755859375,13329.300537109375,-3793.699951171875,200.40000915527344,-899.8000335693359,253.50000381469727,255.0,128.0,,-0.7381823799281959,2.640293024680887,-0.14228455965758366,True,22,False,50.0,False,24,,Castro,76561198869337620,20,1605.52001953125,4127.8798828125,17.020000457763672,-8900.999755859375,5888.2000732421875,1.4000000059604645,-3.6000001430511475,2.5,-1012.6000213623047,128.0,128.0,False,0.009639340077795934,2.4917742303986548,0.0001401534818769415,True,14,6,20,130.0,False,,Kapatranovic,76561198216153433,13.0,1159.469970703125,3246.889892578125,17.010000228881836,-4039.5001220703125,-9793.499755859375,3.100000023841858,0.0,0.0,2540.800018310547,255.0,255.0,False,0.009547660725545429,-1.8772222438094954,-6.164697366175093e-05,True,26,14,4,178.0,False,
79,5568,159,False,False,1,9437.536476074767,588.3300170898438,-4292.52001953125,398.5,15633.599853515625,4248.800048828125,-4687.300109863281,-5655.8001708984375,-1714.1000366210938,1035.999984741211,1.0,-0.38598207573551274,-0.47807453764847135,2.969679090670621,76561198869337620,Castro,20.0,489.19000244140625,-4412.58984375,358.2699890136719,13304.49951171875,-261.00000381469727,2108.0999755859375,93.10000419616699,2022.8999328613281,1468.0000305175781,255.0,255.0,False,0.17196540951944064,-2.9688330829469254,0.02570540502499048,True,14,8,22,73.0,False,,76561198216153433,Kapatranovic,13.0,-394.30999755859375,-4231.240234375,17.010000228881836,8520.700073242188,-9696.199951171875,2.5,-0.0,-0.0,156.8000030517578,0.0,128.0,False,-0.009621924279501065,0.8197053809073952,-0.0001511587668231107,True,14,4,208.0,False,26,,enpitsu,76561198039309853,25,923.4500122070312,-3970.97998046875,91.83000183105469,6620.0,-12635.6005859375,4190.400085449219,1749.1999816894531,606.5999984741211,-3409.1000366210938,255.0,0.0,False,-0.16070106036032938,-1.6090715483875522,-0.027908313457765583,True,21,False,24,79.28606442225876,True,,games5425898691,bf81d8692db,20.0,258.3299865722656,-3693.219970703125,313.44000244140625,3391.300048828125,1374.7000122070312,-1079.000015258789,1146.2000274658203,-3045.2999877929688,-272.99999237060547,255.0,19.0,,-0.3136081450907145,2.458584696226289,-0.24928654138308234,True,26,24,False,0.0,False,
80,5637,161,False,False,1,8749.943141184895,3442.570068359375,-3231.169921875,140.61000061035156,7516.400146484375,17638.499755859375,2701.7999267578125,4834.5001220703125,3520.8999633789062,479.50000762939453,1.0,0.5464484742145331,-0.12409528347827604,-0.3675087343625322,76561198869337620,Castro,19.0,3399.639892578125,-3487.179931640625,59.38999938964844,6909.7998046875,16451.800537109375,3077.3001098632812,-4292.5,-940.8000183105469,2908.0999755859375,255.0,255.0,,-0.07871267220825742,2.045720829900858,-0.0339383084738178,True,15,8,24,33.0,False,,76561198216153433,Kapatranovic,13.0,815.1599731445312,-2943.6298828125,17.010000228881836,11814.49951171875,14952.39990234375,2.7000001072883606,-2.3999999463558197,-3.0000001192092896,-1040.199966430664,255.0,0.0,,-0.009584719881565206,2.2431043989693906,-0.00011634772501162931,True,14,4,143.0,False,26,,enpitsu,76561198039309853,25,2161.5400390625,-3941.909912109375,17.040000915527344,13399.100341796875,7413.3001708984375,1.7000000178813934,0.29999999329447746,0.09999999776482582,-3381.400146484375,255.0,0.0,False,-0.01678251338266191,2.92638692135771,-9.17649183570309e-05,True,22,False,24,2.8414968059908965,True,,games5425898691,bf81d8692db,20.0,1891.5400390625,-2217.570068359375,76.95999908447266,9471.799926757812,11483.800048828125,-1474.2999267578125,-2244.2999267578125,1765.5000305175781,3.400000035762787,255.0,,,0.6420091289000357,2.238464793026052,0.0016666482971849027,False,28,26,False,61.0,False,
81,5689,163,False,False,1,6287.497839202008,3808.2900390625,-432.3599853515625,245.35000610351562,24998.9990234375,18649.49951171875,628.1999969482422,-1163.6000061035156,-2404.7999572753906,5372.39990234375,1.0,-0.6824865384939411,0.07204466821821938,1.4130460026123501,76561198869337620,Castro,20.0,3816.679931640625,-505.07000732421875,38.08000183105469,-7809.0997314453125,16298.699951171875,1057.6000213623047,164.89999771118164,2437.5999450683594,1673.5000610351562,255.0,255.0,,0.06691531916493838,0.9976535760464319,-0.0008252610842350514,True,16,8,26,0.0,False,,76561198216153433,Kapatranovic,13.0,3567.27001953125,-561.3400268554688,170.8000030517578,20416.199951171875,10323.00048828125,2368.699951171875,838.3999633789062,3816.0000610351562,197.90000915527344,255.0,0.0,,0.2738962533938878,2.4555184906531187,0.047773669413697886,True,15,4,83.41838280616265,True,28,,enpitsu,76561198039309853,25,3586.60009765625,-2516.760009765625,17.040000915527344,-1018.3000183105469,21951.79931640625,0.0,-0.0,0.7000000029802322,0.9000000357627869,255.0,128.0,False,-0.016782988364810424,1.5242976611472558,-5.236677302188041e-05,True,22,False,24,171.40278713164793,True,,games5425898691,bf81d8692db,20.0,3734.31005859375,1031.739990234375,16.989999771118164,2540.7000732421875,22859.19921875,2.7000001072883606,-0.0,0.5999999865889549,33.399999141693115,255.0,128.0,,-0.009600138894755753,1.6774640817301973,-6.936249280192353e-05,True,28,26,False,217.3646793826934,True,
82,5692,163,False,False,1,6187.976263154362,3957.800048828125,-237.39999389648438,260.3399963378906,-14502.099609375,11922.39990234375,3302.60009765625,-1553.5000610351562,801.3999938964844,-5739.69970703125,1.0,-0.797279846673907,-0.3131155736306115,1.6744665083307684,76561198216153433,Kapatranovic,13.0,3861.1298828125,-400.6600036621094,193.75,19261.400146484375,10674.599609375,219.0999984741211,1392.5,5080.400085449219,1581.0000610351562,255.0,0.0,,-0.2123258272264583,2.3719566963284735,0.8216223680957162,True,15,4,28,74.0570237457111,True,,76561198869337620,Castro,20.0,3674.43994140625,-345.3900146484375,45.09000015258789,-14883.1005859375,15890.10009765625,351.8000030517578,-350.0,-5477.0001220703125,359.70001220703125,255.0,255.0,,-0.2754849878886625,0.91981153522731,-0.368353843107599,True,17,8,0.0,False,26,,enpitsu,76561198039309853,25,3569.909912109375,-2157.429931640625,17.040000915527344,-1068.499984741211,22975.10009765625,0.0,-0.0,0.7000000029802322,0.09999999776482582,255.0,128.0,False,-0.016782988364810424,1.5242976611472558,-5.236677302188041e-05,True,22,False,24,162.04142807119638,True,,games5425898691,bf81d8692db,20.0,3761.1298828125,1280.3699951171875,16.989999771118164,2429.4000244140625,22871.298828125,2.7000001072883606,-0.0,0.5999999865889549,6.700000166893005,255.0,128.0,,-0.009600193767569676,1.6757804917497605,-6.128116967151604e-05,True,28,26,False,208.0,False,
83,5731,165,False,False,1,3889.051505724755,1965.9300537109375,1401.02001953125,99.43000030517578,-11266.700439453125,9622.899780273438,3271.4999389648438,-3610.2999877929688,-3562.39990234375,-3205.4000854492188,1.0,-0.9119226371736687,1.3323233880059526,2.2787236852151995,76561198869337620,Castro,20.0,1717.010009765625,1444.5699462890625,36.41999816894531,-12568.699951171875,11931.300048828125,-1370.7000732421875,2889.5001220703125,-2069.4000244140625,-1702.7000427246094,128.0,128.0,,0.1695976953664105,1.2232605110994705,0.6435928513548034,True,18,8,26,31.0,False,,76561198216153433,Kapatranovic,13.0,3793.949951171875,481.6700134277344,106.48999786376953,-2125.8999633789062,5749.69970703125,-5055.199890136719,99.70000267028809,307.2999954223633,3223.2998657226562,128.0,128.0,False,0.26474163673788215,0.5708167753560776,-1.176478891454499,True,16,4,57.0,False,28,,enpitsu,76561198039309853,25,2836.93994140625,968.4500122070312,17.040000915527344,-12313.699951171875,19425.999755859375,0.09999999776482582,-0.19999999552965164,0.09999999776482582,4.799999892711639,255.0,128.0,False,-0.016777527809657924,1.0053256976414213,-1.9901206526670438e-05,True,22,False,24,99.0,False,,games5425898691,bf81d8692db,20.0,2838.489990234375,4132.52001953125,17.010000228881836,-19540.50048828125,7040.8001708984375,2.800000011920929,0.09999999776482582,-0.0,2010.2999877929688,255.0,255.0,,-0.00958879970916293,0.26736186935062284,2.232519021497036e-05,True,28,26,False,251.8675269234565,True,
84,5760,166,False,False,1,2750.388364955417,807.0599975585938,2391.050048828125,97.93000030517578,-9425.399780273438,8149.89990234375,1836.9000244140625,-3812.0999145507812,-4271.199951171875,-1795.5000305175781,1.0,-0.9696044524795011,1.3689802190849378,2.1999576618488716,76561198869337620,Castro,20.0,651.0700073242188,2310.340087890625,53.09000015258789,214.89999771118164,174.79999542236328,2942.3001098632812,467.2999954223633,5479.2999267578125,91.89999580383301,0.0,128.0,,0.09929052678190393,0.08332714774332092,-0.00029584641117957807,True,19,8,28,31.0,False,,76561198216153433,Kapatranovic,13.0,3323.780029296875,495.94000244140625,17.020000457763672,-6415.8001708984375,-6371.300048828125,1.4000000059604645,-0.9000000357627869,-1.0000000149011612,96.70000076293945,255.0,128.0,False,-0.009509839072481036,-0.7951699488722915,-0.00014316184851639356,True,16,4,57.0,False,28,,enpitsu,76561198039309853,25,1351.6099853515625,2656.199951171875,17.040000915527344,-20510.90087890625,8274.000244140625,4.799999892711639,0.19999999552965164,-0.09999999776482582,2003.6000061035156,255.0,128.0,False,-0.01676393279503125,0.30985915366998684,4.093695592678235e-05,True,22,False,26,122.0,False,,games5425898691,bf81d8692db,20.0,969.3900146484375,2892.389892578125,17.010000228881836,-14970.699462890625,-17418.199462890625,2.3000000417232513,-0.5000000074505806,-0.5000000074505806,-700.9999847412109,255.0,95.0,,-0.00959429002458272,-0.8271103532559274,3.3533210003551304e-05,True,28,26,False,167.0,False,
85,5765,166,False,False,0,7659.491661927345,-639.3300170898438,-2515.18994140625,122.94000244140625,25613.5009765625,14405.6005859375,7149.0997314453125,5296.300048828125,2045.0,-1940.7000732421875,0.0,0.9395714164271587,2.963216956813168,0.36453869524891624,bf81d8692db,games5425898691,20.0,-731.780029296875,-2652.280029296875,58.25,18004.89990234375,9292.100219726562,2091.7999267578125,936.5000152587891,-294.59999084472656,3974.1000366210938,255.0,15.0,,0.03637771933699083,0.7568111281366349,0.01725669389836808,True,27,False,30,167.0,False,,76561198039309853,enpitsu,25.0,-919.52001953125,-2746.1298828125,54.54999923706055,22500.6005859375,-2886.6000366210938,3291.0000610351562,-15.700000524520874,726.3999938964844,1728.5000610351562,255.0,128.0,False,0.040992391615169176,0.08337415068188431,0.000991800002139254,True,23,False,113.0,False,26,,Castro,76561198869337620,20,-654.969970703125,-2312.8701171875,86.36000061035156,-292.00000762939453,-167.70000457763672,451.19998931884766,-443.3000183105469,-5482.1002197265625,6.3999998569488525,0.0,128.0,,-1.1844994469768955,-0.07777892650582283,-0.0030769704121647737,True,19,8,28,31.0,False,,Kapatranovic,76561198216153433,13.0,-3201.699951171875,-395.7699890136719,17.020000457763672,8040.8001708984375,5819.4000244140625,1.2999999523162842,3.0000001192092896,1.899999976158142,-542.2000122070312,255.0,128.0,False,0.009538980308682636,0.5917110727326202,0.00010448573355810299,True,28,16,4,57.0,False,
86,5834,168,False,False,0,5893.173521053979,3043.969970703125,757.52001953125,106.62999725341797,-12190.400390625,7917.39990234375,2953.599853515625,-2018.5000610351562,-4546.099853515625,-3355.2999877929688,0.0,0.1445319534159907,0.27829216493209336,0.8819917473094048,bf81d8692db,games5425898691,20.0,2961.760009765625,520.3699951171875,48.54999923706055,7663.800048828125,17628.00048828125,3171.9000244140625,-115.79999923706055,42.69999980926514,2289.4000244140625,255.0,255.0,,0.012639508874592573,1.3332929201091768,0.00045125424120448943,True,28,False,32,198.0,False,,76561198039309853,enpitsu,25.0,2960.68994140625,-4457.7001953125,17.049999237060547,-13283.800048828125,-5538.800048828125,3.799999952316284,0.29999999329447746,0.0,-2164.499969482422,255.0,0.0,False,0.016763641313931738,-2.8144442635504845,3.836545473119785e-05,True,24,False,144.0,False,26,,Castro,76561198869337620,20,-353.44000244140625,-911.3599853515625,90.37999725341797,787.5,13905.6005859375,-587.2999954223633,-3690.0,-1939.1000366210938,706.2999725341797,128.0,128.0,,-0.5633288491546408,0.815855977434473,1.1048573158448807,True,22,8,30,0.0,False,,Kapatranovic,76561198216153433,13.0,-785.8599853515625,2948.449951171875,17.020000457763672,8791.500244140625,13431.8994140625,1.4000000059604645,-0.5999999865889549,0.0,0.0,128.0,128.0,False,0.009598554555550235,0.9912410703705077,4.38875132768974e-05,True,28,16,4,31.0,False,
