,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,shot_taker_handbrake
38,2836,78,False,False,0,10155.727119072859,-1845.9599609375,-4971.2001953125,754.760009765625,-12993.00048828125,5084.800109863281,5052.799987792969,-197.19999313354492,2520.0999450683594,-5441.500244140625,0.0,-0.942221660782292,2.288912740670279,-2.4241367509973983,76561198039309853,enpitsu,25.0,-1675.9300537109375,-5037.89013671875,615.9000244140625,-13520.799560546875,3362.9000854492188,2945.7000732421875,1080.4000091552734,-537.400016784668,3099.89990234375,255.0,,-0.31575093760188244,-3.0000151108488136,1.5268973357836824,True,31.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,2921.330078125,-3581.75,17.010000228881836,11828.900146484375,-13727.900390625,2.0999999344348907,-2.0999999344348907,1.8000000715255737,-1091.9000244140625,255.0,0.0,,0.009613720661725606,-0.8660104423252482,-0.00014704137130256396,True,31.0,False,6,False,6,,Jacques Célaire,76561198818476659,13.0,-3954.449951171875,-4001.10009765625,157.9199981689453,-3081.9000244140625,7355.3997802734375,-1425.0,-1373.3999633789062,-1819.2999267578125,-2099.600067138672,255.0,128.0,False,0.637361070693476,1.6973805882787214,1.0511870347220431,True,255.0,False,4,False,4,,Sarah Lenti,76561198929215198,7.0,3604.1298828125,-296.1700134277344,17.0,6856.400146484375,12546.099853515625,3.6000001430511475,-0.5000000074505806,-0.9000000357627869,1976.4999389648438,255.0,255.0,,0.009595154972130236,1.115944871330596,0.00014438221317422429,True,,False,8,False,8,,
39,2899,80,False,False,0,9174.201569570136,-3980.75,-3500.0400390625,245.74000549316406,3660.7998657226562,13560.6005859375,3063.599853515625,4516.499938964844,1904.2999267578125,3460.2999877929688,0.0,0.2341607555055981,-2.4859874402260886,-0.25553102588685694,76561198039309853,enpitsu,25.0,-3994.239990234375,-3598.719970703125,106.4800033569336,1850.7000732421875,14124.200439453125,-29.800000190734863,432.20001220703125,-993.7999725341797,-1239.1000366210938,255.0,255.0,0.08567326452666499,1.4800920291712283,0.7801269198577483,True,31.0,False,4,3,False,,bf81d8692db,games5425898691,19.0,584.4000244140625,-4990.02001953125,17.0,-16970.799560546875,441.5999984741211,4.000000059604645,-19.800000190734863,-2.0000000298023224,0.7000000029802322,255.0,128.0,,0.009478256757011241,3.1159455825803555,-0.000936242729574241,True,237.0,False,6,False,6,,Jacques Célaire,76561198818476659,13.0,-3737.31005859375,-2778.1298828125,17.010000228881836,-1664.7000122070312,4636.199951171875,2.3999999463558197,-0.9000000357627869,-0.29999999329447746,-1964.4000244140625,128.0,255.0,False,0.00962931963365639,-1.4722819593515546,6.220823008469625e-05,True,255.0,False,4,False,4,,Sarah Lenti,76561198929215198,7.0,1259.6600341796875,1534.6400146484375,17.0,-8611.400146484375,5283.699951171875,3.400000035762787,0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,,0.009579293510971337,2.5912420303631913,3.6598717552527403e-05,True,250.0,False,8,False,8,,
40,2917,81,False,False,0,8301.685660816063,-3749.570068359375,-2655.840087890625,313.67999267578125,4795.299987792969,8420.10009765625,2973.5000610351562,5669.2999267578125,337.09999084472656,1935.0,0.0,0.6944035231949054,2.9363647373511363,1.741079141113184,76561198039309853,enpitsu,25.0,-3774.68994140625,-2580.699951171875,181.91000366210938,3323.2000732421875,13337.900390625,3897.7999877929688,-5364.5001220703125,826.3999938964844,888.0000305175781,128.0,128.0,-0.8022855879626123,-1.5568245521037933,2.9102009907127266,True,31.0,False,4,4,False,,bf81d8692db,games5425898691,19.0,-505.6499938964844,-4947.52978515625,17.0,-15848.699951171875,2128.8999938964844,3.3000001311302185,-2.800000011920929,0.5999999865889549,-521.8000030517578,255.0,128.0,,0.009621108135145613,2.977127968816587,2.4425234579614455e-05,True,237.0,False,6,False,6,,Jacques Célaire,76561198818476659,13.0,-3777.639892578125,-2778.320068359375,56.52000045776367,-1133.3000183105469,-2517.5999450683594,452.59998321533203,83.50000381469727,1243.3999633789062,-1078.0999755859375,255.0,92.0,False,0.5044615238022417,-1.9724557483436622,0.32326476453425024,True,247.0,False,6,False,4,,Sarah Lenti,76561198929215198,7.0,576.9600219726562,1505.7099609375,17.0,-9425.900268554688,-7167.7001953125,3.3000001311302185,-0.5999999865889549,-0.5000000074505806,340.6999969482422,255.0,128.0,,0.009557721528732759,-2.4541954840985163,-0.00024068504163953235,True,250.0,False,8,False,8,,
41,2970,83,False,False,0,7189.098678718396,-2838.760009765625,-1781.6199951171875,221.22000122070312,-1751.9000244140625,29266.201171875,10020.499877929688,2236.300048828125,5482.19970703125,-971.6999816894531,0.0,-1.0262124598044662,0.3414904516624777,3.0826580284360183,bf81d8692db,games5425898691,19.0,-2798.35009765625,-2051.909912109375,113.44999694824219,-6736.9000244140625,21735.30029296875,3027.0001220703125,0.0,0.3999999910593033,-251.90000534057617,255.0,128.0,0.009565370438491037,1.7623475398812718,0.0009572703290256057,True,166.0,False,8,6,False,,76561198039309853,enpitsu,25.0,-3568.429931640625,-9.850000381469727,17.049999237060547,-1983.8999938964844,12855.10009765625,3.700000047683716,0.0,1.2999999523162842,-2871.0000610351562,255.0,0.0,False,0.016741132597154772,1.5886061641164289,-0.0001485423040454756,True,255.0,False,4,False,4,,Jacques Célaire,76561198818476659,14.0,-4031.27001953125,-1812.4300537109375,116.38999938964844,1807.5999450683594,17211.8994140625,-2556.199951171875,-75.0,-1160.999984741211,244.3000030517578,255.0,128.0,False,0.148665470639691,1.4815901509677896,0.9420542635647263,False,174.9464601829488,True,6,False,4,,Sarah Lenti,76561198929215198,7.0,-524.5499877929688,2445.949951171875,17.0,8137.0001220703125,10800.799560546875,3.6000001430511475,0.7000000029802322,0.7999999821186066,-2126.7999267578125,255.0,18.0,,0.00957606536849216,0.8748738264478894,-0.00011348630582185119,True,250.0,False,8,False,8,,
42,3062,86,False,False,1,9900.29297392329,1603.7900390625,-4734.9599609375,199.00999450683594,29668.40087890625,682.6000213623047,6514.89990234375,80.29999732971191,-5187.1002197265625,3014.5001220703125,1.0,-0.3694549678753582,0.7281923108536347,2.8908702798747097,76561198929215198,Sarah Lenti,7.0,1284.1600341796875,-4725.9599609375,139.25999450683594,22665.90087890625,-1543.800048828125,3587.7999877929688,-949.4999694824219,1207.2000122070312,1718.9999389648438,255.0,153.0,0.24968496457395042,3.071458188406058,-0.05225029909200515,True,187.59787552843812,True,10,9,False,,76561198818476659,Jacques Célaire,14.0,3034.219970703125,-4975.77001953125,403.95001220703125,-2546.4999389648438,-1066.9999694824219,15620.699462890625,-689.1999816894531,1653.0999755859375,-829.1000366210938,255.0,255.0,False,1.4322104086755876,-0.5450040756245425,1.5843453082718744,True,255.0,False,6,False,8,,enpitsu,76561198039309853,24.0,936.4000244140625,-2512.3798828125,17.049999237060547,-6070.10009765625,-4954.100036621094,3.1999999284744263,-0.3999999910593033,-0.0,-2436.3999938964844,255.0,0.0,False,-0.016683600552226438,-0.6719416472360731,-4.255281845161164e-05,True,238.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,1807.8499755859375,-4075.52001953125,133.97000122070312,-9790.999755859375,-20665.80078125,2461.0000610351562,-1721.6000366210938,1087.7999877929688,-373.69998931884766,255.0,128.0,,0.5477990321862953,-0.8933660780055911,0.036430465110898834,True,139.87446894184237,True,10,False,6,,
43,3142,89,False,False,0,4959.488861796505,-3564.47998046875,959.5999755859375,162.27000427246094,-6457.80029296875,11143.599853515625,837.0999908447266,828.7000274658203,-1265.4000091552734,-4180.299987792969,0.0,0.01859640100081586,2.516207178083326,-1.1355211362145365,76561198039309853,enpitsu,25.0,-3536.8701171875,759.0399780273438,110.75,-10843.299560546875,-933.6000061035156,190.79999923706055,-1893.6000061035156,5135.4998779296875,-538.4000015258789,0.0,0.0,-0.7024961601224832,2.243785443313074,1.1072355382533932,True,138.0,False,6,5,False,,bf81d8692db,games5425898691,19.0,144.5800018310547,4366.2099609375,17.010000228881836,-385.6999969482422,-11364.599609375,2.0999999344348907,0.0,0.7000000029802322,-95.10000228881836,255.0,128.0,,0.009541777160947892,-1.616355388848812,0.00011075631976981926,True,119.0,False,6,False,10,,Jacques Célaire,76561198818476659,13.0,-3667.199951171875,1216.699951171875,116.63999938964844,1306.1000061035156,-22897.80029296875,1726.7999267578125,3810.8999633789062,3924.2999267578125,571.1000061035156,255.0,194.0,,0.3940362486205481,-1.8054187515964015,-0.499700225796848,True,113.49411595508616,True,10,False,7,,Sarah Lenti,76561198929215198,7.0,-2751.60009765625,4068.669921875,17.020000457763672,8739.000244140625,9236.099853515625,1.0000000149011612,0.5000000074505806,0.7000000029802322,-1678.5000610351562,255.0,0.0,,0.009551177482562748,0.8144707844136729,-0.0003629751539282715,True,176.0,False,10,False,10,,
44,3143,89,False,False,1,6580.741930056401,3506.489990234375,-900.8200073242188,195.82000732421875,-16113.299560546875,16844.599609375,7451.500244140625,4090.4000854492188,1617.4000549316406,4080.5999755859375,1.0,-0.21393659740858464,-2.7232465013271656,-1.0001248441950024,76561198818476659,Jacques Célaire,13.0,3659.780029296875,-1028.3199462890625,124.13999938964844,839.8999786376953,19877.099609375,-751.6999816894531,-2479.199981689453,-3804.7000122070312,3102.60009765625,255.0,174.0,-0.628411554601071,2.0427746523965005,-1.1884821559332954,True,110.25709248614567,True,10,7,False,,76561198929215198,Sarah Lenti,7.0,2751.60009765625,-4068.669921875,17.020000457763672,-8739.000244140625,-9236.099853515625,1.0000000149011612,-0.5000000074505806,-0.7000000029802322,-1678.5000610351562,255.0,0.0,,-0.009551177482562748,-0.8144707844136729,-0.0003629751539282715,True,176.0,False,10,False,10,,enpitsu,76561198039309853,25.0,3554.929931640625,-757.47998046875,110.80000305175781,10838.1005859375,940.2999877929688,-14.700000286102295,2025.7000732421875,-5107.200012207031,-250.30000686645508,128.0,0.0,,0.7321353770903065,-2.133311302703659,1.264495374953893,True,138.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,-140.57000732421875,-4269.93994140625,17.010000228881836,539.3999862670898,11702.60009765625,2.0999999344348907,-0.0,-0.7999999821186066,-22.300000190734863,255.0,128.0,,-0.00954197477740756,1.6202469789669893,9.218981665978238e-05,True,119.0,False,10,False,6,34.0,
45,3307,95,False,False,0,10388.221251274252,3417.010009765625,-4310.56005859375,140.72999572753906,16438.199462890625,16088.900146484375,4824.4000244140625,2873.2998657226562,-232.19999313354492,-5262.1002197265625,0.0,-0.36212153446026396,-1.3097580610846613,2.894305816408189,bf81d8692db,games5425898691,19.0,3279.0400390625,-4430.89990234375,86.86000061035156,3857.9998779296875,17474.599609375,256.1000061035156,-4443.299865722656,-2630.5999755859375,-1893.800048828125,255.0,225.0,0.4519759875413284,0.7282149688173798,-1.069718587621803,True,103.0,False,12,7,False,,76561198039309853,enpitsu,24.0,-557.5700073242188,-4723.3798828125,17.049999237060547,12326.8994140625,3412.6998901367188,2.5999999046325684,-0.5000000074505806,0.5000000074505806,0.09999999776482582,128.0,255.0,False,0.017292125006042828,0.2701021679502501,3.573703423252355e-05,True,0.0,False,6,False,6,,Jacques Célaire,76561198818476659,14.0,715.5700073242188,-1053.5799560546875,16.770000457763672,13849.599609375,17622.900390625,53.69999885559082,5.099999904632568,-0.19999999552965164,-2495.2999877929688,255.0,0.0,True,0.00980799036379011,0.788340050456503,-0.00033185831686501055,True,240.0,False,12,False,10,,Sarah Lenti,76561198929215198,7.0,4070.909912109375,-3296.97998046875,200.77999877929688,-2229.1000366210938,-11257.2998046875,-11595.6005859375,703.4999847412109,4502.300109863281,-1065.199966430664,255.0,128.0,,0.8457228372979805,-1.8440679432547689,1.2445042864920957,True,255.0,False,12,False,12,,
46,3349,97,False,False,1,5457.240437256109,-3479.969970703125,1879.27001953125,133.02000427246094,7790.8001708984375,9808.800048828125,7963.3001708984375,4054.1000366210938,2022.5,-3933.599853515625,1.0,-0.3319358211048913,-1.8902128033744816,2.313638120770133,76561198818476659,Jacques Célaire,14.0,-3446.47998046875,1684.0999755859375,17.010000228881836,-14699.000244140625,17416.800537109375,2.3000000417232513,1.5000000596046448,-1.8000000715255737,-1743.2000732421875,231.0,0.0,-0.009595394135657194,0.9230465530587314,-0.00015091484771235727,True,191.0,False,12,10,False,,76561198929215198,Sarah Lenti,7.0,-2685.429931640625,3665.6298828125,29.649999618530273,11078.299560546875,-11557.2998046875,3113.2998657226562,0.29999999329447746,-0.29999999329447746,-124.30000305175781,255.0,128.0,,-0.009623629699197082,-2.3210299501073948,0.00017340003632928478,True,208.0141331175322,True,12,False,13,,enpitsu,76561198039309853,24.0,-646.6400146484375,3446.679931640625,17.049999237060547,-10383.499755859375,-7194.7998046875,3.1999999284744263,-0.0,-0.5999999865889549,-2185.2000427246094,128.0,0.0,False,-0.016823801435083007,-0.5502518525918368,-4.3761989686431315e-05,True,31.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-3486.699951171875,2032.56005859375,17.0,12032.80029296875,-8982.899780273438,1.0000000149011612,-3.3000001311302185,2.3999999463558197,1574.9000549316406,255.0,153.0,,-0.00959563777674352,-2.5730214439661805,-3.2985015474958544e-05,True,81.06206441694691,True,12,False,8,,False
47,3403,99,False,True,1,3220.472689331185,-2003.0699462890625,3737.56005859375,426.57000732421875,15257.60009765625,15614.69970703125,2485.5999755859375,4083.9999389648438,1885.7000732421875,-3970.4000854492188,1.0,0.3012502481861847,-2.470383647162366,2.2226088193391953,76561198818476659,Jacques Célaire,14.0,-2068.179931640625,3672.22998046875,313.3699951171875,8959.7998046875,15408.199462890625,1629.6000671386719,-3502.9000854492188,-4068.3999633789062,-1194.3000030517578,255.0,128.0,-0.35497357161165294,1.3494829550466616,-0.6066982538577615,True,146.73190542190304,True,14,11,False,,76561198929215198,Sarah Lenti,7.0,407.3800048828125,1454.31005859375,17.010000228881836,10305.799560546875,9155.399780273438,2.3999999463558197,-0.0,-0.0,2210.8999633789062,255.0,255.0,,-0.009571713844414038,2.347405036182942,-1.655319005535712e-05,True,193.0,False,14,False,14,,enpitsu,76561198039309853,24.0,-1796.989990234375,3851.7900390625,241.50999450683594,-8059.4000244140625,2361.9000244140625,3125.2999877929688,663.7999725341797,773.7000274658203,1532.4000549316406,255.0,255.0,,0.5869201266403059,-0.8184920220603228,-0.486366423326962,True,7.0,False,8,False,7,,games5425898691,bf81d8692db,19.0,-1048.489990234375,1503.260009765625,115.05000305175781,13681.099853515625,14900.899658203125,-155.9000015258789,-4773.999938964844,2728.800048828125,106.40000343322754,255.0,128.0,,-1.3169818092824839,-1.044710732705659,3.1295402711492226,True,50.0,False,14,False,9,,
48,3405,99,False,False,0,9403.653741981596,1905.3499755859375,-3836.699951171875,446.5799865722656,-3346.4999389648438,-6014.89990234375,16429.000244140625,3696.4999389648438,-3970.7998657226562,-2562.6998901367188,0.0,-0.06844945899429616,2.174523749880374,2.1982006913736445,76561198039309853,enpitsu,25.0,1860.219970703125,-3868.89990234375,265.05999755859375,3302.9000854492188,737.6999664306641,2583.2998657226562,-2144.600067138672,-2191.6000366210938,678.0000305175781,255.0,255.0,-0.564577788504918,1.014798219806905,-0.612038359816731,True,7.0,False,8,7,False,,bf81d8692db,games5425898691,19.0,934.530029296875,-1627.3499755859375,113.66000366210938,-13667.099609375,-14876.700439453125,-166.5999984741211,4775.400085449219,-2726.400146484375,107.60000228881836,255.0,128.0,,0.7141733967826303,1.0575994316178141,3.1304136890942433,True,50.0,False,9,False,14,,Jacques Célaire,76561198818476659,14.0,1993.9100341796875,-3804.080078125,321.4200134277344,-8912.899780273438,-16082.5,86.40000343322754,3882.39990234375,2567.39990234375,-2929.89990234375,255.0,128.0,,0.7817443111600484,-1.8318346039041589,-0.9798079856861219,True,143.0,False,14,False,11,,Sarah Lenti,76561198929215198,7.0,-407.3800048828125,-1454.31005859375,17.010000228881836,-10305.799560546875,-9155.399780273438,2.3999999463558197,0.0,0.0,2210.8999633789062,255.0,255.0,,0.009571713844414038,-2.347405036182942,-1.655319005535712e-05,True,193.0,False,14,False,14,,
49,3484,102,False,False,0,10387.153359363434,1317.8900146484375,-5008.47998046875,394.70001220703125,26897.900390625,-18245.10009765625,-2122.5999450683594,356.19998931884766,85.20000457763672,-5988.800048828125,0.0,0.7729864236604352,1.45547317597532,1.480461294504086,bf81d8692db,games5425898691,19.0,1203.780029296875,-4905.7900390625,315.5299987792969,18906.099853515625,-5302.19970703125,1965.2999877929688,-1210.2999877929688,5343.4002685546875,256.49999618530273,255.0,255.0,-0.5535923196343432,-1.0550743171843857,0.02716173673131364,True,20.505083850635,True,16,11,False,,76561198039309853,enpitsu,25.0,2796.219970703125,-4556.06005859375,17.059999465942383,-3980.8999633789062,-9783.400268554688,2.0000000298023224,0.0,-0.7999999821186066,-1977.4000549316406,255.0,0.0,False,0.016681810137462418,-1.9665601764145897,-0.0002399932928430817,True,7.0,False,8,False,8,,Jacques Célaire,76561198818476659,14.0,1445.3599853515625,-5038.14990234375,186.6699981689453,-722.6999664306641,6855.9002685546875,-2792.5,22.799999713897705,158.100004196167,0.19999999552965164,255.0,128.0,False,1.179833772446783,-3.125068130668984,1.5845770863658146,True,143.0,False,16,3,12,,Sarah Lenti,76561198929215198,6.0,1409.31005859375,-4529.43994140625,193.7899932861328,5812.39990234375,-22073.5009765625,2823.3999633789062,1394.1999816894531,-414.70001220703125,1218.3999633789062,255.0,3.0,,-0.5024253338221996,-0.6027702331161823,-0.11149419009574636,True,131.73848592081376,True,16,False,15,,
50,3605,106,False,False,0,7113.524638960803,3769.31005859375,-230.02000427246094,125.9800033569336,8640.2001953125,1603.5000610351562,3674.2999267578125,-1543.9999389648438,-2535.800018310547,-5213.900146484375,0.0,0.6503388575326403,-0.2607516574393921,-2.4871204869983847,bf81d8692db,games5425898691,19.0,3701.820068359375,-140.5500030517578,15.84000015258789,10365.699462890625,7303.499755859375,-18.600000143051147,32.10000038146973,-159.60000038146973,-1794.4999694824219,128.0,0.0,0.016212542924634803,0.5257196146806364,0.00807792558683416,True,255.0,False,18,14,False,190.0,76561198039309853,enpitsu,25.0,,,,,,,,,,,,,,,,True,,,,,,,Jacques Célaire,76561198818476659,14.0,259.510009765625,1530.25,94.72000122070312,-7052.60009765625,21685.400390625,-529.7000122070312,-3312.6998901367188,-3067.7999877929688,282.99999237060547,255.0,128.0,False,-1.1262863543297128,1.9702018366310663,0.3418065388652712,True,58.0,False,20,4,16,,Sarah Lenti,76561198929215198,7.0,1352.719970703125,-173.19000244140625,17.040000915527344,-4771.199951171875,20056.400146484375,-8.799999952316284,-51.99999809265137,-40.0,1421.0000610351562,255.0,128.0,,0.006997878892098789,1.9164491967256652,0.0011286726257772426,True,19.140404257723088,True,18,False,18,,
51,3681,109,False,False,0,6328.294610278639,3289.06005859375,393.1499938964844,125.75,-12030.30029296875,14540.999755859375,6581.099853515625,5730.10009765625,-10.499999523162842,1779.1000366210938,0.0,0.7691615216558074,1.1042463827244144,-0.4836423415378595,bf81d8692db,games5425898691,19.0,3417.639892578125,204.16000366210938,17.010000228881836,-3803.900146484375,16998.599853515625,-0.19999999552965164,0.0,0.9000000357627869,106.40000343322754,255.0,128.0,0.009606397124675247,1.8028452923706215,-0.0001093656376079224,True,204.88215065771533,True,18,14,False,,76561198039309853,enpitsu,25.0,,,,,,,,,,,,,,,,True,,,,,,,Jacques Célaire,76561198818476659,14.0,1921.56005859375,2260.320068359375,17.010000228881836,11882.19970703125,-9529.299926757812,2.3000000417232513,0.0,0.7000000029802322,1671.9000244140625,0.0,242.0,,0.009918535607535877,-0.6207314898332932,6.515521770333536e-05,True,31.0,False,20,4,16,,Sarah Lenti,76561198929215198,7.0,-3050.919921875,4024.199951171875,17.010000228881836,-14623.1005859375,16463.1005859375,2.3000000417232513,-0.5999999865889549,0.5999999865889549,-1709.7999572753906,255.0,0.0,,0.009580670820074902,2.251276266525111,-0.000177558472464829,True,255.0,False,20,False,20,,
52,3757,112,False,False,1,9206.2730859731,-239.72999572753906,-3995.949951171875,219.7100067138672,8806.900024414062,26814.3994140625,7348.699951171875,2951.7001342773438,3819.89990234375,-3562.9998779296875,1.0,-0.07339849934592418,-1.645668731643858,1.482540923688499,76561198929215198,Sarah Lenti,7.0,-233.5500030517578,-4184.4501953125,132.6999969482422,-10415.899658203125,18922.7001953125,3772.0001220703125,-1062.699966430664,2407.5999450683594,-1232.9000091552734,255.0,0.0,0.25280137737075736,0.8785184406902224,0.0511845820970994,True,238.87327332394096,True,22,21,False,,76561198818476659,Jacques Célaire,14.0,-756.8300170898438,-1355.969970703125,17.010000228881836,2906.7001342773438,-9545.30029296875,2.5,-0.0,-0.0,-2427.2999572753906,255.0,0.0,False,-0.009535201782107336,-1.8103197438287228,1.0142239490590898e-05,True,0.0,False,18,4,22,,enpitsu,76561198039309853,25.0,2831.4599609375,2824.89990234375,17.049999237060547,-9814.299926757812,-16350.30029296875,-1.8000000715255737,2.3000000417232513,4.399999976158142,-1122.5,255.0,128.0,False,-0.016784216534581346,-1.0250287083205547,-0.00026857138196681007,True,175.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,462.20001220703125,-2487.719970703125,78.45999908447266,15324.49951171875,-6550.8001708984375,-6581.400146484375,1033.6000061035156,337.59998321533203,556.8000030517578,255.0,128.0,,-0.7493637755129269,-2.3873713375146624,-0.9178960912086012,True,122.0,False,20,False,16,,
53,3974,120,False,False,0,8594.592094931764,-1859.6300048828125,-3400.39990234375,96.13999938964844,-7508.900146484375,18435.699462890625,1394.2999267578125,573.4999847412109,-3765.2999877929688,-1772.1000671386719,0.0,-0.6447979664361692,-0.8053250333355544,1.5481276680192544,bf81d8692db,games5425898691,19.0,-1789.6600341796875,-3614.68994140625,15.829999923706055,-7061.199951171875,10700.999755859375,158.90000343322754,467.99999237060547,-430.49999237060547,-1432.8999328613281,255.0,128.0,0.01610372286418602,2.0659579379212527,0.03459012068971866,True,138.36521313267372,True,22,18,False,,76561198039309853,enpitsu,24.0,-320.0400085449219,-3613.800048828125,17.030000686645508,13282.19970703125,-13949.300537109375,5.400000214576721,0.3999999910593033,-0.5000000074505806,-1583.8999938964844,255.0,0.0,True,0.01677836478803954,-0.8383883451706878,-0.0002414093634550335,True,255.0,False,2,False,2,,Jacques Célaire,76561198818476659,13.0,-3635.179931640625,559.0499877929688,17.010000228881836,1104.1000366210938,-11106.800537109375,2.3999999463558197,0.09999999776482582,0.09999999776482582,2381.7999267578125,255.0,255.0,False,0.009535015641354271,-1.4126976208261082,1.2938535459684446e-05,True,255.0,False,26,4,22,,Sarah Lenti,76561198929215198,7.0,-1659.0999755859375,-636.0800170898438,17.010000228881836,-10474.000244140625,823.7999725341797,2.3999999463558197,0.0,-1.1999999731779099,1868.5000610351562,0.0,255.0,,0.009856665212076931,3.125273017532483,4.94593895653679e-07,True,155.0,False,24,False,24,,
54,4003,121,False,False,1,3880.572281971498,2625.330078125,1666.06005859375,91.91000366210938,15037.2998046875,25312.7001953125,811.6999816894531,-3973.0999755859375,4451.499938964844,-630.2999877929688,1.0,-0.5045973135710624,1.4469141927144895,0.35164182265181143,76561198929215198,Sarah Lenti,7.0,2579.77001953125,1484.3800048828125,93.30000305175781,13639.300537109375,12314.300537109375,3177.6998901367188,1591.4999389648438,4155.5999755859375,166.29999160766602,255.0,150.0,-0.1780216777384901,2.296196461194514,0.07521921174682265,True,128.72241702131046,True,26,25,False,,76561198818476659,Jacques Célaire,13.0,2886.239990234375,375.8599853515625,17.010000228881836,-9978.900146484375,1982.8999328613281,2.5999999046325684,0.3999999910593033,-0.0,3079.8001098632812,255.0,255.0,False,-0.009554229224964107,0.0006526638636704155,2.3856417028514586e-05,True,246.0,False,22,4,26,,enpitsu,76561198039309853,25.0,57.720001220703125,4921.97998046875,17.049999237060547,3134.7000122070312,835.2999877929688,2.5999999046325684,0.7999999821186066,1.2999999523162842,-1081.6999816894531,128.0,128.0,False,-0.01674985066218642,-2.8891442974525816,0.00013128793480632895,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,2472.860107421875,2055.739990234375,62.310001373291016,10058.400268554688,-20493.798828125,2788.2998657226562,2368.300018310547,1436.300048828125,174.59999084472656,255.0,154.0,,-0.07134789143910293,-1.9630259681559865,-0.0033478286322575377,True,74.0,False,24,False,19,,
