,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
34,2398,81,False,False,0,9289.156338083005,-1763.2900390625,-4108.580078125,365.8900146484375,-6728.800048828125,10517.099609375,10839.000244140625,2687.39990234375,5344.89990234375,-457.59998321533203,0.0,0.1378625906240994,-0.8441336380728212,-2.605937429487233,2535417791076367,Akasha4967,8.0,-1712.6800537109375,-4166.3701171875,197.10000610351562,-9431.099853515625,8739.000244140625,3851.7001342773438,-212.29999542236328,1.7000000178813934,-144.20000076293945,255.0,128.0,False,-0.8033499995340189,2.3454353246499355,0.04269204496111832,True,19,22,False,89.61541499630098,True,,2535455613549804,HudraRl,11.0,-905.530029296875,-4400.93017578125,17.0,-6783.599853515625,4208.299865722656,3.700000047683716,4.000000059604645,-2.3000000417232513,1444.1000366210938,255.0,128.0,False,0.009492029787314827,2.6400278113741216,-0.0001427579936103792,True,85.0,False,False,False,False,,enpitsu,76561198039309853,29,-929.6400146484375,-2500.43994140625,17.059999465942383,-2574.1000366210938,8506.699829101562,1.899999976158142,0.09999999776482582,-0.7999999821186066,7.799999713897705,0.0,128.0,False,0.016898673273264726,-1.2738258390926513,-7.965131531657171e-05,True,152.0,False,22,False,18,,games5425898691,bf81d8692db,19.0,-501.4200134277344,-3482.699951171875,17.010000228881836,1325.7000732421875,11028.399658203125,3.100000023841858,0.0,0.0,2382.5,255.0,255.0,0.009548810607933497,1.5098032484673198,-1.2427883942069878e-06,True,169.0,False,18,False,18,,
35,2532,85,False,False,1,5589.933376105816,2898.659912109375,-78.87999725341797,107.22000122070312,7134.7998046875,20139.599609375,10930.699462890625,4264.700012207031,-4142.9998779296875,804.4999694824219,1.0,0.6088527944520248,1.052666065824642,0.6753223317432524,76561198039309853,enpitsu,29.0,2840.610107421875,-207.36000061035156,15.520000457763672,9816.799926757812,13374.7998046875,-1271.9000244140625,-3390.1998901367188,-3021.7001342773438,3102.3001098632812,255.0,128.0,,-0.027339826954574185,2.1744655248500977,-0.04334065028027264,True,18,22,False,69.21198292188743,True,,bf81d8692db,games5425898691,19.0,3559.919921875,-178.67999267578125,17.010000228881836,-5706.6998291015625,-11839.599609375,2.8999999165534973,-0.0,-1.5999999642372131,-1851.4999389648438,255.0,0.0,,-0.009522417951543412,-1.1036922799129356,-0.00028905114686263346,True,255.0,False,20,18,False,,Akasha4967,2535417791076367,9,1498.010009765625,4557.0400390625,17.059999465942383,-13880.999755859375,-1798.5000610351562,1.899999976158142,3.3000001311302185,0.5999999865889549,910.6999969482422,255.0,128.0,,-0.016759970792755707,-0.18982585139095406,-0.00020908350709519533,True,75.0,False,22,False,20,,HudraRl,2535455613549804,11.0,2824.89990234375,1344.77001953125,17.0,-9437.80029296875,-13515.10009765625,4.000000059604645,-0.0,0.29999999329447746,-2193.2000732421875,132.0,0.0,-0.009580406425917575,-0.8902314693390719,-9.793316866325997e-05,True,186.0,False,False,False,False,,True
36,2618,89,False,False,1,2009.8603772981928,2828.97998046875,4589.43017578125,223.80999755859375,-21952.7001953125,9507.60009765625,6409.7998046875,2305.2999877929688,-790.9999847412109,-5370.9002685546875,1.0,-0.10734430785009157,-2.615494643468683,-2.459815581622438,76561198039309853,enpitsu,29.0,2893.64990234375,4553.759765625,89.01000213623047,-18191.99951171875,8705.2001953125,2175.500030517578,1016.9999694824219,-5363.499755859375,669.4999694824219,128.0,255.0,,-0.5497069751102468,0.7409926379474819,-0.5543933653080313,True,19,24,False,43.0,False,,bf81d8692db,games5425898691,19.0,-228.5500030517578,2255.699951171875,17.010000228881836,-13175.50048828125,12003.1005859375,2.800000011920929,-1.4000000059604645,1.1999999731779099,-1752.1000671386719,255.0,46.0,,-0.009581558628881288,0.8065243759254853,-4.6723250921904836e-05,True,171.0,False,20,18,False,,Akasha4967,2535417791076367,8,392.5899963378906,4954.97021484375,17.059999465942383,-44.40000057220459,14.600000381469727,1.899999976158142,-0.0,0.7999999821186066,-0.7999999821186066,128.0,128.0,False,-0.01631543032995757,-2.769323272291071,2.9237559080507748e-05,True,75.0,False,22,False,20,,HudraRl,2535455613549804,10.0,927.1799926757812,4733.6298828125,17.0,3338.599853515625,1293.0999755859375,4.300000071525574,-1.7000000178813934,-4.1999998688697815,-902.2000122070312,208.0,30.0,-0.00971554458922463,2.698870013556773,-9.731002866915439e-05,True,124.0,False,False,False,False,,False
37,2700,92,False,False,0,9378.087957829586,1839.010009765625,-3830.409912109375,148.9499969482422,15915.0,4190.299987792969,1543.2000732421875,-3410.1998901367188,345.09998321533203,-2893.2998657226562,0.0,0.6955481899669361,-2.5996586896994276,-2.7226646620870123,2535455613549804,HudraRl,10.0,1709.6700439453125,-3853.949951171875,17.0,14149.300537109375,-58.69999885559082,3.700000047683716,-0.5999999865889549,0.0,-15.099999904632568,128.0,128.0,False,0.009619197054541274,-0.006198405121143713,6.190087190120907e-05,False,4,4,False,39.0,False,,2535417791076367,Akasha4967,8.0,233.16000366210938,-4728.3701171875,17.059999465942383,7077.1002197265625,1062.9000091552734,2.0000000298023224,-1.4000000059604645,-0.29999999329447746,-1.5999999642372131,233.0,128.0,False,0.016681707335783294,0.14886229974128803,0.00010246338865040315,True,75.0,False,24,22,False,,enpitsu,76561198039309853,29,-583.469970703125,-5137.4599609375,58.31999969482422,5763.4002685546875,-672.5,-1391.0000610351562,3627.39990234375,-1837.5,-1749.1999816894531,255.0,255.0,False,0.694024628656215,-0.3784551863770704,-0.21778808937331778,True,43.0,False,24,False,20,,games5425898691,bf81d8692db,19.0,-1605.31005859375,-5053.56982421875,624.0900268554688,-9378.800048828125,-3230.8999633789062,-1879.1999816894531,1133.499984741211,-1176.1000061035156,-680.1000213623047,255.0,47.0,0.6682848015431624,-2.6912876109078776,1.3202321168958717,True,148.0,False,22,False,20,,
38,2747,93,False,False,0,9636.208360097913,3993.010009765625,-3163.860107421875,303.8399963378906,-5601.199951171875,12875.0,12627.2998046875,3488.599853515625,-238.99999618530273,4523.2000732421875,0.0,-0.027686862565643025,1.9964328055882223,-0.8097890131071229,2535455613549804,HudraRl,10.0,4045.860107421875,-3295.419921875,131.0,6462.9998779296875,12501.700439453125,9952.000122070312,90.0,-4650.7000732421875,1454.4999694824219,255.0,128.0,False,-0.6582759998504912,1.1109662983906803,-0.8405957294399669,True,4,4,False,201.72001722038425,True,,2535417791076367,Akasha4967,8.0,2009.1700439453125,-3894.639892578125,17.059999465942383,8948.099975585938,14828.699951171875,-3.3000001311302185,0.19999999552965164,0.7999999821186066,27.59999990463257,255.0,128.0,False,0.01677618994324586,1.0310277883350332,-4.956011718736469e-05,True,65.90566872781325,True,24,22,False,,enpitsu,76561198039309853,29,48.66999816894531,-3800.530029296875,17.040000915527344,1035.199966430664,14110.799560546875,4.1999998688697815,-0.09999999776482582,-1.0000000149011612,-51.79999828338623,255.0,128.0,False,0.016771795802646372,1.4912044514191802,0.00010332954831016948,True,0.0,False,25,False,20,,games5425898691,bf81d8692db,19.0,-1316.06005859375,-3792.320068359375,100.70999908447266,14384.300537109375,14769.3994140625,-52.30000019073486,-3679.1000366210938,4088.0999755859375,-16.799999475479126,255.0,128.0,1.4785582885420623,0.6995566562441491,-0.03329561678051249,True,122.0,False,24,False,21,,
39,2803,95,False,False,0,6886.349232949527,2883.760009765625,-616.3200073242188,1470.9300537109375,-8994.69970703125,14755.400390625,2949.4000244140625,3291.6000366210938,3926.9000244140625,3121.4999389648438,0.0,0.5111455766937023,1.3050700033197462,-0.6884920484220847,2535455613549804,HudraRl,11.0,2985.110107421875,-714.1199951171875,1309.6199951171875,-9895.30029296875,14305.6005859375,2136.1000061035156,-4923.900146484375,-604.900016784668,2374.499969482422,128.0,128.0,True,-0.3108218061512203,-2.889300732246235,-0.18228445774702162,True,4,6,False,115.0,False,,2535417791076367,Akasha4967,8.0,3492.010009765625,207.4199981689453,17.059999465942383,-6993.0999755859375,20252.39990234375,2.3000000417232513,-2.0999999344348907,-1.4000000059604645,2018.699951171875,1.0,255.0,,0.01679904555714484,1.9815454557003107,1.5786939275758006e-05,True,255.0,False,24,22,False,,enpitsu,76561198039309853,29,85.16999816894531,-66.9800033569336,17.059999465942383,-3539.5001220703125,18533.800048828125,2.0999999344348907,0.5000000074505806,-1.4000000059604645,-1224.4999694824219,255.0,128.0,,0.01678564461305071,1.7512271066352472,-0.0002665488630855412,True,31.0,False,26,False,22,,games5425898691,bf81d8692db,19.0,289.239990234375,-275.75,92.83999633789062,-1004.5999908447266,22798.60107421875,-152.60000228881836,-5440.8001708984375,-803.7000274658203,29.30000066757202,255.0,128.0,-0.2996491025388321,-1.4224711589859687,3.135966042476339,True,152.0,False,26,False,23,,
40,2834,96,False,False,0,4948.566254504896,1875.050048828125,1040.050048828125,1383.9100341796875,-8676.199951171875,15202.099609375,-2700.7998657226562,650.1000213623047,2605.8999633789062,2584.89990234375,0.0,0.2829696523751563,1.735979210177793,-0.3049770775586469,2535455613549804,HudraRl,11.0,1918.949951171875,866.7999877929688,1276.06005859375,-8347.19970703125,14325.50048828125,-1031.6000366210938,2090.0999450683594,1041.9999694824219,4979.5001220703125,128.0,177.0,True,-0.7175477406664794,0.5222497473044931,2.1104469759192193,True,4,6,False,69.45992251878143,True,,2535417791076367,Akasha4967,8.0,2259.10009765625,1347.22998046875,17.059999465942383,-11408.699951171875,10279.000244140625,1.899999976158142,0.29999999329447746,-0.09999999776482582,-2.7000001072883606,254.0,128.0,,0.01678843093029684,2.4078767586618355,2.7738899263565252e-05,True,255.0,False,24,22,False,,enpitsu,76561198039309853,29,-35.79999923706055,1928.25,17.059999465942383,343.69998931884766,17455.400390625,1.899999976158142,-0.19999999552965164,-0.29999999329447746,-17.5,255.0,128.0,,0.01683965982566226,1.5490122019121617,3.0153363817714508e-05,True,61.0,False,26,False,22,,games5425898691,bf81d8692db,19.0,555.9000244140625,2254.389892578125,17.010000228881836,15123.299560546875,14746.700439453125,2.800000011920929,0.09999999776482582,0.29999999329447746,-1935.2000427246094,255.0,33.0,0.00958288757723124,0.6932805507078857,3.719583301884155e-05,True,152.0,False,26,False,24,,
41,2873,98,False,True,0,2539.1575571014887,676.5900268554688,3146.43994140625,396.9700012207031,-10166.900024414062,19955.400390625,-2659.5999145507812,3455.7000732421875,3821.099853515625,3075.10009765625,0.0,0.21416726712113088,0.8031793839888148,-1.0077184771587575,2535455613549804,HudraRl,11.0,726.9099731445312,3023.3701171875,255.9499969482422,-11400.30029296875,18723.800048828125,-5761.099853515625,327.5,-867.5,122.79999732971191,128.0,128.0,True,-0.7462351098042634,2.1306632577872353,2.5981384092777624,True,4,6,False,0.0,False,,2535417791076367,Akasha4967,9.0,797.510009765625,3096.510009765625,186.00999450683594,-10569.7998046875,18081.700439453125,-1331.300048828125,-2668.2000732421875,-4774.89990234375,575.2000045776367,128.0,16.0,,0.8533041119933495,2.981778549736415,0.43436528933656543,True,223.67513143888084,True,26,23,False,,enpitsu,76561198039309853,29,103.88999938964844,3791.429931640625,24.559999465942383,1280.7000732421875,3849.4000244140625,3035.8999633789062,1.8000000715255737,-0.3999999910593033,-0.3999999910593033,128.0,0.0,,0.016881484154256103,1.2494401051240505,7.738114026456835e-06,True,78.0,False,28,False,22,,games5425898691,bf81d8692db,19.0,1006.9600219726562,4350.419921875,17.010000228881836,-13799.100341796875,5020.299987792969,2.800000011920929,0.0,0.0,2075.399932861328,255.0,255.0,0.00957340542662813,2.859133661429003,-4.290395427537653e-06,True,152.0,False,26,False,24,,
42,2884,98,False,False,1,9125.290491044618,-316.4100036621094,-3904.389892578125,258.989990234375,-7645.30029296875,-1773.699951171875,2786.7001342773438,3637.6998901367188,4523.299865722656,1518.3999633789062,1.0,0.6135879230793345,-1.9355521876437252,0.4534285980343365,76561198039309853,enpitsu,29.0,-233.22999572753906,-4002.260009765625,177.66000366210938,-7503.699951171875,-3158.9999389648438,2634.4000244140625,-2485.8999633789062,-4886.9000244140625,-432.59998321533203,128.0,0.0,,-0.031959926451429733,-1.0684388265385254,0.5955294860936563,True,23,28,False,78.0,False,,bf81d8692db,games5425898691,19.0,-430.5899963378906,-4489.68017578125,17.010000228881836,14025.999755859375,-3692.60009765625,2.5999999046325684,0.09999999776482582,-0.29999999329447746,37.69999980926514,255.0,143.0,,-0.009619378749298106,-2.880119469858191,3.5640429213724916e-05,True,152.0,False,26,24,False,,Akasha4967,2535417791076367,9,-373.2699890136719,-3825.949951171875,176.30999755859375,10383.699951171875,-17859.100341796875,-154.7000026702881,3563.599853515625,3542.39990234375,-2236.300048828125,128.0,128.0,,0.1936156312334833,1.7752335718931724,-2.3161711433440666,True,224.0,False,26,False,23,,HudraRl,2535455613549804,11.0,-243.42999267578125,-3796.300048828125,69.25,10195.800170898438,-16557.60009765625,277.99999237060547,-735.9999847412109,340.09998321533203,-51.500000953674316,128.0,128.0,0.9911812561838329,2.9796672151300023,3.0100969565541806,True,0.0,False,6,False,4,,False
43,2885,98,False,False,0,1735.3885542067696,334.5899963378906,3916.389892578125,270.3599853515625,-3263.0999755859375,15557.19970703125,11226.300048828125,3830.7998657226562,4588.500061035156,519.3000030517578,0.0,-0.5697611024167789,2.000442929249703,0.4192863185982908,2535417791076367,Akasha4967,9.0,373.2699890136719,3825.949951171875,176.30999755859375,-10383.699951171875,17859.100341796875,-154.7000026702881,-3563.599853515625,-3542.39990234375,-2236.300048828125,128.0,128.0,,-0.1936156312334833,-1.7752335718931724,-2.3161711433440666,True,23,26,False,224.0,False,,2535455613549804,HudraRl,11.0,243.42999267578125,3796.300048828125,69.25,-10195.800170898438,16557.60009765625,277.99999237060547,735.9999847412109,-340.09998321533203,-51.500000953674316,128.0,128.0,False,-0.9911812561838329,-2.9796672151300023,3.0100969565541806,True,0.0,False,6,4,False,,enpitsu,76561198039309853,29,233.22999572753906,4002.260009765625,177.66000366210938,7503.699951171875,3158.9999389648438,2634.4000244140625,2485.8999633789062,4886.9000244140625,-432.59998321533203,128.0,0.0,,0.031959926451429733,1.0684388265385254,0.5955294860936563,True,78.0,False,28,False,23,,games5425898691,bf81d8692db,19.0,430.5899963378906,4489.68017578125,17.010000228881836,-14025.999755859375,3692.60009765625,2.5999999046325684,-0.09999999776482582,0.29999999329447746,37.69999980926514,255.0,143.0,0.009619378749298106,2.880119469858191,3.5640429213724916e-05,True,152.0,False,26,False,24,,
44,2886,98,False,False,1,9178.27597304127,-335.2200012207031,-3955.320068359375,307.1499938964844,-6734.69970703125,-3410.10009765625,12093.1005859375,3747.9000854492188,4468.0999755859375,1410.2000427246094,1.0,0.5477391444332382,-2.043323601562868,0.41054357765497446,76561198039309853,enpitsu,29.0,-282.69000244140625,-4039.68994140625,187.86000061035156,-5940.10009765625,-4483.900146484375,263.799991607666,-3030.7998657226562,-4584.4000244140625,-216.00000381469727,128.0,0.0,,-0.003049544941281691,-0.946835008971811,1.2504799161420137,True,23,28,False,78.0,False,,bf81d8692db,games5425898691,19.0,-360.3900146484375,-4507.919921875,19.479999542236328,14076.500244140625,-3604.8001098632812,2959.4000244140625,0.7000000029802322,-0.3999999910593033,302.7000045776367,255.0,165.0,,-0.009616390271685102,-2.8895844966558206,5.97557164948212e-05,True,152.0,False,27,24,False,,Akasha4967,2535417791076367,9,-373.2699890136719,-3825.949951171875,176.30999755859375,10383.699951171875,-17859.100341796875,-154.7000026702881,3563.599853515625,3542.39990234375,-2236.300048828125,128.0,128.0,,0.1936156312334833,1.7752335718931724,-2.3161711433440666,True,224.0,False,26,False,23,,HudraRl,2535455613549804,11.0,-158.49000549316406,-3934.179931640625,69.5199966430664,10182.2998046875,-16534.49951171875,-174.50000762939453,721.5000152587891,530.2999877929688,1656.6999816894531,128.0,128.0,0.9569539461415782,2.924109557984126,3.009059622266562,True,0.0,False,6,False,4,,True
45,3045,104,False,False,1,10308.673715742421,-3156.4599609375,-4338.72998046875,190.94000244140625,-31651.8994140625,2951.9000244140625,-4335.400085449219,-2416.199951171875,-2033.0999755859375,1949.1000366210938,1.0,0.716851820971749,1.8647796669676804,2.0516160674763015,bf81d8692db,games5425898691,19.0,-2981.510009765625,-4341.64013671875,166.9199981689453,-19955.2001953125,3298.3999633789062,1139.4000244140625,-3640.8999633789062,-684.0000152587891,421.1000061035156,255.0,68.0,,-0.002002621842799761,0.01839040224209944,0.21751237160302317,True,27,32,False,105.0274409760711,True,,76561198039309853,enpitsu,29.0,-3196.47998046875,-4535.64990234375,20.889999389648438,-2742.6998901367188,6275.2001953125,-344.59999084472656,653.7000274658203,-505.99998474121094,-205.79999923706055,128.0,128.0,,-0.05944014465817272,1.188267297646224,0.10690238588515509,True,255.0,False,28,24,False,,Akasha4967,2535417791076367,9,-3638.659912109375,-2589.68994140625,17.06999969482422,-171.8000030517578,-7057.9998779296875,1.5000000596046448,0.5000000074505806,-0.09999999776482582,-1219.000015258789,155.0,0.0,,-0.016680314982872296,-1.6153958922467786,-0.0005972293460544322,True,240.0,False,28,False,26,,HudraRl,2535455613549804,11.0,3042.070068359375,755.4299926757812,16.889999389648438,10586.600341796875,20168.800048828125,32.10000038146973,5.400000214576721,-24.700000286102295,951.6000366210938,254.0,255.0,-0.010397392722697974,2.0527429662313206,0.0014202236676486638,,44.0,False,10,False,8,,
46,3144,108,False,False,1,6419.94697573721,-3376.02001953125,347.760009765625,233.25999450683594,18949.3994140625,15474.49951171875,10280.30029296875,272.90000915527344,-4060.4998779296875,4408.699951171875,1.0,-1.0470134097969186,0.005991904556825335,1.1008369805792477,bf81d8692db,games5425898691,19.0,-3440.070068359375,316.2200012207031,97.75,17593.900146484375,14508.1005859375,2776.9000244140625,-99.39999580383301,5449.5001220703125,-736.2999725341797,255.0,73.0,,-0.5500460621476437,2.4889532566369628,0.28354818841028834,True,29,34,False,255.0,False,,76561198039309853,enpitsu,29.0,-1174.3699951171875,-1069.3699951171875,17.049999237060547,12673.00048828125,6525.7000732421875,3.100000023841858,-1.0000000149011612,-0.19999999552965164,-154.399995803833,255.0,255.0,,-0.01675896902721295,2.6830058323730017,0.00013887610068737043,True,202.0,False,28,24,False,,Akasha4967,2535417791076367,9,630.4500122070312,-87.29000091552734,17.059999465942383,21126.39892578125,7925.0,1.8000000715255737,-1.0000000149011612,-0.09999999776482582,-162.39999771118164,254.0,128.0,False,-0.016759571487999243,2.799046702694724,0.0001230577758006751,False,134.0,False,30,False,28,,HudraRl,2535455613549804,10.0,-2.390000104904175,4925.0,17.010000228881836,-10987.2998046875,-39.80000019073486,2.5,-0.29999999329447746,0.3999999910593033,48.20000171661377,254.0,128.0,-0.009554603521435938,-0.009608008996204582,-5.6602429633567314e-05,True,255.0,False,10,False,8,,
47,3253,112,False,False,0,9776.183269020272,-3218.139892578125,-4356.39013671875,164.89999389648438,-20451.199951171875,5238.2000732421875,4282.39990234375,-5445.999755859375,-2392.4000549316406,-785.1999664306641,0.0,0.19285737060479025,1.694638436648443,-2.94640624395361,2535455613549804,HudraRl,10.0,-2997.639892578125,-4344.419921875,46.209999084472656,-14152.80029296875,1186.1000061035156,3469.8001098632812,-1199.4000244140625,439.70001220703125,1245.8000183105469,254.0,124.0,True,0.00044999134486776776,-3.135128666312387,0.026032387809299975,True,8,11,False,230.70564280017732,True,,2535417791076367,Akasha4967,9.0,-386.79998779296875,-4669.0400390625,17.059999465942383,5037.39990234375,-9525.700073242188,3.100000023841858,0.3999999910593033,-0.5000000074505806,-2996.199951171875,128.0,0.0,False,0.016814100927542982,-1.3313247369044232,-6.726010446884848e-05,True,226.0,False,30,28,False,,enpitsu,76561198039309853,29,-2567.10009765625,129.91000366210938,17.049999237060547,-2970.7998657226562,-268.6000061035156,3.1999999284744263,-0.5999999865889549,-0.29999999329447746,14.500000476837158,128.0,255.0,,0.01682628167945867,-3.0485443159777446,-6.451797242506566e-05,True,202.0,False,28,False,24,,games5425898691,bf81d8692db,19.0,-3727.89990234375,-2629.35009765625,17.020000457763672,-1767.4000549316406,-21583.9990234375,-1.2999999523162842,0.0,2.0000000298023224,636.1000061035156,255.0,128.0,0.009595383954277404,-1.597890276504973,-0.0002444501703165112,True,229.90949656373712,True,36,False,32,,
48,3299,113,False,False,0,8150.673617509023,-3678.050048828125,-2521.179931640625,170.94000244140625,12090.699462890625,12454.200439453125,4631.600036621094,1855.5999755859375,-4412.60009765625,3617.3001098632812,0.0,0.3824258308216021,0.5592632457664586,-0.28165593174996045,2535455613549804,HudraRl,10.0,-3759.1298828125,-2540.97998046875,29.889999389648438,12283.399658203125,14040.10009765625,661.1000061035156,57.800002098083496,920.0,-1385.0,254.0,0.0,True,-0.06054130091949298,0.7376333887366191,-0.09108566595072626,True,8,14,False,151.0,False,,2535417791076367,Akasha4967,9.0,-853.1400146484375,-4896.7099609375,17.059999465942383,-871.5000152587891,5110.899963378906,2.199999988079071,0.0,0.19999999552965164,-2114.2999267578125,254.0,0.0,False,0.016646001346506057,1.7902430165071461,-4.677263944439383e-05,True,226.0,False,30,28,False,,enpitsu,76561198039309853,29,-3354.77001953125,-298.1199951171875,17.049999237060547,-878.3000183105469,-8215.30029296875,4.000000059604645,-1.4000000059604645,-0.29999999329447746,2388.6000061035156,255.0,255.0,False,0.016768214878246302,-1.6502130594487632,1.3372024547833188e-05,True,176.0,False,28,False,24,,games5425898691,bf81d8692db,19.0,-4073.5,-3693.719970703125,1285.6400146484375,-1289.4000244140625,13351.8994140625,816.2000274658203,-1997.2999572753906,-303.50000381469727,-1401.0000610351562,255.0,66.0,-0.01805036207862464,1.6776417129983294,1.5664828977501928,True,193.39216357405468,True,36,False,32,,
49,3344,115,False,False,1,4654.4669681478135,1743.7099609375,563.3800048828125,124.0999984741211,-14821.8994140625,9010.30029296875,7246.199951171875,5318.4002685546875,-1103.7999725341797,2443.0999755859375,1.0,0.1697336548948329,2.911852918279202,-1.8400752605225534,76561198039309853,enpitsu,29.0,1793.52001953125,409.9100036621094,64.7300033569336,-13097.19970703125,8177.5,2383.000030517578,-966.2000274658203,-1916.1000061035156,-2033.800048828125,255.0,0.0,,-0.08521501881265163,0.5976520497957002,-0.05266637421747428,True,25,30,False,142.0,False,,bf81d8692db,games5425898691,19.0,3794.030029296875,672.760009765625,12.399999618530273,-13222.5,-18817.5,251.39999389648438,335.09998321533203,1660.2999877929688,1233.499984741211,255.0,255.0,,0.018875820308973935,-0.9584569452810834,-0.026169853900782563,True,67.88636560850247,True,36,32,False,,Akasha4967,2535417791076367,9,348.4200134277344,3279.8798828125,17.059999465942383,-4615.899963378906,-11048.599853515625,1.8000000715255737,-0.5000000074505806,-0.0,0.0,254.0,128.0,,-0.01676564196908809,-1.175034815852741,-1.561627498612065e-05,True,193.0,False,30,False,28,,HudraRl,2535455613549804,11.0,1013.2100219726562,1616.1500244140625,17.0,-15633.299560546875,6338.699951171875,3.799999952316284,0.19999999552965164,-0.09999999776482582,-2018.0000305175781,255.0,0.0,-0.00955661980101619,0.454265521867381,2.2687991631966826e-05,True,151.0,False,14,False,10,,False
50,3398,117,False,False,0,7659.90628099045,1110.9300537109375,-2252.320068359375,313.1000061035156,18756.600341796875,4385.799865722656,9788.800048828125,5623.900146484375,1419.7000122070312,-1534.7000122070312,0.0,-0.03932781146248401,2.9171236792422146,-2.9315704146517128,2535417791076367,Akasha4967,8.0,1066.300048828125,-2297.81005859375,150.86000061035156,11282.2998046875,7609.6002197265625,2206.6000366210938,2269.9000549316406,4828.500061035156,1335.0,225.0,10.0,,-0.30201314279837493,1.3666976908180044,0.530238984131913,True,29,32,False,192.69381525183238,True,,2535455613549804,HudraRl,11.0,-518.010009765625,-3836.010009765625,17.0,7024.4000244140625,-10879.200439453125,3.8999998569488525,-1.7000000178813934,2.5,2007.5,254.0,128.0,False,0.009517890592290261,-0.9242509594879921,-2.170238720716626e-05,True,151.0,False,14,10,False,,enpitsu,76561198039309853,29,779.5900268554688,-1647.0400390625,17.059999465942383,13140.699462890625,5567.5,1.8000000715255737,1.4000000059604645,0.3999999910593033,240.10000228881836,255.0,128.0,,0.016787789385134328,0.4266762704483763,-0.0002106272164896238,True,142.0,False,30,False,26,,games5425898691,bf81d8692db,19.0,-999.5,2455.179931640625,16.989999771118164,21242.80029296875,8477.60009765625,5.199999809265137,-0.3999999910593033,-0.19999999552965164,-1274.4000244140625,255.0,3.0,0.009600196920724769,0.3625260415110383,-0.0002204958726774564,True,221.0,False,36,False,32,,
