,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
76,4827,141,False,False,0,10324.590131531848,3153.429931640625,-4357.330078125,155.72999572753906,-2283.000030517578,13384.599609375,7464.69970703125,4067.3001098632812,-3690.4998779296875,2415.800018310547,0.0,-0.22443924082953312,-1.8552200616860235,1.0100405015798108,1050108442328652631,xx_machado23_xx,13.0,3123.030029296875,-4541.25,84.12000274658203,1378.699951171875,8072.80029296875,3154.8001098632812,-4941.000061035156,-873.8999938964844,1010.1999664306641,44.0,25.0,False,-0.16352990154293856,-1.9432133046661595,0.04917775516945723,True,25,30,255.0,False,False,,1942814351299910691,xx_diogopinho_xx,14.0,-365.05999755859375,-3463.719970703125,17.010000228881836,10968.499755859375,-16347.2998046875,2.3000000417232513,0.0,0.09999999776482582,1985.3999328613281,236.0,255.0,,0.009571436220006143,-0.9064260947133952,9.534517476557853e-07,True,26,6,32,209.0,False,,enpitsu,76561198039309853,26.0,2296.889892578125,-1886.1400146484375,17.049999237060547,8994.7998046875,-7675.999755859375,2.5999999046325684,-4.099999964237213,3.100000023841858,1120.8999633789062,255.0,0.0,False,0.016722410352623864,-0.6419742783393527,-0.00019878274875592637,True,123.0,False,26,False,22,,games5425898691,bf81d8692db,20.0,3750.239990234375,-4090.68994140625,41.439998626708984,-3575.1998901367188,6225.10009765625,-3533.2000732421875,1211.9000244140625,3558.2998657226562,2224.199981689453,255.0,255.0,,0.4012507865705926,2.1452218034049158,-0.11152222670573253,True,0.0,False,34,36,False,
77,4886,143,False,False,1,5077.4642969510005,-2751.590087890625,1607.9000244140625,303.29998779296875,-6795.3997802734375,-5864.89990234375,3572.0001220703125,747.6999664306641,3241.099853515625,490.40000915527344,1.0,0.3726322784430048,1.901731780278239,1.54768743698818,76561198039309853,enpitsu,26.0,-2656.429931640625,1577.300048828125,173.36000061035156,-4635.4998779296875,-5221.400146484375,1896.300048828125,1145.5000305175781,-5352.7001953125,534.7999954223633,128.0,255.0,,-0.0694857724894401,1.2954295301271597,-0.4950511581113252,True,23,28,87.0,False,False,,bf81d8692db,games5425898691,20.0,-1789.9300537109375,2691.1298828125,93.97000122070312,9675.30029296875,-14655.50048828125,-142.39999771118164,4616.9000244140625,2987.9998779296875,-76.19999885559082,255.0,128.0,,1.060096998550054,1.0211497371022888,-3.113190730323179,True,35,False,38,255.0,False,,xx_diogopinho_xx,1942814351299910691,14.0,-1927.5400390625,2183.489990234375,17.010000228881836,4925.899963378906,-14900.799560546875,2.0000000298023224,0.29999999329447746,-1.1999999731779099,84.70000267028809,199.0,128.0,,-0.009605223952330271,-1.9015222543961132,-0.0001296408006406258,True,240.0,False,32,6,26,,xx_machado23_xx,1050108442328652631,13.0,-3013.8701171875,3019.889892578125,16.989999771118164,-564.3000030517578,-7189.5001220703125,4.600000083446503,-0.5999999865889549,-5.299999713897705,-894.4999694824219,128.0,128.0,,-0.00966319942901296,-1.4547781169699712,5.784185121510243e-05,True,207.0,False,26,30,False,
78,4929,145,False,False,0,7476.872937531303,3777.760009765625,-696.0599975585938,115.3499984741211,5556.7999267578125,21873.1005859375,7874.1998291015625,4039.5999145507812,4410.10009765625,-481.5999984741211,0.0,-0.3939103017631704,-1.5168277514527901,0.06549263159498814,1050108442328652631,xx_machado23_xx,13.0,3742.10009765625,-878.8200073242188,16.989999771118164,-493.10001373291016,19307.39990234375,2.199999988079071,0.0,0.5999999865889549,272.60000228881836,255.0,128.0,,0.009598268411981432,1.6253196313335363,-0.00016567856962612515,True,26,30,100.8287827507142,True,False,,1942814351299910691,xx_diogopinho_xx,14.0,378.5400085449219,-152.16000366210938,17.010000228881836,-12742.5,15165.899658203125,0.7000000029802322,-0.29999999329447746,0.5999999865889549,0.0,196.0,128.0,,0.009609902293585012,2.2695875280340627,-5.5269942894452385e-05,True,26,6,32,201.0,False,,enpitsu,76561198039309853,26.0,3581.5400390625,-811.4099731445312,45.70000076293945,6771.099853515625,9741.599731445312,3166.400146484375,-307.1999931335449,129.0999984741211,2634.1000366210938,255.0,255.0,,0.023622716071288956,1.1226840935833953,-0.0015176955729216451,True,14.672860414751115,True,30,False,25,,games5425898691,bf81d8692db,20.0,304.3699951171875,-10.170000076293945,16.989999771118164,-10379.89990234375,20524.49951171875,2.199999988079071,1.0000000149011612,-0.7999999821186066,-238.29999923706055,255.0,86.0,,0.009644650918630936,2.0384940227794464,-2.4074352919081644e-05,True,191.9984000959704,True,36,38,False,
79,4996,147,False,False,0,4444.349123782561,3361.64990234375,3865.3798828125,102.33000183105469,-2696.7001342773438,22913.5009765625,1743.0999755859375,-5976.7999267578125,-450.8000183105469,-272.2999954223633,0.0,0.31192561730785257,-1.6985748747662546,-1.6770743344030723,1050108442328652631,xx_machado23_xx,13.0,3418.050048828125,3681.969970703125,17.860000610351562,1206.3999938964844,19115.699462890625,225.9000015258789,144.7000026702881,-22.999999523162842,-92.29999542236328,255.0,128.0,,0.03248921907127523,1.4814845352973238,-0.08443249754452888,True,26,30,220.5932389920758,True,False,,1942814351299910691,xx_diogopinho_xx,14.0,-2495.199951171875,3137.570068359375,17.010000228881836,-1119.4000244140625,14251.500244140625,2.3000000417232513,0.0,0.19999999552965164,-2110.8999633789062,238.0,0.0,,0.009590589740537036,1.58468695445704,-2.4944712699745083e-05,True,26,6,32,201.0,False,,enpitsu,76561198039309853,26.0,3431.4599609375,3130.25,17.049999237060547,-2687.3001098632812,16811.99951171875,2.5999999046325684,0.0,0.0,0.19999999552965164,255.0,128.0,,0.016777103154620405,1.729350685260614,-6.590735892936995e-06,True,0.0,False,30,False,26,,games5425898691,bf81d8692db,21.0,207.00999450683594,4796.9501953125,16.989999771118164,19708.00048828125,6115.30029296875,4.600000083446503,2.0000000298023224,0.3999999910593033,-583.6999893188477,255.0,128.0,,0.0095984916286822,0.25782863428277847,0.00010733310476406766,True,250.0,False,36,38,False,
80,5023,148,False,False,0,3516.358869898844,2617.610107421875,5000.990234375,592.3800048828125,-17312.60009765625,-56.79999828338623,5084.800109863281,-1611.300048828125,251.10000610351562,-735.9999847412109,0.0,0.4572810300769935,-1.0675496455530438,-0.16712636312338025,1050108442328652631,xx_machado23_xx,13.0,2794.989990234375,5061.97021484375,571.969970703125,-14868.399658203125,3352.2000122070312,4773.800048828125,-880.1999664306641,-2067.2000122070312,3062.2000122070312,138.0,255.0,,-0.2197788853093372,2.9423241536624625,-1.4851128078475677,True,26,31,208.0,False,False,,1942814351299910691,xx_diogopinho_xx,14.0,-1775.719970703125,3975.31005859375,17.010000228881836,7309.2999267578125,2070.8999633789062,2.5999999046325684,4.1999998688697815,0.0,1087.9000091552734,238.0,197.0,,0.009578166130878443,0.24235428137118936,0.0002044344235326573,True,26,6,32,201.0,False,,enpitsu,76561198039309853,26.0,2912.469970703125,4753.47021484375,17.329999923706055,-5881.6998291015625,18811.99951171875,173.99999618530273,769.8000335693359,-501.5999984741211,-9.800000190734863,255.0,128.0,,0.00741862904770596,1.866817829210912,-0.0113672009017745,True,211.13707553955817,True,30,False,26,,games5425898691,bf81d8692db,21.0,2115.179931640625,5103.0,416.3999938964844,15879.599609375,-5.600000023841858,12798.900146484375,-59.40000057220459,-88.90000343322754,-16.200000047683716,255.0,68.0,,-0.7149958515512513,0.011413062301491684,1.56546906306211,True,224.94608195879127,True,36,38,False,
81,5027,149,False,False,1,10649.161286562741,-2453.2099609375,-4968.77978515625,658.8300170898438,-7174.89990234375,20943.89892578125,10057.7001953125,-708.6000061035156,1455.2000427246094,-5777.5,1.0,-0.33333650069952636,1.3869676878809272,-0.20015859503660507,bf81d8692db,games5425898691,21.0,-2386.800048828125,-5105.7900390625,617.4000244140625,-15718.800048828125,162.39999771118164,9915.399780273438,-99.20000076293945,-1328.6000061035156,-120.29999732971191,255.0,0.0,,0.5224890907716827,-0.01815702377103413,1.5519202423561835,True,36,38,212.41894204129457,True,False,,76561198039309853,enpitsu,26.0,-2794.590087890625,-5037.0498046875,85.66000366210938,8738.499755859375,-10931.199951171875,10235.399780273438,-5264.6002197265625,827.6000213623047,1359.7000122070312,255.0,255.0,,0.6595366761003623,-2.180423563859115,-0.7417092350589272,True,26,False,30,208.0,False,,xx_diogopinho_xx,1942814351299910691,14.0,1701.800048828125,-4002.840087890625,17.010000228881836,-7402.80029296875,-3401.0000610351562,2.5999999046325684,1.4000000059604645,0.7000000029802322,2236.0000610351562,239.0,233.0,,-0.00954064875657748,-0.429782634229012,0.00023254628903811967,True,201.0,False,32,6,26,,xx_machado23_xx,1050108442328652631,13.0,-2695.1298828125,-5083.31005859375,597.02001953125,15031.99951171875,-3229.5001220703125,2904.5001220703125,422.40001678466797,1159.1000366210938,2624.7000122070312,137.0,255.0,,0.11289345731076587,-3.1285945799560433,-1.4515915633719587,True,208.0,False,26,32,False,
82,5189,155,False,False,1,3706.6243577101177,-2674.89990234375,4146.14990234375,94.5999984741211,24633.20068359375,3237.7999877929688,5028.699951171875,-5085.5999755859375,3169.5001220703125,299.6999931335449,1.0,-0.5027344313894122,-0.5736297817987797,2.2576040887944804,76561198039309853,enpitsu,26.0,-2872.56005859375,4140.60009765625,67.45999908447266,18097.60009765625,12346.700439453125,3018.0999755859375,1604.7999572753906,1412.7000427246094,-2795.7000732421875,128.0,0.0,,-0.01685434712930446,2.4408807626545435,0.01604453721020513,True,27,32,5.0,False,False,,bf81d8692db,games5425898691,21.0,-334.80999755859375,165.0800018310547,95.81999969482422,3593.800048828125,22237.80029296875,-382.20001220703125,-4821.600036621094,695.0,-8.799999952316284,255.0,128.0,,1.3171920684369374,1.7067278138844406,-0.007508305151563417,True,40,False,42,192.0,False,,xx_diogopinho_xx,1942814351299910691,14.0,432.0199890136719,5262.06982421875,17.010000228881836,-10225.800170898438,2090.800018310547,2.3999999463558197,-0.09999999776482582,-0.0,2362.5999450683594,236.0,255.0,,-0.009546431601733919,0.14934506365115294,-2.7127903836599426e-05,True,158.0,False,34,6,28,,xx_machado23_xx,1050108442328652631,13.0,-2876.60009765625,4587.259765625,17.010000228881836,6394.4000244140625,4539.700012207031,0.5000000074505806,0.7000000029802322,-1.5000000596046448,-2547.5,154.0,255.0,False,-0.009653127253911715,-2.6380569177019493,8.493625556447562e-05,True,255.0,False,28,34,False,
83,5301,159,False,False,1,3178.5202115355264,3865.4599609375,4006.2900390625,625.8300170898438,-17425.10009765625,5686.7999267578125,-5398.699951171875,-1790.2000427246094,1157.5,5608.4002685546875,1.0,0.3218133099943818,0.80658612770666,1.3761480325555935,bf81d8692db,games5425898691,21.0,4009.3701171875,3938.070068359375,665.4400024414062,-6127.8997802734375,8578.099975585938,-5608.0999755859375,-1968.3999633789062,351.19998931884766,688.8999938964844,255.0,255.0,,-0.5063558351053805,1.1903167497374147,-1.5351545843389627,True,40,43,164.0,False,False,,76561198039309853,enpitsu,26.0,981.1099853515625,3663.85009765625,17.049999237060547,-8947.60009765625,-9852.000122070312,3.100000023841858,1.2999999523162842,1.5000000596046448,-1718.2000732421875,255.0,0.0,,-0.016742064864345953,-0.8128234357259366,-0.00013039947573083757,True,28,False,32,5.0,False,,xx_diogopinho_xx,1942814351299910691,14.0,2909.030029296875,3613.639892578125,17.010000228881836,-8878.200073242188,-9566.599731445312,2.3000000417232513,0.19999999552965164,-0.0,-2286.300048828125,244.0,0.0,,-0.009550191956191237,-0.7549639069499094,2.0204026907830597e-05,True,255.0,False,34,6,28,,xx_machado23_xx,1050108442328652631,13.0,2997.25,4208.759765625,17.010000228881836,5940.0,-12189.300537109375,2.5,-0.0,0.3999999910593033,-2640.0,166.0,0.0,True,-0.009581944394477881,-1.9126501121820287,-7.257149541982452e-05,True,174.0,False,28,34,False,
84,5346,160,False,False,0,10006.493311317887,-1584.9200439453125,-4842.75,365.260009765625,-1277.2000122070312,-10438.1005859375,2598.900146484375,1829.4000244140625,3792.60009765625,-406.50001525878906,0.0,-0.5000538643903285,3.1091595896799187,1.431809815196163,1942814351299910691,xx_diogopinho_xx,14.0,-1441.2900390625,-4737.2900390625,290.29998779296875,5019.4000244140625,-13376.500244140625,2463.9999389648438,-496.1000061035156,-1593.699951171875,-4104.2999267578125,241.0,20.0,,-0.287896173486361,-2.6278337590373124,0.3148404037271534,True,28,36,239.31729885839647,True,8,,1050108442328652631,xx_machado23_xx,13.0,-1736.9300537109375,-4594.39990234375,140.6699981689453,10898.1005859375,-14186.500244140625,2115.500030517578,-837.7999877929688,-284.50000762939453,589.1999816894531,190.0,128.0,False,-0.5705965931543381,-0.8015394049756327,-0.0596009437773923,True,28,False,36,93.0,False,,enpitsu,76561198039309853,26.0,908.2899780273438,-3839.610107421875,17.049999237060547,2697.3001098632812,-6356.500244140625,4.600000083446503,-0.19999999552965164,0.0,-2888.3999633789062,255.0,0.0,False,0.016670853484630845,-1.941510574057467,2.5672219038255562e-05,True,5.0,False,32,False,28,,games5425898691,bf81d8692db,21.0,-2058.840087890625,-4829.97021484375,149.8699951171875,20825.6005859375,-3447.2000122070312,3830.7000732421875,-251.00000381469727,-1664.2999267578125,422.20001220703125,255.0,128.0,,-0.4171085947997539,-0.034146514854601094,-0.025473136243480413,True,91.94318256839627,True,40,46,False,
85,5413,163,False,False,1,1460.2280091201337,1664.6800537109375,3898.469970703125,157.75,4134.5001220703125,8008.900146484375,6260.4998779296875,4067.6998901367188,-4162.799987792969,1457.4000549316406,1.0,0.41338431978770346,-3.0336057344441394,-0.5556650829017168,76561198039309853,enpitsu,26.0,1553.7900390625,3759.6298828125,22.020000457763672,12342.19970703125,6440.0,2999.8001098632812,-8.100000023841858,-4.900000095367432,1667.1000671386719,128.0,255.0,,-0.016751253182440615,2.5891543111763764,-4.5944272462716925e-05,True,29,34,,False,False,,bf81d8692db,games5425898691,21.0,-965.3200073242188,4910.72021484375,247.4199981689453,-1703.3999633789062,-3820.4000854492188,-3323.900146484375,294.0999984741211,-1350.5000305175781,181.8000030517578,255.0,128.0,,-0.5642796396300784,-0.1395925918572087,-2.004370822578128,True,40,False,46,65.0,False,,xx_diogopinho_xx,1942814351299910691,14.0,1288.9200439453125,4427.10009765625,16.989999771118164,6799.6002197265625,-6211.400146484375,4.900000095367432,1.5000000596046448,3.1999999284744263,2050.399932861328,0.0,193.0,,-0.009676914777766006,-2.464784285377142,-4.85597954524656e-05,True,200.0,False,36,8,28,,xx_machado23_xx,1050108442328652631,13.0,995.75,4941.419921875,17.010000228881836,-580.8000183105469,-121.30000114440918,2.3000000417232513,-0.7999999821186066,0.7999999821186066,63.00000190734863,128.0,193.0,,-0.009698214848449906,-0.16862240513428575,-1.9566549291394683e-05,True,93.0,False,28,38,False,
86,5468,165,False,False,0,10014.836862816934,-2452.070068359375,-4753.2099609375,107.5199966430664,-14224.7998046875,10099.69970703125,5655.10009765625,-2851.300048828125,4211.600036621094,-3182.9998779296875,0.0,-0.6479920794306177,2.809234620869439,-1.2085303732675192,1942814351299910691,xx_diogopinho_xx,14.0,-2284.81005859375,-4851.240234375,17.020000457763672,-13610.50048828125,-3524.4000244140625,30.199999809265137,730.1999664306641,3063.699951171875,-3331.9000244140625,255.0,0.0,,-0.014452655003263364,-2.9774796478525336,-0.010602127019121017,True,28,36,149.78350977743824,True,8,,1050108442328652631,xx_machado23_xx,13.0,-1172.9300537109375,-4988.58984375,20.809999465942383,-19.800000190734863,24.200000762939453,5.899999737739563,-1.0000000149011612,-40.70000171661377,5.600000023841858,128.0,128.0,,0.062153040053784456,0.7586922087685803,-0.0975531236829513,True,28,False,38,93.0,False,,enpitsu,76561198039309853,26.0,-3030.47998046875,-4564.93994140625,21.110000610351562,4937.300109863281,5648.2000732421875,3126.400146484375,-41.599998474121094,181.10000610351562,-2213.9999389648438,0.0,0.0,False,0.0017345391965870888,0.8017080715085227,-0.008669071524292417,True,,False,36,False,30,,games5425898691,bf81d8692db,21.0,12.239999771118164,-4212.06982421875,17.010000228881836,-11232.099609375,6070.7000732421875,2.199999988079071,-1.7000000178813934,0.7999999821186066,-1195.5999755859375,255.0,76.0,,0.009565335572257791,2.6085986977690174,-1.0860013863007399e-05,True,82.0,False,40,46,False,
87,5476,165,False,False,1,2048.3683412916444,2829.3798828125,4463.35009765625,253.5,-3384.5001220703125,-9614.199829101562,8619.400024414062,4725.299987792969,654.3000030517578,3638.9999389648438,1.0,0.14946739218352034,-1.1831829220442645,0.1501348369867294,76561198039309853,enpitsu,26.0,2946.340087890625,4512.1201171875,111.41000366210938,-126.70000076293945,1151.9999694824219,2325.2999877929688,-1462.7000427246094,5283.800048828125,437.59998321533203,128.0,128.0,False,0.5791837883953669,-0.10493315314374277,0.6215640142956398,True,31,36,,False,False,,bf81d8692db,games5425898691,21.0,287.92999267578125,3901.0400390625,17.010000228881836,5414.1998291015625,-11728.00048828125,2.0999999344348907,1.2999999523162842,-3.100000023841858,-1827.4000549316406,255.0,99.0,,-0.009564449081668104,-1.9318131795599456,3.151266596204924e-05,True,40,False,46,82.0,False,,xx_diogopinho_xx,1942814351299910691,14.0,2667.699951171875,4839.47021484375,18.3700008392334,15762.2998046875,-2793.800048828125,-359.90001678466797,232.5,976.6000366210938,-101.30000114440918,255.0,128.0,,0.02267011936789354,-2.9489712873732183,-0.002671733564590495,True,124.71751410474062,True,36,8,28,,xx_machado23_xx,1050108442328652631,13.0,1172.9300537109375,4988.58984375,20.809999465942383,19.800000190734863,-24.200000762939453,5.899999737739563,1.0000000149011612,40.70000171661377,5.600000023841858,128.0,128.0,,-0.062153040053784456,-0.7586922087685803,-0.0975531236829513,True,93.0,False,28,38,False,
88,5540,167,False,False,1,3058.408524940022,2075.919921875,2318.360107421875,477.7699890136719,-499.1999816894531,5731.099853515625,9129.400024414062,1571.9999694824219,-2974.5001220703125,4967.900085449219,1.0,-0.8372820671454271,-2.0836297048992973,0.08157176835530076,bf81d8692db,games5425898691,21.0,2063.77001953125,2224.669921875,319.010009765625,6354.2999267578125,-2866.9000244140625,1037.0999908447266,-826.1000061035156,-2114.1000366210938,1494.2999267578125,255.0,221.0,,0.36833335683968,1.9827248157732869,-0.8810682994038169,True,41,48,19.34920409417921,True,False,,76561198039309853,enpitsu,26.0,3092.300048828125,3857.25,17.049999237060547,2331.1000061035156,-10772.099609375,2.7000001072883606,0.7000000029802322,-0.0,0.0,255.0,0.0,True,-0.016644429921180134,-1.7839294675384978,-1.5059673011469845e-05,True,32,False,36,,False,,xx_diogopinho_xx,1942814351299910691,14.0,3432.840087890625,1295.8499755859375,16.989999771118164,-1554.4000244140625,-22893.89892578125,4.399999976158142,-0.0,-0.5000000074505806,15.0,181.0,128.0,,-0.00959352557516811,-1.5049052925973383,-5.6637149509268776e-05,True,55.0,False,36,8,28,,xx_machado23_xx,1050108442328652631,13.0,1148.81005859375,4849.5498046875,17.0,624.3000030517578,-4504.200134277344,3.400000035762787,-0.0,0.3999999910593033,2050.7000732421875,237.0,255.0,,-0.009503382040161032,-1.6463027292928152,5.355953642936914e-05,True,76.0,False,28,38,False,
89,5613,170,False,False,0,8930.054505866605,-1943.800048828125,-3728.3701171875,601.9500122070312,2917.5,14676.700439453125,8050.0,3249.5999145507812,4970.4998779296875,856.5000152587891,0.0,-0.14522069721808428,-0.8721338073962287,-0.09663039654296168,1050108442328652631,xx_machado23_xx,13.0,-1959.0799560546875,-3854.7099609375,417.3500061035156,-4400.4998779296875,11734.69970703125,3208.800048828125,-3718.3999633789062,-1081.500015258789,-572.7000045776367,136.0,187.0,,-0.9642392130293772,1.2095902583603277,0.7514357021230161,True,29,40,38.0,False,False,,1942814351299910691,xx_diogopinho_xx,14.0,-1173.93994140625,-1640.06005859375,96.72000122070312,3250.10009765625,-21009.19921875,-141.5999984741211,5488.499755859375,354.39998626708984,-23.69999885559082,241.0,128.0,,-1.3847707290876667,1.612357360788779,-3.118225002957936,True,30,8,38,55.0,False,,enpitsu,76561198039309853,26.0,-2264.7099609375,-3909.199951171875,113.55999755859375,7758.699951171875,1195.2999877929688,1791.6999816894531,-5440.10009765625,609.5000076293945,532.0000076293945,128.0,255.0,False,0.04307732558854855,-0.07113820279284142,-0.6421229246634333,True,,False,38,False,33,,games5425898691,bf81d8692db,21.0,-2987.419921875,-2782.949951171875,17.010000228881836,7786.300048828125,-6465.3997802734375,2.5,0.0,0.0,2385.800018310547,255.0,255.0,,0.009543291872638656,-0.6417976356396548,2.860057072047251e-05,True,0.0,False,42,48,False,
90,5693,173,False,False,1,5464.976185782514,1114.9100341796875,-320.5899963378906,208.4499969482422,-21352.80029296875,-12651.400146484375,930.2999877929688,1413.6000061035156,-1065.4000091552734,5732.8997802734375,1.0,1.1131416070819318,2.6495641512845696,1.9180931582973482,bf81d8692db,games5425898691,21.0,1241.43994140625,-302.8399963378906,113.16000366210938,-13141.800537109375,-8353.699951171875,2568.0999755859375,2370.8999633789062,-4960.5999755859375,143.29999923706055,255.0,205.0,,-0.8465436173144032,-0.1127575906077362,-0.2507619688719127,True,45,52,31.0,False,False,,76561198039309853,enpitsu,26.0,-303.6000061035156,2476.929931640625,112.6500015258789,-13300.6005859375,-14820.2001953125,2543.5000610351562,4124.4000244140625,-3638.5000610351562,4.799999892711639,255.0,128.0,,-0.7832604085346633,-0.8487996496373796,0.0008768574258200567,False,35,False,40,22.0,False,,xx_diogopinho_xx,1942814351299910691,14.0,3509.06005859375,2274.860107421875,17.010000228881836,-13754.7998046875,-17319.69970703125,1.2999999523162842,-1.2999999523162842,-1.8000000715255737,-1733.3000183105469,255.0,128.0,,-0.009562990014935798,-0.8179168953867967,3.4639602100139865e-05,True,213.76947104289968,True,38,8,30,,xx_machado23_xx,1050108442328652631,13.0,3559.840087890625,613.5800170898438,16.989999771118164,1591.199951171875,-14628.800048828125,4.699999988079071,-0.3999999910593033,3.799999952316284,-1364.9000549316406,165.0,0.0,,-0.009600331362607734,-1.656064734938918,-3.335851297406184e-05,True,0.0,False,30,40,False,
91,5803,177,False,False,1,10261.6507456756,-3931.77001953125,-3915.06005859375,725.9400024414062,1755.5999755859375,20153.399658203125,1510.8999633789062,-1896.6999816894531,-2346.199951171875,-5186.199951171875,1.0,-0.06701342281668336,-1.4520469522389465,2.1317682570897234,bf81d8692db,games5425898691,20.0,-3896.340087890625,-4134.3798828125,706.0499877929688,-9004.89990234375,10987.80029296875,8622.5,-1976.0000610351562,-685.5999755859375,-1618.0999755859375,255.0,0.0,,0.49353350882632896,0.8941967220688364,1.573372275579785,True,46,52,223.75542370221945,True,False,,76561198039309853,enpitsu,26.0,-1867.6400146484375,-2578.830078125,20.56999969482422,14236.99951171875,-13570.799560546875,-2042.7000427246094,1915.5000305175781,2825.5999755859375,-2672.9998779296875,255.0,128.0,False,0.0802766316692336,-2.4011322136020343,0.018611295789001604,True,38,False,42,255.0,False,,xx_diogopinho_xx,1942814351299910691,14.0,-3187.580078125,1486.9100341796875,17.010000228881836,4111.9000244140625,-10845.400390625,2.3999999463558197,0.09999999776482582,-0.0,2367.5,240.0,255.0,,-0.009542485894226687,-1.9954506626272683,1.2306485253494732e-05,True,194.0,False,38,8,30,,xx_machado23_xx,1050108442328652631,13.0,-3206.409912109375,282.55999755859375,17.020000457763672,-7338.599853515625,-16770.999755859375,0.7999999821186066,2.8999999165534973,2.8999999165534973,1092.699966430664,103.0,128.0,,-0.00964748032945979,-1.2328929641627167,-0.00011320113216820238,True,220.0,False,32,42,False,
92,5841,178,False,False,0,6031.008575736746,3730.8701171875,1271.52001953125,411.7300109863281,6932.39990234375,7978.499755859375,15087.39990234375,5395.30029296875,396.1000061035156,-2594.7000122070312,0.0,0.3426570589969342,-0.18495576291195798,-2.99503800288948,1050108442328652631,xx_machado23_xx,13.0,3674.0,1171.1300048828125,182.83999633789062,104.20000076293945,11453.699951171875,-1520.5000305175781,1336.1000061035156,-3745.10009765625,-3799.8001098632812,202.0,230.0,,-0.5725263146234792,1.5268299725420038,-0.6858349092603875,True,33,44,190.0,False,False,,1942814351299910691,xx_diogopinho_xx,14.0,1843.010009765625,-1565.72998046875,17.010000228881836,-12265.699462890625,838.4999847412109,2.3999999463558197,0.0,0.0,-2336.3999938964844,241.0,0.0,,0.009565716992945027,3.008278278342592,1.565606106688587e-05,True,30,8,38,194.0,False,,enpitsu,76561198039309853,26.0,252.57000732421875,4796.97021484375,17.049999237060547,-4479.800109863281,17084.49951171875,3.6000001430511475,-0.29999999329447746,0.29999999329447746,-3221.4999389648438,128.0,0.0,False,0.01679842053564014,1.2821446804512953,-5.9142925396147295e-05,True,255.0,False,42,False,38,,games5425898691,bf81d8692db,21.0,3936.659912109375,1413.1199951171875,123.83999633789062,-3915.8999633789062,-20982.5,-8567.19970703125,434.1999816894531,-167.19999313354492,611.8999862670898,255.0,128.0,,0.4773518974206621,-1.18570025330015,1.7274601558601057,True,143.0,False,46,54,False,
